
[00:00:00.000 --> 00:00:05.000]  大興姐妹早晨 見到大家是好開心的事
[00:08:17.000 --> 00:08:19.000]  都會知道
[00:08:19.000 --> 00:08:20.000]  冇讀過嘅話呢
[00:08:20.000 --> 00:08:21.000]  都會諗到
[00:08:21.000 --> 00:08:23.000]  咩叫走證呢
[00:08:23.000 --> 00:08:26.000]  即係佢處理嗰啲嘅飲食
[00:08:26.000 --> 00:08:29.000]  而家咁講走證呢兩個字呢
[00:08:29.000 --> 00:08:31.000]  就好似係試酒嘅人
[00:08:31.000 --> 00:08:33.000]  咁咪大家都可能去過
[00:08:33.000 --> 00:08:35.000]  呢個Hunter Valley
[00:08:35.000 --> 00:08:37.000]  呢個獵人谷嗰度呢
[00:08:37.000 --> 00:08:38.000]  係專門去做咩呢
[00:08:38.000 --> 00:08:40.000]  試酒賣酒
[00:08:40.000 --> 00:08:42.000]  所以我從來未去過
[00:08:42.000 --> 00:08:43.000]  Hunter Valley
[00:08:43.000 --> 00:08:44.000]  因為我又覺得
[00:08:44.000 --> 00:08:45.000]  我又唔係特別好有興趣
[00:08:45.000 --> 00:08:47.000]  去試酒
[00:08:47.000 --> 00:08:49.000]  咁呢個尼希米呢
[00:08:49.000 --> 00:08:51.000]  就係佢嘅工作就係
[00:08:51.000 --> 00:08:53.000]  幫個皇帝試酒
[00:08:53.000 --> 00:08:55.000]  做咩要試酒呢
[00:08:55.000 --> 00:08:57.000]  即係喺中國以前都有㗎啦
[00:08:57.000 --> 00:08:59.000]  就要搵啲人呢試下
[00:08:59.000 --> 00:09:01.000]  有冇毒先
[00:09:01.000 --> 00:09:03.000]  有啲人呢就用啲銀針
[00:09:03.000 --> 00:09:05.000]  試下睇下有冇毒啦
[00:09:05.000 --> 00:09:08.000]  咁所以呢做走證呢
[00:09:08.000 --> 00:09:10.000]  就冇乜人會問你話
[00:09:10.000 --> 00:09:12.000]  你今日幾好嗎咁樣㗎喎
[00:09:12.000 --> 00:09:14.000]  皇帝都好少會咁樣問
[00:09:14.000 --> 00:09:15.000]  你今日幾好嗎咁樣
[00:09:15.000 --> 00:09:16.000]  因為點解呢
[00:09:16.000 --> 00:09:18.000]  因為見到佢仲生勾勾就坐喺度呀
[00:09:18.000 --> 00:09:20.000]  仲未死即係話呢
[00:09:20.000 --> 00:09:22.000]  係冇毒死到
[00:09:22.000 --> 00:09:24.000]  咁咁呀
[00:09:24.000 --> 00:09:27.000]  呢個尼希米呢就係做咁嘅嘢㗎
[00:09:27.000 --> 00:09:29.000]  咁當然原來呢
[00:09:29.000 --> 00:09:31.000]  喺古代呢啲酒證唔係淨係試酒
[00:09:31.000 --> 00:09:33.000]  當然亦都唔係淨係試
[00:09:33.000 --> 00:09:35.000]  皇帝要食嗰啲嘅食物
[00:09:35.000 --> 00:09:37.000]  睇下有冇毒咁簡單㗎喎
[00:09:37.000 --> 00:09:39.000]  原來喺當時嘅
[00:09:39.000 --> 00:09:41.000]  習俗嘅裏面呢
[00:09:41.000 --> 00:09:44.000]  好多時呢啲酒證呢
[00:09:44.000 --> 00:09:49.000]  除咗係個皇帝要好信佢之外
[00:09:49.000 --> 00:09:52.000]  除咗呢有時中國以前呢就話
[00:09:52.000 --> 00:09:55.000]  派啲太監好似呢冇乜地位
[00:09:55.000 --> 00:09:57.000]  嗰啲人呢就睇下
[00:09:57.000 --> 00:09:58.000]  毒唔毒得死你啦
[00:09:58.000 --> 00:10:00.000]  毒死咗都冇乜所謂啦
[00:10:00.000 --> 00:10:02.000]  即係佢皇帝嘅眼中呀
[00:10:02.000 --> 00:10:04.000]  呢啲太監佢死就死啦
[00:10:04.000 --> 00:10:05.000]  冇乜所謂啦
[00:10:05.000 --> 00:10:08.000]  但係當然都要搵一個信得過㗎啦
[00:10:08.000 --> 00:10:09.000]  如果唔係呢
[00:10:09.000 --> 00:10:11.000]  佢炸帝扮冇事
[00:10:11.000 --> 00:10:13.000]  扮食咗
[00:10:13.000 --> 00:10:15.000]  但係呢原來係有毒嘅
[00:10:15.000 --> 00:10:17.000]  咁除咗好信得過之外
[00:10:17.000 --> 00:10:19.000]  當時嘅做法呢
[00:10:19.000 --> 00:10:21.000]  好多時呢一個所謂酒證呢
[00:10:21.000 --> 00:10:24.000]  其實可能係個宰相嚟㗎喎
[00:10:24.000 --> 00:10:26.000]  可能個丞相嚟㗎喎
[00:10:26.000 --> 00:10:28.000]  係叫做呢一人之下
[00:10:28.000 --> 00:10:30.000]  萬人之上嘅
[00:10:30.000 --> 00:10:33.000]  喺呢個整個嘅皇國嘅裏面呢
[00:10:33.000 --> 00:10:35.000]  係坐第二把交椅嘅人嚟嘅
[00:10:35.000 --> 00:10:38.000]  所以唔係淨係太監咁簡單
[00:10:38.000 --> 00:10:40.000]  呢個尼希米呢
[00:10:40.000 --> 00:10:43.000]  可以話呢係好得到皇帝嘅信任
[00:10:43.000 --> 00:10:47.000]  佢所做嘅嘢呢係舉足輕重
[00:10:47.000 --> 00:10:51.000]  甚至可以話呢佢隨時同皇帝傾計呢
[00:10:51.000 --> 00:10:53.000]  係可以傾密計
[00:10:53.000 --> 00:10:55.000]  皇帝真係好喜歡佢
[00:10:55.000 --> 00:10:57.000]  好信任佢
[00:10:57.000 --> 00:10:59.000]  用而家嘅角度嚟到講嘢呢
[00:10:59.000 --> 00:11:04.000]  佢呢係有一個好崇高嘅地位
[00:11:04.000 --> 00:11:08.000]  佢呢係有非常之受人尊重嘅一份嘅職業
[00:11:08.000 --> 00:11:12.000]  亦都當然呢應該收入唔錯啦
[00:11:12.000 --> 00:11:14.000]  原來係咁樣嘅人嚟㗎
[00:11:14.000 --> 00:11:18.000]  唔係淨係話做廚師呀試酒呀
[00:11:18.000 --> 00:11:22.000]  甚至一定唔係太監咁簡單
[00:11:22.000 --> 00:11:26.000]  尼希米佢可以喺皇帝嘅面前
[00:11:26.000 --> 00:11:29.000]  做到一份咁樣嘅功
[00:11:29.000 --> 00:11:31.000]  但係呢再諗返頭先我哋都講呢
[00:11:31.000 --> 00:11:34.000]  其實佢係奴隸嘅後代
[00:11:34.000 --> 00:11:40.000]  係當時打敗仗畀人拉咗去巴比倫做奴隸嘅
[00:11:40.000 --> 00:11:45.000]  嗰啲嘅以色列嘅可能係貴族嘅後裔啦
[00:11:45.000 --> 00:11:47.000]  高官嘅後裔啦
[00:11:47.000 --> 00:11:49.000]  都係啲好有學問嘅人
[00:11:49.000 --> 00:11:52.000]  咁當時去到巴比倫嘅時候呢
[00:11:52.000 --> 00:11:55.000]  亦都好可能因為咁嘅緣故
[00:11:55.000 --> 00:11:59.000]  尼希米一路呢都係接受喺巴比倫同埋
[00:11:59.000 --> 00:12:03.000]  波斯嘅好高等嘅教育
[00:12:03.000 --> 00:12:10.000]  係可以同嗰啲嘅貴族一齊成長
[00:12:10.000 --> 00:12:13.000]  所以後來畀皇帝睇起佢
[00:12:13.000 --> 00:12:17.000]  做咗一個咁重要嘅職業
[00:12:17.000 --> 00:12:23.000]  喺呢個嘅咁樣嘅情況嘅裏面
[00:12:23.000 --> 00:12:26.000]  我真係想同大家去分享嘅就係
[00:12:26.000 --> 00:12:32.000]  原來尼希米佢一定係有一個好堅固嘅信仰生活
[00:12:32.000 --> 00:12:34.000]  對佢當時嚟到講
[00:12:34.000 --> 00:12:36.000]  佢所相信嘅神
[00:12:36.000 --> 00:12:41.000]  係一路由佢嘅祖先一路傳遞落去
[00:12:41.000 --> 00:12:48.000]  到佢已經去咗喺巴比倫嘅祖先嗰三四代
[00:12:48.000 --> 00:12:50.000]  後來佢喺波斯嘅時候
[00:12:50.000 --> 00:12:53.000]  起碼我哋真係好欣賞
[00:12:53.000 --> 00:12:56.000]  以色列人呢啲猶太人佢哋真係能夠
[00:12:56.000 --> 00:13:00.000]  將佢哋嘅信仰一路咁樣嘅傳承落去
[00:13:00.000 --> 00:13:06.000]  以至尼希米都能夠喺佢嘅生活嘅裏面
[00:13:06.000 --> 00:13:08.000]  喺佢嘅信仰嘅裏面
[00:13:08.000 --> 00:13:13.000]  係孕育出嗰一種我哋都會好羨慕嘅
[00:13:13.000 --> 00:13:16.000]  喺主裏面對神嘅信靠
[00:13:16.000 --> 00:13:20.000]  佢嘅信仰生活嗰種嘅堅忍
[00:13:20.000 --> 00:13:24.000]  就算係遇到有好多嘅壓力
[00:13:24.000 --> 00:13:26.000]  好多嘅挫敗嘅時候
[00:13:26.000 --> 00:13:32.000]  佢仍然有嗰一種嘅反彈力
[00:13:32.000 --> 00:13:38.000]  尼希米喺當佢聽見佢嘅鄉里
[00:13:38.000 --> 00:13:40.000]  嚟到講畀佢聽
[00:13:40.000 --> 00:13:46.000]  呢個嘅耶路撒冷城門被火焚燒
[00:13:46.000 --> 00:13:48.000]  特別要留意嘅呢
[00:13:48.000 --> 00:13:51.000]  尼希米佢聽見呢一個消息嘅時候
[00:13:51.000 --> 00:13:55.000]  係因為佢知道呢一個鄉里嚟到
[00:13:55.000 --> 00:13:57.000]  聖經記載係話
[00:13:57.000 --> 00:14:00.000]  我問他們那些被擄戶
[00:14:00.000 --> 00:14:04.000]  歸回靜下逃脫的猶太人
[00:14:04.000 --> 00:14:08.000]  同埋耶路撒冷的光景
[00:14:08.000 --> 00:14:10.000]  即係兩個好簡單嘅字
[00:14:10.000 --> 00:14:13.000]  佢話我問
[00:14:13.000 --> 00:14:17.000]  即係唔係話咁啱人哋講畀佢聽
[00:14:17.000 --> 00:14:21.000]  或者呢個鄉里嚟到書山城
[00:14:21.000 --> 00:14:23.000]  講畀其他嘅人聽
[00:14:23.000 --> 00:14:25.000]  而其他嘅人講下講下
[00:14:25.000 --> 00:14:29.000]  就傳到入去尼希米的耳中
[00:14:29.000 --> 00:14:31.000]  唔係咁嘅情況
[00:14:31.000 --> 00:14:35.000]  而係佢去問呢啲人嘅情況
[00:14:35.000 --> 00:14:39.000]  同埋耶路撒冷嘅光景
[00:14:39.000 --> 00:14:41.000]  而佢聽到之後
[00:14:41.000 --> 00:14:43.000]  佢心裏面我哋而家叫做呢
[00:14:43.000 --> 00:14:45.000]  即係好有負擔
[00:14:45.000 --> 00:14:50.000]  或者有時形容我哋叫做好責心
[00:14:50.000 --> 00:14:53.000]  嗰種情況令到佢可以
[00:14:53.000 --> 00:14:58.000]  第四節話就坐下哭泣悲哀幾日
[00:14:58.000 --> 00:15:00.000]  然後唔係淨係悲哀
[00:15:00.000 --> 00:15:06.000]  仲喺天上的神嘅面前禁食祈禱
[00:15:06.000 --> 00:15:09.000]  唔知有啲咩嘢會令到你咁樣做
[00:15:09.000 --> 00:15:10.000]  有冇一啲
[00:15:10.000 --> 00:15:13.000]  從來有冇一啲嘢令到你咁樣做
[00:15:13.000 --> 00:15:18.000]  可能有嘅有啲好親嘅人離世
[00:15:18.000 --> 00:15:22.000]  或者你係考一個好重要嘅試
[00:15:22.000 --> 00:15:25.000]  當然唔係就考車牌嗰啲試咁簡單
[00:15:25.000 --> 00:15:29.000]  可能喺學校裏面考一啲好重要嘅試
[00:15:29.000 --> 00:15:31.000]  或者啲專業嘅試
[00:15:31.000 --> 00:15:36.000]  可能係個律師牌會計師牌呢啲咁樣
[00:15:36.000 --> 00:15:41.000]  失敗咗一次失敗咗兩次失敗咗三次
[00:15:41.000 --> 00:15:44.000]  我哋都見過有咁嘅情況
[00:15:44.000 --> 00:15:49.000]  考呢啲專業試會肥咗兩次肥咗三次
[00:15:49.000 --> 00:15:53.000]  不過我識得有人佢肥低三次都好
[00:15:53.000 --> 00:16:00.000]  繼續努力終於係考到個專業嘅醫科畢業
[00:16:00.000 --> 00:16:04.000]  而家做到好高嘅職位
[00:16:04.000 --> 00:16:07.000]  但尼希米佢畀我哋見到嘅就係
[00:16:07.000 --> 00:16:13.000]  佢雖然已經喺佢呢一個皇帝嘅面前
[00:16:13.000 --> 00:16:16.000]  係一個咁顯赫嘅地位
[00:16:16.000 --> 00:16:25.000]  可以話係佢嘅年薪用而家嘅形容詞嚟到講
[00:16:25.000 --> 00:16:30.000]  一百萬咁樣唔係港幣添喎係澳幣
[00:16:30.000 --> 00:16:32.000]  年薪一百萬真係唔係好多人有
[00:16:32.000 --> 00:16:35.000]  我識嘅人嘅裏面冇乜人有
[00:16:35.000 --> 00:16:37.000]  可能你識嘅人裏面有好多
[00:16:37.000 --> 00:16:39.000]  或者你係其中之一個
[00:16:39.000 --> 00:16:42.000]  但尼希米喺嗰種嘅情況嘅裏面
[00:16:42.000 --> 00:16:46.000]  佢仍然可以聽見耶路撒冷
[00:16:46.000 --> 00:16:49.000]  同埋佢嘅香禮嘅情況嘅時候
[00:16:49.000 --> 00:16:55.000]  會坐下哭泣悲哀幾日然後禁食祈禱
[00:16:55.000 --> 00:16:59.000]  就算佢係奴隸嘅後裔
[00:16:59.000 --> 00:17:04.000]  就算佢都會被人形容係一個嘅亡國奴
[00:17:04.000 --> 00:17:10.000]  就算佢喺書山城中好似係一人之下
[00:17:10.000 --> 00:17:14.000]  萬人之上但係仍然會有一啲嘅波斯人
[00:17:14.000 --> 00:17:18.000]  覺得你哋始終都係亡國奴
[00:17:18.000 --> 00:17:21.000]  你哋始終都係二等嘅公民
[00:17:21.000 --> 00:17:25.000]  就算你入咗籍你已經係波斯籍嘅人
[00:17:25.000 --> 00:17:28.000]  你都係二等公民
[00:17:28.000 --> 00:17:33.000]  而家可能我哋喺雪梨遇到比較少咁嘅情況
[00:17:33.000 --> 00:17:36.000]  我三十幾年前嘅時候嚟到
[00:17:36.000 --> 00:17:39.000]  我都親眼見過
[00:17:39.000 --> 00:17:45.000]  有一啲可能唔係好有教育嘅一啲澳洲人
[00:17:45.000 --> 00:17:47.000]  呢啲都係少數
[00:17:47.000 --> 00:17:51.000]  唔係要喺呢一度去對佢哋出嚟
[00:17:51.000 --> 00:17:53.000]  真係有呢啲人
[00:17:53.000 --> 00:17:59.000]  尤其當時喺柏斯 喺昆省嗰啲嘅地方
[00:17:59.000 --> 00:18:05.000]  唔係話對華人 佢哋特別嗰個時候係對日本人好歧視
[00:18:05.000 --> 00:18:09.000]  因為好多日本人走到嚟昆省喺柏斯
[00:18:09.000 --> 00:18:14.000]  買咗佢哋好多地 買咗佢嗰啲嘅戈爾夫球場
[00:18:14.000 --> 00:18:18.000]  所以當地嘅人就好唔開心
[00:18:18.000 --> 00:18:21.000]  見到啲類似日本人
[00:18:21.000 --> 00:18:25.000]  我哋有時個樣都有少少類似日本人嘅時候
[00:18:25.000 --> 00:18:29.000]  都會對我哋有啲嘅污言穢語
[00:18:29.000 --> 00:18:36.000]  咁我想像喺當時尼希米生活喺書山城中
[00:18:36.000 --> 00:18:39.000]  除非佢成日匿埋喺個皇宮唔出宮外
[00:18:39.000 --> 00:18:44.000]  如果唔係佢一樣可能遇到一啲咁嘅情況
[00:18:44.000 --> 00:18:46.000]  喺嗰種嘅情況裏面
[00:18:46.000 --> 00:18:54.000]  生活究竟可以點樣去做到神叫佢做嘅嘢
[00:18:54.000 --> 00:18:56.000]  係好唔簡單
[00:18:56.000 --> 00:18:58.000]  佢已經去到波斯
[00:18:58.000 --> 00:19:03.000]  係已經第三第四代嘅亡國佬
[00:19:03.000 --> 00:19:07.000]  喺咁樣嘅生活喺咁樣嘅環境嘅裏面
[00:19:07.000 --> 00:19:15.000]  佢仍然可以維持住佢嘅祖先所傳遞畀佢嘅
[00:19:15.000 --> 00:19:18.000]  嗰一種嘅信仰生活
[00:19:18.000 --> 00:19:21.000]  係好唔簡單嘅事
[00:19:21.000 --> 00:19:25.000]  所以當然呢度呢好多我哋需要反省嘅就係
[00:19:25.000 --> 00:19:29.000]  究竟我哋點樣將呢個信仰傳承畀我哋嘅下一代
[00:19:29.000 --> 00:19:31.000]  有一啲嘅弟兄姊妹呢
[00:19:31.000 --> 00:19:37.000]  係覺得我哋傳承中國文化同埋語言畀我哋嘅下一代呢
[00:19:37.000 --> 00:19:42.000]  係緊要過傳承我哋嘅信仰生活畀我哋嘅下一代㗎
[00:19:42.000 --> 00:19:47.000]  咁你話係咪一定要咁樣去二分法呢
[00:19:47.000 --> 00:19:50.000]  係咪一定要一係呢樣一係嗰樣呢
[00:19:50.000 --> 00:19:53.000]  即係我就真係好覺得其實兩樣都緊要嘅
[00:19:53.000 --> 00:19:56.000]  但係如果你真係要比較嘅
