
[00:00:00.000 --> 00:00:02.100]  今天要宣講的經文
[00:02:52.800 --> 00:02:54.400]  你說對不起
[00:02:54.400 --> 00:02:57.700]  這樣你們就能彼此相愛了
[00:02:57.700 --> 00:02:59.600]  當一個人做得不好的時候
[00:02:59.600 --> 00:03:00.700]  你怎樣勸解他
[00:03:00.700 --> 00:03:01.600]  他聽話了
[00:03:01.600 --> 00:03:02.500]  他悔改了
[00:03:02.500 --> 00:03:04.500]  你們兩個就能彼此相愛
[00:03:04.500 --> 00:03:06.600]  他絕對不是這樣說的
[00:03:06.600 --> 00:03:09.500]  主耶穌說彼此相愛的先決條件是什麼
[00:03:09.500 --> 00:03:13.700]  因為主耶穌先愛我們
[00:03:13.700 --> 00:03:15.900]  將生命捨去
[00:03:15.900 --> 00:03:17.400]  因著主耶穌的愛
[00:03:17.400 --> 00:03:19.400]  所以你們彼此相愛
[00:03:19.400 --> 00:03:21.400]  即是彼此相愛的根基
[00:03:21.400 --> 00:03:25.800]  不在於對方悔改了沒有
[00:03:25.800 --> 00:03:28.600]  不在於對方跟你說了對不起沒有
[00:03:28.600 --> 00:03:31.400]  不在於對方的回應
[00:03:31.400 --> 00:03:34.700]  是否死而一片頸
[00:03:34.700 --> 00:03:38.400]  根基是耶穌基督的愛本身
[00:03:38.400 --> 00:03:39.700]  這是第一個命令
[00:03:39.700 --> 00:03:40.400]  第二個命令
[00:03:40.400 --> 00:03:41.900]  剛才所說的十二節
[00:03:41.900 --> 00:03:43.200]  十四章十二節
[00:03:43.200 --> 00:03:44.500]  我實實在在告訴你們
[00:03:44.500 --> 00:03:45.400]  我所做的工作
[00:03:45.400 --> 00:03:46.600]  信我的人都要做
[00:03:46.600 --> 00:03:47.800]  每一個都要做
[00:03:47.800 --> 00:03:50.000]  在場只不過是十一個門徒
[00:03:50.000 --> 00:03:52.900]  並且要做得比這室更大
[00:03:52.900 --> 00:03:56.100]  很奇怪
[00:03:56.100 --> 00:03:58.600]  當有什麼人可以做的工作
[00:03:58.600 --> 00:04:01.200]  比主耶穌更大
[00:04:01.200 --> 00:04:04.000]  行歧視行神職
[00:04:04.000 --> 00:04:05.600]  講道
[00:04:05.600 --> 00:04:06.900]  跟那些律法師
[00:04:06.900 --> 00:04:08.900]  跟那些法理上人辯論
[00:04:08.900 --> 00:04:12.500]  沒有人可以做得比主耶穌更好
[00:04:12.500 --> 00:04:15.500]  為什麼主耶穌這麼說
[00:04:15.500 --> 00:04:17.200]  主耶穌是自己一個人做事
[00:04:17.200 --> 00:04:19.100]  帶領著那群門徒
[00:04:19.100 --> 00:04:20.500]  不過
[00:04:20.500 --> 00:04:21.900]  當
[00:04:21.900 --> 00:04:24.800]  我們看回整個歷史的時候
[00:04:24.800 --> 00:04:25.800]  我們知道
[00:04:25.800 --> 00:04:27.900]  主耶穌的影響力
[00:04:27.900 --> 00:04:31.200]  初初在祂在身的時候
[00:04:31.200 --> 00:04:32.800]  帶領門徒三年的時候
[00:04:32.800 --> 00:04:35.400]  在猶太地
[00:04:35.400 --> 00:04:38.000]  和周邊的外邦人的地方
[00:04:38.000 --> 00:04:39.400]  集中在巴勒斯坦地
[00:04:39.400 --> 00:04:40.300]  中東一帶
[00:04:40.300 --> 00:04:41.600]  但是主耶穌基督
[00:04:41.600 --> 00:04:42.600]  祂的影響力
[00:04:42.600 --> 00:04:45.300]  現在是去到全世界各地
[00:04:45.300 --> 00:04:49.400]  每一個地方都能夠聽到主耶穌的福音
[00:04:49.400 --> 00:04:51.500]  都有這樣的機會
[00:04:51.500 --> 00:04:53.000]  縱然有些群體
[00:04:53.000 --> 00:04:54.800]  現在還沒有機會
[00:04:54.800 --> 00:04:57.600]  不過如果以地理上來說
[00:04:57.600 --> 00:05:01.200]  福音每一個地方都有機會去聽
[00:05:01.200 --> 00:05:02.300]  影響力很大
[00:05:02.300 --> 00:05:04.400]  影響了很多國家的文化
[00:05:04.400 --> 00:05:07.700]  歷史
[00:05:07.700 --> 00:05:10.400]  這個影響力從哪裡來
[00:05:10.400 --> 00:05:11.400]  這個影響力
[00:05:11.400 --> 00:05:13.600]  是由主耶穌
[00:05:13.600 --> 00:05:15.900]  祂所設立的群體
[00:05:15.900 --> 00:05:19.000]  一路一路延伸開去
[00:05:19.000 --> 00:05:20.700]  但是那時候的門徒不明白
[00:05:20.700 --> 00:05:22.400]  不知道
[00:05:22.400 --> 00:05:24.000]  接著第十二節之後
[00:05:24.000 --> 00:05:25.100]  十三十四節
[00:05:25.100 --> 00:05:27.000]  主耶穌說了一個很重要的
[00:05:27.000 --> 00:05:27.900]  你們奉我的名
[00:05:27.900 --> 00:05:29.500]  無論求什麼我必成全
[00:05:29.500 --> 00:05:31.900]  為要使父恩兒子得榮耀
[00:05:31.900 --> 00:05:34.200]  接著十四節重覆一次
[00:05:34.200 --> 00:05:36.100]  你們若奉我的名向
[00:05:36.100 --> 00:05:39.200]  我求什麼我必成全
[00:05:39.200 --> 00:05:41.000]  大家看PAPON
[00:05:41.000 --> 00:05:44.400]  大家發現上面有幾節的經文
[00:05:44.400 --> 00:05:44.900]  為什麼呢
[00:05:44.900 --> 00:05:48.800]  因為由十五節之前十三十四節
[00:05:48.800 --> 00:05:52.300]  是第十四章至第十六章
[00:05:52.300 --> 00:05:54.100]  主耶穌整篇
[00:05:54.100 --> 00:05:55.700]  和十一個門徒的講論裡面
[00:05:55.700 --> 00:05:56.600]  三個主題裡面
[00:05:56.600 --> 00:05:58.500]  其中一個最重要的主題
[00:05:58.500 --> 00:06:00.800]  就是奉主耶穌的名求什麼
[00:06:00.800 --> 00:06:02.200]  主耶穌必定成全
[00:06:02.200 --> 00:06:05.300]  我們溫一溫
[00:06:05.300 --> 00:06:07.500]  大家
[00:06:07.500 --> 00:06:09.900]  我讀
[00:06:09.900 --> 00:06:12.200]  不用 大家一起讀黃色的字
[00:06:12.200 --> 00:06:14.300]  十四章十三節
[00:06:14.300 --> 00:06:15.300]  剛才說了
[00:06:15.300 --> 00:06:16.300]  我想讀黃色的字
[00:06:16.300 --> 00:06:16.900]  大家一起讀
[00:06:16.900 --> 00:06:21.400]  我準備起
[00:06:21.400 --> 00:06:24.000]  OK 好
[00:06:24.000 --> 00:06:27.100]  接著十四節重覆一次
[00:06:27.100 --> 00:06:29.700]  第十五章的第七節和第八節
[00:06:29.700 --> 00:06:31.400]  同樣都是重覆這樣的意思
[00:06:31.400 --> 00:06:32.700]  不過黃色的字
[00:06:32.700 --> 00:06:39.800]  黃色的字大家請讀
[00:06:39.800 --> 00:06:43.000]  好 再下一章
[00:06:43.000 --> 00:06:44.800]  第十五章第十六節
[00:06:44.800 --> 00:06:49.500]  大家請讀黃色的字
[00:06:49.500 --> 00:06:51.600]  大家發覺第十六章二十三節也有
[00:06:51.600 --> 00:06:53.100]  第十六章二十四節也有
[00:06:53.100 --> 00:06:56.200]  第十六章二十六節也有
[00:06:56.200 --> 00:06:57.100]  其實從頭到尾
[00:06:57.100 --> 00:07:00.200]  發現有很多節經文
[00:07:00.200 --> 00:07:01.200]  都是在說
[00:07:01.200 --> 00:07:03.400]  主耶穌不斷向門徒重覆
[00:07:03.400 --> 00:07:04.900]  當你們奉我的名求什麼
[00:07:04.900 --> 00:07:07.200]  當你們奉我的名求什麼
[00:07:07.200 --> 00:07:08.600]  我父必定成全
[00:07:08.600 --> 00:07:10.500]  但有一個目的
[00:07:10.500 --> 00:07:11.500]  目的是什麼
[00:07:11.500 --> 00:07:12.500]  結果子
[00:07:12.500 --> 00:07:13.600]  目的是什麼
[00:07:13.600 --> 00:07:18.400]  使父因兒子得榮耀
[00:07:18.400 --> 00:07:21.500]  其實奉主耶穌的名去求代表什麼
[00:07:21.500 --> 00:07:24.300]  我們很多時候祈禱習慣了
[00:07:24.300 --> 00:07:25.500]  甚至我聽過
[00:07:25.500 --> 00:07:26.800]  有些時候
[00:07:26.800 --> 00:07:28.900]  我自己聽自己的祈禱
[00:07:28.900 --> 00:07:31.100]  因為自己說的自己聽到
[00:07:31.100 --> 00:07:32.900]  我明明那個時候是感恩
[00:07:32.900 --> 00:07:34.700]  多謝主耶穌一些
[00:07:34.700 --> 00:07:37.500]  到最後很念口往的奉主耶穌
[00:07:37.500 --> 00:07:38.600]  基督名求阿門
[00:07:38.600 --> 00:07:39.900]  跟著我自己想我求什麼
[00:07:39.900 --> 00:07:41.800]  我沒有求
[00:07:41.800 --> 00:07:43.600]  習慣了
[00:07:43.600 --> 00:07:45.400]  奉主耶穌基督名求
[00:07:45.400 --> 00:07:46.100]  我想不是
[00:07:46.100 --> 00:07:48.400]  那次我那個祈禱是重贊
[00:07:48.400 --> 00:07:51.100]  是多謝
[00:07:51.100 --> 00:07:54.100]  彷彿自己都忘記了
[00:07:54.100 --> 00:07:56.400]  那句是為了什麼
[00:07:56.400 --> 00:07:57.700]  奉主耶穌的名求
[00:07:57.700 --> 00:07:59.600]  即時代表有一張支票
[00:07:59.600 --> 00:08:01.200]  你自己寫信的人物
[00:08:01.200 --> 00:08:02.400]  主耶穌給了你一個印
[00:08:02.400 --> 00:08:03.600]  就是他的簽名
[00:08:03.600 --> 00:08:04.300]  打了一個印
[00:08:04.300 --> 00:08:06.400]  然後交給天父一樣
[00:08:06.400 --> 00:08:08.600]  嘩 正喔 要是這樣就沒得彈了
[00:08:08.600 --> 00:08:10.600]  天父一定成就
[00:08:10.600 --> 00:08:13.000]  跟著我就求什麼都行
[00:08:13.000 --> 00:08:14.900]  這裡有個規限
[00:08:14.900 --> 00:08:16.100]  結果字
[00:08:16.100 --> 00:08:17.400]  使父得榮耀
[00:08:17.400 --> 00:08:19.100]  因為
[00:08:19.100 --> 00:08:21.100]  主耶穌不斷重複這個
[00:08:21.100 --> 00:08:23.500]  是回應十四章十二節
[00:08:23.500 --> 00:08:25.200]  祂剛剛說過的
[00:08:25.200 --> 00:08:30.000]  祂的群體要做更大的事
[00:08:30.000 --> 00:08:33.600]  為神發更大的夢
[00:08:33.600 --> 00:08:36.100]  為神做更大的事
[00:08:36.100 --> 00:08:37.700]  以至整個群體
[00:08:37.700 --> 00:08:40.000]  按著主耶穌基督的心意
[00:08:40.000 --> 00:08:42.400]  向父神求任何的東西
[00:08:42.400 --> 00:08:45.500]  父神必定成全
[00:08:45.500 --> 00:08:46.300]  並不是說
[00:08:46.300 --> 00:08:48.900]  我看到家裡的電視機太小
[00:08:48.900 --> 00:08:51.500]  我看到廣告的80吋曲面電視
[00:08:51.500 --> 00:08:52.200]  說沒得彈
[00:08:52.200 --> 00:08:55.000]  我就奉主耶穌基督的名去求
[00:08:55.000 --> 00:08:58.300]  不是
[00:08:58.300 --> 00:09:00.600]  我們不可以亂求
[00:09:00.600 --> 00:09:01.400]  正如一個
[00:09:01.400 --> 00:09:02.800]  如果是做會計的
[00:09:02.800 --> 00:09:04.400]  老闆很信得過你
[00:09:04.400 --> 00:09:06.300]  給你所有支票填銀碼
[00:09:06.300 --> 00:09:08.300]  給你印章吸引
[00:09:08.300 --> 00:09:10.500]  就去銀行過數
[00:09:10.500 --> 00:09:12.000]  不代表你可以
[00:09:12.000 --> 00:09:14.400]  自己寫任何的東西
[00:09:14.400 --> 00:09:16.100]  你知道
[00:09:16.100 --> 00:09:17.500]  哪些出數哪些入數
[00:09:17.500 --> 00:09:20.300]  應該要寫的
[00:09:20.300 --> 00:09:21.400]  哪些才是
[00:09:21.400 --> 00:09:22.700]  老闆要出
[00:09:22.700 --> 00:09:24.300]  他知道他想出的
[00:09:24.300 --> 00:09:25.100]  才寫上
[00:09:25.100 --> 00:09:27.000]  不可以憑自己
[00:09:27.000 --> 00:09:28.600]  自己寫上任何的東西
[00:09:28.600 --> 00:09:29.800]  過落自己戶口
[00:09:29.800 --> 00:09:33.000]  這裡虧空公款
[00:09:33.000 --> 00:09:35.400]  同樣都是
[00:09:35.400 --> 00:09:37.400]  為要整個群體
[00:09:37.400 --> 00:09:38.700]  結果子
[00:09:38.700 --> 00:09:44.100]  央神的命得著榮耀
[00:09:44.100 --> 00:09:45.100]  接著
[00:09:45.100 --> 00:09:47.400]  就去到我們今天所說的第十五節
[00:09:47.400 --> 00:09:49.800]  當主耶穌
[00:09:49.800 --> 00:09:51.800]  說了這兩節之後
[00:09:51.800 --> 00:09:52.600]  重複了兩次
[00:09:52.600 --> 00:09:54.800]  這是十四章一開始的時候
[00:09:54.800 --> 00:09:55.400]  第一次說
[00:09:55.400 --> 00:09:56.700]  奉主耶穌基督的名
[00:09:56.700 --> 00:09:57.400]  我們求什麼
[00:09:57.400 --> 00:09:58.800]  接著第十五節
[00:09:58.800 --> 00:09:59.800]  你們若愛我
[00:09:59.800 --> 00:10:02.200]  就會遵守我的命令
[00:10:02.200 --> 00:10:04.400]  很奇怪
[00:10:04.400 --> 00:10:05.500]  很多人不明白
[00:10:05.500 --> 00:10:07.200]  為什麼愛主耶穌
[00:10:07.200 --> 00:10:08.300]  和遵守祂的命令
[00:10:08.300 --> 00:10:10.300]  要畫上等號
[00:10:10.300 --> 00:10:13.400]  等於我的兒子跟我說
[00:10:13.400 --> 00:10:14.100]  我孝順你
[00:10:14.100 --> 00:10:16.100]  就一定要聽你的話
[00:10:16.100 --> 00:10:18.800]  我又不是你的奴隸
[00:10:18.800 --> 00:10:21.100]  可以的
[00:10:21.100 --> 00:10:23.000]  是不是
[00:10:23.000 --> 00:10:25.500]  為什麼要畫上等號
[00:10:25.500 --> 00:10:26.700]  但是第十五節
[00:10:26.700 --> 00:10:28.300]  其實是開啟了
[00:10:28.300 --> 00:10:29.500]  十四章至十六章
[00:10:29.500 --> 00:10:30.800]  主耶穌說的話裡面
[00:10:30.800 --> 00:10:33.200]  另一個很重要的主題
[00:10:33.200 --> 00:10:36.300]  就是愛和遵命的關係
[00:10:36.300 --> 00:10:37.900]  我們看看下一章的powerpoint
[00:10:37.900 --> 00:10:40.100]  找一找經文
[00:10:40.100 --> 00:10:45.600]  第十四章第十一節
[00:10:45.600 --> 00:10:47.100]  有你我的命令要遵守
[00:10:47.100 --> 00:10:49.200]  者就是愛我的
[00:10:49.200 --> 00:10:50.000]  接著怎樣
[00:10:50.000 --> 00:10:50.500]  愛我的人
[00:10:50.500 --> 00:10:51.500]  我乎要愛他
[00:10:51.500 --> 00:10:52.500]  我也要愛他
[00:10:52.500 --> 00:10:54.300]  並且要親自向他顯現
[00:10:54.300 --> 00:10:55.600]  第十三節
[00:10:55.600 --> 00:10:56.800]  重複是這樣的意思
[00:10:56.800 --> 00:10:57.700]  凡愛我的人
[00:10:57.700 --> 00:10:59.200]  就會遵守我的道
[00:10:59.200 --> 00:11:00.800]  我乎也會愛他
[00:11:00.800 --> 00:11:03.600]  第三十一節
[00:11:03.600 --> 00:11:07.600]  是主耶穌用他自己做示範
[00:11:07.600 --> 00:11:08.600]  做例子
[00:11:08.600 --> 00:11:11.700]  我這樣做是要遵照命令我的
[00:11:11.700 --> 00:11:13.100]  為了讓世人知道
[00:11:13.100 --> 00:11:15.600]  我愛乎
[00:11:15.600 --> 00:11:17.900]  主耶穌用自己做例子
[00:11:17.900 --> 00:11:20.200]  所以他走上十字架的道路
[00:11:20.200 --> 00:11:21.700]  第十五章第十節
[00:11:21.700 --> 00:11:24.300]  你們若遵守我的命令
[00:11:24.300 --> 00:11:27.700]  就會常在我的愛裡
[00:11:27.700 --> 00:11:30.300]  其實在說一件事
[00:11:30.300 --> 00:11:32.400]  主耶穌想強調的一件事
[00:11:32.400 --> 00:11:35.600]  就是每個人有很多不同的動機
[00:11:35.600 --> 00:11:39.400]  去遵守主耶穌基督的命令
[00:11:39.400 --> 00:11:45.000]  不過主耶穌最想的動機是因為愛
[00:11:45.000 --> 00:11:48.000]  你想一個小孩聽話用什麼
[00:11:48.000 --> 00:11:48.600]  他不聽話
[00:11:48.600 --> 00:11:51.800]  將他打死就行了
[00:11:51.800 --> 00:11:54.400]  從小打到大
[00:11:54.400 --> 00:11:55.600]  他不能反抗的時候
[00:11:55.600 --> 00:11:57.700]  他一定會聽你的話
[00:11:57.700 --> 00:11:58.800]  你的眼睛瞪一瞪他
[00:11:58.800 --> 00:12:02.600]  他馬上坐得很鎮定
[00:12:02.600 --> 00:12:06.000]  遵守命令可能因為懼怕
[00:12:06.000 --> 00:12:08.400]  可能因為怕懲罰
[00:12:08.400 --> 00:12:10.000]  可能因為怕失業
[00:12:10.000 --> 00:12:12.800]  所以要聽上司的話
[00:12:12.800 --> 00:12:15.800]  可能因為你想攀上高位
[00:12:15.800 --> 00:12:16.800]  想升職快點
[00:12:16.800 --> 00:12:17.600]  所以老闆說什麼
[00:12:17.600 --> 00:12:20.800]  你會跟著做什麼
[00:12:20.800 --> 00:12:22.200]  不同的人
[00:12:22.200 --> 00:12:26.400]  進行規矩有不同的原因
[00:12:26.400 --> 00:12:28.100]  甚至乎
[00:12:28.100 --> 00:12:29.600]  按時回來崇拜
[00:12:29.600 --> 00:12:31.500]  按時在這裡聚會
[00:12:31.500 --> 00:12:32.100]  做很多事
[00:12:32.100 --> 00:12:35.700]  可能怕如果不是這樣
[00:12:35.700 --> 00:12:38.500]  有牧師會找我聊天
[00:12:38.500 --> 00:12:40.100]  或者封聖新命堂
[00:12:40.100 --> 00:12:41.300]  不接納這樣的人
[00:12:41.300 --> 00:12:43.800]  流離浪蕩
[00:12:43.800 --> 00:12:46.200]  想投入這個文化就要做足
[00:12:46.200 --> 00:12:49.000]  因為這裡是規矩
[00:12:49.000 --> 00:12:51.700]  每個人都有不同的原因
[00:12:51.700 --> 00:12:54.200]  亦都可能有一些不同的懼怕
[00:12:54.200 --> 00:12:55.400]  或者想交換
[00:12:55.400 --> 00:13:00.000]  甚至乎有些人會跟神巴近
[00:13:00.000 --> 00:13:01.000]  神啊
[00:13:01.000 --> 00:13:02.100]  我做好一點
[00:13:02.100 --> 00:13:03.700]  我祈多少禱
[00:13:03.700 --> 00:13:04.800]  我看多少聖經
[00:13:04.800 --> 00:13:06.600]  我翻多少崇拜
[00:13:06.600 --> 00:13:07.800]  你愛我多點
[00:13:07.800 --> 00:13:10.400]  你給我多點東西
[00:13:10.400 --> 00:13:12.800]  都不出奇
[00:13:12.800 --> 00:13:14.500]  但主耶穌說
[00:13:14.500 --> 00:13:17.400]  原因動機是因為什麼
[00:13:17.400 --> 00:13:19.800]  愛
[00:13:19.800 --> 00:13:22.000]  主耶穌想強調的一樣東西
[00:13:22.000 --> 00:13:24.300]  愛
[00:13:24.300 --> 00:13:25.800]  因為第一條誡命是
[00:13:25.800 --> 00:13:28.400]  你要盡心盡意盡力
[00:13:28.400 --> 00:13:30.200]  愛你的神
[00:13:30.200 --> 00:13:35.400]  說的是心
[00:13:35.400 --> 00:13:39.000]  因著心裡的感恩
[00:13:39.000 --> 00:13:40.200]  所以去愛
[00:13:40.200 --> 00:13:42.700]  請大家記得一樣東西
[00:13:42.700 --> 00:13:45.600]  主耶穌頒下任何的命令
[00:13:45.600 --> 00:13:48.700]  神頒下任何的命令
[00:13:48.700 --> 00:13:50.900]  並不是因著那個命令
[00:13:50.900 --> 00:13:51.800]  你們遵行
[00:13:51.800 --> 00:13:52.700]  我們每一個遵行
[00:13:52.700 --> 00:13:53.400]  祂才愛
[00:13:53.400 --> 00:13:55.100]  是反過來因著祂愛
[00:13:55.100 --> 00:13:56.200]  祂已經愛了
[00:13:56.200 --> 00:13:57.400]  已經拯救了
[00:13:57.400 --> 00:13:58.600]  已經救贖了
[00:13:58.600 --> 00:13:59.800]  祂才頒下命令
[00:13:59.800 --> 00:14:05.400]  那個命令本身是一個感恩的回應
[00:14:05.400 --> 00:14:09.300]  就好像摩西在西乃山下面
[00:14:09.300 --> 00:14:10.500]  神頒下十誡
[00:14:10.500 --> 00:14:12.500]  頒下律法給以色列人
[00:14:12.500 --> 00:14:17.200]  是他們已經出了埃及
[00:14:17.200 --> 00:14:20.400]  得蒙救贖到西乃山下面
[00:14:20.400 --> 00:14:22.300]  所以當大家看出埃及記
[00:14:22.300 --> 00:14:24.500]  說十誡之前
[00:14:24.500 --> 00:14:26.800]  有一段很重要的引言
[00:14:26.800 --> 00:14:29.300]  就是回顧耶和華神
[00:14:29.300 --> 00:14:31.800]  怎樣拯救他們
[00:14:31.800 --> 00:14:35.700]  然後才說十誡
[00:14:35.700 --> 00:14:37.100]  我們愛
[00:14:37.100 --> 00:14:41.100]  因為神先愛我們
[00:14:41.100 --> 00:14:42.600]  這是一個動機
[00:14:42.600 --> 00:14:45.100]  主耶穌想強調的是這個動機
[00:14:45.100 --> 00:14:48.000]  不是因為有利益
[00:14:48.000 --> 00:14:50.300]  有好處
[00:14:50.300 --> 00:14:52.600]  或者懼怕損失
[00:14:52.600 --> 00:14:56.400]  才去遵守祂的命令
[00:14:56.400 --> 00:15:00.300]  我記得有一次跟一個少年人聊天
[00:15:00.300 --> 00:15:02.700]  我問他為什麼信耶穌
[00:15:02.700 --> 00:15:06.800]  為什麼這麼乖回禮拜堂
[00:15:06.800 --> 00:15:08.100]  他回答我一句
[00:15:08.100 --> 00:15:11.200]  因為我怕落地獄
[00:15:11.200 --> 00:15:12.400]  很簡單
[00:15:12.400 --> 00:15:14.400]  因為我怕落地獄
[00:15:14.400 --> 00:15:17.600]  所以我回來
[00:15:17.600 --> 00:15:19.700]  我再問你跟神有什麼關係
[00:15:19.700 --> 00:15:23.200]  其實沒有什麼關係
[00:15:23.200 --> 00:15:26.000]  愛
[00:15:26.000 --> 00:15:28.900]  神要求一個感恩的心
[00:15:28.900 --> 00:15:30.600]  以愛還愛
[00:15:30.600 --> 00:15:32.000]  心被恩感
[00:15:32.000 --> 00:15:33.200]  去遵命
[00:15:33.200 --> 00:15:34.600]  去悔改
[00:15:34.600 --> 00:15:41.600]  去服侍
[00:15:41.600 --> 00:15:44.300]  最近我們同宮
[00:15:44.300 --> 00:15:49.100]  有請三位傳道同宮
[00:15:49.100 --> 00:15:53.500]  當去請三位傳道同宮的時候
[00:15:53.500 --> 00:15:58.500]  我看申請人的資料
[00:15:58.500 --> 00:16:03.800]  選哪些同宮可以進入我們的面談
[00:16:03.800 --> 00:16:05.800]  一邊選一邊選的時候
[00:16:05.800 --> 00:16:08.000]  我突然發現了
[00:16:08.000 --> 00:16:08.600]  我有些
[00:16:08.600 --> 00:16:11.100]  我不知道是不是偏見
[00:16:11.100 --> 00:16:15.100]  這間教會真棒
[00:16:15.100 --> 00:16:18.600]  因為這間教會的傳統文化
[00:16:18.600 --> 00:16:21.200]  是對付生命的
[00:16:21.200 --> 00:16:23.000]  是極之聖潔的生命
[00:16:23.000 --> 00:16:25.000]  很嚴謹的對自己
[00:16:25.000 --> 00:16:28.200]  這間教會的弟兄姊妹出來
[00:16:28.200 --> 00:16:30.700]  他們的文化是非常信服的
[00:16:30.700 --> 00:16:34.000]  是講teamwork 講對工的
[00:16:34.000 --> 00:16:36.700]  是這間教會出來的
[00:16:36.700 --> 00:16:39.400]  有些很害怕
[00:16:39.400 --> 00:16:43.700]  我開始發現認識不同的教會傳統多
[00:16:43.700 --> 00:16:45.900]  他們文化出來的弟兄姊妹
[00:16:45.900 --> 00:16:49.600]  我有一定的成見
[00:16:49.600 --> 00:16:52.600]  我接著轉頭想
[00:16:52.600 --> 00:16:56.000]  我們豐盛家的弟兄姊妹
[00:16:56.000 --> 00:16:58.300]  如果出去
[00:16:58.300 --> 00:17:03.100]  別人想起豐盛生命堂的弟兄姊妹
[00:17:03.100 --> 00:17:04.100]  第一個印象
[00:17:04.100 --> 00:17:06.100]  猜會是怎樣
[00:17:06.100 --> 00:17:09.700]  我又不是很敢猜
[00:17:09.700 --> 00:17:11.700]  但我期望
