
[00:00:00.000 --> 00:00:03.700]  好,我高興今天我們繼續去看上帝的話語
[00:01:50.100 --> 00:01:53.900]  就是每一次講到的時候,有一句所謂金句
[00:01:53.900 --> 00:01:55.900]  所謂有一句的經文
[00:01:55.900 --> 00:02:00.000]  是讓大家能夠在這個禮拜裏面去裝載了它
[00:02:00.000 --> 00:02:02.700]  download了它,裝載了它
[00:02:02.700 --> 00:02:05.100]  這個是上個禮拜的,是不是
[00:02:05.100 --> 00:02:07.800]  記得嗎,記得吧
[00:02:07.800 --> 00:02:09.400]  我們一起讀,對不對
[00:02:09.400 --> 00:02:12.900]  「你要盡心盡性,盡意,愛主你的神
[00:02:12.900 --> 00:02:16.100]  者是最大的,且是第一條誡名」
[00:02:16.100 --> 00:02:19.600]  馬太坊第二十二章三十七節到三十八節
[00:02:19.600 --> 00:02:21.900]  「你要盡心盡性,盡意」
[00:02:21.900 --> 00:02:26.200]  all your soul and all your heart and all your mind, right
[00:02:26.200 --> 00:02:29.900]  你的思想都是需要去愛主你的神
[00:02:29.900 --> 00:02:33.200]  這個就是希望在上個禮拜能夠是
[00:02:33.200 --> 00:02:34.300]  大家裝載了
[00:02:34.300 --> 00:02:36.000]  那這次我們繼續看
[00:02:36.000 --> 00:02:39.400]  我們其中一段很寶貴的一段聖經
[00:02:39.400 --> 00:02:42.800]  就是提摩太后書第三章
[00:02:42.800 --> 00:02:44.800]  提摩太後書你記得是什麼來的
[00:02:44.800 --> 00:02:46.800]  是所謂教牧書信,對不對
[00:02:46.800 --> 00:02:48.900]  就是寫給牧師的書信
[00:02:48.900 --> 00:02:52.400]  當時有個師傅叫做保羅
[00:02:52.400 --> 00:02:54.000]  他就寫給他的徒弟
[00:02:54.000 --> 00:02:55.800]  徒弟就在二福祖的教會
[00:02:55.800 --> 00:02:58.300]  眾教會當中他在做牧養的
[00:02:58.300 --> 00:02:59.300]  在做牧師的
[00:02:59.300 --> 00:03:02.000]  但是年輕有為應該
[00:03:02.000 --> 00:03:05.100]  保羅作為一個師傅作為一個導師
[00:03:05.100 --> 00:03:08.800]  就寫信給這位叫做提摩太
[00:03:08.800 --> 00:03:11.500]  就去到告訴他
[00:03:11.500 --> 00:03:14.500]  到底有些什麼需要去處理的
[00:03:14.500 --> 00:03:17.900]  這個就是提摩太後書其中一段的經文
[00:03:17.900 --> 00:03:19.800]  三章十六至十七節
[00:03:19.800 --> 00:03:23.500]  這個就是這個禮拜的經文
[00:03:23.500 --> 00:03:24.800]  這個禮拜的經文
[00:03:24.800 --> 00:03:26.300]  等下我們再講多一點
[00:03:26.300 --> 00:03:28.300]  在這裡講到聖經有什麼特別
[00:03:28.300 --> 00:03:30.400]  聖經有什麼獨特的地方
[00:03:30.400 --> 00:03:32.300]  當我們看回這個教牧書信的時候
[00:03:32.300 --> 00:03:33.300]  我們發現
[00:03:33.300 --> 00:03:36.100]  這個所謂Second Timothy
[00:03:36.100 --> 00:03:37.200]  提後
[00:03:37.200 --> 00:03:39.400]  提摩太後書
[00:03:39.400 --> 00:03:41.100]  是保羅寫給提摩太的
[00:03:41.100 --> 00:03:45.400]  起碼第二封的書信
[00:03:45.400 --> 00:03:47.900]  第二封寄給他的書信
[00:03:47.900 --> 00:03:48.900]  來告訴他
[00:03:48.900 --> 00:03:50.900]  到底在這個世代裡面
[00:03:50.900 --> 00:03:53.000]  他們怎樣去處理教會
[00:03:53.000 --> 00:03:55.100]  怎樣去領導教會
[00:03:55.100 --> 00:03:59.300]  怎樣去牧養教會
[00:03:59.300 --> 00:04:02.700]  去到提摩太後書第三章
[00:04:02.700 --> 00:04:06.800]  這裡整章就是一個很寶貴的經文
[00:04:06.800 --> 00:04:08.500]  頭一半講什麼
[00:04:08.500 --> 00:04:10.200]  保羅就告訴提摩太
[00:04:10.200 --> 00:04:11.900]  告訴這個牧師
[00:04:11.900 --> 00:04:17.000]  他說在末世當中非常之多的危險
[00:04:17.000 --> 00:04:18.300]  就是有一個
[00:04:18.300 --> 00:04:21.400]  那些人如果忽視上帝的道的話
[00:04:21.400 --> 00:04:24.000]  就會帶來很多的危險
[00:04:24.000 --> 00:04:25.300]  然後下一半
[00:04:25.300 --> 00:04:26.800]  十節到第十七節
[00:04:26.800 --> 00:04:29.800]  他就講到需要去學習主的道
[00:04:29.800 --> 00:04:32.000]  學習主的道有很多的益處
[00:04:32.000 --> 00:04:34.200]  你記得上次我們講到一節到第九節
[00:04:34.200 --> 00:04:35.700]  三章一節到第九節
[00:04:35.700 --> 00:04:36.800]  他就講到末世的時候
[00:04:36.800 --> 00:04:39.100]  末世是什麼時候
[00:04:39.100 --> 00:04:40.500]  末世不是將來
[00:04:40.500 --> 00:04:42.500]  末世是現在
[00:04:42.500 --> 00:04:45.500]  因為按照聖經裡面的 timeline
[00:04:45.500 --> 00:04:47.800]  上帝帶領人歷史的 timeline
[00:04:47.800 --> 00:04:51.800]  這個就是末後的最後一個時期
[00:04:51.800 --> 00:04:53.700]  而這個末世 last days
[00:04:53.700 --> 00:04:56.200]  就是從基督的第一次來
[00:04:56.200 --> 00:04:57.500]  到基督的第二次來
[00:04:57.500 --> 00:04:58.400]  這一段的時間
[00:04:58.400 --> 00:05:01.300]  就叫做 last days 末世
[00:05:01.300 --> 00:05:05.700]  末世裡面有很多不同的情況出現
[00:05:05.700 --> 00:05:06.600]  在一個這麼長
[00:05:06.600 --> 00:05:09.100]  我們人看為非常之長的時間
[00:05:09.100 --> 00:05:11.300]  上帝當然不是看為一個很長的時間
[00:05:11.300 --> 00:05:13.300]  可能他眨眼之間對上帝
[00:05:13.300 --> 00:05:15.100]  因為上帝是 timeless
[00:05:15.100 --> 00:05:17.500]  但是他看到人類的歷史
[00:05:17.500 --> 00:05:19.000]  最後這段的時間
[00:05:19.000 --> 00:05:22.000]  是有很多恐慌
[00:05:22.000 --> 00:05:26.900]  很多假道來傳播的
[00:05:26.900 --> 00:05:28.600]  這三章第一節到第九節
[00:05:28.600 --> 00:05:30.100]  他就告訴譚摩太太
[00:05:30.100 --> 00:05:31.100]  你要小心
[00:05:31.100 --> 00:05:34.000]  因為在末世裡面有很多危險的地方
[00:05:34.000 --> 00:05:35.200]  你記得他說什麼
[00:05:35.200 --> 00:05:36.600]  末世裡面的人
[00:05:36.600 --> 00:05:39.800]  是尊顧自己
[00:05:39.800 --> 00:05:41.400]  是冷漠的
[00:05:41.400 --> 00:05:43.000]  沒有愛心的
[00:05:43.000 --> 00:05:46.300]  信一些謊言的東西等等
[00:05:46.300 --> 00:05:50.100]  如果在保羅時代能夠看到這些情況
[00:05:50.100 --> 00:05:52.900]  我們今天更加看到這些情況
[00:05:52.900 --> 00:05:56.000]  我們記得好幾年前
[00:05:56.000 --> 00:05:59.700]  一說起人都老了
[00:05:59.700 --> 00:06:01.600]  好幾年前疫情的時候
[00:06:01.600 --> 00:06:03.400]  疫情是什麼時候
[00:06:03.400 --> 00:06:05.100]  已經過了幾年了
[00:06:05.100 --> 00:06:09.000]  雖然有時候人的心境還在疫情裡面
[00:06:09.000 --> 00:06:10.200]  這些長久疫情
[00:06:10.200 --> 00:06:12.100]  但是一輩子的疫情
[00:06:12.100 --> 00:06:14.100]  已經過了
[00:06:14.100 --> 00:06:15.300]  疫情的時候
[00:06:15.300 --> 00:06:16.500]  特別是開頭的時候
[00:06:16.500 --> 00:06:18.400]  真的非常混亂
[00:06:18.400 --> 00:06:21.600]  還有很多假的信息
[00:06:21.600 --> 00:06:23.000]  很多的 misinformation
[00:06:23.000 --> 00:06:26.200]  很多陰謀論
[00:06:26.200 --> 00:06:28.400]  有很多 sensational 的東西
[00:06:28.400 --> 00:06:32.200]  在網上來傳播
[00:06:32.200 --> 00:06:33.200]  我經常提醒大紀元節目
[00:06:33.200 --> 00:06:35.800]  你不要只看一個 source
[00:06:35.800 --> 00:06:36.600]  你看新聞
[00:06:36.600 --> 00:06:38.400]  你看消息
[00:06:38.400 --> 00:06:41.100]  或者看某一些的理論也好
[00:06:41.100 --> 00:06:45.000]  或者KOL講的東西也好
[00:06:45.000 --> 00:06:47.800]  你不要只看那一樣
[00:06:47.800 --> 00:06:48.700]  我提醒大紀元節目
[00:06:48.700 --> 00:06:52.600]  你不要只用 WeChat 行不行
[00:06:52.600 --> 00:06:54.700]  因為很多人只用 WeChat
[00:06:54.700 --> 00:06:55.800]  WeChat 播什麼給他
[00:06:55.800 --> 00:06:56.700]  或者送什麼給他
[00:06:56.700 --> 00:06:58.100]  他就相信了
[00:06:58.100 --> 00:07:00.700]  You have to double check
[00:07:00.700 --> 00:07:03.600]  要 double check到底發生什麼事才行
[00:07:03.600 --> 00:07:05.600]  但是你可以了解
[00:07:05.600 --> 00:07:09.000]  恐慌或者那種恐懼的時候
[00:07:09.000 --> 00:07:11.700]  你會發現那些 misinformation
[00:07:11.700 --> 00:07:13.300]  就是什麼
[00:07:13.300 --> 00:07:16.000]  就是在餵養你的恐慌
[00:07:16.000 --> 00:07:18.500]  你收到很多假的消息
[00:07:18.500 --> 00:07:20.800]  或者一些未確定的消息
[00:07:20.800 --> 00:07:23.100]  這些 falsehood
[00:07:23.100 --> 00:07:24.800]  正是因為你是恐慌的時候
[00:07:24.800 --> 00:07:28.000]  你就會很容易跳進去
[00:07:28.000 --> 00:07:30.800]  這個是我認識的很溫暖
[00:07:30.800 --> 00:07:32.900]  已經21世紀了
[00:07:32.900 --> 00:07:34.600]  對不對
[00:07:34.600 --> 00:07:36.600]  我們不在古代
[00:07:36.600 --> 00:07:39.600]  我們資訊已經很發達了
[00:07:39.600 --> 00:07:41.300]  但是那個人
[00:07:41.300 --> 00:07:43.800]  不是因為資訊發達而成長
[00:07:43.800 --> 00:07:46.500]  是需要有判斷力
[00:07:46.500 --> 00:07:49.000]  保羅就是說這個的時候
[00:07:49.000 --> 00:07:50.200]  末世的時候
[00:07:50.200 --> 00:07:53.600]  就會有很多人失去了判斷力
[00:07:53.600 --> 00:07:55.400]  或者不想判斷
[00:07:55.400 --> 00:07:57.200]  不想用理性去想事情
[00:07:57.200 --> 00:07:59.300]  不想去 reason
[00:07:59.300 --> 00:08:01.400]  就不斷被分化
[00:08:01.400 --> 00:08:03.500]  然後就活在我們的恐慌裡面
[00:08:03.500 --> 00:08:06.600]  就等於有時候被恐慌
[00:08:06.600 --> 00:08:08.800]  去 hijack 了你
[00:08:08.800 --> 00:08:11.200]  去騎劫了你
[00:08:11.200 --> 00:08:13.400]  保羅就說我們需要小心
[00:08:13.400 --> 00:08:14.400]  忽視了主的
[00:08:14.400 --> 00:08:15.800]  就是忽視真理的時候
[00:08:15.800 --> 00:08:16.900]  就會發生什麼事
[00:08:16.900 --> 00:08:18.700]  然後到了第二半
[00:08:18.700 --> 00:08:19.800]  就是下一半
[00:08:19.800 --> 00:08:21.400]  三章十字到十七節
[00:08:21.400 --> 00:08:24.800]  他就說我們需要學習主導
[00:08:24.800 --> 00:08:28.600]  去學習上帝的道 學習真理
[00:08:28.600 --> 00:08:30.700]  我們看看有什麼經文
[00:08:30.700 --> 00:08:31.900]  這裡有什麼內容
[00:08:31.900 --> 00:08:34.300]  保羅是跟他的徒弟說的
[00:08:34.300 --> 00:08:35.800]  第十節
[00:08:35.800 --> 00:08:38.200]  他跟他的徒弟提摩泰說什麼
[00:08:38.200 --> 00:08:40.500]  他說 但你 提摩泰
[00:08:40.500 --> 00:08:42.400]  你已經追隨我的教導行為
[00:08:42.400 --> 00:08:45.900]  志向 信心 寬容 愛心 忍耐
[00:08:45.900 --> 00:08:49.800]  以及我在安提 阿爾哥 廉 路 斯特哈
[00:08:49.800 --> 00:08:51.800]  這三個地方都是《使徒行傳》裡面提過
[00:08:51.800 --> 00:08:55.100]  保羅宣教經過的一些城市
[00:08:55.100 --> 00:08:58.800]  他在那些城市裡遭遇了迫害和苦難
[00:08:58.800 --> 00:09:00.900]  如果你看《使徒行傳》就知道
[00:09:00.900 --> 00:09:02.400]  他去到不同的地方
[00:09:02.400 --> 00:09:03.700]  傳耶穌的福音
[00:09:03.700 --> 00:09:05.800]  說耶穌才是王
[00:09:05.800 --> 00:09:07.500]  耶穌才是君主的時候
[00:09:07.500 --> 00:09:08.900]  那些人很討厭他
[00:09:08.900 --> 00:09:10.300]  特別是猶太人
[00:09:10.300 --> 00:09:12.600]  在會堂那裡去到 撫害他
[00:09:12.600 --> 00:09:14.700]  甚至用石頭打他
[00:09:14.700 --> 00:09:16.100]  在一個城市裡面
[00:09:16.100 --> 00:09:16.800]  其中一個城市
[00:09:16.800 --> 00:09:19.500]  他甚至是被人拖了出去城外
[00:09:19.500 --> 00:09:21.700]  差不多有些人都以為他死了
[00:09:21.700 --> 00:09:23.600]  誰知道他死不去
[00:09:23.600 --> 00:09:25.800]  他就跟提摩太說這件事
[00:09:25.800 --> 00:09:27.600]  你看到我所經歷的
[00:09:27.600 --> 00:09:30.500]  遭遇的苦難和迫害的時候
[00:09:30.500 --> 00:09:32.900]  我忍受何等的迫害
[00:09:32.900 --> 00:09:34.400]  但是
[00:09:34.400 --> 00:09:36.800]  在這一切的苦難上面
[00:09:36.800 --> 00:09:38.900]  主耶穌救了我
[00:09:38.900 --> 00:09:39.900]  我經歷過苦難
[00:09:39.900 --> 00:09:42.000]  但是主耶穌救過我
[00:09:42.000 --> 00:09:45.100]  他說 凡立志在基督耶穌裡面
[00:09:45.100 --> 00:09:50.100]  競拳盜日的 都會受到迫害
[00:09:50.100 --> 00:09:52.600]  只是作惡的 騙人的
[00:09:52.600 --> 00:09:55.100]  將會變本加厲
[00:09:55.100 --> 00:10:00.800]  迷惑人的 也被人迷惑
[00:10:00.800 --> 00:10:02.900]  競拳盜日的
[00:10:02.900 --> 00:10:06.100]  如果你立志要去做基督徒
[00:10:06.100 --> 00:10:07.700]  真真正正去做基督徒
[00:10:07.700 --> 00:10:09.200]  將會受到迫害
[00:10:09.200 --> 00:10:12.000]  我們在美國當然已經很好了
[00:10:12.000 --> 00:10:13.600]  誰迫害你
[00:10:13.600 --> 00:10:15.800]  為什麼會迫害你
[00:10:15.800 --> 00:10:18.600]  通常都不是因為你做基督徒
[00:10:18.600 --> 00:10:21.400]  可能跟別人有爭執的人才會迫害你
[00:10:21.400 --> 00:10:23.000]  或是你做錯事 別人會迫害你
[00:10:23.000 --> 00:10:24.400]  我們有很多自由
[00:10:24.400 --> 00:10:26.500]  不過 這裡告訴我們
[00:10:26.500 --> 00:10:29.800]  If you want to live a godly life
[00:10:29.800 --> 00:10:32.600]  如果你真的想做一個競拳的人
[00:10:32.600 --> 00:10:34.900]  總會是有困難的
[00:10:34.900 --> 00:10:37.000]  不容易 剛才我才說了
[00:10:37.000 --> 00:10:38.300]  正經難不難明
[00:10:38.300 --> 00:10:39.800]  難明是吧
[00:10:39.800 --> 00:10:41.500]  但是做基督徒難不難
[00:10:41.500 --> 00:10:44.000]  都難的
[00:10:44.000 --> 00:10:45.800]  特別可能我們不同的處境裡面
[00:10:45.800 --> 00:10:48.800]  可能有不同的試探 有不同的試煉等等
[00:10:48.800 --> 00:10:50.100]  都是困難的
[00:10:50.100 --> 00:10:51.600]  但是十三節說什麼
[00:10:51.600 --> 00:10:56.700]  作惡的和騙人的會變本加厲
[00:10:56.700 --> 00:10:58.000]  對嗎
[00:10:58.000 --> 00:11:01.500]  我很多時聽到這些新聞
[00:11:01.500 --> 00:11:03.200]  因為我小時候的子女
[00:11:03.200 --> 00:11:07.000]  他們有一個代號叫做S.M.H
[00:11:07.000 --> 00:11:08.800]  你知道什麼是S.M.H嗎
[00:11:08.800 --> 00:11:10.700]  Shake my head
[00:11:10.700 --> 00:11:12.000]  Shake my head
[00:11:12.000 --> 00:11:14.700]  聽到一些騙錢
[00:11:14.700 --> 00:11:17.300]  一些Scamming
[00:11:17.300 --> 00:11:21.300]  有一些 無論是以宗教之名
[00:11:21.300 --> 00:11:23.900]  以經濟之名 金錢之名
[00:11:23.900 --> 00:11:25.400]  去騙人
[00:11:25.400 --> 00:11:27.500]  我沒有想過可以這樣
[00:11:27.500 --> 00:11:29.300]  這樣都會有效
[00:11:29.300 --> 00:11:31.000]  這樣都會有人掉下去
[00:11:31.000 --> 00:11:33.300]  對嗎
[00:11:33.300 --> 00:11:35.200]  Shake my head
[00:11:35.200 --> 00:11:36.500]  對嗎
[00:11:36.500 --> 00:11:37.700]  活逝的時候
[00:11:37.700 --> 00:11:40.200]  就會是這樣
[00:11:40.200 --> 00:11:42.800]  但是保羅就去吩咐他的徒弟
[00:11:42.800 --> 00:11:44.300]  他說你要聰明一點
[00:11:44.300 --> 00:11:45.400]  聰明一點
[00:11:45.400 --> 00:11:46.500]  怎麼聰明一點
[00:11:46.500 --> 00:11:47.400]  他要學主的道
[00:11:47.400 --> 00:11:49.000]  首先學主的道要學什麼
[00:11:49.000 --> 00:11:50.800]  他說你要學我
[00:11:50.800 --> 00:11:53.600]  保羅說提摩太你要學我
[00:11:53.600 --> 00:11:56.500]  他是他的Mentor
[00:11:56.500 --> 00:11:59.000]  我不知道你心裡有沒有Mentor
[00:11:59.000 --> 00:12:02.600]  我自己在我過去這麼多年裡面
[00:12:02.600 --> 00:12:05.000]  我真的有很多好的Mentor上帝
[00:12:05.000 --> 00:12:06.600]  去安排給我
[00:12:06.600 --> 00:12:07.800]  去差派給我
[00:12:07.800 --> 00:12:09.900]  在我心裡跟我說話
[00:12:09.900 --> 00:12:12.500]  在我心裡給我不同的提醒
[00:12:12.500 --> 00:12:14.300]  我記得剛開始在神學院的時候
[00:12:14.300 --> 00:12:15.900]  那時候是1990年代
[00:12:15.900 --> 00:12:17.200]  1990年代的時候
[00:12:17.200 --> 00:12:18.700]  在神學院
[00:12:18.700 --> 00:12:20.800]  因為我們讀神學的時候
[00:12:20.800 --> 00:12:22.100]  我們做一個傳導人
[00:12:22.100 --> 00:12:22.800]  做一個牧師
[00:12:22.800 --> 00:12:25.400]  我們需要經過一個學位
[00:12:25.400 --> 00:12:26.900]  有一個quantum
[00:12:26.900 --> 00:12:27.900]  有一個quantum裡面
[00:12:27.900 --> 00:12:30.100]  其中一樣東西是require的
[00:12:30.100 --> 00:12:31.300]  是必須要做的
[00:12:31.300 --> 00:12:33.300]  就是叫做internship
[00:12:33.300 --> 00:12:35.100]  就是實習
[00:12:35.100 --> 00:12:37.500]  其實各行各業都要
[00:12:37.500 --> 00:12:39.800]  你讀accounting也好
[00:12:39.800 --> 00:12:41.500]  讀E也好
[00:12:41.500 --> 00:12:42.800]  你都要有internship
[00:12:42.800 --> 00:12:44.700]  我還記得神學那個program
[00:12:44.700 --> 00:12:46.900]  叫做M.Div Master of Divinity
[00:12:46.900 --> 00:12:49.700]  都是需要做internship
[00:12:49.700 --> 00:12:50.500]  不過
[00:12:50.500 --> 00:12:52.400]  我那時候最大的掙扎就是
[00:12:52.400 --> 00:12:57.000]  在神學院的課程裡面
[00:12:57.000 --> 00:13:01.100]  其實internship是footnote來的
[00:13:01.100 --> 00:13:02.900]  很多時候都是footnote
[00:13:02.900 --> 00:13:04.600]  就是一個註腳來的
[00:13:04.600 --> 00:13:08.100]  因為神學院的所謂field education
[00:13:08.100 --> 00:13:09.500]  internship
[00:13:09.500 --> 00:13:14.000]  通常都是pass or fail
[00:13:14.000 --> 00:13:15.700]  沒有grade的
[00:13:15.700 --> 00:13:17.200]  所以它require你做什麼
[00:13:17.200 --> 00:13:19.300]  你就走去一個教會
[00:13:19.300 --> 00:13:19.900]  走去一個教會
[00:13:19.900 --> 00:13:20.800]  然後叫
[00:13:20.800 --> 00:13:23.000]  總之那裡有個老總
[00:13:23.000 --> 00:13:24.300]  你哄他
[00:13:24.300 --> 00:13:25.800]  你幫他簽名
[00:13:25.800 --> 00:13:27.600]  搞定了
[00:13:27.600 --> 00:13:30.500]  你field education是很少很少
[00:13:30.500 --> 00:13:33.500]  就是幾乎可以沒有的
[00:13:33.500 --> 00:13:36.100]  我真的很想念這個東西
[00:13:36.100 --> 00:13:37.300]  你做一個傳導人
[00:13:37.300 --> 00:13:38.100]  做一個牧師
[00:13:38.100 --> 00:13:41.800]  你居然field education是搞不定
[00:13:41.800 --> 00:13:42.900]  有很多時候學的東西
[00:13:42.900 --> 00:13:44.800]  都是在課堂裡面學
[00:13:44.800 --> 00:13:46.900]  這個不一定是神學院錯的
[00:13:46.900 --> 00:13:48.300]  因為神學院裡面要
[00:13:48.300 --> 00:13:50.100]  一個M.Div的program
[00:13:50.100 --> 00:13:51.100]  三年半
[00:13:51.100 --> 00:13:52.500]  full time讀三年半
[00:13:52.500 --> 00:13:55.100]  你要處理很多很多不同的項目
[00:13:55.100 --> 00:13:56.500]  不同的課程
[00:13:56.500 --> 00:13:57.500]  我都講過了
[00:13:57.500 --> 00:14:00.000]  聖經很難明白
[00:14:00.000 --> 00:14:03.200]  有時候讀聖經讀到臉青
[00:14:03.200 --> 00:14:05.600]  還要搞這些field education
[00:14:05.600 --> 00:14:07.600]  所以有時候
[00:14:07.600 --> 00:14:09.100]  那個教授做得好不好
[00:14:09.100 --> 00:14:12.200]  是按照我的
[00:14:12.200 --> 00:14:13.900]  如果你求求其其做
[00:14:13.900 --> 00:14:15.300]  是過了骨的
[00:14:15.300 --> 00:14:16.300]  誰過不了骨
[00:14:16.300 --> 00:14:16.900]  field education
[00:14:16.900 --> 00:14:17.700]  其實有什麼做
[00:14:17.700 --> 00:14:19.700]  我們教會有幾個教授
[00:14:19.700 --> 00:14:20.600]  做什麼
[00:14:20.600 --> 00:14:24.900]  你知道他們做什麼嗎
[00:14:24.900 --> 00:14:29.000]  ok anyways
[00:14:29.000 --> 00:14:30.400]  不是很難
[00:14:30.400 --> 00:14:32.000]  如果你在教會裡面生活過的
[00:14:32.000 --> 00:14:34.200]  你知道他們做什麼
[00:14:34.200 --> 00:14:35.800]  頂多帶你去查經
[00:14:35.800 --> 00:14:38.500]  可能有機會講一下道
[00:14:38.500 --> 00:14:39.400]  等等等
[00:14:39.400 --> 00:14:42.100]  其實不是很重的東西
[00:14:42.100 --> 00:14:43.300]  所以你學不學到東西
[00:14:43.300 --> 00:14:45.200]  是你自己的
[00:14:45.200 --> 00:14:48.500]  你願不願意在一個mentor身上去學東西
[00:14:48.500 --> 00:14:52.000]  保羅就說給Timothy聽
[00:14:52.000 --> 00:14:54.200]  你當教目書信可以是一個
[00:14:54.200 --> 00:14:59.300]  目的的進修版
[00:14:59.300 --> 00:15:03.500]  因為提摩太已經在義福所去木槿會
[00:15:03.500 --> 00:15:04.600]  保羅就去告訴他
[00:15:04.600 --> 00:15:06.100]  我是你師父
[00:15:06.100 --> 00:15:07.700]  你要學我
[00:15:07.700 --> 00:15:09.400]  你留意這段聖經
[00:15:09.400 --> 00:15:11.800]  最重要的字是什麼字
[00:15:11.800 --> 00:15:13.700]  中文不是很翻譯出來
[00:15:13.700 --> 00:15:15.000]  奇怪
[00:15:15.000 --> 00:15:16.900]  可能是因為太沉
[00:15:16.900 --> 00:15:18.300]  三宗第十節
[00:15:18.300 --> 00:15:21.100]  他說提摩太你已經追隨我的教導
[00:15:21.100 --> 00:15:22.900]  行為志向信心
[00:15:22.900 --> 00:15:24.900]  寬容愛心忍耐
[00:15:24.900 --> 00:15:27.200]  你看看英文是什麼
[00:15:27.200 --> 00:15:29.700]  提摩太你已經追隨我的教導
[00:15:29.700 --> 00:15:31.000]  我的行為
[00:15:31.000 --> 00:15:32.200]  我的志向
[00:15:32.200 --> 00:15:33.200]  我的信心
[00:15:33.200 --> 00:15:33.800]  我的寬容
[00:15:33.800 --> 00:15:34.400]  我的愛心
[00:15:34.400 --> 00:15:35.800]  我的忍耐
[00:15:35.800 --> 00:15:37.600]  為什麼是我的
[00:15:37.600 --> 00:15:40.000]  因為你看到我的example
[00:15:40.000 --> 00:15:41.300]  你跟我的時候
[00:15:41.300 --> 00:15:42.700]  你在我身上學的東西
[00:15:42.700 --> 00:15:46.600]  就是在生命的傳遞
[00:15:46.600 --> 00:15:50.800]  你在人的生命裡面去學到東西
[00:15:50.800 --> 00:15:53.000]  我們在職場很多年的人
[00:15:53.000 --> 00:15:54.000]  真正學到東西的
[00:15:54.000 --> 00:15:55.800]  很多時候都是你老闆
[00:15:55.800 --> 00:15:57.800]  當你老闆是好老闆
[00:15:57.800 --> 00:15:59.600]  我知道有很多不好的老闆
[00:15:59.600 --> 00:16:01.100]  當你老闆是好好的
[00:16:01.100 --> 00:16:02.200]  你的老闆是好好的
[00:16:02.200 --> 00:16:03.400]  如果他真是好
[00:16:03.400 --> 00:16:04.400]  真是去叮嚀
[00:16:04.400 --> 00:16:06.100]  真是去教你的話
[00:16:06.100 --> 00:16:08.200]  你在他身上學東西的
[00:16:08.200 --> 00:16:09.400]  對嗎
[00:16:09.400 --> 00:16:12.600]  不是在書本裡面學到
[00:16:12.600 --> 00:16:15.500]  你看他怎樣處理不同的問題
[00:16:15.500 --> 00:16:17.000]  你看他那個知識上
[00:16:17.000 --> 00:16:19.200]  怎樣去應用出來
[00:16:19.200 --> 00:16:21.600]  特別當在生命裡面有不同的景況
