
[00:00:00.000 --> 00:00:05.440]  我們先一齊祈禱 預備我們的心去領受主的道
[00:04:55.960 --> 00:04:59.560]  每天的生活裡就滲透在你的生命當中
[00:04:59.560 --> 00:05:03.320]  不要用盡很多方法自己去過自己的生活
[00:05:03.320 --> 00:05:08.000]  然後去荒廢人生、累己、累人
[00:05:08.000 --> 00:05:10.240]  斯人對神的投靠
[00:05:10.240 --> 00:05:12.480]  另一個很重要他知道的
[00:05:12.480 --> 00:05:16.640]  是他和神的關係是一個主僕的關係
[00:05:16.640 --> 00:05:17.720]  第二節說
[00:05:17.720 --> 00:05:20.360]  「我曾對耶和華說:你是我的主
[00:05:20.360 --> 00:05:23.720]  我的好處不在你以外」
[00:05:23.720 --> 00:05:26.360]  斯人知道神會對他不離不棄
[00:05:26.360 --> 00:05:28.840]  因為他和神有一個納約的關係
[00:05:28.840 --> 00:05:32.200]  這個納約關係是神自己做主動的
[00:05:32.200 --> 00:05:35.960]  所以是神自己保守著的關係
[00:05:35.960 --> 00:05:36.920]  即使人有軟弱
[00:05:36.920 --> 00:05:42.400]  但是神會堅定自己信實的應許
[00:05:42.400 --> 00:05:46.760]  主僕的關係在我們這個世界裡
[00:05:46.760 --> 00:05:49.360]  給我們一些不太好的聯想
[00:05:49.360 --> 00:05:50.880]  在這個世界裡
[00:05:50.880 --> 00:05:54.680]  上司和下屬、老闆和員工
[00:05:54.680 --> 00:05:56.680]  那個主僕關係可能是怎樣的呢?
[00:05:56.680 --> 00:05:59.320]  老闆會跟你說
[00:05:59.320 --> 00:06:03.160]  我的事就是你的事 你要負責
[00:06:03.160 --> 00:06:07.440]  但你的事與我無關
[00:06:07.440 --> 00:06:10.120]  我們不要帶著這種世俗的主僕關係
[00:06:10.120 --> 00:06:12.680]  意識進入我們和神的關係裡
[00:06:12.680 --> 00:06:14.960]  上帝和我們的主僕關係是
[00:06:14.960 --> 00:06:16.440]  神對我們說
[00:06:16.440 --> 00:06:19.400]  你的事就是我的事
[00:06:19.400 --> 00:06:24.680]  同時你們也要以我的事為你的事
[00:06:24.680 --> 00:06:28.480]  所以耶穌很親切地跟神說
[00:06:28.480 --> 00:06:29.840]  跟祂的父母說
[00:06:29.840 --> 00:06:34.680]  你豈不知道我應當以我的父的事為廉嗎?
[00:06:34.680 --> 00:06:35.840]  是不是?
[00:06:35.840 --> 00:06:36.720]  弟兄姊妹
[00:06:36.720 --> 00:06:39.280]  在我們與神的主僕關係
[00:06:39.280 --> 00:06:42.640]  天父與我們作為兒女的關係裡
[00:06:42.640 --> 00:06:45.360]  我們知道上帝關心我們的事
[00:06:45.360 --> 00:06:46.960]  我們也要關心上帝的事
[00:06:46.960 --> 00:06:51.720]  而且以上帝在一切事上得榮耀為我們的福樂
[00:06:51.720 --> 00:06:53.560]  在這樣的生命關係裡
[00:06:53.560 --> 00:06:55.560]  我們可以認定一件事
[00:06:55.560 --> 00:06:59.960]  就是我們的好處不在神意外
[00:06:59.960 --> 00:07:02.600]  這個世界沒有任何的東西
[00:07:02.600 --> 00:07:03.880]  我們可以得到的好處
[00:07:03.880 --> 00:07:07.360]  能夠代替神給我們的好處
[00:07:07.360 --> 00:07:08.160]  我們的生命
[00:07:08.160 --> 00:07:09.040]  我們屬靈的生命
[00:07:09.040 --> 00:07:10.160]  我們的靈修
[00:07:10.160 --> 00:07:12.600]  其實就是幫我們去品嘗
[00:07:12.600 --> 00:07:15.800]  去留心神賜下各樣的好處
[00:07:15.800 --> 00:07:18.000]  並且對祂獻上感恩
[00:07:18.000 --> 00:07:20.320]  又將這一切都呈獻給祂
[00:07:20.320 --> 00:07:22.400]  願意給祂使用
[00:07:22.400 --> 00:07:25.640]  我們以神為我們唯一的倚靠
[00:07:25.640 --> 00:07:26.560]  不作他求
[00:07:26.560 --> 00:07:28.560]  因為神所賜的好處
[00:07:28.560 --> 00:07:29.880]  實在是最好
[00:07:29.880 --> 00:07:31.280]  好得無比
[00:07:31.280 --> 00:07:32.920]  無可取代
[00:07:32.920 --> 00:07:35.880]  第二方面我們說我們要堅持
[00:07:35.880 --> 00:07:39.000]  我們堅持對上帝的忠誠
[00:07:39.000 --> 00:07:40.680]  責善固執
[00:07:40.680 --> 00:07:42.960]  這個是靈修的另一個果子
[00:07:42.960 --> 00:07:44.960]  第三第四字聖經是這樣說的
[00:07:44.960 --> 00:07:46.520]  「至於世上的聖民
[00:07:46.520 --> 00:07:49.080]  他們都是尊貴榮美的人
[00:07:49.080 --> 00:07:51.200]  全是我所喜愛的
[00:07:51.200 --> 00:07:52.160]  追求別神的
[00:07:52.160 --> 00:07:54.680]  他們的受苦必定加多
[00:07:54.680 --> 00:07:57.120]  他們所奠的血祭
[00:07:57.120 --> 00:07:58.560]  我不祭奠
[00:07:58.560 --> 00:07:59.600]  我的嘴唇
[00:07:59.600 --> 00:08:01.760]  也不提別神的名」
[00:08:01.760 --> 00:08:05.080]  這裡詩人很清楚作出一個對比
[00:08:05.080 --> 00:08:07.440]  就是他要和那些屬神的人
[00:08:07.440 --> 00:08:11.240]  一起去過一個美好的團契的生活
[00:08:11.240 --> 00:08:12.200]  他喜歡這些人
[00:08:12.200 --> 00:08:14.760]  因為他們對上帝忠誠
[00:08:14.760 --> 00:08:16.280]  這裡說到世上的聖民
[00:08:16.280 --> 00:08:18.720]  強調那些對上帝忠誠的人
[00:08:18.720 --> 00:08:20.880]  我要和他們在一起
[00:08:20.880 --> 00:08:22.320]  而我拒絕那些
[00:08:22.320 --> 00:08:25.640]  膜拜偶像的行為和環境
[00:08:25.640 --> 00:08:26.680]  要和他們遠離
[00:08:26.680 --> 00:08:28.120]  甚至別神的名號
[00:08:28.120 --> 00:08:29.880]  我也不會提
[00:08:29.880 --> 00:08:31.920]  我們要責善固執
[00:08:31.920 --> 00:08:35.760]  要堅持對上帝忠誠的道路
[00:08:35.760 --> 00:08:37.680]  我們必須要有同伴
[00:08:37.680 --> 00:08:39.800]  和我們在一起
[00:08:39.800 --> 00:08:43.040]  過去一年教會推動大家
[00:08:43.040 --> 00:08:45.080]  投入團契小組
[00:08:45.080 --> 00:08:47.080]  其實重點不是形式
[00:08:47.080 --> 00:08:50.120]  你所翻譯的是甚麼團契小組
[00:08:50.120 --> 00:08:51.400]  而在這種團契的生活
[00:08:51.400 --> 00:08:53.440]  有一個很重要的幫助提醒
[00:08:53.440 --> 00:08:55.360]  就是讓你去追求一個
[00:08:55.360 --> 00:08:58.120]  忠誠於上帝的生活
[00:08:58.120 --> 00:09:00.280]  你去和那些忠誠於上帝
[00:09:00.280 --> 00:09:02.080]  那些清心禱告主的人
[00:09:02.080 --> 00:09:04.040]  一起去追求公義
[00:09:04.040 --> 00:09:06.840]  信德、仁愛和和平
[00:09:06.840 --> 00:09:08.800]  並且在這個彼此守望的關係裡
[00:09:08.800 --> 00:09:10.440]  你留心到每一個人
[00:09:10.440 --> 00:09:12.000]  包括基督徒在內
[00:09:12.000 --> 00:09:13.080]  在心底當中
[00:09:13.080 --> 00:09:15.600]  都有一種拜偶像的傾向
[00:09:15.600 --> 00:09:17.600]  我們會很容易用其他東西
[00:09:17.600 --> 00:09:19.400]  去取代上帝
[00:09:19.400 --> 00:09:22.240]  成為我們生命裡的守衛
[00:09:22.240 --> 00:09:23.960]  過去教會不時都會提醒弟兄姊妹
[00:09:23.960 --> 00:09:25.280]  我們要小心
[00:09:25.280 --> 00:09:27.360]  各樣的名利和情慾
[00:09:27.360 --> 00:09:29.520]  可以成為我們的偶像
[00:09:29.520 --> 00:09:30.960]  我相信絕大多數弟兄姊妹
[00:09:30.960 --> 00:09:32.680]  都不會為求錢財
[00:09:32.680 --> 00:09:34.520]  滿足私慾而不擇手段
[00:09:34.520 --> 00:09:36.640]  不過我們進一步要覺醒的是
[00:09:36.640 --> 00:09:37.680]  我們有沒有以我們
[00:09:37.680 --> 00:09:40.360]  抓住的安穩的生活
[00:09:40.360 --> 00:09:41.800]  小康的生活
[00:09:41.800 --> 00:09:43.720]  我們所擁有的東西
[00:09:43.720 --> 00:09:45.560]  去成為我們的偶像
[00:09:45.560 --> 00:09:48.080]  而忘記了生活給我們困難
[00:09:48.080 --> 00:09:49.600]  因著社會的不公義
[00:09:49.600 --> 00:09:51.000]  無論多麼的殷勤工作
[00:09:51.000 --> 00:09:52.000]  忠實做人
[00:09:52.000 --> 00:09:54.520]  都生活極其困難的人
[00:09:54.520 --> 00:09:56.640]  如果我們忘記了
[00:09:56.640 --> 00:09:59.640]  只是想擁有而不想分享的時候
[00:09:59.640 --> 00:10:00.640]  我們所擁有的
[00:10:00.640 --> 00:10:03.080]  就成為我們的偶像
[00:10:03.080 --> 00:10:05.320]  上帝要透過教會這個群體
[00:10:05.320 --> 00:10:06.960]  一起學習
[00:10:06.960 --> 00:10:08.720]  讓我們一起學習
[00:10:08.720 --> 00:10:10.680]  做一個忠誠於祂
[00:10:10.680 --> 00:10:13.400]  不被偶像去作主的
[00:10:13.400 --> 00:10:15.240]  一個這樣的生命
[00:10:15.240 --> 00:10:16.960]  上帝也要幫助我們
[00:10:16.960 --> 00:10:20.000]  面對這個世界很多的誘惑
[00:10:20.000 --> 00:10:21.600]  或者壓迫
[00:10:21.600 --> 00:10:24.880]  我們卻不離開祂的道路
[00:10:24.880 --> 00:10:26.440]  最近我們常常不時提到
[00:10:26.440 --> 00:10:29.320]  國內的教會
[00:10:29.320 --> 00:10:30.840]  家庭的教會
[00:10:30.840 --> 00:10:32.440]  是一個一個的
[00:10:32.440 --> 00:10:36.240]  是他們那個聚會的地方
[00:10:36.240 --> 00:10:38.240]  是被封查
[00:10:38.240 --> 00:10:40.680]  將他們所有的東西去拿走
[00:10:40.680 --> 00:10:42.560]  將牧者傳道人
[00:10:42.560 --> 00:10:44.200]  童工去拘禁
[00:10:44.200 --> 00:10:48.800]  甚至去控以煽動叛亂國家的罪名
[00:10:48.800 --> 00:10:49.880]  公開的教會
[00:10:49.880 --> 00:10:51.240]  受到很多的掣肘
[00:10:51.240 --> 00:10:52.920]  牧者要很靈巧
[00:10:52.920 --> 00:10:54.960]  才可以繼續去維持
[00:10:54.960 --> 00:10:58.400]  那種敬拜的生活
[00:10:58.400 --> 00:10:59.560]  在當中我們會覺得
[00:10:59.560 --> 00:11:01.480]  黑暗很明顯
[00:11:01.480 --> 00:11:03.040]  但是黑暗很明顯的當中
[00:11:03.040 --> 00:11:05.000]  也有不同的神大僕人
[00:11:05.000 --> 00:11:07.120]  是對主忠誠
[00:11:07.120 --> 00:11:09.080]  甚至一些小弟兄小姐妹
[00:11:09.080 --> 00:11:11.440]  他們本來有機會拿到獎學金
[00:11:11.440 --> 00:11:13.080]  去繼續升學
[00:11:13.080 --> 00:11:15.240]  但是因為有人跟他們說
[00:11:15.240 --> 00:11:16.680]  如果你想拿獎學金
[00:11:16.680 --> 00:11:18.200]  你就去寫一個聲明
[00:11:18.200 --> 00:11:22.040]  表達你放棄信耶穌
[00:11:22.040 --> 00:11:24.400]  這些小弟兄小姐妹
[00:11:24.400 --> 00:11:27.120]  堅持自己的信仰
[00:11:27.120 --> 00:11:30.800]  放棄擺在面前其他的好處
[00:11:30.800 --> 00:11:32.480]  因為他們要以上帝
[00:11:32.480 --> 00:11:34.760]  為生命裡最大的好處
[00:11:34.760 --> 00:11:37.080]  以維持對上帝的忠誠
[00:11:37.080 --> 00:11:40.320]  為他們唯一要堅持的道路
[00:11:40.320 --> 00:11:41.400]  弟兄姐妹
[00:11:41.400 --> 00:11:43.440]  將來的日子會如何
[00:11:43.440 --> 00:11:45.480]  我們不知道
[00:11:45.480 --> 00:11:47.480]  今天要怎樣過
[00:11:47.480 --> 00:11:49.320]  你應該知道
[00:11:49.320 --> 00:11:50.640]  在我們的團體生活
[00:11:50.640 --> 00:11:52.080]  在我們的靈修生活裡
[00:11:52.080 --> 00:11:53.680]  應該是幫助我們
[00:11:53.680 --> 00:11:54.600]  去成為一個
[00:11:54.600 --> 00:11:57.360]  持守對上帝的忠誠的人
[00:11:57.360 --> 00:11:58.520]  堅持
[00:11:58.520 --> 00:11:59.800]  是第二個我們要
[00:11:59.800 --> 00:12:01.440]  藉著靈修的生活
[00:12:01.440 --> 00:12:03.040]  得到的果子
[00:12:03.040 --> 00:12:04.440]  第三方面
[00:12:04.440 --> 00:12:06.040]  我們說擁抱
[00:12:06.040 --> 00:12:08.120]  我們從詩篇給我們的提醒
[00:12:08.120 --> 00:12:10.240]  我們學習擁抱得失
[00:12:10.240 --> 00:12:12.480]  才可以看見福樂
[00:12:12.480 --> 00:12:14.560]  第五第六節裡說到
[00:12:14.560 --> 00:12:16.800]  詩人對神所賜的產業
[00:12:16.800 --> 00:12:20.360]  福分那種感恩和喜悅
[00:12:20.360 --> 00:12:23.040]  「是我的產業
[00:12:23.040 --> 00:12:24.200]  是我杯中的份
[00:12:24.200 --> 00:12:25.640]  我所得的業份
[00:12:25.640 --> 00:12:28.200]  你親自為我持守
[00:12:28.200 --> 00:12:29.440]  準承諒給我的
[00:12:29.440 --> 00:12:30.720]  是皆美之地
[00:12:30.720 --> 00:12:34.960]  我的產業實在令我喜悅」
[00:12:34.960 --> 00:12:36.200]  按猶太人的理解
[00:12:36.200 --> 00:12:38.320]  杯是代表了
[00:12:38.320 --> 00:12:41.840]  神給各人安排的命運
[00:12:41.840 --> 00:12:42.840]  杯中的份
[00:12:42.840 --> 00:12:43.920]  就好像主人
[00:12:43.920 --> 00:12:46.520]  為客人預備的東西一樣
[00:12:46.520 --> 00:12:48.400]  耶穌
[00:12:48.400 --> 00:12:51.560]  也從神那裡拿了一個杯
[00:12:51.560 --> 00:12:53.640]  祂先領了一個虎杯
[00:12:53.640 --> 00:12:56.520]  但讓我們在領祂的杯裡
[00:12:56.520 --> 00:12:58.320]  成為一個救恩的杯
[00:12:58.320 --> 00:12:59.240]  在我們人生裡
[00:12:59.240 --> 00:13:00.160]  有一個救恩的杯
[00:13:00.160 --> 00:13:01.200]  但同時間
[00:13:01.200 --> 00:13:02.000]  在日光之下
[00:13:02.000 --> 00:13:03.960]  上帝賜下了祂
[00:13:03.960 --> 00:13:06.320]  預留給我們的不同的福分
[00:13:06.320 --> 00:13:08.320]  在這兩節經文裡
[00:13:08.320 --> 00:13:10.520]  提到的「準承」、「份」
[00:13:10.520 --> 00:13:11.600]  「地業」和「產業」
[00:13:11.600 --> 00:13:13.400]  其實原來都是同一個字
[00:13:13.400 --> 00:13:14.640]  私人表達出
[00:13:14.640 --> 00:13:18.160]  祂對神賜下的一切是滿足
[00:13:18.160 --> 00:13:20.720]  所以祂要重複用這些字眼
[00:13:20.720 --> 00:13:22.320]  不過弟兄姊妹要留心
[00:13:22.320 --> 00:13:23.080]  基督的信仰
[00:13:23.080 --> 00:13:24.360]  並不是叫我們用一種
[00:13:24.360 --> 00:13:26.320]  宿命的態度去面對生活
[00:13:26.320 --> 00:13:28.160]  「既然什麼都是神賜的那份
[00:13:28.160 --> 00:13:29.040]  不要緊了
[00:13:29.040 --> 00:13:31.320]  隨隨便便就可以了」
[00:13:31.320 --> 00:13:32.400]  不是這樣的意思
[00:13:32.400 --> 00:13:34.080]  你不知道神給你的那份
[00:13:34.080 --> 00:13:35.760]  究竟有多大
[00:13:35.760 --> 00:13:36.960]  繼續努力
[00:13:36.960 --> 00:13:39.600]  按著神給你的帶領和智慧
[00:13:39.600 --> 00:13:41.320]  去活好每一天
[00:13:41.320 --> 00:13:43.440]  做神喜悅的人
[00:13:43.440 --> 00:13:45.120]  神所賜的「份」
[00:13:45.120 --> 00:13:48.360]  是祂分別給我們去領受
[00:13:48.360 --> 00:13:51.200]  但要我們努力去領受
[00:13:51.200 --> 00:13:53.160]  在舊約的時代
[00:13:53.160 --> 00:13:54.720]  我們知道屬神的人
[00:13:54.720 --> 00:13:57.320]  好像祭司利美人
[00:13:57.320 --> 00:14:00.520]  他們雖然不擁有自己的土地
[00:14:00.520 --> 00:14:03.240]  但他們分別來聖歸於神
[00:14:03.240 --> 00:14:07.000]  他們能夠從以色列人所作的奉獻當中
[00:14:07.000 --> 00:14:09.240]  領受他們所需要
[00:14:09.240 --> 00:14:12.680]  今天基督徒可能各有自己的工作
[00:14:12.680 --> 00:14:13.520]  有收入
[00:14:13.520 --> 00:14:15.160]  甚至擁有物業和資產
[00:14:15.160 --> 00:14:16.840]  但我們不要忘記
[00:14:16.840 --> 00:14:18.760]  一切我們所賜的
[00:14:18.760 --> 00:14:20.160]  之所以是美好
[00:14:20.160 --> 00:14:22.360]  是因為是神所給我們
[00:14:22.360 --> 00:14:25.360]  我們應當以感恩的心去領受和奉獻
[00:14:25.360 --> 00:14:28.640]  同時我們在當中可以得到一份平安
[00:14:28.640 --> 00:14:30.440]  因為神所賜的
[00:14:30.440 --> 00:14:35.480]  我們就不需要患得滑失、害怕、失去
[00:14:35.480 --> 00:14:36.360]  神所賜的
[00:14:36.360 --> 00:14:39.560]  祂為我們去持守
[00:14:39.560 --> 00:14:41.920]  我們知道很多的有錢人
[00:14:41.920 --> 00:14:44.440]  他們不會自己出街
[00:14:44.440 --> 00:14:45.680]  為什麼?
[00:14:45.680 --> 00:14:47.400]  怕被人「標心」
[00:14:47.400 --> 00:14:50.120]  總有一個保鏢在左近
[00:14:50.120 --> 00:14:53.120]  他們的公司在財務上
[00:14:53.120 --> 00:14:56.840]  在各方面要有很多的安全保障
[00:14:56.840 --> 00:14:58.280]  因為他們所得的
[00:14:58.280 --> 00:15:01.680]  他們怕持守不住
[00:15:01.680 --> 00:15:03.480]  但是我們所得的
[00:15:03.480 --> 00:15:06.160]  上帝為我們持守
[00:15:06.160 --> 00:15:08.720]  在屬靈的生命裏
[00:15:08.720 --> 00:15:11.160]  我們和神的緊密關係當中
[00:15:11.160 --> 00:15:14.920]  給我們一種不怕失去的平安
[00:15:14.920 --> 00:15:16.640]  上帝不會叫我們失去一些
[00:15:16.640 --> 00:15:18.800]  我們不能失去的東西
[00:15:18.800 --> 00:15:20.960]  但我們卻要接受某些東西
[00:15:20.960 --> 00:15:22.760]  我們確實會失去
[00:15:22.760 --> 00:15:25.320]  而能夠接受一些東西我們失去了
[00:15:25.320 --> 00:15:28.560]  其實是我們生命裏面一個很重要的經驗
[00:15:28.560 --> 00:15:30.080]  處理到這個經驗
[00:15:30.080 --> 00:15:32.560]  我們生命才能夠享福
[00:15:32.560 --> 00:15:34.360]  2016年的時候
[00:15:34.360 --> 00:15:37.240]  港產片裏有一套很叫好的戲
[00:15:37.240 --> 00:15:39.280]  叫做《幸運是我》
[00:15:39.280 --> 00:15:41.080]  魏英雄小姐接了這套戲
[00:15:41.080 --> 00:15:43.240]  拿到香港電影金像獎
[00:15:43.240 --> 00:15:45.480]  這套戲講述兩個人物、兩個角色
[00:15:45.480 --> 00:15:47.320]  一個主角的互動
[00:15:47.320 --> 00:15:51.080]  一個是青年人叫做阿旭
[00:15:51.080 --> 00:15:54.720]  他爸爸離棄了家庭
[00:15:54.720 --> 00:15:57.880]  另外他有婚姻和家庭
[00:15:57.880 --> 00:16:01.240]  他媽媽也離開了這個世界
[00:16:01.240 --> 00:16:02.720]  他是一個沒有人、沒有物
[00:16:02.720 --> 00:16:07.320]  連吃東西、睡覺都成問題的年輕人
[00:16:07.320 --> 00:16:10.880]  另一個主角魏英雄所扮演的芬依
[00:16:10.880 --> 00:16:15.560]  是一位自己一個的唐樓居住
[00:16:15.560 --> 00:16:18.440]  又是沒有人、沒有物的老人家
[00:16:18.440 --> 00:16:22.280]  阿旭遇到芬依覺得這次有著落了
[00:16:22.280 --> 00:16:25.760]  他有地方 我有條命 我需要有個地方住
[00:16:25.760 --> 00:16:28.480]  所以想方中之法去投靠他
[00:16:28.480 --> 00:16:31.240]  芬依也願意給他一個地方去住
[00:16:31.240 --> 00:16:35.360]  後來他發覺芬依原來患了失智症
[00:16:35.360 --> 00:16:36.880]  他就沒鞋子玩劇走了
[00:16:36.880 --> 00:16:38.160]  叫朋友來 你開車來
[00:16:38.160 --> 00:16:39.840]  我幫你收拾東西走
[00:16:39.840 --> 00:16:43.120]  但當他一路坐車離開的過程裏
[00:16:43.120 --> 00:16:47.360]  他想起芬依知道自己有失智症時的反應
[00:16:47.360 --> 00:16:49.440]  他說那我怎麼辦
[00:16:49.440 --> 00:16:52.440]  我死了是否也會沒有人知道
[00:16:52.440 --> 00:16:55.240]  他想到芬依驚恐時
[00:16:55.240 --> 00:16:59.400]  他就決定回頭 回到家裏
[00:16:59.400 --> 00:17:03.360]  他雖然應該只是同屋主、業主和租客的關係
[00:17:03.360 --> 00:17:08.600]  他就陪伴著芬依走面對疾病的道路
[00:17:08.600 --> 00:17:12.640]  兩個生命裏都有失落的過去的人
[00:17:12.640 --> 00:17:15.720]  一個失落了父母、家庭
[00:17:15.720 --> 00:17:17.560]  特別是父親的愛
[00:17:17.560 --> 00:17:20.680]  一個失落了 一個沒有人沒有物
[00:17:20.680 --> 00:17:22.120]  孤寡伶仃的人
[00:17:22.120 --> 00:17:25.760]  他本來原來是一個歌星
[00:17:25.760 --> 00:17:28.240]  曾經有一段很好的感情
[00:17:28.240 --> 00:17:30.080]  但是流逝了
[00:17:30.080 --> 00:17:36.360]  在片裏播到一首劉家昌先生的國語時代曲
[00:17:36.360 --> 00:17:39.320]  原來他以前是歌星時唱過這首歌
[00:17:39.320 --> 00:17:43.560]  這首歌說到人生如果不斷被我們懷緬
[00:17:43.560 --> 00:17:46.840]  而失落了過去去抓住的話
