
[00:00:00.000 --> 00:00:06.000]  愛蓮近晚,愛蓮近晚,還沒到,還沒新年
[00:02:41.000 --> 00:02:44.000]  一般人是要說好意頭的,對不對?
[00:02:44.000 --> 00:02:47.000]  所以你不可以說紅紅火火在這個時候
[00:02:47.000 --> 00:02:52.000]  因為火勢太大了,你不需要說這句了
[00:02:52.000 --> 00:02:56.000]  實在我們會看到,在這個地上
[00:02:56.000 --> 00:02:59.000]  轉眼就...這東西變得很快
[00:02:59.000 --> 00:03:03.000]  比如昨天的房子在這裡,一下子就不見了
[00:03:03.000 --> 00:03:07.000]  所以在這個地上變得很快
[00:03:07.000 --> 00:03:11.000]  一下子就...很多東西你感覺是捉不到的
[00:03:11.000 --> 00:03:13.000]  是瞬間就變化了
[00:03:13.000 --> 00:03:16.000]  特別是在加州很多屋,對不對?
[00:03:16.000 --> 00:03:20.000]  屋和家是有區別的
[00:03:20.000 --> 00:03:25.000]  家就是你家的人,不單止是一個房子
[00:03:25.000 --> 00:03:30.000]  家其實是人和人之間的一個關係
[00:03:30.000 --> 00:03:35.000]  是一個人倫的關係,人倫的家庭
[00:03:35.000 --> 00:03:37.000]  所以家不單止是房子
[00:03:37.000 --> 00:03:40.000]  家更重要是有人在這裡
[00:03:40.000 --> 00:03:43.000]  如果在加州遇上大火
[00:03:43.000 --> 00:03:48.000]  很多人已經去了他親戚家,朋友家
[00:03:48.000 --> 00:03:51.000]  我們作為基督徒
[00:03:51.000 --> 00:03:54.000]  可能有些人已經去了弟兄姊妹家
[00:03:54.000 --> 00:03:56.000]  暫住一兩天,對不對?
[00:03:56.000 --> 00:03:58.000]  因為為什麼?
[00:03:58.000 --> 00:04:01.000]  因為我們同有一位神
[00:04:01.000 --> 00:04:03.000]  神說是我們隨時的幫助
[00:04:03.000 --> 00:04:05.000]  祂是我們的避難所
[00:04:05.000 --> 00:04:07.000]  什麼是避難所呢?
[00:04:07.000 --> 00:04:11.000]  避難所就是當你落在困難當中
[00:04:11.000 --> 00:04:13.000]  落在一個沒有保障當中
[00:04:13.000 --> 00:04:16.000]  祂保護你,祂給你安全
[00:04:16.000 --> 00:04:17.000]  祂作你的拯救
[00:04:17.000 --> 00:04:20.000]  這個就是避難所的作用
[00:04:20.000 --> 00:04:23.000]  作為教會神的家
[00:04:23.000 --> 00:04:25.000]  其實神祂說是我們的避難所
[00:04:25.000 --> 00:04:29.000]  祂是透過我們去作其他人的幫助
[00:04:29.000 --> 00:04:32.000]  所以教會應該是服務周圍的社區
[00:04:32.000 --> 00:04:36.000]  當然,我們從我們神家開始
[00:04:36.000 --> 00:04:39.000]  你會先去關心我們最身邊的人
[00:04:39.000 --> 00:04:42.000]  最親近的弟兄姊妹
[00:04:42.000 --> 00:04:44.000]  我相信有一些弟兄姊妹
[00:04:44.000 --> 00:04:46.000]  我們在祈禱會當中
[00:04:46.000 --> 00:04:48.000]  已經是...為什麼?
[00:04:48.000 --> 00:04:50.000]  平時是兩個人,已經變成四個人了
[00:04:50.000 --> 00:04:54.000]  因為另外一些弟兄姊妹去到另外一家
[00:04:54.000 --> 00:05:00.000]  這些弟兄姊妹就是接待另外一些弟兄姊妹
[00:05:00.000 --> 00:05:01.000]  為什麼?
[00:05:01.000 --> 00:05:03.000]  因為我們都是同鄉人
[00:05:03.000 --> 00:05:04.000]  什麼叫同鄉人?
[00:05:04.000 --> 00:05:05.000]  我是從廣州過來的
[00:05:05.000 --> 00:05:06.000]  這裡有廣州過來的
[00:05:06.000 --> 00:05:09.000]  但是我們教會每一位都是同鄉人
[00:05:09.000 --> 00:05:10.000]  為什麼?
[00:05:10.000 --> 00:05:13.000]  因為我們是未來去看那個鄉下
[00:05:13.000 --> 00:05:15.000]  我們是同有一個天家
[00:05:15.000 --> 00:05:17.000]  我們的鄉下都是看天家
[00:05:17.000 --> 00:05:21.000]  我們在這裡只不過是一個過客
[00:05:21.000 --> 00:05:23.000]  所以,真正的家在哪裡?
[00:05:23.000 --> 00:05:25.000]  真正的家在天上
[00:05:25.000 --> 00:05:27.000]  我們都是同鄉人
[00:05:27.000 --> 00:05:30.000]  我們都可以說是鄉里
[00:05:30.000 --> 00:05:33.000]  我們在這個地上都是鄉里
[00:05:33.000 --> 00:05:36.000]  我們同有一位神
[00:05:36.000 --> 00:05:38.000]  同有一位父
[00:05:38.000 --> 00:05:40.000]  他是我們隨時的幫助
[00:05:40.000 --> 00:05:42.000]  是我們這個地上
[00:05:42.000 --> 00:05:44.000]  我們在這個地上沒有什麼保障
[00:05:44.000 --> 00:05:47.000]  但是神已經做了我們的保障
[00:05:47.000 --> 00:05:51.000]  聖經說,祂世世代代作我們的居所
[00:05:51.000 --> 00:05:53.000]  祂作我們隨時的幫助
[00:05:53.000 --> 00:05:56.000]  作我們的避難所
[00:05:56.000 --> 00:06:01.000]  我們這位神是各位超越歷史和空間的神
[00:06:01.000 --> 00:06:05.000]  祂掌管每一個世代
[00:06:05.000 --> 00:06:08.000]  我們看到加州大火
[00:06:08.000 --> 00:06:10.000]  不單止是加州大火
[00:06:10.000 --> 00:06:13.000]  你會看到上個星期已經是
[00:06:13.000 --> 00:06:14.000]  是上個星期
[00:06:14.000 --> 00:06:16.000]  上個星期已經是
[00:06:16.000 --> 00:06:19.000]  新的一任總統已經上台了
[00:06:19.000 --> 00:06:22.000]  不同的君王上台的時候
[00:06:22.000 --> 00:06:24.000]  不同的總統上台的時候
[00:06:24.000 --> 00:06:26.000]  他有不同的法律
[00:06:26.000 --> 00:06:28.000]  他有不同的政策
[00:06:28.000 --> 00:06:29.000]  所以你會感覺
[00:06:29.000 --> 00:06:33.000]  有些人說,我要爭取這個時間來美國
[00:06:33.000 --> 00:06:36.000]  但是有些已經是沒有這個機會了
[00:06:36.000 --> 00:06:38.000]  因為一朝天子一朝神
[00:06:38.000 --> 00:06:42.000]  他的律法,他的法度是隨時會變的
[00:06:42.000 --> 00:06:46.000]  所以你會看到這個世代是很動盪
[00:06:46.000 --> 00:06:49.000]  以及無論是政治風波
[00:06:49.000 --> 00:06:53.000]  不知道突然而來的災難
[00:06:53.000 --> 00:06:55.000]  以及環境動不動就變
[00:06:55.000 --> 00:06:59.000]  所以我們好像是沒有什麼保障
[00:06:59.000 --> 00:07:01.000]  但是聖經告訴我們
[00:07:01.000 --> 00:07:04.000]  這位神就是從耿古就是神
[00:07:04.000 --> 00:07:06.000]  祂是不會改變的
[00:07:06.000 --> 00:07:10.000]  我們應該是住在祂裡面
[00:07:10.000 --> 00:07:12.000]  要跟祂有一個有親密的關係
[00:07:12.000 --> 00:07:16.000]  當這樣的時候,我們才有真正的一個保障
[00:07:16.000 --> 00:07:19.000]  還有一個真正的平安
[00:07:19.000 --> 00:07:25.000]  聖經說,當摩西在曠野漂流了38年的時候
[00:07:25.000 --> 00:07:28.000]  他有一些經歷
[00:07:28.000 --> 00:07:30.000]  但是他一早就認識神了
[00:07:30.000 --> 00:07:32.000]  他認識神就是永恆的居所
[00:07:32.000 --> 00:07:35.000]  但是他再看一群以色列人
[00:07:35.000 --> 00:07:37.000]  一群一群倒閉在曠野
[00:07:37.000 --> 00:07:40.000]  而且是漂流了38年
[00:07:40.000 --> 00:07:45.000]  他第一句就發出一個感嘆
[00:07:45.000 --> 00:07:48.000]  在你看來,在神看來
[00:07:48.000 --> 00:07:51.000]  千年已過的昨日
[00:07:51.000 --> 00:07:54.000]  千年是一千年
[00:07:54.000 --> 00:07:57.000]  但是在神眼中是昨日
[00:07:57.000 --> 00:07:59.000]  如果是用一個數目去比較
[00:07:59.000 --> 00:08:01.000]  就是三十六萬比一
[00:08:01.000 --> 00:08:04.000]  其實這個數目還是不夠準確的
[00:08:04.000 --> 00:08:06.000]  為什麼?因為神是無限的
[00:08:06.000 --> 00:08:08.000]  神是永恆的
[00:08:08.000 --> 00:08:11.000]  我們人呢,人的日子是有限的
[00:08:11.000 --> 00:08:14.000]  無限和有限,其實真正來比
[00:08:14.000 --> 00:08:16.000]  是沒有得比
[00:08:16.000 --> 00:08:19.000]  因為我再張開大
[00:08:19.000 --> 00:08:21.000]  都表達不了那個無限
[00:08:21.000 --> 00:08:23.000]  但是人呢,就是很有限
[00:08:23.000 --> 00:08:25.000]  細到不得了
[00:08:25.000 --> 00:08:28.000]  所以我們人生的時間
[00:08:28.000 --> 00:08:30.000]  和神去相比
[00:08:30.000 --> 00:08:34.000]  就好像是這麼長和這麼短
[00:08:34.000 --> 00:08:36.000]  短到你看不到
[00:08:36.000 --> 00:08:38.000]  而是,神體呢
[00:08:38.000 --> 00:08:41.000]  就是千年只不過是如昨日
[00:08:41.000 --> 00:08:44.000]  對於我們來說
[00:08:44.000 --> 00:08:46.000]  是很無奈
[00:08:46.000 --> 00:08:48.000]  或者是很感嘆的一件事
[00:08:48.000 --> 00:08:51.000]  因為我們人生在這個地上太短了
[00:08:51.000 --> 00:08:54.000]  摩西還說
[00:08:54.000 --> 00:08:57.000]  你神使人歸於塵土
[00:08:57.000 --> 00:09:00.000]  說,你們世人要歸回
[00:09:00.000 --> 00:09:02.000]  歸回是什麼意思呢?就好像
[00:09:02.000 --> 00:09:05.000]  樂業歸根,我們中國人所說的
[00:09:05.000 --> 00:09:07.000]  樂業歸根
[00:09:07.000 --> 00:09:10.000]  我有口供,就是住北家
[00:09:10.000 --> 00:09:13.000]  當他過世的時候
[00:09:13.000 --> 00:09:16.000]  他是將骨灰帶回中國
[00:09:16.000 --> 00:09:19.000]  因為那個地方是
[00:09:19.000 --> 00:09:22.000]  有給他安放的地方
[00:09:22.000 --> 00:09:25.000]  所以歸是歸去哪裡
[00:09:25.000 --> 00:09:28.000]  歸,當我們說歸的時候
[00:09:28.000 --> 00:09:31.000]  是有一個方向在那裡
[00:09:31.000 --> 00:09:33.000]  而且你說歸的時候
[00:09:33.000 --> 00:09:36.000]  樂業歸根的話,他不單止有方向性
[00:09:36.000 --> 00:09:38.000]  他也有一個時間性,為什麼?
[00:09:38.000 --> 00:09:41.000]  因為一到秋天,一個季度
[00:09:41.000 --> 00:09:44.000]  已經是就要落葉了
[00:09:44.000 --> 00:09:47.000]  有一些植物是更短的
[00:09:47.000 --> 00:09:50.000]  所以你會看到人就好像樹葉
[00:09:50.000 --> 00:09:53.000]  那些葉一樣,轉一圈
[00:09:53.000 --> 00:09:56.000]  他有一個季節性,他就要落落來了
[00:09:56.000 --> 00:09:59.000]  歸回到他塵土那裡
[00:09:59.000 --> 00:10:02.000]  我們人,聖經說,神造我們是用塵土去做的
[00:10:02.000 --> 00:10:05.000]  人要塵歸塵,土歸土
[00:10:05.000 --> 00:10:08.000]  我們要回到做我們的起點的時候
[00:10:08.000 --> 00:10:11.000]  其實真正來說,不是用物質去做那個起點
[00:10:11.000 --> 00:10:14.000]  真正是回到神那裡
[00:10:14.000 --> 00:10:17.000]  所以我們在這個地上就好像一個寄宿的人
[00:10:17.000 --> 00:10:20.000]  一下子轉一圈
[00:10:20.000 --> 00:10:23.000]  就要離開了
[00:10:23.000 --> 00:10:26.000]  摩西還說,不單止是好像那個
[00:10:26.000 --> 00:10:29.000]  落葉那樣,歸回到他塵土那裡
[00:10:29.000 --> 00:10:32.000]  還好像是夜間的一更
[00:10:32.000 --> 00:10:35.000]  什麼是夜間的一更呢?
[00:10:35.000 --> 00:10:38.000]  中國是分了五更
[00:10:38.000 --> 00:10:41.000]  中國傳統是有五更
[00:10:41.000 --> 00:10:44.000]  通常就是三個小時
[00:10:44.000 --> 00:10:47.000]  就一更了
[00:10:47.000 --> 00:10:50.000]  以色列人說的一更是分了三更
[00:10:50.000 --> 00:10:53.000]  但是他是從旁晚的六點
[00:10:53.000 --> 00:10:56.000]  到十點,那就一更了
[00:10:56.000 --> 00:10:59.000]  從晚上十點到凌晨兩點,又一更
[00:10:59.000 --> 00:11:02.000]  最後就是四點
[00:11:02.000 --> 00:11:05.000]  兩點到六點
[00:11:05.000 --> 00:11:08.000]  所以一更對於以色列人來說
[00:11:08.000 --> 00:11:11.000]  就是四個小時
[00:11:11.000 --> 00:11:14.000]  我不知道大家照顧過人微
[00:11:14.000 --> 00:11:17.000]  我是搬到老師那裡住
[00:11:17.000 --> 00:11:20.000]  是因為照顧一個師母
[00:11:20.000 --> 00:11:23.000]  她當時就是癌症末期
[00:11:23.000 --> 00:11:26.000]  我去幫忙,我就跟她說
[00:11:26.000 --> 00:11:29.000]  其實我都不是很醒睡
[00:11:29.000 --> 00:11:32.000]  有些同學年紀大,我晚上基本上都很醒睡
[00:11:32.000 --> 00:11:35.000]  因為基本上就是睡不著
[00:11:35.000 --> 00:11:38.000]  在手間的時候
[00:11:38.000 --> 00:11:41.000]  我就鄭重跟她說,如果你叫我
[00:11:41.000 --> 00:11:44.000]  你要叫我中文名,我才有反應
[00:11:44.000 --> 00:11:47.000]  因為我媽媽自小到大都是這樣叫我
[00:11:47.000 --> 00:11:50.000]  所以晚上有時,我師母需要喝水
[00:11:50.000 --> 00:11:53.000]  會有些動靜
[00:11:53.000 --> 00:11:56.000]  會動,會點床之類
[00:11:56.000 --> 00:11:59.000]  或者是動身邊的東西
[00:11:59.000 --> 00:12:02.000]  有些同學真的好知醒
[00:12:02.000 --> 00:12:05.000]  師母有些動作在
[00:12:05.000 --> 00:12:08.000]  他就去服侍師母
[00:12:08.000 --> 00:12:11.000]  我真的要叫,還有一些他更壞
[00:12:11.000 --> 00:12:14.000]  踢他都不醒,還在扯鼻汗
[00:12:14.000 --> 00:12:17.000]  所以你會看到有不同的人
[00:12:17.000 --> 00:12:20.000]  在這個時間當中,在這個晚上心靜的當中
[00:12:20.000 --> 00:12:23.000]  你會發覺他是先知先覺的
[00:12:23.000 --> 00:12:26.000]  他就動一下,就已經有反應
[00:12:26.000 --> 00:12:29.000]  有些,好像我這樣,後知後覺
[00:12:29.000 --> 00:12:32.000]  人家要叫我才行,有些是不知不覺
[00:12:32.000 --> 00:12:35.000]  所以對時間一個流逝的關注
[00:12:35.000 --> 00:12:38.000]  你是那種先知先覺
[00:12:38.000 --> 00:12:41.000]  比如神給你一些話
[00:12:41.000 --> 00:12:44.000]  你已經是,我感覺到了,我已經是透過聖經知道了
[00:12:44.000 --> 00:12:47.000]  一早就知道了
[00:12:47.000 --> 00:12:50.000]  有些,等事情發生了之後,他才有反應
[00:12:50.000 --> 00:12:53.000]  等事情來到的時候,他才有那個行動
[00:12:53.000 --> 00:12:56.000]  有些,發生了都不知道是甚麼回事
[00:12:56.000 --> 00:12:59.000]  那種真是抵打的,因為在當中
[00:12:59.000 --> 00:13:02.000]  一點功課都未學到,所以先知先覺
[00:13:02.000 --> 00:13:05.000]  後知後覺,不知不覺,時間就是這樣
[00:13:05.000 --> 00:13:08.000]  我們在這個時間的流程,應該怎樣去
[00:13:08.000 --> 00:13:11.000]  去警醒呢
[00:13:11.000 --> 00:13:14.000]  而且,我們還好像是
[00:13:14.000 --> 00:13:17.000]  如睡一覺,就好像發了一場夢
[00:13:17.000 --> 00:13:20.000]  我小時候
[00:13:20.000 --> 00:13:23.000]  姐姐叫我吃早餐,我說好,我起來
[00:13:23.000 --> 00:13:26.000]  其實我還在發夢話,因為我真的
[00:13:26.000 --> 00:13:29.000]  在夢當中,在吃鳳爪
[00:13:29.000 --> 00:13:32.000]  還有個味道在,但是姐姐叫我
[00:13:32.000 --> 00:13:35.000]  又過了兩分鐘過來說,為甚麼你還不起來
[00:13:35.000 --> 00:13:38.000]  我不是起來吃東西了嗎,但是真正起來
[00:13:38.000 --> 00:13:41.000]  鳳爪就不見了,出來吃甚麼呢
[00:13:41.000 --> 00:13:44.000]  吃齋麵,媽媽最喜歡煮齋麵,因為夠快脆
[00:13:44.000 --> 00:13:47.000]  所以,在夢當中
[00:13:47.000 --> 00:13:50.000]  那些感覺,那些知覺,那個味道
[00:13:50.000 --> 00:13:53.000]  已經是不見了,在夢當中
[00:13:53.000 --> 00:13:56.000]  我還可以好好享受,但是一醒來
[00:13:56.000 --> 00:13:59.000]  甚麼都沒有了,甚麼都捉不住
[00:13:59.000 --> 00:14:02.000]  見不到,所以
[00:14:02.000 --> 00:14:05.000]  我們人生又好像發了一場夢
[00:14:05.000 --> 00:14:08.000]  當我們真正醒來的時候
[00:14:08.000 --> 00:14:11.000]  我們的名,我們的利,我們的權
[00:14:11.000 --> 00:14:14.000]  好像一下就過去了,甚麼都沒有了
[00:14:14.000 --> 00:14:17.000]  所以就好像南安一夢
[00:14:17.000 --> 00:14:20.000]  所以
[00:14:20.000 --> 00:14:23.000]  我們要捉得住那種真正的東西
[00:14:23.000 --> 00:14:26.000]  但是
[00:14:26.000 --> 00:14:29.000]  有些夢它是比較好的
[00:14:29.000 --> 00:14:32.000]  好像在這次的大選當中
[00:14:32.000 --> 00:14:35.000]  提到一個
[00:14:35.000 --> 00:14:38.000]  特朗普在這裡,提到一個演講當中
[00:14:38.000 --> 00:14:41.000]  提到一個人名,叫做馬丁路德金
[00:14:41.000 --> 00:14:44.000]  他是那個
[00:14:44.000 --> 00:14:47.000]  他有一篇很著名的演講,叫我有一個夢
[00:14:47.000 --> 00:14:50.000]  他是一位華人,一位美國的牧師
[00:14:50.000 --> 00:14:53.000]  他而且是拿了諾貝爾獎
[00:14:53.000 --> 00:14:56.000]  是為非洲裔
[00:14:56.000 --> 00:14:59.000]  那些美國人去爭取那個
[00:14:59.000 --> 00:15:02.000]  平等的權利
[00:15:02.000 --> 00:15:05.000]  他說我有一個夢
[00:15:05.000 --> 00:15:08.000]  他的演講當中有一句很感動的
[00:15:08.000 --> 00:15:11.000]  我認為有一些真理是不言而喻的
[00:15:11.000 --> 00:15:14.000]  大家都不用說都知道的
[00:15:14.000 --> 00:15:17.000]  是人人生而平等的
[00:15:17.000 --> 00:15:20.000]  他差不多在繼續演講的時候
[00:15:20.000 --> 00:15:23.000]  還有一句,他說我希望
[00:15:23.000 --> 00:15:26.000]  我有一個夢,我希望我四個子女
[00:15:26.000 --> 00:15:29.000]  將來是一個不是以他的膚色
[00:15:29.000 --> 00:15:32.000]  而是以他們的品格
[00:15:32.000 --> 00:15:35.000]  來評價他們的一個國度去生存
[00:15:35.000 --> 00:15:38.000]  所以
[00:15:38.000 --> 00:15:41.000]  他這個夢對於現在美國來說
[00:15:41.000 --> 00:15:44.000]  已經是實現了,因為大家黑人
[00:15:44.000 --> 00:15:47.000]  白人,黃種人都是坐在一起
[00:15:47.000 --> 00:15:50.000]  如果你看電影,看過一個電影叫做
[00:15:50.000 --> 00:15:53.000]  綠皮書的時候你就知道了
[00:15:53.000 --> 00:15:56.000]  那個老斯卡
[00:15:56.000 --> 00:15:59.000]  最佳的劇本獎和最佳的影片獎
[00:15:59.000 --> 00:16:02.000]  他就說到一個白色人
[00:16:02.000 --> 00:16:05.000]  去服侍一個很出名的鋼琴家
[00:16:05.000 --> 00:16:08.000]  但是那個鋼琴家是一個非洲人
[00:16:08.000 --> 00:16:11.000]  所以當他服侍
[00:16:11.000 --> 00:16:14.000]  這個非洲人的時候
[00:16:14.000 --> 00:16:17.000]  他需要載他去美國不同的地區
[00:16:17.000 --> 00:16:20.000]  有些地區是很有偏見的
[00:16:20.000 --> 00:16:23.000]  例如他的旅館,用的洗手間
[00:16:23.000 --> 00:16:26.000]  非洲人你要分開,因為當時是
[00:16:26.000 --> 00:16:29.000]  1962年他回答他的時候
[00:16:29.000 --> 00:16:32.000]  所以是不平等的
[00:16:32.000 --> 00:16:35.000]  所以這個夢就變得很長遠
[00:16:35.000 --> 00:16:38.000]  變得很有意義
[00:16:38.000 --> 00:16:41.000]  所以有一些夢你是捉得住的
[00:16:41.000 --> 00:16:44.000]  有一些夢是可以很長久的
[00:16:44.000 --> 00:16:47.000]  是有永恆的意義的
[00:16:47.000 --> 00:16:50.000]  摩西還說你叫他們魚水沖去
[00:16:50.000 --> 00:16:53.000]  好像流水一樣
[00:16:53.000 --> 00:16:56.000]  一下子我們就被沖走了
[00:16:56.000 --> 00:16:59.000]  我們在這個地上有春夏秋冬
[00:16:59.000 --> 00:17:02.000]  當有春夏秋冬的時候
[00:17:02.000 --> 00:17:05.000]  有些人會說原來是春去又來
[00:17:05.000 --> 00:17:08.000]  又一個周而復始
[00:17:08.000 --> 00:17:11.000]  當這樣的時候
[00:17:11.000 --> 00:17:14.000]  他就產生一種論迴的學說
[00:17:14.000 --> 00:17:17.000]  就叫做六道論迴
[00:17:17.000 --> 00:17:20.000]  如果是中國一些道家的思想
[00:17:20.000 --> 00:17:23.000]  你就會看到六道論迴
[00:17:23.000 --> 00:17:26.000]  但是真正的聖經給我們看到
[00:17:26.000 --> 00:17:29.000]  真正的時間觀不是這樣的
[00:17:29.000 --> 00:17:32.000]  是直線式的,即是你過去了
[00:17:32.000 --> 00:17:35.000]  你就回不了頭,你過去了就是過去了
[00:17:35.000 --> 00:17:38.000]  你沒有返回的一個機會
[00:17:38.000 --> 00:17:41.000]  我們最近在學習希伯來書
[00:17:41.000 --> 00:17:44.000]  有一句經文說到
[00:17:44.000 --> 00:17:47.000]  曾經借著他做諸世界
[00:17:47.000 --> 00:17:50.000]  諸世界是什麼意思呢?
[00:17:50.000 --> 00:17:53.000]  他不只是一個時間,不只是一個地點
[00:17:53.000 --> 00:17:56.000]  不只是一個空間,他而且是一個時間
[00:17:56.000 --> 00:17:59.000]  耶穌基督他是起點,他也是終點
[00:17:59.000 --> 00:18:02.000]  他是歷史的一個起點,是歷史的一個終點
[00:18:02.000 --> 00:18:05.000]  為什麼這樣說?
[00:18:05.000 --> 00:18:08.000]  因為是借著諸世代,一個世世代代
[00:18:08.000 --> 00:18:11.000]  全世界都是借著耶穌基督
[00:18:11.000 --> 00:18:14.000]  既然他是一個借著他做的,他就是一個起點
[00:18:14.000 --> 00:18:17.000]  最終的一個終點也是耶穌基督
[00:18:17.000 --> 00:18:20.000]  所以當一個人
[00:18:20.000 --> 00:18:23.000]  他所走的方向不是向著耶穌基督
[00:18:23.000 --> 00:18:26.000]  不是流向耶穌基督的時候
[00:18:26.000 --> 00:18:29.000]  他是沒有永恆的價值的
[00:18:29.000 --> 00:18:32.000]  他只不過是過去了就過去了
[00:18:32.000 --> 00:18:35.000]  我們看到這個社會有很多的主流價值觀
[00:18:35.000 --> 00:18:38.000]  這些價值觀可能是現在主流
[00:18:38.000 --> 00:18:41.000]  但是過了一段時間就變成非主流了
[00:18:41.000 --> 00:18:44.000]  已經是被過去
[00:18:44.000 --> 00:18:47.000]  被其他的價值觀所取代了
[00:18:47.000 --> 00:18:50.000]  所以我們基督徒的價值觀
[00:18:50.000 --> 00:18:53.000]  不是要跟著這些主流的價值觀
[00:18:53.000 --> 00:18:56.000]  我們是要跟著主要的價值觀
[00:18:56.000 --> 00:18:59.000]  主耶穌基督所要的價值觀
[00:18:59.000 --> 00:19:02.000]  這件事才可以存到永恆的
[00:19:05.000 --> 00:19:08.000]  我們也好像是早晨發芽生長
[00:19:08.000 --> 00:19:11.000]  晚上割下枯幹
[00:19:11.000 --> 00:19:14.000]  我們就好像那些草一樣
[00:19:14.000 --> 00:19:17.000]  我不知道大家是否需要管理你們的花園
[00:19:17.000 --> 00:19:20.000]  我以前讀神學是包了兩樣東西
[00:19:20.000 --> 00:19:23.000]  第一是學校的割草
[00:19:23.000 --> 00:19:26.000]  但是在學校割草也好,有個機器就割了
[00:19:26.000 --> 00:19:29.000]  另外一樣就是去幫老師割草
[00:19:29.000 --> 00:19:32.000]  他的花園有很多的草長得這麼高
[00:19:32.000 --> 00:19:35.000]  但是有些草因為長得快
[00:19:35.000 --> 00:19:38.000]  其實它的根不是很深,一拔就拔到了
[00:19:38.000 --> 00:19:41.000]  當然他會計算工價給我
[00:19:41.000 --> 00:19:44.000]  為了學費,他是專門給我們做的
[00:19:44.000 --> 00:19:47.000]  所以當我在這邊割草
[00:19:47.000 --> 00:19:50.000]  你會看到九點多
[00:19:50.000 --> 00:19:53.000]  太陽已經開始很猛,到了五點
[00:19:53.000 --> 00:19:56.000]  當時是放暑假
[00:19:56.000 --> 00:19:59.000]  所以早上我已經拔了
[00:19:59.000 --> 00:20:02.000]  等到五點鐘、六點鐘、甚至是七點鐘
[00:20:02.000 --> 00:20:05.000]  我才再去再去
[00:20:05.000 --> 00:20:08.000]  第二次去拔其他的草
[00:20:08.000 --> 00:20:11.000]  但是當那個時間再去看的時候
[00:20:11.000 --> 00:20:14.000]  那個草已經凋謝了
[00:20:14.000 --> 00:20:17.000]  但是這裡京文華已經枯乾了
[00:20:17.000 --> 00:20:20.000]  以色列從沙漠來的那種東風
[00:20:20.000 --> 00:20:23.000]  會把那個草吹得更乾更快
[00:20:23.000 --> 00:20:26.000]  所以你會看到一下子就
[00:20:26.000 --> 00:20:29.000]  今天是很新鮮的花
[00:20:29.000 --> 00:20:32.000]  但是一到晚上就已經不見了
[00:20:32.000 --> 00:20:35.000]  雅各書一還說你們富足的人
[00:20:35.000 --> 00:20:38.000]  在他所行的事上也要這樣衰殘
[00:20:38.000 --> 00:20:41.000]  也就是說
[00:20:41.000 --> 00:20:44.000]  這個世界是變得很快的
[00:20:44.000 --> 00:20:47.000]  如果你是追求那個
