
[00:00:00.000 --> 00:00:02.000]  在這幾個月 我發覺
[00:05:06.680 --> 00:05:08.680]  憑他結出來的果子
[00:05:08.680 --> 00:05:12.440]  你分辨到他到底是羊還是狼
[00:05:12.440 --> 00:05:15.280]  是真還是假的教師
[00:05:15.280 --> 00:05:18.080]  另一段聖經是《加拉太書》一章六至八節
[00:05:18.080 --> 00:05:19.080]  是保羅說的
[00:05:19.080 --> 00:05:20.080]  請等姐妹讀
[00:05:20.080 --> 00:05:21.080]  預備 1 2 3
[00:05:49.080 --> 00:05:52.080]  保羅對著加拉太教會說
[00:05:52.080 --> 00:05:54.080]  他說有別的福音
[00:05:54.080 --> 00:05:55.080]  其實是沒有別的福音
[00:05:55.080 --> 00:05:56.080]  福音只有一個
[00:05:56.080 --> 00:06:00.080]  不過有些人進來要搗亂你們的信仰
[00:06:00.080 --> 00:06:01.080]  他說這些人
[00:06:01.080 --> 00:06:03.080]  他說得很盡
[00:06:03.080 --> 00:06:06.080]  無論是我們還是天上來的使者
[00:06:06.080 --> 00:06:07.080]  若果傳福音給你
[00:06:07.080 --> 00:06:10.080]  與我們原先傳給你的不同
[00:06:10.080 --> 00:06:13.080]  這個人該受就坐
[00:06:13.080 --> 00:06:14.080]  行不行?
[00:06:14.080 --> 00:06:15.080]  他說得很嚴重
[00:06:15.080 --> 00:06:19.080]  接著到彼得後書第三章一至二節
[00:06:19.080 --> 00:06:20.080]  請等姐妹讀
[00:06:20.080 --> 00:06:21.080]  預備 1 2 3
[00:06:46.080 --> 00:06:50.080]  另一個教會的領袖彼得都說
[00:06:50.080 --> 00:06:51.080]  是有假教師
[00:06:51.080 --> 00:06:54.080]  而這些假教師會帶來的是
[00:06:54.080 --> 00:06:56.080]  淫蕩淫亂的生活
[00:06:56.080 --> 00:06:57.080]  放縱的生活
[00:06:57.080 --> 00:07:00.080]  他說這些人同樣是自取滅亡
[00:07:00.080 --> 00:07:02.080]  去到今天我們要讀的書卷
[00:07:02.080 --> 00:07:04.080]  是由大書第三第四節這樣說
[00:07:04.080 --> 00:07:05.080]  他說親愛的
[00:07:05.080 --> 00:07:08.080]  我一直很迫切地想要寫信給你們
[00:07:08.080 --> 00:07:11.080]  論到我們同享的救恩
[00:07:11.080 --> 00:07:13.080]  但我覺得有必要
[00:07:13.080 --> 00:07:16.080]  有必要現在寫信勸你
[00:07:16.080 --> 00:07:20.080]  要為這個一次交託給聖徒的真道
[00:07:20.080 --> 00:07:22.080]  而竭力奮戰
[00:07:22.080 --> 00:07:23.080]  他說因為
[00:07:23.080 --> 00:07:24.080]  為什麼?
[00:07:24.080 --> 00:07:26.080]  有人偷偷進來
[00:07:26.080 --> 00:07:29.080]  他們將神的恩典
[00:07:29.080 --> 00:07:32.080]  變成放縱情慾的機會
[00:07:32.080 --> 00:07:34.080]  甚至去到一個地步
[00:07:34.080 --> 00:07:38.080]  他不認那個獨一的主耶穌基督
[00:07:38.080 --> 00:07:41.080]  這段經文說得很清楚
[00:07:41.080 --> 00:07:44.080]  由大書的目的
[00:07:44.080 --> 00:07:50.080]  就是要你為這個真道竭力奮鬥
[00:07:50.080 --> 00:07:52.080]  如果我用今天的說法
[00:07:52.080 --> 00:07:55.080]  就是你要跟祂死過
[00:07:55.080 --> 00:07:57.080]  你要為著我們的信仰
[00:07:57.080 --> 00:08:01.080]  跟那些假教師死過
[00:08:01.080 --> 00:08:02.080]  那怎麼做呢?
[00:08:02.080 --> 00:08:04.080]  所以我說今天的講道
[00:08:04.080 --> 00:08:07.080]  其實不是一年級應該聽的
[00:08:07.080 --> 00:08:10.080]  可能是中學的水平
[00:08:10.080 --> 00:08:13.080]  不是初中,不是小學,不是幼稚園
[00:08:13.080 --> 00:08:15.080]  我們已經去到高中了
[00:08:15.080 --> 00:08:17.080]  因為我們開始成長
[00:08:17.080 --> 00:08:19.080]  祂要我們的就是變道
[00:08:19.080 --> 00:08:21.080]  要我們成長
[00:08:21.080 --> 00:08:24.080]  到底由大當他寫這封書的時候
[00:08:24.080 --> 00:08:27.080]  他對教會有什麼提醒呢?
[00:08:27.080 --> 00:08:29.080]  是今天我們要講的內容
[00:08:29.080 --> 00:08:31.080]  有這三節聖經
[00:08:31.080 --> 00:08:33.080]  想請鄧影子妹一起讀
[00:08:33.080 --> 00:08:34.080]  預備,1,2,3
[00:08:40.080 --> 00:08:57.080]  (文章中)
[00:08:57.080 --> 00:08:59.080]  你一直讀中文的翻譯
[00:08:59.080 --> 00:09:02.080]  你會感覺到他對那些假教師
[00:09:02.080 --> 00:09:05.080]  他們的教導是極之負面
[00:09:05.080 --> 00:09:08.080]  他說那班人會笑你的
[00:09:08.080 --> 00:09:10.080]  會譏笑你的
[00:09:10.080 --> 00:09:12.080]  英文其中一個message的翻譯
[00:09:12.080 --> 00:09:17.080]  他說那班人don't take the religion seriously
[00:09:17.080 --> 00:09:20.080]  算了,隨便吧
[00:09:20.080 --> 00:09:24.080]  隨隨便便,隨便就行了
[00:09:24.080 --> 00:09:27.080]  他是在講一個這樣的心態
[00:09:27.080 --> 00:09:29.080]  他說這班人有兩個特色
[00:09:29.080 --> 00:09:33.080]  第一個特色就是他們有不敬虔的私慾
[00:09:33.080 --> 00:09:35.080]  第二個特色就是他們屬血氣
[00:09:35.080 --> 00:09:38.080]  我不知道你明不明白這兩個字的意思
[00:09:38.080 --> 00:09:41.080]  但我找了兩個英文的翻譯比較貼切的
[00:09:41.080 --> 00:09:46.080]  不敬虔的私慾其實是在說ungodly passions
[00:09:46.080 --> 00:09:51.080]  ungodly的意思是指他沒有上帝
[00:09:51.080 --> 00:09:55.080]  只是有人的passion
[00:09:55.080 --> 00:09:58.080]  passion我想問這個字是中性還是負面呢?
[00:09:58.080 --> 00:10:01.080]  聽不到
[00:10:01.080 --> 00:10:03.080]  大家有點疑惑
[00:10:03.080 --> 00:10:05.080]  其實對於我來說
[00:10:05.080 --> 00:10:09.080]  passion是很中性的
[00:10:09.080 --> 00:10:11.080]  每個人都有passion
[00:10:11.080 --> 00:10:15.080]  我希望你做的那份工作都對那份工作有熱誠
[00:10:15.080 --> 00:10:17.080]  英文就是passion
[00:10:17.080 --> 00:10:20.080]  不過這個passion沒有上帝在裏面
[00:10:20.080 --> 00:10:24.080]  其實所有不信的人的passion都是ungodly passion
[00:10:24.080 --> 00:10:28.080]  不代表所有不信的人都叫你行淫
[00:10:28.080 --> 00:10:30.080]  說謊
[00:10:30.080 --> 00:10:31.080]  做殺人放火的事
[00:10:31.080 --> 00:10:33.080]  你明不明白我的意思
[00:10:33.080 --> 00:10:37.080]  而他說凡屬血氣NIV也更好
[00:10:37.080 --> 00:10:40.080]  他說mere neutral instincts
[00:10:40.080 --> 00:10:44.080]  你的本能
[00:10:44.080 --> 00:10:46.080]  你憑你的本能去做
[00:10:46.080 --> 00:10:49.080]  你憑你自己的喜好
[00:10:49.080 --> 00:10:51.080]  just do it
[00:10:51.080 --> 00:10:52.080]  你想做就去做
[00:10:52.080 --> 00:10:57.080]  其實我們是不是有一個保險機構的廣告是這樣的
[00:10:57.080 --> 00:10:58.080]  想做就去做
[00:10:58.080 --> 00:11:01.080]  其實就是在說這樣東西
[00:11:01.080 --> 00:11:03.080]  我不是想幫他賣廣告
[00:11:03.080 --> 00:11:05.080]  或者我不是想踩他的台
[00:11:05.080 --> 00:11:08.080]  但我想借他的廣告來用一用
[00:11:08.080 --> 00:11:11.080]  原來他在說這班人有什麼特色
[00:11:11.080 --> 00:11:14.080]  是不是他帶你去做為非作歹的不是
[00:11:14.080 --> 00:11:18.080]  他叫你放縱你自己想做就去做
[00:11:18.080 --> 00:11:23.080]  聖經就說這些是不敬虔的私慾
[00:11:23.080 --> 00:11:27.080]  為什麼在那時候會有些人這樣去傳一個福音
[00:11:27.080 --> 00:11:29.080]  就是你喜歡怎樣都可以
[00:11:29.080 --> 00:11:34.080]  其實和一世紀有一個很特別的哲學思想有關
[00:11:34.080 --> 00:11:36.080]  這個叫做諾斯底主義
[00:11:36.080 --> 00:11:39.080]  可能回教會回得久的都聽過
[00:11:39.080 --> 00:11:40.080]  到底說什麼呢
[00:11:40.080 --> 00:11:43.080]  諾斯底主義其實是強調每個人
[00:11:43.080 --> 00:11:45.080]  我們有身體有靈魂
[00:11:45.080 --> 00:11:47.080]  而我們的靈魂
[00:11:47.080 --> 00:11:49.080]  我們可以透過我們的靈魂
[00:11:49.080 --> 00:11:52.080]  去經歷一些叫靈芝
[00:11:52.080 --> 00:11:54.080]  不是吃的那些
[00:11:54.080 --> 00:11:56.080]  是一些特別的revelation
[00:11:56.080 --> 00:11:58.080]  special revelation
[00:11:58.080 --> 00:12:00.080]  雖然這個get很難
[00:12:00.080 --> 00:12:01.080]  我不是量定的
[00:12:01.080 --> 00:12:04.080]  剛剛是靈芝
[00:12:04.080 --> 00:12:08.080]  人能夠透過這個特殊的啟示
[00:12:08.080 --> 00:12:11.080]  我就可以令到我的靈魂得到永生
[00:12:11.080 --> 00:12:14.080]  這個是諾斯底主義的一個特色
[00:12:14.080 --> 00:12:16.080]  慢慢演變成什麼呢
[00:12:16.080 --> 00:12:18.080]  每人有不同的啟示
[00:12:18.080 --> 00:12:20.080]  每人有不同的福音
[00:12:20.080 --> 00:12:23.080]  你有你信,他有他信,這個有這個信
[00:12:23.080 --> 00:12:27.080]  大家所說的福音是一個personal, tailor made的福音
[00:12:27.080 --> 00:12:29.080]  對於我今天,我覺得像什麼呢
[00:12:29.080 --> 00:12:33.080]  像我們去starbucks買一杯咖啡
[00:12:33.080 --> 00:12:36.080]  現在starbucks的,可能你很久沒光顧了
[00:12:36.080 --> 00:12:38.080]  不要生氣
[00:12:38.080 --> 00:12:40.080]  但我想強調starbucks的咖啡
[00:12:40.080 --> 00:12:42.080]  現在開始很特別了
[00:12:42.080 --> 00:12:44.080]  他除了可以選大中小
[00:12:44.080 --> 00:12:46.080]  你還可以選有多熱
[00:12:46.080 --> 00:12:48.080]  有多short的expressio
[00:12:48.080 --> 00:12:49.080]  是不是
[00:12:49.080 --> 00:12:50.080]  skin meal
[00:12:50.080 --> 00:12:52.080]  有沒有rib
[00:12:52.080 --> 00:12:54.080]  還有呢
[00:12:54.080 --> 00:12:55.080]  soymilk
[00:12:55.080 --> 00:12:57.080]  很多的選擇
[00:12:57.080 --> 00:13:00.080]  去到最後你選完你的ingredients的時候
[00:13:00.080 --> 00:13:03.080]  他在一個杯子裡會寫下你的名字
[00:13:03.080 --> 00:13:06.080]  外表好像兩杯一樣的咖啡
[00:13:06.080 --> 00:13:09.080]  但其實裡面的內容是完全不同
[00:13:09.080 --> 00:13:12.080]  他反映早期教會的人信耶穌
[00:13:12.080 --> 00:13:15.080]  他們個個都說他們是信耶穌,是基督徒
[00:13:15.080 --> 00:13:17.080]  但他的教義和你的教義
[00:13:17.080 --> 00:13:20.080]  和第三個人的教義是完全不同
[00:13:20.080 --> 00:13:22.080]  那怎麼辦
[00:13:22.080 --> 00:13:24.080]  很亂啊
[00:13:24.080 --> 00:13:28.080]  到底哪一個是真,哪一個是假呢
[00:13:28.080 --> 00:13:30.080]  猶大書第17節這樣說
[00:13:30.080 --> 00:13:32.080]  但你們親愛的
[00:13:32.080 --> 00:13:35.080]  你們要記住我們主耶穌基督的使徒
[00:13:35.080 --> 00:13:38.080]  從前所說的話
[00:13:38.080 --> 00:13:40.080]  這段經文強調我們的信仰
[00:13:40.080 --> 00:13:45.080]  要建基在神的話裡面
[00:13:45.080 --> 00:13:47.080]  我們不可以老屈
[00:13:47.080 --> 00:13:50.080]  或者硬來覺得福音是這樣
[00:13:50.080 --> 00:13:51.080]  就是這樣
[00:13:51.080 --> 00:13:53.080]  你要有聖經的根據
[00:13:53.080 --> 00:13:54.080]  一說起老屈
[00:13:54.080 --> 00:13:56.080]  上個月我看到一幅圖
[00:13:56.080 --> 00:13:58.080]  我就明白什麼叫老屈了
[00:13:58.080 --> 00:14:00.080]  認不認識這個地方
[00:14:00.080 --> 00:14:05.080]  那是不是可以skip下一幅
[00:14:05.080 --> 00:14:07.080]  大家明白吧
[00:14:07.080 --> 00:14:10.080]  他是一個教會的遺址
[00:14:10.080 --> 00:14:13.080]  無論你寫些什麼上去
[00:14:13.080 --> 00:14:16.080]  他都是教會的遺址
[00:14:16.080 --> 00:14:18.080]  燈一熄
[00:14:18.080 --> 00:14:20.080]  搖身一變
[00:14:20.080 --> 00:14:22.080]  他仍然是教會的遺址
[00:14:22.080 --> 00:14:24.080]  你明白我想表達什麼嗎
[00:14:24.080 --> 00:14:26.080]  有時候我們的信仰都一樣
[00:14:26.080 --> 00:14:29.080]  我們經常加添了自己的意思
[00:14:29.080 --> 00:14:32.080]  覺得這樣都可以
[00:14:32.080 --> 00:14:34.080]  聖經說不是
[00:14:34.080 --> 00:14:38.080]  聖經說我們的信仰其實有譜
[00:14:38.080 --> 00:14:40.080]  有它的本質
[00:14:40.080 --> 00:14:42.080]  我們有時候就離譜了
[00:14:42.080 --> 00:14:45.080]  我們的信仰是一個有譜的信仰
[00:14:45.080 --> 00:14:47.080]  但是我們基督教的信仰
[00:14:47.080 --> 00:14:49.080]  很麻煩
[00:14:49.080 --> 00:14:50.080]  真的很麻煩
[00:14:50.080 --> 00:14:52.080]  麻煩的地方是什麼呢
[00:14:52.080 --> 00:14:56.080]  他又很歡迎localization
[00:14:56.080 --> 00:14:58.080]  看到不同的人
[00:14:58.080 --> 00:15:02.080]  他會欣賞不同的地方文化
[00:15:02.080 --> 00:15:04.080]  他會有一些轉變
[00:15:04.080 --> 00:15:09.080]  但是在實質的教義上又站得很硬
[00:15:09.080 --> 00:15:12.080]  你明白我想表達什麼嗎
[00:15:12.080 --> 00:15:13.080]  我想不是很明白
[00:15:13.080 --> 00:15:15.080]  所以我做了這幅圖
[00:15:15.080 --> 00:15:17.080]  我強調我們今天的信仰
[00:15:17.080 --> 00:15:22.080]  是一個外圓內方的信仰
[00:15:22.080 --> 00:15:25.080]  外面的圓代表我們很flexible
[00:15:25.080 --> 00:15:27.080]  我們對一些preferences
[00:15:27.080 --> 00:15:28.080]  一些傾向
[00:15:28.080 --> 00:15:30.080]  一些喜好
[00:15:30.080 --> 00:15:31.080]  是無所謂的
[00:15:31.080 --> 00:15:33.080]  是很flexible的
[00:15:33.080 --> 00:15:36.080]  但是對於裡面我們信仰的基礎
[00:15:36.080 --> 00:15:38.080]  核心的principle
[00:15:38.080 --> 00:15:39.080]  是很rigid的
[00:15:39.080 --> 00:15:41.080]  看不看得明白這個圖
[00:15:41.080 --> 00:15:43.080]  我試舉例
[00:15:43.080 --> 00:15:48.080]  聖經翻譯是preferences
[00:15:48.080 --> 00:15:51.080]  走音了
[00:15:51.080 --> 00:15:54.080]  你知不知道原來耶穌基督
[00:15:54.080 --> 00:15:57.080]  那個年代已經有聖經翻譯
[00:15:57.080 --> 00:16:00.080]  舊約聖經是用希伯來文寫的
[00:16:00.080 --> 00:16:03.080]  但是保羅或者路加醫生拿著那本聖經
[00:16:03.080 --> 00:16:06.080]  已經是希臘版本的翻譯
[00:16:06.080 --> 00:16:08.080]  所以其實聖經是可以翻譯的
[00:16:08.080 --> 00:16:16.080]  對比著穆斯林的那本可蘭經
[00:16:16.080 --> 00:16:19.080]  其實你翻譯了也能找到翻譯本
[00:16:19.080 --> 00:16:21.080]  但是他們說翻譯了那本就不是可蘭經
[00:16:21.080 --> 00:16:26.080]  那本是給你參考作用的一本書
[00:16:26.080 --> 00:16:29.080]  但是聖經的訊息
[00:16:29.080 --> 00:16:31.080]  是不能扭曲的
[00:16:31.080 --> 00:16:33.080]  明白我的意思嗎
[00:16:33.080 --> 00:16:34.080]  我舉多兩個例子
[00:16:34.080 --> 00:16:35.080]  我希望大家明白
[00:16:35.080 --> 00:16:37.080]  崇拜的地方
[00:16:37.080 --> 00:16:39.080]  是preferences
[00:16:39.080 --> 00:16:41.080]  聖經也有講
[00:16:41.080 --> 00:16:42.080]  《約翰福音》第四章
[00:16:42.080 --> 00:16:44.080]  我們在哪裏敬拜
[00:16:44.080 --> 00:16:45.080]  在山上
[00:16:45.080 --> 00:16:46.080]  這個山那個山
[00:16:46.080 --> 00:16:47.080]  耶穌說
[00:16:47.080 --> 00:16:49.080]  哪個山都不重要
[00:16:49.080 --> 00:16:51.080]  你敬拜的心態
[00:16:51.080 --> 00:16:54.080]  是否用心靈誠實
[00:16:54.080 --> 00:16:55.080]  這個很重要
[00:16:55.080 --> 00:16:56.080]  最後
[00:16:56.080 --> 00:16:59.080]  敬拜的風格
[00:16:59.080 --> 00:17:01.080]  重要嗎
[00:17:01.080 --> 00:17:04.080]  我想你試試去不同世界各地的地方
[00:17:04.080 --> 00:17:06.080]  去參與不同的崇拜
[00:17:06.080 --> 00:17:08.080]  你聽到的音樂是很不同的
[00:17:08.080 --> 00:17:10.080]  打非洲鼓
[00:17:10.080 --> 00:17:12.080]  你回到中國大陸
[00:17:12.080 --> 00:17:14.080]  如果敬拜可能吹笛
[00:17:14.080 --> 00:17:16.080]  或者有些D打
[00:17:16.080 --> 00:17:18.080]  找阿彪
[00:17:18.080 --> 00:17:20.080]  D打知不知道吹阿彪
[00:17:20.080 --> 00:17:23.080]  但是敬拜的內容
[00:17:23.080 --> 00:17:26.080]  歌詞卻是重要的
[00:17:26.080 --> 00:17:28.080]  我想我們明白多一點
[00:17:28.080 --> 00:17:30.080]  我們信的真理到底是甚麼
[00:17:30.080 --> 00:17:34.080]  有些事我們可以迎合教會
[00:17:34.080 --> 00:17:36.080]  迎合那個地方去做
[00:17:36.080 --> 00:17:39.080]  但有些事我們是不可以變
[00:17:39.080 --> 00:17:43.080]  這是我們信仰複雜和弔詭的地方
[00:17:43.080 --> 00:17:45.080]  所以第一點很簡單
[00:17:45.080 --> 00:17:47.080]  我們要面對這個混亂的信仰
[00:17:47.080 --> 00:17:50.080]  我們要記住
[00:17:50.080 --> 00:17:55.080]  我們主耶穌基督的使徒從前所說的話
[00:17:55.080 --> 00:17:58.080]  我們要記住聖經
[00:17:58.080 --> 00:18:00.080]  我不知道你對聖經有多熟
[00:18:00.080 --> 00:18:01.080]  今天不討論這個問題
[00:18:01.080 --> 00:18:02.080]  我們繼續下去
[00:18:02.080 --> 00:18:04.080]  因為我沒時間了
[00:18:04.080 --> 00:18:05.080]  第二點
[00:18:05.080 --> 00:18:09.080]  但你們親愛的要在自性的信仰上建立自己
[00:18:09.080 --> 00:18:11.080]  在聖靈裡禱告
[00:18:11.080 --> 00:18:13.080]  保守自己在神的愛裡
[00:18:13.080 --> 00:18:17.080]  仰望我們主耶穌基督的憐憫直到永生
[00:18:17.080 --> 00:18:22.080]  我想從文化的出發點去看這段經文
[00:18:22.080 --> 00:18:25.080]  這段經文裡有四個動詞
[00:18:25.080 --> 00:18:28.080]  建立、禱告、保守、仰望
[00:18:28.080 --> 00:18:32.080]  如果我們看希臘文的文法
[00:18:32.080 --> 00:18:34.080]  我們看到這四個動詞裡
[00:18:34.080 --> 00:18:36.080]  只有一個是重點
[00:18:36.080 --> 00:18:37.080]  就是保守
[00:18:37.080 --> 00:18:41.080]  而另外那三個就是輔助語詞
[00:18:41.080 --> 00:18:44.080]  或者叫輔助動詞
[00:18:44.080 --> 00:18:47.080]  英文叫做participle
[00:18:47.080 --> 00:18:48.080]  不知道你們有沒有興趣
[00:18:48.080 --> 00:18:49.080]  應該沒有了
[00:18:49.080 --> 00:18:50.080]  不要理了
[00:18:50.080 --> 00:18:51.080]  總之教我們一樣東西
[00:18:51.080 --> 00:18:54.080]  我們要保守我們自己在神的愛裡
[00:18:54.080 --> 00:18:56.080]  那我們要做什麼呢
[00:18:56.080 --> 00:18:58.080]  要建立我們的信仰
[00:18:58.080 --> 00:19:01.080]  要祈禱和要等候
[00:19:01.080 --> 00:19:05.080]  什麼叫做在自性的信仰上建立自己呢
[00:19:05.080 --> 00:19:10.080]  簡單來說就是你們每一個要成長
[00:19:10.080 --> 00:19:13.080]  你們有沒有成長呢
[00:19:13.080 --> 00:19:18.080]  你信主一年和信主十年的人
[00:19:18.080 --> 00:19:21.080]  你屬靈的水平有沒有成長呢
[00:19:21.080 --> 00:19:27.080]  希伯來書第五章裡說得很有趣
