
[00:00:00.000 --> 00:00:03.000]  兄弟姊妹平安
[00:08:17.000 --> 00:08:20.000]  未必是真正的和平
[00:08:20.000 --> 00:08:24.000]  可能是雙方之間的仇怨被壓下去
[00:08:24.000 --> 00:08:27.000]  沒有爆發出來
[00:08:27.000 --> 00:08:30.000]  所以當那一位大家都給面子的父老
[00:08:30.000 --> 00:08:32.000]  已經不在的時候
[00:08:32.000 --> 00:08:35.000]  那種維繫秩序的力量就消失
[00:08:35.000 --> 00:08:38.000]  賣床仔的恩怨情仇
[00:08:38.000 --> 00:08:42.000]  就以各種不同的形式去爆發出來
[00:08:42.000 --> 00:08:44.000]  有時候
[00:08:44.000 --> 00:08:46.000]  你會看到傳媒有這樣的新聞報導
[00:08:46.000 --> 00:08:49.000]  他說某個富豪家庭
[00:08:49.000 --> 00:08:51.000]  父親去世之後
[00:08:51.000 --> 00:08:54.000]  就發生家庭糾紛
[00:08:54.000 --> 00:08:58.000]  可能就是類似的劇情
[00:08:58.000 --> 00:09:05.000]  記者說弱勢的哥哥見父親死了
[00:09:05.000 --> 00:09:11.000]  這是一個很特別的時機
[00:09:11.000 --> 00:09:16.000]  原本那種兄弟
[00:09:16.000 --> 00:09:19.000]  父親和弱勢
[00:09:19.000 --> 00:09:22.000]  這三角關係瓦解了
[00:09:22.000 --> 00:09:25.000]  變成了兄弟和弱勢
[00:09:25.000 --> 00:09:31.000]  雙方直接面對的關係
[00:09:31.000 --> 00:09:33.000]  他們要直接去面對
[00:09:33.000 --> 00:09:40.000]  賣床仔他們心裏的恩怨情仇
[00:09:40.000 --> 00:09:42.000]  那些家庭研究學者
[00:09:42.000 --> 00:09:45.000]  他們發現了一個常識
[00:09:45.000 --> 00:09:48.000]  常識就是
[00:09:48.000 --> 00:09:52.000]  有時候兩夫婦
[00:09:52.000 --> 00:09:54.000]  不是很相處得來
[00:09:54.000 --> 00:09:59.000]  但是又會繼續相處住在一起不離婚
[00:09:59.000 --> 00:10:01.000]  為什麼呢
[00:10:01.000 --> 00:10:04.000]  因為有第三者
[00:10:04.000 --> 00:10:07.000]  那個第三者是一個他們雙方
[00:10:07.000 --> 00:10:10.000]  都關注和重視的第三者
[00:10:10.000 --> 00:10:12.000]  就是他們的子女
[00:10:12.000 --> 00:10:16.000]  於是為了我們的子女
[00:10:16.000 --> 00:10:19.000]  可以有一個家庭的緣故
[00:10:19.000 --> 00:10:22.000]  他們會繼續維繫在一起
[00:10:22.000 --> 00:10:25.000]  就變成了父親子女母親
[00:10:25.000 --> 00:10:28.000]  這個三角穩定的關係
[00:10:28.000 --> 00:10:30.000]  但是有一天
[00:10:30.000 --> 00:10:34.000]  當子女長大離開家庭的時候
[00:10:34.000 --> 00:10:37.000]  如果這對夫妻
[00:10:37.000 --> 00:10:40.000]  他們的矛盾沒有好好處理
[00:10:40.000 --> 00:10:43.000]  而他們又不能夠在新的狀態下
[00:10:43.000 --> 00:10:46.000]  重新調整他們的關係
[00:10:46.000 --> 00:10:50.000]  他們將會面對他們相處的困難
[00:10:50.000 --> 00:10:52.000]  所以為什麼
[00:10:52.000 --> 00:10:54.000]  夫妻相處的困難
[00:10:54.000 --> 00:10:56.000]  其中一個危機的時刻
[00:10:56.000 --> 00:11:01.000]  竟然是子女長大離家之時呢
[00:11:01.000 --> 00:11:05.000]  兩個人直接面對他們的困難
[00:11:05.000 --> 00:11:09.000]  其實是一件不容易的事情
[00:11:09.000 --> 00:11:11.000]  約瑟和他們的兄弟
[00:11:11.000 --> 00:11:13.000]  在沒有了父親這個第三者
[00:11:13.000 --> 00:11:16.000]  維持秩序的狀態下
[00:11:16.000 --> 00:11:19.000]  他們的張力馬上出現
[00:11:19.000 --> 00:11:21.000]  經文敘述
[00:11:21.000 --> 00:11:23.000]  這個張力卻不是令到
[00:11:23.000 --> 00:11:26.000]  約瑟和兄弟兩者都有相同的反應
[00:11:26.000 --> 00:11:28.000]  有反應的是他們的兄弟
[00:11:28.000 --> 00:11:30.000]  而不是約瑟
[00:11:30.000 --> 00:11:32.000]  對著新的狀態
[00:11:32.000 --> 00:11:37.000]  他的兄弟似乎感覺到驚慌
[00:11:37.000 --> 00:11:40.000]  他們感覺到驚慌是有背景的
[00:11:40.000 --> 00:11:43.000]  第一,他們曾經傷害過約瑟
[00:11:43.000 --> 00:11:46.000]  第二,時移勢易
[00:11:46.000 --> 00:11:51.000]  現在約瑟有能力去向他們報仇
[00:11:51.000 --> 00:11:53.000]  所以他們擔心
[00:11:53.000 --> 00:11:55.000]  經文記載說
[00:11:55.000 --> 00:11:58.000]  或者約瑟懷恨我們
[00:11:58.000 --> 00:12:01.000]  照著我們從前代他一切的惡
[00:12:01.000 --> 00:12:03.000]  足足地報復我們
[00:12:03.000 --> 00:12:06.000]  這種舊的秩序失效
[00:12:06.000 --> 00:12:11.000]  新的秩序有待建立的轉捩點非常重要
[00:12:11.000 --> 00:12:13.000]  這個非常時期
[00:12:13.000 --> 00:12:15.000]  提供了一個非常的機會
[00:12:15.000 --> 00:12:19.000]  給雙方重新檢視他們的關係
[00:12:19.000 --> 00:12:22.000]  也讓雙方用重新的態度
[00:12:22.000 --> 00:12:26.000]  來調整當下的關係
[00:12:26.000 --> 00:12:28.000]  舊的秩序失效
[00:12:28.000 --> 00:12:30.000]  新的秩序待建
[00:12:30.000 --> 00:12:36.000]  是危,也是機
[00:12:36.000 --> 00:12:38.000]  危在哪裡呢?
[00:12:38.000 --> 00:12:43.000]  危就是他們可以陷入一個森林法則裡
[00:12:43.000 --> 00:12:45.000]  好像武俠小說裡的情節
[00:12:45.000 --> 00:12:47.000]  冤冤相報
[00:12:47.000 --> 00:12:49.000]  你試想想
[00:12:49.000 --> 00:12:53.000]  約瑟現在有能力向他的兄弟報仇
[00:12:53.000 --> 00:12:58.000]  有一天,他兄弟的後代
[00:12:58.000 --> 00:13:00.000]  奮發圖強
[00:13:00.000 --> 00:13:02.000]  去找約瑟的後代報仇
[00:13:02.000 --> 00:13:06.000]  然後又有一天,約瑟的後代
[00:13:06.000 --> 00:13:08.000]  又重新強壯起來
[00:13:08.000 --> 00:13:12.000]  又去找他兄弟的後代報仇
[00:13:12.000 --> 00:13:15.000]  這種惡性循環冤冤相報
[00:13:15.000 --> 00:13:18.000]  可以是沒完沒了
[00:13:18.000 --> 00:13:22.000]  約瑟和他的兄弟
[00:13:22.000 --> 00:13:26.000]  會不會陷入這種冤冤相報的惡性循環呢?
[00:13:26.000 --> 00:13:27.000]  你知道是不會的
[00:13:27.000 --> 00:13:29.000]  因為你已經看了結果了
[00:13:29.000 --> 00:13:32.000]  但是他為什麼不會呢?
[00:13:32.000 --> 00:13:38.000]  是如何避免陷入這個冤冤相報的惡性循環呢?
[00:13:38.000 --> 00:13:42.000]  第二,讓我們繼續看經文
[00:13:42.000 --> 00:13:44.000]  第十六節
[00:13:44.000 --> 00:13:46.000]  他們就打發人去見約瑟
[00:13:46.000 --> 00:13:49.000]  說:你父親未死已先吩咐說
[00:13:49.000 --> 00:13:51.000]  你們要對約瑟這樣說
[00:13:51.000 --> 00:13:53.000]  從前你哥哥們惡待你
[00:13:53.000 --> 00:13:57.000]  求你饒恕他們的過犯和罪惡
[00:13:57.000 --> 00:14:02.000]  如今求你饒恕你父親上帝之僕人的過犯
[00:14:02.000 --> 00:14:04.000]  約瑟和他們的兄弟
[00:14:04.000 --> 00:14:08.000]  能夠走出那一個冤冤相報的惡性循環的第二步
[00:14:08.000 --> 00:14:12.000]  是他們的兄弟來向約瑟承認
[00:14:12.000 --> 00:14:16.000]  從前你哥哥們惡待你
[00:14:16.000 --> 00:14:25.000]  承認所做過的是過犯和罪惡
[00:14:25.000 --> 00:14:27.000]  向受害者認錯
[00:14:27.000 --> 00:14:32.000]  其實一點都不容易
[00:14:32.000 --> 00:14:35.000]  其實是相當艱難的事
[00:14:35.000 --> 00:14:41.000]  有些時候犯錯者會倒果為因地說
[00:14:41.000 --> 00:14:46.000]  「當時我這樣做,我這樣對你,都是時勢所迫」
[00:14:46.000 --> 00:14:53.000]  「如果我不是這樣做,我們就不會有今天這個狀況」
[00:14:53.000 --> 00:14:56.000]  還有一些不肯承認錯誤的語言藝術
[00:14:56.000 --> 00:14:59.000]  例如明明是軍隊入侵鄰國
[00:14:59.000 --> 00:15:03.000]  就會說是軍隊進出鄰國
[00:15:03.000 --> 00:15:11.000]  所以德國在戰後真誠向歐洲的受害國道歉
[00:15:11.000 --> 00:15:14.000]  是非常難得的表現
[00:15:14.000 --> 00:15:17.000]  在1970年12月7日
[00:15:17.000 --> 00:15:23.000]  時任的西德總理去到華沙波蘭的地方
[00:15:23.000 --> 00:15:28.000]  一個二次大戰受害者的紀念碑
[00:15:28.000 --> 00:15:33.000]  他向紀念碑獻花圈後
[00:15:33.000 --> 00:15:38.000]  肅穆垂手,突然雙腳下跪
[00:15:38.000 --> 00:15:48.000]  並且祈禱「上帝饒恕我們,願苦難的靈魂得到安息」
[00:15:48.000 --> 00:15:53.000]  那位德國總理以這樣的行動
[00:15:53.000 --> 00:15:59.000]  來向二戰中無辜被納粹黨殺害的人
[00:15:59.000 --> 00:16:01.000]  表示沉痛的哀悼
[00:16:01.000 --> 00:16:09.000]  虔誠地為納粹時期所犯下的罪去認罪
[00:16:09.000 --> 00:16:14.000]  我們回到約瑟的故事
[00:16:14.000 --> 00:16:17.000]  第17節
[00:16:17.000 --> 00:16:26.000]  他們對約瑟說話,約瑟就哭了
[00:16:26.000 --> 00:16:37.000]  西德的總理在波蘭遺下認罪
[00:16:37.000 --> 00:16:46.000]  淡化了波蘭人那種心裏積壓了很多年的憤怒
[00:16:46.000 --> 00:16:52.000]  他們被這位德國總理的舉動感動得熱淚盈眶
[00:16:52.000 --> 00:17:00.000]  為真正的和解帶來了積極而深遠的影響
[00:17:00.000 --> 00:17:06.000]  兄弟來對約瑟承認自己的罪行請求饒恕
[00:17:06.000 --> 00:17:09.000]  約瑟必然是百感交集
[00:17:09.000 --> 00:17:14.000]  他可能想起自己多年來所受的辛酸
[00:17:14.000 --> 00:17:20.000]  自己被迫離開父親離開家族
[00:17:20.000 --> 00:17:25.000]  一個人在異地遭受的各種艱辛
[00:17:25.000 --> 00:17:29.000]  不為人道的傷痛
[00:17:29.000 --> 00:17:34.000]  他又可能想起原來兄弟們一直都生活在惶恐裏
[00:17:34.000 --> 00:17:37.000]  怕被報復
[00:17:37.000 --> 00:17:43.000]  他又可能無奈原來兄弟一直都不覺得自己已經饒恕了他們
[00:17:43.000 --> 00:17:47.000]  以為自己對他們的口袋是虛偽
[00:17:47.000 --> 00:17:53.000]  在那一刻萬千感受湧上心頭
[00:17:53.000 --> 00:17:59.000]  在那一刻已經不是言語所能夠表達
[00:17:59.000 --> 00:18:03.000]  約瑟的感受都化為哭聲
[00:18:03.000 --> 00:18:15.000]  他無言以對他的言語都溶於他的淚水裏
[00:18:15.000 --> 00:18:18.000]  第十八節
[00:18:18.000 --> 00:18:22.000]  他的哥哥們又來俯伏在他的面前說
[00:18:22.000 --> 00:18:25.000]  「我們是你的僕人」
[00:18:25.000 --> 00:18:27.000]  對於犯錯者來說
[00:18:27.000 --> 00:18:31.000]  口頭上的認錯只是和解的第一步
[00:18:31.000 --> 00:18:34.000]  他願意以行動來承擔後果
[00:18:34.000 --> 00:18:37.000]  是口頭道歉的兌現
[00:18:37.000 --> 00:18:39.000]  戰後的德國
[00:18:39.000 --> 00:18:43.000]  他用國家的名義來賠償給受害者
[00:18:43.000 --> 00:18:45.000]  並且直至現在為止
[00:18:45.000 --> 00:18:53.000]  他們仍然禁止任何和納粹德國的意識和行為有關的事情
[00:18:53.000 --> 00:18:55.000]  你有沒有留意到
[00:18:55.000 --> 00:18:57.000]  剛剛那個暑假
[00:18:57.000 --> 00:18:58.000]  八月份
[00:18:58.000 --> 00:19:01.000]  有兩位中國遊客在德國那裏
[00:19:01.000 --> 00:19:07.000]  做出了納粹德軍的敬禮手勢
[00:19:07.000 --> 00:19:12.000]  他們被德國警察拘捕
[00:19:12.000 --> 00:19:14.000]  中國人可能不明白
[00:19:14.000 --> 00:19:18.000]  需要這麼大件事嗎
[00:19:18.000 --> 00:19:21.000]  但是這裡足以顯示
[00:19:21.000 --> 00:19:27.000]  德國和納粹時期所犯的罪行一刀兩斷的決心
[00:19:27.000 --> 00:19:29.000]  相比之下
[00:19:29.000 --> 00:19:32.000]  日本處理二次大戰罪行的態度
[00:19:32.000 --> 00:19:37.000]  卻令到他的鄰國一直放不下這個心結
[00:19:37.000 --> 00:19:40.000]  約瑟的兄弟不單單在口頭上認錯
[00:19:40.000 --> 00:19:45.000]  他們願意按他們的年代的方式來承擔可能的後果
[00:19:45.000 --> 00:19:50.000]  就是我們是你的僕人
[00:19:50.000 --> 00:19:53.000]  約瑟怎樣回應呢
[00:19:53.000 --> 00:19:54.000]  第十九節
[00:19:54.000 --> 00:19:56.000]  約瑟對他們說
[00:19:56.000 --> 00:19:57.000]  不要害怕
[00:19:57.000 --> 00:19:59.000]  我豈能代替上帝呢
[00:19:59.000 --> 00:20:01.000]  從前你們的意思是要害我
[00:20:01.000 --> 00:20:04.000]  但上帝的意思是好的
[00:20:04.000 --> 00:20:06.000]  要保存許多人的性命
[00:20:06.000 --> 00:20:07.000]  成就今天的光景
[00:20:07.000 --> 00:20:09.000]  現在你們不要害怕
[00:20:09.000 --> 00:20:12.000]  我必養活你們和你們的婦人孩子
[00:20:12.000 --> 00:20:16.000]  於是約瑟用親愛的話安慰他們
[00:20:16.000 --> 00:20:21.000]  你是不是覺得約瑟的回應很超然
[00:20:21.000 --> 00:20:24.000]  你是不是覺得他很灑脫
[00:20:24.000 --> 00:20:27.000]  其實約瑟也是犯人
[00:20:27.000 --> 00:20:30.000]  約瑟作為一個人
[00:20:30.000 --> 00:20:32.000]  他都有各種的情緒
[00:20:32.000 --> 00:20:34.000]  各種的感受
[00:20:34.000 --> 00:20:40.000]  只是約瑟一早已經處理了他和他的兄弟之間的情仇
[00:20:40.000 --> 00:20:44.000]  你還記不記得約瑟在什麼時候掙扎過
[00:20:44.000 --> 00:20:48.000]  怎樣去面對他的兄弟
[00:20:48.000 --> 00:20:55.000]  那個時候就是當他的父家遇到饑荒
[00:20:55.000 --> 00:20:59.000]  到埃及去擲糧的時候
[00:20:59.000 --> 00:21:02.000]  他認得他的兄弟
[00:21:02.000 --> 00:21:06.000]  那時候他已經在一個百感交集的狀態下
[00:21:06.000 --> 00:21:09.000]  究竟報仇還是不報仇
[00:21:09.000 --> 00:21:12.000]  那時候約瑟的父親
[00:21:12.000 --> 00:21:18.000]  其實他已經在一個百感交集的狀態下
[00:21:18.000 --> 00:21:20.000]  究竟報仇還是不報仇
[00:21:20.000 --> 00:21:21.000]  他有能力
[00:21:21.000 --> 00:21:27.000]  他應該怎樣處理
[00:21:27.000 --> 00:21:31.000]  那些兄弟可能未必感受到約瑟的心情
[00:21:31.000 --> 00:21:36.000]  也未必信任約瑟對他們的歡厚
[00:21:36.000 --> 00:21:38.000]  此時此刻
[00:21:38.000 --> 00:21:43.000]  約瑟並沒有因為他們兄弟不信任他再來求寬恕而憤怒
[00:21:43.000 --> 00:21:48.000]  他反而再次向兄弟發出和好的保證
[00:21:48.000 --> 00:21:53.000]  讓犯錯者求寬恕的時候得到安心
[00:21:53.000 --> 00:21:58.000]  而不是換來繼續驚慌
[00:21:58.000 --> 00:22:00.000]  約瑟在這裡提出的理解
[00:22:00.000 --> 00:22:03.000]  其實他之前已經對兄弟說過一次
[00:22:03.000 --> 00:22:06.000]  這個理解對於他處理恩怨情仇
[00:22:06.000 --> 00:22:09.000]  之間的事情非常之重要
[00:22:09.000 --> 00:22:13.000]  讓我們用剛才提過的三角關係
[00:22:13.000 --> 00:22:15.000]  我們再來看一看
[00:22:15.000 --> 00:22:18.000]  約瑟是怎樣理解這回事
[00:22:18.000 --> 00:22:21.000]  我們發現
[00:22:21.000 --> 00:22:29.000]  兄弟視父親為他們和約瑟之間的第三者
[00:22:29.000 --> 00:22:34.000]  高於約瑟和兄弟的權威
[00:22:34.000 --> 00:22:38.000]  他們依靠這個權威來維持秩序
[00:22:38.000 --> 00:22:42.000]  依靠這個權威來保證約瑟不會跟他們報復
[00:22:42.000 --> 00:22:44.000]  正因為如此
[00:22:44.000 --> 00:22:47.000]  這個兄弟來找約瑟求寬恕的片段
[00:22:47.000 --> 00:22:56.000]  就是在父親離世之後才發生的
[00:22:56.000 --> 00:23:02.000]  你看看他們憑什麼去向約瑟求寬恕呢
[00:23:02.000 --> 00:23:04.000]  我們再看第十六節
[00:23:04.000 --> 00:23:06.000]  看看他講什麼
[00:23:06.000 --> 00:23:07.000]  他說
[00:23:07.000 --> 00:23:10.000]  你父親未死已先吩咐說
[00:23:10.000 --> 00:23:12.000]  你明要對約瑟這樣說
[00:23:12.000 --> 00:23:14.000]  從前你哥哥們惡待你
[00:23:14.000 --> 00:23:18.000]  求你饒恕他們的過犯和罪惡
[00:23:18.000 --> 00:23:20.000]  你聽不聽得出
[00:23:20.000 --> 00:23:30.000]  兄弟是在用什麼權威來跟約瑟談呢
[00:23:30.000 --> 00:23:34.000]  兄弟沒有轉換到原本的三角關係
[00:23:34.000 --> 00:23:39.000]  仍然是父親兄弟約瑟的三角關係
[00:23:39.000 --> 00:23:41.000]  他們仍然在用父親的權威
[00:23:41.000 --> 00:23:45.000]  來處理他們跟約瑟之間的恩怨情仇
[00:23:45.000 --> 00:23:52.000]  用父親的影響力來要求約瑟饒恕他們
[00:23:52.000 --> 00:23:57.000]  人間的權威在維持秩序上是有作用的
[00:23:57.000 --> 00:24:00.000]  有正如有效並且正確被執行的法律
[00:24:00.000 --> 00:24:08.000]  是能夠制止私刑和仇殺
[00:24:08.000 --> 00:24:12.000]  不過法律不一定能夠清洗仇怨
[00:24:12.000 --> 00:24:14.000]  不一定能夠保證復和
[00:24:14.000 --> 00:24:16.000]  在法庭上判了的
[00:24:16.000 --> 00:24:18.000]  就不一定代表大家可以握手言和
[00:24:18.000 --> 00:24:22.000]  你看到有不少家族增產
[00:24:22.000 --> 00:24:26.000]  法庭上判了兄弟反而成為了陌路人
[00:24:26.000 --> 00:24:30.000]  約瑟和他們的兄弟
[00:24:30.000 --> 00:24:33.000]  在這個故事裡面
[00:24:33.000 --> 00:24:41.000]  兄弟離不開依靠人間的第三者權威
[00:24:41.000 --> 00:24:43.000]  來處理衝突
[00:24:43.000 --> 00:24:45.000]  他離開不了這種思維
[00:24:45.000 --> 00:24:49.000]  他能夠期望的最好結果是什麼呢
[00:24:49.000 --> 00:24:51.000]  這種最好的結果
[00:24:51.000 --> 00:24:56.000]  仍然是充滿著權力的主僕關係
[00:24:56.000 --> 00:25:00.000]  而不是平等的兄弟關係
[00:25:00.000 --> 00:25:03.000]  他們說
[00:25:03.000 --> 00:25:05.000]  第十八節
[00:25:05.000 --> 00:25:07.000]  他俯伏在約瑟面前說
[00:25:07.000 --> 00:25:12.000]  我們是你的僕人
[00:25:12.000 --> 00:25:14.000]  約瑟有什麼不同的框架
[00:25:14.000 --> 00:25:18.000]  來理解他和兄弟之間恩怨情仇呢
[00:25:18.000 --> 00:25:23.000]  原來約瑟的框架也是一個三角形
[00:25:23.000 --> 00:25:25.000]  也是一種三角關係
[00:25:25.000 --> 00:25:27.000]  不過約瑟所依據的
[00:25:27.000 --> 00:25:32.000]  不是父親這種人間力量的第三力量
[00:25:32.000 --> 00:25:34.000]  他所依據的第三者是誰呢
[00:25:34.000 --> 00:25:37.000]  所產生的結果又有什麼不同呢
[00:25:37.000 --> 00:25:39.000]  我們再來看看約瑟怎麼說
[00:25:39.000 --> 00:25:40.000]  第十九節
[00:25:40.000 --> 00:25:41.000]  約瑟說不要怕
[00:25:41.000 --> 00:25:43.000]  我豈能代替上帝呢
[00:25:43.000 --> 00:25:45.000]  從前你們的意思是要害我
