
[00:00:00.000 --> 00:00:05.540]  在德國有一位學者叫做古倫神父
[00:06:58.080 --> 00:07:01.520]  你要尊重他們
[00:07:01.520 --> 00:07:05.360]  或者叫做敬重他們
[00:07:05.360 --> 00:07:10.840]  淺白些就是你要學懂得去欣賞他們
[00:07:10.840 --> 00:07:14.200]  並不是因為他們所做的事
[00:07:14.200 --> 00:07:16.000]  全部都適合你的心意
[00:07:16.000 --> 00:07:18.880]  適合你的口味
[00:07:18.880 --> 00:07:21.600]  當他憤外勞苦的時候
[00:07:21.600 --> 00:07:23.960]  你一定會多謝他的
[00:07:23.960 --> 00:07:27.000]  但是如果他好像聖經所說
[00:07:27.000 --> 00:07:30.440]  他在主裡面去治理你們的時候
[00:07:30.440 --> 00:07:32.560]  勸戒你們的時候
[00:07:32.560 --> 00:07:38.560]  你們就未必會多謝他們
[00:07:38.560 --> 00:07:40.040]  是不是?
[00:07:40.040 --> 00:07:41.280]  要治理
[00:07:41.280 --> 00:07:44.720]  特別要勸戒
[00:07:44.720 --> 00:07:50.640]  我們現在為了要令到崇拜的氣氛比較好一點
[00:07:50.640 --> 00:07:56.480]  如果你遲了在十點半都未進來禮堂
[00:07:56.480 --> 00:07:58.920]  我們又開始了唱詩歌
[00:07:58.920 --> 00:08:02.520]  你進不來的
[00:08:02.520 --> 00:08:04.200]  那你在門口說
[00:08:04.200 --> 00:08:05.320]  為什麼不讓我進來呀?
[00:08:05.320 --> 00:08:07.240]  可能是這個樣子
[00:08:07.240 --> 00:08:11.240]  這個可能我們未必會懂得去欣賞
[00:08:11.240 --> 00:08:16.040]  但是我們要為著在教會裡面
[00:08:16.040 --> 00:08:18.760]  真是有一班的弟兄姊妹
[00:08:18.760 --> 00:08:21.000]  他們不怕被人罵
[00:08:21.000 --> 00:08:23.120]  不怕被人插背
[00:08:23.120 --> 00:08:28.760]  他們又不介意在他們繁忙的工作當中
[00:08:28.760 --> 00:08:33.200]  願意去付出一些時間來開會
[00:08:33.200 --> 00:08:36.640]  來為教會去做一些事
[00:08:36.640 --> 00:08:39.360]  譬如上一個禮拜我們的愛賢
[00:08:39.360 --> 00:08:43.000]  我們準時十二點半就去到裡面
[00:08:43.000 --> 00:08:44.760]  就已經有椅子坐了
[00:08:44.760 --> 00:08:47.000]  就已經有東西吃了
[00:08:47.000 --> 00:08:49.120]  是誰去收拾那個地方
[00:08:49.120 --> 00:08:51.080]  收拾到乾乾淨淨的呢?
[00:08:51.080 --> 00:08:53.400]  是誰去order那些食物
[00:08:53.400 --> 00:08:55.120]  誰放在桌子裡面
[00:08:55.120 --> 00:08:59.640]  誰去收拾垃圾的呢?
[00:08:59.640 --> 00:09:02.080]  一定有人做的
[00:09:02.080 --> 00:09:06.240]  我們沒有給錢別人做的
[00:09:06.240 --> 00:09:08.920]  這個就是在聖經裡面所說的
[00:09:08.920 --> 00:09:12.920]  那些在我們中間勞苦的人
[00:09:12.920 --> 00:09:14.880]  他們沒有介意
[00:09:14.880 --> 00:09:18.160]  你不需要給我十塊 給我二十塊
[00:09:18.160 --> 00:09:20.800]  他都沒有要求我們去多謝他們
[00:09:20.800 --> 00:09:24.560]  但是我們要學會的就是
[00:09:24.560 --> 00:09:26.760]  要去尊重他們 欣賞他們
[00:09:26.760 --> 00:09:29.560]  還有愛護他們
[00:09:29.560 --> 00:09:32.000]  最重要的是保羅在這裡告訴我們
[00:09:32.000 --> 00:09:34.640]  就是希望我們能夠去透過
[00:09:34.640 --> 00:09:38.160]  這樣彼此的尊重 彼此的關愛
[00:09:38.160 --> 00:09:41.800]  我們能夠可以和睦的相處
[00:09:41.800 --> 00:09:44.480]  你們也要彼此的和睦
[00:09:44.480 --> 00:09:48.520]  教會的會友和教會的領袖
[00:09:48.520 --> 00:09:50.680]  能夠可以和睦的相處
[00:09:50.680 --> 00:09:54.760]  這個是教會的福氣
[00:09:54.760 --> 00:09:58.440]  我在2008年回到香港
[00:09:58.440 --> 00:10:00.040]  說了很多次了
[00:10:00.040 --> 00:10:08.040]  我就知道有一間教會的領袖
[00:10:08.040 --> 00:10:12.360]  執事會就在面對一個訴訟
[00:10:12.360 --> 00:10:15.840]  就是教會的會友寫了一封律師信
[00:10:15.840 --> 00:10:19.840]  去告自己的教會的執事會
[00:10:19.840 --> 00:10:21.280]  我不說什麼事了
[00:10:21.280 --> 00:10:24.880]  一說了你查到就知道哪間教會
[00:10:24.880 --> 00:10:27.760]  是有這樣的事情
[00:10:27.760 --> 00:10:30.760]  有很多時候我們說不清
[00:10:30.760 --> 00:10:32.640]  我們就會動粗
[00:10:32.640 --> 00:10:37.280]  甚至去做一些法律的行動
[00:10:37.280 --> 00:10:44.040]  如果一間教會會友和教會的領袖
[00:10:44.040 --> 00:10:46.680]  有這樣不和諧的關係
[00:10:46.680 --> 00:10:49.360]  不能夠去得到尊重
[00:10:49.360 --> 00:10:51.720]  不能夠有愛心的對待
[00:10:51.720 --> 00:10:53.840]  不能夠和睦的相處
[00:10:53.840 --> 00:11:00.400]  我們完全不需要去傳福音了
[00:11:00.400 --> 00:11:02.480]  哪一個人想去到一間
[00:11:02.480 --> 00:11:10.040]  是充滿仇恨充滿衝突的所謂的一個宗教團體呢
[00:11:10.040 --> 00:11:14.560]  一般人覺得宗教不是導人向善的嗎
[00:11:14.560 --> 00:11:16.560]  如果在一間教會裏面
[00:11:16.560 --> 00:11:20.480]  我們被稱為有上帝和平之子
[00:11:20.480 --> 00:11:23.760]  在我們中間做我們的元首的時候
[00:11:23.760 --> 00:11:27.400]  我們應該是向這方面去努力
[00:11:27.400 --> 00:11:30.720]  並不是說所有教會的領袖所做的事
[00:11:30.720 --> 00:11:34.480]  所講的事都對聽都不是的
[00:11:34.480 --> 00:11:39.920]  我們是可以善意的去表達我們自己的意見
[00:11:39.920 --> 00:11:41.160]  我們現在這個時代
[00:11:41.160 --> 00:11:45.080]  是很需要接受別人表達意見的
[00:11:45.080 --> 00:11:49.560]  但是我們心裏面都要畏著各人的奴婦
[00:11:49.560 --> 00:11:53.840]  和他們在主裏面去承擔這個治理的職責
[00:11:53.840 --> 00:11:56.360]  我們要學懂得去尊重
[00:11:56.360 --> 00:12:01.400]  和去愛護保護我們教會的領袖
[00:12:01.400 --> 00:12:03.240]  這個是第一方面
[00:12:03.240 --> 00:12:10.960]  第二方面就是弟兄姊妹之間的關係
[00:12:10.960 --> 00:12:16.040]  就是與教會信徒弟兄姊妹之間的關係
[00:12:16.040 --> 00:12:22.040]  保羅在這裏也給了我們三方面的提醒
[00:12:22.040 --> 00:12:23.840]  是怎樣的呢
[00:12:23.840 --> 00:12:28.080]  我們一起來讀這兩節的經文
[00:12:28.080 --> 00:12:29.440]  預備起
[00:12:29.440 --> 00:12:32.640]  我們又勸弟兄們
[00:12:32.640 --> 00:12:36.240]  要警戒不守規矩的人
[00:12:36.240 --> 00:12:38.640]  勉勵灰心的人
[00:12:38.640 --> 00:12:40.920]  輔助軟弱的人
[00:12:40.920 --> 00:12:43.800]  也要向眾人忍耐
[00:12:43.800 --> 00:12:45.760]  你們要謹慎
[00:12:45.760 --> 00:12:49.840]  無論是誰都不可以惡報惡
[00:12:49.840 --> 00:12:52.400]  或是彼此相待
[00:12:52.400 --> 00:12:57.160]  或是待眾人常要追求良善
[00:12:57.160 --> 00:13:03.040]  在這裏就是講了信徒與信徒之間
[00:13:03.040 --> 00:13:04.880]  弟兄姊妹之間
[00:13:04.880 --> 00:13:11.080]  我們怎樣去建立彼此那種相遇的關係
[00:13:11.080 --> 00:13:15.640]  你是回到教會才去遇見那位弟兄或者姊妹
[00:13:15.640 --> 00:13:19.400]  彼此之間是怎樣呢
[00:13:19.400 --> 00:13:20.760]  三方面
[00:13:20.760 --> 00:13:25.080]  第一就是警戒懶惰的人
[00:13:25.080 --> 00:13:28.360]  第二鼓勵灰心的人
[00:13:28.360 --> 00:13:34.960]  第三輔助軟弱的人
[00:13:34.960 --> 00:13:38.360]  先講第一樣最勤的那樣
[00:13:38.360 --> 00:13:42.400]  警戒懶惰的人
[00:13:42.400 --> 00:13:46.040]  有些譯本就是譯成警告
[00:13:46.040 --> 00:13:49.600]  比較嚴重的字眼
[00:13:49.600 --> 00:13:53.800]  比較好的就是勸導勸戒
[00:13:53.800 --> 00:13:58.200]  勸和警告是兩回事
[00:13:58.200 --> 00:14:03.280]  你去到金鐘或者去到銅鑼灣的時候
[00:14:03.280 --> 00:14:07.240]  那些警察是勸你們離開
[00:14:07.240 --> 00:14:09.280]  還是警告你們離開
[00:14:09.280 --> 00:14:13.360]  是有不同的效果
[00:14:13.360 --> 00:14:16.600]  懶惰的人
[00:14:16.600 --> 00:14:20.040]  如果我們在教會裏面見到一些懶惰的人
[00:14:20.040 --> 00:14:23.880]  我們要去勸他們
[00:14:23.880 --> 00:14:27.200]  甚麼是懶惰的人呢
[00:14:27.200 --> 00:14:35.400]  在聖經有些譯本就是不守規矩的人
[00:14:35.400 --> 00:14:41.800]  再有更多的譯本就是沒有紀律的
[00:14:41.800 --> 00:14:45.320]  不負責任的
[00:14:45.320 --> 00:14:49.400]  如果我們在教會裏面見到一些不守規矩
[00:14:49.400 --> 00:14:52.400]  又沒有紀律又不負責任
[00:14:52.400 --> 00:14:54.160]  見到這樣的弟兄姊妹
[00:14:54.160 --> 00:14:56.200]  如果在你的小組裏面
[00:14:56.200 --> 00:14:57.840]  在你的團體裏面
[00:14:57.840 --> 00:15:00.240]  有些這樣的人的時候
[00:15:00.240 --> 00:15:04.120]  你不要叫牧師不守規矩
[00:15:04.120 --> 00:15:05.240]  不要經常叫牧師
[00:15:05.240 --> 00:15:09.320]  叫牧師出來做這些事情
[00:15:09.320 --> 00:15:15.320]  牧師或者童工都可以去做這些
[00:15:15.320 --> 00:15:21.280]  但是在這裏是在說弟兄姊妹之間的關係
[00:15:21.280 --> 00:15:25.200]  其實我們神放了我們在同一個小組
[00:15:25.200 --> 00:15:28.200]  在同一個團契
[00:15:28.200 --> 00:15:31.320]  有祂特別的心意
[00:15:31.320 --> 00:15:35.920]  我們見到有一些所謂懶惰
[00:15:35.920 --> 00:15:40.520]  很可能就是在靈性的成長上
[00:15:40.520 --> 00:15:44.360]  是不思長進的人
[00:15:44.360 --> 00:15:46.600]  我們大家都在讀聖經查聖經
[00:15:46.600 --> 00:15:50.480]  查什麼聖經我都懂了不用了
[00:15:50.480 --> 00:15:53.200]  或者反過來你查完我都不明白了
[00:15:53.200 --> 00:15:54.720]  我不用你了
[00:15:54.720 --> 00:16:03.200]  這些可能是保羅在聖經裏面所說的那些懶惰的人
[00:16:03.200 --> 00:16:05.880]  懶得去守一些規矩
[00:16:05.880 --> 00:16:12.600]  懶得去負上一個信徒應該去負上的那些責任
[00:16:12.600 --> 00:16:16.640]  就是懶惰的人
[00:16:16.640 --> 00:16:19.040]  你一下就見著他死
[00:16:19.040 --> 00:16:22.680]  你要懶嗎?我給你懶
[00:16:22.680 --> 00:16:24.480]  懶到你自己離開教會
[00:16:24.480 --> 00:16:25.960]  離開上帝為止
[00:16:25.960 --> 00:16:29.040]  我們都於心不忍的
[00:16:29.040 --> 00:16:34.040]  所以聖經說你有責任去勸他們
[00:16:34.040 --> 00:16:37.600]  如果在教會裏面有一些灰心的人
[00:16:37.600 --> 00:16:41.440]  你就要去鼓勵他們
[00:16:41.440 --> 00:16:48.600]  懶惰和灰心的人的樣子差不多
[00:16:48.600 --> 00:16:50.520]  他不動在那裏
[00:16:50.520 --> 00:16:52.000]  他不動在那裏
[00:16:52.000 --> 00:16:53.000]  他可能是
[00:16:53.000 --> 00:16:54.840]  那個聖經就是這樣說
[00:16:54.840 --> 00:16:58.080]  這些灰心的人是什麼人呢?
[00:16:58.080 --> 00:17:01.680]  就是膽小的人
[00:17:01.680 --> 00:17:04.280]  經常都很擔心的人
[00:17:04.280 --> 00:17:06.040]  是很沮喪
[00:17:06.040 --> 00:17:07.840]  是很害怕
[00:17:07.840 --> 00:17:09.720]  是沒有信心
[00:17:09.720 --> 00:17:11.280]  是意志消沉
[00:17:11.280 --> 00:17:17.080]  是憂傷和軟弱的人
[00:17:17.080 --> 00:17:20.120]  有很多個原因的
[00:17:20.120 --> 00:17:24.280]  香港很多人都是沒有自信的
[00:17:24.280 --> 00:17:27.160]  有很多時候是我們的成長
[00:17:27.160 --> 00:17:30.000]  或者是我們的人際的關係上
[00:17:30.000 --> 00:17:32.400]  在我們的工作
[00:17:32.400 --> 00:17:34.040]  在我們的家庭上
[00:17:34.040 --> 00:17:38.120]  令到我們變成一個所謂的灰心的人
[00:17:38.120 --> 00:17:40.120]  就是膽小的人
[00:17:40.120 --> 00:17:44.920]  你看到這些人就不是去警告他們
[00:17:44.920 --> 00:17:46.400]  你不要看錯
[00:17:46.400 --> 00:17:48.160]  他們不是需要警告
[00:17:48.160 --> 00:17:53.320]  他們是需要你來鼓勵他們
[00:17:53.320 --> 00:17:55.760]  去幫助他們
[00:17:55.760 --> 00:17:59.200]  我都是一個很膽小的人
[00:17:59.200 --> 00:18:02.200]  你可能說我不覺得
[00:18:02.200 --> 00:18:04.360]  我以前是很膽小的
[00:18:04.360 --> 00:18:06.120]  很沒有信心
[00:18:06.120 --> 00:18:10.600]  但是團契都找我去做職員
[00:18:10.600 --> 00:18:16.120]  師班都找我去做職員
[00:18:16.120 --> 00:18:18.600]  師班都找我去做獨唱
[00:18:18.600 --> 00:18:20.560]  我是很膽小的
[00:18:20.560 --> 00:18:22.040]  真的很膽小
[00:18:22.040 --> 00:18:24.520]  是沒有自信的
[00:18:24.520 --> 00:18:27.960]  是有不同的人去鼓勵
[00:18:27.960 --> 00:18:30.480]  以致我才能夠可以
[00:18:30.480 --> 00:18:32.840]  有多一些比較正面的
[00:18:32.840 --> 00:18:35.040]  對自我的形象
[00:18:35.040 --> 00:18:39.120]  比較健康一點
[00:18:39.120 --> 00:18:40.960]  如果在我沒有自信的時候
[00:18:40.960 --> 00:18:44.400]  別人再踩我兩腳的話
[00:18:44.400 --> 00:18:45.600]  我還留在教會
[00:18:45.600 --> 00:18:48.360]  我一定會躲在角落裡面
[00:18:48.360 --> 00:18:54.880]  不讓別人知道我回了教會
[00:18:54.880 --> 00:18:56.480]  我們見到這些人
[00:18:56.480 --> 00:18:59.040]  他們不是懶惰
[00:18:59.040 --> 00:19:00.320]  只不過是膽小而已
[00:19:00.320 --> 00:19:01.440]  鼓勵他們
[00:19:01.440 --> 00:19:04.680]  輔助軟弱的人
[00:19:04.680 --> 00:19:06.080]  輔助的意思
[00:19:06.080 --> 00:19:08.960]  不單止是去幫助去扶起他們
[00:19:08.960 --> 00:19:10.440]  輔助這個字的意思
[00:19:10.440 --> 00:19:11.560]  是支持
[00:19:11.560 --> 00:19:12.920]  是供給
[00:19:12.920 --> 00:19:16.200]  甚至是去保護他們
[00:19:16.200 --> 00:19:19.960]  教會會有一些軟弱的人
[00:19:19.960 --> 00:19:24.600]  軟弱可能是在道德上面
[00:19:24.600 --> 00:19:29.960]  他們是沒有勝過這些試探而跌倒了
[00:19:29.960 --> 00:19:33.640]  在靈性上面有缺失
[00:19:33.640 --> 00:19:37.240]  或者是身體上面有毛病
[00:19:37.240 --> 00:19:39.720]  或者是在經濟上面有缺乏
[00:19:39.720 --> 00:19:42.680]  這些是指那些軟弱的人
[00:19:42.680 --> 00:19:45.400]  在靈性上面我們要輔助
[00:19:45.400 --> 00:19:48.040]  在經濟上面我們可以去供給
[00:19:48.040 --> 00:19:51.600]  在身體上面我們可以去支持他們
[00:19:51.600 --> 00:19:55.640]  這個是講到我們在教會的信徒裏面
[00:19:55.640 --> 00:19:59.760]  那種彼此的關係
[00:19:59.760 --> 00:20:04.600]  這個就是我們彼此的模樣
[00:20:04.600 --> 00:20:07.880]  有我們的小組
[00:20:07.880 --> 00:20:09.000]  我們的團體
[00:20:09.000 --> 00:20:14.200]  還做不做到這種彼此模樣的關係呢?
[00:20:14.200 --> 00:20:17.480]  還是我們只能夠就是
[00:20:17.480 --> 00:20:19.920]  可以在一起嘻嘻哈哈
[00:20:19.920 --> 00:20:22.000]  開心的我們OK
[00:20:22.000 --> 00:20:25.920]  但是如果有一些弟兄或者姊妹
[00:20:25.920 --> 00:20:27.840]  他們有軟弱
[00:20:27.840 --> 00:20:30.920]  他們有灰心的時候
[00:20:30.920 --> 00:20:34.120]  我就沒有辦法了
[00:20:34.120 --> 00:20:37.680]  每一個人都有自己的重擔
[00:20:37.680 --> 00:20:39.760]  我們每一個人都有自己的問題
[00:20:39.760 --> 00:20:43.760]  他的問題就是他的問題不關我的事
[00:20:43.760 --> 00:20:45.520]  我無能為力了
[00:20:45.520 --> 00:20:47.000]  如果我去出聲的話
[00:20:47.000 --> 00:20:53.600]  有些人說我多事的 我是不會做壞人的
[00:20:53.600 --> 00:20:59.840]  我們只能夠是一起去享福
[00:20:59.840 --> 00:21:02.440]  但是不可以一起去共患難
[00:21:02.440 --> 00:21:05.760]  這個是不是就是我們在教會的團契
[00:21:05.760 --> 00:21:11.480]  和小組那種的關係呢?
[00:21:11.480 --> 00:21:16.160]  在我們教會有我們比較弱的士工
[00:21:16.160 --> 00:21:20.000]  其實是年輕人的士工
[00:21:20.000 --> 00:21:24.120]  是中學生 大學生
[00:21:24.120 --> 00:21:26.800]  或者是初職的學生的關心
[00:21:26.800 --> 00:21:29.440]  我以前的成長
[00:21:29.440 --> 00:21:34.120]  是因為有一些好的導師
[00:21:34.120 --> 00:21:38.800]  是有一對基督徒的夫婦
[00:21:38.800 --> 00:21:43.240]  在我剛剛讀中學最後那幾年
[00:21:43.240 --> 00:21:45.280]  剛剛出來工作的時候
[00:21:45.280 --> 00:21:48.640]  有一對基督徒的夫婦
[00:21:48.640 --> 00:21:51.640]  是成為了我們團體的導師
[00:21:51.640 --> 00:21:54.400]  他們就成為了我們的榜樣
[00:21:54.400 --> 00:21:57.120]  兩夫婦之間的那種相處
[00:21:57.120 --> 00:22:01.040]  就成為了我對婚姻的那個憧憬
[00:22:01.040 --> 00:22:03.280]  所邁向的方向
[00:22:03.280 --> 00:22:05.240]  導師他的職業
[00:22:05.240 --> 00:22:09.320]  他在職業上的那個態度
[00:22:09.320 --> 00:22:11.760]  他在教會侍奉的那個態度
[00:22:11.760 --> 00:22:14.040]  就成為了我們這些團友
[00:22:14.040 --> 00:22:18.600]  那個向上成長的一個榜樣
[00:22:18.600 --> 00:22:21.000]  我們一班的團友
[00:22:21.000 --> 00:22:25.840]  經過了三十多四十年
[00:22:25.840 --> 00:22:27.320]  差不多是這樣的時間
[00:22:27.320 --> 00:22:30.560]  我們仍然是叫那個導師
[00:22:30.560 --> 00:22:35.560]  是叫他做哥哥 叫他做姐姐的
[00:22:35.560 --> 00:22:39.960]  他們仍然是我們那個的榜樣
[00:22:39.960 --> 00:22:41.960]  所以去到今時今日
[00:22:41.960 --> 00:22:46.520]  我發覺到在教會最難找人侍奉的是什麼呢?
[00:22:46.520 --> 00:22:50.000]  就是找人做導師
[00:22:50.000 --> 00:22:52.720]  是很難去找到
[00:22:52.720 --> 00:22:54.920]  特別是有一些的
[00:22:54.920 --> 00:22:57.120]  已經在教會一段日子的
[00:22:57.120 --> 00:22:59.800]  成熟的夫婦
[00:22:59.800 --> 00:23:02.320]  如果你們是有這樣的託付
[00:23:02.320 --> 00:23:06.160]  可以去到一些的中學生的當中
[00:23:06.160 --> 00:23:08.480]  去到大學生的中間
[00:23:08.480 --> 00:23:10.960]  去到初職團體的中間
[00:23:10.960 --> 00:23:13.800]  來去成為他們的導師的話
[00:23:13.800 --> 00:23:15.480]  這個就會做到
[00:23:15.480 --> 00:23:19.320]  我們弟兄姊妹之間那種和諧的關係
[00:23:19.320 --> 00:23:23.200]  我們是需要又有教導
[00:23:23.200 --> 00:23:24.360]  又有關心
[00:23:24.360 --> 00:23:26.440]  這一種這樣的關係
[00:23:26.440 --> 00:23:28.520]  就是彼此的榜樣
[00:23:28.520 --> 00:23:30.600]  第三方面
[00:23:30.600 --> 00:23:34.080]  就是我們和我們自己的關係
[00:23:34.080 --> 00:23:35.640]  聖經就很短
[00:23:35.640 --> 00:23:37.840]  但是講了這三方面
[00:23:37.840 --> 00:23:40.280]  是我們都會明白的
[00:23:40.280 --> 00:23:41.720]  我們一起讀一下
[00:23:41.720 --> 00:23:43.840]  要常常喜樂
[00:23:43.840 --> 00:23:45.560]  不住禱告
[00:23:45.560 --> 00:23:47.400]  凡事借因
[00:23:47.400 --> 00:23:50.760]  因為這是神在基督耶穌裡
[00:23:50.760 --> 00:23:55.640]  向你們所定的旨意
[00:23:55.640 --> 00:23:57.280]  最後那句就是說
