
[00:00:00.000 --> 00:00:02.000]  我們一起禱告才開始講道
[00:02:10.000 --> 00:02:13.000]  但是你很難得到的
[00:02:13.000 --> 00:02:16.000]  於是就很自然立刻找書
[00:02:16.000 --> 00:02:18.000]  因為剛剛又開第一個冰山小組了
[00:02:18.000 --> 00:02:21.000]  這個小組是我第一次
[00:02:21.000 --> 00:02:23.000]  嘗試這樣很深入地去教的
[00:02:23.000 --> 00:02:26.000]  所以對自己都很震撼
[00:02:26.000 --> 00:02:28.000]  適逢碰到的時候
[00:02:28.000 --> 00:02:29.000]  我就去看
[00:02:29.000 --> 00:02:31.000]  有些什麼東西是要用yearning
[00:02:31.000 --> 00:02:32.000]  去形容的呢
[00:02:32.000 --> 00:02:34.000]  即是很難得到的呢
[00:02:34.000 --> 00:02:37.000]  當然下面有一個叫自我
[00:02:37.000 --> 00:02:38.000]  打錯英文字
[00:02:38.000 --> 00:02:40.000]  其實都是在說一些
[00:02:40.000 --> 00:02:41.000]  靈性部份的東西
[00:02:41.000 --> 00:02:44.000]  如果我放大給大家看
[00:02:44.000 --> 00:02:45.000]  你就會看到
[00:02:45.000 --> 00:02:47.000]  其實yearning是在說
[00:02:47.000 --> 00:02:50.000]  人類共同擁有渴求的東西
[00:02:50.000 --> 00:02:51.000]  包括了什麼呢
[00:02:51.000 --> 00:02:55.000]  就是被愛、被尊重、被接納
[00:02:55.000 --> 00:02:58.000]  被認同、被視為有價值
[00:02:58.000 --> 00:03:00.000]  甚至是那個叫做有自由的
[00:03:00.000 --> 00:03:02.000]  即是去作出選擇
[00:03:02.000 --> 00:03:04.000]  當他這樣想的時候
[00:03:04.000 --> 00:03:06.000]  又的確是
[00:03:06.000 --> 00:03:10.000]  我們為什麼想女兒要去讀名校呢
[00:03:10.000 --> 00:03:11.000]  其實很坦白
[00:03:11.000 --> 00:03:13.000]  我們都是想她讀書讀得好
[00:03:13.000 --> 00:03:15.000]  將來她有選擇而已
[00:03:15.000 --> 00:03:16.000]  我們通常都是這樣鼓勵小孩的
[00:03:16.000 --> 00:03:18.000]  為什麼讀書那麼辛苦
[00:03:18.000 --> 00:03:20.000]  其實你讀了書才有選擇
[00:03:20.000 --> 00:03:22.000]  不然你就沒有選擇了
[00:03:22.000 --> 00:03:25.000]  你可能找工作就找這個等級以下
[00:03:25.000 --> 00:03:26.000]  你不可以找高一點的嘛
[00:03:26.000 --> 00:03:28.000]  你有能力就好一點
[00:03:28.000 --> 00:03:30.000]  我們覺得都是一件好事
[00:03:30.000 --> 00:03:32.000]  但是當我們想
[00:03:32.000 --> 00:03:33.000]  會不會其實這些
[00:03:33.000 --> 00:03:36.000]  我們覺得人類共同想有的東西
[00:03:36.000 --> 00:03:39.000]  原來都不是一件真的容易的事
[00:03:39.000 --> 00:03:41.000]  特別在基尼城營會往後
[00:03:41.000 --> 00:03:43.000]  一路做木會的過程裏面
[00:03:43.000 --> 00:03:46.000]  我們見很多情緒崩潰的女子
[00:03:46.000 --> 00:03:48.000]  其實某程度都是在
[00:03:48.000 --> 00:03:50.000]  這幾個的狀況裏面
[00:03:50.000 --> 00:03:52.000]  其實她們變了一個
[00:03:52.000 --> 00:03:55.000]  好像有一個求不得的慾望
[00:03:55.000 --> 00:03:58.000]  好像我很想那個人喜歡我
[00:03:58.000 --> 00:04:01.000]  但是偏偏他就不喜歡我
[00:04:01.000 --> 00:04:02.000]  於是因為
[00:04:02.000 --> 00:04:04.000]  那一個人不喜歡我
[00:04:04.000 --> 00:04:07.000]  我就會覺得自己是完全沒有價值
[00:04:07.000 --> 00:04:09.000]  我完全是被不得值愛
[00:04:09.000 --> 00:04:10.000]  被愛的
[00:04:10.000 --> 00:04:12.000]  然後那個人就一路一路
[00:04:12.000 --> 00:04:14.000]  這樣瘋下去的
[00:04:14.000 --> 00:04:16.000]  所以在很多的狀況裏面
[00:04:16.000 --> 00:04:18.000]  沒有宗教信仰的時候
[00:04:18.000 --> 00:04:20.000]  為什麼他會下一層
[00:04:20.000 --> 00:04:22.000]  會說這個所謂的自我呢
[00:04:22.000 --> 00:04:24.000]  包括他們形容的叫做生命力
[00:04:24.000 --> 00:04:25.000]  生命狀態
[00:04:25.000 --> 00:04:27.000]  或者心靈的狀態
[00:04:27.000 --> 00:04:29.000]  或者如果有宗教人士
[00:04:29.000 --> 00:04:32.000]  通常這個位置其實就在擺寧靜
[00:04:32.000 --> 00:04:35.000]  因為很多在人世間裏面的糾結
[00:04:35.000 --> 00:04:37.000]  你發覺你真的是求不得的
[00:04:37.000 --> 00:04:38.000]  你喜歡那個
[00:04:38.000 --> 00:04:39.000]  那個是不喜歡你
[00:04:39.000 --> 00:04:41.000]  沒有辦法的
[00:04:41.000 --> 00:04:44.000]  你很想你的爸爸
[00:04:44.000 --> 00:04:46.000]  我見到很多小孩子
[00:04:46.000 --> 00:04:47.000]  變成一個大人都是
[00:04:47.000 --> 00:04:49.000]  他只是想他爸爸認同他
[00:04:49.000 --> 00:04:51.000]  但爸爸可能已經死了
[00:04:51.000 --> 00:04:53.000]  永遠都沒有這個爸爸
[00:04:53.000 --> 00:04:55.000]  稱讚他聰明的機會
[00:04:55.000 --> 00:04:57.000]  又在一個很大的困擾裏面
[00:04:57.000 --> 00:05:00.000]  但是如果你是有宗教信仰的
[00:05:00.000 --> 00:05:02.000]  會好一點的
[00:05:02.000 --> 00:05:05.000]  起碼你會覺得有個超然的愛力
[00:05:05.000 --> 00:05:07.000]  幫你自己看開一點
[00:05:07.000 --> 00:05:09.000]  放低一點
[00:05:09.000 --> 00:05:11.000]  不過我自己會覺得
[00:05:11.000 --> 00:05:13.000]  基督教之所以不同的
[00:05:13.000 --> 00:05:15.000]  因為它不是叫我們放低
[00:05:15.000 --> 00:05:17.000]  我想說放低怎麼放低
[00:05:17.000 --> 00:05:19.000]  放得低就已經放得低了
[00:05:19.000 --> 00:05:21.000]  但是在我們的信仰裏面
[00:05:21.000 --> 00:05:23.000]  我們的靈性是
[00:05:23.000 --> 00:05:25.000]  是源自上帝創造我們的時候
[00:05:25.000 --> 00:05:27.000]  吹那口氣的
[00:05:27.000 --> 00:05:31.000]  我們是有那個的源頭的
[00:05:31.000 --> 00:05:34.000]  所以回到上帝身邊的時候
[00:05:34.000 --> 00:05:38.000]  反而我們一切生命當中核心的渴求
[00:05:38.000 --> 00:05:40.000]  是可以被上帝的愛
[00:05:40.000 --> 00:05:42.000]  來滿足得到的
[00:05:42.000 --> 00:05:44.000]  我相信浸禮是很好的
[00:05:44.000 --> 00:05:46.000]  其實浸禮就會見到
[00:05:46.000 --> 00:05:48.000]  很多不同生命的見證
[00:05:48.000 --> 00:05:50.000]  都成為我們很大的安慰
[00:05:50.000 --> 00:05:52.000]  因此如果這樣去看鏡頭的時候
[00:05:52.000 --> 00:05:54.000]  我們知道在說渴求的東西
[00:05:54.000 --> 00:05:57.000]  某程度上我們分很多層面的
[00:05:57.000 --> 00:06:00.000]  一個人簡單來說就分了靈魂體
[00:06:00.000 --> 00:06:02.000]  所以我們會有物慾的世界
[00:06:02.000 --> 00:06:04.000]  我們肚子餓我們要很想吃東西
[00:06:04.000 --> 00:06:06.000]  所以最好吃的東西
[00:06:06.000 --> 00:06:09.000]  就是你肚子餓的時候吃的東西
[00:06:09.000 --> 00:06:11.000]  就是最好吃的
[00:06:11.000 --> 00:06:13.000]  不肚子餓就是不好吃的
[00:06:13.000 --> 00:06:15.000]  雖然是信了耶穌的人
[00:06:15.000 --> 00:06:17.000]  我相信物慾的人是低一點的
[00:06:17.000 --> 00:06:19.000]  我們應該都有一些信仰的力量
[00:06:19.000 --> 00:06:21.000]  幫助我們可以看輕一點
[00:06:21.000 --> 00:06:23.000]  我們不會被它捆綁
[00:06:23.000 --> 00:06:25.000]  不過當我們進了教會
[00:06:25.000 --> 00:06:27.000]  在這個群體的生活裏面
[00:06:27.000 --> 00:06:29.000]  更加說要學彼此相愛的時候
[00:06:29.000 --> 00:06:31.000]  就麻煩了
[00:06:31.000 --> 00:06:33.000]  總是覺得為什麼彼此相愛得來
[00:06:33.000 --> 00:06:36.000]  會有一點彼此傷害的感覺呢
[00:06:36.000 --> 00:06:38.000]  因為人世間實在太糾結了
[00:06:38.000 --> 00:06:40.000]  好像上一次那樣說
[00:06:40.000 --> 00:06:42.000]  你有你的需要他有他的需要
[00:06:42.000 --> 00:06:44.000]  你對我有期望我又對你有期望
[00:06:44.000 --> 00:06:46.000]  在一個錯綜複雜的裏面
[00:06:46.000 --> 00:06:48.000]  事實上我們的情感世界
[00:06:48.000 --> 00:06:50.000]  都是在一個一團糟的裏面
[00:06:50.000 --> 00:06:53.000]  因此為什麼人需要不單止在教會裏面
[00:06:53.000 --> 00:06:55.000]  只是吃喝玩樂有朋友呢
[00:06:55.000 --> 00:06:58.000]  而是需要追求去認識這位神呢
[00:06:58.000 --> 00:07:01.000]  因為如果你真的不是在信仰裏面
[00:07:01.000 --> 00:07:03.000]  和這位創天造地的主
[00:07:03.000 --> 00:07:05.000]  來相連
[00:07:05.000 --> 00:07:08.000]  按他的心意來活著
[00:07:08.000 --> 00:07:12.000]  其實你很難去抵擋人與人之間
[00:07:12.000 --> 00:07:15.000]  彼此不能夠滿足的部分
[00:07:15.000 --> 00:07:17.000]  因為我很坦白
[00:07:17.000 --> 00:07:19.000]  每一個人都有很多東西想的
[00:07:19.000 --> 00:07:21.000]  不同時間有不同東西想的
[00:07:21.000 --> 00:07:25.000]  但是是不是完全可以滿足得到呢
[00:07:25.000 --> 00:07:27.000]  如果我們知道罪性就明白
[00:07:27.000 --> 00:07:30.000]  其實我們不是太容易滿足的
[00:07:30.000 --> 00:07:32.000]  當你看見一個手袋的時候
[00:07:32.000 --> 00:07:35.000]  你以為你擁有了它就是最滿足的
[00:07:35.000 --> 00:07:37.000]  但是很快只要你收到貨之後
[00:07:37.000 --> 00:07:40.000]  你就開始對第二個手袋就開始想的了
[00:07:40.000 --> 00:07:41.000]  是不是啊
[00:07:41.000 --> 00:07:43.000]  姐妹們很明白的
[00:07:43.000 --> 00:07:45.000]  我們在結婚裏面是不是
[00:07:45.000 --> 00:07:46.000]  每個都是說
[00:07:46.000 --> 00:07:48.000]  you are the only one 才結婚的嘛
[00:07:48.000 --> 00:07:49.000]  但是你發覺
[00:07:49.000 --> 00:07:50.000]  真是不出三年
[00:07:50.000 --> 00:07:51.000]  你就發覺
[00:07:51.000 --> 00:07:53.000]  你的心就好像有些移動的了
[00:07:53.000 --> 00:07:54.000]  犯不犯罪呢
[00:07:54.000 --> 00:07:55.000]  是下一步的
[00:07:55.000 --> 00:07:57.000]  但是你總會覺得
[00:07:57.000 --> 00:08:00.000]  咦又有人令到你的心會動的
[00:08:00.000 --> 00:08:02.000]  那究竟我們哪一樣
[00:08:02.000 --> 00:08:05.000]  才是自己終極的渴求
[00:08:05.000 --> 00:08:07.000]  意思是說我得到那樣東西
[00:08:07.000 --> 00:08:10.000]  我其實的心就真的可以滿足的呢
[00:08:10.000 --> 00:08:11.000]  某程度來講
[00:08:11.000 --> 00:08:13.000]  我們信了耶穌的人
[00:08:13.000 --> 00:08:15.000]  上上都會祈禱的
[00:08:15.000 --> 00:08:16.000]  聽說很多見證也是的
[00:08:16.000 --> 00:08:18.000]  祈禱是蒙英文的
[00:08:18.000 --> 00:08:19.000]  那當然的
[00:08:19.000 --> 00:08:21.000]  如果不是你都不會信主
[00:08:21.000 --> 00:08:22.000]  但是
[00:08:22.000 --> 00:08:24.000]  很多時候我們都聽到頂智慧
[00:08:24.000 --> 00:08:25.000]  當信了主久了的時候
[00:08:25.000 --> 00:08:27.000]  我們就發現他們的祈禱
[00:08:27.000 --> 00:08:28.000]  好像是蒙英文的
[00:08:28.000 --> 00:08:31.000]  那是不是上帝tricky
[00:08:31.000 --> 00:08:33.000]  一開始是哄著我們
[00:08:33.000 --> 00:08:35.000]  後來又聽我們祈禱
[00:08:35.000 --> 00:08:36.000]  特別我們看到
[00:08:36.000 --> 00:08:38.000]  面對著人生必經的階段
[00:08:38.000 --> 00:08:39.000]  生老病死
[00:08:39.000 --> 00:08:41.000]  頂智慧我們真的要預備
[00:08:41.000 --> 00:08:44.000]  我們教會已經是老年化的了
[00:08:44.000 --> 00:08:46.000]  我們聽這些消息是很多的
[00:08:46.000 --> 00:08:50.000]  當我們面對著生老病死的時候
[00:08:50.000 --> 00:08:52.000]  每一個人在極度痛苦的裏面
[00:08:52.000 --> 00:08:54.000]  都會懷疑上帝
[00:08:54.000 --> 00:08:56.000]  上帝你愛我為什麼我有病
[00:08:56.000 --> 00:08:58.000]  上帝你愛我為什麼我媽媽會死了
[00:08:58.000 --> 00:09:01.000]  我們好像將所有的壞事
[00:09:01.000 --> 00:09:05.000]  都會是覺得上帝不聽我們的祈禱
[00:09:05.000 --> 00:09:06.000]  又或者這樣說
[00:09:06.000 --> 00:09:08.000]  我們覺得我們要什麼
[00:09:08.000 --> 00:09:11.000]  上帝就應該是要給什麼給我們
[00:09:11.000 --> 00:09:14.000]  所以面對著這次的那個季題
[00:09:14.000 --> 00:09:17.000]  他叫做奔向標竿
[00:09:17.000 --> 00:09:18.000]  某程度來講
[00:09:18.000 --> 00:09:19.000]  是在鼓勵我們
[00:09:19.000 --> 00:09:22.000]  反而應該為主是走多一步
[00:09:22.000 --> 00:09:25.000]  因此你見到我們已經講到最後一講了
[00:09:25.000 --> 00:09:26.000]  知不知道怎麼做
[00:09:26.000 --> 00:09:27.000]  今天是最後一講了
[00:09:27.000 --> 00:09:28.000]  有沒有印象
[00:09:28.000 --> 00:09:29.000]  其實我們講過什麼呢
[00:09:29.000 --> 00:09:31.000]  我們在同工會都聊
[00:09:31.000 --> 00:09:33.000]  我們講過什麼呢
[00:09:33.000 --> 00:09:35.000]  我最記得是第一篇的反而
[00:09:35.000 --> 00:09:37.000]  我記得阿B無端端開了個很好的頭
[00:09:37.000 --> 00:09:39.000]  因為他分享了這個標竿是什麼來的呢
[00:09:39.000 --> 00:09:43.000]  就是我們要為了得著耶穌基督為自保
[00:09:43.000 --> 00:09:45.000]  我聽到的時候都很啞咩的
[00:09:45.000 --> 00:09:47.000]  到我想為何我會包尾
[00:09:47.000 --> 00:09:49.000]  我再看下題目的時候
[00:09:49.000 --> 00:09:51.000]  我開始心裏面就有些疑問
[00:09:51.000 --> 00:09:53.000]  除了我剛才那個渴求的那個字
[00:09:53.000 --> 00:09:55.000]  在形容著思想
[00:09:55.000 --> 00:09:58.000]  撞過來的是這節金句
[00:09:58.000 --> 00:09:59.000]  大家和我讀一次好嗎
[00:09:59.000 --> 00:10:00.000]  一二三
[00:10:00.000 --> 00:10:16.000]  對了
[00:10:16.000 --> 00:10:17.000]  讀完之後
[00:10:17.000 --> 00:10:19.000]  你是不是都有點呆呆的
[00:10:19.000 --> 00:10:20.000]  我看完之後都有點呆呆的
[00:10:20.000 --> 00:10:23.000]  去年我到底在想什麼呢
[00:10:23.000 --> 00:10:25.000]  因為每一年在這些時間
[00:10:25.000 --> 00:10:26.000]  其實我們都已經有一個計劃
[00:10:26.000 --> 00:10:27.000]  一邊祈禱一邊祈禱
[00:10:27.000 --> 00:10:29.000]  有不同的啟示
[00:10:29.000 --> 00:10:30.000]  有不同的趨勢
[00:10:30.000 --> 00:10:31.000]  有了一個趨勢
[00:10:31.000 --> 00:10:32.000]  通常都會祈禱
[00:10:32.000 --> 00:10:34.000]  上帝有什麼經文
[00:10:34.000 --> 00:10:36.000]  支援整個的規題呢
[00:10:36.000 --> 00:10:37.000]  我想
[00:10:37.000 --> 00:10:39.000]  我去年在想什麼呢
[00:10:39.000 --> 00:10:41.000]  上帝在跟我說什麼呢
[00:10:41.000 --> 00:10:42.000]  為何無端端
[00:10:42.000 --> 00:10:44.000]  在這個奔向標竿的時候
[00:10:44.000 --> 00:10:46.000]  為何不是為了得著耶穌自保
[00:10:46.000 --> 00:10:48.000]  做我們的經文呢
[00:10:48.000 --> 00:10:52.000]  竟然會是這個經文呢
[00:10:52.000 --> 00:10:54.000]  當在這樣的狀態裏面
[00:10:54.000 --> 00:10:55.000]  一邊去禱告
[00:10:55.000 --> 00:10:58.000]  一邊去看聖經
[00:10:58.000 --> 00:10:59.000]  看書
[00:10:59.000 --> 00:11:00.000]  一邊去默想的時候
[00:11:00.000 --> 00:11:01.000]  我都問上帝
[00:11:01.000 --> 00:11:03.000]  其實在這一季裏面
[00:11:03.000 --> 00:11:07.000]  你想我們向哪個目標走
[00:11:07.000 --> 00:11:09.000]  可能很多頂智慧就會覺得
[00:11:09.000 --> 00:11:10.000]  一個人目標
[00:11:10.000 --> 00:11:12.000]  但標竿那些當然是叫人侍奉
[00:11:12.000 --> 00:11:14.000]  即是傳福音的
[00:11:14.000 --> 00:11:15.000]  是的
[00:11:15.000 --> 00:11:16.000]  不是教會他們做什麼
[00:11:16.000 --> 00:11:17.000]  但是那個問題
[00:11:17.000 --> 00:11:19.000]  上帝你想我們做什麼
[00:11:19.000 --> 00:11:21.000]  為何會給我這個經文呢
[00:11:21.000 --> 00:11:23.000]  當我們細心去再留意的時候
[00:11:23.000 --> 00:11:25.000]  經文亦都說得好像很坦白
[00:11:25.000 --> 00:11:27.000]  他說上帝第一樣東西
[00:11:27.000 --> 00:11:29.000]  是選中我們的
[00:11:29.000 --> 00:11:30.000]  所以頂智慧
[00:11:30.000 --> 00:11:31.000]  當你黃醫生在教會
[00:11:31.000 --> 00:11:32.000]  在這間教會
[00:11:32.000 --> 00:11:35.000]  亦都在這個地方去侍奉的時候
[00:11:35.000 --> 00:11:37.000]  你要知道你是被上帝選擇的
[00:11:37.000 --> 00:11:39.000]  跟上帝說你是被選中的
[00:11:39.000 --> 00:11:40.000]  是的
[00:11:40.000 --> 00:11:42.000]  選不中你不會過來的
[00:11:42.000 --> 00:11:44.000]  但是問題是
[00:11:44.000 --> 00:11:46.000]  上帝選擇了我們的時候
[00:11:46.000 --> 00:11:49.000]  原來是有目的的
[00:11:49.000 --> 00:11:53.000]  他將這個福音托付在我們的手上
[00:11:53.000 --> 00:11:56.000]  我們有時覺得傳福音是教會逼的
[00:11:56.000 --> 00:11:59.000]  甚至就算是教會用耶穌的名義逼我的
[00:11:59.000 --> 00:12:00.000]  但是問題是
[00:12:00.000 --> 00:12:03.000]  反過來這段經文說的是
[00:12:03.000 --> 00:12:05.000]  上帝選擇你
[00:12:05.000 --> 00:12:08.000]  而且是將這個這麼寶貴的福音
[00:12:08.000 --> 00:12:09.000]  交給你
[00:12:09.000 --> 00:12:13.000]  整個感覺是完全是兩回事
[00:12:13.000 --> 00:12:15.000]  而最重要一樣東西
[00:12:15.000 --> 00:12:17.000]  經文很好地回應了
[00:12:17.000 --> 00:12:19.000]  我們現在做幸福小組的狀態
[00:12:19.000 --> 00:12:21.000]  就是有些人覺得很難做
[00:12:21.000 --> 00:12:24.000]  有些人覺得啤酒會失敗
[00:12:24.000 --> 00:12:27.000]  人又開始灰了
[00:12:27.000 --> 00:12:29.000]  但是經文竟然提醒我們
[00:12:29.000 --> 00:12:31.000]  你們就照樣說吧
[00:12:31.000 --> 00:12:34.000]  不是要討人的喜歡
[00:12:34.000 --> 00:12:35.000]  那是要什麼
[00:12:35.000 --> 00:12:37.000]  討神的喜歡
[00:12:37.000 --> 00:12:40.000]  當這樣去細讀細味的時候
[00:12:40.000 --> 00:12:42.000]  我心裡就很感受到
[00:12:42.000 --> 00:12:45.000]  其實在Here and Now第三季的日子
[00:12:45.000 --> 00:12:46.000]  上帝將這個題目
[00:12:46.000 --> 00:12:48.000]  將這段經文擺上的時候
[00:12:48.000 --> 00:12:52.000]  其實是想鼓勵和安慰我們每一個頂子妹
[00:12:52.000 --> 00:12:54.000]  我們渴求的是什麼呢
[00:12:54.000 --> 00:12:56.000]  當然我們去渴求我們的Best信主
[00:12:56.000 --> 00:12:58.000]  我希望你會
[00:12:58.000 --> 00:13:01.000]  因為現在已經不是到處找人信耶穌
[00:13:01.000 --> 00:13:04.000]  是我們自己想的好朋友
[00:13:04.000 --> 00:13:07.000]  如果你真的很想去信主的時候
[00:13:07.000 --> 00:13:10.000]  這個是不是就是你前面的目標呢
[00:13:10.000 --> 00:13:12.000]  不是他來一次幸福小組
[00:13:12.000 --> 00:13:14.000]  就等於做完這件事
[00:13:14.000 --> 00:13:16.000]  你記住要帶他去信耶穌
[00:13:16.000 --> 00:13:19.000]  直到他和你一樣都成為主的門徒
[00:13:19.000 --> 00:13:21.000]  平平安安回到天堂
[00:13:21.000 --> 00:13:23.000]  這件事才會成功
[00:13:23.000 --> 00:13:26.000]  問題是我們當中很難的
[00:13:26.000 --> 00:13:28.000]  原因我們做事情
[00:13:28.000 --> 00:13:31.000]  一般都喜歡討人喜歡
[00:13:31.000 --> 00:13:32.000]  我們很少喜歡做一些東西
[00:13:32.000 --> 00:13:34.000]  是別人不喜歡的
[00:13:34.000 --> 00:13:35.000]  就是別人稱讚你的那些
[00:13:35.000 --> 00:13:36.000]  你就會做多一些
[00:13:36.000 --> 00:13:38.000]  別人說你的聲音好聽
[00:13:38.000 --> 00:13:40.000]  你就想唱歌
[00:13:40.000 --> 00:13:42.000]  如果曾經有人說你的聲音很難聽
[00:13:42.000 --> 00:13:44.000]  可能你這輩子都不唱歌
[00:13:44.000 --> 00:13:46.000]  因此你就明白
[00:13:46.000 --> 00:13:48.000]  上帝藉著這段經文提醒我們
[00:13:48.000 --> 00:13:50.000]  我們的目標很簡單
[00:13:50.000 --> 00:13:52.000]  你要知道你的身份
[00:13:52.000 --> 00:13:55.000]  你的身份是上帝選擇你的
[00:13:55.000 --> 00:13:58.000]  而且上帝是給你一個很偉大的任務
[00:13:58.000 --> 00:13:59.000]  交托在你的手中
[00:13:59.000 --> 00:14:02.000]  其實上帝不用找人傳福音
[00:14:02.000 --> 00:14:04.000]  我們很多人缺節信主都是因為什麼
[00:14:04.000 --> 00:14:05.000]  伊治報道大會
[00:14:05.000 --> 00:14:08.000]  說不得就馬上信主
[00:14:08.000 --> 00:14:11.000]  為什麼這麼多人要我們在病床探訪
[00:14:11.000 --> 00:14:13.000]  祈禱就能痊癒
[00:14:13.000 --> 00:14:16.000]  出院了就馬上信主
[00:14:16.000 --> 00:14:18.000]  事實上神自己做神職其事
[00:14:18.000 --> 00:14:20.000]  是不需要我們這麼辛苦的
[00:14:20.000 --> 00:14:21.000]  又要想Ispeaker
[00:14:21.000 --> 00:14:22.000]  又要買夜蛇
[00:14:22.000 --> 00:14:23.000]  又要搞禮物
[00:14:23.000 --> 00:14:25.000]  大家都一頭煙地做到
[00:14:25.000 --> 00:14:27.000]  為什麼呢
[00:14:27.000 --> 00:14:29.000]  上帝真的要使用我們
[00:14:29.000 --> 00:14:31.000]  上帝想我們
[00:14:31.000 --> 00:14:33.000]  上帝想我們參與在
[00:14:33.000 --> 00:14:35.000]  祂最想做的事情的裏面
[00:14:35.000 --> 00:14:37.000]  但是祂安慰我們
[00:14:37.000 --> 00:14:40.000]  記住祂不是要求我們
[00:14:40.000 --> 00:14:42.000]  討人的喜悅
[00:14:42.000 --> 00:14:43.000]  看人的歡心
[00:14:43.000 --> 00:14:44.000]  而是我們最重要
[00:14:44.000 --> 00:14:48.000]  你要討上帝的歡心就行了
[00:14:48.000 --> 00:14:52.000]  上帝是那個話事人
[00:14:52.000 --> 00:14:53.000]  在你的生命當中
[00:14:53.000 --> 00:14:55.000]  上帝會使用你
[00:14:55.000 --> 00:14:57.000]  上帝也會藉著你
[00:14:57.000 --> 00:15:00.000]  來在這個地上展現祂的存在
[00:15:00.000 --> 00:15:02.000]  但是每一個人的方式都不同
[00:15:02.000 --> 00:15:05.000]  每一個人領受的恩賜都不同
[00:15:05.000 --> 00:15:07.000]  我們能夠接觸的群體都不同
