
[00:00:00.000 --> 00:00:04.280]  今天是6月3號
[00:04:03.200 --> 00:04:05.280]  第一個這是一個突破的恩高
[00:04:05.280 --> 00:04:08.880]  跟你們說這是突破的恩高
[00:04:08.880 --> 00:04:10.920]  我還記得去年五月份的時候
[00:04:10.920 --> 00:04:13.640]  我們真是走投無路的感覺
[00:04:13.640 --> 00:04:15.760]  就好像以色列要過紅海的時候
[00:04:15.760 --> 00:04:18.520]  前面是紅海後面是追兵
[00:04:18.520 --> 00:04:21.120]  你就好像進退兩難
[00:04:21.120 --> 00:04:24.200]  但就是在人手所不能的時候
[00:04:24.200 --> 00:04:27.800]  神自己卻親自爲我們開路
[00:04:27.800 --> 00:04:32.800]  這個Shakina Glory的恩高果然是一個突破的恩高
[00:04:32.800 --> 00:04:36.520]  我們看見再人不能再神就沒有難成的事情
[00:04:36.520 --> 00:04:37.480]  Amen
[00:04:37.480 --> 00:04:40.520]  在我們紐約分堂的建堂工程上
[00:04:40.520 --> 00:04:42.640]  我們更是看見這個恩典
[00:04:42.640 --> 00:04:46.400]  你知道其實紐約豐收凌涼堂的弟兄姐妹
[00:04:46.400 --> 00:04:49.040]  多半都是南嶺階層的人
[00:04:49.040 --> 00:04:52.120]  根本沒有什麼奉獻的能力
[00:04:52.120 --> 00:04:55.440]  當他們第一次看到那個場地的時候
[00:04:55.440 --> 00:04:57.360]  我們第一個感覺都是
[00:04:57.360 --> 00:04:59.480]  啊 不大可能
[00:04:59.480 --> 00:05:06.120]  首先這塊地是位在紐約的Queens跟長島之間的一塊地
[00:05:06.120 --> 00:05:08.320]  它橫跨兩個county
[00:05:08.320 --> 00:05:11.320]  事實上那是紐約最值錢的地區
[00:05:11.320 --> 00:05:14.560]  而且這塊地地點是非常好的地點
[00:05:14.560 --> 00:05:18.000]  地勢又高 又在highway的旁邊
[00:05:18.000 --> 00:05:19.440]  一出highway就到
[00:05:19.440 --> 00:05:21.840]  在highway就可以看得見這個地方
[00:05:21.840 --> 00:05:23.240]  這麼美好的地點
[00:05:23.240 --> 00:05:26.640]  我說怎麼可以拿得到這麼好的地方
[00:05:26.640 --> 00:05:30.520]  再加上這是一塊兩畝大的土地
[00:05:30.520 --> 00:05:33.480]  上面只有三棟住宅
[00:05:33.480 --> 00:05:35.360]  想想看在紐約
[00:05:35.360 --> 00:05:38.800]  你想買一個兩畝地的空地
[00:05:38.800 --> 00:05:41.320]  那是多麼不可能的事情
[00:05:41.320 --> 00:05:44.520]  再加上他們當時根本沒有錢
[00:05:44.520 --> 00:05:48.600]  我們查了一下連建堂基金都還沒有設立
[00:05:48.600 --> 00:05:53.160]  所以連我這麼有信心 大有信心的人
[00:05:53.160 --> 00:05:55.800]  當時都變得很安靜
[00:05:55.800 --> 00:05:57.800]  很安靜
[00:05:57.800 --> 00:06:00.680]  結果沒想到這塊土地上
[00:06:00.680 --> 00:06:04.280]  是老母親帶着三個兒女的家庭住的
[00:06:04.280 --> 00:06:05.320]  所以三個房子
[00:06:05.320 --> 00:06:07.680]  三個兒女的房子在上面
[00:06:07.680 --> 00:06:09.680]  老人家想賣了這個土地
[00:06:09.680 --> 00:06:13.680]  就把錢財分給他三個兒女的家庭
[00:06:13.680 --> 00:06:15.280]  很多人很想買
[00:06:15.280 --> 00:06:17.920]  建築商更想買
[00:06:17.920 --> 00:06:23.000]  但沒想到這位老母親就是看上我們教會
[00:06:23.000 --> 00:06:27.600]  就定義要把這塊地賣給我們的分行
[00:06:27.600 --> 00:06:32.640]  雖然肖牧師一直對她說對不起 買不起
[00:06:32.640 --> 00:06:36.000]  但這位母親就是不斷地降價
[00:06:36.000 --> 00:06:38.640]  降價就是要賣給我們的分行
[00:06:38.640 --> 00:06:40.640]  她的孩子都不想賣
[00:06:43.920 --> 00:06:45.600]  因爲分到就很少
[00:06:45.600 --> 00:06:46.920]  越分越少
[00:06:46.920 --> 00:06:48.720]  不想賣
[00:06:48.720 --> 00:06:51.800]  但這位母親就是定義一定要買
[00:06:51.800 --> 00:06:52.360]  我告訴你
[00:06:52.360 --> 00:06:55.720]  有時候神的favor是你真的無法解釋
[00:06:55.720 --> 00:06:57.960]  favor就是favor
[00:06:57.960 --> 00:07:00.440]  無法解釋的
[00:07:00.440 --> 00:07:02.440]  他們最有名的見證就是
[00:07:02.440 --> 00:07:05.480]  他們教會人所有金色的裝飾
[00:07:05.480 --> 00:07:08.720]  都是24K純金的
[00:07:08.720 --> 00:07:11.000]  是一個工程公司做完上一個工程
[00:07:11.000 --> 00:07:15.640]  剩下的材料決定全部奉獻給他們教會
[00:07:15.640 --> 00:07:17.040]  真的
[00:07:17.040 --> 00:07:21.720]  所以難怪我們走進這個教堂的時候覺得金碧輝煌
[00:07:21.720 --> 00:07:27.040]  後來才明白原來不只是感覺是真的金子
[00:07:27.040 --> 00:07:30.200]  紐約生命和凌涼堂也是如此
[00:07:30.200 --> 00:07:33.760]  如果說豐收凌涼堂多半是難領皆此
[00:07:33.760 --> 00:07:34.440]  那我告訴你
[00:07:34.440 --> 00:07:36.960]  紐約生命和的弟兄姐妹
[00:07:36.960 --> 00:07:41.760]  是比豐收凌涼堂更加難領
[00:07:41.760 --> 00:07:44.280]  當他們想象銀行貸款的時候
[00:07:44.280 --> 00:07:48.400]  銀行要他們找五個有W-2 form的
[00:07:48.400 --> 00:07:50.880]  你知道你報社要W-2 form
[00:07:50.880 --> 00:07:54.960]  要找五個有W-2 form的人來做擔保
[00:07:54.960 --> 00:07:56.600]  他們教會怎麼找
[00:07:56.600 --> 00:08:00.520]  連五個有W-2 form的都沒有
[00:08:00.520 --> 00:08:04.520]  我們生活在矽谷是很難想象怎麼有這一種
[00:08:04.520 --> 00:08:06.800]  連五個W-2 form的人
[00:08:06.800 --> 00:08:11.120]  所以每一次我聽到他們說什麼要買店鋪
[00:08:11.120 --> 00:08:14.040]  要建堂我都捏把冷汗
[00:08:14.040 --> 00:08:15.920]  我怎麼可能
[00:08:15.920 --> 00:08:18.040]  但現在他們已經開始改建
[00:08:18.040 --> 00:08:19.840]  而且預計年底就要完工
[00:08:19.840 --> 00:08:23.760]  Hallelujah
[00:08:23.760 --> 00:08:26.200]  這個Shakina Glory的恩高
[00:08:26.200 --> 00:08:27.880]  真的是一個突破的恩高
[00:08:27.880 --> 00:08:31.080]  在人所不能再生沒有難成的事情
[00:08:31.080 --> 00:08:31.920]  Amen
[00:08:31.920 --> 00:08:34.440]  第二這是一個快速突破的恩高
[00:08:34.440 --> 00:08:37.920]  我跟你們說這是快速突破的恩高
[00:08:37.920 --> 00:08:40.200]  這個恩高不但帶來突破的恩典
[00:08:40.200 --> 00:08:43.200]  而且當神開始工作的時候
[00:08:43.200 --> 00:08:46.840]  那個速度是快到我們無法想象的
[00:08:46.840 --> 00:08:48.040]  回想到去年
[00:08:48.040 --> 00:08:51.480]  你還記得二月份我們那個動土
[00:08:51.480 --> 00:08:53.720]  本來動土以爲就要開始開工
[00:08:53.720 --> 00:08:56.880]  沒想到一單言單言的三個多月
[00:08:56.880 --> 00:08:59.440]  一點進展都沒有
[00:08:59.440 --> 00:09:01.800]  可是當神開始工作的時候
[00:09:01.800 --> 00:09:04.240]  神興起上海商業銀行來的時候
[00:09:04.240 --> 00:09:05.760]  不到兩個禮拜
[00:09:05.760 --> 00:09:08.080]  我們在六月十二號就開工了
[00:09:08.080 --> 00:09:09.080]  Amen
[00:09:09.080 --> 00:09:13.360]  所以今天無論你遇到怎麼樣的光景
[00:09:13.360 --> 00:09:15.840]  有時候你怎麼看你現在的觀景
[00:09:15.840 --> 00:09:20.040]  都看不見任何扭轉的跡象
[00:09:20.040 --> 00:09:23.560]  可能你會想突破可能嗎
[00:09:23.560 --> 00:09:25.760]  復興可能嗎
[00:09:25.760 --> 00:09:28.600]  你怎麼看都覺得不可能
[00:09:28.600 --> 00:09:30.680]  那就好像在十八世紀的時候
[00:09:30.680 --> 00:09:35.760]  Jonathan Edwards在英國帶來巨大的復興
[00:09:35.760 --> 00:09:39.240]  有位記者在報紙上這樣寫着說
[00:09:39.240 --> 00:09:42.160]  他說如果你一個月前問我說
[00:09:42.160 --> 00:09:45.280]  復興有可能降臨在英國嗎
[00:09:45.280 --> 00:09:47.600]  我一定會立刻告訴你
[00:09:47.600 --> 00:09:49.080]  不會
[00:09:49.080 --> 00:09:53.400]  因爲整個社會是一片死寂的光景
[00:09:53.400 --> 00:09:57.280]  但再人不能再神就沒有難成的事情
[00:09:57.280 --> 00:10:02.680]  不久之後神的復興就忽然間降臨在整個英國
[00:10:02.680 --> 00:10:05.360]  有些時候當你在等候的過程當中
[00:10:05.360 --> 00:10:10.080]  你不明白爲什麼好像神在遲延
[00:10:10.080 --> 00:10:12.480]  但當神的時候來到的時候
[00:10:12.480 --> 00:10:15.640]  神就會在我們意想不到的時候
[00:10:15.640 --> 00:10:18.520]  成就超乎我們所求所想的工作的
[00:10:18.520 --> 00:10:19.720]  Amen
[00:10:19.720 --> 00:10:22.240]  我還記得去年七月中
[00:10:22.240 --> 00:10:25.240]  我們在南加舉行一個牧者領導會
[00:10:25.240 --> 00:10:28.360]  那個時候地點在聖地牙哥靈良堂
[00:10:28.360 --> 00:10:30.920]  我還記得我們一走進聖地牙哥靈良堂
[00:10:30.920 --> 00:10:33.040]  蔡牧師就對我說
[00:10:33.040 --> 00:10:35.280]  劉牧師我們教會現在遇到一個困境
[00:10:35.280 --> 00:10:36.720]  我說什麼困境
[00:10:36.720 --> 00:10:38.680]  他說就是一兩年前的時候
[00:10:38.680 --> 00:10:42.240]  他買了一個四層樓的一個建築做教會
[00:10:42.240 --> 00:10:47.360]  當時向弟兄姐妹借了一百多萬的私人貸款
[00:10:47.360 --> 00:10:50.400]  現在建築完成 買到了
[00:10:50.400 --> 00:10:54.640]  弟兄姐妹就急着希望教會把這一百多萬還給他們
[00:10:54.640 --> 00:10:57.680]  但是教會實在還不起這個錢
[00:10:57.680 --> 00:10:58.760]  所以教會怎麼辦
[00:10:58.760 --> 00:11:02.760]  他們想也許我們可以向銀行做refinance
[00:11:02.760 --> 00:11:07.080]  希望多貸出一百多萬現金來還弟兄姐妹
[00:11:07.080 --> 00:11:10.440]  但你要知道你想向銀行多貸一百多萬現金
[00:11:10.440 --> 00:11:12.520]  不是一件容易的事情
[00:11:12.520 --> 00:11:14.880]  一年多來毫無進展
[00:11:14.880 --> 00:11:16.640]  他說怎麼辦
[00:11:16.640 --> 00:11:17.560]  我就說感謝主
[00:11:17.560 --> 00:11:21.960]  剛剛好我們教會經歷Shakana Glory突破的恩告
[00:11:21.960 --> 00:11:23.680]  所以我說我們一同來宣告
[00:11:23.680 --> 00:11:27.560]  那一天我還記得我們衆同工站立在聖地亞哥靈良堂
[00:11:27.560 --> 00:11:28.600]  我們一同來宣告
[00:11:28.600 --> 00:11:30.960]  說Shakana Glory突破的恩告
[00:11:30.960 --> 00:11:35.400]  快速的恩告降臨在聖地亞哥靈良堂了
[00:11:35.400 --> 00:11:36.480]  感謝主
[00:11:36.480 --> 00:11:40.560]  八月中我就收到蔡牧師的一個text信息
[00:11:40.560 --> 00:11:45.640]  好 劉牧師Shakana Glory突破的恩告果然降臨了
[00:11:45.640 --> 00:11:47.760]  在一個月之內他說
[00:11:47.760 --> 00:11:49.800]  不但有一家銀行
[00:11:49.800 --> 00:11:53.160]  其實是兩家銀行都通過他們的貸款
[00:11:53.160 --> 00:11:56.080]  所以他們還可以選擇一下哪一家比較好
[00:11:56.080 --> 00:11:57.240]  Hallelujah
[00:11:57.240 --> 00:12:01.800]  我們看Shakana Glory恩告的確是一個快速突破的恩告
[00:12:01.800 --> 00:12:02.720]  Amen
[00:12:02.720 --> 00:12:04.400]  不但在建堂的事工上
[00:12:04.400 --> 00:12:06.240]  也在我們的生活當中
[00:12:06.240 --> 00:12:08.840]  這些日子來我們聽見多少的見證
[00:12:08.840 --> 00:12:10.280]  有人找到了工作
[00:12:10.280 --> 00:12:11.520]  有人多年不孕
[00:12:11.520 --> 00:12:12.880]  現在忽然懷孕
[00:12:12.880 --> 00:12:14.720]  有人買到了房子
[00:12:14.720 --> 00:12:18.800]  在特會當中我還記得新澤西州的豐收靈良堂
[00:12:18.800 --> 00:12:23.640]  一批年輕人圍着我跟我說
[00:12:23.640 --> 00:12:27.320]  劉牧師我們都是在這裏剛剛畢業的
[00:12:27.320 --> 00:12:31.320]  在最短的時間內我們每一個人都拿到工作簽證
[00:12:31.320 --> 00:12:33.680]  Hallelujah
[00:12:33.680 --> 00:12:35.800]  我說哇
[00:12:35.800 --> 00:12:37.560]  所以你千萬不要輕忽這個恩典
[00:12:37.560 --> 00:12:40.200]  跟你們說不要輕忽這個恩典
[00:12:40.200 --> 00:12:41.560]  你不要說聽過就算
[00:12:41.560 --> 00:12:43.560]  那我這個恩告是與你有關的
[00:12:43.560 --> 00:12:46.640]  這個恩告能夠帶給你快速突破的恩典
[00:12:46.640 --> 00:12:48.080]  Amen
[00:12:48.080 --> 00:12:50.280]  當然另一方面你需要明白
[00:12:50.280 --> 00:12:55.840]  神的時候跟我們的時候常常是不大一樣的
[00:12:55.840 --> 00:12:59.280]  神永遠按照他的時候的行事
[00:12:59.280 --> 00:13:02.120]  神不是按照我們的時候行事
[00:13:02.120 --> 00:13:06.120]  這是爲什麼我們心常常感覺很焦慮的原因
[00:13:06.120 --> 00:13:07.160]  爲什麼焦慮
[00:13:07.160 --> 00:13:10.080]  因爲我們不知道神的時候
[00:13:10.080 --> 00:13:12.080]  但是當我們在等候的時候
[00:13:12.080 --> 00:13:16.080]  求主幫助我們不要丟棄信心
[00:13:16.080 --> 00:13:17.080]  Amen
[00:13:17.080 --> 00:13:19.080]  希伯來書第十章三十六
[00:13:19.080 --> 00:13:20.080]  三十四節怎麼說
[00:13:20.080 --> 00:13:21.080]  我們從來年三十六節來
[00:13:21.080 --> 00:13:25.080]  你們必須忍耐使你們行完了神的旨意
[00:13:25.080 --> 00:13:27.080]  就可以得到所應許
[00:13:27.080 --> 00:13:29.080]  這怎麼說你們必須怎麼樣
[00:13:29.080 --> 00:13:31.080]  忍耐使你們怎麼樣
[00:13:31.080 --> 00:13:33.080]  行完了神
[00:13:33.080 --> 00:13:34.080]  換句話說
[00:13:34.080 --> 00:13:36.080]  神的遲延是有原因的
[00:13:36.080 --> 00:13:39.080]  要等我們行完了神的旨意
[00:13:39.080 --> 00:13:40.080]  換句話說
[00:13:40.080 --> 00:13:43.080]  等我們做完了我們當作的本分
[00:13:43.080 --> 00:13:44.080]  再換句話說
[00:13:44.080 --> 00:13:48.080]  等我們裝備訓練完成之後
[00:13:48.080 --> 00:13:51.080]  神的應許才能夠實現
[00:13:51.080 --> 00:13:53.080]  所以當我們在等候的時候
[00:13:53.080 --> 00:13:56.080]  我們要堅持來信靠神的應許
[00:13:56.080 --> 00:13:58.080]  爲什麼三十節告訴我們
[00:13:58.080 --> 00:13:59.080]  爲什麼呢
[00:13:59.080 --> 00:14:02.080]  因爲什麼
[00:14:02.080 --> 00:14:04.080]  還有一點點時候
[00:14:04.080 --> 00:14:05.080]  那要來的就來
[00:14:05.080 --> 00:14:07.080]  並不遲延
[00:14:07.080 --> 00:14:08.080]  Hallelujah
[00:14:08.080 --> 00:14:11.080]  所以今天無論你所面對的環境是如何
[00:14:11.080 --> 00:14:16.080]  你一定要相信你的神是會爲你開路的
[00:14:16.080 --> 00:14:19.080]  而且當神的時候來到的時候
[00:14:19.080 --> 00:14:23.080]  神要快速成就他所應許的恩典
[00:14:23.080 --> 00:14:24.080]  Amen
[00:14:24.080 --> 00:14:25.080]  第三方面
[00:14:25.080 --> 00:14:27.080]  我們看見這個恩高有個特點
[00:14:27.080 --> 00:14:30.080]  我們看見這是一個財富突破的恩高
[00:14:30.080 --> 00:14:34.080]  跟你們說這是財富突破的恩高
[00:14:34.080 --> 00:14:36.080]  在上個禮拜禱告會當中
[00:14:36.080 --> 00:14:37.080]  我特別分享
[00:14:37.080 --> 00:14:42.080]  神最近放在我心中一個很強烈的領受
[00:14:42.080 --> 00:14:43.080]  那就是這一年來
[00:14:43.080 --> 00:14:47.080]  我觀察了所有這些Shakina Glory的恩高
[00:14:47.080 --> 00:14:49.080]  所帶來的見證
[00:14:49.080 --> 00:14:54.080]  我就發現這個恩高有個很特別的特點
[00:14:54.080 --> 00:14:58.080]  除了它能夠在我們生活每一個層面
[00:14:58.080 --> 00:15:01.080]  讓我們經歷神的突破之外
[00:15:01.080 --> 00:15:03.080]  我看見這個恩高
[00:15:03.080 --> 00:15:09.080]  其實主要是要爲我們帶來一個財富上的突破的
[00:15:09.080 --> 00:15:11.080]  這些見證包括了建堂的見證
[00:15:11.080 --> 00:15:13.080]  包括了找到工作的見證
[00:15:13.080 --> 00:15:15.080]  找到買到房子的見證
[00:15:15.080 --> 00:15:18.080]  包括資金轉移的見證
[00:15:18.080 --> 00:15:22.080]  我就想到前陣子有一位弟兄給我一本書
[00:15:22.080 --> 00:15:27.080]  那是Peter Wagner博士所寫的《財富大轉移》
[00:15:27.080 --> 00:15:30.080]  他特別提到神在幕後的世代
[00:15:30.080 --> 00:15:32.080]  要做一個很特別的事情
[00:15:32.080 --> 00:15:35.080]  就是神要將這個世界上的財富
[00:15:35.080 --> 00:15:39.080]  從世界的手中轉移到神的百姓的手中
[00:15:39.080 --> 00:15:41.080]  這個轉移的方式
[00:15:41.080 --> 00:15:46.080]  可能是神用超自然的方法來成就
[00:15:46.080 --> 00:15:52.080]  也可能是神的百姓忠心努力工作所帶來的結果
[00:15:52.080 --> 00:15:58.080]  也可能是神將那些本來就是屬於神百姓的產業
[00:15:58.080 --> 00:16:02.080]  重新歸還給神的百姓的手中
[00:16:02.080 --> 00:16:06.080]  神要在幕後的世代做財富轉移的工作
[00:16:06.080 --> 00:16:09.080]  你知道這個觀念一開始你聽起來
[00:16:09.080 --> 00:16:11.080]  覺得很不屬靈
[00:16:11.080 --> 00:16:12.080]  是不是
[00:16:12.080 --> 00:16:13.080]  真的很不屬靈
[00:16:13.080 --> 00:16:16.080]  但是如果你仔細想想
[00:16:16.080 --> 00:16:18.080]  也不是沒有道理的
[00:16:18.080 --> 00:16:19.080]  爲什麼
[00:16:19.080 --> 00:16:24.080]  因爲一切的資源難道不都在神的手中嗎
[00:16:24.080 --> 00:16:25.080]  的確
[00:16:25.080 --> 00:16:29.080]  這個世界上一切的資源其實都在神的手中
[00:16:29.080 --> 00:16:33.080]  只不過是神託付給人來管理而已
[00:16:33.080 --> 00:16:35.080]  而當神的時候來到的時候
[00:16:35.080 --> 00:16:39.080]  他的確可以按照他自己的方式
[00:16:39.080 --> 00:16:43.080]  動用這些資源來成就他自己的工作
[00:16:43.080 --> 00:16:44.080]  Amen
[00:16:44.080 --> 00:16:47.080]  這本真言二十一章第一節就這樣告訴我們
[00:16:47.080 --> 00:16:48.080]  我們一同來唸來
[00:16:48.080 --> 00:16:50.080]  王的心在夜娃手中
[00:16:50.080 --> 00:16:53.080]  好像籠鉤的水隨意流着
[00:16:53.080 --> 00:16:54.080]  什麼意思
[00:16:54.080 --> 00:16:56.080]  君王代表什麼
[00:16:56.080 --> 00:16:58.080]  君王代表一切的資源嗎
[00:16:58.080 --> 00:17:02.080]  你想了君王就是一切的資源在他手中嗎
[00:17:02.080 --> 00:17:05.080]  但雖然有君王擁有一切的資源
[00:17:05.080 --> 00:17:09.080]  但神卻可以扭轉他的心像籠鉤的水
[00:17:09.080 --> 00:17:12.080]  按照神的時候扭轉他的心
[00:17:12.080 --> 00:17:15.080]  使資源能夠轉移到神的百姓當中
[00:17:15.080 --> 00:17:17.080]  來爲神的國所使用
[00:17:17.080 --> 00:17:18.080]  Amen
[00:17:18.080 --> 00:17:22.080]  在聖經當中我們常常看見這樣的例子
[00:17:22.080 --> 00:17:27.080]  從以色列人在曠野建造會墓
[00:17:27.080 --> 00:17:28.080]  我請問你
[00:17:28.080 --> 00:17:30.080]  以色列人在曠野建造會墓
[00:17:30.080 --> 00:17:33.080]  那些金子銀子從哪裏來的
[00:17:33.080 --> 00:17:35.080]  從哪裏來的
[00:17:35.080 --> 00:17:37.080]  從埃及人手中來的
[00:17:37.080 --> 00:17:38.080]  不是嗎
[00:17:38.080 --> 00:17:41.080]  他們本來一貧如洗在埃及做奴隸
[00:17:41.080 --> 00:17:43.080]  後來埃及人希望他們離開
[00:17:43.080 --> 00:17:44.080]  因爲十個災害太可怕
[00:17:44.080 --> 00:17:45.080]  想說快離開
[00:17:45.080 --> 00:17:46.080]  走的時候埃及人說
[00:17:46.080 --> 00:17:47.080]  金子銀子統統給你們
[00:17:47.080 --> 00:17:49.080]  快快走
[00:17:49.080 --> 00:17:51.080]  我們看見他們走的時候就非常的富有
[00:17:51.080 --> 00:17:55.080]  因爲從埃及人手中拿了那些財物
[00:17:55.080 --> 00:18:00.080]  然後用這些財物奉獻給神來建造會墓
[00:18:00.080 --> 00:18:02.080]  後來索羅蘭建造聖殿的時候
[00:18:02.080 --> 00:18:04.080]  是四八女王
[00:18:04.080 --> 00:18:10.080]  是以色列四八女王將金子跟寶石運過來建造聖殿的
[00:18:10.080 --> 00:18:17.080]  是推羅王用黎巴嫩的香帛木運過來建造聖殿
[00:18:17.080 --> 00:18:20.080]  甚至連工匠有一個非常巧
[00:18:20.080 --> 00:18:22.080]  什麼叫巧匠工匠
[00:18:22.080 --> 00:18:25.080]  都是從推羅王運送過來
[00:18:25.080 --> 00:18:30.080]  我們看見後來尼西米回到耶路撒冷重新修造城牆
[00:18:30.080 --> 00:18:33.080]  請問那個木材的來源從哪裏來
[00:18:33.080 --> 00:18:38.080]  是雅達薛西王下令將木材送給尼西米
[00:18:38.080 --> 00:18:42.080]  叫尼西米運回耶路撒冷建造城牆
[00:18:42.080 --> 00:18:44.080]  在我們教會建堂事工上
[00:18:44.080 --> 00:18:46.080]  我們經歷到財務上的突破
[00:18:46.080 --> 00:18:50.080]  紐約分堂的建堂事工上經歷到財務的突破
[00:18:50.080 --> 00:18:54.080]  這些都讓我看見Shekinah Glory的恩高
[00:18:54.080 --> 00:18:57.080]  是跟財富上的突破是有關係的
[00:18:57.080 --> 00:19:03.080]  也是神在幕後的世代要做財富的轉移的一個印證
[00:19:03.080 --> 00:19:07.080]  所以今天當我們在這一同來宣告Shekinah Glory突破恩高的時候
