
[00:00:00.000 --> 00:00:02.300]  我今天要跟各位分享的
[00:05:34.200 --> 00:05:36.000]  然後問他說怎麼回事
[00:05:36.000 --> 00:05:37.500]  他就跟他們講
[00:05:37.500 --> 00:05:40.300]  他們聽了還不相信又再叫來
[00:05:40.300 --> 00:05:42.300]  他說我跟你要講幾次
[00:05:42.300 --> 00:05:43.900]  我不是跟你講了嗎
[00:05:43.900 --> 00:05:45.500]  他把我眼睛醫好了
[00:05:45.500 --> 00:05:47.700]  他說他是用什麼把你醫好的
[00:05:47.700 --> 00:05:49.200]  他說我不知道
[00:05:49.200 --> 00:05:52.000]  但是我知道我從來以前是眼瞎
[00:05:52.000 --> 00:05:53.800]  如今我看見了
[00:05:53.800 --> 00:05:55.600]  基督教的歷史上面
[00:05:55.600 --> 00:05:57.800]  有一個人名字叫John Newton
[00:05:57.800 --> 00:05:59.500]  約翰·牛頓
[00:05:59.500 --> 00:06:04.100]  他本來是一個販賣黑奴船的船長
[00:06:04.100 --> 00:06:06.600]  常常到非洲去抓黑奴
[00:06:06.600 --> 00:06:09.000]  然後運到美洲
[00:06:09.000 --> 00:06:11.400]  運到歐洲
[00:06:11.400 --> 00:06:15.300]  他有一次他的船來到非洲大陸
[00:06:15.300 --> 00:06:16.800]  他喜歡花天酒地
[00:06:16.800 --> 00:06:18.400]  他下岸去喝酒
[00:06:18.400 --> 00:06:19.400]  喝醉了
[00:06:19.400 --> 00:06:21.400]  醒來的時候
[00:06:21.400 --> 00:06:25.000]  結果發現自己被黑人抓起來了
[00:06:25.000 --> 00:06:28.100]  成為黑人的奴隸
[00:06:28.100 --> 00:06:31.000]  他過了很痛苦的日子
[00:06:31.000 --> 00:06:34.800]  但是幸好他有一個信主的爸爸
[00:06:34.800 --> 00:06:36.400]  爸爸為他禱告
[00:06:36.400 --> 00:06:37.900]  為他奔走
[00:06:37.900 --> 00:06:39.200]  最後把他找到
[00:06:39.200 --> 00:06:41.200]  把他買贖回去
[00:06:41.200 --> 00:06:42.800]  他還不相信
[00:06:42.800 --> 00:06:44.200]  他上了船
[00:06:44.200 --> 00:06:48.000]  船開在要往英國去的時候
[00:06:48.000 --> 00:06:50.800]  大風大浪或許活不下去了
[00:06:50.800 --> 00:06:53.000]  他就向神做了一個禱告
[00:06:53.000 --> 00:06:56.300]  他說只要我能夠再回到富甲
[00:06:56.300 --> 00:06:59.200]  我願意把我一生交給神用
[00:06:59.200 --> 00:07:01.800]  後來果然船進了英國
[00:07:01.800 --> 00:07:04.800]  他後來就放棄他的黑奴船
[00:07:04.800 --> 00:07:06.200]  他就去讀了神學院
[00:07:06.200 --> 00:07:09.200]  後來成為做了一個牧師
[00:07:09.200 --> 00:07:11.600]  他寫了許多的聖詩
[00:07:11.600 --> 00:07:14.200]  我們姚姥姥最喜歡的奇異恩典
[00:07:14.200 --> 00:07:15.600]  就是他寫的
[00:07:15.600 --> 00:07:16.600]  他上面有一句話
[00:07:16.600 --> 00:07:18.800]  他說以前我是瞎眼
[00:07:18.800 --> 00:07:20.400]  如今我看見
[00:07:20.400 --> 00:07:22.500]  從前我是失散的
[00:07:22.500 --> 00:07:24.800]  如今門拯救了
[00:07:24.800 --> 00:07:25.400]  您知道嗎
[00:07:25.400 --> 00:07:26.200]  我們多多少少
[00:07:26.200 --> 00:07:27.400]  我們都瞎了眼睛了
[00:07:27.400 --> 00:07:29.200]  我們很多路都看不見
[00:07:29.200 --> 00:07:30.600]  甚至於走到我們前面
[00:07:30.600 --> 00:07:32.200]  有一條通往天國的路
[00:07:32.200 --> 00:07:33.800]  我們都不知道
[00:07:33.800 --> 00:07:34.900]  我的太太我的小孩
[00:07:34.900 --> 00:07:36.000]  我的朋友都說
[00:07:36.000 --> 00:07:39.100]  哎呀你你真的是路痴啊
[00:07:39.100 --> 00:07:39.800]  我女兒說
[00:07:39.800 --> 00:07:41.700]  你只知道送我去學校
[00:07:41.700 --> 00:07:44.000]  接我回家的路
[00:07:44.000 --> 00:07:44.800]  那麼我太太說
[00:07:44.800 --> 00:07:46.100]  你什麼路都不認識
[00:07:46.100 --> 00:07:47.500]  我說It's OK
[00:07:47.500 --> 00:07:49.700]  我只要認得上天國那個路
[00:07:49.700 --> 00:07:50.900]  就可以了
[00:07:50.900 --> 00:07:52.100]  感謝讚美神
[00:07:52.100 --> 00:07:53.000]  我也鼓勵大家
[00:07:53.000 --> 00:07:55.000]  你只要認得那一條路
[00:07:55.000 --> 00:07:57.200]  你這一生就有救了
[00:07:57.200 --> 00:07:58.500]  Hallelujah
[00:07:58.500 --> 00:08:00.400]  當這個人被抓到
[00:08:00.400 --> 00:08:02.100]  法利塞人面前的時候
[00:08:02.100 --> 00:08:03.200]  這法利塞人說
[00:08:03.200 --> 00:08:04.900]  這個人他抑制你
[00:08:04.900 --> 00:08:06.400]  他是犯了罪
[00:08:06.400 --> 00:08:08.400]  其實不可以抑制人嘛
[00:08:08.400 --> 00:08:09.500]  所以這是一個罪人
[00:08:09.500 --> 00:08:11.000]  你怎麼說他是神呢
[00:08:11.000 --> 00:08:13.500]  你怎麼說他是先知呢
[00:08:13.500 --> 00:08:14.600]  他說這我不知道
[00:08:14.600 --> 00:08:15.500]  你去問他
[00:08:15.500 --> 00:08:18.000]  我只知道他醫好了我了
[00:08:18.000 --> 00:08:20.800]  他的生命從眼瞎
[00:08:20.800 --> 00:08:23.900]  到稱呼耶穌為先知
[00:08:23.900 --> 00:08:25.500]  到稱呼耶穌說
[00:08:25.500 --> 00:08:27.700]  你醫好了我的眼瞎
[00:08:27.700 --> 00:08:30.500]  最後當耶穌聽說
[00:08:30.500 --> 00:08:32.200]  他被這些法利塞人
[00:08:32.200 --> 00:08:33.200]  臭罵了一頓的時候
[00:08:33.200 --> 00:08:35.300]  耶穌來到他的面前說
[00:08:35.300 --> 00:08:36.900]  你如今眼睛不再瞎
[00:08:36.900 --> 00:08:38.400]  他說我不再瞎了
[00:08:38.400 --> 00:08:40.200]  他說你知道我是誰嗎
[00:08:40.200 --> 00:08:41.300]  他說我不知道
[00:08:41.300 --> 00:08:42.300]  他說我是基督
[00:08:42.300 --> 00:08:45.800]  他說我信我信我信你
[00:08:45.800 --> 00:08:46.900]  他的三步
[00:08:46.900 --> 00:08:50.100]  他的生命從瞎眼
[00:08:50.100 --> 00:08:51.700]  到看見耶穌
[00:08:51.700 --> 00:08:53.200]  被耶穌醫治
[00:08:53.200 --> 00:08:55.600]  他相信耶穌是基督
[00:08:55.600 --> 00:08:57.400]  三級票
[00:08:57.400 --> 00:08:58.900]  耶穌講了一句話
[00:08:58.900 --> 00:09:00.800]  說如今你看見了
[00:09:00.800 --> 00:09:02.600]  那到眼睛看見了
[00:09:02.600 --> 00:09:05.500]  到變成瞎眼
[00:09:05.500 --> 00:09:07.200]  有的時候我們要想想看
[00:09:07.200 --> 00:09:08.100]  我們到底
[00:09:08.100 --> 00:09:11.500]  我們的眼睛是明亮還是瞎
[00:09:11.500 --> 00:09:14.200]  你所看見的是世上的財富
[00:09:14.200 --> 00:09:17.300]  還是你看到你裡面的齷齪
[00:09:17.300 --> 00:09:20.300]  看到你裡面的詭詐邪惡
[00:09:20.300 --> 00:09:23.500]  還是你看到四周不如意的事情
[00:09:23.500 --> 00:09:26.600]  或者看到你這個人看不順眼
[00:09:26.600 --> 00:09:28.800]  那個人看不順眼
[00:09:28.800 --> 00:09:31.900]  還是你向上看看你的神
[00:09:31.900 --> 00:09:33.400]  哈雷勒亞
[00:09:33.400 --> 00:09:36.500]  有的時候我自己也是看我裡面
[00:09:36.500 --> 00:09:38.000]  我看得很不滿意
[00:09:38.000 --> 00:09:40.500]  看我四周我也看得很難過
[00:09:40.500 --> 00:09:43.000]  但是當我向上看神的時候
[00:09:43.000 --> 00:09:44.600]  我說神啊
[00:09:44.600 --> 00:09:45.900]  謝謝祢
[00:09:45.900 --> 00:09:47.600]  祢是偉大奇妙神
[00:09:47.600 --> 00:09:49.400]  真的是耶穌很奇妙
[00:09:49.400 --> 00:09:51.500]  你認識祂越多
[00:09:51.500 --> 00:09:54.200]  你越發現祂是偉大奇妙神
[00:09:54.200 --> 00:09:56.500]  你對人的認識就不是這樣
[00:09:56.500 --> 00:09:58.900]  你認識一個人認識越深
[00:09:58.900 --> 00:10:01.400]  你發現祂的缺點越多
[00:10:01.400 --> 00:10:03.700]  但是你認識神越多
[00:10:03.700 --> 00:10:07.000]  你發現祂的能力越強
[00:10:07.000 --> 00:10:08.200]  你知道嗎
[00:10:08.200 --> 00:10:11.800]  神祂讓我們的眼睛看不見祂的作為
[00:10:11.800 --> 00:10:12.700]  有的時候
[00:10:12.700 --> 00:10:15.400]  但是祂讓我們心裡能夠明白
[00:10:15.400 --> 00:10:17.800]  我自己很詫異
[00:10:17.800 --> 00:10:19.300]  你知道有許多人
[00:10:19.300 --> 00:10:21.400]  他有很大的能力
[00:10:21.400 --> 00:10:24.300]  但是我是一個毫無能力的人
[00:10:24.300 --> 00:10:27.100]  神只讓我話語給我
[00:10:27.100 --> 00:10:28.900]  神常常把話語給我
[00:10:28.900 --> 00:10:30.000]  您知道嗎
[00:10:30.000 --> 00:10:32.200]  我是五十歲以後才讀聖經的
[00:10:32.200 --> 00:10:34.900]  但是我從五十歲以後開始讀聖經
[00:10:34.900 --> 00:10:36.900]  我是過目不忘
[00:10:36.900 --> 00:10:38.400]  哈雷勒亞讚不絕口
[00:10:38.400 --> 00:10:39.200]  智慧的言語
[00:10:39.200 --> 00:10:40.000]  知識的言語
[00:10:40.000 --> 00:10:41.300]  祂加在我身上
[00:10:41.300 --> 00:10:42.600]  有的人會做異夢
[00:10:42.600 --> 00:10:44.200]  有的人會看異象
[00:10:44.200 --> 00:10:45.500]  有的人會說異言
[00:10:45.500 --> 00:10:48.900]  有的人會為人愛所定就得一致
[00:10:48.900 --> 00:10:50.400]  神祂啟示我
[00:10:50.400 --> 00:10:52.500]  用話語來啟示我
[00:10:52.500 --> 00:10:54.200]  感謝讚美神
[00:10:54.200 --> 00:10:56.400]  我有過不止一次的經歷
[00:10:56.400 --> 00:10:58.600]  最近又發生過好幾次
[00:10:58.600 --> 00:11:01.500]  我在黑玲瓏為人家禱告的時候
[00:11:01.500 --> 00:11:04.100]  我看到在立呆之下有一段話
[00:11:04.100 --> 00:11:05.300]  他說
[00:11:05.300 --> 00:11:06.900]  那歸我名下的子民
[00:11:06.900 --> 00:11:08.800]  他們若自卑
[00:11:08.800 --> 00:11:10.200]  呼求我的名
[00:11:10.200 --> 00:11:12.900]  要追求我的面
[00:11:12.900 --> 00:11:14.600]  悔改他們的惡行
[00:11:14.600 --> 00:11:17.000]  我就從天上承聽他們
[00:11:17.000 --> 00:11:18.500]  我就醫治他們
[00:11:18.500 --> 00:11:21.300]  我就醫治他們的病等等
[00:11:21.300 --> 00:11:22.500]  很好啊
[00:11:22.500 --> 00:11:23.600]  有人要來禱告
[00:11:23.600 --> 00:11:25.600]  神給我這句話
[00:11:25.600 --> 00:11:27.100]  但是那個人
[00:11:27.100 --> 00:11:29.200]  他在他的指頭上面說
[00:11:29.200 --> 00:11:32.100]  能夠給我一些方向
[00:11:32.100 --> 00:11:33.900]  看看我前面的路
[00:11:33.900 --> 00:11:37.500]  或者是我的服事上的路要怎麼樣
[00:11:37.500 --> 00:11:38.800]  我真不好意思
[00:11:38.800 --> 00:11:40.200]  因為那個英文是講說
[00:11:40.200 --> 00:11:43.200]  You turn away from your wicked ways
[00:11:43.200 --> 00:11:44.200]  你就是說
[00:11:44.200 --> 00:11:45.900]  改變你的惡行
[00:11:45.900 --> 00:11:48.300]  我說我這個怎麼念得出來給人家
[00:11:48.300 --> 00:11:51.700]  一個很端莊的婦女
[00:11:51.700 --> 00:11:52.800]  年紀也不很大
[00:11:52.800 --> 00:11:54.200]  穿得漂漂亮亮
[00:11:54.200 --> 00:11:55.400]  我說我怎麼念給她
[00:11:55.400 --> 00:11:58.000]  說You turn away from your wicked ways
[00:11:58.000 --> 00:11:59.700]  Anyway 神給我就照著念
[00:11:59.700 --> 00:12:01.300]  念完了她就
[00:12:01.300 --> 00:12:01.800]  對不起啊
[00:12:01.800 --> 00:12:02.900]  我不好意思寫
[00:12:02.900 --> 00:12:04.900]  我是adult
[00:12:04.900 --> 00:12:06.500]  我是罪鬼
[00:12:06.500 --> 00:12:08.000]  她說我真正需要
[00:12:08.000 --> 00:12:11.200]  我一家都是為這個受害
[00:12:11.200 --> 00:12:13.700]  神就是用話
[00:12:13.700 --> 00:12:14.600]  祂啟示我們
[00:12:14.600 --> 00:12:16.100]  讓我們能夠知道
[00:12:16.100 --> 00:12:17.900]  讓我們眼睛瞎了
[00:12:17.900 --> 00:12:19.900]  你看不見我們自己有多少
[00:12:19.900 --> 00:12:22.600]  但是祂的話領到的時候
[00:12:22.600 --> 00:12:25.300]  像是那個大光照射
[00:12:25.300 --> 00:12:27.300]  什麼黑暗都不見
[00:12:27.300 --> 00:12:28.800]  什麼都躲不了
[00:12:28.800 --> 00:12:29.900]  詹美琛
[00:12:29.900 --> 00:12:30.800]  他又說
[00:12:30.800 --> 00:12:33.100]  我們所要求的一件事情
[00:12:33.100 --> 00:12:35.500]  就是要與神同在
[00:12:35.500 --> 00:12:37.400]  當然這是在詩篇
[00:12:37.400 --> 00:12:40.600]  第27篇大衛王說的
[00:12:40.600 --> 00:12:43.800]  他說有一件事我曾求耶和華
[00:12:43.800 --> 00:12:45.200]  我仍要尋求
[00:12:45.200 --> 00:12:48.500]  就是一生一世住在耶和華的殿中
[00:12:48.500 --> 00:12:50.400]  瞻仰祂的容美
[00:12:50.400 --> 00:12:53.000]  在祂的殿裡求問
[00:12:53.000 --> 00:12:55.600]  我每次讀到這邊我都好興奮
[00:12:55.600 --> 00:12:57.100]  瞻仰祂的容美
[00:12:57.100 --> 00:12:58.400]  你知道嗎
[00:12:58.400 --> 00:13:00.100]  當我們以前在戀愛的時候
[00:13:00.100 --> 00:13:01.400]  我記得最清楚了
[00:13:01.400 --> 00:13:04.200]  我應該要繼續常常做這樣的事情
[00:13:04.200 --> 00:13:05.400]  第一次我見她的時候
[00:13:05.400 --> 00:13:06.600]  我叫她高小姐
[00:13:06.600 --> 00:13:10.200]  因為她好高嘛
[00:13:10.200 --> 00:13:13.400]  但是我記得我還在讀大學的時候
[00:13:13.400 --> 00:13:17.800]  然後騎個摩托車頭髮長得比女人還長
[00:13:17.800 --> 00:13:19.800]  然後拿一個boombox
[00:13:19.800 --> 00:13:21.100]  一個音響這樣子
[00:13:21.100 --> 00:13:21.800]  騎個摩托車
[00:13:21.800 --> 00:13:24.100]  一手騎摩托車一手拿一個這個
[00:13:24.100 --> 00:13:25.600]  然後去露營的時候
[00:13:25.600 --> 00:13:26.500]  跟他們學校
[00:13:26.500 --> 00:13:29.000]  我們學校跟他們一起露營
[00:13:29.000 --> 00:13:32.200]  然後有東西不夠
[00:13:32.200 --> 00:13:35.600]  有人就說需要有人下山去買
[00:13:35.600 --> 00:13:36.800]  那我正好有個摩托車
[00:13:36.800 --> 00:13:39.000]  他們就說你去買
[00:13:39.000 --> 00:13:40.000]  我說買什麼
[00:13:40.000 --> 00:13:43.000]  你帶我們一個小姐去吧
[00:13:43.000 --> 00:13:47.400]  我就說那位高小姐去吧
[00:13:47.400 --> 00:13:52.700]  我帶她下去就帶她去喝咖啡
[00:13:52.700 --> 00:13:55.200]  看著她百看不厭
[00:13:55.200 --> 00:13:57.200]  您知道嗎
[00:13:57.200 --> 00:13:58.700]  現在就沒有這樣
[00:13:58.700 --> 00:14:01.800]  我應該要認罪悔改
[00:14:01.800 --> 00:14:07.200]  能夠看著她的面
[00:14:07.200 --> 00:14:10.000]  瞻仰祂的容美
[00:14:10.000 --> 00:14:12.000]  就像我們看耶穌一樣
[00:14:12.000 --> 00:14:13.800]  將來我們一天到祂的面前
[00:14:13.800 --> 00:14:15.000]  就是要這樣
[00:14:15.000 --> 00:14:17.400]  在殿中求問
[00:14:17.400 --> 00:14:18.400]  神啊
[00:14:18.400 --> 00:14:21.600]  那個時候為什麼你不幫我呢
[00:14:21.600 --> 00:14:23.200]  神請你告訴我
[00:14:23.200 --> 00:14:26.000]  神啊為什麼那個事情之後會發生
[00:14:26.000 --> 00:14:27.400]  神求你告訴我
[00:14:27.400 --> 00:14:28.700]  求問祂
[00:14:28.700 --> 00:14:30.800]  您知道嗎
[00:14:30.800 --> 00:14:32.600]  聖經上面有一句話說
[00:14:32.600 --> 00:14:38.600]  你所要得的那地是有山有水的
[00:14:38.600 --> 00:14:40.200]  您如果去聽荒漠甘泉
[00:14:40.200 --> 00:14:42.600]  一月一號都是這一篇
[00:14:42.600 --> 00:14:43.600]  是不是
[00:14:43.600 --> 00:14:48.200]  有山有谷雨水豐富積潤之地
[00:14:48.200 --> 00:14:51.000]  但是他接著講什麼
[00:14:51.000 --> 00:14:54.000]  那山上流的水不錯了
[00:14:54.000 --> 00:14:57.800]  但是那個山常常對我們來講是怎麼樣
[00:14:57.800 --> 00:14:59.200]  困難了
[00:14:59.200 --> 00:15:03.600]  還有山谷是陰暗
[00:15:03.600 --> 00:15:08.200]  所以不是說神造了山雨水
[00:15:08.200 --> 00:15:09.800]  不是光如此
[00:15:09.800 --> 00:15:11.200]  還有你的淚水
[00:15:11.200 --> 00:15:13.000]  你的汗水
[00:15:13.000 --> 00:15:16.000]  才能夠匯成那個大河
[00:15:16.000 --> 00:15:19.000]  才能夠讓你得到滋潤
[00:15:19.000 --> 00:15:21.200]  所有神的僕人
[00:15:21.200 --> 00:15:24.000]  只要一生一世在神的殿中
[00:15:24.000 --> 00:15:25.000]  沾上祂的柔美
[00:15:25.000 --> 00:15:26.400]  心求祂的面
[00:15:26.400 --> 00:15:27.600]  你沒有流過淚
[00:15:27.600 --> 00:15:28.800]  沒有流過汗
[00:15:28.800 --> 00:15:30.600]  門兒都沒有
[00:15:30.600 --> 00:15:32.000]  您知道嗎
[00:15:32.000 --> 00:15:34.600]  真正是要經過這些
[00:15:34.600 --> 00:15:35.800]  經過十音幽谷
[00:15:35.800 --> 00:15:38.000]  經過那個大山
