
[00:00:00.000 --> 00:00:02.000]  神的「應許」
[00:05:09.720 --> 00:05:11.600]  他們經歷了一件事實
[00:05:11.600 --> 00:05:13.200]  馬拿停止了
[00:05:13.200 --> 00:05:15.600]  神用迦南地的出產
[00:05:15.600 --> 00:05:17.400]  來供應他們所需
[00:05:17.400 --> 00:05:18.400]  吉甲地
[00:05:18.400 --> 00:05:19.600]  接著第二個城市
[00:05:19.600 --> 00:05:22.000]  他們去到的就是耶利哥城
[00:05:22.000 --> 00:05:23.120]  在耶利哥城
[00:05:23.120 --> 00:05:25.320]  他們要去之前
[00:05:25.320 --> 00:05:27.200]  約旋亞身負重任
[00:05:27.200 --> 00:05:28.720]  很大壓力
[00:05:28.720 --> 00:05:32.200]  但當他見到耶和華軍隊的元帥
[00:05:32.200 --> 00:05:34.600]  或者見到耶和華使者的時候
[00:05:34.600 --> 00:05:36.000]  他以為找到一個盟友
[00:05:36.000 --> 00:05:38.000]  可以加強自己的實力
[00:05:38.000 --> 00:05:40.200]  但是那個耶和華使者
[00:05:40.200 --> 00:05:41.320]  不是這樣說
[00:05:41.320 --> 00:05:43.200]  我不是來做你的盟友
[00:05:43.200 --> 00:05:46.200]  我是來做你的領導者
[00:05:46.200 --> 00:05:47.200]  弟兄姊妹
[00:05:47.200 --> 00:05:49.200]  當我們一生人
[00:05:49.200 --> 00:05:50.800]  要行在神的旨意中間
[00:05:50.800 --> 00:05:52.600]  討神的喜悅
[00:05:52.600 --> 00:05:54.800]  能夠嘗嘗過得性的生活
[00:05:54.800 --> 00:05:57.600]  不是要尋求什麼幫助
[00:05:57.600 --> 00:05:59.000]  你所需要的
[00:05:59.000 --> 00:06:01.600]  就是放棄你自己的主權
[00:06:01.600 --> 00:06:04.600]  然後由這位元帥
[00:06:04.600 --> 00:06:07.200]  來帶領你行當行的路
[00:06:07.200 --> 00:06:08.600]  特別年輕人
[00:06:08.600 --> 00:06:11.400]  不要被自己的學歷騙進來
[00:06:11.400 --> 00:06:12.400]  成功的人士
[00:06:12.400 --> 00:06:14.400]  不要被你的經驗騙進來
[00:06:14.400 --> 00:06:15.800]  你的成功
[00:06:15.800 --> 00:06:17.000]  你的學歷
[00:06:17.000 --> 00:06:20.400]  其實可以一無是處
[00:06:20.400 --> 00:06:22.000]  那一刻我們聽
[00:06:22.000 --> 00:06:24.600]  我們實習傳道
[00:06:24.600 --> 00:06:27.000]  黎弟兄的見證
[00:06:27.000 --> 00:06:29.800]  當他遇到他的兒子
[00:06:29.800 --> 00:06:31.800]  遇溺之後
[00:06:31.800 --> 00:06:36.000]  他說他穿著泳衣跪在急症室裡祈禱
[00:06:36.000 --> 00:06:38.200]  他說什麼都幫不了他
[00:06:38.200 --> 00:06:40.000]  學歷經驗
[00:06:40.000 --> 00:06:42.200]  特別在泰國異鄉
[00:06:42.200 --> 00:06:43.400]  什麼都幫不了他
[00:06:43.400 --> 00:06:46.800]  他唯一做的就是祈禱
[00:06:46.800 --> 00:06:49.000]  不要去到那種絕境
[00:06:49.000 --> 00:06:52.800]  你才會說神啊你這麼真實
[00:06:52.800 --> 00:06:55.800]  當你尋求很多夢想理想的時候
[00:06:55.800 --> 00:06:57.800]  不要被那些東西騙進來
[00:06:57.800 --> 00:06:59.600]  到最後一看的時候
[00:06:59.600 --> 00:07:01.400]  唯有神是我們的幫助
[00:07:01.400 --> 00:07:03.600]  所以約書亞很聰明
[00:07:03.600 --> 00:07:04.800]  很有智慧
[00:07:04.800 --> 00:07:06.600]  馬上跪地
[00:07:06.600 --> 00:07:09.200]  馬上說主啊你有什麼吩咐
[00:07:09.200 --> 00:07:12.200]  在過程裡把主權越交得早
[00:07:12.200 --> 00:07:13.400]  他越蒙印
[00:07:13.400 --> 00:07:16.400]  所以後來約書亞真是一身輕
[00:07:16.400 --> 00:07:17.200]  為什麼?
[00:07:17.200 --> 00:07:20.400]  他不需要再身負這些重任
[00:07:20.400 --> 00:07:21.400]  他身負重任
[00:07:21.400 --> 00:07:24.200]  但不用有這樣的掛慮
[00:07:24.200 --> 00:07:26.600]  去到艾城頂枝妹
[00:07:26.600 --> 00:07:29.400]  我們知道我講過了
[00:07:29.400 --> 00:07:30.800]  眾人都信服
[00:07:30.800 --> 00:07:34.600]  唯有一個人因貪而不信服
[00:07:34.600 --> 00:07:37.400]  這個人連累全軍
[00:07:37.400 --> 00:07:40.200]  結果神都有恩典憐憫
[00:07:40.200 --> 00:07:42.800]  當他們肯悔改認罪
[00:07:42.800 --> 00:07:46.200]  還有對付罪惡之後
[00:07:46.200 --> 00:07:47.800]  神彰顯他的能力
[00:07:47.800 --> 00:07:49.800]  結果艾城被攻陷
[00:07:49.800 --> 00:07:53.000]  當耶利哥城艾城被攻陷之後
[00:07:53.000 --> 00:07:54.800]  當地的居民
[00:07:54.800 --> 00:07:56.400]  那個附近一帶的人
[00:07:56.400 --> 00:07:57.400]  聽到之後很害怕
[00:07:57.400 --> 00:07:59.200]  聖經很記載
[00:07:59.200 --> 00:08:02.400]  他們未曾再繼續戰爭之前
[00:08:02.400 --> 00:08:04.600]  神要他們在兩個山
[00:08:04.600 --> 00:08:06.200]  在一個事件的地方
[00:08:06.200 --> 00:08:07.600]  重新去經歷
[00:08:07.600 --> 00:08:10.400]  耶和華神是一個私恩憐憫的神
[00:08:10.400 --> 00:08:12.600]  神不是一個咒助的神
[00:08:12.600 --> 00:08:15.400]  神是一個賜福給人的神
[00:08:15.400 --> 00:08:16.400]  問題是這個福
[00:08:16.400 --> 00:08:18.200]  就是要有約在先
[00:08:18.200 --> 00:08:19.800]  有約守約
[00:08:19.800 --> 00:08:21.200]  福氣臨到你
[00:08:21.200 --> 00:08:23.400]  但有約而你不遵守
[00:08:23.400 --> 00:08:25.200]  你違約的時候
[00:08:25.200 --> 00:08:27.200]  福就不會給你
[00:08:27.200 --> 00:08:28.600]  這是正常的
[00:08:28.600 --> 00:08:30.000]  沒有福的時候
[00:08:30.000 --> 00:08:32.000]  其實不是等於沒有東西
[00:08:32.000 --> 00:08:33.200]  沒有福之後
[00:08:33.200 --> 00:08:36.800]  你所要召的禍患就會臨到
[00:08:36.800 --> 00:08:37.600]  好了
[00:08:37.600 --> 00:08:41.000]  當他們來到另外一個城市
[00:08:41.000 --> 00:08:43.200]  是今天要和事件之後
[00:08:43.200 --> 00:08:44.600]  他們跟著來一個地方
[00:08:44.600 --> 00:08:46.200]  就是叫姬遍
[00:08:46.200 --> 00:08:49.000]  其實是姬遍人主動來的
[00:08:49.000 --> 00:08:50.200]  他們來到吉格
[00:08:50.200 --> 00:08:53.600]  我們又找約書亞
[00:08:53.600 --> 00:08:55.000]  我一會兒會和大家說說
[00:08:55.000 --> 00:08:56.200]  姬遍的前因後果
[00:08:56.200 --> 00:08:57.600]  不過先看經文
[00:08:57.600 --> 00:08:59.800]  約書亞記第九章
[00:08:59.800 --> 00:09:02.000]  因為經文太多太長了
[00:09:02.000 --> 00:09:04.600]  所以我們一起在這個時候讀經
[00:09:04.600 --> 00:09:05.400]  好不好
[00:09:05.400 --> 00:09:07.200]  1 2 3
[00:09:07.200 --> 00:09:08.800]  姬遍的居民
[00:09:08.800 --> 00:09:13.800]  聽見約書亞向耶利哥和艾成所行的事
[00:09:13.800 --> 00:09:17.000]  就設詭計假充是者
[00:09:17.000 --> 00:09:22.200]  拿舊口袋和破裂馮保的舊皮斗
[00:09:22.200 --> 00:09:24.200]  伏在路上
[00:09:24.200 --> 00:09:27.800]  將伏國的後鞋穿在腳上
[00:09:27.800 --> 00:09:30.800]  把舊衣服穿在身上
[00:09:30.800 --> 00:09:34.200]  他們所戴的餅都是乾的
[00:09:34.200 --> 00:09:36.000]  長了梅
[00:09:36.000 --> 00:09:39.400]  他們到吉格迎來見約書亞
[00:09:39.400 --> 00:09:41.800]  對他說
[00:09:41.800 --> 00:09:44.200]  我們是從遠方來的
[00:09:44.200 --> 00:09:47.200]  現在求你與我們納約
[00:09:47.200 --> 00:09:50.600]  以色列人對這些欺民人說
[00:09:50.600 --> 00:09:53.800]  只怕你們是住在我們中間
[00:09:53.800 --> 00:09:57.800]  若是這樣如何與你們納約
[00:09:57.800 --> 00:10:00.000]  他們對約書亞說
[00:10:00.000 --> 00:10:02.200]  我們是你的僕人
[00:10:02.200 --> 00:10:04.400]  約書亞問他們說
[00:10:04.400 --> 00:10:06.200]  你們是什麼人
[00:10:06.200 --> 00:10:08.200]  是從哪裡來的
[00:10:08.200 --> 00:10:09.600]  他們回答說
[00:10:09.600 --> 00:10:12.200]  僕人從極遠之地而來
[00:10:12.200 --> 00:10:15.800]  是因聽見耶和華你神的名聲
[00:10:15.800 --> 00:10:19.000]  和他在埃及所行的一切事
[00:10:19.000 --> 00:10:23.200]  並他向約旦河東兩個阿摩利和
[00:10:23.200 --> 00:10:25.800]  就是希什本王西雲
[00:10:25.800 --> 00:10:29.000]  和阿斯他祿的巴額王鄂
[00:10:29.000 --> 00:10:31.000]  一切所行的事
[00:10:31.000 --> 00:10:35.000]  我們的長老和我們一切的居民
[00:10:35.000 --> 00:10:36.200]  對我們說
[00:10:36.200 --> 00:10:42.000]  你們手裡要拿著路上的以色列人
[00:10:42.000 --> 00:10:43.200]  對他們說
[00:10:43.200 --> 00:10:45.400]  我們是你們的僕人
[00:10:45.400 --> 00:10:48.400]  現在求你與我們納約
[00:10:48.400 --> 00:10:52.000]  他們出來說你們來的日子
[00:10:52.000 --> 00:10:55.600]  從家裡帶出來的餅都是熱的
[00:10:55.600 --> 00:10:58.000]  看啊現在都乾了
[00:10:58.000 --> 00:10:59.600]  上了門
[00:10:59.600 --> 00:11:04.200]  這皮袋我們裝走的時候還是新的
[00:11:04.200 --> 00:11:06.800]  看啊現在已經破裂
[00:11:06.800 --> 00:11:09.000]  我們這些衣服和鞋
[00:11:09.000 --> 00:11:12.800]  因道路甚遠也都穿舊了
[00:11:12.800 --> 00:11:16.000]  以色列人受了他們這些食物
[00:11:16.000 --> 00:11:18.800]  並沒有求問耶和華
[00:11:18.800 --> 00:11:21.800]  於是約書亞與他們講和
[00:11:21.800 --> 00:11:23.400]  與他們納約
[00:11:23.400 --> 00:11:25.200]  用他們活著
[00:11:25.200 --> 00:11:28.800]  會眾的首領也向他們起誓
[00:11:28.800 --> 00:11:31.000]  以色列人與他們納約之後
[00:11:31.000 --> 00:11:32.600]  過了三天
[00:11:32.600 --> 00:11:35.000]  才聽見他們在近鄰
[00:11:35.000 --> 00:11:37.400]  住在以色列人中間
[00:11:37.400 --> 00:11:39.000]  以色列人起行
[00:11:39.000 --> 00:11:41.800]  第三天到了他們的城邑
[00:11:41.800 --> 00:11:43.000]  就是基邊
[00:11:43.000 --> 00:11:44.400]  基斐拉
[00:11:44.400 --> 00:11:45.400]  匪祿
[00:11:45.400 --> 00:11:47.000]  基列耶立
[00:11:47.000 --> 00:11:50.000]  因為以色列的首領已經指著耶和華
[00:11:50.000 --> 00:11:52.800]  以色列的神向他們起誓
[00:11:52.800 --> 00:11:56.000]  所以以色列人不能擊殺他們
[00:11:56.000 --> 00:11:59.200]  全會眾就向首領發怨言
[00:11:59.200 --> 00:12:01.800]  首領對耶和華說
[00:12:01.800 --> 00:12:03.800]  我們已經指著耶和華
[00:12:03.800 --> 00:12:06.400]  以色列的神向他們起誓
[00:12:06.400 --> 00:12:09.000]  現在我們不能害他們
[00:12:09.000 --> 00:12:11.200]  我們要如此待他們
[00:12:11.200 --> 00:12:12.800]  用他們活著
[00:12:12.800 --> 00:12:15.600]  免得有憤怒因我們所起的誓
[00:12:15.600 --> 00:12:17.600]  淋到我們身上
[00:12:17.600 --> 00:12:19.600]  首領又對眾人說
[00:12:19.600 --> 00:12:21.400]  要用他們活著
[00:12:21.400 --> 00:12:24.000]  於是他們為全會眾作了
[00:12:24.000 --> 00:12:26.000]  劈柴挑水的人
[00:12:26.000 --> 00:12:29.400]  正如首領對他們所說的話
[00:12:29.400 --> 00:12:30.400]  所以
[00:12:30.400 --> 00:12:31.800]  基片人就
[00:12:31.800 --> 00:12:34.400]  在這一次跟以色列人
[00:12:34.400 --> 00:12:35.600]  和談
[00:12:35.600 --> 00:12:37.200]  求納約
[00:12:37.200 --> 00:12:39.600]  雖然他們詭詐
[00:12:39.600 --> 00:12:40.600]  用了手段
[00:12:40.600 --> 00:12:43.400]  但是他們就倖免於被擊殺
[00:12:43.400 --> 00:12:45.000]  而做了
[00:12:45.000 --> 00:12:46.600]  以色列人
[00:12:46.600 --> 00:12:49.000]  那種苦工要做的事
[00:12:49.000 --> 00:12:50.200]  說得不好聽一點
[00:12:50.200 --> 00:12:52.400]  就像做了奴隸一樣
[00:12:52.400 --> 00:12:55.000]  這個基片這個城市呢
[00:12:55.000 --> 00:12:57.800]  在地圖上面顯示
[00:12:57.800 --> 00:13:02.400]  其實從吉格
[00:13:02.400 --> 00:13:05.000]  這個地方吉格
[00:13:05.000 --> 00:13:08.000]  這個地方吉格
[00:13:08.000 --> 00:13:09.600]  這個耶路撒冷
[00:13:09.600 --> 00:13:12.000]  基片在耶路撒冷的
[00:13:12.000 --> 00:13:14.200]  東北偏北
[00:13:14.200 --> 00:13:15.600]  西北偏北
[00:13:15.600 --> 00:13:20.800]  大概是5.5英里
[00:13:20.800 --> 00:13:23.400]  我記得說梭羅門憲制的故事
[00:13:23.400 --> 00:13:25.600]  就說過基片的地方
[00:13:25.600 --> 00:13:28.000]  為什麼梭羅門是基片憲制呢
[00:13:28.000 --> 00:13:30.200]  原來基片這個地方
[00:13:30.200 --> 00:13:32.800]  是都有些故事說的
[00:13:32.800 --> 00:13:34.200]  如果你知道這些故事
[00:13:34.200 --> 00:13:37.200]  你會發覺這麼巧
[00:13:37.200 --> 00:13:39.400]  《聖經》記載基片
[00:13:39.400 --> 00:13:42.200]  我再給大家看另外一幅
[00:13:42.200 --> 00:13:46.600]  這個是基片在網上下載的
[00:13:46.600 --> 00:13:49.400]  在現今的城市的地方
[00:13:49.400 --> 00:13:51.800]  而基片另外一個很出名的地方
[00:13:51.800 --> 00:13:53.600]  就是它有一個水池
[00:13:53.600 --> 00:13:56.200]  其實這個不只是水池這麼簡單
[00:13:56.200 --> 00:14:03.000]  它的闊度有差不多20-30米
[00:14:03.000 --> 00:14:05.800]  深度有40-50米
[00:14:05.800 --> 00:14:08.800]  你可以看到它旁邊有些樓梯
[00:14:08.800 --> 00:14:11.200]  走過去筆水的下面
[00:14:11.200 --> 00:14:13.600]  所以你說要找人淡水
[00:14:13.600 --> 00:14:16.200]  不像現在有開濁水有好水
[00:14:16.200 --> 00:14:18.800]  真的要下去下面淡水
[00:14:18.800 --> 00:14:24.200]  起碼如果沒記錯30-40米深
[00:14:24.200 --> 00:14:26.400]  這個水池這麼大
[00:14:26.400 --> 00:14:30.400]  因為地下水才可以供應他們所需要
[00:14:30.400 --> 00:14:34.000]  這個城市要住的人
[00:14:34.000 --> 00:14:36.800]  如果照《創世紀》所記載
[00:14:36.800 --> 00:14:38.400]  如果大家還記得
[00:14:38.400 --> 00:14:45.200]  當羅亞在方舟出來之後獻完祭
[00:14:45.200 --> 00:14:47.400]  羅亞可能太開心
[00:14:47.400 --> 00:14:49.200]  就喝多兩口
[00:14:49.200 --> 00:14:52.000]  喝多兩口之後怎麼辦?
[00:14:52.000 --> 00:14:53.000]  年輕人
[00:14:53.000 --> 00:14:54.200]  我一定考你們
[00:14:54.200 --> 00:14:56.200]  所以你們打電話給我
[00:14:56.200 --> 00:14:59.000]  喝多兩口之後怎麼辦?
[00:14:59.000 --> 00:15:00.400]  醉了睡了
[00:15:00.400 --> 00:15:02.000]  當時有沒有穿衣服?
[00:15:02.000 --> 00:15:03.200]  沒有穿衣服
[00:15:03.200 --> 00:15:08.000]  有哪些人看到他還沒有穿衣服?
[00:15:08.000 --> 00:15:12.000]  嚇到你下次不敢坐在前面
[00:15:12.000 --> 00:15:13.200]  有三個兒子
[00:15:13.200 --> 00:15:16.400]  閃、含、啞、佛
[00:15:16.400 --> 00:15:19.200]  誰看到他爸爸沒有穿衣服?
[00:15:19.200 --> 00:15:20.800]  含
[00:15:20.800 --> 00:15:23.600]  聖經叫加南的佛生含
[00:15:23.600 --> 00:15:25.600]  看到這些不應該講的
[00:15:25.600 --> 00:15:26.800]  他出來怎樣?
[00:15:26.800 --> 00:15:28.000]  口多
[00:15:28.000 --> 00:15:29.200]  他講了
[00:15:29.200 --> 00:15:30.600]  結果其他兩個兒子
[00:15:30.600 --> 00:15:31.400]  結果怎樣?
[00:15:31.400 --> 00:15:34.800]  到後身體把衣服蓋在他爸爸身上
[00:15:34.800 --> 00:15:38.000]  被他爸爸知道之後他爸爸怎樣說?
[00:15:38.000 --> 00:15:39.000]  他說
[00:15:39.000 --> 00:15:40.600]  加南的爸爸含
[00:15:40.600 --> 00:15:44.800]  他說他們的後裔要做其他兄弟的奴隸
[00:15:44.800 --> 00:15:45.800]  是不是?
[00:15:45.800 --> 00:15:46.800]  就這樣想到
[00:15:46.800 --> 00:15:48.800]  這是聖經的一個故事
[00:15:48.800 --> 00:15:51.400]  後來有人在聖經裡面查考
[00:15:51.400 --> 00:15:53.800]  這個人的後裔一直下去
[00:15:53.800 --> 00:15:55.000]  就是希末人
[00:15:55.000 --> 00:15:56.800]  就是這些人
[00:15:56.800 --> 00:16:01.200]  所以他們早過以色列人去到加南地
[00:16:01.200 --> 00:16:05.200]  基片這個地方又這麼巧
[00:16:05.200 --> 00:16:06.400]  他們來求和
[00:16:06.400 --> 00:16:09.000]  結果就做了他們兄弟的奴隸
[00:16:09.000 --> 00:16:12.800]  所以他們早先在一個家庭裡面產生
[00:16:12.800 --> 00:16:14.800]  還有基片這個地方
[00:16:14.800 --> 00:16:17.000]  如果大家還記得
[00:16:17.000 --> 00:16:19.000]  當
[00:16:19.000 --> 00:16:21.800]  蘇羅戰死沙場之後
[00:16:21.800 --> 00:16:24.000]  蘇羅的大將軍阿尼爾
[00:16:24.000 --> 00:16:26.000]  就將蘇羅一個兒子
[00:16:26.000 --> 00:16:27.800]  這個兒子就是伊斯波切
[00:16:27.800 --> 00:16:30.000]  就帶到河東成立王國
[00:16:30.000 --> 00:16:30.800]  是不是?
[00:16:30.800 --> 00:16:35.600]  而大衛在希伯倫登基
[00:16:35.600 --> 00:16:39.800]  大衛的將軍叫什麼名字?
[00:16:39.800 --> 00:16:41.400]  約瓦
[00:16:41.400 --> 00:16:42.600]  這些故事很好聽
[00:16:42.600 --> 00:16:45.000]  如果你喜歡看清朝歷史
[00:16:45.000 --> 00:16:49.600]  我每次看到那些歷史人物
[00:16:49.600 --> 00:16:50.800]  我覺得很好聽
