
[00:00:00.000 --> 00:00:02.500]  在十九世紀有一位牧師叫斯布真
[00:01:17.500 --> 00:01:19.100]  每一次的聚會
[00:01:19.100 --> 00:01:21.100]  都有好幾十人的弟兄姊妹
[00:01:21.100 --> 00:01:22.900]  就在這個房間裡祈禱
[00:01:22.900 --> 00:01:24.400]  他說這個房間
[00:01:24.400 --> 00:01:28.400]  其實是整個教會的火爐
[00:01:28.400 --> 00:01:29.500]  弟兄姊妹
[00:01:29.500 --> 00:01:31.900]  就因著斯布真
[00:01:31.900 --> 00:01:32.900]  他看得到
[00:01:32.900 --> 00:01:37.000]  原來教會復興和祈禱是不能夠分割
[00:01:37.000 --> 00:01:38.600]  上帝讓我們學習到
[00:01:38.600 --> 00:01:40.100]  就是如何在禱告
[00:01:40.100 --> 00:01:42.900]  在教會復興裡那種的聯合
[00:01:42.900 --> 00:01:44.300]  以致到我們教會
[00:01:44.300 --> 00:01:46.300]  在任何的聚會裡
[00:01:46.300 --> 00:01:49.600]  我們都有一班代禱者在那裡祈禱
[00:01:49.600 --> 00:01:51.500]  無論在教會裡
[00:01:51.500 --> 00:01:53.200]  在教會外面的聚會
[00:01:53.200 --> 00:01:54.700]  我們都有一班弟兄姊妹
[00:01:54.700 --> 00:01:56.600]  一班代禱者來祈禱
[00:01:56.600 --> 00:01:57.800]  他們是默默地
[00:01:57.800 --> 00:01:59.700]  未必有人知道
[00:01:59.700 --> 00:02:02.200]  而我們的火爐的地方
[00:02:02.200 --> 00:02:05.100]  其實就是後面的房間105
[00:02:05.100 --> 00:02:06.100]  每一次崇拜
[00:02:06.100 --> 00:02:08.400]  有一班弟兄姊妹就在那裡祈禱
[00:02:08.400 --> 00:02:11.200]  今早他們八點多已經回到這個地方
[00:02:11.200 --> 00:02:14.600]  為今天三堂崇拜來祈禱
[00:02:14.600 --> 00:02:16.400]  所以我們用掌聲多謝一班代禱者
[00:02:16.400 --> 00:02:21.000]  他們默默地成為一個火爐
[00:02:21.000 --> 00:02:24.800]  弟兄姊妹 教會復興和禱告
[00:02:24.800 --> 00:02:26.900]  是絕對不能分割
[00:02:26.900 --> 00:02:30.500]  所以當我自己打算在我卸任的那邊
[00:02:30.500 --> 00:02:33.400]  我如何和大家開始一個系列
[00:02:33.400 --> 00:02:36.100]  於是我就不如說一個禱告的系列
[00:02:36.100 --> 00:02:38.200]  我要強調不是說我們不懂
[00:02:38.200 --> 00:02:40.300]  我要強調不是說我們的童宮不懂
[00:02:40.300 --> 00:02:42.100]  不是說我們現在的祈禱會
[00:02:42.100 --> 00:02:43.200]  沒有以前那麼好
[00:02:43.200 --> 00:02:44.300]  絕對不是這個意思
[00:02:44.300 --> 00:02:47.200]  不過我們很希望能夠加強
[00:02:47.200 --> 00:02:50.400]  我們對神的話語的認識
[00:02:50.400 --> 00:02:53.000]  特別是在祈禱這個課題當中
[00:02:53.000 --> 00:02:54.600]  我一開始的時候我就說
[00:02:54.600 --> 00:02:57.200]  耶穌基督曾經有一次在聖殿那邊
[00:02:57.200 --> 00:02:59.200]  他潔淨聖殿
[00:02:59.200 --> 00:03:02.000]  他因為看到聖殿那邊在做買賣
[00:03:02.000 --> 00:03:05.200]  於是他心裡就很心急
[00:03:05.200 --> 00:03:08.300]  甚至很多的學者說他是發怒
[00:03:08.300 --> 00:03:09.500]  他真的像發怒
[00:03:09.500 --> 00:03:11.300]  他趕走所有買賣的人
[00:03:11.300 --> 00:03:13.000]  所以他是在發異怒
[00:03:13.000 --> 00:03:15.200]  耶穌是發怒就叫異怒
[00:03:15.200 --> 00:03:16.600]  我們發怒就叫發怒
[00:03:16.600 --> 00:03:17.600]  很不同的
[00:03:17.600 --> 00:03:20.100]  所以他是異怒
[00:03:20.100 --> 00:03:22.000]  但是我們很多時候把這段聖經
[00:03:22.000 --> 00:03:23.600]  就放在前面那一段
[00:03:23.600 --> 00:03:27.100]  就說耶穌發異怒去潔淨聖殿
[00:03:27.100 --> 00:03:29.300]  但我們卻很少去看回
[00:03:29.300 --> 00:03:31.300]  最後耶穌說了一句話
[00:03:31.300 --> 00:03:32.800]  他就引用《耳措亞書》
[00:03:32.800 --> 00:03:39.900]  他說我的殿應該是萬民禱告的殿
[00:03:39.900 --> 00:03:42.000]  我就用這節聖經來開始
[00:03:42.000 --> 00:03:45.500]  就說今天我們要知道
[00:03:45.500 --> 00:03:46.900]  今天我們的祈禱
[00:03:46.900 --> 00:03:51.500]  不只是單單是一些信徒的指定動作
[00:03:51.500 --> 00:03:52.700]  不是說我們信耶穌
[00:03:52.700 --> 00:03:54.100]  我們一定要祈禱
[00:03:54.100 --> 00:03:54.800]  對的
[00:03:54.800 --> 00:03:56.000]  我們一定要祈禱
[00:03:56.000 --> 00:03:57.800]  是一個屬靈武器
[00:03:57.800 --> 00:03:58.800]  對的
[00:03:58.800 --> 00:03:59.800]  但另一方面
[00:03:59.800 --> 00:04:03.000]  當我們說這個是萬民禱告的殿
[00:04:03.000 --> 00:04:07.800]  在英文來說是house of prayer
[00:04:07.800 --> 00:04:10.300]  是萬民禱告的房屋
[00:04:10.300 --> 00:04:11.900]  換言之
[00:04:11.900 --> 00:04:13.200]  無論是殿
[00:04:13.200 --> 00:04:14.300]  無論是房屋
[00:04:14.300 --> 00:04:16.500]  我們必須要去建立
[00:04:16.500 --> 00:04:17.400]  換言之
[00:04:17.400 --> 00:04:19.000]  我們很深信禱告
[00:04:19.000 --> 00:04:21.400]  不只是單單一些指定動作
[00:04:21.400 --> 00:04:22.300]  我們要做
[00:04:22.300 --> 00:04:26.300]  而是我們要將我們的禱告建立起來
[00:04:26.300 --> 00:04:27.500]  讓我們的生命
[00:04:27.500 --> 00:04:30.200]  成為一個禱告的人生
[00:04:30.200 --> 00:04:30.800]  為什麼呢
[00:04:30.800 --> 00:04:32.500]  因為我們的身體
[00:04:32.500 --> 00:04:35.600]  也是聖靈的殿
[00:04:35.600 --> 00:04:38.600]  所以我們要建立我們的生命
[00:04:38.600 --> 00:04:41.200]  成為一個禱告人生的生命
[00:04:41.200 --> 00:04:42.800]  所以當我說一間house
[00:04:42.800 --> 00:04:43.600]  一個房屋
[00:04:43.600 --> 00:04:45.000]  裡面有很多房間
[00:04:45.000 --> 00:04:46.800]  於是我就用不同的房間
[00:04:46.800 --> 00:04:49.500]  來跟大家說其中一個方法
[00:04:49.500 --> 00:04:51.100]  禱告的方法
[00:04:51.100 --> 00:04:52.200]  第一個房間
[00:04:52.200 --> 00:04:53.000]  我就說到
[00:04:53.000 --> 00:04:56.200]  我們家庭家人休息的地方
[00:04:56.200 --> 00:04:57.800]  我們就說其實祈禱
[00:04:57.800 --> 00:04:59.800]  可以很簡單的
[00:04:59.800 --> 00:05:02.900]  彼得前書第一章第五章第七節
[00:05:02.900 --> 00:05:06.300]  他說你要將我的心裡面的憂慮
[00:05:06.300 --> 00:05:07.900]  卸給誰
[00:05:07.900 --> 00:05:08.800]  卸給神
[00:05:08.800 --> 00:05:10.300]  現在已經十二點四十分了
[00:05:10.300 --> 00:05:11.500]  就快要吃午飯了
[00:05:11.500 --> 00:05:13.400]  於是我們就將我們的憂慮
[00:05:13.400 --> 00:05:15.200]  一會兒去吃飯有沒有空間
[00:05:15.200 --> 00:05:16.600]  卸給神
[00:05:16.600 --> 00:05:17.500]  卸給神
[00:05:17.500 --> 00:05:18.800]  一會兒一定有空間的
[00:05:18.800 --> 00:05:20.300]  你跟鄰居說一定有空間的
[00:05:20.300 --> 00:05:21.400]  因為我卸給祂
[00:05:21.400 --> 00:05:22.300]  卸給祂
[00:05:22.300 --> 00:05:24.100]  我們說很簡單
[00:05:24.100 --> 00:05:24.800]  祈禱
[00:05:24.800 --> 00:05:26.700]  我們可以將我們的重擔
[00:05:26.700 --> 00:05:27.800]  我們的思慮
[00:05:27.800 --> 00:05:29.100]  我們的擔憂
[00:05:29.100 --> 00:05:30.400]  卸給祂
[00:05:30.400 --> 00:05:32.800]  以致到我們可以提到
[00:05:32.800 --> 00:05:34.500]  其實只要你願意
[00:05:34.500 --> 00:05:37.000]  祈禱一點都不難
[00:05:37.000 --> 00:05:37.500]  第二
[00:05:37.500 --> 00:05:39.900]  我就用了一個客廳
[00:05:39.900 --> 00:05:41.700]  我說客廳其實是一個最
[00:05:41.700 --> 00:05:44.700]  工整或者最乾淨的一個地方
[00:05:44.700 --> 00:05:47.000]  是用來招呼客人的地方
[00:05:47.000 --> 00:05:49.300]  於是我就說
[00:05:49.300 --> 00:05:51.100]  祈禱可以是一種
[00:05:51.100 --> 00:05:52.800]  工整的禱文
[00:05:52.800 --> 00:05:53.700]  很工整的
[00:05:53.700 --> 00:05:55.200]  所以有些宗派
[00:05:55.200 --> 00:05:56.700]  他們有祈禱書的
[00:05:56.700 --> 00:05:57.500]  今天怎樣祈禱
[00:05:57.500 --> 00:05:58.700]  明天怎樣祈禱
[00:05:58.700 --> 00:06:01.700]  我就說千萬不要小看這些教會
[00:06:01.700 --> 00:06:04.500]  千萬不要小看這些祈禱書
[00:06:04.500 --> 00:06:06.000]  就說這些書
[00:06:06.000 --> 00:06:07.700]  都沒有聖人感動的
[00:06:07.700 --> 00:06:08.700]  我們多厲害
[00:06:08.700 --> 00:06:09.700]  我們聖人感動
[00:06:09.700 --> 00:06:11.100]  一祈禱就聖人感動
[00:06:11.100 --> 00:06:12.200]  人家都沒有聖人感動
[00:06:12.200 --> 00:06:13.400]  不是的
[00:06:13.400 --> 00:06:15.300]  其實很多時候
[00:06:15.300 --> 00:06:16.900]  你不想祈禱的時候
[00:06:16.900 --> 00:06:18.100]  我就鼓勵大家
[00:06:18.100 --> 00:06:19.900]  最重要是懂得背什麼
[00:06:19.900 --> 00:06:21.400]  主禱文
[00:06:21.400 --> 00:06:23.100]  有時候真的祈禱不了
[00:06:23.100 --> 00:06:24.100]  你說聖人感動
[00:06:24.100 --> 00:06:25.700]  有時候真的感動不了
[00:06:25.700 --> 00:06:28.300]  所以我們不要以為自己很了不起
[00:06:28.300 --> 00:06:29.500]  人家好像很差
[00:06:29.500 --> 00:06:30.800]  都不敢的
[00:06:30.800 --> 00:06:31.700]  不經大腦的
[00:06:31.700 --> 00:06:32.500]  不是的
[00:06:32.500 --> 00:06:33.800]  人家的禱文
[00:06:33.800 --> 00:06:36.900]  其實是很多的神學在裡面
[00:06:36.900 --> 00:06:40.200]  很多的認識神的觀點在裡面
[00:06:40.200 --> 00:06:42.200]  甚至很多傳統的詩歌
[00:06:42.200 --> 00:06:43.600]  我們都不要以為
[00:06:43.600 --> 00:06:44.400]  傳統的詩歌
[00:06:44.400 --> 00:06:46.900]  其實是連字都不會讀
[00:06:46.900 --> 00:06:48.200]  怎麼唱
[00:06:48.200 --> 00:06:49.500]  千萬不要這樣想
[00:06:49.500 --> 00:06:50.600]  為什麼傳統的詩歌
[00:06:50.600 --> 00:06:52.500]  有四節、五節、六節
[00:06:52.500 --> 00:06:53.200]  就是因為
[00:06:53.200 --> 00:06:54.700]  當他唱耶穌基督的時候
[00:06:54.700 --> 00:06:56.700]  他整個基督的神學
[00:06:56.700 --> 00:06:57.900]  就在那六節裡面
[00:06:57.900 --> 00:06:59.200]  多厲害
[00:06:59.200 --> 00:07:01.200]  所以不要小看別人
[00:07:01.200 --> 00:07:02.200]  公子的祈禱
[00:07:02.200 --> 00:07:04.100]  也都有它的作用
[00:07:04.100 --> 00:07:05.400]  上一次我就說
[00:07:05.400 --> 00:07:06.300]  禱讀
[00:07:06.300 --> 00:07:07.700]  就是書房
[00:07:07.700 --> 00:07:09.100]  我們用聖經
[00:07:09.100 --> 00:07:10.500]  成為了我們的禱文
[00:07:10.500 --> 00:07:11.900]  我就鼓勵弟兄姊妹
[00:07:11.900 --> 00:07:12.700]  我說
[00:07:12.700 --> 00:07:14.200]  每一天
[00:07:14.200 --> 00:07:15.200]  祈禱
[00:07:15.200 --> 00:07:15.900]  禱讀
[00:07:15.900 --> 00:07:17.700]  就背一節聖經
[00:07:17.700 --> 00:07:19.400]  哇
[00:07:19.400 --> 00:07:20.500]  一年之惡
[00:07:20.500 --> 00:07:21.700]  一年惡業就多少節
[00:07:21.700 --> 00:07:23.900]  三百六十五節
[00:07:23.900 --> 00:07:25.700]  怎麼有可能
[00:07:25.700 --> 00:07:27.300]  我都覺得是很難
[00:07:27.300 --> 00:07:29.700]  不過我們不要想難
[00:07:29.700 --> 00:07:32.600]  吃飯難不難
[00:07:32.600 --> 00:07:33.300]  吃飯不難
[00:07:33.300 --> 00:07:34.300]  很難的
[00:07:34.300 --> 00:07:35.700]  吃飯又要消化
[00:07:35.700 --> 00:07:37.600]  你知不知道胃很慘
[00:07:37.600 --> 00:07:39.200]  你嘴巴很慘
[00:07:39.200 --> 00:07:40.600]  又要咀嚼
[00:07:40.600 --> 00:07:41.700]  很辛苦
[00:07:41.700 --> 00:07:43.700]  不但要咀嚼還要夾
[00:07:43.700 --> 00:07:44.800]  多辛苦
[00:07:44.800 --> 00:07:46.400]  你小時候不懂夾菜
[00:07:46.400 --> 00:07:47.500]  被媽媽罵
[00:07:47.500 --> 00:07:48.200]  怎麼搞的
[00:07:48.200 --> 00:07:49.600]  這樣夾菜
[00:07:49.600 --> 00:07:50.800]  很辛苦
[00:07:50.800 --> 00:07:51.500]  以後吃飯
[00:07:51.500 --> 00:07:52.600]  我們吃飯
[00:07:52.600 --> 00:07:54.500]  因為不吃飯會死
[00:07:54.500 --> 00:07:55.600]  弟兄姊妹
[00:07:55.600 --> 00:07:56.900]  難
[00:07:56.900 --> 00:07:58.300]  不代表不做
[00:07:58.300 --> 00:07:58.800]  當然
[00:07:58.800 --> 00:08:01.300]  你說三百六十五節聖經
[00:08:01.300 --> 00:08:04.700]  我們擁有三百六十五件武器
[00:08:04.700 --> 00:08:07.700]  去抵擋三百六十五次對我們的試探
[00:08:07.700 --> 00:08:08.700]  因為耶穌基督
[00:08:08.700 --> 00:08:12.100]  他是用神的話語來去抵擋試探
[00:08:12.100 --> 00:08:13.300]  剛才有首詩歌
[00:08:13.300 --> 00:08:15.300]  有句歌詞都是這樣說
[00:08:15.300 --> 00:08:16.600]  弟兄姊妹
[00:08:16.600 --> 00:08:18.700]  你說三百六十五節是很難
[00:08:18.700 --> 00:08:20.500]  二百節的
[00:08:20.500 --> 00:08:21.900]  也很難
[00:08:21.900 --> 00:08:22.700]  五節的
[00:08:22.700 --> 00:08:24.800]  這個牧師不錯
[00:08:24.800 --> 00:08:25.600]  一年背五節
[00:08:25.600 --> 00:08:26.900]  你就有五個武器
[00:08:26.900 --> 00:08:27.800]  弟兄姊妹
[00:08:27.800 --> 00:08:29.300]  兩個星期之前我教完書
[00:08:29.300 --> 00:08:30.500]  路過這裡
[00:08:30.500 --> 00:08:31.400]  晚上十點鐘
[00:08:31.400 --> 00:08:33.600]  有些小組完了聚會
[00:08:33.600 --> 00:08:34.700]  就跟我說
[00:08:34.700 --> 00:08:35.400]  牧師
[00:08:35.400 --> 00:08:36.900]  我聽完你講這篇道之後
[00:08:36.900 --> 00:08:38.600]  我們整個小組決定
[00:08:38.600 --> 00:08:39.700]  大家彼此鼓勵
[00:08:39.700 --> 00:08:41.800]  每天背一節聖經
[00:08:41.800 --> 00:08:44.000]  我心裏邊感謝神
[00:08:44.000 --> 00:08:44.900]  經過兩個星期之後
[00:08:44.900 --> 00:08:47.200]  他還記得我說什麼
[00:08:47.200 --> 00:08:48.500]  弟兄姊妹
[00:08:48.500 --> 00:08:51.000]  今天我跟大家講代禱
[00:08:51.000 --> 00:08:52.300]  代禱
[00:08:52.300 --> 00:08:55.300]  你猜是哪間房間
[00:08:55.300 --> 00:08:58.200]  如果你記得我之前講過
[00:08:58.200 --> 00:09:00.200]  其實就是飯廳
[00:09:00.200 --> 00:09:04.200]  因為飯廳和代禱有什麼關係
[00:09:04.200 --> 00:09:05.800]  大家要明白
[00:09:05.800 --> 00:09:07.100]  代禱
[00:09:07.100 --> 00:09:09.400]  在這麼多的祈禱方法當中
[00:09:09.400 --> 00:09:12.900]  是一個最不自私的祈禱
[00:09:12.900 --> 00:09:14.600]  什麼叫代禱
[00:09:14.600 --> 00:09:16.100]  幫人祈禱
[00:09:16.100 --> 00:09:17.300]  不是幫自己
[00:09:17.300 --> 00:09:18.200]  你一會說幫自己
[00:09:18.200 --> 00:09:21.300]  一會有部的士在門口
[00:09:21.300 --> 00:09:23.100]  主要站在我面前的的士
[00:09:23.100 --> 00:09:23.900]  不得了
[00:09:23.900 --> 00:09:26.300]  但你忽然間聽到旁邊的人在祈禱
[00:09:26.300 --> 00:09:28.500]  主要有部的士在我前面
[00:09:28.500 --> 00:09:30.900]  那你幫他祈禱還是幫自己祈禱
[00:09:30.900 --> 00:09:32.400]  到時下面真的有一部的士
[00:09:32.400 --> 00:09:33.400]  在你們兩個中間
[00:09:33.400 --> 00:09:34.200]  誰坐呢
[00:09:34.200 --> 00:09:35.800]  你自己決定
[00:09:35.800 --> 00:09:37.100]  就是說
[00:09:37.100 --> 00:09:39.700]  代禱是最不自私的祈禱
[00:09:39.700 --> 00:09:41.100]  為什麼飯廳
[00:09:41.100 --> 00:09:42.900]  我們會說是代禱
[00:09:42.900 --> 00:09:47.200]  通常我們回家吃飯
[00:09:47.200 --> 00:09:47.900]  爸爸媽媽
[00:09:47.900 --> 00:09:49.100]  特別我們這個年紀
[00:09:49.100 --> 00:09:50.800]  即是我這個年紀
[00:09:50.800 --> 00:09:52.200]  女兒出嫁了
[00:09:52.200 --> 00:09:55.300]  然後就已經有了嬰兒
[00:09:55.300 --> 00:09:56.800]  其實自己的心
[00:09:56.800 --> 00:09:59.400]  開始明白我爸爸媽媽的時候
[00:09:59.400 --> 00:10:00.600]  我結婚
[00:10:00.600 --> 00:10:01.700]  我爸爸媽媽
[00:10:01.700 --> 00:10:04.000]  很想我回家吃飯
[00:10:04.000 --> 00:10:05.800]  今天我女兒結婚
[00:10:05.800 --> 00:10:09.000]  我又很想我女兒和女婿回家吃飯
[00:10:09.000 --> 00:10:10.200]  我們很多時候
[00:10:10.200 --> 00:10:11.600]  就是回家吃飯
[00:10:11.600 --> 00:10:13.200]  一定買最好的菜
[00:10:13.200 --> 00:10:15.500]  給自己的子女去吃
[00:10:15.500 --> 00:10:17.000]  因為你一個星期見一次
[00:10:17.000 --> 00:10:18.600]  或者兩個星期見一次
[00:10:18.600 --> 00:10:20.100]  等於我爸爸媽媽一樣
[00:10:20.100 --> 00:10:21.500]  我每個星期回家吃飯
[00:10:21.500 --> 00:10:22.500]  我爸爸媽媽一定是
[00:10:22.500 --> 00:10:25.000]  將最好的東西給我吃
[00:10:25.000 --> 00:10:27.200]  我意思最好是我最喜歡吃的東西
[00:10:27.200 --> 00:10:29.100]  不過我不會告訴她是什麼
[00:10:29.100 --> 00:10:31.500]  你知道我們爸爸媽媽
[00:10:31.500 --> 00:10:32.200]  幾十歲人
[00:10:32.200 --> 00:10:33.200]  我又幾十歲人
[00:10:33.200 --> 00:10:33.800]  走在一起
[00:10:33.800 --> 00:10:35.700]  我爸爸媽媽從來沒有跟我說過
[00:10:35.700 --> 00:10:37.300]  我愛你
[00:10:37.300 --> 00:10:38.200]  如果她有一天
[00:10:38.200 --> 00:10:39.700]  忽然間兒子我愛你
[00:10:39.700 --> 00:10:41.300]  我會覺得很肉麻
[00:10:41.300 --> 00:10:41.900]  搞錯
[00:10:41.900 --> 00:10:45.100]  九十歲還說我愛這個幾歲人
[00:10:45.100 --> 00:10:46.600]  我們受不了
[00:10:46.600 --> 00:10:47.900]  但是
[00:10:47.900 --> 00:10:50.000]  做父母怎麼表達他愛
[00:10:50.000 --> 00:10:53.500]  他就夾菜給她吃
[00:10:53.500 --> 00:10:54.500]  當他夾著吃的時候
[00:10:54.500 --> 00:10:55.900]  就說媽媽我已經很肥了
[00:10:55.900 --> 00:10:56.500]  她不聽
[00:10:56.500 --> 00:10:57.700]  繼續夾
[00:10:57.700 --> 00:10:58.300]  為什麼呢
[00:10:58.300 --> 00:10:59.800]  就因為她每夾一次菜
[00:10:59.800 --> 00:11:00.800]  就說了一句話
[00:11:00.800 --> 00:11:01.700]  心裡邊
[00:11:01.700 --> 00:11:02.800]  我愛你
[00:11:02.800 --> 00:11:03.900]  我愛你
[00:11:03.900 --> 00:11:05.100]  我愛你
[00:11:05.100 --> 00:11:06.200]  我愛你
[00:11:06.200 --> 00:11:07.900]  她的表達就是給你吃東西
[00:11:07.900 --> 00:11:09.400]  弟兄姊妹
[00:11:09.400 --> 00:11:10.700]  代禱
[00:11:10.700 --> 00:11:13.400]  就是今天我們回到家吃飯
[00:11:13.400 --> 00:11:14.400]  當然你說
[00:11:14.400 --> 00:11:15.700]  我們現在
[00:11:15.700 --> 00:11:16.600]  都還沒祈完禱
[00:11:16.600 --> 00:11:18.400]  眼睛已經張開了
[00:11:18.400 --> 00:11:20.900]  一會兒夾哪一塊
[00:11:20.900 --> 00:11:23.200]  準備一二三
[00:11:23.200 --> 00:11:25.600]  但是真正的飯廳
[00:11:25.600 --> 00:11:29.100]  其實我們應該是彼此的服侍
[00:11:29.100 --> 00:11:30.100]  所以代禱
[00:11:30.100 --> 00:11:31.800]  其實是一個彼此服侍
[00:11:31.800 --> 00:11:33.700]  但是為什麼我要說代禱
[00:11:33.700 --> 00:11:35.600]  就因為我們每個人都應該
[00:11:35.600 --> 00:11:38.900]  成為一個代禱者
[00:11:38.900 --> 00:11:40.200]  所以你跟自己說
[00:11:40.200 --> 00:11:42.600]  我要成為一個代禱者
[00:11:42.600 --> 00:11:44.200]  你跟自己說一次
[00:11:44.200 --> 00:11:46.000]  我是一個代禱者
[00:11:46.000 --> 00:11:47.100]  為什麼
[00:11:47.100 --> 00:11:48.900]  我們讀兩節聖經
[00:11:48.900 --> 00:11:50.100]  希伯來書第七章
[00:11:50.100 --> 00:11:51.700]  我們要讀一讀
[00:11:51.700 --> 00:11:53.900]  二十四節二十五節準備一二三
[00:11:53.900 --> 00:12:10.300]  (聖經)
[00:12:10.300 --> 00:12:12.200]  希伯來書是說到耶穌基督
[00:12:12.200 --> 00:12:13.800]  祂的超越性
[00:12:13.800 --> 00:12:15.000]  祂超越天使
[00:12:15.000 --> 00:12:15.900]  超越大祭司
[00:12:15.900 --> 00:12:17.600]  超越一切
[00:12:17.600 --> 00:12:18.600]  祂在這裡說到
[00:12:18.600 --> 00:12:20.700]  祂說祂是超越祭司
[00:12:20.700 --> 00:12:21.700]  祂是祭司
[00:12:21.700 --> 00:12:23.600]  但是祂超越大祭司
[00:12:23.600 --> 00:12:24.700]  默紀洗德
[00:12:24.700 --> 00:12:27.600]  超越所有舊有的祭司
[00:12:27.600 --> 00:12:29.800]  但是這個大祭司耶穌基督
[00:12:29.800 --> 00:12:33.000]  這個超越一切祭司的耶穌基督
[00:12:33.000 --> 00:12:35.200]  去到七章二十五節
[00:12:35.200 --> 00:12:37.600]  最後說五個字
[00:12:37.600 --> 00:12:38.400]  祂說
[00:12:38.400 --> 00:12:41.800]  我是長久永遠地
[00:12:41.800 --> 00:12:47.200]  為我們祈禱
[00:12:47.200 --> 00:12:49.400]  你覺得自己有沒有很福分
[00:12:49.400 --> 00:12:52.500]  原來耶穌天天為你祈禱
[00:12:52.500 --> 00:12:54.600]  天天為我祈禱
[00:12:54.600 --> 00:12:56.400]  你看看自己
[00:12:56.400 --> 00:12:58.900]  真是很活該耶穌為你祈禱
[00:12:58.900 --> 00:13:00.200]  我們經常說
[00:13:00.200 --> 00:13:02.300]  耶穌做什麼我們做什麼
[00:13:02.300 --> 00:13:03.500]  耶穌說鬼我們說鬼
[00:13:03.500 --> 00:13:04.800]  耶穌說道我們說道
[00:13:04.800 --> 00:13:06.200]  耶穌醫病我們醫病
[00:13:06.200 --> 00:13:07.900]  耶穌做代禱者
[00:13:07.900 --> 00:13:10.000]  我們應該做什麼
[00:13:10.000 --> 00:13:10.800]  做禱對者
[00:13:10.800 --> 00:13:12.200]  就是這麼簡單
[00:13:12.200 --> 00:13:14.500]  以致到今天我們每一個人
[00:13:14.500 --> 00:13:16.000]  都應該是代禱者
[00:13:16.000 --> 00:13:18.500]  究竟聖經有沒有這樣說呢
[00:13:18.500 --> 00:13:20.100]  我今天和大家分析
[00:13:20.100 --> 00:13:20.900]  有的
[00:13:20.900 --> 00:13:22.400]  不過我們第一件事
[00:13:22.400 --> 00:13:23.400]  先想想
[00:13:23.400 --> 00:13:24.900]  做一個代禱者
[00:13:24.900 --> 00:13:28.000]  必須要擁有兩個心
[00:13:28.000 --> 00:13:29.700]  第一個心就是
[00:13:29.700 --> 00:13:30.700]  愛心
[00:13:30.700 --> 00:13:31.900]  我們讀一讀
[00:13:31.900 --> 00:13:34.900]  《約翰一書》第四章二十節到二十一節
[00:13:47.400 --> 00:13:49.000]  也當愛弟兄
[00:13:49.000 --> 00:13:52.700]  這是我們從神所受的命令
[00:13:52.700 --> 00:13:53.800]  很清楚的
[00:13:53.800 --> 00:13:54.600]  耶穌說
[00:13:54.600 --> 00:13:58.000]  今天你連見到的人
[00:13:58.000 --> 00:13:59.100]  都愛不到
[00:13:59.100 --> 00:14:02.200]  你怎麼可以愛見不到的神呢
[00:14:02.200 --> 00:14:03.700]  其實我們人很矛盾
[00:14:03.700 --> 00:14:05.300]  我們看著聖經
[00:14:05.300 --> 00:14:06.800]  是不是真的呢
[00:14:06.800 --> 00:14:08.600]  你看到人好像很醜
[00:14:08.600 --> 00:14:09.800]  你怎麼愛他呢
[00:14:09.800 --> 00:14:11.100]  你見不到神也好好的
[00:14:11.100 --> 00:14:11.700]  算了算了
[00:14:11.700 --> 00:14:13.000]  愛吧你
