
[00:00:00.000 --> 00:00:01.960]  在上個星期的崇拜當中
[00:03:36.080 --> 00:03:37.760]  或者今天我們知道植物不是死的
[00:03:37.760 --> 00:03:39.240]  就是它種子其實都有生命
[00:03:39.240 --> 00:03:41.000]  那才能生出來的
[00:03:41.000 --> 00:03:42.440]  那種子落了地裡面
[00:03:42.440 --> 00:03:43.960]  它去發芽生長
[00:03:43.960 --> 00:03:46.160]  成為另一個麥子的時候
[00:03:46.160 --> 00:03:47.800]  它是不是為了自己呢
[00:03:47.800 --> 00:03:49.920]  就是不要用生物學那些現在說的
[00:03:49.920 --> 00:03:50.760]  當然是為了自己啦
[00:03:50.760 --> 00:03:52.920]  它要吸收陽光這樣去發展樹葉
[00:03:52.920 --> 00:03:54.640]  就是我們不要用這些概念去想
[00:03:54.640 --> 00:03:56.160]  就是我們用回我們人的概念
[00:03:56.160 --> 00:03:57.720]  一個麥子生長
[00:03:57.720 --> 00:03:58.920]  農作物
[00:03:58.920 --> 00:03:59.920]  是為了什麼呢
[00:03:59.920 --> 00:04:01.800]  給人吃的嘛 是不是
[00:04:01.800 --> 00:04:03.040]  所以呢
[00:04:03.040 --> 00:04:06.000]  就是其實一個麥子在這個比喻裡面
[00:04:06.000 --> 00:04:07.960]  其實那個表達的東西是什麼呢
[00:04:07.960 --> 00:04:09.480]  就是一個植物
[00:04:09.480 --> 00:04:11.840]  它落了地上面死
[00:04:11.840 --> 00:04:13.800]  是成為一個祝福人
[00:04:13.800 --> 00:04:15.760]  給動物去吃的一個存在
[00:04:15.760 --> 00:04:18.840]  也就是為他者的一個存在
[00:04:18.840 --> 00:04:19.960]  它不是服侍自己
[00:04:19.960 --> 00:04:21.560]  不是服侍其他的植物
[00:04:21.560 --> 00:04:23.560]  是服侍跟它完全不同的一個存在
[00:04:23.560 --> 00:04:24.800]  服侍一些動物
[00:04:24.800 --> 00:04:28.560]  服侍我們人類
[00:04:28.560 --> 00:04:32.440]  那耶穌祂最終極服侍他者的行動
[00:04:32.440 --> 00:04:34.320]  祂是怎樣表現的呢
[00:04:34.320 --> 00:04:37.240]  就是祂其實本應是一個聖潔
[00:04:37.240 --> 00:04:38.720]  不是本應 祂是
[00:04:38.720 --> 00:04:42.240]  耶穌是一個聖潔 無罪的一個存在
[00:04:42.240 --> 00:04:46.200]  但是為了跟祂完全不同的存在
[00:04:46.200 --> 00:04:48.760]  就是一群有罪的人
[00:04:48.760 --> 00:04:50.840]  一群離棄了上帝的人
[00:04:50.840 --> 00:04:52.240]  祂為了我們去死
[00:04:52.240 --> 00:04:55.520]  為了我們去復活
[00:04:55.520 --> 00:04:57.320]  並且耶穌教導我們
[00:04:57.320 --> 00:05:01.560]  不只是祂自己要做一個為他者的服侍者
[00:05:01.560 --> 00:05:03.800]  祂教導我們也要去跟從祂
[00:05:03.800 --> 00:05:05.440]  在二十六節這樣說
[00:05:05.440 --> 00:05:08.120]  若有人如果要服侍我的話
[00:05:08.120 --> 00:05:11.360]  就當跟從我
[00:05:11.360 --> 00:05:12.600]  所以呢
[00:05:12.600 --> 00:05:15.600]  耶穌也想我們好像祂一樣
[00:05:15.600 --> 00:05:17.080]  去成為一粒麥子
[00:05:17.080 --> 00:05:19.960]  成為一個為他者的生命
[00:05:19.960 --> 00:05:22.720]  其實為他者的生命
[00:05:22.720 --> 00:05:27.120]  就是麥子比喻的一個重點
[00:05:27.120 --> 00:05:28.360]  為他者的生命
[00:05:28.360 --> 00:05:30.200]  就是一個相反的理解
[00:05:30.200 --> 00:05:32.880]  就是為自己 自我忠心
[00:05:32.880 --> 00:05:34.400]  我們經常都說的
[00:05:34.400 --> 00:05:37.800]  很多時候我們不是跟從上帝的一個表現
[00:05:37.800 --> 00:05:39.520]  就是我們以自己為中心
[00:05:39.520 --> 00:05:40.880]  不是以上帝為中心
[00:05:40.880 --> 00:05:44.000]  不是以他者為中心
[00:05:44.000 --> 00:05:46.280]  但是我今天也想分享多一個
[00:05:46.280 --> 00:05:47.800]  我們一起再想仔細一點
[00:05:47.800 --> 00:05:50.120]  其實為自己而生活
[00:05:50.120 --> 00:05:51.760]  自我中心的其中一個表現
[00:05:51.760 --> 00:05:55.200]  其實不只是為了我自己的好處
[00:05:55.200 --> 00:05:58.600]  為自己而生活其中一個表現也是
[00:05:58.600 --> 00:06:02.480]  只是想跟那些跟我相同的人
[00:06:02.480 --> 00:06:04.200]  跟那些我們喜歡的人一起
[00:06:04.200 --> 00:06:05.160]  其實這樣呢
[00:06:05.160 --> 00:06:07.720]  一樣都是一個自我中心的生活方式
[00:06:07.720 --> 00:06:08.840]  因為剛才提到
[00:06:08.840 --> 00:06:11.440]  如果我們是一個為他者的生活的時候
[00:06:11.440 --> 00:06:12.360]  我們應該服侍的人
[00:06:12.360 --> 00:06:14.880]  就是那些跟我們不一樣的人
[00:06:14.880 --> 00:06:17.680]  甚至是那些我們不能夠去愛
[00:06:17.680 --> 00:06:19.480]  覺得自己不能夠跟他相處的人
[00:06:19.480 --> 00:06:22.160]  那些才是耶穌服侍的人
[00:06:22.160 --> 00:06:23.440]  而我們去服侍的時候
[00:06:23.440 --> 00:06:25.000]  應該要服侍那些人
[00:06:25.000 --> 00:06:26.880]  很多時候應該都是他者而不是
[00:06:26.880 --> 00:06:30.080]  只是我們自己喜歡的人
[00:06:30.080 --> 00:06:32.000]  如果一個基督徒的生命
[00:06:32.000 --> 00:06:35.000]  如果不是為了他者而活的話
[00:06:35.000 --> 00:06:38.240]  其實就是好像經文裡面說的那個狀態
[00:06:38.240 --> 00:06:43.040]  就是一顆墨子不落在地裡
[00:06:43.040 --> 00:06:45.760]  最近我正在玩一款遊戲
[00:06:45.760 --> 00:06:48.280]  一款中世紀的騎士遊戲
[00:06:48.280 --> 00:06:52.280]  就是一個騎士在四處冒險
[00:06:52.280 --> 00:06:54.280]  但是很搞笑的
[00:06:54.280 --> 00:06:55.800]  這個騎士不知道為什麼是很弱的
[00:06:55.800 --> 00:06:57.600]  就是我玩了兩三個小時
[00:06:57.600 --> 00:07:00.120]  就有一次被強盜打劫
[00:07:00.120 --> 00:07:02.200]  然後又沒有了裝備
[00:07:02.200 --> 00:07:03.160]  沒有了衣服
[00:07:03.160 --> 00:07:04.240]  沒有了錢
[00:07:04.240 --> 00:07:05.760]  要繼續旅行
[00:07:05.760 --> 00:07:06.360]  就要錢
[00:07:06.360 --> 00:07:08.160]  然後打工
[00:07:08.160 --> 00:07:09.760]  打工的這個遊戲裡面
[00:07:09.760 --> 00:07:11.240]  通常會去做些什麼呢
[00:07:11.240 --> 00:07:15.160]  就是搬麵粉 一些農作物 種子
[00:07:15.160 --> 00:07:16.440]  我就學會了一件事
[00:07:16.440 --> 00:07:17.480]  那個遊戲很仔細的
[00:07:17.480 --> 00:07:22.640]  那個遊戲給任務的NPC是講明的
[00:07:22.640 --> 00:07:26.120]  你現在幫我搬一些麵粉
[00:07:26.120 --> 00:07:28.920]  由馬車搬到穀倉
[00:07:28.920 --> 00:07:32.240]  但是你不要亂進穀倉就隨便擺
[00:07:32.240 --> 00:07:33.760]  他就叫我擺在一個特別的位置
[00:07:33.760 --> 00:07:35.720]  就是一個不是在地下
[00:07:35.720 --> 00:07:38.240]  是架高了的位置
[00:07:38.240 --> 00:07:40.320]  為什麼一定要擺在那裡呢
[00:07:40.320 --> 00:07:42.120]  就是遊戲設計來的
[00:07:42.120 --> 00:07:43.160]  就是要我完成那個遊戲
[00:07:43.160 --> 00:07:45.080]  但是他有一些理論的
[00:07:45.080 --> 00:07:47.600]  他說如果你的農作物
[00:07:47.600 --> 00:07:49.840]  隨便擺在地下那裡
[00:07:49.840 --> 00:07:52.040]  就會受潮
[00:07:52.040 --> 00:07:54.160]  受潮的時候就會發霉
[00:07:54.160 --> 00:07:55.080]  那些麵粉會壞
[00:07:55.080 --> 00:07:56.960]  那些種子就會發芽
[00:07:56.960 --> 00:07:58.680]  你還沒種就發芽
[00:07:58.680 --> 00:07:59.640]  又會壞
[00:07:59.640 --> 00:08:00.920]  或者你真的要種它的時候
[00:08:00.920 --> 00:08:01.760]  你種不了
[00:08:01.760 --> 00:08:02.680]  那就不行的
[00:08:02.680 --> 00:08:05.280]  所以就要擺在一些架
[00:08:05.280 --> 00:08:06.760]  一些櫃 離開地下
[00:08:06.760 --> 00:08:10.120]  或者擺到樓上角樓
[00:08:10.120 --> 00:08:12.240]  我們都知道香港很潮濕
[00:08:12.240 --> 00:08:14.680]  抽濕機那些抽風口
[00:08:14.680 --> 00:08:16.800]  通常是在地下
[00:08:16.800 --> 00:08:20.080]  因為濕氣是向下沉的
[00:08:20.080 --> 00:08:23.240]  所以古代一些農民
[00:08:23.240 --> 00:08:25.400]  他們去存放一些種子 麵粉
[00:08:25.400 --> 00:08:26.280]  不是隨便擺的
[00:08:26.280 --> 00:08:28.400]  是會擺在一些離開地下的地方
[00:08:28.400 --> 00:08:29.600]  擺在一些高角那裡
[00:08:29.600 --> 00:08:34.240]  讓他們不會變質 不會變壞
[00:08:34.240 --> 00:08:37.400]  但是我們作為一個基督徒的時候
[00:08:37.400 --> 00:08:38.920]  耶穌叫我們要做些什麼呢
[00:08:38.920 --> 00:08:40.760]  耶穌叫我們要成為一顆
[00:08:40.760 --> 00:08:43.200]  落了在泥土裡面的種子
[00:08:43.200 --> 00:08:46.280]  而不是叫我們單單成為一顆種子
[00:08:46.280 --> 00:08:47.560]  擺在高角那裡
[00:08:47.560 --> 00:08:50.400]  就讓它在那裡乾燥舒舒服服
[00:08:50.400 --> 00:08:51.160]  不是
[00:08:51.160 --> 00:08:52.920]  耶穌是要我們成為一顆
[00:08:52.920 --> 00:08:55.160]  發揮我們本身的使命
[00:08:55.160 --> 00:08:57.480]  那個功用的一顆種子
[00:08:57.480 --> 00:08:58.720]  要成長為植物
[00:08:58.720 --> 00:09:00.320]  要結出許多的果子
[00:09:00.320 --> 00:09:05.000]  要讓人得著祝福
[00:09:05.000 --> 00:09:10.200]  所以如果我們不是活出一個為他者的生命
[00:09:10.200 --> 00:09:11.440]  為自己而活
[00:09:11.440 --> 00:09:14.560]  其實就是我們把自己藏在高角那裡
[00:09:14.560 --> 00:09:17.800]  我們沒有願意被上帝去轉化
[00:09:17.800 --> 00:09:19.440]  我們就不是一個屬靈的人
[00:09:19.440 --> 00:09:22.720]  我們就仍然是一個屬世的人
[00:09:22.720 --> 00:09:26.200]  生活在自己的安舒圈裡面
[00:09:26.200 --> 00:09:28.040]  但是我們不可以這樣
[00:09:28.040 --> 00:09:34.640]  耶穌就是要我們落入泥土裡面
[00:09:34.640 --> 00:09:37.440]  今天我們的經文在哥倫多前述十五章裡
[00:09:37.440 --> 00:09:41.880]  保羅就用了這個墨子的比喻
[00:09:41.880 --> 00:09:43.360]  繼續去教導我們
[00:09:43.360 --> 00:09:45.520]  當我們其實成為一個墨子的時候
[00:09:45.520 --> 00:09:46.920]  應該要怎樣生活呢
[00:09:46.920 --> 00:09:48.520]  我也先澄清一下
[00:09:48.520 --> 00:09:49.560]  其實這一段經文
[00:09:49.560 --> 00:09:52.520]  他就不完全是透過這個墨子
[00:09:52.520 --> 00:09:54.040]  說我們要怎樣生活
[00:09:54.040 --> 00:09:58.640]  其實保羅當時是在處理哥倫多人的一個問題
[00:09:58.640 --> 00:10:00.800]  就是人死了之後
[00:10:00.800 --> 00:10:02.920]  那個身體是怎樣處理的呢
[00:10:02.920 --> 00:10:06.720]  其實是在處理這個理解
[00:10:06.720 --> 00:10:10.240]  因為當時那些人就有一個這樣的思想
[00:10:10.240 --> 00:10:13.960]  就是人死的時候要留存屍的
[00:10:13.960 --> 00:10:16.000]  因為復活的時候
[00:10:16.000 --> 00:10:18.320]  如果我沒有一個存屍的話
[00:10:18.320 --> 00:10:20.480]  那就復活不了
[00:10:20.480 --> 00:10:22.840]  可能是這樣
[00:10:22.840 --> 00:10:24.240]  如果你有讀西史的話
[00:10:24.240 --> 00:10:25.880]  都有可能見過這樣的故事
[00:10:25.880 --> 00:10:27.920]  歐洲中世紀的時候
[00:10:27.920 --> 00:10:34.040]  都很著重要全身去葬的
[00:10:34.040 --> 00:10:39.000]  從而其實我們可以看到一些有趣的地方
[00:10:39.000 --> 00:10:39.920]  其實初期教會
[00:10:39.920 --> 00:10:43.680]  應該說耶穌也不是升天了很久
[00:10:43.680 --> 00:10:46.560]  也有很多使徒去做很多見證
[00:10:46.560 --> 00:10:48.600]  去教導耶穌的道理
[00:10:48.600 --> 00:10:51.280]  但是其實新約教會的群體裡面
[00:10:51.280 --> 00:10:53.120]  特別是哥倫多教會的人
[00:10:53.120 --> 00:10:54.800]  都有一點點位置
[00:10:54.800 --> 00:10:59.000]  不是很學得到耶穌教導耶穌的吩咐
[00:10:59.000 --> 00:11:01.440]  明明在說一個基督徒的新生命
[00:11:01.440 --> 00:11:02.160]  一個新生
[00:11:02.160 --> 00:11:04.360]  不只是在說將來復活的身體
[00:11:04.360 --> 00:11:05.920]  信耶穌的時候
[00:11:05.920 --> 00:11:07.360]  決志跟從耶穌的時候
[00:11:07.360 --> 00:11:11.120]  其實我們已經進入了一個新生的狀態
[00:11:11.120 --> 00:11:13.560]  一個新生的狀態有什麼特質呢
[00:11:13.560 --> 00:11:14.240]  剛才說的
[00:11:14.240 --> 00:11:16.680]  是為他者的 是不是
[00:11:16.680 --> 00:11:18.120]  但是哥倫多的信徒
[00:11:18.120 --> 00:11:21.040]  他們是在關注復活的什麼呢
[00:11:21.040 --> 00:11:22.320]  復活的時候我的身體是怎樣的
[00:11:22.320 --> 00:11:24.880]  我自己的身體是怎樣的
[00:11:24.880 --> 00:11:26.280]  他們不是在關注他者
[00:11:26.280 --> 00:11:28.880]  是在關注自己
[00:11:28.880 --> 00:11:31.200]  保羅就跟這些人去解釋
[00:11:31.200 --> 00:11:34.960]  我們將來的確是會有一個新的生命
[00:11:34.960 --> 00:11:36.520]  而這個新的生命
[00:11:36.520 --> 00:11:40.640]  的確是會延續著我們現在的肉身
[00:11:40.640 --> 00:11:42.560]  不是完全去了另一個世界
[00:11:42.560 --> 00:11:45.000]  或者完全跟我們沒有關係
[00:11:45.000 --> 00:11:46.480]  是有些關係
[00:11:46.480 --> 00:11:48.560]  但是一個新的生命
[00:11:48.560 --> 00:11:51.560]  其實就好像一個種子轉化的過程一樣
[00:11:51.560 --> 00:11:52.880]  一顆麥子本身
[00:11:52.880 --> 00:11:54.720]  一顆麥就是這麼小
[00:11:54.720 --> 00:11:57.720]  長成最後一顆大麥的時候
[00:11:57.720 --> 00:12:00.080]  你想想其實兩個樣子是很不同的
[00:12:00.080 --> 00:12:01.600]  你是想不到的
[00:12:01.600 --> 00:12:02.640]  一顆總之都是這麼小
[00:12:02.640 --> 00:12:07.840]  一顆大麥可以是我這麼高的
[00:12:07.840 --> 00:12:11.920]  所以其實身體復活的狀態
[00:12:11.920 --> 00:12:13.240]  都是有點像這樣
[00:12:13.240 --> 00:12:14.240]  你死了的時候
[00:12:14.240 --> 00:12:16.080]  說真的 再放兩年
[00:12:16.080 --> 00:12:17.800]  你都融化了骨頭
[00:12:17.800 --> 00:12:19.040]  你復活的時候只剩下骨頭嗎
[00:12:19.040 --> 00:12:21.200]  我們現在就知道不是這樣的
[00:12:21.200 --> 00:12:23.840]  其實保羅也是想說一件事
[00:12:23.840 --> 00:12:25.360]  一個新的身體
[00:12:25.360 --> 00:12:27.360]  都會變成一個跟我們理解
[00:12:27.360 --> 00:12:29.520]  完全不同的一個模樣
[00:12:29.520 --> 00:12:30.800]  雖然是有延續
[00:12:30.800 --> 00:12:33.880]  但是都會是完全不同
[00:12:33.880 --> 00:12:37.520]  而重點是其實這個轉化是一個過程
[00:12:37.520 --> 00:12:43.040]  不是一下子一顆種子就變成一個大麥
[00:12:43.040 --> 00:12:45.360]  而這個轉化的過程
[00:12:45.360 --> 00:12:47.320]  在植物界我們就知道
[00:12:47.320 --> 00:12:48.960]  透過什麼去轉化呢
[00:12:48.960 --> 00:12:52.320]  水份 營養 陽光
[00:12:52.320 --> 00:12:53.760]  而在今天的比喻裡面
[00:12:53.760 --> 00:12:56.680]  我們怎樣由一顆普通的麥子
[00:12:56.680 --> 00:12:58.440]  未經歷上帝轉變的麥子
[00:12:58.440 --> 00:13:02.280]  成為一顆可以榮耀到上帝的一顆大麥呢
[00:13:02.280 --> 00:13:05.000]  就是透過一些不是物理的
[00:13:05.000 --> 00:13:06.520]  不是熟悉的
[00:13:06.520 --> 00:13:08.280]  不是一些可見的因素
[00:13:08.280 --> 00:13:13.600]  而是透過一些靈界的事情去轉化而得盛
[00:13:13.600 --> 00:13:15.600]  所以保羅就鼓勵我們
[00:13:15.600 --> 00:13:16.760]  不要想那麼多
[00:13:16.760 --> 00:13:18.400]  如果你想有永生的話
[00:13:18.400 --> 00:13:22.240]  就種好我們這一顆生命的種子就行了
[00:13:22.240 --> 00:13:23.160]  那怎樣種呢
[00:13:23.160 --> 00:13:26.280]  保羅在37節這裡其實就是提醒我們
[00:13:26.280 --> 00:13:27.360]  雖然你是要種
[00:13:27.360 --> 00:13:29.920]  但是其實我們都做不到那麼多事情
[00:13:29.920 --> 00:13:33.280]  因為我們只是一顆種子而已
[00:13:33.280 --> 00:13:35.040]  怎樣成為一棵植物呢
[00:13:35.040 --> 00:13:37.240]  其實不是我們自己可以決定的
[00:13:37.240 --> 00:13:39.560]  而是上帝才可以決定
[00:13:39.560 --> 00:13:41.320]  他擺了什麼DNA在我裡面
[00:13:41.320 --> 00:13:43.160]  他想我成為一棵怎樣的種子
[00:13:43.160 --> 00:13:48.360]  是上帝才能夠決定生命怎樣去成長
[00:13:48.360 --> 00:13:49.320]  說到這樣
[00:13:49.320 --> 00:13:51.520]  其實是不是我們什麼都不用做
[00:13:51.520 --> 00:13:53.120]  等上帝做事就可以了
[00:13:53.120 --> 00:13:54.360]  但又不是
[00:13:54.360 --> 00:13:56.440]  有一件事我們可以決定的
[00:13:56.440 --> 00:14:01.240]  就是我們決定自己是否放自己在泥土裡面
[00:14:01.240 --> 00:14:03.240]  我們身處哪裡
[00:14:03.240 --> 00:14:05.280]  可以是我們自己去決定的
[00:14:05.280 --> 00:14:09.080]  作為一顆種子在這個故事裡面
[00:14:09.080 --> 00:14:13.200]  唯有將一顆種子放在一個屬靈的好土裡面
[00:14:13.200 --> 00:14:14.160]  即是怎樣呢
[00:14:14.160 --> 00:14:16.360]  即是我們要去認識耶穌教導
[00:14:16.360 --> 00:14:19.600]  仿效耶穌祂的吩咐和祂的生命
[00:14:19.600 --> 00:14:21.000]  吸收耶穌的榜樣
[00:14:21.000 --> 00:14:24.040]  成為我們成長的養分
[00:14:24.040 --> 00:14:27.600]  這樣我們才可以長出一個永生的
[00:14:27.600 --> 00:14:28.800]  一個屬靈的
[00:14:28.800 --> 00:14:33.560]  一個為他者的身體
[00:14:33.560 --> 00:14:35.960]  這個是由一個人的肉身
[00:14:35.960 --> 00:14:39.880]  成長成為一個屬靈人的一個過程
[00:14:39.880 --> 00:14:40.720]  我剛才提到
[00:14:40.720 --> 00:14:43.040]  當我們其實決志那一刻
[00:14:43.040 --> 00:14:44.840]  成為基督徒的那一刻
[00:14:44.840 --> 00:14:47.320]  其實我們已經做了一個這樣的行動
[00:14:47.320 --> 00:14:49.560]  就是選擇我要放自己在泥土
[00:14:49.560 --> 00:14:50.680]  其實是在做這件事
[00:14:50.680 --> 00:14:54.640]  所以萬多時你們是否稱自己為基督徒呢
[00:14:54.640 --> 00:14:55.560]  如果是的話
[00:14:55.560 --> 00:14:56.640]  我們已經下了肚子
[00:14:56.640 --> 00:14:57.360]  回不了頭了
[00:14:57.360 --> 00:14:58.160]  Suppose
[00:14:58.160 --> 00:15:05.920]  我們應該要讓真理的道去培育我們的生命
[00:15:05.920 --> 00:15:09.240]  也等於我們現在其實已經進入了一個
[00:15:09.240 --> 00:15:12.240]  邁向永生的狀態
[00:15:12.240 --> 00:15:12.720]  是的
[00:15:12.720 --> 00:15:16.880]  我們現在的確不是死後復活的一個狀態
[00:15:16.880 --> 00:15:21.880]  我們未完全成長為一棵很漂亮的大麥
[00:15:21.880 --> 00:15:24.760]  可以完全展現上帝的榮耀
[00:15:24.760 --> 00:15:25.960]  不完全有
[00:15:25.960 --> 00:15:28.360]  但是正如一棵植物
[00:15:28.360 --> 00:15:29.440]  它發芽的時候
[00:15:29.440 --> 00:15:32.360]  其實你可以慢慢看到它會生出葉子
[00:15:32.360 --> 00:15:33.440]  生出葉子的時候
[00:15:33.440 --> 00:15:36.080]  你可能會看到它會生出果實
[00:15:36.080 --> 00:15:40.880]  每一個步都可能會看到一點後面的象徵
[00:15:40.880 --> 00:15:44.360]  所以今天雖然我們未完全是一個
[00:15:44.360 --> 00:15:45.920]  生生永生的狀態
[00:15:45.920 --> 00:15:47.440]  但是我們的生命
[00:15:47.440 --> 00:15:51.120]  還是會出現一點點屬於永生的特質的
[00:15:51.120 --> 00:15:59.040]  接下來保羅在經文裡
[00:15:59.040 --> 00:16:04.000]  他列出了四個復活的身體所擁有的特質
[00:16:04.000 --> 00:16:06.360]  就是不惱壞的
[00:16:06.360 --> 00:16:08.000]  榮耀的
[00:16:08.000 --> 00:16:09.120]  強壯的
[00:16:09.120 --> 00:16:13.160]  以及是靈性的或者屬靈的
[00:16:13.160 --> 00:16:16.040]  這些特質是我們永生才有的
[00:16:16.040 --> 00:16:17.360]  而我們這樣看的時候
[00:16:17.360 --> 00:16:18.760]  都會覺得其實是的
[00:16:18.760 --> 00:16:22.040]  我們基督徒應該某程度我們的生命
[00:16:22.040 --> 00:16:26.120]  是要展現到這些特質的
[00:16:26.120 --> 00:16:28.240]  我有一個小的反思
[00:16:28.240 --> 00:16:30.520]  都是在我們日常教會的教導裡面
[00:16:30.520 --> 00:16:31.840]  其實這些特質
[00:16:31.840 --> 00:16:35.120]  是透過一些怎樣的方式去展現到的呢
