
[00:00:00.000 --> 00:00:03.440]  我哋一齊先去禱告去仰望神
[00:02:12.480 --> 00:02:15.480]  咁如果要提一提呢
[00:02:15.480 --> 00:02:16.480]  就係第十四節呢
[00:02:16.480 --> 00:02:20.480]  耶穌滿有聖靈嘅能力回到加利利
[00:02:20.480 --> 00:02:23.480]  明星傳遍了四方
[00:02:23.480 --> 00:02:24.480]  甚至話呢
[00:02:24.480 --> 00:02:26.480]  佢喺國會堂教訓人呢
[00:02:26.480 --> 00:02:28.480]  眾人稱讚佢
[00:02:28.480 --> 00:02:29.480]  甚至呢
[00:02:29.480 --> 00:02:31.480]  即係呢個稱讚嘅講法呢
[00:02:31.480 --> 00:02:33.480]  係be glorified
[00:02:33.480 --> 00:02:35.480]  或者being glorified
[00:02:35.480 --> 00:02:36.480]  即係話呢
[00:02:36.480 --> 00:02:39.480]  其實有啲特別去講呢個嘅字眼呢
[00:02:39.480 --> 00:02:44.480]  就係耶穌係被或者係得呢個榮耀
[00:02:44.480 --> 00:02:45.480]  因為呢
[00:02:45.480 --> 00:02:47.480]  佢就喺國會堂教訓人
[00:02:47.480 --> 00:02:48.480]  咁但係呢
[00:02:48.480 --> 00:02:49.480]  好明顯呢
[00:02:49.480 --> 00:02:50.480]  你發覺呢
[00:02:50.480 --> 00:02:51.480]  即係你讀落呢
[00:02:51.480 --> 00:02:53.480]  我哋話路加呼音
[00:02:53.480 --> 00:02:56.480]  路加係按住次序
[00:02:56.480 --> 00:02:58.480]  去寫耶穌嘅生平
[00:02:58.480 --> 00:03:02.480]  嚟到去建立呢個初信嘅一個嘅人
[00:03:02.480 --> 00:03:03.480]  叫提亞飛羅
[00:03:03.480 --> 00:03:04.480]  大家都會記得啦
[00:03:04.480 --> 00:03:05.480]  咁但係呢
[00:03:05.480 --> 00:03:06.480]  其實嗰個按著次序呢
[00:03:06.480 --> 00:03:07.480]  你發覺呢
[00:03:07.480 --> 00:03:08.480]  佢唔係按著時間次序
[00:03:08.480 --> 00:03:10.480]  呢度再一次睇到唔係
[00:03:10.480 --> 00:03:11.480]  因為呢
[00:03:11.480 --> 00:03:12.480]  你會見到呢
[00:03:12.480 --> 00:03:13.480]  佢十六節呢
[00:03:13.480 --> 00:03:14.480]  十五節呢
[00:03:14.480 --> 00:03:15.480]  佢就喺國會堂
[00:03:15.480 --> 00:03:16.480]  去教訓人嘅
[00:03:16.480 --> 00:03:20.480]  咁應該呢你會讀到下面呢
[00:03:20.480 --> 00:03:22.480]  十八節嗰個地方
[00:03:22.480 --> 00:03:23.480]  即係十六節嗰個地方
[00:03:23.480 --> 00:03:24.480]  佢返到
[00:03:24.480 --> 00:03:25.480]  佢嚟到拿撒勒呢
[00:03:25.480 --> 00:03:27.480]  其實好多人去推斷呢
[00:03:27.480 --> 00:03:29.480]  呢個係佢第一次
[00:03:29.480 --> 00:03:31.480]  喺佢嘅家鄉嘅會堂
[00:03:31.480 --> 00:03:33.480]  講呢啲說話跟住個事公司開始
[00:03:33.480 --> 00:03:34.480]  但係點解會咁呢
[00:03:34.480 --> 00:03:36.480]  因為呢佢要接住前面
[00:03:36.480 --> 00:03:38.480]  前面呢我就冇寫過經文喺度
[00:03:38.480 --> 00:03:40.480]  但係記得上次係講咩嘢
[00:03:40.480 --> 00:03:41.480]  耶穌面對緊咩嘢
[00:03:41.480 --> 00:03:43.480]  耶穌受試探
[00:03:43.480 --> 00:03:44.480]  咁所以呢
[00:03:44.480 --> 00:03:45.480]  耶穌受試探
[00:03:45.480 --> 00:03:47.480]  佢充滿咗聖靈
[00:03:47.480 --> 00:03:48.480]  但係呢魔鬼就點呀
[00:03:48.480 --> 00:03:50.480]  暫時離開佢
[00:03:50.480 --> 00:03:52.480]  咁接住落嚟就係呢段經文啦
[00:03:52.480 --> 00:03:53.480]  就係耶穌呢
[00:03:53.480 --> 00:03:54.480]  滿有聖靈嘅能力呢
[00:03:54.480 --> 00:03:55.480]  就回到加利利
[00:03:55.480 --> 00:03:56.480]  即係佢勝過咗試探
[00:03:56.480 --> 00:03:57.480]  作為一個人
[00:03:57.480 --> 00:03:59.480]  嚟到去勝過試探嘅時候
[00:03:59.480 --> 00:04:01.480]  而佢就開始佢嘅事公啦
[00:04:01.480 --> 00:04:02.480]  所以佢係接住呢
[00:04:02.480 --> 00:04:04.480]  要講到耶穌嘅事公
[00:04:04.480 --> 00:04:06.480]  跟住就講返轉頭
[00:04:06.480 --> 00:04:07.480]  耶穌呢嚟到去
[00:04:07.480 --> 00:04:09.480]  喺佢家鄉嗰度
[00:04:09.480 --> 00:04:10.480]  喺佢嘅會堂嗰度
[00:04:10.480 --> 00:04:12.480]  嚟到去講出呢
[00:04:12.480 --> 00:04:14.480]  佢自己嗰個身份
[00:04:14.480 --> 00:04:16.480]  佢自己嗰個嗰個事公
[00:04:16.480 --> 00:04:19.480]  所以點解講就職典禮咁樣呢
[00:04:19.480 --> 00:04:21.480]  就係呢佢要用呢段嘅經文呢
[00:04:21.480 --> 00:04:23.480]  嚟到去講明呢
[00:04:23.480 --> 00:04:25.480]  佢自己知道自己係咩使命嘅
[00:04:25.480 --> 00:04:26.480]  好啦咁呢
[00:04:26.480 --> 00:04:29.480]  我哋睇嗰個powerpoint呢
[00:04:29.480 --> 00:04:31.480]  其實都唔使郁佢
[00:04:31.480 --> 00:04:32.480]  OK 唔該
[00:04:32.480 --> 00:04:33.480]  咁呢
[00:04:33.480 --> 00:04:34.480]  呢度呢就睇到呢
[00:04:34.480 --> 00:04:36.480]  呢個係咩地方呢
[00:04:36.480 --> 00:04:37.480]  呢個就係呢叫做呢
[00:04:37.480 --> 00:04:39.480]  模擬嘅
[00:04:39.480 --> 00:04:40.480]  即係resume返
[00:04:40.480 --> 00:04:43.480]  以前嘅一個叫拿撒勒人嘅村
[00:04:43.480 --> 00:04:45.480]  咁如果大家去聖地呢
[00:04:45.480 --> 00:04:46.480]  呢個係必去嘅地方
[00:04:46.480 --> 00:04:48.480]  即係去返耶穌嘅家鄉咁樣啦
[00:04:48.480 --> 00:04:50.480]  咁點解要睇呢張相呢
[00:04:50.480 --> 00:04:51.480]  咁呢張相呢
[00:04:51.480 --> 00:04:53.480]  即係當然嗰啲人係喺度模擬緊啦
[00:04:53.480 --> 00:04:55.480]  咁係講緊呢
[00:04:55.480 --> 00:04:57.480]  嗰陣時嘅拿撒勒呢條村
[00:04:57.480 --> 00:05:00.480]  一般嘅家庭係點樣樣嘅
[00:05:00.480 --> 00:05:01.480]  咁其實呢我哋讀聖經呢
[00:05:01.480 --> 00:05:03.480]  都要提一提大家呢
[00:05:03.480 --> 00:05:06.480]  即係你無論遇到咩城嗰個字呀
[00:05:06.480 --> 00:05:09.480]  即係耶穌有時講比喻呢個城嗰個城
[00:05:09.480 --> 00:05:12.480]  或者呢條村嗰條村呢
[00:05:12.480 --> 00:05:16.480]  呢個字可以係有唔同嘅情況
[00:05:16.480 --> 00:05:18.480]  你話羅馬城咁樣
[00:05:18.480 --> 00:05:19.480]  一百萬人嘅
[00:05:19.480 --> 00:05:20.480]  全世界最多人嘅
[00:05:20.480 --> 00:05:22.480]  最大最繁榮嘅城
[00:05:22.480 --> 00:05:23.480]  但係如果呢
[00:05:23.480 --> 00:05:25.480]  你話耶穌話
[00:05:25.480 --> 00:05:26.480]  王係一個城
[00:05:26.480 --> 00:05:27.480]  佢係一個城咁樣啦
[00:05:27.480 --> 00:05:30.480]  咁嗰啲城呢可能係幾千人㗎咋喎
[00:05:30.480 --> 00:05:32.480]  咁拿撒勒呢個地方呢
[00:05:32.480 --> 00:05:36.480]  只係得啲考古學家掘返啲嘢出嚟呢
[00:05:36.480 --> 00:05:38.480]  又冇嗰啲街道嘅
[00:05:38.480 --> 00:05:39.480]  又冇啲公共建築嘅
[00:05:39.480 --> 00:05:40.480]  咩叫公共建築呢
[00:05:40.480 --> 00:05:42.480]  譬如羅馬有啲咩浴池呀
[00:05:42.480 --> 00:05:44.480]  羅馬好多時呢
[00:05:44.480 --> 00:05:47.480]  亦都有好多嗰啲紀念柱呀咁樣
[00:05:47.480 --> 00:05:48.480]  好多呢啲咁嘅嘢㗎嘛
[00:05:48.480 --> 00:05:51.480]  咁你話以色列嗰個地方有冇話有嘅
[00:05:51.480 --> 00:05:52.480]  大啲嘅地方呀
[00:05:52.480 --> 00:05:53.480]  加伯隆呀
[00:05:53.480 --> 00:05:54.480]  耶路撒冷當然有啦
[00:05:54.480 --> 00:05:56.480]  成個聖殿好巨型咁添啦係咪
[00:05:56.480 --> 00:05:59.480]  但係拿撒勒係冇公共地方嘅
[00:05:59.480 --> 00:06:00.480]  咁所以呢
[00:06:00.480 --> 00:06:02.480]  根據嗰啲考古呢
[00:06:02.480 --> 00:06:06.480]  推斷呢只係可能係四百人以下嘅一個村嚟嘅
[00:06:06.480 --> 00:06:08.480]  咁即係原來耶穌呢
[00:06:08.480 --> 00:06:11.480]  你話一路我哋讀到過嚟啦
[00:06:11.480 --> 00:06:12.480]  耶穌嗰個出生
[00:06:12.480 --> 00:06:14.480]  到到依家我哋一路睇呢
[00:06:14.480 --> 00:06:17.480]  即係嗰個背景其實耶穌都係幾貧窮嘅
[00:06:17.480 --> 00:06:19.480]  即係一個好普通嘅家庭
[00:06:19.480 --> 00:06:23.480]  咁呢我哋就會從呢個村呢可以睇到
[00:06:23.480 --> 00:06:25.480]  咁呢個就係一個普通家庭呀
[00:06:25.480 --> 00:06:26.480]  就係咁嘅樣啦
[00:06:26.480 --> 00:06:28.480]  咁耶穌就係咁樣成長㗎
[00:06:28.480 --> 00:06:29.480]  咁呢個第一點
[00:06:29.480 --> 00:06:30.480]  第二點呢
[00:06:30.480 --> 00:06:32.480]  就係嗰度提到會堂
[00:06:32.480 --> 00:06:34.480]  咁頭先提到加伯隆啦
[00:06:34.480 --> 00:06:36.480]  其實呢度都有提下
[00:06:36.480 --> 00:06:38.480]  我遲啲呢就會跟住落嚟
[00:06:38.480 --> 00:06:40.480]  經文就會講耶穌呢就去唔同嘅地方
[00:06:40.480 --> 00:06:43.480]  即係喺以色列嘅北邊
[00:06:43.480 --> 00:06:44.480]  加利利嘅地方
[00:06:44.480 --> 00:06:46.480]  呢一個範圍呢
[00:06:46.480 --> 00:06:48.480]  其實就係耶穌成長嘅地方啦
[00:06:48.480 --> 00:06:51.480]  咁喺呢個嘅背景裏面呢
[00:06:51.480 --> 00:06:53.480]  咁你會見到呢
[00:06:53.480 --> 00:06:54.480]  你話會堂係點㗎
[00:06:54.480 --> 00:06:56.480]  咁我先講一個呢
[00:06:56.480 --> 00:06:58.480]  即係靚啲嘅版本
[00:06:58.480 --> 00:07:00.480]  呢個版本呢其實就係香港嘅
[00:07:00.480 --> 00:07:02.480]  咁你話點樣去香港嘅呢
[00:07:02.480 --> 00:07:04.480]  咁呢個亦都係
[00:07:04.480 --> 00:07:06.480]  以前我都有合作嘅一個機構啦
[00:07:06.480 --> 00:07:08.480]  叫夏達華聖經世界
[00:07:08.480 --> 00:07:10.480]  其實係一個聖經嘅博物館
[00:07:10.480 --> 00:07:13.480]  咁呢佢呢個呢個有啲背景嘅
[00:07:13.480 --> 00:07:15.480]  咁點解我唔攞嗰啲
[00:07:15.480 --> 00:07:16.480]  以色列嗰啲畀大家睇呢
[00:07:16.480 --> 00:07:18.480]  因為呢個你有機會去㗎
[00:07:18.480 --> 00:07:19.480]  咁喺粉嶺
[00:07:19.480 --> 00:07:22.480]  以前呢係張修齊博士
[00:07:22.480 --> 00:07:24.480]  大家可能會識得忠臣嘅一個教授
[00:07:24.480 --> 00:07:26.480]  嘅祖屋嚟嘅
[00:07:26.480 --> 00:07:27.480]  咁經過一連串啦
[00:07:27.480 --> 00:07:29.480]  咁佢哋將個祖屋呢
[00:07:29.480 --> 00:07:31.480]  即係
[00:07:31.480 --> 00:07:33.480]  我記得都係賣啦
[00:07:33.480 --> 00:07:35.480]  某個程度賣咗畀
[00:07:35.480 --> 00:07:38.480]  Peter Wong 佢哋呢個嘅對工啦
[00:07:38.480 --> 00:07:40.480]  咁佢呢個祖屋呢
[00:07:40.480 --> 00:07:43.480]  佢將佢呢就主要呢個地方呢
[00:07:43.480 --> 00:07:45.480]  你見到呢就係一個呢
[00:07:45.480 --> 00:07:47.480]  當時呢耶穌第一世紀會堂
[00:07:47.480 --> 00:07:48.480]  嗰個setting嚟嘅
[00:07:48.480 --> 00:07:50.480]  你睇到呢個樣呢大概係咁
[00:07:50.480 --> 00:07:52.480]  即係如果你
[00:07:52.480 --> 00:07:54.480]  望一望呢呢個位呢
[00:07:54.480 --> 00:07:56.480]  有張叫摩西嘅座嘅
[00:07:56.480 --> 00:07:58.480]  咁呀即係耶穌鬧法尼塞人呢
[00:07:58.480 --> 00:08:00.480]  就話呢佢哋喺摩西嘅座嗰度
[00:08:00.480 --> 00:08:02.480]  點點點呀咁樣
[00:08:02.480 --> 00:08:04.480]  咁所以呢呢個有個摩西嘅座
[00:08:04.480 --> 00:08:06.480]  咁其他側邊嘅地方呢
[00:08:06.480 --> 00:08:09.480]  就係啲人呢就係會咁樣坐喺度呢
[00:08:09.480 --> 00:08:13.480]  聽一啲人喺度講解聖經呀咁樣㗎啦
[00:08:13.480 --> 00:08:16.480]  即係呢個呢就係可能比較好啲
[00:08:16.480 --> 00:08:18.480]  或者有錢啲嘅地方嘅
[00:08:18.480 --> 00:08:21.480]  一啲嘅城市譬如頭先講加帕隆呀嗰啲
[00:08:21.480 --> 00:08:24.480]  就發掘到一啲咁嘅會堂咁樣嘅樣嘅
[00:08:24.480 --> 00:08:26.480]  畀大家去了解啦咁樣
[00:08:26.480 --> 00:08:28.480]  有機會你可以去睇下
[00:08:28.480 --> 00:08:31.480]  咁但係呢如果嗰個拿撒勒呢
[00:08:31.480 --> 00:08:33.480]  個會堂喺邊㗎
[00:08:33.480 --> 00:08:35.480]  佢冇啲公共呢啲會堂喎
[00:08:35.480 --> 00:08:37.480]  佢多數呢就可能喺一個屋企度
[00:08:37.480 --> 00:08:39.480]  咁當然可能冇呢間咁細
[00:08:39.480 --> 00:08:42.480]  但係呢就係一個比較大啲嘅屋企裏面
[00:08:42.480 --> 00:08:44.480]  就做會堂㗎啦咁樣
[00:08:44.480 --> 00:08:47.480]  咁亦都畀大家呢去感受呢
[00:08:47.480 --> 00:08:50.480]  耶穌嗰個佢嗰個長大嘅地方
[00:08:50.480 --> 00:08:52.480]  其實即係一個好窮啦
[00:08:52.480 --> 00:08:55.480]  好普通啦嘅一個地方呀
[00:08:55.480 --> 00:08:57.480]  咁另外一樣嘢呢就係
[00:08:57.480 --> 00:09:01.480]  即係我呢度有冇整到個經文呢
[00:09:01.480 --> 00:09:03.480]  冇唔緊要
[00:09:03.480 --> 00:09:05.480]  咁你可以想像啦
[00:09:05.480 --> 00:09:07.480]  喺呢個會堂嗰度呢
[00:09:07.480 --> 00:09:09.480]  佢係有一啲嘅聖經嘅
[00:09:09.480 --> 00:09:11.480]  咁如果可能大家留意呢
[00:09:11.480 --> 00:09:13.480]  佢嘅聖經呢就係一個卷軸咁樣兩邊
[00:09:13.480 --> 00:09:15.480]  兩條軸咁樣㗎嘛
[00:09:15.480 --> 00:09:17.480]  未去唔使
[00:09:17.480 --> 00:09:19.480]  兩條軸咁樣㗎嘛
[00:09:19.480 --> 00:09:21.480]  咁呢就佢打開聖經
[00:09:21.480 --> 00:09:23.480]  但係你留意呢其中一樣嘢呢
[00:09:23.480 --> 00:09:25.480]  你都會睇見第十七節
[00:09:25.480 --> 00:09:27.480]  佢要讀經囉喎
[00:09:27.480 --> 00:09:29.480]  呢個係佢哋嗰個敬拜嘅習慣
[00:09:29.480 --> 00:09:31.480]  猶太人呢就聚集
[00:09:31.480 --> 00:09:33.480]  跟住呢就會讀聖經
[00:09:33.480 --> 00:09:35.480]  跟住呢就有啲教師呀
[00:09:35.480 --> 00:09:37.480]  嚟到去講解聖經
[00:09:37.480 --> 00:09:39.480]  第十七節呢嗰度話有人將先知以賽亞書
[00:09:39.480 --> 00:09:41.480]  畀佢佢就打開啦
[00:09:41.480 --> 00:09:43.480]  即係原來呢係獨立一卷嘅先知以賽亞書
[00:09:43.480 --> 00:09:45.480]  咁我哋呢
[00:09:45.480 --> 00:09:47.480]  讀到落去呢我哋就會
[00:09:47.480 --> 00:09:49.480]  體會到一樣嘢呢就係
[00:09:49.480 --> 00:09:51.480]  究竟耶穌佢點樣去
[00:09:51.480 --> 00:09:53.480]  運用呢個以賽亞書
[00:09:53.480 --> 00:09:55.480]  去講明佢係
[00:09:55.480 --> 00:09:57.480]  佢點樣服事呢咁樣
[00:09:57.480 --> 00:09:59.480]  咁就但係我哋又遇到
[00:09:59.480 --> 00:10:01.480]  一個問題啦即係都畀大家
[00:10:01.480 --> 00:10:03.480]  知道吓唔可以好詳細嘅解釋
[00:10:03.480 --> 00:10:05.480]  但係呢你會發覺到呢
[00:10:05.480 --> 00:10:07.480]  呢段經文呢就係
[00:10:07.480 --> 00:10:09.480]  叫做主的靈在我身上
[00:10:09.480 --> 00:10:11.480]  因他用高告我
[00:10:11.480 --> 00:10:13.480]  叫我全乎陰急貧窮人
[00:10:13.480 --> 00:10:15.480]  差遣我報告被擄嘅德釋放
[00:10:15.480 --> 00:10:17.480]  乞眼嘅德看見叫那受
[00:10:17.480 --> 00:10:19.480]  壓制嘅德自由報告
[00:10:19.480 --> 00:10:21.480]  神與惡人嘅欺憐
[00:10:21.480 --> 00:10:23.480]  咁就會問一個問題啦
[00:10:23.480 --> 00:10:25.480]  佢係點樣打開以賽亞書嘅呢
[00:10:25.480 --> 00:10:27.480]  打開以賽亞書嘅邊度呢
[00:10:27.480 --> 00:10:29.480]  咁樣咁呢一般呢
[00:10:29.480 --> 00:10:31.480]  就會睇到
[00:10:31.480 --> 00:10:33.480]  一啲嘢解釋啦咁你會見到
[00:10:33.480 --> 00:10:35.480]  呢點解我引用以賽亞書
[00:10:35.480 --> 00:10:37.480]  61章嘅一字二節
[00:10:37.480 --> 00:10:39.480]  同埋以賽亞書嘅42
[00:10:39.480 --> 00:10:41.480]  章七節同埋58
[00:10:41.480 --> 00:10:43.480]  章嘅六節呢因為
[00:10:43.480 --> 00:10:45.480]  你發覺嗰個意思有少少嘅綜合
[00:10:45.480 --> 00:10:47.480]  咁樣㗎喎咁啲人
[00:10:47.480 --> 00:10:49.480]  就即係嗰啲個意思
[00:10:49.480 --> 00:10:51.480]  即係話呢嗰啲識經嘅人呢
[00:10:51.480 --> 00:10:53.480]  就喺度研究喇喺度諗啦
[00:10:53.480 --> 00:10:55.480]  究竟打開嗰卷書究竟
[00:10:55.480 --> 00:10:57.480]  係讀咗啲咩嘢呢咁樣咁你如果
[00:10:57.480 --> 00:10:59.480]  睇睇返呢
[00:10:59.480 --> 00:11:01.480]  個路加科音呢第17節呢
[00:11:01.480 --> 00:11:03.480]  佢就話佢就打開搵到
[00:11:03.480 --> 00:11:05.480]  一處咁樣咁究竟呢
[00:11:05.480 --> 00:11:07.480]  耶穌係
[00:11:07.480 --> 00:11:09.480]  即係random咁樣去打開
[00:11:09.480 --> 00:11:11.480]  呀一話有啲人就講緊
[00:11:11.480 --> 00:11:13.480]  猶太人嗰個禮拜嘅
[00:11:13.480 --> 00:11:15.480]  次序呢就係可能
[00:11:15.480 --> 00:11:17.480]  每個禮拜即係佢有個
[00:11:17.480 --> 00:11:19.480]  即係次序下
[00:11:19.480 --> 00:11:21.480]  個禮拜係讀邊段經文
[00:11:21.480 --> 00:11:23.480]  下個禮拜讀邊段經文其實
[00:11:23.480 --> 00:11:25.480]  嗰啲叫經課呀嘛即係而家有啲教會
[00:11:25.480 --> 00:11:27.480]  都係會守一樣嘢嘅
[00:11:27.480 --> 00:11:29.480]  每個禮拜咁樣去咁樣
[00:11:29.480 --> 00:11:31.480]  去讀咁樣咁係咪呢就係
[00:11:31.480 --> 00:11:33.480]  啱啱嗰日呀耶穌
[00:11:33.480 --> 00:11:35.480]  要講呢段經文嘅時候
[00:11:35.480 --> 00:11:37.480]  佢想講嘅時候就啱讀到嗰度呢
[00:11:37.480 --> 00:11:39.480]  咁樣嗱咁就有好多呢啲
[00:11:39.480 --> 00:11:41.480]  討論嘅咁大家應該都會好
[00:11:41.480 --> 00:11:43.480]  想知啦咁我就講我覺得
[00:11:43.480 --> 00:11:45.480]  即係睇咗咁多嘢
[00:11:45.480 --> 00:11:47.480]  之後覺得啱嗰個版本呀即係我
[00:11:47.480 --> 00:11:49.480]  會覺得咁
[00:11:49.480 --> 00:11:51.480]  唔引用邊個邊個去解釋
[00:11:51.480 --> 00:11:53.480]  啦咁我嘅睇法啦
[00:11:53.480 --> 00:11:55.480]  或者啲識經嘅睇法啦就係呢
[00:11:55.480 --> 00:11:57.480]  應該呢就係
[00:11:57.480 --> 00:11:59.480]  耶穌佢自己去揀嘅經文
[00:11:59.480 --> 00:12:01.480]  即係你睇睇落嗰啲中
[00:12:01.480 --> 00:12:03.480]  如果睇中文睇英文都係
[00:12:03.480 --> 00:12:05.480]  似嘅即係佢係搵
[00:12:05.480 --> 00:12:07.480]  以綽亞書去搵到某個經文
[00:12:07.480 --> 00:12:09.480]  咁其實呢亦都有人指出呢
[00:12:09.480 --> 00:12:11.480]  係唔容易搵㗎喎
[00:12:11.480 --> 00:12:13.480]  以綽亞書有幾多張呀大家
[00:12:13.480 --> 00:12:15.480]  聖經六十六卷
[00:12:15.480 --> 00:12:17.480]  六十六張㗎嘛所以話
[00:12:17.480 --> 00:12:19.480]  以綽亞書係濃縮嘅聖經呀咁樣好容易記呀
[00:12:19.480 --> 00:12:21.480]  咁六十六張
[00:12:21.480 --> 00:12:23.480]  嗰時冇章節㗎嘛
[00:12:23.480 --> 00:12:25.480]  一卷以綽亞書嘩你試下
[00:12:25.480 --> 00:12:27.480]  咁樣你睇下嗰啲
[00:12:27.480 --> 00:12:29.480]  類似摩西五經啦有啲Torah
[00:12:29.480 --> 00:12:31.480]  一大卷厚啲啦但係以綽亞書
[00:12:31.480 --> 00:12:33.480]  都唔少嘢㗎喎
[00:12:33.480 --> 00:12:35.480]  一攞就攞到嗰個位喎咁樣
[00:12:35.480 --> 00:12:37.480]  你可見乜嘢
[00:12:37.480 --> 00:12:39.480]  耶穌係好熟悉嗰啲經文嘅
[00:12:39.480 --> 00:12:41.480]  耶穌係好熟悉嘅經文嘅呢度都要睇到呢
[00:12:41.480 --> 00:12:43.480]  好多個解釋就係話
[00:12:43.480 --> 00:12:45.480]  當時其實好多人問盲嘅
[00:12:45.480 --> 00:12:47.480]  我哋所以成日都要諗返
[00:12:47.480 --> 00:12:49.480]  好多背景究竟嗰時係點
[00:12:49.480 --> 00:12:51.480]  但係耶穌係一個咁細嘅村落
[00:12:51.480 --> 00:12:53.480]  裏面佢能夠去讀
[00:12:53.480 --> 00:12:55.480]  聖經喎亦都好多人指出
[00:12:55.480 --> 00:12:57.480]  你就算係一個喺屋企裏面
[00:12:57.480 --> 00:12:59.480]  啲細細嘅會堂
[00:12:59.480 --> 00:13:01.480]  你只要猶太人做嘢絕對唔隨便嘅
[00:13:01.480 --> 00:13:03.480]  所以呢亦都唔係普通
[00:13:03.480 --> 00:13:05.480]  人可以讀聖經嘅喎一來
[00:13:05.480 --> 00:13:07.480]  要識字識字得嚟呢佢仲要
[00:13:07.480 --> 00:13:09.480]  即係當然未至於係一個教師
[00:13:09.480 --> 00:13:11.480]  嘅位份但係有機會
[00:13:11.480 --> 00:13:13.480]  呢耶穌嗰陣時已經
[00:13:13.480 --> 00:13:15.480]  呢係做緊一啲教導嘅工作
[00:13:15.480 --> 00:13:17.480]  㗎喇有機會吓唔係
[00:13:17.480 --> 00:13:19.480]  隨便一個人可以讀聖經
[00:13:19.480 --> 00:13:21.480]  耶穌一打開佢就能夠
[00:13:21.480 --> 00:13:23.480]  讀到嗰段聖經咁呢
[00:13:23.480 --> 00:13:25.480]  個呢就真係好特別咁但係呢
