
[00:00:00.000 --> 00:00:28.000]  德國的神學家邦封赫爾·蒂特里克·邦封赫爾
[00:06:11.000 --> 00:06:14.000]  生命紀的舊約聖經裏面的生命紀
[00:06:14.000 --> 00:06:17.000]  第四章第一到十四節
[00:06:17.000 --> 00:06:18.000]  我特別跟大家
[00:06:18.000 --> 00:06:21.000]  現在用第七節跟第八節
[00:06:21.000 --> 00:06:22.000]  摩西所說的話
[00:06:22.000 --> 00:06:24.000]  跟大家一起來分享
[00:06:24.000 --> 00:06:30.000]  我們一起來看
[00:06:30.000 --> 00:06:33.000]  在第五節裏面開始說
[00:06:33.000 --> 00:06:36.000]  摩西說我現在告訴你
[00:06:36.000 --> 00:06:40.000]  有律例典章來教訓你們
[00:06:40.000 --> 00:06:43.000]  然後要你們知道
[00:06:43.000 --> 00:06:48.000]  在列邦列萬民當中的眼中
[00:06:48.000 --> 00:06:50.000]  第六節
[00:06:50.000 --> 00:06:54.000]  使你們知道你們是不同的
[00:06:54.000 --> 00:06:56.000]  這什麼不同
[00:06:56.000 --> 00:06:57.000]  第七節跟第八節
[00:06:57.000 --> 00:07:00.000]  講了兩個不同
[00:07:00.000 --> 00:07:01.000]  兩個不同
[00:07:01.000 --> 00:07:02.000]  你看看怎麼說
[00:07:02.000 --> 00:07:04.000]  到了第七節說
[00:07:04.000 --> 00:07:07.000]  那有一個國大國的人
[00:07:07.000 --> 00:07:10.000]  有神與他們親近
[00:07:10.000 --> 00:07:11.000]  像耶和華我們的神
[00:07:11.000 --> 00:07:14.000]  在我們求告他的時候
[00:07:14.000 --> 00:07:16.000]  與我們相近
[00:07:16.000 --> 00:07:19.000]  這個第一個不同
[00:07:19.000 --> 00:07:20.000]  事實上第七節第八節
[00:07:20.000 --> 00:07:22.000]  你看兩節都有
[00:07:22.000 --> 00:07:23.000]  就同一個開始
[00:07:23.000 --> 00:07:25.000]  那有一個大國的人
[00:07:25.000 --> 00:07:27.000]  好像我們這樣
[00:07:27.000 --> 00:07:29.000]  你看你有沒有把握
[00:07:29.000 --> 00:07:31.000]  摩西的意思是說
[00:07:31.000 --> 00:07:34.000]  論文明人家比你強
[00:07:34.000 --> 00:07:35.000]  要打仗的時候
[00:07:35.000 --> 00:07:37.000]  你比他們弱
[00:07:37.000 --> 00:07:39.000]  信仰他們跟你不同
[00:07:39.000 --> 00:07:41.000]  那麼你進到這樣一個地方
[00:07:41.000 --> 00:07:43.000]  有什麼不同
[00:07:43.000 --> 00:07:44.000]  有什麼樣的東西
[00:07:44.000 --> 00:07:48.000]  你可以拿着屹立不倒
[00:07:48.000 --> 00:07:49.000]  有兩件事情
[00:07:49.000 --> 00:07:52.000]  就是第七節跟第八節
[00:07:52.000 --> 00:07:54.000]  我跟大家一起來分享
[00:07:54.000 --> 00:07:55.000]  第七節說
[00:07:55.000 --> 00:07:58.000]  摩西說有哪一個大國
[00:07:58.000 --> 00:08:00.000]  人家是大國
[00:08:00.000 --> 00:08:02.000]  但是有哪一個大國
[00:08:02.000 --> 00:08:06.000]  好像我們這樣
[00:08:06.000 --> 00:08:10.000]  有神與我們這樣的親近
[00:08:10.000 --> 00:08:12.000]  我覺得他講了兩次
[00:08:12.000 --> 00:08:15.000]  他說有神與我們親近
[00:08:15.000 --> 00:08:18.000]  我知道我的神與我親近
[00:08:18.000 --> 00:08:20.000]  我認識我的神
[00:08:20.000 --> 00:08:21.000]  然後再講一次
[00:08:21.000 --> 00:08:23.000]  當我求告他的時候
[00:08:23.000 --> 00:08:25.000]  他一定與我親近
[00:08:25.000 --> 00:08:27.000]  我覺得這個念下去的時候
[00:08:27.000 --> 00:08:29.000]  這句話的語氣
[00:08:29.000 --> 00:08:32.000]  就好像一些年輕的
[00:08:32.000 --> 00:08:35.000]  在熱戀當中的女生
[00:08:35.000 --> 00:08:37.000]  跟他的朋友說
[00:08:37.000 --> 00:08:39.000]  是的
[00:08:39.000 --> 00:08:42.000]  那樣子我沒有你們漂亮
[00:08:42.000 --> 00:08:44.000]  你錢可能比較多
[00:08:44.000 --> 00:08:46.000]  你成績比我好
[00:08:46.000 --> 00:08:48.000]  但是我有男朋友
[00:08:48.000 --> 00:08:51.000]  我的男友愛我
[00:08:51.000 --> 00:08:52.000]  這是這樣
[00:08:52.000 --> 00:08:53.000]  你沒有
[00:08:53.000 --> 00:08:54.000]  我有男友
[00:08:54.000 --> 00:08:56.000]  我的男友對我好
[00:08:56.000 --> 00:08:58.000]  他很親近我
[00:08:58.000 --> 00:09:01.000]  我每次跟他打個招呼的時候
[00:09:01.000 --> 00:09:02.000]  他從來不拒絕
[00:09:02.000 --> 00:09:04.000]  他立刻就跟我親近了
[00:09:04.000 --> 00:09:06.000]  跟我來聯絡了
[00:09:06.000 --> 00:09:08.000]  所以他就見了
[00:09:08.000 --> 00:09:10.000]  好像見了一種驕傲
[00:09:10.000 --> 00:09:11.000]  就驕傲說
[00:09:11.000 --> 00:09:13.000]  我知道我信的是什麼
[00:09:13.000 --> 00:09:15.000]  這個時候我們當基督徒的時候
[00:09:15.000 --> 00:09:17.000]  可能是的
[00:09:17.000 --> 00:09:20.000]  你的機會不比人高
[00:09:20.000 --> 00:09:22.000]  你收入也比別人多
[00:09:22.000 --> 00:09:24.000]  但是你能不能夠站着說
[00:09:24.000 --> 00:09:26.000]  但是我有一樣也沒有
[00:09:26.000 --> 00:09:27.000]  我有我這個神
[00:09:27.000 --> 00:09:30.000]  我認識的神與我親近
[00:09:30.000 --> 00:09:32.000]  每次我求告他的時候
[00:09:32.000 --> 00:09:34.000]  他就與我親近
[00:09:34.000 --> 00:09:35.000]  你有經驗啊
[00:09:35.000 --> 00:09:36.000]  你經歷過嗎
[00:09:36.000 --> 00:09:38.000]  你有這樣的經歷的話
[00:09:38.000 --> 00:09:39.000]  任何時間
[00:09:39.000 --> 00:09:41.000]  任何人你都不用怕
[00:09:41.000 --> 00:09:42.000]  他可能比你好
[00:09:42.000 --> 00:09:43.000]  很多方面
[00:09:43.000 --> 00:09:47.000]  但是你的信仰是那個寶
[00:09:47.000 --> 00:09:49.000]  我好幾年前我回到香港
[00:09:49.000 --> 00:09:51.000]  那個時候我住在加拿大
[00:09:51.000 --> 00:09:53.000]  回來香港一段時間
[00:09:53.000 --> 00:09:54.000]  回來香港的時候
[00:09:54.000 --> 00:09:57.000]  有一天我就走過迷店道
[00:09:57.000 --> 00:10:00.000]  跟佐敦那個地方
[00:10:00.000 --> 00:10:04.000]  看見有個寫着水晶店
[00:10:04.000 --> 00:10:05.000]  賣水晶那個
[00:10:05.000 --> 00:10:06.000]  那麼我也不太懂
[00:10:06.000 --> 00:10:09.000]  我以爲賣那些裝飾品
[00:10:09.000 --> 00:10:12.000]  我覺得我太太比較喜歡水晶
[00:10:12.000 --> 00:10:14.000]  還是Swarovski那些
[00:10:14.000 --> 00:10:15.000]  那麼所以我就跑進去
[00:10:15.000 --> 00:10:16.000]  想買一個看看
[00:10:16.000 --> 00:10:18.000]  找一個小禮物給她
[00:10:18.000 --> 00:10:20.000]  回去送給她
[00:10:20.000 --> 00:10:21.000]  進到裏面的時候
[00:10:21.000 --> 00:10:23.000]  大家都知道什麼水晶店
[00:10:23.000 --> 00:10:25.000]  就是那個迷信的一些東西
[00:10:25.000 --> 00:10:27.000]  把那個水晶擴了一半
[00:10:27.000 --> 00:10:28.000]  放在那裏
[00:10:28.000 --> 00:10:30.000]  迷信的一些東西
[00:10:30.000 --> 00:10:32.000]  進去不是哪回事
[00:10:32.000 --> 00:10:33.000]  根本不是賣裝飾品的
[00:10:33.000 --> 00:10:36.000]  我就轉身就要走了
[00:10:36.000 --> 00:10:37.000]  一轉的時候
[00:10:37.000 --> 00:10:39.000]  有一個女士我不認識她了
[00:10:39.000 --> 00:10:40.000]  她也不認識我
[00:10:40.000 --> 00:10:43.000]  就剛剛從店外面進來
[00:10:43.000 --> 00:10:44.000]  一進來的時候
[00:10:44.000 --> 00:10:45.000]  見到我
[00:10:45.000 --> 00:10:46.000]  這個男人可能
[00:10:46.000 --> 00:10:47.000]  這個男人買這些東西
[00:10:47.000 --> 00:10:49.000]  可能比較少吧
[00:10:49.000 --> 00:10:50.000]  我也不知道
[00:10:50.000 --> 00:10:51.000]  無論如何
[00:10:51.000 --> 00:10:52.000]  她立刻就跑過來
[00:10:52.000 --> 00:10:53.000]  跟我說
[00:10:53.000 --> 00:10:56.000]  跟我講見證
[00:10:56.000 --> 00:10:57.000]  她說哎呀
[00:10:57.000 --> 00:10:58.000]  先生啊
[00:10:58.000 --> 00:11:00.000]  這個水晶好啊
[00:11:00.000 --> 00:11:01.000]  她說
[00:11:01.000 --> 00:11:03.000]  這個東西你不要小看它
[00:11:03.000 --> 00:11:04.000]  你心情不好的時候
[00:11:04.000 --> 00:11:06.000]  抹一下暖的
[00:11:06.000 --> 00:11:07.000]  哇
[00:11:07.000 --> 00:11:08.000]  那麼有把握
[00:11:08.000 --> 00:11:09.000]  我說哎呀
[00:11:09.000 --> 00:11:10.000]  我不買這個
[00:11:10.000 --> 00:11:11.000]  我就轉身就走了
[00:11:11.000 --> 00:11:13.000]  我離開那個店的時候
[00:11:13.000 --> 00:11:14.000]  一邊走
[00:11:14.000 --> 00:11:15.000]  心裏面有點難過
[00:11:15.000 --> 00:11:17.000]  而且有點後悔
[00:11:17.000 --> 00:11:18.000]  我說爲什麼
[00:11:18.000 --> 00:11:19.000]  她有見證跟我講
[00:11:19.000 --> 00:11:20.000]  我不跟她
[00:11:20.000 --> 00:11:22.000]  你講另外一個見證嘛
[00:11:22.000 --> 00:11:23.000]  我應該跟她說
[00:11:23.000 --> 00:11:24.000]  上個禮拜
[00:11:24.000 --> 00:11:25.000]  我碰見一件事情
[00:11:25.000 --> 00:11:26.000]  真的
[00:11:26.000 --> 00:11:27.000]  那個時候真的
[00:11:27.000 --> 00:11:28.000]  有件事情好難
[00:11:28.000 --> 00:11:30.000]  然後我禱告我的神
[00:11:30.000 --> 00:11:31.000]  然後就看見
[00:11:31.000 --> 00:11:33.000]  她很奇妙地解決
[00:11:33.000 --> 00:11:34.000]  哎呀
[00:11:34.000 --> 00:11:35.000]  我失去了這個機會
[00:11:35.000 --> 00:11:36.000]  我就走了
[00:11:36.000 --> 00:11:37.000]  你明白意思嗎
[00:11:37.000 --> 00:11:39.000]  連人家都有她的見證
[00:11:39.000 --> 00:11:40.000]  你又沒有
[00:11:40.000 --> 00:11:41.000]  如果你有
[00:11:41.000 --> 00:11:43.000]  你說我知道神愛我
[00:11:43.000 --> 00:11:44.000]  對
[00:11:44.000 --> 00:11:46.000]  很多地方我比不上你
[00:11:46.000 --> 00:11:47.000]  但是神愛我
[00:11:47.000 --> 00:11:49.000]  這個是你沒有的
[00:11:49.000 --> 00:11:52.000]  我知道我的神與我親近
[00:11:52.000 --> 00:11:53.000]  這是第一個
[00:11:53.000 --> 00:11:54.000]  與人不同
[00:11:54.000 --> 00:11:56.000]  有哪一個大國
[00:11:56.000 --> 00:11:57.000]  好像你這樣呢
[00:11:57.000 --> 00:12:00.000]  摩西說不用怕
[00:12:00.000 --> 00:12:01.000]  大國沒有
[00:12:01.000 --> 00:12:02.000]  你有
[00:12:02.000 --> 00:12:03.000]  這是第一個
[00:12:03.000 --> 00:12:06.000]  那麼第二個
[00:12:06.000 --> 00:12:09.000]  與人不同的是什麼
[00:12:09.000 --> 00:12:10.000]  第八節
[00:12:10.000 --> 00:12:12.000]  又有哪一個大國
[00:12:12.000 --> 00:12:15.000]  有這樣的公義律例
[00:12:15.000 --> 00:12:16.000]  典章
[00:12:16.000 --> 00:12:18.000]  像我們今天
[00:12:18.000 --> 00:12:21.000]  我們在你們面前
[00:12:21.000 --> 00:12:22.000]  所成名的這些
[00:12:22.000 --> 00:12:25.000]  一切的律法呢
[00:12:25.000 --> 00:12:28.000]  那麼這句話更加明顯了
[00:12:28.000 --> 00:12:32.000]  有公義的律例典章
[00:12:32.000 --> 00:12:33.000]  短短的
[00:12:33.000 --> 00:12:35.000]  剛纔如果你留意的話
[00:12:35.000 --> 00:12:36.000]  我們這是
[00:12:36.000 --> 00:12:37.000]  短短一段聖經裏面
[00:12:37.000 --> 00:12:39.000]  出現了多少次
[00:12:39.000 --> 00:12:40.000]  六次
[00:12:40.000 --> 00:12:42.000]  重複又重複說
[00:12:42.000 --> 00:12:45.000]  我們有神給我們的
[00:12:45.000 --> 00:12:49.000]  公義的律例典章
[00:12:49.000 --> 00:12:54.000]  我們可以去遵守
[00:12:54.000 --> 00:12:55.000]  這個意思是什麼
[00:12:55.000 --> 00:12:56.000]  就是說
[00:12:56.000 --> 00:13:01.000]  我們有從神而來的標準
[00:13:01.000 --> 00:13:04.000]  我們有從神而來的
[00:13:04.000 --> 00:13:06.000]  價值觀念
[00:13:06.000 --> 00:13:07.000]  是我們知道
[00:13:07.000 --> 00:13:09.000]  我們要遵守的
[00:13:09.000 --> 00:13:11.000]  我們周圍的人都知道的
[00:13:11.000 --> 00:13:13.000]  我們是與人不同的
[00:13:13.000 --> 00:13:15.000]  不是要跟人家來對抗
[00:13:15.000 --> 00:13:17.000]  但是人家的標準
[00:13:17.000 --> 00:13:18.000]  他有他的標準
[00:13:18.000 --> 00:13:22.000]  但是我也有我的標準
[00:13:22.000 --> 00:13:25.000]  我在加拿大牧羊教會的時候
[00:13:25.000 --> 00:13:26.000]  我還很記得有一天
[00:13:26.000 --> 00:13:28.000]  有一個教會里面的弟兄
[00:13:28.000 --> 00:13:31.000]  跟我說
[00:13:31.000 --> 00:13:33.000]  他說好難
[00:13:33.000 --> 00:13:36.000]  他說我公司裏面有一個同事
[00:13:36.000 --> 00:13:37.000]  他這個人最差的人格
[00:13:37.000 --> 00:13:39.000]  非常的差
[00:13:39.000 --> 00:13:41.000]  這個人我非常討厭
[00:13:41.000 --> 00:13:43.000]  大家很討厭他
[00:13:43.000 --> 00:13:45.000]  但是最近你知道嗎
[00:13:45.000 --> 00:13:48.000]  他請了一個風水師
[00:13:48.000 --> 00:13:50.000]  是我替他的家裏面
[00:13:50.000 --> 00:13:53.000]  重新報了一個風水證
[00:13:53.000 --> 00:13:56.000]  而且真的報了風水證以後
[00:13:56.000 --> 00:13:59.000]  他的生意又多
[00:13:59.000 --> 00:14:04.000]  然後他的收入又一級再興
[00:14:04.000 --> 00:14:06.000]  然後他問我說
[00:14:06.000 --> 00:14:07.000]  牧師啊
[00:14:07.000 --> 00:14:11.000]  事實上做基督徒是不是不可以
[00:14:11.000 --> 00:14:14.000]  擺一個風水證也可以
[00:14:14.000 --> 00:14:16.000]  那個師父那麼靈
[00:14:16.000 --> 00:14:19.000]  找找他你覺得行不行
[00:14:19.000 --> 00:14:23.000]  我沒想過我們會有這樣的問題
[00:14:23.000 --> 00:14:26.000]  一下子我真的不懂得怎麼回答他
[00:14:26.000 --> 00:14:27.000]  但是突然間我感謝主
[00:14:27.000 --> 00:14:31.000]  給我這樣的一種智慧
[00:14:31.000 --> 00:14:33.000]  我就跟他說弟兄
[00:14:33.000 --> 00:14:37.000]  這個風水師父靈不靈我不知道
[00:14:37.000 --> 00:14:41.000]  但是我說甚至他是靈的
[00:14:41.000 --> 00:14:42.000]  我也不找他
[00:14:42.000 --> 00:14:43.000]  爲什麼呢
[00:14:43.000 --> 00:14:46.000]  如果他這個人
[00:14:46.000 --> 00:14:48.000]  用他的方法
[00:14:48.000 --> 00:14:49.000]  用他的能力
[00:14:49.000 --> 00:14:53.000]  去幫助一個那麼差人格的人
[00:14:53.000 --> 00:14:55.000]  他也去幫他
[00:14:55.000 --> 00:14:56.000]  就算他很靈
[00:14:56.000 --> 00:14:57.000]  我也不用他
[00:14:57.000 --> 00:14:59.000]  我也不跟隨他
[00:14:59.000 --> 00:15:00.000]  明白意思嗎
[00:15:00.000 --> 00:15:02.000]  我們基督徒就是這樣的
[00:15:02.000 --> 00:15:05.000]  我們有我們的把握
[00:15:05.000 --> 00:15:06.000]  我們的標準
[00:15:06.000 --> 00:15:08.000]  我們走的人證的路
[00:15:08.000 --> 00:15:10.000]  就好像摩西在這裏
[00:15:10.000 --> 00:15:12.000]  對以色列人講了六次說
[00:15:12.000 --> 00:15:13.000]  你知道嗎
[00:15:13.000 --> 00:15:19.000]  你有從神而來的公義的典章跟律例
[00:15:19.000 --> 00:15:21.000]  你們可以去遵守
[00:15:21.000 --> 00:15:23.000]  你們有高尚的
[00:15:23.000 --> 00:15:24.000]  抽手的
[00:15:24.000 --> 00:15:28.000]  做人的標準與原則
[00:15:28.000 --> 00:15:30.000]  這個就是第二個
[00:15:30.000 --> 00:15:32.000]  你們與人不同的地方
[00:15:32.000 --> 00:15:34.000]  你抓住那兩個
[00:15:34.000 --> 00:15:36.000]  無論你到什麼地方
[00:15:36.000 --> 00:15:37.000]  你無論你周圍的人
[00:15:37.000 --> 00:15:39.000]  怎麼看你的信仰
[00:15:39.000 --> 00:15:42.000]  你都可以屹立不倒
[00:15:42.000 --> 00:15:46.000]  這個是摩西所說的兩件事情
[00:15:46.000 --> 00:15:49.000]  然後摩西還不放心
[00:15:49.000 --> 00:15:51.000]  再從兩個故事
[00:15:51.000 --> 00:15:53.000]  兩個歷史來提醒
[00:15:53.000 --> 00:15:54.000]  以色列人
[00:15:54.000 --> 00:15:56.000]  這個對我們也特別
[00:15:56.000 --> 00:15:59.000]  記得我們再看一看了解一下
[00:15:59.000 --> 00:16:02.000]  第一個是負面的經驗
[00:16:02.000 --> 00:16:04.000]  第二個是正面的經驗
[00:16:04.000 --> 00:16:06.000]  負面的經驗
[00:16:06.000 --> 00:16:08.000]  發生在哪裏
[00:16:08.000 --> 00:16:09.000]  就是第三節
[00:16:09.000 --> 00:16:11.000]  那裏所說的
[00:16:11.000 --> 00:16:14.000]  巴黎皮爾的事件
[00:16:14.000 --> 00:16:15.000]  正面呢
[00:16:15.000 --> 00:16:17.000]  就是後面第九節
[00:16:17.000 --> 00:16:18.000]  一直講下去
[00:16:18.000 --> 00:16:20.000]  就是要你們記得
[00:16:20.000 --> 00:16:22.000]  在河列山
[00:16:22.000 --> 00:16:23.000]  就是西乃山
[00:16:23.000 --> 00:16:25.000]  所發生的事情
[00:16:25.000 --> 00:16:27.000]  我們看看這兩段的事情
[00:16:27.000 --> 00:16:28.000]  摩西說第一個
[00:16:28.000 --> 00:16:30.000]  從負面的經驗
[00:16:30.000 --> 00:16:32.000]  你們要記得
[00:16:32.000 --> 00:16:34.000]  不要再犯巴黎皮爾
[00:16:34.000 --> 00:16:35.000]  所犯的事情
[00:16:35.000 --> 00:16:37.000]  巴黎皮爾是什麼事情
[00:16:37.000 --> 00:16:40.000]  如果大家看聖經就知道了
[00:16:40.000 --> 00:16:41.000]  我們說巴黎皮爾
[00:16:41.000 --> 00:16:43.000]  就是在曠野的地方
[00:16:43.000 --> 00:16:46.000]  發生在米甸地區的地方
[00:16:46.000 --> 00:16:47.000]  經文呢
[00:16:47.000 --> 00:16:50.000]  就記在明肅記的二十五章
[00:16:50.000 --> 00:16:52.000]  明肅記二十五章說
[00:16:52.000 --> 00:16:54.000]  以色列人一直在曠野
[00:16:54.000 --> 00:16:57.000]  漂流到米甸的地方
[00:16:57.000 --> 00:16:59.000]  然後就發生了瘟疫
[00:16:59.000 --> 00:17:01.000]  死了不少的人
[00:17:01.000 --> 00:17:02.000]  那麼應該
[00:17:02.000 --> 00:17:05.000]  如果你是相信耶和華的人
[00:17:05.000 --> 00:17:09.000]  你發生了這樣的病
[00:17:09.000 --> 00:17:10.000]  有這個慘
[00:17:10.000 --> 00:17:12.000]  很不容易的
[00:17:12.000 --> 00:17:13.000]  面對着困難的時候
[00:17:13.000 --> 00:17:14.000]  他們應該是
[00:17:14.000 --> 00:17:18.000]  圍轉向着耶和華來求告
[00:17:18.000 --> 00:17:21.000]  但是以色列人沒有這樣做
[00:17:21.000 --> 00:17:22.000]  事實上呢
[00:17:22.000 --> 00:17:25.000]  這個事情背後也有點的歷史
[00:17:25.000 --> 00:17:27.000]  大家可能也
[00:17:27.000 --> 00:17:28.000]  如果你念聖經比較熟的
[00:17:28.000 --> 00:17:30.000]  還記得一個叫巴
[00:17:30.000 --> 00:17:32.000]  這個就叫巴蘭的人
[00:17:32.000 --> 00:17:34.000]  這個巴蘭的人受了錢
[00:17:34.000 --> 00:17:36.000]  要去咒咒以色列人
[00:17:36.000 --> 00:17:39.000]  但是神就不給他咒咒
[00:17:39.000 --> 00:17:40.000]  大家記得嗎
[00:17:40.000 --> 00:17:42.000]  每次開口要咒咒以色列人的時候
[00:17:42.000 --> 00:17:44.000]  就變了囑咐的話
[00:17:44.000 --> 00:17:47.000]  最後巴蘭人就一分錢都拿不到
[00:17:47.000 --> 00:17:49.000]  這個記在明肅記
[00:17:49.000 --> 00:17:51.000]  就這樣的事情
[00:17:51.000 --> 00:17:53.000]  但是事實上大家知道嗎
[00:17:53.000 --> 00:17:56.000]  後來在明肅記三十一章
