
[00:00:00.000 --> 00:00:03.000]  我聽過一個這樣的報道
[00:04:24.000 --> 00:04:27.000]  原因是這個文士口頭上說要跟從主的時候
[00:04:27.000 --> 00:04:34.000]  他並沒有好好考慮清楚要付上什麼代價
[00:04:34.000 --> 00:04:34.000]  他並沒有好好考慮清楚要付上什麼代價
[00:04:34.000 --> 00:04:38.000]  他並沒有好好考慮清楚要付上什麼代價
[00:04:38.000 --> 00:04:42.000]  主對跟從他的人是有要求的
[00:04:42.000 --> 00:04:44.000]  主對跟從他的人是有要求的
[00:04:44.000 --> 00:04:49.000]  主耶穌要門徒明白跟從他要付出代價
[00:04:49.000 --> 00:04:52.000]  主耶穌要門徒明白跟從他要付出代價
[00:04:52.000 --> 00:04:55.000]  第一個代價就是安居之所
[00:04:55.000 --> 00:04:57.000]  第一個代價就是安居之所
[00:04:57.000 --> 00:04:59.000]  我們看第二十節
[00:04:59.000 --> 00:05:02.000]  狐狸有洞,天空的飛鳥有窩
[00:05:02.000 --> 00:05:05.000]  第二十節講狐狸有洞,天空的飛鳥有窩
[00:05:05.000 --> 00:05:10.000]  洞穴和鳥窩都是棲身安潔的地方
[00:05:10.000 --> 00:05:15.000]  洞穴和鳥窩都是棲身安潔的地方
[00:05:15.000 --> 00:05:17.000]  是人的安樂窩
[00:05:17.000 --> 00:05:18.000]  是人的安樂窩
[00:05:18.000 --> 00:05:20.000]  也是家的所在
[00:05:20.000 --> 00:05:22.000]  也是家的所在
[00:05:22.000 --> 00:05:27.000]  所以象徵著人在家裡得以恢復精神體力
[00:05:27.000 --> 00:05:30.000]  人能夠得以恢復精神體力
[00:05:30.000 --> 00:05:32.000]  可以重新振作
[00:05:32.000 --> 00:05:34.000]  可以重新振作起來
[00:05:34.000 --> 00:05:36.000]  家是很重要的
[00:05:36.000 --> 00:05:37.000]  所以家是非常重要的
[00:05:37.000 --> 00:05:40.000]  但是人如果失去了家
[00:05:40.000 --> 00:05:42.000]  但是人如果失去了家
[00:05:42.000 --> 00:05:44.000]  一旦淪為無家者
[00:05:44.000 --> 00:05:46.000]  一旦淪為無家者
[00:05:46.000 --> 00:05:48.000]  就會失去安全感
[00:05:48.000 --> 00:05:49.000]  就會失去安全感
[00:05:49.000 --> 00:05:51.000]  妄言若失
[00:05:51.000 --> 00:05:54.000]  妄言若失
[00:05:54.000 --> 00:05:58.000]  甚至會傷痛而流淚
[00:05:58.000 --> 00:05:59.000]  甚至會傷痛而流淚
[00:05:59.000 --> 00:06:00.000]  不出奇
[00:06:00.000 --> 00:06:01.000]  不出奇
[00:06:01.000 --> 00:06:03.000]  因為我們最近都看到
[00:06:03.000 --> 00:06:07.000]  在美國的風災很多人因為痛失家園而流淚
[00:06:07.000 --> 00:06:09.000]  我們看到最近美國的風災
[00:06:09.000 --> 00:06:12.000]  我們看到很多人痛失家園而流淚
[00:06:12.000 --> 00:06:14.000]  在畫面上多數都是女士
[00:06:14.000 --> 00:06:15.000]  在畫面上多數都是女士
[00:06:15.000 --> 00:06:16.000]  在畫面上多數都是女士
[00:06:16.000 --> 00:06:17.000]  畫面上多數都是女士
[00:06:17.000 --> 00:06:18.000]  畫面上多數都是女士
[00:06:18.000 --> 00:06:19.000]  但是幾年前
[00:06:19.000 --> 00:06:24.000]  美國新奧爾良那邊同樣有水災的時候
[00:06:24.000 --> 00:06:29.000]  之前美國新奧爾良那邊有水災的時候
[00:06:29.000 --> 00:06:33.000]  我看到一位男士都會悲傷哭泣
[00:06:33.000 --> 00:06:35.000]  我也看到一位男士在悲傷哭泣
[00:06:35.000 --> 00:06:36.000]  我也看到一位男士在悲傷哭泣
[00:06:36.000 --> 00:06:39.000]  因為他失去了自己寶貴的家園
[00:06:39.000 --> 00:06:41.000]  因為他失去了自己寶貴的家園
[00:06:41.000 --> 00:06:45.000]  耶穌傳道的生涯同樣是沒有安身之所
[00:06:45.000 --> 00:06:48.000]  耶穌整個傳道的生涯他也是沒有安身之所
[00:06:48.000 --> 00:06:50.000]  因為他要傳天國的道理
[00:06:50.000 --> 00:06:52.000]  因為他要傳天國的道理
[00:06:52.000 --> 00:06:56.000]  以及要幫助和服務那些有需要的人
[00:06:56.000 --> 00:06:59.000]  以及要幫助和服務那些有需要的人
[00:06:59.000 --> 00:07:02.000]  所以他要離開他的家鄉
[00:07:02.000 --> 00:07:03.000]  所以他要離開他的家鄉
[00:07:03.000 --> 00:07:05.000]  離開他的家屬
[00:07:05.000 --> 00:07:06.000]  離開他的家屬
[00:07:06.000 --> 00:07:10.000]  勇敢面對那些反對他又攻擊他的人
[00:07:10.000 --> 00:07:14.000]  勇敢面對那些反對他又攻擊他的人
[00:07:14.000 --> 00:07:17.000]  包括被人趕出城
[00:07:17.000 --> 00:07:20.000]  包括被人趕出城
[00:07:20.000 --> 00:07:24.000]  想把他推到山崖
[00:07:24.000 --> 00:07:25.000]  想把他推到山崖下面去
[00:07:25.000 --> 00:07:27.000]  在路加福音第四章二十九節有講到
[00:07:27.000 --> 00:07:30.000]  在路加福音第四章二十九節有講到
[00:07:30.000 --> 00:07:36.000]  另外他是被人用石頭打的
[00:07:36.000 --> 00:07:38.000]  也有用石頭打他
[00:07:38.000 --> 00:07:40.000]  這是約翰福音八章五十九節
[00:07:40.000 --> 00:07:43.000]  這是約翰福音八章五十九節有講到
[00:07:43.000 --> 00:07:47.000]  可見耶穌顛沛流離
[00:07:47.000 --> 00:07:50.000]  可以看到耶穌的生活是顛沛流離的
[00:07:50.000 --> 00:07:55.000]  可以看到耶穌的生活是顛沛流離的
[00:07:55.000 --> 00:07:58.000]  另外一個過著像耶穌一樣的傳道方式的人
[00:07:58.000 --> 00:08:00.000]  另外一個過著像耶穌一樣的傳道方式的人
[00:08:00.000 --> 00:08:03.000]  就是使徒保羅
[00:08:03.000 --> 00:08:04.000]  就是使徒保羅
[00:08:04.000 --> 00:08:07.000]  他很多次被人迫害遇上危險
[00:08:07.000 --> 00:08:10.000]  他很多次被人迫害遇上危險
[00:08:10.000 --> 00:08:13.000]  他曾經被人用石頭打到幾乎要死
[00:08:13.000 --> 00:08:16.000]  他曾經被人用石頭打到幾乎要死
[00:08:16.000 --> 00:08:18.000]  但是保羅並沒有退縮
[00:08:18.000 --> 00:08:20.000]  但是保羅並沒有退縮
[00:08:20.000 --> 00:08:21.000]  他沒有埋怨
[00:08:21.000 --> 00:08:22.000]  他沒有埋怨
[00:08:22.000 --> 00:08:24.000]  他反而宣告說我不以福音為恥
[00:08:24.000 --> 00:08:28.000]  他反而宣告說我不以福音為恥
[00:08:28.000 --> 00:08:29.000]  他反而宣告說我不以福音為恥
[00:08:29.000 --> 00:08:33.000]  他又說我傳福音源是源沒有可誇的
[00:08:33.000 --> 00:08:34.000]  他又說我傳福音源是源沒有可誇的
[00:08:34.000 --> 00:08:37.000]  他說我傳福音源是源沒有可誇的
[00:08:37.000 --> 00:08:39.000]  因為我是不得已的
[00:08:39.000 --> 00:08:40.000]  因為我是不得已的
[00:08:40.000 --> 00:08:42.000]  若不傳福音我便有禍了
[00:08:42.000 --> 00:08:44.000]  若不傳福音我便有禍了
[00:08:44.000 --> 00:08:48.000]  凡是願意跟從主的人
[00:08:48.000 --> 00:08:49.000]  凡是願意跟從主的人
[00:08:49.000 --> 00:08:54.000]  都需要知道主耶穌要求他要付出跟從的代價
[00:08:54.000 --> 00:08:57.000]  都需要知道主耶穌要求他要付出跟從的代價
[00:08:57.000 --> 00:08:59.000]  要為著福音而努力
[00:08:59.000 --> 00:09:01.000]  要為著福音而努力
[00:09:01.000 --> 00:09:03.000]  因為主耶穌為著福音的緣故
[00:09:03.000 --> 00:09:05.000]  因為主耶穌為著福音的緣故
[00:09:05.000 --> 00:09:10.000]  曾經連很幸福安全的家也甘心放下
[00:09:10.000 --> 00:09:14.000]  曾經連很幸福安全的家也甘心放下
[00:09:14.000 --> 00:09:18.000]  所以我們跟從主的人應該有同樣的心智
[00:09:18.000 --> 00:09:21.000]  所以我們跟從主的人要有同樣的心智
[00:09:21.000 --> 00:09:24.000]  是為著福音而受苦的
[00:09:24.000 --> 00:09:26.000]  是為著福音而受苦的
[00:09:26.000 --> 00:09:30.000]  基督徒要有捨棄安居之所的心理準備
[00:09:30.000 --> 00:09:34.000]  基督徒要有捨棄安居之所的心理準備
[00:09:34.000 --> 00:09:36.000]  除了要付出這個代價之外
[00:09:36.000 --> 00:09:38.000]  除了要付出這個代價之外
[00:09:38.000 --> 00:09:41.000]  主耶穌對他的跟從者有另外一個要求
[00:09:41.000 --> 00:09:44.000]  主耶穌對他的跟從者有另外一個要求
[00:09:44.000 --> 00:09:47.000]  我們看第21,22節
[00:09:47.000 --> 00:09:50.000]  我們看第21,22節
[00:09:50.000 --> 00:09:52.000]  請聽我來念
[00:09:52.000 --> 00:09:54.000]  又有一個門徒對耶穌說
[00:09:54.000 --> 00:09:57.000]  主啊,容我先回去埋葬我的父親
[00:09:57.000 --> 00:10:00.000]  耶穌說,任憑死人埋葬他們的死人
[00:10:00.000 --> 00:10:02.000]  你跟從我吧
[00:10:02.000 --> 00:10:07.000]  我要問,主耶穌要他的門徒立刻放下什麼來跟從他呢?
[00:10:07.000 --> 00:10:14.000]  主耶穌要他的門徒立刻放下什麼來跟從他呢?
[00:10:14.000 --> 00:10:15.000]  為什麼呢?
[00:10:15.000 --> 00:10:16.000]  為什麼呢?
[00:10:16.000 --> 00:10:23.000]  這裡,耶穌要他立刻跟從他
[00:10:23.000 --> 00:10:27.000]  耶穌要他的門徒立刻跟從他
[00:10:27.000 --> 00:10:32.000]  就是將埋葬父親這件事放下
[00:10:32.000 --> 00:10:36.000]  要把埋葬父親這件事情也要放下
[00:10:36.000 --> 00:10:40.000]  原來主要求門徒絕對地效忠他
[00:10:40.000 --> 00:10:43.000]  原來主要求他的門徒絕對地效忠他
[00:10:43.000 --> 00:10:49.000]  所以門徒要付出第二個代價,就是責任和道義
[00:10:49.000 --> 00:10:52.000]  門徒要付出第二個代價,就是責任和道義
[00:10:52.000 --> 00:10:56.000]  供養父母是子女的天職和責任
[00:10:56.000 --> 00:10:59.000]  供養父母是子女的天職和責任
[00:10:59.000 --> 00:11:07.000]  但耶穌卻要求門徒在埋葬父親和跟從他之間作出一個選擇
[00:11:07.000 --> 00:11:13.000]  但耶穌卻要求門徒在埋葬父親和跟從他之間作出一個選擇
[00:11:13.000 --> 00:11:17.000]  門徒要絕對地效忠耶穌
[00:11:17.000 --> 00:11:24.000]  甚至將愛父母和愛子女的心放在愛耶穌之下
[00:11:24.000 --> 00:11:29.000]  甚至將愛父母和愛子女的心放在愛耶穌之下
[00:11:29.000 --> 00:11:34.000]  或者我們會質疑:耶穌為什麼這麼不近人情呢?
[00:11:34.000 --> 00:11:37.000]  或者我們會質疑:耶穌為什麼這麼不近人情呢?
[00:11:37.000 --> 00:11:42.000]  其實主耶穌希望門徒能夠從屬靈的角度看事物
[00:11:42.000 --> 00:11:47.000]  其實主耶穌希望門徒能夠從屬靈的角度看事物
[00:11:47.000 --> 00:11:50.000]  任憑死人埋葬他們的死人
[00:11:50.000 --> 00:11:53.000]  任憑死人埋葬他們的死人
[00:11:53.000 --> 00:12:00.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:00.000 --> 00:12:07.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:07.000 --> 00:12:10.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:10.000 --> 00:12:12.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:12.000 --> 00:12:24.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:24.000 --> 00:12:26.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:26.000 --> 00:12:28.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:28.000 --> 00:12:31.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:31.000 --> 00:12:33.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:33.000 --> 00:12:36.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:36.000 --> 00:12:39.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:39.000 --> 00:12:42.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:42.000 --> 00:12:45.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:45.000 --> 00:12:48.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:48.000 --> 00:12:51.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:51.000 --> 00:12:54.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:54.000 --> 00:12:57.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:12:57.000 --> 00:13:00.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:00.000 --> 00:13:03.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:03.000 --> 00:13:09.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:09.000 --> 00:13:12.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:12.000 --> 00:13:15.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:15.000 --> 00:13:18.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:18.000 --> 00:13:21.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:21.000 --> 00:13:24.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:24.000 --> 00:13:27.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:27.000 --> 00:13:30.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:30.000 --> 00:13:33.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:33.000 --> 00:13:36.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:36.000 --> 00:13:39.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:39.000 --> 00:13:42.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:42.000 --> 00:13:45.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:45.000 --> 00:13:48.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:48.000 --> 00:13:51.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:51.000 --> 00:13:54.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:13:54.000 --> 00:14:00.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:00.000 --> 00:14:03.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:03.000 --> 00:14:06.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:06.000 --> 00:14:09.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:09.000 --> 00:14:12.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:12.000 --> 00:14:15.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:15.000 --> 00:14:18.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:18.000 --> 00:14:21.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:21.000 --> 00:14:24.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:24.000 --> 00:14:27.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:27.000 --> 00:14:30.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:30.000 --> 00:14:33.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:33.000 --> 00:14:36.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:36.000 --> 00:14:39.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:39.000 --> 00:14:42.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:42.000 --> 00:14:45.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:45.000 --> 00:14:51.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:51.000 --> 00:14:54.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:54.000 --> 00:14:57.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:14:57.000 --> 00:15:00.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:00.000 --> 00:15:03.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:03.000 --> 00:15:06.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:06.000 --> 00:15:09.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:09.000 --> 00:15:12.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:12.000 --> 00:15:15.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:15.000 --> 00:15:18.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:18.000 --> 00:15:21.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:21.000 --> 00:15:24.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:24.000 --> 00:15:27.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:27.000 --> 00:15:30.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:30.000 --> 00:15:33.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:33.000 --> 00:15:36.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:36.000 --> 00:15:42.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:42.000 --> 00:15:45.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:45.000 --> 00:15:48.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:48.000 --> 00:15:51.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:51.000 --> 00:15:54.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:54.000 --> 00:15:57.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:15:57.000 --> 00:16:00.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:00.000 --> 00:16:03.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:03.000 --> 00:16:06.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:06.000 --> 00:16:09.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:09.000 --> 00:16:12.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:12.000 --> 00:16:15.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:15.000 --> 00:16:18.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:18.000 --> 00:16:21.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:21.000 --> 00:16:24.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:24.000 --> 00:16:27.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:27.000 --> 00:16:33.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:33.000 --> 00:16:36.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:36.000 --> 00:16:39.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:39.000 --> 00:16:42.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:42.000 --> 00:16:45.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:45.000 --> 00:16:48.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:48.000 --> 00:16:51.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:51.000 --> 00:16:54.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:54.000 --> 00:16:57.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:16:57.000 --> 00:17:00.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:17:00.000 --> 00:17:03.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:17:03.000 --> 00:17:06.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:17:06.000 --> 00:17:09.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:17:09.000 --> 00:17:12.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:17:12.000 --> 00:17:15.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:17:15.000 --> 00:17:18.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:17:18.000 --> 00:17:24.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
[00:17:24.000 --> 00:17:27.000]  可以解作:讓靈性死亡的人埋葬他們肉體死亡的人
