
[00:00:00.000 --> 00:00:04.860]  今天我們會講耶穌伊斯坦之
[00:02:51.680 --> 00:02:56.680]  從另一邊走到另一邊是成功的表演
[00:02:56.680 --> 00:02:58.680]  我們看到他是很成功的
[00:02:58.680 --> 00:03:00.680]  從一邊走到另一邊
[00:03:00.680 --> 00:03:03.680]  在這個鋼線其實不是很粗
[00:03:03.680 --> 00:03:05.680]  在這個鋼線其實不是很粗
[00:03:05.680 --> 00:03:10.680]  其實不是很容易走在鋼線上
[00:03:10.680 --> 00:03:13.680]  也不是很容易走在鋼線上
[00:03:13.680 --> 00:03:16.680]  但這個表演者是表現出
[00:03:16.680 --> 00:03:18.680]  他很有信心之餘
[00:03:18.680 --> 00:03:20.680]  他也有表現出來
[00:03:20.680 --> 00:03:24.680]  這個表演者是很有信心的表現出來
[00:03:24.680 --> 00:03:27.680]  但我可能會問大家一個問題
[00:03:27.680 --> 00:03:30.680]  但我可能會問大家一個問題
[00:03:30.680 --> 00:03:31.680]  如果是你
[00:03:31.680 --> 00:03:32.680]  如果是你
[00:03:32.680 --> 00:03:36.680]  你看到他成功地走鋼線
[00:03:36.680 --> 00:03:39.680]  你看到他成功地走鋼線
[00:03:39.680 --> 00:03:40.680]  如果我問你
[00:03:40.680 --> 00:03:43.680]  如果你下次再看這個表演者表演的時候
[00:03:43.680 --> 00:03:47.680]  如果你下次看這個表演者走鋼線的時候
[00:03:47.680 --> 00:03:52.680]  你相不相信他會再一次從一邊走到另一邊
[00:03:52.680 --> 00:03:55.680]  你會相信他從一邊再一次走過另一邊嗎?
[00:03:55.680 --> 00:04:03.680]  因為你親眼目睹他成功地從一邊走到另一邊
[00:04:03.680 --> 00:04:07.680]  因為你曾經親眼看過他從一邊走到另一邊
[00:04:07.680 --> 00:04:08.680]  你可能會告訴我
[00:04:08.680 --> 00:04:12.680]  我一定相信他會成功走鋼線
[00:04:12.680 --> 00:04:14.680]  從一邊走到另一邊
[00:04:14.680 --> 00:04:19.680]  因為你會說我相信他從一邊走到另一邊
[00:04:19.680 --> 00:04:21.680]  不過我又問你另一個問題
[00:04:21.680 --> 00:04:23.680]  不過我又再問你一個問題
[00:04:23.680 --> 00:04:27.680]  如果你是被這個表演者
[00:04:27.680 --> 00:04:29.680]  如果你是被這一位表演者
[00:04:29.680 --> 00:04:33.680]  背著你走鋼線
[00:04:33.680 --> 00:04:35.680]  從一邊走到另一邊
[00:04:35.680 --> 00:04:39.680]  讓他背著你從這一邊走到另一邊的話
[00:04:39.680 --> 00:04:41.680]  你又會不會回答我
[00:04:41.680 --> 00:04:45.680]  我很有信心他會成功地做到呢?
[00:04:45.680 --> 00:04:48.680]  那你會回答他很有信心地
[00:04:48.680 --> 00:04:50.680]  從一邊走到另一邊嗎?
[00:04:50.680 --> 00:04:54.680]  今天我們不是說走鋼線這件事
[00:04:54.680 --> 00:04:57.680]  我們今天不是說走鋼線這件事
[00:04:57.680 --> 00:04:59.680]  不過我想跟大家說一件事
[00:04:59.680 --> 00:05:02.680]  不過我想跟大家說另外一件事
[00:05:02.680 --> 00:05:04.680]  就是透過毯子的故事
[00:05:04.680 --> 00:05:06.680]  就是要透過毯子的故事
[00:05:06.680 --> 00:05:07.680]  究竟從這個毯子裏面
[00:05:07.680 --> 00:05:10.680]  我可以看到信心是甚麼呢?
[00:05:10.680 --> 00:05:11.680]  我可以從這個毯子裏面
[00:05:11.680 --> 00:05:13.680]  我可以看到信心是甚麼呢?
[00:05:13.680 --> 00:05:15.680]  或者我們未聽神的話語之前
[00:05:15.680 --> 00:05:17.680]  或者我們未聽神的話語之前
[00:05:17.680 --> 00:05:19.680]  我們一起有一個簡單的祈禱
[00:05:19.680 --> 00:05:21.680]  我們一起有一個簡單的祈禱
[00:05:21.680 --> 00:05:23.680]  我們親愛的天父
[00:05:23.680 --> 00:05:24.680]  我們親愛的天父
[00:05:24.680 --> 00:05:25.680]  我們很感謝你
[00:05:25.680 --> 00:05:26.680]  我們很感謝你
[00:05:26.680 --> 00:05:30.680]  讓我們有自由的時間
[00:05:30.680 --> 00:05:32.680]  讓我們有自由的時間
[00:05:32.680 --> 00:05:34.680]  有這麼好的地方讓我們來到當中
[00:05:34.680 --> 00:05:35.680]  讓我們有這麼好的地方讓我們來到當中
[00:05:35.680 --> 00:05:36.680]  讓我們有自由的時間
[00:05:36.680 --> 00:05:38.680]  有這麼好的地方讓我們來到當中
[00:05:38.680 --> 00:05:42.680]  去敬拜你和去聽你自己的話語
[00:05:42.680 --> 00:05:44.680]  去敬拜你跟聽你的話語
[00:05:44.680 --> 00:05:47.680]  求神你自己靈就跟我們一起
[00:05:47.680 --> 00:05:48.680]  求神你自己靈就跟我們一起
[00:05:48.680 --> 00:05:49.680]  求主你的靈跟我們在一起
[00:05:49.680 --> 00:05:50.680]  求主你的靈跟我們在一起
[00:05:50.680 --> 00:05:52.680]  讓我們多一點智慧去明白
[00:05:52.680 --> 00:05:53.680]  讓我們多一點智慧去明白
[00:05:53.680 --> 00:05:54.680]  讓我們多一點智慧去明白
[00:05:54.680 --> 00:05:55.680]  讓我們多一點智慧去明白
[00:05:55.680 --> 00:05:56.680]  讓我們多一點智慧去明白
[00:05:56.680 --> 00:05:57.680]  讓我們多一點智慧去明白
[00:05:57.680 --> 00:05:58.680]  讓我們多一點智慧去明白
[00:05:58.680 --> 00:05:59.680]  讓我們多一點智慧去明白
[00:05:59.680 --> 00:06:00.680]  讓我們多一點智慧去明白
[00:06:00.680 --> 00:06:01.680]  讓我們多一點智慧去明白
[00:06:01.680 --> 00:06:02.680]  讓我們多一點智慧去明白
[00:06:02.680 --> 00:06:03.680]  讓我們多一點智慧去明白
[00:06:03.680 --> 00:06:08.680]  讓我們多一點智慧去明白
[00:06:33.680 --> 00:06:35.680]  可能這是西馬的家
[00:06:35.680 --> 00:06:37.680]  也可能是耶穌自己的家
[00:06:37.680 --> 00:06:39.680]  也可能是耶穌自己的家
[00:06:39.680 --> 00:06:44.680]  因為耶穌在加里尼和加伯隆的地方
[00:06:44.680 --> 00:06:47.680]  因為耶穌在加伯隆這個地方
[00:06:47.680 --> 00:06:49.680]  祂走了很多的神跡
[00:06:49.680 --> 00:06:51.680]  祂走了很多的神跡
[00:06:51.680 --> 00:06:53.680]  包括了治病和趕鬼
[00:06:53.680 --> 00:06:55.680]  包括了治病和趕鬼
[00:06:55.680 --> 00:06:59.680]  所以耶穌的名字其實是傳遍了很多的地方
[00:06:59.680 --> 00:07:02.680]  所以耶穌的名字已經傳遍了很多地方
[00:07:02.680 --> 00:07:06.680]  耶穌在這裡的教訓
[00:07:06.680 --> 00:07:08.680]  耶穌在這裡的教訓
[00:07:08.680 --> 00:07:11.680]  在這段經文告訴我們
[00:07:11.680 --> 00:07:12.680]  有一個癱子
[00:07:12.680 --> 00:07:14.680]  在這段經文告訴我們
[00:07:14.680 --> 00:07:15.680]  有一個癱子
[00:07:15.680 --> 00:07:17.680]  祂有四個人
[00:07:17.680 --> 00:07:19.680]  祂有四個人
[00:07:19.680 --> 00:07:22.680]  這四個人沒有說祂是什麼人
[00:07:22.680 --> 00:07:24.680]  這四個人沒有說祂是什麼人
[00:07:24.680 --> 00:07:26.680]  可能是祂的朋友
[00:07:26.680 --> 00:07:27.680]  可能是祂的朋友
[00:07:27.680 --> 00:07:30.680]  就抬著這個癱子去見耶穌
[00:07:30.680 --> 00:07:32.680]  就抬著這個癱子去見耶穌
[00:07:32.680 --> 00:07:34.680]  因為剛才也說過
[00:07:34.680 --> 00:07:36.680]  耶穌是幫人治病和趕鬼
[00:07:36.680 --> 00:07:37.680]  因為剛才也說過
[00:07:37.680 --> 00:07:39.680]  耶穌是幫人治病和趕鬼
[00:07:39.680 --> 00:07:41.680]  祂走了很多的神跡
[00:07:41.680 --> 00:07:42.680]  祂走了很多的神跡
[00:07:42.680 --> 00:07:45.680]  所以當然這個癱子很想耶穌去治他
[00:07:45.680 --> 00:07:48.680]  所以當然這個癱子很想耶穌去治他
[00:07:48.680 --> 00:07:51.680]  所以這四個人就抬著這個癱子去見耶穌
[00:07:51.680 --> 00:07:54.680]  所以這四個人抬著癱子去見耶穌
[00:07:54.680 --> 00:07:56.680]  不過人就很多了
[00:07:56.680 --> 00:07:58.680]  不過人就很多了
[00:07:58.680 --> 00:08:01.680]  當他們去到這間屋的時候
[00:08:01.680 --> 00:08:03.680]  當他們去到屋子的時候
[00:08:03.680 --> 00:08:04.680]  人太多
[00:08:04.680 --> 00:08:06.680]  因為聚集的人太多
[00:08:06.680 --> 00:08:09.680]  根本他都不可以插進去人羣裡面
[00:08:09.680 --> 00:08:11.680]  他們根本進不了人羣裡面
[00:08:11.680 --> 00:08:14.680]  更加見不到耶穌
[00:08:14.680 --> 00:08:17.680]  那怎麼辦呢?
[00:08:17.680 --> 00:08:20.680]  在路加福音的五章十九節裡面
[00:08:20.680 --> 00:08:23.680]  在路加福音的五章十九節裡面說
[00:08:23.680 --> 00:08:30.680]  這四個人就抬著這個癱子去屋頂裡面
[00:08:30.680 --> 00:08:33.680]  這四個人就抬著這個癱子去屋頂裡面
[00:08:33.680 --> 00:08:37.680]  在巴勒斯坦這個地方
[00:08:37.680 --> 00:08:40.680]  其實他們的屋頂是平的
[00:08:40.680 --> 00:08:42.680]  其實他們的屋頂是平的
[00:08:42.680 --> 00:08:45.680]  他們的屋頂也有不同的用途
[00:08:45.680 --> 00:08:48.680]  因為他們的屋頂也有不同的用處
[00:08:48.680 --> 00:08:50.680]  給人作為休息的地方
[00:08:50.680 --> 00:08:53.680]  給人作為休息的地方
[00:08:53.680 --> 00:08:54.680]  或者是安靜的地方
[00:08:54.680 --> 00:08:55.680]  或者是安靜的地方
[00:08:55.680 --> 00:08:57.680]  甚至是曬衣服的地方
[00:08:57.680 --> 00:08:58.680]  甚至是曬衣服的地方
[00:08:58.680 --> 00:08:59.680]  或者是曬衣服的地方
[00:08:59.680 --> 00:09:00.680]  或者是曬衣服的地方
[00:09:00.680 --> 00:09:01.680]  或者是曬衣服的地方
[00:09:01.680 --> 00:09:02.680]  或者是曬衣服的地方
[00:09:02.680 --> 00:09:03.680]  或者是曬衣服的地方
[00:09:03.680 --> 00:09:04.680]  或者是曬衣服的地方
[00:09:04.680 --> 00:09:05.680]  或者是曬衣服的地方
[00:09:05.680 --> 00:09:06.680]  或者是曬衣服的地方
[00:09:06.680 --> 00:09:07.680]  或者是曬衣服的地方
[00:09:07.680 --> 00:09:08.680]  或者是曬衣服的地方
[00:09:08.680 --> 00:09:09.680]  或者是曬衣服的地方
[00:09:09.680 --> 00:09:10.680]  或者是曬衣服的地方
[00:09:10.680 --> 00:09:11.680]  或者是曬衣服的地方
[00:09:11.680 --> 00:09:12.680]  或者是曬衣服的地方
[00:09:12.680 --> 00:09:13.680]  或者是曬衣服的地方
[00:09:13.680 --> 00:09:21.680]  或者是曬衣服的地方
[00:09:21.680 --> 00:09:22.680]  或者是曬衣服的地方
[00:09:22.680 --> 00:09:23.680]  或者是曬衣服的地方
[00:09:23.680 --> 00:09:24.680]  或者是曬衣服的地方
[00:09:24.680 --> 00:09:25.680]  或者是曬衣服的地方
[00:09:25.680 --> 00:09:26.680]  或者是曬衣服的地方
[00:09:26.680 --> 00:09:27.680]  或者是曬衣服的地方
[00:09:27.680 --> 00:09:28.680]  或者是曬衣服的地方
[00:09:28.680 --> 00:09:29.680]  或者是曬衣服的地方
[00:09:29.680 --> 00:09:30.680]  或者是曬衣服的地方
[00:09:30.680 --> 00:09:31.680]  或者是曬衣服的地方
[00:09:31.680 --> 00:09:32.680]  或者是曬衣服的地方
[00:09:32.680 --> 00:09:33.680]  或者是曬衣服的地方
[00:09:33.680 --> 00:09:34.680]  或者是曬衣服的地方
[00:09:34.680 --> 00:09:35.680]  或者是曬衣服的地方
[00:09:35.680 --> 00:09:36.680]  或者是曬衣服的地方
[00:09:36.680 --> 00:09:37.680]  或者是曬衣服的地方
[00:09:37.680 --> 00:09:38.680]  或者是曬衣服的地方
[00:09:38.680 --> 00:09:39.680]  或者是曬衣服的地方
[00:09:39.680 --> 00:09:40.680]  或者是曬衣服的地方
[00:09:44.680 --> 00:09:45.680]  他們把屋頂拆下來
[00:09:45.680 --> 00:09:46.680]  他們把屋頂拆下來
[00:09:46.680 --> 00:09:47.680]  因為他們看不到耶穌
[00:09:47.680 --> 00:09:48.680]  因為他們看不到耶穌
[00:09:48.680 --> 00:09:49.680]  因為他們看不到耶穌
[00:09:49.680 --> 00:09:50.680]  他們唯一的辦法
[00:09:50.680 --> 00:09:51.680]  他們唯一的辦法
[00:09:51.680 --> 00:09:52.680]  他們唯一的辦法
[00:09:52.680 --> 00:09:53.680]  就是把屋頂拆了
[00:09:53.680 --> 00:09:54.680]  就是把屋頂拆了下來
[00:09:54.680 --> 00:09:55.680]  就是把屋頂拆了下來
[00:09:55.680 --> 00:09:56.680]  就是把屋頂拆了下來
[00:09:56.680 --> 00:09:57.680]  就是把屋頂拆了下來
[00:09:57.680 --> 00:09:58.680]  就是把屋頂拆了下來
[00:09:58.680 --> 00:09:59.680]  就是把屋頂拆了下來
[00:09:59.680 --> 00:10:00.680]  就是把屋頂拆了下來
[00:10:00.680 --> 00:10:01.680]  就是把屋頂拆了下來
[00:10:01.680 --> 00:10:02.680]  就是把屋頂拆了下來
[00:10:02.680 --> 00:10:03.680]  就是把屋頂拆了下來
[00:10:03.680 --> 00:10:04.680]  就是把屋頂拆了下來
[00:10:04.680 --> 00:10:14.680]  就是把屋頂拆了下來
[00:10:14.680 --> 00:10:15.680]  就是把屋頂拆了下來
[00:10:15.680 --> 00:10:16.680]  就是把屋頂拆了下來
[00:10:16.680 --> 00:10:17.680]  就是把屋頂拆了下來
[00:10:17.680 --> 00:10:18.680]  就是把屋頂拆了下來
[00:10:18.680 --> 00:10:19.680]  就是把屋頂拆了下來
[00:10:19.680 --> 00:10:20.680]  就是把屋頂拆了下來
[00:10:20.680 --> 00:10:21.680]  就是把屋頂拆了下來
[00:10:21.680 --> 00:10:22.680]  就是把屋頂拆了下來
[00:10:22.680 --> 00:10:23.680]  就是把屋頂拆了下來
[00:10:23.680 --> 00:10:24.680]  就是把屋頂拆了下來
[00:10:24.680 --> 00:10:25.680]  就是把屋頂拆了下來
[00:10:25.680 --> 00:10:26.680]  就是把屋頂拆了下來
[00:10:26.680 --> 00:10:27.680]  就是把屋頂拆了下來
[00:10:27.680 --> 00:10:28.680]  就是把屋頂拆了下來
[00:10:28.680 --> 00:10:29.680]  就是把屋頂拆了下來
[00:10:29.680 --> 00:10:30.680]  就是把屋頂拆了下來
[00:10:30.680 --> 00:10:31.680]  就是把屋頂拆了下來
[00:10:31.680 --> 00:10:34.680]  就是把屋頂拆了下來
[00:10:34.680 --> 00:10:35.680]  就是把屋頂拆了下來
[00:10:35.680 --> 00:10:36.680]  就是把屋頂拆了下來
[00:10:36.680 --> 00:10:37.680]  就是把屋頂拆了下來
[00:10:37.680 --> 00:10:38.680]  就是把屋頂拆了下來
[00:10:38.680 --> 00:10:39.680]  就是把屋頂拆了下來
[00:10:39.680 --> 00:10:40.680]  就是把屋頂拆了下來
[00:10:40.680 --> 00:10:41.680]  就是把屋頂拆了下來
[00:10:41.680 --> 00:10:42.680]  就是把屋頂拆了下來
[00:10:42.680 --> 00:10:43.680]  就是把屋頂拆了下來
[00:10:43.680 --> 00:10:44.680]  就是把屋頂拆了下來
[00:10:44.680 --> 00:10:45.680]  就是把屋頂拆了下來
[00:10:45.680 --> 00:10:46.680]  就是把屋頂拆了下來
[00:10:46.680 --> 00:10:47.680]  就是把屋頂拆了下來
[00:10:47.680 --> 00:10:48.680]  就是把屋頂拆了下來
[00:10:48.680 --> 00:10:49.680]  就是把屋頂拆了下來
[00:10:49.680 --> 00:10:50.680]  就是把屋頂拆了下來
[00:10:50.680 --> 00:10:51.680]  就是把屋頂拆了下來
[00:10:51.680 --> 00:11:02.680]  就是把屋頂拆了下來
[00:11:02.680 --> 00:11:03.680]  就是把屋頂拆了下來
[00:11:03.680 --> 00:11:04.680]  就是把屋頂拆了下來
[00:11:04.680 --> 00:11:05.680]  就是把屋頂拆了下來
[00:11:05.680 --> 00:11:06.680]  就是把屋頂拆了下來
[00:11:06.680 --> 00:11:07.680]  就是把屋頂拆了下來
[00:11:07.680 --> 00:11:08.680]  就是把屋頂拆了下來
[00:11:08.680 --> 00:11:09.680]  就是把屋頂拆了下來
[00:11:09.680 --> 00:11:10.680]  就是把屋頂拆了下來
[00:11:10.680 --> 00:11:11.680]  就是把屋頂拆了下來
[00:11:11.680 --> 00:11:12.680]  就是把屋頂拆了下來
[00:11:12.680 --> 00:11:13.680]  就是把屋頂拆了下來
[00:11:13.680 --> 00:11:14.680]  就是把屋頂拆了下來
[00:11:14.680 --> 00:11:15.680]  就是把屋頂拆了下來
[00:11:15.680 --> 00:11:16.680]  就是把屋頂拆了下來
[00:11:16.680 --> 00:11:17.680]  就是把屋頂拆了下來
[00:11:17.680 --> 00:11:18.680]  就是把屋頂拆了下來
[00:11:18.680 --> 00:11:19.680]  就是把屋頂拆了下來
[00:11:19.680 --> 00:11:21.680]  就是把屋頂拆了下來
[00:11:21.680 --> 00:11:22.680]  就是把屋頂拆了下來
[00:11:22.680 --> 00:11:23.680]  就是把屋頂拆了下來
[00:11:23.680 --> 00:11:24.680]  就是把屋頂拆了下來
[00:11:24.680 --> 00:11:25.680]  就是把屋頂拆了下來
[00:11:25.680 --> 00:11:26.680]  就是把屋頂拆了下來
[00:11:26.680 --> 00:11:27.680]  就是把屋頂拆了下來
[00:11:27.680 --> 00:11:28.680]  就是把屋頂拆了下來
[00:11:28.680 --> 00:11:29.680]  就是把屋頂拆了下來
[00:11:29.680 --> 00:11:30.680]  就是把屋頂拆了下來
[00:11:30.680 --> 00:11:31.680]  就是把屋頂拆了下來
[00:11:31.680 --> 00:11:32.680]  就是把屋頂拆了下來
[00:11:32.680 --> 00:11:33.680]  就是把屋頂拆了下來
[00:11:33.680 --> 00:11:34.680]  就是把屋頂拆了下來
[00:11:34.680 --> 00:11:35.680]  就是把屋頂拆了下來
[00:11:35.680 --> 00:11:36.680]  就是把屋頂拆了下來
[00:11:36.680 --> 00:11:37.680]  就是把屋頂拆了下來
[00:11:37.680 --> 00:11:49.680]  就是把屋頂拆了下來
[00:12:08.680 --> 00:12:09.680]  就是把屋頂拆了下來
[00:12:09.680 --> 00:12:10.680]  就是把屋頂拆了下來
[00:12:10.680 --> 00:12:11.680]  就是把屋頂拆了下來
[00:12:11.680 --> 00:12:12.680]  就是把屋頂拆了下來
[00:12:12.680 --> 00:12:13.680]  就是把屋頂拆了下來
[00:12:13.680 --> 00:12:14.680]  就是把屋頂拆了下來
[00:12:14.680 --> 00:12:15.680]  就是把屋頂拆了下來
[00:12:15.680 --> 00:12:16.680]  就是把屋頂拆了下來
[00:12:16.680 --> 00:12:17.680]  就是把屋頂拆了下來
[00:12:17.680 --> 00:12:18.680]  就是把屋頂拆了下來
[00:12:18.680 --> 00:12:19.680]  就是把屋頂拆了下來
[00:12:19.680 --> 00:12:20.680]  就是把屋頂拆了下來
[00:12:20.680 --> 00:12:21.680]  就是把屋頂拆了下來
[00:12:21.680 --> 00:12:22.680]  就是把屋頂拆了下來
[00:12:22.680 --> 00:12:23.680]  就是把屋頂拆了下來
[00:12:23.680 --> 00:12:24.680]  就是把屋頂拆了下來
[00:12:24.680 --> 00:12:38.680]  就是把屋頂拆了下來
[00:12:38.680 --> 00:12:39.680]  就是把屋頂拆了下來
[00:12:39.680 --> 00:12:40.680]  就是把屋頂拆了下來
[00:12:40.680 --> 00:12:41.680]  就是把屋頂拆了下來
[00:12:41.680 --> 00:12:42.680]  就是把屋頂拆了下來
[00:12:42.680 --> 00:12:43.680]  就是把屋頂拆了下來
[00:12:43.680 --> 00:12:44.680]  就是把屋頂拆了下來
[00:12:44.680 --> 00:12:45.680]  就是把屋頂拆了下來
[00:12:45.680 --> 00:12:46.680]  就是把屋頂拆了下來
[00:12:46.680 --> 00:12:47.680]  就是把屋頂拆了下來
[00:12:47.680 --> 00:12:48.680]  就是把屋頂拆了下來
[00:12:48.680 --> 00:12:49.680]  就是把屋頂拆了下來
[00:12:49.680 --> 00:12:50.680]  就是把屋頂拆了下來
[00:12:50.680 --> 00:12:51.680]  就是把屋頂拆了下來
[00:12:51.680 --> 00:12:52.680]  就是把屋頂拆了下來
[00:12:52.680 --> 00:12:53.680]  就是把屋頂拆了下來
[00:12:53.680 --> 00:12:54.680]  就是把屋頂拆了下來
[00:12:54.680 --> 00:12:55.680]  就是把屋頂拆了下來
[00:12:55.680 --> 00:12:56.680]  就是把屋頂拆了下來
[00:12:56.680 --> 00:12:57.680]  就是把屋頂拆了下來
[00:12:57.680 --> 00:12:58.680]  就是把屋頂拆了下來
[00:12:58.680 --> 00:12:59.680]  就是把屋頂拆了下來
[00:12:59.680 --> 00:13:00.680]  就是把屋頂拆了下來
[00:13:00.680 --> 00:13:01.680]  就是把屋頂拆了下來
[00:13:01.680 --> 00:13:02.680]  就是把屋頂拆了下來
[00:13:02.680 --> 00:13:03.680]  就是把屋頂拆了下來
[00:13:03.680 --> 00:13:04.680]  就是把屋頂拆了下來
[00:13:04.680 --> 00:13:05.680]  就是把屋頂拆了下來
[00:13:05.680 --> 00:13:06.680]  就是把屋頂拆了下來
[00:13:06.680 --> 00:13:07.680]  就是把屋頂拆了下來
[00:13:07.680 --> 00:13:08.680]  就是把屋頂拆了下來
[00:13:08.680 --> 00:13:09.680]  就是把屋頂拆了下來
[00:13:09.680 --> 00:13:38.680]  就是把屋頂拆了下來
[00:13:39.680 --> 00:13:40.680]  就是把屋頂拆了下來
[00:13:40.680 --> 00:13:41.680]  就是把屋頂拆了下來
[00:13:41.680 --> 00:13:42.680]  就是把屋頂拆了下來
[00:13:42.680 --> 00:13:43.680]  就是把屋頂拆了下來
[00:13:43.680 --> 00:13:44.680]  就是把屋頂拆了下來
[00:13:44.680 --> 00:13:45.680]  就是把屋頂拆了下來
[00:13:45.680 --> 00:13:46.680]  就是把屋頂拆了下來
[00:13:46.680 --> 00:13:47.680]  就是把屋頂拆了下來
[00:13:47.680 --> 00:13:48.680]  就是把屋頂拆了下來
[00:13:48.680 --> 00:13:49.680]  就是把屋頂拆了下來
[00:13:49.680 --> 00:13:50.680]  就是把屋頂拆了下來
[00:13:50.680 --> 00:13:51.680]  就是把屋頂拆了下來
[00:13:51.680 --> 00:13:52.680]  就是把屋頂拆了下來
[00:13:52.680 --> 00:13:53.680]  就是把屋頂拆了下來
[00:13:53.680 --> 00:13:54.680]  就是把屋頂拆了下來
[00:13:54.680 --> 00:13:55.680]  就是把屋頂拆了下來
[00:13:55.680 --> 00:14:19.680]  就是把屋頂拆了下來
[00:14:25.680 --> 00:14:27.680]  祈禱完之後
[00:14:27.680 --> 00:14:31.680]  就可能有懷疑了
[00:14:31.680 --> 00:14:36.680]  究竟神會不會幫我們呢?
[00:14:36.680 --> 00:14:41.680]  所以如果我們有信心去祈禱的時候
[00:14:41.680 --> 00:14:46.680]  神的能力就會彰顯在我們身上
[00:14:46.680 --> 00:14:51.680]  而且會讓我們看到
[00:14:51.680 --> 00:14:54.680]  耶穌也見到這個罈子
[00:14:54.680 --> 00:14:56.680]  耶穌也見到這個罈子
[00:14:56.680 --> 00:15:00.680]  還有見到這四個人
[00:15:00.680 --> 00:15:01.680]  在經文裏面
[00:15:01.680 --> 00:15:04.680]  他沒有說只有罈子的信心
[00:15:04.680 --> 00:15:07.680]  在經文裏面他沒有說只有罈子的信心
[00:15:07.680 --> 00:15:09.680]  他提到他們的信心
[00:15:09.680 --> 00:15:11.680]  他還提到他們的信心
[00:15:11.680 --> 00:15:14.680]  很多時候我們只會看到罈子
[00:15:14.680 --> 00:15:16.680]  很多時候我們只會看到罈子
[00:15:16.680 --> 00:15:20.680]  首先我們說罈子有什麼信心呢?
[00:15:20.680 --> 00:15:23.680]  首先我們想看一下罈子有什麼信心呢?
[00:15:23.680 --> 00:15:26.680]  很明顯就是罈子走不了路
[00:15:26.680 --> 00:15:29.680]  很明顯就是罈子走不了路
[00:15:29.680 --> 00:15:32.680]  但他要去找耶穌的時候
[00:15:32.680 --> 00:15:34.680]  但他要去找耶穌的時候
[00:15:34.680 --> 00:15:38.680]  他就找這四個人抬他去
[00:15:38.680 --> 00:15:40.680]  他就找這四個人去抬他
[00:15:40.680 --> 00:15:45.680]  當然耶穌和罈子是不認識的
[00:15:45.680 --> 00:15:48.680]  然後耶穌和罈子是相似的
[00:15:48.680 --> 00:15:58.680]  但罈子是因爲聽耶穌行奇蹟的事而相信
[00:15:58.680 --> 00:16:01.680]  但罈子是因爲聽耶穌行奇蹟的事而相信
[00:16:01.680 --> 00:16:05.680]  而他是充滿信心的去找耶穌爲他醫治
[00:16:05.680 --> 00:16:08.680]  他是充滿信心的去找耶穌爲他醫治
[00:16:08.680 --> 00:16:11.680]  所以他心裏已經相信了
[00:16:11.680 --> 00:16:13.680]  所以他心裏已經相信了
[00:16:13.680 --> 00:16:15.680]  而他去找耶穌
[00:16:15.680 --> 00:16:18.680]  這就是一個行動
[00:16:18.680 --> 00:16:20.680]  這就是一個行動
[00:16:20.680 --> 00:16:23.680]  所以他不但有信心
[00:16:23.680 --> 00:16:26.680]  所以他不但有信心
[00:16:26.680 --> 00:16:28.680]  而且他真的走出來
[00:16:28.680 --> 00:16:29.680]  而且他真的走出來
