
[00:00:00.000 --> 00:00:02.800]  今天是六月二十五日
[00:01:48.800 --> 00:01:50.200]  你自己害怕些甚麼
[00:01:50.200 --> 00:01:51.400]  你就代入去吧
[00:01:51.400 --> 00:01:54.000]  但是如果你平時有聽我的講道
[00:01:54.000 --> 00:01:58.200]  你就知道你不可以這樣去明白聖經的
[00:01:58.200 --> 00:02:03.400]  這樣的斷章取義是不可以
[00:02:03.400 --> 00:02:07.900]  而是會完全曲解了聖經的
[00:02:07.900 --> 00:02:11.800]  這段聖經也不是讓我們在此時此刻的香港
[00:02:11.800 --> 00:02:15.300]  叫我們不要懼怕社會的一些不穩定
[00:02:15.300 --> 00:02:18.200]  我想和你看看前面的那兩節
[00:02:18.200 --> 00:02:20.900]  如果我們在講「你不要害怕」
[00:02:20.900 --> 00:02:22.100]  然後「不要驚慌」
[00:02:22.100 --> 00:02:24.100]  「我要兼顧你、幫助你」
[00:02:24.100 --> 00:02:25.200]  究竟是在講甚麼呢?
[00:02:25.200 --> 00:02:26.500]  你看看前面兩節
[00:02:26.500 --> 00:02:29.100]  就是第41章第8節這樣說
[00:02:29.100 --> 00:02:33.700]  「為你以色列我的僕人雅各我所揀選的
[00:02:33.700 --> 00:02:36.800]  我朋友阿伯拉罕的後裔
[00:02:36.800 --> 00:02:43.400]  你是我從地極領來、從帝國招來的
[00:02:43.400 --> 00:02:46.300]  我對你說你是我的僕人
[00:02:46.300 --> 00:02:49.000]  我揀選你,我不棄絕你」
[00:02:49.000 --> 00:02:50.000]  如果你這樣看
[00:02:50.000 --> 00:02:52.000]  你又不是很知道以色列人的歷史
[00:02:52.000 --> 00:02:54.800]  等等你都不是很知道他在講甚麼的
[00:02:54.800 --> 00:02:59.400]  但是這兩節聖經仍然給了我們另一個層次
[00:02:59.400 --> 00:03:01.200]  就是叫他們不要懼怕
[00:03:01.200 --> 00:03:07.900]  和以色列人和我的朋友阿伯拉罕的後裔
[00:03:07.900 --> 00:03:10.500]  即是阿伯拉罕上帝的朋友
[00:03:10.500 --> 00:03:14.000]  叫阿伯拉罕的後裔不要懼怕
[00:03:14.000 --> 00:03:18.800]  這個講到開始有一個叫做「僕人之歌」
[00:03:18.800 --> 00:03:22.800]  去到耳塞阿書其實有四個後面40章開始
[00:03:22.800 --> 00:03:24.300]  有四個「僕人之歌」
[00:03:24.300 --> 00:03:26.600]  有些人說五個,不要理他了
[00:03:26.600 --> 00:03:30.700]  總之是在講的是以色列人
[00:03:30.700 --> 00:03:34.300]  有人說這個「僕人」是可以是一個群體
[00:03:34.300 --> 00:03:36.200]  但是後來我們都看到這個「僕人」
[00:03:36.200 --> 00:03:41.200]  何時一個群體又好像有一個個人的一個「僕人」
[00:03:41.200 --> 00:03:45.800]  他說你作為我所揀選的群體
[00:03:45.800 --> 00:03:47.800]  我們假設用這個群體來講
[00:03:47.800 --> 00:03:49.600]  你不要懼怕
[00:03:49.600 --> 00:03:52.900]  因為我揀選了你,我不會棄絕你
[00:03:52.900 --> 00:03:58.200]  這個講到是上帝處罰審判以色列人
[00:03:58.200 --> 00:04:00.900]  以至他們最後會滅國
[00:04:00.900 --> 00:04:04.100]  就是耳塞亞的時候
[00:04:04.100 --> 00:04:07.000]  其實他們的國家南面是未滅的
[00:04:07.000 --> 00:04:10.600]  耳塞亞的生平裡面見到北國的被殲滅
[00:04:10.600 --> 00:04:13.600]  但是南面其實它還未滅的
[00:04:13.600 --> 00:04:18.600]  但是耳塞亞已經在預言將有一天會秘魯巴比倫
[00:04:18.600 --> 00:04:21.100]  但是他說你不要懼怕
[00:04:21.100 --> 00:04:25.300]  因為我揀選了你,我不會棄絕你
[00:04:25.300 --> 00:04:27.100]  儘管你會秘魯巴比倫
[00:04:27.100 --> 00:04:32.400]  但是你仍然是會有回歸、有復活的一天
[00:04:32.400 --> 00:04:34.800]  如果你去看耳塞亞書
[00:04:34.800 --> 00:04:37.400]  你說耳塞亞書其實講些什麼
[00:04:37.400 --> 00:04:39.800]  或者應該算做些什麼呢?
[00:04:39.800 --> 00:04:42.000]  我可以說它叫「雙城記」
[00:04:42.000 --> 00:04:43.800]  兩個耶路撒冷的故事
[00:04:43.800 --> 00:04:46.100]  一個耶路撒冷是舊的耶路撒冷
[00:04:46.100 --> 00:04:46.900]  Old Jerusalem
[00:04:46.900 --> 00:04:48.000]  一個是New Jerusalem
[00:04:48.000 --> 00:04:51.900]  Old Jerusalem是一個敬拜偶像的耶路撒冷
[00:04:51.900 --> 00:04:53.200]  而新的耶路撒冷
[00:04:53.200 --> 00:04:59.200]  將來的耶路撒冷是敬拜真神的耶路撒冷
[00:04:59.200 --> 00:05:04.600]  耳塞亞書的信息其實可以講到
[00:05:04.600 --> 00:05:06.500]  對這個舊耶路撒冷
[00:05:06.500 --> 00:05:09.300]  或者假耶路撒冷的一種審判
[00:05:09.300 --> 00:05:12.800]  但是也有一個盼望有一天假的耶路撒冷當中
[00:05:12.800 --> 00:05:13.800]  有一個愚民
[00:05:13.800 --> 00:05:17.200]  你可以說神的僕人、雅各的姐
[00:05:17.200 --> 00:05:19.600]  這個上帝所揀選的這幫愚民
[00:05:19.600 --> 00:05:22.700]  真的會跟隨耶和華
[00:05:22.700 --> 00:05:27.000]  它有個盼望將來會有一個新的耶路撒冷
[00:05:27.000 --> 00:05:28.900]  如果你看整個大圖畫
[00:05:28.900 --> 00:05:32.400]  就是由舊的耶路撒冷去到新的耶路撒冷
[00:05:32.400 --> 00:05:35.200]  一個假的耶路撒冷去到真的耶路撒冷當中
[00:05:35.200 --> 00:05:39.300]  是耶路撒冷會經過一個叫正念的火
[00:05:39.300 --> 00:05:43.200]  如果你讀這個僕人之歌四首歌的時候
[00:05:43.200 --> 00:05:46.500]  你將一首歌來看的時候
[00:05:46.500 --> 00:05:48.000]  你知道這個僕人
[00:05:48.000 --> 00:05:51.300]  其實是在講耳塞亞書五十三章裏面
[00:05:51.300 --> 00:05:55.700]  受苦的僕人耳塞亞的影子
[00:05:55.700 --> 00:05:57.700]  就是耶穌的影子
[00:05:57.700 --> 00:06:01.000]  這個受苦的僕人
[00:06:01.000 --> 00:06:04.300]  剛才我講說這一部份的耳塞亞書裏面
[00:06:04.300 --> 00:06:06.100]  經常有不要害怕
[00:06:06.100 --> 00:06:10.700]  你在四十三章第一節和第二節裏面
[00:06:10.700 --> 00:06:12.600]  這個不要害怕又會出來
[00:06:12.600 --> 00:06:16.000]  那國創造你的耶和華以色列
[00:06:16.000 --> 00:06:18.500]  造成你的那位現在如此說
[00:06:18.500 --> 00:06:19.500]  你不要害怕
[00:06:19.500 --> 00:06:20.900]  因為我救贖了你
[00:06:20.900 --> 00:06:23.300]  我曾提你的名召你
[00:06:23.300 --> 00:06:25.400]  你是屬我的不要害怕
[00:06:25.400 --> 00:06:26.700]  OK 怎樣呢?
[00:06:26.700 --> 00:06:28.400]  你從水中經過
[00:06:28.400 --> 00:06:30.300]  我必與你同在
[00:06:30.300 --> 00:06:34.400]  你渡過江河水必不慢過你
[00:06:34.400 --> 00:06:37.800]  在火中行走也不被燒傷
[00:06:37.800 --> 00:06:40.200]  火焰必不燒著你的身
[00:06:40.200 --> 00:06:41.400]  你不要害怕
[00:06:41.400 --> 00:06:44.000]  因為我會帶你經過水
[00:06:44.000 --> 00:06:46.400]  我會帶你經過火中
[00:06:46.400 --> 00:06:49.500]  然而水和火都不會滅絕你的
[00:06:49.500 --> 00:06:51.800]  這個水和火是代表什麼呢?
[00:06:51.800 --> 00:06:54.600]  你可以說是他們被擄
[00:06:54.600 --> 00:06:55.500]  就是巴比倫
[00:06:55.500 --> 00:06:57.800]  但是然而他都會有一個復活
[00:06:57.800 --> 00:06:59.000]  有一個復活
[00:06:59.000 --> 00:07:01.900]  他們會從水中出來
[00:07:01.900 --> 00:07:03.300]  從火中出來
[00:07:03.300 --> 00:07:04.700]  但是從另一個角度來說
[00:07:04.700 --> 00:07:06.200]  水和火在聖經裡面
[00:07:06.200 --> 00:07:08.200]  是代表了上帝的審判
[00:07:08.200 --> 00:07:11.000]  如果你熟悉整個舊約的神學
[00:07:11.000 --> 00:07:12.200]  你知道或者歷史
[00:07:12.200 --> 00:07:13.600]  你都會知道
[00:07:13.600 --> 00:07:16.200]  以色列人被擄巴比倫
[00:07:16.200 --> 00:07:17.800]  不是一個政治
[00:07:17.800 --> 00:07:19.800]  就是軍事上的失敗
[00:07:19.800 --> 00:07:21.300]  而是一個肅定上的失敗
[00:07:21.300 --> 00:07:23.300]  所以最終被擄巴比倫
[00:07:23.300 --> 00:07:26.800]  是上帝對他們罪孽的一個審判
[00:07:26.800 --> 00:07:29.000]  然而對於一些忠心上帝
[00:07:29.000 --> 00:07:30.900]  或者迴轉的人
[00:07:30.900 --> 00:07:33.900]  這個水和火代表了上帝的審判
[00:07:33.900 --> 00:07:37.000]  是不會滅絕他們的
[00:07:37.000 --> 00:07:41.100]  因為上帝為他們預備了一個拯救的福人
[00:07:41.100 --> 00:07:44.000]  而在書裡面的受苦的福人
[00:07:44.000 --> 00:07:47.000]  應該都是在說主耶穌基督
[00:07:47.000 --> 00:07:48.600]  所以不要害怕
[00:07:48.600 --> 00:07:50.800]  因為我已經為你們預備了救主
[00:07:50.800 --> 00:07:54.000]  只要你們專心去朝向我
[00:07:54.000 --> 00:07:58.000]  只要你們不斷尋求我回轉的時候
[00:07:58.000 --> 00:08:00.800]  這個福人可以成為了你的救主
[00:08:00.800 --> 00:08:04.000]  所以當你由舊約去到新約的時候
[00:08:04.000 --> 00:08:05.800]  我們發現新約開始的時候
[00:08:05.800 --> 00:08:09.000]  我們這個不要懼怕、害怕
[00:08:09.000 --> 00:08:11.500]  是重現在我們的當中
[00:08:11.500 --> 00:08:14.000]  其實是一個連貫的關係
[00:08:14.000 --> 00:08:17.000]  是指舊約聖經裡面的不要害怕
[00:08:17.000 --> 00:08:20.300]  繼續在新約聖經裡面實現了
[00:08:20.300 --> 00:08:24.000]  那天是對他們說這個講主耶穌基督的出世
[00:08:24.000 --> 00:08:24.800]  不要懼怕
[00:08:24.800 --> 00:08:28.200]  看啊,因為我報給你們大喜的訊息
[00:08:28.200 --> 00:08:31.800]  不要懼怕是和福音或者叫喜訊
[00:08:31.800 --> 00:08:33.800]  這個好的消息有關係
[00:08:33.800 --> 00:08:36.200]  是關乎萬民的恩金天災
[00:08:36.200 --> 00:08:38.500]  大衛成雷為你們生了救主
[00:08:38.500 --> 00:08:40.000]  不要害怕,因為什麼?
[00:08:40.000 --> 00:08:41.200]  因為你有一個救主
[00:08:41.200 --> 00:08:42.100]  就不是不要害怕
[00:08:42.100 --> 00:08:46.700]  因為上帝會幫你解決你現在的問題等等的
[00:08:46.700 --> 00:08:51.100]  是不要懼怕,因為上帝為你們預備了一個救主
[00:08:51.100 --> 00:08:54.100]  就是主基督
[00:08:54.100 --> 00:08:56.900]  我們怎樣應用不要懼怕呢?
[00:08:56.900 --> 00:08:59.000]  你在《路加福音》繼續讀下去
[00:08:59.000 --> 00:09:03.100]  你會發現耶穌自己是講到祂的來臨
[00:09:03.100 --> 00:09:06.200]  給了我們兩個很重要的不要懼怕
[00:09:06.200 --> 00:09:10.700]  第一個不要懼怕在《路加福音》第十二章第三十二節
[00:09:10.700 --> 00:09:13.100]  祂說你們這些小群
[00:09:13.100 --> 00:09:15.300]  代表了他們人數不是很多
[00:09:15.300 --> 00:09:18.700]  也都代表了他們可能在當時的
[00:09:18.700 --> 00:09:22.200]  無論是權力或者地位都是很低的一群
[00:09:22.200 --> 00:09:24.900]  你們這些小群不要懼怕
[00:09:24.900 --> 00:09:28.100]  因為你們的父樂以把國賜給你們
[00:09:28.100 --> 00:09:30.200]  當你有主耶穌基督
[00:09:30.200 --> 00:09:32.700]  祂是國的君王
[00:09:32.700 --> 00:09:37.800]  有祂就是你有了上帝的國
[00:09:37.800 --> 00:09:39.500]  有了上帝的國你不要懼怕
[00:09:39.500 --> 00:09:40.300]  那怎樣應用呢?
[00:09:40.300 --> 00:09:45.400]  你們要為自己預備永不壞的前浪
[00:09:45.400 --> 00:09:47.700]  和永不盡的財寶在天上
[00:09:47.700 --> 00:09:51.100]  就是察不能近、從不能住的地方
[00:09:51.100 --> 00:09:53.600]  因為你們的財寶在那裡
[00:09:53.600 --> 00:09:56.100]  你們的心也在那裡
[00:09:56.100 --> 00:09:57.000]  不要懼怕
[00:09:57.000 --> 00:09:58.200]  那怎樣應用呢?
[00:09:58.200 --> 00:10:01.700]  就是不要積聚財寶在地上
[00:10:01.700 --> 00:10:05.600]  而是要積聚財寶在天上
[00:10:05.600 --> 00:10:08.700]  因為你不需要再擔心這個人生
[00:10:08.700 --> 00:10:11.300]  而是將你所有的盼望
[00:10:11.300 --> 00:10:14.400]  所有的投資在永恆裡面
[00:10:14.400 --> 00:10:18.000]  第二個不要懼怕的應用
[00:10:18.000 --> 00:10:19.300]  我的朋友
[00:10:19.300 --> 00:10:20.800]  我對你們說
[00:10:20.800 --> 00:10:23.800]  那最多只能殺人身體
[00:10:23.800 --> 00:10:27.100]  而不能再做什麼的不要怕他們
[00:10:27.100 --> 00:10:28.200]  我提醒你們
[00:10:28.200 --> 00:10:29.500]  該怕的是誰
[00:10:29.500 --> 00:10:31.500]  該怕那殺了以後
[00:10:31.500 --> 00:10:33.200]  有權並把人
[00:10:33.200 --> 00:10:35.600]  應在地獄裡的是的
[00:10:35.600 --> 00:10:36.500]  我告訴你們
[00:10:36.500 --> 00:10:40.200]  不要懼怕 因為耶穌已經預言了
[00:10:40.200 --> 00:10:42.100]  不要懼怕 因為救主已經
[00:10:42.100 --> 00:10:45.900]  不要懼怕 因為神的國已經是屬於你們
[00:10:45.900 --> 00:10:47.100]  不要懼怕
[00:10:47.100 --> 00:10:49.800]  人可以在這一生人這個世界
[00:10:49.800 --> 00:10:52.000]  地上去殺毀你的身體
[00:10:52.000 --> 00:10:53.500]  殺了你的身體
[00:10:53.500 --> 00:10:56.800]  要懼怕將來最終極的審判
[00:10:56.800 --> 00:10:58.600]  所以所有的不要懼怕
[00:10:58.600 --> 00:11:00.600]  是期待著耶穌基督的來臨
[00:11:00.600 --> 00:11:01.900]  所有的不要懼怕
[00:11:01.900 --> 00:11:02.700]  告訴我們
[00:11:02.700 --> 00:11:05.000]  如果我們有了這個救主
[00:11:05.000 --> 00:11:07.200]  祂永生的允許的時候
[00:11:07.200 --> 00:11:08.400]  我們不要懼怕
[00:11:08.400 --> 00:11:09.900]  在今生人裡面
[00:11:09.900 --> 00:11:12.600]  在地上我們將要受的苦
[00:11:12.600 --> 00:11:16.100]  也都不追求地上的榮華、富貴
[00:11:16.100 --> 00:11:18.000]  我們要奔跑一個天路
[00:11:18.000 --> 00:11:21.000]  因為上帝必帶領我們進入祂
[00:11:21.000 --> 00:11:23.000]  獨一永生的天國
[00:11:23.000 --> 00:11:24.100]  我希望你明白
[00:11:24.100 --> 00:11:25.500]  希望你每一次讀
[00:11:25.500 --> 00:11:27.500]  這個新約聖經、舊約聖經裡面的
[00:11:27.500 --> 00:11:28.100]  不要懼怕
[00:11:28.100 --> 00:11:31.300]  都想起耶穌基督給我們的呼召
[00:11:31.300 --> 00:11:33.100]  叫我們奔跑天路
[00:11:33.100 --> 00:11:35.420]  不要貪戀這個世界
[00:11:35.420 --> 00:11:37.420]  大家努力
