
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹大家早
[00:01:04.000 --> 00:01:06.000]  感謝讚美主喔 我換了另外一個題目
[00:01:06.000 --> 00:01:08.000]  當我剛剛
[00:01:08.000 --> 00:01:10.000]  看到她所唱的詩歌一樣
[00:01:10.000 --> 00:01:12.000]  看她所唱的詩歌的這個
[00:01:12.000 --> 00:01:14.000]  內容 我就想
[00:01:14.000 --> 00:01:16.000]  那跟我要鋪陳的內容
[00:01:16.000 --> 00:01:18.000]  是一樣的 我要講上帝的
[00:01:18.000 --> 00:01:20.000]  創造 講到後來上帝
[00:01:20.000 --> 00:01:22.000]  要給我們一個安息
[00:01:22.000 --> 00:01:24.000]  然後上帝要我們謙卑的心要進入
[00:01:24.000 --> 00:01:26.000]  要跟隨
[00:01:26.000 --> 00:01:28.000]  要跟隨耶穌 要背起
[00:01:28.000 --> 00:01:30.000]  十字架來跟隨耶穌 同樣的
[00:01:30.000 --> 00:01:32.000]  意思 但是我今天是要
[00:01:32.000 --> 00:01:34.000]  從另外一個面來講
[00:01:34.000 --> 00:01:36.000]  怎麼樣來進入這個安息呢
[00:01:36.000 --> 00:01:38.000]  在希伯來書裡面告訴我們說
[00:01:38.000 --> 00:01:40.000]  要進入安息
[00:01:40.000 --> 00:01:42.000]  剛剛我聽張牧師
[00:01:42.000 --> 00:01:44.000]  唸這個經文的時候 我就想到
[00:01:44.000 --> 00:01:46.000]  我當時在唸這段經文的時候
[00:01:46.000 --> 00:01:48.000]  我唸完之後呢 感覺
[00:01:48.000 --> 00:01:50.000]  不安息
[00:01:50.000 --> 00:01:52.000]  她講到很多的安息
[00:01:52.000 --> 00:01:54.000]  可是她到底是在講什麼呢
[00:01:54.000 --> 00:01:56.000]  我唸完之後 其實腦中還是
[00:01:56.000 --> 00:01:58.000]  一團迷糊
[00:01:58.000 --> 00:02:02.000]  所以我們今天要從
[00:02:02.000 --> 00:02:04.000]  這個希伯來書來認識
[00:02:04.000 --> 00:02:06.000]  到底
[00:02:06.000 --> 00:02:08.000]  有什麼安息日
[00:02:08.000 --> 00:02:10.000]  是為我們存留的
[00:02:10.000 --> 00:02:12.000]  我們該如何進入呢
[00:02:12.000 --> 00:02:16.000]  想想看我們現在是否感受到
[00:02:16.000 --> 00:02:18.000]  心中是否感受到不安息
[00:02:20.000 --> 00:02:22.000]  我們有很多的勞苦仇煩
[00:02:22.000 --> 00:02:24.000]  比如說我們的身心靈健康
[00:02:24.000 --> 00:02:26.000]  的問題 就會讓我們
[00:02:26.000 --> 00:02:28.000]  感覺到不安
[00:02:28.000 --> 00:02:30.000]  常常就會心裡想
[00:02:30.000 --> 00:02:32.000]  哎呀 有擔憂在那裡
[00:02:32.000 --> 00:02:34.000]  這個問題怎麼解決呢
[00:02:34.000 --> 00:02:36.000]  還要做這麼多的療程
[00:02:36.000 --> 00:02:38.000]  還要看這麼多的醫生
[00:02:38.000 --> 00:02:40.000]  還要花這麼多的費用
[00:02:40.000 --> 00:02:42.000]  還要經過這麼長
[00:02:42.000 --> 00:02:44.000]  長期的治療 還有診斷
[00:02:44.000 --> 00:02:46.000]  甚至 appointment
[00:02:46.000 --> 00:02:48.000]  這個都預約不到怎麼辦
[00:02:48.000 --> 00:02:50.000]  我們是否有財務的困難
[00:02:50.000 --> 00:02:52.000]  我們是否在家庭裡面
[00:02:52.000 --> 00:02:54.000]  有親子的關係的破裂
[00:02:54.000 --> 00:02:56.000]  破損 或者是跟
[00:02:56.000 --> 00:02:58.000]  我們的親兄弟姊妹的關係的緊張
[00:02:58.000 --> 00:03:00.000]  人際關係
[00:03:00.000 --> 00:03:02.000]  跟老闆 跟同事之間
[00:03:02.000 --> 00:03:04.000]  跟弟兄姊妹之間
[00:03:04.000 --> 00:03:06.000]  甚至跟幕子之間
[00:03:06.000 --> 00:03:08.000]  有沒有那種關係的緊張呢
[00:03:08.000 --> 00:03:10.000]  有時候我們沒有辦法去定義
[00:03:10.000 --> 00:03:12.000]  到底是什麼的問題
[00:03:12.000 --> 00:03:14.000]  總之那些的問題和壓力
[00:03:14.000 --> 00:03:16.000]  就是在我們心裡面
[00:03:16.000 --> 00:03:18.000]  有時候我們感受到
[00:03:18.000 --> 00:03:20.000]  我們要獨自去承受
[00:03:20.000 --> 00:03:22.000]  就不會有安息 對吧
[00:03:22.000 --> 00:03:24.000]  再加上我們看到
[00:03:24.000 --> 00:03:26.000]  世界動盪這麼多的問題
[00:03:26.000 --> 00:03:28.000]  你們擔不擔憂沒有水可以用
[00:03:28.000 --> 00:03:32.000]  很擔心對不對
[00:03:32.000 --> 00:03:34.000]  只是新聞沒有報而已嘛
[00:03:34.000 --> 00:03:36.000]  擔不擔心
[00:03:36.000 --> 00:03:38.000]  這個戰爭來到
[00:03:38.000 --> 00:03:40.000]  現在各樣的
[00:03:40.000 --> 00:03:42.000]  國家都在那裡窮兵黷武
[00:03:42.000 --> 00:03:44.000]  好像要準備要打仗了
[00:03:44.000 --> 00:03:46.000]  我們感受到不安
[00:03:46.000 --> 00:03:48.000]  即便是
[00:03:48.000 --> 00:03:50.000]  在這個美國這麼大土地
[00:03:50.000 --> 00:03:52.000]  美國這麼強盛
[00:03:52.000 --> 00:03:54.000]  我們仍然在這塊土地裡面
[00:03:54.000 --> 00:03:56.000]  我們生活了
[00:03:56.000 --> 00:03:58.000]  仍然是常常感覺到不安的
[00:03:58.000 --> 00:04:00.000]  經濟也會讓我們
[00:04:00.000 --> 00:04:02.000]  感受到擔憂對不對
[00:04:02.000 --> 00:04:04.000]  這麼多的美金以後
[00:04:04.000 --> 00:04:06.000]  不值錢怎麼辦
[00:04:06.000 --> 00:04:08.000]  這不是我今天要講的
[00:04:08.000 --> 00:04:10.000]  總之我們生活有很多的擔憂
[00:04:10.000 --> 00:04:12.000]  那我們怎麼辦呢
[00:04:12.000 --> 00:04:14.000]  你們都在學嘛
[00:04:14.000 --> 00:04:16.000]  你們都是怎麼樣來消磨
[00:04:16.000 --> 00:04:18.000]  你們的時間的地方姐妹
[00:04:18.000 --> 00:04:20.000]  所謂的安息是什麼
[00:04:20.000 --> 00:04:22.000]  來 大家想想看
[00:04:22.000 --> 00:04:24.000]  你們的安息的答案是什麼
[00:04:24.000 --> 00:04:26.000]  是睡覺嗎 是什麼都不做嗎
[00:04:26.000 --> 00:04:30.000]  我跟我太太我們有一天
[00:04:30.000 --> 00:04:32.000]  我們就做了一個結論
[00:04:32.000 --> 00:04:34.000]  睡覺是最好的休閒
[00:04:34.000 --> 00:04:40.000]  因為太累了你知道嗎
[00:04:40.000 --> 00:04:42.000]  你如果說你想
[00:04:42.000 --> 00:04:44.000]  以前我說
[00:04:44.000 --> 00:04:46.000]  看電影是消磨時間的一件好
[00:04:46.000 --> 00:04:48.000]  是消磨時間的休閒娛樂
[00:04:48.000 --> 00:04:50.000]  我發現
[00:04:50.000 --> 00:04:52.000]  當沒有體力的時候
[00:04:52.000 --> 00:04:54.000]  坐在那邊三分鐘就想睡覺了
[00:04:54.000 --> 00:04:56.000]  還是睡覺是最好的
[00:04:56.000 --> 00:04:58.000]  有些人喜歡
[00:04:58.000 --> 00:05:00.000]  做自己喜歡做的事
[00:05:00.000 --> 00:05:02.000]  去園藝或者是
[00:05:02.000 --> 00:05:04.000]  寫書法
[00:05:04.000 --> 00:05:06.000]  有些人喜歡消費
[00:05:06.000 --> 00:05:08.000]  購物
[00:05:08.000 --> 00:05:10.000]  喜歡這個
[00:05:10.000 --> 00:05:12.000]  用慾望來滿足自己
[00:05:12.000 --> 00:05:16.000]  甚至星期天做禮拜
[00:05:16.000 --> 00:05:18.000]  算不算是安息呢
[00:05:18.000 --> 00:05:20.000]  特別服侍人員
[00:05:20.000 --> 00:05:22.000]  我想問一下
[00:05:22.000 --> 00:05:24.000]  星期天有服侍的弟兄姐妹
[00:05:24.000 --> 00:05:26.000]  你們感受到安息嗎
[00:05:26.000 --> 00:05:28.000]  常常很疲累對不對
[00:05:28.000 --> 00:05:30.000]  深圳服侍完
[00:05:30.000 --> 00:05:32.000]  有感覺到那種滿足感嗎
[00:05:32.000 --> 00:05:36.000]  基督徒真的有領受到
[00:05:36.000 --> 00:05:38.000]  我們的安息嗎
[00:05:38.000 --> 00:05:40.000]  我們今天要從舊約的聖經
[00:05:40.000 --> 00:05:42.000]  這些的安息字眼來認識
[00:05:42.000 --> 00:05:44.000]  安息
[00:05:44.000 --> 00:05:46.000]  最早的時候這個安息
[00:05:46.000 --> 00:05:48.000]  德安息
[00:05:48.000 --> 00:05:50.000]  在聖經裡面有一個德安息這個字
[00:05:50.000 --> 00:05:52.000]  他講到說
[00:05:52.000 --> 00:05:54.000]  是因為神要與摩西同在
[00:05:54.000 --> 00:05:56.000]  神就使摩西
[00:05:56.000 --> 00:05:58.000]  得到了休息
[00:05:58.000 --> 00:06:00.000]  還有想平安
[00:06:00.000 --> 00:06:02.000]  你想摩西要獨自面對
[00:06:02.000 --> 00:06:04.000]  帶著兩百萬的人
[00:06:04.000 --> 00:06:06.000]  出這個埃及
[00:06:06.000 --> 00:06:08.000]  然後經過紅海
[00:06:08.000 --> 00:06:10.000]  然後到曠野
[00:06:10.000 --> 00:06:12.000]  每一天要花多少心思
[00:06:12.000 --> 00:06:14.000]  幫這些人準備食物
[00:06:14.000 --> 00:06:16.000]  和水呢
[00:06:16.000 --> 00:06:18.000]  他不可能的
[00:06:18.000 --> 00:06:20.000]  如果沒有神與他同在
[00:06:20.000 --> 00:06:22.000]  不管是哪一位領袖
[00:06:22.000 --> 00:06:24.000]  不管你是哪一個CEO
[00:06:24.000 --> 00:06:26.000]  再有聰明智慧
[00:06:26.000 --> 00:06:28.000]  你沒有資源可以供應
[00:06:28.000 --> 00:06:30.000]  當神說
[00:06:30.000 --> 00:06:32.000]  我必親自和你同去
[00:06:32.000 --> 00:06:34.000]  使你得安息
[00:06:34.000 --> 00:06:36.000]  雲助火助在前面為他們
[00:06:36.000 --> 00:06:38.000]  找安歇之處
[00:06:38.000 --> 00:06:40.000]  摩西就是即便遇到
[00:06:40.000 --> 00:06:42.000]  困難他可以來到神的面前
[00:06:42.000 --> 00:06:44.000]  來禱告
[00:06:44.000 --> 00:06:46.000]  另外一個字呢
[00:06:46.000 --> 00:06:48.000]  叫做安息
[00:06:48.000 --> 00:06:50.000]  也是安息但是這裡的安息
[00:06:50.000 --> 00:06:52.000]  是講到了
[00:06:52.000 --> 00:06:54.000]  一個地點是可以得到
[00:06:54.000 --> 00:06:56.000]  安息之處的
[00:06:56.000 --> 00:07:00.000]  神跟以色列百姓他們的應允是
[00:07:00.000 --> 00:07:02.000]  他們將來要進到應許之地
[00:07:02.000 --> 00:07:04.000]  這個應許之地
[00:07:04.000 --> 00:07:06.000]  我們都說有
[00:07:06.000 --> 00:07:08.000]  有什麼 牛奶與蜜之地
[00:07:08.000 --> 00:07:10.000]  你沒有看到
[00:07:10.000 --> 00:07:12.000]  真的奶嘛 也沒有看到蜜嘛
[00:07:12.000 --> 00:07:14.000]  這是一個
[00:07:14.000 --> 00:07:16.000]  這是一個
[00:07:16.000 --> 00:07:18.000]  什麼樣的地方呢
[00:07:18.000 --> 00:07:20.000]  他不是一個農場
[00:07:20.000 --> 00:07:22.000]  你必須要在那裡
[00:07:22.000 --> 00:07:24.000]  經營的
[00:07:24.000 --> 00:07:26.000]  但是我要說這個地點
[00:07:26.000 --> 00:07:28.000]  他們必須要先經過征戰
[00:07:28.000 --> 00:07:30.000]  他們才能夠得安息
[00:07:30.000 --> 00:07:32.000]  不是你進去就坐享其成的
[00:07:32.000 --> 00:07:34.000]  當你得到這個
[00:07:34.000 --> 00:07:36.000]  這個地方的時候呢
[00:07:36.000 --> 00:07:38.000]  神跟你說你要進去這個迦南美地
[00:07:38.000 --> 00:07:40.000]  你必須要征戰的
[00:07:40.000 --> 00:07:42.000]  不是你馬上得到安息的
[00:07:42.000 --> 00:07:46.000]  神要給他們一個
[00:07:46.000 --> 00:07:48.000]  安息地點是他們所嚮往的
[00:07:48.000 --> 00:07:50.000]  於是他們就離開了
[00:07:50.000 --> 00:07:52.000]  埃及
[00:07:52.000 --> 00:07:54.000]  他們就離開了埃及
[00:07:54.000 --> 00:07:56.000]  他們要去哪裡也不知道嘛就跟著摩西走
[00:07:56.000 --> 00:07:58.000]  神要帶領我們走 我們就走吧
[00:07:58.000 --> 00:08:00.000]  然後去經過了紅海
[00:08:00.000 --> 00:08:02.000]  進入了曠野
[00:08:02.000 --> 00:08:04.000]  才發現
[00:08:04.000 --> 00:08:06.000]  好像不是那麼一回事
[00:08:06.000 --> 00:08:08.000]  真的有安息嗎這群百姓
[00:08:08.000 --> 00:08:10.000]  他們有馬上得到安息之所嗎
[00:08:10.000 --> 00:08:12.000]  也沒有看見
[00:08:12.000 --> 00:08:14.000]  另外一個
[00:08:14.000 --> 00:08:16.000]  是安息日
[00:08:16.000 --> 00:08:18.000]  神在曠野當中
[00:08:18.000 --> 00:08:20.000]  給他們頒布了一個時節
[00:08:20.000 --> 00:08:22.000]  第四節講到了要守安息日
[00:08:22.000 --> 00:08:24.000]  等一下我們會說到
[00:08:24.000 --> 00:08:26.000]  什麼意思呢
[00:08:26.000 --> 00:08:28.000]  安息日的意思就是
[00:08:28.000 --> 00:08:30.000]  完全的停工休息
[00:08:30.000 --> 00:08:32.000]  回來我們回去
[00:08:32.000 --> 00:08:34.000]  整理一下
[00:08:34.000 --> 00:08:36.000]  剛剛講到的第一個安息
[00:08:36.000 --> 00:08:38.000]  是神與摩西同在
[00:08:38.000 --> 00:08:40.000]  使祂的百姓得安息
[00:08:40.000 --> 00:08:42.000]  第二個安息是
[00:08:42.000 --> 00:08:44.000]  是一個地點
[00:08:44.000 --> 00:08:46.000]  好像有安身立命之所
[00:08:46.000 --> 00:08:48.000]  在那裡好像不愁吃不愁穿
[00:08:48.000 --> 00:08:50.000]  沒有敵人這樣的一個安息
[00:08:50.000 --> 00:08:52.000]  那第三個安息
[00:08:52.000 --> 00:08:54.000]  是上帝要我們停工
[00:08:54.000 --> 00:08:56.000]  完全的停下自己的工作
[00:08:56.000 --> 00:08:58.000]  好像強迫你休息一樣
[00:08:58.000 --> 00:09:02.000]  在聖經裡面講到
[00:09:02.000 --> 00:09:04.000]  那個特別的日子
[00:09:04.000 --> 00:09:06.000]  我們叫做安息日
[00:09:06.000 --> 00:09:08.000]  一年大概有五十二週
[00:09:08.000 --> 00:09:10.000]  五十二週不是大概
[00:09:10.000 --> 00:09:12.000]  一年有五十二週
[00:09:12.000 --> 00:09:14.000]  就有五十二個安息日
[00:09:14.000 --> 00:09:16.000]  猶太人的第七天
[00:09:16.000 --> 00:09:18.000]  就是他們的安息日
[00:09:18.000 --> 00:09:20.000]  那安息日要做什麼呢
[00:09:20.000 --> 00:09:22.000]  安息日就什麼都不做
[00:09:22.000 --> 00:09:24.000]  要紀念神
[00:09:24.000 --> 00:09:26.000]  要思想神
[00:09:26.000 --> 00:09:28.000]  所以安息日在聖經裡面
[00:09:28.000 --> 00:09:30.000]  祂也跟贖罪日
[00:09:30.000 --> 00:09:32.000]  要人民在這段期間裡面
[00:09:32.000 --> 00:09:34.000]  好好地省思自己跟上帝的關係
[00:09:34.000 --> 00:09:36.000]  甚至呢
[00:09:36.000 --> 00:09:38.000]  第五十年
[00:09:38.000 --> 00:09:40.000]  每工作六年
[00:09:40.000 --> 00:09:42.000]  第七年就要讓土地安息
[00:09:42.000 --> 00:09:44.000]  第五十年的時候
[00:09:44.000 --> 00:09:46.000]  就要釋放這些的奴隸回家
[00:09:46.000 --> 00:09:48.000]  釋放他們
[00:09:48.000 --> 00:09:50.000]  也讓土地有好好地休息
[00:09:50.000 --> 00:09:52.000]  然後神又在
[00:09:52.000 --> 00:09:54.000]  這個他們進入
[00:09:54.000 --> 00:09:56.000]  安息年之前呢
[00:09:56.000 --> 00:09:58.000]  也給他們豐收
[00:09:58.000 --> 00:10:00.000]  好叫他們連續可以吃土產三年
[00:10:00.000 --> 00:10:02.000]  你不用工作
[00:10:02.000 --> 00:10:04.000]  你也不用擔憂新的作物還沒長出來
[00:10:04.000 --> 00:10:06.000]  神是這麼樣的賜福
[00:10:06.000 --> 00:10:08.000]  所以我們在聖經裡面看見
[00:10:08.000 --> 00:10:10.000]  不管是新約還是舊約也好
[00:10:10.000 --> 00:10:12.000]  上帝有一個心意
[00:10:12.000 --> 00:10:14.000]  就是要叫百姓
[00:10:14.000 --> 00:10:16.000]  可以來
[00:10:16.000 --> 00:10:18.000]  得益到
[00:10:18.000 --> 00:10:20.000]  上帝的豐盛的生命
[00:10:20.000 --> 00:10:22.000]  人要休息
[00:10:22.000 --> 00:10:24.000]  人要停工
[00:10:24.000 --> 00:10:28.000]  現在大家都不願意停工對不對
[00:10:28.000 --> 00:10:30.000]  沒有人希望
[00:10:30.000 --> 00:10:32.000]  被資遣吧
[00:10:32.000 --> 00:10:34.000]  沒有人希望沒工作吧
[00:10:34.000 --> 00:10:36.000]  我們都巴不得希望每天都工作
[00:10:36.000 --> 00:10:38.000]  每一天都有好的收入
[00:10:38.000 --> 00:10:40.000]  但是上帝卻不是
[00:10:40.000 --> 00:10:42.000]  如果我們開了一家店
[00:10:42.000 --> 00:10:44.000]  生意非常好
[00:10:44.000 --> 00:10:46.000]  你就會有一個試探
[00:10:46.000 --> 00:10:48.000]  我要停下來嗎
[00:10:48.000 --> 00:10:50.000]  星期天的收入特別高
[00:10:50.000 --> 00:10:52.000]  星期六的週末的人
[00:10:52.000 --> 00:10:54.000]  特別多
[00:10:54.000 --> 00:10:56.000]  我要停下我的工作嗎
[00:10:56.000 --> 00:10:58.000]  我們會有一個停不下來的
[00:10:58.000 --> 00:11:00.000]  試探
[00:11:00.000 --> 00:11:02.000]  然而上帝卻要我們休息
[00:11:02.000 --> 00:11:04.000]  年輕的朋友
[00:11:04.000 --> 00:11:06.000]  我兒子他有一次就說
[00:11:06.000 --> 00:11:08.000]  我說
[00:11:08.000 --> 00:11:10.000]  你應該要休息一下了吧
[00:11:10.000 --> 00:11:12.000]  他就說我正在休息
[00:11:12.000 --> 00:11:14.000]  他拿起他的手機
[00:11:14.000 --> 00:11:16.000]  在那裡玩打電玩
[00:11:16.000 --> 00:11:18.000]  他覺得那是他的休息
[00:11:18.000 --> 00:11:20.000]  可是我們看一下
[00:11:20.000 --> 00:11:22.000]  有些人他們定義的休息
[00:11:22.000 --> 00:11:24.000]  會要他的命的
[00:11:24.000 --> 00:11:26.000]  有些人熬夜打電動
[00:11:26.000 --> 00:11:28.000]  結果就中風
[00:11:28.000 --> 00:11:30.000]  就是世人用他們的方法
[00:11:30.000 --> 00:11:32.000]  來享安息日
[00:11:32.000 --> 00:11:34.000]  享受安息
[00:11:34.000 --> 00:11:36.000]  曾經科學家有做一個實驗
[00:11:36.000 --> 00:11:38.000]  我們人能不能夠抵抗
[00:11:38.000 --> 00:11:40.000]  不休息不睡覺
[00:11:40.000 --> 00:11:42.000]  你們覺得有可能嗎
[00:11:42.000 --> 00:11:44.000]  他們就先把小老鼠
[00:11:44.000 --> 00:11:46.000]  來做實驗
[00:11:46.000 --> 00:11:48.000]  把小老鼠放在水的中間
[00:11:48.000 --> 00:11:50.000]  好像是一個孤島一樣
[00:11:50.000 --> 00:11:52.000]  小老鼠如果睡著的話
[00:11:52.000 --> 00:11:54.000]  你覺得他會怎麼樣呢
[00:11:54.000 --> 00:11:56.000]  他會掉下來
[00:11:56.000 --> 00:11:58.000]  他會掉到水裡面
[00:11:58.000 --> 00:12:00.000]  他就驚醒了
[00:12:00.000 --> 00:12:02.000]  那就持續這麼做
[00:12:02.000 --> 00:12:04.000]  結果小老鼠經過實驗之後
[00:12:04.000 --> 00:12:06.000]  就發現剝奪他們的睡眠
[00:12:06.000 --> 00:12:08.000]  再給他們進食之後
[00:12:08.000 --> 00:12:12.000]  他們就會能量消耗的特別快
[00:12:12.000 --> 00:12:14.000]  然後代謝加快
[00:12:14.000 --> 00:12:16.000]  體重下降 疲憊不堪
[00:12:16.000 --> 00:12:18.000]  而且他們的毛髮
[00:12:18.000 --> 00:12:20.000]  他們的皮毛就會蓬亂
[00:12:20.000 --> 00:12:22.000]  沒有光澤
[00:12:22.000 --> 00:12:24.000]  抵抗力下降
[00:12:24.000 --> 00:12:26.000]  96個小時之後
[00:12:26.000 --> 00:12:28.000]  他們就會具有攻擊性
[00:12:28.000 --> 00:12:30.000]  然後非常興奮
[00:12:30.000 --> 00:12:32.000]  但是7天之後
[00:12:32.000 --> 00:12:34.000]  他們就沒有防禦能力
[00:12:34.000 --> 00:12:36.000]  警覺性就整個下降
[00:12:36.000 --> 00:12:38.000]  那人呢
[00:12:38.000 --> 00:12:40.000]  在你們的右邊也有人
[00:12:40.000 --> 00:12:42.000]  一個高中生 17歲的
[00:12:42.000 --> 00:12:44.000]  他叫做蘭迪
[00:12:44.000 --> 00:12:46.000]  他也來做這樣的挑戰
[00:12:46.000 --> 00:12:48.000]  經過6天之後
[00:12:48.000 --> 00:12:50.000]  他就有什麼樣的現象
[00:12:50.000 --> 00:12:52.000]  他就有語言的問題
[00:12:52.000 --> 00:12:54.000]  表達有問題
[00:12:54.000 --> 00:12:56.000]  暴躁 然後會打人
[00:12:56.000 --> 00:12:58.000]  甚至會有一些的幻覺
[00:12:58.000 --> 00:13:00.000]  經過了這個實驗之後
[00:13:00.000 --> 00:13:02.000]  他也花了很多的時間
[00:13:02.000 --> 00:13:04.000]  在調適他整個人的狀態
[00:13:04.000 --> 00:13:06.000]  所以其實人
[00:13:06.000 --> 00:13:08.000]  如果我們沒有
[00:13:08.000 --> 00:13:10.000]  按照上帝的設計
[00:13:10.000 --> 00:13:12.000]  不管是身體還是靈魂
[00:13:12.000 --> 00:13:14.000]  我們沒有辦法健康
[00:13:14.000 --> 00:13:16.000]  沒有辦法按照
[00:13:16.000 --> 00:13:18.000]  原來上帝的心意
[00:13:18.000 --> 00:13:20.000]  有一個健康的身心靈
[00:13:20.000 --> 00:13:22.000]  接下來我們要看
[00:13:22.000 --> 00:13:24.000]  安息日的來源
[00:13:24.000 --> 00:13:26.000]  到底是怎麼一回事
[00:13:26.000 --> 00:13:28.000]  今天美里師母
[00:13:28.000 --> 00:13:30.000]  一開始的詩歌
[00:13:30.000 --> 00:13:32.000]  是講到神的創造
[00:13:32.000 --> 00:13:34.000]  我們抬頭看看
[00:13:34.000 --> 00:13:36.000]  神所造的天
[00:13:36.000 --> 00:13:38.000]  早上的時候我進到教會之前
[00:13:38.000 --> 00:13:40.000]  我也抬頭看一下
[00:13:40.000 --> 00:13:42.000]  我們教會的十字架
[00:13:42.000 --> 00:13:44.000]  上面有整個藍天和白雲
[00:13:44.000 --> 00:13:46.000]  我感受到上帝的能力
[00:13:46.000 --> 00:13:48.000]  很浩大
[00:13:48.000 --> 00:13:50.000]  我們在宇宙的
[00:13:50.000 --> 00:13:52.000]  神所創造的萬有當中
[00:13:52.000 --> 00:13:54.000]  何其的渺小
[00:13:54.000 --> 00:13:56.000]  神祂所造的
[00:13:56.000 --> 00:13:58.000]  用祂的智慧
[00:13:58.000 --> 00:14:00.000]  用祂的手指頭
[00:14:00.000 --> 00:14:02.000]  就有了光
[00:14:02.000 --> 00:14:04.000]  所以用祂的指頭
[00:14:04.000 --> 00:14:06.000]  創造了萬有
[00:14:06.000 --> 00:14:08.000]  有祂的智慧在當中
[00:14:08.000 --> 00:14:10.000]  然而第七日的時候
[00:14:10.000 --> 00:14:12.000]  神祂說什麼呢
[00:14:12.000 --> 00:14:14.000]  聖經告訴我們說
[00:14:14.000 --> 00:14:16.000]  神造物的功已經完畢
[00:14:16.000 --> 00:14:18.000]  然後就在第七日
[00:14:18.000 --> 00:14:20.000]  歇了祂一切的功
[00:14:20.000 --> 00:14:22.000]  安息了
[00:14:22.000 --> 00:14:24.000]  上帝進入
[00:14:24.000 --> 00:14:26.000]  祂自己的安息
[00:14:26.000 --> 00:14:28.000]  那這個安息
[00:14:28.000 --> 00:14:30.000]  也沒有夜
[00:14:30.000 --> 00:14:32.000]  平常都會講到
[00:14:32.000 --> 00:14:34.000]  有白天有晚上
[00:14:34.000 --> 00:14:36.000]  但是上帝在設定這個安息日
[00:14:36.000 --> 00:14:38.000]  祂安息的時候就沒有結束了
[00:14:38.000 --> 00:14:42.000]  然後聖經裡面卻告訴我們
[00:14:42.000 --> 00:14:44.000]  神祂說
[00:14:44.000 --> 00:14:46.000]  超過先知說
[00:14:46.000 --> 00:14:48.000]  神要到哪裡去找安息之所呢
[00:14:48.000 --> 00:14:52.000]  神的真正的安息之所
[00:14:52.000 --> 00:14:54.000]  是要與人同住
[00:14:54.000 --> 00:14:56.000]  與人同住是神的心意
[00:14:56.000 --> 00:14:58.000]  神要我們
[00:14:58.000 --> 00:15:00.000]  與祂同住
[00:15:00.000 --> 00:15:02.000]  所以上帝
[00:15:02.000 --> 00:15:04.000]  祂自己先進入祂的安息
[00:15:04.000 --> 00:15:06.000]  祂也要百姓守安息
[00:15:06.000 --> 00:15:08.000]  我們看一下
[00:15:08.000 --> 00:15:10.000]  神祂說什麼
[00:15:10.000 --> 00:15:12.000]  祂賜福第七日
[00:15:12.000 --> 00:15:14.000]  定為聖日
[00:15:14.000 --> 00:15:18.000]  第七日是
[00:15:18.000 --> 00:15:20.000]  為神所賜福的
[00:15:20.000 --> 00:15:22.000]  那我們光讀到這些經文裡面
[00:15:22.000 --> 00:15:24.000]  我們會想
[00:15:24.000 --> 00:15:26.000]  那跟我有什麼關係
[00:15:26.000 --> 00:15:28.000]  神的工作
[00:15:28.000 --> 00:15:30.000]  絕對
[00:15:30.000 --> 00:15:32.000]  跟我們是有關係的
[00:15:32.000 --> 00:15:34.000]  不然不會寫在聖經上
[00:15:34.000 --> 00:15:36.000]  神祂要賜福
