
[00:00:00.000 --> 00:00:03.720]  在2020年最後一個主日
[00:02:14.720 --> 00:02:17.920]  你們心裡不要憂愁也不要膽怯」
[00:02:17.920 --> 00:02:23.120]  回應了上帝要將平安賜予他所喜悅的人
[00:02:23.120 --> 00:02:25.520]  耶穌要留下平安給你和我
[00:02:25.520 --> 00:02:26.720]  特別這個信息
[00:02:26.720 --> 00:02:29.120]  我相信在這個世代給我們來說
[00:02:29.120 --> 00:02:30.520]  是很重要的
[00:02:30.520 --> 00:02:32.720]  因為我們過往全球十個月
[00:02:32.720 --> 00:02:35.920]  受到新冠狀病毒的肆虐之後
[00:02:35.920 --> 00:02:39.120]  我們發覺1月23日武漢封城這個日子
[00:02:39.120 --> 00:02:42.520]  我相信未來幾年都記得了
[00:02:42.520 --> 00:02:48.920]  但其他國家那段時間沒有太大迴響
[00:02:48.920 --> 00:02:50.920]  因為覺得這只是發生在中國
[00:02:50.920 --> 00:02:52.320]  我們香港開始害怕
[00:02:52.320 --> 00:02:53.720]  因為很近
[00:02:53.720 --> 00:02:58.920]  我們知道由春運究竟會不會傳來香港
[00:02:58.920 --> 00:03:01.720]  很快香港又爆發
[00:03:01.720 --> 00:03:05.120]  但是現在短短十個月
[00:03:05.120 --> 00:03:06.920]  即是全球爆發十個月
[00:03:06.920 --> 00:03:10.520]  剛剛幾天前就說南極都攻陷了
[00:03:10.520 --> 00:03:12.520]  都有新冠狀病毒
[00:03:12.520 --> 00:03:17.120]  即是說五大洲已經騙傳了新冠狀病毒
[00:03:17.120 --> 00:03:19.720]  不單止騙傳還變了種
[00:03:19.720 --> 00:03:22.320]  前兩天英國就說
[00:03:22.320 --> 00:03:26.920]  上個月變了種的病毒傳播率去到70%
[00:03:26.920 --> 00:03:29.520]  但昨天馬來西亞就說
[00:03:29.520 --> 00:03:32.920]  他們變了種的病毒傳播率是85%
[00:03:32.920 --> 00:03:35.320]  我們都不知道是怎樣
[00:03:35.320 --> 00:03:39.520]  突然間原本我們想著有疫苗出現
[00:03:39.520 --> 00:03:41.920]  第一個FDA都未通過
[00:03:41.920 --> 00:03:44.120]  美國都未敢打的疫苗
[00:03:44.120 --> 00:03:45.520]  英國就搶著打
[00:03:45.520 --> 00:03:47.920]  我們現在知道為何要搶著打
[00:03:47.920 --> 00:03:50.720]  因為他們上個月已經知道
[00:03:50.720 --> 00:03:54.520]  變種的病毒相當之厲害
[00:03:54.520 --> 00:03:56.320]  所以就趕急打疫苗
[00:03:56.320 --> 00:03:58.320]  但現在似乎給我們的感覺就是
[00:03:58.320 --> 00:04:00.320]  疫苗究竟有沒有效
[00:04:00.320 --> 00:04:03.120]  對變種的病毒有沒有效
[00:04:03.120 --> 00:04:06.120]  普遍市民就有一個疑問
[00:04:06.120 --> 00:04:09.720]  我們要等待專家給我們的答案
[00:04:09.720 --> 00:04:11.120]  過往這幾個月
[00:04:11.120 --> 00:04:13.320]  我們不斷聽到專家的答案
[00:04:13.320 --> 00:04:15.120]  其實我們突然間發覺
[00:04:15.120 --> 00:04:18.720]  是街市賣菜的都會說的
[00:04:18.720 --> 00:04:22.520]  即是按電梯可能傳播
[00:04:22.520 --> 00:04:24.520]  扶手可能傳播
[00:04:24.520 --> 00:04:26.920]  脫下口罩吃東西15分鐘都可能傳播
[00:04:26.920 --> 00:04:28.120]  諸如此類
[00:04:28.120 --> 00:04:30.320]  其實我們突然間發覺
[00:04:30.320 --> 00:04:33.120]  原來大部份人都可以做專家
[00:04:33.120 --> 00:04:34.720]  這裏的答案就是
[00:04:34.720 --> 00:04:36.320]  我又會說你又會說
[00:04:36.320 --> 00:04:38.920]  開始有些動搖
[00:04:38.920 --> 00:04:41.320]  和不同專家說的答案又不同
[00:04:41.320 --> 00:04:42.520]  你都不知道怎樣辦
[00:04:42.520 --> 00:04:44.920]  疫苗的有效率是
[00:04:44.920 --> 00:04:47.920]  由不可信到50%到90%
[00:04:47.920 --> 00:04:51.320]  由可信到皮膚極度敏感
[00:04:51.320 --> 00:04:53.920]  即是我們完全不知道怎樣
[00:04:53.920 --> 00:04:56.320]  面對整個疫情裏面
[00:04:56.320 --> 00:04:59.320]  我們發覺那個不安感很強
[00:04:59.320 --> 00:05:04.720]  我知道在發生疫情的初期
[00:05:04.720 --> 00:05:07.520]  我的朋友在瑞士
[00:05:07.520 --> 00:05:08.920]  大家很嚮往的地方
[00:05:08.920 --> 00:05:12.720]  本應我十一月的時候
[00:05:12.720 --> 00:05:15.920]  我就去芬蘭的今年的計劃
[00:05:15.920 --> 00:05:17.120]  沒有了
[00:05:17.120 --> 00:05:20.920]  因為現在聖誕老人變了孤獨老人
[00:05:20.920 --> 00:05:23.520]  在村裏都只能夠上網
[00:05:23.520 --> 00:05:25.520]  大家都是上網去芬蘭
[00:05:25.520 --> 00:05:28.720]  我有個朋友在瑞士就害怕
[00:05:28.720 --> 00:05:32.920]  因為那段時間病毒去了歐洲
[00:05:32.920 --> 00:05:34.320]  人人都不戴口罩
[00:05:34.320 --> 00:05:35.320]  他就很害怕
[00:05:35.320 --> 00:05:36.920]  他就飛去馬來西亞
[00:05:36.920 --> 00:05:37.920]  WhatsApp給我
[00:05:37.920 --> 00:05:38.720]  你那邊情況如何
[00:05:38.720 --> 00:05:39.920]  我在馬來西亞
[00:05:39.920 --> 00:05:43.920]  我終於在馬來西亞逃避疫情
[00:05:43.920 --> 00:05:45.520]  因為那時候大家還記得
[00:05:45.520 --> 00:05:46.920]  我們香港的專家說
[00:05:46.920 --> 00:05:50.920]  病毒在夏天就應該沒有沒藥
[00:05:50.920 --> 00:05:51.920]  為什麼
[00:05:51.920 --> 00:05:54.320]  因為巴勒沙士就告訴我
[00:05:54.320 --> 00:05:55.320]  夏天沒有沒藥
[00:05:55.320 --> 00:05:56.920]  所以夏天都可以
[00:05:56.920 --> 00:05:59.120]  我後來知道
[00:05:59.120 --> 00:06:03.320]  星馬常常常溫是三十多度
[00:06:03.320 --> 00:06:05.320]  病毒都繼續肆虐
[00:06:05.320 --> 00:06:07.720]  我就知道專家說的話
[00:06:07.720 --> 00:06:09.920]  就已經不通了
[00:06:09.920 --> 00:06:11.520]  完全不通了
[00:06:11.520 --> 00:06:13.720]  最近冬天說
[00:06:13.720 --> 00:06:15.720]  冬天會流感高峰期
[00:06:15.720 --> 00:06:16.720]  這個又不通了
[00:06:16.720 --> 00:06:17.920]  我覺得專家真的沒有生活
[00:06:17.920 --> 00:06:19.720]  可能沒有子女上學
[00:06:19.720 --> 00:06:21.720]  因為我們戴了口罩之後
[00:06:21.720 --> 00:06:28.120]  連鎖店的感冒藥都大跌
[00:06:28.120 --> 00:06:30.520]  因為大家都戴了口罩
[00:06:30.520 --> 00:06:31.720]  小朋友都沒有上學
[00:06:31.720 --> 00:06:33.720]  那些手足口病
[00:06:33.720 --> 00:06:35.720]  你最近已經完全聽不到
[00:06:35.720 --> 00:06:38.720]  基本上沒有流感高峰期
[00:06:38.720 --> 00:06:41.720]  因為連流感的機會都沒有
[00:06:41.720 --> 00:06:42.720]  我們很奇怪
[00:06:42.720 --> 00:06:43.720]  那怎麼辦
[00:06:43.720 --> 00:06:45.720]  我這個朋友去了馬來西亞之後
[00:06:45.720 --> 00:06:46.720]  幾個星期
[00:06:46.720 --> 00:06:48.720]  馬來西亞封鎖
[00:06:48.720 --> 00:06:49.720]  他說那你怎麼辦
[00:06:49.720 --> 00:06:51.720]  我走了
[00:06:51.720 --> 00:06:53.720]  我今年一月去土耳其
[00:06:53.720 --> 00:06:55.720]  我們四個人過去
[00:06:55.720 --> 00:06:57.720]  我們要拍攝
[00:06:57.720 --> 00:06:59.720]  接待我們的人就是
[00:06:59.720 --> 00:07:02.720]  土耳其和來自保加利亞的兩個女士
[00:07:02.720 --> 00:07:03.720]  我不知道她漂亮不漂亮
[00:07:03.720 --> 00:07:05.720]  因為一直接觸我們的時候
[00:07:05.720 --> 00:07:06.720]  一直都戴著口罩
[00:07:06.720 --> 00:07:09.720]  你知道戴口罩是無法分別
[00:07:09.720 --> 00:07:10.720]  那個人漂亮還是不漂亮
[00:07:10.720 --> 00:07:12.720]  因為她雙眼很漂亮
[00:07:12.720 --> 00:07:14.720]  但脫下口罩不適合她
[00:07:14.720 --> 00:07:16.720]  突然間令你跌倒
[00:07:16.720 --> 00:07:17.720]  但她雙眼不漂亮
[00:07:17.720 --> 00:07:20.720]  但脫下口罩又覺得挺漂亮
[00:07:20.720 --> 00:07:23.720]  我就問她為什麼戴口罩
[00:07:23.720 --> 00:07:26.720]  她說因為我們這邊流感很厲害
[00:07:26.720 --> 00:07:27.720]  所以我們戴口罩
[00:07:27.720 --> 00:07:29.720]  她陪了我們幾天
[00:07:29.720 --> 00:07:30.720]  我們覺得不太妥
[00:07:30.720 --> 00:07:32.720]  連吃飯都不吃
[00:07:32.720 --> 00:07:33.720]  那兩個女士
[00:07:33.720 --> 00:07:34.720]  我們一起吃
[00:07:34.720 --> 00:07:36.720]  她們一直戴著口罩
[00:07:36.720 --> 00:07:37.720]  後來我們才知道
[00:07:37.720 --> 00:07:39.720]  我們估計應該是她們很怕我們
[00:07:39.720 --> 00:07:41.720]  雖然我們不是來自武漢
[00:07:41.720 --> 00:07:42.720]  我們來自香港
[00:07:42.720 --> 00:07:44.720]  所以她們一直戴著口罩
[00:07:44.720 --> 00:07:47.720]  在土耳其我們最興奮的是
[00:07:47.720 --> 00:07:48.720]  坐車的時候
[00:07:48.720 --> 00:07:49.720]  因為我們包了專車
[00:07:49.720 --> 00:07:50.720]  我們要拍攝
[00:07:50.720 --> 00:07:51.720]  一見到
[00:07:51.720 --> 00:07:53.720]  因為我們不認識土耳其文
[00:07:53.720 --> 00:07:57.720]  但認識標記
[00:07:57.720 --> 00:07:58.720]  一見到
[00:07:58.720 --> 00:07:59.720]  哇 藥房
[00:07:59.720 --> 00:08:00.720]  我們馬上叫司機停車
[00:08:00.720 --> 00:08:02.720]  無論在拍攝什麼都叫他停車
[00:08:02.720 --> 00:08:03.720]  馬上跳下車
[00:08:03.720 --> 00:08:05.720]  衝進去買口罩
[00:08:05.720 --> 00:08:09.720]  因為那段時間香港還未到搶口罩方
[00:08:09.720 --> 00:08:11.720]  但都已經方方的
[00:08:11.720 --> 00:08:13.720]  打算去買口罩
[00:08:13.720 --> 00:08:16.720]  突然有個人衝進來說普通話
[00:08:16.720 --> 00:08:17.720]  我們又怕
[00:08:17.720 --> 00:08:19.720]  輪到我們要衝出去
[00:08:19.720 --> 00:08:21.720]  那種驚恐去到什麼地步
[00:08:21.720 --> 00:08:22.720]  他一直追著我說
[00:08:22.720 --> 00:08:23.720]  你懂不懂
[00:08:23.720 --> 00:08:24.720]  你懂不懂說土耳其話
[00:08:24.720 --> 00:08:25.720]  我不懂 不懂 不懂
[00:08:25.720 --> 00:08:26.720]  你懂不懂說普通話
[00:08:26.720 --> 00:08:27.720]  我問你兩句
[00:08:27.720 --> 00:08:28.720]  你從哪裡來
[00:08:28.720 --> 00:08:29.720]  中國
[00:08:29.720 --> 00:08:30.720]  中國
[00:08:30.720 --> 00:08:31.720]  好怕
[00:08:31.720 --> 00:08:32.720]  我們什麼人
[00:08:32.720 --> 00:08:33.720]  武漢
[00:08:33.720 --> 00:08:34.720]  哇 武漢
[00:08:34.720 --> 00:08:36.720]  那時候一聽到武漢
[00:08:36.720 --> 00:08:37.720]  不怕 不怕
[00:08:37.720 --> 00:08:38.720]  我是浙江來的
[00:08:38.720 --> 00:08:40.720]  我不是從武漢直接過來
[00:08:40.720 --> 00:08:42.720]  我怎麼知道你
[00:08:42.720 --> 00:08:45.720]  大家都怕到走都走不及
[00:08:45.720 --> 00:08:47.720]  我二月初去韓國
[00:08:47.720 --> 00:08:51.720]  因為那時候韓國說
[00:08:51.720 --> 00:08:53.720]  可以一千個口罩出口
[00:08:53.720 --> 00:08:54.720]  我打算買
[00:08:54.720 --> 00:08:55.720]  我只有三天
[00:08:55.720 --> 00:08:56.720]  我沒有時間賣
[00:08:56.720 --> 00:08:58.720]  我托兩個朋友
[00:08:58.720 --> 00:08:59.720]  幫我買些口罩
[00:08:59.720 --> 00:09:01.720]  你盡量找到多少多少
[00:09:01.720 --> 00:09:03.720]  我打算帶一千個回香港
[00:09:03.720 --> 00:09:04.720]  他說 好啊
[00:09:04.720 --> 00:09:06.720]  我一落地
[00:09:06.720 --> 00:09:07.720]  第二天
[00:09:07.720 --> 00:09:11.720]  南韓就宣佈香港做疫區
[00:09:11.720 --> 00:09:14.720]  然後那天開始
[00:09:14.720 --> 00:09:17.720]  只准三百個口罩出境
[00:09:17.720 --> 00:09:20.720]  我的朋友來到酒店送口罩給我
[00:09:20.720 --> 00:09:21.720]  不好意思
[00:09:21.720 --> 00:09:23.720]  我收三百個夠了
[00:09:23.720 --> 00:09:26.720]  你剩下的你先幫我保留著
[00:09:26.720 --> 00:09:29.720]  然後我二月底會再來開會
[00:09:29.720 --> 00:09:30.720]  那時候二月的時候
[00:09:30.720 --> 00:09:31.720]  我來到我再拿走
[00:09:31.720 --> 00:09:32.720]  我說 好啊 好啊 好啊
[00:09:32.720 --> 00:09:34.720]  這個世界真的很深又很暴
[00:09:34.720 --> 00:09:35.720]  告訴你
[00:09:35.720 --> 00:09:37.720]  到我回來香港
[00:09:37.720 --> 00:09:38.720]  二月中
[00:09:38.720 --> 00:09:40.720]  南韓又爆發
[00:09:40.720 --> 00:09:42.720]  搶口罩搶到沒有了
[00:09:42.720 --> 00:09:44.720]  我這兩個朋友很感恩
[00:09:44.720 --> 00:09:45.720]  家裡有幾百個口罩
[00:09:45.720 --> 00:09:47.720]  他都沒怕過
[00:09:47.720 --> 00:09:49.720]  我們經歷什麼事情
[00:09:49.720 --> 00:09:50.720]  整個疫症
[00:09:50.720 --> 00:09:52.720]  全世界都經歷了三件事
[00:09:52.720 --> 00:09:53.720]  第一
[00:09:53.720 --> 00:09:54.720]  是新常態
[00:09:54.720 --> 00:09:58.720]  新常態我相信未來是越來越多
[00:09:58.720 --> 00:09:59.720]  現在我們的新常態
[00:09:59.720 --> 00:10:00.720]  戴口罩
[00:10:00.720 --> 00:10:01.720]  勤洗手
[00:10:01.720 --> 00:10:03.720]  保持距離
[00:10:03.720 --> 00:10:04.720]  我覺得奇怪
[00:10:04.720 --> 00:10:06.720]  我去加拿大很多年
[00:10:06.720 --> 00:10:07.720]  我去加拿大撞板
[00:10:07.720 --> 00:10:08.720]  撞什麼板呢
[00:10:08.720 --> 00:10:10.720]  我看那個櫃員機
[00:10:10.720 --> 00:10:11.720]  只有一個人在按
[00:10:11.720 --> 00:10:12.720]  我就立刻飆過去
[00:10:12.720 --> 00:10:14.720]  站在後面
[00:10:14.720 --> 00:10:15.720]  都按完他走了
[00:10:15.720 --> 00:10:16.720]  我就按機
[00:10:16.720 --> 00:10:18.720]  當我按機的時候發覺
[00:10:18.720 --> 00:10:21.720]  你覺得有股殺氣的眼神
[00:10:21.720 --> 00:10:22.720]  在後面看著你
[00:10:22.720 --> 00:10:24.720]  原來後面距離七個身位
[00:10:24.720 --> 00:10:25.720]  有人在排隊
[00:10:25.720 --> 00:10:28.720]  原來他們的社交距離很近
[00:10:28.720 --> 00:10:31.720]  但為什麼他們的傳染都這麼高
[00:10:31.720 --> 00:10:33.720]  你很難想像
[00:10:33.720 --> 00:10:34.720]  地大人少
[00:10:34.720 --> 00:10:36.720]  這個就是加拿大
[00:10:36.720 --> 00:10:38.720]  但為什麼到今天
[00:10:38.720 --> 00:10:40.720]  他們的感染率都這麼高
[00:10:40.720 --> 00:10:41.720]  是很難想像
[00:10:41.720 --> 00:10:44.720]  我們知道全球的疫症
[00:10:44.720 --> 00:10:46.720]  帶來了新常態
[00:10:46.720 --> 00:10:48.720]  未來可能要健康碼
[00:10:48.720 --> 00:10:50.720]  才進入到不同的地方
[00:10:50.720 --> 00:10:51.720]  其實現在
[00:10:51.720 --> 00:10:52.720]  澳門
[00:10:52.720 --> 00:10:53.720]  新加坡
[00:10:53.720 --> 00:10:54.720]  和馬來西亞
[00:10:54.720 --> 00:10:55.720]  都必須要健康碼
[00:10:55.720 --> 00:10:57.720]  才可以進入政府部門
[00:10:57.720 --> 00:10:58.720]  必須要健康碼
[00:10:58.720 --> 00:11:01.720]  才可以進入大型商場
[00:11:01.720 --> 00:11:03.720]  在香港不知為什麼行不通
[00:11:03.720 --> 00:11:06.720]  安心出行是完全很安心
[00:11:06.720 --> 00:11:07.720]  大家都不用
[00:11:07.720 --> 00:11:08.720]  安心到
[00:11:08.720 --> 00:11:10.720]  我們不是很清楚是怎樣
[00:11:10.720 --> 00:11:13.720]  但未來新常態將會越來越多
[00:11:13.720 --> 00:11:15.720]  越來越多的新常態出現
[00:11:15.720 --> 00:11:18.720]  我們現在Zoom到什麼地步
[00:11:18.720 --> 00:11:20.720]  Zoom到大家都暈了
[00:11:20.720 --> 00:11:23.720]  Zoom是很恐怖的東西
[00:11:23.720 --> 00:11:24.720]  因為
[00:11:24.720 --> 00:11:25.720]  你看著我
[00:11:25.720 --> 00:11:26.720]  我看著你
[00:11:26.720 --> 00:11:27.720]  我最近教書
[00:11:27.720 --> 00:11:28.720]  是很難想像
[00:11:28.720 --> 00:11:31.720]  因為你很難要求同學
[00:11:31.720 --> 00:11:33.720]  開機看你的樣子
[00:11:33.720 --> 00:11:34.720]  特別是大學
[00:11:34.720 --> 00:11:36.720]  人權至上
[00:11:36.720 --> 00:11:38.720]  不開機看著你
[00:11:38.720 --> 00:11:41.720]  最終我發現一個秘密
[00:11:41.720 --> 00:11:43.720]  你不會從那些學生
[00:11:43.720 --> 00:11:44.720]  是否active
[00:11:44.720 --> 00:11:46.720]  知不知道他在
[00:11:46.720 --> 00:11:47.720]  不知道
[00:11:47.720 --> 00:11:48.720]  但到最後
[00:11:48.720 --> 00:11:49.720]  教完書之後
[00:11:49.720 --> 00:11:50.720]  拜拜
[00:11:50.720 --> 00:11:51.720]  你知道
[00:11:51.720 --> 00:11:52.720]  在那些學生
[00:11:52.720 --> 00:11:53.720]  跑光了
[00:11:53.720 --> 00:11:55.720]  剩下的那些
[00:11:55.720 --> 00:11:56.720]  即是不在
[00:11:56.720 --> 00:11:58.720]  剛剛相反
[00:11:58.720 --> 00:11:59.720]  剩下的那些即是不在
[00:11:59.720 --> 00:12:01.720]  他根本開了機就走了
[00:12:01.720 --> 00:12:03.720]  你很難教
[00:12:03.720 --> 00:12:05.720]  因為我教critical thinking
[00:12:05.720 --> 00:12:07.720]  你不知道他聽不聽得懂
[00:12:07.720 --> 00:12:08.720]  最後
[00:12:08.720 --> 00:12:09.720]  課堂教書
[00:12:09.720 --> 00:12:10.720]  實體教書
[00:12:10.720 --> 00:12:12.720]  有互動
[00:12:12.720 --> 00:12:14.720]  所以老師可以分組
[00:12:14.720 --> 00:12:15.720]  雖然Zoom可以分組
[00:12:15.720 --> 00:12:17.720]  但兩回事
[00:12:17.720 --> 00:12:20.720]  老師的預備材料可以很少
[00:12:20.720 --> 00:12:22.720]  如果有些隨便的老師
[00:12:22.720 --> 00:12:25.720]  整堂分組就可以分出去
[00:12:25.720 --> 00:12:26.720]  但是
[00:12:26.720 --> 00:12:28.720]  你Zoom就不行
[00:12:28.720 --> 00:12:30.720]  你Zoom原來預備的材料
[00:12:30.720 --> 00:12:32.720]  是多過你平時教書的
[00:12:32.720 --> 00:12:34.720]  起碼三分一
[00:12:34.720 --> 00:12:37.720]  你才能夠講這麼多時間
[00:12:37.720 --> 00:12:39.720]  講就只有你講
[00:12:39.720 --> 00:12:41.720]  學生明明你真的不太知道
[00:12:41.720 --> 00:12:42.720]  最緊張是甚麼
[00:12:42.720 --> 00:12:44.720]  最緊張是考試
[00:12:44.720 --> 00:12:45.720]  我很明白
[00:12:45.720 --> 00:12:46.720]  學生就是很明白
[00:12:46.720 --> 00:12:47.720]  所以
[00:12:47.720 --> 00:12:49.720]  讀書永遠是求分數
[00:12:49.720 --> 00:12:50.720]  對不起
[00:12:50.720 --> 00:12:51.720]  做教育界的人
[00:12:51.720 --> 00:12:52.720]  希望你明白這件事
[00:12:52.720 --> 00:12:53.720]  如果你不明白這件事
[00:12:53.720 --> 00:12:55.720]  就不要做教育界
[00:12:55.720 --> 00:12:56.720]  如果你說
[00:12:56.720 --> 00:12:57.720]  零分都是畢業的
[00:12:57.720 --> 00:12:58.720]  那就OK
[00:12:58.720 --> 00:12:59.720]  零分都是入名校的
[00:12:59.720 --> 00:13:00.720]  那就OK
[00:13:00.720 --> 00:13:02.720]  這個世界怎會不求分數
[00:13:02.720 --> 00:13:04.720]  上班不求薪水
[00:13:04.720 --> 00:13:05.720]  如果有就太好了
[00:13:05.720 --> 00:13:06.720]  這個世代
[00:13:06.720 --> 00:13:08.720]  我們個個都想找這些人
[00:13:08.720 --> 00:13:09.720]  各位
[00:13:09.720 --> 00:13:12.720]  基本上新常態和新媒體
[00:13:12.720 --> 00:13:15.720]  新媒體不是疫情後才有
[00:13:15.720 --> 00:13:16.720]  但是疫情後
[00:13:16.720 --> 00:13:18.720]  就個個被迫新媒體
[00:13:18.720 --> 00:13:20.720]  其實我們機構在三年前
[00:13:20.720 --> 00:13:21.720]  在全球
[00:13:21.720 --> 00:13:22.720]  在星馬
[00:13:22.720 --> 00:13:23.720]  在加拿大
[00:13:23.720 --> 00:13:25.720]  澳洲都推動新媒體宣教
[00:13:25.720 --> 00:13:27.720]  但是當時教會反應很緩慢
[00:13:27.720 --> 00:13:29.720]  有些長者跟我說
[00:13:29.720 --> 00:13:30.720]  牧師
[00:13:30.720 --> 00:13:32.720]  好煩
[00:13:32.720 --> 00:13:33.720]  不懂得按
[00:13:33.720 --> 00:13:34.720]  按那麼多個按鈕
[00:13:34.720 --> 00:13:35.720]  什麼煩呢
[00:13:35.720 --> 00:13:37.720]  現在個個都按這個按鈕
[00:13:37.720 --> 00:13:39.720]  年長的個個都懂得按
[00:13:39.720 --> 00:13:41.720]  個個都懂得上網
[00:13:41.720 --> 00:13:43.720]  我們被迫
[00:13:43.720 --> 00:13:45.720]  就沒有什麼不行
[00:13:45.720 --> 00:13:46.720]  你發覺
[00:13:46.720 --> 00:13:47.720]  不被迫的情況下
[00:13:47.720 --> 00:13:49.720]  就什麼都不行
[00:13:49.720 --> 00:13:50.720]  在新常態裏面
[00:13:50.720 --> 00:13:51.720]  你發覺
[00:13:51.720 --> 00:13:53.720]  和新媒體的情況下
[00:13:53.720 --> 00:13:54.720]  疫情影響
[00:13:54.720 --> 00:13:56.720]  我們多了在家
[00:13:56.720 --> 00:13:57.720]  我們
[00:13:57.720 --> 00:13:59.720]  過往我們廣東人就說
[00:13:59.720 --> 00:14:00.720]  那麼辛苦
[00:14:00.720 --> 00:14:01.720]  為了投家
[00:14:01.720 --> 00:14:03.720]  但其實我們都少在家裏
[00:14:03.720 --> 00:14:04.720]  真的少
[00:14:04.720 --> 00:14:07.720]  我在美孚租屋住
[00:14:07.720 --> 00:14:08.720]  有露台
[00:14:08.720 --> 00:14:10.720]  我終於發覺
[00:14:10.720 --> 00:14:12.720]  屋有露台
[00:14:12.720 --> 00:14:13.720]  是多餘的
[00:14:13.720 --> 00:14:16.720]  是被小鳥停留
[00:14:16.720 --> 00:14:18.720]  曬衣服
[00:14:18.720 --> 00:14:20.720]  你有幾可站出去露台
[00:14:20.720 --> 00:14:21.720]  真是好笑
[00:14:21.720 --> 00:14:22.720]  如果你見
[00:14:22.720 --> 00:14:24.720]  見到有人突然站出去露台
[00:14:24.720 --> 00:14:25.720]  有些驚
[00:14:25.720 --> 00:14:26.720]  有些驚
[00:14:26.720 --> 00:14:28.720]  不知道有沒有做傻事
[00:14:28.720 --> 00:14:29.720]  好少
[00:14:29.720 --> 00:14:30.720]  我們不同外國人
[00:14:30.720 --> 00:14:31.720]  坐在露台
[00:14:31.720 --> 00:14:32.720]  慢慢喝咖啡
[00:14:32.720 --> 00:14:33.720]  坐安樂椅
[00:14:33.720 --> 00:14:35.720]  香港人好少站在露台
[00:14:35.720 --> 00:14:36.720]  所以不知為何
[00:14:36.720 --> 00:14:37.720]  買樓要露台
[00:14:37.720 --> 00:14:38.720]  不知用來做什麼
[00:14:38.720 --> 00:14:39.720]  通常你見到露台
[00:14:39.720 --> 00:14:40.720]  晾衫
[00:14:40.720 --> 00:14:41.720]  晾衫用
[00:14:41.720 --> 00:14:42.720]  小鳥在那裏用
[00:14:42.720 --> 00:14:43.720]  有些
[00:14:43.720 --> 00:14:44.720]  現在最近恐怖
[00:14:44.720 --> 00:14:45.720]  虐待隻狗
