
[00:00:00.000 --> 00:00:04.680]  今天跟大家講的經文是在《馬太福音》的第15章
[00:02:42.400 --> 00:02:45.640]  大家如果熟悉基督教的歷史
[00:02:45.640 --> 00:02:49.640]  如果大家熟悉基督教的歷史的話呢?
[00:02:49.640 --> 00:02:54.280]  中國最早期的魯德宗的差會
[00:02:54.280 --> 00:02:56.560]  就是去到河源市
[00:02:56.560 --> 00:02:59.920]  向客家人傳福音
[00:02:59.920 --> 00:03:04.000]  因為如果你知道這個路徒教會最初開始的時候
[00:03:04.000 --> 00:03:05.440]  就進到河源
[00:03:05.440 --> 00:03:09.240]  他們就在那裡傳規
[00:03:09.240 --> 00:03:15.040]  魯德宗在那裡甚至是他們整個宗教總部
[00:03:15.040 --> 00:03:21.280]  魯德宗他到那裡就成立了這個宗教的總會在那裡
[00:03:21.280 --> 00:03:24.880]  去到那裡探訪很多不同大的教會
[00:03:24.880 --> 00:03:28.920]  當我到那裡的時候就探訪很多這些大型的教會
[00:03:28.920 --> 00:03:32.760]  每間教會至少都有三四百人聚會
[00:03:32.760 --> 00:03:37.200]  每一間教會都有三四百個人在聚會
[00:03:37.200 --> 00:03:41.240]  不過那次給我一個很特別的經歷
[00:03:41.240 --> 00:03:44.000]  在那時候給我一個特別的經歷
[00:03:44.000 --> 00:03:47.600]  原來去到很多的教會裡面都有很多標題
[00:03:47.600 --> 00:03:49.440]  因為我到了很多的教會
[00:03:49.440 --> 00:03:51.800]  每一個教會都有不同的標題
[00:03:51.800 --> 00:03:55.680]  而那個標題都是無獨有偶都用這個標題
[00:03:55.680 --> 00:04:01.520]  它同義的同點就是每一個教會都有如此的標題
[00:04:01.520 --> 00:04:05.400]  就是叫做「一致得救永遠得救」
[00:04:05.400 --> 00:04:08.880]  它就說「一致得救就是永遠得救」
[00:04:08.880 --> 00:04:09.720]  有沒有聽過?
[00:04:09.720 --> 00:04:11.160]  有沒有聽過這個?
[00:04:11.160 --> 00:04:12.360]  我不熟悉
[00:04:12.360 --> 00:04:15.560]  你熟悉嗎?
[00:04:15.560 --> 00:04:17.920]  到處都這樣寫的
[00:04:17.920 --> 00:04:20.240]  在每一個教會都是如此寫的
[00:04:20.240 --> 00:04:21.960]  那我覺得很奇怪
[00:04:21.960 --> 00:04:23.840]  為什麼到處都這樣寫呢?
[00:04:23.840 --> 00:04:25.480]  我就覺得非常奇怪
[00:04:25.480 --> 00:04:28.120]  為什麼每一個教會都如此寫呢?
[00:04:28.120 --> 00:04:32.000]  因為首先這句話就不在聖經裡面出現
[00:04:32.000 --> 00:04:36.200]  首先因為這句話就不是在聖經裡出現的
[00:04:36.200 --> 00:04:40.800]  而這句話也都在教會很多時候
[00:04:40.800 --> 00:04:43.040]  聽過很多信徒說的
[00:04:43.040 --> 00:04:48.760]  這句話在教會裡有很多時候我常聽到基督徒說的
[00:04:48.760 --> 00:04:54.360]  甚至這句話成為了很多信徒的信主的基礎
[00:04:54.360 --> 00:04:57.280]  因此很多人用這句話
[00:04:57.280 --> 00:05:00.760]  成為他信基督教的基礎
[00:05:00.760 --> 00:05:02.120]  大家都要明白
[00:05:02.120 --> 00:05:05.840]  做信徒應該怎樣是直根於聖經的啟示
[00:05:05.840 --> 00:05:07.880]  大家都明白做一個基督徒
[00:05:07.880 --> 00:05:10.600]  我們應該要看到聖經的啟示
[00:05:10.600 --> 00:05:14.720]  而不是直根於一個人的神學或者一些說話
[00:05:14.720 --> 00:05:21.760]  加上我會留意到一件事
[00:05:21.760 --> 00:05:28.920]  就是很多時候如果那些聖經的學者
[00:05:28.920 --> 00:05:32.520]  或者是尊重聖經的牧者
[00:05:39.480 --> 00:05:43.000]  大部份都不會用這句話去形容一個信仰
[00:05:43.000 --> 00:05:44.720]  特別基督的信仰
[00:05:44.720 --> 00:05:52.360]  只不過是有時候有信徒問到
[00:05:52.360 --> 00:05:55.560]  或者是做一些神學的討論的時候
[00:05:55.560 --> 00:05:58.760]  他們就會提及到這樣的陳述
[00:06:06.360 --> 00:06:12.120]  後來當我從中國這一次的教會探訪之後
[00:06:12.120 --> 00:06:13.520]  回到香港
[00:06:13.520 --> 00:06:23.040]  我發覺原來有些很大的教會在香港
[00:06:23.040 --> 00:06:27.920]  甚至把這句話放在他們的會章信仰宣條裡面
[00:06:34.360 --> 00:06:36.600]  那我就覺得很奇怪了
[00:06:36.600 --> 00:06:42.960]  為什麼我們的教會
[00:06:42.960 --> 00:06:45.960]  甚至很多人很嚮往的教會
[00:06:45.960 --> 00:06:48.720]  是用一句不在聖經裡面出現的說話
[00:06:48.720 --> 00:06:51.760]  來作為信仰基礎呢
[00:07:03.760 --> 00:07:08.120]  究竟扣恩本身的意思意義在哪裡呢
[00:07:08.120 --> 00:07:15.920]  因此當我們今天去看這段聖經的時候
[00:07:15.920 --> 00:07:18.760]  我就帶了這個題目跟大家一起思想
[00:07:18.760 --> 00:07:30.880]  今天的講題叫做「再施得救的基礎」
[00:07:34.000 --> 00:07:38.360]  你可能會在今天這段經文裡面
[00:07:38.360 --> 00:07:43.720]  重新將你以往信主的基礎或者依賴
[00:07:43.720 --> 00:07:54.160]  作一個很徹底的根本性的調整
[00:07:54.160 --> 00:08:02.640]  這個就是我們一起看這段聖經的目的
[00:08:04.120 --> 00:08:06.640]  讓我們再打開這段聖經一起來讀一讀
[00:08:06.640 --> 00:08:13.960]  這段聖經很多時候信徒經常都用的
[00:08:13.960 --> 00:08:15.600]  不過不是全部都用
[00:08:15.600 --> 00:08:23.440]  用到這段聖經的時候
[00:08:23.440 --> 00:08:26.240]  很多時候我們都用到講到狗的問題
[00:08:26.240 --> 00:08:32.800]  那究竟這段聖經是什麼意思呢
[00:08:33.760 --> 00:08:35.600]  是不是想說這隻狗的問題
[00:08:35.600 --> 00:08:37.400]  或者是這隻狗的問題
[00:08:37.400 --> 00:08:43.840]  還是想說些什麼呢
[00:08:43.840 --> 00:08:46.200]  我們一起讀讀熟悉一下這段經文
[00:08:46.200 --> 00:08:50.800]  好,我們一起從第21節開始讀
[00:08:50.800 --> 00:08:54.000]  我們一起讀
[00:09:03.760 --> 00:09:25.760]  主啊!大衛的子孫,可憐我, 我女兒被鬼負得甚苦, 耶穌卻一言不答。 門號尊前來,求他說, 這婦人在我門後頭喊叫,請打發她走吧。
[00:09:25.760 --> 00:09:44.760]  耶穌說,我奉妻遣不過事到以色列加, 迷失的陽那裡去。 那婦人來拜她,說,主啊!幫助我。 她回答說,不好那兒裡的餅丟給狗吃。
[00:09:44.760 --> 00:10:06.760]  婦人說,主啊!不錯,但是狗也吃她主人赤子上吊下來的睡渣兒。 耶穌說,婦人,你的信心是大的,照你所要的,給你成全了。 從那時候,那女兒就好了。
[00:10:06.760 --> 00:10:08.760]  我會分三個部份和大家一起去看這段經文
[00:10:08.760 --> 00:10:12.760]  今天我想跟大家用三部份來分享這段經文
[00:10:12.760 --> 00:10:16.760]  第一個部份是從第21節和第22節
[00:10:16.760 --> 00:10:20.760]  第一個部份是從第21節到第22節
[00:10:20.760 --> 00:10:25.760]  我給了一個副題,它叫做把握由遠方而來的盼望
[00:10:25.760 --> 00:10:32.760]  我給了它一個主題叫做把握由遠方而來的盼望
[00:10:32.760 --> 00:10:42.760]  希望你們能夠看一看發會給你們的大綱
[00:10:42.760 --> 00:10:49.760]  大綱裡面會告訴大家我今天要分享的三點
[00:10:49.760 --> 00:10:57.760]  首先第一點,就是參加教會的問題
[00:10:57.760 --> 00:11:02.760]  為什麼要參加教會呢?
[00:11:02.760 --> 00:11:08.760]  當傳福音的時候,最難的就是叫人回教會
[00:11:08.760 --> 00:11:11.760]  最困難的就是叫人回教會
[00:11:11.760 --> 00:11:15.760]  是不是?你有沒有傳過福音最難就是叫人回教會的?
[00:11:15.760 --> 00:11:19.760]  你有沒有經歷過當你傳福音的時候叫人回教會是最困難的?
[00:11:19.760 --> 00:11:23.760]  阿祖說有,為什麼這麼困難呢?
[00:11:23.760 --> 00:11:29.760]  因為星期日早上,星期日早上的人不太想起床
[00:11:29.760 --> 00:11:32.760]  因為星期天一早,每個人都不想起床
[00:11:32.760 --> 00:11:35.760]  連我們自己也可能有時候不太想起床
[00:11:35.760 --> 00:11:38.760]  連我們自己也不太想起床
[00:11:38.760 --> 00:11:42.760]  所以回教會真的好像拉牛上樹一樣困難
[00:11:42.760 --> 00:11:46.760]  所以這是非常困難,當年要叫人從床上起來
[00:11:46.760 --> 00:11:52.760]  我有時候做牧者,看到有些信徒沒有回教會幾個禮拜,我才會找他
[00:11:52.760 --> 00:11:57.760]  我成為一個牧者,如果我見到我的會友有幾個星期沒有回來
[00:11:57.760 --> 00:12:01.760]  不是我懶惰,因為懶惰
[00:12:01.760 --> 00:12:06.760]  牧者不是做貼身追蹤的工作?
[00:12:06.760 --> 00:12:10.760]  因為做牧者,我們不是做一個貼身追蹤
[00:12:10.760 --> 00:12:14.760]  貼身牧羊,不過不可以貼身追蹤
[00:12:14.760 --> 00:12:20.760]  我可以做一個貼身的牧者,但是我不能夠做一個貼身的追蹤
[00:12:20.760 --> 00:12:26.760]  有時候大姊姊妹真的有事,有急事,不能回教會,有病
[00:12:26.760 --> 00:12:30.760]  還要追蹤著她,一不見她回教會就打給她
[00:12:30.760 --> 00:12:34.760]  她又要跟牧師說一輪,很辛苦的
[00:12:34.760 --> 00:12:39.760]  因為有些弟兄姊妹可能有自己的事情回不到來教會
[00:12:39.760 --> 00:12:46.760]  如果我們做牧者要繼續打電話去追求她,追蹤她,這就不太好
[00:12:46.760 --> 00:12:51.760]  這其實同時間有時候反映出信徒真正的靈性狀態
[00:12:51.760 --> 00:12:55.760]  可是我們同樣可以看到如此的情況
[00:12:55.760 --> 00:13:00.760]  可能基督徒有命傷的困難
[00:13:00.760 --> 00:13:04.760]  有一次我打電話去找一個信徒,我只是會友
[00:13:04.760 --> 00:13:08.760]  我說有幾個星期不見你,沒什麼事吧?
[00:13:08.760 --> 00:13:13.760]  有一次我打一個電話給基督徒教會的會友
[00:13:13.760 --> 00:13:17.760]  說我幾個星期沒見到你了,你是不是有問題呢?
[00:13:17.760 --> 00:13:20.760]  他給了一個很精進的答案給我
[00:13:20.760 --> 00:13:22.760]  他給了我一個非常正經的答案
[00:13:22.760 --> 00:13:24.760]  令我不生難忘的
[00:13:24.760 --> 00:13:25.760]  讓我一生難忘
[00:13:25.760 --> 00:13:26.760]  他說牧師啊
[00:13:26.760 --> 00:13:28.760]  他說牧師啊
[00:13:28.760 --> 00:13:29.760]  你不要怪我啦
[00:13:29.760 --> 00:13:31.760]  他說你別怪我
[00:13:31.760 --> 00:13:32.760]  我懶而已
[00:13:32.760 --> 00:13:34.760]  他說我實在是懶惰
[00:13:34.760 --> 00:13:35.760]  他很坦白
[00:13:35.760 --> 00:13:36.760]  他多麼的坦白
[00:13:36.760 --> 00:13:38.760]  那你做牧師還有什麼好說的?
[00:13:38.760 --> 00:13:43.760]  那你作為一個牧師還能說什麼呢?
[00:13:43.760 --> 00:13:44.760]  你不要懶啦
[00:13:44.760 --> 00:13:45.760]  他說我是懶的啦
[00:13:45.760 --> 00:13:47.760]  我就說你不要這麼懶惰
[00:13:47.760 --> 00:13:49.760]  他說你怪我就是這麼懶惰的
[00:13:49.760 --> 00:13:54.760]  所以這個信徒其實你都無話可說
[00:13:54.760 --> 00:13:57.760]  那麼對如此的信徒你也無話可說
[00:13:57.760 --> 00:13:58.760]  不過我聽聞
[00:13:58.760 --> 00:13:59.760]  但是我聽說
[00:13:59.760 --> 00:14:02.760]  後來這個信徒會友
[00:14:02.760 --> 00:14:06.760]  他約了一些弟兄姊妹一起去歐洲哪裏旅行
[00:14:06.760 --> 00:14:10.760]  後來他約了弟兄姊妹一起到歐洲去旅遊
[00:14:10.760 --> 00:14:15.760]  他為了省錢就搭那些午夜飛機
[00:14:15.760 --> 00:14:20.760]  他為了省錢就搭夜班機到那裏
[00:14:20.760 --> 00:14:24.760]  他們相約凌晨三點鐘要在機場等搭飛機
[00:14:24.760 --> 00:14:29.760]  他們就要早上凌晨三點鐘相約在飛機場相見
[00:14:29.760 --> 00:14:31.760]  但是這姊妹後來跟我說
[00:14:31.760 --> 00:14:34.760]  後來其他的弟兄姊妹跟我說
[00:14:34.760 --> 00:14:36.760]  他說十二點多已經到了
[00:14:36.760 --> 00:14:39.760]  他說他十點多已經到了
[00:14:39.760 --> 00:14:40.760]  那為什麼這樣呢
[00:14:40.760 --> 00:14:42.760]  回教會又懶惰
[00:14:42.760 --> 00:14:43.760]  我懶惰
[00:14:43.760 --> 00:14:46.760]  為什麼來到教會又這麼懶惰
[00:14:46.760 --> 00:14:48.760]  他說他懶惰
[00:14:48.760 --> 00:14:51.760]  其實是反映一個人的靈性是怎樣的
[00:14:51.760 --> 00:14:56.760]  那麼這就可以反映到一個人他的靈命是如何的
[00:14:56.760 --> 00:14:58.760]  一個真是追求主的人
[00:14:58.760 --> 00:15:00.760]  一個真正追求主的人
[00:15:00.760 --> 00:15:01.760]  他的靈性是怎樣的呢
[00:15:01.760 --> 00:15:04.760]  今天這段聖經講了一個女士給我們看
[00:15:04.760 --> 00:15:07.760]  今天我們在這段經文裏就能夠看到
[00:15:07.760 --> 00:15:09.760]  耶穌離開那裏
[00:15:09.760 --> 00:15:10.760]  離開哪裏呢
[00:15:10.760 --> 00:15:12.760]  耶穌離開那裏
[00:15:12.760 --> 00:15:14.760]  看回前文前少少
[00:15:14.760 --> 00:15:16.760]  然後我們看一下
[00:15:16.760 --> 00:15:17.760]  其實是告訴我們
[00:15:17.760 --> 00:15:22.760]  耶穌當時仍然在加利利海附近的地區
[00:15:22.760 --> 00:15:26.760]  其實當時耶穌就在加利利海附近
[00:15:26.760 --> 00:15:28.760]  在第十四章三十四節裏面
[00:15:28.760 --> 00:15:34.760]  講原來耶穌當時是在加利撒勒的地方
[00:15:34.760 --> 00:15:37.760]  他說絕對就是在那時候
[00:15:37.760 --> 00:15:40.760]  在加利利撒勒的地方
[00:15:40.760 --> 00:15:42.760]  加利撒勒是什麼地方呢
[00:15:42.760 --> 00:15:44.760]  加利撒勒是什麼地方呢
[00:15:44.760 --> 00:15:48.760]  其實加利撒勒就是加利利海的另一個名字
[00:15:48.760 --> 00:15:52.760]  其實加利撒勒就是加利利海另外一個名字
[00:15:52.760 --> 00:15:57.760]  耶穌當時原本是在加利利海的地區在傳道
[00:15:57.760 --> 00:16:01.760]  因為當時耶穌就在加利利海的附近在傳道
[00:16:01.760 --> 00:16:02.760]  那些不講了
[00:16:02.760 --> 00:16:04.760]  很有趣大家回去靈修看一看
[00:16:04.760 --> 00:16:07.760]  如果你需要仔細的詳細的
[00:16:07.760 --> 00:16:08.760]  你就回家看一看
[00:16:08.760 --> 00:16:11.760]  耶穌就從加利撒勒離開
[00:16:11.760 --> 00:16:13.760]  耶穌就從加利撒勒離開
[00:16:13.760 --> 00:16:18.760]  就去到泰爾和西頓的境內
[00:16:18.760 --> 00:16:20.760]  祂就跑來到這個
[00:16:20.760 --> 00:16:22.760]  推羅和西頓的境內
[00:16:22.760 --> 00:16:24.760]  那和合本的聖經說退道
[00:16:24.760 --> 00:16:27.760]  其實這樣的陳述
[00:16:27.760 --> 00:16:31.760]  就是退到這裡的這個所謂
[00:16:31.760 --> 00:16:33.760]  就是從這個中心點
[00:16:33.760 --> 00:16:36.760]  就是耶穌的傳道報道的中心地區
[00:16:36.760 --> 00:16:37.760]  加利利地區
[00:16:37.760 --> 00:16:40.760]  就是說居住在祂的中心
[00:16:40.760 --> 00:16:42.760]  傳道的地方
[00:16:42.760 --> 00:16:43.760]  加利利海附近
[00:16:43.760 --> 00:16:45.760]  轉移到去泰爾西頓
[00:16:45.760 --> 00:16:49.760]  祂就轉到這個推羅和西頓
[00:16:49.760 --> 00:16:52.760]  那泰爾西頓有什麼特別呢
[00:16:52.760 --> 00:16:54.760]  大家如果有聖經地圖
[00:16:54.760 --> 00:16:56.760]  在你聖經後面有寫的
[00:16:56.760 --> 00:16:57.760]  如果有聖經地圖
[00:16:57.760 --> 00:17:00.760]  就在你聖經後面就有如此的
[00:17:00.760 --> 00:17:01.760]  你就不難發現
[00:17:01.760 --> 00:17:03.760]  原來泰爾西頓
[00:17:03.760 --> 00:17:06.760]  就在地中海的東岸
[00:17:06.760 --> 00:17:08.760]  其實推羅和西頓
[00:17:08.760 --> 00:17:10.760]  就在地中海的東岸
[00:17:10.760 --> 00:17:12.760]  就是巴勒斯坦的西岸
[00:17:12.760 --> 00:17:15.760]  就是在巴勒斯坦的西岸
[00:17:15.760 --> 00:17:18.760]  就是一個沿海的兩個城市
[00:17:18.760 --> 00:17:22.760]  就是一個沿海的兩個城市
[00:17:22.760 --> 00:17:24.760]  他們就是一個沿海的城市
[00:17:24.760 --> 00:17:26.760]  這兩個城市有什麼特色呢
[00:17:26.760 --> 00:17:28.760]  這兩個城市有什麼特色呢
[00:17:28.760 --> 00:17:30.760]  泰爾西頓其實是一個
[00:17:30.760 --> 00:17:32.760]  可以說是姐妹城來的
[00:17:32.760 --> 00:17:35.760]  泰爾西頓其實就是一個姐妹城
[00:17:35.760 --> 00:17:38.760]  這兩個城市早在
[00:17:38.760 --> 00:17:41.760]  《二塞亞書》第23章7節
[00:17:41.760 --> 00:17:43.760]  這兩個城市在
[00:17:43.760 --> 00:17:47.760]  《一塞亞書》第23章7節
[00:17:47.760 --> 00:17:49.760]  已經記載了
[00:17:49.760 --> 00:17:50.760]  已經有記載了
[00:17:50.760 --> 00:17:51.760]  告訴我們知道
[00:17:51.760 --> 00:17:53.760]  這個城市很早就已經出現
[00:17:53.760 --> 00:17:54.760]  告訴我們知道
[00:17:54.760 --> 00:17:57.760]  這個城市很早就已經出現
[00:17:57.760 --> 00:17:59.760]  而且在希臘的歷史學家
[00:17:59.760 --> 00:18:01.760]  希羅多德
[00:18:01.760 --> 00:18:05.760]  在希臘的歷史專家希勒羅德
[00:18:05.760 --> 00:18:07.760]  他曾經指出過
[00:18:07.760 --> 00:18:09.760]  他曾經指出過
[00:18:09.760 --> 00:18:10.760]  泰爾這個城市
[00:18:10.760 --> 00:18:13.760]  早在主田2750年的時候
[00:18:13.760 --> 00:18:15.760]  已經存在了
[00:18:15.760 --> 00:18:18.760]  早在主田2750年前已經存在了
[00:18:18.760 --> 00:18:20.760]  而且是一個很出名的城市
[00:18:20.760 --> 00:18:22.760]  而且是一個很出名的城市
[00:18:22.760 --> 00:18:24.760]  這個城市是當時
[00:18:24.760 --> 00:18:27.760]  菲律師人的神的庙宇中心地方
[00:18:27.760 --> 00:18:28.760]  菲律師人的神的庙宇中心地方
[00:18:28.760 --> 00:18:29.760]  菲律師人的神的庙宇中心地方
[00:18:29.760 --> 00:18:30.760]  菲律師人的神的庙宇中心地方
[00:18:30.760 --> 00:18:31.760]  菲律師人的神的庙宇中心地方
[00:18:31.760 --> 00:18:32.760]  菲律師人的神的庙宇中心地方
[00:18:32.760 --> 00:18:33.760]  菲律師人的神的庙宇中心地方
[00:18:33.760 --> 00:18:35.760]  這個城市在軍事和經濟上
[00:18:35.760 --> 00:18:36.760]  這個城市在軍事和經濟上
[00:18:36.760 --> 00:18:37.760]  有很重要的價值
[00:18:37.760 --> 00:18:40.760]  這個城市對軍事和政治
[00:18:40.760 --> 00:18:45.760]  對軍事和政治有很大的關係
[00:18:45.760 --> 00:18:46.760]  如果你今天看地圖
[00:18:46.760 --> 00:18:47.760]  如果你今天看地圖
[00:18:47.760 --> 00:18:48.760]  你會發覺在那裡的地方
[00:18:48.760 --> 00:18:50.760]  泰爾是尖了出來的
[00:18:50.760 --> 00:18:51.760]  如果你看地圖
[00:18:51.760 --> 00:18:52.760]  如果你看地圖
[00:18:52.760 --> 00:18:53.760]  你看到墜落
[00:18:53.760 --> 00:18:54.760]  你看到墜落
[00:18:54.760 --> 00:18:55.760]  它是走出來的
[00:18:55.760 --> 00:18:56.760]  它是走出來的
[00:18:56.760 --> 00:18:58.760]  為甚麼泰爾城是尖了出來的呢
[00:18:58.760 --> 00:18:59.760]  為甚麼泰爾城是尖了出來的呢
[00:18:59.760 --> 00:19:00.760]  為甚麼泰爾城是尖了出來的呢
[00:19:00.760 --> 00:19:01.760]  為甚麼泰爾城是尖了出來的呢
[00:19:01.760 --> 00:19:02.760]  為甚麼泰爾城是尖了出來的呢
[00:19:02.760 --> 00:19:03.760]  為甚麼泰爾城是尖了出來的呢
[00:19:03.760 --> 00:19:04.760]  為甚麼泰爾城是尖了出來的呢
[00:19:04.760 --> 00:19:05.760]  為甚麼泰爾城是尖了出來的呢
[00:19:05.760 --> 00:19:10.760]  為甚麼泰爾城是尖了出來的呢
[00:19:10.760 --> 00:19:11.760]  為甚麼泰爾城是尖了出來的呢
[00:19:11.760 --> 00:19:12.760]  為甚麼泰爾城是尖了出來的呢
[00:19:12.760 --> 00:19:13.760]  為甚麼泰爾城是尖了出來的呢
[00:19:13.760 --> 00:19:14.760]  為甚麼泰爾城是尖了出來的呢
[00:19:14.760 --> 00:19:15.760]  為甚麼泰爾城是尖了出來的呢
[00:19:15.760 --> 00:19:16.760]  為甚麼泰爾城是尖了出來的呢
[00:19:16.760 --> 00:19:17.760]  為甚麼泰爾城是尖了出來的呢
[00:19:17.760 --> 00:19:18.760]  為甚麼泰爾城是尖了出來的呢
[00:19:18.760 --> 00:19:19.760]  為甚麼泰爾城是尖了出來的呢
[00:19:19.760 --> 00:19:20.760]  為甚麼泰爾城是尖了出來的呢
[00:19:20.760 --> 00:19:21.760]  為甚麼泰爾城是尖了出來的呢
[00:19:21.760 --> 00:19:22.760]  為甚麼泰爾城是尖了出來的呢
[00:19:22.760 --> 00:19:23.760]  為甚麼泰爾城是尖了出來的呢
[00:19:23.760 --> 00:19:35.760]  為甚麼泰爾城是尖了出來的呢
[00:19:35.760 --> 00:19:36.760]  為甚麼泰爾城是尖了出來的呢
[00:19:36.760 --> 00:19:37.760]  為甚麼泰爾城是尖了出來的呢
[00:19:37.760 --> 00:19:38.760]  為甚麼泰爾城是尖了出來的呢
[00:19:38.760 --> 00:19:39.760]  為甚麼泰爾城是尖了出來的呢
[00:19:39.760 --> 00:19:40.760]  為甚麼泰爾城是尖了出來的呢
[00:19:40.760 --> 00:19:41.760]  為甚麼泰爾城是尖了出來的呢
[00:19:41.760 --> 00:19:42.760]  為甚麼泰爾城是尖了出來的呢
[00:19:42.760 --> 00:19:43.760]  為甚麼泰爾城是尖了出來的呢
[00:19:43.760 --> 00:19:44.760]  為甚麼泰爾城是尖了出來的呢
[00:19:44.760 --> 00:19:45.760]  為甚麼泰爾城是尖了出來的呢
[00:19:45.760 --> 00:19:46.760]  為甚麼泰爾城是尖了出來的呢
[00:19:46.760 --> 00:19:47.760]  為甚麼泰爾城是尖了出來的呢
[00:19:47.760 --> 00:19:48.760]  為甚麼泰爾城是尖了出來的呢
[00:19:48.760 --> 00:19:53.760]  為甚麼泰爾城是尖了出來的呢
[00:19:53.760 --> 00:19:54.760]  為甚麼泰爾城是尖了出來的呢
[00:19:54.760 --> 00:19:55.760]  為甚麼泰爾城是尖了出來的呢
[00:19:55.760 --> 00:19:56.760]  為甚麼泰爾城是尖了出來的呢
[00:19:56.760 --> 00:19:57.760]  為甚麼泰爾城是尖了出來的呢
[00:19:57.760 --> 00:19:58.760]  為甚麼泰爾城是尖了出來的呢
[00:19:58.760 --> 00:19:59.760]  為甚麼泰爾城是尖了出來的呢
[00:19:59.760 --> 00:20:00.760]  為甚麼泰爾城是尖了出來的呢
[00:20:00.760 --> 00:20:01.760]  為甚麼泰爾城是尖了出來的呢
[00:20:01.760 --> 00:20:02.760]  為甚麼泰爾城是尖了出來的呢
[00:20:02.760 --> 00:20:03.760]  為甚麼泰爾城是尖了出來的呢
[00:20:03.760 --> 00:20:04.760]  為甚麼泰爾城是尖了出來的呢
[00:20:04.760 --> 00:20:05.760]  為甚麼泰爾城是尖了出來的呢
