
[00:00:00.000 --> 00:00:01.640]  各位大英主媒平安
[00:03:24.900 --> 00:03:27.400]  不知道是我像教仔一樣教他
[00:03:27.400 --> 00:03:29.100]  還是他像教仔一樣教我
[00:03:29.100 --> 00:03:31.500]  其實和家人的關係是很親密的
[00:03:31.500 --> 00:03:33.000]  因為一來一起住
[00:03:33.000 --> 00:03:36.000]  其實很多東西他們都會知道的
[00:03:36.000 --> 00:03:37.700]  但是同一時間就是因為可能
[00:03:37.700 --> 00:03:39.200]  太過親密的關係
[00:03:39.200 --> 00:03:42.700]  其實很多時候是有點兒踩過界的狀況
[00:03:42.700 --> 00:03:43.700]  因為很多時候其實
[00:03:43.700 --> 00:03:45.100]  去到這麼大個人的時候
[00:03:45.100 --> 00:03:46.500]  可能私隱上的東西
[00:03:46.500 --> 00:03:48.300]  他們未必很有界線
[00:03:48.300 --> 00:03:49.100]  因為他覺得
[00:03:49.100 --> 00:03:50.700]  你應該什麼都會讓他知道
[00:03:50.700 --> 00:03:52.900]  也都是其實很多時候是有些東西
[00:03:52.900 --> 00:03:54.700]  你想要完美的時候
[00:03:54.700 --> 00:03:55.900]  其實他未必好避到你
[00:03:55.900 --> 00:03:58.800]  就是他會可能其實出於他的關切
[00:03:58.800 --> 00:04:01.500]  所謂養兒100歲長199
[00:04:01.500 --> 00:04:05.000]  他也都會不停想去知你的東西
[00:04:05.000 --> 00:04:06.300]  想去關切你的東西
[00:04:06.300 --> 00:04:08.000]  但是正正因為這件事
[00:04:08.000 --> 00:04:10.000]  其實有時是對我們自己來講
[00:04:10.000 --> 00:04:11.300]  其實是覺得多了
[00:04:11.300 --> 00:04:14.500]  就是不需要去到那麼貼近
[00:04:14.500 --> 00:04:17.000]  因為其實可能有時都想要一些私人空間
[00:04:17.000 --> 00:04:18.100]  所以其實去到現在來講
[00:04:18.100 --> 00:04:20.500]  其實你說家人的關係是親密的
[00:04:20.500 --> 00:04:23.900]  但是同一時間有時都會為著這些東西
[00:04:23.900 --> 00:04:25.900]  其實會有些吵架的場面
[00:04:25.900 --> 00:04:28.700]  就是因為太過親密的關係
[00:04:28.700 --> 00:04:32.900]  其實大家之間都需要了各自的一些空間去生活
[00:04:32.900 --> 00:04:36.700]  在我們的生命裡面
[00:04:36.700 --> 00:04:40.400]  有兩樣東西我們是時時會面對的
[00:04:40.400 --> 00:04:45.400]  第一就是環境會不停地轉變
[00:04:45.400 --> 00:04:50.200]  好像突然之間全球的疫症就發生
[00:04:50.200 --> 00:04:54.000]  好像突然之間有些人就會失業
[00:04:54.000 --> 00:05:00.000]  突然之間我們的健康狀況就出現很大的轉變
[00:05:00.000 --> 00:05:03.600]  這些的情況是我們預料不到的
[00:05:03.600 --> 00:05:09.400]  這些的情況是令我們會很突然要做一些的抉擇
[00:05:09.400 --> 00:05:13.000]  第二樣東西我們每個人都面對的
[00:05:13.000 --> 00:05:16.900]  就是我們和家人的關係
[00:05:16.900 --> 00:05:19.600]  在聖經裡面有一卷書
[00:05:19.600 --> 00:05:26.700]  就將這兩種的情況都描寫得非常之的生動
[00:05:26.700 --> 00:05:30.100]  這一卷書就是《路德記》
[00:05:30.100 --> 00:05:33.500]  《路德記》一開始就描寫
[00:05:33.500 --> 00:05:37.100]  它說當世思的時代
[00:05:37.100 --> 00:05:42.000]  猶大的地方就發生饑荒
[00:05:42.000 --> 00:05:44.900]  饑荒不是時時有的
[00:05:44.900 --> 00:05:47.900]  但是當饑荒一來到的時候
[00:05:47.900 --> 00:05:51.000]  所有的人都受到影響
[00:05:51.000 --> 00:05:53.800]  疫症不是時時有的
[00:05:53.800 --> 00:05:57.900]  全球的疫症更加不是時時有的
[00:05:57.900 --> 00:06:00.200]  當這些東西出現的時候
[00:06:00.200 --> 00:06:02.300]  我們怎樣面對呢?
[00:06:02.300 --> 00:06:04.600]  我相信各位都是一樣
[00:06:04.600 --> 00:06:06.600]  在你的人生裡面
[00:06:06.600 --> 00:06:11.300]  你總會有些階段是碰到一些的景況
[00:06:11.300 --> 00:06:14.000]  是你自己預料不到的
[00:06:14.000 --> 00:06:18.300]  好像饑荒的出現不是時時有的
[00:06:18.300 --> 00:06:21.200]  但是當饑荒一來到的時候
[00:06:21.200 --> 00:06:25.500]  當地所有的人都會受到影響
[00:06:25.500 --> 00:06:28.300]  今次全球的疫情
[00:06:28.300 --> 00:06:32.800]  可以說每一個地方的人都受到影響
[00:06:32.800 --> 00:06:38.900]  請問當你面對一個這樣好像很危急
[00:06:38.900 --> 00:06:42.000]  好像很突然的情況的時候
[00:06:42.000 --> 00:06:45.200]  你會做些什麼呢?
[00:06:45.200 --> 00:06:49.500]  路德記裡面就描寫有一個家庭
[00:06:49.500 --> 00:06:54.200]  有一對夫婦和她兩個兒子
[00:06:54.200 --> 00:06:58.900]  他們就決定了要移民
[00:06:58.900 --> 00:07:03.900]  移民其實是一個很不容易的決定
[00:07:03.900 --> 00:07:05.800]  就是說你要走
[00:07:05.800 --> 00:07:08.800]  放下你所有的東西
[00:07:08.800 --> 00:07:14.700]  你所有的家產都要怎樣去處理
[00:07:14.700 --> 00:07:18.100]  然後你去到一個陌生的地方
[00:07:18.100 --> 00:07:23.500]  這個家庭就選擇離開伯利恒
[00:07:23.500 --> 00:07:26.000]  伯利恒這個城市
[00:07:26.000 --> 00:07:30.800]  本來就是糧食之倉的意思
[00:07:30.800 --> 00:07:33.000]  因為在伯利恒這個地方
[00:07:33.000 --> 00:07:37.000]  是出產很多大麥和小麥的
[00:07:37.000 --> 00:07:40.500]  所以這個地方是糧倉
[00:07:40.500 --> 00:07:46.400]  應該是一個很富庶、很繁榮、很富足的地方
[00:07:46.400 --> 00:07:52.000]  但是這個地方竟然都缺乏糧食
[00:07:52.000 --> 00:07:55.600]  於是他們就選擇要移民
[00:07:55.600 --> 00:07:57.000]  移居到哪裡呢?
[00:07:57.000 --> 00:08:00.400]  竟然他們選擇了一個外邦的地方
[00:08:00.400 --> 00:08:02.400]  就是摩阿地
[00:08:02.400 --> 00:08:07.800]  於是這家人就離開了他們很熟悉的伯利恒
[00:08:07.800 --> 00:08:11.800]  就去到摩阿地居住
[00:08:11.800 --> 00:08:17.400]  聖經只是用了短短幾節來描寫
[00:08:17.400 --> 00:08:21.800]  這位的丈夫叫做以利米勒
[00:08:21.800 --> 00:08:26.200]  他的太太就叫做拿額米
[00:08:26.200 --> 00:08:29.200]  拿額米這個字、這個名字
[00:08:29.200 --> 00:08:34.000]  在希伯來文裏面就代表甜
[00:08:34.000 --> 00:08:38.400]  所以可能他是一位很甜美的女士
[00:08:38.400 --> 00:08:41.000]  或者可能他的樣子很漂亮
[00:08:41.000 --> 00:08:45.800]  或者他是一個很懂得和人相處
[00:08:45.800 --> 00:08:50.600]  給人一種很甜美的感覺的一位女士
[00:08:50.600 --> 00:08:53.200]  他們就有兩個兒子
[00:08:53.200 --> 00:08:58.600]  於是他們就帶著這兩個兒子去了摩阿地
[00:08:58.600 --> 00:09:01.600]  當他們在摩阿地定居的時候
[00:09:01.600 --> 00:09:05.600]  兩個兒子很自然就需要結交朋友
[00:09:05.600 --> 00:09:08.000]  準備成立家室
[00:09:08.000 --> 00:09:10.400]  接著聖經就描寫
[00:09:10.400 --> 00:09:17.800]  這兩個兒子都娶了兩位摩阿女子為妻
[00:09:17.800 --> 00:09:20.800]  對於以色列人來說
[00:09:20.800 --> 00:09:25.800]  要和一個外族人結婚是很不容易的
[00:09:25.800 --> 00:09:32.600]  因為他們一路的傳統就要和本族人結婚
[00:09:32.600 --> 00:09:35.600]  所以這兩個兒子都可以說是
[00:09:35.600 --> 00:09:38.200]  由於他們已經移居外地
[00:09:38.200 --> 00:09:43.400]  就要融入這個外地的環境裏面
[00:09:43.400 --> 00:09:48.000]  於是他們就在摩阿地結婚
[00:09:48.000 --> 00:09:50.200]  但是聖經跟著描寫
[00:09:50.200 --> 00:09:54.400]  他們在摩阿地居住了十年之後
[00:09:54.400 --> 00:10:00.800]  以利米勒和兩個兒子都相繼離世
[00:10:00.800 --> 00:10:05.000]  這個可以說是一個很難過的事情
[00:10:05.000 --> 00:10:07.000]  剩下誰呢?
[00:10:07.000 --> 00:10:10.800]  剩下三個寡婦
[00:10:10.800 --> 00:10:16.000]  就是納娥米和兩個姨父
[00:10:16.000 --> 00:10:17.400]  聖經說
[00:10:17.400 --> 00:10:26.800]  沒有丈夫、沒有兒子,只剩下三位女士
[00:10:26.800 --> 00:10:31.200]  寡婦就代表他們已經沒有了依靠
[00:10:31.200 --> 00:10:37.200]  沒有了一個可以賺錢、有收入的男士
[00:10:37.200 --> 00:10:40.800]  更加沒有一個男士可以保護他們
[00:10:40.800 --> 00:10:45.600]  他們可以說是前途茫茫
[00:10:45.600 --> 00:10:47.000]  怎麼辦呢?
[00:10:47.000 --> 00:10:50.200]  就在他們十年之後
[00:10:50.200 --> 00:10:55.000]  納娥米面對一個很艱苦的日子
[00:10:55.000 --> 00:10:56.600]  聖經沒有描寫
[00:10:56.600 --> 00:11:00.400]  他們到底這個艱苦的日子有多長
[00:11:00.400 --> 00:11:03.200]  但是跟著就有好消息了
[00:11:03.200 --> 00:11:05.800]  原來納娥米就聽見
[00:11:05.800 --> 00:11:12.400]  說伯利恆的地方開始有收成
[00:11:12.400 --> 00:11:16.600]  伯利恆的境況改變了
[00:11:16.600 --> 00:11:22.600]  於是納娥米就要起程回到伯利恆
[00:11:22.600 --> 00:11:27.200]  當他帶著兩個姨父要起程的時候
[00:11:27.200 --> 00:11:29.600]  他就跟兩個姨父說
[00:11:29.600 --> 00:11:33.800]  他說不如你們回到自己的娘家
[00:11:33.800 --> 00:11:38.200]  因為你們可以有另外一個新的開始
[00:11:38.200 --> 00:11:42.200]  這個都是我們人生裡面會面對的
[00:11:42.200 --> 00:11:45.400]  一個很艱難的時刻
[00:11:45.400 --> 00:11:50.400]  離合、分離和會合
[00:11:50.400 --> 00:11:54.000]  是我們生命當中時時出現的
[00:11:54.000 --> 00:11:57.800]  有時我們會面對我們喪失
[00:11:57.800 --> 00:12:00.800]  一些我們至親的人
[00:12:00.800 --> 00:12:05.800]  最近我就聽到一個很難過的消息
[00:12:05.800 --> 00:12:09.000]  就有一個家庭的丈夫
[00:12:09.000 --> 00:12:11.800]  本來很開心的一家人
[00:12:11.800 --> 00:12:17.000]  但是這位丈夫突然之間就心口很痛
[00:12:17.000 --> 00:12:20.400]  於是太太馬上召救護車
[00:12:20.400 --> 00:12:22.400]  結果救護車就來了
[00:12:22.400 --> 00:12:24.600]  就送他去醫院
[00:12:24.600 --> 00:12:28.200]  誰知道就在送去醫院途中
[00:12:28.200 --> 00:12:31.400]  他已經離開世界
[00:12:31.400 --> 00:12:37.400]  突然之間就剩下這個太太和他兩個兒子
[00:12:37.400 --> 00:12:41.000]  對於一個妻子來說
[00:12:41.000 --> 00:12:45.800]  丈夫那麼突然之間就失去了
[00:12:45.800 --> 00:12:49.600]  是很沉重的打擊來的
[00:12:49.600 --> 00:12:51.800]  在我們的生命裡面
[00:12:51.800 --> 00:12:54.000]  有時我們都會面對
[00:12:54.000 --> 00:12:55.600]  突然之間
[00:12:55.600 --> 00:13:01.200]  我們一個最親愛的家人就離開了我們
[00:13:01.200 --> 00:13:02.600]  我不知道各位
[00:13:02.600 --> 00:13:10.000]  你怎樣面對家人離開你的那種感覺
[00:13:10.000 --> 00:13:15.000]  所以拿柯米他要做一個很難的抉擇
[00:13:15.000 --> 00:13:18.600]  當這兩個姨父都走了之後
[00:13:18.600 --> 00:13:21.000]  他就會孤零零
[00:13:21.000 --> 00:13:23.600]  只剩下一個人
[00:13:23.600 --> 00:13:29.800]  一個人怎樣從摩阿地回到伯利恒呢
[00:13:29.800 --> 00:13:32.600]  是漫漫長路
[00:13:32.600 --> 00:13:34.800]  不知道怎麼辦
[00:13:34.800 --> 00:13:38.000]  所以路德記所描寫的
[00:13:38.000 --> 00:13:40.600]  都是我們人生裡面
[00:13:40.600 --> 00:13:45.000]  時時會面對很多的問題
[00:13:45.000 --> 00:13:48.600]  我們的家庭的組成
[00:13:48.600 --> 00:13:54.600]  我們是不是遷移移居去別的地方
[00:13:54.600 --> 00:14:04.000]  還有我們怎樣面對生命的生離死別的境況
[00:14:04.000 --> 00:14:06.800]  拿柯米就在這個時候
[00:14:06.800 --> 00:14:11.000]  很希望祝福他兩個姨父
[00:14:11.000 --> 00:14:13.800]  希望他們有一個新的開始
[00:14:13.800 --> 00:14:19.800]  結果他的大兒子的師父就走了
[00:14:19.800 --> 00:14:25.600]  最後就剩下他第二個兒子的師父
[00:14:25.600 --> 00:14:28.600]  就是這位路德
[00:14:28.600 --> 00:14:31.200]  在聖經裡面就記載
[00:14:31.200 --> 00:14:36.400]  路德講了一番很令人感動的說話
[00:14:36.400 --> 00:14:39.000]  他說你不要叫我走
[00:14:39.000 --> 00:14:40.800]  我不走的
[00:14:40.800 --> 00:14:45.000]  因為你的國就是我的國
[00:14:45.000 --> 00:14:48.800]  你的神就是我的神
[00:14:48.800 --> 00:14:50.800]  你往哪裡去
[00:14:50.800 --> 00:14:52.800]  我也往哪裡去
[00:14:52.800 --> 00:14:54.600]  你死在哪裡
[00:14:54.600 --> 00:14:56.600]  我也死在哪裡
[00:14:56.600 --> 00:15:01.400]  你的神就是我的神
[00:15:01.400 --> 00:15:07.800]  這番說話可以說是路德一個很勇敢的誓言
[00:15:07.800 --> 00:15:13.400]  他定義要陪伴這位婆婆
[00:15:13.400 --> 00:15:16.000]  陪著她上路
[00:15:16.000 --> 00:15:21.600]  我相信拿柯米當時的年紀已經越來越大
[00:15:21.600 --> 00:15:24.600]  他怎樣可以這麼大年紀
[00:15:24.600 --> 00:15:28.200]  自己孤零零一個人上路呢
[00:15:28.200 --> 00:15:33.200]  所以路德心裡面很不捨得
[00:15:33.200 --> 00:15:35.200]  這位這麼慈祥
[00:15:35.200 --> 00:15:36.800]  這麼好
[00:15:36.800 --> 00:15:38.000]  這麼愛她
[00:15:38.000 --> 00:15:40.800]  這麼關心她的婆婆
[00:15:40.800 --> 00:15:45.200]  於是他就定義要支持她
[00:15:45.200 --> 00:15:47.600]  要陪她上路
[00:15:47.600 --> 00:15:49.200]  你可以想像
[00:15:49.200 --> 00:15:54.200]  本來這個故事就講到有三個寡婦
[00:15:54.200 --> 00:15:56.400]  現在剩下兩個
[00:15:56.400 --> 00:16:00.400]  兩個人一老一少
[00:16:00.400 --> 00:16:04.400]  兩個人彼此扶持上路
[00:16:04.400 --> 00:16:08.400]  要回去百里行
[00:16:08.400 --> 00:16:11.400]  原來家庭的關係
[00:16:11.400 --> 00:16:15.400]  是對我們產生很大的影響
[00:16:15.400 --> 00:16:17.400]  在剛才的訪問裡面
[00:16:17.400 --> 00:16:23.400]  幾位年輕人都提到他們跟家人的關係
[00:16:23.400 --> 00:16:25.400]  其實每一個人
[00:16:25.400 --> 00:16:27.400]  我們經常都說
[00:16:27.400 --> 00:16:31.400]  家家有本難念的經
[00:16:31.400 --> 00:16:35.400]  每一個家庭可能都有不同的景況出現
[00:16:35.400 --> 00:16:38.400]  有些家庭關係會比較緊密
[00:16:38.400 --> 00:16:41.400]  但也有很多家庭當中
[00:16:41.400 --> 00:16:46.400]  有很多大家難以相處的地方
[00:16:46.400 --> 00:16:50.400]  大家有很多需要容忍
[00:16:50.400 --> 00:16:54.400]  大家需要去體諒的地方
[00:16:54.400 --> 00:16:56.400]  就在這個時候
[00:16:56.400 --> 00:17:03.400]  路德她願意陪伴這位年長的婆婆上路
[00:17:03.400 --> 00:17:06.400]  我相信有幾個原因
[00:17:06.400 --> 00:17:09.400]  第一就是納奧米
[00:17:09.400 --> 00:17:16.400]  他是一位很懂得去建立婆媳關係的一個人
[00:17:16.400 --> 00:17:21.400]  很多人都描寫在我們中國人的社會裡面
[00:17:21.400 --> 00:17:25.400]  婆媳之間是很難相處的
[00:17:25.400 --> 00:17:27.400]  但是納奧米
[00:17:27.400 --> 00:17:31.400]  可能他是一位很敬畏神的人
[00:17:31.400 --> 00:17:34.400]  所以他很接納路德
[00:17:34.400 --> 00:17:37.400]  他也很愛路德
[00:17:37.400 --> 00:17:41.400]  所以他很懂得怎樣跟路德溝通
[00:17:41.400 --> 00:17:44.400]  他贏得路德的敬愛
[00:17:44.400 --> 00:17:47.400]  所以路德他願意付出代價
[00:17:47.400 --> 00:17:54.400]  他願意陪伴這位年長的納奧米回到他的家鄉
[00:17:54.400 --> 00:17:57.400]  他知道如果沒有人陪伴
[00:17:57.400 --> 00:18:01.400]  納奧米是很難走這條路的
[00:18:01.400 --> 00:18:06.400]  因為一兩個人總比一個人好
[00:18:06.400 --> 00:18:13.400]  於是路德就堅決不離棄這位婆婆
[00:18:13.400 --> 00:18:18.400]  一定要陪她回去她的家鄉
[00:18:18.400 --> 00:18:22.400]  路德記就由這裡來展開
[00:18:22.400 --> 00:18:25.400]  當我們繼續去讀路德記的時候
[00:18:25.400 --> 00:18:32.400]  我們就會發覺路德記所描寫的是信心的旅程
[00:18:32.400 --> 00:18:37.400]  他們憑著信踏上這個旅途
[00:18:37.400 --> 00:18:42.400]  就見到神一步一步開門
[00:18:42.400 --> 00:18:46.400]  路德記也出現一個很特別的信息
[00:18:46.400 --> 00:18:50.400]  就是他本來是滿滿的
[00:18:50.400 --> 00:18:54.400]  在百里行他很豐足很富足
[00:18:54.400 --> 00:18:57.400]  但是當他離開百里行的時候
[00:18:57.400 --> 00:19:00.400]  他是空空的出來
[00:19:00.400 --> 00:19:03.400]  本來在一個糧倉裡居住
[00:19:03.400 --> 00:19:06.400]  但是走的時候是因為饑荒
[00:19:06.400 --> 00:19:08.400]  什麼都沒有
[00:19:08.400 --> 00:19:10.400]  但是神很奇妙
[00:19:10.400 --> 00:19:13.400]  當他們回去百里行的時候
[00:19:13.400 --> 00:19:17.400]  百里行是有一個很特別的消息
[00:19:17.400 --> 00:19:22.400]  在路德記第一章結束那一節就描寫
[00:19:22.400 --> 00:19:25.400]  他說當他們回去百里行的時候
[00:19:25.400 --> 00:19:31.400]  正是動手割大麥的時候
[00:19:31.400 --> 00:19:36.400]  他們的離開是因為這個地方已經沒有收成
[00:19:36.400 --> 00:19:39.400]  但是當他們回去的時候
[00:19:39.400 --> 00:19:45.400]  由神的祝福再次臨到百里行的地方
[00:19:45.400 --> 00:19:50.400]  那裡又再出產大麥
[00:19:50.400 --> 00:19:56.400]  所以路德記可以說是對我們行走這條人生路
[00:19:56.400 --> 00:19:59.400]  一個很大的學習
[00:19:59.400 --> 00:20:06.400]  我很希望大家能夠繼續來詳細看路德記
[00:20:06.400 --> 00:20:09.400]  以致我們一起在路德記裡面
[00:20:09.400 --> 00:20:14.400]  我們學習神要我們學習的功課
[00:20:14.400 --> 00:20:16.400]  願神賜福給大家
