
[00:00:00.000 --> 00:00:03.140]  不如我們一起來祈禱,好嗎?
[00:02:49.280 --> 00:02:51.880]  還有通常會被甚麼影響呢
[00:02:51.880 --> 00:02:53.480]  幾種因素
[00:02:53.480 --> 00:02:55.880]  可能最重要最重要就是
[00:02:55.880 --> 00:02:57.580]  父母怎樣教育
[00:02:57.580 --> 00:02:59.480]  如果父母偏心
[00:02:59.480 --> 00:03:01.980]  或者有些另類的處理
[00:03:01.980 --> 00:03:04.080]  可能關係會差一點
[00:03:04.080 --> 00:03:05.980]  如果父母懂得教育
[00:03:05.980 --> 00:03:06.980]  又不同
[00:03:06.980 --> 00:03:08.980]  所以一說到親子班
[00:03:08.980 --> 00:03:12.180]  有很多家長都喜歡報
[00:03:12.180 --> 00:03:13.380]  或者birth order
[00:03:13.380 --> 00:03:16.080]  就是說你出生的先後次序
[00:03:16.080 --> 00:03:17.680]  都有很大影響
[00:03:17.680 --> 00:03:19.380]  譬如最typical的就是
[00:03:19.380 --> 00:03:22.180]  如果你是大姐姐或者大哥哥的話
[00:03:22.180 --> 00:03:25.980]  你就會比較做一個leader的角色
[00:03:25.980 --> 00:03:28.280]  你要帶著弟弟妹妹
[00:03:28.280 --> 00:03:30.980]  這裡有沒有人是大哥哥
[00:03:30.980 --> 00:03:31.780]  沒有
[00:03:31.780 --> 00:03:32.780]  為甚麼不舉手
[00:03:32.780 --> 00:03:34.980]  來吧
[00:03:34.980 --> 00:03:38.180]  你是大哥
[00:03:38.180 --> 00:03:41.080]  通常小的就是
[00:03:41.080 --> 00:03:42.680]  萬千寵愛在一身
[00:03:42.680 --> 00:03:43.980]  你們有沒有小的
[00:03:43.980 --> 00:03:46.280]  是的 萬千寵愛在一身
[00:03:46.280 --> 00:03:49.680]  不過可能不是很懂得照顧自己
[00:03:49.680 --> 00:03:52.880]  因為有些可能是中間的
[00:03:52.880 --> 00:03:54.680]  像我這樣中間的有沒有
[00:03:54.680 --> 00:03:58.380]  中間的又不是最受寵的
[00:03:58.380 --> 00:03:59.680]  又不是最多負擔的
[00:03:59.680 --> 00:04:02.380]  通常比較尷尬
[00:04:02.380 --> 00:04:04.280]  不過這是通常
[00:04:04.280 --> 00:04:06.580]  我今天想說的就是
[00:04:06.580 --> 00:04:08.080]  也挺激烈的
[00:04:08.080 --> 00:04:10.980]  就是兄弟姐妹之爭
[00:04:10.980 --> 00:04:14.280]  所以在我說的預備的時候
[00:04:14.280 --> 00:04:17.380]  我時常都是想起我自己的兄弟姐妹
[00:04:17.380 --> 00:04:20.480]  我總共有四個兄弟姐妹
[00:04:20.480 --> 00:04:21.880]  我排第二
[00:04:21.880 --> 00:04:24.280]  有一個姐姐和兩個弟弟
[00:04:24.280 --> 00:04:25.480]  在預備的時候
[00:04:25.480 --> 00:04:28.580]  經常都想起我們的關係
[00:04:28.580 --> 00:04:29.780]  大家放心
[00:04:29.780 --> 00:04:31.180]  我將會說的那個
[00:04:31.180 --> 00:04:33.180]  我今天下午跟他通了電話
[00:04:33.180 --> 00:04:35.780]  他說OK可以說的
[00:04:35.780 --> 00:04:38.780]  究竟兄弟姐妹之爭是怎樣呢
[00:04:38.780 --> 00:04:42.180]  通常和年齡距離是有關的
[00:04:42.180 --> 00:04:43.980]  這些是專家說的
[00:04:43.980 --> 00:04:48.780]  如果你是一歲多一點的
[00:04:48.780 --> 00:04:52.480]  兄弟姐妹間的爭鬥是比較多的
[00:04:52.480 --> 00:04:55.780]  但是三歲之後會好一點
[00:04:55.780 --> 00:04:57.980]  因為開始摸到了
[00:04:57.980 --> 00:05:00.480]  摸到爸爸媽媽的模式
[00:05:00.480 --> 00:05:04.180]  或者兄弟姐妹怎樣相處
[00:05:04.180 --> 00:05:05.980]  怎樣去溝通
[00:05:05.980 --> 00:05:08.580]  所以三歲或以上會好一點
[00:05:08.580 --> 00:05:13.680]  持續可能會去到整個兒童期都有
[00:05:13.680 --> 00:05:17.680]  十到十五歲你們猜猜是怎樣
[00:05:17.680 --> 00:05:19.180]  很厲害的
[00:05:19.180 --> 00:05:21.180]  加上青少年
[00:05:21.180 --> 00:05:22.180]  很厲害的
[00:05:22.180 --> 00:05:23.180]  到成人呢
[00:05:23.180 --> 00:05:24.680]  成人又怎樣呢
[00:05:24.680 --> 00:05:27.280]  成人原來不知道的
[00:05:27.280 --> 00:05:29.380]  各種各樣
[00:05:29.380 --> 00:05:32.980]  視乎你小時候怎樣相處
[00:05:32.980 --> 00:05:34.180]  爸爸媽媽怎樣處理
[00:05:34.180 --> 00:05:36.880]  你自己怎樣學
[00:05:36.880 --> 00:05:39.880]  兄弟姐妹之爭還有
[00:05:39.880 --> 00:05:41.280]  為何會發生呢
[00:05:41.280 --> 00:05:42.580]  原來是正常的
[00:05:42.580 --> 00:05:46.180]  原來我們每個人都想知道自己是誰
[00:05:46.180 --> 00:05:48.180]  當你在一個家庭長大的時候
[00:05:48.180 --> 00:05:50.880]  自自然然你都很想找到自己的位置
[00:05:50.880 --> 00:05:51.880]  我是哪裏的呢
[00:05:51.880 --> 00:05:53.180]  我是誰呢
[00:05:53.180 --> 00:05:55.080]  還有最重要的是
[00:05:55.080 --> 00:05:57.380]  你是想跟別人不同的
[00:05:57.380 --> 00:06:00.080]  所以別人喜歡吃的你又說不喜歡吃
[00:06:00.080 --> 00:06:01.680]  他說好的你又說不好
[00:06:01.680 --> 00:06:04.380]  也不奇怪的
[00:06:04.380 --> 00:06:06.480]  這個不知道你們認不認識呢
[00:06:06.480 --> 00:06:08.980]  弗洛伊德或者費洛伊德
[00:06:08.980 --> 00:06:10.080]  Sigmund Freud
[00:06:10.080 --> 00:06:11.280]  他說過一些
[00:06:11.280 --> 00:06:15.080]  他說原來兄弟姐妹之間的爭鬥
[00:06:15.080 --> 00:06:20.580]  有少少是戀母或者戀父情意結的延續
[00:06:20.580 --> 00:06:21.680]  爭嘛
[00:06:21.680 --> 00:06:24.280]  爸爸媽媽都是只有一個最多
[00:06:24.280 --> 00:06:25.480]  他們要爭
[00:06:25.480 --> 00:06:29.780]  所以就會出現爭鬥的情況
[00:06:29.780 --> 00:06:31.680]  有三分一的成年人
[00:06:31.680 --> 00:06:33.880]  都頗高百分比
[00:06:33.880 --> 00:06:35.180]  三分一的
[00:06:35.180 --> 00:06:36.980]  他現在就成年了
[00:06:36.980 --> 00:06:39.180]  但是跟兄弟姐妹之間
[00:06:39.180 --> 00:06:40.280]  是有爭鬥
[00:06:40.280 --> 00:06:42.180]  或者沒有 為什麼呢
[00:06:42.180 --> 00:06:43.780]  因為大家距離遠
[00:06:43.780 --> 00:06:44.880]  keep a distance
[00:06:44.880 --> 00:06:46.380]  那就沒有爭
[00:06:46.380 --> 00:06:48.680]  同樣地都進入這個category
[00:06:48.680 --> 00:06:50.380]  就是說什麼呢
[00:06:50.380 --> 00:06:52.480]  關係不好
[00:06:52.480 --> 00:06:53.580]  但是好消息
[00:06:53.580 --> 00:06:54.980]  好消息 聽一下
[00:06:54.980 --> 00:06:58.480]  跟隔壁那個說好消息
[00:06:58.480 --> 00:06:59.880]  好消息
[00:06:59.880 --> 00:07:02.780]  80% 60歲以上
[00:07:02.780 --> 00:07:04.280]  很快就到了
[00:07:04.280 --> 00:07:08.280]  80% 60歲以上的人士
[00:07:08.280 --> 00:07:10.580]  他跟兄弟姐妹之間
[00:07:10.580 --> 00:07:13.880]  保持一個比較密切的距離
[00:07:13.880 --> 00:07:15.980]  可能年紀大了就開始會
[00:07:15.980 --> 00:07:19.280]  哦 其實兄弟姐妹都很重要的
[00:07:19.280 --> 00:07:22.380]  開始有friend
[00:07:22.380 --> 00:07:24.380]  回到聖經
[00:07:24.380 --> 00:07:29.080]  今天要說的就是在創世紀37至50章
[00:07:29.080 --> 00:07:30.380]  是說兄弟姐妹之間
[00:07:30.380 --> 00:07:32.580]  兄弟 主要是兄弟
[00:07:32.580 --> 00:07:36.580]  總共約瑟有多少個兄弟姐妹呢
[00:07:36.580 --> 00:07:39.180]  全家12個兒子
[00:07:39.180 --> 00:07:40.380]  但是呢
[00:07:40.380 --> 00:07:44.880]  經常都在這個紛爭之中
[00:07:44.880 --> 00:07:49.580]  但是兄弟之爭究竟又是什麼呢
[00:07:49.580 --> 00:07:52.380]  在我看了這13章的經文之後
[00:07:52.380 --> 00:07:54.380]  我發覺有一個得著
[00:07:54.380 --> 00:07:55.080]  就是什麼呢
[00:07:55.080 --> 00:07:56.580]  最重要的一件事
[00:07:56.580 --> 00:07:57.880]  你要記住
[00:07:57.880 --> 00:08:00.080]  You are not alone
[00:08:00.080 --> 00:08:02.280]  這個兄弟之爭
[00:08:02.280 --> 00:08:04.280]  是家中之日常
[00:08:04.280 --> 00:08:07.180]  常態來的事常都有了
[00:08:07.180 --> 00:08:08.180]  你不用擔心
[00:08:08.180 --> 00:08:10.680]  我們一起看這個經文
[00:08:10.680 --> 00:08:11.780]  我們就會發現
[00:08:11.780 --> 00:08:14.280]  在這個雅各的紀略
[00:08:14.280 --> 00:08:15.780]  這裡說雅各的紀略
[00:08:15.780 --> 00:08:17.780]  是紀略
[00:08:17.780 --> 00:08:18.780]  我不知道你們知不知道
[00:08:18.780 --> 00:08:20.580]  吐勒多有沒有說過
[00:08:20.580 --> 00:08:22.480]  吐勒多就是一個世系
[00:08:22.480 --> 00:08:24.080]  就是歷代的意思
[00:08:24.080 --> 00:08:26.780]  就是雅各的後代就是這樣紀下去的
[00:08:26.780 --> 00:08:28.080]  那主角是誰呢
[00:08:28.080 --> 00:08:31.680]  就是我們會說的約瑟
[00:08:31.680 --> 00:08:35.280]  那雅各的家庭都比較複雜的
[00:08:35.280 --> 00:08:39.680]  他總共有兩個老婆
[00:08:39.680 --> 00:08:40.380]  兩個妾侍
[00:08:40.380 --> 00:08:41.580]  就是四個老婆
[00:08:41.580 --> 00:08:42.780]  簡單來說
[00:08:42.780 --> 00:08:44.880]  莉雅第一個娶的
[00:08:44.880 --> 00:08:46.380]  其實她不是那麼喜歡
[00:08:46.380 --> 00:08:48.980]  她喜歡的是拉傑多一點
[00:08:48.980 --> 00:08:50.880]  但是又因為生孩子的問題
[00:08:50.880 --> 00:08:53.180]  又娶多了兩個妾侍
[00:08:53.180 --> 00:08:56.480]  就是這兩位太太的侍女
[00:08:56.480 --> 00:09:00.780]  就是色柏和丕拉
[00:09:00.780 --> 00:09:03.180]  總共這裡四位婦人
[00:09:03.180 --> 00:09:05.980]  為約瑟生了十二個子女
[00:09:05.980 --> 00:09:09.080]  如果看這幅圖很容易認出
[00:09:09.080 --> 00:09:11.380]  誰是約瑟呢
[00:09:11.380 --> 00:09:14.080]  就是拉傑所生的
[00:09:14.080 --> 00:09:18.180]  有件彩衣的就是約瑟
[00:09:18.180 --> 00:09:19.680]  說到經文
[00:09:19.680 --> 00:09:21.880]  我們一起讀這四個字
[00:09:21.880 --> 00:09:22.980]  三十七章
[00:09:22.980 --> 00:09:24.780]  一到四個字
[00:09:24.780 --> 00:09:26.980]  雅各住在迦南地
[00:09:26.980 --> 00:09:29.580]  就是他父親居住的地
[00:09:29.580 --> 00:09:31.680]  雅各的記略如下
[00:09:31.680 --> 00:09:35.880]  約瑟十七歲與他哥哥們一同牧羊
[00:09:35.880 --> 00:09:37.480]  他是個童子
[00:09:37.480 --> 00:09:40.480]  與他父親的妾丕拉
[00:09:40.480 --> 00:09:44.680]  色柏的兒子們常在一起
[00:09:44.680 --> 00:09:47.080]  約瑟將他哥哥們的惡行
[00:09:47.080 --> 00:09:49.480]  都報給他的父親
[00:09:49.480 --> 00:09:51.380]  以色列原來愛約瑟
[00:09:51.380 --> 00:09:53.680]  過於愛他的眾子
[00:09:53.680 --> 00:09:56.680]  因為約瑟是他年老生的
[00:09:56.680 --> 00:09:59.880]  他給約瑟造了一件彩衣
[00:09:59.880 --> 00:10:02.080]  約瑟的哥哥們見父親
[00:10:02.080 --> 00:10:04.580]  愛約瑟多過愛他們
[00:10:04.580 --> 00:10:06.080]  就恨約瑟
[00:10:06.080 --> 00:10:09.180]  不如他說和睦的話
[00:10:09.180 --> 00:10:11.280]  這四節的經文
[00:10:11.280 --> 00:10:13.080]  其實就很簡單
[00:10:13.080 --> 00:10:16.380]  總結了這個故事的開端
[00:10:16.380 --> 00:10:20.880]  究竟是甚麼事發生了
[00:10:20.880 --> 00:10:22.380]  之後的太長了
[00:10:22.380 --> 00:10:25.280]  所以我用圖畫來代表
[00:10:25.280 --> 00:10:28.280]  約瑟除了說他十七歲時
[00:10:28.280 --> 00:10:30.180]  與哥哥們牧羊
[00:10:30.180 --> 00:10:32.880]  他得到父親的寵愛
[00:10:32.880 --> 00:10:34.880]  有一件彩衣之外
[00:10:34.880 --> 00:10:37.880]  他父親有一天聽到約瑟說
[00:10:37.880 --> 00:10:39.180]  約瑟對他哥哥說
[00:10:39.180 --> 00:10:41.080]  我發了一個夢
[00:10:41.080 --> 00:10:44.780]  總共有十一群麥的群
[00:10:44.780 --> 00:10:47.180]  向一群下拜
[00:10:47.180 --> 00:10:49.580]  他的哥哥聽到之後
[00:10:49.580 --> 00:10:50.580]  當然生氣了
[00:10:50.580 --> 00:10:51.280]  你甚麼意思
[00:10:51.280 --> 00:10:54.880]  是不是來做我們的王
[00:10:54.880 --> 00:10:56.480]  這是第一個夢
[00:10:56.480 --> 00:10:58.280]  第二個夢是怎樣
[00:10:58.280 --> 00:11:00.480]  第二個夢就更誇張
[00:11:00.480 --> 00:11:04.380]  他夢到有十一顆星
[00:11:04.380 --> 00:11:06.880]  再加上月亮和太陽
[00:11:06.880 --> 00:11:08.880]  都要向他下拜
[00:11:08.880 --> 00:11:10.980]  這次就輪到他爸爸生氣了
[00:11:10.980 --> 00:11:12.780]  他爸爸你有沒有離譜一點
[00:11:12.780 --> 00:11:16.980]  你是不是說我和你媽都要來拜你
[00:11:16.980 --> 00:11:19.480]  哥哥聽到之後當然不開心
[00:11:19.480 --> 00:11:21.880]  爸爸也不開心
[00:11:21.880 --> 00:11:26.080]  於是家人之間的愛恨交織
[00:11:26.080 --> 00:11:27.280]  就在這裡
[00:11:27.280 --> 00:11:30.680]  暫時為你做一個總結
[00:11:30.680 --> 00:11:32.680]  約瑟是埋堆的
[00:11:32.680 --> 00:11:33.680]  你看到經文
[00:11:33.680 --> 00:11:36.080]  他說他和誰一起多
[00:11:36.080 --> 00:11:37.280]  和那些妾
[00:11:37.280 --> 00:11:42.480]  丕拉和色柏的兒子們一起多
[00:11:42.480 --> 00:11:44.680]  但是他有一個天性
[00:11:44.680 --> 00:11:46.080]  如果哥哥看起來
[00:11:46.080 --> 00:11:48.280]  他就會很喜歡暴串
[00:11:48.280 --> 00:11:52.280]  經常把他們的惡行告訴爸爸
[00:11:52.280 --> 00:11:54.080]  但是爸爸偏愛他
[00:11:54.080 --> 00:11:55.480]  並不是因為他暴串
[00:11:55.480 --> 00:11:56.480]  經文說
[00:11:56.480 --> 00:11:57.880]  爸爸偏愛他
[00:11:57.880 --> 00:12:02.680]  是因為約瑟是他年老所生
[00:12:02.680 --> 00:12:05.280]  哥哥當然嫉妒他
[00:12:05.280 --> 00:12:06.280]  爸爸寵愛
[00:12:06.280 --> 00:12:08.480]  然後還做了那兩個夢
[00:12:08.480 --> 00:12:11.080]  氣得哥哥死了
[00:12:11.080 --> 00:12:13.280]  以後都不和他講和睦的話
[00:12:13.280 --> 00:12:14.080]  聖經說
[00:12:14.080 --> 00:12:16.280]  英文說
[00:12:16.280 --> 00:12:18.480]  這個愛恨交織
[00:12:18.480 --> 00:12:21.480]  其實在短短幾章的經文
[00:12:21.480 --> 00:12:22.480]  你都看到
[00:12:22.480 --> 00:12:26.080]  以色列愛約瑟多過愛其他兒子
[00:12:26.080 --> 00:12:28.280]  因為約瑟是他年老所生
[00:12:28.280 --> 00:12:29.480]  哥哥見到父親
[00:12:29.480 --> 00:12:31.280]  愛約瑟多過愛他們
[00:12:31.280 --> 00:12:33.480]  就恨他們
[00:12:33.480 --> 00:12:34.880]  約瑟做了一個夢
[00:12:34.880 --> 00:12:36.480]  告訴哥哥們
[00:12:36.480 --> 00:12:39.280]  他們更加恨他們
[00:12:39.280 --> 00:12:40.280]  他再做一個夢
[00:12:40.280 --> 00:12:41.680]  告訴他們的時候
[00:12:41.680 --> 00:12:43.680]  他們更加因為這個夢
[00:12:43.680 --> 00:12:47.080]  和他所說的話更加恨他們
[00:12:47.080 --> 00:12:48.680]  你看到經文說
[00:12:48.680 --> 00:12:51.280]  多少愛恨在交織
[00:12:51.280 --> 00:12:53.480]  是不是這麼簡單
[00:12:53.480 --> 00:12:55.280]  原來不是
[00:12:55.280 --> 00:12:58.480]  原來他們的恨根
[00:12:58.480 --> 00:13:01.080]  很早已經種下
[00:13:01.080 --> 00:13:02.680]  是什麼呢
[00:13:02.680 --> 00:13:03.880]  拉潔
[00:13:03.880 --> 00:13:05.680]  即是約瑟的媽媽
[00:13:05.680 --> 00:13:07.480]  如果你們記得的話
[00:13:07.480 --> 00:13:12.880]  拉潔是雅各第一見鍾情的人
[00:13:12.880 --> 00:13:16.280]  但是他的岳父
[00:13:16.280 --> 00:13:17.680]  作弄他
[00:13:17.680 --> 00:13:19.080]  將利亞嫁給他
[00:13:19.080 --> 00:13:20.080]  做了七年
[00:13:20.080 --> 00:13:21.480]  將利亞嫁給他
[00:13:21.480 --> 00:13:23.080]  再要做七年
[00:13:23.080 --> 00:13:26.880]  他才可以娶到拉潔
[00:13:26.880 --> 00:13:29.480]  他愛拉潔愛到這個程度
[00:13:29.480 --> 00:13:30.680]  當然強
[00:13:30.680 --> 00:13:33.280]  但是約瑟是怎樣呢
[00:13:33.280 --> 00:13:36.880]  約瑟很早就已經沒有了媽媽
[00:13:36.880 --> 00:13:40.480]  在拉潔和雅各一家人
[00:13:40.480 --> 00:13:41.480]  去迦南地的時候
[00:13:41.480 --> 00:13:43.680]  在途中他已經難產死了
[00:13:43.680 --> 00:13:46.880]  生了辯雅文最小的弟弟
[00:13:46.880 --> 00:13:49.680]  但是如果你有留意經文
[00:13:49.680 --> 00:13:52.080]  在形容約瑟當中
[00:13:52.080 --> 00:13:54.080]  他曾經用過一個字
[00:13:54.080 --> 00:13:57.280]  約瑟原來是瘦瓦盡美
[00:13:57.280 --> 00:13:58.680]  我寫了這個希伯來文
[00:13:58.680 --> 00:13:59.880]  我不會讀
[00:13:59.880 --> 00:14:00.680]  是一堆東西
[00:14:00.680 --> 00:14:01.880]  有個phrase
[00:14:01.880 --> 00:14:05.280]  他說他瘦瓦盡美
[00:14:05.280 --> 00:14:07.880]  原文直譯我也是在網上找的
[00:14:07.880 --> 00:14:12.080]  他說約瑟的身材很瘦瓦
[00:14:12.080 --> 00:14:13.680]  瘦瓦是可以的
[00:14:13.680 --> 00:14:15.680]  容貌又盡美
[00:14:15.680 --> 00:14:18.080]  其實這樣翻譯我覺得很有趣
[00:14:18.080 --> 00:14:21.280]  當我再找的時候
[00:14:21.280 --> 00:14:24.080]  在二十九章十七節
[00:14:24.080 --> 00:14:27.680]  形容拉潔也是這個phrase
[00:14:27.680 --> 00:14:31.880]  他說拉潔卻生得美貌盡秀
[00:14:31.880 --> 00:14:34.080]  如果翻譯成女士的話
[00:14:34.080 --> 00:14:39.880]  就是身材 孝好 容貌 美麗
[00:14:39.880 --> 00:14:41.480]  有沒有讀錯
[00:14:41.480 --> 00:14:42.880]  孝好
[00:14:42.880 --> 00:14:44.680]  隨便吧
[00:14:44.680 --> 00:14:45.880]  總之就是很正
[00:14:45.880 --> 00:14:48.480]  外表又正 樣子又美
[00:14:48.480 --> 00:14:49.680]  那又怎樣呢
[00:14:49.680 --> 00:14:52.080]  自然是得人愛
[00:14:52.080 --> 00:14:55.080]  所以雅各真的很愛拉潔
[00:14:55.080 --> 00:14:56.280]  他很愛拉潔
[00:14:56.280 --> 00:14:59.080]  而約瑟又很像拉潔
[00:14:59.080 --> 00:15:00.080]  你們知道
[00:15:00.080 --> 00:15:03.680]  每一次當雅各看著約瑟的時候
[00:15:03.680 --> 00:15:06.680]  他就會想起他死去的妻子
[00:15:06.680 --> 00:15:09.480]  這個是不是恨根祖宗呢
[00:15:09.480 --> 00:15:14.480]  他一生出來就已經註定是這樣的
[00:15:14.480 --> 00:15:16.880]  如果再看一些比較
[00:15:16.880 --> 00:15:20.680]  其實寫聖經的神很厲害
[00:15:20.680 --> 00:15:26.480]  他在一些智慮行間已經可以告訴你
[00:15:26.480 --> 00:15:30.480]  有一些 譬如二十九章三十節裡面說
[00:15:30.480 --> 00:15:35.280]  雅各愛拉潔 勝於尼雅
[00:15:35.280 --> 00:15:39.680]  我們今天看回三十七章的經文說什麼呢
[00:15:39.680 --> 00:15:44.680]  以色列愛約瑟過於其他兒子
[00:15:44.680 --> 00:15:46.480]  在二十九章三十一節
[00:15:46.480 --> 00:15:49.680]  當年尼雅失寵
[00:15:49.680 --> 00:15:50.880]  雖然這裡寫失寵
[00:15:50.880 --> 00:15:53.880]  但是原文是避恨
[00:15:53.880 --> 00:15:56.680]  尼雅避恨
[00:15:56.680 --> 00:15:57.680]  結果怎樣呢
[00:15:57.680 --> 00:16:01.280]  現在這些哥哥們 即是有尼雅的後代在裡面
[00:16:01.280 --> 00:16:04.680]  他就恨約瑟
[00:16:04.680 --> 00:16:10.680]  當年拉潔看到自己不能夠為雅各生子
[00:16:10.680 --> 00:16:13.480]  就嫉妒尼雅
[00:16:13.480 --> 00:16:14.480]  結果怎樣呢
[00:16:14.480 --> 00:16:20.080]  今天他的哥哥看到雅各愛約瑟
[00:16:20.080 --> 00:16:22.480]  他就嫉妒約瑟
[00:16:22.480 --> 00:16:25.480]  其實這些過中那麼複雜的事情
[00:16:25.480 --> 00:16:27.880]  在約瑟一出生之前
[00:16:27.880 --> 00:16:30.680]  就已經種下了這些根
[00:16:30.680 --> 00:16:34.680]  他的哥哥已經擺明整個設定
[00:16:34.680 --> 00:16:39.080]  都是跟約瑟不會好的
[00:16:39.080 --> 00:16:41.480]  所以兄弟姐妹之爭
[00:16:41.480 --> 00:16:44.080]  其實是家中的常態
[00:16:44.080 --> 00:16:47.080]  他叫我們怎樣呢 有什麼用呢
[00:16:47.080 --> 00:16:49.280]  他叫我們去體會人生的無常
[00:16:49.280 --> 00:16:52.680]  很多事情根本在你出生之前已經定了
[00:16:52.680 --> 00:16:54.480]  又或者你又沒有做過什麼
[00:16:54.480 --> 00:17:00.480]  又在你身上已經發生
[00:17:00.480 --> 00:17:03.080]  有一個quote
[00:17:03.080 --> 00:17:05.480]  我看到 我覺得形容得很好
[00:17:05.480 --> 00:17:08.880]  Siblings are the people we practice on
[00:17:08.880 --> 00:17:10.080]  兄弟姐妹是什麼呢
[00:17:10.080 --> 00:17:13.080]  我們經常用來練習的
[00:17:13.080 --> 00:17:14.280]  練習什麼呢
[00:17:14.280 --> 00:17:18.280]  The people who teach us about fairness and cooperation
[00:17:18.280 --> 00:17:20.480]  and kindness and caring
[00:17:20.480 --> 00:17:23.680]  就是那些兄弟姐妹用來教我們什麼
[00:17:23.680 --> 00:17:26.880]  究竟什麼是公平 合作
[00:17:26.880 --> 00:17:31.480]  kindness 就是很善意 很關愛
