
[00:00:00.000 --> 00:00:06.520]  在第34集講到主耶穌在聖州最後一個星期
[00:04:39.080 --> 00:04:43.080]  就令到正如希伯來書所說
[00:04:43.080 --> 00:04:45.680]  由於有這個「另立新約」
[00:04:45.680 --> 00:04:50.080]  所以就是說前約就是舊了
[00:04:50.080 --> 00:05:00.080]  耶利米說耶利米的時候有與以色列猶太家立新約嗎?
[00:05:00.080 --> 00:05:01.280]  沒有啊
[00:05:01.280 --> 00:05:06.480]  不過耶利米說將來日子將到
[00:05:06.480 --> 00:05:08.680]  那麼後來真的到了
[00:05:08.680 --> 00:05:10.280]  是怎樣的呢?
[00:05:10.280 --> 00:05:14.880]  那個約不像我拉著他們祖宗的手
[00:05:14.880 --> 00:05:18.080]  領他們出埃及地的時候
[00:05:18.080 --> 00:05:19.880]  與他們所立的約
[00:05:19.880 --> 00:05:23.280]  這個是埃及地的時候
[00:05:23.280 --> 00:05:30.680]  上主耶和華帶拖著祖宗以色列人的祖宗的手出埃及
[00:05:30.680 --> 00:05:33.080]  出埃及的時候與他們立了甚麼約?
[00:05:33.080 --> 00:05:34.680]  摩西的約
[00:05:34.680 --> 00:05:36.680]  即是律法的約
[00:05:36.680 --> 00:05:38.480]  他們立了這個約
[00:05:38.480 --> 00:05:42.480]  因此在那個時間我帶他們離開埃及
[00:05:42.480 --> 00:05:46.480]  與他們好像丈夫與妻似
[00:05:46.480 --> 00:05:50.280]  你知道在這個律法的約裏
[00:05:50.280 --> 00:05:54.480]  最主要我們會留意到十誡
[00:05:54.480 --> 00:05:59.280]  十誡其實不算是最好的
[00:05:59.280 --> 00:06:03.880]  主要原因就是其實誡這個字不是原文
[00:06:03.880 --> 00:06:09.480]  應該是十言比較適合
[00:06:09.480 --> 00:06:11.280]  十句說話
[00:06:11.280 --> 00:06:12.680]  第一誡是甚麼?
[00:06:12.680 --> 00:06:15.080]  「除我以外不可以有別的神」
[00:06:15.080 --> 00:06:16.280]  不是啊
[00:06:16.280 --> 00:06:21.480]  那就跳了節數了
[00:06:21.480 --> 00:06:23.480]  一開始的時候
[00:06:23.480 --> 00:06:27.280]  以色列的神就是與以色列說
[00:06:27.280 --> 00:06:29.680]  與祂的子民說
[00:06:29.680 --> 00:06:31.680]  「我是耶和華」
[00:06:31.680 --> 00:06:34.680]  第一言是從這裡開始
[00:06:34.680 --> 00:06:37.680]  第一誡是從這裡開始
[00:06:37.680 --> 00:06:39.280]  不是很凶惡
[00:06:39.280 --> 00:06:40.680]  「第一誡不可以」
[00:06:40.680 --> 00:06:41.680]  不是的
[00:06:41.680 --> 00:06:44.680]  是說「我就是耶和華」
[00:06:44.680 --> 00:06:49.680]  就是我帶你們出埃及的那個耶和華神
[00:06:49.680 --> 00:06:54.080]  由現在開始你不需要再找別的神了
[00:06:54.080 --> 00:06:56.480]  因為有我就夠了
[00:06:56.480 --> 00:07:00.480]  所以除我以外不可以有別的神的其實就是
[00:07:00.480 --> 00:07:01.880]  有我就夠了
[00:07:01.880 --> 00:07:05.880]  我已經做了你們的丈夫
[00:07:05.880 --> 00:07:08.280]  有時你有我就夠了
[00:07:08.280 --> 00:07:12.680]  好像用以前的例子
[00:07:12.680 --> 00:07:18.880]  好像有一個人見到一個清流女子
[00:07:18.880 --> 00:07:22.080]  很可憐、很淒涼
[00:07:22.080 --> 00:07:26.280]  於是就給了錢幫她贖了身
[00:07:26.280 --> 00:07:29.880]  贖了身出來就跟這個女子說
[00:07:29.880 --> 00:07:33.880]  你不用再有其他的男人照顧你了
[00:07:33.880 --> 00:07:35.480]  我贖了你出來
[00:07:35.480 --> 00:07:38.080]  你已經是自由身了
[00:07:38.080 --> 00:07:40.080]  有我就夠了
[00:07:40.080 --> 00:07:42.080]  你不用再想其它的東西
[00:07:42.080 --> 00:07:44.080]  不用再擔憂了
[00:07:44.080 --> 00:07:46.680]  我領她去埃及的時候
[00:07:46.680 --> 00:07:48.480]  納的藥就是這個律法的藥
[00:07:48.480 --> 00:07:51.480]  如果你守著和我的關係
[00:07:51.480 --> 00:07:54.680]  用這樣來做關係就行了
[00:07:54.680 --> 00:07:57.280]  不過我雖作他們的丈夫
[00:07:57.280 --> 00:08:00.680]  他們卻背了我的藥
[00:08:00.680 --> 00:08:03.280]  唉 誰知道她背藥
[00:08:03.280 --> 00:08:05.480]  耶和華就這樣說了
[00:08:05.480 --> 00:08:09.480]  所以侯玲玲唉 怎麼會這樣
[00:08:09.480 --> 00:08:11.880]  耶和華就說了 繼續說
[00:08:11.880 --> 00:08:13.880]  那些日子以後
[00:08:13.880 --> 00:08:18.680]  我要與以色列家所納的藥是這樣的
[00:08:18.680 --> 00:08:23.280]  既然摩西的藥出埃及的藥不行
[00:08:23.280 --> 00:08:25.280]  摔壞了怎麼辦
[00:08:25.280 --> 00:08:28.280]  但是我們的上主
[00:08:28.280 --> 00:08:30.280]  就是一個這麼好的
[00:08:30.280 --> 00:08:32.280]  他沒有就這樣放棄
[00:08:32.280 --> 00:08:34.280]  雖然你背藥
[00:08:34.280 --> 00:08:36.280]  不過那些日子以後
[00:08:36.280 --> 00:08:38.280]  我會與以色列家
[00:08:38.280 --> 00:08:40.280]  以色列家不只是指以色列國
[00:08:40.280 --> 00:08:42.280]  北面那十個支柏
[00:08:42.280 --> 00:08:44.280]  是將以色列猶大拼在一起
[00:08:44.280 --> 00:08:46.280]  叫回它舊名
[00:08:46.280 --> 00:08:49.280]  我與以色列全家所納的藥是這樣的
[00:08:49.280 --> 00:08:53.280]  為什麼 不再寫在兩塊石板上
[00:08:53.280 --> 00:08:57.280]  我要將我的律法放在他們裡面
[00:08:57.280 --> 00:09:00.280]  寫在他們心上
[00:09:00.280 --> 00:09:02.280]  我要做他們的上帝
[00:09:02.280 --> 00:09:04.280]  他們要做我的子民
[00:09:04.280 --> 00:09:09.280]  藥就是上帝與子民的關係
[00:09:09.280 --> 00:09:11.280]  是寫在心上
[00:09:11.280 --> 00:09:14.280]  不是寫在石板上 在外面
[00:09:14.280 --> 00:09:16.280]  石板在外面 你沒辦法將它吞進肚子裡
[00:09:16.280 --> 00:09:19.280]  變成你的心裡面的兩塊石板
[00:09:19.280 --> 00:09:21.280]  不小心心就死了
[00:09:21.280 --> 00:09:23.280]  所以石板在外面
[00:09:23.280 --> 00:09:26.280]  現在與神的關係
[00:09:26.280 --> 00:09:30.280]  律法是寫在心上的
[00:09:30.280 --> 00:09:32.280]  我心想著你
[00:09:32.280 --> 00:09:35.280]  在我的心上人
[00:09:35.280 --> 00:09:37.280]  寫在心上
[00:09:37.280 --> 00:09:40.280]  就是我要做祂的神
[00:09:40.280 --> 00:09:41.280]  祂要做我的子民
[00:09:41.280 --> 00:09:44.280]  是一種很親密的關係
[00:09:44.280 --> 00:09:48.280]  好了 這裡有新藥
[00:09:48.280 --> 00:09:53.280]  「飯後也照樣拿起杯來說」
[00:09:53.280 --> 00:09:56.280]  這杯是用我血所納的新藥
[00:09:56.280 --> 00:09:58.280]  是為你們流出來的
[00:09:58.280 --> 00:10:01.280]  其實「飯後也照樣拿起杯來說」
[00:10:01.280 --> 00:10:03.280]  這裡我要解釋一下
[00:10:03.280 --> 00:10:04.280]  如果你有機會
[00:10:04.280 --> 00:10:06.280]  看看《路加福音》第22章
[00:10:06.280 --> 00:10:09.280]  聖周裡面主耶穌
[00:10:09.280 --> 00:10:12.280]  其中一件事就是逾越節晚餐
[00:10:12.280 --> 00:10:15.280]  在這裡我們認為
[00:10:15.280 --> 00:10:17.280]  主耶穌設立了聖餐禮
[00:10:17.280 --> 00:10:19.280]  於是我們以後都會做
[00:10:19.280 --> 00:10:20.280]  為什麼要這樣做呢?
[00:10:20.280 --> 00:10:24.280]  「為的是紀念我們們應當如此行」
[00:10:24.280 --> 00:10:25.280]  要來紀念我們
[00:10:25.280 --> 00:10:27.280]  所以我們繼續走
[00:10:27.280 --> 00:10:29.280]  不過我們今天在教會裡的聖餐
[00:10:29.280 --> 00:10:33.280]  一般是先拿餅
[00:10:33.280 --> 00:10:37.280]  然後喝一杯
[00:10:37.280 --> 00:10:40.280]  但是如果以《路加福音》第22章
[00:10:40.280 --> 00:10:43.280]  這一段經文來看
[00:10:43.280 --> 00:10:45.280]  是這樣的
[00:10:45.280 --> 00:10:48.280]  是先喝一杯
[00:10:48.280 --> 00:10:49.280]  再吃餅
[00:10:49.280 --> 00:10:52.280]  然後再拿起杯
[00:10:52.280 --> 00:10:54.280]  這裡說「飯後」
[00:10:54.280 --> 00:10:55.280]  飯後已經有吃飯了嗎?
[00:10:55.280 --> 00:10:56.280]  吃什麼飯呢?
[00:10:56.280 --> 00:10:58.280]  是炒飯還是牛肉飯呢?
[00:10:58.280 --> 00:11:01.280]  他們是吃餅 撕開餅
[00:11:01.280 --> 00:11:04.280]  「飯後」的意思就是他們先喝了杯
[00:11:04.280 --> 00:11:06.280]  這個杯主耶穌就說
[00:11:06.280 --> 00:11:09.280]  這個杯你們大家分著喝
[00:11:09.280 --> 00:11:11.280]  我們是主內合一的
[00:11:11.280 --> 00:11:12.280]  我們一家人這樣
[00:11:12.280 --> 00:11:14.280]  同喝一個杯
[00:11:14.280 --> 00:11:17.280]  然後就撕餅給大家一起吃
[00:11:17.280 --> 00:11:20.280]  所以就好像一個飯餐
[00:11:20.280 --> 00:11:22.280]  喝酒和吃飯
[00:11:22.280 --> 00:11:26.280]  吃那些肉或者之後有些餅
[00:11:26.280 --> 00:11:29.280]  吃完了
[00:11:29.280 --> 00:11:31.280]  就是餅、杯這樣
[00:11:31.280 --> 00:11:33.280]  吃、聊這樣
[00:11:33.280 --> 00:11:37.280]  然後「飯後」再次拿起杯
[00:11:37.280 --> 00:11:39.280]  然後就說
[00:11:39.280 --> 00:11:44.280]  這個杯是我用血所納的新藥
[00:11:44.280 --> 00:11:46.280]  為你們流出來的
[00:11:46.280 --> 00:11:50.280]  有時在這個餅
[00:11:50.280 --> 00:11:53.280]  在這個杯、餅之後再杯
[00:11:53.280 --> 00:11:54.280]  杯、餅、杯
[00:11:54.280 --> 00:11:57.280]  這個杯就是飯後拿起的杯
[00:11:57.280 --> 00:12:00.280]  和飯裡面的杯是兩回事
[00:12:00.280 --> 00:12:03.280]  飯裡面的杯第一次拿起杯
[00:12:03.280 --> 00:12:04.280]  就是大家一起喝
[00:12:04.280 --> 00:12:06.280]  我們好像一家人一樣
[00:12:06.280 --> 00:12:08.280]  我們喝相同的杯
[00:12:08.280 --> 00:12:09.280]  於是大家拿起杯
[00:12:09.280 --> 00:12:10.280]  大家一起喝
[00:12:10.280 --> 00:12:12.280]  表示我們主內合一
[00:12:12.280 --> 00:12:15.280]  然後這個餅就是我身體為你們捨棄
[00:12:15.280 --> 00:12:17.280]  你們以後都這樣做
[00:12:17.280 --> 00:12:18.280]  為的是紀念我
[00:12:18.280 --> 00:12:21.280]  紀念我為你們捨棄身體
[00:12:21.280 --> 00:12:23.280]  就是這個餅
[00:12:23.280 --> 00:12:25.280]  之後「飯後」又再拿起杯
[00:12:25.280 --> 00:12:29.280]  就是我用血所納的新藥
[00:12:29.280 --> 00:12:31.280]  今天我們的聖餐禮
[00:12:31.280 --> 00:12:34.280]  多數是用了杯、餅、杯
[00:12:34.280 --> 00:12:36.280]  後面那兩次
[00:12:36.280 --> 00:12:43.280]  其實和本來的意思有少許不同
[00:12:43.280 --> 00:12:44.280]  不過不要緊
[00:12:44.280 --> 00:12:48.280]  都是很適合我們今天聖餐禮的意思
[00:12:48.280 --> 00:12:50.280]  不過特別要留意
[00:12:50.280 --> 00:12:53.280]  飯後所拿起的杯
[00:12:53.280 --> 00:12:58.280]  是指明這杯是用我血所納的新藥
[00:12:58.280 --> 00:13:00.280]  為你們流出來的
[00:13:00.280 --> 00:13:05.280]  這是赦罪的血為多人流出使罪得赦免
[00:13:05.280 --> 00:13:07.280]  有一次這個新藥
[00:13:07.280 --> 00:13:08.280]  特別主耶穌說
[00:13:08.280 --> 00:13:13.280]  這杯是用我血所納的新藥
[00:13:13.280 --> 00:13:15.280]  一有這兩個字
[00:13:15.280 --> 00:13:20.280]  就變成應驗了耶利米蘇所說的
[00:13:20.280 --> 00:13:22.280]  以前的藥救了
[00:13:22.280 --> 00:13:24.280]  現在要日子到了
[00:13:24.280 --> 00:13:26.280]  是另納新藥
[00:13:26.280 --> 00:13:28.280]  就是這個新藥
[00:13:28.280 --> 00:13:30.280]  既然有新藥這個字
[00:13:30.280 --> 00:13:35.280]  於是以前的藥就變成舊藥
[00:13:35.280 --> 00:13:39.280]  其實在這裡有新藥舊藥的出現
[00:13:39.280 --> 00:13:43.280]  這個藥是用血納來流出
[00:13:43.280 --> 00:13:45.280]  是納藥的血
[00:13:45.280 --> 00:13:48.280]  使罪得赦免為你們流出
[00:13:48.280 --> 00:13:52.280]  因此這是一個赦罪的血
[00:13:52.280 --> 00:13:55.280]  在這裡十分感恩
[00:13:55.280 --> 00:14:02.280]  再想想原來飯後的杯這麼重要
[00:14:02.280 --> 00:14:05.280]  我有幾個默想給大家看看
[00:14:05.280 --> 00:14:07.280]  用血納新藥
[00:14:07.280 --> 00:14:10.280]  第一就是在舊藥裡
[00:14:10.280 --> 00:14:12.280]  或者聖經不是舊藥
[00:14:12.280 --> 00:14:15.280]  整個聖經裡有很多個藥
[00:14:15.280 --> 00:14:20.280]  而藥就是上帝和人的關係的建立
[00:14:20.280 --> 00:14:23.280]  和上帝的關係是什麼?
[00:14:23.280 --> 00:14:26.280]  本來上帝和我們沒有關係
[00:14:26.280 --> 00:14:29.280]  你這些罪人雖然是我創造
[00:14:29.280 --> 00:14:31.280]  不過你犯罪之後已經離棄了
[00:14:31.280 --> 00:14:34.280]  已經沉淪了
[00:14:34.280 --> 00:14:37.280]  坐在神面前沒有位置了
[00:14:37.280 --> 00:14:39.280]  不讓你再回來
[00:14:39.280 --> 00:14:42.280]  已經有基督派守住門口了
[00:14:42.280 --> 00:14:45.280]  已經有轉四面轉動發火焰的劍
[00:14:45.280 --> 00:14:47.280]  不讓你再回來
[00:14:47.280 --> 00:14:49.280]  已經斷了關係
[00:14:49.280 --> 00:14:53.280]  這個和神斷了關係是指和神離開了
[00:14:53.280 --> 00:14:55.280]  是沉淪了
[00:14:55.280 --> 00:14:57.280]  就是會死了
[00:14:57.280 --> 00:15:00.280]  但是上帝不願意見到這樣
[00:15:00.280 --> 00:15:02.280]  於是祂一早就預備了
[00:15:02.280 --> 00:15:05.280]  於是在人這樣犯罪之後
[00:15:05.280 --> 00:15:07.280]  神是有預備了很多個藥
[00:15:07.280 --> 00:15:09.280]  是一個和人的關係
[00:15:09.280 --> 00:15:10.280]  這樣我就和你的關係
[00:15:10.280 --> 00:15:12.280]  這樣我就和你的關係
[00:15:12.280 --> 00:15:14.280]  就用藥這個詞來比較
[00:15:14.280 --> 00:15:15.280]  但是留意
[00:15:15.280 --> 00:15:16.280]  我說過很多次了
[00:15:16.280 --> 00:15:18.280]  藥就不是合約
[00:15:18.280 --> 00:15:19.280]  是信任
[00:15:19.280 --> 00:15:20.280]  是聖藥
[00:15:20.280 --> 00:15:21.280]  是藥
[00:15:21.280 --> 00:15:22.280]  什麼叫信任呢?
[00:15:22.280 --> 00:15:26.280]  就是上主親自和我們納藥
[00:15:26.280 --> 00:15:30.280]  而我們其實是沒有什麼付出的
[00:15:30.280 --> 00:15:32.280]  合約就是你做初一
[00:15:32.280 --> 00:15:33.280]  我做十五
[00:15:33.280 --> 00:15:34.280]  你拿這麼多
[00:15:34.280 --> 00:15:35.280]  我拿這麼多
[00:15:35.280 --> 00:15:37.280]  大家有一個約的關係
[00:15:37.280 --> 00:15:40.280]  其實這個約不是那個關係
[00:15:40.280 --> 00:15:42.280]  是上帝親自
[00:15:42.280 --> 00:15:44.280]  自己主動做的
[00:15:44.280 --> 00:15:46.280]  上帝和羅亞納藥
[00:15:46.280 --> 00:15:48.280]  羅亞拿些什麼出來?
[00:15:48.280 --> 00:15:50.280]  我有能力建方舟
[00:15:50.280 --> 00:15:52.280]  羅亞哪有能力建方舟?
[00:15:52.280 --> 00:15:54.280]  一個種地的人
[00:15:54.280 --> 00:15:55.280]  一個一家八口
[00:15:55.280 --> 00:15:57.280]  怎麼建一隻這樣的方舟?
[00:15:57.280 --> 00:15:59.280]  那些動物怎麼會自己來?
[00:15:59.280 --> 00:16:00.280]  你去捉嗎?
[00:16:00.280 --> 00:16:01.280]  怎麼捉得完?
[00:16:01.280 --> 00:16:03.280]  其實都是上帝做的
[00:16:03.280 --> 00:16:05.280]  是上帝安排的
[00:16:05.280 --> 00:16:08.280]  亞伯拉罕拿什麼和上帝來交易?
[00:16:08.280 --> 00:16:09.280]  沒有
[00:16:09.280 --> 00:16:12.280]  神在這個納藥創世紀十五章
[00:16:12.280 --> 00:16:14.280]  是令亞伯拉罕沉睡了
[00:16:14.280 --> 00:16:16.280]  自己在兩個濟生中
[00:16:16.280 --> 00:16:18.280]  兩隻濟生平開中間
[00:16:18.280 --> 00:16:19.280]  兩邊走過
[00:16:19.280 --> 00:16:22.280]  是自己個人與亞伯拉罕納藥
[00:16:22.280 --> 00:16:24.280]  問福我要給什麼他?
[00:16:24.280 --> 00:16:26.280]  論子孫我要叫他多起來
[00:16:26.280 --> 00:16:28.280]  摩西的約就是
[00:16:28.280 --> 00:16:30.280]  有沒有元朔會議
[00:16:30.280 --> 00:16:32.280]  和那些百姓談一下?
[00:16:32.280 --> 00:16:33.280]  沒有
[00:16:33.280 --> 00:16:34.280]  摩西的約宣揚上來
[00:16:34.280 --> 00:16:36.280]  其他人在山下等
[00:16:36.280 --> 00:16:37.280]  上到來的時候
[00:16:37.280 --> 00:16:38.280]  兩塊法板已經準備好
[00:16:38.280 --> 00:16:40.280]  你拿下去吧
[00:16:40.280 --> 00:16:42.280]  是上帝親自說
[00:16:42.280 --> 00:16:44.280]  大衛何得何能?
[00:16:44.280 --> 00:16:45.280]  他好東西
[00:16:45.280 --> 00:16:46.280]  打死哥利亞
[00:16:46.280 --> 00:16:48.280]  上帝祝福他
[00:16:48.280 --> 00:16:53.280]  神是說我要給大衛一個藥
[00:16:53.280 --> 00:16:55.280]  有一個君王的位給他
[00:16:55.280 --> 00:16:57.280]  然後君王由他那裡出來
[00:16:57.280 --> 00:17:01.280]  大衛的君王的王位
[00:17:01.280 --> 00:17:03.280]  又開始了
[00:17:03.280 --> 00:17:04.280]  君王從你而出
[00:17:04.280 --> 00:17:05.280]  國道從你而立
[00:17:05.280 --> 00:17:08.280]  大衛真是君王出來了
[00:17:08.280 --> 00:17:10.280]  國道出來了
[00:17:10.280 --> 00:17:12.280]  大衛的國
[00:17:12.280 --> 00:17:13.280]  大衛的寶座
[00:17:13.280 --> 00:17:17.280]  主耶穌變成了大衛的後人
[00:17:17.280 --> 00:17:20.280]  然後到耶穌的藥
[00:17:20.280 --> 00:17:23.280]  就是用血納的新藥
[00:17:23.280 --> 00:17:25.280]  我自己很好人
[00:17:25.280 --> 00:17:26.280]  可以得著救恩
[00:17:26.280 --> 00:17:27.280]  自己上天堂
[00:17:27.280 --> 00:17:28.280]  如果這樣的話
[00:17:28.280 --> 00:17:30.280]  你不覺得自己是一個罪人
[00:17:30.280 --> 00:17:32.280]  那你自己上天堂吧
[00:17:32.280 --> 00:17:34.280]  不需要信主了
[00:17:34.280 --> 00:17:36.280]  我們這個罪人是
[00:17:36.280 --> 00:17:38.280]  主耶穌用血納的新藥
[00:17:38.280 --> 00:17:40.280]  是赦罪的血
[00:17:40.280 --> 00:17:42.280]  只罪得赦免
[00:17:42.280 --> 00:17:44.280]  於是我們得著堂堂
[00:17:44.280 --> 00:17:46.280]  正正做一個義人
[00:17:46.280 --> 00:17:48.280]  在神面前挺胸昂首
[00:17:48.280 --> 00:17:50.280]  所以這五個最重要
[00:17:50.280 --> 00:17:53.280]  有些人會在聖經裡說
[00:17:53.280 --> 00:17:54.280]  有七個聖藥
[00:17:54.280 --> 00:17:56.280]  有些多些有些少些
[00:17:56.280 --> 00:17:58.280]  不過我自己個人覺得
[00:17:58.280 --> 00:18:00.280]  這五個藥是最重要的
[00:18:00.280 --> 00:18:01.280]  羅亞的藥
[00:18:01.280 --> 00:18:03.280]  羅亞的藥就是彩虹
[00:18:03.280 --> 00:18:05.280]  就不用用紅水滅世了
[00:18:05.280 --> 00:18:08.280]  那個是side track了
[00:18:08.280 --> 00:18:10.280]  羅亞的藥是什麼呢?
[00:18:10.280 --> 00:18:13.280]  就是當出來的人犯了罪
[00:18:13.280 --> 00:18:15.280]  到那裡罪惡甚大
[00:18:15.280 --> 00:18:18.280]  神就說我會用紅水洗乾淨這個地
[00:18:18.280 --> 00:18:21.280]  然後由羅亞你的一家
[00:18:21.280 --> 00:18:23.280]  再次繁衍新人類
[00:18:23.280 --> 00:18:25.280]  這個就是羅亞的藥
[00:18:25.280 --> 00:18:27.280]  就是由一家八口
[00:18:27.280 --> 00:18:30.280]  再次有新人類的出現
[00:18:30.280 --> 00:18:32.280]  亞伯克的藥就是
[00:18:32.280 --> 00:18:35.280]  我要在你這個有信息的人裡面
[00:18:35.280 --> 00:18:36.280]  我選了你
[00:18:36.280 --> 00:18:39.280]  然後你的後裔叫曼谷德福君王
[00:18:39.280 --> 00:18:41.280]  由你那裡出救恩
[00:18:41.280 --> 00:18:43.280]  從你而立
[00:18:43.280 --> 00:18:45.280]  就是你是救恩
[00:18:45.280 --> 00:18:48.280]  人類救恩的人類始祖
[00:18:48.280 --> 00:18:52.280]  摩西就是帶出律犯
[00:18:52.280 --> 00:18:53.280]  大家明白了
[00:18:53.280 --> 00:18:57.280]  大衛就是帶出君王的身份與位置
[00:18:57.280 --> 00:18:59.280]  而耶穌就用他的血
[00:18:59.280 --> 00:19:01.280]  在十字架上面立新藥
[00:19:01.280 --> 00:19:08.280]  將神的心意律法寫在心裡面
[00:19:08.280 --> 00:19:10.280]  這個就是五個聖藥
[00:19:10.280 --> 00:19:11.280]  很感恩
[00:19:11.280 --> 00:19:12.280]  讚美上主
[00:19:12.280 --> 00:19:14.280]  我自己看到上帝
[00:19:14.280 --> 00:19:16.280]  在整個聖經裡面
[00:19:16.280 --> 00:19:17.280]  是透過五個藥
[00:19:17.280 --> 00:19:19.280]  來與我們有關係的
