
[00:00:00.000 --> 00:00:03.000]  好,我想我們低頭有一個簡單的禱告
[00:02:55.000 --> 00:02:57.000]  那麼,惡在這個世界上
[00:02:57.000 --> 00:03:00.000]  或者惡在我們的生命當中
[00:03:00.000 --> 00:03:02.000]  在這個現實的生活當中
[00:03:02.000 --> 00:03:05.000]  惡到底有多惡
[00:03:05.000 --> 00:03:09.000]  惡的力量到底有多大
[00:03:09.000 --> 00:03:12.000]  惡可不可以戰勝善呢
[00:03:12.000 --> 00:03:15.000]  惡可不可以攔阻善呢
[00:03:15.000 --> 00:03:18.000]  如果我們說,結論,我先點出結論來
[00:03:18.000 --> 00:03:20.000]  上帝就是善
[00:03:20.000 --> 00:03:23.000]  惡會不會強大到
[00:03:23.000 --> 00:03:26.000]  讓上帝往後退了兩步呢
[00:03:26.000 --> 00:03:29.000]  功力好大
[00:03:29.000 --> 00:03:32.000]  有沒有可能
[00:03:32.000 --> 00:03:34.000]  不確定嗎
[00:03:34.000 --> 00:03:36.000]  沒有可能
[00:03:36.000 --> 00:03:39.000]  你知道啊,如果你不信神
[00:03:39.000 --> 00:03:41.000]  你看到今天的電影,今天的文化
[00:03:41.000 --> 00:03:44.000]  呈現出的是一種二元的
[00:03:44.000 --> 00:03:47.000]  一種世界觀,什麼叫二元的世界觀呢
[00:03:47.000 --> 00:03:50.000]  中方的文化當中,這叫做陰陽
[00:03:50.000 --> 00:03:53.000]  在西方,在希臘的文化當中
[00:03:53.000 --> 00:03:55.000]  這叫做善惡
[00:03:55.000 --> 00:03:59.000]  他們相信,他們看到有美善的一面
[00:03:59.000 --> 00:04:01.000]  他們看到有邪惡的一面
[00:04:01.000 --> 00:04:03.000]  他們相信這個世界存在着一股邪惡的力量
[00:04:03.000 --> 00:04:06.000]  也存在着一股美善的力量
[00:04:06.000 --> 00:04:10.000]  他們相信,甚至如果你是一個有神的人
[00:04:10.000 --> 00:04:14.000]  他們相信說,在邪惡背後有一位惡的神
[00:04:14.000 --> 00:04:17.000]  在善良的背後有一位善的神
[00:04:17.000 --> 00:04:20.000]  然後呢,究竟
[00:04:20.000 --> 00:04:23.000]  他們這兩股力量在這裏彼此交力
[00:04:23.000 --> 00:04:26.000]  鹿死水守尚未可知
[00:04:26.000 --> 00:04:29.000]  但是各位,對於我們基督徒而言
[00:04:29.000 --> 00:04:33.000]  我們知道,有一位上帝,他是善的
[00:04:33.000 --> 00:04:37.000]  無論這個世界怎樣握在那惡者的手下
[00:04:37.000 --> 00:04:40.000]  但是在終極的意義上
[00:04:40.000 --> 00:04:43.000]  這個世界是善的
[00:04:43.000 --> 00:04:46.000]  這個世界是美好的
[00:04:46.000 --> 00:04:50.000]  對不起,我忘記拿我的Remote Control
[00:04:50.000 --> 00:04:53.000]  我發現說我沒有辦法換PPT
[00:04:53.000 --> 00:05:02.000]  好,各位啊,當我們講到這個世界的善惡的時候
[00:05:02.000 --> 00:05:06.000]  我們好像站在一個第三者的立場
[00:05:06.000 --> 00:05:08.000]  看這個世界是善還是惡
[00:05:08.000 --> 00:05:11.000]  但是,鹿死水,我們要先回
[00:05:11.000 --> 00:05:13.000]  先不要那麼急,先不要那麼快
[00:05:13.000 --> 00:05:15.000]  先回到我們的裏邊
[00:05:15.000 --> 00:05:19.000]  請問,你是善的還是惡的
[00:05:19.000 --> 00:05:22.000]  剛纔和我對視的姊妹跟我
[00:05:22.000 --> 00:05:25.000]  把視線挪開了
[00:05:25.000 --> 00:05:28.000]  各位,你裏邊是善的還是惡的呢
[00:05:28.000 --> 00:05:31.000]  哦,有人說善的
[00:05:31.000 --> 00:05:34.000]  我幫你認識一下你自己
[00:05:34.000 --> 00:05:37.000]  丁姊妹,在羅馬書的,剛纔我們讀的這節經文
[00:05:37.000 --> 00:05:41.000]  21節,這裏翻譯中文合合本翻譯成
[00:05:41.000 --> 00:05:46.000]  你不可爲惡所聖,反要以善聖惡
[00:05:46.000 --> 00:05:49.000]  我標了幾個灰色的字體
[00:05:49.000 --> 00:05:53.000]  這個字體就是原文當中沒有的
[00:05:53.000 --> 00:05:57.000]  中文爲着語言的習慣,爲了讀起來的通順
[00:05:57.000 --> 00:05:59.000]  流暢,加上去的
[00:05:59.000 --> 00:06:01.000]  所以原文當中怎麼讀
[00:06:01.000 --> 00:06:07.000]  不爲惡所聖,反以善聖惡
[00:06:07.000 --> 00:06:10.000]  對吧,反以善聖惡
[00:06:10.000 --> 00:06:12.000]  是一個陳述
[00:06:12.000 --> 00:06:15.000]  其實原文當中並沒有說你要
[00:06:15.000 --> 00:06:18.000]  並不是有,沒有這樣的一個語氣
[00:06:18.000 --> 00:06:20.000]  哦,丁姊妹,當我們讀
[00:06:20.000 --> 00:06:23.000]  當然這樣翻譯並不能說它是錯誤的
[00:06:23.000 --> 00:06:26.000]  我們當然要照着這個榜樣去行
[00:06:26.000 --> 00:06:28.000]  只是我們要小心
[00:06:28.000 --> 00:06:31.000]  在這樣的一種,當我們加上自己的
[00:06:31.000 --> 00:06:33.000]  語氣和語境的時候
[00:06:33.000 --> 00:06:36.000]  我不要爲惡所聖
[00:06:36.000 --> 00:06:38.000]  我要以善聖惡的時候
[00:06:38.000 --> 00:06:41.000]  你知道嗎,人的這種自我中心
[00:06:41.000 --> 00:06:44.000]  常常會把我們自己先擺在一個
[00:06:44.000 --> 00:06:46.000]  我是善
[00:06:46.000 --> 00:06:48.000]  我們有一個假設,我是善
[00:06:48.000 --> 00:06:50.000]  對方是惡,對方是仇敵
[00:06:50.000 --> 00:06:54.000]  所以我不可以爲惡所聖
[00:06:54.000 --> 00:06:58.000]  我們會站在一個道德的制高點
[00:06:58.000 --> 00:07:00.000]  一個屬靈的優越感
[00:07:00.000 --> 00:07:02.000]  來唸這節經文
[00:07:02.000 --> 00:07:04.000]  某某弟兄他對我不好
[00:07:04.000 --> 00:07:06.000]  某某人他對我不好
[00:07:06.000 --> 00:07:08.000]  某某政黨他是惡的
[00:07:08.000 --> 00:07:10.000]  某某國家是惡的
[00:07:10.000 --> 00:07:12.000]  丁姊妹
[00:07:12.000 --> 00:07:14.000]  當我們這樣解讀的話
[00:07:14.000 --> 00:07:17.000]  我們裏面就會產生有一個替天行道的心
[00:07:17.000 --> 00:07:20.000]  一個替天行道的一個動機
[00:07:20.000 --> 00:07:22.000]  你知道嗎,我們認爲我們是良善
[00:07:22.000 --> 00:07:25.000]  我們是善和公義的代言人
[00:07:25.000 --> 00:07:29.000]  這樣的一個想法會讓我們恣意
[00:07:29.000 --> 00:07:31.000]  當我們講到以善聖惡的時候
[00:07:31.000 --> 00:07:34.000]  當我們講到說不要以惡報惡的時候
[00:07:34.000 --> 00:07:36.000]  丁姊妹,不要那麼快
[00:07:36.000 --> 00:07:39.000]  把我們自己定義成是善的
[00:07:39.000 --> 00:07:41.000]  不要那麼快
[00:07:41.000 --> 00:07:45.000]  說我是善的一方,良善的一方
[00:07:45.000 --> 00:07:48.000]  丁姊妹,我們中國人有一句常話
[00:07:48.000 --> 00:07:50.000]  我想大家都知道
[00:07:50.000 --> 00:07:53.000]  人之初,性本善
[00:07:53.000 --> 00:07:55.000]  性相近,息相遠,對吧
[00:07:55.000 --> 00:07:57.000]  人之初,性本善
[00:07:57.000 --> 00:07:59.000]  這是中國文化當中所提倡的
[00:07:59.000 --> 00:08:02.000]  每一個人哦,你的本性是善的
[00:08:02.000 --> 00:08:04.000]  你同意嗎?
[00:08:04.000 --> 00:08:06.000]  這是儒家的一種思想
[00:08:06.000 --> 00:08:08.000]  但是在儒家的這個觀念
[00:08:08.000 --> 00:08:10.000]  其實不是孔夫子
[00:08:10.000 --> 00:08:13.000]  孔夫子不知人性到底是善還是惡
[00:08:13.000 --> 00:08:15.000]  而是他的學生孟子
[00:08:15.000 --> 00:08:17.000]  他說每一個人哦
[00:08:17.000 --> 00:08:21.000]  都有策隱之心,羞惡之心
[00:08:21.000 --> 00:08:24.000]  推讓之心,是非之心
[00:08:24.000 --> 00:08:26.000]  生來就有
[00:08:26.000 --> 00:08:28.000]  什麼叫策隱之心?
[00:08:28.000 --> 00:08:30.000]  大家知道嗎?
[00:08:30.000 --> 00:08:32.000]  看到悲慘,看到人的可憐
[00:08:32.000 --> 00:08:34.000]  你就會很動容
[00:08:34.000 --> 00:08:36.000]  什麼叫羞惡呢?
[00:08:36.000 --> 00:08:38.000]  各位,我們做了錯事
[00:08:38.000 --> 00:08:41.000]  我們說了謊,我們的心就開始跳
[00:08:41.000 --> 00:08:43.000]  我們的臉就開始泛紅
[00:08:43.000 --> 00:08:45.000]  我們就會害羞
[00:08:45.000 --> 00:08:47.000]  推讓,我覺得這就是中國文化了
[00:08:47.000 --> 00:08:49.000]  我在美國看不到理讓
[00:08:49.000 --> 00:08:51.000]  就是尊老愛幼
[00:08:51.000 --> 00:08:55.000]  你看到長輩的時候,你就會謙讓一下
[00:08:55.000 --> 00:08:57.000]  然後是非呢?就是是非黑白
[00:08:57.000 --> 00:09:01.000]  孟子說,你看,人生來就有
[00:09:01.000 --> 00:09:04.000]  但是孟子從來沒有否認說
[00:09:04.000 --> 00:09:07.000]  人性當中的,或者是社會當中的惡
[00:09:07.000 --> 00:09:12.000]  那如果人性本善,怎麼又變成了惡呢?
[00:09:12.000 --> 00:09:14.000]  他的解釋是這樣子
[00:09:14.000 --> 00:09:17.000]  一個很善良的小baby
[00:09:17.000 --> 00:09:19.000]  當他在長大的過程當中
[00:09:19.000 --> 00:09:22.000]  他就必須接觸這個社會
[00:09:22.000 --> 00:09:24.000]  而這個社會充滿了罪惡
[00:09:24.000 --> 00:09:26.000]  這個社會像一個大染缸一樣
[00:09:26.000 --> 00:09:28.000]  所以他就染上了惡
[00:09:28.000 --> 00:09:30.000]  惡污染了他的善
[00:09:30.000 --> 00:09:33.000]  同意嗎?同意啊?
[00:09:33.000 --> 00:09:37.000]  同不同意?不同意啊?
[00:09:37.000 --> 00:09:41.000]  各位,我的問題是
[00:09:41.000 --> 00:09:42.000]  如果一個人是善
[00:09:42.000 --> 00:09:44.000]  每個人生出來都是善
[00:09:44.000 --> 00:09:47.000]  那社會上的惡是從哪裏來的?
[00:09:47.000 --> 00:09:51.000]  那個惡又是從哪裏來的?
[00:09:51.000 --> 00:09:53.000]  丟姊妹
[00:09:53.000 --> 00:09:56.000]  你會發現2000年來的中國文化
[00:09:56.000 --> 00:09:58.000]  基本上有一個詞
[00:09:58.000 --> 00:10:02.000]  中國人的治國方式都叫做洋儒因法
[00:10:02.000 --> 00:10:04.000]  聽過嗎?
[00:10:04.000 --> 00:10:07.000]  儒家是說人性本善
[00:10:07.000 --> 00:10:09.000]  但是還有一個叫做法家
[00:10:09.000 --> 00:10:13.000]  韓非子他提出來的叫做性惡說
[00:10:13.000 --> 00:10:18.000]  韓非子相信人必須要靠法來約束
[00:10:18.000 --> 00:10:19.000]  來治理
[00:10:19.000 --> 00:10:22.000]  otherwise人的惡會不斷地膨脹
[00:10:22.000 --> 00:10:25.000]  所以他是沿以非常嚴格的法令
[00:10:25.000 --> 00:10:27.000]  來治理這個國家
[00:10:27.000 --> 00:10:30.000]  所以中國叫做洋儒因法
[00:10:30.000 --> 00:10:32.000]  什麼叫洋儒呢?
[00:10:32.000 --> 00:10:35.000]  就是表面上我們在這裏說
[00:10:35.000 --> 00:10:39.000]  如果人人都獻出一點愛
[00:10:39.000 --> 00:10:42.000]  這個世界就會變成美好的天堂
[00:10:42.000 --> 00:10:45.000]  我們在這裏贊良人性的善
[00:10:45.000 --> 00:10:49.000]  但其實在真正動真格的時候
[00:10:49.000 --> 00:10:51.000]  你知道嗎?
[00:10:51.000 --> 00:10:55.000]  中國人從來不相信對方是善的
[00:10:55.000 --> 00:10:59.000]  中國人從來都是假定你是惡的
[00:10:59.000 --> 00:11:00.000]  你是壞人
[00:11:00.000 --> 00:11:03.000]  舉個簡單的例子
[00:11:03.000 --> 00:11:06.000]  我說出來看看有沒有毛病
[00:11:06.000 --> 00:11:11.000]  如果今天在中國抓了一個犯罪嫌疑人
[00:11:11.000 --> 00:11:16.000]  接下來就需要證明他是無罪的
[00:11:16.000 --> 00:11:18.000]  除非你能夠證明他是無罪
[00:11:18.000 --> 00:11:20.000]  否則他就是有罪的
[00:11:20.000 --> 00:11:22.000]  有毛病嗎?
[00:11:22.000 --> 00:11:24.000]  這話有毛病嗎?
[00:11:24.000 --> 00:11:26.000]  你知道在西方
[00:11:26.000 --> 00:11:27.000]  西方好像不一樣
[00:11:27.000 --> 00:11:29.000]  西方是相信基督教的
[00:11:29.000 --> 00:11:30.000]  受基督教的渲染
[00:11:30.000 --> 00:11:31.000]  相信有原罪的
[00:11:31.000 --> 00:11:32.000]  人人都有罪性
[00:11:32.000 --> 00:11:36.000]  但是當西方社會抓到一個犯罪嫌疑人
[00:11:36.000 --> 00:11:39.000]  除非你能證明他是有罪的
[00:11:39.000 --> 00:11:42.000]  否則24小時內必須無罪釋放
[00:11:42.000 --> 00:11:45.000]  你聽到差別了嗎?
[00:11:45.000 --> 00:11:47.000]  聽出來了
[00:11:47.000 --> 00:11:49.000]  我們說人心本善
[00:11:49.000 --> 00:11:51.000]  但是寧可錯殺一百
[00:11:51.000 --> 00:11:52.000]  不可放過一個
[00:11:52.000 --> 00:11:54.000]  除非你證明你無罪
[00:11:54.000 --> 00:11:58.000]  否則我就假定你是有罪的
[00:11:58.000 --> 00:12:01.000]  在西方我假定你是無罪的
[00:12:01.000 --> 00:12:02.000]  雖然你是嫌疑人
[00:12:02.000 --> 00:12:04.000]  除非我有足夠的證據證明你有罪
[00:12:04.000 --> 00:12:06.000]  所以在東方和西方
[00:12:06.000 --> 00:12:08.000]  兩者的辯護的方向是不一樣的
[00:12:08.000 --> 00:12:09.000]  你知道嗎?
[00:12:09.000 --> 00:12:10.000]  你如果是做歷史
[00:12:10.000 --> 00:12:11.000]  丟子妹
[00:12:11.000 --> 00:12:12.000]  在中國
[00:12:12.000 --> 00:12:13.000]  你不要騙了
[00:12:13.000 --> 00:12:15.000]  我們中國人都是人之初心本善
[00:12:15.000 --> 00:12:18.000]  這是表面功夫
[00:12:18.000 --> 00:12:19.000]  你知道嗎?
[00:12:19.000 --> 00:12:22.000]  我們從來不相信人性
[00:12:22.000 --> 00:12:25.000]  中國人從來不相信人性的善
[00:12:25.000 --> 00:12:26.000]  丟子妹
[00:12:26.000 --> 00:12:27.000]  聖經告訴我們
[00:12:27.000 --> 00:12:32.000]  其實中國人對人性的觀察是有它的道理的
[00:12:32.000 --> 00:12:33.000]  聖經也告訴我們
[00:12:33.000 --> 00:12:35.000]  罪已經進入了我們的生命
[00:12:35.000 --> 00:12:37.000]  罪所產生的惡
[00:12:37.000 --> 00:12:39.000]  遍佈在我們的生命的
[00:12:39.000 --> 00:12:42.000]  各個的領域和角落當中
[00:12:42.000 --> 00:12:44.000]  有的時候我們成爲基督徒
[00:12:44.000 --> 00:12:50.000]  請問成爲基督徒我們還有惡嗎?
[00:12:50.000 --> 00:12:57.000]  那做了牧師呢?
[00:12:57.000 --> 00:13:00.000]  有一部
[00:13:00.000 --> 00:13:01.000]  我又忘了
[00:13:01.000 --> 00:13:02.000]  有一部電影
[00:13:02.000 --> 00:13:04.000]  其實是一部小說
[00:13:04.000 --> 00:13:05.000]  是史蒂文森
[00:13:05.000 --> 00:13:07.000]  這是一位英國的作家
[00:13:07.000 --> 00:13:11.000]  叫做華申博士
[00:13:11.000 --> 00:13:15.000]  其實被好萊塢拍成影片之後
[00:13:15.000 --> 00:13:16.000]  有點恐怖的意味
[00:13:16.000 --> 00:13:20.000]  其實在原著當中是浮音性非常強的
[00:13:20.000 --> 00:13:23.000]  在這部小說當中
[00:13:23.000 --> 00:13:26.000]  這個主角叫做傑克博士
[00:13:26.000 --> 00:13:29.000]  他是一位受人尊敬的科學家
[00:13:29.000 --> 00:13:31.000]  而且也是一個大善人
[00:13:31.000 --> 00:13:32.000]  但是他跟我們一樣
[00:13:32.000 --> 00:13:35.000]  他突然發現在他的生命當中
[00:13:35.000 --> 00:13:37.000]  是一個善與惡的綜合體
[00:13:37.000 --> 00:13:39.000]  好的時候他像天使一樣
[00:13:39.000 --> 00:13:42.000]  壞的時候他像惡魔一樣魔鬼一樣
[00:13:42.000 --> 00:13:45.000]  所以他是個化學家科學家
[00:13:45.000 --> 00:13:47.000]  他發明了一種藥劑
[00:13:47.000 --> 00:13:49.000]  這種藥劑他喝下之後
[00:13:49.000 --> 00:13:52.000]  他就把兩者給分割開了
[00:13:52.000 --> 00:13:55.000]  白天他叫做傑克博士
[00:13:55.000 --> 00:13:59.000]  晚上叫做海德先生
[00:13:59.000 --> 00:14:02.000]  白天是善良的
[00:14:02.000 --> 00:14:04.000]  晚上他就是邪惡的
[00:14:04.000 --> 00:14:06.000]  所以晚上就會做很多的壞事
[00:14:06.000 --> 00:14:07.000]  你知道嗎
[00:14:07.000 --> 00:14:08.000]  白天的時候他一醒過來
[00:14:08.000 --> 00:14:09.000]  他就說
[00:14:09.000 --> 00:14:10.000]  oh no no no
[00:14:10.000 --> 00:14:12.000]  這不是我做的
[00:14:12.000 --> 00:14:14.000]  他天天活在這樣的掙扎當中
[00:14:14.000 --> 00:14:17.000]  而且更可怕的一個問題是什麼呢
[00:14:17.000 --> 00:14:19.000]  他發現白天越來越短
[00:14:19.000 --> 00:14:21.000]  晚上越來越長
[00:14:21.000 --> 00:14:23.000]  所以他就想了一個辦法
[00:14:23.000 --> 00:14:24.000]  什麼辦法呢
[00:14:24.000 --> 00:14:26.000]  他用白天的時間
[00:14:26.000 --> 00:14:31.000]  極力投注在這種慈善的事業當中
[00:14:31.000 --> 00:14:35.000]  他在那裏做無私的奉獻捐款
[00:14:35.000 --> 00:14:37.000]  助人爲樂在這裏
[00:14:37.000 --> 00:14:40.000]  然後他希望用這樣的一種方式
[00:14:40.000 --> 00:14:43.000]  來抑制夜晚的惡
[00:14:43.000 --> 00:14:48.000]  用這樣的一種方式來彌補夜晚的惡
[00:14:48.000 --> 00:14:52.000]  聽懂了嗎
[00:14:52.000 --> 00:14:54.000]  有的時候我們基督徒
[00:14:54.000 --> 00:14:56.000]  我們成爲基督徒
[00:14:56.000 --> 00:15:00.000]  我們會不會也會用我們的善行
[00:15:00.000 --> 00:15:02.000]  甚至宗教上的行爲
[00:15:02.000 --> 00:15:04.000]  做聖功的方式
[00:15:04.000 --> 00:15:09.000]  用這樣的方式來遮蓋我們人性當中
[00:15:09.000 --> 00:15:10.000]  罪性當中
[00:15:10.000 --> 00:15:13.000]  那個已經在我們的生命當中
[00:15:13.000 --> 00:15:19.000]  入木三分的那個惡呢
[00:15:19.000 --> 00:15:21.000]  首先求主幫助我們
[00:15:21.000 --> 00:15:23.000]  讓我們正視我們的生命當中
[00:15:23.000 --> 00:15:25.000]  我們沒有辦法用我們的善
[00:15:25.000 --> 00:15:28.000]  來掩蓋我們的惡
[00:15:28.000 --> 00:15:30.000]  我們必須正視我們生命當中
[00:15:30.000 --> 00:15:31.000]  各位
[00:15:31.000 --> 00:15:33.000]  當我們說以善生惡的時候
[00:15:33.000 --> 00:15:36.000]  我裏邊有善嗎
[00:15:36.000 --> 00:15:39.000]  我裏邊真的有這樣足夠的善
[00:15:39.000 --> 00:15:41.000]  還勝過這個惡嗎
[00:15:41.000 --> 00:15:44.000]  當我們說不要以惡報惡的時候
[00:15:44.000 --> 00:15:49.000]  我除了惡還有什麼
[00:15:49.000 --> 00:15:50.000]  當然
[00:15:50.000 --> 00:15:51.000]  在舊約聖經當中
[00:15:51.000 --> 00:15:54.000]  你會發現有一些的經文是
[00:15:54.000 --> 00:15:55.000]  讓我們讀起來很費解
[00:15:55.000 --> 00:15:57.000]  不是難以理解
[00:15:57.000 --> 00:15:58.000]  是難以接受
[00:15:58.000 --> 00:16:01.000]  就是有一些惡人在那裏橫行霸道的
[00:16:01.000 --> 00:16:03.000]  當邪惡的勢力在那裏
[00:16:03.000 --> 00:16:04.000]  囂張跋扈的時候
[00:16:04.000 --> 00:16:06.000]  你有沒有讀到一些的經文
[00:16:06.000 --> 00:16:09.000]  可以稱爲咒祖詩
[00:16:09.000 --> 00:16:12.000]  對這種惡的一種咒祖
[00:16:12.000 --> 00:16:13.000]  我來給大家念一下
[00:16:13.000 --> 00:16:16.000]  在詩篇的137篇第八節
[00:16:16.000 --> 00:16:17.000]  第九節
[00:16:17.000 --> 00:16:20.000]  這是比較典型的一節咒祖詩
[00:16:20.000 --> 00:16:21.000]  他說
[00:16:21.000 --> 00:16:26.000]  將要被滅的芭比倫城
[00:16:26.000 --> 00:16:28.000]  那個時候芭比倫欺負他們
[00:16:28.000 --> 00:16:29.000]  把他們擄到芭比倫
[00:16:29.000 --> 00:16:31.000]  在那裏羞辱他 譏笑他
[00:16:31.000 --> 00:16:33.000]  作者就在那裏說
[00:16:33.000 --> 00:16:36.000]  報復你 向你代我們的
[00:16:36.000 --> 00:16:38.000]  那人便爲有福
[00:16:38.000 --> 00:16:40.000]  拿你的嬰孩摔在磐石上的
[00:16:40.000 --> 00:16:43.000]  那人便爲有福
[00:16:43.000 --> 00:16:44.000]  各位
[00:16:44.000 --> 00:16:47.000]  把人家孩子 嬰孩摔在磐石上
[00:16:47.000 --> 00:16:48.000]  他說
[00:16:48.000 --> 00:16:49.000]  那人便爲有福
[00:16:49.000 --> 00:16:52.000]  同意不同意
[00:16:52.000 --> 00:16:53.000]  認同不認同
[00:16:53.000 --> 00:16:54.000]  他很壞
[00:16:54.000 --> 00:16:55.000]  所以呢
[00:16:55.000 --> 00:16:58.000]  把他的嬰孩要摔在磐石上
[00:16:58.000 --> 00:17:00.000]  你們也不認同啊
[00:17:00.000 --> 00:17:01.000]  那這些經文怎麼辦
[00:17:01.000 --> 00:17:02.000]  我告訴你啊
[00:17:02.000 --> 00:17:03.000]  1980年的時候
[00:17:03.000 --> 00:17:05.000]  英國的聖公會
[00:17:05.000 --> 00:17:07.000]  聖公會召開主教的會議
[00:17:07.000 --> 00:17:08.000]  他們做了一個決定
[00:17:08.000 --> 00:17:11.000]  刪除137篇第九節
[00:17:11.000 --> 00:17:13.000]  這節經文沒法讀
[00:17:13.000 --> 00:17:15.000]  這節經文太嚇人了
[00:17:15.000 --> 00:17:18.000]  這節經文沒法解釋
[00:17:18.000 --> 00:17:19.000]  你要刪嗎
[00:17:19.000 --> 00:17:21.000]  剛纔不同意的
[00:17:21.000 --> 00:17:22.000]  不敢刪
[00:17:22.000 --> 00:17:24.000]  又不敢讀
[00:17:24.000 --> 00:17:25.000]  弟兄姊妹
[00:17:25.000 --> 00:17:26.000]  這節經文
[00:17:26.000 --> 00:17:27.000]  我不在這裏解釋這節經文
[00:17:27.000 --> 00:17:29.000]  這節經文終將應驗在
[00:17:29.000 --> 00:17:31.000]  啓示錄的第二十章
[00:17:31.000 --> 00:17:33.000]  大巴比倫傾倒
[00:17:33.000 --> 00:17:36.000]  這是一個斷子絕孫的咒詛
