
[00:00:00.000 --> 00:00:01.680]  好,我們做一個祈禱
[00:03:59.800 --> 00:04:02.300]  我們看見這位忠心的僕人
[00:04:02.300 --> 00:04:06.200]  他透過祈禱、仰望神、等候神
[00:04:06.200 --> 00:04:07.600]  他離開了他的主人
[00:04:07.600 --> 00:04:10.300]  但是他沒有離開他主人所相信的上帝
[00:04:10.300 --> 00:04:12.300]  他離開了他去到另一個地方
[00:04:12.300 --> 00:04:14.300]  但是他仍然去尊崇上帝
[00:04:14.300 --> 00:04:17.900]  表明他和神是一個很個別的
[00:04:17.900 --> 00:04:21.000]  和很認真的關係
[00:04:21.000 --> 00:04:23.800]  而當然這個也是他主人的行事法則
[00:04:23.800 --> 00:04:25.600]  所以他照著這個主人的行事法則
[00:04:25.600 --> 00:04:28.100]  在整個娶妻的過程裏面
[00:04:28.100 --> 00:04:31.000]  他不是來靠他的聰明才智
[00:04:31.000 --> 00:04:33.000]  他的經驗和眼光
[00:04:33.000 --> 00:04:37.800]  也不是靠他行事的一些平時操作的本能
[00:04:37.800 --> 00:04:39.600]  他是專心的等候神
[00:04:39.600 --> 00:04:40.600]  他是祈禱
[00:04:40.600 --> 00:04:43.800]  而且是仰望上帝
[00:04:43.800 --> 00:04:45.200]  結果當這件事成的時候
[00:04:45.200 --> 00:04:47.600]  我們明顯看見他歸名妙比神
[00:04:47.600 --> 00:04:50.200]  不是他自己說他自己有甚麼本事
[00:04:50.200 --> 00:04:53.400]  所以我們看見這個是老僕人的忠心
[00:04:53.400 --> 00:04:56.200]  頂節目我們看見今天我們侍奉上帝也是這樣
[00:04:56.200 --> 00:04:57.800]  我們是否忠於主人
[00:04:57.800 --> 00:04:59.800]  忠於他的信仰的立場
[00:04:59.800 --> 00:05:02.200]  忠於這些屬靈的行事法則
[00:05:02.200 --> 00:05:03.800]  來進行我們的侍奉
[00:05:03.800 --> 00:05:04.800]  我們記得
[00:05:04.800 --> 00:05:05.600]  沒有禱告
[00:05:05.600 --> 00:05:06.800]  不要摸聖供
[00:05:06.800 --> 00:05:09.200]  意思就是說我們要用信心
[00:05:09.200 --> 00:05:10.600]  用屬靈的方法
[00:05:10.600 --> 00:05:12.200]  用祈禱依靠主
[00:05:12.200 --> 00:05:13.800]  專心仰賴他
[00:05:13.800 --> 00:05:15.800]  來做屬靈的侍供
[00:05:15.800 --> 00:05:20.400]  所以我們看見這個是很重要的一個原則
[00:05:20.400 --> 00:05:22.400]  第三,今天我們要說的
[00:05:22.400 --> 00:05:24.000]  在這段聖經裏面
[00:05:24.000 --> 00:05:27.000]  讓我們看見這位老僕人怎樣忠心呢?
[00:05:27.000 --> 00:05:28.400]  我們可以看見
[00:05:28.400 --> 00:05:32.600]  他以下還有兩方面我們可以看見
[00:05:32.600 --> 00:05:34.600]  第一,這是第三方面
[00:05:34.600 --> 00:05:39.600]  就是忠於主人所派的工作
[00:05:39.600 --> 00:05:41.000]  甚麼叫忠心呢?
[00:05:41.000 --> 00:05:41.800]  很明顯
[00:05:41.800 --> 00:05:44.000]  忠心的意思就是
[00:05:44.000 --> 00:05:47.800]  我們要忠於神所交託的工作
[00:05:47.800 --> 00:05:49.200]  咪高峰好像小聲了一點
[00:05:49.200 --> 00:05:50.200]  開大一點
[00:05:50.200 --> 00:05:54.200]  我有點沙啞
[00:05:54.200 --> 00:05:58.600]  我們可以看看在《創世紀》第24章這段經文繼續讀一讀
[00:05:58.600 --> 00:06:00.600]  這些經節
[00:06:00.600 --> 00:06:03.800]  我們看見原來這位主人
[00:06:03.800 --> 00:06:07.200]  我們所委派給這個僕人的工作
[00:06:07.200 --> 00:06:11.000]  他很圓滿的
[00:06:11.000 --> 00:06:13.400]  很盡責的來完成
[00:06:13.400 --> 00:06:15.400]  這個是顯出他的忠心
[00:06:15.400 --> 00:06:19.000]  第24章我們繼續讀第9節
[00:06:19.000 --> 00:06:24.600]  我們在家裏或者在課堂裏面的我們一齊來讀這段經文
[00:06:24.600 --> 00:06:26.000]  請讀
[00:06:26.000 --> 00:06:31.600]  僕人就把手放在他主人阿伯拉罕的大腿底下
[00:06:31.600 --> 00:06:36.400]  為者是向他起誓
[00:06:36.400 --> 00:06:39.800]  然後在這裏中文翻譯沒有這個轉接詞
[00:06:39.800 --> 00:06:44.000]  在英文翻譯有很多的聖經將它翻做
[00:06:44.000 --> 00:06:47.400]  然後他說「於是」
[00:06:47.400 --> 00:06:51.800]  即是表達出第9節和第10節是緊緊連接的
[00:06:51.800 --> 00:06:53.800]  第9節他就起誓了
[00:06:53.800 --> 00:06:55.800]  上星期我們講過了
[00:06:55.800 --> 00:06:57.800]  「於是」
[00:06:57.800 --> 00:06:59.800]  馬上有這樣的意思
[00:06:59.800 --> 00:07:05.600]  「馬上那僕人從他主人的樂陀裏取了十匹樂陀」
[00:07:05.600 --> 00:07:08.800]  「並帶攜他主人各樣的財物」
[00:07:08.800 --> 00:07:12.400]  「起身往米索不達米亞去」
[00:07:12.400 --> 00:07:15.400]  「到了那鶴的城」
[00:07:15.400 --> 00:07:19.600]  所以我們看到這裏是講述這個僕人
[00:07:19.600 --> 00:07:22.400]  他一聽到主人的吩咐
[00:07:22.400 --> 00:07:26.000]  起誓要知道承擔這個責任
[00:07:26.000 --> 00:07:27.200]  「馬上」
[00:07:27.200 --> 00:07:29.200]  所以他就緊接下去
[00:07:29.200 --> 00:07:30.600]  「馬上」
[00:07:30.600 --> 00:07:32.600]  僕人立刻就開始做了
[00:07:32.600 --> 00:07:36.200]  「馬上他就去取了樂陀」
[00:07:36.200 --> 00:07:37.400]  「帶著財物」
[00:07:37.400 --> 00:07:42.400]  「起身就往米索不達米亞去」
[00:07:42.400 --> 00:07:46.400]  「去到那鶴」
[00:07:46.400 --> 00:07:48.400]  阿伯拉罕原本的城
[00:07:48.400 --> 00:07:50.400]  「向那裏起行」
[00:07:50.400 --> 00:07:54.400]  這裏我們看到這個老僕人馬上行動
[00:07:54.400 --> 00:07:57.400]  這個中心顯出他那種責任感
[00:07:57.400 --> 00:07:59.400]  承擔感
[00:07:59.400 --> 00:08:03.000]  那種不擔言的態度
[00:08:03.000 --> 00:08:04.000]  第28節
[00:08:04.000 --> 00:08:05.000]  我們跳一跳
[00:08:05.000 --> 00:08:06.000]  第28節
[00:08:06.000 --> 00:08:07.000]  我們繼續讀好不好
[00:08:07.000 --> 00:08:08.000]  請大家在節目裏讀一下
[00:08:08.000 --> 00:08:09.600]  「女人跑回去」
[00:08:09.600 --> 00:08:14.000]  「照著這些話告訴她母親和她家裏的人」
[00:08:14.000 --> 00:08:15.000]  這裏是甚麼意思呢
[00:08:15.000 --> 00:08:16.600]  這個女子就是指利伯加
[00:08:16.600 --> 00:08:18.600]  上次我們如果大家聽過那個道
[00:08:18.600 --> 00:08:19.600]  就會有印象
[00:08:19.600 --> 00:08:20.600]  如果今天第一次聽
[00:08:20.600 --> 00:08:23.600]  你回到上個星期的錄影裏聽
[00:08:23.600 --> 00:08:24.600]  這個就是
[00:08:24.600 --> 00:08:28.000]  我們看到利伯加他
[00:08:28.000 --> 00:08:31.000]  就回到自己的父母拉班那裏
[00:08:31.000 --> 00:08:33.000]  因為他接待了老僕人
[00:08:33.000 --> 00:08:35.000]  29到30節
[00:08:35.000 --> 00:08:36.000]  繼續讀
[00:08:36.000 --> 00:08:38.000]  女子回去之後
[00:08:38.000 --> 00:08:40.000]  第29節
[00:08:40.000 --> 00:08:43.000]  利伯加有一個哥哥名叫拉班
[00:08:43.000 --> 00:08:45.000]  看見金環
[00:08:45.000 --> 00:08:48.000]  又看見金獨在他妹子手上
[00:08:48.000 --> 00:08:51.000]  並聽見他妹子利伯加的話說
[00:08:51.000 --> 00:08:53.000]  那人對我如此如此說
[00:08:53.000 --> 00:08:58.000]  然後拉班就跑出來往井旁去
[00:08:58.000 --> 00:08:59.000]  到那人
[00:08:59.000 --> 00:09:01.000]  即是這個老僕人那裏跟前
[00:09:01.000 --> 00:09:06.000]  見他仍站在駱駝旁邊的井旁那裏
[00:09:06.000 --> 00:09:08.000]  便對他說
[00:09:08.000 --> 00:09:09.000]  你這蒙耶和華賜福
[00:09:09.000 --> 00:09:10.000]  你看不看到
[00:09:10.000 --> 00:09:13.000]  他們就是這些認識耶和華的人
[00:09:13.000 --> 00:09:15.000]  為甚麼要回去找娶妻呢
[00:09:15.000 --> 00:09:17.000]  就是因為他們認識上帝
[00:09:17.000 --> 00:09:18.000]  認識耶和華
[00:09:18.000 --> 00:09:19.000]  所以拉班就問他
[00:09:19.000 --> 00:09:21.000]  你這蒙耶和華賜福的
[00:09:21.000 --> 00:09:22.000]  請進來
[00:09:22.000 --> 00:09:24.000]  為甚麼站在外邊
[00:09:24.000 --> 00:09:25.000]  我已經收拾了房屋
[00:09:25.000 --> 00:09:27.000]  又為駱駝預備了地方
[00:09:27.000 --> 00:09:28.000]  那人
[00:09:28.000 --> 00:09:29.000]  即是這個老僕人
[00:09:29.000 --> 00:09:31.000]  就進了拉班的家
[00:09:31.000 --> 00:09:32.000]  拉班卸了駱駝
[00:09:32.000 --> 00:09:35.000]  用草料餵上那水給那人
[00:09:35.000 --> 00:09:38.000]  我跟隨的人洗腳
[00:09:38.000 --> 00:09:40.000]  把飯擺在他面前
[00:09:40.000 --> 00:09:42.000]  叫他吃
[00:09:42.000 --> 00:09:44.000]  老僕人的反應是怎樣
[00:09:44.000 --> 00:09:45.000]  他腳說我不吃
[00:09:45.000 --> 00:09:49.000]  等我說明白我的事情再吃
[00:09:49.000 --> 00:09:50.000]  那拉班就沒辦法了
[00:09:50.000 --> 00:09:52.000]  請你講吧
[00:09:52.000 --> 00:09:53.000]  在這裏我們可以看見
[00:09:53.000 --> 00:09:55.000]  老僕人的另一個表現
[00:09:55.000 --> 00:09:56.000]  你想想
[00:09:56.000 --> 00:09:57.000]  他走了這麼遠路
[00:09:57.000 --> 00:09:59.000]  去到那學的城
[00:09:59.000 --> 00:10:02.000]  回到本地本鄉
[00:10:02.000 --> 00:10:04.000]  經過了一段時間
[00:10:04.000 --> 00:10:05.000]  休息了一段時間
[00:10:05.000 --> 00:10:06.000]  喝了水
[00:10:06.000 --> 00:10:08.000]  其實也挺餓的
[00:10:08.000 --> 00:10:09.000]  回到家裏
[00:10:09.000 --> 00:10:10.000]  有人接待你
[00:10:10.000 --> 00:10:11.000]  進了家裏
[00:10:11.000 --> 00:10:13.000]  把飯擺好
[00:10:13.000 --> 00:10:14.000]  然後
[00:10:14.000 --> 00:10:15.000]  看見
[00:10:15.000 --> 00:10:16.000]  聞到
[00:10:16.000 --> 00:10:18.000]  當我們餓的時候
[00:10:18.000 --> 00:10:20.000]  聞到香的時候會怎樣
[00:10:20.000 --> 00:10:22.000]  多大都快點吃飯
[00:10:22.000 --> 00:10:23.000]  飯都凍了
[00:10:23.000 --> 00:10:25.000]  那就真的不好吃了
[00:10:25.000 --> 00:10:26.000]  不是的
[00:10:26.000 --> 00:10:27.000]  你看見這個老僕人
[00:10:27.000 --> 00:10:28.000]  很認真
[00:10:28.000 --> 00:10:29.000]  很緊張
[00:10:29.000 --> 00:10:30.000]  他說我不吃
[00:10:30.000 --> 00:10:32.000]  吃也不要緊
[00:10:32.000 --> 00:10:33.000]  我要告訴你
[00:10:33.000 --> 00:10:35.000]  這次我來的目的
[00:10:35.000 --> 00:10:37.000]  就是神如何帶領我
[00:10:37.000 --> 00:10:38.000]  來到這裏
[00:10:38.000 --> 00:10:39.000]  為我的主人
[00:10:39.000 --> 00:10:41.000]  完成這件重要
[00:10:41.000 --> 00:10:42.000]  為他的兒子
[00:10:42.000 --> 00:10:44.000]  這個獨生兒子
[00:10:44.000 --> 00:10:47.000]  以殺取妻的事情
[00:10:47.000 --> 00:10:49.000]  所以他從頭到尾
[00:10:49.000 --> 00:10:51.000]  告訴拉班和他的家人
[00:10:51.000 --> 00:10:53.000]  神如何帶領
[00:10:53.000 --> 00:10:55.000]  預備了你的妹子利伯加
[00:10:55.000 --> 00:10:56.000]  現在我相信
[00:10:56.000 --> 00:10:58.000]  這是神為他預備的
[00:10:58.000 --> 00:11:00.000]  我要將他帶回
[00:11:00.000 --> 00:11:03.000]  去迦南地成親
[00:11:03.000 --> 00:11:05.000]  所以他就將這個
[00:11:05.000 --> 00:11:07.000]  一五一十講出來
[00:11:07.000 --> 00:11:08.000]  你看見
[00:11:08.000 --> 00:11:10.000]  又是他非常認真的態度
[00:11:10.000 --> 00:11:11.000]  吃
[00:11:11.000 --> 00:11:12.000]  都不吃
[00:11:12.000 --> 00:11:13.000]  飯擺好
[00:11:13.000 --> 00:11:14.000]  可以放在一邊
[00:11:14.000 --> 00:11:15.000]  休息
[00:11:15.000 --> 00:11:17.000]  他都不顧
[00:11:17.000 --> 00:11:18.000]  為什麼呢
[00:11:18.000 --> 00:11:19.000]  當然這個不是說
[00:11:19.000 --> 00:11:20.000]  我們經常都不顧
[00:11:20.000 --> 00:11:21.000]  休息不吃飯
[00:11:21.000 --> 00:11:22.000]  但是在那個階段裏
[00:11:22.000 --> 00:11:23.000]  很重要的
[00:11:23.000 --> 00:11:24.000]  他要完成了
[00:11:24.000 --> 00:11:26.000]  主人交託給他的事
[00:11:26.000 --> 00:11:27.000]  還沒完再看
[00:11:27.000 --> 00:11:28.000]  跳一跳
[00:11:28.000 --> 00:11:30.000]  去到五十節
[00:11:30.000 --> 00:11:32.000]  拉班和給土利
[00:11:32.000 --> 00:11:33.000]  這是他爸爸
[00:11:33.000 --> 00:11:34.000]  回答說
[00:11:34.000 --> 00:11:36.000]  這是乃出於耶和華
[00:11:36.000 --> 00:11:39.000]  我們不能向你說好說歹
[00:11:39.000 --> 00:11:41.000]  看那利伯加在你面前
[00:11:41.000 --> 00:11:43.000]  可以將他帶去
[00:11:43.000 --> 00:11:45.000]  照著耶和華所說的
[00:11:45.000 --> 00:11:47.000]  給你主人的兒子為妻
[00:11:47.000 --> 00:11:49.000]  所以決定了
[00:11:49.000 --> 00:11:51.000]  既然看見神的帶領
[00:11:51.000 --> 00:11:53.000]  我們都沒什麼好說了
[00:11:53.000 --> 00:11:54.000]  我們不捨得
[00:11:54.000 --> 00:11:56.000]  不過你帶他回去吧
[00:11:56.000 --> 00:11:59.000]  照著你見證給我們看見的
[00:11:59.000 --> 00:12:01.000]  神自己的旨意和帶領
[00:12:01.000 --> 00:12:03.000]  我們就希望
[00:12:03.000 --> 00:12:05.000]  去成就神的美意
[00:12:05.000 --> 00:12:06.000]  所以第五十二節
[00:12:06.000 --> 00:12:09.000]  亞伯拉罕的僕人聽見他們者說
[00:12:09.000 --> 00:12:11.000]  就向耶和華俯伏在地
[00:12:11.000 --> 00:12:13.000]  你看到嗎
[00:12:13.000 --> 00:12:14.000]  這個老僕人
[00:12:14.000 --> 00:12:15.000]  一路以來
[00:12:15.000 --> 00:12:17.000]  他都是這樣敬畏神
[00:12:17.000 --> 00:12:18.000]  一路以來都是這樣
[00:12:18.000 --> 00:12:20.000]  去倚靠神
[00:12:20.000 --> 00:12:21.000]  和看神的帶領
[00:12:21.000 --> 00:12:23.000]  他不單止在環境上面
[00:12:23.000 --> 00:12:26.000]  也在這些人的心裡面為祂開路
[00:12:26.000 --> 00:12:28.000]  為祂開門
[00:12:28.000 --> 00:12:30.000]  他用這些屬靈的法則
[00:12:30.000 --> 00:12:32.000]  最後所以他就俯伏在地
[00:12:32.000 --> 00:12:34.000]  敬拜上帝
[00:12:34.000 --> 00:12:36.000]  當下僕人拿出金器銀器
[00:12:36.000 --> 00:12:37.000]  和衣服送給利伯加
[00:12:37.000 --> 00:12:41.000]  又將寶物送給他哥哥和他母親
[00:12:41.000 --> 00:12:42.000]  五十四節
[00:12:42.000 --> 00:12:46.000]  僕人和跟他的人吃了喝了
[00:12:46.000 --> 00:12:47.000]  住了一夜
[00:12:47.000 --> 00:12:48.000]  早晨起來
[00:12:48.000 --> 00:12:53.000]  僕人就說請打發我回我主人那裡去吧
[00:12:53.000 --> 00:12:56.000]  利伯加的哥哥和他母親說
[00:12:56.000 --> 00:12:59.000]  讓女子和我們再住幾天吧
[00:12:59.000 --> 00:13:00.000]  至少十天
[00:13:00.000 --> 00:13:02.000]  然後才讓她去
[00:13:02.000 --> 00:13:03.000]  很正常
[00:13:03.000 --> 00:13:05.000]  這個媽媽出聲
[00:13:05.000 --> 00:13:06.000]  當然了
[00:13:06.000 --> 00:13:07.000]  不捨得女兒
[00:13:07.000 --> 00:13:09.000]  一去就不知道什麼時候才回來
[00:13:09.000 --> 00:13:11.000]  可能永遠都見不到她
[00:13:11.000 --> 00:13:13.000]  當時的社會這麼難交通
[00:13:13.000 --> 00:13:15.000]  所以
[00:13:15.000 --> 00:13:17.000]  好不好再住幾天
[00:13:17.000 --> 00:13:19.000]  至少十天
[00:13:19.000 --> 00:13:21.000]  這個就是他們的要求
[00:13:21.000 --> 00:13:22.000]  五十六節
[00:13:22.000 --> 00:13:23.000]  僕人怎麼說
[00:13:23.000 --> 00:13:24.000]  僕人說
[00:13:24.000 --> 00:13:27.000]  耶和華既似給我通達的道路
[00:13:27.000 --> 00:13:30.000]  你們不要耽誤我
[00:13:30.000 --> 00:13:31.000]  請打發我走
[00:13:31.000 --> 00:13:35.000]  回我主人那裡去吧
[00:13:35.000 --> 00:13:37.000]  我們再一次看見
[00:13:37.000 --> 00:13:38.000]  這個老僕人
[00:13:38.000 --> 00:13:43.000]  他這種積極盡責忠心的態度
[00:13:43.000 --> 00:13:45.000]  拉班都答應了
[00:13:45.000 --> 00:13:47.000]  李桃莉和她的太太
[00:13:47.000 --> 00:13:49.000]  利伯加的媽媽都說OK
[00:13:49.000 --> 00:13:51.000]  大局已定
[00:13:51.000 --> 00:13:52.000]  那怎麼辦
[00:13:52.000 --> 00:13:54.000]  休息一下吧
[00:13:54.000 --> 00:13:55.000]  看醫住十天
[00:13:55.000 --> 00:13:57.000]  這個提議沒得頂
[00:13:57.000 --> 00:13:59.000]  應該在那裡游山玩水
[00:13:59.000 --> 00:14:01.000]  至少先享受一下
[00:14:01.000 --> 00:14:02.000]  這麼辛苦
[00:14:02.000 --> 00:14:04.000]  這麼快又要起程回去
[00:14:04.000 --> 00:14:05.000]  不要吧
[00:14:05.000 --> 00:14:06.000]  我們再說
[00:14:06.000 --> 00:14:07.000]  這個老人家
[00:14:07.000 --> 00:14:09.000]  不是年輕人
[00:14:09.000 --> 00:14:11.000]  真的長途跋涉
[00:14:11.000 --> 00:14:13.000]  我們有些弟兄姊妹
[00:14:13.000 --> 00:14:15.000]  有時出去公幹
[00:14:15.000 --> 00:14:17.000]  那怎麼辦
[00:14:17.000 --> 00:14:18.000]  公幹完了
[00:14:18.000 --> 00:14:19.000]  做什麼好
[00:14:19.000 --> 00:14:20.000]  馬上回家
[00:14:20.000 --> 00:14:21.000]  不是
[00:14:21.000 --> 00:14:23.000]  有時甚至帶太太和子女
[00:14:23.000 --> 00:14:25.000]  在那裡度假
[00:14:25.000 --> 00:14:27.000]  玩幾天
[00:14:27.000 --> 00:14:29.000]  反正這麼遠都去到了
[00:14:29.000 --> 00:14:31.000]  多大都拿些假在那裡玩
[00:14:31.000 --> 00:14:32.000]  這是人之常情
[00:14:32.000 --> 00:14:34.000]  甚至我們有些去短孫隊的弟兄姊妹
[00:14:34.000 --> 00:14:35.000]  都是這樣
[00:14:35.000 --> 00:14:36.000]  他們有時去到短孫
[00:14:36.000 --> 00:14:38.000]  完了短孫
[00:14:38.000 --> 00:14:41.000]  那些時間就是短孫的時間
[00:14:41.000 --> 00:14:43.000]  但是完了之後
[00:14:43.000 --> 00:14:44.000]  他們就多拿幾天
[00:14:44.000 --> 00:14:46.000]  或者某些假期
[00:14:46.000 --> 00:14:48.000]  然後在那裡停留玩玩
[00:14:48.000 --> 00:14:50.000]  甚至鄰近的國家停留一下
[00:14:50.000 --> 00:14:52.000]  然後才回來
[00:14:52.000 --> 00:14:54.000]  人之常情
[00:14:54.000 --> 00:14:56.000]  而且是非常合情合理
[00:14:56.000 --> 00:14:59.000]  但是老僕人沒有
[00:14:59.000 --> 00:15:01.000]  老僕人因為知道
[00:15:01.000 --> 00:15:02.000]  不可以擔言
[00:15:02.000 --> 00:15:05.000]  萬一他們過了幾天
[00:15:05.000 --> 00:15:06.000]  轉軚
[00:15:06.000 --> 00:15:07.000]  什麼鬼
[00:15:07.000 --> 00:15:09.000]  萬一過了幾天
[00:15:09.000 --> 00:15:11.000]  事情有一個
[00:15:11.000 --> 00:15:13.000]  出人意外的發展
[00:15:13.000 --> 00:15:14.000]  就糟了
[00:15:14.000 --> 00:15:16.000]  萬一我這麼老了
[00:15:16.000 --> 00:15:17.000]  受不了
[00:15:17.000 --> 00:15:19.000]  在那裡病了
[00:15:19.000 --> 00:15:20.000]  回不去就糟了
[00:15:20.000 --> 00:15:21.000]  所以他不是
[00:15:21.000 --> 00:15:24.000]  一定要做事做到底
[00:15:24.000 --> 00:15:26.000]  盡快做好
[00:15:26.000 --> 00:15:27.000]  所以他就堅持
[00:15:27.000 --> 00:15:28.000]  他說不要了
[00:15:28.000 --> 00:15:29.000]  你不要擔言我
[00:15:29.000 --> 00:15:30.000]  為什麼?
[00:15:30.000 --> 00:15:31.000]  另外一個很重要的原因在這裡
[00:15:31.000 --> 00:15:34.000]  他說既然神賜給我通達的道路
[00:15:34.000 --> 00:15:36.000]  所以我們就要照著神的帶領
[00:15:36.000 --> 00:15:38.000]  完成祂所交託給我的
[00:15:38.000 --> 00:15:41.000]  也是完成主人所交託給我的
[00:15:41.000 --> 00:15:45.000]  所以我們看到這種態度
[00:15:45.000 --> 00:15:48.000]  忠於主人所交託給他的事
[00:15:48.000 --> 00:15:50.000]  頂智慧什麼是忠心?
[00:15:50.000 --> 00:15:52.000]  聖經講得很清楚
[00:15:52.000 --> 00:15:54.000]  他說在小事上忠心
[00:15:54.000 --> 00:15:56.000]  在大事上
[00:15:56.000 --> 00:15:57.000]  才可以說
[00:15:57.000 --> 00:15:59.000]  有忠心的機會
