
[00:00:00.000 --> 00:00:06.080]  吃飯要不要洗手,答案當然是要啦,對不對?
[00:02:01.240 --> 00:02:07.120]  其實吃飯洗手,你查遍整個聖經裡面,是沒有這樣的記載,
[00:02:07.120 --> 00:02:12.800]  是在這裡有提及的,那是從哪裡來的呢?
[00:02:12.800 --> 00:02:17.840]  其實在《出雅及記》三十章或者四十章,有提及過一樣東西,
[00:02:17.840 --> 00:02:25.120]  祭司侍奉神的時候,他們要去潔淨自己,洗乾淨自己。
[00:02:25.120 --> 00:02:28.640]  無奈法尼塞人就是爭著這兩個點,
[00:02:28.640 --> 00:02:33.920]  洗呀,既然祭司是侍奉神要洗手,就是要潔淨,
[00:02:33.920 --> 00:02:40.600]  所以就開始在潔淨之禮裡面修改再推廣,修改再推廣,
[00:02:40.600 --> 00:02:47.720]  最後就覺得吃飯要洗手,其實與其吃飯,就是吃東西要洗手。
[00:02:47.720 --> 00:02:52.440]  甚至大家看看,如果你有聖經,你打開《馬福音》第七章,
[00:02:52.440 --> 00:02:58.720]  它不單止是要洗手,還要洗背、灌、所有器皿,
[00:02:58.720 --> 00:03:05.720]  真的挺衛生的,問題不是洗不洗的問題,
[00:03:05.720 --> 00:03:13.240]  耶穌在這裡想提,問題就是到底洗手背後提醒我們什麼呢?
[00:03:13.240 --> 00:03:17.800]  所以今天借著《馬福音》第七章十四至二十三節,
[00:03:17.800 --> 00:03:24.960]  我們來看一看吃飯要洗手的時候,想帶給我們一些精要的問題。
[00:03:24.960 --> 00:03:33.000]  你預備好了嗎?不單止是洗不洗手,是祂背後帶出什麼呢?
[00:03:33.000 --> 00:03:37.840]  好,我們一起讀一些經文,《馬福音》第七章十四至二十三節,
[00:03:37.840 --> 00:03:42.360]  我們請弟兄先來讀雙節,姐妹來讀單節,
[00:03:42.360 --> 00:03:45.320]  當我們讀的時候,我們都可以稍微思想一下,
[00:03:45.320 --> 00:03:49.000]  為什麼耶穌要提出這個教導。
[00:03:49.000 --> 00:03:51.680]  好,我們弟兄請來,預備,一二三。
[00:03:51.680 --> 00:04:06.040]  耶穌又叫眾人來,對他們說,你們要聽我的話,也要明白,
[00:04:06.040 --> 00:04:18.400]  有古卷家唯有可聽的,就應當聽。
[00:04:18.400 --> 00:04:23.040]  耶穌對他們說,你們也是這樣不明白嗎?
[00:04:23.040 --> 00:04:27.000]  豈不曉得凡從外面進入的,不能污衊人。
[00:04:27.000 --> 00:04:29.400]  我們先停在這裡,其實在這裡的時候,
[00:04:29.400 --> 00:04:35.040]  耶穌有很強調第十四節,你們要去聽我的話,也要明白。
[00:04:35.040 --> 00:04:41.080]  對象是誰?眾人,當時看到的東西,甚至是門徒。
[00:04:41.080 --> 00:04:46.240]  其實他們這個道理,待會兒耶穌所說,可能不明白。
[00:04:46.240 --> 00:04:50.760]  所以這是一個比喻,第七章第十七節,
[00:04:50.760 --> 00:04:53.520]  連門徒自己都不知道,跟了耶穌這麼久,
[00:04:53.520 --> 00:04:55.360]  其實很多時候門徒都需要去明白,
[00:04:55.360 --> 00:04:57.760]  譬如撒種的比喻和這個。
[00:04:57.760 --> 00:05:01.240]  進了屋門徒就問,耶穌就問,你們明不明白?
[00:05:01.240 --> 00:05:04.960]  他們都可能不明白,什麼叫從外面進去,不能污衊,
[00:05:04.960 --> 00:05:06.080]  從裡面出來呢?
[00:05:06.080 --> 00:05:10.000]  好了,接著第十九節,我們繼續一起讀,請姐妹一二三來。
[00:05:16.240 --> 00:05:24.880]  從人裡面出來的,乃才能污衊人。
[00:05:24.880 --> 00:05:38.160]  偷渡、兇殺、姦淫、貪念、邪惡、詭詐、淫蕩、
[00:05:38.160 --> 00:05:42.240]  嫉妒、旁毒、驕傲、狂妄。
[00:05:42.240 --> 00:05:50.000]  這一切的惡,都是從裡面出來,且能污衊人。
[00:05:50.000 --> 00:05:54.320]  其實耶穌在第十九節說到,因為不是入他的心,
[00:05:54.320 --> 00:05:55.280]  是什麼意思呢?
[00:05:55.280 --> 00:05:57.760]  當你吃了的東西裡面,不是入他的心,
[00:05:57.760 --> 00:06:01.520]  所以耶穌說,進去的沒問題,出來的問題。
[00:06:01.520 --> 00:06:06.880]  不過耶穌說在這裡的時候,當時的法利在人更加起火,你知不明?
[00:06:06.880 --> 00:06:14.400]  進去的沒問題,我們先在利未記講,第十一章,
[00:06:14.400 --> 00:06:18.240]  什麼可以吃,什麼不可以吃,什麼可以吃,講得清清楚楚。
[00:06:18.240 --> 00:06:23.360]  你竟然說,進去的沒問題,那我就不用守了。
[00:06:23.360 --> 00:06:28.400]  如果大家知道,以色列人很多吃肉,他們不吃豬肉,
[00:06:28.400 --> 00:06:34.240]  他們就算吃牛肉、羊肉,都要疊一個印,那些叫cottage,那些才是敵人。
[00:06:34.240 --> 00:06:40.960]  當耶穌講這個教導的時候,比在第七章一節的時候,法利在人觀摩的時候,
[00:06:40.960 --> 00:06:43.840]  去問他的問題,產生更大的激論。
[00:06:43.840 --> 00:06:49.920]  所以其實在第三章、第六章、第七章,都講耶穌面對很大的衝突。
[00:06:49.920 --> 00:06:54.000]  所以在這裡的時候,我們再繼續去看的時候,
[00:06:54.000 --> 00:07:00.080]  當耶穌講這個教導,帶來更大的一些衝突的時候,
[00:07:00.080 --> 00:07:02.000]  為什麼耶穌會提這件事?
[00:07:02.000 --> 00:07:08.080]  其實很明顯,耶穌很想他們知道,什麼是最重要?
[00:07:08.080 --> 00:07:16.480]  就是在第十九節,進去的心那些,比那些吃的更重要。
[00:07:16.480 --> 00:07:19.680]  所以進去的心裡面,就是由心裡面發出來。
[00:07:19.680 --> 00:07:23.760]  所以整個聖經裡面,其中有一個重點去提,
[00:07:23.760 --> 00:07:30.480]  其實聖經有很多重點,神同在,耶穌救贖,其中一個重點就是心的重要。
[00:07:30.480 --> 00:07:34.000]  如果大家熟悉,在針研四章二十三節,
[00:07:34.000 --> 00:07:40.880]  你要保守你的心,勝過什麼?保守一切。
[00:07:40.880 --> 00:07:45.280]  因為一生的果效,都是由心發出來。
[00:07:45.280 --> 00:07:51.120]  如果你不相信,有機會跟我們這些人去服侍囚友的時候,
[00:07:51.120 --> 00:07:56.000]  你問為什麼進來?我就是憎恨他,所以我就殺了他。
[00:07:56.000 --> 00:07:59.920]  我就是喜歡他的東西,我就偷了他的東西,所以就被人判監。
[00:07:59.920 --> 00:08:07.360]  其實最先的,始早第一件罪惡發生,那個人殺了阿伯,
[00:08:07.360 --> 00:08:12.320]  就是什麼?我就是不相信,我就是嫉妒,
[00:08:12.320 --> 00:08:18.320]  為什麼上帝你要收取我的兄弟那些物,那些貢物,就不理我那些?
[00:08:18.320 --> 00:08:24.320]  是從心裡面,所以耶穌也都將這件事,這個心繼續去轉化,
[00:08:24.320 --> 00:08:29.600]  發了更高的層次,就在伯福裡面,大家記得伯福。
[00:08:29.600 --> 00:08:35.680]  其中一個是什麼伯福?就是關於心,清心的人有福了。
[00:08:35.680 --> 00:08:42.000]  清心的人會做什麼事?必得見上帝。
[00:08:42.000 --> 00:08:46.800]  其實我們今天都活在一個世界裡面,很多思想,很多混亂,
[00:08:46.800 --> 00:08:49.600]  就算今天大家坐在這裡的時候,都是來崇拜的時候,
[00:08:49.600 --> 00:08:54.560]  我問你的心在想什麼呢?其實很多人在想,我們不知道你在想什麼,
[00:08:54.560 --> 00:09:01.840]  不過我們很想大家既然來到,就放下所有一切,渴望有個清心的心,
[00:09:01.840 --> 00:09:05.040]  藉著經文,就是聖靈提醒你,反映你的問題,
[00:09:05.040 --> 00:09:08.480]  所以希望藉著這個經文裡面,這個教導提醒我們,
[00:09:08.480 --> 00:09:12.880]  真正的潔淨,心的重要在哪裡?
[00:09:12.880 --> 00:09:24.320]  其實想講回,信仰是需要反省和更新,
[00:09:24.320 --> 00:09:28.160]  如果你只是守著條文恩循的話,
[00:09:28.160 --> 00:09:34.720]  就好像今天耶穌所面對這些法利賽人,他們一直在做的事情,
[00:09:34.720 --> 00:09:40.960]  他們不知道自己在做的事情的真正意思。
[00:09:40.960 --> 00:09:43.600]  其實我們繼續下去的時候,我想大家問,
[00:09:43.600 --> 00:09:51.920]  你知不知道你今天來這個地方做什麼的?你知不知道的?
[00:09:51.920 --> 00:09:56.720]  這是一個很簡單的問題,但也很難去回答的問題。
[00:09:56.720 --> 00:09:59.120]  我今天來這裡做什麼呢?
[00:09:59.120 --> 00:10:06.400]  我看到有些人說,哎呀,今天我來派餐,今天我來守餐,
[00:10:06.400 --> 00:10:10.560]  今天我特別在太太們,就是那些兒童部,我今天來做事,
[00:10:10.560 --> 00:10:15.520]  等一下在兒童部服侍,我想問到底你今天來是做什麼的?
[00:10:15.520 --> 00:10:19.760]  當然你一個答案,今天我來敬拜神,這是頭腦上的問題,
[00:10:19.760 --> 00:10:24.240]  但當我們去敬拜神的時候,我們的預備情況是怎樣的呢?
[00:10:24.240 --> 00:10:28.560]  我很希望在耶穌這段第七章裡面的這個對話,
[00:10:28.560 --> 00:10:31.760]  特別是七章第一到二十三節提醒的時候,
[00:10:31.760 --> 00:10:33.520]  我們有一些反省對我們的心。
[00:10:33.520 --> 00:10:37.200]  第一,我想和大家分享的就是檢視的心,
[00:10:37.200 --> 00:10:44.160]  與其說檢視的心,就是一個更新裡面的心,一個反省的心。
[00:10:44.160 --> 00:10:48.240]  規矩要不要守?我覺得是要守的。
[00:10:48.240 --> 00:10:51.760]  如果沒有規矩,今天九點還是十點,我十點來就可以了,
[00:10:51.760 --> 00:10:55.120]  所以為什麼你要攔著我,有些人,有沒有剛才有人攔著你,
[00:10:55.120 --> 00:10:59.680]  攔著你,都和教會說對不起,不過希望你下次不用我和你說對不起,
[00:10:59.680 --> 00:11:03.440]  你早點到就可以了。規矩要守,我們希望,為什麼呢?
[00:11:03.440 --> 00:11:07.840]  我們要九點崇拜的時候,遲了五分鐘,之後那些不能進去,
[00:11:07.840 --> 00:11:10.640]  有時候我和同工爭辯,遲了三分鐘都可以,
[00:11:10.640 --> 00:11:14.800]  如果那首歌真的在那裡動來動去,你進去都不會影響別人,
[00:11:14.800 --> 00:11:21.120]  但是那首歌可能一開始已經很深沉敬拜,我就不鼓勵那些人進去,
[00:11:21.120 --> 00:11:25.840]  因為當你進去的時候,你就會影響到別人深沉敬拜的人。
[00:11:25.840 --> 00:11:28.080]  所以問題不是請你坐在門口的問題,
[00:11:28.080 --> 00:11:35.760]  問題就是希望在大部分的人裡面敬拜的時候,能夠專心敬拜。
[00:11:35.760 --> 00:11:40.240]  所以規矩是要守,但是你要明白守規矩的背後動機是什麼,
[00:11:40.240 --> 00:11:46.080]  不要盲從。九點零五分不要進去,其實大家跳到更興奮,
[00:11:46.080 --> 00:11:48.720]  跳到可能九點十分都很興奮,當然你說怎麼做,
[00:11:48.720 --> 00:11:54.880]  我講不了很多的標準,不過希望大家真的要有些醒覺的心。
[00:11:54.880 --> 00:11:59.920]  舉個例子,這個例子可能有人不贊成,不過真的要去醒覺,
[00:11:59.920 --> 00:12:03.200]  當你住在一條鄉村裡面,沒有什麼人車,整個村子都沒有車,
[00:12:03.200 --> 00:12:09.680]  不過有一紅綠燈,晚上十二點,車聲都聽不到,蚊子都聽不到一隻,
[00:12:09.680 --> 00:12:14.560]  紅燈,就是一個公仔紅燈,我想問你,你過不過?
[00:12:14.560 --> 00:12:21.280]  當然日本人一定不過,不過你問我過不過,我不告訴你答案。
[00:12:21.280 --> 00:12:29.200]  這些就是一定要醒覺,要反省,紅綠燈是來指示在安全之下,
[00:12:29.200 --> 00:12:36.880]  一個地方常常都沒有車,但是有一盞紅綠燈在,就是要提醒你什麼?
[00:12:36.880 --> 00:12:40.400]  我不知道要提醒你什麼,不過你會不會過呢?
[00:12:40.400 --> 00:12:47.200]  不過我想看到的是,在檢視的時候,在第七章第六節,
[00:12:47.200 --> 00:12:53.280]  當耶穌被人問及,為什麼你的門徒不洗手,其實門徒不洗手關耶穌什麼事?
[00:12:53.280 --> 00:12:58.960]  其實背後就是耶穌提醒他們為什麼要洗手,見到耶穌不洗,他們就不洗,
[00:12:58.960 --> 00:13:03.680]  不過法利將就知道可能耶穌有這樣的教導。
[00:13:03.680 --> 00:13:12.400]  在第五節,法利將就問他,為什麼你的門徒不照古人的遺傳用俗手去犯?
[00:13:12.400 --> 00:13:15.840]  即是在說什麼?
[00:13:15.840 --> 00:13:21.680]  這些是古人的遺傳,不是他們的,是他爺爺太公留下來的。
[00:13:21.680 --> 00:13:25.760]  那耶穌就問,你既然說古人,那以賽亞是古人,
[00:13:25.760 --> 00:13:32.880]  他就說你這些假冒為善的人,你們只是口裡去服侍神,但是心裡很詭詐。
[00:13:32.880 --> 00:13:40.880]  所以耶穌就有一個意念,吃了它不會影響,但從裡面出來,那才恐怖。
[00:13:40.880 --> 00:13:50.560]  所以在第22節,就有一連串13個從裡面做出來的問題。
[00:13:50.560 --> 00:13:57.360]  不過我想在這裡提醒,當我們檢視心的時候,不斷地檢視,
[00:13:57.360 --> 00:14:05.680]  今天基督信仰比耶穌的時代,或者比馬丁路德,即是五百年前,
[00:14:05.680 --> 00:14:11.600]  我們的信仰好很多,因為大部分人有知識,有文字,有聖經。
[00:14:11.600 --> 00:14:19.040]  而在耶穌的時候,大部分都沒有,他只是靠去到聖殿的時候聽人讀。
[00:14:19.040 --> 00:14:25.040]  五百年前馬丁路德的時候,也是聽教父去讀,
[00:14:25.040 --> 00:14:32.320]  所以他們沒有一個反省,所以造成很多基督信仰裡面的不適,有些腐化。
[00:14:32.320 --> 00:14:36.400]  所以今天我們要反省的時候,多謝主在基督信仰裡面,
[00:14:36.400 --> 00:14:40.080]  有幾樣東西很實際,到今天我們不斷地強調的,
[00:14:40.080 --> 00:14:46.000]  就像剛才陳牧師強調的,報告裡面,活潑生命到了,快點去拿。
[00:14:46.000 --> 00:14:51.920]  其實想說什麼呢?想我們每天真的有一個靈修,當靈修的時候有反省,
[00:14:51.920 --> 00:14:56.400]  我們每天有個祈禱,或者我們有些定期的檢討、退修,
[00:14:56.400 --> 00:15:04.640]  是幫助我們反映信仰是真實,而不是只是口傳,又或者別人講給你聽。
[00:15:04.640 --> 00:15:10.400]  所以今天大家雖然來到,都是聽我講道,或者聽眾傳道、牧者講道,
[00:15:10.400 --> 00:15:16.560]  這個你可以照聽,不過你有些反省,我不是說大家要批評,
[00:15:16.560 --> 00:15:23.520]  你有意見我會接受,但是我們不是只是單單我們基督的信仰,
[00:15:23.520 --> 00:15:33.840]  是靠港台下來,我們需要大家自己單獨的與神去見面。
[00:15:33.840 --> 00:15:38.240]  大家有沒有想過,特別浸信會有時候都是,
[00:15:38.240 --> 00:15:43.840]  當沒有牧師,特別沒有牧師的時候,我在祭浸長大,
[00:15:43.840 --> 00:15:50.080]  不知為什麼那間教會,經常都是沒有牧師,按立了沒多久就走了,
[00:15:50.080 --> 00:15:54.720]  有個顧問來,或者怎樣,他最後當然,那一次的崇拜,
[00:15:54.720 --> 00:15:59.280]  沒有人為他祝福,他們一樣的禮儀習慣,就是怎樣呢?
[00:15:59.280 --> 00:16:04.480]  背主禱文才有散會,我不知道大家有沒有覺得,
[00:16:04.480 --> 00:16:08.960]  你背主禱文的時候,當你背的時候,你背到什麼?
[00:16:08.960 --> 00:16:13.680]  我們在天上的符的時候,你想到什麼?
[00:16:13.680 --> 00:16:17.280]  又或者有些禮儀性的宗派,我聽上次講到,
[00:16:17.280 --> 00:16:21.360]  陳牧師有跟大家講過什麼?使徒信經,
[00:16:21.360 --> 00:16:30.160]  很多信義宗,他們每一次崇拜,開始前都會強調要背使徒信經,
[00:16:30.160 --> 00:16:35.120]  我信上帝全能的符,其實這個背就背,
[00:16:35.120 --> 00:16:39.040]  但是背到最後到底有沒有發生什麼意思?
[00:16:39.040 --> 00:16:45.120]  什麼叫我信上帝全能的符?
[00:16:45.120 --> 00:16:47.360]  有些事情你頂不住,不知道怎麼做的時候,
[00:16:47.360 --> 00:16:50.960]  不知道怎麼發生的時候,你有沒有將這個使徒信經反映出來,
[00:16:50.960 --> 00:16:57.120]  我信上帝全能的符,還是我信自己全能的我?
[00:16:57.120 --> 00:16:59.440]  所以很多時候你自己去處理,
[00:16:59.440 --> 00:17:05.600]  今天教會最危險的一個地步,就是我信這一幫自己的人,
[00:17:05.600 --> 00:17:09.440]  全能的人,所以很多時候我們自己去搞,
[00:17:09.440 --> 00:17:14.800]  沒有想到去仰望,依靠聖靈的帶領,對不對?
[00:17:14.800 --> 00:17:20.240]  如果是有,我們求主耶穌,有則加冕,有則什麼?
[00:17:20.240 --> 00:17:25.760]  無則,總之總之要檢討一下,
[00:17:25.760 --> 00:17:29.760]  所以當我們要檢視我們生命一部分很重要的時候,
[00:17:29.760 --> 00:17:35.600]  我記得有一件事情,在我成長的時候,落印很深,
[00:17:35.600 --> 00:17:38.160]  當我回到兒子浸一個團契的時候,
[00:17:38.160 --> 00:17:43.360]  當時這幫人是14到17、18歲,是年輕人,
[00:17:43.360 --> 00:17:46.800]  他們當時有些是第二代,有些是第三代,
[00:17:46.800 --> 00:17:51.040]  所以每一個禮拜他們崇拜,當時沒有青少年崇拜,只是一堂,
[00:17:51.040 --> 00:17:54.720]  他們聽,他們修,他們聽修,
[00:17:54.720 --> 00:17:58.720]  但是你知道年輕人聽了之後,他有一個反思的能力很強,
[00:17:58.720 --> 00:18:00.800]  他有一個創新的能力很強,
[00:18:00.800 --> 00:18:06.560]  不過他聽得多的時候,他就會問,到底這些是什麼來的呢?
[00:18:06.560 --> 00:18:11.040]  特別有一次他們聽到,在某份27章,8章27至29節,
[00:18:11.040 --> 00:18:13.280]  差不多是陳牧師上個禮拜所講,
[00:18:13.280 --> 00:18:17.280]  就是在耶穌問,你們說我是誰?
[00:18:17.280 --> 00:18:21.920]  如果今天耶穌來問,你說耶穌是誰?你說我是誰?
[00:18:21.920 --> 00:18:23.360]  你會怎麼回答?
[00:18:23.360 --> 00:18:26.240]  你可能很會回答,耶穌是神的兒子,
[00:18:26.240 --> 00:18:29.120]  耶穌釘在十字架上,耶穌復活,
[00:18:29.120 --> 00:18:33.920]  問題是你的答案是這裡的答案,腦袋的答案,
[00:18:33.920 --> 00:18:38.400]  還是心裡面去體驗,耶穌是上帝的兒子,
[00:18:38.400 --> 00:18:42.080]  耶穌在裡面做萬王之王的時候,是這個答案呢?
[00:18:42.080 --> 00:18:45.440]  所以當時這群年輕人就很不甘心,
[00:18:45.440 --> 00:18:50.320]  他們的信仰是一直口傳下來,
[00:18:50.320 --> 00:18:57.360]  今天在第七章,法利賽的人洗手吃飯,是口傳下來,
[00:18:57.360 --> 00:19:02.640]  沒有一個屬靈或者聖經裡面一個權威告訴你,
[00:19:02.640 --> 00:19:06.960]  神是這樣講的,是口傳下來,
[00:19:06.960 --> 00:19:10.560]  所以當時這群年輕人不甘心,
[00:19:10.560 --> 00:19:16.080]  一些所謂我們要得救的東西,都是一些背誦的東西,
[00:19:16.080 --> 00:19:18.000]  所以我們就去反省,
[00:19:18.000 --> 00:19:20.480]  到底特別一個圖大家有沒有見過呢?
[00:19:20.480 --> 00:19:24.400]  特別我們當時用四律,一個圖代表一個生命,
[00:19:24.400 --> 00:19:28.000]  中間有個位,誰坐在王位裡面呢?
[00:19:28.000 --> 00:19:35.280]  我們就去問自己,到底你這個信仰是人告訴你,
[00:19:35.280 --> 00:19:38.720]  還是你自己親身感受?
[00:19:38.720 --> 00:19:45.280]  如同今天講的,到底是一手信仰,還是二手信仰?
[00:19:45.280 --> 00:19:50.160]  今天來到這裡,我想大家去反省一個很深智的問題,
[00:19:50.160 --> 00:19:55.280]  到底你今天來,你的信仰是一手還是二手?
[00:19:55.280 --> 00:19:59.200]  所以一手就是人告訴你,一手就是自己經歷,
[00:19:59.200 --> 00:20:04.800]  二手就是人告訴你,你就相信,但是沒有經過反思,
[00:20:04.800 --> 00:20:07.520]  當然很多時候都是人告訴我們,我們相信,
[00:20:07.520 --> 00:20:11.680]  但是我們經過反思之後,真是這個真,OK?
[00:20:11.680 --> 00:20:14.480]  當你有這個反思,有這個深思的體會的時候,
[00:20:14.480 --> 00:20:15.920]  你會知道這個重要,
[00:20:15.920 --> 00:20:19.440]  第二點想和大家看的時候,在這裡提醒我們,
[00:20:19.440 --> 00:20:22.560]  除了有反思之外,要有一個更新,
[00:20:22.560 --> 00:20:25.200]  一個更新的心是需要付代價的,
[00:20:25.200 --> 00:20:28.880]  我記得梁燕城我讀神學的時候,跟過他,
[00:20:28.880 --> 00:20:31.280]  他告訴我一件事,很令我啟發,
[00:20:31.280 --> 00:20:36.000]  他說耶穌在世上除了要救恩,寫十字架信之外,
[00:20:36.000 --> 00:20:39.360]  有一樣東西在他生活上,特別在第七章這裡也有提及,
[00:20:39.360 --> 00:20:40.960]  第三章也有提及,
[00:20:40.960 --> 00:20:46.800]  他就是對當時一些傳統的看法,
[00:20:46.800 --> 00:20:49.440]  他有一些看法,與其說是看法,
[00:20:49.440 --> 00:20:53.040]  他有一些挑戰,有一些叫他們反省,
[00:20:53.040 --> 00:20:55.040]  問他們應該怎樣,
[00:20:55.040 --> 00:21:00.400]  所以連保羅也深深看上這個反省的重要,
[00:21:00.400 --> 00:21:04.720]  所以保羅在羅馬書十二章,除了說關於耶穌的救贖之外,
[00:21:04.720 --> 00:21:09.200]  到十二章就叫他們要心意更新而變化,
[00:21:09.200 --> 00:21:12.320]  今天我不是說這個題目,不過心意更新而變化,
[00:21:12.320 --> 00:21:16.560]  就好像蝴蝶從蟲變成蝴蝶,
[00:21:16.560 --> 00:21:21.440]  經過一個階段,是很艱辛的,
[00:21:21.440 --> 00:21:24.560]  所以當耶穌在生活的時候,
[00:21:24.560 --> 00:21:27.440]  如果大家在聽我們同工講馬福音裡面,
[00:21:27.440 --> 00:21:30.800]  其實由第二章開始,馬福音,
[00:21:30.800 --> 00:21:34.560]  當耶穌呼召瑞利,
[00:21:34.560 --> 00:21:36.080]  瑞利大家知不知道,
[00:21:36.080 --> 00:21:40.000]  這個瑞利的名詞,大家在腦子裡只會看到瑞利,
[00:21:40.000 --> 00:21:44.000]  但是今天的瑞利是什麼呢?
[00:21:44.000 --> 00:21:47.200]  可能就是現在在監獄裡面的囚友,
[00:21:47.200 --> 00:21:48.720]  什麼叫罪人呢?
[00:21:48.720 --> 00:21:52.320]  就是你不喜歡的人,甚至是真的犯罪的人,
[00:21:52.320 --> 00:21:54.960]  耶穌就和他一起,所以就被人挑剔,
[00:21:54.960 --> 00:21:59.120]  所以在第三章的時候,耶穌就在安息日醫病,
[00:21:59.120 --> 00:22:02.800]  又在第七章的時候,就被人挑戰,
[00:22:02.800 --> 00:22:07.600]  是最終的結局,為什麼你的門徒不洗手吃飯?
[00:22:07.600 --> 00:22:12.240]  其實耶穌在帶著一個很深遠的做法,
[00:22:12.240 --> 00:22:19.280]  我想問大家,吃飯不洗手,是不是罪呢?
[00:22:19.280 --> 00:22:22.720]  安息日醫病,是不是罪呢?
[00:22:22.720 --> 00:22:27.840]  和一個犯罪的人聊天,一起吃飯,又是不是罪呢?
[00:22:27.840 --> 00:22:30.000]  和一個欺負你的人,就是瑞利嘛,
[00:22:30.000 --> 00:22:33.040]  壓迫他們的民族的人,和他們吃飯是不是罪呢?
[00:22:33.040 --> 00:22:35.520]  不要明白,其實等於一樣,
[00:22:35.520 --> 00:22:39.680]  今天在日本仔時代,和一個漢奸吃飯是不是罪呢?
[00:22:39.680 --> 00:22:44.080]  我想問,哇,當然啦,漢奸啊!
[00:22:44.080 --> 00:22:47.200]  漢奸和漢奸吃飯是不是罪呢?
[00:22:47.200 --> 00:22:51.440]  我不喜歡漢奸的行為,但是漢奸這個人,是一個人,
[00:22:51.440 --> 00:22:56.160]  所以當時耶穌被人挑戰的時候,我看了下面的經文,
[00:22:56.160 --> 00:22:59.920]  為什麼一個根深的心會付代價?
[00:22:59.920 --> 00:23:02.160]  在第三章一節就說到,剛才我提到的,
[00:23:02.160 --> 00:23:05.680]  耶穌在安息日治病的時候,怎麼說呢?
[00:23:05.680 --> 00:23:07.440]  人們就看了,在第五節,
[00:23:07.440 --> 00:23:11.040]  耶穌怒目周圍他們,哇,耶穌為什麼這麼憤怒?
[00:23:11.040 --> 00:23:12.560]  耶穌憤怒他們是什麼呢?
[00:23:12.560 --> 00:23:15.680]  憤怒他們沒有了一個反省人治的心,
[00:23:15.680 --> 00:23:17.680]  所以憂愁他們的心裡面是什麼呢?
[00:23:17.680 --> 00:23:21.120]  第五節,剛硬就對人說,對那個人說,伸出手來,
[00:23:21.120 --> 00:23:24.160]  就是要做一次,在主日醫病給他們看,
[00:23:24.160 --> 00:23:27.280]  我不知道耶穌是刻意在那天醫病,為什麼不遲一天,
[00:23:27.280 --> 00:23:33.040]  還是他深信看到那個受苦肝的人能夠早一天醫好就心,
[00:23:33.040 --> 00:23:38.480]  不過最重要的,反而是第三章提醒,三章六節,
[00:23:38.480 --> 00:23:42.800]  法利塞人,希律黨的人看到這件事,
[00:23:42.800 --> 00:23:45.280]  他們出去做什麼的時候,我們看看第三章六節,
[00:23:45.280 --> 00:23:47.360]  我們一起讀一讀這些字,一二三,
[00:23:47.360 --> 00:23:55.440]  法利塞人出去,和希律黨的人商議怎樣可以除滅耶穌,
[00:23:55.440 --> 00:24:01.120]  大家看看這個第幾章,第三章,
