
[00:00:00.000 --> 00:00:02.960]  (主席)羅牧師,各位主內弟兄姊妹平安
[00:10:34.160 --> 00:10:36.440]  只有耶穌基督在十字架流出的寶血
[00:10:36.440 --> 00:10:38.280]  才可以洗你和我的罪
[00:10:38.280 --> 00:10:39.320]  其他人
[00:10:39.320 --> 00:10:41.600]  其他的宗教信仰沒有
[00:10:41.600 --> 00:10:43.960]  唯一的救主是耶穌基督
[00:10:43.960 --> 00:10:46.600]  我們認定這個信仰的核心
[00:10:46.600 --> 00:10:47.200]  捉住了
[00:10:47.200 --> 00:10:48.720]  沒錯了
[00:10:48.720 --> 00:10:50.720]  保羅就稱讚哥羅西教會
[00:10:50.720 --> 00:10:52.200]  你們有了
[00:10:52.200 --> 00:10:54.720]  你們真的能夠拿住這個核心
[00:10:54.720 --> 00:10:55.800]  沒有動搖
[00:10:55.800 --> 00:10:58.800]  不會受那些異邊邪術所驕傲
[00:10:58.800 --> 00:11:00.280]  今天
[00:11:00.280 --> 00:11:02.320]  我們可以坐在這裏
[00:11:02.320 --> 00:11:04.080]  我們坐在這裏
[00:11:04.080 --> 00:11:05.680]  敬拜神
[00:11:05.680 --> 00:11:07.400]  我們要感謝一個神
[00:11:07.400 --> 00:11:09.000]  一個人
[00:11:09.000 --> 00:11:12.360]  如果歷史上沒有這個人出現
[00:11:12.360 --> 00:11:14.600]  可能就不同了
[00:11:14.600 --> 00:11:17.200]  當然以後都有類似的人出現
[00:11:17.200 --> 00:11:19.480]  當然解決了那個困境
[00:11:19.480 --> 00:11:22.400]  就在504年的時候
[00:11:22.400 --> 00:11:24.960]  在德國有一個神學家
[00:11:24.960 --> 00:11:27.120]  你知道我說誰的名字嗎?
[00:11:27.120 --> 00:11:28.400]  四個字的
[00:11:28.400 --> 00:11:30.480]  叫馬丁路德
[00:11:30.480 --> 00:11:32.160]  記住了
[00:11:32.160 --> 00:11:34.120]  你記住這個人
[00:11:34.120 --> 00:11:37.520]  因為這個人改變了歷史
[00:11:37.520 --> 00:11:39.680]  在馬丁路德之前
[00:11:39.680 --> 00:11:40.680]  就是中世紀
[00:11:40.680 --> 00:11:43.160]  由主要三百多年到中世紀
[00:11:43.160 --> 00:11:44.720]  差不多一千年
[00:11:44.720 --> 00:11:46.400]  整個歐洲
[00:11:46.400 --> 00:11:49.000]  成為基督教國家
[00:11:49.000 --> 00:11:51.040]  但很可惜
[00:11:51.040 --> 00:11:52.760]  信仰走錯了路
[00:11:52.760 --> 00:11:54.280]  走歪了路
[00:11:54.280 --> 00:11:58.320]  由教皇那裏統治出來
[00:11:58.320 --> 00:11:59.560]  當然
[00:11:59.560 --> 00:12:02.920]  其中一個最嚴重的問題
[00:12:02.920 --> 00:12:05.600]  就是聖經的譯本
[00:12:05.600 --> 00:12:07.120]  原來當時
[00:12:07.120 --> 00:12:10.040]  不是很多人可以看到聖經
[00:12:10.040 --> 00:12:12.120]  是用拉丁文
[00:12:12.120 --> 00:12:13.160]  一個城鎮
[00:12:13.160 --> 00:12:14.760]  一個教堂裏面
[00:12:14.760 --> 00:12:16.040]  可能只有一本聖經
[00:12:16.040 --> 00:12:17.520]  當然還有手抄本
[00:12:17.520 --> 00:12:19.400]  後來才有印刷
[00:12:19.400 --> 00:12:20.880]  很矜貴
[00:12:20.880 --> 00:12:22.440]  很神聖
[00:12:22.440 --> 00:12:23.640]  誰去看呢?
[00:12:23.640 --> 00:12:25.400]  就是神父去看
[00:12:25.400 --> 00:12:28.520]  就因為馬丁路德的神父可以看到聖經
[00:12:28.520 --> 00:12:30.520]  原來當時的愚民
[00:12:30.520 --> 00:12:32.360]  不是俗語的愚
[00:12:32.360 --> 00:12:34.720]  就是欺騙人民
[00:12:34.720 --> 00:12:36.520]  當時的羅馬天主教廷
[00:12:36.520 --> 00:12:37.880]  欺騙他們
[00:12:37.880 --> 00:12:40.120]  改了我們聖經的真理
[00:12:40.120 --> 00:12:42.120]  就不是因信清義
[00:12:42.120 --> 00:12:44.600]  不是因為信耶穌去得救
[00:12:44.600 --> 00:12:46.320]  那怎樣得救呢?
[00:12:46.320 --> 00:12:48.120]  就要靠行為
[00:12:48.120 --> 00:12:49.640]  靠修煉
[00:12:49.640 --> 00:12:53.200]  你聽過一個俗語叫煉玉
[00:12:53.200 --> 00:12:56.400]  煉就是牛奶煉奶的煉
[00:12:56.400 --> 00:12:57.920]  玉就是地獄的玉
[00:12:57.920 --> 00:13:00.320]  他竟然解釋人離開這個世界
[00:13:00.320 --> 00:13:01.600]  才是陰間
[00:13:01.600 --> 00:13:03.760]  即是有樂園
[00:13:03.760 --> 00:13:06.000]  他就說你離開這個世界
[00:13:06.000 --> 00:13:07.400]  就不上不下
[00:13:07.400 --> 00:13:09.240]  就在這裏煉玉
[00:13:09.240 --> 00:13:10.600]  那怎樣煉呢?
[00:13:10.600 --> 00:13:12.800]  原來在有生之年才煉好
[00:13:12.800 --> 00:13:15.280]  於是你就要靠積德
[00:13:15.280 --> 00:13:16.520]  要功勞
[00:13:16.520 --> 00:13:17.680]  要守行為
[00:13:17.680 --> 00:13:20.360]  還要不要犯罪
[00:13:20.360 --> 00:13:21.480]  人有罪
[00:13:21.480 --> 00:13:23.080]  於是他發明了一套
[00:13:23.080 --> 00:13:24.600]  當時最流行的
[00:13:24.600 --> 00:13:25.280]  你也知道的
[00:13:25.280 --> 00:13:26.840]  叫贖罪券
[00:13:26.840 --> 00:13:28.360]  流行了幾百年
[00:13:28.360 --> 00:13:30.200]  其實就是斂財
[00:13:30.200 --> 00:13:32.880]  於是每個人就要買贖罪券
[00:13:32.880 --> 00:13:34.040]  還要分等級
[00:13:34.040 --> 00:13:34.840]  譬如現在說
[00:13:34.840 --> 00:13:36.680]  一元、五元、十元、一百元
[00:13:36.680 --> 00:13:37.800]  有級數的
[00:13:37.800 --> 00:13:39.400]  窮的人就買一元
[00:13:39.400 --> 00:13:41.000]  有錢的人就買一百元
[00:13:41.000 --> 00:13:43.880]  最有錢的人就買一千元
[00:13:43.880 --> 00:13:47.640]  原來大罪就可以用多一點的贖罪券去贖
[00:13:47.640 --> 00:13:51.720]  所以人不斷在贖罪裏面打滾
[00:13:51.720 --> 00:13:55.120]  其實不斷被他們腐敗
[00:13:55.120 --> 00:13:59.480]  所以馬丁路德看了聖經的真理
[00:13:59.480 --> 00:14:00.840]  不是這樣的
[00:14:00.840 --> 00:14:02.400]  所以就大力反對
[00:14:02.400 --> 00:14:05.480]  就在教頭門口貼了一個九十五條
[00:14:05.480 --> 00:14:07.840]  距離現在407年
[00:14:07.840 --> 00:14:10.560]  那時候他真的很勇敢
[00:14:10.560 --> 00:14:15.320]  竟然一個人反抗當時整個羅馬天主教廷
[00:14:15.320 --> 00:14:16.960]  廣東話就是"Hallelujah"
[00:14:16.960 --> 00:14:17.680]  得罪他
[00:14:17.680 --> 00:14:19.880]  於是第一天就禁了他
[00:14:19.880 --> 00:14:21.520]  做神父的職位
[00:14:21.520 --> 00:14:22.800]  又斷了他糧水
[00:14:22.800 --> 00:14:24.240]  就是不給他生水
[00:14:24.240 --> 00:14:25.560]  還要不讓他行
[00:14:25.560 --> 00:14:27.120]  原來那個區域
[00:14:27.120 --> 00:14:28.640]  他不讓他出來的
[00:14:28.640 --> 00:14:29.360]  禁了他
[00:14:29.360 --> 00:14:30.240]  禁足他
[00:14:30.240 --> 00:14:31.960]  誰知道他寫了很多書
[00:14:31.960 --> 00:14:33.600]  這些書是真理的
[00:14:33.600 --> 00:14:36.200]  於是就要全部燒掉
[00:14:36.200 --> 00:14:37.320]  燒掉都不夠
[00:14:37.320 --> 00:14:38.760]  他妖言惑眾
[00:14:38.760 --> 00:14:42.080]  要抓他來,本來想先殺了他
[00:14:42.080 --> 00:14:43.280]  誰知道很久後
[00:14:43.280 --> 00:14:45.200]  那個皇帝突然那麼勇敢
[00:14:45.200 --> 00:14:46.440]  本來很腐敗的
[00:14:46.440 --> 00:14:47.440]  他說不好了
[00:14:47.440 --> 00:14:49.320]  不如先開一次大會議
[00:14:49.320 --> 00:14:50.960]  請所有的公侯伯爵
[00:14:50.960 --> 00:14:52.400]  各方的紳士來
[00:14:52.400 --> 00:14:53.960]  由公審
[00:14:53.960 --> 00:14:55.880]  不要由教皇一個決定
[00:14:55.880 --> 00:14:57.960]  教皇已經覺得
[00:14:57.960 --> 00:14:59.040]  讓他沒辦法
[00:14:59.040 --> 00:14:59.760]  馬上殺他
[00:14:59.760 --> 00:15:00.360]  好了
[00:15:00.360 --> 00:15:01.360]  就召集了人
[00:15:01.360 --> 00:15:04.200]  其實歷史上這一次的大會議
[00:15:04.200 --> 00:15:08.800]  是當時馬丁路德生死的抉擇
[00:15:08.800 --> 00:15:10.480]  就是那段時間
[00:15:10.480 --> 00:15:12.680]  他為了這個信仰
[00:15:12.680 --> 00:15:14.800]  死已經準備了
[00:15:14.800 --> 00:15:16.200]  所以我看回歷史
[00:15:16.200 --> 00:15:17.880]  當時有幾天
[00:15:17.880 --> 00:15:20.400]  剩下最後的大半天
[00:15:20.400 --> 00:15:21.400]  他們審問他
[00:15:21.400 --> 00:15:22.720]  他說給你時間
[00:15:22.720 --> 00:15:24.800]  明天下午你要答覆我
[00:15:24.800 --> 00:15:26.920]  你願不願意否定你的信
[00:15:26.920 --> 00:15:28.320]  他寫了很多東西
[00:15:28.320 --> 00:15:29.720]  要改過他
[00:15:29.720 --> 00:15:30.600]  或者燒掉他
[00:15:30.600 --> 00:15:31.800]  不接受
[00:15:31.800 --> 00:15:33.200]  他就回去想一想
[00:15:33.200 --> 00:15:34.600]  其實想一想
[00:15:34.600 --> 00:15:36.600]  都不知道怎麼回答這個問題
[00:15:36.600 --> 00:15:39.200]  竟然神給他很勇敢
[00:15:39.200 --> 00:15:41.000]  他說下午六點鐘
[00:15:41.000 --> 00:15:42.600]  當時六百多人站在那裡
[00:15:42.600 --> 00:15:45.280]  他無法坐下來
[00:15:45.280 --> 00:15:46.800]  馬丁路德你講吧
[00:15:46.800 --> 00:15:48.600]  他說是
[00:15:48.600 --> 00:15:49.800]  我為了我的信仰
[00:15:49.800 --> 00:15:52.200]  只要耶穌基督的聖經真的這樣講
[00:15:52.200 --> 00:15:53.400]  我不能夠歪曲
[00:15:53.400 --> 00:15:54.600]  我照樣講出來
[00:15:54.600 --> 00:15:56.400]  我一個字都不會修改
[00:15:56.400 --> 00:15:59.400]  差不多等於說你殺吧
[00:15:59.400 --> 00:16:01.000]  誰知道引起譁然
[00:16:01.000 --> 00:16:03.600]  那群人在叫
[00:16:03.600 --> 00:16:05.600]  怎麼抹啊
[00:16:05.600 --> 00:16:07.800]  歷史上很奇妙
[00:16:07.800 --> 00:16:09.400]  當時有些人支持他
[00:16:09.400 --> 00:16:11.600]  但很多人反對他
[00:16:11.600 --> 00:16:13.400]  突然有人湧出來
[00:16:13.400 --> 00:16:15.200]  亂成一群
[00:16:15.200 --> 00:16:16.800]  過了一會兒
[00:16:16.800 --> 00:16:18.600]  馬丁路德就不見了
[00:16:18.600 --> 00:16:20.200]  不知道跑到哪裡去了
[00:16:20.200 --> 00:16:24.400]  原來保護的人就把他拉走
