
[00:00:00.000 --> 00:00:02.920]  我記得有一次我玩遊戲
[00:02:47.520 --> 00:02:51.880]  人生下來是有自私的
[00:02:51.880 --> 00:02:57.360]  人的自私,或者我們說的自我為中心
[00:02:57.360 --> 00:03:02.000]  使我們看到在家裡
[00:03:02.000 --> 00:03:05.080]  我們工作的地方、教會、社會
[00:03:05.080 --> 00:03:09.480]  很多都是因為自我為中心
[00:03:09.480 --> 00:03:18.360]  這些利益令我們有很多的衝突
[00:03:18.360 --> 00:03:25.320]  在聖經裡面整本聖經的主題
[00:03:25.320 --> 00:03:32.000]  是講到關係的破裂和和好的
[00:03:32.000 --> 00:03:40.720]  裡面是充滿了衝突和和解的故事
[00:03:40.720 --> 00:03:48.880]  上帝做人的時候是各從其類
[00:03:48.880 --> 00:03:51.520]  不同,但是很和諧的
[00:03:51.520 --> 00:03:53.200]  但是人類墮落之後
[00:03:53.200 --> 00:03:57.440]  不同就帶來了不平等
[00:03:57.440 --> 00:04:01.600]  譬如說女人又要戀慕男人
[00:04:01.600 --> 00:04:05.320]  男的又會管轄女人
[00:04:05.320 --> 00:04:07.480]  還帶來了競爭
[00:04:07.480 --> 00:04:10.840]  就是那個人殺了爸爸
[00:04:10.840 --> 00:04:12.760]  其實各從其類
[00:04:12.760 --> 00:04:18.160]  本來就是上帝做人一個很奇妙的工作
[00:04:18.160 --> 00:04:19.840]  百花齊放
[00:04:19.840 --> 00:04:25.240]  就是彰顯了上帝的偉大和祂的能力
[00:04:25.240 --> 00:04:30.120]  生意本來是一件很美好的事
[00:04:30.120 --> 00:04:33.600]  一方面我們可以體會自己是有限的
[00:04:33.600 --> 00:04:39.000]  我們可以欣賞到別人有的而我們自己沒有的長處
[00:04:39.000 --> 00:04:40.440]  我們可以互補
[00:04:40.440 --> 00:04:45.200]  我們可以朝向大家更加的完整
[00:04:45.200 --> 00:04:47.080]  但是因為這個罪
[00:04:47.080 --> 00:04:52.440]  使得生意就成為了一個障礙
[00:04:52.440 --> 00:04:59.360]  我們不僅遠離完整
[00:04:59.360 --> 00:05:04.520]  繼續矛盾會衝突又會產生
[00:05:04.520 --> 00:05:10.120]  使得我們支離破碎
[00:05:10.120 --> 00:05:15.520]  不知道大家有沒有聽過一個古老的故事
[00:05:15.520 --> 00:05:19.080]  這個故事大概是這樣說的
[00:05:19.080 --> 00:05:22.800]  就說彼得宣稱耶穌是基督
[00:05:22.800 --> 00:05:26.320]  是上帝的兒子之後
[00:05:26.320 --> 00:05:29.840]  耶穌就跟彼得說
[00:05:29.840 --> 00:05:36.720]  你要在這個根基上建立教會
[00:05:36.720 --> 00:05:39.120]  魔鬼聽到之後就很不高興
[00:05:39.120 --> 00:05:45.920]  他就在耶穌復活之後向門徒顯現的時候
[00:05:45.920 --> 00:05:52.200]  差遣他們去普天下洗萬民做主的門徒
[00:05:52.200 --> 00:05:55.920]  但是撒旦就大發雷霆
[00:05:55.920 --> 00:06:00.920]  他馬上組織全體的小魔鬼
[00:06:00.920 --> 00:06:05.320]  差去教會搗亂
[00:06:05.320 --> 00:06:09.800]  使得教會沒有辦法建立耶穌基督的身體
[00:06:09.800 --> 00:06:14.200]  完成耶穌的使命
[00:06:14.200 --> 00:06:20.000]  這些小魔鬼就到處去打擊教會
[00:06:20.000 --> 00:06:22.440]  製造異端
[00:06:22.440 --> 00:06:27.960]  又將不同的政見混入教會
[00:06:27.960 --> 00:06:36.320]  又將世俗的榮華引誘帶入教會
[00:06:36.320 --> 00:06:39.720]  所以很多基督徒貪愛世界
[00:06:39.720 --> 00:06:44.600]  根本我們就不關心有甚麼人信主
[00:06:44.600 --> 00:06:48.840]  這些小魔鬼很努力
[00:06:48.840 --> 00:06:53.280]  他們都有很大的成功比例
[00:06:53.280 --> 00:06:59.080]  有一天魔鬼頭出去巡視小魔鬼的時候
[00:06:59.080 --> 00:07:01.440]  看看他們做得怎樣
[00:07:01.440 --> 00:07:09.000]  就發覺有一個小魔鬼在教會的鐘樓睡了覺
[00:07:09.000 --> 00:07:11.480]  這個大魔鬼就很生氣
[00:07:11.480 --> 00:07:13.600]  拍醒他
[00:07:13.600 --> 00:07:15.040]  你為甚麼那麼懶惰
[00:07:15.040 --> 00:07:16.560]  你不是去搗亂的
[00:07:16.560 --> 00:07:18.600]  因為教會在搗亂
[00:07:18.600 --> 00:07:21.280]  我們要破壞教會的含一
[00:07:21.280 --> 00:07:24.520]  我們也要有含一的
[00:07:24.520 --> 00:07:26.600]  你又在偷懶
[00:07:26.600 --> 00:07:29.440]  這個小魔鬼就跟他說
[00:07:29.440 --> 00:07:31.080]  你看看
[00:07:31.080 --> 00:07:33.280]  從這個窗戶看進去
[00:07:33.280 --> 00:07:36.720]  教會裏面真的很亂
[00:07:36.720 --> 00:07:41.600]  他們為了討論教會崇拜的模式
[00:07:41.600 --> 00:07:44.640]  又在那裏吵架
[00:07:44.640 --> 00:07:47.200]  關於建堂、遷堂
[00:07:47.200 --> 00:07:49.560]  又在磨拳擦掌
[00:07:49.560 --> 00:07:51.040]  分黨分派
[00:07:51.040 --> 00:07:52.200]  翻目成仇
[00:07:52.200 --> 00:07:54.480]  自相殘殺
[00:07:54.480 --> 00:07:55.720]  紛爭
[00:07:55.720 --> 00:07:57.560]  在鬥法
[00:07:57.560 --> 00:08:02.120]  我們用不著做多少事
[00:08:02.120 --> 00:08:04.640]  他們無論大事小事
[00:08:04.640 --> 00:08:07.280]  大家都不同心
[00:08:07.280 --> 00:08:12.040]  你說叫他們弟兄姊妹相愛
[00:08:12.040 --> 00:08:15.680]  他們的關係很脆弱
[00:08:15.680 --> 00:08:18.000]  要保持含一
[00:08:18.000 --> 00:08:20.000]  真的不是那麼容易
[00:08:20.000 --> 00:08:21.320]  不用擔心
[00:08:21.320 --> 00:08:23.800]  他們人人都筋疲力竭
[00:08:23.800 --> 00:08:32.440]  還哪有力量去實行主的教導和大使命呢?
[00:08:32.440 --> 00:08:35.080]  我想大家都聽過這些故事
[00:08:35.080 --> 00:08:36.560]  上帝的救贖
[00:08:36.560 --> 00:08:41.560]  就是要我們在不同當中能夠含一
[00:08:41.560 --> 00:08:45.280]  恢復上帝創造的時候
[00:08:45.280 --> 00:08:47.400]  那個原意
[00:08:47.400 --> 00:08:54.440]  這個就是十字架和復活的功能
[00:08:54.440 --> 00:09:00.720]  也是我們教會生活所應該產生的果效
[00:09:00.720 --> 00:09:02.280]  在聖經裏說
[00:09:02.280 --> 00:09:04.920]  要照所安排的
[00:09:04.920 --> 00:09:07.120]  在日期滿足的時候
[00:09:07.120 --> 00:09:11.080]  使天上地下所有的
[00:09:11.080 --> 00:09:14.240]  都在基督裏同歸於一
[00:09:14.240 --> 00:09:17.160]  這個就是上帝要透過教會
[00:09:17.160 --> 00:09:20.360]  來達成祂的目的
[00:09:20.360 --> 00:09:22.880]  但是我們看到
[00:09:22.880 --> 00:09:27.520]  當那些不同相異的人走在一起的時候
[00:09:27.520 --> 00:09:31.080]  如果我們能夠彼此欣賞互相補足
[00:09:31.080 --> 00:09:34.240]  又有真理又有愛心
[00:09:34.240 --> 00:09:35.680]  能夠一起哭
[00:09:35.680 --> 00:09:36.480]  一起笑
[00:09:36.480 --> 00:09:38.160]  一起開心
[00:09:38.160 --> 00:09:44.880]  相信這個就能夠其他的人
[00:09:44.880 --> 00:09:51.280]  就會相信耶穌基督是上帝所差來的
[00:09:51.280 --> 00:09:53.160]  如果不是
[00:09:53.160 --> 00:09:56.080]  大家在相異當中不能夠含一
[00:09:56.080 --> 00:09:59.760]  無論我們怎樣努力傳福音
[00:09:59.760 --> 00:10:03.840]  世人都會懷疑我們
[00:10:03.840 --> 00:10:07.520]  說你們的福音可不可靠
[00:10:07.520 --> 00:10:10.760]  在上帝的計劃裏
[00:10:10.760 --> 00:10:15.280]  教會的本質應該就是
[00:10:15.280 --> 00:10:18.560]  基督就是教會的元首
[00:10:18.560 --> 00:10:24.280]  然後教會就是耶穌基督的身體
[00:10:24.280 --> 00:10:31.040]  教會就是由一群耶穌基督的寶血所結成
[00:10:31.040 --> 00:10:35.160]  然後分別出來的人組成的
[00:10:35.160 --> 00:10:38.560]  在基督裏無論是甚麼人
[00:10:38.560 --> 00:10:40.800]  我們都是一個共同
[00:10:40.800 --> 00:10:42.760]  生命共同體
[00:10:42.760 --> 00:10:45.360]  我們要彼此聯繫
[00:10:45.360 --> 00:10:47.360]  彼此建立
[00:10:47.360 --> 00:10:50.840]  我們要靠著耶穌基督的恩典
[00:10:50.840 --> 00:10:54.640]  我們要回到上帝那裏
[00:10:54.640 --> 00:10:59.680]  我們不是靠著甚麼宗派
[00:10:59.680 --> 00:11:03.080]  就可以得救的
[00:11:03.080 --> 00:11:08.400]  約翰.衛斯理有一次
[00:11:08.400 --> 00:11:14.520]  他做夢夢到自己參觀天堂
[00:11:14.520 --> 00:11:18.720]  他問天使
[00:11:18.720 --> 00:11:23.360]  這裏有沒有中華基督教會的信徒
[00:11:23.360 --> 00:11:26.440]  天使說一個都沒有
[00:11:26.440 --> 00:11:29.800]  約翰.衛斯理覺得很意外
[00:11:29.800 --> 00:11:32.080]  應該也有的
[00:11:32.080 --> 00:11:36.120]  那有沒有浸信會的呢
[00:11:36.120 --> 00:11:39.240]  天使很快就說一個都沒有
[00:11:39.240 --> 00:11:43.040]  約翰.衛斯理就很害怕
[00:11:43.040 --> 00:11:48.200]  他鼓起勇氣問有沒有秦道.衛理會
[00:11:48.200 --> 00:11:53.960]  天使說沒有
[00:11:53.960 --> 00:11:59.480]  你知道約翰.衛斯理就是秦道.衛理中的始創者
[00:11:59.480 --> 00:12:01.800]  他幾乎暈倒了
[00:12:01.800 --> 00:12:03.480]  天使跟他說
[00:12:03.480 --> 00:12:07.600]  這裏是不分門別類的
[00:12:07.600 --> 00:12:09.560]  沒有甚麼門派
[00:12:09.560 --> 00:12:15.880]  只是一群很愛主的人
[00:12:15.880 --> 00:12:19.360]  就能夠在天堂
[00:12:19.360 --> 00:12:24.760]  約翰.衛斯理又被人帶到去參觀地獄
[00:12:24.760 --> 00:12:25.880]  他就問
[00:12:25.880 --> 00:12:31.160]  這裏有沒有中華基督教會的信徒
[00:12:31.160 --> 00:12:36.080]  看守地獄的人就說
[00:12:36.080 --> 00:12:38.640]  多得很
[00:12:38.640 --> 00:12:41.560]  那有沒有浸信會的呢
[00:12:41.560 --> 00:12:43.680]  多得很
[00:12:43.680 --> 00:12:46.920]  約翰.衛斯理鼓起勇氣
[00:12:46.920 --> 00:12:48.320]  真的
[00:12:48.320 --> 00:12:50.840]  問一下
[00:12:50.840 --> 00:12:53.360]  那有沒有秦道.衛理會的呢
[00:12:53.360 --> 00:12:57.640]  太多了
[00:12:57.640 --> 00:13:02.000]  約翰.衛斯理不知所措
[00:13:02.000 --> 00:13:06.040]  原來得救不是你參加甚麼教派
[00:13:06.040 --> 00:13:10.680]  而是你跟基督的身體相結合
[00:13:10.680 --> 00:13:14.000]  天國的國民只有一類
[00:13:14.000 --> 00:13:19.480]  就是真正重新得救的人
[00:13:19.480 --> 00:13:28.680]  看回教會真的有很多多元化
[00:13:28.680 --> 00:13:31.280]  多元化可以說是一個事實
[00:13:31.280 --> 00:13:33.280]  一向都是事實
[00:13:33.280 --> 00:13:35.880]  本身就不會構成問題
[00:13:35.880 --> 00:13:38.680]  但今日我們的香港
[00:13:38.680 --> 00:13:39.760]  多元
[00:13:39.760 --> 00:13:42.480]  但對立
[00:13:42.480 --> 00:13:44.720]  在今日香港的社會裏面
[00:13:44.720 --> 00:13:52.720]  在很多的政治 經濟 民生 教育 社會事務
[00:13:52.720 --> 00:13:55.120]  這些議題上
[00:13:55.120 --> 00:13:57.840]  有很多的分化
[00:13:57.840 --> 00:13:59.440]  敵對
[00:13:59.440 --> 00:14:03.760]  大家都在爭奪話語權
[00:14:03.760 --> 00:14:10.320]  很難尋求共識
[00:14:10.320 --> 00:14:14.600]  香港的社會很撕裂
[00:14:14.600 --> 00:14:16.680]  可以說是不同的陣營
[00:14:16.680 --> 00:14:18.520]  冰雷分明
[00:14:18.520 --> 00:14:21.200]  教會都是社會的一部份
[00:14:21.200 --> 00:14:27.720]  自然都會受到撕裂 牽連
[00:14:27.720 --> 00:14:29.880]  很多時候都不是
[00:14:29.880 --> 00:14:33.160]  不單只是政見上的差異
[00:14:33.160 --> 00:14:39.600]  很多時候可能是價值取向的差異
[00:14:39.600 --> 00:14:42.200]  不少弟兄姊妹
[00:14:42.200 --> 00:14:45.560]  因此分裂了
[00:14:45.560 --> 00:14:48.200]  離開了群組
[00:14:48.200 --> 00:14:51.400]  甚至離開教會
[00:14:51.400 --> 00:14:53.400]  這是一個分裂
[00:14:53.400 --> 00:14:56.160]  彼此排斥的世代
[00:14:56.160 --> 00:15:00.280]  教會都不能倖免
[00:15:00.280 --> 00:15:01.600]  教會的合一
[00:15:01.600 --> 00:15:07.840]  是耶穌時時記在心裏的一件大事
[00:15:07.840 --> 00:15:10.120]  祂走上十字架之前
[00:15:10.120 --> 00:15:14.360]  祂有一個很長篇的禱告
[00:15:14.360 --> 00:15:20.840]  祂特別為門徒的合一禱告
[00:15:20.840 --> 00:15:24.360]  今日我們的教會
[00:15:24.360 --> 00:15:27.360]  有很多的傷害
[00:15:27.360 --> 00:15:29.960]  不一定是因為異端
[00:15:29.960 --> 00:15:32.480]  不一定是政治的逼迫
[00:15:32.480 --> 00:15:35.040]  或者是宗教的競爭
[00:15:35.040 --> 00:15:39.560]  而是當中有很多邪惡的力量
[00:15:39.560 --> 00:15:41.920]  在挑撥離間
[00:15:41.920 --> 00:15:44.040]  造成了紛爭
[00:15:44.040 --> 00:15:45.840]  分裂教會
[00:15:45.840 --> 00:15:49.320]  我們需要更大的恩典
[00:15:49.320 --> 00:15:51.720]  這個恩典就是耶穌基督
[00:15:51.720 --> 00:15:54.200]  就是今日要和大家分享的
[00:15:54.200 --> 00:15:55.920]  菲律賓書
[00:15:55.920 --> 00:16:02.440]  保羅給菲律賓信徒的勸勉
[00:16:02.440 --> 00:16:11.560]  保羅在寫給菲律賓教會的書中
[00:16:11.560 --> 00:16:16.680]  提到同心和合一的問題
[00:16:16.680 --> 00:16:18.920]  原來菲律賓教會都有這個問題
[00:16:18.920 --> 00:16:20.440]  有這個困難
[00:16:20.440 --> 00:16:23.360]  他們有兩姐妹
[00:16:23.360 --> 00:16:25.560]  有爹和秦都基
[00:16:25.560 --> 00:16:27.880]  他們沒有辦法同心
[00:16:27.880 --> 00:16:30.160]  聖經沒有清楚講到
[00:16:30.160 --> 00:16:34.200]  究竟有甚麼問題存在
[00:16:34.200 --> 00:16:37.240]  但是保羅很掛念這件事
[00:16:37.240 --> 00:16:42.680]  保羅在聖經中肯定
[00:16:42.680 --> 00:16:45.280]  這兩位姐妹都很熱心
[00:16:45.280 --> 00:16:46.880]  很愛主
[00:16:46.880 --> 00:16:51.400]  他們曾經和保羅一起勞苦
[00:16:51.400 --> 00:16:54.000]  所以保羅沒有責備他們
[00:16:54.000 --> 00:16:59.840]  只是求同宮能夠幫助這兩位姐妹
[00:16:59.840 --> 00:17:03.400]  在菲律賓書二章一節
[00:17:03.400 --> 00:17:14.440]  講到甚麼方式的人際互動的模式
[00:17:14.440 --> 00:17:18.280]  才是真正去造就人
[00:17:18.280 --> 00:17:22.240]  以及討上帝的喜悅
[00:17:22.240 --> 00:17:27.920]  這裡講到互動的模式有幾方面
[00:17:27.920 --> 00:17:33.120]  就是勸勉、安慰
[00:17:33.120 --> 00:17:38.640]  和修堡的聖經是聖靈女的團契
[00:17:38.640 --> 00:17:43.840]  但是以前華本的聖經是
[00:17:43.840 --> 00:17:48.600]  交通、慈悲、憐憫這四樣東西
[00:17:48.600 --> 00:17:50.720]  一開始就說
[00:17:50.720 --> 00:17:52.760]  所以在基督裡
[00:17:52.760 --> 00:17:55.600]  在基督裡甚麼意思呢
[00:17:55.600 --> 00:17:58.240]  就是我們是一體的
[00:17:58.240 --> 00:18:03.040]  更加重要的是我們要在基督裡合一
[00:18:03.040 --> 00:18:06.640]  在這裡我很快速講講這幾點
[00:18:06.640 --> 00:18:08.440]  其實都很重要
[00:18:08.440 --> 00:18:11.000]  就是保羅要我們彼此
[00:18:11.000 --> 00:18:12.000]  這是互動的
[00:18:12.000 --> 00:18:13.320]  這是人際關係
[00:18:13.320 --> 00:18:15.280]  互動的模式
[00:18:15.280 --> 00:18:16.720]  彼此勸勉的時候
[00:18:16.720 --> 00:18:21.760]  那個勸勉是來自兩個字的組合
[00:18:21.760 --> 00:18:25.560]  一個是走近前來
[00:18:25.560 --> 00:18:28.960]  這個字另外就是邀請的意思
[00:18:28.960 --> 00:18:32.760]  就是說當我們要去勸勉人的時候
[00:18:32.760 --> 00:18:36.480]  我們要先走到那個人的旁邊
[00:18:36.480 --> 00:18:39.680]  有一個邀請的態度
[00:18:39.680 --> 00:18:42.080]  很尊重的
[00:18:42.080 --> 00:18:45.440]  是很耐心的態度
[00:18:45.440 --> 00:18:50.000]  你看看有時我們為甚麼
[00:18:50.000 --> 00:18:51.720]  我都反省自己
[00:18:51.720 --> 00:18:53.880]  有時我和我老公說話
[00:18:53.880 --> 00:18:57.320]  為甚麼他那麼反彈呢
[00:18:57.320 --> 00:19:01.440]  原因就是方法、態度不好
[00:19:01.440 --> 00:19:02.440]  你要怎樣
[00:19:02.440 --> 00:19:06.960]  有時我們可能會好像一個審判官
[00:19:06.960 --> 00:19:07.960]  高高在上
[00:19:07.960 --> 00:19:12.320]  喂 你甚麼不妥
[00:19:12.320 --> 00:19:13.920]  指責他或指控他
[00:19:13.920 --> 00:19:15.720]  甚至指罵他
[00:19:15.720 --> 00:19:19.320]  這樣就會傷害了對方
[00:19:19.320 --> 00:19:24.600]  我們很多時候就是過來訓他一頓
[00:19:24.600 --> 00:19:27.160]  然後再說他的問題
[00:19:27.160 --> 00:19:30.040]  這樣就會傷害了對方
[00:19:30.040 --> 00:19:32.000]  對方會覺得你是
[00:19:32.000 --> 00:19:34.880]  人是需要被了解的
[00:19:34.880 --> 00:19:39.640]  如果他在不被了解的情況下
[00:19:39.640 --> 00:19:42.400]  他就接受不了你的意見
[00:19:42.400 --> 00:19:43.800]  你的建議
[00:19:43.800 --> 00:19:45.080]  你要走近他
[00:19:45.080 --> 00:19:46.480]  了解他的想法
[00:19:46.480 --> 00:19:48.440]  明白他的問題
[00:19:48.440 --> 00:19:50.880]  然後給他尊重
[00:19:50.880 --> 00:19:52.240]  然後再告訴他
[00:19:52.240 --> 00:19:54.120]  你要說的話
[00:19:54.120 --> 00:19:59.000]  你不要勉強他要接受
[00:19:59.000 --> 00:20:01.560]  這樣做
[00:20:01.560 --> 00:20:04.160]  真的要很多時間
[00:20:04.160 --> 00:20:07.800]  要付上這個代價
[00:20:07.800 --> 00:20:09.280]  可以告訴大家
[00:20:09.280 --> 00:20:12.000]  現在現代人的耳朵
[00:20:12.000 --> 00:20:14.800]  是比較敏感的
[00:20:14.800 --> 00:20:17.080]  心靈又脆弱
[00:20:17.080 --> 00:20:20.960]  我們叫做玻璃心
[00:20:20.960 --> 00:20:23.000]  如果你要說真話
[00:20:23.000 --> 00:20:25.200]  勸勉的話說出來
[00:20:25.200 --> 00:20:27.240]  真的要很謹慎
[00:20:27.240 --> 00:20:29.520]  要說狹疑的話
[00:20:29.520 --> 00:20:33.640]  盡量說一些溫柔
[00:20:33.640 --> 00:20:35.280]  讓人聽得明白
[00:20:35.280 --> 00:20:37.760]  不要讓他誤會的說話
[00:20:37.760 --> 00:20:41.920]  清楚地說出你的心意
[00:20:41.920 --> 00:20:44.720]  你的心意是多麼好
[00:20:44.720 --> 00:20:45.920]  多麼善
[00:20:45.920 --> 00:20:49.360]  這樣大家就不會誤解了
[00:20:49.360 --> 00:20:50.880]  第二點
[00:20:50.880 --> 00:20:54.560]  就是講到安慰
[00:20:54.560 --> 00:20:57.480]  一個人在什麼時候需要安慰呢?
[00:20:57.480 --> 00:20:58.920]  就是他很痛苦
[00:20:58.920 --> 00:21:00.200]  很憂心
[00:21:00.200 --> 00:21:01.920]  失意
[00:21:01.920 --> 00:21:04.400]  或者遇到困難、患難
[00:21:04.400 --> 00:21:06.600]  很需要安慰
[00:21:06.600 --> 00:21:09.320]  但是安慰人的人也懂得安慰
[00:21:09.320 --> 00:21:13.080]  我舉一個例子給大家聽
[00:21:13.080 --> 00:21:17.520]  我們的教會在油塘
[00:21:17.520 --> 00:21:22.120]  鯉魚門油塘有一個大本營
[00:21:22.120 --> 00:21:25.360]  大本營裡面住了
[00:21:25.360 --> 00:21:28.880]  有一個紀律部隊的宿舍
[00:21:28.880 --> 00:21:31.320]  紀律部隊就是警察
[00:21:31.320 --> 00:21:33.400]  消防員
[00:21:33.400 --> 00:21:34.960]  海關
[00:21:34.960 --> 00:21:37.760]  所以我們弟兄姊妹當中
[00:21:37.760 --> 00:21:40.960]  有三類職業的弟兄姊妹
[00:21:40.960 --> 00:21:44.240]  又有警嫂
[00:21:44.240 --> 00:21:47.640]  在反修例事件的時候
[00:21:47.640 --> 00:21:52.760]  大家都知道我們香港社會發生了什麼事
[00:21:52.760 --> 00:21:57.840]  所以有些警嫂很不開心
[00:21:57.840 --> 00:22:00.680]  因為她說被人起底
[00:22:00.680 --> 00:22:02.160]  很不開心
[00:22:02.160 --> 00:22:09.000]  回來就跟她自己的小組的弟兄姊妹說
[00:22:09.000 --> 00:22:11.760]  你知不知道那個姊妹怎麼說
[00:22:11.760 --> 00:22:13.920]  想安慰她的姊妹
[00:22:13.920 --> 00:22:16.080]  就說
[00:22:16.080 --> 00:22:17.920]  你不用不開心
[00:22:17.920 --> 00:22:21.320]  一千個警察都是好的
[00:22:21.320 --> 00:22:23.520]  她聽到之後
[00:22:23.520 --> 00:22:25.640]  不但得不到安慰
[00:22:25.640 --> 00:22:28.160]  她反而更加傷心
[00:22:28.160 --> 00:22:29.720]  她還反感
[00:22:29.720 --> 00:22:31.760]  有時我們看看
[00:22:31.760 --> 00:22:34.720]  我們說話真的要很小心
[00:22:34.720 --> 00:22:36.080]  本來我們要安慰人
[00:22:36.080 --> 00:22:37.680]  變成好像責備人
[00:22:37.680 --> 00:22:40.960]  罵人或者
[00:22:40.960 --> 00:22:43.360]  後來搞到大家不開心
[00:22:43.360 --> 00:22:48.480]  那個警嫂就哭著走了
[00:22:48.480 --> 00:22:53.480]  所以我們都要給我們一些智慧的說話
[00:22:53.480 --> 00:22:56.840]  真正能夠安慰人的是愛心
[00:22:56.840 --> 00:22:59.160]  我們帶著愛
[00:22:59.160 --> 00:23:03.400]  有時可以說是無聲勝有聲
[00:23:03.400 --> 00:23:07.720]  無言的愛都能夠觸摸到
[00:23:07.720 --> 00:23:10.680]  甚至是更加能夠觸摸到
[00:23:10.680 --> 00:23:12.760]  人心靈的深處
[00:23:12.760 --> 00:23:15.000]  很快就說第三樣
[00:23:15.000 --> 00:23:16.920]  第三樣我剛才說了
[00:23:16.920 --> 00:23:22.080]  這裡說聖靈溝通的團契
[00:23:22.080 --> 00:23:28.840]  其實團契原文就是
[00:23:28.840 --> 00:23:34.960]  說我們一起承擔困苦
[00:23:34.960 --> 00:23:37.920]  同享快樂
[00:23:37.920 --> 00:23:44.960]  當然這個溝通還是先開始
[00:23:44.960 --> 00:23:46.640]  我們有好的溝通
[00:23:46.640 --> 00:23:49.560]  我們去了解大家的想法
[00:23:49.560 --> 00:23:54.000]  接納了大家的想法
[00:23:54.000 --> 00:23:59.000]  可能減少了衝突的機會
[00:23:59.000 --> 00:24:04.160]  我們不一定全盤去接受這些看法
[00:24:04.160 --> 00:24:09.720]  但是我們應該有一個叫做雙重的視野
[00:24:09.720 --> 00:24:11.240]  double vision
[00:24:11.240 --> 00:24:18.680]  一方面我們都有自己的見解
[00:24:18.680 --> 00:24:28.160]  但是我們也能夠從對方的角度去了解事情
[00:24:28.160 --> 00:24:32.320]  去擁抱一些意見
[00:24:32.320 --> 00:24:38.440]  就不是說我們以後不想來往
[00:24:38.440 --> 00:24:42.360]  我們其實都應該有一種氣度
[00:24:42.360 --> 00:24:48.800]  有一種可以說叫做開放的心懷、胸襟
[00:24:48.800 --> 00:24:54.760]  在適當的時候再去大家去分享
[00:24:54.760 --> 00:24:57.520]  去建立這種信任
[00:24:57.520 --> 00:25:00.080]  邁向這個復和
[00:25:00.080 --> 00:25:03.120]  因為我們知道每一個人都有一些局限性
[00:25:03.120 --> 00:25:05.720]  有時候我們的角度我們看事情
[00:25:05.720 --> 00:25:10.160]  或者我們的識見是有限制的
[00:25:10.160 --> 00:25:14.240]  所以這個角度我們最重要的是在聖靈裏面
[00:25:14.240 --> 00:25:15.920]  聖靈裏面是什麼意思
[00:25:15.920 --> 00:25:20.000]  就是我們要打開彼此之間那種隔膜
[00:25:20.000 --> 00:25:22.400]  不只是表面的交談
[00:25:22.400 --> 00:25:26.680]  我們可以心靈的去交通
