
[00:00:00.000 --> 00:00:04.000]  在羅馬書裏面有三個主題
[00:10:07.000 --> 00:10:12.000]  所以她中學畢業了 去找工作
[00:10:12.000 --> 00:10:15.000]  人家開始查她的背景的時候
[00:10:15.000 --> 00:10:17.000]  一看到她有這個背景的話
[00:10:17.000 --> 00:10:19.000]  就連忙跟她說 對不起 對不起
[00:10:19.000 --> 00:10:23.000]  我們太忙了 我們不能接受你
[00:10:23.000 --> 00:10:26.000]  她已經有很長的一段的時間
[00:10:26.000 --> 00:10:29.000]  就是每次願意站起來
[00:10:29.000 --> 00:10:31.000]  每次願意在當中找工作
[00:10:31.000 --> 00:10:32.000]  每次願意更新
[00:10:32.000 --> 00:10:34.000]  每次在主耶穌的裏面
[00:10:34.000 --> 00:10:36.000]  希望再次的走新的一步
[00:10:36.000 --> 00:10:38.000]  每次要走到這個白鶴公司
[00:10:38.000 --> 00:10:40.000]  或者甚至在圖書館裏面做義工
[00:10:40.000 --> 00:10:42.000]  人家看到她的背景就說
[00:10:42.000 --> 00:10:44.000]  No! Thank you! Sorry!
[00:10:44.000 --> 00:10:46.000]  我覺得這個罪的指控
[00:10:46.000 --> 00:10:51.000]  對我們來說實在太大 實在太沉重
[00:10:51.000 --> 00:10:53.000]  另外一個最重的捆綁
[00:10:53.000 --> 00:10:56.000]  就在律法的裏面
[00:10:56.000 --> 00:10:59.000]  有沒有喫過ticket? 有嗎?
[00:10:59.000 --> 00:11:00.000]  有嗎?
[00:11:00.000 --> 00:11:04.000]  喫完了ticket以後的感覺怎麼樣?
[00:11:04.000 --> 00:11:06.000]  希望那個警察不是故意給你ticket
[00:11:06.000 --> 00:11:08.000]  但是總有一份的心情說
[00:11:08.000 --> 00:11:11.000]  哎呀 那個時候我開得太快了
[00:11:11.000 --> 00:11:12.000]  而且那個時候我應該小心一點
[00:11:12.000 --> 00:11:15.000]  總是有個內疚的心 對不對?
[00:11:15.000 --> 00:11:18.000]  但是很多時候內疚不是最大的刑罰
[00:11:18.000 --> 00:11:20.000]  背後當中 若是要罰錢的
[00:11:20.000 --> 00:11:21.000]  或者要坐牢的話
[00:11:21.000 --> 00:11:24.000]  我覺得背後當中揉下來這個經驗
[00:11:24.000 --> 00:11:26.000]  就是一個指控
[00:11:26.000 --> 00:11:27.000]  親愛的弟兄姊妹
[00:11:27.000 --> 00:11:29.000]  我們還沒有信耶穌之前
[00:11:29.000 --> 00:11:32.000]  我們過去肉身中的很多的經歷
[00:11:32.000 --> 00:11:34.000]  都好像是一個勾的一樣
[00:11:34.000 --> 00:11:36.000]  勾住了我們
[00:11:36.000 --> 00:11:38.000]  以至到我們出去的時候
[00:11:38.000 --> 00:11:41.000]  就是有律法當中監視我們
[00:11:41.000 --> 00:11:43.000]  就是有撒旦當中控制我們
[00:11:43.000 --> 00:11:44.000]  以至到我們的生命當中
[00:11:44.000 --> 00:11:46.000]  沒有辦法經歷自由
[00:11:46.000 --> 00:11:48.000]  這個是基督徒的困惑
[00:11:48.000 --> 00:11:53.000]  這個是一個沒有在主耶穌基督生命中得勝的
[00:11:53.000 --> 00:11:57.000]  與神和好的人當中實實在在的經歷
[00:11:57.000 --> 00:11:59.000]  當主耶穌來的時候
[00:11:59.000 --> 00:12:02.000]  祂說我要實實在在的
[00:12:02.000 --> 00:12:03.000]  100%
[00:12:03.000 --> 00:12:06.000]  把我們罪當中所給我們的捆綁
[00:12:06.000 --> 00:12:08.000]  完全地翻過來
[00:12:08.000 --> 00:12:10.000]  所以第八章第三節就用了這個字
[00:12:10.000 --> 00:12:15.000]  在肉身中 肉體中定了罪案
[00:12:15.000 --> 00:12:17.000]  英文的意思就是說
[00:12:17.000 --> 00:12:21.000]  我要依次過地來解決人罪的問題
[00:12:21.000 --> 00:12:22.000]  依次過
[00:12:22.000 --> 00:12:26.000]  Put an end to the curse of law
[00:12:26.000 --> 00:12:29.000]  那麼主耶穌用了什麼的方法
[00:12:29.000 --> 00:12:31.000]  祂用了一個劫受天父
[00:12:31.000 --> 00:12:34.000]  一個極其極端的方法來處理
[00:12:34.000 --> 00:12:39.000]  這是主耶穌親自地進到十字架的上面
[00:12:39.000 --> 00:12:42.000]  親自地上到這個營具
[00:12:42.000 --> 00:12:48.000]  親自默默無聲地來劫受這個罪當中的刑
[00:12:48.000 --> 00:12:51.000]  罪當中的當
[00:12:51.000 --> 00:12:54.000]  一直到祂是死了
[00:12:54.000 --> 00:12:55.000]  不僅僅死了
[00:12:55.000 --> 00:12:56.000]  是埋葬了
[00:12:56.000 --> 00:12:58.000]  不單只是埋葬了
[00:12:58.000 --> 00:13:01.000]  是停留在罪的這個捆綁的裏面
[00:13:01.000 --> 00:13:03.000]  直到三天以後
[00:13:03.000 --> 00:13:06.000]  天父在這個復活的主日
[00:13:06.000 --> 00:13:08.000]  在得勝的日子當中
[00:13:08.000 --> 00:13:11.000]  把祂的愛子從死亡的當中復活過來
[00:13:11.000 --> 00:13:15.000]  原來主耶穌是走過這個極端的方法
[00:13:15.000 --> 00:13:17.000]  讓我們在祂的裏面
[00:13:17.000 --> 00:13:22.000]  得着活着的盼望跟能力
[00:13:22.000 --> 00:13:24.000]  我怎麼去比較這個事情
[00:13:24.000 --> 00:13:26.000]  我就想到在座的裏面
[00:13:26.000 --> 00:13:28.000]  有一些的弟兄姊妹
[00:13:28.000 --> 00:13:34.000]  而且朋友曾經有癌症
[00:13:34.000 --> 00:13:36.000]  通常在結束癌症的裏面
[00:13:36.000 --> 00:13:39.000]  那個醫生所給你的這個藥
[00:13:39.000 --> 00:13:42.000]  都是你身體大概不能承擔的藥
[00:13:42.000 --> 00:13:44.000]  這是蠻重的
[00:13:44.000 --> 00:13:46.000]  爲什麼重
[00:13:46.000 --> 00:13:48.000]  是因爲那個藥放在你的體內
[00:13:48.000 --> 00:13:50.000]  醫生就跟你說
[00:13:50.000 --> 00:13:55.000]  我這個藥會幫助你殺壞的細胞
[00:13:55.000 --> 00:14:02.000]  也同時間殺你的好的細胞
[00:14:02.000 --> 00:14:05.000]  那麼他們治療的這個原理就是說
[00:14:05.000 --> 00:14:10.000]  因爲癌症對身體當中的影響是這樣巨大
[00:14:10.000 --> 00:14:12.000]  也沒有一個有效的方法
[00:14:12.000 --> 00:14:16.000]  局部性的來處理這個的癌症細胞
[00:14:16.000 --> 00:14:20.000]  所以只有一個方法就是通通的殺掉
[00:14:20.000 --> 00:14:23.000]  盼望在這個土地在身體的裏面
[00:14:23.000 --> 00:14:27.000]  能夠再次的產生一個新的生命的根
[00:14:27.000 --> 00:14:28.000]  好像稻種的一樣
[00:14:28.000 --> 00:14:31.000]  好像春天要來播種的一樣
[00:14:31.000 --> 00:14:36.000]  希望這個身體可以在這個沒有罪的影響的底下
[00:14:36.000 --> 00:14:40.000]  沒有這個事據的影響底下重新再來
[00:14:40.000 --> 00:14:43.000]  所以你看這個藥多重
[00:14:43.000 --> 00:14:47.000]  我相信當主耶穌基督看到這個十字架的時候
[00:14:47.000 --> 00:14:51.000]  他也在當中流淚流血
[00:14:51.000 --> 00:14:55.000]  因爲這個刑具帶來的痛苦極其巨大
[00:14:55.000 --> 00:14:58.000]  是因爲天父有一個心腸說
[00:14:58.000 --> 00:15:02.000]  我要一次過的絕對的來處理這個問題
[00:15:02.000 --> 00:15:03.000]  怎麼樣處理就是
[00:15:03.000 --> 00:15:07.000]  我們要在神的這個咒術當中
[00:15:07.000 --> 00:15:11.000]  完全經歷到他在十字架當中的死
[00:15:11.000 --> 00:15:15.000]  才能夠經歷到主耶穌基督復活的大能
[00:15:15.000 --> 00:15:17.000]  所以基督徒沒有辦法半死
[00:15:17.000 --> 00:15:19.000]  只可以全死
[00:15:19.000 --> 00:15:22.000]  你要經歷到基督徒復活的大能
[00:15:22.000 --> 00:15:24.000]  就需要經歷過全死的過程
[00:15:24.000 --> 00:15:28.000]  這個全死的過程可能不是一個事情
[00:15:28.000 --> 00:15:29.000]  可能是一個季節
[00:15:29.000 --> 00:15:33.000]  可能是一個一連串的出來的問題
[00:15:33.000 --> 00:15:35.000]  讓我們在轉眼之間看到
[00:15:35.000 --> 00:15:39.000]  原來神的確流露了這個恩典的符咒
[00:15:39.000 --> 00:15:43.000]  也赦免忍耐我們先前所犯的罪
[00:15:43.000 --> 00:15:47.000]  叫我們可以在這個肉身最敗壞自敗壞的時候
[00:15:47.000 --> 00:15:50.000]  神說你忍耐一下
[00:15:50.000 --> 00:15:56.000]  讓主耶穌的德聖再次的蓋過你在生活中的絕望
[00:15:56.000 --> 00:16:00.000]  能夠在臨在的恩典當中經歷到神的主權
[00:16:00.000 --> 00:16:01.000]  哈利路亞感謝神
[00:16:01.000 --> 00:16:03.000]  這是因爲這一種的大能
[00:16:03.000 --> 00:16:07.000]  今天我們可以經歷到第八章第一節的能力
[00:16:07.000 --> 00:16:15.000]  在耶穌基督裏不再被定罪或者是不被定罪
[00:16:15.000 --> 00:16:17.000]  感謝讚美主
[00:16:17.000 --> 00:16:22.000]  若是我們在肉身的裏面主耶穌爲我們處理好的問題
[00:16:22.000 --> 00:16:24.000]  然而處理的不夠乾淨
[00:16:24.000 --> 00:16:27.000]  我們就好像一個仇犯穿着衣服的一樣
[00:16:27.000 --> 00:16:31.000]  每天都接受了撒旦的攻擊
[00:16:31.000 --> 00:16:34.000]  若是主耶穌不是用這個放棄他的生命
[00:16:34.000 --> 00:16:36.000]  成全咒恩的方法
[00:16:36.000 --> 00:16:41.000]  我們相信我們在體內還繼續有老亞當的根
[00:16:41.000 --> 00:16:47.000]  不住的影響我們 今天咒恩是完備的 完全的
[00:16:47.000 --> 00:16:50.000]  我們不需要用功架
[00:16:50.000 --> 00:16:52.000]  我們的能力 我們的道德
[00:16:52.000 --> 00:16:55.000]  因爲這個恩典是白白地賜給我們
[00:16:55.000 --> 00:16:58.000]  《已父所述》第二章第四節裏面講得非常的清楚
[00:16:58.000 --> 00:17:00.000]  把這個咒恩的原理再一次又一次地
[00:17:00.000 --> 00:17:02.000]  把這個放在我們的裏面
[00:17:02.000 --> 00:17:04.000]  我們今天要經歷到這個福國的能力
[00:17:04.000 --> 00:17:09.000]  就必然要經過在肉身當中絕對的死亡
[00:17:09.000 --> 00:17:11.000]  哈利路亞感謝神
[00:17:11.000 --> 00:17:14.000]  若是我們經歷到這個完全的死亡
[00:17:14.000 --> 00:17:18.000]  我們今天就可以不再被定罪
[00:17:18.000 --> 00:17:25.000]  而且在生活裏面不再接受撒旦給我們的攻擊
[00:17:25.000 --> 00:17:30.000]  我要給大家來看一下當中這個的意思
[00:17:30.000 --> 00:17:40.000]  我希望用一個很簡單的方式來做今天的示範
[00:17:40.000 --> 00:17:43.000]  大家手上誰有一個筆
[00:17:43.000 --> 00:17:45.000]  可以借我一下
[00:17:45.000 --> 00:17:47.000]  那麼既然Charles來你就上來
[00:17:47.000 --> 00:17:50.000]  我需要你示範一下
[00:17:50.000 --> 00:17:54.000]  感謝主你來得很合適
[00:17:54.000 --> 00:18:00.000]  這個是一張紙 一般的紙
[00:18:00.000 --> 00:18:02.000]  這裏有個筆
[00:18:02.000 --> 00:18:04.000]  那麼我現在呢
[00:18:04.000 --> 00:18:07.000]  我就請Charles跟我用力
[00:18:07.000 --> 00:18:11.000]  用他的筆在這個紙張打一個洞
[00:18:11.000 --> 00:18:12.000]  好不好
[00:18:12.000 --> 00:18:13.000]  可以看一下
[00:18:13.000 --> 00:18:17.000]  那個要示範一下就要把它壓下來
[00:18:17.000 --> 00:18:21.000]  好 準備好
[00:18:21.000 --> 00:18:24.000]  這裏有個洞
[00:18:24.000 --> 00:18:26.000]  他沒有費很多力量就打了一個洞
[00:18:26.000 --> 00:18:27.000]  對不對
[00:18:27.000 --> 00:18:30.000]  好 反過來
[00:18:30.000 --> 00:18:33.000]  這張紙就代表我的肉身
[00:18:33.000 --> 00:18:35.000]  常常受到攻擊
[00:18:35.000 --> 00:18:37.000]  很容易我會跌倒
[00:18:37.000 --> 00:18:38.000]  很容易我會敗壞
[00:18:38.000 --> 00:18:40.000]  很容易我忘記神的恩典
[00:18:40.000 --> 00:18:44.000]  但是當我願意站在主耶穌基督裏面
[00:18:44.000 --> 00:18:48.000]  與祂連爲一體的時候
[00:18:48.000 --> 00:18:50.000]  現在你打個洞
[00:18:50.000 --> 00:18:53.000]  打
[00:18:53.000 --> 00:18:56.000]  多幾下
[00:18:56.000 --> 00:18:57.000]  有沒有洞
[00:18:57.000 --> 00:19:01.000]  Hallelujah 感謝神 謝謝
[00:19:01.000 --> 00:19:02.000]  感謝主
[00:19:02.000 --> 00:19:04.000]  這個就是主耶穌基督在我們的生命所做的
[00:19:04.000 --> 00:19:08.000]  當我們的生命與主耶穌聯合的時候
[00:19:08.000 --> 00:19:11.000]  神說我不貼上你成爲孤兒
[00:19:11.000 --> 00:19:14.000]  我的寶血保護你
[00:19:14.000 --> 00:19:18.000]  我永遠長長的旨意會淋在你的身上
[00:19:18.000 --> 00:19:22.000]  沒有一個禍患淋到你的身上
[00:19:22.000 --> 00:19:24.000]  這個就是我們基督徒生命中
[00:19:24.000 --> 00:19:27.000]  經歷到保守中的能力
[00:19:27.000 --> 00:19:31.000]  這個是神能賜給我們的能力
[00:19:31.000 --> 00:19:35.000]  也是我們在當中可以享受的能力
[00:19:35.000 --> 00:19:37.000]  感謝主
[00:19:37.000 --> 00:19:40.000]  在我裏面有足活者
[00:19:40.000 --> 00:19:44.000]  因此這個緣故我能夠經歷到神重大的恩典
[00:19:44.000 --> 00:19:46.000]  經歷到祂復活的大能
[00:19:46.000 --> 00:19:50.000]  並且可以昂首的走出去
[00:19:50.000 --> 00:19:52.000]  撒旦住手
[00:19:52.000 --> 00:19:54.000]  你不能再攻擊我
[00:19:54.000 --> 00:19:59.000]  因爲主耶穌的寶血已經蓋過我的不義
[00:19:59.000 --> 00:20:03.000]  今天活在耶穌基督裏面的人
[00:20:03.000 --> 00:20:07.000]  就如同活在耶穌基督的主權底下的人一樣
[00:20:07.000 --> 00:20:09.000]  滿有力量
[00:20:09.000 --> 00:20:13.000]  滿有生活當中的這種得勝的把握
[00:20:13.000 --> 00:20:14.000]  我盼望弟兄姊妹
[00:20:14.000 --> 00:20:17.000]  能夠掌握這個新生命的能力
[00:20:17.000 --> 00:20:18.000]  第二個部分
[00:20:18.000 --> 00:20:20.000]  第二句話
[00:20:20.000 --> 00:20:22.000]  在羅馬書的第八章第二節
[00:20:22.000 --> 00:20:25.000]  因爲是生命聖靈的律
[00:20:25.000 --> 00:20:28.000]  在基督耶穌裏釋放了我
[00:20:28.000 --> 00:20:32.000]  使我脫離罪和死的律
[00:20:32.000 --> 00:20:33.000]  第二句話
[00:20:33.000 --> 00:20:38.000]  如何的在當中可以看見這種力量
