
[00:00:00.000 --> 00:00:05.000]  因為聽主的道義才會有同心卒
[00:02:12.000 --> 00:02:15.000]  去學習聖經不同的道理
[00:02:15.000 --> 00:02:17.000]  去學習聖經不同的道理
[00:02:17.000 --> 00:02:19.000]  但有一次我參加一個主要學班
[00:02:19.000 --> 00:02:21.000]  有一次我參加一個主要學班
[00:02:21.000 --> 00:02:26.000]  一開始導師進來班房坐定沒多久之後
[00:02:26.000 --> 00:02:30.000]  有一次導師走進教室沒多久之後
[00:02:30.000 --> 00:02:32.000]  他就很認真地
[00:02:32.000 --> 00:02:33.000]  第一句就跟我們講了
[00:02:33.000 --> 00:02:36.000]  他很認真的對我們講
[00:02:36.000 --> 00:02:37.000]  各位大兄姊妹
[00:02:37.000 --> 00:02:39.000]  各位弟兄姊妹
[00:02:39.000 --> 00:02:41.000]  在沒講今天的課堂之前
[00:02:41.000 --> 00:02:42.000]  我想你明白一點
[00:02:42.000 --> 00:02:44.000]  在給你講今天的課程之前
[00:02:44.000 --> 00:02:46.000]  我希望你明白一點
[00:02:46.000 --> 00:02:48.000]  原來每一個基督徒
[00:02:48.000 --> 00:02:50.000]  原來每一個基督徒
[00:02:50.000 --> 00:02:53.000]  他們都是一個性格巨星
[00:02:53.000 --> 00:02:55.000]  都是一個性格巨星
[00:02:55.000 --> 00:02:56.000]  都是一個神學家
[00:02:56.000 --> 00:02:58.000]  都是一個神學家
[00:02:58.000 --> 00:03:00.000]  這個意思是什麼呢?
[00:03:00.000 --> 00:03:01.000]  這個意思是什麼呢?
[00:03:01.000 --> 00:03:03.000]  我揣摩了很多年
[00:03:03.000 --> 00:03:04.000]  終於開始明白
[00:03:04.000 --> 00:03:05.000]  我揣摩了很多年
[00:03:05.000 --> 00:03:07.000]  直到現在開始明白
[00:03:07.000 --> 00:03:10.000]  究竟我課主要學究竟教過什麼
[00:03:10.000 --> 00:03:12.000]  其實到現在我都忘記了
[00:03:12.000 --> 00:03:13.000]  教了主要學
[00:03:13.000 --> 00:03:15.000]  教了什麼我現在可能已經忘了
[00:03:15.000 --> 00:03:16.000]  但是他講這番話
[00:03:16.000 --> 00:03:17.000]  但是他講這番話
[00:03:17.000 --> 00:03:19.000]  隨著我越來越遇見
[00:03:19.000 --> 00:03:20.000]  不同的基督徒之後
[00:03:20.000 --> 00:03:22.000]  當我遇見不同的基督徒之後
[00:03:22.000 --> 00:03:24.000]  就越來越開始明白同意
[00:03:24.000 --> 00:03:26.000]  就開始明白並且同意
[00:03:26.000 --> 00:03:29.000]  因為無論作傳道人、牧者
[00:03:29.000 --> 00:03:32.000]  無論作傳道人、牧者
[00:03:32.000 --> 00:03:34.000]  即使你甚至是神學教授也好
[00:03:34.000 --> 00:03:35.000]  即使你甚至是神學教授也好
[00:03:35.000 --> 00:03:36.000]  還是聖經教授也好
[00:03:36.000 --> 00:03:39.000]  當我們很用心去將聖經的教導
[00:03:39.000 --> 00:03:41.000]  去逐步清楚教授的時候
[00:03:41.000 --> 00:03:44.000]  當聖經教授清楚教授的時候
[00:03:44.000 --> 00:03:45.000]  或者解釋
[00:03:45.000 --> 00:03:46.000]  或者解釋
[00:03:46.000 --> 00:03:48.000]  我都發現一個現象
[00:03:48.000 --> 00:03:50.000]  我都發現一個現象
[00:03:50.000 --> 00:03:51.000]  原來每一個信徒
[00:03:51.000 --> 00:03:54.000]  都只會聽他自己喜歡聽的一部份
[00:03:54.000 --> 00:03:57.000]  每一個信徒只喜歡聽他所想聽到的部份
[00:03:57.000 --> 00:03:58.000]  每一個信徒只喜歡聽他所想聽到的部份
[00:03:58.000 --> 00:04:01.000]  甚至是以感情用事的方法去解讀聖經
[00:04:01.000 --> 00:04:04.000]  甚至是以感情用事的方法去解讀聖經
[00:04:04.000 --> 00:04:07.000]  至於聖經教導的全面性
[00:04:07.000 --> 00:04:09.000]  至於聖經教導的全面性
[00:04:09.000 --> 00:04:11.000]  很容易被忽略
[00:04:11.000 --> 00:04:12.000]  很容易被忽略
[00:04:12.000 --> 00:04:16.000]  這個在西方的教育制度的研究裏面
[00:04:16.000 --> 00:04:18.000]  這個在西方的教育制度的研究裏面
[00:04:18.000 --> 00:04:20.000]  就稱之為Selective Hearing
[00:04:20.000 --> 00:04:21.000]  就稱之為Selective Hearing
[00:04:21.000 --> 00:04:23.000]  就是說有選擇性的聽
[00:04:23.000 --> 00:04:23.000]  就是說有選擇性的聽
[00:04:23.000 --> 00:04:24.000]  選擇性的收聽
[00:04:24.000 --> 00:04:25.000]  選擇性的收聽
[00:04:25.000 --> 00:04:26.000]  選擇性的收聽
[00:04:26.000 --> 00:04:29.000]  就算自己所了解所聽的
[00:04:29.000 --> 00:04:29.000]  就算自己所了解所聽的
[00:04:29.000 --> 00:04:30.000]  和聖經所講的
[00:04:30.000 --> 00:04:31.000]  和聖經所講的
[00:04:31.000 --> 00:04:32.000]  是暫納不了的話
[00:04:32.000 --> 00:04:33.000]  就算自己所講的
[00:04:33.000 --> 00:04:33.000]  和聖經所講的
[00:04:33.000 --> 00:04:34.000]  和聖經所講的
[00:04:34.000 --> 00:04:34.000]  和聖經所講的
[00:04:34.000 --> 00:04:35.000]  和聖經所講的
[00:04:35.000 --> 00:04:36.000]  但聖經找不到支持的話
[00:04:36.000 --> 00:04:36.000]  但聖經找不到支持的話
[00:04:36.000 --> 00:04:38.000]  很多時候只是堅持自己己見
[00:04:38.000 --> 00:04:47.000]  而其中一個最多爭論的題目
[00:04:47.000 --> 00:04:48.000]  就是我們今天復活節主日
[00:04:48.000 --> 00:04:48.000]  就是我們今天復活節主日
[00:04:48.000 --> 00:04:49.000]  就是我們今天復活節主日
[00:04:49.000 --> 00:04:52.000]  要一起為主題的復活的問題
[00:04:52.000 --> 00:04:53.000]  就是以今天的復活節主日
[00:04:53.000 --> 00:04:53.000]  就是以今天的復活節主日
[00:04:53.000 --> 00:04:54.000]  就是以今天的復活節主日
[00:04:54.000 --> 00:04:55.000]  以復活第二個主題的問題
[00:04:55.000 --> 00:04:57.000]  以復活第二個主題的問題
[00:04:57.000 --> 00:04:58.000]  讓我們透過復活節主日
[00:04:58.000 --> 00:04:59.000]  讓我們透過復活節主日
[00:04:59.000 --> 00:04:59.000]  讓我們透過復活節主日
[00:04:59.000 --> 00:05:00.000]  讓我們透過復活節主日
[00:05:00.000 --> 00:05:01.000]  我們了解復活的意義
[00:05:01.000 --> 00:05:02.000]  我們透過復活節主日
[00:05:02.000 --> 00:05:03.000]  我們了解復活的意義
[00:05:03.000 --> 00:05:03.000]  我們透過復活節主日
[00:05:03.000 --> 00:05:04.000]  我們透過復活節主日
[00:05:04.000 --> 00:05:08.000]  我們了解復活的意義
[00:05:08.000 --> 00:05:09.000]  為什麼是性格巨星呢?
[00:05:09.000 --> 00:05:09.000]  為什麼是性格巨星呢?
[00:05:09.000 --> 00:05:10.000]  因為很多時候我們只看我們自己看的東西
[00:05:10.000 --> 00:05:11.000]  因為很多時候我們只看我們自己看的東西
[00:05:11.000 --> 00:05:12.000]  因為很多時候我們只看我們自己看的東西
[00:05:12.000 --> 00:05:13.000]  因為我們有時候只看我們自己所看的東西
[00:05:13.000 --> 00:05:14.000]  因為我們有時候只看我們自己所看的東西
[00:05:14.000 --> 00:05:15.000]  我們也只講我們自己喜歡說的東西
[00:05:15.000 --> 00:05:16.000]  我們也只講我們自己喜歡說的東西
[00:05:16.000 --> 00:05:17.000]  我們也只講我們自己喜歡說的東西
[00:05:17.000 --> 00:05:18.000]  我們也只講我們自己喜歡說的東西
[00:05:18.000 --> 00:05:19.000]  我們也只講我們自己喜歡說的東西
[00:05:19.000 --> 00:05:20.000]  我們也只講我們自己喜歡說的東西
[00:05:20.000 --> 00:05:21.000]  我們也只講我們自己喜歡說的東西
[00:05:21.000 --> 00:05:22.000]  我們也只講我們自己喜歡說的東西
[00:05:22.000 --> 00:05:23.000]  我們也只講我們自己喜歡說的東西
[00:05:23.000 --> 00:05:24.000]  我們也只講我們自己喜歡說的東西
[00:05:34.000 --> 00:05:35.000]  我們也只講我們自己喜歡說的東西
[00:05:35.000 --> 00:05:36.000]  我們也只講我們自己喜歡說的東西
[00:05:36.000 --> 00:05:37.000]  我們也只講我們自己喜歡說的東西
[00:05:37.000 --> 00:05:38.000]  我們也只講我們自己喜歡說的東西
[00:05:38.000 --> 00:05:39.000]  我們也只講我們自己喜歡說的東西
[00:05:39.000 --> 00:05:40.000]  我們也只講我們自己喜歡說的東西
[00:05:40.000 --> 00:05:41.000]  我們也只講我們自己喜歡說的東西
[00:05:41.000 --> 00:05:42.000]  我們也只講我們自己喜歡說的東西
[00:05:42.000 --> 00:05:43.000]  我們也只講我們自己喜歡說的東西
[00:05:43.000 --> 00:05:44.000]  我們也只講我們自己喜歡說的東西
[00:05:44.000 --> 00:05:45.000]  我們也只講我們自己喜歡說的東西
[00:05:45.000 --> 00:05:46.000]  我們也只講我們自己喜歡說的東西
[00:05:46.000 --> 00:05:47.000]  我們也只講我們自己喜歡說的東西
[00:05:47.000 --> 00:05:48.000]  我們也只講我們自己喜歡說的東西
[00:05:48.000 --> 00:05:49.000]  我們也只講我們自己喜歡說的東西
[00:05:49.000 --> 00:05:50.000]  我們也只講我們自己喜歡說的東西
[00:05:50.000 --> 00:05:51.000]  我們也只講我們自己喜歡說的東西
[00:05:51.000 --> 00:05:52.000]  我們也只講我們自己喜歡說的東西
[00:05:52.000 --> 00:06:05.000]  我們也只講我們自己喜歡說的東西
[00:06:05.000 --> 00:06:06.000]  我們也只講我們自己喜歡說的東西
[00:06:06.000 --> 00:06:07.000]  我們也只講我們自己喜歡說的東西
[00:06:07.000 --> 00:06:08.000]  我們也只講我們自己喜歡說的東西
[00:06:08.000 --> 00:06:09.000]  我們也只講我們自己喜歡說的東西
[00:06:09.000 --> 00:06:10.000]  我們也只講我們自己喜歡說的東西
[00:06:10.000 --> 00:06:11.000]  我們也只講我們自己喜歡說的東西
[00:06:11.000 --> 00:06:12.000]  我們也只講我們自己喜歡說的東西
[00:06:12.000 --> 00:06:13.000]  我們也只講我們自己喜歡說的東西
[00:06:13.000 --> 00:06:14.000]  我們也只講我們自己喜歡說的東西
[00:06:14.000 --> 00:06:15.000]  我們也只講我們自己喜歡說的東西
[00:06:15.000 --> 00:06:16.000]  我們也只講我們自己喜歡說的東西
[00:06:16.000 --> 00:06:17.000]  我們也只講我們自己喜歡說的東西
[00:06:17.000 --> 00:06:18.000]  我們也只講我們自己喜歡說的東西
[00:06:18.000 --> 00:06:19.000]  我們也只講我們自己喜歡說的東西
[00:06:19.000 --> 00:06:20.000]  我們也只講我們自己喜歡說的東西
[00:06:20.000 --> 00:06:21.000]  我們也只講我們自己喜歡說的東西
[00:06:21.000 --> 00:06:22.000]  我們也只講我們自己喜歡說的東西
[00:06:22.000 --> 00:06:23.000]  我們也只講我們自己喜歡說的東西
[00:06:23.000 --> 00:06:24.000]  我們也只講我們自己喜歡說的東西
[00:06:24.000 --> 00:06:25.000]  我們也只講我們自己喜歡說的東西
[00:06:25.000 --> 00:06:26.000]  我們也只講我們自己喜歡說的東西
[00:06:26.000 --> 00:06:27.000]  我們也只講我們自己喜歡說的東西
[00:06:27.000 --> 00:06:28.000]  我們也只講我們自己喜歡說的東西
[00:06:28.000 --> 00:06:29.000]  我們也只講我們自己喜歡說的東西
[00:06:29.000 --> 00:06:30.000]  我們也只講我們自己喜歡說的東西
[00:06:30.000 --> 00:06:31.000]  我們也只講我們自己喜歡說的東西
[00:06:31.000 --> 00:06:32.000]  我們也只講我們自己喜歡說的東西
[00:06:32.000 --> 00:06:33.000]  我們也只講我們自己喜歡說的東西
[00:06:33.000 --> 00:06:34.000]  我們也只講我們自己喜歡說的東西
[00:06:34.000 --> 00:06:35.000]  我們也只講我們自己喜歡說的東西
[00:06:35.000 --> 00:06:36.000]  我們也只講我們自己喜歡說的東西
[00:06:36.000 --> 00:06:37.000]  我們也只講我們自己喜歡說的東西
[00:06:37.000 --> 00:06:38.000]  我們也只講我們自己喜歡說的東西
[00:06:38.000 --> 00:06:39.000]  我們也只講我們自己喜歡說的東西
[00:06:39.000 --> 00:07:02.000]  我們也只講我們自己喜歡說的東西
[00:07:09.000 --> 00:07:10.000]  我們也只講我們自己喜歡說的東西
[00:07:10.000 --> 00:07:11.000]  我們也只講我們自己喜歡說的東西
[00:07:11.000 --> 00:07:12.000]  我們也只講我們自己喜歡說的東西
[00:07:12.000 --> 00:07:13.000]  我們也只講我們自己喜歡說的東西
[00:07:13.000 --> 00:07:14.000]  我們也只講我們自己喜歡說的東西
[00:07:14.000 --> 00:07:15.000]  我們也只講我們自己喜歡說的東西
[00:07:15.000 --> 00:07:16.000]  我們也只講我們自己喜歡說的東西
[00:07:16.000 --> 00:07:17.000]  我們也只講我們自己喜歡說的東西
[00:07:17.000 --> 00:07:18.000]  我們也只講我們自己喜歡說的東西
[00:07:18.000 --> 00:07:19.000]  我們也只講我們自己喜歡說的東西
[00:07:19.000 --> 00:07:20.000]  我們也只講我們自己喜歡說的東西
[00:07:20.000 --> 00:07:21.000]  我們也只講我們自己喜歡說的東西
[00:07:21.000 --> 00:07:22.000]  我們也只講我們自己喜歡說的東西
[00:07:22.000 --> 00:07:23.000]  我們也只講我們自己喜歡說的東西
[00:07:23.000 --> 00:07:24.000]  我們也只講我們自己喜歡說的東西
[00:07:24.000 --> 00:07:25.000]  我們也只講我們自己喜歡說的東西
[00:07:25.000 --> 00:07:26.000]  我們也只講我們自己喜歡說的東西
[00:07:26.000 --> 00:07:27.000]  我們也只講我們自己喜歡說的東西
[00:07:27.000 --> 00:07:39.000]  我們也只講我們自己喜歡說的東西
[00:07:39.000 --> 00:07:42.000]  我們也只講我們自己喜歡說的東西
[00:07:42.000 --> 00:07:45.000]  我們也只講我們自己喜歡說的東西
[00:07:45.000 --> 00:07:48.000]  我們也只講我們自己喜歡說的東西
[00:07:48.000 --> 00:07:51.000]  我們也只講我們自己喜歡說的東西
[00:07:51.000 --> 00:07:53.000]  我們也只講我們自己喜歡說的東西
[00:07:53.000 --> 00:07:55.000]  我們也只講我們自己喜歡說的東西
[00:07:55.000 --> 00:07:57.000]  我們也只講我們自己喜歡說的東西
[00:07:57.000 --> 00:07:58.000]  我們也只講我們自己喜歡說的東西
[00:07:58.000 --> 00:07:59.000]  我們也只講我們自己喜歡說的東西
[00:07:59.000 --> 00:08:00.000]  我們也只講我們自己喜歡說的東西
[00:08:00.000 --> 00:08:01.000]  我們也只講我們自己喜歡說的東西
[00:08:01.000 --> 00:08:02.000]  我們也只講我們自己喜歡說的東西
[00:08:02.000 --> 00:08:03.000]  我們也只講我們自己喜歡說的東西
[00:08:03.000 --> 00:08:04.000]  我們也只講我們自己喜歡說的東西
[00:08:04.000 --> 00:08:05.000]  我們也只講我們自己喜歡說的東西
[00:08:05.000 --> 00:08:06.000]  我們也只講我們自己喜歡說的東西
[00:08:06.000 --> 00:08:07.000]  我們也只講我們自己喜歡說的東西
[00:08:07.000 --> 00:08:08.000]  我們也只講我們自己喜歡說的東西
[00:08:08.000 --> 00:08:09.000]  我們也只講我們自己喜歡說的東西
[00:08:09.000 --> 00:08:10.000]  我們也只講我們自己喜歡說的東西
[00:08:10.000 --> 00:08:11.000]  我們也只講我們自己喜歡說的東西
[00:08:11.000 --> 00:08:12.000]  我們也只講我們自己喜歡說的東西
[00:08:12.000 --> 00:08:13.000]  我們也只講我們自己喜歡說的東西
[00:08:13.000 --> 00:08:14.000]  我們也只講我們自己喜歡說的東西
[00:08:14.000 --> 00:08:39.000]  我們也只講我們自己喜歡說的東西
[00:08:44.000 --> 00:08:45.000]  我們也只講我們自己喜歡說的東西
[00:08:45.000 --> 00:08:46.000]  我們也只講我們自己喜歡說的東西
[00:08:46.000 --> 00:08:47.000]  我們也只講我們自己喜歡說的東西
[00:08:47.000 --> 00:08:48.000]  我們也只講我們自己喜歡說的東西
[00:08:48.000 --> 00:08:49.000]  我們也只講我們自己喜歡說的東西
[00:08:49.000 --> 00:08:50.000]  我們也只講我們自己喜歡說的東西
[00:08:50.000 --> 00:08:51.000]  我們也只講我們自己喜歡說的東西
[00:08:51.000 --> 00:08:52.000]  我們也只講我們自己喜歡說的東西
[00:08:52.000 --> 00:08:53.000]  我們也只講我們自己喜歡說的東西
[00:08:53.000 --> 00:08:54.000]  我們也只講我們自己喜歡說的東西
[00:08:54.000 --> 00:08:55.000]  我們也只講我們自己喜歡說的東西
[00:08:55.000 --> 00:08:56.000]  我們也只講我們自己喜歡說的東西
[00:08:56.000 --> 00:08:57.000]  我們也只講我們自己喜歡說的東西
[00:08:57.000 --> 00:08:58.000]  我們也只講我們自己喜歡說的東西
[00:08:58.000 --> 00:08:59.000]  我們也只講我們自己喜歡說的東西
[00:08:59.000 --> 00:09:00.000]  我們也只講我們自己喜歡說的東西
[00:09:00.000 --> 00:09:01.000]  我們也只講我們自己喜歡說的東西
[00:09:01.000 --> 00:09:02.000]  我們也只講我們自己喜歡說的東西
[00:09:02.000 --> 00:09:17.000]  我們也只講我們自己喜歡說的東西
[00:09:33.000 --> 00:09:37.000]  他會講一些東西是因為他有一些東西想跟你講
[00:09:37.000 --> 00:09:38.000]  於是就引用聖經
[00:09:38.000 --> 00:09:39.000]  於是就引用聖經
[00:09:39.000 --> 00:09:43.000]  你去講一些以自己私心想講給你知道的事情
[00:09:43.000 --> 00:09:44.000]  你去講一些以自己私心想講給你知道的事情
[00:09:44.000 --> 00:09:47.000]  你去講一些以自己私心想講給你知道的事情
[00:09:47.000 --> 00:09:50.000]  以真理去利用成為成就自己私心
[00:09:50.000 --> 00:09:51.000]  以真理去利用成為成就自己私心
[00:09:51.000 --> 00:09:52.000]  這種是一種嚴重的錯誤
[00:09:52.000 --> 00:09:53.000]  這種是一種嚴重的錯誤
[00:09:53.000 --> 00:09:54.000]  就是以真理來拯救自己的私心
[00:09:54.000 --> 00:09:55.000]  就是以真理來拯救自己的私心
[00:09:55.000 --> 00:09:56.000]  就是以真理來拯救自己的私心
[00:09:56.000 --> 00:09:57.000]  就是以真理來拯救自己的私心
[00:09:57.000 --> 00:09:58.000]  就是以真理來拯救自己的私心
[00:09:58.000 --> 00:10:02.000]  就犯了這個錯誤
[00:10:02.000 --> 00:10:04.000]  剛才董占會為我們讀得很清楚
[00:10:04.000 --> 00:10:05.000]  剛才董占會為我們讀得很清楚
[00:10:05.000 --> 00:10:06.000]  剛才董占會為我們讀得很清楚
[00:10:06.000 --> 00:10:07.000]  剛才董占會為我們讀得很清楚
[00:10:07.000 --> 00:10:08.000]  剛才董占會為我們讀得很清楚
[00:10:08.000 --> 00:10:09.000]  剛才董占會為我們讀得很清楚
[00:10:09.000 --> 00:10:10.000]  剛才董占會為我們讀得很清楚
[00:10:10.000 --> 00:10:11.000]  剛才董占會為我們讀得很清楚
[00:10:11.000 --> 00:10:12.000]  剛才董占會為我們讀得很清楚
[00:10:12.000 --> 00:10:13.000]  剛才董占會為我們讀得很清楚
[00:10:13.000 --> 00:10:14.000]  剛才董占會為我們讀得很清楚
[00:10:14.000 --> 00:10:15.000]  剛才董占會為我們讀得很清楚
[00:10:15.000 --> 00:10:16.000]  剛才董占會為我們讀得很清楚
[00:10:16.000 --> 00:10:41.000]  (廣東話)
[00:10:41.000 --> 00:11:04.000]  (廣東話)
[00:11:04.000 --> 00:11:06.000]  (廣東話)
[00:11:06.000 --> 00:11:10.000]  (廣東話)
[00:11:10.000 --> 00:11:39.980]  這個就算是隱智的,三分之二十五招,五字十字,猶太教裡面,總共有613條的法律條文,總括了整個舊約,有613條法規條文,整個舊約,其中一條就是這條了,我記得我去以色列讀書的時候,剛好那天就叫我讀這條,我知道當時去以色列讀書,正好就要我去讀這條,
[00:11:40.000 --> 00:12:00.000]  有一個猶太人的律法師在我面前問,你們基督教怎麼看的?擺明是挑戰我而已,所以我就記起這段聖經了,我們不要說我的例子了,這幫殺都該人是怎麼樣的呢?
[00:12:10.000 --> 00:12:32.980]  全上帝的說話,摩西這裡全上帝的說話,你不會否定這句話了吧?這個傳宗接代的條例,要守了是吧?如果是這樣的話,你又說有復活的事,那就有問題了,有什麼問題呢?
[00:12:32.980 --> 00:12:59.980]  他就說一家人有七兄弟,大哥娶了個太太,沒有兒子就死了,聖經這裡很明顯說是兒子,在猶太人的傳統裡面,生兒子是一個傳宗接代的一個很重要的信息,這個信息我們作為中國人應該不難了解吧?
[00:12:59.980 --> 00:13:13.980]  我們作為中國人應該不難了解。所以為什麼我們經常在網上看到中國大陸有些女嬰被殺死就是這個原因?在網上可以看到有些女嬰被殺死就是這個原因。
[00:13:13.980 --> 00:13:41.980]  中國過去多少十年了?一孩政策之後,生了個女兒怎麼辦?沒有後代了。我覺得生女兒挺好的,女兒要像爸爸一樣,女兒要像父親多一點,每個人都不一樣。
[00:13:41.980 --> 00:14:10.980]  所以生兒子很重要,中國大陸過去這麼多年來,如果生了第一個是女兒,第二個要是兒子。我認識一個朋友,他爸爸總共生了七個小孩,七個都是女兒,那就沒辦法了。
[00:14:10.980 --> 00:14:23.980]  現在就不用一孩政策了,現在不是一孩政策好很多了,現在這個問題都很難改變了。現在這個問題都很難改變了,這是不同的話題。
[00:14:23.980 --> 00:14:51.980]  按照規矩要其他六兄弟連續這樣直至生到兒子為止,不過這家人真是不幸,全部不育,連嫂子都死了,老小一女,沒有兒女。如果有復活的話,到天國的時候,耶穌你告訴我,這個嫂子究竟是誰的老婆?
[00:14:51.980 --> 00:14:53.980]  這個嫂子是誰的老婆呢?
[00:14:53.980 --> 00:14:57.980]  鄧小平,這個這樣的個案呢?
[00:14:57.980 --> 00:15:01.980]  這樣的個案,就是典型的一種詭辯。
[00:15:01.980 --> 00:15:03.980]  典型的詭辯。
[00:15:03.980 --> 00:15:04.980]  這個詭辯呢?
[00:15:04.980 --> 00:15:05.980]  為什麼是詭辯呢?
[00:15:05.980 --> 00:15:10.980]  詭辯的意思是,你答又死,不答都是死的。
[00:15:10.980 --> 00:15:14.980]  就是你答你也會死,你不答也會死。
[00:15:14.980 --> 00:15:19.980]  你如果答是她的第一個丈夫的太太。
[00:15:19.980 --> 00:15:21.980]  你如果答是她的第一個丈夫的太太。
[00:15:21.980 --> 00:15:25.980]  那就會造成一個倫常的慘劇了。
[00:15:25.980 --> 00:15:27.980]  就會造成一個倫常的慘劇。
[00:15:27.980 --> 00:15:29.980]  即是之後的六個全部亂倫。
[00:15:29.980 --> 00:15:31.980]  那六個全部是爛門。
[00:15:31.980 --> 00:15:36.980]  那是不是耶穌你說沒有復活了,那就沒有事了。
[00:15:36.980 --> 00:15:38.980]  耶穌說沒有復活,不就沒有事了。
[00:15:38.980 --> 00:15:40.980]  又中了他們的詭計。
[00:15:40.980 --> 00:15:41.980]  又中了他們的詭計。
[00:15:41.980 --> 00:15:43.980]  因為殺到那個人,不信有復活嘛。
[00:15:43.980 --> 00:15:45.980]  如果殺到那個人,不信有復活。
[00:15:45.980 --> 00:15:50.980]  來到這裡我們要停一停,我們要想一想。
[00:15:50.980 --> 00:15:56.980]  猶太人當中,原來分開不同的派別。
[00:15:56.980 --> 00:15:58.980]  分開不同的派別。
[00:15:58.980 --> 00:16:00.980]  最明顯有三大派別。
[00:16:00.980 --> 00:16:02.980]  最明顯有三大派別。
[00:16:02.980 --> 00:16:05.980]  第一類我們已經看過了,叫殺到該人。
[00:16:05.980 --> 00:16:07.980]  我們已經看到殺到該人。
[00:16:07.980 --> 00:16:09.980]  他完全不信有復活的事。
[00:16:09.980 --> 00:16:11.980]  他反而不相信有復活的事。
[00:16:11.980 --> 00:16:12.980]  不相信有天使的事。
[00:16:12.980 --> 00:16:13.980]  他反而不相信有天使的事。
[00:16:13.980 --> 00:16:14.980]  不相信有鬼魂的事。
[00:16:14.980 --> 00:16:15.980]  他反而不相信有鬼魂的事。
[00:16:15.980 --> 00:16:16.980]  不相信有鬼魂的事。
[00:16:16.980 --> 00:16:20.980]  第二派,叫做法尼塞人。
[00:16:20.980 --> 00:16:22.980]  第二派,叫做法尼塞人。
[00:16:22.980 --> 00:16:23.980]  法尼塞人是怎樣呢?
[00:16:23.980 --> 00:16:24.980]  法尼塞人是怎樣呢?
[00:16:24.980 --> 00:16:25.980]  他信有復活的事。
[00:16:25.980 --> 00:16:26.980]  他信有復活的事。
[00:16:26.980 --> 00:16:27.980]  他又信有天使的事。
[00:16:27.980 --> 00:16:28.980]  他又信有天使的事。
[00:16:28.980 --> 00:16:29.980]  他又信有鬼魂的事。
[00:16:29.980 --> 00:16:30.980]  他又信有鬼魂的事。
[00:16:30.980 --> 00:16:31.980]  他又信有鬼魂的事。
[00:16:31.980 --> 00:16:32.980]  牧師你在哪裏知道的?
[00:16:32.980 --> 00:16:33.980]  牧師你在哪裏知道的?
[00:16:33.980 --> 00:16:34.980]  聖經講的。
[00:16:34.980 --> 00:16:35.980]  聖經講的。
[00:16:35.980 --> 00:16:36.980]  試圖行傳。
