
[00:00:00.000 --> 00:00:02.000]  讓我們在聆聽主的說話之前
[00:01:14.000 --> 00:01:17.000]  俄牧師你知不知道最近你講的道
[00:01:17.000 --> 00:01:20.000]  有些大很多人都不聽了
[00:01:20.000 --> 00:01:22.000]  我說是嗎?為什麼?
[00:01:22.000 --> 00:01:24.000]  他說因為你講了一些東西
[00:01:24.000 --> 00:01:27.000]  其實未必他們能夠那麼接受
[00:01:27.000 --> 00:01:31.000]  在這裡我想重新提出一點
[00:01:31.000 --> 00:01:35.000]  我講道不是需要你接不接受
[00:01:35.000 --> 00:01:38.000]  我是需要的只是期望
[00:01:38.000 --> 00:01:40.000]  你對上帝的說話接不接受
[00:01:40.000 --> 00:01:42.000]  我可以錯的
[00:01:42.000 --> 00:01:43.000]  沒問題的
[00:01:43.000 --> 00:01:44.000]  你不接受我講的東西
[00:01:44.000 --> 00:01:45.000]  是絕對沒問題
[00:01:45.000 --> 00:01:47.000]  但如果我講的東西
[00:01:47.000 --> 00:01:49.000]  在聖經裡面有提及的
[00:01:49.000 --> 00:01:51.000]  而你去不接受
[00:01:51.000 --> 00:01:53.000]  這個是值得信徒去反思的事情
[00:01:53.000 --> 00:01:55.000]  這是第一點我想去回應的
[00:01:55.000 --> 00:01:57.000]  第二件事就是
[00:01:57.000 --> 00:02:00.000]  特別有一些信徒去看
[00:02:00.000 --> 00:02:02.000]  但爾利書有一個前設
[00:02:02.000 --> 00:02:03.000]  我相信有很多
[00:02:03.000 --> 00:02:04.000]  不是很多
[00:02:04.000 --> 00:02:06.000]  是絕大部分的信徒
[00:02:06.000 --> 00:02:08.000]  對於但爾利書
[00:02:08.000 --> 00:02:10.000]  甚至看先知書都有一個前設
[00:02:10.000 --> 00:02:11.000]  就是說
[00:02:11.000 --> 00:02:12.000]  我要看先知書
[00:02:12.000 --> 00:02:14.000]  就是要讓先知講了一個說話
[00:02:14.000 --> 00:02:16.000]  怎樣在後世要對應
[00:02:16.000 --> 00:02:22.000]  而去做一個實現上帝啟示的一個預言
[00:02:22.000 --> 00:02:25.000]  這種解釋方法
[00:02:25.000 --> 00:02:27.000]  其實是根深蒂固
[00:02:27.000 --> 00:02:29.000]  在很多信徒生命裡面
[00:02:29.000 --> 00:02:32.000]  但是我再重新講多一次
[00:02:32.000 --> 00:02:35.000]  無論是但爾利書也好
[00:02:35.000 --> 00:02:38.000]  或者其他先知書的內容
[00:02:38.000 --> 00:02:42.000]  絕對是對於當時寫
[00:02:42.000 --> 00:02:46.000]  這些先知書的第一讀者
[00:02:46.000 --> 00:02:49.000]  以及寫這本書的作者
[00:02:49.000 --> 00:02:51.000]  是有他本身的意義
[00:02:51.000 --> 00:02:54.000]  因為這樣才能夠去帶出
[00:02:54.000 --> 00:02:59.000]  每一卷書的本身的用意和目的
[00:02:59.000 --> 00:03:02.000]  如果我們只是被一種前設
[00:03:02.000 --> 00:03:05.000]  去影響我們去看一卷聖經的時候
[00:03:05.000 --> 00:03:07.000]  難怪在今天
[00:03:07.000 --> 00:03:10.000]  很多的信徒是仍然
[00:03:10.000 --> 00:03:13.000]  是用一種固有他自己的思想
[00:03:13.000 --> 00:03:15.000]  去看一卷聖經的時候
[00:03:15.000 --> 00:03:17.000]  而不合自己心意
[00:03:17.000 --> 00:03:20.000]  他就會脾氣上帝的說話
[00:03:20.000 --> 00:03:22.000]  我再次重新講多一次
[00:03:22.000 --> 00:03:25.000]  你可以不聽我講任何的講道
[00:03:25.000 --> 00:03:28.000]  不過我很期望的是
[00:03:28.000 --> 00:03:30.000]  你去聽的是上帝的說話
[00:03:30.000 --> 00:03:33.000]  如果我說的話是在聖經沒有的話
[00:03:33.000 --> 00:03:36.000]  我歡迎你提出去糾正我
[00:03:36.000 --> 00:03:39.000]  因為我是一個
[00:03:39.000 --> 00:03:42.000]  我不敢說我是一個好好目者
[00:03:42.000 --> 00:03:44.000]  不過至少我有一個心態
[00:03:44.000 --> 00:03:48.000]  就是我很開通地去理解你的困難
[00:03:48.000 --> 00:03:52.000]  而牧羊的工作就是要去理解你的困難
[00:03:52.000 --> 00:03:57.000]  然後去幫助你跳過那些困難、那些為難
[00:03:57.000 --> 00:04:01.000]  這樣你才能夠在靈性上面有所成長
[00:04:01.000 --> 00:04:03.000]  這個也是我作為一個目者
[00:04:03.000 --> 00:04:05.000]  我覺得最首要的事件
[00:04:05.000 --> 00:04:09.000]  所以為什麼我在禱告之後才講這番話
[00:04:09.000 --> 00:04:10.000]  這個不是避諸
[00:04:10.000 --> 00:04:12.000]  這個是在上帝裡面
[00:04:12.000 --> 00:04:14.000]  我們是需要學習的事情
[00:04:14.000 --> 00:04:17.000]  我們回到今天看的這卷聖經
[00:04:17.000 --> 00:04:20.000]  在《大義利書》第十一章
[00:04:20.000 --> 00:04:23.000]  第三十六至第四十五節
[00:04:23.000 --> 00:04:26.000]  這段聖經講些什麼呢?
[00:04:26.000 --> 00:04:29.000]  其實今天很多的教會的教徒
[00:04:29.000 --> 00:04:34.000]  或者是在教會的所謂神職人員裡面
[00:04:34.000 --> 00:04:38.000]  有時候我們會跌入一個很容易的陷阱
[00:04:38.000 --> 00:04:41.000]  就是我們為了得到今時今日
[00:04:41.000 --> 00:04:43.000]  我們得到一些的成就
[00:04:43.000 --> 00:04:47.000]  特別可能在侍奉的神職人員裡面
[00:04:47.000 --> 00:04:50.000]  希望他牧養的教會要很多人
[00:04:50.000 --> 00:04:53.000]  很興旺、很多事工
[00:04:53.000 --> 00:04:55.000]  很有影響力在這個世界
[00:04:55.000 --> 00:05:01.000]  於是乎他就在這個世界漸漸去妥協
[00:05:01.000 --> 00:05:02.000]  又或者很多信徒
[00:05:02.000 --> 00:05:05.000]  因為在他自己平日的生活裡面
[00:05:05.000 --> 00:05:07.000]  為了要保住自己的工作
[00:05:07.000 --> 00:05:12.000]  於是乎他也都跟這個世界有些妥協
[00:05:12.000 --> 00:05:14.000]  我記得曾經有一年
[00:05:14.000 --> 00:05:16.000]  有一個弟兄是我們教會一位長者
[00:05:16.000 --> 00:05:18.000]  他在香港移民過來的
[00:05:18.000 --> 00:05:22.000]  他就有一次知道我回香港的時候
[00:05:22.000 --> 00:05:24.000]  他就跟我說
[00:05:24.000 --> 00:05:26.000]  他說黃牧師你回香港
[00:05:26.000 --> 00:05:29.000]  可不可以去一去我香港以前的教會
[00:05:29.000 --> 00:05:31.000]  我很多時候我會去聚會
[00:05:31.000 --> 00:05:36.000]  但是我不會去一間教會有些什麼做的
[00:05:36.000 --> 00:05:38.000]  但是他就很強調
[00:05:38.000 --> 00:05:42.000]  你可不可以跟我們教會的長輩去傾談一下
[00:05:42.000 --> 00:05:45.000]  有些事或者你可以幫一下他們
[00:05:45.000 --> 00:05:49.000]  或者講一兩堂道也好
[00:05:49.000 --> 00:05:51.000]  我就說如果是這樣
[00:05:51.000 --> 00:05:54.000]  不如你跟對方的教會的執事
[00:05:54.000 --> 00:05:56.000]  跟我去聯絡一下
[00:05:56.000 --> 00:05:59.000]  因為正式他想我去參與的
[00:05:59.000 --> 00:06:02.000]  都要有他的聯絡
[00:06:02.000 --> 00:06:05.000]  當我回到香港的時候
[00:06:05.000 --> 00:06:11.000]  在約定他們執事的見面的日子的上午
[00:06:11.000 --> 00:06:15.000]  我就收到一個突然間他們教會的傳導人的電話
[00:06:15.000 --> 00:06:20.000]  他說我知道你今晚會跟我們教會的長輩見面
[00:06:20.000 --> 00:06:23.000]  我說是啊到時都希望見到你
[00:06:23.000 --> 00:06:26.000]  然後他說我很想馬上見你
[00:06:26.000 --> 00:06:28.000]  你知道時差的事
[00:06:28.000 --> 00:06:31.000]  我們還沒有調教好
[00:06:31.000 --> 00:06:33.000]  在香港剛剛回去
[00:06:33.000 --> 00:06:36.000]  他說我想馬上見你
[00:06:36.000 --> 00:06:38.000]  我說現在只是七點多
[00:06:38.000 --> 00:06:39.000]  早上你上班了
[00:06:39.000 --> 00:06:41.000]  沒問題的你來了
[00:06:41.000 --> 00:06:43.000]  之後到七點多
[00:06:43.000 --> 00:06:45.000]  我就去到他的辦公室
[00:06:45.000 --> 00:06:47.000]  大約還沒有到七點半
[00:06:47.000 --> 00:06:49.000]  因為很近我家
[00:06:49.000 --> 00:06:51.000]  去到的時候
[00:06:51.000 --> 00:06:55.000]  他就馬上見我
[00:06:55.000 --> 00:06:58.000]  他叫我坐在門口
[00:06:58.000 --> 00:07:00.000]  坐了大約一個小時左右
[00:07:00.000 --> 00:07:02.000]  然後他就叫我進去他的辦公室
[00:07:02.000 --> 00:07:04.000]  跟他談
[00:07:04.000 --> 00:07:06.000]  當我跟他談的時候
[00:07:06.000 --> 00:07:11.000]  他就說我知道你回來會準備跟我們執事聊天
[00:07:11.000 --> 00:07:15.000]  我說是啊因為你們的前輩有跟我聯絡
[00:07:15.000 --> 00:07:17.000]  想看看有沒有幫到你
[00:07:17.000 --> 00:07:20.000]  我在香港有大約一個月的時間
[00:07:20.000 --> 00:07:24.000]  然後他就跟我說很多很多
[00:07:24.000 --> 00:07:27.000]  這間教會很困難的
[00:07:27.000 --> 00:07:29.000]  當我談的時候我就開始發覺到
[00:07:29.000 --> 00:07:32.000]  其實他心裏的想法就是
[00:07:32.000 --> 00:07:34.000]  我想回去搶他的工作
[00:07:34.000 --> 00:07:38.000]  後來到晚上的時候
[00:07:38.000 --> 00:07:39.000]  他不出現
[00:07:39.000 --> 00:07:41.000]  就跟他執事會談的時候
[00:07:41.000 --> 00:07:43.000]  他們執事會就跟我們說
[00:07:43.000 --> 00:07:45.000]  他正準備跟這個傳道人
[00:07:45.000 --> 00:07:49.000]  review他們那個聘用的合約
[00:07:49.000 --> 00:07:52.000]  原來最近才知道
[00:07:52.000 --> 00:07:55.000]  真人真事我直接面對的就是
[00:07:55.000 --> 00:07:57.000]  原來香港的牧者
[00:07:57.000 --> 00:08:00.000]  他們用的聘用方法是
[00:08:00.000 --> 00:08:02.000]  半年review一次
[00:08:02.000 --> 00:08:04.000]  一年review一次
[00:08:04.000 --> 00:08:05.000]  每年review
[00:08:05.000 --> 00:08:06.000]  review三年之後
[00:08:06.000 --> 00:08:10.000]  才說叫做請一個長的牧者的工夫
[00:08:10.000 --> 00:08:13.000]  這個我當然我不作批評
[00:08:13.000 --> 00:08:17.000]  但我覺得如果上帝要帶一個牧者去你的教會
[00:08:17.000 --> 00:08:19.000]  你不應該這樣做的
[00:08:19.000 --> 00:08:22.000]  不過從這件事裏面我會發覺
[00:08:22.000 --> 00:08:25.000]  因為很多人
[00:08:25.000 --> 00:08:28.000]  甚至是神職人員為了保持住
[00:08:28.000 --> 00:08:31.000]  自己可以在某一個崗位
[00:08:31.000 --> 00:08:34.000]  或者某一份職位裏面
[00:08:34.000 --> 00:08:36.000]  可以長存的時候
[00:08:36.000 --> 00:08:38.000]  他就唯有要想盡方法
[00:08:38.000 --> 00:08:41.000]  甚至是社會的人喜歡的方法
[00:08:41.000 --> 00:08:44.000]  來去討好他們
[00:08:44.000 --> 00:08:46.000]  希望維持到自己那份工作
[00:08:46.000 --> 00:08:49.000]  在那裏有那個地位
[00:08:49.000 --> 00:08:52.000]  但這個是不是真是基督徒應有的態度
[00:08:52.000 --> 00:08:55.000]  屬神的子民應有的表現呢
[00:08:55.000 --> 00:08:58.000]  今天我們去看這個
[00:08:58.000 --> 00:08:59.000]  但爾利書
[00:08:59.000 --> 00:09:03.000]  蒸蒸其實就是要討論到一個這樣的題目
[00:09:03.000 --> 00:09:06.000]  今天我們有很多時候
[00:09:06.000 --> 00:09:08.000]  很多的事件
[00:09:08.000 --> 00:09:12.000]  好像迫著我們一定要和這個世界
[00:09:12.000 --> 00:09:13.000]  有所連結
[00:09:13.000 --> 00:09:15.000]  有所靠攏
[00:09:15.000 --> 00:09:18.000]  在之前的但爾利書我們已經說過了
[00:09:18.000 --> 00:09:22.000]  世界的政治混亂的而且確
[00:09:22.000 --> 00:09:24.000]  使得很多人會覺得
[00:09:24.000 --> 00:09:26.000]  我很厭倦不如算了
[00:09:26.000 --> 00:09:29.000]  我妥協就罷了
[00:09:29.000 --> 00:09:32.000]  但是這種是不是真是基督徒
[00:09:32.000 --> 00:09:35.000]  或者神的子民應有的現象呢
[00:09:35.000 --> 00:09:38.000]  今天我們去看這條題目
[00:09:38.000 --> 00:09:40.000]  就是怎樣去洞悉
[00:09:40.000 --> 00:09:42.000]  一個很短視的靠攏
[00:09:42.000 --> 00:09:45.000]  其實是一件危險的事
[00:09:45.000 --> 00:09:48.000]  當我們能夠去洞悉到這一點的時候
[00:09:48.000 --> 00:09:50.000]  我們就不會這麼輕易
[00:09:50.000 --> 00:09:52.000]  去和這個世界妥協
[00:09:52.000 --> 00:09:54.000]  就好像今天
[00:09:54.000 --> 00:09:55.000]  譬如我自己這樣說
[00:09:55.000 --> 00:09:57.000]  我作為一個牧者
[00:09:57.000 --> 00:10:00.000]  我會看到很多教會為了要讓
[00:10:00.000 --> 00:10:04.000]  會眾能夠欣賞這位牧者
[00:10:04.000 --> 00:10:06.000]  能夠在他們的裏面
[00:10:06.000 --> 00:10:12.000]  於是乎很多的牧者就做到要去討好他們的會友
[00:10:12.000 --> 00:10:14.000]  譬如今時今日的教會
[00:10:14.000 --> 00:10:18.000]  沒有所謂贊頌式的敬拜
[00:10:18.000 --> 00:10:20.000]  好像我們這樣這麼悶的
[00:10:20.000 --> 00:10:22.000]  只要唱詩集的
[00:10:22.000 --> 00:10:24.000]  你知不知道現在的信徒
[00:10:24.000 --> 00:10:26.000]  近十年八載不知道什麼叫做詩集的
[00:10:26.000 --> 00:10:28.000]  他們沒見過詩集
[00:10:28.000 --> 00:10:30.000]  他們只見過Projector的
[00:10:30.000 --> 00:10:32.000]  那為什麼呢
[00:10:32.000 --> 00:10:34.000]  因為他們根本就不明白
[00:10:34.000 --> 00:10:36.000]  敬拜是一回什麼事
[00:10:36.000 --> 00:10:37.000]  但是因為現在這個時代的人
[00:10:37.000 --> 00:10:39.000]  喜歡所謂贊頌式的敬拜
[00:10:39.000 --> 00:10:42.000]  贊頌式的敬拜也使你更加投入
[00:10:42.000 --> 00:10:44.000]  感受上會很好
[00:10:44.000 --> 00:10:46.000]  甚至玩了燈光
[00:10:46.000 --> 00:10:48.000]  幻象
[00:10:48.000 --> 00:10:50.000]  還有氣味
[00:10:50.000 --> 00:10:52.000]  你知不知道現在有些教會
[00:10:52.000 --> 00:10:54.000]  學了一些商場
[00:10:54.000 --> 00:10:56.000]  大家知不知道去商場去買東西呢
[00:10:56.000 --> 00:10:58.000]  你為什麼這麼容易去買東西
[00:10:58.000 --> 00:11:00.000]  你知不知道去商場
[00:11:00.000 --> 00:11:04.000]  因為商場現在噴很多的香味
[00:11:04.000 --> 00:11:06.000]  在他的空氣當中
[00:11:06.000 --> 00:11:08.000]  並且播著一些音樂
[00:11:08.000 --> 00:11:10.000]  可以誘導你去買東西
[00:11:10.000 --> 00:11:14.000]  這些我在讀大學的時候
[00:11:14.000 --> 00:11:16.000]  特別讀城市規劃的時候
[00:11:16.000 --> 00:11:18.000]  設計商場
[00:11:18.000 --> 00:11:21.000]  已經很早有的一些技術
[00:11:21.000 --> 00:11:23.000]  說真的已經是三十多年前
[00:11:23.000 --> 00:11:24.000]  我讀
[00:11:24.000 --> 00:11:27.000]  暴露了我讀了多久
[00:11:27.000 --> 00:11:30.000]  三十多年前我在讀大學的時候
[00:11:30.000 --> 00:11:32.000]  已經知道這些技倆
[00:11:32.000 --> 00:11:34.000]  很多人不知道
[00:11:34.000 --> 00:11:36.000]  而教會也久而久之
[00:11:36.000 --> 00:11:37.000]  就用這種方法
[00:11:37.000 --> 00:11:39.000]  你看看上帝輕香的祭臨
[00:11:39.000 --> 00:11:41.000]  到我們教會裏面
[00:11:41.000 --> 00:11:43.000]  噴了煙霧
[00:11:43.000 --> 00:11:45.000]  使得你會覺得很投入
[00:11:45.000 --> 00:11:49.000]  感覺上好像神降臨在我們身上一樣
[00:11:49.000 --> 00:11:51.000]  這些種種的技術
[00:11:51.000 --> 00:11:53.000]  甚至我們先前所談論到的
[00:11:53.000 --> 00:11:55.000]  所謂細胞小組
[00:11:55.000 --> 00:11:58.000]  這些的做法
[00:11:58.000 --> 00:12:01.000]  其實都是和這個世界結連
[00:12:01.000 --> 00:12:03.000]  連繫甚至靠攏
[00:12:03.000 --> 00:12:05.000]  來去保住
[00:12:05.000 --> 00:12:07.000]  在教會裏面
[00:12:07.000 --> 00:12:09.000]  或者信眾的人數增多
[00:12:09.000 --> 00:12:11.000]  或者保障目者
[00:12:11.000 --> 00:12:14.000]  有些成功的案例
[00:12:14.000 --> 00:12:17.000]  可以讓他在年終的評審當中
[00:12:17.000 --> 00:12:19.000]  保住份工
[00:12:19.000 --> 00:12:20.000]  這些的做法
[00:12:20.000 --> 00:12:23.000]  結局造成今天的教會
[00:12:23.000 --> 00:12:25.000]  不是更加在屬靈生命上
[00:12:25.000 --> 00:12:27.000]  成長更穩固
[00:12:27.000 --> 00:12:29.000]  而是造成了教會
[00:12:29.000 --> 00:12:31.000]  更表面化
[00:12:31.000 --> 00:12:36.000]  更加沒有根基的一種信仰建造
[00:12:36.000 --> 00:12:38.000]  我曾經聽過一位目者這樣說
[00:12:38.000 --> 00:12:41.000]  他說搞小組其實有一個好處
[00:12:41.000 --> 00:12:43.000]  就是搞一搞小組
[00:12:43.000 --> 00:12:45.000]  大家就會更加熟悉
[00:12:45.000 --> 00:12:46.000]  但是我提出
[00:12:46.000 --> 00:12:48.000]  我說搞小組化的教會
[00:12:48.000 --> 00:12:49.000]  最大的一個問題就是
[00:12:49.000 --> 00:12:52.000]  小組裏面的小組組長
[00:12:52.000 --> 00:12:55.000]  其實本身的神學都可能未清未楚
[00:12:55.000 --> 00:12:57.000]  在這樣的情況之下
[00:12:57.000 --> 00:12:59.000]  很容易他們的靈性
[00:12:59.000 --> 00:13:01.000]  和他們的神學會扭曲
[00:13:01.000 --> 00:13:02.000]  他說不要緊
[00:13:02.000 --> 00:13:04.000]  扭曲就扭曲
[00:13:04.000 --> 00:13:08.000]  扭曲了會導致教會的弟兄姊妹
[00:13:08.000 --> 00:13:11.000]  會有很多的爭執或者分裂
[00:13:11.000 --> 00:13:13.000]  他說不要緊
[00:13:13.000 --> 00:13:15.000]  當教會的弟兄姊妹
[00:13:15.000 --> 00:13:17.000]  有一批不聽話的時候
[00:13:17.000 --> 00:13:19.000]  我們就分堂
[00:13:19.000 --> 00:13:21.000]  我們就將他去做直堂工作
[00:13:21.000 --> 00:13:23.000]  教會增長了
[00:13:23.000 --> 00:13:25.000]  由一間就變兩間
[00:13:25.000 --> 00:13:26.000]  甚至由兩間變三間
[00:13:26.000 --> 00:13:28.000]  三間變四間都可以
[00:13:28.000 --> 00:13:31.000]  這些就叫細胞小組教會
[00:13:31.000 --> 00:13:35.000]  很多分裂開去
[00:13:35.000 --> 00:13:37.000]  但是結局我們看到今天的教會
[00:13:37.000 --> 00:13:39.000]  分裂就分裂
[00:13:39.000 --> 00:13:43.000]  我們是和上帝分裂
[00:13:43.000 --> 00:13:47.000]  所以來到今天這一段的聖經
[00:13:47.000 --> 00:13:49.000]  讓我們去看看
[00:13:49.000 --> 00:13:52.000]  怎樣去避免墮入這種毒癮
[00:13:52.000 --> 00:13:54.000]  我稱這種毒癮叫虔誠的毒癮
[00:13:54.000 --> 00:13:56.000]  你覺得自己以為很虔誠
[00:13:56.000 --> 00:13:58.000]  在教會很有偉身
[00:13:58.000 --> 00:14:00.000]  或者在你的信仰的道路上
[00:14:00.000 --> 00:14:02.000]  你會覺得自己很投入在上帝裡面
[00:14:02.000 --> 00:14:06.000]  但是原來你是和上帝越走越遠
[00:14:06.000 --> 00:14:08.000]  而這個正正是
[00:14:08.000 --> 00:14:12.000]  但以你擔心猶大的子民
[00:14:12.000 --> 00:14:14.000]  最大的問題
[00:14:14.000 --> 00:14:16.000]  我們一起去看看這段聖經說什麼
[00:14:16.000 --> 00:14:18.000]  我們再次打開這段聖經
[00:14:18.000 --> 00:14:20.000]  但以你書第十一章
[00:14:20.000 --> 00:14:22.000]  第三十六至四十五節
[00:14:22.000 --> 00:14:24.000]  剛才Karen幫我們已經讀了一次
[00:14:24.000 --> 00:14:26.000]  我們自己再讀多一次
[00:14:26.000 --> 00:14:28.000]  請大家一起打開
[00:14:28.000 --> 00:14:30.000]  然後我們一起讀
[00:14:30.000 --> 00:14:32.000]  我們一起讀
[00:14:32.000 --> 00:14:34.000]  王必任意而行
[00:14:34.000 --> 00:14:36.000]  自高自大
[00:14:36.000 --> 00:14:38.000]  超過所有的神
[00:14:38.000 --> 00:14:40.000]  若用其意的話
[00:14:40.000 --> 00:14:42.000]  攻擊萬神之神
[00:14:42.000 --> 00:14:44.000]  他必行事亨通
[00:14:44.000 --> 00:14:47.000]  直到主的憤怒完畢
[00:14:47.000 --> 00:14:49.000]  因為所定的事
[00:14:49.000 --> 00:14:51.000]  必然成就
[00:14:51.000 --> 00:14:54.000]  他必不怨他列祖的神
[00:14:54.000 --> 00:14:57.000]  也不顧婦女所羨慕的神
[00:14:57.000 --> 00:15:00.000]  無論何神他都不顧
[00:15:00.000 --> 00:15:02.000]  因為他必自大
[00:15:02.000 --> 00:15:04.000]  高過一切
[00:15:04.000 --> 00:15:07.000]  他倒要敬拜保障的神
[00:15:07.000 --> 00:15:11.000]  用金銀寶石和可愛私物
[00:15:11.000 --> 00:15:15.000]  敬拜他列祖所不認識的神
[00:15:15.000 --> 00:15:18.000]  他必靠外邦神的幫助
[00:15:18.000 --> 00:15:21.000]  攻破最堅固的保障
[00:15:21.000 --> 00:15:23.000]  凡承認他的
[00:15:23.000 --> 00:15:27.000]  他必將榮耀加給他們
[00:15:27.000 --> 00:15:29.000]  使他們管轄許多人
[00:15:29.000 --> 00:15:33.000]  又有賄賂分地與他們
[00:15:33.000 --> 00:15:34.000]  都沒了
[00:15:34.000 --> 00:15:37.000]  南方王要與他交戰
[00:15:37.000 --> 00:15:40.000]  北方王必用戰車
[00:15:40.000 --> 00:15:42.000]  馬兵和許多戰船
[00:15:42.000 --> 00:15:46.000]  勢如暴風來攻擊他
[00:15:46.000 --> 00:15:48.000]  也必進入列國
[00:15:48.000 --> 00:15:50.000]  如洪水氾濫
[00:15:50.000 --> 00:15:53.000]  又必進入那榮美之地
[00:15:53.000 --> 00:15:56.000]  有許多國就被傾覆
[00:15:56.000 --> 00:15:59.000]  但以東人、摩訶人
[00:15:59.000 --> 00:16:01.000]  和一大半阿滿人
[00:16:01.000 --> 00:16:03.000]  必脫離他的手
[00:16:03.000 --> 00:16:06.000]  他必伸手攻擊列國
[00:16:06.000 --> 00:16:09.000]  埃及地也不得脫離
[00:16:09.000 --> 00:16:13.000]  他必把持埃及的金銀財寶
[00:16:13.000 --> 00:16:16.000]  和各樣的寶物
[00:16:16.000 --> 00:16:21.000]  利比亞人和古實人都必跟從他
[00:16:21.000 --> 00:16:23.000]  但從東方和北方
[00:16:23.000 --> 00:16:26.000]  必有消息擾亂他
[00:16:26.000 --> 00:16:28.000]  他就大發烈怒出去
[00:16:28.000 --> 00:16:31.000]  要將多人殺滅正盡
[00:16:31.000 --> 00:16:35.000]  他必在海和榮美的聖山中間
[00:16:35.000 --> 00:16:38.000]  設立他如宮殿的帳幕
[00:16:38.000 --> 00:16:41.000]  然而到了他的結局
[00:16:41.000 --> 00:16:44.000]  必無人能幫助他
[00:16:44.000 --> 00:16:46.000]  我們回顧一下
[00:16:46.000 --> 00:16:50.000]  看一看之前我們所講到的一些內容
[00:16:50.000 --> 00:16:52.000]  首先在先前我們講過
[00:16:52.000 --> 00:16:55.000]  有關於這個所謂北國的王
[00:16:55.000 --> 00:16:59.000]  翻譯叫做安條克四世
[00:16:59.000 --> 00:17:01.000]  其實這段的歷史
[00:17:01.000 --> 00:17:04.000]  已經是達爾利死了之後
[00:17:04.000 --> 00:17:06.000]  我想好幾百年的日子
[00:17:06.000 --> 00:17:08.000]  因為達爾利死的時候
[00:17:08.000 --> 00:17:11.000]  大約是公元前的五百多年的時間
[00:17:11.000 --> 00:17:14.000]  但是這段的歷史已經是公元前
[00:17:14.000 --> 00:17:17.000]  二百至一百六十四年的時間
[00:17:17.000 --> 00:17:19.000]  所以那個至少
[00:17:19.000 --> 00:17:22.000]  有四百多年的時間的分別
[00:17:22.000 --> 00:17:26.000]  達爾利要知道這一切的異象
[00:17:26.000 --> 00:17:27.000]  做什麼呢
[00:17:27.000 --> 00:17:28.000]  又沒有詳情的
[00:17:28.000 --> 00:17:30.000]  因為不知道誰是北國
[00:17:30.000 --> 00:17:31.000]  誰是南國
[00:17:31.000 --> 00:17:33.000]  裡面講的東西
[00:17:33.000 --> 00:17:35.000]  其實你都不知道是什麼發生
[00:17:35.000 --> 00:17:38.000]  而達爾利自己都不斷講不知道
[00:17:38.000 --> 00:17:39.000]  如果大家去看看
[00:17:39.000 --> 00:17:41.000]  到第十二章裡面
[00:17:41.000 --> 00:17:42.000]  到第十二章他仍然都說
[00:17:42.000 --> 00:17:44.000]  我不知道這裡發生什麼事
[00:17:44.000 --> 00:17:47.000]  所以如果我們解釋聖經的時候
[00:17:47.000 --> 00:17:49.000]  我們要刻意將這段聖經
[00:17:49.000 --> 00:17:51.000]  要解得很仔細
[00:17:51.000 --> 00:17:54.000]  歷史對應歷史這樣去講
[00:17:54.000 --> 00:17:56.000]  經文對歷史的配對
[00:17:56.000 --> 00:17:58.000]  其實不是達爾利要看的東西
[00:17:58.000 --> 00:18:00.000]  天事要達爾利知道
[00:18:00.000 --> 00:18:03.000]  只有一個籠統的一個
[00:18:03.000 --> 00:18:05.000]  大概的歷史發展
