
[00:00:00.000 --> 00:00:02.000]  今天是母親節的主日
[00:01:44.000 --> 00:01:46.000]  當她搖身一變,不再是少女
[00:01:46.000 --> 00:01:47.000]  變成媽媽的時候
[00:01:47.000 --> 00:01:49.000]  她們已經不會做「師奶」的
[00:01:49.000 --> 00:01:51.000]  特別是在男女平等之下
[00:01:51.000 --> 00:01:53.000]  工作、讀書、受教育的狀態
[00:01:53.000 --> 00:01:56.000]  我們兩性都是一樣的
[00:01:56.000 --> 00:01:58.000]  於是出現了他們心目中的理想
[00:01:58.000 --> 00:01:59.000]  要做什麼呢?
[00:01:59.000 --> 00:02:00.000]  Supermom
[00:02:00.000 --> 00:02:04.000]  所以是女強人,也是超人
[00:02:04.000 --> 00:02:05.000]  一邊要照顧兒子
[00:02:05.000 --> 00:02:07.000]  要打理家務
[00:02:07.000 --> 00:02:10.000]  然後還要去上班
[00:02:10.000 --> 00:02:13.000]  因此你都可以想像和明白
[00:02:13.000 --> 00:02:16.000]  不同年代的女人
[00:02:16.000 --> 00:02:18.000]  都會面對不同的壓力
[00:02:18.000 --> 00:02:21.000]  不能說誰比誰辛苦
[00:02:21.000 --> 00:02:24.000]  只不過是各自都會覺得
[00:02:24.000 --> 00:02:25.000]  很辛苦和很大壓力
[00:02:25.000 --> 00:02:26.000]  想像一下
[00:02:26.000 --> 00:02:29.000]  如果剛生了孩子的新手
[00:02:29.000 --> 00:02:31.000]  媽媽是最大的問題
[00:02:31.000 --> 00:02:33.000]  因為最慘的就是
[00:02:33.000 --> 00:02:36.000]  聽到孩子不斷哭
[00:02:36.000 --> 00:02:37.000]  其實是很崩潰的
[00:02:37.000 --> 00:02:40.000]  那為什麼別人那麼快斷夜奶
[00:02:40.000 --> 00:02:42.000]  而自己卻不斷哭呢?
[00:02:42.000 --> 00:02:43.000]  是很複雜的
[00:02:43.000 --> 00:02:45.000]  如果這麼幸運
[00:02:45.000 --> 00:02:48.000]  你在你的爸爸媽媽
[00:02:48.000 --> 00:02:50.000]  把你當成公主一樣長大之後
[00:02:50.000 --> 00:02:52.000]  然後你很希望自己快快樂樂
[00:02:52.000 --> 00:02:55.000]  和王子結婚之後
[00:02:55.000 --> 00:02:57.000]  就可以快樂地生活下去
[00:02:57.000 --> 00:02:58.000]  你就會發覺這件事不是這樣的
[00:02:58.000 --> 00:03:00.000]  因為一結婚已經是
[00:03:00.000 --> 00:03:01.000]  整個家是垃圾的
[00:03:01.000 --> 00:03:03.000]  原來家務是要人做的
[00:03:03.000 --> 00:03:04.000]  現在最慘的就是
[00:03:04.000 --> 00:03:05.000]  就像牧師所說的
[00:03:05.000 --> 00:03:06.000]  做了又不做
[00:03:06.000 --> 00:03:08.000]  不做就很鬼角的狀況
[00:03:08.000 --> 00:03:10.000]  於是兩夫妻新婚階段
[00:03:10.000 --> 00:03:14.000]  大部分都是因為家務而吵架的
[00:03:14.000 --> 00:03:15.000]  因此
[00:03:15.000 --> 00:03:16.000]  你想想
[00:03:16.000 --> 00:03:18.000]  平權是一件好事嗎?
[00:03:18.000 --> 00:03:19.000]  某程度來說
[00:03:19.000 --> 00:03:21.000]  男女平等
[00:03:21.000 --> 00:03:24.000]  我們就發現在COVID期間
[00:03:24.000 --> 00:03:27.000]  大家很恨的家務
[00:03:27.000 --> 00:03:29.000]  對於我們有兩位
[00:03:29.000 --> 00:03:33.000]  癡身子女在身邊的媽媽
[00:03:33.000 --> 00:03:35.000]  是絕對不恨的
[00:03:35.000 --> 00:03:37.000]  都不知道多想上班
[00:03:37.000 --> 00:03:39.000]  他們都說離開家裡
[00:03:39.000 --> 00:03:42.000]  人生才可以得到自由
[00:03:42.000 --> 00:03:44.000]  因此雖然現在是母親節的時間
[00:03:44.000 --> 00:03:45.000]  但都請你
[00:03:45.000 --> 00:03:47.000]  真的可以關心一下
[00:03:47.000 --> 00:03:48.000]  我們身邊特別年輕
[00:03:48.000 --> 00:03:52.000]  正在上班、照顧孩子的媽媽們
[00:03:52.000 --> 00:03:55.000]  因為在所謂統計調查裡
[00:03:55.000 --> 00:03:58.000]  其實大家都在關注
[00:03:58.000 --> 00:04:00.000]  我們很多媽媽
[00:04:00.000 --> 00:04:02.000]  都在情緒困擾裡
[00:04:02.000 --> 00:04:04.000]  有些是過激的
[00:04:04.000 --> 00:04:06.000]  就是狂躁
[00:04:06.000 --> 00:04:09.000]  但亦有一些是抑鬱的
[00:04:09.000 --> 00:04:10.000]  所以弟兄
[00:04:10.000 --> 00:04:11.000]  不幸的是
[00:04:11.000 --> 00:04:13.000]  如果你旁邊那一方
[00:04:13.000 --> 00:04:15.000]  是又狂躁又抑鬱的
[00:04:15.000 --> 00:04:16.000]  那你的人生
[00:04:16.000 --> 00:04:18.000]  就會像過山車一樣
[00:04:18.000 --> 00:04:19.000]  又上又下
[00:04:19.000 --> 00:04:22.000]  看到婦女現代的壓力是很大的
[00:04:22.000 --> 00:04:24.000]  因為大家開始發覺
[00:04:24.000 --> 00:04:25.000]  平權又要上班
[00:04:25.000 --> 00:04:26.000]  又要擔家的時候
[00:04:26.000 --> 00:04:28.000]  原來生活壓力
[00:04:28.000 --> 00:04:30.000]  對於一個婦女來說
[00:04:30.000 --> 00:04:31.000]  壓力都很大
[00:04:31.000 --> 00:04:33.000]  以前我媽媽那裡
[00:04:33.000 --> 00:04:34.000]  不是沒有壓力
[00:04:34.000 --> 00:04:35.000]  都是很窮的
[00:04:35.000 --> 00:04:36.000]  都是入不敷支
[00:04:36.000 --> 00:04:37.000]  不過很簡單
[00:04:37.000 --> 00:04:39.000]  媽媽就拉開一個五桶櫃
[00:04:39.000 --> 00:04:40.000]  裡面有一個盤子
[00:04:40.000 --> 00:04:42.000]  有錢就拿去買菜
[00:04:42.000 --> 00:04:43.000]  就是這麼簡單
[00:04:43.000 --> 00:04:45.000]  沒錢就跟老公說沒錢了
[00:04:45.000 --> 00:04:47.000]  但現在我們反而是
[00:04:47.000 --> 00:04:49.000]  自己又有收入又要計算
[00:04:49.000 --> 00:04:51.000]  又要去處理所有事情的時候
[00:04:51.000 --> 00:04:54.000]  錢原來對於一個媽媽的壓力
[00:04:54.000 --> 00:04:56.000]  來源都是很重的
[00:04:56.000 --> 00:04:57.000]  而這件事
[00:04:57.000 --> 00:04:59.000]  過往的媽媽是比較少的
[00:04:59.000 --> 00:05:00.000]  我媽媽說
[00:05:00.000 --> 00:05:02.000]  從來都沒有想過自己的
[00:05:02.000 --> 00:05:04.000]  所有事情都是為了你們
[00:05:04.000 --> 00:05:05.000]  就很簡單
[00:05:05.000 --> 00:05:06.000]  買什麼菜
[00:05:06.000 --> 00:05:07.000]  沒有想自己喜歡吃什麼
[00:05:07.000 --> 00:05:09.000]  只想著你們可以吃到什麼
[00:05:09.000 --> 00:05:11.000]  然後他們沒有計劃去旅行
[00:05:11.000 --> 00:05:12.000]  沒有計劃去休息
[00:05:12.000 --> 00:05:13.000]  沒有計劃去做Facial
[00:05:13.000 --> 00:05:15.000]  也沒有看過一部電影
[00:05:15.000 --> 00:05:16.000]  所以我媽媽常常說
[00:05:16.000 --> 00:05:19.000]  一輩子都只對著你們
[00:05:19.000 --> 00:05:22.000]  未曾自己有機會生活過
[00:05:22.000 --> 00:05:25.000]  我們見到上一代的媽媽這麼苦
[00:05:25.000 --> 00:05:27.000]  所以我們當然不跟這條路
[00:05:27.000 --> 00:05:28.000]  但是反過來
[00:05:28.000 --> 00:05:31.000]  當開始自己好去想自己的需要的時候
[00:05:31.000 --> 00:05:34.000]  其實也多了一重的壓力
[00:05:34.000 --> 00:05:35.000]  是吧
[00:05:35.000 --> 00:05:36.000]  究竟怎樣夠時間
[00:05:36.000 --> 00:05:39.000]  在這麼有限的時間和錢
[00:05:39.000 --> 00:05:40.000]  各方面的安排
[00:05:40.000 --> 00:05:41.000]  而安排得好
[00:05:41.000 --> 00:05:43.000]  都是現代媽媽的困難
[00:05:43.000 --> 00:05:46.000]  而子女不是因為你上班就不用理會的
[00:05:46.000 --> 00:05:49.000]  你的補習、補師身份是直到永遠的
[00:05:49.000 --> 00:05:52.000]  因此如果你上班
[00:05:52.000 --> 00:05:54.000]  可能會有更大壓力的
[00:05:54.000 --> 00:05:56.000]  就是小孩子的成績表
[00:05:56.000 --> 00:05:59.000]  不知道什麼時候改了個名字
[00:05:59.000 --> 00:06:01.000]  變成了媽媽的成績表
[00:06:01.000 --> 00:06:04.000]  我們以前的媽媽是簡單很多
[00:06:04.000 --> 00:06:06.000]  我媽媽就是拿一張成績表回來看
[00:06:06.000 --> 00:06:08.000]  全部是藍色字的
[00:06:08.000 --> 00:06:09.000]  那就OK的
[00:06:09.000 --> 00:06:10.000]  她是簽名的
[00:06:10.000 --> 00:06:12.000]  所以有很多頑皮的同學
[00:06:12.000 --> 00:06:17.000]  把36分用藍色原子筆填滿
[00:06:17.000 --> 00:06:19.000]  她媽媽是不知道的
[00:06:19.000 --> 00:06:20.000]  那就簽名
[00:06:20.000 --> 00:06:21.000]  有書讀就可以了
[00:06:21.000 --> 00:06:23.000]  好像很好笑
[00:06:23.000 --> 00:06:25.000]  但是真的這麼簡單
[00:06:25.000 --> 00:06:26.000]  某程度來說
[00:06:26.000 --> 00:06:27.000]  傻人也有傻福
[00:06:27.000 --> 00:06:30.000]  所以好像壓力就沒有現在那麼重
[00:06:30.000 --> 00:06:32.000]  當然你說婚姻的問題
[00:06:32.000 --> 00:06:34.000]  婆媳的問題
[00:06:34.000 --> 00:06:36.000]  事實上是搞不定的
[00:06:36.000 --> 00:06:37.000]  婆媳問題
[00:06:37.000 --> 00:06:39.000]  我們跟台灣的節目聊了一聊
[00:06:39.000 --> 00:06:41.000]  她問我們這個情況嚴不嚴重
[00:06:41.000 --> 00:06:43.000]  我說我們不知道有多嚴重
[00:06:43.000 --> 00:06:45.000]  因為婆媳關係在香港
[00:06:45.000 --> 00:06:49.000]  是說不出來的秘密
[00:06:49.000 --> 00:06:51.000]  我們小組這麼友好
[00:06:51.000 --> 00:06:52.000]  大家都不同
[00:06:52.000 --> 00:06:53.000]  我們都不說的
[00:06:53.000 --> 00:06:54.000]  但是裡面有沒有壓力的
[00:06:54.000 --> 00:06:55.000]  有的
[00:06:55.000 --> 00:06:57.000]  甚至現在雖然不一起住
[00:06:57.000 --> 00:06:58.000]  但是始終
[00:06:58.000 --> 00:07:00.000]  四個老人家
[00:07:00.000 --> 00:07:02.000]  他們有病有痛的時候
[00:07:02.000 --> 00:07:03.000]  其實在照顧
[00:07:03.000 --> 00:07:05.000]  在怎樣處理
[00:07:05.000 --> 00:07:07.000]  都是很多壓力
[00:07:07.000 --> 00:07:10.000]  當然上班就還有上班的壓力
[00:07:10.000 --> 00:07:11.000]  因此今年
[00:07:11.000 --> 00:07:12.000]  不知道是不是突然間
[00:07:12.000 --> 00:07:15.000]  大家很意識到這個問題
[00:07:15.000 --> 00:07:17.000]  香港出了兩部
[00:07:17.000 --> 00:07:19.000]  是關於媽媽的電影
[00:07:19.000 --> 00:07:20.000]  我這樣說
[00:07:20.000 --> 00:07:21.000]  我兩部都看完了
[00:07:21.000 --> 00:07:22.000]  最重要就是
[00:07:22.000 --> 00:07:23.000]  我不想回家煮飯
[00:07:23.000 --> 00:07:24.000]  所以
[00:07:24.000 --> 00:07:25.000]  出去看一部電影
[00:07:25.000 --> 00:07:26.000]  吃一頓飯
[00:07:26.000 --> 00:07:27.000]  誰知道
[00:07:27.000 --> 00:07:29.000]  怎麼全部變成了媽媽電影
[00:07:29.000 --> 00:07:30.000]  我們看了兩部電影了
[00:07:30.000 --> 00:07:31.000]  簡單來說
[00:07:31.000 --> 00:07:33.000]  我都借用一下他們
[00:07:33.000 --> 00:07:35.000]  給我們很多啟發
[00:07:35.000 --> 00:07:36.000]  和很多思考
[00:07:36.000 --> 00:07:37.000]  一部電影是說
[00:07:37.000 --> 00:07:39.000]  現在媽媽面對的苦
[00:07:39.000 --> 00:07:40.000]  而另一部
[00:07:40.000 --> 00:07:43.000]  是說上一代媽媽的苦
[00:07:43.000 --> 00:07:44.000]  你說兩個
[00:07:44.000 --> 00:07:45.000]  誰比較苦
[00:07:45.000 --> 00:07:46.000]  誰比較慘
[00:07:46.000 --> 00:07:48.000]  我覺得我們不應該這樣評論
[00:07:48.000 --> 00:07:49.000]  其實苦不苦
[00:07:49.000 --> 00:07:51.000]  其實很看個人的
[00:07:51.000 --> 00:07:53.000]  所謂抗疫的能力
[00:07:53.000 --> 00:07:54.000]  但是
[00:07:54.000 --> 00:07:55.000]  兩個媽媽
[00:07:55.000 --> 00:07:58.000]  都是很困難去面對
[00:07:58.000 --> 00:08:01.000]  她自己做媽媽這個角色
[00:08:01.000 --> 00:08:02.000]  不過有沒有分別
[00:08:02.000 --> 00:08:03.000]  有的
[00:08:03.000 --> 00:08:04.000]  我反而這樣去看
[00:08:04.000 --> 00:08:05.000]  兩個的媽媽
[00:08:05.000 --> 00:08:07.000]  因為會在不同的時代
[00:08:07.000 --> 00:08:09.000]  所以她們面對的壓力
[00:08:09.000 --> 00:08:11.000]  是有不同的
[00:08:11.000 --> 00:08:12.000]  上一代的壓力
[00:08:12.000 --> 00:08:14.000]  的確在戰亂裡面
[00:08:14.000 --> 00:08:16.000]  是一個很艱難的時間
[00:08:16.000 --> 00:08:17.000]  最慘還是
[00:08:17.000 --> 00:08:20.000]  她們是男女不平等的階段
[00:08:20.000 --> 00:08:21.000]  男尊女卑
[00:08:21.000 --> 00:08:23.000]  我終於聽回
[00:08:23.000 --> 00:08:24.000]  我自小在家裡
[00:08:24.000 --> 00:08:25.000]  經常被奶奶罵的
[00:08:25.000 --> 00:08:28.000]  就是你們這些蝕本貨
[00:08:28.000 --> 00:08:29.000]  弟兄姊妹
[00:08:29.000 --> 00:08:30.000]  不要以為師傅誇張
[00:08:30.000 --> 00:08:31.000]  看下電影你就知道
[00:08:31.000 --> 00:08:32.000]  真是這樣
[00:08:32.000 --> 00:08:34.000]  生了兩個女兒
[00:08:34.000 --> 00:08:35.000]  就是蝕本貨
[00:08:35.000 --> 00:08:36.000]  說不定你是大婦
[00:08:36.000 --> 00:08:37.000]  是老公都好
[00:08:37.000 --> 00:08:38.000]  你奶奶就立刻
[00:08:38.000 --> 00:08:39.000]  可以和你的老公
[00:08:39.000 --> 00:08:41.000]  娶回一個名媒正娶
[00:08:41.000 --> 00:08:43.000]  因為她生了小孩
[00:08:43.000 --> 00:08:45.000]  所以是很困難的
[00:08:45.000 --> 00:08:46.000]  你自己做媽媽都好
[00:08:46.000 --> 00:08:47.000]  但是原來你生小孩
[00:08:47.000 --> 00:08:48.000]  生女兒
[00:08:48.000 --> 00:08:49.000]  不對你決定
[00:08:49.000 --> 00:08:50.000]  但那個壓力
[00:08:50.000 --> 00:08:51.000]  是你仍然承受的
[00:08:51.000 --> 00:08:52.000]  當然
[00:08:52.000 --> 00:08:53.000]  我們很久沒有見
[00:08:53.000 --> 00:08:57.000]  奶奶長大拳那個氣派
[00:08:57.000 --> 00:08:58.000]  所以
[00:08:58.000 --> 00:08:59.000]  在那個年代
[00:08:59.000 --> 00:09:00.000]  做女人
[00:09:00.000 --> 00:09:02.000]  或者做媽媽
[00:09:02.000 --> 00:09:05.000]  所面對的痛苦是很難
[00:09:05.000 --> 00:09:07.000]  我們現在這裡是理解不到的
[00:09:07.000 --> 00:09:08.000]  問題是
[00:09:08.000 --> 00:09:11.000]  當時更慘的就是窮
[00:09:11.000 --> 00:09:12.000]  窮到一個位置
[00:09:12.000 --> 00:09:13.000]  是沒有供活的
[00:09:13.000 --> 00:09:15.000]  是沒有救濟金的
[00:09:15.000 --> 00:09:17.000]  沒有人幫到你
[00:09:17.000 --> 00:09:19.000]  因為大家都很窮
[00:09:19.000 --> 00:09:20.000]  所以如果在整個戲
[00:09:20.000 --> 00:09:21.000]  表達出來的
[00:09:21.000 --> 00:09:23.000]  當日的媽媽的難處
[00:09:23.000 --> 00:09:24.000]  就是什麼
[00:09:24.000 --> 00:09:25.000]  為了生存
[00:09:25.000 --> 00:09:26.000]  最大的目的
[00:09:26.000 --> 00:09:29.000]  就是要找到一瓦遮頭
[00:09:29.000 --> 00:09:31.000]  讓子女可以睡覺
[00:09:31.000 --> 00:09:33.000]  讓他們有飯吃
[00:09:33.000 --> 00:09:34.000]  不要想著
[00:09:34.000 --> 00:09:36.000]  你媽媽會美美女女
[00:09:36.000 --> 00:09:37.000]  這樣打扮
[00:09:37.000 --> 00:09:39.000]  不要想著你媽媽
[00:09:39.000 --> 00:09:42.000]  陰聲世氣地跟你說話
[00:09:42.000 --> 00:09:44.000]  女兒你吃什麼
[00:09:44.000 --> 00:09:45.000]  有東西給你吃
[00:09:45.000 --> 00:09:46.000]  你快點吃
[00:09:46.000 --> 00:09:47.000]  否則你沒得吃
[00:09:47.000 --> 00:09:48.000]  整個世界
[00:09:48.000 --> 00:09:50.000]  一個母親
[00:09:50.000 --> 00:09:51.000]  在當時的年代
[00:09:51.000 --> 00:09:53.000]  所面對的壓力
[00:09:53.000 --> 00:09:54.000]  是已經超乎
[00:09:54.000 --> 00:09:56.000]  只是在說一個家庭
[00:09:56.000 --> 00:09:57.000]  但是
[00:09:57.000 --> 00:09:58.000]  另一個的故事
[00:09:58.000 --> 00:10:00.000]  就已經是搖身變身
[00:10:00.000 --> 00:10:01.000]  是現代的香港
[00:10:01.000 --> 00:10:03.000]  大家都有書讀
[00:10:03.000 --> 00:10:05.000]  大家都有自己的理想
[00:10:05.000 --> 00:10:07.000]  然後大家對於婚姻
[00:10:07.000 --> 00:10:10.000]  對於我們的下一代
[00:10:10.000 --> 00:10:11.000]  有很多憧憬
[00:10:11.000 --> 00:10:13.000]  有很多幻想
[00:10:13.000 --> 00:10:15.000]  因此當中雖然太平盛世
[00:10:15.000 --> 00:10:17.000]  男女亦都平權
[00:10:17.000 --> 00:10:19.000]  所謂的奶奶
[00:10:19.000 --> 00:10:21.000]  只是把嘴巴撕掉
[00:10:21.000 --> 00:10:22.000]  但是小小事
[00:10:22.000 --> 00:10:24.000]  媳婦有面色
[00:10:24.000 --> 00:10:26.000]  奶奶也不會怎麼說話
[00:10:26.000 --> 00:10:27.000]  不過
[00:10:27.000 --> 00:10:28.000]  人與人之間
[00:10:28.000 --> 00:10:30.000]  是否因為這樣就沒有壓力
[00:10:30.000 --> 00:10:31.000]  反而他們的壓力
[00:10:31.000 --> 00:10:32.000]  我看到
[00:10:32.000 --> 00:10:34.000]  可能上一套是看不到的
[00:10:34.000 --> 00:10:36.000]  因為同學會
[00:10:36.000 --> 00:10:38.000]  大家吃飯
[00:10:38.000 --> 00:10:40.000]  原來真的很大壓力
[00:10:40.000 --> 00:10:42.000]  你做什麼工作
[00:10:42.000 --> 00:10:43.000]  你嫁個老公
[00:10:43.000 --> 00:10:44.000]  又做什麼工作
[00:10:44.000 --> 00:10:46.000]  你住什麼房子
[00:10:46.000 --> 00:10:47.000]  如果有子女
[00:10:47.000 --> 00:10:49.000]  你子女讀什麼學校
[00:10:49.000 --> 00:10:50.000]  那些
[00:10:50.000 --> 00:10:51.000]  閒談的慰問
[00:10:51.000 --> 00:10:54.000]  全部都好像有壓力
[00:10:54.000 --> 00:10:55.000]  原來這一代
[00:10:55.000 --> 00:10:57.000]  反而在太平盛世
[00:10:57.000 --> 00:10:59.000]  大家都是
[00:10:59.000 --> 00:11:01.000]  不用為生存而奮鬥的
[00:11:01.000 --> 00:11:03.000]  反而很多比較
[00:11:03.000 --> 00:11:05.000]  當人給人的時候
[00:11:05.000 --> 00:11:07.000]  就真的會給死人
[00:11:07.000 --> 00:11:08.000]  而最大的壓力
[00:11:08.000 --> 00:11:09.000]  還有一樣東西
[00:11:09.000 --> 00:11:10.000]  就是來自自己
[00:11:10.000 --> 00:11:12.000]  因為我們已經不是在底層生活了
[00:11:12.000 --> 00:11:14.000]  我們不是為了求生存
[00:11:14.000 --> 00:11:16.000]  人已經很想有自我實現
[00:11:16.000 --> 00:11:18.000]  自我的理想
[00:11:18.000 --> 00:11:19.000]  不過
[00:11:19.000 --> 00:11:20.000]  自我實現
[00:11:20.000 --> 00:11:22.000]  自己實踐自己的理想
[00:11:22.000 --> 00:11:24.000]  是不是這麼容易得到的呢
[00:11:24.000 --> 00:11:26.000]  這個人間的生活
[00:11:26.000 --> 00:11:27.000]  是不是真的可以
[00:11:27.000 --> 00:11:29.000]  一直這樣向好呢
[00:11:29.000 --> 00:11:31.000]  是很多很多問號的
[00:11:31.000 --> 00:11:32.000]  如果在網上你看到
[00:11:32.000 --> 00:11:34.000]  對於兩套戲的評論
[00:11:34.000 --> 00:11:36.000]  有不同的反應
[00:11:36.000 --> 00:11:37.000]  有不同的取向
[00:11:37.000 --> 00:11:38.000]  我不管了
[00:11:38.000 --> 00:11:41.000]  我自己反而去看他們的評論的時候
[00:11:41.000 --> 00:11:43.000]  我突然間看到四個字
[00:11:43.000 --> 00:11:45.000]  有一點點硬硬
[00:11:45.000 --> 00:11:48.000]  唯武則降
[00:11:48.000 --> 00:11:50.000]  我不知道這個很古老的字
[00:11:50.000 --> 00:11:51.000]  可能大家都未必聽過
[00:11:51.000 --> 00:11:52.000]  很生氣的那些
[00:11:52.000 --> 00:11:54.000]  但是大家都明白我的意思
[00:11:54.000 --> 00:11:56.000]  就是說做了媽媽的
[00:11:56.000 --> 00:11:59.000]  就一定是可以很剛強的
[00:11:59.000 --> 00:12:02.000]  不知道是一個讚賞
[00:12:02.000 --> 00:12:04.000]  還是一個諷刺
[00:12:04.000 --> 00:12:06.000]  剛才我很喜歡他們
[00:12:06.000 --> 00:12:08.000]  兒童教會那首歌
[00:12:08.000 --> 00:12:09.000]  是的
[00:12:09.000 --> 00:12:10.000]  丁子梅
[00:12:10.000 --> 00:12:11.000]  你有沒有想過
[00:12:11.000 --> 00:12:14.000]  你媽媽曾經也是笑淚過的
[00:12:14.000 --> 00:12:16.000]  我們真的忘記了
[00:12:16.000 --> 00:12:18.000]  這個年代的自己
[00:12:18.000 --> 00:12:21.000]  唯武是否一定要剛強的呢
[00:12:21.000 --> 00:12:24.000]  是否每個都是惡屎藍燈
[00:12:24.000 --> 00:12:27.000]  是否每個都粗聲粗氣的呢
[00:12:27.000 --> 00:12:28.000]  姐妹們
[00:12:28.000 --> 00:12:29.000]  曾幾何時
[00:12:29.000 --> 00:12:31.000]  我們多想小鳥依人
[00:12:31.000 --> 00:12:32.000]  是不是
[00:12:32.000 --> 00:12:34.000]  特別是做了媽媽那些
[00:12:34.000 --> 00:12:35.000]  做女兒的時候
[00:12:35.000 --> 00:12:37.000]  都很少張開嘴巴說話的
[00:12:37.000 --> 00:12:39.000]  但是做了媽媽
[00:12:39.000 --> 00:12:41.000]  都難逃一劫的了
[00:12:41.000 --> 00:12:43.000]  所以大部份
[00:12:43.000 --> 00:12:44.000]  姐妹去到五十歲
[00:12:44.000 --> 00:12:46.000]  小心留意的
[00:12:46.000 --> 00:12:47.000]  就是你會有節
[00:12:47.000 --> 00:12:49.000]  什麼節節的問題
[00:12:49.000 --> 00:12:51.000]  一看醫生
[00:12:51.000 --> 00:12:52.000]  醫生就說
[00:12:52.000 --> 00:12:53.000]  是女人都有的了
[00:12:53.000 --> 00:12:54.000]  你五十歲
[00:12:54.000 --> 00:12:55.000]  怎樣也罵過兒女的了
[00:12:55.000 --> 00:12:58.000]  原來有關係的
[00:12:58.000 --> 00:13:01.000]  兩套戲的媽媽都很勇敢
[00:13:01.000 --> 00:13:04.000]  兩套戲的媽媽都很努力
[00:13:04.000 --> 00:13:05.000]  問題是
[00:13:05.000 --> 00:13:07.000]  究竟有什麼是令到
[00:13:07.000 --> 00:13:09.000]  兩套戲的結果是完全不同
[00:13:09.000 --> 00:13:12.000]  整個氣氛看的戲都不同的
[00:13:12.000 --> 00:13:13.000]  唯武則剛
[00:13:13.000 --> 00:13:14.000]  我真的很想說
[00:13:14.000 --> 00:13:16.000]  不要想著你的媽媽
[00:13:16.000 --> 00:13:18.000]  是那麼堅強
[00:13:18.000 --> 00:13:21.000]  沒有女人想做女強人的
[00:13:21.000 --> 00:13:22.000]  很坦白
[00:13:22.000 --> 00:13:24.000]  女強人都很想找個男人
[00:13:24.000 --> 00:13:26.000]  的肩膀去捱一下
[00:13:26.000 --> 00:13:27.000]  這套戲
[00:13:27.000 --> 00:13:28.000]  令到很多人
[00:13:28.000 --> 00:13:30.000]  都一定流眼淚的
[00:13:30.000 --> 00:13:31.000]  你問我
[00:13:31.000 --> 00:13:33.000]  前面已經是濕濕聲聲
[00:13:33.000 --> 00:13:34.000]  看到下面的人
[00:13:34.000 --> 00:13:35.000]  因為我做了高
[00:13:35.000 --> 00:13:36.000]  已經是拿起紙的了
[00:13:36.000 --> 00:13:37.000]  嘩
