
[00:00:00.000 --> 00:00:01.320]  各位同志早晨
[00:04:52.400 --> 00:04:55.920]  為的就是在歷史裏面吸取教訓
[00:04:55.920 --> 00:05:02.560]  可能在一個沒有了歷史前景的絕望裏面
[00:05:02.560 --> 00:05:04.800]  他們能夠走出這個黑暗
[00:05:04.800 --> 00:05:06.280]  再寫歷史
[00:05:06.280 --> 00:05:09.520]  他們就以摩西五經
[00:05:09.520 --> 00:05:11.640]  裏面那個神的誡命
[00:05:12.000 --> 00:05:12.960]  為天意
[00:05:12.960 --> 00:05:15.360]  特別是生命記
[00:05:15.360 --> 00:05:16.880]  法典裏面
[00:05:16.880 --> 00:05:18.200]  神的要求
[00:05:18.200 --> 00:05:21.880]  他用這個生命記法典
[00:05:21.880 --> 00:05:27.600]  去審視人在歷史裏面不同時刻的回應
[00:05:27.600 --> 00:05:30.520]  然後整理出
[00:05:30.520 --> 00:05:33.560]  幾百年來他們歷史的興亡
[00:05:33.560 --> 00:05:35.080]  背後的道理
[00:05:35.080 --> 00:05:37.680]  於是他們慢慢就寫下
[00:05:37.680 --> 00:05:38.920]  約書亞記
[00:05:38.920 --> 00:05:40.400]  時思記
[00:05:40.800 --> 00:05:42.040]  薩姆爾記
[00:05:42.040 --> 00:05:43.560]  列王記
[00:05:43.560 --> 00:05:47.240]  現在的學者稱這四卷歷史書
[00:05:47.240 --> 00:05:49.040]  叫做
[00:05:49.040 --> 00:05:52.960]  生命記學派的歷史書寫
[00:05:52.960 --> 00:05:56.400]  而生命記神學的重點
[00:05:56.400 --> 00:05:59.440]  其實就是主耶穌基督後來所說的
[00:05:59.440 --> 00:06:02.680]  你要盡心盡性盡力
[00:06:02.680 --> 00:06:04.520]  盡意愛主你的神
[00:06:04.520 --> 00:06:07.880]  又要愛鄰舍如同自己
[00:06:08.920 --> 00:06:11.080]  一個人能夠盡心愛神
[00:06:11.080 --> 00:06:12.840]  敬畏神
[00:06:12.840 --> 00:06:15.000]  就能夠明白自己
[00:06:15.000 --> 00:06:18.200]  並不是創造歷史的主人
[00:06:18.200 --> 00:06:21.880]  而是讓天意實現的僕人
[00:06:21.880 --> 00:06:27.360]  而至於怎樣叫做天意的實現呢
[00:06:27.360 --> 00:06:31.040]  就看下是否愛鄰舍如同自己
[00:06:31.040 --> 00:06:34.200]  一個君王能夠如此
[00:06:34.200 --> 00:06:37.080]  他就不會成為霸主
[00:06:38.120 --> 00:06:39.920]  一個人能夠如此
[00:06:39.920 --> 00:06:44.200]  他就不會為權為利而失去人性
[00:06:44.200 --> 00:06:47.040]  今天的講道
[00:06:47.040 --> 00:06:51.760]  就是看下以色列人的第一個王蘇羅他的韻樂
[00:06:51.760 --> 00:06:55.200]  關於蘇羅
[00:06:55.200 --> 00:06:59.200]  在薩姆爾記上第九章第二節那裡說
[00:06:59.200 --> 00:07:00.600]  蘇羅這個人
[00:07:00.600 --> 00:07:02.360]  又健壯
[00:07:02.360 --> 00:07:04.160]  又俊美
[00:07:04.720 --> 00:07:08.240]  在以色列人中沒有一個能比他的
[00:07:08.240 --> 00:07:12.200]  他的身體比眾民高過一頭
[00:07:12.200 --> 00:07:16.680]  蘇羅是出名門
[00:07:16.680 --> 00:07:18.600]  有錢有面
[00:07:18.600 --> 00:07:20.440]  高大靚仔
[00:07:20.440 --> 00:07:22.720]  一見到他
[00:07:22.720 --> 00:07:25.360]  每一個人都喜歡他
[00:07:25.360 --> 00:07:28.160]  他看來真是高人一等的
[00:07:28.160 --> 00:07:30.640]  是一個天生的王者
[00:07:30.640 --> 00:07:32.600]  人人都喜歡他
[00:07:33.120 --> 00:07:35.560]  神亦都揀選他
[00:07:35.560 --> 00:07:38.680]  他就成為了以色列人的第一個王
[00:07:38.680 --> 00:07:40.640]  在古代
[00:07:40.640 --> 00:07:44.440]  你要證明自己是天上揀選的王
[00:07:44.440 --> 00:07:48.200]  就要證明你是不是蒙神祝福
[00:07:48.200 --> 00:07:50.440]  那怎樣證明呢
[00:07:50.440 --> 00:07:53.960]  最簡單就是你打仗的時候
[00:07:53.960 --> 00:07:55.480]  能夠獲勝
[00:07:55.480 --> 00:07:57.920]  在戰場上獲勝
[00:07:57.920 --> 00:08:00.040]  就是神祝福你的名正
[00:08:00.040 --> 00:08:02.960]  而戰爭大家都知道
[00:08:03.280 --> 00:08:05.880]  充滿很多不確定的因素
[00:08:05.880 --> 00:08:08.720]  沒有了神的祝福
[00:08:08.720 --> 00:08:10.640]  是不能夠獲勝的
[00:08:10.640 --> 00:08:12.560]  而我們今天看
[00:08:12.560 --> 00:08:14.520]  港島的經文
[00:08:14.520 --> 00:08:19.280]  撒姆爾記上第十三章五至十四節
[00:08:19.280 --> 00:08:20.840]  我們就看看
[00:08:20.840 --> 00:08:23.360]  蘇羅王打的一場戰爭
[00:08:23.360 --> 00:08:29.000]  經文已經印在大家手上的程序表上
[00:08:29.400 --> 00:08:35.440]  請大家打開撒姆爾記上第十三章五至十四節
[00:08:59.400 --> 00:09:01.200]  他們自己危急困迫
[00:09:01.200 --> 00:09:06.640]  就藏在山洞、叢林、石穴、隱密處和坑中
[00:09:06.640 --> 00:09:09.840]  他們還躲在一起做逃兵
[00:09:09.840 --> 00:09:11.040]  第七節
[00:09:11.040 --> 00:09:14.080]  有些希伯來人過了約旦河
[00:09:14.080 --> 00:09:16.480]  就逃到加德和激烈地
[00:09:16.480 --> 00:09:19.240]  蘇羅還是在吉甲
[00:09:19.240 --> 00:09:22.760]  百姓都戰戰兢兢地跟著他
[00:09:22.760 --> 00:09:23.920]  第八節
[00:09:23.920 --> 00:09:28.560]  蘇羅照著撒姆爾所定的日期
[00:09:28.560 --> 00:09:29.440]  等了七天
[00:09:29.440 --> 00:09:32.320]  撒姆爾還沒有來到吉甲
[00:09:32.320 --> 00:09:36.400]  百姓也離開蘇羅散去了
[00:09:36.400 --> 00:09:37.960]  哇!散光了
[00:09:37.960 --> 00:09:39.400]  第九節
[00:09:39.400 --> 00:09:40.600]  蘇羅說:
[00:09:40.600 --> 00:09:44.360]  把繁濟和平安濟帶到我這裡來
[00:09:44.360 --> 00:09:47.200]  蘇羅就獻上繁濟
[00:09:47.200 --> 00:09:50.000]  剛獻完這個繁濟
[00:09:50.000 --> 00:09:51.560]  撒姆爾就到了
[00:09:51.560 --> 00:09:54.120]  蘇羅就出去迎接他
[00:09:54.120 --> 00:09:55.320]  要問他安
[00:09:55.320 --> 00:09:57.160]  撒姆爾說:
[00:09:57.680 --> 00:09:59.520]  你做了些什麼?
[00:09:59.520 --> 00:10:01.520]  蘇羅說:
[00:10:01.520 --> 00:10:03.760]  我見到那些百姓
[00:10:03.760 --> 00:10:05.680]  離開我散水
[00:10:05.680 --> 00:10:09.040]  你又不照所定的日期來到
[00:10:09.040 --> 00:10:12.960]  而那些菲律師人又聚集在密末
[00:10:12.960 --> 00:10:15.640]  我心裡就說:
[00:10:15.640 --> 00:10:17.920]  恐怕我沒有禱告耶和華
[00:10:17.920 --> 00:10:21.080]  菲律師人下到吉甲攻擊我
[00:10:21.080 --> 00:10:24.120]  於是我就勉強獻上繁濟
[00:10:24.120 --> 00:10:25.800]  第十三節
[00:10:27.800 --> 00:10:29.080]  撒姆爾對蘇羅說:
[00:10:29.080 --> 00:10:30.400]  哎呀!
[00:10:30.400 --> 00:10:33.440]  你做了糊塗事了
[00:10:33.440 --> 00:10:38.840]  你沒有遵從耶和華你的神所吩咐你的命令
[00:10:38.840 --> 00:10:40.720]  你若遵守
[00:10:40.720 --> 00:10:47.080]  耶和華必在以色列人中建立你的皇位直到永遠
[00:10:47.080 --> 00:10:50.680]  現在你的皇位必不長久
[00:10:50.680 --> 00:10:55.120]  耶和華已經找到一個合他心意的人
[00:10:55.120 --> 00:10:57.240]  立他做百姓的君
[00:10:57.680 --> 00:10:58.480]  為什麼?
[00:10:58.480 --> 00:11:03.680]  因為你沒有遵守耶和華所吩咐你的
[00:11:03.680 --> 00:11:10.960]  第一個皇帝蘇羅
[00:11:10.960 --> 00:11:13.000]  他面對一場戰爭
[00:11:13.000 --> 00:11:16.360]  形勢非常不好
[00:11:16.360 --> 00:11:19.840]  對方人強馬壯
[00:11:19.840 --> 00:11:23.360]  以色列人害怕得要命
[00:11:23.360 --> 00:11:26.600]  在當時的文化來說
[00:11:27.360 --> 00:11:32.040]  其實地上的戰爭會涉及天上的神明
[00:11:32.040 --> 00:11:34.560]  一定要先獻祭
[00:11:34.560 --> 00:11:36.480]  後作戰
[00:11:36.480 --> 00:11:40.560]  才能保證自己得到神明的保佑
[00:11:40.560 --> 00:11:47.880]  蘇羅約好了先知兼祭司
[00:11:47.880 --> 00:11:49.760]  撒姆爾來獻祭
[00:11:49.760 --> 00:11:52.480]  但是他遲遲都沒有來
[00:11:52.480 --> 00:11:56.400]  於是蘇羅就私自獻上一個
[00:11:56.720 --> 00:11:59.400]  他不應當獻的祭
[00:11:59.400 --> 00:12:02.240]  祭一獻完
[00:12:02.240 --> 00:12:04.160]  撒姆爾就到了
[00:12:04.160 --> 00:12:06.720]  撒姆爾問
[00:12:06.720 --> 00:12:09.240]  你做了些什麼?
[00:12:09.240 --> 00:12:17.040]  其實蘇羅的答案都回答得很詳細
[00:12:17.040 --> 00:12:21.400]  大家再留意一下他的回答
[00:12:21.400 --> 00:12:23.560]  第十一節、第十二節
[00:12:24.720 --> 00:12:26.840]  他的回答涉及四個理由
[00:12:26.840 --> 00:12:29.520]  而四個理由都很重要
[00:12:29.520 --> 00:12:31.200]  第一個理由就是
[00:12:31.200 --> 00:12:35.160]  因為我見到百姓離開我散去
[00:12:35.160 --> 00:12:37.440]  這個就是第一個理由
[00:12:37.440 --> 00:12:39.160]  你看看
[00:12:39.160 --> 00:12:41.040]  軍心動搖
[00:12:41.040 --> 00:12:43.320]  逃兵極多
[00:12:43.320 --> 00:12:47.840]  百姓已經失去了作戰的勇氣和信心
[00:12:47.840 --> 00:12:50.160]  在這個情況下
[00:12:51.280 --> 00:12:56.320]  是否我都應該做些事情去振奮一下人心呢?
[00:12:56.320 --> 00:12:58.200]  這是他的第一個回答
[00:12:58.200 --> 00:13:01.120]  第二個理由就是
[00:13:01.120 --> 00:13:04.720]  你也不照所定的日期來到
[00:13:04.720 --> 00:13:08.400]  蘇羅在這裡明說
[00:13:08.400 --> 00:13:11.600]  搞到現在這樣的局面
[00:13:11.600 --> 00:13:14.400]  不是我做出來的
[00:13:14.400 --> 00:13:18.640]  是因為你 撒姆爾
[00:13:18.640 --> 00:13:20.760]  你沒有按時間出現
[00:13:21.280 --> 00:13:25.000]  所以責任在撒姆爾
[00:13:25.000 --> 00:13:28.840]  蘇羅說責任不在我那裡
[00:13:28.840 --> 00:13:30.320]  這是第二個理由
[00:13:30.320 --> 00:13:32.800]  第三個理由就是
[00:13:32.800 --> 00:13:34.160]  你看看
[00:13:34.160 --> 00:13:37.400]  而且菲律師人聚集在密末
[00:13:37.400 --> 00:13:41.120]  敵人已經集結兵力
[00:13:41.120 --> 00:13:42.960]  殺到過來
[00:13:42.960 --> 00:13:45.840]  那我是否坐在這裡坐以待斃
[00:13:45.840 --> 00:13:48.080]  百姓都散了
[00:13:48.080 --> 00:13:49.160]  你又不在這裡
[00:13:49.160 --> 00:13:50.880]  那不就靠我自己了
[00:13:50.880 --> 00:13:52.120]  那又如何呢?
[00:13:52.120 --> 00:13:55.680]  那是不是要做一些事情
[00:13:55.680 --> 00:13:57.680]  去穩定一下這個民心
[00:13:57.680 --> 00:13:59.920]  這樣有什麼問題呢?
[00:13:59.920 --> 00:14:01.480]  這是第三個理由
[00:14:01.480 --> 00:14:03.840]  第四個理由
[00:14:03.840 --> 00:14:05.640]  很屬靈的
[00:14:05.640 --> 00:14:07.880]  他說
[00:14:07.880 --> 00:14:09.760]  所以我心裡說
[00:14:09.760 --> 00:14:12.760]  恐怕我沒有禱告耶穌說
[00:14:12.760 --> 00:14:16.000]  菲律師人下到吉甲就攻擊我
[00:14:16.000 --> 00:14:19.760]  我就勉強獻上繁祭
[00:14:21.880 --> 00:14:23.560]  按照這樣的回答
[00:14:23.560 --> 00:14:25.120]  其實蘇羅也很明白
[00:14:25.120 --> 00:14:27.920]  打仗其實不是自己打的
[00:14:27.920 --> 00:14:30.480]  任何地上的打仗
[00:14:30.480 --> 00:14:32.680]  都會涉及天上的神明
[00:14:32.680 --> 00:14:35.800]  敵人已經殺到過來
[00:14:35.800 --> 00:14:38.120]  我必須要應戰
[00:14:38.120 --> 00:14:40.080]  但是應戰之前
[00:14:40.080 --> 00:14:42.000]  我又必須要獻祭
[00:14:42.000 --> 00:14:45.920]  蘇羅的想法也很正路
[00:14:45.920 --> 00:14:47.280]  大家想想
[00:14:47.280 --> 00:14:49.240]  撒姆爾你還沒到
[00:14:49.480 --> 00:14:51.400]  那能夠怎樣呢?
[00:14:51.400 --> 00:14:52.880]  蘇羅說
[00:14:52.880 --> 00:14:55.480]  我只能夠勉強獻祭
[00:14:55.480 --> 00:14:57.720]  所謂勉強的意思就是
[00:14:57.720 --> 00:15:01.160]  我不是真的想這樣做的
[00:15:01.160 --> 00:15:03.280]  但是為了顧全大局
[00:15:03.280 --> 00:15:04.800]  身不由己
[00:15:04.800 --> 00:15:07.480]  我勉為其難這樣做而已
[00:15:07.480 --> 00:15:13.960]  大家想想這樣的局面
[00:15:13.960 --> 00:15:17.400]  自己的人就散了水
[00:15:19.000 --> 00:15:20.880]  敵人又殺到靠近
[00:15:20.880 --> 00:15:24.240]  幫助你的人又還沒到
[00:15:24.240 --> 00:15:26.240]  而你又知道
[00:15:26.240 --> 00:15:29.400]  有些事情首先應該先做了
[00:15:29.400 --> 00:15:32.240]  但是那些事情你又沒資格做
[00:15:32.240 --> 00:15:34.360]  在這樣的情況下
[00:15:34.360 --> 00:15:36.080]  那你能夠怎樣呢?
[00:15:36.080 --> 00:15:38.240]  那你能夠怎樣呢?
[00:15:38.240 --> 00:15:43.880]  我很同情蘇羅的
[00:15:43.880 --> 00:15:47.400]  因為我知道我比他更加軟弱
[00:15:48.640 --> 00:15:50.720]  我比他更加驚慌
[00:15:50.720 --> 00:15:53.560]  我比他更加衝動
[00:15:53.560 --> 00:15:58.960]  我想一般人在蘇羅的處境
[00:15:58.960 --> 00:16:00.440]  做的事情都是一樣的
[00:16:00.440 --> 00:16:05.400]  關於這樣的經文
[00:16:05.400 --> 00:16:08.800]  有一本神學的故事書
[00:16:08.800 --> 00:16:11.080]  一個荷蘭的牧者寫的
[00:16:11.080 --> 00:16:13.800]  他的書名叫做《The Story Goes》
[00:16:13.800 --> 00:16:16.680]  故事就是這樣
[00:16:16.680 --> 00:16:20.560]  他那裡有一段說話我覺得挺好
[00:16:20.560 --> 00:16:21.520]  他說
[00:16:21.520 --> 00:16:25.280]  如果這裡說的是一般人的故事
[00:16:25.280 --> 00:16:29.080]  蘇羅做的全對
[00:16:29.080 --> 00:16:33.200]  但是這裡說的是一個信仰的故事
[00:16:33.200 --> 00:16:35.240]  在信仰裡面
[00:16:35.240 --> 00:16:39.080]  最重要的不是恐懼
[00:16:39.080 --> 00:16:41.000]  而是信靠
[00:16:41.000 --> 00:16:44.120]  只要你是王者
[00:16:45.040 --> 00:16:47.600]  你就必須在群眾的面前
[00:16:47.600 --> 00:16:51.320]  顯出更大的信靠
[00:16:51.320 --> 00:16:53.360]  一個領袖
[00:16:53.360 --> 00:16:57.040]  應該把眼光全放在神那裡
[00:16:57.040 --> 00:17:00.200]  而不是放在仇敵那裡
[00:17:00.200 --> 00:17:03.920]  簡單一點來講
[00:17:03.920 --> 00:17:07.240]  按人的一般智慧來講
[00:17:07.240 --> 00:17:11.280]  蘇羅做的完全合乎人的常情
[00:17:11.280 --> 00:17:13.000]  人的常理
[00:17:13.840 --> 00:17:17.600]  但卻是不合乎信仰的法度
[00:17:17.600 --> 00:17:21.120]  不合乎生命記的要求
[00:17:21.120 --> 00:17:24.200]  以色列的王者
[00:17:24.200 --> 00:17:26.440]  他不是一個普通的人
[00:17:26.440 --> 00:17:29.360]  以色列的王者
[00:17:29.360 --> 00:17:32.080]  他要讓神的旨意
[00:17:32.080 --> 00:17:33.440]  神的祝福
[00:17:33.440 --> 00:17:37.960]  清清楚楚地臨現大地
[00:17:37.960 --> 00:17:42.560]  他是這個讓神的光明
[00:17:42.640 --> 00:17:45.560]  祝福臨現大地的僕人
[00:17:45.560 --> 00:17:51.040]  他要對神有絕對的信任
[00:17:51.040 --> 00:17:54.360]  如果不是這樣
[00:17:54.360 --> 00:17:56.280]  他將來有一天
[00:17:56.280 --> 00:18:00.400]  他就會強行將自己的統治意志
[00:18:00.400 --> 00:18:02.000]  加在百姓的身上
[00:18:02.000 --> 00:18:05.520]  這樣就會漸漸遠離天意
[00:18:05.520 --> 00:18:09.560]  他要對神有絕對的敬畏
[00:18:09.560 --> 00:18:11.760]  如果不是這樣
[00:18:12.280 --> 00:18:15.600]  他很容易就成為操控一切的霸主
[00:18:15.600 --> 00:18:18.840]  有一天他可能成為亂世的魔王
[00:18:18.840 --> 00:18:22.000]  他要遵從一些
[00:18:22.000 --> 00:18:25.600]  他不應該逾越的神聖界線
[00:18:25.600 --> 00:18:28.000]  因為這個界線一越過
[00:18:28.000 --> 00:18:31.920]  他就以為自己是決定歷史軌跡的神明
[00:18:31.920 --> 00:18:36.080]  這樣歷史最後就會走向歧途
[00:18:36.080 --> 00:18:42.080]  信仰的人生是一個敬畏的人生
[00:18:42.960 --> 00:18:45.880]  合乎人的常情常禮常理
[00:18:45.880 --> 00:18:48.840]  是不表示合乎神的心意的
[00:18:48.840 --> 00:18:54.880]  如果神要你什麼都不要做
[00:18:54.880 --> 00:18:57.200]  站定在這裡
[00:18:57.200 --> 00:19:01.720]  你就只能夠什麼都不要做
[00:19:01.720 --> 00:19:03.680]  站定在這裡
[00:19:03.680 --> 00:19:08.720]  神若叫你不要吃那棵樹的果子
[00:19:08.720 --> 00:19:11.480]  縱使在你的眼中
[00:19:11.680 --> 00:19:15.200]  這棵樹的果子和那棵樹的果子
[00:19:15.200 --> 00:19:16.800]  其實是沒有分別的
[00:19:16.800 --> 00:19:19.800]  但神的命令
[00:19:19.800 --> 00:19:23.800]  就是一個不應該逾越的神聖界線
[00:19:23.800 --> 00:19:25.960]  神叫你不要吃
[00:19:25.960 --> 00:19:27.920]  你就只能夠不要吃
[00:19:27.920 --> 00:19:31.160]  如果主耶穌說
[00:19:31.160 --> 00:19:34.560]  你寬恕你的仇敵
[00:19:34.560 --> 00:19:37.920]  縱使在我們所有人的眼中
[00:19:37.920 --> 00:19:39.680]  這個說法
[00:19:40.000 --> 00:19:42.600]  不合情不合理
[00:19:42.600 --> 00:19:45.480]  但是主耶穌若這樣說
[00:19:45.480 --> 00:19:50.200]  我們就只能夠照做
[00:19:50.200 --> 00:19:53.960]  大家都知道
[00:19:53.960 --> 00:19:56.840]  南非的歷史裡曾經
[00:19:56.840 --> 00:19:59.080]  白人加害黑人
[00:19:59.080 --> 00:20:03.400]  挖出了充滿仇恨的歷史的深坑
[00:20:03.400 --> 00:20:05.440]  而看來
[00:20:06.000 --> 00:20:10.240]  這個仇恨是會將他們歷史的前景殷末
[00:20:10.240 --> 00:20:14.480]  這個國家再沒有前途了
[00:20:14.480 --> 00:20:18.640]  但是就是因為有人
[00:20:18.640 --> 00:20:20.400]  他聽從了神
[00:20:20.400 --> 00:20:26.440]  這個又不合情又不合理的和解與寬恕的命令
[00:20:26.440 --> 00:20:27.360]  於是
[00:20:27.360 --> 00:20:31.840]  看起來沒辦法避免的仇殺就停止了
[00:20:31.840 --> 00:20:35.440]  而他們的歷史就轉入正途
[00:20:37.000 --> 00:20:39.280]  以色列的第一個君王掃郎
[00:20:39.280 --> 00:20:42.880]  在這個歷史的轉折點
[00:20:42.880 --> 00:20:45.280]  他只看到危機
[00:20:45.280 --> 00:20:47.880]  看到大軍壓境
[00:20:47.880 --> 00:20:50.480]  看到強大的敵人
[00:20:50.480 --> 00:20:55.000]  而看到自己那些人民
[00:20:55.000 --> 00:20:56.720]  就很怯懦
[00:20:56.720 --> 00:20:58.800]  看到他們退縮
[00:20:58.800 --> 00:21:01.520]  看到他們散水
[00:21:01.520 --> 00:21:04.280]  外有強敵
[00:21:05.000 --> 00:21:07.400]  裡面自己的人又散了水
[00:21:07.400 --> 00:21:10.920]  掃郎就在這個巨大的壓力之下
[00:21:10.920 --> 00:21:12.280]  叫天不應
[00:21:12.280 --> 00:21:13.560]  叫地不聞
[00:21:13.560 --> 00:21:18.120]  他就大膽地越過一個神聖的界線
[00:21:18.120 --> 00:21:22.360]  他獻上了一個他沒有資格獻的祭
[00:21:22.360 --> 00:21:27.600]  他明明知道這個獻祭是很重要的
[00:21:27.600 --> 00:21:31.280]  就這一點來說
[00:21:31.840 --> 00:21:37.120]  其實他是明明知道歷史的成敗關鍵在神那裡
[00:21:37.120 --> 00:21:41.240]  他明知道的
[00:21:41.240 --> 00:21:43.360]  那在神的面前
[00:21:43.360 --> 00:21:45.400]  他就應該停下來
[00:21:45.400 --> 00:21:53.000]  他就應該讓上帝去主導這個絕望的局面
[00:21:53.000 --> 00:21:57.960]  但是他就是按捺不住
[00:21:59.800 --> 00:22:02.240]  他就是做一些他不應該做的事
[00:22:02.240 --> 00:22:04.880]  這個舉動
[00:22:04.880 --> 00:22:08.440]  表明他想將事情的結果
[00:22:08.440 --> 00:22:11.160]  操控在自己的手裡
[00:22:11.160 --> 00:22:16.840]  他原先是明白到神的介入是很重要的
[00:22:16.840 --> 00:22:18.920]  但是他這個舉動
[00:22:18.920 --> 00:22:20.680]  正正就是表明
[00:22:20.680 --> 00:22:25.320]  他自己的介入比等待神的介入更加重要
[00:22:27.880 --> 00:22:31.680]  當人以為能夠操控歷史的軌跡的時候
[00:22:31.680 --> 00:22:35.760]  就將這個歷史帶來正道
[00:22:35.760 --> 00:22:42.400]  早前去一間學生的家
[00:22:42.400 --> 00:22:44.800]  他家裡養貓
[00:22:44.800 --> 00:22:48.400]  地上就放著一些貓糧
[00:22:48.400 --> 00:22:51.120]  我這個陌生人在那裡
[00:22:51.120 --> 00:22:54.600]  那隻貓就不太安心地去吃
[00:22:54.920 --> 00:22:57.800]  於是那隻貓就在那裡瞄一瞄
[00:22:57.800 --> 00:23:00.160]  那我呢
[00:23:00.160 --> 00:23:01.440]  也是
[00:23:01.440 --> 00:23:03.000]  按捺不住
[00:23:03.000 --> 00:23:05.280]  懷著善意
[00:23:05.280 --> 00:23:07.240]  拿起貓糧
[00:23:07.240 --> 00:23:10.160]  遞給那隻貓的嘴邊
[00:23:10.160 --> 00:23:12.680]  我希望他很安心地吃
