
[00:00:00.000 --> 00:00:08.320]  我們的心祈禱
[00:03:13.400 --> 00:03:16.480]  所以透過寄情於詩
[00:03:16.480 --> 00:03:20.680]  希望帶來願景能夠兌現
[00:03:20.680 --> 00:03:24.640]  這首詩很希望好像世俗的人一樣
[00:03:24.640 --> 00:03:25.960]  透過換褲子
[00:03:25.960 --> 00:03:27.920]  透過喝酒
[00:03:27.920 --> 00:03:29.720]  驅除不好的東西
[00:03:29.720 --> 00:03:31.720]  掃走過去的霉氣
[00:03:31.720 --> 00:03:32.840]  衰氣
[00:03:32.840 --> 00:03:35.240]  迎接新的一年
[00:03:35.240 --> 00:03:36.600]  頂智媒
[00:03:36.600 --> 00:03:38.680]  世人用這些方式
[00:03:38.680 --> 00:03:41.560]  去表達他們對將來的盼望
[00:03:41.560 --> 00:03:42.800]  今天
[00:03:42.800 --> 00:03:45.720]  甚麼作為我們的願景呢?
[00:03:45.720 --> 00:03:50.080]  甚麼作為我們的盼望呢?
[00:03:50.080 --> 00:03:54.040]  面對澳洲未完的三火
[00:03:54.040 --> 00:03:57.600]  武漢肺炎的擴散
[00:03:57.600 --> 00:04:00.800]  香港社運事件的未完
[00:04:00.800 --> 00:04:03.920]  社會撕裂的未保
[00:04:03.920 --> 00:04:06.320]  其實你和我的心
[00:04:06.320 --> 00:04:09.360]  仍然很沉重
[00:04:09.360 --> 00:04:12.040]  收到一個短訊
[00:04:12.040 --> 00:04:23.360]  是講到武漢的教會發出的呼籲
[00:04:23.360 --> 00:04:31.200]  可能我們很怕聽到武漢兩個字
[00:04:31.200 --> 00:04:35.360]  好像我們見到瘟神一樣
[00:04:35.360 --> 00:04:41.200]  但你感不感受到
[00:04:41.200 --> 00:04:44.280]  他們在絕望裏面
[00:04:44.280 --> 00:04:50.640]  在恐慌裏面
[00:04:50.640 --> 00:04:55.360]  他們不是因為疫情令他們很擔心
[00:04:55.360 --> 00:04:57.480]  這封信是教會的公函
[00:04:57.480 --> 00:05:00.320]  一個公土文
[00:05:00.320 --> 00:05:01.600]  他們為他們的城市
[00:05:01.600 --> 00:05:05.640]  為他們的國家
[00:05:05.640 --> 00:05:11.800]  為他們不足的地方求神憐憫
[00:05:11.800 --> 00:05:15.560]  頂智妹
[00:05:15.560 --> 00:05:20.120]  我仍然相信
[00:05:20.120 --> 00:05:33.200]  上帝是用來盼望
[00:05:33.200 --> 00:05:35.520]  一講到新春
[00:05:35.520 --> 00:05:37.880]  我們習慣拜年
[00:05:37.880 --> 00:05:41.680]  頂智妹不要只顧著待會去哪裏
[00:05:41.680 --> 00:05:45.520]  不用心急,還有時間
[00:05:45.520 --> 00:05:46.520]  我們去拜年的時候
[00:05:46.520 --> 00:05:48.920]  我們互相祝福
[00:05:48.920 --> 00:05:50.240]  中國人的福
[00:05:50.240 --> 00:05:53.440]  其實他們的原意是祈求神明保佑
[00:05:53.440 --> 00:05:54.680]  原意是這樣的
[00:05:54.680 --> 00:05:55.600]  求福求福
[00:05:55.600 --> 00:05:57.040]  就是希望神明保佑
[00:05:57.040 --> 00:06:00.360]  好像剛才那首頌詩一樣
[00:06:00.360 --> 00:06:06.480]  那首是一首七言的絕詩
[00:06:06.480 --> 00:06:08.040]  是帶來那種祈求
[00:06:08.040 --> 00:06:09.920]  希望神明保佑
[00:06:09.920 --> 00:06:13.040]  保佑國家
[00:06:13.040 --> 00:06:15.160]  所以
[00:06:15.160 --> 00:06:16.200]  原意都是好的
[00:06:16.200 --> 00:06:18.280]  不過慢慢慢慢這種福
[00:06:18.280 --> 00:06:20.600]  就變成求財
[00:06:20.600 --> 00:06:21.640]  求好處
[00:06:21.640 --> 00:06:23.520]  求著數
[00:06:23.520 --> 00:06:26.080]  所以慢慢我們都不知道為甚麼
[00:06:26.080 --> 00:06:29.480]  特別是我未認識耶穌的時候
[00:06:29.480 --> 00:06:30.440]  我在新年的時候
[00:06:30.440 --> 00:06:31.760]  通常聽到前輩講
[00:06:31.760 --> 00:06:33.360]  或者大家街坊
[00:06:33.360 --> 00:06:34.720]  大家見到面的時候就說
[00:06:34.720 --> 00:06:35.920]  恭喜發財
[00:06:35.920 --> 00:06:36.880]  萬事如意
[00:06:36.880 --> 00:06:37.680]  心想事成
[00:06:37.680 --> 00:06:41.280]  祝你好運
[00:06:41.280 --> 00:06:42.520]  不過現在呢
[00:06:42.520 --> 00:06:44.360]  多了人講甚麼呢
[00:06:44.360 --> 00:06:46.120]  祝你身體健康
[00:06:46.120 --> 00:06:48.560]  同不同意
[00:06:48.560 --> 00:06:50.160]  疫情快點過
[00:06:50.160 --> 00:06:53.000]  身沖蒙福
[00:06:53.000 --> 00:06:56.200]  甚至我們基督徒之間會多了
[00:06:56.200 --> 00:06:57.640]  主恩滿日
[00:06:57.640 --> 00:07:01.720]  靈命成長 事主得力等等
[00:07:01.720 --> 00:07:02.240]  頂姐妹
[00:07:02.240 --> 00:07:05.760]  你最想的祝福是甚麼
[00:07:05.760 --> 00:07:08.040]  如果今天你祈求
[00:07:08.040 --> 00:07:11.720]  人給你的祝福是甚麼
[00:07:11.720 --> 00:07:14.200]  人對你的祝福
[00:07:14.200 --> 00:07:17.160]  能否保證兌現呢
[00:07:17.160 --> 00:07:17.960]  我經常覺得
[00:07:17.960 --> 00:07:20.000]  祝你好運這句話
[00:07:20.000 --> 00:07:21.920]  一語相關
[00:07:21.920 --> 00:07:22.880]  就是祝你好運
[00:07:22.880 --> 00:07:24.840]  另一句就是祝你好運
[00:07:24.840 --> 00:07:26.560]  你明白我的意思嗎
[00:07:26.560 --> 00:07:27.920]  他也不能保證
[00:07:27.920 --> 00:07:30.960]  是祝你好運
[00:07:30.960 --> 00:07:33.680]  就算能兌現
[00:07:33.680 --> 00:07:37.160]  這個祝福是否一定對你好呢
[00:07:37.160 --> 00:07:40.360]  你真的發財是否真的對你好呢
[00:07:40.360 --> 00:07:41.360]  你真的齊人了
[00:07:41.360 --> 00:07:44.400]  是否真的對你好呢
[00:07:44.400 --> 00:07:46.120]  就算真的好了
[00:07:46.120 --> 00:07:49.440]  能否永遠保證呢
[00:07:49.440 --> 00:07:50.440]  不要說永遠
[00:07:50.440 --> 00:07:53.920]  能否一世保證呢
[00:07:53.920 --> 00:07:57.560]  說到福 其實聖經說了很多
[00:07:57.560 --> 00:08:01.280]  聖經的福確實和世界是不同的
[00:08:01.280 --> 00:08:02.520]  譬如詩篇說
[00:08:02.520 --> 00:08:04.040]  遺棄我耶華的律法
[00:08:04.040 --> 00:08:06.680]  晝夜思想的人是有福
[00:08:06.680 --> 00:08:08.080]  原來讀上帝的話語
[00:08:08.080 --> 00:08:09.520]  看上帝的話語
[00:08:09.520 --> 00:08:10.680]  思想上帝的話語
[00:08:10.680 --> 00:08:12.640]  原來這種是福
[00:08:12.640 --> 00:08:15.280]  可能你走了很多福
[00:08:15.280 --> 00:08:16.600]  耶華所賜的福
[00:08:16.600 --> 00:08:19.320]  死人福足並不加上憂慮
[00:08:19.320 --> 00:08:22.280]  剛才主席帶領我們是這樣說的
[00:08:22.280 --> 00:08:27.160]  是的 世界的福不一定令我們很安樂
[00:08:27.160 --> 00:08:30.280]  有時候我們所求回來的福
[00:08:30.280 --> 00:08:32.800]  原來帶來我們很多煩惱
[00:08:32.800 --> 00:08:36.040]  但是神所賜的是每一件事
[00:08:36.040 --> 00:08:37.000]  聖經甚至說
[00:08:37.000 --> 00:08:38.280]  施比受
[00:08:38.280 --> 00:08:39.240]  引用耶穌所說
[00:08:39.240 --> 00:08:41.560]  施比受是更愛有福的
[00:08:41.560 --> 00:08:42.720]  我們今天的福是甚麼
[00:08:42.720 --> 00:08:45.760]  求 給 拿
[00:08:45.760 --> 00:08:48.280]  但聖經給我們的福的觀念不是
[00:08:48.280 --> 00:08:51.240]  原來你能夠祝福別人
[00:08:51.240 --> 00:08:52.400]  施福給別人
[00:08:52.400 --> 00:08:55.440]  原來是更好的
[00:08:55.440 --> 00:08:56.440]  聖經更加告訴你
[00:08:56.440 --> 00:08:58.080]  倚靠耶華的
[00:08:58.080 --> 00:08:59.320]  仰賴耶華的
[00:08:59.320 --> 00:09:00.800]  是有福的
[00:09:00.800 --> 00:09:02.680]  聽從耶華 上帝的話
[00:09:02.680 --> 00:09:04.640]  一切的福也都臨到他
[00:09:04.640 --> 00:09:06.480]  這是聖經給我們教導的
[00:09:06.480 --> 00:09:07.920]  但更大的福氣是甚麼
[00:09:07.920 --> 00:09:09.080]  羅馬書所說
[00:09:09.080 --> 00:09:10.880]  過犯得赦免
[00:09:10.880 --> 00:09:14.160]  罪惡蒙遮蓋人有福了
[00:09:14.160 --> 00:09:15.320]  兄弟姐妹
[00:09:15.320 --> 00:09:16.360]  你有沒有想到
[00:09:16.360 --> 00:09:20.080]  原來我們最大的福氣
[00:09:20.080 --> 00:09:22.200]  我們早就拿到了
[00:09:22.200 --> 00:09:25.120]  就是你和我的罪竟然
[00:09:25.120 --> 00:09:27.840]  因在這位太錯而存在的
[00:09:27.840 --> 00:09:33.720]  耶穌基督的死而得到
[00:09:33.720 --> 00:09:36.040]  登山補訓的百福
[00:09:36.040 --> 00:09:39.400]  很值得我們思想
[00:09:39.400 --> 00:09:43.320]  這個福不是只有那時候才說的
[00:09:43.320 --> 00:09:45.600]  從語句裏面我們看到
[00:09:45.600 --> 00:09:46.480]  裏面所說的內容
[00:09:46.480 --> 00:09:49.280]  其實是平時耶穌教導門徒
[00:09:49.280 --> 00:09:50.640]  都是說一些內容
[00:09:50.640 --> 00:09:51.760]  可以這麼說
[00:09:51.760 --> 00:09:54.240]  登山補訓裏面所有的教導
[00:09:54.240 --> 00:09:57.160]  都是對我們每個基督徒來說很重要
[00:09:57.160 --> 00:09:59.880]  可以說是我們信仰的核心
[00:09:59.880 --> 00:10:02.520]  信仰的精華
[00:10:02.520 --> 00:10:04.640]  百福中的福
[00:10:04.640 --> 00:10:06.560]  是描述
[00:10:06.560 --> 00:10:08.400]  這個是屬於神的福
[00:10:08.400 --> 00:10:09.920]  或者來自神的福
[00:10:09.920 --> 00:10:11.880]  是神所賜的
[00:10:11.880 --> 00:10:14.000]  世人的福
[00:10:14.000 --> 00:10:15.680]  是求回來的
[00:10:15.680 --> 00:10:16.520]  沒有保證的
[00:10:16.520 --> 00:10:20.280]  世人的福會受外在環境影響的
[00:10:20.280 --> 00:10:21.920]  你得到兒子就有福
[00:10:21.920 --> 00:10:23.640]  你收到兒子就沒有福
[00:10:23.640 --> 00:10:26.920]  這些是世界的福的觀念
[00:10:26.920 --> 00:10:28.640]  但是神所賜的福
[00:10:28.640 --> 00:10:32.840]  是不受任何外在環境改變的
[00:10:32.840 --> 00:10:33.880]  正如耶穌對門徒說
[00:10:33.880 --> 00:10:36.400]  你們現在也是憂愁
[00:10:36.400 --> 00:10:38.240]  但我要再見到你們
[00:10:38.240 --> 00:10:40.320]  你們的心就會有喜樂
[00:10:40.320 --> 00:10:44.240]  這喜樂沒有人能奪去
[00:10:44.240 --> 00:10:45.840]  神給我們的福
[00:10:45.840 --> 00:10:47.840]  沒有人可以奪去
[00:10:47.840 --> 00:10:52.920]  很多時候是我們自己丟掉的
[00:10:52.920 --> 00:10:55.720]  基督的生命特質
[00:10:55.720 --> 00:10:57.360]  就是擁有耶穌
[00:10:57.360 --> 00:10:59.880]  或者上帝給我們的福
[00:10:59.880 --> 00:11:01.360]  百福告訴我們
[00:11:01.360 --> 00:11:04.560]  神所賜的是不會有改變的
[00:11:04.560 --> 00:11:06.440]  是有絕對的保證的
[00:11:06.440 --> 00:11:10.520]  真是有永恆的價值
[00:11:10.520 --> 00:11:12.600]  我沒有時間說完
[00:11:12.600 --> 00:11:15.960]  我將其中四個福跟大家分享
[00:11:15.960 --> 00:11:20.840]  留意第一和第八福的賞賜是什麼?
[00:11:20.840 --> 00:11:23.640]  天國是他們的
[00:11:23.640 --> 00:11:26.640]  一頭一尾包著
[00:11:26.640 --> 00:11:28.280]  原來神所賜的福
[00:11:28.280 --> 00:11:32.920]  一個很重要的就是將天國賜給我們
[00:11:32.920 --> 00:11:34.520]  我想我們最大的福氣
[00:11:34.520 --> 00:11:38.040]  就是我們竟然成為天國的子民
[00:11:38.040 --> 00:11:42.640]  也是整個百福的一個很重要的中心
[00:11:42.640 --> 00:11:43.880]  第一個福
[00:11:43.880 --> 00:11:45.000]  心靈貧乏
[00:11:45.000 --> 00:11:47.640]  我們讀和學本的時候
[00:11:47.640 --> 00:11:49.920]  虛心的人有福了
[00:11:49.920 --> 00:11:52.200]  因為天國是他們的
[00:11:52.200 --> 00:11:58.320]  虛心是將原文的心靈貧窮簡化了
[00:11:58.320 --> 00:11:59.440]  不過和修本
[00:11:59.440 --> 00:12:02.320]  再將原來耶穌的意思再顯明
[00:12:02.320 --> 00:12:03.880]  講得清楚一點
[00:12:03.880 --> 00:12:07.160]  心靈貧窮的人是有福的
[00:12:07.160 --> 00:12:08.280]  可以這麼說
[00:12:08.280 --> 00:12:10.440]  這是百福的一個很重要的基礎
[00:12:10.440 --> 00:12:12.480]  如果我們不意識到
[00:12:12.480 --> 00:12:15.440]  我們一無所有
[00:12:15.440 --> 00:12:21.000]  我們未真正經歷得到耶穌給我們的福
[00:12:21.000 --> 00:12:22.720]  心靈貧窮
[00:12:22.720 --> 00:12:25.960]  耶穌說心靈貧窮的人是有福的
[00:12:25.960 --> 00:12:28.120]  耶穌很語重心長
[00:12:28.120 --> 00:12:29.360]  很肯定地說
[00:12:29.360 --> 00:12:31.560]  心靈貧窮的人是有福的
[00:12:31.560 --> 00:12:33.240]  這個不只是教導
[00:12:33.240 --> 00:12:35.480]  而是一個很大的經歷
[00:12:35.480 --> 00:12:38.400]  真的,當我們覺得自己一無所有的時候
[00:12:38.400 --> 00:12:39.840]  這不是很淒涼的事
[00:12:39.840 --> 00:12:44.200]  這反而是我們最大的福氣
[00:12:44.200 --> 00:12:45.480]  貧窮這裡
[00:12:45.480 --> 00:12:47.920]  是絕對貧窮的意思
[00:12:47.920 --> 00:12:50.240]  是一無所有
[00:12:50.240 --> 00:12:51.760]  沒有所有東西
[00:12:51.760 --> 00:12:53.320]  無論權力勢力
[00:12:53.320 --> 00:12:54.480]  什麼都沒有
[00:12:54.480 --> 00:12:56.200]  不僅沒有
[00:12:56.200 --> 00:12:57.880]  窮到要被人壓迫
[00:12:57.880 --> 00:12:59.880]  被人踐踏
[00:12:59.880 --> 00:13:02.000]  一個破初生的人
[00:13:02.000 --> 00:13:05.600]  一個一貧如死的人是被人看不起的
[00:13:05.600 --> 00:13:06.800]  一個這樣的人
[00:13:06.800 --> 00:13:08.200]  耶穌說
[00:13:08.200 --> 00:13:09.640]  他是有福的
[00:13:09.640 --> 00:13:12.360]  而且是百福的基礎
[00:13:12.360 --> 00:13:18.000]  為什麼一個貧窮到絕境的人可以有福呢?
[00:13:18.000 --> 00:13:20.560]  因為耶穌從來不用物質的角度
[00:13:20.560 --> 00:13:23.440]  如果一個人物質窮到什麼都沒有的時候
[00:13:23.440 --> 00:13:26.600]  很難形容他是有福的
[00:13:26.600 --> 00:13:28.160]  耶穌所說的
[00:13:28.160 --> 00:13:29.520]  也是原來的意思
[00:13:29.520 --> 00:13:33.080]  所以和牛修本說是心靈貧窮
[00:13:33.080 --> 00:13:36.920]  原來所謂貧窮是指我們靈裡面
[00:13:36.920 --> 00:13:38.480]  化到自己一無所有
[00:13:38.480 --> 00:13:41.160]  是破產的
[00:13:41.160 --> 00:13:42.760]  當我們有這個意識的時候
[00:13:42.760 --> 00:13:44.840]  我就有福了
[00:13:44.840 --> 00:13:45.920]  為什麼呢?
[00:13:45.920 --> 00:13:49.720]  因為只有一個知道自己一無所有
[00:13:49.720 --> 00:13:52.640]  特別是心靈裡面一無所有的人
[00:13:52.640 --> 00:13:56.680]  他才願意徹徹底底
[00:13:56.680 --> 00:14:00.640]  狂狂復復的去到上帝的面前
[00:14:00.640 --> 00:14:02.040]  因為他知道
[00:14:02.040 --> 00:14:03.440]  沒有任何人
[00:14:03.440 --> 00:14:04.520]  沒有任何物
[00:14:04.520 --> 00:14:06.440]  他可以依靠
[00:14:06.440 --> 00:14:08.560]  唯有承認自己一無所有的時候
[00:14:08.560 --> 00:14:11.760]  去到這位豐豐富富
[00:14:11.760 --> 00:14:14.240]  掌管萬有的上帝面前
[00:14:14.240 --> 00:14:17.600]  他因此而成為一個有福的人
[00:14:17.600 --> 00:14:19.800]  只有一個人意識到自己一無所有
[00:14:19.800 --> 00:14:22.280]  他才願意謙卑苦服
[00:14:22.280 --> 00:14:26.160]  為什麼今天的人這麼高傲
[00:14:26.160 --> 00:14:29.600]  這麼瓦剎
[00:14:29.600 --> 00:14:31.800]  是因為他覺得我有
[00:14:31.800 --> 00:14:33.480]  我的錢也有
[00:14:33.480 --> 00:14:34.360]  財也有
[00:14:34.360 --> 00:14:35.920]  財幹也有
[00:14:35.920 --> 00:14:37.120]  權力也有
[00:14:37.120 --> 00:14:39.440]  名聲也有
[00:14:39.440 --> 00:14:41.480]  我為什麼需要上帝
[00:14:41.480 --> 00:14:42.560]  我不需要上帝
[00:14:42.560 --> 00:14:44.680]  我也不需要任何人
[00:14:44.680 --> 00:14:46.880]  當一個人一無所有的時候
[00:14:46.880 --> 00:14:52.280]  他才徹底的去降服上帝
[00:14:52.280 --> 00:14:54.600]  頂姐妹
[00:14:54.600 --> 00:14:57.920]  我們上耶穌無論多久
[00:14:57.920 --> 00:15:00.760]  我是不是好像未信的時候
[00:15:00.760 --> 00:15:03.960]  仍然依靠錢
[00:15:03.960 --> 00:15:09.560]  或者人的關係來解決當前的問題
[00:15:09.560 --> 00:15:10.600]  我自己到現在
[00:15:10.600 --> 00:15:14.280]  我們是不是也有這個觀念
[00:15:14.280 --> 00:15:16.200]  我想你經歷過
[00:15:16.200 --> 00:15:18.280]  錢不一定解決問題
[00:15:18.280 --> 00:15:19.760]  就算你多少人事網絡
[00:15:19.760 --> 00:15:21.440]  他也不一定幫到你
[00:15:21.440 --> 00:15:24.440]  這是事實
[00:15:24.440 --> 00:15:26.120]  我們會不會自此
[00:15:26.120 --> 00:15:28.520]  我上了主親密教會很多年
[00:15:28.520 --> 00:15:31.200]  我聽了很多聖經
[00:15:31.200 --> 00:15:34.520]  關於耶穌的事
[00:15:34.520 --> 00:15:36.400]  連小朋友也有這樣的感覺
[00:15:36.400 --> 00:15:38.560]  老師我聽過了
[00:15:38.560 --> 00:15:39.960]  可能我們真的說得悶
[00:15:39.960 --> 00:15:42.040]  可能說來說去都是那些
[00:15:42.040 --> 00:15:43.960]  沒有新的發現
[00:15:43.960 --> 00:15:48.440]  沒有很深的一個講解
[00:15:48.440 --> 00:15:50.440]  以致我們
[00:15:50.440 --> 00:15:53.760]  沒有經歷到我們所信的耶穌
[00:15:53.760 --> 00:15:54.840]  和祂的道
[00:15:54.840 --> 00:15:58.360]  原來有很多很重要的保障
[00:15:58.360 --> 00:16:00.200]  人們只知道我們是一個
[00:16:00.200 --> 00:16:03.680]  很虔誠返教會的信徒
[00:16:03.680 --> 00:16:08.040]  而在我們生命當中找不到
[00:16:08.040 --> 00:16:10.480]  你所謂的基督的豐盛
[00:16:10.480 --> 00:16:12.160]  基督的聖潔
[00:16:12.160 --> 00:16:16.520]  基督的香氣
[00:16:16.520 --> 00:16:18.880]  唯有我們看到
[00:16:18.880 --> 00:16:23.080]  我們在主裡面還有很多不足
[00:16:23.080 --> 00:16:25.560]  我們的心靈的豐富
[00:16:25.560 --> 00:16:29.360]  不是在於我們返教會有多久
[00:16:29.360 --> 00:16:31.000]  是在於我們在神面前
[00:16:31.000 --> 00:16:34.640]  降伏有多少
[00:16:34.640 --> 00:16:38.040]  面對這位豐富的上帝
[00:16:38.040 --> 00:16:41.160]  我們總覺得我們還有很多不足
[00:16:41.160 --> 00:16:42.520]  我總覺得我們
[00:16:42.520 --> 00:16:46.520]  很需要上帝繼續的充滿我
[00:16:46.520 --> 00:16:49.920]  天國是心靈貧窮者的產業
[00:16:49.920 --> 00:16:52.360]  這是第一幅給我們的
[00:16:52.360 --> 00:16:55.680]  天國是他們的事
[00:16:55.680 --> 00:16:57.120]  不是將來
[00:16:57.120 --> 00:16:58.920]  不是死了之後給我們的
[00:16:58.920 --> 00:17:01.120]  是現在就給我們的
[00:17:01.120 --> 00:17:03.320]  當我們意識到自己一無所有的時候
[00:17:03.320 --> 00:17:05.040]  天國就屬於你的
[00:17:05.040 --> 00:17:07.560]  你就在天國裡面
[00:17:07.560 --> 00:17:11.640]  享受天國的一切
[00:17:11.640 --> 00:17:14.640]  只有我們在天國裡面
[00:17:14.640 --> 00:17:17.720]  我們才得到真正的安慰
[00:17:17.720 --> 00:17:21.080]  看顧和賞賜
[00:17:21.080 --> 00:17:24.920]  成為真正最富有的國民
[00:17:24.920 --> 00:17:26.880]  弟子們
[00:17:26.880 --> 00:17:30.440]  我們知不知道自己有這份福氣呢?
[00:17:30.440 --> 00:17:32.360]  第二個福氣耶穌說
[00:17:32.360 --> 00:17:34.280]  哀動的人有福了
[00:17:34.280 --> 00:17:38.080]  因為他們必得安慰
[00:17:38.080 --> 00:17:39.960]  哀動
[00:17:39.960 --> 00:17:42.200]  耶穌似乎是在針對我們自己
[00:17:42.200 --> 00:17:45.160]  我們對自己有什麼態度呢?
[00:17:45.160 --> 00:17:46.680]  一個屬主的人
[00:17:46.680 --> 00:17:48.280]  他其中一個態度是什麼呢?
[00:17:48.280 --> 00:17:52.560]  有一種悲哀的心
[00:17:52.560 --> 00:17:54.400]  是在形容那些
[00:17:54.400 --> 00:17:57.360]  自親自愛死了
[00:17:57.360 --> 00:17:59.240]  流露那種不捨
[00:17:59.240 --> 00:18:01.400]  悲痛的心
[00:18:01.400 --> 00:18:02.640]  什麼情況令我們很悲痛呢?
[00:18:02.640 --> 00:18:04.000]  就是你最愛的人
[00:18:04.000 --> 00:18:05.760]  最親的人死了
[00:18:05.760 --> 00:18:08.160]  或者失去了
[00:18:08.160 --> 00:18:09.720]  你就很悲痛
[00:18:09.720 --> 00:18:10.600]  耶穌說
[00:18:10.600 --> 00:18:12.840]  當我們有這種悲痛的時候
[00:18:12.840 --> 00:18:14.800]  我們就有福氣了
[00:18:14.800 --> 00:18:19.200]  因為你必得到安慰
[00:18:19.200 --> 00:18:20.480]  死了人
[00:18:20.480 --> 00:18:22.600]  何來有福呢?
[00:18:22.600 --> 00:18:23.400]  死了
[00:18:23.400 --> 00:18:25.560]  沒有了
[00:18:25.560 --> 00:18:27.000]  難道真是所說
[00:18:27.000 --> 00:18:29.360]  化悲憤為力量
[00:18:29.360 --> 00:18:31.080]  抹乾眼淚
[00:18:31.080 --> 00:18:32.400]  當沒事發生
[00:18:32.400 --> 00:18:33.560]  從頭來過
[00:18:33.560 --> 00:18:36.840]  是不是這樣呢?
[00:18:36.840 --> 00:18:39.880]  我相信我自己也很深體會
[00:18:39.880 --> 00:18:41.560]  很多時候
[00:18:41.560 --> 00:18:43.680]  當我們憂傷的時候
[00:18:43.680 --> 00:18:46.080]  我們才感受到
[00:18:46.080 --> 00:18:47.240]  朋友
[00:18:47.240 --> 00:18:48.240]  親人
[00:18:48.240 --> 00:18:53.000]  上帝的重要
[00:18:53.000 --> 00:18:55.720]  當你難過傷心的時候
[00:18:55.720 --> 00:18:57.800]  你至朋友
[00:18:57.800 --> 00:18:58.440]  家人
[00:18:58.440 --> 00:19:00.480]  上帝對你的安慰
[00:19:00.480 --> 00:19:05.560]  你會有很深的體會
[00:19:05.560 --> 00:19:06.840]  當你事事如意
[00:19:06.840 --> 00:19:08.240]  開心忘形的時候
[00:19:08.240 --> 00:19:09.520]  你什麼都察覺不到
[00:19:09.520 --> 00:19:12.960]  你什麼都體會不到
[00:19:12.960 --> 00:19:14.480]  你試一下
[00:19:14.480 --> 00:19:16.800]  那些小孩很開心玩的時候
