
[00:00:00.000 --> 00:00:03.000]  頂師父好,大家早安,我是黃牧師
[00:03:29.000 --> 00:03:32.000]  他能夠在生活上活出來
[00:03:32.000 --> 00:03:35.000]  並且一步一步在不經不覺之間
[00:03:35.000 --> 00:03:37.000]  去成就了神的工作
[00:03:37.000 --> 00:03:39.000]  在這段當中
[00:03:39.000 --> 00:03:42.000]  我先來看看這段經文的一些特色
[00:03:42.000 --> 00:03:44.000]  在這段經文裡
[00:03:44.000 --> 00:03:47.000]  有五句的否定句子
[00:03:47.000 --> 00:03:49.000]  雖然只是兩節的經文
[00:03:49.000 --> 00:03:52.000]  但是有五句的否定句子
[00:03:52.000 --> 00:03:55.000]  如果你仔細去看這段聖經
[00:03:55.000 --> 00:03:56.000]  這兩節的經文的時候
[00:03:56.000 --> 00:03:57.000]  你就會這樣說
[00:03:57.000 --> 00:04:03.000]  牧師,我找不到這裡有五句的否定句子
[00:04:03.000 --> 00:04:07.000]  否定句子的意思就是不要或者不
[00:04:07.000 --> 00:04:09.000]  用英文說就是not
[00:04:09.000 --> 00:04:11.000]  但是原來在翻譯的時候
[00:04:11.000 --> 00:04:14.000]  我們的和合本翻譯的翻譯者
[00:04:14.000 --> 00:04:19.000]  他就將其中兩句說話隱藏起來
[00:04:19.000 --> 00:04:21.000]  他不用了否定的句子
[00:04:21.000 --> 00:04:23.000]  但是因為這樣的翻譯
[00:04:23.000 --> 00:04:28.000]  失去了原本這段聖經所說的一個特點
[00:04:28.000 --> 00:04:31.000]  原來在我們的人生當中
[00:04:31.000 --> 00:04:32.000]  有很多事情
[00:04:32.000 --> 00:04:35.000]  我們不是說我們應該怎樣做怎樣做
[00:04:35.000 --> 00:04:38.000]  然後有些事情我們應該不要做
[00:04:38.000 --> 00:04:40.000]  然後在不做的過程當中
[00:04:40.000 --> 00:04:44.000]  反而我們還能夠實踐了上帝的說話
[00:04:44.000 --> 00:04:47.000]  我們先看看這段聖經
[00:04:47.000 --> 00:04:52.000]  哪五句說話是否定的句子呢?
[00:04:52.000 --> 00:04:56.000]  我逐句逐句地告訴大家
[00:04:56.000 --> 00:04:59.000]  大家可以將它寫在你自己的聖經裡
[00:04:59.000 --> 00:05:02.000]  和合本第一句的說話在這裡說
[00:05:02.000 --> 00:05:04.000]  波亞斯對劉德說
[00:05:04.000 --> 00:05:07.000]  女兒,聽我說
[00:05:07.000 --> 00:05:09.000]  原來單單這句說話
[00:05:09.000 --> 00:05:13.000]  和合本的作者就將它用正面的說話說了出來
[00:05:13.000 --> 00:05:16.000]  在希伯來文愚民聖經裡
[00:05:16.000 --> 00:05:18.000]  這句說話應該翻譯為
[00:05:18.000 --> 00:05:22.000]  女兒,聽到我說沒有呢?
[00:05:22.000 --> 00:05:26.000]  即是女兒,你聽不聽到我說話?
[00:05:26.000 --> 00:05:28.000]  你是不是聽不到我這樣說話?
[00:05:28.000 --> 00:05:30.000]  原來是這樣的意思
[00:05:30.000 --> 00:05:32.000]  第二句就是
[00:05:32.000 --> 00:05:34.000]  在這裡他講得很清楚
[00:05:34.000 --> 00:05:39.000]  不要往別人的田裡拾取墨水
[00:05:39.000 --> 00:05:41.000]  這是第二句
[00:05:41.000 --> 00:05:44.000]  第三句的否定句子就是
[00:05:44.000 --> 00:05:47.000]  也不要離開這女
[00:05:47.000 --> 00:05:49.000]  這是第三句的說話
[00:05:49.000 --> 00:05:51.000]  我們和合本都翻譯得很好
[00:05:51.000 --> 00:05:54.000]  有三句,有兩句都翻譯得出來
[00:05:54.000 --> 00:05:58.000]  至於第四句和第五句的說話在哪裡呢?
[00:05:58.000 --> 00:06:00.000]  原來就在第九節裡
[00:06:00.000 --> 00:06:02.000]  他在這裡這樣說
[00:06:02.000 --> 00:06:08.000]  我已經吩咐人不可欺負你
[00:06:08.000 --> 00:06:15.000]  原來這句說話包含了兩個否定語
[00:06:15.000 --> 00:06:18.000]  你說不是的,牧師,我只見到一個
[00:06:18.000 --> 00:06:20.000]  其實這句說話應該是這樣說的
[00:06:20.000 --> 00:06:22.000]  原文的翻譯就是
[00:06:22.000 --> 00:06:25.000]  我豈不是已經吩咐了
[00:06:25.000 --> 00:06:32.000]  中年青的僕人不可侵犯或者留難你
[00:06:32.000 --> 00:06:38.000]  這句說話是連續用了一個雙重的否定語去記述的
[00:06:38.000 --> 00:06:40.000]  所以你會看見
[00:06:40.000 --> 00:06:44.000]  牧師,原來單單只是兩句的經文裡
[00:06:44.000 --> 00:06:47.000]  原來蘊含了這麼豐富的說話
[00:06:47.000 --> 00:06:50.000]  我們就不可以逃過
[00:06:50.000 --> 00:06:52.000]  一定要仔細去看看
[00:06:52.000 --> 00:06:59.000]  為什麼聖經的作者這麼仔細記載波哈斯說的這番話
[00:06:59.000 --> 00:07:05.000]  連續用了五個筆去陳述他要說的話呢?
[00:07:05.000 --> 00:07:10.000]  第一件事,作者其實想傳遞一個訊息給我們知道
[00:07:10.000 --> 00:07:13.000]  原來有一些否定的說話
[00:07:13.000 --> 00:07:17.000]  我們看起來以為阻礙我們,不要做這些事
[00:07:17.000 --> 00:07:24.000]  但其實背後反映出一種很強的積極性在裡面
[00:07:24.000 --> 00:07:26.000]  我想先分享一件事
[00:07:26.000 --> 00:07:28.000]  很多時候我們中國人有一句說話
[00:07:28.000 --> 00:07:34.000]  養兒方知父母恩,養兒方知父母心
[00:07:34.000 --> 00:07:36.000]  這句說話是什麼意思呢?
[00:07:36.000 --> 00:07:41.000]  就是當我們不到自己有子女的時候
[00:07:41.000 --> 00:07:45.000]  不自己去帶自己的子女的時候
[00:07:45.000 --> 00:07:48.000]  原來我們都不真正去明白到
[00:07:48.000 --> 00:07:52.000]  我們原本的父母的心腸是怎樣
[00:07:52.000 --> 00:07:55.000]  其實我和大家都做過年輕人
[00:07:55.000 --> 00:07:58.000]  甚至現在在我們當中也有很多年輕人
[00:07:58.000 --> 00:08:03.000]  年輕人有很多東西很想做在這個時代裡
[00:08:03.000 --> 00:08:09.000]  做事覺得自己想法是最好的
[00:08:09.000 --> 00:08:16.000]  於是做年輕人都不想把自己想做的事跟父母說
[00:08:16.000 --> 00:08:19.000]  這個我不知道是什麼原因
[00:08:19.000 --> 00:08:23.000]  或者是人的成長過程的一個必然過程
[00:08:23.000 --> 00:08:26.000]  但是這也正正反映出
[00:08:26.000 --> 00:08:31.000]  當年輕人他們未明白養兒方知父母心
[00:08:31.000 --> 00:08:33.000]  或者父母恩這個說話的時候
[00:08:33.000 --> 00:08:35.000]  他們就有這樣的表現
[00:08:35.000 --> 00:08:39.000]  因為他們覺得當我做任何事
[00:08:39.000 --> 00:08:41.000]  如果我跟我父母說的話
[00:08:41.000 --> 00:08:44.000]  父母一定會反對的
[00:08:44.000 --> 00:08:46.000]  他一定會作出一些反意見
[00:08:46.000 --> 00:08:48.000]  覺得我做的事不對
[00:08:48.000 --> 00:08:50.000]  或者我做的事不夠好
[00:08:50.000 --> 00:08:52.000]  於是就反對
[00:08:52.000 --> 00:08:56.000]  我其實不知道為什麼有這種心態
[00:08:56.000 --> 00:09:00.000]  但是這種心態其實廣泛流傳在很多的年輕人
[00:09:00.000 --> 00:09:04.000]  或者甚至我們到某個年紀仍然有這種心態
[00:09:04.000 --> 00:09:06.000]  就說最好不要說
[00:09:06.000 --> 00:09:08.000]  我將所有事收起來
[00:09:08.000 --> 00:09:09.000]  我自己做
[00:09:09.000 --> 00:09:12.000]  因為我自己做不會讓人知道
[00:09:12.000 --> 00:09:14.000]  所以也沒有人阻止我
[00:09:14.000 --> 00:09:16.000]  我做了都是我自己的
[00:09:16.000 --> 00:09:19.000]  特別在這個年代高舉個人主義
[00:09:19.000 --> 00:09:21.000]  很多人就會覺得
[00:09:21.000 --> 00:09:23.000]  我壞也是我自己的事
[00:09:23.000 --> 00:09:25.000]  好當然是好
[00:09:25.000 --> 00:09:27.000]  如果不好的時候也是我自己的事
[00:09:27.000 --> 00:09:29.000]  但是他不明白一點
[00:09:29.000 --> 00:09:33.000]  人不是一個個別的單個體活在這個世界上
[00:09:33.000 --> 00:09:35.000]  人其實是一個群體
[00:09:35.000 --> 00:09:38.000]  我們是活在一個群眾的裏面
[00:09:38.000 --> 00:09:42.000]  上帝設計了給我們有一個家庭
[00:09:42.000 --> 00:09:45.000]  其實目的就是讓我們在一個群體裏面
[00:09:45.000 --> 00:09:47.000]  彼此學會守望
[00:09:47.000 --> 00:09:51.000]  彼此學會如何彼此關懷
[00:09:51.000 --> 00:09:55.000]  所以很多時候子女不跟父母說
[00:09:55.000 --> 00:09:56.000]  自己先做了
[00:09:56.000 --> 00:09:59.000]  做了之後我有我事
[00:09:59.000 --> 00:10:02.000]  其實是一種高舉個人主義
[00:10:02.000 --> 00:10:04.000]  但未必明白到
[00:10:04.000 --> 00:10:08.000]  其實父母是想他們好
[00:10:08.000 --> 00:10:12.000]  這種情況到何時會有改變呢
[00:10:12.000 --> 00:10:16.000]  很多時候當自己做了父母
[00:10:16.000 --> 00:10:18.000]  自己有子女
[00:10:18.000 --> 00:10:20.000]  當自己的子女很多事
[00:10:20.000 --> 00:10:22.000]  你要為他勞心勞力
[00:10:22.000 --> 00:10:25.000]  希望他能夠好的時候
[00:10:25.000 --> 00:10:26.000]  你便開始明白
[00:10:26.000 --> 00:10:28.000]  其實我的父母
[00:10:28.000 --> 00:10:30.000]  為何有時我跟他們說話
[00:10:30.000 --> 00:10:32.000]  他們的意見不同意呢
[00:10:32.000 --> 00:10:34.000]  其實他不是代表不同意
[00:10:34.000 --> 00:10:36.000]  反對阻止我們去做
[00:10:36.000 --> 00:10:39.000]  這種其實如果年青人那時
[00:10:39.000 --> 00:10:41.000]  曉得去想就非常之好
[00:10:41.000 --> 00:10:44.000]  父母其實不是阻止
[00:10:44.000 --> 00:10:46.000]  其實是從另一個角度
[00:10:46.000 --> 00:10:48.000]  為我們更仔細去考慮
[00:10:48.000 --> 00:10:51.000]  為我們最大的益處而去考慮
[00:10:51.000 --> 00:10:53.000]  而去作出一定的回應
[00:10:53.000 --> 00:10:55.000]  他不是想阻止我們
[00:10:55.000 --> 00:10:59.000]  而是讓我們希望能夠更全面去看到
[00:10:59.000 --> 00:11:01.000]  這件事需要考慮的各方面
[00:11:01.000 --> 00:11:03.000]  好處壞處
[00:11:03.000 --> 00:11:04.000]  對我們的益處
[00:11:04.000 --> 00:11:05.000]  對我們的壞處
[00:11:05.000 --> 00:11:06.000]  對我們的危險
[00:11:06.000 --> 00:11:08.000]  或者對我們的建造
[00:11:08.000 --> 00:11:09.000]  有什麼地方
[00:11:09.000 --> 00:11:12.000]  希望從不同的角度去思想
[00:11:12.000 --> 00:11:15.000]  好的就是很多年青人
[00:11:15.000 --> 00:11:17.000]  他自己要想
[00:11:17.000 --> 00:11:20.000]  當父母仍然在世的時候
[00:11:20.000 --> 00:11:22.000]  我終於自己做父母了
[00:11:22.000 --> 00:11:25.000]  我明白我自己當年為何這樣對父母
[00:11:25.000 --> 00:11:27.000]  還可以有一些補救
[00:11:27.000 --> 00:11:31.000]  或者對父母有一些回饋
[00:11:31.000 --> 00:11:34.000]  向父母希望可以
[00:11:34.000 --> 00:11:37.000]  表示自己以前的想法
[00:11:37.000 --> 00:11:39.000]  可能不是那麼妥當
[00:11:39.000 --> 00:11:43.000]  但是可惜的是有些時候
[00:11:43.000 --> 00:11:45.000]  連父母都已經去世了
[00:11:45.000 --> 00:11:46.000]  自己才開始明白
[00:11:46.000 --> 00:11:48.000]  想補償都做不到
[00:11:48.000 --> 00:11:50.000]  而在這樣的情況之下
[00:11:50.000 --> 00:11:53.000]  一生的那種愧疚
[00:11:53.000 --> 00:11:55.000]  就持續在人生當中
[00:11:55.000 --> 00:11:58.000]  好的就是我自己做一點見證
[00:11:58.000 --> 00:12:00.000]  我很年青的時候開始明白
[00:12:00.000 --> 00:12:01.000]  其實父母有時左
[00:12:01.000 --> 00:12:03.000]  或者提出反意見
[00:12:03.000 --> 00:12:06.000]  其實是對我一個關懷
[00:12:06.000 --> 00:12:09.000]  是希望我能夠更加小心地
[00:12:09.000 --> 00:12:12.000]  活在每一個人生的步伐上面
[00:12:12.000 --> 00:12:14.000]  所以我很年青的時候
[00:12:14.000 --> 00:12:15.000]  就開始明白到
[00:12:15.000 --> 00:12:16.000]  無論事情大小都好
[00:12:16.000 --> 00:12:18.000]  是不是都和我父母說
[00:12:18.000 --> 00:12:20.000]  說了之後
[00:12:20.000 --> 00:12:22.000]  就算他反對我都好
[00:12:22.000 --> 00:12:25.000]  我都會知道他是為我益處而考慮
[00:12:25.000 --> 00:12:27.000]  為什麼我會說這番說話呢
[00:12:27.000 --> 00:12:29.000]  在這段聖經裡面
[00:12:29.000 --> 00:12:30.000]  剛才我們已經說了
[00:12:30.000 --> 00:12:33.000]  一開始幫阿司用了一句否定語
[00:12:33.000 --> 00:12:35.000]  向路德這樣說
[00:12:35.000 --> 00:12:36.000]  他說:女兒啊
[00:12:36.000 --> 00:12:39.000]  你不是聽見我這樣說嗎?
[00:12:39.000 --> 00:12:43.000]  這個說話好像一個長輩
[00:12:43.000 --> 00:12:46.000]  一個爸爸向一個女兒
[00:12:46.000 --> 00:12:48.000]  去說話一樣
[00:12:48.000 --> 00:12:51.000]  貪心的女兒聽不清楚
[00:12:51.000 --> 00:12:53.000]  所以他特意說
[00:12:53.000 --> 00:12:54.000]  女兒啊
[00:12:54.000 --> 00:12:59.000]  你不是沒聽清楚我這樣說過嗎?
[00:12:59.000 --> 00:13:01.000]  其實這番說話
[00:13:01.000 --> 00:13:07.000]  是波亞斯對路德作為一個長輩
[00:13:07.000 --> 00:13:13.000]  他希望對路德顯出一份關懷之情
[00:13:13.000 --> 00:13:16.000]  特別我們在這段聖經裡面
[00:13:16.000 --> 00:13:17.000]  我們看見
[00:13:17.000 --> 00:13:20.000]  波亞斯當去到田中的時候
[00:13:20.000 --> 00:13:23.000]  馬上就留意到路德的存在
[00:13:23.000 --> 00:13:26.000]  然後他就去問那個
[00:13:26.000 --> 00:13:29.000]  在他的麥田當中
[00:13:29.000 --> 00:13:36.000]  做管理這些工人的年青的管工
[00:13:36.000 --> 00:13:41.000]  問過有關明白路德究竟這個女子是什麼人物
[00:13:41.000 --> 00:13:46.000]  波亞斯顯明帶出那份熱情
[00:13:46.000 --> 00:13:48.000]  而是那種關懷的熱情
[00:13:48.000 --> 00:13:51.000]  不是男女之間的熱情那麼簡單
[00:13:51.000 --> 00:13:54.000]  他主要是看見一位女子
[00:13:54.000 --> 00:13:56.000]  原來她有這樣的背景
[00:13:56.000 --> 00:13:58.000]  他查考過之後
[00:13:58.000 --> 00:13:59.000]  問清楚
[00:13:59.000 --> 00:14:04.000]  然後他去顯出那份積極的對待
[00:14:04.000 --> 00:14:07.000]  所以即使用了一句否定語
[00:14:07.000 --> 00:14:08.000]  女兒啊
[00:14:08.000 --> 00:14:10.000]  你不是聽到我這樣說過嗎?
[00:14:10.000 --> 00:14:13.000]  其實如果今天年青人覺得
[00:14:13.000 --> 00:14:15.000]  哎呀!爸爸又來煩我了
[00:14:15.000 --> 00:14:19.000]  但原來這句說話背後不是煩他
[00:14:19.000 --> 00:14:22.000]  而是希望路德更加看到
[00:14:22.000 --> 00:14:25.000]  波亞斯對他那份積極的關懷
[00:14:25.000 --> 00:14:27.000]  基督徒
[00:14:27.000 --> 00:14:28.000]  屬神的子民
[00:14:28.000 --> 00:14:30.000]  就是有這份性情
[00:14:30.000 --> 00:14:32.000]  就好像一開始我所說的
[00:14:32.000 --> 00:14:34.000]  好像摩西也好
[00:14:34.000 --> 00:14:36.000]  上帝有很多他的僕人也好
[00:14:36.000 --> 00:14:39.000]  為什麼他要冒著自己的生命
[00:14:39.000 --> 00:14:44.000]  來將神的話傳給以色列民之呢?
[00:14:44.000 --> 00:14:45.000]  即是說那些說話
[00:14:45.000 --> 00:14:46.000]  他們不喜歡聽
[00:14:46.000 --> 00:14:47.000]  不喜歡聽
[00:14:47.000 --> 00:14:49.000]  好不好聽
[00:14:49.000 --> 00:14:51.000]  硬心硬肺
[00:14:51.000 --> 00:14:52.000]  可以這樣說
[00:14:52.000 --> 00:14:53.000]  聽到就煩
[00:14:53.000 --> 00:14:55.000]  好像現在的年青人聽到
[00:14:55.000 --> 00:14:56.000]  哎呀!爸媽你不要說了
[00:14:56.000 --> 00:14:57.000]  很煩
[00:14:57.000 --> 00:14:59.000]  總之不告訴你了
[00:14:59.000 --> 00:15:00.000]  為什麼仍然說
[00:15:00.000 --> 00:15:04.000]  因為他們帶著那份關愛的積極的性情
[00:15:04.000 --> 00:15:05.000]  在當中
[00:15:05.000 --> 00:15:08.000]  不是一個冷藥冰箱
[00:15:08.000 --> 00:15:11.000]  見人就拒諸於門外
[00:15:11.000 --> 00:15:15.000]  使人覺得不能接近的人
[00:15:15.000 --> 00:15:18.000]  波亞斯其實正正就是一個
[00:15:18.000 --> 00:15:22.000]  好像上帝創造人最初一樣
[00:15:22.000 --> 00:15:28.000]  當神將人從泥土那裡造出來之後
[00:15:28.000 --> 00:15:31.000]  為人在鼻子當中噴了一口氣
[00:15:31.000 --> 00:15:34.000]  這口氣使人變成活人
[00:15:34.000 --> 00:15:37.000]  聖經記載活人這個記載
[00:15:37.000 --> 00:15:41.000]  其實就是說這個人有上帝那份心情
[00:15:41.000 --> 00:15:43.000]  或者那份屬性
[00:15:43.000 --> 00:15:44.000]  好像上帝一樣
[00:15:44.000 --> 00:15:46.000]  其實有關懷每一個人
[00:15:46.000 --> 00:15:48.000]  上帝創造出來的東西
[00:15:48.000 --> 00:15:49.000]  其實每一樣東西
[00:15:49.000 --> 00:15:50.000]  他都不想它壞
[00:15:50.000 --> 00:15:51.000]  想它好的
[00:15:51.000 --> 00:15:52.000]  但問題是
[00:15:52.000 --> 00:15:54.000]  當他在罪的當中的時候
[00:15:54.000 --> 00:15:57.000]  人甚至創造就被咒詛當中
[00:15:57.000 --> 00:15:59.000]  就會拒絕上帝
[00:15:59.000 --> 00:16:01.000]  即使上帝對他的關懷也好
[00:16:01.000 --> 00:16:04.000]  他未必能夠那麼清楚看到
[00:16:04.000 --> 00:16:06.000]  所以從這段聖經第一樣東西
[00:16:06.000 --> 00:16:09.000]  如果路德是一個有神生命的人
[00:16:09.000 --> 00:16:12.000]  他第一樣東西應該可以察到
[00:16:12.000 --> 00:16:15.000]  波亞斯對他這份關懷之情
[00:16:15.000 --> 00:16:16.000]  沒錯
[00:16:16.000 --> 00:16:17.000]  忠言是易耳的
[00:16:17.000 --> 00:16:19.000]  未必是好聽的
[00:16:19.000 --> 00:16:23.000]  但是有誰能夠真的為你講忠言呢?
[00:16:23.000 --> 00:16:25.000]  在現在這個世界上
[00:16:25.000 --> 00:16:27.000]  經常說要有friend
[00:16:27.000 --> 00:16:29.000]  我們facebook上
[00:16:29.000 --> 00:16:33.000]  最重要很多人做你的friend
[00:16:33.000 --> 00:16:36.000]  但是我們首先要學會一件事
[00:16:36.000 --> 00:16:39.000]  如何辨別一些忠言
[00:16:39.000 --> 00:16:41.000]  我自己有一點心得
[00:16:41.000 --> 00:16:44.000]  並不代表是全部的整體
[00:16:44.000 --> 00:16:46.000]  不過我明白到一點
[00:16:46.000 --> 00:16:48.000]  其實原來朋友
[00:16:48.000 --> 00:16:50.000]  friend這件事
[00:16:50.000 --> 00:16:52.000]  他未必給你忠言
[00:16:52.000 --> 00:16:54.000]  如何能夠成為你的friend呢?
[00:16:54.000 --> 00:16:57.000]  因為你和他臭味相投
[00:16:57.000 --> 00:16:59.000]  正所謂臭味相投的意思
[00:16:59.000 --> 00:17:02.000]  即是大家都有一陣臭味
[00:17:02.000 --> 00:17:05.000]  那陣臭味大家合得來
[00:17:05.000 --> 00:17:07.000]  你那陣臭味和我這麼近
[00:17:07.000 --> 00:17:10.000]  所以我就聞到你那陣臭味
[00:17:10.000 --> 00:17:13.000]  所以大家很投靠對方
[00:17:13.000 --> 00:17:15.000]  很投其所好
[00:17:15.000 --> 00:17:17.000]  所以朋友之間通常說的話
[00:17:17.000 --> 00:17:20.000]  都是比較順耳
[00:17:20.000 --> 00:17:21.000]  朋友呢
[00:17:21.000 --> 00:17:23.000]  大部分和你做得朋友的
[00:17:23.000 --> 00:17:26.000]  說的是你剛剛聽的東西
[00:17:26.000 --> 00:17:29.000]  真心對你好的朋友
[00:17:29.000 --> 00:17:31.000]  其實往往不是很多
[00:17:31.000 --> 00:17:33.000]  真心的朋友可能說的話
[00:17:33.000 --> 00:17:35.000]  是你不喜歡聽的
[00:17:35.000 --> 00:17:37.000]  因為你的真心朋友
[00:17:37.000 --> 00:17:42.000]  真是想為你的好處福祉去考慮
[00:17:42.000 --> 00:17:44.000]  所以在這個世界上
[00:17:44.000 --> 00:17:45.000]  我明白到
[00:17:45.000 --> 00:17:47.000]  作為父母呢
[00:17:47.000 --> 00:17:49.000]  其實就是一個可以這樣說
[00:17:49.000 --> 00:17:51.000]  最義無反顧
[00:17:51.000 --> 00:17:53.000]  說最多否定語的人
[00:17:53.000 --> 00:17:57.000]  但是他也是最愛錫我的人
[00:17:57.000 --> 00:17:59.000]  而在這段聖經裏面
[00:17:59.000 --> 00:18:01.000]  波亞斯就是這種心情
[00:18:01.000 --> 00:18:04.000]  對待路德
[00:18:04.000 --> 00:18:06.000]  而在歷史當中
[00:18:06.000 --> 00:18:07.000]  我們也看見
[00:18:07.000 --> 00:18:10.000]  原來很多屬於神的子民
[00:18:10.000 --> 00:18:14.000]  他們能夠得到上帝呼召的先知
[00:18:14.000 --> 00:18:16.000]  來去撲心撲命
[00:18:16.000 --> 00:18:19.000]  為他們傳講上帝的信息的時候
[00:18:19.000 --> 00:18:22.000]  其實這些人所傳遞的信息
[00:18:22.000 --> 00:18:24.000]  這些先知所傳遞的信息
[00:18:24.000 --> 00:18:26.000]  子嗣們根本不喜歡聽
[00:18:26.000 --> 00:18:30.000]  但是他們有沒有能夠認清這些宗言呢
[00:18:30.000 --> 00:18:32.000]  如果路德在這裏
[00:18:32.000 --> 00:18:34.000]  一聽見波亞斯這樣跟他說
[00:18:34.000 --> 00:18:37.000]  女兒,你有沒有聽見我不是這樣說嗎
[00:18:37.000 --> 00:18:40.000]  覺得好像你扮長輩
[00:18:40.000 --> 00:18:43.000]  扮江湖老大
[00:18:43.000 --> 00:18:45.000]  你是老教會
[00:18:45.000 --> 00:18:47.000]  我要聽你講
[00:18:47.000 --> 00:18:49.000]  如果他抱著這種心態
[00:18:49.000 --> 00:18:54.000]  路德就不能夠得到上帝在他的大靈魂裏面
[00:18:54.000 --> 00:18:58.000]  能夠展開上帝要他能夠做到的下一步
[00:18:58.000 --> 00:19:00.000]  但是路德沒有這樣
[00:19:00.000 --> 00:19:02.000]  路德在這個時候繼續去聽
