
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 各位朋友 晚安
[00:01:19.000 --> 00:01:20.000]  在這一刻
[00:01:20.000 --> 00:01:22.000]  來到會場裡面
[00:01:22.000 --> 00:01:25.000]  去運行 去感動
[00:01:25.000 --> 00:01:27.000]  因為真是唯有主
[00:01:27.000 --> 00:01:29.000]  知道我們大家的心靈
[00:01:29.000 --> 00:01:30.000]  那個狀況
[00:01:30.000 --> 00:01:32.000]  我們等候在你的面前
[00:01:32.000 --> 00:01:34.000]  這樣祈禱
[00:01:34.000 --> 00:01:36.000]  奉耶穌基督的名
[00:01:36.000 --> 00:01:38.000]  阿們
[00:01:38.000 --> 00:01:40.000]  再一次很感謝神
[00:01:40.000 --> 00:01:42.000]  也很感謝
[00:01:42.000 --> 00:01:44.000]  林牧師的邀請
[00:01:44.000 --> 00:01:45.000]  其實是去年
[00:01:45.000 --> 00:01:47.000]  很早很早已經安排了
[00:01:47.000 --> 00:01:50.000]  今天來到大家當中
[00:01:50.000 --> 00:01:52.000]  來分享神的話語
[00:01:52.000 --> 00:01:53.000]  後來知道
[00:01:53.000 --> 00:01:55.000]  原來又是福音信息
[00:01:55.000 --> 00:01:58.000]  都很感恩 可以這樣說
[00:01:58.000 --> 00:02:01.000]  其實自己也有一些轉變
[00:02:01.000 --> 00:02:05.000]  在去年十一月的時間
[00:02:05.000 --> 00:02:08.000]  分堂的童宮
[00:02:08.000 --> 00:02:10.000]  剛才李全導演提到
[00:02:10.000 --> 00:02:13.000]  我們的分堂洪欣堂的童宮
[00:02:13.000 --> 00:02:16.000]  突然間癌症病逝
[00:02:16.000 --> 00:02:18.000]  很快還有一個小時
[00:02:18.000 --> 00:02:20.000]  剛好在錦繡堂
[00:02:20.000 --> 00:02:23.000]  今晚晚堂的崇拜講完
[00:02:23.000 --> 00:02:24.000]  就是我們的童宮
[00:02:24.000 --> 00:02:27.000]  魯如虹牧師的太太
[00:02:27.000 --> 00:02:28.000]  師母
[00:02:28.000 --> 00:02:31.000]  就會在錦繡堂去正道
[00:02:31.000 --> 00:02:33.000]  很快就過了八個月了
[00:02:33.000 --> 00:02:37.000]  在當時十一月中的時間
[00:02:37.000 --> 00:02:41.000]  教會因為分堂子堂
[00:02:41.000 --> 00:02:44.000]  是一個很大的哀傷
[00:02:44.000 --> 00:02:47.000]  所以大家一起思想去等候
[00:02:47.000 --> 00:02:49.000]  我有很大的感動
[00:02:49.000 --> 00:02:53.000]  就要放下舞堂的模樣
[00:02:53.000 --> 00:02:56.000]  去子堂去開荒
[00:02:56.000 --> 00:03:00.000]  以及陪伴弟兄姊妹面對這個哀傷
[00:03:00.000 --> 00:03:03.000]  如是者已經過了八個月
[00:03:03.000 --> 00:03:07.000]  一月七日就被委派去子堂
[00:03:07.000 --> 00:03:09.000]  由一個很大型的
[00:03:09.000 --> 00:03:11.000]  差不多一千人的教會
[00:03:11.000 --> 00:03:13.000]  和大家差不多這樣的大小
[00:03:13.000 --> 00:03:14.000]  去到一個
[00:03:14.000 --> 00:03:17.000]  大概七十五至八十人的教會
[00:03:17.000 --> 00:03:19.000]  做一個開荒報道
[00:03:19.000 --> 00:03:22.000]  以及真的面對很多的困難
[00:03:22.000 --> 00:03:24.000]  弟兄姊妹的哀傷是很大
[00:03:24.000 --> 00:03:26.000]  因為都很突然
[00:03:26.000 --> 00:03:29.000]  這個是我自己的一些轉變
[00:03:29.000 --> 00:03:32.000]  今晚很想和大家分享一個訊息
[00:03:32.000 --> 00:03:34.000]  到底我們知不知道
[00:03:34.000 --> 00:03:38.000]  我們人生求什麼呢
[00:03:38.000 --> 00:03:41.000]  怎樣求呢
[00:03:41.000 --> 00:03:43.000]  這個是一個很重要的訊息
[00:03:43.000 --> 00:03:47.000]  當然我一定是以作為傳道人 目者
[00:03:47.000 --> 00:03:52.000]  來和大家分享我的成長
[00:03:52.000 --> 00:03:54.000]  透過不同的人事物
[00:03:54.000 --> 00:03:57.000]  透過很多的觀察人生
[00:03:57.000 --> 00:04:00.000]  來得到的那份感動
[00:04:00.000 --> 00:04:02.000]  那份邀請
[00:04:02.000 --> 00:04:04.000]  大家你真的想一想
[00:04:04.000 --> 00:04:07.000]  你有沒有求錯了方向呢
[00:04:07.000 --> 00:04:11.000]  人生每分每秒地在前進
[00:04:11.000 --> 00:04:13.000]  回不了頭
[00:04:13.000 --> 00:04:15.000]  所以如果在座是很年輕
[00:04:15.000 --> 00:04:18.000]  這個時間就是你最重要
[00:04:18.000 --> 00:04:21.000]  因為如果你能夠找到一個正確方向
[00:04:21.000 --> 00:04:23.000]  找對的對象
[00:04:23.000 --> 00:04:26.000]  那你的人生就會很亮麗
[00:04:26.000 --> 00:04:31.000]  是非常令人振奮的將來
[00:04:31.000 --> 00:04:34.000]  不然你浪費了你的人生
[00:04:34.000 --> 00:04:36.000]  在一些不應該求的事情上
[00:04:36.000 --> 00:04:41.000]  那就可能你最後可能有很多的後悔
[00:04:41.000 --> 00:04:44.000]  因為你浪費了很多的時間
[00:04:44.000 --> 00:04:46.000]  在一些不重要的事情上
[00:04:46.000 --> 00:04:50.000]  今晚我想和大家交流的一個訊息
[00:04:50.000 --> 00:04:52.000]  大家希望能夠帶著這個訊息
[00:04:52.000 --> 00:04:54.000]  你回去想一想
[00:04:54.000 --> 00:04:55.000]  可能是沉重的
[00:04:55.000 --> 00:05:01.000]  可能是一個要大家去思考你的人生
[00:05:01.000 --> 00:05:05.000]  三年前 2018年
[00:05:05.000 --> 00:05:08.000]  有一位我不認識的姊妹
[00:05:08.000 --> 00:05:10.000]  在錦繡堂聚會
[00:05:10.000 --> 00:05:12.000]  但是我不認識她
[00:05:12.000 --> 00:05:15.000]  她突然之間找我
[00:05:15.000 --> 00:05:18.000]  來問我
[00:05:18.000 --> 00:05:20.000]  你可不可以把你的電話
[00:05:20.000 --> 00:05:24.000]  你的WhatsApp給她的妹妹呢
[00:05:24.000 --> 00:05:26.000]  她在2018年的時候
[00:05:26.000 --> 00:05:29.000]  很突然要過去三藩市
[00:05:29.000 --> 00:05:31.000]  探望她的妹妹
[00:05:31.000 --> 00:05:33.000]  因為她的妹妹
[00:05:33.000 --> 00:05:37.000]  很突然地遇到一個車禍
[00:05:37.000 --> 00:05:40.000]  原先是開車上班
[00:05:40.000 --> 00:05:43.000]  差不多還有一條街就到公司了
[00:05:43.000 --> 00:05:46.000]  就有一個女士
[00:05:46.000 --> 00:05:50.000]  很輕的碰撞撞了她的車
[00:05:50.000 --> 00:05:52.000]  但是這個碰撞
[00:05:52.000 --> 00:05:55.000]  令到這位女士的車
[00:05:55.000 --> 00:05:59.000]  被車衝了出去公路
[00:05:59.000 --> 00:06:02.000]  後面就有第二次的撞
[00:06:02.000 --> 00:06:06.000]  那輛車就是完全的損壞
[00:06:06.000 --> 00:06:10.000]  人由身體的頭以下
[00:06:10.000 --> 00:06:14.000]  基本上都不能夠動
[00:06:14.000 --> 00:06:17.000]  為什麼我會知道呢
[00:06:17.000 --> 00:06:21.000]  原來這位姊妹過去探望妹妹的時候
[00:06:21.000 --> 00:06:24.000]  就將錦繡堂一些的講道
[00:06:24.000 --> 00:06:27.000]  來給這個妹妹聽
[00:06:27.000 --> 00:06:29.000]  這個妹妹是不信主的
[00:06:29.000 --> 00:06:31.000]  小時候住老虎岩
[00:06:31.000 --> 00:06:32.000]  聽過一下
[00:06:32.000 --> 00:06:34.000]  但是完全沒有信仰的
[00:06:34.000 --> 00:06:38.000]  一下子突然之間這樣的遭遇
[00:06:38.000 --> 00:06:40.000]  你可以想像得到
[00:06:40.000 --> 00:06:43.000]  一個五十多歲的女士
[00:06:43.000 --> 00:06:45.000]  有兩個子女
[00:06:45.000 --> 00:06:50.000]  要這樣面對自己的人生
[00:06:50.000 --> 00:06:52.000]  無盡的痛苦
[00:06:52.000 --> 00:06:55.000]  伴隨著的是絕望
[00:06:55.000 --> 00:06:57.000]  那姊姊來探望她
[00:06:57.000 --> 00:07:03.000]  在香港真的有很多時間
[00:07:03.000 --> 00:07:06.000]  聽一下這些講道
[00:07:06.000 --> 00:07:08.000]  不聽又自可
[00:07:08.000 --> 00:07:12.000]  聽完之後她很舒服的內心
[00:07:12.000 --> 00:07:15.000]  就叫姊姊問一下
[00:07:15.000 --> 00:07:19.000]  很想可能聽到我的茶經班
[00:07:19.000 --> 00:07:22.000]  很想拿我的WhatsApp
[00:07:22.000 --> 00:07:24.000]  那木姐當然無所謂了
[00:07:24.000 --> 00:07:27.000]  因為這位姊妹也是錦繡堂聚會
[00:07:27.000 --> 00:07:29.000]  我就給了她
[00:07:29.000 --> 00:07:32.000]  接著她就輾轉給她的妹妹
[00:07:32.000 --> 00:07:34.000]  姓陳的女士
[00:07:34.000 --> 00:07:37.000]  接著她就立刻WhatsApp我
[00:07:37.000 --> 00:07:39.000]  她說你的講道我不知道說什麼
[00:07:39.000 --> 00:07:41.000]  完全聽不懂
[00:07:41.000 --> 00:07:43.000]  因為她是信耶穌的
[00:07:43.000 --> 00:07:45.000]  那些是茶經班
[00:07:45.000 --> 00:07:48.000]  但是我不知道為什麼
[00:07:48.000 --> 00:07:50.000]  我聽完你的講道
[00:07:50.000 --> 00:07:53.000]  我的內心很平安
[00:07:53.000 --> 00:07:57.000]  接著我當然在WhatsApp裡面
[00:07:57.000 --> 00:07:59.000]  邀請她信主
[00:07:59.000 --> 00:08:01.000]  她說我現在暫時未可以
[00:08:01.000 --> 00:08:04.000]  你給我一點時間
[00:08:04.000 --> 00:08:06.000]  過了一段時間之後
[00:08:06.000 --> 00:08:08.000]  她跟我說
[00:08:08.000 --> 00:08:10.000]  她說她自己向耶穌認罪
[00:08:10.000 --> 00:08:13.000]  信主
[00:08:13.000 --> 00:08:15.000]  她每天早上
[00:08:15.000 --> 00:08:17.000]  就是她的晚上
[00:08:17.000 --> 00:08:19.000]  我的大約七點多
[00:08:19.000 --> 00:08:22.000]  香港的七點多
[00:08:22.000 --> 00:08:26.000]  她就會WhatsApp我問一些神學問題
[00:08:26.000 --> 00:08:31.000]  一個完全不能動的一位女士
[00:08:31.000 --> 00:08:33.000]  問一下人生
[00:08:33.000 --> 00:08:36.000]  問一下神學的問題
[00:08:36.000 --> 00:08:38.000]  那早上她的分享
[00:08:38.000 --> 00:08:42.000]  她說她要再去做一些治療
[00:08:42.000 --> 00:08:44.000]  她說她不想去
[00:08:44.000 --> 00:08:46.000]  因為很貴
[00:08:46.000 --> 00:08:49.000]  還有很痛
[00:08:49.000 --> 00:08:52.000]  那我勉勵她
[00:08:52.000 --> 00:08:55.000]  耶穌基督愛你
[00:08:55.000 --> 00:08:58.000]  好像她現在只能夠有的是
[00:08:58.000 --> 00:09:03.000]  一個生命等待復活的時候
[00:09:03.000 --> 00:09:05.000]  再沒有痛苦的那一刻
[00:09:05.000 --> 00:09:07.000]  其餘的
[00:09:07.000 --> 00:09:10.000]  大家可以想像得到
[00:09:10.000 --> 00:09:13.000]  不斷要燃燒的醫療費
[00:09:13.000 --> 00:09:19.000]  丈夫已經心力交瘁照顧她
[00:09:19.000 --> 00:09:23.000]  兩個子女大學離開了
[00:09:23.000 --> 00:09:26.000]  都不能夠再照顧她了
[00:09:26.000 --> 00:09:27.000]  你可以想像得到
[00:09:27.000 --> 00:09:31.000]  一個突然遭遇這樣不測的人
[00:09:31.000 --> 00:09:33.000]  她現在內心裡面有的
[00:09:33.000 --> 00:09:38.000]  就是這一點對永恆的盼望
[00:09:38.000 --> 00:09:40.000]  當然這個例子很沉重
[00:09:40.000 --> 00:09:43.000]  大家未必在你這一刻的心情
[00:09:43.000 --> 00:09:45.000]  你會聯想得到
[00:09:45.000 --> 00:09:47.000]  一個人可以突然之間
[00:09:47.000 --> 00:09:49.000]  去到什麼都沒有了
[00:09:49.000 --> 00:09:52.000]  使徒保羅在這一段聖經
[00:09:52.000 --> 00:09:57.000]  講了他人生很寶貴的一個追求
[00:09:57.000 --> 00:10:00.000]  就是說活著就是基督
[00:10:00.000 --> 00:10:03.000]  死就是益處
[00:10:03.000 --> 00:10:06.000]  誰是基督呢
[00:10:06.000 --> 00:10:09.000]  在保羅的生命裡面
[00:10:09.000 --> 00:10:11.000]  基督到底是做過什麼
[00:10:11.000 --> 00:10:14.000]  令到他這麼大的景仰
[00:10:14.000 --> 00:10:18.000]  效法和追求呢
[00:10:18.000 --> 00:10:22.000]  而章的五到第七節
[00:10:22.000 --> 00:10:24.000]  或者第八節
[00:10:24.000 --> 00:10:28.000]  可能會有更重要的答案
[00:10:28.000 --> 00:10:32.000]  相信大家可能跟我一樣會背
[00:10:32.000 --> 00:10:34.000]  他本有神的形象
[00:10:34.000 --> 00:10:39.000]  不以自己與神同等為強奪的
[00:10:39.000 --> 00:10:41.000]  反倒虛己
[00:10:41.000 --> 00:10:43.000]  取了盧伯的形象
[00:10:43.000 --> 00:10:46.000]  成為人的樣子
[00:10:46.000 --> 00:10:48.000]  既有人的樣子就自己卑微
[00:10:48.000 --> 00:10:51.000]  全心信服
[00:10:51.000 --> 00:10:53.000]  以至於死
[00:10:53.000 --> 00:10:57.000]  而且要死在十字架上
[00:10:57.000 --> 00:11:02.000]  保羅這樣去認識這位的主
[00:11:02.000 --> 00:11:05.000]  就說他要效法
[00:11:05.000 --> 00:11:06.000]  要跟隨
[00:11:06.000 --> 00:11:09.000]  他要追求得到主
[00:11:09.000 --> 00:11:12.000]  在他生命裡面的喜悅
[00:11:12.000 --> 00:11:14.000]  這個三章後面講了
[00:11:14.000 --> 00:11:17.000]  所以今天晚上
[00:11:17.000 --> 00:11:19.000]  我們仍然要問這個問題
[00:11:19.000 --> 00:11:23.000]  或者我要跟大家交流的思想
[00:11:23.000 --> 00:11:28.000]  就是你知不知道自己在追求什麼
[00:11:28.000 --> 00:11:30.000]  物質的事情我不講了
[00:11:30.000 --> 00:11:33.000]  因為大家一樣生活在這個世界
[00:11:33.000 --> 00:11:37.000]  物質不可能不需要的
[00:11:37.000 --> 00:11:38.000]  衣食住行
[00:11:38.000 --> 00:11:40.000]  我們不是交流這件事
[00:11:40.000 --> 00:11:42.000]  這些大家上YouTube
[00:11:42.000 --> 00:11:43.000]  或者周圍的朋友
[00:11:43.000 --> 00:11:45.000]  已經可以告訴你
[00:11:45.000 --> 00:11:47.000]  哪裡有好的東西吃
[00:11:47.000 --> 00:11:50.000]  哪裡有好的各方面的東西
[00:11:50.000 --> 00:11:51.000]  大家都知道的
[00:11:51.000 --> 00:11:53.000]  但是可能有一件事
[00:11:53.000 --> 00:11:55.000]  來到禮拜堂
[00:11:55.000 --> 00:11:57.000]  就是要跟大家交流的
[00:11:57.000 --> 00:12:00.000]  就是你的生命
[00:12:00.000 --> 00:12:04.000]  你有沒有一個很明確的方向目標
[00:12:04.000 --> 00:12:08.000]  去為著你自己的生命而活呢
[00:12:08.000 --> 00:12:11.000]  而這個生命到底是什麼呢
[00:12:11.000 --> 00:12:13.000]  這個是很重要的
[00:12:13.000 --> 00:12:15.000]  這個真的是在教會才能夠
[00:12:15.000 --> 00:12:17.000]  跟大家可以交流
[00:12:17.000 --> 00:12:18.000]  很開心的地方
[00:12:18.000 --> 00:12:20.000]  世界的地方
[00:12:20.000 --> 00:12:21.000]  沒有信仰的地方
[00:12:21.000 --> 00:12:23.000]  不會跟你講這些東西
[00:12:23.000 --> 00:12:25.000]  跟你講的是你摸得到
[00:12:25.000 --> 00:12:28.000]  見得到的物質世界
[00:12:28.000 --> 00:12:30.000]  但是在物質世界的平衡
[00:12:30.000 --> 00:12:32.000]  是有屬靈 永恆
[00:12:32.000 --> 00:12:37.000]  這個就是教會不斷傳遞的
[00:12:37.000 --> 00:12:39.000]  這個永恆真理
[00:12:39.000 --> 00:12:41.000]  就是大家希望你今晚
[00:12:41.000 --> 00:12:43.000]  能夠透過這個交流
[00:12:43.000 --> 00:12:46.000]  你可以帶著這個盼望回去
[00:12:46.000 --> 00:12:48.000]  更好的就是
[00:12:48.000 --> 00:12:52.000]  你能夠作一個永恆重要的決定
[00:12:52.000 --> 00:12:54.000]  就是你要跟隨主耶穌
[00:12:54.000 --> 00:12:57.000]  好像我們傳道目者那樣
[00:12:57.000 --> 00:13:01.000]  立志跟隨耶穌基督
[00:13:01.000 --> 00:13:03.000]  面對不同的人生
[00:13:03.000 --> 00:13:05.000]  剛才我講了幾個例子
[00:13:05.000 --> 00:13:09.000]  一個突然之間的生命的變故
[00:13:09.000 --> 00:13:11.000]  令到他只能夠活在
[00:13:11.000 --> 00:13:14.000]  每天的那張床上面
[00:13:14.000 --> 00:13:15.000]  要人扶他
[00:13:15.000 --> 00:13:18.000]  要人來抹身
[00:13:18.000 --> 00:13:21.000]  不是每一個人都會這樣經歷
[00:13:21.000 --> 00:13:22.000]  是的
[00:13:22.000 --> 00:13:27.000]  但是我們面對的生命
[00:13:27.000 --> 00:13:32.000]  又是怎樣的你認為的豐盛呢
[00:13:32.000 --> 00:13:34.000]  你認為的一種
[00:13:34.000 --> 00:13:37.000]  值得利用你最好的人生的精力
[00:13:37.000 --> 00:13:41.000]  去尋求 去發展呢
[00:13:41.000 --> 00:13:43.000]  每個人當然不同
[00:13:43.000 --> 00:13:46.000]  有些人為他的理想
[00:13:46.000 --> 00:13:47.000]  譬如我們知道
[00:13:47.000 --> 00:13:49.000]  剛剛過去的奧運
[00:13:49.000 --> 00:13:52.000]  很感動的就是
[00:13:52.000 --> 00:13:57.000]  江文維在八月一日回來下飛機
[00:13:57.000 --> 00:14:00.000]  八月二日回到他的童年
[00:14:00.000 --> 00:14:03.000]  這個劍樂會
[00:14:03.000 --> 00:14:05.000]  I-Fencing那裡
[00:14:05.000 --> 00:14:07.000]  來探望那些小朋友
[00:14:07.000 --> 00:14:11.000]  交流一下他那份的喜悅
[00:14:11.000 --> 00:14:13.000]  他沒有忘本的
[00:14:13.000 --> 00:14:17.000]  為了理想這麼多年的打拼
[00:14:17.000 --> 00:14:19.000]  每個人都有他的理想
[00:14:19.000 --> 00:14:23.000]  有他的追求
[00:14:23.000 --> 00:14:26.000]  譬如剛剛八月十三日
[00:14:26.000 --> 00:14:30.000]  大家不知道有沒有留意這一個新聞
[00:14:30.000 --> 00:14:36.000]  在日本一個戰犯
[00:14:36.000 --> 00:14:39.000]  清水英男
[00:14:39.000 --> 00:14:42.000]  他已經是九十四歲了
[00:14:42.000 --> 00:14:46.000]  他當年在這個哈爾濱
[00:14:46.000 --> 00:14:49.000]  被迫在這個731部隊
[00:14:49.000 --> 00:14:51.000]  生化的一個實驗室
[00:14:51.000 --> 00:14:54.000]  當時他只是十四歲
[00:14:54.000 --> 00:14:55.000]  他只是在那個地方
[00:14:55.000 --> 00:14:57.000]  逗留了三個月多一點
[00:14:57.000 --> 00:14:59.000]  就回到日本了
[00:14:59.000 --> 00:15:01.000]  他看到的那些景象
[00:15:01.000 --> 00:15:04.000]  讓他沒有辦法磨滅
[00:15:04.000 --> 00:15:07.000]  為什麼人類自己的同胞
[00:15:07.000 --> 00:15:09.000]  可以為著戰爭
[00:15:09.000 --> 00:15:13.000]  可以這樣對人類的摧殘呢
[00:15:13.000 --> 00:15:16.000]  接著八月十三日
[00:15:16.000 --> 00:15:19.000]  原來之前的一段時間
[00:15:19.000 --> 00:15:22.000]  他已經眾籌有一些旅費
[00:15:22.000 --> 00:15:25.000]  來去哈爾濱
[00:15:25.000 --> 00:15:30.000]  去到那個731的一個戰爭的紀念館
[00:15:30.000 --> 00:15:32.000]  來向全中國的人民
[00:15:32.000 --> 00:15:34.000]  他所做過的錯事
[00:15:34.000 --> 00:15:36.000]  當然他不代表著其他人
[00:15:36.000 --> 00:15:38.000]  他代表他自己
[00:15:38.000 --> 00:15:39.000]  代表日本
[00:15:39.000 --> 00:15:42.000]  來鞠躬道歉認罪
[00:15:42.000 --> 00:15:44.000]  將他內心的那個痛
[00:15:44.000 --> 00:15:46.000]  來去解除
[00:15:46.000 --> 00:15:49.000]  一個很鄭重的道歉
[00:15:49.000 --> 00:15:51.000]  人可以為這些理想
[00:15:51.000 --> 00:15:54.000]  來去清除自己內心的
[00:15:54.000 --> 00:15:58.000]  最大的那種的遺憾
[00:15:58.000 --> 00:16:00.000]  和痛苦
[00:16:00.000 --> 00:16:02.000]  弟兄姊妹
[00:16:02.000 --> 00:16:05.000]  保羅在這裡告訴我們
[00:16:05.000 --> 00:16:07.000]  我稍為讀給大家聽
[00:16:07.000 --> 00:16:08.000]  你就會知道
[00:16:08.000 --> 00:16:11.000]  這兩句話的美麗
[00:16:11.000 --> 00:16:12.000]  和寶貴
[00:16:12.000 --> 00:16:15.000]  這就是我所切勿
[00:16:15.000 --> 00:16:17.000]  極之渴望
[00:16:17.000 --> 00:16:19.000]  極之盼望的
[00:16:19.000 --> 00:16:20.000]  就是沒有一件事
[00:16:20.000 --> 00:16:23.000]  能夠使得我羞愧
[00:16:23.000 --> 00:16:25.000]  反倒凡事
[00:16:25.000 --> 00:16:27.000]  我是坦然無懼
[00:16:27.000 --> 00:16:29.000]  無論是死
[00:16:29.000 --> 00:16:31.000]  是生是死
[00:16:31.000 --> 00:16:33.000]  總要讓基督
[00:16:33.000 --> 00:16:34.000]  在我的身上
[00:16:34.000 --> 00:16:37.000]  來去照常的顯大
[00:16:37.000 --> 00:16:39.000]  照常
[00:16:39.000 --> 00:16:42.000]  就是說是一個很平常的
[00:16:42.000 --> 00:16:44.000]  不是突然之間
[00:16:44.000 --> 00:16:46.000]  在下靈會才突然間屬靈
[00:16:46.000 --> 00:16:48.000]  突然之間會有改變
[00:16:48.000 --> 00:16:50.000]  是照常
[00:16:50.000 --> 00:16:53.000]  就是他的生活如常的
[00:16:53.000 --> 00:16:55.000]  這樣來到基督
[00:16:55.000 --> 00:16:58.000]  可以在他的生命裡面顯大
[00:16:58.000 --> 00:17:01.000]  這些是很崇高的理想
[00:17:01.000 --> 00:17:05.000]  一個人為一個死了的無名小卒
[00:17:05.000 --> 00:17:09.000]  來到這樣生活
[00:17:09.000 --> 00:17:11.000]  那個人對他的影響
[00:17:11.000 --> 00:17:14.000]  可以是影響著他有動力
[00:17:14.000 --> 00:17:17.000]  去傳導給不同地方的人
[00:17:17.000 --> 00:17:20.000]  他本來是一個猶太人
[00:17:20.000 --> 00:17:23.000]  是一個法律的教法師
[00:17:23.000 --> 00:17:25.000]  他的學問
[00:17:25.000 --> 00:17:27.000]  他的成長
[00:17:27.000 --> 00:17:30.000]  是讓他和外邦人隔絕的
[00:17:30.000 --> 00:17:33.000]  他是不能夠接受外邦人
[00:17:33.000 --> 00:17:36.000]  說信自己的這位耶和華神
[00:17:36.000 --> 00:17:39.000]  而不經過入猶太教
[00:17:39.000 --> 00:17:43.000]  但是保羅看清楚了
[00:17:43.000 --> 00:17:46.000]  基督耶穌就是那個屬駕
[00:17:46.000 --> 00:17:48.000]  就是使得猶太人
[00:17:48.000 --> 00:17:51.000]  外邦人可以來到合一
[00:17:51.000 --> 00:17:53.000]  所以他現在
[00:17:53.000 --> 00:17:56.000]  因為認識了這個大的真理之後
[00:17:56.000 --> 00:17:58.000]  他就豁然開朗
[00:17:58.000 --> 00:18:01.000]  他就到處去告訴外邦人
[00:18:01.000 --> 00:18:05.000]  你只要在主耶穌裡面
[00:18:05.000 --> 00:18:08.000]  你就可以得到永生
[00:18:08.000 --> 00:18:12.000]  是和我們猶太人一樣的永生
[00:18:12.000 --> 00:18:15.000]  和列祖 阿巴拉罕
[00:18:15.000 --> 00:18:18.000]  以撒 雅各 摩西
[00:18:18.000 --> 00:18:21.000]  很多的大衛的這些先祖一樣
[00:18:21.000 --> 00:18:27.000]  同列在這樣的永恆的福樂裡面
[00:18:27.000 --> 00:18:31.000]  我們就是外邦人了
[00:18:31.000 --> 00:18:35.000]  我們是香港中國人
[00:18:35.000 --> 00:18:40.000]  和菲勒比當時的人完全一樣
[00:18:40.000 --> 00:18:44.000]  當時歐洲的地方
[00:18:44.000 --> 00:18:48.000]  很盛行拜的底米丟女神
[00:18:48.000 --> 00:18:51.000]  就是戴安娜女神
[00:18:51.000 --> 00:18:52.000]  很盛行的
[00:18:52.000 --> 00:18:59.000]  他們有一根柱子是紀念 敬拜
[00:18:59.000 --> 00:19:01.000]  這個大女神
[00:19:01.000 --> 00:19:03.000]  可以想像得到
[00:19:03.000 --> 00:19:06.000]  一定是農作物的豐收
[00:19:06.000 --> 00:19:09.000]  和可以生產眾多
[00:19:09.000 --> 00:19:12.000]  所以那個神像是一條柱
[00:19:12.000 --> 00:19:13.000]  是一個女性
[00:19:13.000 --> 00:19:16.000]  而且是很多很多的乳房的女性
[00:19:16.000 --> 00:19:19.000]  古代的人就是這樣去相信的
[00:19:19.000 --> 00:19:22.000]  但是保羅可以來到去
[00:19:22.000 --> 00:19:24.000]  完全的生命改變
[00:19:24.000 --> 00:19:28.000]  一方面不會再傳猶太教的一種優越主義
[00:19:28.000 --> 00:19:33.000]  相反他可以到處去和外邦人說
[00:19:33.000 --> 00:19:36.000]  只要在耶穌裡面的信心
[00:19:36.000 --> 00:19:39.000]  就可以白白得救
[00:19:39.000 --> 00:19:43.000]  那就會招致猶太人對他的仇恨了
[00:19:43.000 --> 00:19:46.000]  更加令到外邦人會覺得
[00:19:46.000 --> 00:19:48.000]  怎麼會有這麼簡單的
[00:19:48.000 --> 00:19:50.000]  當時是很多的哲學
[00:19:50.000 --> 00:19:52.000]  很深奧的哲理
[00:19:52.000 --> 00:19:55.000]  才能夠令到人得救
[00:19:55.000 --> 00:19:58.000]  怎麼可以一個人替代了呢
[00:19:58.000 --> 00:20:00.000]  保羅就是傳這個
[00:20:00.000 --> 00:20:05.000]  叫人可以白白 因信而得的福音
