
[00:00:00.000 --> 00:00:02.160]  今天說的是耶和華以臘
[00:02:15.640 --> 00:02:17.480]  有一次發現他罵校長
[00:02:17.480 --> 00:02:19.000]  他以為我很空閒
[00:02:19.000 --> 00:02:20.300]  特意拿來
[00:02:20.300 --> 00:02:22.200]  拿來功課給你
[00:02:22.200 --> 00:02:23.360]  我爸爸有權威
[00:02:23.360 --> 00:02:24.720]  因為他在教育處工作
[00:02:24.720 --> 00:02:27.220]  所以校長就害怕了他
[00:02:27.220 --> 00:02:29.680]  以後就不敢再叫我家長
[00:02:29.680 --> 00:02:33.020]  拿漏了的功課回來
[00:02:33.020 --> 00:02:34.320]  但是很緊張
[00:02:34.320 --> 00:02:36.760]  我們要預備明天的東西
[00:02:36.760 --> 00:02:41.360]  我們其實每一個階段
[00:02:41.360 --> 00:02:43.260]  我們都是在預備的
[00:02:43.260 --> 00:02:45.020]  英國的小學
[00:02:45.020 --> 00:02:46.240]  傳統的小學
[00:02:46.240 --> 00:02:48.800]  有寫思考叫做什麼學校?
[00:02:48.800 --> 00:02:50.080]  Prep School
[00:02:50.080 --> 00:02:52.120]  Prep School的字是preparatory的字
[00:02:52.120 --> 00:02:54.280]  解釋為預備
[00:02:54.280 --> 00:02:55.680]  預備什麼?
[00:02:55.680 --> 00:02:59.200]  預備他們將來中學去讀college
[00:02:59.200 --> 00:03:01.160]  所以不是叫primary school
[00:03:01.160 --> 00:03:02.280]  傳統是prep school
[00:03:02.280 --> 00:03:04.240]  因為它叫預備他
[00:03:04.240 --> 00:03:06.160]  所以其實你讀了六年的小學
[00:03:06.160 --> 00:03:07.600]  其實每年都是預備
[00:03:07.600 --> 00:03:09.760]  你是做一些預備工作
[00:03:09.760 --> 00:03:11.400]  大家都知道
[00:03:11.400 --> 00:03:14.040]  你讀到A-Level、中六
[00:03:14.040 --> 00:03:15.320]  香港叫什麼科?
[00:03:15.320 --> 00:03:16.440]  預科
[00:03:16.440 --> 00:03:17.480]  預備什麼?
[00:03:17.480 --> 00:03:19.120]  預備你讀大學
[00:03:19.120 --> 00:03:20.720]  所以其實是很多東西預備
[00:03:20.720 --> 00:03:22.040]  你預備明天的考試
[00:03:22.040 --> 00:03:24.040]  預備下個星期我參加比賽
[00:03:24.040 --> 00:03:26.120]  音樂比賽、運動比賽
[00:03:26.120 --> 00:03:27.360]  我們很多時候要預備
[00:03:27.360 --> 00:03:28.360]  明天可能見工
[00:03:28.360 --> 00:03:30.000]  我們又要預備
[00:03:30.000 --> 00:03:31.400]  所以其實很多東西
[00:03:31.400 --> 00:03:33.160]  我們人生就是準備
[00:03:33.160 --> 00:03:34.680]  很多時候都不是享受
[00:03:34.680 --> 00:03:36.200]  現在今天在做的事
[00:03:36.200 --> 00:03:39.360]  而是預備將來發生的事
[00:03:39.360 --> 00:03:40.960]  其實都很無奈
[00:03:40.960 --> 00:03:44.280]  因為時間一直推著我們走
[00:03:44.280 --> 00:03:46.680]  所以我們都沒有什麼選擇
[00:03:46.680 --> 00:03:49.200]  尤其是我們譬如結婚
[00:03:49.200 --> 00:03:50.800]  很多東西預備
[00:03:50.800 --> 00:03:52.040]  有些人籌備結婚
[00:03:52.040 --> 00:03:53.960]  籌備幾年
[00:03:53.960 --> 00:03:56.360]  之前我兩個女兒
[00:03:56.360 --> 00:03:57.920]  大家知道是一家
[00:03:57.920 --> 00:03:59.640]  籌備了很久
[00:03:59.640 --> 00:04:00.480]  covid之後
[00:04:00.480 --> 00:04:01.720]  原來很多人想結婚
[00:04:01.720 --> 00:04:02.640]  因為之前不准結婚
[00:04:02.640 --> 00:04:04.240]  不准搞大
[00:04:04.240 --> 00:04:06.840]  所以一早年紀之前
[00:04:06.840 --> 00:04:08.920]  要預訂場地
[00:04:08.920 --> 00:04:10.560]  因為如果不是好的場地
[00:04:10.560 --> 00:04:12.160]  好的日子
[00:04:12.160 --> 00:04:14.840]  其實外國人沒有什麼好日子
[00:04:14.840 --> 00:04:17.360]  所謂好日子就是暑假
[00:04:17.360 --> 00:04:19.360]  因為平時是冷到死
[00:04:19.360 --> 00:04:22.040]  好日子當然是過個八十、七、八月
[00:04:22.040 --> 00:04:25.360]  天氣、機會會大一點
[00:04:25.360 --> 00:04:26.960]  天氣好的機會
[00:04:26.960 --> 00:04:29.920]  就是很多很多事情要搞
[00:04:29.920 --> 00:04:31.640]  之前我又
[00:04:31.640 --> 00:04:32.440]  大家知道
[00:04:32.440 --> 00:04:33.560]  可能我兩個女兒要嫁
[00:04:33.560 --> 00:04:35.040]  所以我預備了很多東西
[00:04:35.040 --> 00:04:36.880]  訂酒席幫她們
[00:04:36.880 --> 00:04:38.640]  又交了錢
[00:04:38.640 --> 00:04:39.960]  有一晚
[00:04:39.960 --> 00:04:41.520]  交了錢之後那一晚
[00:04:41.520 --> 00:04:43.080]  我女兒打電話給我
[00:04:43.080 --> 00:04:44.040]  小女兒
[00:04:44.040 --> 00:04:45.240]  她說
[00:04:45.240 --> 00:04:46.680]  她很少打電話給我
[00:04:46.680 --> 00:04:49.400]  通常有些事發生
[00:04:49.400 --> 00:04:51.160]  問我借錢
[00:04:51.160 --> 00:04:53.400]  或者有些人生問題解決不了
[00:04:53.400 --> 00:04:55.160]  她問我
[00:04:55.160 --> 00:04:58.120]  爸爸我會不會太早結婚
[00:04:58.120 --> 00:04:58.760]  我死了
[00:04:58.760 --> 00:05:00.720]  我預訂了酒席
[00:05:00.720 --> 00:05:02.480]  通知了親友
[00:05:02.480 --> 00:05:03.920]  付了訂金
[00:05:03.920 --> 00:05:04.400]  你叫我
[00:05:04.400 --> 00:05:06.520]  現在你跟我說這些
[00:05:06.520 --> 00:05:07.640]  是不是
[00:05:07.640 --> 00:05:08.120]  我問
[00:05:08.120 --> 00:05:09.760]  幸好她不是不結婚
[00:05:09.760 --> 00:05:11.880]  因為她突然間睡不著
[00:05:11.880 --> 00:05:13.440]  想起人生問題
[00:05:13.440 --> 00:05:15.240]  會不會太早結婚呢
[00:05:15.240 --> 00:05:16.560]  其實她不是太早結婚
[00:05:16.560 --> 00:05:18.320]  所以呢
[00:05:18.320 --> 00:05:20.800]  有時候你預備好所有東西
[00:05:20.800 --> 00:05:23.320]  你不代表一定是會
[00:05:23.320 --> 00:05:25.640]  是可以實行的
[00:05:25.640 --> 00:05:25.960]  是不是
[00:05:25.960 --> 00:05:27.560]  大家都知道的
[00:05:27.560 --> 00:05:28.400]  其實我們人生
[00:05:28.400 --> 00:05:29.840]  從出生那一天就預備
[00:05:29.840 --> 00:05:31.640]  預備到最後
[00:05:31.640 --> 00:05:32.320]  是不是
[00:05:32.320 --> 00:05:34.520]  有些人現在流行
[00:05:34.520 --> 00:05:36.760]  我們叫做「逃百無禁忌」
[00:05:36.760 --> 00:05:38.960]  就是我們不在的時候
[00:05:38.960 --> 00:05:40.760]  我們也要預備一下
[00:05:40.760 --> 00:05:42.280]  我們將來不在的時候會怎樣
[00:05:42.280 --> 00:05:42.960]  是不是
[00:05:42.960 --> 00:05:45.120]  其實外國人是很開放的
[00:05:45.120 --> 00:05:46.160]  你可以上課的
[00:05:46.160 --> 00:05:47.440]  有課程的
[00:05:47.440 --> 00:05:49.680]  他教你怎樣去預備
[00:05:49.680 --> 00:05:51.960]  我覺得其實也不是不好的
[00:05:51.960 --> 00:05:54.480]  有些事情我們要面對
[00:05:54.480 --> 00:05:55.800]  一定會發生的
[00:05:55.800 --> 00:05:56.600]  不過我們不敢說
[00:05:56.600 --> 00:05:57.080]  不敢提
[00:05:57.080 --> 00:05:57.840]  不敢想
[00:05:57.840 --> 00:05:59.120]  但其實就一定會發生
[00:05:59.120 --> 00:06:01.560]  所以我們其實也要預備的
[00:06:01.560 --> 00:06:04.120]  那樣就
[00:06:04.120 --> 00:06:06.880]  但是事與願違
[00:06:06.880 --> 00:06:08.520]  大家看這四個字
[00:06:08.520 --> 00:06:10.040]  中國人這四個字是挺好的
[00:06:10.040 --> 00:06:11.040]  很簡潔的
[00:06:11.040 --> 00:06:11.800]  事與願違
[00:06:11.800 --> 00:06:13.800]  四個字大家都明白說什麼
[00:06:13.800 --> 00:06:15.240]  我試試查一下字典
[00:06:15.240 --> 00:06:18.240]  原來英文這個字很複雜
[00:06:18.240 --> 00:06:20.960]  Things don't turn out the way you want
[00:06:20.960 --> 00:06:21.720]  很麻煩
[00:06:21.720 --> 00:06:22.920]  很混亂
[00:06:22.920 --> 00:06:25.200]  就是你想做的那些
[00:06:25.200 --> 00:06:26.960]  它未必是會發生
[00:06:26.960 --> 00:06:28.400]  事與願違就簡單很多
[00:06:28.400 --> 00:06:29.520]  大家都明白為什麼
[00:06:29.520 --> 00:06:30.360]  是不是
[00:06:30.360 --> 00:06:32.160]  其實很多事情
[00:06:32.160 --> 00:06:33.720]  你以為是可以的
[00:06:33.720 --> 00:06:35.280]  結果是不可以的
[00:06:35.280 --> 00:06:35.840]  是不是
[00:06:35.840 --> 00:06:36.880]  首歌一唱
[00:06:36.880 --> 00:06:38.160]  明明是綠燈的
[00:06:38.160 --> 00:06:39.680]  轉眼變成紅燈
[00:06:39.680 --> 00:06:40.840]  以為可以行的
[00:06:40.840 --> 00:06:41.920]  誰知道不可以行
[00:06:41.920 --> 00:06:44.920]  有條路你以為可以去行的
[00:06:44.920 --> 00:06:47.160]  誰知道是封了
[00:06:47.160 --> 00:06:48.200]  人生就有很多事情
[00:06:48.200 --> 00:06:50.000]  你多預備也好
[00:06:50.000 --> 00:06:52.520]  人算就不如天算
[00:06:52.520 --> 00:06:53.720]  是不是
[00:06:53.720 --> 00:06:54.400]  OK
[00:06:54.400 --> 00:06:56.960]  千算萬算就沒有算到什麼
[00:06:56.960 --> 00:06:58.160]  沒有算到人性
[00:06:58.160 --> 00:06:59.240]  有人說
[00:06:59.240 --> 00:07:01.440]  就是你有些事情全部計劃了
[00:07:01.440 --> 00:07:02.960]  人性是軟弱的
[00:07:02.960 --> 00:07:04.400]  人是會有罪惡的
[00:07:04.400 --> 00:07:05.800]  人會改變主意的
[00:07:05.800 --> 00:07:07.640]  很多事情就因為人性的問題
[00:07:07.640 --> 00:07:09.720]  令到你的計劃全部沒有了
[00:07:09.720 --> 00:07:11.480]  這個就是千算萬算
[00:07:11.480 --> 00:07:14.320]  就是算不到人性
[00:07:14.320 --> 00:07:15.600]  有一幅圖畫
[00:07:15.600 --> 00:07:17.320]  Ronald 麻煩你
[00:07:17.320 --> 00:07:18.840]  這幅是名畫
[00:07:18.840 --> 00:07:20.080]  這幅名畫是Rom Browne
[00:07:20.080 --> 00:07:23.040]  就是中文叫很多譯音的
[00:07:23.040 --> 00:07:23.880]  林布蘭
[00:07:23.880 --> 00:07:27.440]  就是一個很出名的荷蘭的畫家
[00:07:27.440 --> 00:07:29.640]  大家有機會去我國的聖彼得堡
[00:07:29.640 --> 00:07:33.760]  可以看到原本的那幅畫
[00:07:33.760 --> 00:07:34.960]  清楚嗎
[00:07:34.960 --> 00:07:36.480]  我這邊就不是很清楚
[00:07:36.480 --> 00:07:40.720]  其實說今天的故事
[00:07:40.720 --> 00:07:42.960]  阿伯拉罕中間那個
[00:07:42.960 --> 00:07:44.320]  年紀很大
[00:07:44.320 --> 00:07:47.440]  他一百歲才生了一個兒子
[00:07:47.440 --> 00:07:49.200]  按著兒子的頭
[00:07:49.200 --> 00:07:49.800]  不讓他看
[00:07:49.800 --> 00:07:50.440]  想殺他
[00:07:50.440 --> 00:07:52.280]  原來有一把刀
[00:07:52.280 --> 00:07:55.720]  左上角就是天使
[00:07:55.720 --> 00:07:57.520]  大家剛才讀的那個故事
[00:07:57.520 --> 00:07:59.400]  應該很出名的那幅畫
[00:07:59.400 --> 00:08:00.480]  畫得很生動
[00:08:00.480 --> 00:08:02.240]  那幅畫很大
[00:08:02.240 --> 00:08:03.680]  像一幅牆一樣大
[00:08:03.680 --> 00:08:05.360]  畫越大越難畫
[00:08:05.360 --> 00:08:07.040]  真的畫得很生動
[00:08:07.040 --> 00:08:10.800]  今天那個題目
[00:08:10.800 --> 00:08:14.160]  是說到耶和華的名字
[00:08:14.160 --> 00:08:15.360]  就是別名
[00:08:15.360 --> 00:08:16.960]  我知道耶和華就是名字
[00:08:16.960 --> 00:08:18.480]  就是以納
[00:08:18.480 --> 00:08:20.240]  有很多不同的名字
[00:08:20.240 --> 00:08:22.240]  今天說的是以納
[00:08:22.240 --> 00:08:25.520]  以納的希伯來文就是Gyret
[00:08:25.520 --> 00:08:27.040]  Gyret這個字
[00:08:27.040 --> 00:08:29.920]  當我們研究一下
[00:08:29.920 --> 00:08:31.880]  究竟以納究竟是解什麼呢
[00:08:31.880 --> 00:08:34.040]  原來有很多不同的說法
[00:08:34.040 --> 00:08:35.400]  有一點點不同的
[00:08:35.400 --> 00:08:38.560]  中文聖經傾向是說預備
[00:08:38.560 --> 00:08:40.640]  預備是prepare
[00:08:40.640 --> 00:08:42.040]  英文聖經是provide
[00:08:42.040 --> 00:08:43.560]  是供應
[00:08:43.560 --> 00:08:45.440]  供應和預備是不是差不多呢
[00:08:45.440 --> 00:08:46.440]  是很有相關
[00:08:46.440 --> 00:08:48.000]  有一點點不同是不是
[00:08:48.000 --> 00:08:50.920]  預備就是要準備的
[00:08:50.920 --> 00:08:52.640]  準備了才provide到
[00:08:52.640 --> 00:08:56.840]  但是英文聖經是比較貼原意
[00:08:56.840 --> 00:08:59.480]  因為神是不需要預備
[00:08:59.480 --> 00:09:01.080]  神是萬能的
[00:09:01.080 --> 00:09:02.680]  他provide就可以了
[00:09:02.680 --> 00:09:04.040]  但是我們習慣了說預備
[00:09:04.040 --> 00:09:04.800]  其實沒什麼所謂的
[00:09:04.800 --> 00:09:06.240]  這也是說說而已
[00:09:06.240 --> 00:09:07.880]  你看回那些NIV
[00:09:07.880 --> 00:09:09.600]  國際新譯本英文
[00:09:09.600 --> 00:09:10.960]  它是provide的
[00:09:10.960 --> 00:09:12.560]  King James那些
[00:09:12.560 --> 00:09:14.120]  英皇陰定本是provide的
[00:09:14.120 --> 00:09:15.880]  但是中文聖經多數是說預備
[00:09:15.880 --> 00:09:17.640]  但是其實呢
[00:09:17.640 --> 00:09:19.200]  我覺得為什麼這樣呢
[00:09:19.200 --> 00:09:20.200]  我自己想出來的
[00:09:20.200 --> 00:09:22.120]  我覺得可能是華人
[00:09:22.120 --> 00:09:23.480]  亞洲人喜歡
[00:09:23.480 --> 00:09:25.240]  兩手準備的喜歡
[00:09:25.240 --> 00:09:27.920]  所以覺得一件事都要準備好
[00:09:27.920 --> 00:09:30.280]  那些外國人
[00:09:30.280 --> 00:09:33.920]  有一點點就是天地下來當皮冚
[00:09:33.920 --> 00:09:35.760]  我們華人喜歡儲錢
[00:09:35.760 --> 00:09:38.600]  看看銀行戶口紅寶仔有多少個零
[00:09:38.600 --> 00:09:40.160]  我們有這樣的東西
[00:09:40.160 --> 00:09:41.360]  我很不習慣一件事
[00:09:41.360 --> 00:09:42.880]  就是外國人沒有的
[00:09:42.880 --> 00:09:45.080]  包括我兩個女兒都沒有這個習慣
[00:09:45.080 --> 00:09:47.880]  因為他有錢就應該是用光它
[00:09:47.880 --> 00:09:50.640]  不用借已經是很好的了
[00:09:50.640 --> 00:09:51.920]  之前聽過新聞
[00:09:51.920 --> 00:09:53.160]  我覺得挺搞笑的
[00:09:53.160 --> 00:09:54.320]  一家人去旅行
[00:09:54.320 --> 00:09:56.200]  去歐洲旅行
[00:09:56.200 --> 00:09:58.640]  有多少就花多少
[00:09:58.640 --> 00:10:00.040]  就花太多錢
[00:10:00.040 --> 00:10:02.040]  連信用卡都用光了
[00:10:02.040 --> 00:10:02.920]  真的不可以再用了
[00:10:02.920 --> 00:10:04.800]  回來就不怕了
[00:10:04.800 --> 00:10:06.520]  搭飛機就回來了
[00:10:06.520 --> 00:10:08.000]  回來就再找過
[00:10:08.000 --> 00:10:09.880]  他們就是這樣的心態
[00:10:09.880 --> 00:10:10.800]  結果就漏了
[00:10:10.800 --> 00:10:14.280]  忘記了原來要付機場稅
[00:10:14.280 --> 00:10:16.000]  不知道在哪裡要付機場稅
[00:10:16.000 --> 00:10:17.920]  西班牙在哪裡
[00:10:17.920 --> 00:10:21.200]  他還欠多少繁忙
[00:10:21.200 --> 00:10:22.840]  結果怎樣呢
[00:10:22.840 --> 00:10:23.760]  沒錢
[00:10:23.760 --> 00:10:24.600]  回不來
[00:10:24.600 --> 00:10:25.720]  不准上機
[00:10:25.720 --> 00:10:26.760]  真的沒錢
[00:10:26.760 --> 00:10:29.200]  整家銀行沒錢
[00:10:29.200 --> 00:10:30.640]  信用卡都用光了
[00:10:30.640 --> 00:10:32.320]  因為他們沒有準備
[00:10:32.320 --> 00:10:34.040]  我覺得挺好笑的
[00:10:34.040 --> 00:10:34.960]  當笑話聽
[00:10:34.960 --> 00:10:36.800]  其實有很多這樣的人
[00:10:36.800 --> 00:10:39.080]  所以我們常常都說是預備
[00:10:39.080 --> 00:10:40.400]  他們說Provider
[00:10:40.400 --> 00:10:45.200]  原來還有一個意思在裡面的
[00:10:45.200 --> 00:10:48.240]  就是這個Gyre這個字
[00:10:48.240 --> 00:10:51.880]  是神看到
[00:10:51.880 --> 00:10:56.800]  你知道希伯來文其實是很高深的
[00:10:56.800 --> 00:11:00.120]  就是他一個字可以有很深入的意思
[00:11:00.120 --> 00:11:01.920]  就是一個字可以告訴你
[00:11:01.920 --> 00:11:03.160]  是神知道的
[00:11:03.160 --> 00:11:04.240]  神看到的
[00:11:04.240 --> 00:11:05.440]  他會為你預備
[00:11:05.440 --> 00:11:06.400]  他會供應給你
[00:11:06.400 --> 00:11:07.240]  明白了嗎
[00:11:07.240 --> 00:11:08.360]  這叫Gyre
[00:11:08.360 --> 00:11:09.800]  原來這麼複雜的
[00:11:09.800 --> 00:11:10.640]  神知道的
[00:11:10.640 --> 00:11:11.200]  神看到的
[00:11:11.200 --> 00:11:12.000]  神聽到的
[00:11:12.000 --> 00:11:13.280]  神明白的
[00:11:13.280 --> 00:11:14.680]  神是顧念你的
[00:11:14.680 --> 00:11:15.920]  他會為你預備
[00:11:15.920 --> 00:11:17.960]  他會供應給你
[00:11:17.960 --> 00:11:22.120]  這就是正式耶和華以勒的意思
[00:11:22.120 --> 00:11:23.480]  所以Gyre這個字
[00:11:23.480 --> 00:11:25.080]  以勒這個字
[00:11:25.080 --> 00:11:28.160]  你可以解釋在其他地方
[00:11:28.160 --> 00:11:30.280]  例如《約伯記》
[00:11:30.280 --> 00:11:31.560]  二十八章那裡
[00:11:31.560 --> 00:11:34.000]  它說神明白智慧的道路
[00:11:34.000 --> 00:11:36.000]  知道智慧的所在
[00:11:36.000 --> 00:11:40.000]  因為他監察直到地極
[00:11:40.000 --> 00:11:42.800]  遍觀普天之下
[00:11:42.800 --> 00:11:45.760]  這個監察這個字就是Gyre這個字演變出來
[00:11:45.760 --> 00:11:48.760]  就是神看到的
[00:11:48.760 --> 00:11:51.960]  都是以勒這個字
[00:11:51.960 --> 00:11:53.680]  那原文呢
[00:11:53.680 --> 00:11:55.800]  剛才那句的金句
[00:11:55.800 --> 00:11:56.920]  就是阿巴拉罕
[00:11:56.920 --> 00:12:00.000]  給那地方起名叫耶和華以勒
[00:12:00.000 --> 00:12:01.800]  直到今日人還說
[00:12:01.800 --> 00:12:04.000]  在耶和華的山上必有預備
[00:12:04.000 --> 00:12:05.400]  但原文不是這樣寫的
[00:12:05.400 --> 00:12:08.520]  因為人們以勒這個字就是預備
[00:12:08.520 --> 00:12:09.680]  所以原文就是
[00:12:09.680 --> 00:12:13.040]  阿巴拉罕給那地方起名叫耶和華以勒
[00:12:13.040 --> 00:12:14.200]  直到今日人們還說
[00:12:14.200 --> 00:12:16.440]  這個耶和華山上的以勒
[00:12:16.440 --> 00:12:18.280]  但是中文譯的時候不會這樣說
[00:12:18.280 --> 00:12:20.400]  因為想讓你知道以勒的意思
[00:12:20.400 --> 00:12:21.120]  明白了嗎
[00:12:21.120 --> 00:12:22.160]  英文譯也是
[00:12:22.160 --> 00:12:23.760]  它就變成是供應
[00:12:23.760 --> 00:12:24.760]  大家明白了嗎
[00:12:24.760 --> 00:12:26.400]  所以呢
[00:12:26.400 --> 00:12:27.960]  我們看到的就是
[00:12:27.960 --> 00:12:32.080]  耶和華其實他是知道我們的需要
[00:12:32.080 --> 00:12:34.360]  那他就會預備最好的給我們
[00:12:34.360 --> 00:12:36.720]  接著供應最好的給我們
[00:12:36.720 --> 00:12:40.440]  這個陳耶和華看到這個東西是很重要的
[00:12:40.440 --> 00:12:42.840]  聖經很多次都有說過的
[00:12:42.840 --> 00:12:44.080]  譬如
[00:12:44.080 --> 00:12:47.160]  當那些以色列人在埃及做奴隸的時候
[00:12:47.160 --> 00:12:48.080]  很辛苦嘛
[00:12:48.080 --> 00:12:49.800]  經常被人欺負
[00:12:49.800 --> 00:12:50.720]  聖經怎麼說
[00:12:50.720 --> 00:12:52.440]  出埃及第三章七節
[00:12:52.440 --> 00:12:53.680]  他說耶和華說
[00:12:53.680 --> 00:12:58.960]  我確實看見了我百姓在埃及所受的困苦
[00:12:58.960 --> 00:13:02.240]  神說我看到我的百姓
[00:13:02.240 --> 00:13:04.120]  在埃及受的痛苦
[00:13:04.120 --> 00:13:08.840]  我也聽見了他們因受監工苦待的哀聲
[00:13:08.840 --> 00:13:10.000]  我確實知道他們的痛苦
[00:13:10.000 --> 00:13:12.480]  所以神是知道
[00:13:12.480 --> 00:13:13.840]  他是看到
[00:13:13.840 --> 00:13:14.760]  聽到
[00:13:14.760 --> 00:13:17.440]  結果他就預備供應
[00:13:17.440 --> 00:13:18.240]  預備什麼
[00:13:18.240 --> 00:13:23.560]  預備一條路給以色列人出埃及
[00:13:23.560 --> 00:13:24.760]  記不記得
[00:13:24.760 --> 00:13:25.640]  另外一次
[00:13:25.640 --> 00:13:27.000]  這個說下甲
[00:13:27.000 --> 00:13:29.880]  下甲就是阿伯拉罕另外一個賊士
[00:13:29.880 --> 00:13:31.520]  生了二十馬尼那個
[00:13:31.520 --> 00:13:32.520]  他是被人趕出去
[00:13:32.520 --> 00:13:33.680]  他很慘
[00:13:33.680 --> 00:13:34.960]  聖經怎麼說
[00:13:34.960 --> 00:13:39.200]  耶和華聽見下甲的苦情
[00:13:39.200 --> 00:13:39.960]  下甲的苦情
[00:13:39.960 --> 00:13:42.520]  雖然那個不是挑選的
[00:13:42.520 --> 00:13:44.880]  但是神都有顧念
[00:13:44.880 --> 00:13:45.960]  他顧念下甲
[00:13:45.960 --> 00:13:50.560]  他看到聽見下甲的苦情
[00:13:50.560 --> 00:13:54.440]  這個耶和華以勒這個字
[00:13:54.440 --> 00:13:57.440]  還有一個字是很重要的
[00:13:57.440 --> 00:13:58.720]  中文有翻譯出來的
[00:13:58.720 --> 00:14:00.120]  就是必字
[00:14:00.120 --> 00:14:01.080]  耶和華什麼
[00:14:01.080 --> 00:14:02.480]  必
[00:14:02.480 --> 00:14:05.680]  必定會預備
[00:14:05.680 --> 00:14:09.720]  這個也是拿回原文
[00:14:09.720 --> 00:14:10.720]  希伯來文
[00:14:10.720 --> 00:14:11.920]  它有這個意思
[00:14:11.920 --> 00:14:13.640]  不是就這樣預備
[00:14:13.640 --> 00:14:17.280]  是一定會
[00:14:17.280 --> 00:14:18.520]  很重要
[00:14:18.520 --> 00:14:21.360]  神的應許是一定的
[00:14:21.360 --> 00:14:22.880]  不會落空的
[00:14:22.880 --> 00:14:26.680]  所以他一定要強調這個是必
[00:14:26.680 --> 00:14:29.360]  不是說可能
[00:14:29.360 --> 00:14:30.480]  不是可能
[00:14:30.480 --> 00:14:31.400]  我們答應小朋友
[00:14:31.400 --> 00:14:33.120]  明天帶你去海洋公園玩
[00:14:33.120 --> 00:14:34.360]  怎麼樣
[00:14:34.360 --> 00:14:37.480]  我們說看看天氣好不好
[00:14:37.480 --> 00:14:38.440]  是不是
[00:14:38.440 --> 00:14:42.040]  我們有些條件的
