
[00:00:00.000 --> 00:00:05.000]  好,兩姐妹平安,我們一起先有祈禱
[00:07:21.000 --> 00:07:23.000]  使你們能分辨是非
[00:07:23.000 --> 00:07:27.000]  在基督的日子真誠無可指責的人
[00:07:27.000 --> 00:07:29.000]  更靠著耶穌基督
[00:07:29.000 --> 00:07:30.000]  結滿仁義的果子
[00:07:30.000 --> 00:07:33.000]  足歸榮耀稱讚給上帝
[00:07:33.000 --> 00:07:35.000]  所以我們要懂得去分辨
[00:07:35.000 --> 00:07:37.000]  特別要懂得分辨到什麼呢
[00:07:37.000 --> 00:07:39.000]  找回什麼是聖物
[00:07:39.000 --> 00:07:41.000]  什麼是好的屬上帝的
[00:07:41.000 --> 00:07:43.000]  什麼是珍珠寶貴的
[00:07:43.000 --> 00:07:44.000]  原來呢
[00:07:44.000 --> 00:07:46.000]  接著後面去到第七節
[00:07:46.000 --> 00:07:49.000]  說到原來有些東西好像聖物一樣
[00:07:49.000 --> 00:07:50.000]  好像珍珠一樣
[00:07:50.000 --> 00:07:51.000]  很重要的
[00:07:51.000 --> 00:07:52.000]  很寶貴的
[00:07:52.000 --> 00:07:54.000]  我們沒有去珍惜
[00:07:54.000 --> 00:07:57.000]  我們沒有好好去爭取這些東西
[00:07:57.000 --> 00:08:00.000]  這些才是我們所要去看重的
[00:08:00.000 --> 00:08:02.000]  所以今天我們就會看到
[00:08:02.000 --> 00:08:04.000]  第七至第十二節的經文
[00:08:04.000 --> 00:08:06.000]  這段經文可能大家都很熟悉
[00:08:06.000 --> 00:08:08.000]  經常看的經文
[00:08:08.000 --> 00:08:10.000]  想問一個很簡單的問題
[00:08:10.000 --> 00:08:13.000]  就是你這段經文
[00:08:13.000 --> 00:08:16.000]  我讀一次讓大家有些回憶
[00:08:16.000 --> 00:08:18.000]  我很快地讀一次
[00:08:18.000 --> 00:08:21.000]  你們祈求就給你們尋找就找到
[00:08:21.000 --> 00:08:23.000]  叩門就給你們開門
[00:08:23.000 --> 00:08:25.000]  因為凡祈求的就得著
[00:08:25.000 --> 00:08:27.000]  尋找的就找到
[00:08:27.000 --> 00:08:29.000]  叩門的就給他開門
[00:08:29.000 --> 00:08:31.000]  你們中間誰有兒子求餅
[00:08:31.000 --> 00:08:33.000]  反給他石頭呢
[00:08:33.000 --> 00:08:35.000]  求雨反給他蛇呢
[00:08:35.000 --> 00:08:36.000]  你們雖然不好
[00:08:36.000 --> 00:08:38.000]  上帝知道拿好東西給兒女
[00:08:38.000 --> 00:08:40.000]  何況你們在天上的父
[00:08:40.000 --> 00:08:43.000]  祂豈不要把更好的東西
[00:08:43.000 --> 00:08:45.000]  給求祂的人嗎
[00:08:45.000 --> 00:08:47.000]  所以無論何事
[00:08:47.000 --> 00:08:49.000]  你們想要人怎樣待你們
[00:08:49.000 --> 00:08:51.000]  你們也要怎樣待人
[00:08:51.000 --> 00:08:54.000]  因為這是律法和先知的道理
[00:08:54.000 --> 00:08:56.000]  看完這個段落
[00:08:56.000 --> 00:08:58.000]  想問一個問題
[00:08:58.000 --> 00:09:01.000]  這段聖經是說什麼的呢
[00:09:01.000 --> 00:09:03.000]  回教會這麼久了
[00:09:03.000 --> 00:09:05.000]  經常都讀這段聖經
[00:09:05.000 --> 00:09:08.000]  通常你會覺得這段聖經是說什麼的呢
[00:09:08.000 --> 00:09:10.000]  是說祈禱嗎
[00:09:10.000 --> 00:09:12.000]  是不是
[00:09:12.000 --> 00:09:14.000]  同意嗎
[00:09:14.000 --> 00:09:17.000]  通常你回教會都會說是說祈禱
[00:09:17.000 --> 00:09:19.000]  但你有沒有想過
[00:09:19.000 --> 00:09:21.000]  其實這段聖經不是說祈禱
[00:09:21.000 --> 00:09:23.000]  我們經常讀聖經
[00:09:23.000 --> 00:09:24.000]  有些習慣就是
[00:09:24.000 --> 00:09:26.000]  我們慣性回教會這麼久了
[00:09:26.000 --> 00:09:28.000]  通常讀到這段就是說祈禱
[00:09:28.000 --> 00:09:31.000]  向天父求
[00:09:31.000 --> 00:09:33.000]  但我想問
[00:09:33.000 --> 00:09:37.000]  究竟這段聖經是不是說祈禱呢
[00:09:37.000 --> 00:09:40.000]  耶穌在登山補訓裏
[00:09:40.000 --> 00:09:42.000]  記不記得在哪裏說祈禱
[00:09:42.000 --> 00:09:44.000]  在第六章
[00:09:44.000 --> 00:09:45.000]  如果你有印象
[00:09:45.000 --> 00:09:47.000]  我們一路看登山補訓的時候
[00:09:47.000 --> 00:09:49.000]  在第六章耶穌說祈禱
[00:09:49.000 --> 00:09:52.000]  耶穌在第六章的第五節開始說
[00:09:52.000 --> 00:09:56.000]  你們禱告的時候不可將假冒為善的人
[00:09:56.000 --> 00:09:59.000]  你要這樣禱告
[00:09:59.000 --> 00:10:02.000]  你們不可將愛邦人祈禱
[00:10:02.000 --> 00:10:05.000]  然後教耶穌教導的土民
[00:10:05.000 --> 00:10:07.000]  有沒有印象
[00:10:07.000 --> 00:10:09.000]  所以你記得耶穌教祈禱的時候
[00:10:09.000 --> 00:10:11.000]  其實是在第六章做的
[00:10:11.000 --> 00:10:13.000]  耶穌在第六章的第五節
[00:10:13.000 --> 00:10:14.000]  一路說說祈禱
[00:10:14.000 --> 00:10:16.000]  甚至說到我們大家熟悉的
[00:10:16.000 --> 00:10:17.000]  我們所謂的主土民
[00:10:17.000 --> 00:10:19.000]  就是耶穌教導的土民
[00:10:19.000 --> 00:10:21.000]  這就是耶穌的祈禱
[00:10:21.000 --> 00:10:22.000]  但你有沒有想過
[00:10:22.000 --> 00:10:24.000]  耶穌一路說登山補訓
[00:10:24.000 --> 00:10:26.000]  由說八福一路開始說到
[00:10:26.000 --> 00:10:29.000]  是炎是光一路發展
[00:10:29.000 --> 00:10:31.000]  第六章已經說完祈禱了
[00:10:31.000 --> 00:10:32.000]  第七章開頭說
[00:10:32.000 --> 00:10:35.000]  你們不要評斷別人
[00:10:35.000 --> 00:10:39.000]  為什麼突然去到第七章七節
[00:10:39.000 --> 00:10:41.000]  突然又跳回去說祈禱呢
[00:10:41.000 --> 00:10:43.000]  那你是不是想想
[00:10:43.000 --> 00:10:44.000]  是很奇怪
[00:10:44.000 --> 00:10:47.000]  那個思路是不連貫的
[00:10:47.000 --> 00:10:50.000]  不知道你明不明白我的意思
[00:10:50.000 --> 00:10:53.000]  所以思路不連貫的時候
[00:10:53.000 --> 00:10:54.000]  代表了什麼呢
[00:10:54.000 --> 00:10:56.000]  其實如果耶穌前面說祈禱
[00:10:56.000 --> 00:10:58.000]  已經教完最好的祈禱
[00:10:58.000 --> 00:11:00.000]  也教了你怎樣祈禱的話
[00:11:00.000 --> 00:11:02.000]  其實這個段落
[00:11:02.000 --> 00:11:05.000]  可能不是說祈禱
[00:11:05.000 --> 00:11:07.000]  是我們一路誤解了
[00:11:07.000 --> 00:11:09.000]  是一路我們習以為常
[00:11:09.000 --> 00:11:11.000]  我們就以為這段聖經
[00:11:11.000 --> 00:11:13.000]  就是要說祈禱
[00:11:13.000 --> 00:11:16.000]  所以今天我們也去想一想
[00:11:16.000 --> 00:11:18.000]  這段聖經是不是說祈禱呢
[00:11:18.000 --> 00:11:20.000]  可能有機會是
[00:11:20.000 --> 00:11:23.000]  不過我自己一路看下去
[00:11:23.000 --> 00:11:26.000]  我就覺得應該不是
[00:11:26.000 --> 00:11:29.000]  我們看看找一個答案
[00:11:29.000 --> 00:11:33.000]  我們先看第一個部分
[00:11:33.000 --> 00:11:35.000]  A的部分
[00:11:35.000 --> 00:11:37.000]  就是第七節和第八節的部分
[00:11:37.000 --> 00:11:39.000]  這裡說
[00:11:39.000 --> 00:11:43.000]  你們祈求就給你們尋找就找到
[00:11:43.000 --> 00:11:45.000]  叩門就給你們開門
[00:11:45.000 --> 00:11:47.000]  我們為什麼經常覺得
[00:11:47.000 --> 00:11:49.000]  這段聖經是說祈禱呢
[00:11:49.000 --> 00:11:53.000]  因為一開始說你們祈求就給你們
[00:11:53.000 --> 00:11:55.000]  我們有個習慣
[00:11:55.000 --> 00:11:58.000]  你們祈求就是祈禱
[00:11:58.000 --> 00:12:01.000]  所以你們就會自然覺得
[00:12:01.000 --> 00:12:03.000]  這段聖經就是說祈禱
[00:12:03.000 --> 00:12:05.000]  因為你們祈求就給你們
[00:12:05.000 --> 00:12:07.000]  叫我們多點祈禱
[00:12:07.000 --> 00:12:09.000]  但是你留意
[00:12:09.000 --> 00:12:11.000]  剛才我們說到
[00:12:11.000 --> 00:12:14.000]  在馬太福音第六章第五節
[00:12:14.000 --> 00:12:16.000]  到第八節的時候
[00:12:16.000 --> 00:12:18.000]  耶穌說你們禱告的時候
[00:12:18.000 --> 00:12:20.000]  when you pray
[00:12:20.000 --> 00:12:23.000]  是用了pray的字
[00:12:23.000 --> 00:12:26.000]  六章第五節用了pray
[00:12:26.000 --> 00:12:29.000]  之後用了三次pray
[00:12:29.000 --> 00:12:31.000]  就是祈禱的字
[00:12:31.000 --> 00:12:35.000]  但這裡不是用祈禱的字
[00:12:35.000 --> 00:12:37.000]  這裡是用ask
[00:12:37.000 --> 00:12:40.000]  seek和lock
[00:12:40.000 --> 00:12:43.000]  你會發現原來這裡說
[00:12:43.000 --> 00:12:45.000]  耶穌說到這個段落的時候
[00:12:45.000 --> 00:12:48.000]  其實不是說你們祈禱就給你們
[00:12:48.000 --> 00:12:50.000]  而是你們祈求
[00:12:50.000 --> 00:12:52.000]  你去問一些事情的時候
[00:12:52.000 --> 00:12:54.000]  就給你答案
[00:12:54.000 --> 00:12:56.000]  你去找的時候就找到
[00:12:56.000 --> 00:12:59.000]  你去敲門的時候就開門
[00:12:59.000 --> 00:13:02.000]  所以你看回這三個句式裡面
[00:13:02.000 --> 00:13:05.000]  其實沒有說
[00:13:05.000 --> 00:13:09.000]  當你們祈禱的時候就給你們
[00:13:09.000 --> 00:13:10.000]  就聽你們祈禱
[00:13:10.000 --> 00:13:12.000]  不是這樣說的
[00:13:12.000 --> 00:13:13.000]  希望你明白
[00:13:13.000 --> 00:13:16.000]  我在想這段聖經說什麼
[00:13:16.000 --> 00:13:19.000]  所以這裡其實用了三個動詞
[00:13:19.000 --> 00:13:21.000]  ask, seek和lock
[00:13:21.000 --> 00:13:24.000]  這三個字去表達
[00:13:24.000 --> 00:13:27.000]  這個段落裡面一個很重要的意念
[00:13:27.000 --> 00:13:31.000]  而且這三個字是一個命令的字
[00:13:31.000 --> 00:13:34.000]  耶穌有個命令就是我們要去祈求
[00:13:34.000 --> 00:13:35.000]  我們要去尋找
[00:13:35.000 --> 00:13:36.000]  我們要去敲門
[00:13:36.000 --> 00:13:38.000]  而且這個命令是什麼呢
[00:13:38.000 --> 00:13:40.000]  是一個我們今天理解為
[00:13:40.000 --> 00:13:42.000]  一種現在進行式一樣
[00:13:42.000 --> 00:13:45.000]  就是keep asking
[00:13:45.000 --> 00:13:47.000]  要繼續不斷去問
[00:13:47.000 --> 00:13:48.000]  不斷去問
[00:13:48.000 --> 00:13:49.000]  不斷去問
[00:13:49.000 --> 00:13:50.000]  keep seeking
[00:13:50.000 --> 00:13:51.000]  繼續去尋找
[00:13:51.000 --> 00:13:52.000]  繼續去尋找
[00:13:52.000 --> 00:13:53.000]  keep locking
[00:13:53.000 --> 00:13:54.000]  繼續去敲門
[00:13:54.000 --> 00:13:55.000]  敲門敲門
[00:13:55.000 --> 00:13:58.000]  敲到有人認你為止
[00:13:58.000 --> 00:14:00.000]  是在說這件事
[00:14:00.000 --> 00:14:03.000]  所以這裡透過這三個命令
[00:14:03.000 --> 00:14:07.000]  三個現在進行式的方式的表達
[00:14:07.000 --> 00:14:08.000]  其實是在表達什麼呢
[00:14:08.000 --> 00:14:10.000]  一個堅持不斷
[00:14:10.000 --> 00:14:13.000]  長久不懈的一個過程
[00:14:13.000 --> 00:14:15.000]  或者一種態度
[00:14:15.000 --> 00:14:21.000]  去面對著去找到好東西的事情
[00:14:21.000 --> 00:14:23.000]  其實這裡是在說
[00:14:23.000 --> 00:14:25.000]  後面我們會說到好東西的時候
[00:14:25.000 --> 00:14:29.000]  是在說我們對好東西的態度是什麼呢
[00:14:29.000 --> 00:14:31.000]  原來我們要去堅持不斷
[00:14:31.000 --> 00:14:33.000]  長久不懈
[00:14:33.000 --> 00:14:34.000]  不要停
[00:14:34.000 --> 00:14:36.000]  不要放棄
[00:14:36.000 --> 00:14:38.000]  當然我們祈禱
[00:14:38.000 --> 00:14:40.000]  當然我們不要輕易放棄
[00:14:40.000 --> 00:14:41.000]  但這裡這個段落
[00:14:41.000 --> 00:14:43.000]  更加指向一個更重要的
[00:14:43.000 --> 00:14:44.000]  就是一些好東西的時候
[00:14:44.000 --> 00:14:47.000]  我們更加要好像聖物
[00:14:47.000 --> 00:14:48.000]  好像珍珠一樣
[00:14:48.000 --> 00:14:50.000]  努力不斷去追求
[00:14:50.000 --> 00:14:53.000]  不要去放棄
[00:14:53.000 --> 00:14:54.000]  有一句成語
[00:14:54.000 --> 00:14:56.000]  不知道是不是成語
[00:14:56.000 --> 00:14:58.000]  就是三顧草廬
[00:14:58.000 --> 00:15:00.000]  大家聽過了
[00:15:00.000 --> 00:15:02.000]  大家三顧草廬
[00:15:02.000 --> 00:15:05.000]  你知道在以前的年代
[00:15:05.000 --> 00:15:06.000]  就是什麼
[00:15:06.000 --> 00:15:08.000]  沒有獵頭公司
[00:15:08.000 --> 00:15:09.000]  是不是
[00:15:09.000 --> 00:15:10.000]  就是你要找人才
[00:15:10.000 --> 00:15:12.000]  就不是這麼簡單
[00:15:12.000 --> 00:15:13.000]  今天你登一登報紙
[00:15:13.000 --> 00:15:15.000]  有些公司幫你找人才
[00:15:15.000 --> 00:15:17.000]  或者透過網上很快找到
[00:15:17.000 --> 00:15:19.000]  以前的年代就是
[00:15:19.000 --> 00:15:20.000]  你要找一個好的人
[00:15:20.000 --> 00:15:22.000]  合適的人是不容易的
[00:15:22.000 --> 00:15:24.000]  特別在古代要打江山
[00:15:24.000 --> 00:15:27.000]  更加需要一些智者
[00:15:27.000 --> 00:15:29.000]  所以三顧草廬就是來自
[00:15:29.000 --> 00:15:33.000]  當年去找這個智者的一個故事
[00:15:33.000 --> 00:15:35.000]  那個智者是誰
[00:15:35.000 --> 00:15:36.000]  是不是
[00:15:36.000 --> 00:15:38.000]  諸葛亮
[00:15:38.000 --> 00:15:40.000]  諸葛孔明
[00:15:40.000 --> 00:15:42.000]  找諸葛亮的過程裡面
[00:15:42.000 --> 00:15:45.000]  就是說當時原來在東漢末年
[00:15:45.000 --> 00:15:48.000]  就是秦朝之後
[00:15:48.000 --> 00:15:49.000]  秦秦記我們說完了
[00:15:49.000 --> 00:15:50.000]  漢朝
[00:15:50.000 --> 00:15:52.000]  漢朝之後西漢之後
[00:15:52.000 --> 00:15:54.000]  就東漢
[00:15:54.000 --> 00:15:56.000]  去到東漢末期
[00:15:56.000 --> 00:15:59.000]  其實皇室已經是慢慢去沒落
[00:15:59.000 --> 00:16:01.000]  應該是捱不了多久
[00:16:01.000 --> 00:16:02.000]  所以當時
[00:16:02.000 --> 00:16:04.000]  其中有一個屬於漢室的後人
[00:16:04.000 --> 00:16:06.000]  就是誰
[00:16:06.000 --> 00:16:08.000]  劉什麼
[00:16:08.000 --> 00:16:09.000]  劉備
[00:16:09.000 --> 00:16:12.000]  大家很熟悉 劉備還有什麼
[00:16:12.000 --> 00:16:14.000]  關羽 張飛那些
[00:16:14.000 --> 00:16:15.000]  大家很熟悉
[00:16:15.000 --> 00:16:17.000]  三國演義那些人物
[00:16:17.000 --> 00:16:20.000]  就是劉備很想找一個人去幫助他
[00:16:20.000 --> 00:16:22.000]  怎樣去復興漢室
[00:16:22.000 --> 00:16:24.000]  能夠幫他打江山
[00:16:24.000 --> 00:16:25.000]  以致到他後來
[00:16:25.000 --> 00:16:27.000]  在人的口裡面
[00:16:27.000 --> 00:16:29.000]  就聽到有一個智者
[00:16:29.000 --> 00:16:31.000]  這個智者就是叫諸葛亮
[00:16:31.000 --> 00:16:34.000]  所以他為了要找到這個智者
[00:16:34.000 --> 00:16:35.000]  他就去找
[00:16:35.000 --> 00:16:37.000]  去到他家裡面去找他
[00:16:37.000 --> 00:16:40.000]  結果第一次找不到
[00:16:40.000 --> 00:16:43.000]  第二次又找不到
[00:16:43.000 --> 00:16:46.000]  如果他就這樣放棄了
[00:16:46.000 --> 00:16:49.000]  那就沒得三國鼎立了
[00:16:49.000 --> 00:16:51.000]  直到第三次
[00:16:51.000 --> 00:16:53.000]  終於他見到諸葛亮
[00:16:53.000 --> 00:16:57.000]  和他一起在談天下形勢
[00:16:57.000 --> 00:16:59.000]  於是諸葛亮就告訴他
[00:16:59.000 --> 00:17:01.000]  教他怎樣
[00:17:01.000 --> 00:17:02.000]  他就說
[00:17:02.000 --> 00:17:04.000]  現在在天下的形勢裡面
[00:17:04.000 --> 00:17:05.000]  最好的方法是什麼
[00:17:05.000 --> 00:17:07.000]  教他先取荊州
[00:17:07.000 --> 00:17:09.000]  再取益州
[00:17:09.000 --> 00:17:11.000]  接著就逐鹿中原
[00:17:11.000 --> 00:17:13.000]  就要拿中原
[00:17:13.000 --> 00:17:15.000]  於是在過程裡面
[00:17:15.000 --> 00:17:17.000]  劉備就更加確定到
[00:17:17.000 --> 00:17:20.000]  諸葛亮就是他要找那個軍師
[00:17:20.000 --> 00:17:22.000]  邀請他出山
[00:17:22.000 --> 00:17:23.000]  這個過程裡面
[00:17:23.000 --> 00:17:26.000]  不是一次就可以了
[00:17:26.000 --> 00:17:28.000]  三次去敲人家家門
[00:17:28.000 --> 00:17:31.000]  三次去到他裡面去找他
[00:17:31.000 --> 00:17:33.000]  聯絡他和他聊天
[00:17:33.000 --> 00:17:35.000]  以致邀請他
[00:17:35.000 --> 00:17:37.000]  所以今天我們第一個要想的
[00:17:37.000 --> 00:17:38.000]  就是我們今天
[00:17:38.000 --> 00:17:40.000]  其中一種我們
[00:17:40.000 --> 00:17:42.000]  尋找好東西的態度
[00:17:42.000 --> 00:17:44.000]  就是我們有沒有
[00:17:44.000 --> 00:17:45.000]  沒有停下來
[00:17:45.000 --> 00:17:47.000]  我們要繼續堅持
[00:17:47.000 --> 00:17:49.000]  當你認定覺得是好東西
[00:17:49.000 --> 00:17:52.000]  不要輕易放棄
[00:17:52.000 --> 00:17:54.000]  劉備都三顧草率
