
[00:00:00.000 --> 00:00:03.760]  今日我們來思想「事施」
[00:09:07.800 --> 00:09:10.800]  打完第一次世界大戰
[00:09:10.800 --> 00:09:12.800]  第二次世界大戰
[00:09:12.800 --> 00:09:14.800]  地球還有沒有戰爭
[00:09:14.800 --> 00:09:15.800]  還有
[00:09:15.800 --> 00:09:17.800]  我忘記了
[00:09:17.800 --> 00:09:19.800]  不知道是不是20世紀
[00:09:19.800 --> 00:09:21.800]  這個世界
[00:09:21.800 --> 00:09:26.800]  他說只有幾十天沒有打仗
[00:09:26.800 --> 00:09:28.800]  嘩
[00:09:28.800 --> 00:09:31.800]  大戰之後
[00:09:31.800 --> 00:09:35.800]  今天世界仍然在打仗
[00:09:35.800 --> 00:09:39.800]  究竟人類從歷史學過什麼
[00:09:39.800 --> 00:09:40.800]  沒有東西
[00:09:40.800 --> 00:09:41.800]  睡覺
[00:09:41.800 --> 00:09:43.800]  沒有東西學到
[00:09:43.800 --> 00:09:46.800]  仍然都是問題會產生
[00:09:46.800 --> 00:09:48.800]  我想問你
[00:09:48.800 --> 00:09:50.800]  金融風暴完了
[00:09:50.800 --> 00:09:52.800]  還有沒有金融風暴
[00:09:52.800 --> 00:09:54.800]  你都知道有
[00:09:54.800 --> 00:09:55.800]  學到什麼教訓
[00:09:55.800 --> 00:09:57.800]  又是沒有教訓
[00:09:57.800 --> 00:09:58.800]  只有教訓
[00:09:58.800 --> 00:10:01.800]  你學到什麼呢
[00:10:01.800 --> 00:10:04.800]  極權的皇帝產生
[00:10:04.800 --> 00:10:06.800]  會不會沒有
[00:10:06.800 --> 00:10:08.800]  你會不會看到極權的皇帝
[00:10:08.800 --> 00:10:10.800]  極權的總統
[00:10:10.800 --> 00:10:13.800]  極權的總理的下場
[00:10:13.800 --> 00:10:15.800]  就沒有人極權
[00:10:15.800 --> 00:10:16.800]  不會的
[00:10:16.800 --> 00:10:19.800]  人有什麼教訓都沒有
[00:10:19.800 --> 00:10:22.800]  以色列人
[00:10:22.800 --> 00:10:25.800]  被外敵逼迫
[00:10:25.800 --> 00:10:27.800]  但是以色列人
[00:10:27.800 --> 00:10:31.800]  依然沒有得到任何教訓
[00:10:31.800 --> 00:10:33.800]  然後聖經說
[00:10:33.800 --> 00:10:39.800]  以色列人因為米電人就在山中掘洞
[00:10:39.800 --> 00:10:41.800]  建造營債
[00:10:41.800 --> 00:10:44.800]  當我看到這段描寫
[00:10:44.800 --> 00:10:47.800]  當他們來到反叛神
[00:10:47.800 --> 00:10:50.800]  神就叫他們受著
[00:10:50.800 --> 00:10:52.800]  那個外族的欺壓
[00:10:52.800 --> 00:10:55.800]  他們生活的方式改變了
[00:10:55.800 --> 00:10:56.800]  你想一想
[00:10:56.800 --> 00:10:59.800]  迦南地是流奶與物之地
[00:10:59.800 --> 00:11:03.800]  本來在那裡可以安居樂業
[00:11:03.800 --> 00:11:05.800]  但是
[00:11:05.800 --> 00:11:09.800]  但是他們在那裡不能安居樂業
[00:11:09.800 --> 00:11:11.800]  他們在那裡受著迫迫
[00:11:11.800 --> 00:11:13.800]  很奇怪
[00:11:13.800 --> 00:11:16.800]  米電人、馬來人、東方人
[00:11:16.800 --> 00:11:19.800]  都侵略他們
[00:11:19.800 --> 00:11:21.800]  好像蝗蟲一樣
[00:11:21.800 --> 00:11:23.800]  來破壞他們的一切
[00:11:23.800 --> 00:11:27.800]  當我想起這個世界
[00:11:27.800 --> 00:11:30.800]  香港可不可以安居樂業
[00:11:30.800 --> 00:11:33.800]  有人說不可以
[00:11:33.800 --> 00:11:36.800]  我們物質豐富嗎
[00:11:36.800 --> 00:11:37.800]  購物天堂
[00:11:37.800 --> 00:11:40.800]  但是我們發現
[00:11:40.800 --> 00:11:42.800]  特別是年輕人
[00:11:42.800 --> 00:11:44.800]  工作時間越來越長
[00:11:44.800 --> 00:11:47.800]  誰七點鐘下班已經算早
[00:11:47.800 --> 00:11:50.800]  很多人七點鐘都不能下班
[00:11:50.800 --> 00:11:51.800]  我想一想
[00:11:51.800 --> 00:11:53.800]  那個保安
[00:11:53.800 --> 00:11:55.800]  他工作要十二小時
[00:11:55.800 --> 00:11:58.800]  好像很正常
[00:11:58.800 --> 00:11:59.800]  你想一想
[00:11:59.800 --> 00:12:00.800]  工作十二小時
[00:12:00.800 --> 00:12:01.800]  睡一睡
[00:12:01.800 --> 00:12:04.800]  然後他又要上班
[00:12:04.800 --> 00:12:08.800]  我們沒有什麼工作的保障
[00:12:08.800 --> 00:12:10.800]  沒有什麼所謂餘閒
[00:12:10.800 --> 00:12:12.800]  有沒有空閒
[00:12:12.800 --> 00:12:13.800]  沒有
[00:12:13.800 --> 00:12:16.800]  每個人都很忙碌
[00:12:16.800 --> 00:12:20.800]  雖然我們物質豐富
[00:12:20.800 --> 00:12:26.800]  但是我們卻沒有一種幸福的感覺
[00:12:26.800 --> 00:12:28.800]  最幸福在哪裡
[00:12:28.800 --> 00:12:31.800]  什麼丹
[00:12:31.800 --> 00:12:33.800]  那裡不是物質豐富
[00:12:33.800 --> 00:12:36.800]  不過現在好像慢慢又改變了
[00:12:36.800 --> 00:12:37.800]  真的
[00:12:37.800 --> 00:12:39.800]  你會問一問
[00:12:39.800 --> 00:12:41.800]  這個世界
[00:12:41.800 --> 00:12:44.800]  為什麼會這樣
[00:12:44.800 --> 00:12:46.800]  為什麼會這樣
[00:12:46.800 --> 00:12:49.800]  會不會是神提醒我們
[00:12:49.800 --> 00:12:51.800]  這個世界的人
[00:12:51.800 --> 00:12:55.800]  我們離開了它
[00:12:55.800 --> 00:13:01.800]  當以色列人受住米殿人
[00:13:01.800 --> 00:13:03.800]  他們就呼求神
[00:13:03.800 --> 00:13:07.800]  神沒有因為人的反叛
[00:13:07.800 --> 00:13:10.800]  神仍然憐憫
[00:13:10.800 --> 00:13:12.800]  有很特別
[00:13:12.800 --> 00:13:14.800]  在這段聖經裡
[00:13:14.800 --> 00:13:16.800]  和其他的經文有不同
[00:13:16.800 --> 00:13:20.800]  當以色列人呼求的時候
[00:13:20.800 --> 00:13:21.800]  在其他的經文
[00:13:21.800 --> 00:13:24.800]  神就為他們興起什麼
[00:13:24.800 --> 00:13:26.800]  拯救者事司
[00:13:26.800 --> 00:13:27.800]  但是很奇怪
[00:13:27.800 --> 00:13:28.800]  這一段經文
[00:13:28.800 --> 00:13:31.800]  當他們呼求耶和華的時候
[00:13:31.800 --> 00:13:33.800]  耶和華就猜險什麼
[00:13:33.800 --> 00:13:34.800]  先知
[00:13:34.800 --> 00:13:36.800]  好像神九不答八
[00:13:36.800 --> 00:13:38.800]  他應該為他們興起事司
[00:13:38.800 --> 00:13:39.800]  拯救者
[00:13:39.800 --> 00:13:41.800]  誰知道猜險了先知
[00:13:41.800 --> 00:13:43.800]  先知是什麼
[00:13:43.800 --> 00:13:45.800]  先知來做什麼
[00:13:45.800 --> 00:13:46.800]  在這段經文裡
[00:13:46.800 --> 00:13:52.800]  先知來指出他們問題的癥結在那裡
[00:13:52.800 --> 00:13:56.800]  他說他們不聽我們的話
[00:13:56.800 --> 00:13:58.800]  不聽我們的話
[00:13:58.800 --> 00:14:00.800]  不聽神的話
[00:14:00.800 --> 00:14:02.800]  不聽神的話
[00:14:02.800 --> 00:14:05.800]  先知指出以色列人
[00:14:05.800 --> 00:14:07.800]  你們受逼迫
[00:14:07.800 --> 00:14:09.800]  不是因為你們敵人特別多
[00:14:09.800 --> 00:14:11.800]  你們受逼迫
[00:14:11.800 --> 00:14:14.800]  不是因為你們處身那個年代
[00:14:14.800 --> 00:14:17.800]  有很多外敵入侵你的地方
[00:14:17.800 --> 00:14:18.800]  你們受逼迫
[00:14:18.800 --> 00:14:23.800]  是因為你們沒有信服我
[00:14:23.800 --> 00:14:27.800]  你因為你沒有聽我的話
[00:14:27.800 --> 00:14:29.800]  頂姐妹
[00:14:29.800 --> 00:14:31.800]  我們的困難特別多
[00:14:31.800 --> 00:14:34.800]  不是因為我們遇到的老闆
[00:14:34.800 --> 00:14:35.800]  我們遇到的人
[00:14:35.800 --> 00:14:36.800]  遇人不熟
[00:14:36.800 --> 00:14:38.800]  我們的困難特別多
[00:14:38.800 --> 00:14:40.800]  會不會有時候
[00:14:40.800 --> 00:14:43.800]  是我們因為離開了上帝
[00:14:43.800 --> 00:14:46.800]  當然我不是說每一個的情況
[00:14:46.800 --> 00:14:48.800]  你有沒有這樣想過呢
[00:14:48.800 --> 00:14:51.800]  有沒有人說教會要復興
[00:14:51.800 --> 00:14:53.800]  什麼叫復興
[00:14:53.800 --> 00:14:58.800]  復興就是回復那個健康
[00:14:58.800 --> 00:15:02.800]  為什麼我們不健康呢
[00:15:02.800 --> 00:15:04.800]  為什麼不健康呢
[00:15:04.800 --> 00:15:08.800]  最近我身體又出了一點毛病
[00:15:08.800 --> 00:15:11.800]  我糖尿病又來了
[00:15:11.800 --> 00:15:12.800]  其實一直有的
[00:15:12.800 --> 00:15:19.800]  不過在一個所謂接納的水平
[00:15:19.800 --> 00:15:21.800]  這個水平高了
[00:15:21.800 --> 00:15:23.800]  為什麼
[00:15:23.800 --> 00:15:25.800]  當然是不戒口
[00:15:25.800 --> 00:15:26.800]  沒有做運動
[00:15:26.800 --> 00:15:28.800]  你們知不知道
[00:15:28.800 --> 00:15:31.800]  知道但是沒有做
[00:15:31.800 --> 00:15:33.800]  我們看不看到
[00:15:33.800 --> 00:15:37.800]  自己的問題在哪裡呢
[00:15:37.800 --> 00:15:40.800]  我以為吃兩顆藥解決
[00:15:40.800 --> 00:15:42.800]  我們很多現代人都是這樣
[00:15:42.800 --> 00:15:44.800]  吃解藥
[00:15:44.800 --> 00:15:48.800]  很辛苦的節食
[00:15:48.800 --> 00:15:50.800]  要做運動很辛苦的
[00:15:50.800 --> 00:15:53.800]  我們有沒有去正視
[00:15:53.800 --> 00:15:55.800]  我們的問題
[00:15:55.800 --> 00:15:57.800]  當我們看不到
[00:15:57.800 --> 00:15:59.800]  這個是我們的癥結
[00:15:59.800 --> 00:16:02.800]  我們會不會能夠復興呢
[00:16:02.800 --> 00:16:04.800]  你想一想
[00:16:04.800 --> 00:16:08.800]  如果你不覺得那個是問題
[00:16:08.800 --> 00:16:12.800]  這個才是我們的問題
[00:16:12.800 --> 00:16:16.800]  教會不能夠回到神
[00:16:16.800 --> 00:16:22.800]  他想教會正常和他的關係
[00:16:22.800 --> 00:16:26.800]  是因為我們看不到我們的問題
[00:16:26.800 --> 00:16:28.800]  為什麼看不到
[00:16:28.800 --> 00:16:31.800]  因為我們有盲點
[00:16:31.800 --> 00:16:35.800]  有一位心理學家
[00:16:35.800 --> 00:16:38.800]  我不知為什麼他拿諾貝爾獎
[00:16:38.800 --> 00:16:40.800]  不過他是心理學家
[00:16:40.800 --> 00:16:42.800]  他在一本書裏面
[00:16:42.800 --> 00:16:47.800]  去看一看我們
[00:16:47.800 --> 00:16:50.800]  用直覺去回答這條問題
[00:16:50.800 --> 00:16:51.800]  你不用想太多
[00:16:51.800 --> 00:16:55.800]  一球球棒和一球打球
[00:16:55.800 --> 00:16:59.800]  比一美元
[00:16:59.800 --> 00:17:02.800]  球棒比球貴一美元
[00:17:02.800 --> 00:17:04.800]  你問球多少錢
[00:17:04.800 --> 00:17:05.800]  你立即回答
[00:17:05.800 --> 00:17:06.800]  多少錢
[00:17:06.800 --> 00:17:08.800]  一毫
[00:17:08.800 --> 00:17:09.800]  直覺
[00:17:09.800 --> 00:17:10.800]  一毫
[00:17:10.800 --> 00:17:12.800]  對嗎
[00:17:12.800 --> 00:17:13.800]  不對
[00:17:13.800 --> 00:17:16.800]  他想太多
[00:17:16.800 --> 00:17:19.800]  直覺就是一毫
[00:17:19.800 --> 00:17:23.800]  但實際上是不對
[00:17:23.800 --> 00:17:24.800]  多少
[00:17:24.800 --> 00:17:27.800]  五個仙
[00:17:27.800 --> 00:17:30.800]  為什麼我們直覺會想到一毫
[00:17:30.800 --> 00:17:31.800]  你會想一想
[00:17:31.800 --> 00:17:33.800]  你直覺為什麼會想到一毫
[00:17:33.800 --> 00:17:37.800]  為什麼
[00:17:37.800 --> 00:17:42.800]  你好像被他誘導了
[00:17:42.800 --> 00:17:45.800]  你看不到
[00:17:45.800 --> 00:17:47.800]  人也是這樣
[00:17:47.800 --> 00:17:50.800]  很多時候你的直覺
[00:17:50.800 --> 00:17:55.800]  我們沒有想得那麼清楚
[00:17:55.800 --> 00:17:57.800]  直覺去判斷
[00:17:57.800 --> 00:17:59.800]  有時候會出現錯誤
[00:17:59.800 --> 00:18:00.800]  直覺不好
[00:18:00.800 --> 00:18:03.800]  如果你想得那麼清楚
[00:18:03.800 --> 00:18:06.800]  你已經死定了
[00:18:06.800 --> 00:18:08.800]  有時候
[00:18:08.800 --> 00:18:12.800]  你是用直覺去判斷
[00:18:12.800 --> 00:18:16.800]  如果突然有人在你後面
[00:18:16.800 --> 00:18:18.800]  拍攝過你
[00:18:18.800 --> 00:18:20.800]  你立即會避開
[00:18:20.800 --> 00:18:23.800]  被人斬了你也不知道
[00:18:23.800 --> 00:18:26.800]  你是用直覺去反應
[00:18:26.800 --> 00:18:29.800]  不過有時候直覺是錯誤的
[00:18:29.800 --> 00:18:31.800]  你看不看到
[00:18:31.800 --> 00:18:35.800]  我們生命的盲點
[00:18:35.800 --> 00:18:38.800]  你知不知道
[00:18:38.800 --> 00:18:41.800]  為什麼我和人的關係
[00:18:41.800 --> 00:18:45.800]  經常都不好
[00:18:45.800 --> 00:18:49.800]  我們很多時候都推在人身上
[00:18:49.800 --> 00:18:51.800]  我們看不看到
[00:18:51.800 --> 00:18:53.800]  其實當我們打開聖經
[00:18:53.800 --> 00:18:54.800]  求聖
[00:18:54.800 --> 00:18:56.800]  我們離開神
[00:18:56.800 --> 00:18:59.800]  想一個基督徒應該有的
[00:18:59.800 --> 00:19:02.800]  那種生活態度和方式
[00:19:02.800 --> 00:19:03.800]  是什麼呢
[00:19:03.800 --> 00:19:05.800]  你知不知道呢
[00:19:05.800 --> 00:19:06.800]  你知不知道
[00:19:06.800 --> 00:19:10.800]  今天我們處身這樣的時候
[00:19:10.800 --> 00:19:12.800]  我們記得
[00:19:12.800 --> 00:19:15.800]  我們和神的關係又如何呢
[00:19:15.800 --> 00:19:17.800]  你看不看到你的盲點
[00:19:17.800 --> 00:19:18.800]  你不看到
[00:19:18.800 --> 00:19:20.800]  你怎樣去復興呢
[00:19:20.800 --> 00:19:22.800]  第一你問自己
[00:19:22.800 --> 00:19:25.800]  第二
[00:19:25.800 --> 00:19:27.800]  想一想
[00:19:27.800 --> 00:19:29.800]  神選了什麼人
[00:19:29.800 --> 00:19:33.800]  去成就這個拯救的工作呢
[00:19:33.800 --> 00:19:40.800]  在剛才我們讀的聖經裏面
[00:19:40.800 --> 00:19:43.800]  基澱和神講的說話
[00:19:43.800 --> 00:19:45.800]  當你留心去講
[00:19:45.800 --> 00:19:48.800]  看一看這段說話裏面
[00:19:48.800 --> 00:19:50.800]  你發現
[00:19:50.800 --> 00:19:55.800]  究竟基澱是一個雄才偉略的人
[00:19:55.800 --> 00:20:01.800]  還是好像你和我一般的人一樣
[00:20:01.800 --> 00:20:03.800]  你問這個問題
[00:20:03.800 --> 00:20:04.800]  基澱是一個什麼人
[00:20:04.800 --> 00:20:05.800]  是不是一個英雄
[00:20:05.800 --> 00:20:08.800]  雄才偉略的英雄呢
[00:20:08.800 --> 00:20:09.800]  神說
[00:20:09.800 --> 00:20:10.800]  我與你同在
[00:20:10.800 --> 00:20:11.800]  紅色字
[00:20:11.800 --> 00:20:12.800]  基澱說
[00:20:12.800 --> 00:20:13.800]  神嗎
