
[00:00:00.000 --> 00:00:02.000]  剛剛我們在唱這首詩歌
[00:01:50.000 --> 00:01:52.000]  大魏你現在殺人
[00:01:52.000 --> 00:01:54.000]  犯奸淫奪人妻子
[00:01:54.000 --> 00:01:56.000]  但是
[00:01:56.000 --> 00:01:58.000]  拿丹一指責之後
[00:01:58.000 --> 00:02:00.000]  真的好像在看漫畫
[00:02:00.000 --> 00:02:02.000]  "叮"一聲
[00:02:02.000 --> 00:02:04.000]  那盞燈就出現
[00:02:04.000 --> 00:02:06.000]  衰弱
[00:02:06.000 --> 00:02:08.000]  衰弱
[00:02:08.000 --> 00:02:10.000]  頂尖們你們生命有沒有衰過
[00:02:10.000 --> 00:02:12.000]  我沒那麼衰啊
[00:02:12.000 --> 00:02:14.000]  殺人放火
[00:02:14.000 --> 00:02:16.000]  姦淫擄掠這些我沒做過
[00:02:16.000 --> 00:02:18.000]  我相信大部分頂尖們
[00:02:18.000 --> 00:02:20.000]  生活都不是這個世界
[00:02:20.000 --> 00:02:22.000]  在香港如果這些事情不停在我們
[00:02:22.000 --> 00:02:24.000]  很認識的裏面發生
[00:02:24.000 --> 00:02:26.000]  我覺得挺害怕的
[00:02:26.000 --> 00:02:28.000]  我們都不是一個這樣的處境
[00:02:28.000 --> 00:02:30.000]  對 沒錯
[00:02:30.000 --> 00:02:32.000]  但如果用回耶穌的標準
[00:02:32.000 --> 00:02:34.000]  看到女人都動人臉的時候
[00:02:34.000 --> 00:02:36.000]  其實他一樣是
[00:02:36.000 --> 00:02:38.000]  意思是什麼
[00:02:38.000 --> 00:02:40.000]  不是純粹單體行爲
[00:02:40.000 --> 00:02:42.000]  有時我們在裏面想
[00:02:42.000 --> 00:02:44.000]  其實都是
[00:02:44.000 --> 00:02:46.000]  我也不打算殺了你
[00:02:46.000 --> 00:02:48.000]  也不是要說這一類型的東西
[00:02:48.000 --> 00:02:50.000]  所以當我們仔細看的時候
[00:02:50.000 --> 00:02:52.000]  再看下去大衛在這裏開始
[00:02:52.000 --> 00:02:54.000]  51篇的第一到第六
[00:02:54.000 --> 00:02:56.000]  甚至有人說第一到第九節
[00:02:56.000 --> 00:02:58.000]  由頭到尾都是跪下求饒
[00:02:58.000 --> 00:03:00.000]  要神寬恕的一段土告
[00:03:00.000 --> 00:03:02.000]  是在這詩篇一開始
[00:03:02.000 --> 00:03:04.000]  就是這樣求饒
[00:03:04.000 --> 00:03:06.000]  你放過我 是我衰 是我錯 是我不對
[00:03:06.000 --> 00:03:08.000]  真的這樣
[00:03:08.000 --> 00:03:10.000]  頂尖們如果你
[00:03:10.000 --> 00:03:12.000]  得罪老婆那些
[00:03:12.000 --> 00:03:14.000]  你將這些搬一搬
[00:03:14.000 --> 00:03:16.000]  老婆一定會寬恕你的
[00:03:16.000 --> 00:03:18.000]  換一換 老婆求你
[00:03:18.000 --> 00:03:20.000]  愛着你對我的慈愛憐恤我
[00:03:20.000 --> 00:03:22.000]  老婆怎麼會說不愛你呢
[00:03:22.000 --> 00:03:24.000]  老婆求你
[00:03:24.000 --> 00:03:26.000]  愛着你的豐盛你對我多麼慈悲
[00:03:26.000 --> 00:03:28.000]  你塗抹我過分
[00:03:28.000 --> 00:03:30.000]  我見到人立刻另去看自己女朋友
[00:03:30.000 --> 00:03:32.000]  求你將我的罪孽
[00:03:32.000 --> 00:03:34.000]  洗除症狀
[00:03:34.000 --> 00:03:36.000]  潔正我 我知我是錯
[00:03:36.000 --> 00:03:38.000]  我罪在我裏面 我犯錯
[00:03:38.000 --> 00:03:40.000]  我只是得罪你 老婆
[00:03:40.000 --> 00:03:42.000]  我行那些惡事 求你
[00:03:42.000 --> 00:03:44.000]  罵我的時候用你的公義
[00:03:44.000 --> 00:03:46.000]  不是我的公義
[00:03:46.000 --> 00:03:48.000]  判斷我的時候 等到我都清靜
[00:03:48.000 --> 00:03:50.000]  清靜
[00:03:50.000 --> 00:03:52.000]  大胃是
[00:03:52.000 --> 00:03:54.000]  大胃是大胃地求的
[00:03:54.000 --> 00:03:56.000]  甚至說我一直都有罪
[00:03:56.000 --> 00:03:58.000]  我沒有腐壞 經已有了罪
[00:03:58.000 --> 00:04:00.000]  罪行和罪證
[00:04:00.000 --> 00:04:02.000]  一次過說了
[00:04:02.000 --> 00:04:04.000]  我就是這麼壞 我真的得罪你
[00:04:04.000 --> 00:04:10.000]  統統細心想一想 問題就來了
[00:04:10.000 --> 00:04:12.000]  大胃什麼身份呢
[00:04:12.000 --> 00:04:14.000]  可能我們
[00:04:14.000 --> 00:04:16.000]  都容易一點
[00:04:16.000 --> 00:04:18.000]  回家對着老公老婆
[00:04:18.000 --> 00:04:20.000]  對着家人或者朋友
[00:04:20.000 --> 00:04:22.000]  都容易一點開口
[00:04:22.000 --> 00:04:24.000]  但是大胃寫首詩篇的時候
[00:04:24.000 --> 00:04:26.000]  他是什麼身份
[00:04:26.000 --> 00:04:28.000]  黃色
[00:04:28.000 --> 00:04:30.000]  寫詩當然是黃色
[00:04:30.000 --> 00:04:32.000]  他是黃一國之君
[00:04:32.000 --> 00:04:34.000]  他在統治 所以是黃一人
[00:04:34.000 --> 00:04:36.000]  有身份有地位
[00:04:36.000 --> 00:04:38.000]  他在警界裏面
[00:04:38.000 --> 00:04:40.000]  他在說事
[00:04:40.000 --> 00:04:42.000]  他也不是
[00:04:42.000 --> 00:04:44.000]  所謂那些
[00:04:44.000 --> 00:04:46.000]  昏君 皇朝裏面
[00:04:46.000 --> 00:04:48.000]  那些末代皇帝
[00:04:48.000 --> 00:04:50.000]  沒有機會展示他的能力
[00:04:50.000 --> 00:04:52.000]  不是的
[00:04:52.000 --> 00:04:54.000]  他是建國的人
[00:04:54.000 --> 00:04:56.000]  新的皇朝
[00:04:56.000 --> 00:04:58.000]  第一個
[00:04:58.000 --> 00:05:00.000]  大胃家
[00:05:00.000 --> 00:05:02.000]  是厲害的
[00:05:02.000 --> 00:05:04.000]  他的身份和地位
[00:05:04.000 --> 00:05:08.000]  他衰了
[00:05:08.000 --> 00:05:10.000]  這樣去認錯
[00:05:10.000 --> 00:05:12.000]  這是大胃的事
[00:05:12.000 --> 00:05:14.000]  關他什麼事呢
[00:05:14.000 --> 00:05:16.000]  當然是啦 今天都沒什麼黃在地球上
[00:05:16.000 --> 00:05:18.000]  剩下的可以嗎
[00:05:18.000 --> 00:05:20.000]  或者黃子 黃妃
[00:05:20.000 --> 00:05:22.000]  最麻煩的就是
[00:05:22.000 --> 00:05:24.000]  不要被狗仔堆拍到他自己生活的照片
[00:05:24.000 --> 00:05:26.000]  他們反過來 現在更麻煩
[00:05:26.000 --> 00:05:28.000]  但是當時的黃不是這樣的事
[00:05:28.000 --> 00:05:30.000]  或者
[00:05:30.000 --> 00:05:32.000]  黃那件事 到今天來說
[00:05:32.000 --> 00:05:34.000]  就是那幾個
[00:05:34.000 --> 00:05:36.000]  但是
[00:05:36.000 --> 00:05:38.000]  當這段聖經擺在我們生命的時候
[00:05:38.000 --> 00:05:40.000]  或許我們都是
[00:05:40.000 --> 00:05:42.000]  自己境界裏面的黃
[00:05:42.000 --> 00:05:44.000]  一家之主
[00:05:44.000 --> 00:05:46.000]  我家沒那麼多人
[00:05:46.000 --> 00:05:48.000]  那你也是一家之主
[00:05:48.000 --> 00:05:50.000]  不單止可能有一些人
[00:05:50.000 --> 00:05:52.000]  一族之長
[00:05:52.000 --> 00:05:54.000]  兒孫 媳婦 加起來二十多人
[00:05:54.000 --> 00:05:56.000]  都不是我們中間夾住的
[00:05:56.000 --> 00:05:58.000]  但至少
[00:05:58.000 --> 00:06:00.000]  退到一萬步
[00:06:00.000 --> 00:06:02.000]  可能不單止這麼快退
[00:06:02.000 --> 00:06:04.000]  可能回到辦公室裏面
[00:06:04.000 --> 00:06:06.000]  不要整個公司都是老闆
[00:06:06.000 --> 00:06:08.000]  我都沒帶到人
[00:06:08.000 --> 00:06:10.000]  只有自己的桌子
[00:06:10.000 --> 00:06:12.000]  自己的崗位
[00:06:12.000 --> 00:06:14.000]  我自己是自己的黃
[00:06:14.000 --> 00:06:16.000]  夠了嗎
[00:06:16.000 --> 00:06:18.000]  不用跳多
[00:06:18.000 --> 00:06:20.000]  自己是自己的黃
[00:06:20.000 --> 00:06:22.000]  自己是自己的黃的時候
[00:06:22.000 --> 00:06:24.000]  自己都很惡的
[00:06:24.000 --> 00:06:26.000]  誰有什麼得罪了我
[00:06:26.000 --> 00:06:28.000]  我不是很喜歡 或者踩到我的尾巴
[00:06:28.000 --> 00:06:30.000]  滿足不了我的
[00:06:30.000 --> 00:06:32.000]  我就驚訝 搞錯
[00:06:32.000 --> 00:06:34.000]  這件事其實我們在
[00:06:34.000 --> 00:06:36.000]  小學成長裏面已經建立了
[00:06:36.000 --> 00:06:38.000]  多謝老師幫我們分了一人一張桌子
[00:06:38.000 --> 00:06:40.000]  OK 大家還記得
[00:06:40.000 --> 00:06:42.000]  以前那些片段 測驗
[00:06:42.000 --> 00:06:44.000]  默書考試 做功課 大家寫一張筆
[00:06:44.000 --> 00:06:46.000]  不讓別人侵犯你領空
[00:06:46.000 --> 00:06:48.000]  我就很會劃地爲界
[00:06:48.000 --> 00:06:50.000]  我已經終於說是我說了算
[00:06:50.000 --> 00:06:52.000]  那些東西在裏面
[00:06:52.000 --> 00:06:54.000]  我不會那麼容易低頭
[00:06:54.000 --> 00:06:56.000]  甚至有些機會
[00:06:56.000 --> 00:06:58.000]  自己真的壞了
[00:06:58.000 --> 00:07:00.000]  基於不同的情面都很難放下身段
[00:07:00.000 --> 00:07:02.000]  告訴別人 錯
[00:07:02.000 --> 00:07:04.000]  那以後怎麼站呢
[00:07:04.000 --> 00:07:06.000]  可能很多的緣故
[00:07:06.000 --> 00:07:08.000]  真的讓一個人
[00:07:08.000 --> 00:07:10.000]  不容易承認自己生命的過犯
[00:07:10.000 --> 00:07:12.000]  甚至在大位裏面的表達
[00:07:12.000 --> 00:07:14.000]  就是他的罪
[00:07:14.000 --> 00:07:16.000]  一直這樣舉例
[00:07:16.000 --> 00:07:18.000]  也都希望不是踩到你的尾巴
[00:07:18.000 --> 00:07:20.000]  也都可能真的有機會
[00:07:20.000 --> 00:07:22.000]  生命裏面 有些東西
[00:07:22.000 --> 00:07:24.000]  我們覺得劃在這裏
[00:07:24.000 --> 00:07:26.000]  別人不可以得罪
[00:07:26.000 --> 00:07:28.000]  甚至劃在這裏不得罪的同時
[00:07:28.000 --> 00:07:30.000]  都不是到我
[00:07:30.000 --> 00:07:32.000]  去跟別人承認
[00:07:32.000 --> 00:07:34.000]  放不下身段
[00:07:34.000 --> 00:07:36.000]  有錯
[00:07:36.000 --> 00:07:38.000]  我都是拒絕
[00:07:38.000 --> 00:07:40.000]  有錯我都不認 或者
[00:07:40.000 --> 00:07:42.000]  用不同的方法表達了
[00:07:42.000 --> 00:07:44.000]  而帶過這件事
[00:07:44.000 --> 00:07:46.000]  我怎麼不容易告訴別人
[00:07:46.000 --> 00:07:48.000]  我真的壞了
[00:07:48.000 --> 00:07:50.000]  大位作爲一個皇帝
[00:07:50.000 --> 00:07:52.000]  他竟然就是犯了罪
[00:07:52.000 --> 00:07:54.000]  很大的罪
[00:07:56.000 --> 00:07:58.000]  一個皇帝這麼多犯罪
[00:07:58.000 --> 00:08:00.000]  現在我們很容易說
[00:08:00.000 --> 00:08:02.000]  誰敢在他面前說
[00:08:02.000 --> 00:08:04.000]  這個皇帝會死的
[00:08:04.000 --> 00:08:06.000]  拿丹就去
[00:08:06.000 --> 00:08:08.000]  先知拿丹就去
[00:08:08.000 --> 00:08:10.000]  大位有權一個不愧就殺了他
[00:08:10.000 --> 00:08:16.000]  這麼有身份的皇帝
[00:08:16.000 --> 00:08:18.000]  聽到之後
[00:08:18.000 --> 00:08:20.000]  如果你記得《聖經》
[00:08:20.000 --> 00:08:22.000]  在3月2日的時候
[00:08:22.000 --> 00:08:24.000]  大位是跟着
[00:08:24.000 --> 00:08:26.000]  他犯罪
[00:08:26.000 --> 00:08:28.000]  醒了 壞了
[00:08:28.000 --> 00:08:30.000]  他要面對自己
[00:08:30.000 --> 00:08:34.000]  這種是
[00:08:34.000 --> 00:08:36.000]  過犯錯誤
[00:08:36.000 --> 00:08:38.000]  或者叫跌倒
[00:08:38.000 --> 00:08:40.000]  這些字我不想將他貓了
[00:08:40.000 --> 00:08:42.000]  不過有時候我們心裏會說
[00:08:42.000 --> 00:08:44.000]  我們不同的人
[00:08:44.000 --> 00:08:46.000]  正如剛纔所說 拒殺人放火不是我們的錯
[00:08:46.000 --> 00:08:48.000]  我們會將這些分高低
[00:08:48.000 --> 00:08:50.000]  於是我們就覺得這些
[00:08:50.000 --> 00:08:52.000]  少一點的事就算了
[00:08:52.000 --> 00:08:54.000]  其實在神眼裏我們明白
[00:08:54.000 --> 00:08:56.000]  沒什麼分別的 都是那些事
[00:08:56.000 --> 00:09:00.000]  大位在被指證的時候
[00:09:00.000 --> 00:09:02.000]  他願意承認
[00:09:02.000 --> 00:09:04.000]  甚至他承認的地步不單止是罪行
[00:09:04.000 --> 00:09:06.000]  你看到第五節的時候
[00:09:06.000 --> 00:09:08.000]  他說罪孽旅生 無福懷胎就有了罪
[00:09:08.000 --> 00:09:10.000]  這句話我估計有些人不是很高興
[00:09:10.000 --> 00:09:12.000]  可能信耶穌的人都會聽得很安心
[00:09:12.000 --> 00:09:14.000]  因爲我們會明白
[00:09:14.000 --> 00:09:16.000]  《聖經》所指的罪是什麼意思
[00:09:16.000 --> 00:09:18.000]  如果不信耶穌或者信耶穌不久的時候
[00:09:18.000 --> 00:09:20.000]  你會覺得這個罪搞什麼這麼大的事
[00:09:20.000 --> 00:09:22.000]  固然在教義裏面
[00:09:22.000 --> 00:09:24.000]  我會說的是原罪
[00:09:24.000 --> 00:09:26.000]  原罪也不是DNA裏面的遺傳的意思
[00:09:26.000 --> 00:09:28.000]  而是說的是關係的破裂
[00:09:28.000 --> 00:09:32.000]  原罪是從哪裏來的 這個故事是怎麼樣的
[00:09:32.000 --> 00:09:34.000]  看回《創世紀》裏面的記載
[00:09:34.000 --> 00:09:38.000]  在《創世紀》裏面
[00:09:38.000 --> 00:09:40.000]  神長亞當夏說 原裏面什麼都能喫
[00:09:40.000 --> 00:09:42.000]  只不能喫果子
[00:09:42.000 --> 00:09:44.000]  不是蘋果
[00:09:44.000 --> 00:09:46.000]  不知爲什麼經常買古巴蛇果
[00:09:46.000 --> 00:09:48.000]  分別是線惡術的果子
[00:09:48.000 --> 00:09:50.000]  是不能喫果子的
[00:09:50.000 --> 00:09:52.000]  神說什麼都行
[00:09:52.000 --> 00:09:54.000]  大家很開心
[00:09:54.000 --> 00:09:56.000]  終於喫了
[00:09:56.000 --> 00:09:58.000]  終於喫了
[00:09:58.000 --> 00:10:00.000]  亞當夏說喫了
[00:10:00.000 --> 00:10:02.000]  神要找他們
[00:10:02.000 --> 00:10:04.000]  他們給不給神找
[00:10:04.000 --> 00:10:06.000]  不給
[00:10:06.000 --> 00:10:08.000]  躲起來 走開
[00:10:08.000 --> 00:10:10.000]  什麼意思 關係的破裂
[00:10:10.000 --> 00:10:12.000]  罪是在說關係的破裂
[00:10:12.000 --> 00:10:14.000]  人和神的關係本來是很好的關係
[00:10:14.000 --> 00:10:16.000]  但是
[00:10:16.000 --> 00:10:18.000]  因爲軟弱
[00:10:18.000 --> 00:10:20.000]  人掩面
[00:10:20.000 --> 00:10:22.000]  不想見神
[00:10:22.000 --> 00:10:24.000]  終於神見到你了
[00:10:24.000 --> 00:10:26.000]  終於說 你們兩個這樣喫
[00:10:26.000 --> 00:10:28.000]  亞當是什麼回應
[00:10:28.000 --> 00:10:32.000]  自己的資格
[00:10:32.000 --> 00:10:34.000]  你做給我那個女人叫我喫
[00:10:34.000 --> 00:10:36.000]  你明白嗎
[00:10:36.000 --> 00:10:38.000]  抵賴的絕學 其中一樣 亞當很厲害
[00:10:38.000 --> 00:10:40.000]  不單是女人叫他喫
[00:10:40.000 --> 00:10:42.000]  還是那個女人點來的
[00:10:42.000 --> 00:10:44.000]  是你做給我的
[00:10:44.000 --> 00:10:46.000]  平時也是
[00:10:46.000 --> 00:10:48.000]  不單是不理自己
[00:10:48.000 --> 00:10:50.000]  也不單是罵那塊石頭
[00:10:50.000 --> 00:10:52.000]  還問誰做那塊石頭頂住我
[00:10:52.000 --> 00:10:54.000]  亞當就做這件事
[00:10:54.000 --> 00:10:56.000]  這是什麼
[00:10:56.000 --> 00:10:58.000]  關係的破裂
[00:10:58.000 --> 00:11:00.000]  和他太太
[00:11:00.000 --> 00:11:02.000]  看回聖經前那一章
[00:11:02.000 --> 00:11:04.000]  他還說很開心終於有夏娃
[00:11:04.000 --> 00:11:06.000]  這是什麼 骨中的骨
[00:11:06.000 --> 00:11:08.000]  肉中的肉
[00:11:08.000 --> 00:11:10.000]  結了婚那些
[00:11:10.000 --> 00:11:12.000]  大家分前賦後
[00:11:12.000 --> 00:11:14.000]  很開心 還是骨中的骨
[00:11:14.000 --> 00:11:16.000]  骨肉這個 轉頭是你做給我的女人
[00:11:16.000 --> 00:11:18.000]  叫我喫
[00:11:18.000 --> 00:11:20.000]  這是什麼 剛纔說
[00:11:20.000 --> 00:11:22.000]  罪是說人和神
[00:11:22.000 --> 00:11:24.000]  與人和人的關係破裂
[00:11:24.000 --> 00:11:26.000]  一切都以我爲中心
[00:11:26.000 --> 00:11:28.000]  我是我的王
[00:11:28.000 --> 00:11:32.000]  如果你這樣理解
[00:11:32.000 --> 00:11:34.000]  看回大衛的時候
[00:11:34.000 --> 00:11:36.000]  我是我的王 他是國家的王
[00:11:36.000 --> 00:11:38.000]  但他來到神面前
[00:11:38.000 --> 00:11:40.000]  主啊 我衰了
[00:11:42.000 --> 00:11:44.000]  我干犯了你
[00:11:44.000 --> 00:11:48.000]  這種是一個怎樣的
[00:11:48.000 --> 00:11:50.000]  品格也好
[00:11:50.000 --> 00:11:52.000]  或者叫胸襟
[00:11:52.000 --> 00:11:54.000]  的性情
[00:11:54.000 --> 00:11:56.000]  有一件事我們值得在大衛身上學習
[00:11:56.000 --> 00:11:58.000]  你不要學他之前犯罪的東西
[00:11:58.000 --> 00:12:00.000]  但我們人總有跌倒
[00:12:00.000 --> 00:12:02.000]  大衛
[00:12:02.000 --> 00:12:04.000]  真實的承認
[00:12:04.000 --> 00:12:06.000]  這件事當我們每一次有機會
[00:12:06.000 --> 00:12:08.000]  我們面對錯誤
[00:12:08.000 --> 00:12:10.000]  甚至有機會面對錯誤 人家終於被人指證的時候
[00:12:10.000 --> 00:12:12.000]  醒不過來
[00:12:12.000 --> 00:12:14.000]  我們需要去認識一件事
[00:12:14.000 --> 00:12:16.000]  神在你面前 我真的衰了
[00:12:16.000 --> 00:12:22.000]  大衛的認罪
[00:12:22.000 --> 00:12:24.000]  不斷認
[00:12:24.000 --> 00:12:26.000]  不斷跪下 不斷自己衰
[00:12:26.000 --> 00:12:28.000]  地底泥 訴我不行
[00:12:28.000 --> 00:12:30.000]  如果整個詩篇
[00:12:30.000 --> 00:12:32.000]  都是這樣寫 真是不太有意義
[00:12:32.000 --> 00:12:34.000]  詩篇51篇
[00:12:34.000 --> 00:12:36.000]  在詩篇的分類裏面
[00:12:36.000 --> 00:12:38.000]  叫參悔詩 有不同的分類
[00:12:38.000 --> 00:12:40.000]  上行之詩 甚至是奏坐詩
[00:12:40.000 --> 00:12:42.000]  看到都很苦惱
[00:12:42.000 --> 00:12:44.000]  爲什麼這些詩篇會這樣
[00:12:44.000 --> 00:12:46.000]  神容許人的性情表達
[00:12:46.000 --> 00:12:48.000]  看了出來我們就留在這裏
[00:12:48.000 --> 00:12:50.000]  剛剛這裏
[00:12:50.000 --> 00:12:52.000]  這些是什麼 參悔詩
[00:12:52.000 --> 00:12:54.000]  總共有七篇的詩 都是參悔詩
[00:12:54.000 --> 00:12:56.000]  這裏是其中一篇
[00:12:56.000 --> 00:12:58.000]  特別有人幫它分類改名
[00:12:58.000 --> 00:13:00.000]  而參悔詩的特徵
[00:13:00.000 --> 00:13:02.000]  之一就是
[00:13:02.000 --> 00:13:04.000]  人在認自己的罪行
[00:13:04.000 --> 00:13:06.000]  和罪的時候
[00:13:06.000 --> 00:13:08.000]  不是不停地否定自己
[00:13:08.000 --> 00:13:10.000]  而是願意
[00:13:10.000 --> 00:13:12.000]  做一件事 就是來到神面前
[00:13:12.000 --> 00:13:14.000]  尋求更新
[00:13:14.000 --> 00:13:16.000]  爲什麼這首詩篇的後世
[00:13:16.000 --> 00:13:18.000]  就像剛剛我們唱的那首詩
[00:13:18.000 --> 00:13:20.000]  是唱第十節呢
[00:13:20.000 --> 00:13:22.000]  因爲關鍵纔在第十和十一節裏面
[00:13:22.000 --> 00:13:24.000]  不停地說自己
[00:13:24.000 --> 00:13:26.000]  不行了 我廢了 我垃圾了
[00:13:26.000 --> 00:13:28.000]  不停地在否定自己
[00:13:28.000 --> 00:13:30.000]  我們又沒有尊嚴
[00:13:30.000 --> 00:13:32.000]  很不行的 其實不停地否定
[00:13:32.000 --> 00:13:34.000]  都不符合聖經真理
[00:13:34.000 --> 00:13:36.000]  在創造裏面
[00:13:36.000 --> 00:13:38.000]  詩篇第八篇都教我們
[00:13:38.000 --> 00:13:40.000]  我們只是被天使微笑一點
[00:13:40.000 --> 00:13:42.000]  不停地說 不是整傳
[00:13:42.000 --> 00:13:44.000]  留意一件事 不是說錯了就不用認
[00:13:44.000 --> 00:13:46.000]  只是錯了
[00:13:46.000 --> 00:13:48.000]  只是認
[00:13:48.000 --> 00:13:50.000]  不是在整傳裏面對人的認識
[00:13:50.000 --> 00:13:52.000]  其實詩篇
[00:13:52.000 --> 00:13:54.000]  51篇的參悔詩
[00:13:54.000 --> 00:13:56.000]  是讓我們看得人
[00:13:56.000 --> 00:13:58.000]  本質更清楚
[00:13:58.000 --> 00:14:00.000]  不是今天孟子說完就認罪
[00:14:00.000 --> 00:14:02.000]  不是這意思
[00:14:02.000 --> 00:14:04.000]  是讓我們認識人的本質
[00:14:04.000 --> 00:14:06.000]  更清楚我們真的會跌倒
[00:14:06.000 --> 00:14:08.000]  跌倒真的需要在神面前承認
[00:14:08.000 --> 00:14:10.000]  但更重要
[00:14:10.000 --> 00:14:12.000]  我們的神
[00:14:12.000 --> 00:14:14.000]  是想我們在祂面前有更新和恢復
[00:14:14.000 --> 00:14:16.000]  第十篇
[00:14:16.000 --> 00:14:18.000]  不是第十節
[00:14:18.000 --> 00:14:20.000]  就是大衛在認罪
[00:14:20.000 --> 00:14:22.000]  一直認到半路
[00:14:22.000 --> 00:14:24.000]  他終於發現一件事
[00:14:24.000 --> 00:14:26.000]  如果他不找神 回不了頭
[00:14:26.000 --> 00:14:28.000]  所以他就跟着說
[00:14:28.000 --> 00:14:30.000]  求禰爲我做清潔的心
[00:14:30.000 --> 00:14:32.000]  使我內面重新有正直的靈
[00:14:32.000 --> 00:14:34.000]  正直
[00:14:34.000 --> 00:14:36.000]  你見到應該譯作堅定
[00:14:36.000 --> 00:14:40.000]  求禰讓我內面
[00:14:40.000 --> 00:14:42.000]  扭轉
[00:14:42.000 --> 00:14:44.000]  如果你認識大衛的生命
[00:14:44.000 --> 00:14:46.000]  真的要騎下善徑
[00:14:46.000 --> 00:14:48.000]  撒慕爾紀
[00:14:48.000 --> 00:14:50.000]  你會發現這一句
[00:14:50.000 --> 00:14:52.000]  是很諷刺的
[00:14:52.000 --> 00:14:54.000]  他寫下來也在諷刺自己
[00:14:54.000 --> 00:14:56.000]  大衛在聖經裏面首度出場
[00:14:56.000 --> 00:14:58.000]  其實主角不是大衛
[00:14:58.000 --> 00:15:00.000]  仍然是撒慕爾
[00:15:00.000 --> 00:15:02.000]  因爲當時掃羅的王不行了
[00:15:02.000 --> 00:15:04.000]  於是神叫撒慕爾去到耶細的家
[00:15:04.000 --> 00:15:06.000]  找什麼?
[00:15:06.000 --> 00:15:08.000]  找王
[00:15:08.000 --> 00:15:10.000]  去耶細的家
[00:15:10.000 --> 00:15:12.000]  他的兒子就是了
[00:15:12.000 --> 00:15:14.000]  才知道撒慕爾終於來到
[00:15:14.000 --> 00:15:16.000]  耶細把兒子全拿出來
[00:15:16.000 --> 00:15:18.000]  逐個逐個見
[00:15:18.000 --> 00:15:20.000]  神有沒有選擇?
[00:15:20.000 --> 00:15:22.000]  沒有選擇
