
[00:00:00.000 --> 00:00:08.000]  今天我們從這段聖經裡頭要看到以利亞所遇到的事情
[00:03:14.000 --> 00:03:18.000]  祂有時候會讓一些風暴臨到我們
[00:03:18.000 --> 00:03:22.000]  有些會讓我們遇到一些難處
[00:03:22.000 --> 00:03:27.000]  因為這樣的話對我們有好處
[00:03:27.000 --> 00:03:34.000]  可以叫我們的生命經過這些風浪能夠漸漸地長大
[00:03:34.000 --> 00:03:40.000]  這個要看到神在我們身上有一個目的
[00:03:40.000 --> 00:03:44.000]  為什麼叫我們能夠遇到這些苦難呢?
[00:03:44.000 --> 00:03:50.000]  就是要叫我們向基督
[00:03:50.000 --> 00:03:53.000]  神不單單是救我們
[00:03:53.000 --> 00:03:59.000]  而且要叫我們生命成熟能夠向基督
[00:03:59.000 --> 00:04:05.000]  如果要向基督的話就必須經過各樣的試煉
[00:04:05.000 --> 00:04:09.000]  就是需要遇到一些難處
[00:04:09.000 --> 00:04:14.000]  好叫我們在難處中間能夠來學習
[00:04:14.000 --> 00:04:19.000]  有時候我們身上有一些不應該有的東西
[00:04:19.000 --> 00:04:24.000]  所以神就是要來管教我們來修理我們
[00:04:24.000 --> 00:04:31.000]  在約翰福音第四五章就講到葡萄樹和枝子的比喻
[00:04:31.000 --> 00:04:33.000]  耶穌是真葡萄樹
[00:04:33.000 --> 00:04:37.000]  我們是葡萄樹上的枝子
[00:04:37.000 --> 00:04:46.000]  裡面就說到當有一些栽培的人就要來修理葡萄樹
[00:04:46.000 --> 00:04:50.000]  目的什麼呢?叫他接果子更多
[00:04:50.000 --> 00:04:53.000]  一些不能接果子的枝子
[00:04:53.000 --> 00:04:59.000]  一些在我們身上不應該有的東西就會把它給修掉
[00:04:59.000 --> 00:05:03.000]  那麼遇到的難處也是這樣的
[00:05:03.000 --> 00:05:06.000]  有一些我們身上不應該有的
[00:05:06.000 --> 00:05:10.000]  不朝神喜悅的、不合乎神心意的東西
[00:05:10.000 --> 00:05:16.000]  神就藉著這些苦難、這些環境幫我們修理乾淨
[00:05:16.000 --> 00:05:19.000]  目的是叫我們接果子更多
[00:05:19.000 --> 00:05:25.000]  目的就是叫我們能夠向基督
[00:05:25.000 --> 00:05:28.000]  所以神很知道我們
[00:05:28.000 --> 00:05:32.000]  神知道我們比我們知道自己還要多
[00:05:32.000 --> 00:05:35.000]  神知道我們有什麼難處
[00:05:35.000 --> 00:05:42.000]  什麼地方不夠的,神會藉著環境來管教、來修理
[00:05:42.000 --> 00:05:46.000]  也來培養我們、鍛煉我們
[00:05:46.000 --> 00:05:50.000]  叫我們漸漸的能夠來向基督
[00:05:50.000 --> 00:05:54.000]  這是我們看到富人的難處
[00:05:54.000 --> 00:05:59.000]  就是想到只要有先知住在他家裡就不會有難處
[00:05:59.000 --> 00:06:03.000]  但是實際的情況並不是這樣
[00:06:03.000 --> 00:06:06.000]  第二個富人的難處
[00:06:06.000 --> 00:06:11.000]  他認為苦難都是因為罪的緣故
[00:06:11.000 --> 00:06:13.000]  這地方我們要注意
[00:06:13.000 --> 00:06:21.000]  都是我就有罪,我就有這些難處了
[00:06:21.000 --> 00:06:26.000]  那麼它都是因為都是罪的緣故
[00:06:26.000 --> 00:06:32.000]  所以很多人說如果你生病了就是你有罪
[00:06:32.000 --> 00:06:37.000]  所以有的時候弟兄姊妹就會勸告那些生病人
[00:06:37.000 --> 00:06:42.000]  你要認罪,你要認罪的話你的病就會好了
[00:06:42.000 --> 00:06:45.000]  那麼你不了解他對方的情況
[00:06:45.000 --> 00:06:49.000]  到底他什麼原因會生病你也不了解
[00:06:49.000 --> 00:06:55.000]  都是認為病了、難處了都是因為罪
[00:06:55.000 --> 00:06:58.000]  不是都是因為罪
[00:06:58.000 --> 00:07:03.000]  有可能是罪,也可能不是罪
[00:07:03.000 --> 00:07:07.000]  情形很多,個人的情形也不一樣
[00:07:07.000 --> 00:07:11.000]  同樣一個病可能那個人就是因為犯罪
[00:07:11.000 --> 00:07:13.000]  讓他得到這個病
[00:07:13.000 --> 00:07:17.000]  那有些人沒有犯罪也會得到這個病
[00:07:17.000 --> 00:07:20.000]  有些人抽菸抽得多了得到肺癌
[00:07:20.000 --> 00:07:23.000]  沒有抽菸的人也會得到肺癌
[00:07:23.000 --> 00:07:29.000]  我們就不能說一概而論都是因為罪的緣故
[00:07:29.000 --> 00:07:35.000]  因為苦難有的時候是神的管教、神的訓練
[00:07:35.000 --> 00:07:38.000]  那我們是叫我們得到益處
[00:07:38.000 --> 00:07:41.000]  所以當我們有些難處的時候
[00:07:41.000 --> 00:07:43.000]  當我們有疾病的時候
[00:07:43.000 --> 00:07:47.000]  我們可以到神面前來省察
[00:07:47.000 --> 00:07:49.000]  在神面前省察
[00:07:49.000 --> 00:07:51.000]  如果是因為我們有罪
[00:07:51.000 --> 00:07:53.000]  我們知道這個是神要管教
[00:07:53.000 --> 00:07:56.000]  那我們就謙卑在神的面前
[00:07:56.000 --> 00:07:58.000]  我們就認罪
[00:07:58.000 --> 00:08:00.000]  神就赦免我們的罪
[00:08:00.000 --> 00:08:02.000]  如果你省察下來
[00:08:02.000 --> 00:08:06.000]  沒有覺得我因為犯罪而得到這樣的苦難
[00:08:06.000 --> 00:08:09.000]  那麼你就還得把自己交託給主
[00:08:09.000 --> 00:08:12.000]  說主啊你知道是什麼原因
[00:08:12.000 --> 00:08:14.000]  我也不追究這個原因
[00:08:14.000 --> 00:08:18.000]  我就把自己信託在你的手中
[00:08:18.000 --> 00:08:22.000]  你來帶我來經過這樣的苦難
[00:08:22.000 --> 00:08:25.000]  所以這個婦人的難處就是
[00:08:25.000 --> 00:08:29.000]  所有的苦難都是因為罪的緣故
[00:08:29.000 --> 00:08:31.000]  第三呢
[00:08:31.000 --> 00:08:34.000]  她被苦難壓住了
[00:08:34.000 --> 00:08:36.000]  被苦難壓住了
[00:08:36.000 --> 00:08:41.000]  不知道轉眼來仰望神
[00:08:41.000 --> 00:08:43.000]  仰望神
[00:08:43.000 --> 00:08:48.000]  這地方說我們要仰望神
[00:08:48.000 --> 00:08:53.000]  這個是一個人很自然的傾向
[00:08:53.000 --> 00:08:56.000]  不管是信主的人還是沒有信主的人
[00:08:56.000 --> 00:08:58.000]  人在難處中間
[00:08:58.000 --> 00:09:01.000]  總是先看自己的難處
[00:09:01.000 --> 00:09:04.000]  總是責備自己
[00:09:04.000 --> 00:09:10.000]  這好像是很自然的天性
[00:09:10.000 --> 00:09:14.000]  就是我不好我不小心
[00:09:14.000 --> 00:09:18.000]  我開車不小心所以出了錯誤了
[00:09:18.000 --> 00:09:21.000]  我因為我不注意身體所以我的病了
[00:09:21.000 --> 00:09:23.000]  我因為怎麼怎麼樣
[00:09:23.000 --> 00:09:26.000]  都是把原因歸咎在自己
[00:09:26.000 --> 00:09:28.000]  這是人的天性
[00:09:28.000 --> 00:09:32.000]  人遇到事情的時候很自然就看自己
[00:09:32.000 --> 00:09:35.000]  很自然的就看自己的難處
[00:09:35.000 --> 00:09:42.000]  撒旦也會利用人的天性來破壞我們的信心
[00:09:42.000 --> 00:09:46.000]  你像聖經裡頭所記載的約伯的事情
[00:09:46.000 --> 00:09:48.000]  就是這樣的
[00:09:48.000 --> 00:09:51.000]  約伯一開始還挺好的
[00:09:51.000 --> 00:09:56.000]  還覺得我從神的手中受福
[00:09:56.000 --> 00:09:59.000]  豈不也從他受禍嗎
[00:09:59.000 --> 00:10:01.000]  不管有什麼難處領導
[00:10:01.000 --> 00:10:04.000]  都是神都知道的
[00:10:04.000 --> 00:10:08.000]  但是因為那三個朋友一直在責備他
[00:10:08.000 --> 00:10:10.000]  你為什麼有這些難處呢
[00:10:10.000 --> 00:10:12.000]  因為你犯罪
[00:10:12.000 --> 00:10:15.000]  雖然人看不見神看見
[00:10:15.000 --> 00:10:19.000]  不然的話怎麼會有這些難處呢
[00:10:19.000 --> 00:10:23.000]  弄到約伯慢慢就很灰心了
[00:10:23.000 --> 00:10:27.000]  再看自己他就咒詛自己的生日
[00:10:27.000 --> 00:10:30.000]  他說我還是不要生下來好
[00:10:30.000 --> 00:10:33.000]  還不如我在母親的胎中就死掉的好
[00:10:33.000 --> 00:10:35.000]  何必到這個世界上來呢
[00:10:35.000 --> 00:10:39.000]  他就一直看自己一直埋怨自己
[00:10:39.000 --> 00:10:43.000]  這就是魔鬼常常會利用我們的天性
[00:10:43.000 --> 00:10:46.000]  來破壞我們的信心
[00:10:46.000 --> 00:10:52.000]  這個時候最好的方法就是仰望神
[00:10:52.000 --> 00:10:54.000]  來到神的面前
[00:10:54.000 --> 00:10:56.000]  不管你的難處有多大
[00:10:56.000 --> 00:10:59.000]  不管你的痛苦有多深
[00:10:59.000 --> 00:11:01.000]  你來到神的面前
[00:11:01.000 --> 00:11:06.000]  所以聖經說我們可以來到祂的師恩寶座前
[00:11:06.000 --> 00:11:09.000]  為了蒙恩惠得廉恤
[00:11:09.000 --> 00:11:12.000]  做我們隨時的幫助
[00:11:12.000 --> 00:11:15.000]  這個隨時的幫助也可以翻譯成
[00:11:15.000 --> 00:11:17.000]  應時的幫助
[00:11:17.000 --> 00:11:19.000]  即時的幫助
[00:11:19.000 --> 00:11:21.000]  當你什麼時候來到神的面前
[00:11:21.000 --> 00:11:23.000]  我們就會發現
[00:11:23.000 --> 00:11:26.000]  神體恤我們
[00:11:26.000 --> 00:11:29.000]  不管這個苦難怎麼樣來的
[00:11:29.000 --> 00:11:32.000]  神總是會恩待我們
[00:11:32.000 --> 00:11:34.000]  安慰我們
[00:11:34.000 --> 00:11:38.000]  叫我們看見我們應該在苦難中間
[00:11:38.000 --> 00:11:40.000]  應該怎麼樣來學習
[00:11:40.000 --> 00:11:43.000]  怎麼來面對
[00:11:43.000 --> 00:11:47.000]  所以詩篇裡頭也常說
[00:11:47.000 --> 00:11:50.000]  耶華是我的力量
[00:11:50.000 --> 00:11:54.000]  我要抬頭來仰望神
[00:11:54.000 --> 00:11:57.000]  所以一直聖經告訴我們
[00:11:57.000 --> 00:11:59.000]  在任何情況下
[00:11:59.000 --> 00:12:04.000]  我們要回到神的面前來仰望祂
[00:12:04.000 --> 00:12:08.000]  所以我們在神的面前遇到難處
[00:12:08.000 --> 00:12:10.000]  我們來到神的面前禱告
[00:12:10.000 --> 00:12:13.000]  有一個基督徒就說得很好
[00:12:13.000 --> 00:12:16.000]  他說我不求在神面前
[00:12:16.000 --> 00:12:19.000]  不求一帆風順的生活
[00:12:19.000 --> 00:12:24.000]  我但求神給我做一個剛強的人
[00:12:24.000 --> 00:12:27.000]  難處是每個人都會遇到
[00:12:27.000 --> 00:12:29.000]  但是在苦難中間
[00:12:29.000 --> 00:12:31.000]  在痛苦中間
[00:12:31.000 --> 00:12:36.000]  是做一個剛強的人勝過這些的難處
[00:12:36.000 --> 00:12:41.000]  還是做一個軟弱的人被難處壓倒
[00:12:41.000 --> 00:12:44.000]  所以我們應該做一個剛強的人
[00:12:44.000 --> 00:12:50.000]  能夠靠神的力量能夠剛強起來
[00:12:50.000 --> 00:12:54.000]  第二個方面要看到
[00:12:54.000 --> 00:12:57.000]  因為以利亞的懇求
[00:12:57.000 --> 00:13:00.000]  神就叫孩子活過來
[00:13:00.000 --> 00:13:11.000]  這個經歷使婦人的生命長大
[00:13:11.000 --> 00:13:17.000]  知道神接受先知以利亞說的話是真的
[00:13:17.000 --> 00:13:23.000]  這個是神蹟
[00:13:23.000 --> 00:13:26.000]  孩子最後活了
[00:13:26.000 --> 00:13:28.000]  這個目的什麼呢
[00:13:28.000 --> 00:13:33.000]  其中有個目的就是叫婦人
[00:13:33.000 --> 00:13:35.000]  因為這個事情
[00:13:35.000 --> 00:13:40.000]  她認識到神的話是真實的
[00:13:40.000 --> 00:13:46.000]  神接受以利亞口中所說的話是真的
[00:13:46.000 --> 00:13:49.000]  這是神得到榮耀
[00:13:49.000 --> 00:13:54.000]  所以神蹟的目的是叫我們來經歷神
[00:13:54.000 --> 00:13:57.000]  叫我們來經歷神的話
[00:13:57.000 --> 00:13:59.000]  神得到榮耀
[00:13:59.000 --> 00:14:01.000]  她的生命長大了
[00:14:01.000 --> 00:14:06.000]  如果我們把這個事情開始的時候
[00:14:06.000 --> 00:14:08.000]  這個婦人的情形
[00:14:08.000 --> 00:14:12.000]  跟最後孩子活了以後
[00:14:12.000 --> 00:14:13.000]  她所說的話
[00:14:13.000 --> 00:14:15.000]  你一對照的話
[00:14:15.000 --> 00:14:20.000]  你會發現前後的變化很大
[00:14:20.000 --> 00:14:23.000]  我們才看見她很埋怨
[00:14:23.000 --> 00:14:25.000]  靈力都很下沉
[00:14:25.000 --> 00:14:27.000]  可是到最後的話
[00:14:27.000 --> 00:14:30.000]  她說現在我知道你是神人
[00:14:30.000 --> 00:14:32.000]  那開始她知道嗎
[00:14:32.000 --> 00:14:34.000]  她開始也知道她是神人
[00:14:34.000 --> 00:14:35.000]  不過這個神人
[00:14:35.000 --> 00:14:38.000]  第一個她所知道的神人
[00:14:38.000 --> 00:14:40.000]  給她帶來災禍
[00:14:40.000 --> 00:14:42.000]  神想起她的罪
[00:14:42.000 --> 00:14:47.000]  最後這個神人給她帶來祝福
[00:14:47.000 --> 00:14:48.000]  她孩子活了
[00:14:48.000 --> 00:14:51.000]  那麼這個婦人對主的認識
[00:14:51.000 --> 00:14:56.000]  對神的認識也有大大的改變了
[00:14:56.000 --> 00:14:58.000]  大大的提高了
[00:14:58.000 --> 00:15:02.000]  比她如果是一帆風順
[00:15:02.000 --> 00:15:04.000]  先知住在她家裡
[00:15:04.000 --> 00:15:08.000]  那麼一直有油一直有面
[00:15:08.000 --> 00:15:10.000]  等到乾旱過去
[00:15:10.000 --> 00:15:13.000]  她都一帆風順的很順利
[00:15:13.000 --> 00:15:15.000]  這樣的情況好呢
[00:15:15.000 --> 00:15:17.000]  還是經過孩子死了以後
[00:15:17.000 --> 00:15:20.000]  孩子再活過來
[00:15:20.000 --> 00:15:22.000]  這樣對她的生命的經歷
[00:15:22.000 --> 00:15:24.000]  哪樣更好呢
[00:15:24.000 --> 00:15:26.000]  我想我們比較一下的話
[00:15:26.000 --> 00:15:29.000]  知道她最後的情形
[00:15:29.000 --> 00:15:34.000]  要比起初的光景要好很多
[00:15:34.000 --> 00:15:37.000]  所以下面就在月波所說的
[00:15:37.000 --> 00:15:39.000]  月波跡很長
[00:15:39.000 --> 00:15:41.000]  四十多章
[00:15:41.000 --> 00:15:43.000]  你要看一下前面
[00:15:43.000 --> 00:15:45.000]  這個人朋友這麼說
[00:15:45.000 --> 00:15:47.000]  那麼他怎麼回答
[00:15:47.000 --> 00:15:48.000]  那個朋友怎麼說
[00:15:48.000 --> 00:15:50.000]  他又怎麼回答
[00:15:50.000 --> 00:15:53.000]  你看來回都說這話
[00:15:53.000 --> 00:15:55.000]  覺得好像沒有什麼意思一樣的
[00:15:55.000 --> 00:15:58.000]  可是你看到最後這一章
[00:15:58.000 --> 00:16:03.000]  等到耶和華向月波顯現的時候
[00:16:03.000 --> 00:16:05.000]  叫她看見自己
[00:16:05.000 --> 00:16:07.000]  自己以為是異
[00:16:07.000 --> 00:16:09.000]  對神不認識
[00:16:09.000 --> 00:16:11.000]  她就說什麼呢
[00:16:11.000 --> 00:16:14.000]  她說我過去是風聞有你
[00:16:14.000 --> 00:16:18.000]  過去我只是聽說過有你
[00:16:18.000 --> 00:16:22.000]  但是現在我就親眼看到你
[00:16:22.000 --> 00:16:25.000]  真正的經歷你
[00:16:25.000 --> 00:16:29.000]  這個是月波前後的變化
[00:16:29.000 --> 00:16:33.000]  這也是說到這個婦人前後的變化
[00:16:33.000 --> 00:16:37.000]  所以我們看見神得到榮耀
[00:16:37.000 --> 00:16:42.000]  她看見這位神是看顧她
[00:16:42.000 --> 00:16:44.000]  懷念她
[00:16:44.000 --> 00:16:46.000]  顧念她的神
[00:16:46.000 --> 00:16:49.000]  她也看到自己
[00:16:49.000 --> 00:16:51.000]  我們的福
[00:16:51.000 --> 00:16:55.000]  也看到她生命也長大了
[00:16:55.000 --> 00:16:59.000]  我們再來看看以利亞的反應
[00:16:59.000 --> 00:17:01.000]  以利亞是怎麼反應的
[00:17:01.000 --> 00:17:06.000]  她是從神這方面來看難處
[00:17:06.000 --> 00:17:10.000]  那個婦人是從自己的方面來看難處
[00:17:10.000 --> 00:17:13.000]  是從人的方面來看難處
[00:17:13.000 --> 00:17:17.000]  以利亞是從神這方面來看難處
[00:17:17.000 --> 00:17:21.000]  她不是因做婦人的話而受到困擾
[00:17:21.000 --> 00:17:29.000]  而是從同情憐憫的心來採取積極的行動
[00:17:29.000 --> 00:17:33.000]  她不是因做婦人的埋怨而灰心
[00:17:33.000 --> 00:17:40.000]  反倒是內心滿有憐憫
[00:17:40.000 --> 00:17:44.000]  知道她現在最需要的是認識神
[00:17:44.000 --> 00:17:48.000]  相信神的話
[00:17:48.000 --> 00:17:51.000]  她是從了一個同情的心
[00:17:51.000 --> 00:17:59.000]  而且她是要這個婦人最需要的就是認識神
[00:17:59.000 --> 00:18:05.000]  相信神的話
[00:18:05.000 --> 00:18:10.000]  所以我們看到以利亞住的她家
[00:18:10.000 --> 00:18:12.000]  不是一天兩天的
[00:18:12.000 --> 00:18:13.000]  因為這個地方說
[00:18:13.000 --> 00:18:15.000]  這世以後
[00:18:15.000 --> 00:18:17.000]  前面也說到
[00:18:17.000 --> 00:18:21.000]  他們就照著 婦人照著以利亞的話去行
[00:18:21.000 --> 00:18:23.000]  她和她家中的人
[00:18:23.000 --> 00:18:26.000]  並以利亞吃了許多日子
[00:18:26.000 --> 00:18:29.000]  這事情 她孩子死的事情
[00:18:29.000 --> 00:18:35.000]  是在以利亞在她那地方住了許多日子以後才發生的
[00:18:35.000 --> 00:18:40.000]  那麼我想在這個許多的日子中間
[00:18:40.000 --> 00:18:42.000]  每天都有面
[00:18:42.000 --> 00:18:43.000]  面都不斷
[00:18:43.000 --> 00:18:45.000]  油也不斷
[00:18:45.000 --> 00:18:49.000]  不會說桶裡的面滿滿的
[00:18:49.000 --> 00:18:52.000]  夠吃一個月兩個月的
[00:18:52.000 --> 00:18:54.000]  好像這個裡面體會就是
[00:18:54.000 --> 00:18:57.000]  每天都給你一點
[00:18:57.000 --> 00:18:59.000]  你好像吃完這一頓
[00:18:59.000 --> 00:19:01.000]  好像沒有下一頓了
[00:19:01.000 --> 00:19:03.000]  或者沒有再下一頓了
[00:19:03.000 --> 00:19:05.000]  裡頭的面又出來了
[00:19:05.000 --> 00:19:07.000]  第二天再打開這個面缸的話
[00:19:07.000 --> 00:19:09.000]  面又出來了
[00:19:09.000 --> 00:19:12.000]  雖然不是很豐富
[00:19:12.000 --> 00:19:14.000]  但是都不缺乏
[00:19:14.000 --> 00:19:18.000]  這是以利亞住在她家的情形
[00:19:18.000 --> 00:19:21.000]  這個已經成為習慣了
[00:19:21.000 --> 00:19:23.000]  所以呢
[00:19:23.000 --> 00:19:28.000]  那個時候這個婦人不會說
[00:19:28.000 --> 00:19:30.000]  不會說 真好啊
[00:19:30.000 --> 00:19:32.000]  你住在我家裡
[00:19:32.000 --> 00:19:35.000]  所以你帶來什麼祝福
[00:19:35.000 --> 00:19:38.000]  我們每天都有面都有
[00:19:38.000 --> 00:19:39.000]  她不會說這個話
[00:19:39.000 --> 00:19:41.000]  她覺得這個理所當然嘛
[00:19:41.000 --> 00:19:43.000]  先是住在這裡嘛
[00:19:43.000 --> 00:19:45.000]  那當然是應該每天都有面
[00:19:45.000 --> 00:19:47.000]  每天都有油
[00:19:47.000 --> 00:19:50.000]  但是現在你看她
[00:19:50.000 --> 00:19:53.000]  下面怎麼辦呢
[00:19:53.000 --> 00:19:55.000]  但是一有難處呢
[00:19:55.000 --> 00:19:57.000]  她就說了
[00:19:57.000 --> 00:20:00.000]  兒子病了 病得深重
[00:20:00.000 --> 00:20:01.000]  已知沒有氣息了
[00:20:01.000 --> 00:20:03.000]  不能呼吸了
[00:20:03.000 --> 00:20:05.000]  她就馬上說
[00:20:05.000 --> 00:20:07.000]  神人啊 我與你何干
[00:20:07.000 --> 00:20:09.000]  我跟你什麼關係啊
[00:20:09.000 --> 00:20:12.000]  你為什麼你要來啊
[00:20:12.000 --> 00:20:14.000]  你進到我這裡來
[00:20:14.000 --> 00:20:16.000]  使神想起我的罪
[00:20:16.000 --> 00:20:18.000]  已知我的兒子死了
[00:20:18.000 --> 00:20:22.000]  你看你多壞啊 你多不好啊
[00:20:22.000 --> 00:20:25.000]  她在風調雨順的時候
[00:20:25.000 --> 00:20:27.000]  不會謝謝神
[00:20:27.000 --> 00:20:28.000]  不會感謝神
[00:20:28.000 --> 00:20:31.000]  也不會謝謝以利亞
[00:20:31.000 --> 00:20:33.000]  一碰到這個事情了
[00:20:33.000 --> 00:20:36.000]  馬上就埋怨以利亞
[00:20:36.000 --> 00:20:39.000]  我想同時她心裡頭也埋怨神
[00:20:39.000 --> 00:20:42.000]  神你怎麼做的
[00:20:42.000 --> 00:20:44.000]  這個就是可以看見
[00:20:44.000 --> 00:20:46.000]  不但是這個婦人這樣
[00:20:46.000 --> 00:20:50.000]  我們信主也會有這樣情形
[00:20:50.000 --> 00:20:53.000]  平時我們很好的時候
[00:20:53.000 --> 00:20:55.000]  平順的時候
[00:20:55.000 --> 00:20:57.000]  我們不太會感謝
[00:20:57.000 --> 00:20:58.000]  剛才唱的詩歌
[00:20:58.000 --> 00:20:59.000]  感謝神
[00:20:59.000 --> 00:21:02.000]  我們最會感謝什麼呢
[00:21:02.000 --> 00:21:06.000]  感謝神給我們一切的好處
[00:21:06.000 --> 00:21:08.000]  但是等到一有難處
[00:21:08.000 --> 00:21:11.000]  馬上就埋怨別人
[00:21:11.000 --> 00:21:13.000]  埋怨神
[00:21:13.000 --> 00:21:15.000]  這就是從婦人身上
[00:21:15.000 --> 00:21:19.000]  也看到我們的情形
[00:21:19.000 --> 00:21:22.000]  以利亞知道她的情形
[00:21:22.000 --> 00:21:24.000]  知道她現在最需要的
[00:21:24.000 --> 00:21:27.000]  還不是孩子不生病
[00:21:27.000 --> 00:21:28.000]  孩子不死
[00:21:28.000 --> 00:21:30.000]  她最需要的
[00:21:30.000 --> 00:21:32.000]  就是來認識神
[00:21:32.000 --> 00:21:36.000]  來相信神的話
[00:21:36.000 --> 00:21:38.000]  因為這個神
[00:21:38.000 --> 00:21:39.000]  她要認識
[00:21:39.000 --> 00:21:41.000]  因為神是怎樣的神呢
[00:21:41.000 --> 00:21:44.000]  這個神是管理一切的神
[00:21:44.000 --> 00:21:45.000]  神管理我們
[00:21:45.000 --> 00:21:49.000]  讓我們遇到一些諸福
[00:21:49.000 --> 00:21:50.000]  神也管理我們
[00:21:50.000 --> 00:21:53.000]  讓我們遇到一些的難處
[00:21:53.000 --> 00:21:55.000]  神給我們平安
[00:21:55.000 --> 00:21:57.000]  神也是比如說
[00:21:57.000 --> 00:21:59.000]  會讓一些痛苦
[00:21:59.000 --> 00:22:01.000]  臨到我們身上
[00:22:01.000 --> 00:22:03.000]  會讓這個晴天
[00:22:03.000 --> 00:22:08.000]  大好天也會有所下雨
[00:22:08.000 --> 00:22:11.000]  所謂這裡的天氣就是
[00:22:11.000 --> 00:22:12.000]  一碰到下雨
[00:22:12.000 --> 00:22:14.000]  大家都很高興
[00:22:14.000 --> 00:22:16.000]  Nice weather
[00:22:16.000 --> 00:22:17.000]  很好很好
[00:22:17.000 --> 00:22:19.000]  一下雨的話
[00:22:19.000 --> 00:22:22.000]  低頭上去
[00:22:22.000 --> 00:22:23.000]  怎麼有下雨
[00:22:23.000 --> 00:22:25.000]  怎麼有下雨
[00:22:25.000 --> 00:22:28.000]  我們人就常常是會有這些
[00:22:28.000 --> 00:22:32.000]  反復無常的情形
[00:22:32.000 --> 00:22:35.000]  但是這個神呢
[00:22:35.000 --> 00:22:38.000]  也是賜福的神
[00:22:38.000 --> 00:22:41.000]  神也是允許災禍
[00:22:41.000 --> 00:22:44.000]  來臨到我們的神
[00:22:44.000 --> 00:22:46.000]  所以就是讓我們能夠
[00:22:46.000 --> 00:22:48.000]  神讓我們經過這一切
[00:22:48.000 --> 00:22:50.000]  來訓練我們
[00:22:50.000 --> 00:22:52.000]  而且神給我們的難處
[00:22:52.000 --> 00:22:56.000]  不會超過我們所能承擔的
[00:22:56.000 --> 00:22:59.000]  因為祂知道我們
[00:22:59.000 --> 00:23:01.000]  能夠擔多少重量
[00:23:01.000 --> 00:23:03.000]  就是一個孩子
[00:23:03.000 --> 00:23:07.000]  祂能夠拿起多重的擔子
[00:23:07.000 --> 00:23:10.000]  不會叫祂所承受的
[00:23:10.000 --> 00:23:14.000]  過於祂所能承受的
[00:23:14.000 --> 00:23:16.000]  有時候師哥就說
[00:23:16.000 --> 00:23:19.000]  師之家的恩典
[00:23:19.000 --> 00:23:22.000]  不會太過沉重
[00:23:22.000 --> 00:23:26.000]  不會過於祂的神給我們的恩典
[00:23:26.000 --> 00:23:29.000]  神有時候讓我們遇到一些難處
[00:23:29.000 --> 00:23:33.000]  讓我們來面對這個師之家
