
[00:00:00.000 --> 00:00:02.180]  昨晚看了一個電視節目
[00:02:05.960 --> 00:02:09.080]  在過程裡面我看到小朋友很行的
[00:02:09.080 --> 00:02:14.040]  他們能夠自己計劃怎麼去這個地方
[00:02:14.040 --> 00:02:17.480]  怎麼去幫助互助
[00:02:17.480 --> 00:02:19.600]  大家能夠一起去到
[00:02:19.600 --> 00:02:22.840]  委內瑞拉去到爸爸工作的地方
[00:02:22.840 --> 00:02:24.520]  所以我看到這群小朋友
[00:02:24.520 --> 00:02:27.680]  又能夠自理的能力又高
[00:02:27.680 --> 00:02:29.920]  組織的能力也很高
[00:02:29.920 --> 00:02:33.000]  當我準備今天這個講章的時候
[00:02:33.000 --> 00:02:36.440]  又想到這個兒童的殺母儀的時候
[00:02:36.440 --> 00:02:40.000]  就想到他們好像小小孫教士一樣
[00:02:40.000 --> 00:02:45.440]  他們又能夠完成了這麼重要的任務
[00:02:45.440 --> 00:02:47.280]  能夠去探望爸爸
[00:02:47.280 --> 00:02:49.040]  將禮物帶到過去
[00:02:49.040 --> 00:02:54.200]  又能夠很順利地回到自己家裡的地方
[00:02:54.200 --> 00:02:56.640]  所以我更加深信
[00:02:56.640 --> 00:03:01.160]  今天神要興起教會我們的兒童
[00:03:01.160 --> 00:03:02.720]  興起我們的青少年
[00:03:02.720 --> 00:03:05.240]  能夠為主作供
[00:03:05.240 --> 00:03:09.120]  能夠為主完成他的差遣
[00:03:09.120 --> 00:03:10.640]  一個差遣的使命
[00:03:10.640 --> 00:03:13.800]  就好像小小的孫教士一樣
[00:03:13.800 --> 00:03:15.280]  講回剛才這段經文
[00:03:15.280 --> 00:03:17.960]  是在殺母儀記上第三章
[00:03:17.960 --> 00:03:21.640]  當時聖經形容背景的殺母儀的時代
[00:03:21.640 --> 00:03:24.080]  是時思剛剛秉正的時代
[00:03:24.080 --> 00:03:25.040]  之後
[00:03:25.040 --> 00:03:28.920]  他們說耶和華的言語稀少
[00:03:28.920 --> 00:03:33.560]  就是說當時耶和華的啟示、默示不是很多
[00:03:33.560 --> 00:03:35.280]  而且是很珍貴的
[00:03:35.280 --> 00:03:37.400]  在這個時代裡面
[00:03:37.400 --> 00:03:39.160]  一群人都很期望
[00:03:39.160 --> 00:03:42.600]  多聽一些耶和華的言語
[00:03:42.600 --> 00:03:44.040]  更加知道
[00:03:44.040 --> 00:03:45.840]  這個時思時代完了
[00:03:45.840 --> 00:03:48.640]  這個很混亂的時期要結束了
[00:03:48.640 --> 00:03:51.720]  究竟一個什麼時代要來臨呢?
[00:03:51.720 --> 00:03:54.680]  所以更加需要神的話的指引
[00:03:54.680 --> 00:03:55.960]  所以好像
[00:03:55.960 --> 00:03:57.840]  大家都是在一段
[00:03:57.840 --> 00:04:00.080]  以色列民沉寂的期間
[00:04:00.080 --> 00:04:05.920]  他們民族的前途好像很迷茫
[00:04:05.920 --> 00:04:08.440]  所以他們在當時的屬靈的景況
[00:04:08.440 --> 00:04:09.920]  是很低落的
[00:04:09.920 --> 00:04:11.960]  在一個停滯不前
[00:04:11.960 --> 00:04:12.880]  在一個沉寂
[00:04:12.880 --> 00:04:14.680]  毫無生起的屬靈的景況裡面
[00:04:14.680 --> 00:04:17.560]  一個國家、一個民族
[00:04:17.560 --> 00:04:20.520]  不知道前面的方向是如何
[00:04:20.520 --> 00:04:24.080]  但是這個時候需要神的話語
[00:04:24.080 --> 00:04:26.720]  需要神要興起他的用人
[00:04:26.720 --> 00:04:30.840]  能夠帶領國家民族
[00:04:30.840 --> 00:04:33.280]  所以今天他思想的經文
[00:04:33.280 --> 00:04:35.440]  相差一整個星期更加有意思
[00:04:35.440 --> 00:04:37.240]  因為實際上我們今天在香港
[00:04:37.240 --> 00:04:39.400]  我們很多的教會
[00:04:39.400 --> 00:04:40.680]  都差不多
[00:04:40.680 --> 00:04:42.360]  我們都很安恕
[00:04:42.360 --> 00:04:45.240]  我們都能夠在過去幾十年裡面
[00:04:45.240 --> 00:04:47.520]  有一個很穩定的局勢
[00:04:47.520 --> 00:04:50.720]  一個社會讓我們自由的敬拜
[00:04:50.720 --> 00:04:54.200]  去過我們基督徒的生活
[00:04:54.200 --> 00:04:55.280]  但有時候我們又發覺
[00:04:55.280 --> 00:04:58.000]  我們自己的使命又如何呢?
[00:04:58.000 --> 00:05:00.760]  我們有多少要進行神
[00:05:00.760 --> 00:05:04.000]  給我們差派我們要做的工作呢?
[00:05:04.000 --> 00:05:05.800]  我們都是遇上了一個基督徒
[00:05:05.800 --> 00:05:08.200]  我們都是每個星期搬來聚會一下
[00:05:08.200 --> 00:05:10.920]  我們可能有時候會讀一下聖經
[00:05:10.920 --> 00:05:12.520]  或者我們都會靈修一下
[00:05:12.520 --> 00:05:15.160]  但我們每次的生命都好像沉寂不前
[00:05:15.160 --> 00:05:18.360]  我們都是毫無的一種活潑
[00:05:18.360 --> 00:05:20.920]  或者一種很興奮
[00:05:20.920 --> 00:05:22.520]  我們聽到生命
[00:05:22.520 --> 00:05:23.680]  聽到福音
[00:05:23.680 --> 00:05:25.360]  聽到這些工作的時候
[00:05:25.360 --> 00:05:30.640]  我們都能夠好像很有熱誠去做這件事情
[00:05:30.640 --> 00:05:34.280]  所以盼望我們今天從《撒慕爾記上》第三章
[00:05:34.280 --> 00:05:37.240]  來一起去學習
[00:05:37.240 --> 00:05:39.200]  首先會看到
[00:05:39.200 --> 00:05:41.280]  神要興起這些兒童
[00:05:41.280 --> 00:05:43.160]  這些青少年人
[00:05:43.160 --> 00:05:45.640]  兒童青少年是代表什麼呢?
[00:05:45.640 --> 00:05:47.120]  代表了未來
[00:05:47.120 --> 00:05:48.440]  代表了希望
[00:05:48.440 --> 00:05:50.120]  我相信大家都明白
[00:05:50.120 --> 00:05:51.280]  因為實際上
[00:05:51.280 --> 00:05:53.880]  今天你有沒有留意到
[00:05:53.880 --> 00:05:57.840]  如果你家裡面有一個小寶寶出生
[00:05:57.840 --> 00:06:00.080]  當場的氣氛完全不同了
[00:06:00.080 --> 00:06:02.000]  我上年說我做了舅公
[00:06:02.000 --> 00:06:05.200]  今年又有一個外甥生了一個寶寶
[00:06:05.200 --> 00:06:07.080]  又再做一個舅公
[00:06:07.080 --> 00:06:09.280]  又是發覺到
[00:06:09.280 --> 00:06:14.200]  我家裡有姐姐、外甥
[00:06:14.200 --> 00:06:15.720]  很開心的
[00:06:15.720 --> 00:06:17.520]  又約在一起去拍照
[00:06:17.520 --> 00:06:18.960]  有兩個寶寶一起
[00:06:18.960 --> 00:06:22.560]  當場有很多開心的事情
[00:06:22.560 --> 00:06:24.360]  很活潑、很開心
[00:06:24.360 --> 00:06:26.120]  於是Facebook、WhatsApp
[00:06:26.120 --> 00:06:27.400]  全部都是寶寶照片
[00:06:27.400 --> 00:06:28.320]  一直放過來
[00:06:28.320 --> 00:06:29.840]  很多開心的照片去看
[00:06:29.840 --> 00:06:33.280]  本來很沉靜的WhatsApp群組
[00:06:33.280 --> 00:06:35.080]  又活潑起來了
[00:06:35.080 --> 00:06:38.760]  實際上真的有一個小嬰孩誕生在我們中間的時候
[00:06:38.760 --> 00:06:41.120]  我們都覺得很歡喜快樂
[00:06:41.120 --> 00:06:43.920]  我們都覺得好像很有生氣
[00:06:43.920 --> 00:06:45.400]  很有希望
[00:06:45.400 --> 00:06:49.920]  所以在一個薩姆爾紀相裡面
[00:06:49.920 --> 00:06:51.360]  看到薩姆爾
[00:06:51.360 --> 00:06:54.000]  陳耀竟然要興起薩姆爾的時候
[00:06:54.000 --> 00:06:55.040]  我發覺
[00:06:55.040 --> 00:06:58.200]  這個小孩子這麼厲害
[00:06:58.200 --> 00:06:59.600]  為什麼神這麼重視他
[00:06:59.600 --> 00:07:01.200]  一個區區的小朋友
[00:07:01.200 --> 00:07:03.200]  這麼重視他呢?
[00:07:03.200 --> 00:07:05.120]  大家知道今天是母親節
[00:07:05.120 --> 00:07:06.920]  我也沒有忘記母親節
[00:07:06.920 --> 00:07:11.760]  母親節我跟兩個兒子聊天
[00:07:11.760 --> 00:07:16.520]  似乎要買個禮物給媽媽
[00:07:16.520 --> 00:07:22.080]  因為我太太最近的手機越來越緩慢
[00:07:22.080 --> 00:07:23.680]  越來越不智能
[00:07:23.680 --> 00:07:25.680]  應該要換的了
[00:07:25.680 --> 00:07:26.760]  於是我就說
[00:07:26.760 --> 00:07:30.400]  太太,我很難得
[00:07:30.400 --> 00:07:35.280]  跟兩個兒子一起夾份買手機
[00:07:35.280 --> 00:07:38.040]  錢我可以給,不過問題
[00:07:38.040 --> 00:07:40.560]  兩個兒子的心意是很重要的
[00:07:40.560 --> 00:07:42.440]  就說一起捉他們一起
[00:07:42.440 --> 00:07:44.680]  夾錢去買手機給你
[00:07:44.680 --> 00:07:47.000]  好吧,我就帶你去買手機
[00:07:47.000 --> 00:07:48.600]  錢買了,我跟你一起買
[00:07:48.600 --> 00:07:49.480]  我太太說
[00:07:49.480 --> 00:07:51.440]  不用你跟我買
[00:07:51.440 --> 00:07:53.640]  兒子跟我買就行了
[00:07:53.640 --> 00:07:54.840]  我說為什麼?
[00:07:54.840 --> 00:07:56.200]  你都不會買
[00:07:56.200 --> 00:07:59.280]  兒子才會用那些手機
[00:07:59.280 --> 00:08:04.680]  你買的那些可能不夠智能
[00:08:04.680 --> 00:08:06.080]  帶兒子去買
[00:08:06.080 --> 00:08:08.480]  我說我付錢的要一份
[00:08:08.480 --> 00:08:10.000]  但事實上真是的
[00:08:10.000 --> 00:08:12.800]  有時我們對小朋友很矛盾
[00:08:12.800 --> 00:08:14.080]  什麼都不會做
[00:08:14.080 --> 00:08:15.080]  家務也不做
[00:08:15.080 --> 00:08:18.280]  但找到這些東西就要找他做
[00:08:18.280 --> 00:08:20.480]  其實買手機很重要的
[00:08:20.480 --> 00:08:21.440]  但要找兒子
[00:08:21.440 --> 00:08:23.560]  因為兒子才知道功能好
[00:08:23.560 --> 00:08:24.360]  誰快些
[00:08:24.360 --> 00:08:28.280]  誰操作得容易些等等各方面
[00:08:28.280 --> 00:08:29.160]  沒錯
[00:08:29.160 --> 00:08:31.400]  我們家裏的青少年人
[00:08:31.400 --> 00:08:32.680]  甚至小朋友
[00:08:32.680 --> 00:08:37.000]  都比我們聰明,用這些新科技的東西
[00:08:37.000 --> 00:08:40.280]  事實上有時我們的心情是很矛盾的
[00:08:40.280 --> 00:08:41.960]  他們懂些什麼
[00:08:41.960 --> 00:08:43.280]  他們做些什麼
[00:08:43.280 --> 00:08:45.880]  但有時我們真的要找他們幫忙才可以
[00:08:45.880 --> 00:08:47.600]  所以今天在教會裏面
[00:08:47.600 --> 00:08:48.800]  我們青少年工作
[00:08:48.800 --> 00:08:50.520]  兒童工作都要明白一件事
[00:08:50.520 --> 00:08:51.880]  不是我們要多少技巧
[00:08:51.880 --> 00:08:53.480]  多少策略要幫他們
[00:08:53.480 --> 00:08:55.560]  有時我們的思想都要改變一下
[00:08:55.560 --> 00:08:57.160]  因為有時我們從上而下
[00:08:57.160 --> 00:08:58.360]  一個很高的體
[00:08:58.360 --> 00:08:59.240]  我們這樣
[00:08:59.240 --> 00:09:01.600]  我們指示你這樣做
[00:09:01.600 --> 00:09:02.800]  跟著我們這樣做
[00:09:02.800 --> 00:09:04.080]  但有時發覺不是的
[00:09:04.080 --> 00:09:06.840]  他們自己都有他自己的圖
[00:09:06.840 --> 00:09:09.440]  或者他們自己都有些新的idea
[00:09:09.440 --> 00:09:12.320]  都有些他們自己想像到的東西
[00:09:12.320 --> 00:09:15.680]  可能是更加適合他自己的代
[00:09:15.680 --> 00:09:18.280]  能夠去實用的
[00:09:18.280 --> 00:09:20.160]  所以有時我們都要學習
[00:09:20.160 --> 00:09:22.160]  一班成長中的青少年
[00:09:22.160 --> 00:09:24.720]  我們都要看我們的角度
[00:09:24.720 --> 00:09:27.200]  用一個思維去看他們
[00:09:27.200 --> 00:09:29.960]  而在三位機相裏面
[00:09:29.960 --> 00:09:32.160]  剛才裏面看
[00:09:32.160 --> 00:09:33.600]  一個很重要的經文
[00:09:33.600 --> 00:09:34.480]  一開始就說
[00:09:34.480 --> 00:09:37.600]  童子撒慕爾在以利面前
[00:09:37.600 --> 00:09:38.920]  侍奉耶和華
[00:09:38.920 --> 00:09:40.920]  它是什麼呢?
[00:09:40.920 --> 00:09:42.320]  在以利面前
[00:09:42.320 --> 00:09:43.720]  就是說在聖殿裏面
[00:09:43.720 --> 00:09:46.240]  在聖殿裏面侍奉耶和華
[00:09:46.240 --> 00:09:47.520]  很重要
[00:09:47.520 --> 00:09:52.160]  我們很重要能夠讓這班小朋友
[00:09:52.160 --> 00:09:53.960]  讓我們的下一代
[00:09:53.960 --> 00:09:55.360]  讓我們青少年人
[00:09:55.360 --> 00:09:58.920]  都要在教會裏面侍奉耶和華
[00:09:58.920 --> 00:10:00.720]  要去成長起來
[00:10:00.720 --> 00:10:03.800]  你看到撒慕爾
[00:10:03.800 --> 00:10:07.000]  有些地方我們看到這樣的小朋友
[00:10:07.000 --> 00:10:08.040]  能夠做到這麼多事情
[00:10:08.040 --> 00:10:09.200]  我們很開心的
[00:10:09.200 --> 00:10:11.200]  譬如你從第二節到第九節
[00:10:11.200 --> 00:10:12.520]  你慢慢看,你會看到
[00:10:12.520 --> 00:10:16.600]  首先以利說自己年紀大了
[00:10:16.600 --> 00:10:19.520]  沒什麼眼力了
[00:10:19.520 --> 00:10:22.640]  所以撒慕爾就必須要
[00:10:22.640 --> 00:10:25.760]  分享一個聖殿裏面
[00:10:25.760 --> 00:10:26.720]  因為聖殿
[00:10:26.720 --> 00:10:29.400]  從晚上到早上都是點著燈的
[00:10:29.400 --> 00:10:32.520]  可能以利眼目分花
[00:10:32.520 --> 00:10:34.080]  就算他睜開眼睛也看不到
[00:10:34.080 --> 00:10:35.880]  究竟燈有沒有熄掉
[00:10:35.880 --> 00:10:39.280]  最好就是找撒慕爾看
[00:10:39.280 --> 00:10:40.600]  隨時留意
[00:10:40.600 --> 00:10:43.600]  燈要一直長點著
[00:10:43.600 --> 00:10:45.520]  一定要一直點著
[00:10:45.520 --> 00:10:48.040]  所以撒慕爾就要分享一個聖殿裏面
[00:10:48.040 --> 00:10:49.000]  留意
[00:10:49.000 --> 00:10:51.640]  你看到撒慕爾很盡忠職守
[00:10:51.640 --> 00:10:53.400]  雖然他當然也要睡覺
[00:10:53.400 --> 00:10:55.560]  但是他又很盡忠職守
[00:10:55.560 --> 00:10:57.320]  真的要分享一個聖殿裏面
[00:10:57.320 --> 00:11:00.120]  能夠盡他的職責
[00:11:00.120 --> 00:11:03.440]  由晚上一直到早上
[00:11:03.440 --> 00:11:07.680]  所以你看到撒慕爾
[00:11:07.680 --> 00:11:10.720]  他能夠盡他的本份
[00:11:10.720 --> 00:11:12.120]  另外一方面
[00:11:12.120 --> 00:11:14.760]  其實對於年紀的小朋友
[00:11:14.760 --> 00:11:16.360]  每天要睡幾個小時
[00:11:16.360 --> 00:11:18.680]  一般來說要睡十個小時
[00:11:18.680 --> 00:11:20.920]  你看到他雖然睡著了
[00:11:20.920 --> 00:11:22.440]  但是聲音叫他的時候
[00:11:22.440 --> 00:11:24.040]  他就馬上醒了
[00:11:24.040 --> 00:11:27.160]  「很醒目,是否二利找我?」
[00:11:27.160 --> 00:11:29.240]  馬上就問二利
[00:11:29.240 --> 00:11:31.160]  連續三次都這樣
[00:11:31.160 --> 00:11:32.560]  那時候是甚麼時間?
[00:11:32.560 --> 00:11:34.120]  差不多天崩崩的
[00:11:34.120 --> 00:11:36.840]  天崩崩其實是睡到最淋的時候
[00:11:36.840 --> 00:11:38.080]  有時我們發覺
[00:11:38.080 --> 00:11:40.960]  現在叫少年人、青少年兒童起床
[00:11:40.960 --> 00:11:42.280]  很難的
[00:11:42.280 --> 00:11:43.640]  家長們都知道
[00:11:43.640 --> 00:11:45.040]  有時真的很難
[00:11:45.040 --> 00:11:46.320]  上學也好一點
[00:11:46.320 --> 00:11:48.320]  一到星期日更難
[00:11:48.320 --> 00:11:49.720]  叫他們起床
[00:11:49.720 --> 00:11:52.400]  所謂「鏟」怎麼也不起
[00:11:52.400 --> 00:11:54.200]  「撒慕爾」一聲輕輕叫
[00:11:54.200 --> 00:11:55.240]  「撒慕爾」「撒慕爾」
[00:11:55.240 --> 00:11:56.400]  突然彈起
[00:11:56.400 --> 00:11:57.920]  去到二利面前
[00:11:57.920 --> 00:11:59.560]  哪有這可能的事情
[00:11:59.560 --> 00:12:02.000]  大家看到撒慕爾是多麼警醒
[00:12:02.000 --> 00:12:05.760]  警醒的意思就是聽話
[00:12:05.760 --> 00:12:08.640]  兒子很靈敏之餘也很聽話
[00:12:08.640 --> 00:12:10.800]  一聽到就問
[00:12:10.800 --> 00:12:12.720]  「是否叫我甚麼吩咐?」
[00:12:12.720 --> 00:12:13.840]  就算睡著了
[00:12:13.840 --> 00:12:14.960]  睡著了也好
[00:12:14.960 --> 00:12:16.800]  都是這樣醒過來
[00:12:16.800 --> 00:12:18.480]  很難得
[00:12:18.480 --> 00:12:20.000]  接著你看到
[00:12:20.000 --> 00:12:23.360]  能夠一次、三次起床
[00:12:23.360 --> 00:12:24.680]  然後二利說「你睡吧」
[00:12:24.680 --> 00:12:25.400]  「不要管那麼多了」
[00:12:25.400 --> 00:12:27.480]  又睡又聽到又醒
[00:12:27.480 --> 00:12:28.320]  最後二利說
[00:12:28.320 --> 00:12:30.000]  「如果你聽到這個聲音」
[00:12:30.000 --> 00:12:31.240]  「可能是耶和華叫你的」
[00:12:31.240 --> 00:12:32.560]  「你就回應吧」
[00:12:32.560 --> 00:12:35.520]  「耶和華,我在這裡」
[00:12:35.520 --> 00:12:37.280]  「獨人傾聽」
[00:12:37.280 --> 00:12:39.920]  撒慕爾真的很聽話
[00:12:39.920 --> 00:12:43.560]  你看到他跟著二利的步驟去做
[00:12:43.560 --> 00:12:45.440]  又很自律
[00:12:45.440 --> 00:12:46.400]  大家明白
[00:12:46.400 --> 00:12:48.160]  他很甘心情願
[00:12:48.160 --> 00:12:50.920]  順服又聽耶和華的話
[00:12:50.920 --> 00:12:54.440]  所以你看到一個兒童的撒慕爾
[00:12:54.440 --> 00:12:56.280]  在聖殿裏面成長
[00:12:56.280 --> 00:12:57.920]  在施奉神的時候看到他
[00:12:57.920 --> 00:12:59.400]  又盡責
[00:12:59.400 --> 00:13:01.040]  又聽話
[00:13:01.040 --> 00:13:03.920]  又能夠自律
[00:13:03.920 --> 00:13:06.600]  這正是我們今天很多
[00:13:06.600 --> 00:13:08.320]  講諧的父母
[00:13:08.320 --> 00:13:10.760]  很期望我們的小朋友是這樣
[00:13:10.760 --> 00:13:13.520]  但偏偏這些講諧又不是
[00:13:13.520 --> 00:13:14.760]  又不聽話
[00:13:14.760 --> 00:13:16.000]  又不自律
[00:13:16.000 --> 00:13:18.920]  又不盡責任
[00:13:18.920 --> 00:13:21.680]  什麼事情都是家裡做的
[00:13:21.680 --> 00:13:23.560]  父母做的
[00:13:23.560 --> 00:13:25.560]  完全是兩回事
[00:13:25.560 --> 00:13:27.280]  但我們當然也很希望
[00:13:27.280 --> 00:13:29.320]  我們能夠培育到
[00:13:29.320 --> 00:13:31.200]  我們家裡像撒慕爾一樣
[00:13:31.200 --> 00:13:32.600]  這麼好這麼聰明
[00:13:32.600 --> 00:13:34.520]  這麼能夠聽話
[00:13:34.520 --> 00:13:35.960]  但當然我們知道
[00:13:35.960 --> 00:13:37.880]  這是一個生命的教育
[00:13:37.880 --> 00:13:41.600]  一個培訓是一個門徒的訓練
[00:13:41.600 --> 00:13:42.760]  因為事實上
[00:13:42.760 --> 00:13:45.360]  你看到他在教會裏面
[00:13:45.360 --> 00:13:47.360]  是學習「侍奉耶和華」
[00:13:47.360 --> 00:13:49.160]  因為當他清楚
[00:13:49.160 --> 00:13:50.760]  一個兒童他知道
[00:13:50.760 --> 00:13:55.440]  他是真的去侍奉這位神
[00:13:55.440 --> 00:13:57.320]  他認定了這個信仰
[00:13:57.320 --> 00:13:59.120]  他有這樣的責任感
[00:13:59.120 --> 00:14:01.160]  他有這樣的承擔使命
[00:14:01.160 --> 00:14:02.360]  他就願意去做
[00:14:02.360 --> 00:14:03.760]  就好像剛才我說的
[00:14:03.760 --> 00:14:05.480]  十歲的小朋友
[00:14:05.480 --> 00:14:07.720]  他答應了要照顧那兩個女孩
[00:14:07.720 --> 00:14:09.360]  他就答應了
[00:14:09.360 --> 00:14:11.360]  他知道在旅程裏面要照顧她們
[00:14:11.360 --> 00:14:12.880]  搬些行李
[00:14:12.880 --> 00:14:13.760]  這麼重
[00:14:13.760 --> 00:14:14.640]  很辛苦
[00:14:14.640 --> 00:14:15.760]  都要搬
[00:14:15.760 --> 00:14:18.680]  完全像一個大人的模樣
[00:14:18.680 --> 00:14:19.400]  所以爸爸看到
[00:14:19.400 --> 00:14:22.360]  你完全長大了
[00:14:22.360 --> 00:14:24.800]  完全令爸爸放心了
[00:14:24.800 --> 00:14:27.560]  你回家要照顧媽媽了
[00:14:27.560 --> 00:14:29.040]  所以你看到
[00:14:29.040 --> 00:14:30.440]  他能夠這樣認定了
[00:14:30.440 --> 00:14:32.160]  因為自己有這樣的承擔
[00:14:32.160 --> 00:14:33.440]  有這樣的責任
[00:14:33.440 --> 00:14:34.880]  有這樣的使命
[00:14:34.880 --> 00:14:35.840]  當我們的兒童
[00:14:35.840 --> 00:14:37.680]  當青少年我們很清楚
[00:14:37.680 --> 00:14:38.920]  他是跟隨神的時候
[00:14:38.920 --> 00:14:41.760]  他就自然會有這個承擔的使命在裏面
[00:14:41.760 --> 00:14:42.440]  但問題是
[00:14:42.440 --> 00:14:44.520]  今天我們教會學習的一個地方
[00:14:44.520 --> 00:14:46.160]  我們要提供一個空間
[00:14:46.160 --> 00:14:47.120]  讓我們的兒童
[00:14:47.120 --> 00:14:48.000]  讓我們的青少年人
[00:14:48.000 --> 00:14:51.520]  能夠去培育這種責任感在裏面
[00:14:51.520 --> 00:14:53.040]  這個很重要
[00:14:53.040 --> 00:14:54.520]  有一間教會
[00:14:54.520 --> 00:14:56.320]  做青少年工作很蓬勃
[00:14:56.320 --> 00:14:58.760]  很多元化的青少年工作
[00:14:58.760 --> 00:15:00.800]  有一段時間我們都很多人很羨慕
[00:15:00.800 --> 00:15:02.560]  教會有這麼多的青少年人
[00:15:02.560 --> 00:15:04.480]  但這個教會後來他都
[00:15:04.480 --> 00:15:05.840]  看了一個問題
[00:15:05.840 --> 00:15:06.880]  他發覺到沒錯
[00:15:06.880 --> 00:15:08.880]  很多的青少年人在聚集
[00:15:08.880 --> 00:15:10.240]  在那裏活動
[00:15:10.240 --> 00:15:12.320]  但當我們去動員他們的時候
[00:15:12.320 --> 00:15:14.120]  他是很艱難的事情
[00:15:14.120 --> 00:15:16.320]  他說他們很多時候
[00:15:16.320 --> 00:15:19.640]  不是很願意擺上位置
[00:15:19.640 --> 00:15:20.800]  他問一個問題
[00:15:20.800 --> 00:15:22.320]  發覺原來
[00:15:22.320 --> 00:15:24.080]  在青少年開始培訓
[00:15:24.080 --> 00:15:25.440]  都是遲了
[00:15:25.440 --> 00:15:27.760]  他說要在兒童的階段裏面
[00:15:27.760 --> 00:15:28.760]  就要培訓他們
[00:15:28.760 --> 00:15:30.000]  在兒童階段裏面
[00:15:30.000 --> 00:15:31.960]  就要讓他們承擔使命
[00:15:31.960 --> 00:15:34.520]  就要讓他們能夠學習
[00:15:34.520 --> 00:15:37.760]  能夠負起責任在裏面
[00:15:37.760 --> 00:15:39.680]  所以今天
[00:15:39.680 --> 00:15:41.560]  我看了一篇文章他講到
[00:15:41.560 --> 00:15:45.720]  教會兒童的青少年工作出現了問題
[00:15:45.720 --> 00:15:48.120]  很多時候發現在哪裏身上呢?
[00:15:48.120 --> 00:15:50.600]  他說在基督徒的家長身上
[00:15:50.600 --> 00:15:52.840]  或者這些成年的基督徒身上
[00:15:52.840 --> 00:15:54.440]  他為什麼這樣講呢?
[00:15:54.440 --> 00:15:57.360]  他說將這些培訓的工作
[00:15:57.360 --> 00:15:59.640]  這些栽培的工作
[00:15:59.640 --> 00:16:01.720]  這些事工
[00:16:01.720 --> 00:16:03.720]  扭曲成為一個什麼事工呢?
[00:16:03.720 --> 00:16:07.080]  一個保母服務的工作
[00:16:07.080 --> 00:16:10.680]  將這種培訓栽培的事工
[00:16:10.680 --> 00:16:13.920]  扭曲成為一個保母服務的工作
[00:16:13.920 --> 00:16:15.280]  大家聽得明白嗎?
[00:16:15.280 --> 00:16:17.840]  就是說教會四步牆
[00:16:17.840 --> 00:16:19.640]  要保護得他們很好的
[00:16:19.640 --> 00:16:20.920]  他們來到教會裏面
