
[00:00:00.000 --> 00:00:06.400]  用了大半年的時間為大家分享雅各書
[00:15:04.360 --> 00:15:06.360]  體現主內那份的誠意,
[00:15:06.360 --> 00:15:10.360]  讓傷心無助的弟兄姊妹從禱告中得著力量,
[00:15:10.360 --> 00:15:14.360]  讓傷心無助的弟兄姊妹從禱告中得著力量,
[00:15:14.360 --> 00:15:18.360]  但這段經文在解釋上面面對一些難處,
[00:15:18.360 --> 00:15:21.360]  但這段經文在解釋上面面對一些難處,
[00:15:21.360 --> 00:15:22.360]  但這段經文在解釋上面面對一些難處,
[00:15:22.360 --> 00:15:25.360]  這裡提到有病就要請教會的長老,
[00:15:25.360 --> 00:15:29.360]  這裡提到你們中間有病就該請教會的長老了,
[00:15:29.360 --> 00:15:35.360]  是不是長老或者教會的領袖有一種特別的能力,
[00:15:35.360 --> 00:15:36.360]  是不是長老或者教會的領袖有一種特別的能力,
[00:15:36.360 --> 00:15:38.360]  是不是長老或者教會的領袖有一種特別的能力,
[00:15:38.360 --> 00:15:40.360]  是不是長老或者教會的領袖有一個特別的能力,
[00:15:40.360 --> 00:15:41.360]  可以為病人禱告呢?
[00:15:41.360 --> 00:15:42.360]  可以為病人禱告呢?
[00:15:42.360 --> 00:15:43.360]  這是不是絕對的應許呢?
[00:15:43.360 --> 00:15:45.360]  這是不是絕對的應許呢?
[00:15:45.360 --> 00:15:47.360]  如果那個病人得不到醫治,
[00:15:47.360 --> 00:15:48.360]  如果那個病人得不到醫治,
[00:15:48.360 --> 00:15:49.360]  如果那個病人得不到醫治,
[00:15:49.360 --> 00:15:50.360]  是不是他的祈禱沒有信心呢?
[00:15:50.360 --> 00:15:51.360]  是不是他的祈禱沒有信心呢?
[00:15:51.360 --> 00:15:52.360]  是不是他的禱告沒有信心呢?
[00:15:52.360 --> 00:15:53.360]  如果這樣牧師就很慘了,
[00:15:53.360 --> 00:15:59.360]  我要肩負每一個弟兄姊妹能夠病得醫治的責任,
[00:15:59.360 --> 00:16:01.360]  我要肩負每一個弟兄姊妹能夠病得醫治的責任,
[00:16:01.360 --> 00:16:02.360]  我要肩負每一個弟兄姊妹能夠病得醫治的責任,
[00:16:02.360 --> 00:16:05.360]  每次邀請牧師為弟兄姊妹祈禱的時候,
[00:16:05.360 --> 00:16:06.360]  每次邀請牧師為弟兄姊妹禱告的時候,
[00:16:06.360 --> 00:16:07.360]  每次邀請牧師為弟兄姊妹禱告的時候,
[00:16:07.360 --> 00:16:09.360]  我就要保證你們一定得醫治,
[00:16:09.360 --> 00:16:10.360]  我就要保證你們一定得醫治,
[00:16:10.360 --> 00:16:11.360]  我就要保證你們一定得醫治,
[00:16:11.360 --> 00:16:12.360]  否則就是我的問題,
[00:16:12.360 --> 00:16:13.360]  否則就是牧師的問題了,
[00:16:13.360 --> 00:16:14.360]  否則就是牧師的問題了,
[00:16:14.360 --> 00:16:15.360]  是不是這個意思呢?
[00:16:15.360 --> 00:16:25.360]  其實這段經文不是這樣的表達,長老只不過是代表信仰群體一些比較成熟的成員,
[00:16:25.360 --> 00:16:25.360]  其實這段經文不是這樣的表達,長老只不過是代表信仰群體一些比較成熟的成員,
[00:16:25.360 --> 00:16:29.360]  長老只是代表教會群體一個比較成熟的表現,
[00:16:29.360 --> 00:16:34.360]  整段經文展示的是會眾發出信心的呼求,
[00:16:34.360 --> 00:16:39.360]  整段經文展示的是會眾發出信心的呼求,
[00:16:39.360 --> 00:16:40.360]  醫治的主權在上帝,
[00:16:40.360 --> 00:16:42.360]  醫治的主權在上帝,
[00:16:42.360 --> 00:16:47.360]  這裏只是表達信仰群體裏面一份互相的信任,
[00:16:47.360 --> 00:16:51.360]  這裏只是表達信仰群體裏面一種互相信任,
[00:16:51.360 --> 00:16:52.360]  互相守望,
[00:16:52.360 --> 00:16:53.360]  互相守望,
[00:16:53.360 --> 00:16:56.360]  甚至因為那個人犯了罪而患病,
[00:16:56.360 --> 00:16:59.360]  甚至因為那個人犯了罪而患病,
[00:16:59.360 --> 00:17:01.360]  我們將他從罪中挽回,
[00:17:01.360 --> 00:17:03.360]  我們將他從罪中挽回,
[00:17:03.360 --> 00:17:06.360]  這是強調信仰群體那種關係,
[00:17:06.360 --> 00:17:08.360]  這是強調信仰群體那種關係,
[00:17:08.360 --> 00:17:11.360]  不是突出個人某種尊貴的身份,
[00:17:11.360 --> 00:17:14.360]  不是突出個人某種尊貴的身份,
[00:17:14.360 --> 00:17:18.360]  所以大家千萬不要迷信牧師的祈禱是特別有果效的,
[00:17:18.360 --> 00:17:22.360]  所以大家不要迷信牧師的禱告是特別有果效的,
[00:17:22.360 --> 00:17:23.360]  我以前在新加坡認識一個牧師,
[00:17:23.360 --> 00:17:25.360]  我以前在新加坡認識一個牧師,
[00:17:25.360 --> 00:17:27.360]  他教會三千多人,
[00:17:27.360 --> 00:17:28.360]  他教會三千多人,
[00:17:28.360 --> 00:17:31.360]  他跟我好像開玩笑那樣說,
[00:17:31.360 --> 00:17:33.360]  他跟我好像開玩笑那樣說,
[00:17:33.360 --> 00:17:37.360]  他說有一段時間弟兄姐妹都不敢請去醫院為病人祈禱,
[00:17:37.360 --> 00:17:40.360]  他說有一段時間弟兄姐妹都不敢請去醫院為病人祈禱,
[00:17:40.360 --> 00:17:42.360]  因為我每次去祈禱完之後,
[00:17:42.360 --> 00:17:42.360]  因為我每次去祈禱完之後,
[00:17:42.360 --> 00:17:43.360]  因為我每次去祈禱完之後,
[00:17:43.360 --> 00:17:44.360]  因為我每次去祈禱完之後,
[00:17:44.360 --> 00:17:45.360]  因為我每次去祈禱完之後,
[00:17:45.360 --> 00:17:45.360]  因為我每次去祈禱完之後,
[00:17:45.360 --> 00:17:46.360]  因為我每次去祈禱完之後,
[00:17:46.360 --> 00:17:47.360]  他就很快回天家,
[00:17:47.360 --> 00:17:48.360]  他就很快回天家,
[00:17:48.360 --> 00:17:53.360]  所以慢慢大家就覺得找這個牧師去好像有點難過,
[00:17:53.360 --> 00:17:56.360]  所以慢慢大家就覺得找這個牧師去好像有點難過,
[00:17:56.360 --> 00:17:57.360]  所以慢慢大家就覺得找這個牧師去好像有點難過,
[00:17:57.360 --> 00:17:58.360]  我們千萬不要迷信,
[00:17:58.360 --> 00:17:59.360]  我們千萬不要迷信,
[00:17:59.360 --> 00:18:03.360]  經文裏面說每一個藝人發出信心的禱告,
[00:18:03.360 --> 00:18:10.360]  經文裏面說每一個藝人發出信心的禱告都是大有果效,
[00:18:10.360 --> 00:18:12.360]  甚至強如先知以利亞,
[00:18:12.360 --> 00:18:14.360]  甚至強如先知以利亞,
[00:18:14.360 --> 00:18:16.360]  一個那麼有能力的先知,
[00:18:16.360 --> 00:18:17.360]  一個那麼有能力的先知,
[00:18:17.360 --> 00:18:19.360]  他說他的性情跟我們都是一樣,
[00:18:19.360 --> 00:18:21.360]  他說他的性情跟我們都是一樣,
[00:18:21.360 --> 00:18:22.360]  我們都是很普通的人,
[00:18:22.360 --> 00:18:23.360]  其實我們都是很普通的人,
[00:18:23.360 --> 00:18:24.360]  其實我們都是很普通的人,
[00:18:24.360 --> 00:18:26.360]  第二個禱告的要訣,
[00:18:26.360 --> 00:18:28.360]  第二個禱告的要訣,
[00:18:28.360 --> 00:18:29.360]  第二個禱告的要訣,
[00:18:29.360 --> 00:18:30.360]  我們就必須要義,
[00:18:30.360 --> 00:18:31.360]  我們就必須要義,
[00:18:31.360 --> 00:18:33.360]  第一個是講個人的義,
[00:18:33.360 --> 00:18:35.360]  第一個是講個人的義,
[00:18:35.360 --> 00:18:38.360]  經文裏面說他若犯了罪也必蒙赦滅,
[00:18:38.360 --> 00:18:41.360]  經文裏面說他若犯了罪也必蒙赦滅,
[00:18:41.360 --> 00:18:44.360]  我們基督徒經常認為我們擁有正常的生活,
[00:18:44.360 --> 00:18:47.360]  我們基督徒經常認為我們擁有正常的生活,
[00:18:47.360 --> 00:18:49.360]  擁有健康,擁有工作,家庭美滿,
[00:18:49.360 --> 00:18:52.360]  擁有健康,擁有工作,家庭美滿,
[00:18:52.360 --> 00:18:54.360]  我們家庭當中每個成員健健康康,
[00:18:54.360 --> 00:18:57.360]  我們家庭當中每個成員健健康康,
[00:18:57.360 --> 00:18:59.360]  這些是理所當然的,
