
[00:00:00.000 --> 00:00:02.840]  我們今天再次從哥倫多前書
[00:03:08.840 --> 00:03:12.120]  去怎樣面對這些道德的標準
[00:03:12.120 --> 00:03:14.680]  又或者問信主以後
[00:03:14.680 --> 00:03:19.560]  我們犯罪會不會令到我們失去永生呢?
[00:03:19.560 --> 00:03:23.160]  我們今天就會從哥倫多前書第五章
[00:03:23.160 --> 00:03:26.280]  去了解這個主題
[00:03:26.280 --> 00:03:27.880]  我們一起低頭祈禱
[00:03:27.880 --> 00:03:30.200]  愛你的主耶穌基督 我們感謝你
[00:03:30.200 --> 00:03:32.920]  感謝你賜下寶貴的聖經
[00:03:32.920 --> 00:03:36.120]  透過保羅將你十字架救恩的計劃
[00:03:36.120 --> 00:03:38.600]  清清楚楚地記錄下來
[00:03:38.600 --> 00:03:40.280]  求你 求聖靈幫助我們
[00:03:40.280 --> 00:03:46.360]  幫助我們從聽得清楚今日經文所提的信息
[00:03:46.360 --> 00:03:51.160]  又兼顧我們信心去繼續進行你的教導
[00:03:51.160 --> 00:03:53.720]  求你保守我們以下的時間
[00:03:53.720 --> 00:03:54.680]  我們以上的禱告
[00:03:54.680 --> 00:03:57.720]  是奉主耶穌得聖的名字祈求 阿們
[00:03:57.720 --> 00:04:00.920]  我們一起看哥倫多前書第五章第一節
[00:04:00.920 --> 00:04:04.360]  保羅聽到哥倫多教會裏面有位弟兄
[00:04:04.360 --> 00:04:07.480]  和他的繼母發生了淫亂的事情
[00:04:07.480 --> 00:04:11.000]  這種亂倫的行為在利未記十八章
[00:04:11.000 --> 00:04:14.840]  和新明記二十二章都是被神所禁止的
[00:04:14.840 --> 00:04:17.880]  就算在當時的羅馬社會當中
[00:04:17.880 --> 00:04:21.480]  我們從Cicero這個作家、這個律師
[00:04:21.480 --> 00:04:25.800]  去記錄了當時法庭上的官司案例當中
[00:04:25.800 --> 00:04:27.480]  這種亂倫的情況
[00:04:27.480 --> 00:04:31.480]  都是不被當時的羅馬社會來接納
[00:04:31.480 --> 00:04:36.680]  除了斥責犯事的弟兄之外
[00:04:36.680 --> 00:04:39.240]  保羅在第二節裏強調
[00:04:39.240 --> 00:04:43.720]  教會裏面在自高自大 不得謙卑
[00:04:43.720 --> 00:04:47.960]  見到這些情況沒有一種愛的行為
[00:04:47.960 --> 00:04:52.120]  反而視若無睹 不感到悲痛
[00:04:52.120 --> 00:04:54.600]  這種是對罪 是一種麻木的感覺
[00:04:54.600 --> 00:04:57.240]  身為主來的弟兄姊妹
[00:04:57.240 --> 00:05:00.920]  為什麼不會為了事情而感到悲痛呢?
[00:05:00.920 --> 00:05:01.880]  保羅提醒他們
[00:05:01.880 --> 00:05:05.320]  他們應該將這個人趕出教會
[00:05:05.320 --> 00:05:09.080]  這種基督徒的道德的行為
[00:05:09.080 --> 00:05:10.840]  其實是一種絕對性
[00:05:10.840 --> 00:05:13.160]  不是一種灰色的地帶
[00:05:13.160 --> 00:05:14.760]  不是一些個人的感情
[00:05:14.760 --> 00:05:20.120]  也不是好像大選投票那樣少數服從多數
[00:05:20.120 --> 00:05:22.520]  這個是絕對性的跟隨
[00:05:22.520 --> 00:05:24.440]  就好像圖中所見
[00:05:24.440 --> 00:05:26.520]  好像加拿大我那樣
[00:05:26.520 --> 00:05:31.160]  好像跟著這條很有規則的秩序那樣
[00:05:31.160 --> 00:05:35.080]  去過他們的生活行為
[00:05:35.080 --> 00:05:37.320]  都是有規有矩的
[00:05:37.320 --> 00:05:39.480]  所以我看到第一個重點
[00:05:39.480 --> 00:05:42.040]  教會的道德是不可以鬆懈
[00:05:42.040 --> 00:05:44.440]  對罪不可以麻木
[00:05:44.440 --> 00:05:47.720]  其實我們想起我們日常的生活
[00:05:47.720 --> 00:05:51.960]  我們基督徒的道德標準 我們都要堅持
[00:05:51.960 --> 00:05:54.120]  其實社會上都發生了很多的
[00:05:54.120 --> 00:05:56.600]  在職場上發生了很多的事情
[00:05:56.600 --> 00:06:00.200]  我在 當我工作的時候
[00:06:00.200 --> 00:06:02.440]  九月份八九月的期間
[00:06:02.440 --> 00:06:07.560]  每個人的職員都很忙於去做一些訓練
[00:06:07.560 --> 00:06:09.160]  其中一個訓練就是
[00:06:09.160 --> 00:06:13.480]  怎樣去面對職場性騷擾這個問題
[00:06:13.480 --> 00:06:19.400]  職場上都有這些道德上的出了問題、出了錯誤
[00:06:19.400 --> 00:06:25.160]  每當政府裏面或者是一些政治家、國會的議員
[00:06:25.160 --> 00:06:27.160]  或者參議院裏面的議員
[00:06:27.160 --> 00:06:29.320]  或者是政府的一些重要人士
[00:06:29.320 --> 00:06:33.800]  發生了一些道德上的操守上出了問題的時候
[00:06:33.800 --> 00:06:36.600]  我們政府的一些人員、工作人員
[00:06:36.600 --> 00:06:38.280]  Federal Employee
[00:06:38.280 --> 00:06:42.520]  結果就會有一連串的訓練給我們去做
[00:06:42.520 --> 00:06:44.840]  要提防 不要在職場上發生
[00:06:44.840 --> 00:06:47.080]  其中一樣就是職場性騷擾
[00:06:47.080 --> 00:06:50.200]  Sexual Harassment的訓練
[00:06:50.200 --> 00:06:53.160]  其實這個問題在公司上面
[00:06:53.160 --> 00:06:58.920]  和在不同的職場的環境當中都往往發生
[00:06:58.920 --> 00:07:00.760]  最近有一篇文章
[00:07:00.760 --> 00:07:04.840]  一個文章在社交平台上面提到
[00:07:04.840 --> 00:07:06.920]  在一個經濟人雜誌刊登了
[00:07:06.920 --> 00:07:09.240]  究竟我們怎樣去
[00:07:09.240 --> 00:07:13.320]  有什麼原因會發生這個情況和怎樣去面對呢?
[00:07:13.320 --> 00:07:15.560]  這裏提到 作者就提到
[00:07:15.560 --> 00:07:20.440]  公司必須積極去主動去建立一種尊重員工
[00:07:20.440 --> 00:07:23.960]  和一種尊嚴的文化
[00:07:23.960 --> 00:07:26.920]  其實當我們身為基督徒在職場上面
[00:07:26.920 --> 00:07:31.160]  遇到這些道德上標準犯錯的地方
[00:07:31.160 --> 00:07:35.560]  我們都不可以在那裏視若無睹
[00:07:35.560 --> 00:07:39.320]  我們要透過不同的方法
[00:07:39.320 --> 00:07:44.040]  去將這個情況的處境化解
[00:07:44.040 --> 00:07:50.440]  我們不要和立法會有一種所謂的quid pro quo
[00:07:50.440 --> 00:07:54.840]  就是一種不道德的互相交易的情況出現
[00:07:54.840 --> 00:08:01.080]  這種情況是不可以感覺到有一種麻木的感覺
[00:08:01.080 --> 00:08:04.600]  我們再繼續看 第三節
[00:08:04.600 --> 00:08:08.680]  我們的身子雖不在 我的身子就是保羅
[00:08:08.680 --> 00:08:12.120]  保羅的身子雖然不在你們那裏
[00:08:12.120 --> 00:08:15.880]  這裏強調是我的身子 保羅自己
[00:08:15.880 --> 00:08:19.400]  但是他的心卻在他們那裏
[00:08:19.400 --> 00:08:23.560]  在這個哥倫布教會當中和他們一起
[00:08:23.560 --> 00:08:25.720]  因為這個是有很特別的親情
[00:08:25.720 --> 00:08:28.760]  保羅自己在第四章裏面提到
[00:08:28.760 --> 00:08:33.000]  他是哥倫布教會的屬靈的父親
[00:08:33.000 --> 00:08:36.440]  所以對他有一種慈愛的關係當中
[00:08:36.440 --> 00:08:39.800]  好像他親自這樣和他們同在
[00:08:39.800 --> 00:08:43.080]  他已經有一個判斷了
[00:08:43.080 --> 00:08:49.160]  是要在這個犯罪的弟兄當中來執行
[00:08:49.160 --> 00:08:54.120]  就是在他聚會的時候 他的心都和他同在
[00:08:54.120 --> 00:09:03.640]  他就奉主耶穌的名 用主耶穌的權能
[00:09:03.640 --> 00:09:08.360]  去把這個罪人 這個門徒 教給撒旦
[00:09:08.360 --> 00:09:10.760]  這個第五節那裏提到 這個經文提到
[00:09:10.760 --> 00:09:14.680]  要把這人教給撒旦 拜為他的肉體
[00:09:14.680 --> 00:09:18.360]  使他的靈魂在主耶穌的日子可以得救
[00:09:18.360 --> 00:09:24.680]  這句經文在神學家當中的討論
[00:09:24.680 --> 00:09:29.640]  都非常 將經文是一個最難解的地方
[00:09:29.640 --> 00:09:34.120]  究竟怎樣可以將一個門徒交給撒旦
[00:09:34.120 --> 00:09:38.360]  又可以敗壞那個結果
[00:09:38.360 --> 00:09:43.640]  交給撒旦的結果就是他的身體、他的肉體被敗壞
[00:09:43.640 --> 00:09:49.000]  接著那個靈魂又怎樣呢?那個靈魂最後又
[00:09:49.000 --> 00:09:52.920]  那個目的又怎樣可以令到那個靈魂可以得救呢?
[00:09:52.920 --> 00:09:57.240]  其實我們這裏都可以再細心的看一看
[00:09:57.240 --> 00:10:02.120]  在第四節的尾部 就提到用主耶穌的權能
[00:10:02.120 --> 00:10:05.800]  這個就是十字架 主耶穌在十字架上受死
[00:10:05.800 --> 00:10:13.080]  勝過撒旦的權勢的權能
[00:10:13.080 --> 00:10:16.440]  所以主耶穌的權能比我們人的權能更加大
[00:10:16.440 --> 00:10:18.440]  比撒旦的權能更加大
[00:10:18.440 --> 00:10:19.960]  而奉主耶穌的名
[00:10:19.960 --> 00:10:23.720]  主耶穌是萬王之王、萬主之主的名
[00:10:23.720 --> 00:10:26.520]  這個萬王之王、萬主之主
[00:10:26.520 --> 00:10:28.760]  我們的萬王之王、萬主之主
[00:10:28.760 --> 00:10:31.480]  他的權能比撒旦
[00:10:31.480 --> 00:10:33.720]  還有比我們這個
[00:10:33.720 --> 00:10:36.280]  就算我們多自高自大的人
[00:10:36.280 --> 00:10:39.640]  他的權能都更大 都勝過他們
[00:10:39.640 --> 00:10:42.200]  勝過其他的權能
[00:10:42.200 --> 00:10:46.040]  他把這個人交給撒旦 意思就是說
[00:10:46.040 --> 00:10:48.600]  把他逐出教會 趕出去之後
[00:10:48.600 --> 00:10:51.160]  他在這個世界裏面生活
[00:10:51.160 --> 00:10:57.320]  在外面的世界 在撒旦的世界中的權勢當中
[00:10:57.320 --> 00:11:00.760]  他在這裏會繼續這樣繼續犯他的罪
[00:11:00.760 --> 00:11:06.280]  繼續犯罪 直到他死為止
[00:11:06.280 --> 00:11:09.080]  雖然他死了
[00:11:09.080 --> 00:11:12.520]  但是他在主耶穌裏面的主耶穌回來的時候
[00:11:12.520 --> 00:11:13.720]  他依然得救
[00:11:13.720 --> 00:11:17.320]  因為聖經不同的地方
[00:11:17.320 --> 00:11:19.480]  各處的地方都提到一樣東西
[00:11:19.480 --> 00:11:22.120]  譬如在約翰福音第十章
[00:11:22.120 --> 00:11:27.240]  第28節那裏都提到有個永生的確據
[00:11:27.240 --> 00:11:31.080]  我又賜給他們永生 主耶穌賜給他們永生
[00:11:31.080 --> 00:11:33.000]  他們永不滅亡
[00:11:33.000 --> 00:11:36.840]  誰也不能從我手中把他們奪去
[00:11:36.840 --> 00:11:41.480]  當我們成為主耶穌的門徒的時候
[00:11:41.480 --> 00:11:47.240]  承認主耶穌為我們個人救主的時候
[00:11:47.240 --> 00:11:51.880]  主耶穌已經賜給我們有永生的確據
[00:11:51.880 --> 00:11:55.080]  沒有一個人 就算是撒旦也好
[00:11:55.080 --> 00:12:00.680]  都不會可以從主耶穌神的手中來奪去
[00:12:00.680 --> 00:12:06.040]  我父神天父已經把羊群賜給耶穌了
[00:12:06.040 --> 00:12:08.440]  祂比萬有都大
[00:12:08.440 --> 00:12:13.800]  誰也不能從我扶手裏把他們奪去
[00:12:13.800 --> 00:12:18.200]  所以在約翰福音第十章第28到29節
[00:12:18.200 --> 00:12:19.640]  再次提醒我們
[00:12:19.640 --> 00:12:25.000]  這個我們有一個永生的確據
[00:12:25.000 --> 00:12:28.200]  羅馬書第六章那裏提到
[00:12:28.200 --> 00:12:29.480]  又提醒我們
[00:12:29.480 --> 00:12:32.280]  我們如果成為主的門徒
[00:12:32.280 --> 00:12:35.880]  接納了主耶穌基督為我們救人救主的時候
[00:12:35.880 --> 00:12:40.040]  認祂做我們的主人的時候
[00:12:40.040 --> 00:12:42.680]  我們可不可以依然犯罪呢?
[00:12:42.680 --> 00:12:44.360]  而顯得恩典更加多
[00:12:44.360 --> 00:12:45.800]  這個是多大的恩典
[00:12:45.800 --> 00:12:48.520]  主耶穌為我們在十字架上死 是很大的恩典
[00:12:48.520 --> 00:12:50.440]  我們可不可以繼續去犯罪
[00:12:50.440 --> 00:12:54.200]  令到我們欣賞的恩典更加多呢?
[00:12:54.200 --> 00:12:57.320]  保羅在這裏提到 在羅馬書第六章第二節提到
[00:12:57.320 --> 00:12:58.760]  當然不是啦
[00:12:58.760 --> 00:13:01.000]  我們在罪上面
[00:13:01.000 --> 00:13:03.640]  我們在罪上死了的人
[00:13:03.640 --> 00:13:06.600]  豈可在罪中活著呢?我們已經死了
[00:13:06.600 --> 00:13:11.080]  豈不知道我們受洗歸入基督的人
[00:13:11.080 --> 00:13:15.080]  已經是受洗歸入他的死嗎?
[00:13:15.080 --> 00:13:17.080]  我們現在有第四節那裏提到
[00:13:17.080 --> 00:13:18.520]  我們受洗歸入
[00:13:18.520 --> 00:13:22.120]  我們藉著洗禮入死
[00:13:22.120 --> 00:13:25.960]  和耶穌和祂一同埋葬了
[00:13:25.960 --> 00:13:28.040]  我們一舉一動有一個新的樣式
[00:13:28.040 --> 00:13:32.520]  我們是一個新造的人
[00:13:32.520 --> 00:13:37.320]  我們好像基督那樣去扶著榮耀從死裏復活一樣
[00:13:37.320 --> 00:13:40.200]  所以這段經文再次提醒我們
[00:13:40.200 --> 00:13:41.320]  提醒兩件事
[00:13:41.320 --> 00:13:48.040]  我們既然接受了主耶穌基督為我們個人救主
[00:13:48.040 --> 00:13:49.480]  恩訊清儀之後
[00:13:49.480 --> 00:13:54.920]  我們已經成為有這個永生的確具
[00:13:54.920 --> 00:13:57.240]  我們有一個新的生命
[00:13:57.240 --> 00:14:00.120]  我們不是可以繼續犯罪
[00:14:00.120 --> 00:14:02.120]  雖然我們有犯罪的時候
[00:14:02.120 --> 00:14:08.040]  但是沒有東西可以將我們永生的確具
[00:14:08.040 --> 00:14:10.760]  從神那裏奪取過來
[00:14:10.760 --> 00:14:16.200]  這個我們往往在看第六節的時候
[00:14:16.200 --> 00:14:20.280]  說我們這個哥倫多教會自誇是不好的
[00:14:20.280 --> 00:14:28.280]  豈不知一點面孝都會使全團發起來
[00:14:28.280 --> 00:14:34.680]  很多時候我們看到這個情況
[00:14:34.680 --> 00:14:36.920]  哥倫多教會一樣
[00:14:36.920 --> 00:14:40.600]  其它教會都會有同時的情況出現
[00:14:40.600 --> 00:14:42.920]  會有一種自誇的感覺
[00:14:42.920 --> 00:14:46.440]  我們不能謙卑 我們要學習謙卑下來
[00:14:46.440 --> 00:14:49.560]  我們既然接受了這個救恩
[00:14:49.560 --> 00:14:54.840]  我們也都要同時接受主耶穌基督的權力
[00:14:54.840 --> 00:14:58.120]  是我們生命上的主權
[00:14:58.120 --> 00:15:00.120]  祂不只是Saviour
[00:15:00.120 --> 00:15:03.880]  祂同時是我們的Lord、我們的主人
[00:15:03.880 --> 00:15:07.560]  所以我們要認定一件事
[00:15:07.560 --> 00:15:11.880]  這個面孝 所提第六節所提面孝
[00:15:11.880 --> 00:15:15.080]  往往在聖經上都提到一種惡勢力
[00:15:15.080 --> 00:15:20.520]  一種Evil influence 一種惡勢力在當中
[00:15:20.520 --> 00:15:26.440]  我們雖然 當我們成為主的門徒之後
[00:15:26.440 --> 00:15:29.640]  保羅在《羅馬書》也同時提到 第七章提到
[00:15:29.640 --> 00:15:35.080]  我們有一個 裡面有一種真、自然在當中
[00:15:35.080 --> 00:15:37.080]  我們很想做好
[00:15:37.080 --> 00:15:41.720]  但是那個舊我不停地在影響我們
[00:15:41.720 --> 00:15:43.560]  這裡又提到一件事
[00:15:43.560 --> 00:15:45.960]  我們既然有一個新的樣式的時候
[00:15:45.960 --> 00:15:52.120]  如果那個犯罪、犯淫亂罪的那位弟兄在我們當中
[00:15:52.120 --> 00:15:55.480]  好像就是一種Evil influence 面孝
[00:15:55.480 --> 00:16:00.920]  混雜了我們信靠、信服的門徒的時候
[00:16:00.920 --> 00:16:05.560]  會令到這個麵團就立刻發酵起來
[00:16:05.560 --> 00:16:09.160]  這種會發酵成Yeast 做麵包的Yeast
[00:16:09.160 --> 00:16:13.800]  就是發酵起來 很少就會令它發酵起來
[00:16:13.800 --> 00:16:16.760]  大家都明白 這裡提醒保羅提醒他們
[00:16:16.760 --> 00:16:21.720]  你們在這個禹節裡面
[00:16:21.720 --> 00:16:24.120]  我們看回《出海及記》的時候
[00:16:24.120 --> 00:16:27.000]  我們看回《出海及記》的當中
[00:16:27.000 --> 00:16:30.520]  十二章那裡提到如如節
[00:16:30.520 --> 00:16:36.200]  守如如節的時候 他們在正月的十四天
[00:16:36.200 --> 00:16:39.880]  他們就會殺憲制的羔羊
[00:16:39.880 --> 00:16:42.520]  這裡就提到 主耶穌基督就是十字架
[00:16:42.520 --> 00:16:44.280]  為了受死就是那個羔羊
[00:16:44.280 --> 00:16:47.480]  當他們在第七天的第一天開始就殺了那個羔羊
[00:16:47.480 --> 00:16:50.840]  他們就會做這個無孝病
[00:16:50.840 --> 00:16:55.000]  首先他們會清理房子 都會清理房子
[00:16:55.000 --> 00:16:57.800]  清清潔潔 不想有一些剩餘的孝
[00:16:57.800 --> 00:17:00.360]  來影響去做無孝病的
[00:17:00.360 --> 00:17:04.440]  進行這個除孝節 過這個除孝節
[00:17:04.440 --> 00:17:08.600]  吃無孝病的 做無孝病的工序
[00:17:08.600 --> 00:17:13.880]  所以他們都有種清潔潔淨門戶的事情
[00:17:13.880 --> 00:17:21.160]  這裡就 保羅就用這個如如節這個習俗去提醒這幫
[00:17:21.160 --> 00:17:23.560]  哥倫多這幫教會的門徒
[00:17:23.560 --> 00:17:27.560]  要將這個舊孝清除出來
[00:17:27.560 --> 00:17:31.800]  所以第八節 第十二節那裡
[00:17:31.800 --> 00:17:35.640]  西班牙書一章十二節那裡都重新提醒我們
[00:17:35.640 --> 00:17:42.440]  其實耶和華在那裡用燈來查察耶路撒冷
[00:17:42.440 --> 00:17:50.680]  我們去查察究竟會不會有些犯罪的事情在當中
[00:17:50.680 --> 00:17:55.960]  他們心裡說 猶太 以色列人
[00:17:55.960 --> 00:18:01.960]  耶和華必不降福也不降禍 其實不是
[00:18:01.960 --> 00:18:04.760]  神是一直在監察著
[00:18:04.760 --> 00:18:08.520]  究竟當中裡面有沒有罪惡的事情發生
[00:18:08.520 --> 00:18:15.080]  好像我們這樣在如如節的時候都要留意當中有沒有些舊孝
[00:18:15.080 --> 00:18:17.880]  我們在教會裡面 哥倫多教會裡面
[00:18:17.880 --> 00:18:20.440]  有沒有一些的壞分子
[00:18:20.440 --> 00:18:25.960]  淫亂的事情令到敗壞其他教會的信徒
[00:18:25.960 --> 00:18:31.160]  所以這裡提到 回到哥倫多傳書第五章第八節
[00:18:31.160 --> 00:18:35.400]  所以我們守者節的時候不用舊孝
[00:18:35.400 --> 00:18:41.000]  也不用惡毒、邪惡的孝
[00:18:41.000 --> 00:18:43.480]  因為我們是用正直的無孝病
[00:18:43.480 --> 00:18:49.400]  我們要將這個犯罪的人趕出去
[00:18:49.400 --> 00:18:52.120]  我們在領主餐的時候
[00:18:52.120 --> 00:18:57.000]  要再次醒察自己 承認自己的罪
[00:18:57.000 --> 00:19:01.880]  將惡毒的事情求神寬恕我們
[00:19:01.880 --> 00:19:05.720]  不要將這些惡毒、舊孝
[00:19:05.720 --> 00:19:10.440]  帶著這些惡毒、舊孝去領受這個主餐
[00:19:10.440 --> 00:19:12.440]  這裡就是這裡的教導
[00:19:12.440 --> 00:19:17.800]  第二點 所以看回經文第三節到第八節
[00:19:17.800 --> 00:19:19.480]  我們看到一樣東西
[00:19:19.480 --> 00:19:26.360]  教會的紀律是用來維護信徒有一個潔淨的心
[00:19:26.360 --> 00:19:32.120]  我們不要讓這些教會當中裡面的罪
[00:19:32.120 --> 00:19:35.960]  來影響我們的心思、意念
[00:19:35.960 --> 00:19:39.480]  在約翰一書第一章那裡提到我們
[00:19:39.480 --> 00:19:41.480]  第九節提醒我們
[00:19:41.480 --> 00:19:44.200]  我們若認自己的罪
[00:19:44.200 --> 00:19:47.560]  神是信實的、公義的
[00:19:47.560 --> 00:19:50.360]  必要赦免我們的罪
[00:19:50.360 --> 00:19:52.920]  洗淨我們一切的不義
[00:19:52.920 --> 00:19:55.640]  這個是何等大的應許
[00:19:55.640 --> 00:20:04.440]  我們每逢受主餐之前都要認罪悔改
[00:20:04.440 --> 00:20:09.560]  神是信實的 祂會赦免我們的罪
[00:20:09.560 --> 00:20:11.720]  這個懲罰赦免的功課
[00:20:11.720 --> 00:20:13.480]  我們可以繼續從第九
[00:20:13.480 --> 00:20:17.560]  第五章第九節那裡開始再提到
[00:20:17.560 --> 00:20:20.920]  先前保羅寫信給你們
[00:20:20.920 --> 00:20:24.600]  不可與淫亂的人相交
[00:20:24.600 --> 00:20:26.600]  其實在哥倫多前書
[00:20:26.600 --> 00:20:31.080]  之前保羅已經寫了一封書信給哥倫多教會
[00:20:31.080 --> 00:20:33.720]  這封書信我們不知道去了哪裡
[00:20:33.720 --> 00:20:37.240]  但之前已經提到這件淫亂的事情
[00:20:37.240 --> 00:20:43.880]  後來要斷絕與這些淫亂的人斷絕關係
[00:20:43.880 --> 00:20:46.920]  這個話 當保羅講這個話的時候
[00:20:46.920 --> 00:20:53.160]  不是指著世上犯淫亂的人、犯罪的人所講的
[00:20:53.160 --> 00:21:00.840]  不是指著犯淫亂、貪婪、勒索、拜偶像的人所講的
[00:21:00.840 --> 00:21:06.440]  不是為了這些犯人的道德
[00:21:06.440 --> 00:21:12.600]  犯這些貪婪、對其他人的不公
[00:21:12.600 --> 00:21:18.680]  或者對神的不義、對神的不忠而所行的事情
[00:21:18.680 --> 00:21:24.440]  因為如果是這樣 如果是為了和世上犯罪的人所講
[00:21:24.440 --> 00:21:26.440]  好像我們這樣要離開這個世界
[00:21:26.440 --> 00:21:29.560]  好像我們要搭火箭去到火星一樣
[00:21:29.560 --> 00:21:31.560]  在那個地方還沒有罪
[00:21:31.560 --> 00:21:34.360]  我們不是要離開世界的意思
[00:21:34.360 --> 00:21:38.840]  保羅講這番話不是叫我們與這個世界完全隔絕
[00:21:38.840 --> 00:21:47.640]  不是做一個躲在一個地方的一個隱士的生活 不是
[00:21:47.640 --> 00:21:54.040]  因為他如今所指著的是針對教會當中
[00:21:54.040 --> 00:21:59.800]  那麼多教會當中有自稱為弟兄、自稱為信神的
[00:21:59.800 --> 00:22:02.360]  所行的淫亂的事情
[00:22:02.360 --> 00:22:05.560]  不當其他人是人
[00:22:05.560 --> 00:22:09.640]  反而當其他的人為了滿足自己的情慾
[00:22:09.640 --> 00:22:16.520]  而當其他的人是一種好像一種動物的處理的方法
[00:22:16.520 --> 00:22:18.520]  去滿足自己的情慾
[00:22:18.520 --> 00:22:25.080]  又不是去為了自己的利益在物質上
[00:22:25.080 --> 00:22:30.440]  來侵犯其他弟兄姐妹 犯這個貪婪的罪
[00:22:30.440 --> 00:22:33.720]  又不是侵犯了神去拜偶像
[00:22:33.720 --> 00:22:39.240]  又不是辱罵、醉酒、勒索這樣去放蕩自己
[00:22:39.240 --> 00:22:44.120]  或者去傷害其他弟兄姐妹的事情
[00:22:44.120 --> 00:22:53.320]  他針對的就是這些自稱為主內弟兄姐妹的信徒而說的
[00:22:53.320 --> 00:22:56.600]  我們保羅提醒他們
[00:22:56.600 --> 00:22:59.160]  過不了教會的人 不要跟他們相交
[00:22:59.160 --> 00:23:04.440]  連飯都不要跟他們吃 一起吃 何況是主餐呢?
[00:23:04.440 --> 00:23:08.680]  這班人繼續這樣犯罪
[00:23:08.680 --> 00:23:11.720]  是繼續這樣犯罪 沒有悔改的感覺
[00:23:11.720 --> 00:23:21.720]  他們不配一起跟教會的弟兄姐妹相交
[00:23:21.720 --> 00:23:26.600]  要他們趕出去
[00:23:26.600 --> 00:23:30.920]  這裏我們看回《馬太福音》第七章那裏提到
[00:23:30.920 --> 00:23:35.400]  《馬太福音》第七章的後半段
[00:23:35.400 --> 00:23:39.880]  就提到怎樣去分這個假先知
[00:23:39.880 --> 00:23:45.000]  這裏耶穌就教他們 就看他們的果子
[00:23:45.000 --> 00:23:50.360]  假先知的果子和信神的人的果子是不同的
[00:23:50.360 --> 00:23:54.360]  這些假的門徒 去到見到神的時候
