
[00:00:00.000 --> 00:00:07.160]  我們繼續思想這張非常寶貴的愛詩章
[00:11:17.680 --> 00:11:22.880]  這個也是有真理的懲罰在那裏的
[00:11:22.880 --> 00:11:25.080]  凡事從好處著想
[00:11:25.080 --> 00:11:26.360]  但不可以去到一個地步
[00:11:26.360 --> 00:11:30.400]  我們不可以認同有罪
[00:11:30.400 --> 00:11:31.640]  這個是負面的
[00:11:31.640 --> 00:11:34.880]  積極的神學不可以說有罪
[00:11:34.880 --> 00:11:36.120]  如果人沒有罪的
[00:11:36.120 --> 00:11:37.880]  我們不需要福音
[00:11:37.880 --> 00:11:42.680]  我們不需要耶穌基督來死在十字架上
[00:11:42.680 --> 00:11:44.520]  所以這種神學呢
[00:11:44.520 --> 00:11:51.200]  起初建立的時候說世界很轟動
[00:11:51.200 --> 00:11:53.800]  很多人就覺得很受益
[00:11:53.800 --> 00:11:55.360]  積極的思想
[00:11:55.360 --> 00:12:03.280]  有些改頭換面叫做可能性的思想
[00:12:03.280 --> 00:12:09.000]  到現在都宣佈破產了
[00:12:09.000 --> 00:12:11.160]  宣佈破產了
[00:12:11.160 --> 00:12:13.960]  就是因為片面
[00:12:13.960 --> 00:12:15.640]  你片面的真理
[00:12:15.640 --> 00:12:17.040]  局部的真理
[00:12:17.040 --> 00:12:21.040]  是危害健康的
[00:12:21.040 --> 00:12:23.040]  所以保羅這個講到
[00:12:23.040 --> 00:12:27.400]  這個真理好像我們屬靈的飲食一樣
[00:12:27.400 --> 00:12:30.000]  是叫我們生命會成長的
[00:12:30.000 --> 00:12:36.280]  神的道
[00:12:36.280 --> 00:12:41.480]  好像稻種一樣
[00:12:41.480 --> 00:12:44.880]  神的道呢
[00:12:44.880 --> 00:12:46.320]  好像靈奶一樣
[00:12:46.320 --> 00:12:49.160]  這個彼得前書第二章告訴我們
[00:12:49.160 --> 00:12:54.320]  神的道在希伯來書第五章告訴我們
[00:12:54.320 --> 00:12:56.520]  是好像靈奶一樣
[00:12:56.520 --> 00:12:59.480]  有些好像很生硬
[00:12:59.480 --> 00:13:06.080]  我們要啃得很辛苦的糧食
[00:13:06.080 --> 00:13:09.080]  所以聖經用不同的方法給我們看到
[00:13:09.080 --> 00:13:12.600]  我們需要神的道
[00:13:12.600 --> 00:13:15.640]  叫我們能夠活得好
[00:13:15.640 --> 00:13:18.320]  人活著不是單靠食物
[00:13:18.320 --> 00:13:21.400]  而是靠神口裏面所出的一切話
[00:13:21.400 --> 00:13:25.960]  所以今年我們追求更多認識神的話語
[00:13:25.960 --> 00:13:28.720]  有很多歪理
[00:13:28.720 --> 00:13:31.760]  慢慢走走變成了異端邪說
[00:13:31.760 --> 00:13:39.480]  危害很多人屬靈生命的健康
[00:13:39.480 --> 00:13:43.280]  今天我們見到
[00:13:43.280 --> 00:13:45.440]  有很多的人
[00:13:45.440 --> 00:13:51.800]  因為追求這些不正當的道理
[00:13:51.800 --> 00:13:53.840]  不單止危害自己的生命
[00:13:53.840 --> 00:13:57.080]  而且危害別人的生命
[00:13:57.080 --> 00:13:59.440]  這個是可惜的事情
[00:13:59.440 --> 00:14:01.120]  另外寶來這句話
[00:14:01.120 --> 00:14:03.240]  在真理的追求上面
[00:14:03.240 --> 00:14:05.320]  我們要有一個進步
[00:14:05.320 --> 00:14:08.760]  這個進步就是第十節所講的
[00:14:08.760 --> 00:14:10.960]  「等那完全的來到
[00:14:10.960 --> 00:14:13.880]  就有限定的必歸於無有」
[00:14:13.880 --> 00:14:16.120]  這個完全究竟是講什麼呢?
[00:14:16.120 --> 00:14:19.720]  有些人說新約正典的成立就是這個完全
[00:14:19.720 --> 00:14:21.520]  如果在這個上下文來講
[00:14:21.520 --> 00:14:25.920]  就不能夠完全單單講到新約正典的成立
[00:14:25.920 --> 00:14:28.760]  那個是一個重要的階段
[00:14:28.760 --> 00:14:31.040]  以前他們未有新約正典的時候
[00:14:31.040 --> 00:14:33.480]  他們需要一些先知
[00:14:33.480 --> 00:14:37.280]  神興起來
[00:14:37.280 --> 00:14:41.000]  間接的跟他們講說話
[00:14:41.000 --> 00:14:43.880]  但當新約正典成立之後
[00:14:43.880 --> 00:14:47.240]  神興起教師、牧師
[00:14:47.240 --> 00:14:49.560]  按照新約的正典
[00:14:49.560 --> 00:14:52.360]  教導神的話語
[00:14:52.360 --> 00:14:58.520]  所以這個先知講道之能
[00:14:58.520 --> 00:15:02.760]  就慢慢成為過去
[00:15:02.760 --> 00:15:04.080]  在完全的來到
[00:15:04.080 --> 00:15:05.720]  有限的歸於無有
[00:15:05.720 --> 00:15:07.400]  方言都是這樣
[00:15:07.400 --> 00:15:11.280]  知識的因次都是這樣
[00:15:11.280 --> 00:15:14.680]  因為正典的成立就成為過去
[00:15:14.680 --> 00:15:17.640]  但我們真正完全認識神
[00:15:17.640 --> 00:15:19.280]  還未曾能夠的
[00:15:19.280 --> 00:15:21.240]  好像十一、十二節告訴我們
[00:15:21.240 --> 00:15:23.760]  我們還要有一個過程
[00:15:23.760 --> 00:15:25.520]  慢慢去成長
[00:15:25.520 --> 00:15:28.000]  慢慢更多的去認識神
[00:15:28.000 --> 00:15:29.520]  全面的把握
[00:15:29.520 --> 00:15:37.080]  直至到
[00:15:37.080 --> 00:15:39.600]  有一天我們與主面對面的時候
[00:15:39.600 --> 00:15:41.440]  好像十二節所講的
[00:15:41.440 --> 00:15:46.240]  那就是真正我們完全認識我們的神
[00:15:46.240 --> 00:15:48.680]  所以完全認識我們的神
[00:15:48.680 --> 00:15:51.280]  是我們認識真理的目的
[00:15:51.280 --> 00:15:53.400]  你追求聖經
[00:15:53.400 --> 00:15:55.040]  查考多點聖經
[00:15:55.040 --> 00:15:56.320]  學習多點神學
[00:15:56.320 --> 00:15:59.200]  為了認識神
[00:15:59.200 --> 00:16:02.480]  那何時能夠去到完全的地步呢?
[00:16:02.480 --> 00:16:04.640]  就是有一天耶穌回來的時候
[00:16:04.640 --> 00:16:08.120]  我們面對面就能夠認識祂
[00:16:08.120 --> 00:16:09.400]  這個理由很簡單
[00:16:09.400 --> 00:16:10.920]  好像一個小孩子
[00:16:10.920 --> 00:16:11.760]  他出生的時候
[00:16:11.760 --> 00:16:15.120]  爸爸去了遠方工作
[00:16:15.120 --> 00:16:17.560]  等到他長大一點
[00:16:17.560 --> 00:16:18.680]  識字的時候
[00:16:18.680 --> 00:16:24.080]  爸爸每天寫一封信給他
[00:16:24.080 --> 00:16:25.440]  告訴他
[00:16:25.440 --> 00:16:26.960]  關於爸爸的事情
[00:16:26.960 --> 00:16:28.120]  告訴他
[00:16:28.120 --> 00:16:30.480]  教他做人
[00:16:30.480 --> 00:16:34.920]  這個小孩子每天看爸爸的信的時候
[00:16:34.920 --> 00:16:36.920]  又認識爸爸多一點
[00:16:36.920 --> 00:16:38.920]  每天看爸爸的信的時候
[00:16:38.920 --> 00:16:41.200]  他又學會做人多一點
[00:16:41.200 --> 00:16:42.840]  聖經其實就是這樣
[00:16:42.840 --> 00:16:45.880]  好像天父一封信給我們一樣
[00:16:45.880 --> 00:16:48.880]  我們每天去讀的時候
[00:16:48.880 --> 00:16:53.680]  我們更多認識我們的神
[00:16:53.680 --> 00:16:55.800]  第一個這個小孩子
[00:16:55.800 --> 00:16:57.120]  在他成長過程裡面
[00:16:57.120 --> 00:16:58.560]  他要認識爸爸
[00:16:58.560 --> 00:17:03.360]  能不能夠單單靠
[00:17:03.360 --> 00:17:06.760]  爸爸的信呢?
[00:17:06.760 --> 00:17:08.800]  這個是最重要的
[00:17:08.800 --> 00:17:10.000]  他今天認識神
[00:17:10.000 --> 00:17:12.600]  必定
[00:17:12.600 --> 00:17:16.000]  要靠聖經神的懷疑
[00:17:16.000 --> 00:17:18.200]  但是有時候有些
[00:17:18.200 --> 00:17:20.960]  跟爸爸一起工作的人回來
[00:17:20.960 --> 00:17:22.000]  告訴這個小孩子
[00:17:22.000 --> 00:17:23.720]  你爸爸怎樣怎樣怎樣
[00:17:23.720 --> 00:17:25.800]  就認識爸爸多一點
[00:17:25.800 --> 00:17:27.920]  有時候我們聽別人的見證
[00:17:27.920 --> 00:17:29.400]  他們怎樣經歷神
[00:17:29.400 --> 00:17:33.880]  我們就認識神多一點
[00:17:33.880 --> 00:17:36.640]  這個當然不能夠取代神的懷疑
[00:17:36.640 --> 00:17:39.560]  但是我們又發現
[00:17:39.560 --> 00:17:41.400]  現在我們又更加先進一點
[00:17:41.400 --> 00:17:42.760]  有錄影帶
[00:17:42.760 --> 00:17:44.600]  遲一點爸爸又
[00:17:44.600 --> 00:17:45.880]  寄了一些錄影帶回來
[00:17:45.880 --> 00:17:47.560]  他又見到爸爸
[00:17:47.560 --> 00:17:49.040]  樣子是這樣的
[00:17:49.040 --> 00:17:51.560]  爸爸在哪裡工作
[00:17:51.560 --> 00:17:54.160]  錄影帶全部拍來給他看
[00:17:54.160 --> 00:17:59.160]  他又認識爸爸多一點
[00:17:59.160 --> 00:18:01.760]  直到有一天
[00:18:01.760 --> 00:18:04.200]  可能他已經三十歲了
[00:18:04.200 --> 00:18:06.080]  爸爸突然間出現
[00:18:06.080 --> 00:18:08.120]  他面對面
[00:18:08.120 --> 00:18:11.000]  跟爸爸一起聊天的時候
[00:18:11.000 --> 00:18:13.160]  回想起以前那些信
[00:18:13.160 --> 00:18:14.840]  那些錄影帶
[00:18:14.840 --> 00:18:16.640]  那些別人的見證
[00:18:16.640 --> 00:18:19.000]  全部都是局部的
[00:18:19.000 --> 00:18:20.680]  都是不完全的
[00:18:20.680 --> 00:18:22.240]  今天能夠面對面
[00:18:22.240 --> 00:18:24.960]  跟爸爸在一起
[00:18:24.960 --> 00:18:27.040]  聽他講話
[00:18:27.040 --> 00:18:29.720]  跟他有交往
[00:18:29.720 --> 00:18:31.320]  這個就真的不同了
[00:18:31.320 --> 00:18:32.920]  這個就是保羅的意思
[00:18:32.920 --> 00:18:35.120]  有一天當耶穌再回來的時候
[00:18:35.120 --> 00:18:39.000]  等他完全的來到
[00:18:39.000 --> 00:18:42.200]  在基督第二次回來的時候
[00:18:42.200 --> 00:18:43.640]  在那個時候
[00:18:43.640 --> 00:18:45.400]  我們不再模糊不清了
[00:18:45.400 --> 00:18:46.640]  好像對著鏡子
[00:18:46.640 --> 00:18:50.280]  舊時的鏡子是用銅磨了之後
[00:18:50.280 --> 00:18:52.480]  光亮亮我們可以看得到的
[00:18:52.480 --> 00:18:55.200]  不是今天我們的鏡子
[00:18:55.200 --> 00:18:57.560]  到那時候就要面對面聊
[00:18:57.560 --> 00:19:00.440]  我如今所知道的有限
[00:19:00.440 --> 00:19:03.400]  到那時候就全知道
[00:19:03.400 --> 00:19:09.480]  如同主知道一樣
[00:19:09.480 --> 00:19:11.000]  你一個人生命的成長
[00:19:11.000 --> 00:19:15.120]  第一是要靠
[00:19:15.120 --> 00:19:16.480]  第一要靠真理
[00:19:16.480 --> 00:19:21.200]  因為真理是生命的導種
[00:19:21.200 --> 00:19:23.040]  是我們的靈奶
[00:19:23.040 --> 00:19:25.280]  是我們的乾糧
[00:19:25.280 --> 00:19:27.440]  人活著不是單靠食物
[00:19:27.440 --> 00:19:31.560]  而是靠神口裏面所出的一切話
[00:19:31.560 --> 00:19:34.480]  然後屬靈生命的成長除了需要真理之外
[00:19:34.480 --> 00:19:36.480]  好像這裡所說的
[00:19:36.480 --> 00:19:40.000]  還需要一個過程
[00:19:40.000 --> 00:19:43.960]  生命成長不會突然之間
[00:19:43.960 --> 00:19:47.520]  是需要漫長的一段日子
[00:19:47.520 --> 00:19:50.160]  慢慢的去操練自己
[00:19:50.160 --> 00:19:55.840]  以致我們屬靈生命有成長
[00:19:55.840 --> 00:19:58.720]  任何的方法
[00:19:58.720 --> 00:20:01.480]  可以突然之間叫你屬靈的生命
[00:20:01.480 --> 00:20:05.000]  成長得很快很快的
[00:20:05.000 --> 00:20:08.560]  都不要相信
[00:20:08.560 --> 00:20:11.560]  是循序漸進的
[00:20:11.560 --> 00:20:14.240]  這個才是穩陣
[00:20:14.240 --> 00:20:17.720]  屬靈的生命需要循序漸進
[00:20:17.720 --> 00:20:19.360]  在這個過程裏面
[00:20:19.360 --> 00:20:20.920]  我們要做些甚麼
[00:20:20.920 --> 00:20:24.400]  聖經這裏告訴我們
[00:20:24.400 --> 00:20:25.320]  十一節
[00:20:25.320 --> 00:20:26.920]  我作孩子的時候
[00:20:26.920 --> 00:20:28.080]  說話像孩子
[00:20:28.080 --> 00:20:29.600]  心思像孩子
[00:20:29.600 --> 00:20:31.880]  以念像孩子既成了人
[00:20:31.880 --> 00:20:34.800]  就把孩子的事丟棄了
[00:20:34.800 --> 00:20:37.920]  從小孩子到成人
[00:20:37.920 --> 00:20:39.520]  這個過程裏面
[00:20:39.520 --> 00:20:40.600]  我們要做的
[00:20:40.600 --> 00:20:42.560]  就是慢慢丟棄
[00:20:42.560 --> 00:20:46.880]  一些心恩仔的說話的方式
[00:20:46.880 --> 00:20:50.280]  一些心恩仔想事的方式
[00:20:50.280 --> 00:20:54.080]  我們要丟棄了它
[00:20:54.080 --> 00:20:58.880]  心恩仔說話都是重重複複
[00:20:58.880 --> 00:21:00.640]  我要吃飯飯
[00:21:00.640 --> 00:21:03.360]  我要去街街
[00:21:03.360 --> 00:21:05.520]  到了二、三十歲
[00:21:05.520 --> 00:21:07.080]  慢慢我去街街
[00:21:07.080 --> 00:21:09.760]  這個就很難看了
[00:21:09.760 --> 00:21:12.040]  這些成人就不再
[00:21:12.040 --> 00:21:13.480]  我去街街
[00:21:13.480 --> 00:21:14.480]  慢慢我去街
[00:21:14.480 --> 00:21:17.800]  這樣就已經是
[00:21:17.800 --> 00:21:20.760]  應該是這樣說的
[00:21:20.760 --> 00:21:22.440]  有時我們
[00:21:22.440 --> 00:21:23.480]  這裏所謂
[00:21:23.480 --> 00:21:24.520]  在屬靈上面
[00:21:24.520 --> 00:21:28.760]  心恩仔說話的方法
[00:21:28.760 --> 00:21:31.560]  心恩仔
[00:21:31.560 --> 00:21:34.840]  那種思想的方法
[00:21:34.840 --> 00:21:36.440]  有一個特點
[00:21:36.440 --> 00:21:38.280]  就是甚麼都是
[00:21:38.280 --> 00:21:42.640]  自我為中心的
[00:21:42.640 --> 00:21:44.640]  甚麼是自我為中心
