
[00:00:00.000 --> 00:00:03.000]  就在這個時候我們先在神的裏面
[00:07:26.000 --> 00:07:33.000]  在第四章十六節開始介紹耶穌是光是世上的光
[00:07:33.000 --> 00:07:37.000]  在第四章十六節開始介紹耶穌是世上的光
[00:07:37.000 --> 00:07:40.000]  就像是以賽亞書所預言的一樣
[00:07:40.000 --> 00:07:43.000]  就像是以賽亞書所預言的一樣
[00:07:43.000 --> 00:07:47.000]  證明祂是基督
[00:07:47.000 --> 00:07:48.000]  證明祂是基督
[00:07:48.000 --> 00:07:52.000]  祂是天上來的光照亮這個黑暗的世界
[00:07:52.000 --> 00:07:56.000]  祂是天上來的光照亮這個黑暗的世界
[00:07:56.000 --> 00:08:00.000]  十七節就直接說到祂君王的身份
[00:08:00.000 --> 00:08:03.000]  十七節就直接說到祂君王的身份
[00:08:03.000 --> 00:08:07.000]  還記得我在這裡講過馬可福音嗎?
[00:08:07.000 --> 00:08:10.000]  還記得我在這裡講過馬可福音嗎?
[00:08:10.000 --> 00:08:13.000]  也是第一次,這個系列的第一次
[00:08:13.000 --> 00:08:15.000]  也是第一次,這個系列的第一次
[00:08:15.000 --> 00:08:19.000]  我介紹了天國近了這個意思
[00:08:19.000 --> 00:08:22.000]  我介紹了天國近了這個意思
[00:08:22.000 --> 00:08:27.000]  所謂天國近了就是君王在我們面前的意思
[00:08:27.000 --> 00:08:31.000]  所謂天國近了就是君王在我們面前的意思
[00:08:31.000 --> 00:08:42.000]  記得好幾個月之前
[00:08:42.000 --> 00:08:48.000]  然後下面還記載耶穌是呼召門徒
[00:08:48.000 --> 00:08:51.000]  然後下面還記載耶穌是呼召門徒
[00:08:51.000 --> 00:08:53.000]  要治病趕鬼
[00:08:53.000 --> 00:08:54.000]  要治病趕鬼
[00:08:54.000 --> 00:08:57.000]  和馬可福音那邊是一樣的
[00:08:57.000 --> 00:08:59.000]  和馬可福音所記載的過程是一樣的
[00:08:59.000 --> 00:09:03.000]  這樣就標誌了天國的發展
[00:09:03.000 --> 00:09:05.000]  這樣就標誌了天國的發展
[00:09:05.000 --> 00:09:09.000]  是有人相信耶穌,跟隨耶穌
[00:09:09.000 --> 00:09:13.000]  是有人相信耶穌,跟隨耶穌
[00:09:13.000 --> 00:09:17.000]  又有人蒙恩典,生命可以整全
[00:09:17.000 --> 00:09:22.000]  又有人蒙恩典,生命可以整全
[00:09:22.000 --> 00:09:26.000]  魔鬼的國度是節節後退
[00:09:26.000 --> 00:09:29.000]  魔鬼的國度是節節後退
[00:09:29.000 --> 00:09:35.000]  所以在第四章已經準備了耶穌是君王這個訊息
[00:09:35.000 --> 00:09:39.000]  所以在第四章已經準備介紹了耶穌是君王這個訊息
[00:09:39.000 --> 00:09:45.000]  然後天上的君王,天國的君王現在是登上一個山
[00:09:45.000 --> 00:09:48.000]  這位天國君王在第五章就開始登山了
[00:09:48.000 --> 00:09:54.000]  然後向門徒和下面其他的人算到剛才我們讀過的八福
[00:09:54.000 --> 00:09:59.000]  然後向門徒和下面其他的人算到剛才我們讀過的八福
[00:09:59.000 --> 00:10:04.000]  但是你有沒有想過這樣的情景呢?
[00:10:04.000 --> 00:10:11.000]  在山上,腳下的人能聽到山上的聲音嗎?
[00:10:11.000 --> 00:10:17.000]  下面的人,群眾能不能聽到山上的聲音呢?
[00:10:17.000 --> 00:10:21.000]  一般是很難的,因為高山上面說話,下面是聽不到的
[00:10:21.000 --> 00:10:26.000]  一般是很難的,因為高山上面說話,下面是聽不到的
[00:10:26.000 --> 00:10:31.000]  這裡的記載出了一些科學性的問題
[00:10:31.000 --> 00:10:38.000]  這裡出了一些科學性的問題
[00:10:38.000 --> 00:10:42.000]  但是有人這樣解釋
[00:10:42.000 --> 00:10:46.000]  耶穌講道是講給門徒聽的
[00:10:46.000 --> 00:10:49.000]  耶穌講道是先講給門徒聽的
[00:10:49.000 --> 00:10:53.000]  門徒是坐在他的前面
[00:10:53.000 --> 00:10:56.000]  其他的百姓在山下
[00:10:56.000 --> 00:11:01.000]  所以他們聽不聽得到沒關係
[00:11:01.000 --> 00:11:06.000]  但是這和第七章最後一節所介紹的不一致
[00:11:06.000 --> 00:11:11.000]  但是這和第七章最後一節所介紹的不一致
[00:11:11.000 --> 00:11:17.000]  就是說五到七章也說給門徒聽,也說給其他百姓聽
[00:11:17.000 --> 00:11:24.000]  就是說五到七章也說給門徒聽,也說給其他百姓聽
[00:11:24.000 --> 00:11:27.000]  為什麼這裡說是登山呢?
[00:11:27.000 --> 00:11:29.000]  為什麼這裡說是登山呢?
[00:11:29.000 --> 00:11:34.000]  我想不要太科學精神,要追得那麼科學上的嚴謹
[00:11:34.000 --> 00:11:42.000]  我想不要太科學精神,要追得那麼科學上的嚴謹
[00:11:42.000 --> 00:11:48.000]  我想當時只是一個高地
[00:11:48.000 --> 00:11:52.000]  耶穌坐得高一點
[00:11:52.000 --> 00:11:55.000]  旁邊是門徒
[00:11:55.000 --> 00:11:58.000]  再低一點是百姓
[00:11:58.000 --> 00:12:03.000]  但馬太在這裡用這個山是有很特別的意思
[00:12:03.000 --> 00:12:08.000]  但馬太在這裡用這個山是有很特別的意思
[00:12:08.000 --> 00:12:14.000]  因為它使我們想到在舊約的西乃山
[00:12:14.000 --> 00:12:26.000]  因為舊約的以色列人是在西乃山上面蒙罩
[00:12:26.000 --> 00:12:31.000]  因為舊約的以色列人是在西乃山下面蒙罩
[00:12:31.000 --> 00:12:36.000]  當時的以色列人離開了埃及,又過了紅海
[00:12:36.000 --> 00:12:40.000]  當時的以色列人離開了埃及,又過了紅海
[00:12:40.000 --> 00:12:45.000]  整個民族蒙上的救贖離開了埃及
[00:12:45.000 --> 00:12:48.000]  整個民族蒙上的救贖離開了埃及
[00:12:48.000 --> 00:12:55.000]  摩西就帶領百姓來到西乃山下面
[00:12:55.000 --> 00:12:58.000]  摩西帶領百姓來到西乃山下面
[00:12:58.000 --> 00:13:04.000]  當時神是親自在雲中對下面的人說話
[00:13:04.000 --> 00:13:09.000]  當時神是親自在雲中對下面的人說話
[00:13:09.000 --> 00:13:12.000]  好像是大理心的向下面的百姓說
[00:13:12.000 --> 00:13:17.000]  你們是我的子民,我是你們的神
[00:13:17.000 --> 00:13:21.000]  好像是在雲中宣告告訴百姓
[00:13:21.000 --> 00:13:24.000]  你是我的子民,我是你的上帝
[00:13:24.000 --> 00:13:29.000]  這個宣告也說明了耶和華也是以色列人的王
[00:13:29.000 --> 00:13:33.000]  這個宣告也說明了上帝是以色列人的王
[00:13:33.000 --> 00:13:36.000]  從此以色列與神有特別的關係
[00:13:36.000 --> 00:13:37.000]  從此以色列與神有特別的關係
[00:13:37.000 --> 00:13:38.000]  從此以色列與神有特別的關係
[00:13:38.000 --> 00:13:39.000]  從此以色列與神有特別的關係
[00:13:39.000 --> 00:13:40.000]  從此以色列與神有特別的關係
[00:13:40.000 --> 00:13:41.000]  從此以色列與神有特別的關係
[00:13:41.000 --> 00:13:42.000]  從此以色列與神有特別的關係
[00:13:42.000 --> 00:13:43.000]  從此以色列與神有特別的關係
[00:13:43.000 --> 00:13:44.000]  從此以色列與神有特別的關係
[00:13:44.000 --> 00:13:45.000]  從此以色列與神有特別的關係
[00:13:45.000 --> 00:13:46.000]  從此以色列與神有特別的關係
[00:13:46.000 --> 00:13:47.000]  從此以色列與神有特別的關係
[00:13:47.000 --> 00:13:48.000]  從此以色列與神有特別的關係
[00:13:48.000 --> 00:13:49.000]  從此以色列與神有特別的關係
[00:13:49.000 --> 00:13:50.000]  從此以色列與神有特別的關係
[00:13:50.000 --> 00:13:51.000]  從此以色列與神有特別的關係
[00:13:51.000 --> 00:14:04.000]  從此以色列與神有特別的關係
[00:14:04.000 --> 00:14:05.000]  從此以色列與神有特別的關係
[00:14:05.000 --> 00:14:06.000]  從此以色列與神有特別的關係
[00:14:06.000 --> 00:14:07.000]  從此以色列與神有特別的關係
[00:14:07.000 --> 00:14:08.000]  從此以色列與神有特別的關係
[00:14:08.000 --> 00:14:09.000]  從此以色列與神有特別的關係
[00:14:09.000 --> 00:14:10.000]  從此以色列與神有特別的關係
[00:14:10.000 --> 00:14:11.000]  從此以色列與神有特別的關係
[00:14:11.000 --> 00:14:12.000]  從此以色列與神有特別的關係
[00:14:12.000 --> 00:14:13.000]  從此以色列與神有特別的關係
[00:14:13.000 --> 00:14:14.000]  從此以色列與神有特別的關係
[00:14:14.000 --> 00:14:15.000]  從此以色列與神有特別的關係
[00:14:15.000 --> 00:14:16.000]  從此以色列與神有特別的關係
[00:14:16.000 --> 00:14:17.000]  從此以色列與神有特別的關係
[00:14:17.000 --> 00:14:18.000]  從此以色列與神有特別的關係
[00:14:18.000 --> 00:14:19.000]  從此以色列與神有特別的關係
[00:14:19.000 --> 00:14:23.000]  從此以色列與神有特別的關係
[00:14:23.000 --> 00:14:24.000]  從此以色列與神有特別的關係
[00:14:24.000 --> 00:14:25.000]  從此以色列與神有特別的關係
[00:14:25.000 --> 00:14:26.000]  從此以色列與神有特別的關係
[00:14:26.000 --> 00:14:27.000]  從此以色列與神有特別的關係
[00:14:27.000 --> 00:14:28.000]  從此以色列與神有特別的關係
[00:14:28.000 --> 00:14:29.000]  從此以色列與神有特別的關係
[00:14:29.000 --> 00:14:30.000]  從此以色列與神有特別的關係
[00:14:30.000 --> 00:14:31.000]  從此以色列與神有特別的關係
[00:14:31.000 --> 00:14:32.000]  從此以色列與神有特別的關係
[00:14:32.000 --> 00:14:33.000]  從此以色列與神有特別的關係
[00:14:33.000 --> 00:14:34.000]  從此以色列與神有特別的關係
[00:14:34.000 --> 00:14:35.000]  從此以色列與神有特別的關係
[00:14:35.000 --> 00:14:36.000]  從此以色列與神有特別的關係
[00:14:36.000 --> 00:14:37.000]  從此以色列與神有特別的關係
[00:14:37.000 --> 00:14:38.000]  從此以色列與神有特別的關係
[00:14:38.000 --> 00:14:49.000]  從此以色列與神有特別的關係
[00:14:49.000 --> 00:14:50.000]  從此以色列與神有特別的關係
[00:14:50.000 --> 00:14:51.000]  從此以色列與神有特別的關係
[00:14:51.000 --> 00:14:52.000]  從此以色列與神有特別的關係
[00:14:52.000 --> 00:14:53.000]  從此以色列與神有特別的關係
[00:14:53.000 --> 00:14:54.000]  從此以色列與神有特別的關係
[00:14:54.000 --> 00:14:55.000]  從此以色列與神有特別的關係
[00:14:55.000 --> 00:14:56.000]  從此以色列與神有特別的關係
[00:14:56.000 --> 00:14:57.000]  從此以色列與神有特別的關係
[00:14:57.000 --> 00:14:58.000]  從此以色列與神有特別的關係
[00:14:58.000 --> 00:14:59.000]  從此以色列與神有特別的關係
[00:14:59.000 --> 00:15:00.000]  從此以色列與神有特別的關係
[00:15:00.000 --> 00:15:01.000]  從此以色列與神有特別的關係
[00:15:01.000 --> 00:15:02.000]  從此以色列與神有特別的關係
[00:15:02.000 --> 00:15:03.000]  從此以色列與神有特別的關係
[00:15:03.000 --> 00:15:04.000]  從此以色列與神有特別的關係
[00:15:04.000 --> 00:15:09.000]  從此以色列與神有特別的關係
[00:15:09.000 --> 00:15:10.000]  從此以色列與神有特別的關係
[00:15:10.000 --> 00:15:11.000]  從此以色列與神有特別的關係
[00:15:11.000 --> 00:15:12.000]  從此以色列與神有特別的關係
[00:15:12.000 --> 00:15:13.000]  從此以色列與神有特別的關係
[00:15:13.000 --> 00:15:14.000]  從此以色列與神有特別的關係
[00:15:14.000 --> 00:15:15.000]  從此以色列與神有特別的關係
[00:15:15.000 --> 00:15:16.000]  從此以色列與神有特別的關係
[00:15:16.000 --> 00:15:17.000]  從此以色列與神有特別的關係
[00:15:17.000 --> 00:15:18.000]  從此以色列與神有特別的關係
[00:15:18.000 --> 00:15:19.000]  從此以色列與神有特別的關係
[00:15:19.000 --> 00:15:20.000]  從此以色列與神有特別的關係
[00:15:20.000 --> 00:15:21.000]  從此以色列與神有特別的關係
[00:15:21.000 --> 00:15:22.000]  從此以色列與神有特別的關係
[00:15:22.000 --> 00:15:23.000]  從此以色列與神有特別的關係
[00:15:23.000 --> 00:15:24.000]  從此以色列與神有特別的關係
[00:15:24.000 --> 00:15:35.000]  從此以色列與神有特別的關係
[00:15:35.000 --> 00:15:36.000]  從此以色列與神有特別的關係
[00:15:36.000 --> 00:15:37.000]  從此以色列與神有特別的關係
[00:15:37.000 --> 00:15:38.000]  從此以色列與神有特別的關係
[00:15:38.000 --> 00:15:39.000]  從此以色列與神有特別的關係
[00:15:39.000 --> 00:15:40.000]  從此以色列與神有特別的關係
[00:15:40.000 --> 00:15:41.000]  從此以色列與神有特別的關係
[00:15:41.000 --> 00:15:42.000]  從此以色列與神有特別的關係
[00:15:42.000 --> 00:15:43.000]  從此以色列與神有特別的關係
[00:15:43.000 --> 00:15:44.000]  從此以色列與神有特別的關係
[00:15:44.000 --> 00:15:45.000]  從此以色列與神有特別的關係
[00:15:45.000 --> 00:15:46.000]  從此以色列與神有特別的關係
[00:15:46.000 --> 00:15:47.000]  從此以色列與神有特別的關係
[00:15:47.000 --> 00:15:48.000]  從此以色列與神有特別的關係
[00:15:48.000 --> 00:15:49.000]  從此以色列與神有特別的關係
[00:15:49.000 --> 00:15:50.000]  從此以色列與神有特別的關係
[00:15:50.000 --> 00:15:55.000]  從此以色列與神有特別的關係
[00:15:55.000 --> 00:15:56.000]  從此以色列與神有特別的關係
[00:15:56.000 --> 00:15:57.000]  從此以色列與神有特別的關係
[00:15:57.000 --> 00:15:58.000]  從此以色列與神有特別的關係
[00:15:58.000 --> 00:15:59.000]  從此以色列與神有特別的關係
[00:15:59.000 --> 00:16:00.000]  從此以色列與神有特別的關係
[00:16:00.000 --> 00:16:01.000]  從此以色列與神有特別的關係
[00:16:01.000 --> 00:16:02.000]  從此以色列與神有特別的關係
[00:16:02.000 --> 00:16:03.000]  從此以色列與神有特別的關係
[00:16:03.000 --> 00:16:04.000]  從此以色列與神有特別的關係
[00:16:04.000 --> 00:16:05.000]  從此以色列與神有特別的關係
[00:16:05.000 --> 00:16:06.000]  從此以色列與神有特別的關係
[00:16:06.000 --> 00:16:07.000]  從此以色列與神有特別的關係
[00:16:07.000 --> 00:16:08.000]  從此以色列與神有特別的關係
[00:16:08.000 --> 00:16:09.000]  從此以色列與神有特別的關係
[00:16:09.000 --> 00:16:10.000]  從此以色列與神有特別的關係
[00:16:10.000 --> 00:16:20.000]  從此以色列與神有特別的關係
[00:16:20.000 --> 00:16:21.000]  從此以色列與神有特別的關係
[00:16:21.000 --> 00:16:22.000]  從此以色列與神有特別的關係
[00:16:22.000 --> 00:16:23.000]  從此以色列與神有特別的關係
[00:16:23.000 --> 00:16:24.000]  從此以色列與神有特別的關係
[00:16:24.000 --> 00:16:25.000]  從此以色列與神有特別的關係
[00:16:25.000 --> 00:16:26.000]  從此以色列與神有特別的關係
[00:16:26.000 --> 00:16:27.000]  從此以色列與神有特別的關係
[00:16:27.000 --> 00:16:28.000]  從此以色列與神有特別的關係
[00:16:28.000 --> 00:16:29.000]  從此以色列與神有特別的關係
[00:16:29.000 --> 00:16:30.000]  從此以色列與神有特別的關係
[00:16:30.000 --> 00:16:31.000]  從此以色列與神有特別的關係
[00:16:31.000 --> 00:16:32.000]  從此以色列與神有特別的關係
[00:16:32.000 --> 00:16:33.000]  從此以色列與神有特別的關係
[00:16:33.000 --> 00:16:34.000]  從此以色列與神有特別的關係
[00:16:34.000 --> 00:16:35.000]  從此以色列與神有特別的關係
[00:16:35.000 --> 00:16:41.000]  從此以色列與神有特別的關係
[00:16:41.000 --> 00:16:42.000]  從此以色列與神有特別的關係
[00:16:42.000 --> 00:16:43.000]  從此以色列與神有特別的關係
[00:16:43.000 --> 00:16:44.000]  從此以色列與神有特別的關係
[00:16:44.000 --> 00:16:45.000]  從此以色列與神有特別的關係
[00:16:45.000 --> 00:16:46.000]  從此以色列與神有特別的關係
[00:16:46.000 --> 00:16:47.000]  從此以色列與神有特別的關係
[00:16:47.000 --> 00:16:48.000]  從此以色列與神有特別的關係
[00:16:48.000 --> 00:16:49.000]  從此以色列與神有特別的關係
[00:16:49.000 --> 00:16:50.000]  從此以色列與神有特別的關係
[00:16:50.000 --> 00:16:51.000]  從此以色列與神有特別的關係
[00:16:51.000 --> 00:16:52.000]  從此以色列與神有特別的關係
[00:16:52.000 --> 00:16:53.000]  從此以色列與神有特別的關係
[00:16:53.000 --> 00:16:54.000]  從此以色列與神有特別的關係
[00:16:54.000 --> 00:16:55.000]  從此以色列與神有特別的關係
[00:16:55.000 --> 00:16:56.000]  從此以色列與神有特別的關係
[00:16:56.000 --> 00:17:07.000]  從此以色列與神有特別的關係
[00:17:27.000 --> 00:17:28.000]  從此以色列與神有特別的關係
[00:17:28.000 --> 00:17:29.000]  從此以色列與神有特別的關係
[00:17:29.000 --> 00:17:30.000]  從此以色列與神有特別的關係
[00:17:30.000 --> 00:17:31.000]  從此以色列與神有特別的關係
[00:17:31.000 --> 00:17:32.000]  從此以色列與神有特別的關係
[00:17:32.000 --> 00:17:33.000]  從此以色列與神有特別的關係
[00:17:33.000 --> 00:17:34.000]  從此以色列與神有特別的關係
[00:17:34.000 --> 00:17:35.000]  從此以色列與神有特別的關係
[00:17:35.000 --> 00:17:36.000]  從此以色列與神有特別的關係
[00:17:36.000 --> 00:17:37.000]  從此以色列與神有特別的關係
[00:17:37.000 --> 00:17:38.000]  從此以色列與神有特別的關係
[00:17:38.000 --> 00:17:39.000]  從此以色列與神有特別的關係
[00:17:39.000 --> 00:17:40.000]  從此以色列與神有特別的關係
[00:17:40.000 --> 00:17:41.000]  從此以色列與神有特別的關係
[00:17:41.000 --> 00:17:42.000]  從此以色列與神有特別的關係
[00:17:42.000 --> 00:17:43.000]  從此以色列與神有特別的關係
[00:17:43.000 --> 00:17:57.000]  從此以色列與神有特別的關係
[00:17:57.000 --> 00:17:58.000]  從此以色列與神有特別的關係
[00:17:58.000 --> 00:17:59.000]  從此以色列與神有特別的關係
[00:17:59.000 --> 00:18:00.000]  從此以色列與神有特別的關係
[00:18:00.000 --> 00:18:01.000]  從此以色列與神有特別的關係
[00:18:01.000 --> 00:18:02.000]  從此以色列與神有特別的關係
[00:18:02.000 --> 00:18:03.000]  從此以色列與神有特別的關係
[00:18:03.000 --> 00:18:04.000]  從此以色列與神有特別的關係
[00:18:04.000 --> 00:18:05.000]  從此以色列與神有特別的關係
[00:18:05.000 --> 00:18:06.000]  從此以色列與神有特別的關係
[00:18:06.000 --> 00:18:07.000]  從此以色列與神有特別的關係
[00:18:07.000 --> 00:18:08.000]  從此以色列與神有特別的關係
[00:18:08.000 --> 00:18:09.000]  從此以色列與神有特別的關係
[00:18:09.000 --> 00:18:10.000]  從此以色列與神有特別的關係
[00:18:10.000 --> 00:18:11.000]  從此以色列與神有特別的關係
[00:18:11.000 --> 00:18:12.000]  從此以色列與神有特別的關係
[00:18:12.000 --> 00:18:13.000]  從此以色列與神有特別的關係
[00:18:13.000 --> 00:18:14.000]  從此以色列與神有特別的關係
[00:18:14.000 --> 00:18:15.000]  從此以色列與神有特別的關係
[00:18:15.000 --> 00:18:16.000]  從此以色列與神有特別的關係
[00:18:16.000 --> 00:18:17.000]  從此以色列與神有特別的關係
[00:18:17.000 --> 00:18:18.000]  從此以色列與神有特別的關係
[00:18:18.000 --> 00:18:19.000]  從此以色列與神有特別的關係
[00:18:19.000 --> 00:18:20.000]  從此以色列與神有特別的關係
[00:18:20.000 --> 00:18:21.000]  從此以色列與神有特別的關係
[00:18:21.000 --> 00:18:22.000]  從此以色列與神有特別的關係
[00:18:22.000 --> 00:18:23.000]  從此以色列與神有特別的關係
[00:18:23.000 --> 00:18:24.000]  從此以色列與神有特別的關係
[00:18:24.000 --> 00:18:25.000]  從此以色列與神有特別的關係
[00:18:25.000 --> 00:18:26.000]  從此以色列與神有特別的關係
