
[00:00:00.000 --> 00:00:06.000]  邢師妹今天講的就是繼續《何聲亞書》
[00:03:47.000 --> 00:03:49.000]  而這個何聲亞
[00:03:49.000 --> 00:03:50.000]  他所講的
[00:03:50.000 --> 00:03:51.000]  他所做的
[00:03:51.000 --> 00:03:52.000]  上帝要他做行為的
[00:03:52.000 --> 00:03:56.000]  表達的宣告的時候
[00:03:56.000 --> 00:03:58.000]  他正正就是告訴了
[00:03:58.000 --> 00:04:00.000]  這班以色列的帝國聽
[00:04:00.000 --> 00:04:01.000]  以色列不是帝國
[00:04:01.000 --> 00:04:03.000]  是以色列國的子民聽
[00:04:03.000 --> 00:04:06.000]  你們如果不照上帝的吩咐去做
[00:04:06.000 --> 00:04:08.000]  你的後果是什麼
[00:04:08.000 --> 00:04:09.000]  但是頂姐妹
[00:04:09.000 --> 00:04:10.000]  很可惜
[00:04:10.000 --> 00:04:11.000]  大家都應該知道
[00:04:11.000 --> 00:04:12.000]  以色列國
[00:04:12.000 --> 00:04:14.000]  沒有猶大國那麼長
[00:04:14.000 --> 00:04:17.000]  已經在那時候
[00:04:17.000 --> 00:04:20.000]  預先被下屬帝國滅了
[00:04:20.000 --> 00:04:21.000]  所以何聲亞
[00:04:21.000 --> 00:04:22.000]  他不是一個小先知
[00:04:22.000 --> 00:04:25.000]  他是一個有上帝大能力的先知
[00:04:25.000 --> 00:04:26.000]  更加
[00:04:26.000 --> 00:04:27.000]  其實那時候
[00:04:27.000 --> 00:04:28.000]  以色列國
[00:04:28.000 --> 00:04:30.000]  他不是敬拜耶和華
[00:04:30.000 --> 00:04:32.000]  以色列國其實
[00:04:32.000 --> 00:04:34.000]  我相信有很多人會很怪
[00:04:34.000 --> 00:04:35.000]  其實你一個國家
[00:04:35.000 --> 00:04:37.000]  不敬拜真神
[00:04:37.000 --> 00:04:38.000]  有什麼問題呢
[00:04:38.000 --> 00:04:39.000]  現在很多個國家
[00:04:39.000 --> 00:04:40.000]  都不敬拜真神的
[00:04:40.000 --> 00:04:41.000]  是不是
[00:04:41.000 --> 00:04:42.000]  沒問題的
[00:04:42.000 --> 00:04:43.000]  為什麼上帝又不滅罪
[00:04:43.000 --> 00:04:45.000]  以色列又大國
[00:04:45.000 --> 00:04:47.000]  他們以前是一個國家
[00:04:47.000 --> 00:04:48.000]  他們以前是一個國家
[00:04:48.000 --> 00:04:50.000]  只不過在所羅門之後
[00:04:50.000 --> 00:04:51.000]  他們就分裂了
[00:04:51.000 --> 00:04:53.000]  而以色列這個國
[00:04:53.000 --> 00:04:54.000]  是以什麼立國呢
[00:04:54.000 --> 00:04:57.000]  是以他們的上帝去立國的
[00:04:57.000 --> 00:04:58.000]  所以上帝
[00:04:58.000 --> 00:05:00.000]  給這個以色列國出現的時候
[00:05:00.000 --> 00:05:02.000]  他們跟他們的子民
[00:05:02.000 --> 00:05:03.000]  他們說清楚
[00:05:03.000 --> 00:05:05.000]  你一路的皇帝
[00:05:05.000 --> 00:05:06.000]  你的國
[00:05:06.000 --> 00:05:08.000]  都要依靠我
[00:05:08.000 --> 00:05:10.000]  我就能夠保守你的國度
[00:05:10.000 --> 00:05:11.000]  頂姐妹
[00:05:11.000 --> 00:05:12.000]  但是很可惜
[00:05:12.000 --> 00:05:14.000]  他們知道這位
[00:05:14.000 --> 00:05:16.000]  是永生神的上帝
[00:05:16.000 --> 00:05:17.000]  他們也知道這位神
[00:05:17.000 --> 00:05:18.000]  是一位萬有
[00:05:18.000 --> 00:05:20.000]  也是帶他們脫離苦難的上帝
[00:05:20.000 --> 00:05:21.000]  不過
[00:05:21.000 --> 00:05:24.000]  無論之前多少的先知
[00:05:24.000 --> 00:05:26.000]  去出現
[00:05:26.000 --> 00:05:29.000]  他們都逃不過滅國的命運
[00:05:29.000 --> 00:05:30.000]  因為他們從來
[00:05:30.000 --> 00:05:34.000]  沒有很認真地遵守過
[00:05:34.000 --> 00:05:36.000]  上帝跟他們立的那份約
[00:05:36.000 --> 00:05:37.000]  所以河西亞先知
[00:05:37.000 --> 00:05:38.000]  他是看著以色列
[00:05:38.000 --> 00:05:41.000]  被亡國的一個先知
[00:05:41.000 --> 00:05:47.000]  聖經說到一件事
[00:05:47.000 --> 00:05:49.000]  在河西亞書
[00:05:49.000 --> 00:05:50.000]  他說
[00:05:50.000 --> 00:05:52.000]  第四章第一至二節
[00:05:52.000 --> 00:05:53.000]  他說
[00:05:53.000 --> 00:05:55.000]  全民都背棄上帝
[00:05:55.000 --> 00:05:56.000]  聽我讀出
[00:05:56.000 --> 00:05:57.000]  以色列人
[00:05:57.000 --> 00:05:59.000]  當聽耶和華的話
[00:05:59.000 --> 00:06:01.000]  耶和華指控這地的居民
[00:06:01.000 --> 00:06:03.000]  因為這地上沒有誠信
[00:06:03.000 --> 00:06:04.000]  沒有慈愛
[00:06:04.000 --> 00:06:06.000]  沒有人認識神
[00:06:06.000 --> 00:06:07.000]  為起誓
[00:06:07.000 --> 00:06:08.000]  欺騙
[00:06:08.000 --> 00:06:09.000]  殺害
[00:06:09.000 --> 00:06:10.000]  偷渡
[00:06:10.000 --> 00:06:11.000]  殘暴
[00:06:11.000 --> 00:06:12.000]  流血
[00:06:12.000 --> 00:06:13.000]  又流血
[00:06:13.000 --> 00:06:14.000]  等姐妹
[00:06:14.000 --> 00:06:16.000]  當時的以色列民
[00:06:16.000 --> 00:06:19.000]  河西亞一開始說這段話的時候
[00:06:19.000 --> 00:06:21.000]  其實他在說什麼
[00:06:21.000 --> 00:06:22.000]  以色列
[00:06:22.000 --> 00:06:23.000]  猶大國
[00:06:23.000 --> 00:06:24.000]  他說他們很熟讀律法
[00:06:24.000 --> 00:06:25.000]  無論祭司
[00:06:25.000 --> 00:06:26.000]  無論皇帝
[00:06:26.000 --> 00:06:27.000]  無論當時的居民
[00:06:27.000 --> 00:06:28.000]  他們說他們跟隨
[00:06:28.000 --> 00:06:29.000]  摩西的律法
[00:06:29.000 --> 00:06:30.000]  大家看看河西亞怎麼說
[00:06:30.000 --> 00:06:31.000]  河西亞簡直是找了
[00:06:31.000 --> 00:06:35.000]  差不多十誡當中的東西
[00:06:35.000 --> 00:06:36.000]  十誡說什麼
[00:06:36.000 --> 00:06:38.000]  你不敬拜神
[00:06:38.000 --> 00:06:40.000]  第一樣東西不敬拜神
[00:06:40.000 --> 00:06:41.000]  第二樣東西
[00:06:41.000 --> 00:06:42.000]  起誓
[00:06:42.000 --> 00:06:43.000]  欺騙
[00:06:43.000 --> 00:06:44.000]  殺害
[00:06:44.000 --> 00:06:45.000]  偷渡
[00:06:45.000 --> 00:06:46.000]  殘暴
[00:06:46.000 --> 00:06:47.000]  流血
[00:06:47.000 --> 00:06:48.000]  殺人
[00:06:48.000 --> 00:06:49.000]  其實這些不是正正十誡的東西嗎
[00:06:49.000 --> 00:06:50.000]  當以色列人說
[00:06:50.000 --> 00:06:51.000]  他很清楚十誡
[00:06:51.000 --> 00:06:54.000]  我們有遵行耶和華的律法
[00:06:54.000 --> 00:06:55.000]  但是河西亞告訴他
[00:06:55.000 --> 00:06:56.000]  你沒有
[00:06:56.000 --> 00:06:58.000]  你看看你們以色列國裡面
[00:06:58.000 --> 00:07:00.000]  什麼的案子
[00:07:00.000 --> 00:07:01.000]  什麼的罪惡
[00:07:01.000 --> 00:07:02.000]  都存在
[00:07:02.000 --> 00:07:03.000]  今天
[00:07:03.000 --> 00:07:07.000]  你看看我們的灣區
[00:07:07.000 --> 00:07:09.000]  很多的罪案
[00:07:09.000 --> 00:07:12.000]  但是我想大家專注在這裡
[00:07:12.000 --> 00:07:13.000]  我們的心
[00:07:13.000 --> 00:07:15.000]  當我們看到這些罪案
[00:07:15.000 --> 00:07:19.000]  看到這些很不好的治安的時候
[00:07:19.000 --> 00:07:20.000]  我自己也反省
[00:07:20.000 --> 00:07:21.000]  我做了這篇文章的時候
[00:07:21.000 --> 00:07:23.000]  我自己也反省
[00:07:23.000 --> 00:07:26.000]  神啊我有沒有跟他們一樣呢
[00:07:26.000 --> 00:07:27.000]  我身為神國的子民
[00:07:27.000 --> 00:07:28.000]  我身為一個基督徒
[00:07:28.000 --> 00:07:30.000]  我是不是都跟他們一樣
[00:07:30.000 --> 00:07:32.000]  你走去殺人
[00:07:32.000 --> 00:07:33.000]  你走去這樣這樣
[00:07:33.000 --> 00:07:34.000]  我很討厭
[00:07:34.000 --> 00:07:36.000]  如果我在當場
[00:07:36.000 --> 00:07:37.000]  我又是一個師傅
[00:07:37.000 --> 00:07:40.000]  當然在座也有一位武林高手
[00:07:40.000 --> 00:07:42.000]  我遲些介紹給你認識
[00:07:42.000 --> 00:07:45.000]  我這個很好的兄弟
[00:07:45.000 --> 00:07:46.000]  二十多年的兄弟
[00:07:46.000 --> 00:07:47.000]  今天來了
[00:07:47.000 --> 00:07:48.000]  他也是武林高手
[00:07:48.000 --> 00:07:49.000]  如果給我們證據
[00:07:49.000 --> 00:07:50.000]  我們也會這樣想
[00:07:50.000 --> 00:07:52.000]  哇
[00:07:52.000 --> 00:07:53.000]  插你的眼睛
[00:07:53.000 --> 00:07:54.000]  插你的鼻子
[00:07:54.000 --> 00:07:55.000]  是不是
[00:07:55.000 --> 00:07:56.000]  再不是一腳掃到你那裡
[00:07:56.000 --> 00:07:57.000]  我們也會這樣想
[00:07:57.000 --> 00:07:58.000]  我們也會很殘暴
[00:07:58.000 --> 00:07:59.000]  哇
[00:07:59.000 --> 00:08:00.000]  立刻有個反省
[00:08:00.000 --> 00:08:01.000]  神啊
[00:08:01.000 --> 00:08:04.000]  我是不是跟他們一樣呢
[00:08:04.000 --> 00:08:06.000]  當一個詠春師傅
[00:08:06.000 --> 00:08:07.000]  在台上教人愛人
[00:08:07.000 --> 00:08:09.000]  但是台下教功夫
[00:08:09.000 --> 00:08:10.000]  教人打人的時候
[00:08:10.000 --> 00:08:13.000]  我們只能夠給一個
[00:08:13.000 --> 00:08:15.000]  藉口給自己
[00:08:15.000 --> 00:08:16.000]  打自己愛一下
[00:08:16.000 --> 00:08:18.000]  不是啊弟兄姊妹
[00:08:18.000 --> 00:08:19.000]  我們今天
[00:08:19.000 --> 00:08:20.000]  是真的我們要反省自己
[00:08:20.000 --> 00:08:23.000]  我有沒有像這幫人那樣
[00:08:23.000 --> 00:08:24.000]  我們有沒有一樣
[00:08:24.000 --> 00:08:25.000]  在我們生命當中
[00:08:25.000 --> 00:08:27.000]  充滿很多的罪惡
[00:08:27.000 --> 00:08:28.000]  有我老婆真的知道
[00:08:28.000 --> 00:08:30.000]  每一次講很多的新聞的時候
[00:08:30.000 --> 00:08:31.000]  我都很激動
[00:08:31.000 --> 00:08:32.000]  充滿很多的罪惡
[00:08:32.000 --> 00:08:34.000]  思想不清潔
[00:08:34.000 --> 00:08:36.000]  我們貪心
[00:08:36.000 --> 00:08:37.000]  我們留戀了
[00:08:37.000 --> 00:08:39.000]  很多地位的東西
[00:08:39.000 --> 00:08:40.000]  弟兄姊妹
[00:08:40.000 --> 00:08:41.000]  我們今天
[00:08:41.000 --> 00:08:42.000]  河西亞不是跟
[00:08:42.000 --> 00:08:43.000]  一些未信的人說
[00:08:43.000 --> 00:08:44.000]  河西亞才是
[00:08:44.000 --> 00:08:46.000]  跟一幫以色列民
[00:08:46.000 --> 00:08:47.000]  神的子民
[00:08:47.000 --> 00:08:49.000]  去宣告這個信息
[00:08:49.000 --> 00:08:51.000]  今天我們有沒有背棄
[00:08:51.000 --> 00:08:52.000]  上帝
[00:08:52.000 --> 00:08:53.000]  好像當日
[00:08:53.000 --> 00:08:55.000]  以色列人那樣呢
[00:08:55.000 --> 00:08:56.000]  不只是這樣
[00:08:56.000 --> 00:09:01.000]  在河西亞書第四章裡
[00:09:01.000 --> 00:09:03.000]  他也說了一樣東西
[00:09:03.000 --> 00:09:05.000]  就是說
[00:09:05.000 --> 00:09:06.000]  祭司
[00:09:06.000 --> 00:09:07.000]  他當時的祭司
[00:09:07.000 --> 00:09:08.000]  其實
[00:09:08.000 --> 00:09:10.000]  祭司的責任是什麼
[00:09:10.000 --> 00:09:11.000]  祭司的責任是
[00:09:11.000 --> 00:09:13.000]  神和人之間的橋樑
[00:09:13.000 --> 00:09:14.000]  OK
[00:09:14.000 --> 00:09:15.000]  祭司的責任是很多的
[00:09:15.000 --> 00:09:16.000]  OK
[00:09:16.000 --> 00:09:17.000]  祭司
[00:09:17.000 --> 00:09:18.000]  第一是上帝所揀選的
[00:09:18.000 --> 00:09:19.000]  今天你和我都是
[00:09:19.000 --> 00:09:20.000]  祭司是上帝所揀選的
[00:09:20.000 --> 00:09:21.000]  OK
[00:09:21.000 --> 00:09:22.000]  他是亞倫的後裔
[00:09:22.000 --> 00:09:23.000]  或者大祭司
[00:09:23.000 --> 00:09:24.000]  也是亞倫的後裔
[00:09:24.000 --> 00:09:26.000]  而其他的祭司職份的東西
[00:09:26.000 --> 00:09:27.000]  是交給利美人
[00:09:27.000 --> 00:09:28.000]  第二樣東西
[00:09:28.000 --> 00:09:30.000]  祭司是負責憲制的
[00:09:30.000 --> 00:09:31.000]  OK
[00:09:31.000 --> 00:09:32.000]  就好像今天
[00:09:32.000 --> 00:09:33.000]  我們敬拜隊
[00:09:33.000 --> 00:09:34.000]  負責帶領弟兄姊妹
[00:09:34.000 --> 00:09:35.000]  一起把我們咀唇的祭
[00:09:35.000 --> 00:09:37.000]  獻上給神一樣
[00:09:37.000 --> 00:09:39.000]  祭司也是教書的
[00:09:39.000 --> 00:09:40.000]  OK
[00:09:40.000 --> 00:09:41.000]  是一個教師
[00:09:41.000 --> 00:09:43.000]  在利美記那裡說到
[00:09:43.000 --> 00:09:45.000]  祭司有很多職份的就是
[00:09:45.000 --> 00:09:47.000]  祭司是負責教導
[00:09:47.000 --> 00:09:50.000]  弟兄姊妹神的指紋
[00:09:50.000 --> 00:09:51.000]  很多屬上帝的東西
[00:09:51.000 --> 00:09:52.000]  很多的規矩
[00:09:52.000 --> 00:09:53.000]  神喜歡什麼
[00:09:53.000 --> 00:09:54.000]  不喜歡什麼
[00:09:54.000 --> 00:09:55.000]  OK
[00:09:55.000 --> 00:09:56.000]  怎樣獻祭
[00:09:56.000 --> 00:09:57.000]  怎樣為之得罪上帝
[00:09:57.000 --> 00:09:59.000]  這些是祭司教的
[00:09:59.000 --> 00:10:00.000]  我們講到的都要很清楚
[00:10:00.000 --> 00:10:02.000]  我們不可以一味
[00:10:02.000 --> 00:10:03.000]  一味在說
[00:10:03.000 --> 00:10:04.000]  上帝是多好
[00:10:04.000 --> 00:10:05.000]  多好多好
[00:10:05.000 --> 00:10:07.000]  而不將神是一個
[00:10:07.000 --> 00:10:08.000]  忌邪的神
[00:10:08.000 --> 00:10:09.000]  神是一個
[00:10:09.000 --> 00:10:11.000]  會生氣的一位上帝
[00:10:11.000 --> 00:10:12.000]  神是一個
[00:10:12.000 --> 00:10:14.000]  會審判的上帝
[00:10:14.000 --> 00:10:16.000]  告訴大家弟兄姊妹
[00:10:16.000 --> 00:10:17.000]  我們
[00:10:17.000 --> 00:10:18.000]  有時候我們
[00:10:18.000 --> 00:10:19.000]  在香港常常出現一個名詞
[00:10:19.000 --> 00:10:21.000]  叫幸福音
[00:10:21.000 --> 00:10:22.000]  幸福音
[00:10:22.000 --> 00:10:23.000]  真的
[00:10:23.000 --> 00:10:24.000]  這個是什麼呢
[00:10:24.000 --> 00:10:25.000]  大家可能沒聽過
[00:10:25.000 --> 00:10:26.000]  就是說
[00:10:26.000 --> 00:10:27.000]  我們只是想
[00:10:27.000 --> 00:10:29.000]  牧師常常說
[00:10:29.000 --> 00:10:30.000]  信耶穌得永生
[00:10:30.000 --> 00:10:31.000]  是嗎
[00:10:31.000 --> 00:10:32.000]  信耶穌是很好
[00:10:32.000 --> 00:10:33.000]  OK
[00:10:33.000 --> 00:10:34.000]  保證你的兒子考第一
[00:10:34.000 --> 00:10:35.000]  是嗎
[00:10:35.000 --> 00:10:36.000]  有的
[00:10:36.000 --> 00:10:37.000]  以前真的有的
[00:10:37.000 --> 00:10:38.000]  OK
[00:10:38.000 --> 00:10:39.000]  所以別人有一個
[00:10:39.000 --> 00:10:40.000]  錯誤的想法就是
[00:10:40.000 --> 00:10:41.000]  信耶穌什麼都好
[00:10:41.000 --> 00:10:43.000]  信耶穌什麼都OK的
[00:10:43.000 --> 00:10:44.000]  然後就成功神學出來了
[00:10:44.000 --> 00:10:47.000]  信耶穌會發達的
[00:10:47.000 --> 00:10:48.000]  但是
[00:10:48.000 --> 00:10:49.000]  忘記了一件事
[00:10:49.000 --> 00:10:50.000]  弟兄姊妹
[00:10:50.000 --> 00:10:52.000]  整團的福音是在說
[00:10:52.000 --> 00:10:53.000]  上帝是審判
[00:10:53.000 --> 00:10:54.000]  我們是有罪
[00:10:54.000 --> 00:10:57.000]  我們要來到上帝的跟前
[00:10:57.000 --> 00:10:59.000]  我們要承認自己的罪
[00:10:59.000 --> 00:11:02.000]  我們繼續走我們罪人的道路的時候
[00:11:02.000 --> 00:11:03.000]  上帝是會審判的
[00:11:03.000 --> 00:11:05.000]  你看耶穌基督說什麼
[00:11:05.000 --> 00:11:06.000]  耶穌說
[00:11:06.000 --> 00:11:07.000]  我們當審判的時候
[00:11:07.000 --> 00:11:10.000]  我們口所出的每一句說話
[00:11:10.000 --> 00:11:12.000]  神都要拿出來審判我們
[00:11:12.000 --> 00:11:13.000]  弟兄姊妹
[00:11:13.000 --> 00:11:15.000]  如果我們做
[00:11:15.000 --> 00:11:17.000]  所謂人和神之間的橋樑的時候
[00:11:17.000 --> 00:11:18.000]  我們不去說
[00:11:18.000 --> 00:11:20.000]  上帝真的要跟弟兄姊妹說的話
[00:11:20.000 --> 00:11:22.000]  我們是失敗的
[00:11:22.000 --> 00:11:23.000]  所以當時的祭司
[00:11:23.000 --> 00:11:25.000]  祂是要說一些
[00:11:25.000 --> 00:11:27.000]  什麼是上帝喜歡
[00:11:27.000 --> 00:11:28.000]  什麼是上帝不喜歡的東西
[00:11:28.000 --> 00:11:30.000]  不只是這樣
[00:11:30.000 --> 00:11:32.000]  祭司也是帶領
[00:11:32.000 --> 00:11:33.000]  子民
[00:11:33.000 --> 00:11:34.000]  神的子民
[00:11:34.000 --> 00:11:36.000]  去到神面前敬拜的職份
[00:11:36.000 --> 00:11:37.000]  所以你看現在
[00:11:37.000 --> 00:11:39.000]  很多的天主教
[00:11:39.000 --> 00:11:41.000]  東正教
[00:11:41.000 --> 00:11:42.000]  聖公會
[00:11:42.000 --> 00:11:43.000]  他們的神職人員
[00:11:43.000 --> 00:11:44.000]  他們的名字都是什麼
[00:11:44.000 --> 00:11:46.000]  都是祭司的意思
[00:11:46.000 --> 00:11:47.000]  所以其實祭司
[00:11:47.000 --> 00:11:49.000]  在他們的想法
[00:11:49.000 --> 00:11:54.000]  其實都是一個上帝和人中間的橋樑
[00:11:54.000 --> 00:11:55.000]  好了弟兄姊妹
[00:11:55.000 --> 00:11:56.000]  今天
[00:11:56.000 --> 00:11:59.000]  其實我們看回
[00:11:59.000 --> 00:12:01.000]  你今天是什麼職份
[00:12:01.000 --> 00:12:02.000]  你和我
[00:12:02.000 --> 00:12:05.000]  今天其實都是一個祭司
[00:12:05.000 --> 00:12:07.000]  我記得前書二章九節怎麼說
[00:12:07.000 --> 00:12:09.000]  唯有你們是被揀選的族類
[00:12:09.000 --> 00:12:11.000]  是有君尊的祭司
[00:12:11.000 --> 00:12:12.000]  是聖經的國度
[00:12:12.000 --> 00:12:14.000]  是屬神的子民
[00:12:14.000 --> 00:12:16.000]  要叫你們宣揚那出
[00:12:16.000 --> 00:12:17.000]  帶你們出黑暗
[00:12:17.000 --> 00:12:20.000]  入奇妙光明者的美德
[00:12:20.000 --> 00:12:21.000]  弟兄姊妹今天你和我
[00:12:21.000 --> 00:12:24.000]  原來都有這個祭司的職份
[00:12:24.000 --> 00:12:27.000]  所以並不是敬拜隊
[00:12:27.000 --> 00:12:29.000]  並不是木者
[00:12:29.000 --> 00:12:31.000]  而是今天你我
[00:12:31.000 --> 00:12:34.000]  都是一個祭司的職份
[00:12:34.000 --> 00:12:37.000]  那我們就要反省了
[00:12:37.000 --> 00:12:41.000]  當時祭司犯的罪
[00:12:41.000 --> 00:12:43.000]  在第四章第四節十節
[00:12:43.000 --> 00:12:44.000]  它有幾樣
[00:12:44.000 --> 00:12:45.000]  第一樣東西
[00:12:45.000 --> 00:12:48.000]  它說祭司是拋棄知識
[00:12:48.000 --> 00:12:50.000]  什麼叫拋棄知識
[00:12:50.000 --> 00:12:52.000]  弟兄姊妹今天我們有沒有
[00:12:52.000 --> 00:12:54.000]  好好地將上帝的知識
[00:12:54.000 --> 00:12:56.000]  藏在我們的心裡
[00:12:56.000 --> 00:12:58.000]  聖經說我將你的話
