
[00:00:00.000 --> 00:00:02.000]  各位聽眾,各位早安!
[00:04:26.000 --> 00:04:28.000]  我們在《哲學》裡面也討論過
[00:04:28.000 --> 00:04:31.000]  討論過120年還是100年
[00:04:31.000 --> 00:04:33.000]  在這裡我不跟大家討論
[00:04:33.000 --> 00:04:35.000]  在120年的時間羅亞做方舟
[00:04:35.000 --> 00:04:36.000]  他就堅持
[00:04:36.000 --> 00:04:38.000]  他堅持他的目標
[00:04:38.000 --> 00:04:41.000]  他知道清楚神要他做什麼
[00:04:41.000 --> 00:04:42.000]  所以他就去做
[00:04:42.000 --> 00:04:43.000]  就像今天
[00:04:43.000 --> 00:04:45.000]  在我們的生命裡面
[00:04:45.000 --> 00:04:47.000]  我們有沒有知道我們的目標
[00:04:47.000 --> 00:04:48.000]  有沒有堅持我們的目標呢?
[00:04:48.000 --> 00:04:49.000]  毅力帶來什麼呢?
[00:04:49.000 --> 00:04:50.000]  是不會放棄的
[00:04:50.000 --> 00:04:52.000]  目標的堅持
[00:04:52.000 --> 00:04:53.000]  就是我面對
[00:04:53.000 --> 00:04:55.000]  我見到神要這樣做的時候
[00:04:55.000 --> 00:04:57.000]  我就去做
[00:04:57.000 --> 00:04:58.000]  在我們的生命裡面
[00:04:58.000 --> 00:05:00.000]  神擺了很多計劃
[00:05:00.000 --> 00:05:01.000]  這些計劃
[00:05:01.000 --> 00:05:03.000]  我們怎麼去走呢?
[00:05:03.000 --> 00:05:04.000]  很多時候我們發覺
[00:05:04.000 --> 00:05:05.000]  我們走著走著
[00:05:05.000 --> 00:05:07.000]  我們就會放棄
[00:05:07.000 --> 00:05:08.000]  我們就不再走
[00:05:08.000 --> 00:05:10.000]  毅力帶來一個堅持
[00:05:10.000 --> 00:05:13.000]  這個堅持就向著我們的目標
[00:05:13.000 --> 00:05:15.000]  繼續走下去
[00:05:15.000 --> 00:05:16.000]  第三
[00:05:16.000 --> 00:05:19.000]  毅力帶來永不言敗的鬥志
[00:05:19.000 --> 00:05:22.000]  當我們堅持了我們的目標的時候
[00:05:22.000 --> 00:05:24.000]  當我們說我們的毅力
[00:05:24.000 --> 00:05:26.000]  是從一個負代價開始
[00:05:26.000 --> 00:05:28.000]  當我們堅持我們的目標的時候
[00:05:28.000 --> 00:05:31.000]  我們毅力帶來一個永不言敗的鬥志
[00:05:31.000 --> 00:05:33.000]  在《瑪利福音》第24章第13節
[00:05:33.000 --> 00:05:35.000]  祂說:唯有忍耐到底的
[00:05:35.000 --> 00:05:37.000]  必然得救
[00:05:37.000 --> 00:05:38.000]  很多時候
[00:05:38.000 --> 00:05:39.000]  在我的輔導過程裡面
[00:05:39.000 --> 00:05:40.000]  我見到很多人
[00:05:40.000 --> 00:05:41.000]  他們走著走著
[00:05:41.000 --> 00:05:42.000]  他們就放棄
[00:05:42.000 --> 00:05:43.000]  放棄了的時候
[00:05:43.000 --> 00:05:45.000]  他們就覺得他們的人生
[00:05:45.000 --> 00:05:46.000]  是這樣的了
[00:05:46.000 --> 00:05:47.000]  沒有辦法了
[00:05:47.000 --> 00:05:48.000]  快要終結了
[00:05:48.000 --> 00:05:49.000]  很多時候很多人
[00:05:49.000 --> 00:05:51.000]  就想到我要死了
[00:05:51.000 --> 00:05:53.000]  很多時候我們就提醒他們
[00:05:53.000 --> 00:05:54.000]  原來不是這樣的
[00:05:54.000 --> 00:05:57.000]  人生的毅力
[00:05:57.000 --> 00:05:59.000]  是帶給你一個永不言敗的鬥志
[00:05:59.000 --> 00:06:01.000]  無論怎樣都好
[00:06:01.000 --> 00:06:02.000]  我們都可以站起來的
[00:06:02.000 --> 00:06:03.000]  在這裡說
[00:06:03.000 --> 00:06:05.000]  唯有忍耐到底的
[00:06:05.000 --> 00:06:06.000]  必然得救
[00:06:06.000 --> 00:06:07.000]  當我們堅持的時候
[00:06:07.000 --> 00:06:08.000]  走下去的時候
[00:06:08.000 --> 00:06:10.000]  我們毅力帶來給我們的時候
[00:06:10.000 --> 00:06:11.000]  就會在那裡跌倒
[00:06:11.000 --> 00:06:12.000]  就在那裡站起來
[00:06:12.000 --> 00:06:14.000]  不要在那裡跌倒
[00:06:14.000 --> 00:06:15.000]  就永遠不站起來
[00:06:15.000 --> 00:06:17.000]  有很多時候很多人在那裡跌倒的時候
[00:06:17.000 --> 00:06:18.000]  倒下的時候
[00:06:18.000 --> 00:06:19.000]  他就不會再站起來
[00:06:19.000 --> 00:06:21.000]  但是毅力帶來給我們
[00:06:21.000 --> 00:06:23.000]  一個永不言敗的鬥志
[00:06:23.000 --> 00:06:25.000]  當我們有一個永不言敗的鬥志的時候
[00:06:25.000 --> 00:06:27.000]  你的生命的力量
[00:06:27.000 --> 00:06:28.000]  就會從一個
[00:06:28.000 --> 00:06:30.000]  我們叫做一個爆發力一樣
[00:06:30.000 --> 00:06:31.000]  就會爆發出來
[00:06:31.000 --> 00:06:33.000]  你的生命就會覺得豐盛
[00:06:33.000 --> 00:06:34.000]  你就會有一個
[00:06:34.000 --> 00:06:36.000]  不會停下來
[00:06:36.000 --> 00:06:38.000]  不會因為問題
[00:06:38.000 --> 00:06:39.000]  而令你挫敗
[00:06:39.000 --> 00:06:40.000]  退後
[00:06:40.000 --> 00:06:41.000]  退縮的
[00:06:41.000 --> 00:06:43.000]  一個爆發力的生命
[00:06:43.000 --> 00:06:44.000]  這個生命
[00:06:44.000 --> 00:06:46.000]  就是一個豐盛的生命
[00:06:46.000 --> 00:06:48.000]  在這裡我說了一個故事
[00:06:48.000 --> 00:06:51.000]  是一個賣番茄的窮小子的故事
[00:06:51.000 --> 00:06:53.000]  什麼叫做賣番茄的窮小子呢
[00:06:53.000 --> 00:06:54.000]  有一天
[00:06:54.000 --> 00:06:56.000]  有一個鄉村鄉下的小孩
[00:06:56.000 --> 00:06:57.000]  不是小孩
[00:06:57.000 --> 00:06:58.000]  青少年
[00:06:58.000 --> 00:07:00.000]  他就要找工作
[00:07:00.000 --> 00:07:02.000]  他覺得自己在鄉下
[00:07:02.000 --> 00:07:03.000]  賣番茄
[00:07:03.000 --> 00:07:04.000]  在鄉下種番茄
[00:07:04.000 --> 00:07:06.000]  是沒有什麼出息的
[00:07:06.000 --> 00:07:08.000]  所以他就出到城市裡面
[00:07:08.000 --> 00:07:10.000]  去找工作
[00:07:10.000 --> 00:07:11.000]  當他看到城市裡面
[00:07:11.000 --> 00:07:13.000]  有間公司請一個
[00:07:13.000 --> 00:07:14.000]  清潔
[00:07:14.000 --> 00:07:15.000]  就是請一個
[00:07:15.000 --> 00:07:18.000]  去清潔的一個職位
[00:07:18.000 --> 00:07:19.000]  他就走去
[00:07:19.000 --> 00:07:20.000]  去見工
[00:07:20.000 --> 00:07:21.000]  當他見工的時候
[00:07:21.000 --> 00:07:23.000]  那個經理
[00:07:23.000 --> 00:07:25.000]  坐在那裡看著他
[00:07:25.000 --> 00:07:26.000]  就覺得他已經是鄉下小孩了
[00:07:26.000 --> 00:07:27.000]  OK
[00:07:27.000 --> 00:07:28.000]  看著他的時候就跟他說
[00:07:28.000 --> 00:07:29.000]  他說
[00:07:29.000 --> 00:07:31.000]  我聊完天之後
[00:07:31.000 --> 00:07:32.000]  他就說
[00:07:32.000 --> 00:07:33.000]  麻煩你
[00:07:33.000 --> 00:07:34.000]  給我你的電郵地址
[00:07:34.000 --> 00:07:36.000]  如果我有消息的時候
[00:07:36.000 --> 00:07:38.000]  我就會告訴你
[00:07:38.000 --> 00:07:40.000]  這個青少年就說
[00:07:40.000 --> 00:07:43.000]  我沒有電郵地址
[00:07:43.000 --> 00:07:45.000]  我沒有電腦
[00:07:45.000 --> 00:07:47.000]  這個經理就看著他
[00:07:47.000 --> 00:07:48.000]  然後就張開嘴巴
[00:07:48.000 --> 00:07:49.000]  就跟他說
[00:07:49.000 --> 00:07:51.000]  這是什麼時代啊
[00:07:51.000 --> 00:07:53.000]  連電郵地址都沒有
[00:07:53.000 --> 00:07:54.000]  那不如呢
[00:07:54.000 --> 00:07:56.000]  你就不用找工作了
[00:07:56.000 --> 00:07:58.000]  就在那裡聊了一會
[00:07:58.000 --> 00:08:01.000]  這個窮小子就覺得很不開心了
[00:08:01.000 --> 00:08:02.000]  就想
[00:08:02.000 --> 00:08:06.000]  我電郵地址沒有
[00:08:06.000 --> 00:08:08.000]  那是不是真的找不到工作呢
[00:08:08.000 --> 00:08:09.000]  當他走出去的時候
[00:08:09.000 --> 00:08:10.000]  就在那裡聊
[00:08:10.000 --> 00:08:11.000]  走出去的時候摸摸袋子
[00:08:11.000 --> 00:08:12.000]  我有20塊
[00:08:12.000 --> 00:08:14.000]  那怎麼辦呢
[00:08:14.000 --> 00:08:15.000]  走著走著走過一個市場
[00:08:15.000 --> 00:08:18.000]  走過一個街市的時候
[00:08:18.000 --> 00:08:20.000]  他見到一些番茄
[00:08:20.000 --> 00:08:21.000]  見到番茄
[00:08:21.000 --> 00:08:22.000]  他就想起
[00:08:22.000 --> 00:08:23.000]  我家種番茄
[00:08:23.000 --> 00:08:25.000]  我可以賣番茄
[00:08:25.000 --> 00:08:27.000]  那他就拿了20塊
[00:08:27.000 --> 00:08:29.000]  去賣了一籮番茄
[00:08:29.000 --> 00:08:30.000]  然後他做什麼呢
[00:08:30.000 --> 00:08:32.000]  他就開始逐家逐家拍門
[00:08:32.000 --> 00:08:33.000]  去賣番茄
[00:08:33.000 --> 00:08:35.000]  那他整天做完之後
[00:08:35.000 --> 00:08:37.000]  他就得到不單20塊
[00:08:37.000 --> 00:08:38.000]  他double了他的價錢
[00:08:38.000 --> 00:08:40.000]  明天又去賣
[00:08:40.000 --> 00:08:42.000]  那20塊又去賣了兩籮番茄
[00:08:42.000 --> 00:08:44.000]  他就繼續做
[00:08:44.000 --> 00:08:45.000]  於是就在一年的時間
[00:08:45.000 --> 00:08:48.000]  他建立了自己賣番茄的事業
[00:08:48.000 --> 00:08:50.000]  然後再過了兩年的時間
[00:08:50.000 --> 00:08:51.000]  他賣番茄的時候
[00:08:51.000 --> 00:08:53.000]  一籮一籮就開始做茄汁了
[00:08:53.000 --> 00:08:55.000]  相信大家都吃茄汁的
[00:08:55.000 --> 00:08:57.000]  我家裡也有一支茄汁的
[00:08:57.000 --> 00:08:58.000]  他想做茄汁
[00:08:58.000 --> 00:09:00.000]  然後他慢慢就開始做罐頭了
[00:09:00.000 --> 00:09:01.000]  做了五年的時間
[00:09:01.000 --> 00:09:03.000]  他就成立了番茄王國
[00:09:03.000 --> 00:09:04.000]  五年的時間
[00:09:04.000 --> 00:09:05.000]  由於他的努力
[00:09:05.000 --> 00:09:06.000]  他的永不言敗
[00:09:06.000 --> 00:09:07.000]  他的鬥志
[00:09:07.000 --> 00:09:09.000]  令到他成立了一個番茄王國
[00:09:09.000 --> 00:09:11.000]  故事不是這樣就結束了
[00:09:11.000 --> 00:09:12.000]  他成立番茄王國的時候
[00:09:12.000 --> 00:09:14.000]  因為他開始大了
[00:09:14.000 --> 00:09:15.000]  他知道一個大的公司
[00:09:15.000 --> 00:09:16.000]  在現代社會裡面
[00:09:16.000 --> 00:09:19.000]  需要有電腦的系統
[00:09:19.000 --> 00:09:23.000]  所以他就開始登報請IT的人
[00:09:23.000 --> 00:09:25.000]  去幫他成立一個系統
[00:09:25.000 --> 00:09:26.000]  好了
[00:09:26.000 --> 00:09:27.000]  很多人來見公
[00:09:27.000 --> 00:09:29.000]  有一天有一個人來見公
[00:09:29.000 --> 00:09:32.000]  進來的時候看見他
[00:09:32.000 --> 00:09:34.000]  他就看一看他
[00:09:34.000 --> 00:09:36.000]  原來這個就是那天
[00:09:36.000 --> 00:09:39.000]  問他有沒有電郵地址的那個經理
[00:09:39.000 --> 00:09:44.000]  等於是魏力帶來永不言敗
[00:09:44.000 --> 00:09:46.000]  是不是我沒有那樣東西
[00:09:46.000 --> 00:09:47.000]  我就放棄呢
[00:09:47.000 --> 00:09:48.000]  是不是我沒有那樣東西
[00:09:48.000 --> 00:09:50.000]  我就不用再做呢
[00:09:50.000 --> 00:09:51.000]  很多時候你會發覺
[00:09:51.000 --> 00:09:53.000]  我們的藉口就是我沒有
[00:09:53.000 --> 00:09:54.000]  他們有我沒有
[00:09:54.000 --> 00:09:55.000]  那怎麼辦呢
[00:09:55.000 --> 00:09:56.000]  那算了
[00:09:56.000 --> 00:09:57.000]  就不做了
[00:09:57.000 --> 00:09:59.000]  魏力帶來一個永不言敗的鬥志
[00:09:59.000 --> 00:10:00.000]  就是我沒有這東西
[00:10:00.000 --> 00:10:01.000]  不要緊
[00:10:01.000 --> 00:10:02.000]  或者我去學
[00:10:02.000 --> 00:10:03.000]  如果我覺得我沒有這東西
[00:10:03.000 --> 00:10:04.000]  不要緊
[00:10:04.000 --> 00:10:05.000]  我有沒有另外一樣東西
[00:10:05.000 --> 00:10:06.000]  可以更加幫到我
[00:10:06.000 --> 00:10:07.000]  去繼續走下去呢
[00:10:07.000 --> 00:10:08.000]  神造人
[00:10:08.000 --> 00:10:10.000]  不是只給你一樣東西
[00:10:10.000 --> 00:10:11.000]  神造人
[00:10:11.000 --> 00:10:12.000]  不是只給你一個電腦
[00:10:12.000 --> 00:10:14.000]  不是只給你一個電郵
[00:10:14.000 --> 00:10:15.000]  不是只給你一個面書
[00:10:15.000 --> 00:10:16.000]  不是就是這麼簡單
[00:10:16.000 --> 00:10:17.000]  神給我們
[00:10:17.000 --> 00:10:18.000]  在我們裡面
[00:10:18.000 --> 00:10:20.000]  是有很多東西的
[00:10:20.000 --> 00:10:22.000]  你看到別人有
[00:10:22.000 --> 00:10:23.000]  可能你沒有
[00:10:23.000 --> 00:10:24.000]  但你有另外一樣東西
[00:10:24.000 --> 00:10:26.000]  神給我們的
[00:10:26.000 --> 00:10:28.000]  不是沒有的東西
[00:10:28.000 --> 00:10:29.000]  我記得我說過
[00:10:29.000 --> 00:10:30.000]  神給我們的
[00:10:30.000 --> 00:10:31.000]  是很多的東西
[00:10:31.000 --> 00:10:32.000]  但很可惜
[00:10:32.000 --> 00:10:34.000]  我們只是單單看著我沒有
[00:10:34.000 --> 00:10:35.000]  而我們就覺得不做了
[00:10:35.000 --> 00:10:36.000]  算了
[00:10:36.000 --> 00:10:37.000]  不去
[00:10:37.000 --> 00:10:38.000]  但魏力不是這樣的
[00:10:38.000 --> 00:10:40.000]  魏力是永不言敗的鬥志
[00:10:40.000 --> 00:10:41.000]  就是我沒有這東西
[00:10:41.000 --> 00:10:42.000]  不要緊
[00:10:42.000 --> 00:10:43.000]  我再來過
[00:10:43.000 --> 00:10:44.000]  我找另外一樣東西補足我
[00:10:44.000 --> 00:10:45.000]  去幫助我
[00:10:45.000 --> 00:10:46.000]  從那樣東西那裡去發展
[00:10:46.000 --> 00:10:48.000]  聽姐妹
[00:10:48.000 --> 00:10:49.000]  永不言敗的鬥志
[00:10:49.000 --> 00:10:50.000]  是魏力
[00:10:50.000 --> 00:10:52.000]  我們有沒有這個魏力呢
[00:10:52.000 --> 00:10:53.000]  買番茄的小朋友
[00:10:53.000 --> 00:10:54.000]  這個小孩子
[00:10:54.000 --> 00:10:55.000]  這個青年人
[00:10:55.000 --> 00:10:56.000]  五年之間
[00:10:56.000 --> 00:10:58.000]  他不是因為沒有電
[00:10:58.000 --> 00:10:59.000]  不是去電工的時候
[00:10:59.000 --> 00:11:00.000]  因為沒有電油
[00:11:00.000 --> 00:11:01.000]  而死死氣氣
[00:11:01.000 --> 00:11:02.000]  算了
[00:11:02.000 --> 00:11:03.000]  沒有了
[00:11:03.000 --> 00:11:04.000]  罷了
[00:11:04.000 --> 00:11:05.000]  我回鄉下了
[00:11:05.000 --> 00:11:06.000]  不是這樣
[00:11:06.000 --> 00:11:07.000]  他說不要緊
[00:11:07.000 --> 00:11:08.000]  我還有二十元
[00:11:08.000 --> 00:11:09.000]  我還可以做回我的本行
[00:11:09.000 --> 00:11:10.000]  我還可以努力
[00:11:10.000 --> 00:11:12.000]  在那裡我再去賺錢
[00:11:12.000 --> 00:11:13.000]  聽姐妹
[00:11:13.000 --> 00:11:14.000]  神給我們的
[00:11:14.000 --> 00:11:16.000]  我們有沒有努力的
[00:11:16.000 --> 00:11:17.000]  去賺回來
[00:11:17.000 --> 00:11:19.000]  還是說算數
[00:11:19.000 --> 00:11:21.000]  好像那個五千的
[00:11:21.000 --> 00:11:22.000]  二千的
[00:11:22.000 --> 00:11:23.000]  一千的
[00:11:23.000 --> 00:11:24.000]  將那個一千的銀子
[00:11:24.000 --> 00:11:25.000]  埋在地上
[00:11:25.000 --> 00:11:26.000]  就算數
[00:11:26.000 --> 00:11:27.000]  就是這樣
[00:11:27.000 --> 00:11:30.000]  我們的魏力
[00:11:30.000 --> 00:11:32.000]  是一個永不言敗的鬥志
[00:11:32.000 --> 00:11:34.000]  第四
[00:11:34.000 --> 00:11:35.000]  魏力是什麼呢
[00:11:35.000 --> 00:11:36.000]  魏力帶出勝利者
[00:11:36.000 --> 00:11:39.000]  當我們有一個永不言敗的鬥志的時候
[00:11:39.000 --> 00:11:40.000]  你就會有一天
[00:11:40.000 --> 00:11:41.000]  看到你的終點
[00:11:41.000 --> 00:11:42.000]  你去到那裡的時候
[00:11:42.000 --> 00:11:44.000]  你就是一個勝利者
[00:11:44.000 --> 00:11:45.000]  很多時候
[00:11:45.000 --> 00:11:47.000]  勝利者不是很多個
[00:11:47.000 --> 00:11:48.000]  跑步那些
[00:11:48.000 --> 00:11:50.000]  去跑步那些
[00:11:50.000 --> 00:11:51.000]  衝過終點的
[00:11:51.000 --> 00:11:53.000]  可能只有一個
[00:11:53.000 --> 00:11:54.000]  但問題是
[00:11:54.000 --> 00:11:55.000]  其他那些
[00:11:55.000 --> 00:11:56.000]  是不是衝過去了
[00:11:56.000 --> 00:11:57.000]  我不用走了
[00:11:57.000 --> 00:11:58.000]  算數了
[00:11:58.000 --> 00:11:59.000]  是不是這樣呢
[00:11:59.000 --> 00:12:00.000]  不是
[00:12:00.000 --> 00:12:01.000]  而是說
[00:12:01.000 --> 00:12:02.000]  他這次不得不緊要
[00:12:02.000 --> 00:12:03.000]  我不明不現
[00:12:03.000 --> 00:12:04.000]  但是你帶我跟著去
[00:12:04.000 --> 00:12:06.000]  可能下一次是我贏的
[00:12:06.000 --> 00:12:07.000]  明不明
[00:12:07.000 --> 00:12:09.000]  這個就是魏力帶出的勝利者林戰
[00:12:09.000 --> 00:12:11.000]  九章第26節
[00:12:11.000 --> 00:12:12.000]  他說
[00:12:12.000 --> 00:12:13.000]  所以我奔跑
[00:12:13.000 --> 00:12:14.000]  不是無定向
[00:12:14.000 --> 00:12:15.000]  不是打空氣的
[00:12:15.000 --> 00:12:16.000]  在《費利比書》那裡說
[00:12:16.000 --> 00:12:18.000]  我不是說我已經得著了
[00:12:18.000 --> 00:12:19.000]  已經完全了
[00:12:19.000 --> 00:12:22.000]  那是我竭力的追求
[00:12:22.000 --> 00:12:24.000]  或者我可以得著基督耶穌
[00:12:24.000 --> 00:12:25.000]  所得著我的
[00:12:25.000 --> 00:12:27.000]  他聽了之後會說
[00:12:27.000 --> 00:12:29.000]  我不是以為自己已經得著了
[00:12:29.000 --> 00:12:30.000]  只有一件事
[00:12:30.000 --> 00:12:31.000]  忘記背後
[00:12:31.000 --> 00:12:33.000]  老鹿面前向著標竿直爬
[00:12:33.000 --> 00:12:34.000]  要得著神基督
[00:12:34.000 --> 00:12:37.000]  在我裡面照我來得的象徵
[00:12:37.000 --> 00:12:39.000]  一個勝利者
[00:12:39.000 --> 00:12:40.000]  一個勝利者
[00:12:40.000 --> 00:12:41.000]  OK
[00:12:41.000 --> 00:12:43.000]  在《啟示錄》第三章第五節
[00:12:43.000 --> 00:12:44.000]  而他犯得勝的
[00:12:44.000 --> 00:12:46.000]  必這樣穿白衣
[00:12:46.000 --> 00:12:49.000]  我也必不從生命冊圖滅他的名
[00:12:49.000 --> 00:12:51.000]  且要在我父面前
[00:12:51.000 --> 00:12:53.000]  和我父忠使者面前
[00:12:53.000 --> 00:12:55.000]  認他的名
[00:12:55.000 --> 00:12:58.000]  並且將來在神的面前
[00:12:58.000 --> 00:12:59.000]  得勝的
[00:12:59.000 --> 00:13:00.000]  有白袍的
[00:13:00.000 --> 00:13:02.000]  是誰呢
[00:13:02.000 --> 00:13:04.000]  魏力帶出勝利者
[00:13:04.000 --> 00:13:06.000]  這個勝利在這個世界裡面
[00:13:06.000 --> 00:13:08.000]  不是代表我們沒有困難
[00:13:08.000 --> 00:13:09.000]  在這個世界裡面
[00:13:09.000 --> 00:13:11.000]  不是代表我們一帆風順
[00:13:11.000 --> 00:13:13.000]  但勝利者就是我們最忠
[00:13:13.000 --> 00:13:14.000]  我們堅持我們自己
[00:13:14.000 --> 00:13:18.000]  我們的魏力令我們的鬥志繼續下去
[00:13:18.000 --> 00:13:21.000]  我們的魏力令我們堅持我們的目標
[00:13:21.000 --> 00:13:24.000]  我們的魏力令我們繼續走下去
[00:13:24.000 --> 00:13:26.000]  我們有豐盛的人生就是這樣
