
[00:00:00.000 --> 00:00:02.000]  鼎姊妹主內平安
[00:04:47.560 --> 00:04:49.600]  其實是在講就在的說話
[00:04:49.600 --> 00:04:50.840]  是一些警告
[00:04:50.840 --> 00:04:53.440]  是一些描述
[00:04:53.440 --> 00:04:56.360]  而摩西的祝福又是怎樣的呢?
[00:04:56.360 --> 00:04:57.560]  四百年之後
[00:04:57.560 --> 00:04:59.600]  神興起摩西
[00:04:59.600 --> 00:05:00.640]  這四十年來
[00:05:00.640 --> 00:05:03.640]  摩西就是陪著一班新一代的以色列人
[00:05:03.640 --> 00:05:05.360]  在曠野成長
[00:05:05.360 --> 00:05:06.200]  陪伴他們
[00:05:06.200 --> 00:05:07.800]  預備他們要進入迦南
[00:05:07.800 --> 00:05:09.520]  進入新的一頁
[00:05:09.520 --> 00:05:13.320]  摩西在當時用一個屬靈爸爸的身份
[00:05:13.320 --> 00:05:15.040]  在他臨離開之前
[00:05:15.040 --> 00:05:17.200]  就按著聖靈給他的感動
[00:05:17.200 --> 00:05:18.760]  向著這十二支派
[00:05:18.760 --> 00:05:20.600]  他所認識的十二支派
[00:05:20.600 --> 00:05:22.200]  來發出的預言
[00:05:22.200 --> 00:05:23.680]  發出祝福
[00:05:23.680 --> 00:05:25.320]  不過摩西的祝福
[00:05:25.320 --> 00:05:27.680]  卻是要講神的恩典
[00:05:27.680 --> 00:05:29.000]  神的工作
[00:05:29.000 --> 00:05:31.080]  他要講的不是人的軟弱
[00:05:31.080 --> 00:05:34.480]  是講神要怎樣在這十二支派身上
[00:05:34.480 --> 00:05:37.640]  成就祂自己恩典的作為
[00:05:37.640 --> 00:05:40.640]  可能你會問幾千年前
[00:05:40.640 --> 00:05:41.960]  這個族長
[00:05:41.960 --> 00:05:43.600]  為十二支派的祝福
[00:05:43.600 --> 00:05:46.400]  跟我今天有甚麼關係呢?
[00:05:46.400 --> 00:05:48.560]  其實以色列十二支派
[00:05:48.560 --> 00:05:49.440]  在昔日
[00:05:49.440 --> 00:05:51.760]  由十二支派組成一個民族
[00:05:51.760 --> 00:05:53.240]  一個群體
[00:05:53.240 --> 00:05:56.160]  而這個群體正正是上帝
[00:05:56.160 --> 00:05:59.800]  整個救恩計劃的一部份
[00:05:59.800 --> 00:06:03.160]  昔日舊約的十二支派來到今日新約
[00:06:03.160 --> 00:06:05.640]  是耶穌的十二門徒
[00:06:05.640 --> 00:06:08.920]  而新約由十二門徒發展到整個教會
[00:06:08.920 --> 00:06:11.160]  發展到整個神的國度
[00:06:11.160 --> 00:06:14.840]  當中包括今日的你和我
[00:06:14.840 --> 00:06:16.680]  所以十二支派
[00:06:16.680 --> 00:06:19.280]  我們可以從一個這樣的角度去看
[00:06:19.280 --> 00:06:23.480]  其實是在講不同的性情品格和特質
[00:06:23.480 --> 00:06:25.040]  這些特質、品格
[00:06:25.040 --> 00:06:28.400]  其實都是出現在我們每一個人生命裏面
[00:06:28.400 --> 00:06:30.480]  甚至乎是我們的小組裏面
[00:06:30.480 --> 00:06:33.800]  又或者是我們整個群體的身上
[00:06:33.800 --> 00:06:36.280]  有時候是同時會出現這些特質
[00:06:36.280 --> 00:06:40.600]  有時候是在不同的階段來呈現
[00:06:40.600 --> 00:06:44.120]  所以今日我很想嘗試從雅各的祝福
[00:06:44.120 --> 00:06:45.240]  摩西的祝福
[00:06:45.240 --> 00:06:46.920]  將它做一個比較
[00:06:46.920 --> 00:06:48.280]  來思想一下
[00:06:48.280 --> 00:06:49.680]  究竟這個祝福
[00:06:49.680 --> 00:06:52.200]  對我們今日作為基督的門徒
[00:06:52.200 --> 00:06:53.880]  作為我們基督的群體
[00:06:53.880 --> 00:06:57.000]  帶來甚麼的勸勉和提醒
[00:06:57.000 --> 00:06:58.560]  不過因為時間關係
[00:06:58.560 --> 00:07:02.760]  所以我只跟大家看三個人物
[00:07:02.760 --> 00:07:05.440]  第一個要跟大家說的是裏面
[00:07:05.440 --> 00:07:07.000]  裏面是誰呢?
[00:07:07.000 --> 00:07:09.320]  裏面就是雅各的大兒子
[00:07:09.320 --> 00:07:13.120]  當時如果按猶太文化的傳統
[00:07:13.120 --> 00:07:16.560]  做長子的地位其實是很超越
[00:07:16.560 --> 00:07:18.040]  所以如果你看聖經
[00:07:18.040 --> 00:07:21.520]  你會看到雅各為裏面祝福的時候
[00:07:21.520 --> 00:07:24.600]  他多次提到超越這個字
[00:07:24.600 --> 00:07:27.800]  他說裏面你是我的長子
[00:07:27.800 --> 00:07:29.920]  有超越的尊榮
[00:07:29.920 --> 00:07:32.880]  有超越的權力
[00:07:32.880 --> 00:07:36.160]  做長子在當時有繼承權
[00:07:36.160 --> 00:07:37.840]  有君王的職份
[00:07:37.840 --> 00:07:39.760]  有祭司的職份
[00:07:39.760 --> 00:07:42.440]  甚至有商份的產業
[00:07:42.440 --> 00:07:45.720]  這個是裏面與生俱來的身份
[00:07:45.720 --> 00:07:48.320]  是上帝賜給他的
[00:07:48.320 --> 00:07:50.640]  不過裏面的成長環境
[00:07:50.640 --> 00:07:52.600]  令他對這個長子的身份
[00:07:52.600 --> 00:07:55.600]  很不安全
[00:07:55.600 --> 00:07:58.560]  他的媽媽尼亞一直都失寵
[00:07:58.560 --> 00:08:00.560]  而裏面自己的出身
[00:08:00.560 --> 00:08:04.680]  他的名字其實都在反映媽媽的失意
[00:08:04.680 --> 00:08:05.920]  他的名字是甚麼呢?
[00:08:05.920 --> 00:08:07.240]  裏面的名字就說
[00:08:07.240 --> 00:08:09.160]  看看是個兒子
[00:08:09.160 --> 00:08:11.600]  媽媽以為生了他這個兒子
[00:08:11.600 --> 00:08:15.040]  自己就能夠得到老公的寵愛
[00:08:15.040 --> 00:08:17.360]  不過裏面看到的是甚麼呢?
[00:08:17.360 --> 00:08:18.720]  他看到的就是爸爸
[00:08:18.720 --> 00:08:21.000]  只是鍾情於拉傑
[00:08:21.000 --> 00:08:22.800]  他第二個太太
[00:08:22.800 --> 00:08:23.840]  他看到的是
[00:08:23.840 --> 00:08:26.040]  爸爸更加將所有的寵愛
[00:08:26.040 --> 00:08:30.280]  都放在他與拉傑所身的弱勢身上
[00:08:30.280 --> 00:08:32.080]  其實按道理
[00:08:32.080 --> 00:08:34.600]  無論爸爸是否鍾意自己
[00:08:34.600 --> 00:08:35.840]  長子的名份
[00:08:35.840 --> 00:08:36.800]  已經是一個事實
[00:08:36.800 --> 00:08:38.760]  是不會改變
[00:08:38.760 --> 00:08:42.040]  不過有時心魔就是心魔
[00:08:42.040 --> 00:08:44.360]  客觀環境告訴裏面
[00:08:44.360 --> 00:08:46.280]  其實弱勢像長子
[00:08:46.280 --> 00:08:48.760]  多於自己像長子
[00:08:48.760 --> 00:08:50.280]  或者就是這個心魔
[00:08:50.280 --> 00:08:52.200]  令裏面很怕失去
[00:08:52.200 --> 00:08:54.480]  很怕失去這個長子的名份
[00:08:54.480 --> 00:08:56.480]  令到他很沒有信心
[00:08:56.480 --> 00:08:58.200]  所以要做一些事
[00:08:58.200 --> 00:09:01.680]  來證明自己這個身份
[00:09:01.680 --> 00:09:05.760]  不過有時當我們細心思想
[00:09:05.760 --> 00:09:07.120]  只要你是的
[00:09:07.120 --> 00:09:08.000]  你就是
[00:09:08.000 --> 00:09:09.640]  你越做一些事的時候
[00:09:09.640 --> 00:09:12.240]  反而就越做越和
[00:09:12.240 --> 00:09:14.320]  而裏面不單止是這樣
[00:09:14.320 --> 00:09:15.560]  反而到後來
[00:09:15.560 --> 00:09:18.440]  甚至他超越了應有的界線
[00:09:18.440 --> 00:09:20.200]  為了保存這個身份
[00:09:20.200 --> 00:09:21.760]  他做了些甚麼呢?
[00:09:21.760 --> 00:09:24.840]  就是當他在他爸爸的愛妻
[00:09:24.840 --> 00:09:27.840]  拉潔難產之後
[00:09:27.840 --> 00:09:30.960]  裏面走去和拉潔的婢女
[00:09:30.960 --> 00:09:34.920]  同時也是他爸爸的妾有嫌
[00:09:34.920 --> 00:09:37.280]  有人說可能這個舉動
[00:09:37.280 --> 00:09:39.240]  只不過是出於情慾
[00:09:39.240 --> 00:09:41.640]  裏面恃著自己做長子
[00:09:41.640 --> 00:09:42.640]  有權有勢
[00:09:42.640 --> 00:09:47.040]  所以走去欺負這個失去主母的婢女
[00:09:47.040 --> 00:09:48.120]  又有人說
[00:09:48.120 --> 00:09:51.640]  可能裏面就是想幫媽媽確保她的位置
[00:09:51.640 --> 00:09:53.600]  叫這個妾攝拉
[00:09:53.600 --> 00:09:55.480]  不會取代拉潔的位置
[00:09:55.480 --> 00:09:57.560]  但是他也能夠確保
[00:09:57.560 --> 00:10:00.680]  裏面自己的這個長子的地位
[00:10:00.680 --> 00:10:02.000]  甚至有人說
[00:10:02.000 --> 00:10:06.160]  其實裏面是真心想向爸爸宣示主權
[00:10:06.160 --> 00:10:07.240]  因為爸爸還沒死
[00:10:07.240 --> 00:10:08.800]  你已經做了這樣的動作
[00:10:08.800 --> 00:10:10.240]  其實就是在告訴他
[00:10:10.240 --> 00:10:11.720]  我才是長子
[00:10:11.720 --> 00:10:15.920]  我才有權取代你的地位
[00:10:15.920 --> 00:10:17.880]  裏面這個行為
[00:10:17.880 --> 00:10:20.360]  無論甚麼原因
[00:10:20.360 --> 00:10:24.640]  他都超越了他應有的本分和界線
[00:10:24.640 --> 00:10:27.040]  這個舉動其實是甚麼呢
[00:10:27.040 --> 00:10:28.560]  是犯奸淫
[00:10:28.560 --> 00:10:31.200]  而犯奸淫當時是一個大罪
[00:10:31.200 --> 00:10:33.280]  可以被石頭扔死
[00:10:33.280 --> 00:10:37.600]  甚至乎在當時的文化裏面可以滅族
[00:10:37.600 --> 00:10:39.800]  雅歌聖經記載
[00:10:39.800 --> 00:10:40.960]  說他知道這件事
[00:10:40.960 --> 00:10:43.240]  不過一直都沒有出聲
[00:10:43.240 --> 00:10:46.120]  可能一直在等裏面認錯
[00:10:46.120 --> 00:10:49.480]  不過聖經沒有記載有這個記號
[00:10:49.480 --> 00:10:51.200]  終於等到何時
[00:10:51.200 --> 00:10:52.520]  他講出這個事實呢
[00:10:52.520 --> 00:10:54.920]  就等到雅歌臨終之前
[00:10:54.920 --> 00:10:56.840]  他為裏面祝福的時候
[00:10:56.840 --> 00:10:59.640]  他在眾人面前公開這個罪行
[00:10:59.640 --> 00:11:03.600]  叫裏面失卻長子的名分
[00:11:03.600 --> 00:11:05.440]  說他是做爸爸
[00:11:05.440 --> 00:11:06.600]  愛之心
[00:11:06.600 --> 00:11:07.520]  責之詞
[00:11:07.520 --> 00:11:09.680]  他安置上帝給他的感動
[00:11:09.680 --> 00:11:12.600]  來指出裏面的罪行
[00:11:12.600 --> 00:11:14.080]  他要管教裏面
[00:11:14.080 --> 00:11:17.880]  期望他生命要帶來改變
[00:11:17.880 --> 00:11:20.720]  今天不知道我們的生命當中
[00:11:20.720 --> 00:11:23.440]  有沒有裏面的影子呢
[00:11:23.440 --> 00:11:25.560]  我們現在作為現代基督徒
[00:11:25.560 --> 00:11:26.440]  其實有沒有一些東西
[00:11:26.440 --> 00:11:29.040]  其實上帝應許已經給了我們
[00:11:29.040 --> 00:11:30.760]  已經賜了給我們
[00:11:30.760 --> 00:11:33.440]  會不會有一些因為客觀環境的限制
[00:11:33.440 --> 00:11:34.680]  艱難
[00:11:34.680 --> 00:11:37.800]  有時候會叫我們同樣信不過神
[00:11:37.800 --> 00:11:38.520]  是信
[00:11:38.520 --> 00:11:40.000]  不過信不夠
[00:11:40.000 --> 00:11:43.000]  以至於我們經常用方法自己去抓
[00:11:43.000 --> 00:11:45.120]  自己去抓住
[00:11:45.120 --> 00:11:46.480]  甚至去到一個點
[00:11:46.480 --> 00:11:47.560]  去cross the line
[00:11:47.560 --> 00:11:49.200]  去越過應有的界線
[00:11:49.200 --> 00:11:53.840]  而帶來沉重的後果呢
[00:11:53.840 --> 00:11:54.800]  不知道呢
[00:11:54.800 --> 00:11:59.240]  如果我們是當日裏面的子孫
[00:11:59.240 --> 00:12:03.320]  在雅各口中聽到這件事的時候
[00:12:03.320 --> 00:12:06.400]  我們的心情會是怎樣呢
[00:12:06.400 --> 00:12:07.920]  當聽到這件事
[00:12:07.920 --> 00:12:10.000]  作為裏面的後代
[00:12:10.000 --> 00:12:12.440]  帶著這個歷史的印記
[00:12:12.440 --> 00:12:14.960]  會是一種什麼的味道呢
[00:12:14.960 --> 00:12:16.720]  可能會覺得很醜
[00:12:16.720 --> 00:12:18.480]  甚至乎可能會覺得很害怕
[00:12:18.480 --> 00:12:20.080]  上帝是否真的會
[00:12:20.080 --> 00:12:20.960]  會不會因為這樣
[00:12:20.960 --> 00:12:22.240]  真的會懲罰我們
[00:12:22.240 --> 00:12:23.240]  滅我們族
[00:12:23.240 --> 00:12:27.160]  連這個支派都不存在呢
[00:12:27.160 --> 00:12:29.360]  不過神很有恩典
[00:12:29.360 --> 00:12:30.600]  很有憐憫
[00:12:30.600 --> 00:12:31.840]  神母說你這麼差
[00:12:31.840 --> 00:12:33.320]  我不要你
[00:12:33.320 --> 00:12:35.200]  而我們從四百年之後
[00:12:35.200 --> 00:12:38.000]  我們透過魔西
[00:12:38.000 --> 00:12:41.200]  向裏面發放的這個祝福
[00:12:41.200 --> 00:12:43.600]  我們見到恩典的記號
[00:12:43.600 --> 00:12:44.920]  魔西在四百年後
[00:12:44.920 --> 00:12:48.040]  向裏面的祝福是說什麼的呢
[00:12:48.040 --> 00:12:50.200]  祂說願裏面存活
[00:12:50.200 --> 00:12:51.640]  不致死亡
[00:12:51.640 --> 00:12:54.160]  雖然祂人丁稀少
[00:12:54.160 --> 00:12:55.960]  而當我們看其他譯本
[00:12:55.960 --> 00:12:58.600]  新譯本和其他英文譯本的時候
[00:12:58.600 --> 00:13:01.240]  祂將這一句來譯成
[00:13:01.240 --> 00:13:03.960]  願祂的人數不致稀少
[00:13:03.960 --> 00:13:06.360]  祂說願裏面存活不致死亡
[00:13:06.360 --> 00:13:10.080]  願祂的人數不致稀少
[00:13:10.080 --> 00:13:13.800]  我們從魔西這個祝福裏面
[00:13:13.800 --> 00:13:16.200]  我們見到上帝一隻字
[00:13:16.200 --> 00:13:18.160]  都沒有提過昔日的罪
[00:13:18.160 --> 00:13:21.960]  反而處處流露著恩典、慈愛
[00:13:21.960 --> 00:13:23.320]  裏面在當時
[00:13:23.320 --> 00:13:25.040]  這個支柏已經不是長子
[00:13:25.040 --> 00:13:28.040]  其實本來可以不在祝福裏面
[00:13:28.040 --> 00:13:29.440]  甚至乎就算是祝福
[00:13:29.440 --> 00:13:31.800]  都可以放在後一點的位置
[00:13:31.800 --> 00:13:33.600]  但我們見到
[00:13:33.600 --> 00:13:36.200]  祂反而是神透過魔西
[00:13:36.200 --> 00:13:40.200]  第一個要祂賜福的對象
[00:13:40.200 --> 00:13:42.000]  願裏面存活
[00:13:42.000 --> 00:13:45.200]  存活其實就是說你要擁有生命
[00:13:45.200 --> 00:13:47.680]  生命這個字從屬靈的角度去看
[00:13:47.680 --> 00:13:50.600]  可以指裏面是要從昔日的罪
[00:13:50.600 --> 00:13:52.640]  帶來的軟弱、沮喪
[00:13:52.640 --> 00:13:56.960]  甚至死亡裏面要來復原的意思
[00:13:56.960 --> 00:13:59.960]  生命如果從肉身的角度去看
[00:13:59.960 --> 00:14:02.680]  就是指裏面這個支柏要繼續存在
[00:14:02.680 --> 00:14:05.160]  甚至祂的人數要興旺
[00:14:05.160 --> 00:14:09.080]  我們知道生命其實是神所賜
[00:14:09.080 --> 00:14:12.000]  而經過四百年裏面的支柏
[00:14:12.000 --> 00:14:13.560]  我們見到祂的人數
[00:14:13.560 --> 00:14:16.520]  沒有因為先祖的罪被滅絕
[00:14:16.520 --> 00:14:19.600]  甚至乎人數沒有減少
[00:14:19.600 --> 00:14:21.800]  祂仍然在十二支柏之列
[00:14:21.800 --> 00:14:24.800]  而祂的人數當時有四萬三千多
[00:14:24.800 --> 00:14:27.040]  在當時雖然不是最多
[00:14:27.040 --> 00:14:30.360]  但同樣也都不是最少
[00:14:30.360 --> 00:14:32.760]  上帝在這個宣告
[00:14:32.760 --> 00:14:34.480]  在這個祝福裏面
[00:14:34.480 --> 00:14:36.480]  祂要讓裏面知道些甚麼呢
[00:14:36.480 --> 00:14:39.000]  祂要讓裏面的支柏和祂的後人
[00:14:39.000 --> 00:14:42.360]  知道上帝向他們所懷的意念
[00:14:42.360 --> 00:14:44.400]  是一個賜福的意念
[00:14:44.400 --> 00:14:46.200]  上帝要賜給他們的
[00:14:46.200 --> 00:14:47.640]  是一個救贖的恩典
[00:14:47.640 --> 00:14:49.880]  是生命的恩典
[00:14:49.880 --> 00:14:51.320]  罪雖然重
[00:14:51.320 --> 00:14:53.200]  但被對付過
[00:14:53.200 --> 00:14:55.280]  亦都承擔了後果
[00:14:55.280 --> 00:14:56.960]  雖然不配
[00:14:56.960 --> 00:14:58.880]  但神卻願意
[00:14:58.880 --> 00:15:00.120]  極度願意
[00:15:00.120 --> 00:15:02.240]  去賜下祂生命的恩典
[00:15:02.240 --> 00:15:04.960]  並且要叫裏面的支柏
[00:15:04.960 --> 00:15:07.480]  要靠著恩典繼續要前行
[00:15:09.200 --> 00:15:10.880]  今天
[00:15:10.880 --> 00:15:12.760]  我們在座每一個人
[00:15:12.760 --> 00:15:14.520]  其實都在裏面
[00:15:14.520 --> 00:15:17.840]  因為我們每一個都是一個罪人
[00:15:17.840 --> 00:15:18.520]  不過
[00:15:18.520 --> 00:15:20.720]  他是經歷過神的恩典
[00:15:20.720 --> 00:15:23.600]  神的赦罪之恩
[00:15:23.600 --> 00:15:26.760]  以致於我們能夠一路一路學習
[00:15:26.760 --> 00:15:29.160]  去認識這位上帝
[00:15:29.160 --> 00:15:30.640]  我們的生命
[00:15:30.640 --> 00:15:32.720]  雖然是一個蒙恩的罪人
[00:15:32.720 --> 00:15:35.160]  但我們仍然不完美
[00:15:35.160 --> 00:15:38.080]  正如我們見到裏面的DNA
[00:15:38.080 --> 00:15:41.280]  仍然都在他的後代裏面一樣
[00:15:41.280 --> 00:15:42.360]  我們見到
[00:15:42.360 --> 00:15:45.600]  當來到公打這個迦南地
[00:15:45.600 --> 00:15:47.520]  當見到約旦河東
[00:15:47.520 --> 00:15:49.920]  地方那麼美麗那麼富庶
[00:15:49.920 --> 00:15:51.640]  第一個要分地的
[00:15:51.640 --> 00:15:53.040]  要拿頭彩的
[00:15:53.040 --> 00:15:56.560]  要用方法去證明自己的身份價值的
[00:15:56.560 --> 00:15:58.080]  同樣在裏面
[00:15:58.080 --> 00:15:59.120]  見到好東西
[00:15:59.120 --> 00:16:00.360]  第一時間就要立
[00:16:00.360 --> 00:16:01.360]  在分地的裏面
[00:16:01.360 --> 00:16:04.240]  他都要證明自己是大佬
[00:16:04.240 --> 00:16:06.000]  但不知道
[00:16:06.000 --> 00:16:07.400]  選了這個地方
[00:16:07.400 --> 00:16:09.160]  這個約旦河東的地方
[00:16:09.160 --> 00:16:12.040]  正正是一個沒有遮沒有掩的地方
[00:16:12.040 --> 00:16:15.400]  最容易受外敵的攻擊
[00:16:15.400 --> 00:16:17.840]  讓我們在未來這一年
[00:16:17.840 --> 00:16:19.640]  我們都繼續去學習
[00:16:19.640 --> 00:16:22.120]  上帝給裏面的訊息
[00:16:22.120 --> 00:16:23.640]  人生路上
[00:16:23.640 --> 00:16:25.560]  我們會經歷很多的軟弱
[00:16:25.560 --> 00:16:26.600]  很多的罪
[00:16:26.600 --> 00:16:28.200]  但亦都讓我們來到
[00:16:28.200 --> 00:16:29.880]  看見恩典的豐富
[00:16:29.880 --> 00:16:31.280]  讓我們繼續學習
[00:16:31.280 --> 00:16:32.760]  在蒙恩過後
[00:16:32.760 --> 00:16:35.080]  繼續依靠上帝的恩典
[00:16:35.080 --> 00:16:36.880]  生命不斷被他更新
[00:16:36.880 --> 00:16:41.480]  以致於我們可以靠著恩典前行
[00:16:41.480 --> 00:16:42.560]  新的一年
[00:16:42.560 --> 00:16:44.360]  願大家更深
[00:16:44.360 --> 00:16:45.760]  在軟弱當中
[00:16:45.760 --> 00:16:48.480]  經歷上帝的恩典
[00:16:48.480 --> 00:16:49.960]  講完裏面
[00:16:49.960 --> 00:16:53.000]  第二個很想和大家講的是尤大
[00:16:53.000 --> 00:16:54.000]  尤大是誰呢?
[00:16:54.000 --> 00:16:58.560]  尤大是雅各和李亞所生的第四個兒子
[00:16:58.560 --> 00:16:59.960]  如果我們看裏面
[00:16:59.960 --> 00:17:03.080]  見到雅各的祝福
