
[00:00:00.000 --> 00:00:03.660]  各位同工 各位網上的弟兄姊妹 早安
[00:02:52.500 --> 00:02:57.900]  是令我們可以擁有一個超越地域的敬拜
[00:02:57.900 --> 00:03:03.100]  這是更勝於舊約所創造的敬拜的地方
[00:03:03.100 --> 00:03:05.500]  我記得之前《說昏傳道》
[00:03:05.500 --> 00:03:09.100]  講到希伯來書前一章的時候
[00:03:09.100 --> 00:03:12.100]  有討論兩個約之間的不同
[00:03:12.100 --> 00:03:17.700]  這兩個約各自產生了一個跟神相關的指紋
[00:03:17.700 --> 00:03:21.100]  舊約產生了一個祭司的角度
[00:03:21.100 --> 00:03:24.900]  以色列因此成為一個敬拜的群體
[00:03:24.900 --> 00:03:28.500]  擁有來到神面前的獻祭方法
[00:03:28.500 --> 00:03:30.500]  因此有一個地方
[00:03:30.500 --> 00:03:33.300]  讓地方的人民可以作敬拜
[00:03:33.300 --> 00:03:35.500]  即是回望界
[00:03:35.500 --> 00:03:39.500]  人民可以在當中敬拜納約的上帝
[00:03:39.500 --> 00:03:43.300]  在希伯來書作者第九章裏面一至五節
[00:03:43.300 --> 00:03:46.500]  都講解了聖幕的設計格式
[00:03:46.500 --> 00:03:49.500]  相信都是當時摩西年代
[00:03:49.500 --> 00:03:54.500]  百姓所獻祭的會幕設計
[00:03:54.500 --> 00:03:55.900]  相比之下
[00:03:55.900 --> 00:04:02.300]  新約所產生的是一個沒有地域限制的聖壇
[00:04:02.300 --> 00:04:05.300]  即是我們現在的教會
[00:04:05.300 --> 00:04:08.300]  不再局限在一個指定的地方
[00:04:08.300 --> 00:04:10.900]  來到神面前敬拜
[00:04:10.900 --> 00:04:12.900]  經文第一節解釋
[00:04:12.900 --> 00:04:17.300]  原本的舊約固然都有條例和聖幕
[00:04:17.300 --> 00:04:22.300]  作者的意思不是要全盤否定這些條例的價值
[00:04:22.300 --> 00:04:26.700]  因為這些都是神藉著摩西所傳的條例
[00:04:26.700 --> 00:04:29.900]  但這些是屬世界的
[00:04:29.900 --> 00:04:35.500]  說明這些帳幕和其中相關的條例是屬地的
[00:04:35.500 --> 00:04:39.500]  不是屬天和永遠存在
[00:04:39.500 --> 00:04:43.500]  來到第二節
[00:04:43.500 --> 00:04:46.300]  我希望大家如果有聖經的話可以打開
[00:04:46.300 --> 00:04:52.100]  因為我們會有一段長時間看著這幅圖
[00:04:52.100 --> 00:04:53.900]  來到第二節
[00:04:53.900 --> 00:04:56.900]  描述到這個屬世界的帳幕
[00:04:56.900 --> 00:04:57.900]  即是會幕
[00:04:57.900 --> 00:05:00.300]  頭一層叫聖鎖
[00:05:00.300 --> 00:05:03.300]  是和致聖鎖相連的
[00:05:03.300 --> 00:05:06.500]  作者在這裏不提及院子
[00:05:06.500 --> 00:05:09.500]  即是外院和院子裏的聖物
[00:05:09.500 --> 00:05:12.900]  例如銅祭壇和洗作盤
[00:05:12.900 --> 00:05:17.100]  表示會幕的重點是聖鎖
[00:05:17.100 --> 00:05:21.100]  作者仔細描述聖鎖的間隔
[00:05:21.100 --> 00:05:23.100]  有前後兩格
[00:05:23.100 --> 00:05:28.300]  前面的聖鎖有燈台、桌子和陳設餅
[00:05:28.300 --> 00:05:31.700]  經文第一件描述物件就是燈台
[00:05:31.700 --> 00:05:35.100]  它是用他連德的精金製成
[00:05:35.100 --> 00:05:38.500]  位處在聖鎖的南面
[00:05:38.500 --> 00:05:41.100]  中間有一枝主鋼
[00:05:41.100 --> 00:05:44.300]  兩邊各分出三個枝節
[00:05:44.300 --> 00:05:47.300]  聖經沒有記載它的尺寸
[00:05:47.300 --> 00:05:51.700]  燈台是聖鎖裏唯一的光源
[00:05:51.700 --> 00:05:55.100]  祭司要每天清理這盞燈
[00:05:55.100 --> 00:05:57.900]  令它晝夜發光
[00:05:57.900 --> 00:06:00.700]  預表著基督福音的真道
[00:06:00.700 --> 00:06:02.900]  就是世界的真光
[00:06:02.900 --> 00:06:06.100]  亦是人生命之中的光
[00:06:06.100 --> 00:06:08.500]  在啟示錄裏面一章都有提及
[00:06:08.500 --> 00:06:12.700]  燈台其實都是預表著教會
[00:06:12.700 --> 00:06:15.500]  第二件就是桌子
[00:06:15.500 --> 00:06:19.700]  桌子上有擺設的陳設餅
[00:06:19.700 --> 00:06:22.700]  預表著基督是我們生命的糧
[00:06:22.700 --> 00:06:24.500]  好像以色列人
[00:06:24.500 --> 00:06:27.500]  當時在抗疫的行程裏面
[00:06:27.500 --> 00:06:29.300]  這個餅和這個桌子
[00:06:29.300 --> 00:06:32.300]  就是隨著他們一起前進
[00:06:32.300 --> 00:06:35.100]  照樣我們在信徒裏面
[00:06:35.100 --> 00:06:37.500]  我們的生命的糧
[00:06:37.500 --> 00:06:38.500]  即是耶穌基督
[00:06:38.500 --> 00:06:40.500]  都是隨伴著我們
[00:06:40.500 --> 00:06:43.900]  供應我們一切靈性的需要
[00:06:43.900 --> 00:06:48.300]  作者繼續在第三節提及第二萬紙
[00:06:48.300 --> 00:06:54.300]  就是指隔開聖所和至聖所中間的萬紙
[00:06:54.300 --> 00:06:56.700]  預表著主的身體
[00:06:56.700 --> 00:06:58.300]  我們也會想到
[00:06:58.300 --> 00:07:02.500]  萬紙會令我們回想起
[00:07:02.500 --> 00:07:07.300]  當時耶穌基督在釘十字架的時候
[00:07:07.300 --> 00:07:10.700]  這個隔開的聖所和至聖所的萬紙
[00:07:10.700 --> 00:07:15.700]  由上到下裂開分為兩半
[00:07:15.700 --> 00:07:17.300]  通往至聖所的路
[00:07:17.300 --> 00:07:21.900]  就是因為耶穌的受死而開通
[00:07:21.900 --> 00:07:23.700]  來到會幕的第二層
[00:07:23.700 --> 00:07:25.100]  即是至聖所
[00:07:25.100 --> 00:07:26.700]  裏面有兩樣東西
[00:07:26.700 --> 00:07:30.300]  有純金的香壇和包金的藥櫃
[00:07:30.300 --> 00:07:32.700]  如果我們看POWER POINT的圖
[00:07:32.700 --> 00:07:35.500]  或者你們看聖經舊約
[00:07:35.500 --> 00:07:38.100]  出埃及的三十章一至六節
[00:07:38.100 --> 00:07:40.300]  我們也會發現一個問題
[00:07:40.300 --> 00:07:43.900]  香壇應該放在第一層的聖所
[00:07:43.900 --> 00:07:46.700]  而不是在至聖所
[00:07:46.700 --> 00:07:49.300]  其實我也看過很多不同的聖經家
[00:07:49.300 --> 00:07:52.300]  對這個金香壇有很多不同的解釋
[00:07:52.300 --> 00:07:54.100]  覺得它可能放在另一個位置
[00:07:54.100 --> 00:07:56.500]  他們有很多的理論
[00:07:56.500 --> 00:08:00.500]  但是我自己覺得有一個說法是合理的
[00:08:00.500 --> 00:08:04.300]  是他們有些人會認為
[00:08:04.300 --> 00:08:07.500]  作者是根據金香壇的功用
[00:08:07.500 --> 00:08:09.700]  或者禮儀上的關連
[00:08:09.700 --> 00:08:14.100]  而將它描述放在至聖所裏面
[00:08:14.100 --> 00:08:17.100]  因為作者在這裏帶領讀者
[00:08:17.100 --> 00:08:20.100]  去理解聖所的結構時
[00:08:20.100 --> 00:08:23.100]  是由大祭司獻祭的流程
[00:08:23.100 --> 00:08:27.300]  來回追溯回舊約聖所的結構
[00:08:27.300 --> 00:08:29.300]  所以當提到至聖所裏面
[00:08:29.300 --> 00:08:31.900]  有金香壇和藥櫃的時候
[00:08:31.900 --> 00:08:36.500]  就會將金香壇和藥櫃的關係連成一組
[00:08:36.500 --> 00:08:39.300]  因為在贖罪日的禮儀裏面
[00:08:39.300 --> 00:08:45.700]  贖罪的至聖的血會灑在藥櫃上的司恩座上和前面
[00:08:45.700 --> 00:08:49.100]  然後會抹在香壇的四角上
[00:08:49.100 --> 00:08:52.700]  還有彈在香壇上
[00:08:52.700 --> 00:08:56.300]  之後的程序就是大祭司會用那些鏟
[00:08:56.300 --> 00:08:59.900]  由香壇那裏拿一些火炭
[00:08:59.900 --> 00:09:01.500]  加一些香料
[00:09:01.500 --> 00:09:06.900]  然後將那些香料放到鏟裏面的火炭裏
[00:09:06.900 --> 00:09:10.900]  令那些香的煙佈滿在法櫃裏
[00:09:10.900 --> 00:09:12.500]  遮掩法櫃
[00:09:12.500 --> 00:09:17.900]  就好像代表著遮掩神的榮耀
[00:09:17.900 --> 00:09:20.500]  至聖所裏面還有藥櫃
[00:09:20.500 --> 00:09:23.700]  藥櫃裏面有聖瑪那的金冠
[00:09:23.700 --> 00:09:30.900]  又有阿倫發牙的像和兩塊藥板
[00:09:30.900 --> 00:09:34.300]  阿倫發牙的像都會令我們想起
[00:09:34.300 --> 00:09:37.900]  文述的十六、十七章當時有一群以色列人
[00:09:37.900 --> 00:09:40.700]  他們不服阿倫作為大祭司
[00:09:40.700 --> 00:09:46.100]  最後神就用阿倫的像發了牙
[00:09:46.100 --> 00:09:51.300]  去表明阿倫就是神所揀選的大祭司
[00:09:51.300 --> 00:09:56.900]  因為當時能夠進至聖所的只有大祭司才可以做到
[00:09:56.900 --> 00:10:01.100]  但來到我們這裏的新約不再好像以前那樣
[00:10:01.100 --> 00:10:03.500]  所有的人民都可以獻祭
[00:10:03.500 --> 00:10:07.900]  因為我們有耶穌為我們代求
[00:10:07.900 --> 00:10:09.500]  就像剛才說的
[00:10:09.500 --> 00:10:11.900]  《金香爐》都有提及
[00:10:11.900 --> 00:10:15.700]  這條路線就是由昔日大祭司
[00:10:15.700 --> 00:10:18.500]  每年一年一度的贖罪日
[00:10:18.500 --> 00:10:22.100]  由臥院走到至聖所的路線
[00:10:22.100 --> 00:10:23.300]  因為平時的日子
[00:10:23.300 --> 00:10:29.500]  祭司只能夠在聖所更換燈油、爐灰和陳設餅
[00:10:29.500 --> 00:10:35.300]  當希伯來書作者描述至聖所位置最後一站
[00:10:35.300 --> 00:10:41.700]  約櫃和上面有榮耀的基帕路白天使時
[00:10:41.700 --> 00:10:47.100]  會令我們回想起當年神與人相會的地方
[00:10:47.100 --> 00:10:52.700]  因為我們可以從《出埃及記》25章10至22節
[00:10:52.700 --> 00:10:57.900]  我們會見到耶和華曾經跟摩西說
[00:10:57.900 --> 00:11:05.300]  我們會在基路白天使的位置與祂相遇
[00:11:05.300 --> 00:11:07.300]  值得留意的是
[00:11:07.300 --> 00:11:13.300]  作者特意在基帕路天使前面加了榮耀這兩個字
[00:11:13.300 --> 00:11:17.700]  來凸顯神臨在的尊貴
[00:11:17.700 --> 00:11:21.300]  不得不提在約櫃上的詩恩座
[00:11:21.300 --> 00:11:25.500]  原文「詩恩」是有遮罪的意思
[00:11:25.500 --> 00:11:28.500]  大祭司每年都在贖罪節的時候
[00:11:28.500 --> 00:11:31.900]  帶祭身的血進入至聖所
[00:11:31.900 --> 00:11:34.900]  但血在詩恩座上
[00:11:34.900 --> 00:11:37.900]  但就像夏文第十節所說
[00:11:37.900 --> 00:11:42.900]  牛羊的血也不能使人的良心得到潔淨
[00:11:42.900 --> 00:11:46.100]  所以比起耶穌帶著自己的寶血
[00:11:46.100 --> 00:11:49.100]  一次就可以成就我們的救贖
[00:11:49.100 --> 00:11:51.100]  全人得到潔淨
[00:11:56.100 --> 00:12:00.500]  我們看回後面一章十章
[00:12:00.500 --> 00:12:03.500]  32至34節的泡泡的展示
[00:12:03.500 --> 00:12:08.700]  我們會看到當時希伯來斯針對一群讀者
[00:12:08.700 --> 00:12:11.900]  應該是一群失去了火焰
[00:12:11.900 --> 00:12:14.500]  又面對著苦難逼迫
[00:12:14.500 --> 00:12:18.900]  甚至有些關閉在監獄
[00:12:18.900 --> 00:12:22.500]  不可以與同伴一起敬拜神
[00:12:22.500 --> 00:12:26.500]  在信仰上遭遇很多阻攔
[00:12:26.500 --> 00:12:31.900]  作者在聖所至至聖所的各樣物件和擺設中
[00:12:31.900 --> 00:12:39.300]  我相信是回憶著當時以色列同樣在曠野遭遇各種困難
[00:12:39.300 --> 00:12:47.300]  應該不是比我們都不相伯仲
[00:12:47.300 --> 00:12:50.300]  可能甚至更加困難
[00:12:50.300 --> 00:12:53.300]  但縱然當時舊約的以色列民
[00:12:53.300 --> 00:12:55.300]  他們硬著心不信神
[00:12:55.300 --> 00:12:59.300]  但神仍然不斷有信實的供應
[00:12:59.300 --> 00:13:02.300]  所以作者在這裡勸誡讀者
[00:13:02.300 --> 00:13:05.100]  不要存著不信的惡心
[00:13:05.100 --> 00:13:06.900]  將永生的神背棄
[00:13:06.900 --> 00:13:10.300]  重套那群子民的結局
[00:13:10.300 --> 00:13:13.900]  又從各樣物件的預表
[00:13:13.900 --> 00:13:17.100]  帶出基督是作為我們生命的光
[00:13:17.100 --> 00:13:19.500]  成為了超然的救贖
[00:13:19.500 --> 00:13:22.500]  並且在父神的右邊為我們代求
[00:13:22.500 --> 00:13:25.100]  這是一個很大的鼓勵
[00:13:25.100 --> 00:13:29.500]  因為耶穌不僅是歷史人物
[00:13:29.500 --> 00:13:31.700]  不僅是先知
[00:13:31.700 --> 00:13:35.300]  而是今天仍然活著為我們代求的神
[00:13:35.300 --> 00:13:39.100]  祂能夠理解我們的怨恙
[00:13:39.100 --> 00:13:43.700]  我們今天雖然不像以色列民在曠野受苦
[00:13:43.700 --> 00:13:46.500]  但我們在生活上所遇到的挑戰
[00:13:46.500 --> 00:13:49.900]  可能放在大家的眼前就是現在疫情中
[00:13:49.900 --> 00:13:52.100]  我們不可以回來臥福
[00:13:52.100 --> 00:13:55.300]  不可以來到這個地方我們一起去敬拜
[00:13:55.300 --> 00:13:57.700]  但這段經文同樣鼓勵我們
[00:13:57.700 --> 00:13:59.900]  不要放棄我們的信仰
[00:13:59.900 --> 00:14:05.100]  耶穌這位大祭司是我們最完美的祭身
[00:14:05.100 --> 00:14:08.700]  已經為我們將致勝所的萬子拿開
[00:14:08.700 --> 00:14:11.500]  我們只要憑著信就能坦然無懼
[00:14:11.500 --> 00:14:13.700]  在神的寶座前敬拜
[00:14:13.700 --> 00:14:16.900]  這是超越地域的限制
[00:14:16.900 --> 00:14:18.300]  在聖經裏
[00:14:18.300 --> 00:14:24.100]  易作教會的希列民是由出離和呼召這兩個字根組成
[00:14:24.100 --> 00:14:28.700]  所以合起來有呼召出來的意思
[00:14:28.700 --> 00:14:33.300]  我們明白到神呼召了一個由人組成的群體
[00:14:33.300 --> 00:14:37.500]  人組成的群體成為信仰群體
[00:14:37.500 --> 00:14:42.300]  和使命群體兩者都是並存的
[00:14:42.300 --> 00:14:44.100]  所以在這個使命之下
[00:14:44.100 --> 00:14:46.500]  我們作為這個群體的一份子
[00:14:46.500 --> 00:14:49.500]  可以做些什麼呢
[00:14:49.500 --> 00:14:52.100]  雖然我們不可以經常見面
[00:14:52.100 --> 00:14:55.100]  但我們可以互補不足
[00:14:55.100 --> 00:14:57.900]  互補不足彼此守望
[00:14:57.900 --> 00:15:00.700]  不可以實體交流
[00:15:00.700 --> 00:15:04.100]  但我們仍然可以透過電話視像
[00:15:04.100 --> 00:15:07.700]  各種各樣的方法去關心大家
[00:15:07.700 --> 00:15:09.100]  最重要的是
[00:15:09.100 --> 00:15:12.900]  我們可以去禱告
[00:15:12.900 --> 00:15:16.500]  我們可以將對方的需要交給耶穌
[00:15:16.500 --> 00:15:18.900]  耶穌會為我們代求的
[00:15:18.900 --> 00:15:22.500]  讓我們在這個多變的世界裏面一起靠著神
[00:15:22.500 --> 00:15:26.300]  用禱告托著生命的挑戰
[00:15:26.300 --> 00:15:32.300]  當時舊約皆扶聖所和至聖所之間的孟子設計
[00:15:32.300 --> 00:15:36.500]  營造了一個想神同在的學想
[00:15:36.500 --> 00:15:38.700]  因為即使是大祭司
[00:15:38.700 --> 00:15:41.100]  一年也只有一次
[00:15:41.100 --> 00:15:45.100]  在贖罪那天才有機會進入至聖所
[00:15:45.100 --> 00:15:49.700]  來到約季前用祭身的血去為百姓贖罪
[00:15:49.700 --> 00:15:52.300]  只要孟子一日仍然存在
[00:15:52.300 --> 00:15:54.900]  進入至聖所和神親近
[00:15:54.900 --> 00:15:57.700]  都是受到節期所限
[00:15:57.700 --> 00:16:02.500]  並且只能夠一位大祭司才可以進入至聖所
[00:16:02.500 --> 00:16:04.300]  所以相比起新約
[00:16:04.300 --> 00:16:07.700]  我們因著耶穌可以隨時作敬拜
[00:16:07.700 --> 00:16:16.500]  這份完美的祭是提供了給我們超越時間的敬拜
[00:16:16.500 --> 00:16:19.500]  作者在第六七節說到
[00:16:19.500 --> 00:16:21.500]  所有物件都齊了
[00:16:21.500 --> 00:16:28.300]  眾祭司每一天不斷地進入頭一層的帳幕
[00:16:28.300 --> 00:16:32.500]  按著利尾的條例來行拜神的禮
[00:16:32.500 --> 00:16:36.100]  以色列人不可以在其他時間敬拜神
[00:16:36.100 --> 00:16:40.900]  以色列人不可以隨時隨地去敬拜神
[00:16:40.900 --> 00:16:43.500]  因為他們都不可以進入聖所
[00:16:43.500 --> 00:16:50.900]  他們想獻祭都是要靠祭司代表他們進入聖所
[00:16:50.900 --> 00:16:53.100]  就算大祭司都有限制
[00:16:53.100 --> 00:16:58.900]  他們每年都要按照節期一次進入至聖所
[00:16:58.900 --> 00:17:04.300]  並且他們都要帶著他們的血為自己和百姓贖罪
[00:17:04.300 --> 00:17:08.900]  另一方面大祭司都要在非常戰驚的狀態下
[00:17:08.900 --> 00:17:10.900]  履行禮節
[00:17:10.900 --> 00:17:15.700]  不是在親愛友善的氣氛下和神相交
[00:17:15.700 --> 00:17:18.500]  因為如果他們重視禮儀
[00:17:18.500 --> 00:17:26.700]  而忽略了悔改 歸向真神
[00:17:26.700 --> 00:17:29.300]  就會做到好像形式上
[00:17:29.300 --> 00:17:32.300]  嘴唇親近神 心卻遠離神
[00:17:32.300 --> 00:17:37.500]  很難和天上的大祭司相比
[00:17:37.500 --> 00:17:42.500]  作者提及以上聖所的限制
[00:17:42.500 --> 00:17:47.900]  其實都是屬於九章十節所說
[00:17:47.900 --> 00:17:49.100]  獻祭的條例
[00:17:49.100 --> 00:17:52.100]  是當時舊約時期所設立
[00:17:52.100 --> 00:17:53.900]  第八節說
[00:17:53.900 --> 00:17:57.700]  聖靈要指出要直到耶穌受死的時候
[00:17:57.700 --> 00:17:59.700]  新次序得以建立
[00:17:59.700 --> 00:18:02.500]  進入至聖所的路才開通
[00:18:02.500 --> 00:18:08.300]  這裡指聖所應該是天上的聖所
[00:18:08.300 --> 00:18:10.100]  因為新約之下
[00:18:10.100 --> 00:18:13.900]  基督救贖的死已經將第二個盲子廢去
[00:18:13.900 --> 00:18:17.700]  聖所和至聖所的分隔不再存在
[00:18:17.700 --> 00:18:20.700]  在第八節指出還未顯明
[00:18:20.700 --> 00:18:25.300]  至聖所的進路因耶穌一次的獻祭經已顯明
[00:18:25.300 --> 00:18:28.500]  所有的信徒皆可藉著耶穌的血
[00:18:28.500 --> 00:18:29.900]  藉著祂開創的路
[00:18:29.900 --> 00:18:33.100]  在任何時間都能親近神
[00:18:33.100 --> 00:18:35.700]  因此舊約和新約的對比
[00:18:35.700 --> 00:18:40.100]  在於舊約地上聖所的構造
[00:18:40.100 --> 00:18:41.500]  和敬拜的條例
[00:18:41.500 --> 00:18:46.300]  只容許敬拜者在極有限的程度上親近神
[00:18:46.300 --> 00:18:47.900]  反而新約的信徒
[00:18:47.900 --> 00:18:54.700]  就可以藉著基督以自由自在地親近神
[00:18:54.700 --> 00:18:58.700]  我在網上看到一位神學院老師這樣形容
[00:18:58.700 --> 00:19:01.700]  舊約時期和新約時期
[00:19:01.700 --> 00:19:08.100]  他形容舊約時期就像以前的固網連線上網
[00:19:08.100 --> 00:19:10.100]  即是56K
[00:19:10.100 --> 00:19:14.900]  人要到聖殿才能與天上的聖所連結
[00:19:14.900 --> 00:19:18.900]  到了新約就像無線上網
[00:19:18.900 --> 00:19:24.300]  以基督耶穌為網絡的中心點
[00:19:24.300 --> 00:19:29.900]  聽起來的形容很合理
[00:19:29.900 --> 00:19:32.100]  而且很自由
[00:19:32.100 --> 00:19:35.900]  可以在家中自由自在地崇拜
[00:19:35.900 --> 00:19:41.100]  你可以選擇一個沒有人看見你的地方崇拜
[00:19:41.100 --> 00:19:44.700]  不過這份自由
[00:19:44.700 --> 00:19:50.100]  會不會成為了你敬畏上帝的障礙呢?
[00:19:50.100 --> 00:19:51.100]  沒錯
[00:19:51.100 --> 00:19:53.900]  雖然我們在疫情中
[00:19:53.900 --> 00:19:55.900]  不能回教會
[00:19:55.900 --> 00:19:59.500]  仍然能透過網上進行崇拜
[00:19:59.500 --> 00:20:01.700]  但敬拜的重點在於
[00:20:01.700 --> 00:20:05.900]  我們要以心靈和真理去敬拜上帝
[00:20:05.900 --> 00:20:10.300]  我們有沒有視網上崇拜為真正的崇拜呢?
[00:20:10.300 --> 00:20:12.700]  即是真實的崇拜呢?
[00:20:12.700 --> 00:20:15.900]  以敬拜者的身份去參與呢?
[00:20:15.900 --> 00:20:22.300]  還是會否當成一個收聽的節目呢?
[00:20:22.300 --> 00:20:25.700]  會否有人在家中穿著睡衣
[00:20:25.700 --> 00:20:26.900]  一邊吃著薯片
[00:20:26.900 --> 00:20:28.300]  因為我很喜歡吃薯片
[00:20:28.300 --> 00:20:29.700]  一邊吃著薯片
[00:20:29.700 --> 00:20:31.700]  一邊玩手機
[00:20:31.700 --> 00:20:34.900]  一邊看網上崇拜呢?
[00:20:34.900 --> 00:20:36.500]  我們因著耶穌基督
[00:20:36.500 --> 00:20:38.700]  可以自由地親近上帝
[00:20:38.700 --> 00:20:41.500]  願主幫助我們不要因為這種自由
[00:20:41.500 --> 00:20:47.700]  而失去了從心而發敬畏上帝的心
[00:20:47.700 --> 00:20:49.300]  最後
[00:20:49.300 --> 00:20:53.100]  這個完美的祭身讓我們眾人
[00:20:53.100 --> 00:20:57.300]  都成為一個被赦罪的群體
[00:20:57.300 --> 00:21:01.300]  耶穌不單止讓我們自由地敬拜上帝
[00:21:01.300 --> 00:21:05.300]  也讓我們所有人都可以被赦免
[00:21:05.300 --> 00:21:07.900]  我們繼續看到最後一部分
[00:21:07.900 --> 00:21:10.900]  十一至十四節
[00:21:10.900 --> 00:21:15.100]  十一節的但基督已經來到
[00:21:15.100 --> 00:21:21.700]  正好回應上文的「直到新次序的時期來到為止」
[00:21:21.700 --> 00:21:25.300]  比喻了舊約世代已經結束
[00:21:25.300 --> 00:21:29.100]  英許得到了應驗的時候
[00:21:29.100 --> 00:21:33.500]  基督所進入的是一個更大更全被的帳幕
[00:21:33.500 --> 00:21:35.100]  因為祂是屬天的
[00:21:35.100 --> 00:21:36.500]  不可以沾污
[00:21:36.500 --> 00:21:38.100]  不可以扭壞
[00:21:38.100 --> 00:21:40.100]  也沒有萬子阻隔
[00:21:40.100 --> 00:21:43.300]  已經開通了致勝所的路
[00:21:43.300 --> 00:21:45.900]  並且不只是以色列人
[00:21:45.900 --> 00:21:49.100]  是全世界的信徒的帳幕
[00:21:49.100 --> 00:21:54.500]  所指的是天上的帳幕就來到上帝的面前
[00:21:54.500 --> 00:21:56.900]  耶穌死而復活
[00:21:56.900 --> 00:21:59.500]  祂升天得榮的同時
[00:21:59.500 --> 00:22:03.300]  不單止一次過滿足摩西律法的要求
[00:22:03.300 --> 00:22:05.100]  那些人間的大祭司
[00:22:05.100 --> 00:22:08.300]  他們每年一次進入致勝所贖罪
[00:22:08.300 --> 00:22:14.500]  實在不可以跟耶穌一次的獻祭比較
[00:22:14.500 --> 00:22:15.700]  作者強調
[00:22:15.700 --> 00:22:17.700]  因為耶穌獻上的
[00:22:17.700 --> 00:22:22.500]  不是舊約所獻的山羊牛屬的血
[00:22:22.500 --> 00:22:25.500]  而是祂自己的血
[00:22:25.500 --> 00:22:27.300]  耶穌是大祭司
[00:22:27.300 --> 00:22:28.700]  祂沒有犯罪
[00:22:28.700 --> 00:22:33.500]  又用祂的血肉之軀
[00:22:33.500 --> 00:22:35.900]  甘願作為祭身
[00:22:35.900 --> 00:22:40.500]  不單止滿足了舊約獻祭必須有祭物的要求
[00:22:40.500 --> 00:22:43.300]  並且一次過有效
[00:22:43.300 --> 00:22:48.100]  永遠有效的袋贖擺押給我們
[00:22:48.100 --> 00:22:49.900]  我們今天的奉獻
[00:22:49.900 --> 00:22:52.100]  之所以可以成為聖潔
[00:22:52.100 --> 00:22:53.500]  可以蒙月立
[00:22:53.500 --> 00:22:57.300]  是因為祂的血潔淨我們
[00:22:57.300 --> 00:23:00.100]  才可以成為聖潔
