
[00:00:00.000 --> 00:00:01.680]  鼎姐妹,早晨
[00:01:29.080 --> 00:01:32.060]  毫無保留嘅信服,言行一致,咁呢啲呢其實呢
[00:01:32.060 --> 00:01:35.080]  舊年啦,或者喺呢幾年呢,我地都強調呢
[00:01:35.080 --> 00:01:38.060]  門徒特質呢都有講嘅
[00:01:38.060 --> 00:01:41.080]  咁當然啦,唔可能講晒每一個部分啦
[00:01:41.080 --> 00:01:44.000]  而今日呢,特別講呢,即係尤其是嗰度講老家夫
[00:01:44.000 --> 00:01:47.000]  咁我覺得呢,去到殺種的比喻,亦都係一個
[00:01:47.000 --> 00:01:50.420]  好好嘅機會呢,同大家去思想呢個嘅問題
[00:01:50.420 --> 00:01:53.180]  咁,聖經為基礎
[00:01:53.180 --> 00:01:56.160]  咁係咪讀好多聖經
[00:01:56.160 --> 00:01:59.160]  打好聖經嘅基礎呢,咁所以呢今日講嘅問題呢
[00:01:59.160 --> 00:02:02.160]  就係講咗個其中一個嘅答案先
[00:02:02.160 --> 00:02:04.160]  就係
[00:02:04.160 --> 00:02:07.480]  聽好多聖經,你讀好多聖經
[00:02:07.480 --> 00:02:10.220]  唔代表你能夠建立到聖經嘅基礎
[00:02:10.220 --> 00:02:13.760]  唔知你同唔同意喎,咁其中一樣嘢就係
[00:02:13.760 --> 00:02:16.740]  你聽幾多都好啊,你冇心去領受
[00:02:16.740 --> 00:02:19.720]  冇心去裝載呢,冇心或者冇個行動
[00:02:19.720 --> 00:02:22.720]  嚟到遵行呢,冇乜意思嘅
[00:02:22.720 --> 00:02:25.740]  聽咗反而係害咗你,都唔頂,ok
[00:02:25.740 --> 00:02:28.740]  咁所以呢,我哋今日就特別集中呢個問題喇
[00:02:28.740 --> 00:02:31.740]  咁聽到係
[00:02:31.740 --> 00:02:34.740]  建立一個聖經為基礎嘅關鍵嚟嘅
[00:02:34.740 --> 00:02:37.740]  亦都係路加夫音呢,呢個撒宗嘅比喻嘅特色
[00:02:37.740 --> 00:02:40.740]  咁我哋呢就頭先
[00:02:40.740 --> 00:02:43.740]  多謝主席就讀咗一段嘅聖經啦
[00:02:43.740 --> 00:02:46.740]  咁你會留意到呢,其實呢段聖經呢好似
[00:02:46.740 --> 00:02:49.740]  中間走出嚟嘅,咁其實唔係嘅,讀經可以讀短啲
[00:02:49.740 --> 00:02:52.740]  咁亦都可以集中啲,因為呢
[00:02:52.740 --> 00:02:55.740]  前面嗰一節,係就
[00:02:55.740 --> 00:02:58.740]  我上一次講到就講第一節
[00:02:58.740 --> 00:03:01.740]  至到第三節,咁講到有啲婦女嘛,係咪
[00:03:01.740 --> 00:03:04.740]  即係點樣去支持耶穌
[00:03:04.740 --> 00:03:07.740]  咁樣,大家可能記得啦,母親節嗰日
[00:03:07.740 --> 00:03:10.740]  咁跟住就撒宗啲比喻,撒宗比喻前半段呢就講
[00:03:10.740 --> 00:03:13.740]  嗰個撒宗嘅人點樣撒宗啦
[00:03:13.740 --> 00:03:16.740]  係咪,咁呢個第八節開始去
[00:03:16.740 --> 00:03:19.740]  解,咁呢一路去
[00:03:19.740 --> 00:03:22.740]  第八節應該話係嗰個講解嘅
[00:03:22.740 --> 00:03:25.740]  最尾嗰一節,跟住呢啲門徒
[00:03:25.740 --> 00:03:28.740]  就問咩意思嘛,跟住後面,頭先讀嗰啲
[00:03:28.740 --> 00:03:31.740]  就係耶穌對撒宗比喻
[00:03:31.740 --> 00:03:34.740]  嘅講解,咁但係呢你睇見呢
[00:03:34.740 --> 00:03:37.740]  我唔重覆讀,但係你一路睇啲經文嘅時候
[00:03:37.740 --> 00:03:40.740]  佢重視啲乜嘢呢,即係呢個路加福音
[00:03:40.740 --> 00:03:43.740]  特別強調嘅點係乜嘢呢
[00:03:43.740 --> 00:03:46.740]  咁呢度可以望一望囉
[00:03:46.740 --> 00:03:49.740]  咁其實聰明嘅你呢,你見到呢有啲字呢,highlight咗嘅
[00:03:49.740 --> 00:03:52.740]  就係紅色嘅,咁第八節嗰度呢
[00:03:52.740 --> 00:03:55.740]  耶穌講完咗個比喻呢,就話有耳可聽嘅
[00:03:55.740 --> 00:03:58.740]  就應當聽,跟住門徒就問咩意思
[00:03:58.740 --> 00:04:01.740]  跟住就講咗一句呢,一陣間要解下嘅
[00:04:01.740 --> 00:04:04.740]  就係話,神國嘅懊悲,只要你唔知道
[00:04:04.740 --> 00:04:07.740]  別人就用比喻叫佢哋睇又睇唔見,聽也聽
[00:04:07.740 --> 00:04:10.740]  不明白,好啦
[00:04:10.740 --> 00:04:13.740]  跟住呢你見到,一路呢段經文呢highlight呢
[00:04:13.740 --> 00:04:16.740]  四次講到人聽嗰道係點㗎嘛
[00:04:16.740 --> 00:04:19.740]  前面嗰三次
[00:04:19.740 --> 00:04:22.740]  第一個呢就係落咗路旁嘅
[00:04:22.740 --> 00:04:25.740]  就係聽嗰道魔鬼,將心中道種奪去
[00:04:25.740 --> 00:04:28.740]  第二個,人聽嗰道呢,好似喺盆石上面
[00:04:28.740 --> 00:04:31.740]  咁就歡喜領受啦,但係喺盆石上面
[00:04:31.740 --> 00:04:34.740]  摘唔到根啦,咁嗰啲呢就係叫
[00:04:34.740 --> 00:04:37.740]  暫時相信,遇到試煉就退後啦
[00:04:37.740 --> 00:04:40.740]  第三種呢,就係聽嗰道,就好似落喺荊棘裡面
[00:04:40.740 --> 00:04:43.740]  走開咗就畀嗰啲荊棘嘅劑住啦
[00:04:43.740 --> 00:04:46.740]  嗰啲荊棘就代表咩呀,今生嘅憂慮啦
[00:04:46.740 --> 00:04:49.740]  錢財啦,燕落啦
[00:04:49.740 --> 00:04:52.740]  咁就結唔出成熟嘅,佢又唔係冇聽
[00:04:52.740 --> 00:04:55.740]  佢又冇根,就唔夠深
[00:04:55.740 --> 00:04:58.740]  即係發育得唔完全啦
[00:04:58.740 --> 00:05:01.740]  咁就唔能夠成熟嘅子粒,最後嗰種呢
[00:05:01.740 --> 00:05:04.740]  就係落喺好土裡面,第十五節嗰度
[00:05:04.740 --> 00:05:07.740]  人聽嗰道,就落喺好土裡面
[00:05:07.740 --> 00:05:10.740]  純真善良嘅心持守佢
[00:05:10.740 --> 00:05:13.740]  慢慢就會結果
[00:05:13.740 --> 00:05:16.740]  咁你見到呢,你諗下殺種嘅比喻
[00:05:16.740 --> 00:05:19.740]  幾卷福音書都好講嘅
[00:05:19.740 --> 00:05:22.740]  道家嘅有咩特別呢
[00:05:22.740 --> 00:05:25.740]  你都聽過殺種比喻嗰次,好似少緊啲嘢嘅
[00:05:25.740 --> 00:05:28.740]  一個懸念,諗一諗
[00:05:28.740 --> 00:05:31.740]  但係你見到呢,又係講聽到喎
[00:05:31.740 --> 00:05:34.740]  講個聽到,跟住落嚟啦,嗰啲經文
[00:05:34.740 --> 00:05:37.740]  就攝咗一個,另外一個比喻
[00:05:37.740 --> 00:05:40.740]  呢個亦都係老家風嘅特色,攝咗一個咩比喻
[00:05:40.740 --> 00:05:43.740]  就叫做點燈嘅比喻,人點燈
[00:05:43.740 --> 00:05:46.740]  放喺燈台上,嗰啲歌
[00:05:46.740 --> 00:05:49.740]  咁呢個點燈嘅比喻呢,攝咗落嚟呢
[00:05:49.740 --> 00:05:52.740]  我哋就話啦,即係大家讀聖經呢
[00:05:52.740 --> 00:05:55.740]  最好就讀前文後理,讀多少少,反覆嘅讀
[00:05:55.740 --> 00:05:58.740]  即係我寧願你呢,就係一段
[00:05:58.740 --> 00:06:01.740]  可能一兩章聖經呢
[00:06:01.740 --> 00:06:04.740]  連續幾日讀多幾次,就好過呢,哇係咁去
[00:06:04.740 --> 00:06:07.740]  因為你冇前文後理,睇唔明,或者攞唔到嘅重點
[00:06:07.740 --> 00:06:10.740]  唯有老家風音
[00:06:10.740 --> 00:06:13.740]  就將點燈嘅比喻
[00:06:13.740 --> 00:06:16.740]  啱啱擺喺殺種比喻後面,咁講咩呢
[00:06:16.740 --> 00:06:19.740]  同埋上次講三文治結構,嗰啲婦女
[00:06:19.740 --> 00:06:22.740]  跟住呢有佢母親咁樣夾住,大家記得個漢堡包
[00:06:22.740 --> 00:06:25.740]  咁所以呢你見到呢,第十六節呢
[00:06:25.740 --> 00:06:28.740]  呢度又係啦,你一highlight就好清楚啦
[00:06:28.740 --> 00:06:31.740]  你哋應該小心點樣聽
[00:06:31.740 --> 00:06:34.740]  即係話呢,耶穌佢擺個點燈嘅比喻喺度呢
[00:06:34.740 --> 00:06:37.740]  都係強調緊,你要聽喎
[00:06:37.740 --> 00:06:40.740]  咁點燈嘅比喻
[00:06:40.740 --> 00:06:43.740]  咩意思呢,將個燈台應該唔好
[00:06:43.740 --> 00:06:46.740]  放喺床下底,就要放喺燈台上面
[00:06:46.740 --> 00:06:49.740]  讓人睇到個光,咁就加咗一句呢
[00:06:49.740 --> 00:06:52.740]  就因為冚埋嘅事,冇唔顯出嚟嘅
[00:06:52.740 --> 00:06:55.740]  咁有咩關係呢
[00:06:55.740 --> 00:06:58.740]  咁讀又好似冇乜關係喎,但係佢已經講咗答案
[00:06:58.740 --> 00:07:01.740]  呢度好清楚喇
[00:07:01.740 --> 00:07:04.740]  佢講呢個點燈嘅比喻,要啲光放出嚟呢
[00:07:04.740 --> 00:07:07.740]  其實就係你哋應當小心聽,跟住加咗句
[00:07:07.740 --> 00:07:10.740]  但你又睇到又係講聽
[00:07:10.740 --> 00:07:13.740]  去到第十九節,最後就係
[00:07:13.740 --> 00:07:16.740]  上次都講咗呢段經文,已經講過幾次
[00:07:16.740 --> 00:07:19.740]  耶穌來見佢,耶穌兄弟同埋佢嘅媽媽
[00:07:19.740 --> 00:07:22.740]  就嚟見佢,佢講緊道嘅時候
[00:07:22.740 --> 00:07:25.740]  就話聽上帝嘅道而遵行,就係我母親我弟兄
[00:07:25.740 --> 00:07:28.740]  記得啦,又係講
[00:07:28.740 --> 00:07:31.740]  特別係一個總結,聽咗上帝嘅道而遵行
[00:07:31.740 --> 00:07:34.740]  其實呢,道家科你可以話都
[00:07:34.740 --> 00:07:37.740]  有少少襯咁樣,尤其是我講咁多次
[00:07:37.740 --> 00:07:40.740]  返來覆去呢,講嗰個意思
[00:07:40.740 --> 00:07:43.740]  其實就係我哋點樣去聽
[00:07:43.740 --> 00:07:46.740]  神嘅道,咁我慢慢
[00:07:46.740 --> 00:07:49.740]  慢慢地快快地講
[00:07:49.740 --> 00:07:52.740]  首先,我好多時記得
[00:07:52.740 --> 00:07:55.740]  好多講道
[00:07:55.740 --> 00:07:58.740]  講完道之後,個application,個應用
[00:07:58.740 --> 00:08:01.740]  就話你應該好好聽道
[00:08:01.740 --> 00:08:04.740]  點樣可以使你
[00:08:04.740 --> 00:08:07.740]  每個禮拜主日崇拜,尤其是你聽咗嘅道
[00:08:07.740 --> 00:08:10.740]  或者你查咗經,嗰啲嘢
[00:08:10.740 --> 00:08:13.740]  能夠擺喺心裏面,其中一樣嘢就係抄筆記
[00:08:13.740 --> 00:08:16.740]  目測就唔係好多人抄筆記
[00:08:16.740 --> 00:08:19.740]  你哋應該好好記性
[00:08:19.740 --> 00:08:22.740]  但係有啲研究就唔係淨係話聽道
[00:08:22.740 --> 00:08:25.740]  而係話學習,你有寫筆記
[00:08:25.740 --> 00:08:28.740]  就記得多啲,記得幾多?
[00:08:28.740 --> 00:08:31.740]  有抄筆記嘅人,大概,記得50%
[00:08:31.740 --> 00:08:34.740]  即係話如果你冇抄筆記,可能你得返
[00:08:34.740 --> 00:08:37.740]  一半都冇,抄咗就好啲
[00:08:37.740 --> 00:08:40.740]  跟住呢,就係你去分享嘅
[00:08:40.740 --> 00:08:43.740]  以前我初返教會,啲人熟齡到個地步
[00:08:43.740 --> 00:08:46.740]  去完崇拜,跟住又點㗎?
[00:08:46.740 --> 00:08:49.740]  食飯,食飯都喺度熱烈
[00:08:49.740 --> 00:08:52.740]  討論緊嗰堂道,會唔會㗎你哋?
[00:08:52.740 --> 00:08:55.740]  傻啦!
[00:08:55.740 --> 00:08:58.740]  但係原來分組討論,喺教會
[00:08:58.740 --> 00:09:01.740]  聽完道之後,佢就分組討論
[00:09:01.740 --> 00:09:04.740]  有咁樣,或者有啲教會
[00:09:04.740 --> 00:09:07.740]  佢講到系列係統一曬
[00:09:07.740 --> 00:09:10.740]  全部嗰啲團契
[00:09:10.740 --> 00:09:13.740]  都會有一啲嘅討論資料,就會討論返嗰堂道
[00:09:13.740 --> 00:09:16.740]  咁我哋唔係咁做,有佢優點
[00:09:16.740 --> 00:09:19.740]  有佢未必一定
[00:09:19.740 --> 00:09:22.740]  完全係一定要咁做嘅方向
[00:09:22.740 --> 00:09:25.740]  咁但係分組討論呢,會使到
[00:09:25.740 --> 00:09:28.740]  如果你聽完個道,跟住有人同佢傾
[00:09:28.740 --> 00:09:31.740]  會記得幾多?
[00:09:31.740 --> 00:09:34.740]  大概咁啦,75%,係咪?
[00:09:34.740 --> 00:09:37.740]  其實呢啲呢,就係rough嘅
[00:09:37.740 --> 00:09:40.740]  咁點樣可以再加深呢?實踐
[00:09:40.740 --> 00:09:43.740]  叫你愛人,跟住你就愛人喎
[00:09:43.740 --> 00:09:46.740]  咁你就會使到個道
[00:09:46.740 --> 00:09:49.740]  唔知係唔係會有90%
[00:09:49.740 --> 00:09:52.740]  咁我唔知大家
[00:09:52.740 --> 00:09:55.740]  再重溫呢一種嘅講法,我諗你聽過嘅
[00:09:55.740 --> 00:09:58.740]  你一定聽過呢類嘅,你有咩感受呢?
[00:09:58.740 --> 00:10:01.740]  咁結果可能你都係選擇未必抄筆記,好攰呀
[00:10:01.740 --> 00:10:04.740]  我唔係喺度特別去
[00:10:04.740 --> 00:10:07.740]  紮比大家,即係你冇聽到
[00:10:07.740 --> 00:10:10.740]  又唔抄筆記咁樣,因為呢
[00:10:10.740 --> 00:10:13.740]  呢個嘅題目點解要聽到呢?
[00:10:13.740 --> 00:10:16.740]  其實有個好緊要嘅地方,其實就
[00:10:16.740 --> 00:10:19.740]  你如果心水清呢,就唔係崇拜點樣聽到
[00:10:19.740 --> 00:10:22.740]  而係呢個道呢,我哋
[00:10:22.740 --> 00:10:25.740]  即係其實如果我哋
[00:10:25.740 --> 00:10:28.740]  留心嘅時候,崇拜聽到只不過基本
[00:10:28.740 --> 00:10:31.740]  因為崇拜嘅宣講,我哋方派
[00:10:31.740 --> 00:10:34.740]  係重視宣講,覺得呢
[00:10:34.740 --> 00:10:37.740]  喺,唔係覺得啦,即係喺個傳統,或者喺個經驗
[00:10:37.740 --> 00:10:40.740]  裏面,神係喺我哋崇拜與我哋同在嘅
[00:10:40.740 --> 00:10:43.740]  特別聖靈會去透過神嘅
[00:10:43.740 --> 00:10:46.740]  僕人,嚟到去講道,係會
[00:10:46.740 --> 00:10:49.740]  特別重視,所以我哋重視講道啦,所以
[00:10:49.740 --> 00:10:52.740]  呢一個時間聽到係重要
[00:10:52.740 --> 00:10:55.740]  但係神嘅道係咪淨係聽到嘅時間先至有
[00:10:55.740 --> 00:10:58.740]  唔係,係咪淨係星期日返嚟教會
[00:10:58.740 --> 00:11:01.740]  遇到啲弟兄姊妹互相傾嘅時候先至有
[00:11:01.740 --> 00:11:04.740]  係唔係,其實聽道
[00:11:04.740 --> 00:11:07.740]  如果in the box sense比較闊綿
[00:11:07.740 --> 00:11:10.740]  每一天,每一個時刻
[00:11:10.740 --> 00:11:13.740]  其實都有機會有神嘅道
[00:11:13.740 --> 00:11:16.740]  可以透過講台,我哋呢啲講道
[00:11:16.740 --> 00:11:19.740]  可以透過弟兄姊妹嘅勸勉
[00:11:19.740 --> 00:11:22.740]  可以透過查經,甚至我最近
[00:11:22.740 --> 00:11:25.740]  有個經歷就係突然之間
[00:11:25.740 --> 00:11:28.740]  有人喺我心裏面提醒我
[00:11:28.740 --> 00:11:31.740]  即係一個信徒,有個聖靈喺裏面,你又讀過聖經
[00:11:31.740 --> 00:11:34.740]  當然啦,穩定嘅靈修
[00:11:34.740 --> 00:11:37.740]  穩定嘅返教會聽道查經,係絕對有幫助
[00:11:37.740 --> 00:11:40.740]  但係個問題係,其實神嘅道
[00:11:40.740 --> 00:11:43.740]  係四方八面
[00:11:43.740 --> 00:11:46.740]  裏外外有機會都嚟嘅,個問題
[00:11:46.740 --> 00:11:49.740]  我哋點樣去接收呢?呢個只不過係基礎
[00:11:49.740 --> 00:11:52.740]  基本,如果喺崇拜裏面
[00:11:52.740 --> 00:11:55.740]  我哋對待神嘅毒人
[00:11:55.740 --> 00:11:58.740]  嚟到去講道,而我哋對
[00:11:58.740 --> 00:12:01.740]  嗰啲嘅講道,或者我哋對呢啲聽咗嘅道
[00:12:01.740 --> 00:12:04.740]  嘅道理,我哋冇一個心去諗下點樣
[00:12:04.740 --> 00:12:07.740]  擺喺心裏面呢,咁已經係有問題㗎
[00:12:07.740 --> 00:12:10.740]  係有啲問題,但係,唔係淨係咁
[00:12:10.740 --> 00:12:13.740]  咁老家講咩呢?
[00:12:13.740 --> 00:12:16.740]  首先講一項就好特別嘅
[00:12:16.740 --> 00:12:19.740]  如果你留心呢,我哋去返呢個第八節至到第十節
[00:12:19.740 --> 00:12:22.740]  你留意下,呢個第八節同埋第十節呢
[00:12:22.740 --> 00:12:25.740]  係矛盾嘅
[00:12:25.740 --> 00:12:28.740]  你有冇留意?因為耶穌話呢
[00:12:28.740 --> 00:12:31.740]  嗰啲嘅人
[00:12:31.740 --> 00:12:34.740]  聽道呢,即係願意
[00:12:34.740 --> 00:12:37.740]  嚟到聽,跟住就落咗喺土土裏面
[00:12:37.740 --> 00:12:40.740]  結實拍配,跟住就大聲講
[00:12:40.740 --> 00:12:43.740]  呢度強調,喂,凡有耳嘅嘢應該聽
[00:12:43.740 --> 00:12:46.740]  即係耶穌喺度呼籲緊一啲人,你要聽道
[00:12:46.740 --> 00:12:49.740]  咁樣,但跟住門徒問完佢之後呢
[00:12:49.740 --> 00:12:52.740]  佢就話,神局嘅奧秘呢
[00:12:52.740 --> 00:12:55.740]  聽都聽唔明嗰啲人
[00:12:55.740 --> 00:12:58.740]  係咪好矛盾呀?又叫你聽,跟住呢
[00:12:58.740 --> 00:13:01.740]  原來嗰啲人聽唔明㗎,咁即係點呀?你有冇留意?
[00:13:01.740 --> 00:13:04.740]  好矛盾㗎喎
[00:13:04.740 --> 00:13:07.740]  咁呢,點樣去睇呢?咁其實呢
[00:13:07.740 --> 00:13:10.740]  第八節,呢個嘅凡有耳聽嘅
[00:13:10.740 --> 00:13:13.740]  應當聽呢,即係喺耶穌嘅講論啦
[00:13:13.740 --> 00:13:16.740]  或者啟示錄都成日講嘅,凡有耳聽
[00:13:16.740 --> 00:13:19.740]  就應當聽下,聖靈嚟咗咁樣
[00:13:19.740 --> 00:13:22.740]  喺啟示錄成日講呢樣嘢
[00:13:22.740 --> 00:13:25.740]  咁,都係講緊用嘅耳仔嚟聽
[00:13:25.740 --> 00:13:28.740]  但係你發覺有個落差喎,第十節呢就話
[00:13:28.740 --> 00:13:31.740]  原來有啲人係聽唔明嘅
[00:13:31.740 --> 00:13:34.740]  嗰個落差喺邊呢?佢唔係聽咗咩?
[00:13:34.740 --> 00:13:37.740]  咁所以其實呢,耶穌呢就係
[00:13:37.740 --> 00:13:40.740]  呼籲就好正常啦,其實神嘅度
[00:13:40.740 --> 00:13:43.740]  個個都要聽,有耳嘅就應該聽
[00:13:43.740 --> 00:13:46.740]  但係,實質上面呢
[00:13:46.740 --> 00:13:49.740]  佢其實係一個嘅,用返一個舊約
[00:13:49.740 --> 00:13:52.740]  一個嘅基礎,譬如以塞亞書
[00:13:52.740 --> 00:13:55.740]  第六章第九節嗰度呢
[00:13:55.740 --> 00:13:58.740]  佢呢就咁樣講嘅,我冇抄出嚟啦
[00:13:58.740 --> 00:14:01.740]  咁畀大家聽少少啦
[00:14:01.740 --> 00:14:04.740]  佢話呢,即係以塞亞呢其實
[00:14:04.740 --> 00:14:07.740]  喺講呢個聖經有聽
[00:14:07.740 --> 00:14:10.740]  係聽見但係聽唔明呢,就係以塞亞曾經講過嘅說話
[00:14:10.740 --> 00:14:13.740]  佢話你去告訴者百姓,你門聽見時
[00:14:13.740 --> 00:14:16.740]  聽見卻不明白,看時看見卻不曉得
[00:14:16.740 --> 00:14:19.740]  所以其實耶穌講呢個呢
[00:14:19.740 --> 00:14:22.740]  其實就係引用緊
[00:14:22.740 --> 00:14:25.740]  借用緊都或者引用緊啦,以塞亞書嗰個講法
[00:14:25.740 --> 00:14:28.740]  咁嗰時以塞亞咁樣話,有啲人係聽唔聽
[00:14:28.740 --> 00:14:31.740]  又聽都聽唔明白,咩嘢嘅狀況呢
[00:14:31.740 --> 00:14:34.740]  就係嗰啲人,如果你記得嗰個第六章呢
[00:14:34.740 --> 00:14:37.740]  就係以塞亞呢,就係話,哇,我係好不潔呀
[00:14:37.740 --> 00:14:40.740]  我嘴唇不潔呀,咁樣,即係見到神啦嘛
[00:14:40.740 --> 00:14:43.740]  係個異象裏面,嘩,驚神擊殺佢嘛
[00:14:43.740 --> 00:14:46.740]  咁跟住呢,即係神就話你要去
[00:14:46.740 --> 00:14:49.740]  同嗰啲百姓,嚟到去講
[00:14:49.740 --> 00:14:52.740]  我畀你嘅先知嘅話語
[00:14:52.740 --> 00:14:55.740]  咁以塞亞呢,即係收到嘅呢
[00:14:55.740 --> 00:14:58.740]  就係第九節啦,你要去告訴你嘅百姓
[00:14:58.740 --> 00:15:01.740]  你哋聽係聽唔,聽係聽見
[00:15:01.740 --> 00:15:04.740]  佢聽唔明白,睇係睇見佢唔曉得嘅
[00:15:04.740 --> 00:15:07.740]  重要嘅事講多兩次,就係話
[00:15:07.740 --> 00:15:10.740]  原來嗰啲百姓個心係抗拒
[00:15:10.740 --> 00:15:13.740]  但係你都要畀我呼召
[00:15:13.740 --> 00:15:16.740]  嚟到去同嗰啲咁嘅百姓嚟到聽
[00:15:16.740 --> 00:15:19.740]  咁而呢,其中有解釋
[00:15:19.740 --> 00:15:22.740]  亦都講緊呢一個講法
[00:15:22.740 --> 00:15:25.740]  係暗示緊呢,記唔記得,詩篇一百三十九篇
[00:15:25.740 --> 00:15:28.740]  同埋詩篇十幾,我記得,就係話呢
[00:15:28.740 --> 00:15:31.740]  嗰啲嘅人呢,即係詩篇人呢,就取笑嗰啲人
[00:15:31.740 --> 00:15:34.740]  拜偶像嘅人呢,嗰啲嘅
[00:15:34.740 --> 00:15:37.740]  偶像係點㗎,有耳
[00:15:37.740 --> 00:15:40.740]  唔能聽,有口
[00:15:40.740 --> 00:15:43.740]  唔能講,係咪,即係其實呢啲偶像呢
[00:15:43.740 --> 00:15:46.740]  係虛無嘅,係冇用嘅
[00:15:46.740 --> 00:15:49.740]  得個殼嘅
[00:15:49.740 --> 00:15:52.740]  所以有耳,唔能聽,有眼,唔能看
[00:15:52.740 --> 00:15:55.740]  嗰啲人抗拒嗰個
[00:15:55.740 --> 00:15:58.740]  神嘅道,就好似呢啲咁嘅偶像
[00:15:58.740 --> 00:16:01.740]  一樣,其實係冇用嘅
[00:16:01.740 --> 00:16:04.740]  冇意思嘅,又好似以卓下書
[00:16:04.740 --> 00:16:07.740]  嗰度講,其實嗰啲人個心本身
[00:16:07.740 --> 00:16:10.740]  係抗拒神嘅道
[00:16:10.740 --> 00:16:13.740]  所以呢,呢個落差呢,講返第十節
[00:16:13.740 --> 00:16:16.740]  如果係咁講嘅話,其實耶穌佢講嘅時候
[00:16:16.740 --> 00:16:19.740]  佢唔係話講啲嘢
[00:16:19.740 --> 00:16:22.740]  特登要你唔明
[00:16:22.740 --> 00:16:25.740]  佢講啲比喻就好清楚
[00:16:25.740 --> 00:16:28.740]  你講撒縱比喻前嗰部分,個故事係咁
[00:16:28.740 --> 00:16:31.740]  但係耶穌有冇解釋
[00:16:31.740 --> 00:16:34.740]  咪解釋緊囉,點解佢會解釋
[00:16:34.740 --> 00:16:37.740]  門徒問囉
[00:16:37.740 --> 00:16:40.740]  係咪,嗱,所以聽到
[00:16:40.740 --> 00:16:43.740]  或者你領受神嘅話語
[00:16:43.740 --> 00:16:46.740]  其實嗰個落差係邊呢,真係唔係表面聽咗
[00:16:46.740 --> 00:16:49.740]  我哋講到嘅人都好明白
[00:16:49.740 --> 00:16:52.740]  我哋講到嘅人呢,知道唔係各個人
[00:16:52.740 --> 00:16:55.740]  都 ready
[00:16:55.740 --> 00:16:58.740]  個心去聽到嘅,或者係明白嘅
[00:16:58.740 --> 00:17:01.740]  但係呢,講完道之後
[00:17:01.740 --> 00:17:04.740]  有時又會有啲人去問,刺激到
[00:17:04.740 --> 00:17:07.740]  去問嘢喎,問嘢嘅時候咪可以解釋多啲囉
[00:17:07.740 --> 00:17:10.740]  嗱,有少少係咁喎,點解啲人聽唔明白呀
[00:17:10.740 --> 00:17:13.740]  好啦,總結啦,即係小嘅總結
[00:17:13.740 --> 00:17:16.740]  第一就好以塞亞嗰陣時咁樣
[00:17:16.740 --> 00:17:19.740]  其實嗰啲人,佢個心硬佢係唔接受
[00:17:19.740 --> 00:17:22.740]  佢個唔明白就係佢猶太人啲講法
[00:17:22.740 --> 00:17:25.740]  即係嗰啲人心光硬,係神使佢光硬
[00:17:25.740 --> 00:17:28.740]  其實就係嗰啲人自己光硬
[00:17:28.740 --> 00:17:31.740]  即係而家講緊法老,兩樣都有㗎嘛
[00:17:31.740 --> 00:17:34.740]  係神使佢光硬,因為佢自己光硬呢
