
[00:00:00.000 --> 00:00:01.640]  好,大家晚安
[00:03:12.280 --> 00:03:14.280]  我不是反對我們裝備
[00:03:14.280 --> 00:03:16.480]  我們都要去訓練裝備
[00:03:16.480 --> 00:03:18.480]  但是我們傳福音
[00:03:18.880 --> 00:03:22.080]  我們只要經歷福音的好處
[00:03:22.080 --> 00:03:24.880]  就可以去傳揚福音
[00:03:24.880 --> 00:03:27.480]  我們這樣信
[00:03:27.480 --> 00:03:29.680]  我們就這樣傳
[00:03:29.680 --> 00:03:32.280]  我們傳福音的壓力
[00:03:32.280 --> 00:03:33.480]  如果你這樣的心態
[00:03:33.480 --> 00:03:34.880]  你會越來越少
[00:03:34.880 --> 00:03:37.080]  我們只管去傳
[00:03:37.080 --> 00:03:41.880]  傳不傳是我的責任
[00:03:41.880 --> 00:03:45.280]  信不信是上帝的工作
[00:03:45.280 --> 00:03:46.880]  所以你沒什麼壓力
[00:03:46.880 --> 00:03:48.280]  你是傳得了
[00:03:48.680 --> 00:03:53.480]  你又不用以前我們做金融界的那些要出帳的
[00:03:53.480 --> 00:03:54.880]  要交帳的
[00:03:54.880 --> 00:03:57.280]  這些你又不太需要
[00:03:57.280 --> 00:03:59.080]  你盡力去傳
[00:03:59.080 --> 00:04:01.080]  信不信交給上帝
[00:04:01.080 --> 00:04:03.680]  所以你傳得很樂意
[00:04:03.680 --> 00:04:06.080]  也傳得很輕散
[00:04:06.080 --> 00:04:11.080]  保羅他本身是很著重傳福音
[00:04:11.080 --> 00:04:13.480]  如果你看這一段之前
[00:04:13.480 --> 00:04:16.480]  在《菲勒比書》一章十二到十八節
[00:04:16.880 --> 00:04:19.080]  保羅說他只要看到福音
[00:04:19.080 --> 00:04:21.280]  就是基督被傳開
[00:04:21.280 --> 00:04:24.680]  無論傳的人的動機是怎樣
[00:04:24.680 --> 00:04:26.280]  他都很歡喜的
[00:04:26.280 --> 00:04:27.480]  很開心的
[00:04:27.480 --> 00:04:29.480]  無論你用什麼動機都好
[00:04:29.480 --> 00:04:32.280]  當然如果你看那一段
[00:04:32.280 --> 00:04:32.880]  很小心看
[00:04:32.880 --> 00:04:35.480]  保羅不是不注重動機
[00:04:35.480 --> 00:04:37.280]  不過在那個處境裡面
[00:04:37.280 --> 00:04:38.480]  他正在坐牢
[00:04:38.480 --> 00:04:40.280]  他唯一的回應
[00:04:40.280 --> 00:04:41.680]  最好的回應就是
[00:04:41.680 --> 00:04:43.080]  基督被傳開
[00:04:43.080 --> 00:04:44.680]  他就很歡喜了
[00:04:45.080 --> 00:04:47.680]  到了一章二十七
[00:04:47.680 --> 00:04:48.880]  就是今天這一段
[00:04:48.880 --> 00:04:50.880]  我再看多幾節
[00:04:50.880 --> 00:04:52.680]  二章四節這個段落
[00:04:52.680 --> 00:04:54.680]  我一次過地看
[00:04:54.680 --> 00:04:58.480]  保羅就勸勉菲勒比信徒
[00:04:58.480 --> 00:05:00.280]  在傳福音這一場
[00:05:00.280 --> 00:05:02.880]  屬靈的爭戰上
[00:05:02.880 --> 00:05:05.080]  要同心合意
[00:05:05.080 --> 00:05:06.480]  齊心努力
[00:05:06.480 --> 00:05:08.080]  就是上一個段落
[00:05:08.080 --> 00:05:09.680]  一章十二到十八
[00:05:09.680 --> 00:05:10.880]  重點是
[00:05:10.880 --> 00:05:13.280]  只要興旺福音
[00:05:13.680 --> 00:05:15.880]  到了這個段落的重點
[00:05:15.880 --> 00:05:18.080]  就是要傳福音
[00:05:18.080 --> 00:05:20.280]  不過要同心合意
[00:05:20.280 --> 00:05:22.480]  不是單打獨鬥
[00:05:22.480 --> 00:05:24.680]  不是孤軍作戰
[00:05:24.680 --> 00:05:27.080]  不過菲勒比信徒
[00:05:27.080 --> 00:05:29.480]  在傳福音這件事上
[00:05:29.480 --> 00:05:33.280]  似乎在面對一些內憂和外患
[00:05:33.280 --> 00:05:35.480]  內憂就是群體裡面
[00:05:35.480 --> 00:05:37.080]  有一些不是很同心
[00:05:37.080 --> 00:05:38.880]  如果你看完菲勒比書
[00:05:38.880 --> 00:05:40.480]  這四章你會發覺
[00:05:40.680 --> 00:05:43.880]  有些人發怨言、起爭論
[00:05:43.880 --> 00:05:46.480]  到了第四章更加點名
[00:05:46.480 --> 00:05:48.880]  有爹和秦都基
[00:05:48.880 --> 00:05:51.680]  要在主裡面同心
[00:05:51.680 --> 00:05:53.880]  在這裡第一章也是
[00:05:53.880 --> 00:05:55.480]  我們要同心
[00:05:55.480 --> 00:05:57.080]  第二章一開始就是
[00:05:57.080 --> 00:05:58.880]  我們要同心合一
[00:05:58.880 --> 00:06:00.480]  同一個心志
[00:06:00.480 --> 00:06:02.280]  所以他們可能有一些
[00:06:02.280 --> 00:06:04.280]  不同心的內憂
[00:06:04.280 --> 00:06:06.680]  外患就是這個群體
[00:06:06.680 --> 00:06:09.480]  只是面對敵人的一些威脅
[00:06:09.680 --> 00:06:12.680]  所以保羅就是在這個段落裡面
[00:06:12.680 --> 00:06:15.280]  去鼓勵、去幫助他們
[00:06:15.280 --> 00:06:18.280]  我們先去了解一下
[00:06:18.280 --> 00:06:20.880]  這個段落的結構
[00:06:20.880 --> 00:06:22.280]  我們就可以明白
[00:06:22.280 --> 00:06:25.480]  保羅整個脈絡想說什麼
[00:06:25.480 --> 00:06:31.480]  這個段落的約節就是第27節
[00:06:31.480 --> 00:06:35.480]  它是整段的火車頭
[00:06:35.480 --> 00:06:38.480]  帶出整段的信息
[00:06:38.480 --> 00:06:40.880]  如果帶出保羅對菲勒比人
[00:06:40.880 --> 00:06:42.280]  有什麼期望呢?
[00:06:42.280 --> 00:06:44.280]  就是行事為人
[00:06:44.280 --> 00:06:46.280]  同福音相稱
[00:06:46.280 --> 00:06:48.180]  以致
[00:06:48.180 --> 00:06:49.880]  在原文有一個
[00:06:49.880 --> 00:06:51.680]  "以致"這個字的目的
[00:06:51.680 --> 00:06:53.880]  如果是和合本就是"叫"
[00:06:53.880 --> 00:06:55.680]  就是叫他做什麼呢?
[00:06:55.680 --> 00:06:59.280]  能夠同心站立得穩
[00:06:59.280 --> 00:07:01.480]  他們行事為人
[00:07:01.480 --> 00:07:02.680]  同福音相稱
[00:07:02.680 --> 00:07:05.280]  就是叫他們能夠站立得穩
[00:07:05.280 --> 00:07:08.480]  那麼同心站立得穩做什麼呢?
[00:07:08.480 --> 00:07:11.480]  從文法和句子的結構來看
[00:07:11.480 --> 00:07:14.880]  就是要做到第1章27節尾
[00:07:14.880 --> 00:07:16.280]  有一個分詞的
[00:07:16.280 --> 00:07:20.480]  這個分詞就是講齊心努力
[00:07:20.480 --> 00:07:23.680]  以及1章28節頭
[00:07:23.680 --> 00:07:27.680]  有另外一個分詞就是威脅
[00:07:27.680 --> 00:07:31.880]  所以原來我們能夠同心站立得穩
[00:07:31.880 --> 00:07:33.080]  是做兩件事
[00:07:33.480 --> 00:07:36.680]  就是為了福音齊心努力
[00:07:36.680 --> 00:07:40.680]  我們不要怕敵人的威脅
[00:07:40.680 --> 00:07:45.080]  接著保羅就在1章28-30
[00:07:45.080 --> 00:07:46.680]  我稍後會解釋
[00:07:46.680 --> 00:07:47.880]  他用了結局
[00:07:47.880 --> 00:07:50.080]  神的命定
[00:07:50.080 --> 00:07:50.880]  就是蒙恩
[00:07:50.880 --> 00:07:54.080]  就是神賜給你的神的命定
[00:07:54.080 --> 00:07:55.680]  以及自己的榜樣
[00:07:55.680 --> 00:07:59.280]  三個角度去鼓勵菲勒比信徒
[00:07:59.280 --> 00:08:01.480]  你要勇於面對敵人
[00:08:01.480 --> 00:08:05.880]  或者勇於面對敵人帶來的苦難
[00:08:05.880 --> 00:08:09.480]  當然不怕敵人的威脅
[00:08:09.480 --> 00:08:14.080]  很明顯就是為了可以努力去傳福音
[00:08:14.080 --> 00:08:16.480]  不用怕敵人嚇你的
[00:08:16.480 --> 00:08:19.680]  目的就是為了傳福音
[00:08:19.680 --> 00:08:22.080]  所以為福音齊心努力
[00:08:22.080 --> 00:08:25.480]  這個應該是終極的目標
[00:08:25.480 --> 00:08:28.280]  敵人就是他們的外患
[00:08:28.280 --> 00:08:30.680]  我剛才講過除了外患
[00:08:30.680 --> 00:08:35.680]  菲勒比教會應該也有一個不合一的內憂
[00:08:35.680 --> 00:08:39.480]  所以保羅在2章的1-4節
[00:08:39.480 --> 00:08:42.080]  也鼓勵他們要合一
[00:08:42.080 --> 00:08:44.080]  1-2節就是鼓勵他們合一
[00:08:44.080 --> 00:08:48.480]  3-4節就是鼓勵他們用謙卑社稷
[00:08:48.480 --> 00:08:50.080]  去實踐合一
[00:08:50.080 --> 00:08:53.080]  其實這個也是面對敵人一樣的
[00:08:53.080 --> 00:08:55.080]  不怕威脅的方法
[00:08:55.080 --> 00:08:59.080]  也是能夠同心合意傳福音的關鍵
[00:08:59.480 --> 00:09:01.680]  大家都很明白這個道理
[00:09:01.680 --> 00:09:05.280]  但是時間所限我今天只是分享
[00:09:05.280 --> 00:09:09.280]  第1章的27-30節
[00:09:09.280 --> 00:09:15.280]  我們先看第1章的27節
[00:09:15.280 --> 00:09:20.080]  這一節的主動詞就是行事為人這個字
[00:09:20.080 --> 00:09:24.880]  這個字的原文是這樣的
[00:09:24.880 --> 00:09:28.480]  這個字是一個命令式的動詞
[00:09:28.880 --> 00:09:32.080]  但是這個字在整個新約出現了兩次
[00:09:32.080 --> 00:09:35.080]  在保羅的書信出現了一次
[00:09:35.080 --> 00:09:36.680]  就是在這裡出現
[00:09:36.680 --> 00:09:41.680]  不過保羅一般會用另外一個希臘文
[00:09:41.680 --> 00:09:43.880]  去表達行事為人的
[00:09:43.880 --> 00:09:45.080]  就是這個
[00:09:45.080 --> 00:09:46.480]  在保羅的書信
[00:09:46.480 --> 00:09:49.680]  你會發現保羅用了32次
[00:09:49.680 --> 00:09:51.880]  是用這個黑色的字
[00:09:51.880 --> 00:09:54.680]  就是表達行事為人
[00:09:55.080 --> 00:09:59.680]  但是在這裡也是在所有的書信唯一一次
[00:09:59.680 --> 00:10:02.080]  他特別用另外一個字去表達
[00:10:02.080 --> 00:10:05.080]  所以應該是有一些意思
[00:10:05.080 --> 00:10:08.480]  黑色的字一般就是行事為人
[00:10:08.480 --> 00:10:11.680]  紅色的字為什麼呢?
[00:10:11.680 --> 00:10:14.880]  保羅為什麼特別在這裡會選用另外一個字呢?
[00:10:14.880 --> 00:10:17.680]  這個字的字面的意義
[00:10:17.680 --> 00:10:19.280]  就是作公民
[00:10:19.280 --> 00:10:21.480]  是做一個公民
[00:10:22.280 --> 00:10:25.280]  原來保羅特別用這個字是有原因的
[00:10:25.280 --> 00:10:29.480]  菲律賓人對於公民這個身份
[00:10:29.480 --> 00:10:31.280]  是十分重視的
[00:10:31.280 --> 00:10:34.880]  他們以做羅馬公民為榮
[00:10:34.880 --> 00:10:38.480]  大家知道在當時希臘的文化
[00:10:38.480 --> 00:10:40.480]  榮辱文化裡面
[00:10:40.480 --> 00:10:41.680]  是很重要的
[00:10:41.680 --> 00:10:43.680]  有榮譽是很重要的
[00:10:43.680 --> 00:10:47.280]  而菲律賓這個外邦的地方
[00:10:47.280 --> 00:10:49.280]  菲律賓在馬其頓
[00:10:49.280 --> 00:10:53.280]  這個外邦的地方很盛行皇帝崇拜的
[00:10:53.280 --> 00:10:56.080]  他們會尊稱羅馬皇帝是主
[00:10:56.080 --> 00:10:57.280]  是救主
[00:10:57.280 --> 00:11:01.480]  所以保羅用這個字有一個很明顯的目的
[00:11:01.480 --> 00:11:02.480]  是提醒他們
[00:11:02.480 --> 00:11:06.480]  你有一個新的天國公民的身份
[00:11:06.480 --> 00:11:10.080]  你不要太著緊羅馬公民的身份
[00:11:10.080 --> 00:11:11.480]  保羅提醒他們
[00:11:11.480 --> 00:11:13.480]  你要效忠那個主
[00:11:13.480 --> 00:11:16.080]  不是羅馬的皇帝
[00:11:16.080 --> 00:11:17.680]  不是奧古斯都
[00:11:17.680 --> 00:11:20.080]  你效忠的主是耶穌基督
[00:11:20.080 --> 00:11:23.680]  所以保羅在第3章
[00:11:23.680 --> 00:11:25.880]  菲律賓出來的第3章第20節
[00:11:25.880 --> 00:11:29.880]  「我們卻是天上的國民」
[00:11:29.880 --> 00:11:33.080]  我們有一個不同的身份
[00:11:33.080 --> 00:11:35.480]  這個非常珍貴的身份
[00:11:35.480 --> 00:11:37.080]  就是天國的公民
[00:11:37.080 --> 00:11:39.480]  保羅要求菲律賓信徒
[00:11:39.480 --> 00:11:43.680]  做一個跟基督福音相稱的天國公民
[00:11:43.680 --> 00:11:45.880]  我們行事為人
[00:11:45.880 --> 00:11:48.680]  是要像一個天國公民
[00:11:48.680 --> 00:11:51.680]  然後才可以站得穩
[00:11:51.680 --> 00:11:55.480]  然後才可以很有效的去傳福音
[00:11:55.480 --> 00:11:57.680]  在傳福音之先
[00:11:57.680 --> 00:12:00.680]  我們要注重我們的行事為人
[00:12:00.680 --> 00:12:06.280]  在這裡我就領略到一個事情
[00:12:06.280 --> 00:12:07.080]  一個道理
[00:12:07.080 --> 00:12:08.680]  就是有時候
[00:12:08.680 --> 00:12:12.280]  新教比賢教還要重要
[00:12:12.280 --> 00:12:14.280]  我們的行事為人
[00:12:14.280 --> 00:12:16.280]  是否一個天國公民
[00:12:16.280 --> 00:12:18.880]  是否一個像樣的基督徒
[00:12:18.880 --> 00:12:20.480]  我舉一個例子
[00:12:20.480 --> 00:12:23.280]  如果你想跟同事傳福音
[00:12:23.280 --> 00:12:26.080]  但如果你平時在公司
[00:12:26.080 --> 00:12:29.280]  你擺明是蛇王的
[00:12:29.280 --> 00:12:31.880]  一有時間就躲在蛇窩
[00:12:31.880 --> 00:12:33.480]  遲到早退
[00:12:33.480 --> 00:12:34.880]  卸膊篤人背脊
[00:12:34.880 --> 00:12:36.080]  講人是非
[00:12:36.080 --> 00:12:37.880]  只顧自己的事
[00:12:37.880 --> 00:12:40.080]  同事有什麼需要什麼幫忙
[00:12:40.080 --> 00:12:41.680]  完全不理的
[00:12:41.680 --> 00:12:44.080]  你猜猜你跟同事說
[00:12:44.280 --> 00:12:46.280]  我相信耶穌很愛你
[00:12:46.280 --> 00:12:48.280]  你對他有什麼反應
[00:12:48.280 --> 00:12:50.680]  他說如果我相信你
[00:12:50.680 --> 00:12:51.880]  我也未必會相信
[00:12:51.880 --> 00:12:54.080]  弟兄姊妹
[00:12:54.080 --> 00:12:59.080]  我們要著重我們的生命是怎樣
[00:12:59.080 --> 00:13:01.480]  我們當然要懂得講福音
[00:13:01.480 --> 00:13:03.680]  但我們的生命是怎樣呢
[00:13:03.680 --> 00:13:06.280]  我記得我讀中學的時候
[00:13:06.280 --> 00:13:08.080]  要上體育課
[00:13:08.080 --> 00:13:10.680]  其中要學游泳
[00:13:10.680 --> 00:13:12.280]  但很有趣
[00:13:12.280 --> 00:13:15.280]  那位教我們游泳的體育老師
[00:13:15.280 --> 00:13:17.080]  他說得很誠實
[00:13:17.080 --> 00:13:18.680]  他說我不懂游泳
[00:13:18.680 --> 00:13:21.880]  但我已經看過所有書了
[00:13:21.880 --> 00:13:25.480]  完全通曉游泳的姿勢
[00:13:25.480 --> 00:13:27.080]  每一次上課
[00:13:27.080 --> 00:13:29.680]  我們一群學生就在泳池中晃來晃去
[00:13:29.680 --> 00:13:31.080]  他不下水
[00:13:31.080 --> 00:13:33.480]  站在池邊指揮
[00:13:33.480 --> 00:13:34.480]  你要怎樣做
[00:13:34.480 --> 00:13:35.480]  怎樣潑水
[00:13:35.480 --> 00:13:37.080]  怎樣晃腳
[00:13:37.080 --> 00:13:38.880]  我們就各自修行
[00:13:39.280 --> 00:13:42.480]  沒有新教就是賢教
[00:13:42.480 --> 00:13:46.680]  你猜是不是一個很有效的傳遞呢
[00:13:46.680 --> 00:13:51.680]  結果我要自己出去找教練學游泳
[00:13:51.680 --> 00:13:54.880]  不過我想強調
[00:13:54.880 --> 00:13:56.480]  或者我想補充
[00:13:56.480 --> 00:13:58.880]  不是說要有好行為
[00:13:58.880 --> 00:14:00.880]  才可以傳福音
[00:14:00.880 --> 00:14:04.280]  有好行為就是馬太福音第五章所講的
[00:14:04.280 --> 00:14:05.680]  我們要做光
[00:14:05.680 --> 00:14:07.680]  是我們信徒的本分
[00:14:08.280 --> 00:14:11.080]  傳福音我們都應該有好的行為
[00:14:11.080 --> 00:14:13.080]  不過有好的行為
[00:14:13.080 --> 00:14:15.080]  你行事為人和福音相稱
[00:14:15.080 --> 00:14:17.280]  你像一個天國公民
[00:14:17.280 --> 00:14:20.680]  是很能夠幫你傳福音
[00:14:20.680 --> 00:14:22.680]  因為未信的人
[00:14:22.680 --> 00:14:25.080]  很多是看我們怎樣做
[00:14:25.080 --> 00:14:27.480]  多於聽我們怎樣說
[00:14:27.480 --> 00:14:29.480]  我不知道你有沒有這些經歷
[00:14:29.480 --> 00:14:32.480]  多數你在家庭裏面
[00:14:32.480 --> 00:14:34.680]  你嘗試和你的家人傳福音
[00:14:35.080 --> 00:14:38.480]  他們是看你怎樣做多於聽你怎樣說
[00:14:38.480 --> 00:14:42.480]  保羅對菲律賓信徒的要求
[00:14:42.480 --> 00:14:46.080]  就從一個作天國公民延伸
[00:14:46.080 --> 00:14:48.680]  我剛才的架構也說了
[00:14:48.680 --> 00:14:52.480]  延伸他能夠站立得穩
[00:14:52.480 --> 00:14:55.880]  在原文這兩個句子中間
[00:14:55.880 --> 00:14:58.480]  是一個「以至」這個字去連繫
[00:14:58.480 --> 00:15:02.080]  作天國公民以至能夠站立得穩
[00:15:02.080 --> 00:15:04.880]  無論將來保羅去見他們的時候
[00:15:05.280 --> 00:15:07.480]  或者現在保羅正在坐牢
[00:15:07.480 --> 00:15:09.880]  保羅都是期望他們的境況
[00:15:09.880 --> 00:15:12.080]  是同有一個心智
[00:15:12.080 --> 00:15:13.480]  站立得穩
[00:15:13.480 --> 00:15:16.280]  站立得穩這個字的原意
[00:15:16.280 --> 00:15:20.080]  是指一個士兵在戰場上的責任
[00:15:20.080 --> 00:15:23.080]  就是你站穩那個哨桿
[00:15:23.080 --> 00:15:25.280]  保羅很多時候用這個字
[00:15:25.280 --> 00:15:28.680]  是指在信仰上站得穩
[00:15:28.680 --> 00:15:31.680]  站穩的目的之一
[00:15:31.680 --> 00:15:33.480]  就是能夠齊心努力
[00:15:33.480 --> 00:15:35.680]  就是信徒能夠站得穩
[00:15:35.680 --> 00:15:39.880]  目的就是能夠同心為福音去努力
[00:15:39.880 --> 00:15:42.080]  齊心努力這個字
[00:15:42.080 --> 00:15:45.480]  在《新漢語.日本》也叫做「一起奮鬥」
[00:15:45.480 --> 00:15:48.680]  所以這個字本身是有攜手努力
[00:15:48.680 --> 00:15:52.880]  一同在比賽裡面爭勝的意味
[00:15:52.880 --> 00:15:55.080]  所爭的是什麼呢?
[00:15:55.080 --> 00:15:57.680]  保羅說這裡大家所爭的就是
[00:15:57.680 --> 00:15:59.880]  福音能夠廣傳
[00:16:00.880 --> 00:16:03.880]  所以我就用了《新漢語.日本》這個字
[00:16:03.880 --> 00:16:07.680]  它的譯法
[00:16:07.680 --> 00:16:09.880]  用作我今天的講題
[00:16:09.880 --> 00:16:13.680]  我們同心為福音去奮戰
[00:16:13.680 --> 00:16:18.280]  保羅強調信徒要同有一個心智
[00:16:18.280 --> 00:16:19.280]  共同努力
[00:16:19.280 --> 00:16:22.680]  表示傳福音不是一個人的事
[00:16:22.680 --> 00:16:25.080]  不是一小撮人的事
[00:16:25.080 --> 00:16:27.680]  傳福音不只是伊溫的事
[00:16:27.680 --> 00:16:30.280]  因為他們負責他們做
[00:16:30.880 --> 00:16:33.480]  是整個肥勒比教會的事情
[00:16:33.480 --> 00:16:35.680]  是整個團隊的事工
[00:16:35.680 --> 00:16:38.880]  是整個窩福堂的事工
[00:16:38.880 --> 00:16:41.880]  傳福音不是窩福堂每一個人都有份
[00:16:41.880 --> 00:16:44.680]  每一個人應該是無份
[00:16:44.680 --> 00:16:49.080]  我想大家大部分人都聽過郭培里
[00:16:49.080 --> 00:16:52.480]  或者你在網上或者YouTube聽過他
[00:16:52.480 --> 00:16:55.080]  郭培里這個很著名的報導家
[00:16:55.080 --> 00:16:56.680]  他的報導
[00:16:56.680 --> 00:16:59.480]  但是是不是一個人去傳的呢?
[00:17:00.080 --> 00:17:01.480]  郭培里來過香港
[00:17:01.480 --> 00:17:05.080]  是郭培里報導團上上下下的弟兄姊妹
[00:17:05.080 --> 00:17:08.880]  齊心努力去侍奉彼此配搭
[00:17:08.880 --> 00:17:11.680]  才有這麼成功的果效
[00:17:11.680 --> 00:17:15.880]  不是這一個人的努力就可以
[00:17:15.880 --> 00:17:19.880]  我自己在讀完神學之後
[00:17:19.880 --> 00:17:21.680]  一讀完神學
[00:17:21.680 --> 00:17:24.880]  接著就來了窩福工作
[00:17:24.880 --> 00:17:28.080]  我來到窩福
[00:17:28.080 --> 00:17:33.080]  當時唐主任蘇牧師就派我去做醫運
[00:17:33.080 --> 00:17:34.880]  我一來就是負責醫運
[00:17:34.880 --> 00:17:36.280]  我很感恩
[00:17:36.280 --> 00:17:40.480]  我就看到窩福堂是怎樣去看傳福音
[00:17:40.480 --> 00:17:42.280]  或者怎樣去做傳福音
[00:17:42.280 --> 00:17:45.280]  窩福堂是很注重傳福音
[00:17:45.280 --> 00:17:48.680]  不過無論我在窩福堂的時候
[00:17:48.680 --> 00:17:50.880]  或者我現在在另外一間教會侍奉
[00:17:50.880 --> 00:17:54.480]  我都觀察到其實很多教會都是
[00:17:55.480 --> 00:17:59.080]  很多時候是少數人在做
[00:17:59.080 --> 00:18:02.480]  大部分人是在看的
[00:18:02.480 --> 00:18:05.880]  如果長期都是少數人
[00:18:05.880 --> 00:18:08.080]  都是醫運那一小撮人
[00:18:08.080 --> 00:18:10.480]  在那裡不斷做不斷做
[00:18:10.480 --> 00:18:12.480]  他們遲早會耗盡
[00:18:12.480 --> 00:18:14.480]  他們會burn out
[00:18:14.480 --> 00:18:17.880]  那些看的觀眾
[00:18:17.880 --> 00:18:19.480]  遲早就會生鏽的
[00:18:19.480 --> 00:18:21.280]  不會傳的了
[00:18:21.280 --> 00:18:23.480]  或者沒有動力去傳的了
[00:18:24.280 --> 00:18:27.480]  我自己就很鼓勵窩福每一個都參與
[00:18:27.480 --> 00:18:28.880]  全民皆兵
[00:18:28.880 --> 00:18:31.880]  傳福音是一個團隊的侍奉
[00:18:31.880 --> 00:18:33.880]  只要你肯參加
[00:18:33.880 --> 00:18:36.280]  你有心參加
[00:18:36.280 --> 00:18:38.680]  一定有一個位置給你參加的
[00:18:38.680 --> 00:18:41.080]  你問你的團契的導師
[00:18:41.080 --> 00:18:42.280]  問同工
[00:18:42.280 --> 00:18:44.880]  你問醫運的同工
[00:18:44.880 --> 00:18:46.880]  一定有一個位置給你參加的
[00:18:46.880 --> 00:18:48.080]  我不懂說
[00:18:48.080 --> 00:18:49.280]  我說話不擅長的
[00:18:49.280 --> 00:18:50.680]  去派單張
[00:18:51.280 --> 00:18:54.280]  我的腳痛,我站不久
[00:18:54.280 --> 00:18:55.480]  祈禱吧
[00:18:55.480 --> 00:18:58.680]  為著每一個未信者去祈禱吧
[00:18:58.680 --> 00:19:01.480]  一定有一個位置給你參加的
[00:19:01.480 --> 00:19:04.880]  在報道會可以做招待
[00:19:04.880 --> 00:19:07.880]  弟兄姊妹只要你肯參加
[00:19:07.880 --> 00:19:09.480]  一定可以參加的
[00:19:09.480 --> 00:19:12.080]  我也鼓勵大家全民皆兵
[00:19:12.080 --> 00:19:14.080]  我當年在窩福
[00:19:14.080 --> 00:19:17.080]  我也經常說全民皆兵
[00:19:17.080 --> 00:19:19.680]  這是非常非常重要的
