
[00:00:00.000 --> 00:00:03.600]  那麼今天隨著總統美國總統大選的落幕
[00:02:53.200 --> 00:02:54.200]  那麼他們來美國
[00:02:54.200 --> 00:02:58.200]  度過了第一個最不好的寒冬
[00:02:58.200 --> 00:02:59.200]  他們在那個寒冬裡面
[00:02:59.200 --> 00:03:01.200]  又死了大概一半的人
[00:03:01.200 --> 00:03:03.200]  可是就在那個寒冬裡面
[00:03:03.200 --> 00:03:05.200]  他們舉行了第一次的感恩聚會
[00:03:05.200 --> 00:03:07.200]  所以當他們第一次
[00:03:07.200 --> 00:03:11.200]  有這個感恩節的tradition的時候
[00:03:11.200 --> 00:03:13.200]  並不像我們今天可以吃得飽
[00:03:13.200 --> 00:03:14.200]  穿得暖
[00:03:14.200 --> 00:03:16.200]  然後有很大的outlet
[00:03:16.200 --> 00:03:17.200]  可以讓你去逛
[00:03:17.200 --> 00:03:18.200]  可以買很多東西
[00:03:18.200 --> 00:03:20.200]  他們當年是很苦的
[00:03:20.200 --> 00:03:22.200]  他們當年只是懷了一個理想
[00:03:22.200 --> 00:03:24.200]  說去到一個地方
[00:03:24.200 --> 00:03:26.200]  在那邊我們可以很自由的敬拜神
[00:03:26.200 --> 00:03:29.200]  但是他們碰到了很多的難關
[00:03:29.200 --> 00:03:32.200]  可是他們照樣感恩
[00:03:32.200 --> 00:03:35.200]  因為他們瞭解一件事
[00:03:35.200 --> 00:03:37.200]  他們是很虔誠的基督徒
[00:03:37.200 --> 00:03:39.200]  他們知道說有一節聖經
[00:03:39.200 --> 00:03:44.200]  在鐵山羅里加前書的第五章16到18節
[00:03:44.200 --> 00:03:45.200]  他們因為這節聖經
[00:03:45.200 --> 00:03:47.200]  他們就知道說就算更困難
[00:03:47.200 --> 00:03:49.200]  他們還是要感恩
[00:03:49.200 --> 00:03:50.200]  這節聖經講到說
[00:03:50.200 --> 00:03:53.200]  要常常喜樂 常常禱告
[00:03:53.200 --> 00:03:56.200]  在任何環境中都要感謝
[00:03:56.200 --> 00:03:57.200]  這是上帝為你們這些
[00:03:57.200 --> 00:04:02.200]  屬於基督耶穌的人所定的旨意
[00:04:02.200 --> 00:04:04.200]  所以要常常喜樂 常常禱告
[00:04:04.200 --> 00:04:06.200]  在任何環境中都要感謝
[00:04:06.200 --> 00:04:07.200]  因為他們是基督徒
[00:04:07.200 --> 00:04:11.200]  他們知道人生並非只有聖經
[00:04:11.200 --> 00:04:12.200]  所以他們知道說
[00:04:12.200 --> 00:04:13.200]  任何環境中都要感恩
[00:04:13.200 --> 00:04:16.200]  所以儘管他們第一年很苦
[00:04:16.200 --> 00:04:17.200]  死了很多人
[00:04:17.200 --> 00:04:19.200]  可是他們照常
[00:04:19.200 --> 00:04:21.200]  按照他們在英國已經有的慣例
[00:04:21.200 --> 00:04:23.200]  就是11月到年底
[00:04:23.200 --> 00:04:25.200]  他們就舉行了一個感恩的聚會
[00:04:25.200 --> 00:04:28.200]  感謝神讓他們至少安全來到這邊
[00:04:28.200 --> 00:04:30.200]  來到一個可以自由敬拜神的地方
[00:04:30.200 --> 00:04:34.200]  從此就開始了感恩節這個傳統
[00:04:34.200 --> 00:04:35.200]  一直傳到今天
[00:04:35.200 --> 00:04:38.200]  那麼今天我們比較
[00:04:38.200 --> 00:04:39.200]  過得沒有那麼苦了
[00:04:39.200 --> 00:04:40.200]  會很開心
[00:04:40.200 --> 00:04:44.200]  可是我們忘記了感恩真正的目的
[00:04:44.200 --> 00:04:48.200]  其實是勝過所有一切的環境
[00:04:48.200 --> 00:04:52.200]  你知道如果你感恩是因為環境的話
[00:04:52.200 --> 00:04:55.200]  你的人生會很不穩
[00:04:55.200 --> 00:04:56.200]  如果你感恩是因為
[00:04:56.200 --> 00:04:57.200]  我今天考試不錯
[00:04:57.200 --> 00:04:58.200]  或者找到好工作
[00:04:58.200 --> 00:04:59.200]  我感恩
[00:04:59.200 --> 00:05:01.200]  那改天如果工作沒了呢
[00:05:01.200 --> 00:05:03.200]  女朋友跟我說分手
[00:05:03.200 --> 00:05:04.200]  好慘
[00:05:04.200 --> 00:05:05.200]  隔天她回來跟我講
[00:05:05.200 --> 00:05:06.200]  我回心轉意
[00:05:06.200 --> 00:05:07.200]  好感恩
[00:05:07.200 --> 00:05:08.200]  下禮拜又說分手
[00:05:08.200 --> 00:05:09.200]  那你怎麼辦
[00:05:09.200 --> 00:05:13.200]  所以如果你感恩是因為環境的話
[00:05:13.200 --> 00:05:16.200]  你發現你一生就很沒有安全感
[00:05:16.200 --> 00:05:17.200]  因為你知道
[00:05:17.200 --> 00:05:20.200]  環境完全不在你控制當中
[00:05:20.200 --> 00:05:21.200]  你就很沒有安全感
[00:05:21.200 --> 00:05:24.200]  所以在這邊告訴我們說
[00:05:24.200 --> 00:05:26.200]  原來神造我們的時候
[00:05:26.200 --> 00:05:27.200]  他定了一個旨意
[00:05:27.200 --> 00:05:29.200]  就是所有認識耶穌基督的人
[00:05:29.200 --> 00:05:32.200]  我們人生有一個目的就是
[00:05:32.200 --> 00:05:36.200]  去在任何環境中學會怎麼樣去感謝
[00:05:36.200 --> 00:05:37.200]  這個很重要
[00:05:37.200 --> 00:05:38.200]  任何環境
[00:05:38.200 --> 00:05:41.200]  所以真正感恩的一個人生
[00:05:41.200 --> 00:05:43.200]  是勝過所有環境的
[00:05:43.200 --> 00:05:44.200]  並非只有在順境
[00:05:44.200 --> 00:05:46.200]  所以感恩不是自己騙自己
[00:05:46.200 --> 00:05:48.200]  不是說自己騙自己說
[00:05:48.200 --> 00:05:50.200]  這人生只有順境
[00:05:50.200 --> 00:05:51.200]  我就不看那些歷經
[00:05:51.200 --> 00:05:55.200]  或者說自己騙自己說人生只有甜
[00:05:55.200 --> 00:05:56.200]  所有東西都是甜的
[00:05:56.200 --> 00:05:57.200]  不是這個意思
[00:05:57.200 --> 00:05:58.200]  感恩是說
[00:05:58.200 --> 00:06:02.200]  你們用心去品嘗人生中的酸甜苦辣
[00:06:02.200 --> 00:06:04.200]  在各種滋味當中
[00:06:04.200 --> 00:06:06.200]  你能夠體驗到神的恩典
[00:06:06.200 --> 00:06:07.200]  神的能力
[00:06:07.200 --> 00:06:09.200]  神的愛與你同在
[00:06:09.200 --> 00:06:11.200]  這才是真正一個感恩的人生
[00:06:11.200 --> 00:06:13.200]  並不是說在順境中
[00:06:13.200 --> 00:06:15.200]  全部都是甜的也不好
[00:06:15.200 --> 00:06:17.200]  因為人生就是酸甜苦辣都有
[00:06:17.200 --> 00:06:18.200]  光吃甜的
[00:06:18.200 --> 00:06:24.200]  到時候同一時間要補七顆牙就不好
[00:06:24.200 --> 00:06:26.200]  所以感恩很重要
[00:06:26.200 --> 00:06:28.200]  感恩勝過了所有的環境
[00:06:28.200 --> 00:06:29.200]  如果你能夠學會
[00:06:29.200 --> 00:06:32.200]  在任何環境中學會感恩的話
[00:06:32.200 --> 00:06:34.200]  那麼第一點有個好處就是
[00:06:34.200 --> 00:06:35.200]  你會
[00:06:35.200 --> 00:06:36.200]  如果常常感恩
[00:06:36.200 --> 00:06:37.200]  無論環境怎麼樣
[00:06:37.200 --> 00:06:38.200]  你還是感恩
[00:06:38.200 --> 00:06:41.200]  會使我們的生活能夠活得更加健康
[00:06:41.200 --> 00:06:42.200]  這是第一點
[00:06:42.200 --> 00:06:43.200]  我想跟大家分享的
[00:06:43.200 --> 00:06:47.200]  會使我們的生活過得更加健康
[00:06:47.200 --> 00:06:48.200]  在菲律賓書
[00:06:48.200 --> 00:06:50.200]  保羅說的一句話
[00:06:50.200 --> 00:06:52.200]  在四章十一到十三節
[00:06:52.200 --> 00:06:54.200]  保羅寫信給菲律賓教會
[00:06:54.200 --> 00:06:55.200]  說了一句話
[00:06:55.200 --> 00:06:56.200]  他說
[00:06:56.200 --> 00:06:58.200]  我這樣說不是因為我缺少什麼
[00:06:58.200 --> 00:07:01.200]  其實他在監獄裡面說的一段話
[00:07:01.200 --> 00:07:03.200]  以前的人做監不像今天
[00:07:03.200 --> 00:07:05.200]  今天有些監獄環境不好
[00:07:05.200 --> 00:07:07.200]  可是以前的環境就更糟糕
[00:07:07.200 --> 00:07:09.200]  他做監獄的時候說
[00:07:09.200 --> 00:07:11.200]  我這樣說不是因為我缺乏什麼
[00:07:11.200 --> 00:07:14.200]  我已經學會了對現狀滿足
[00:07:14.200 --> 00:07:17.200]  我知道怎麼樣過貧困的生活
[00:07:17.200 --> 00:07:20.200]  也知道怎麼樣過富裕的生活
[00:07:20.200 --> 00:07:21.200]  我已經到了
[00:07:21.200 --> 00:07:23.200]  我已經得到了秘訣
[00:07:23.200 --> 00:07:24.200]  隨時隨地
[00:07:24.200 --> 00:07:25.200]  飽足好
[00:07:25.200 --> 00:07:26.200]  飢餓也好
[00:07:26.200 --> 00:07:27.200]  豐富好
[00:07:27.200 --> 00:07:28.200]  缺乏也好
[00:07:28.200 --> 00:07:29.200]  我都知足
[00:07:29.200 --> 00:07:31.200]  借著基督所賜的力量
[00:07:31.200 --> 00:07:35.200]  我能夠適應任何的狀況
[00:07:35.200 --> 00:07:38.200]  所以他給我們看到一個感恩的生活
[00:07:38.200 --> 00:07:42.200]  原來是可以勝過任何環境的
[00:07:42.200 --> 00:07:43.200]  無論是貧窮
[00:07:43.200 --> 00:07:44.200]  富裕
[00:07:44.200 --> 00:07:45.200]  缺乏
[00:07:45.200 --> 00:07:46.200]  富足
[00:07:46.200 --> 00:07:47.200]  他都可以非常的感恩
[00:07:47.200 --> 00:07:50.200]  非常滿足
[00:07:50.200 --> 00:07:51.200]  不知道你知不知道
[00:07:51.200 --> 00:07:54.200]  在台灣有一個很出名的漫畫家
[00:07:54.200 --> 00:07:55.200]  叫朱德雍
[00:07:55.200 --> 00:07:56.200]  我很喜歡這個
[00:07:56.200 --> 00:07:58.200]  因為這個人很有智慧
[00:07:58.200 --> 00:07:59.200]  他寫漫畫的時候
[00:07:59.200 --> 00:08:01.200]  他曾經出過一個漫畫冊
[00:08:01.200 --> 00:08:03.200]  叫做我們都有病
[00:08:03.200 --> 00:08:05.200]  他用很簡單的手法
[00:08:05.200 --> 00:08:06.200]  四個漫畫
[00:08:06.200 --> 00:08:09.200]  就描繪出整個社會的問題
[00:08:09.200 --> 00:08:12.200]  後來因為這個漫畫大賣很出名
[00:08:12.200 --> 00:08:15.200]  後來就有一個很出名的歌舞劇的團
[00:08:15.200 --> 00:08:18.200]  就把他的我們都有病這個漫畫
[00:08:18.200 --> 00:08:22.200]  就拿上去舞台劇上面把它演出來
[00:08:22.200 --> 00:08:25.200]  我最近看到他們訪問這個舞台劇的導演
[00:08:25.200 --> 00:08:26.200]  是個很出名的導演
[00:08:26.200 --> 00:08:28.200]  這個導演說了一句話
[00:08:28.200 --> 00:08:31.200]  他說我們都有病這個舞台劇
[00:08:31.200 --> 00:08:33.200]  就是根據朱德雍的漫畫
[00:08:33.200 --> 00:08:35.200]  所編寫的舞台劇
[00:08:35.200 --> 00:08:36.200]  他說整個舞台劇
[00:08:36.200 --> 00:08:39.200]  如果你要用一句話來總結的話
[00:08:39.200 --> 00:08:40.200]  他在描寫什麼
[00:08:40.200 --> 00:08:42.200]  他在描寫一案詩經
[00:08:42.200 --> 00:08:43.200]  那句話很深刻
[00:08:43.200 --> 00:08:44.200]  我聽了之後
[00:08:44.200 --> 00:08:45.200]  那句話就是說
[00:08:45.200 --> 00:08:47.200]  他說這個重點就是這樣
[00:08:47.200 --> 00:08:49.200]  他說我們華人中國人
[00:08:49.200 --> 00:08:55.200]  我們華人曾經被貧窮毀壞過一次
[00:08:55.200 --> 00:08:59.200]  現在我們被富裕又毀壞了一次
[00:08:59.200 --> 00:09:01.200]  這就是我們都有病
[00:09:01.200 --> 00:09:04.200]  這個舞台劇的重點
[00:09:04.200 --> 00:09:06.200]  他一句話一句話
[00:09:06.200 --> 00:09:09.200]  道出了整個中國社會的問題
[00:09:09.200 --> 00:09:14.200]  我們前幾代被貧窮毀壞過一次
[00:09:14.200 --> 00:09:19.200]  這一代的人被富裕又毀壞了一次
[00:09:19.200 --> 00:09:20.200]  你發現很奇怪
[00:09:20.200 --> 00:09:21.200]  如果人不認識神
[00:09:21.200 --> 00:09:24.200]  你不知道你在世上應該怎麼生活
[00:09:24.200 --> 00:09:26.200]  你發現無論什麼環境
[00:09:26.200 --> 00:09:27.200]  你都活得不好
[00:09:27.200 --> 00:09:29.200]  貧窮把你毀掉
[00:09:29.200 --> 00:09:31.200]  富裕也把你毀掉
[00:09:31.200 --> 00:09:32.200]  所以無論怎麼樣
[00:09:32.200 --> 00:09:35.200]  就是過得很糟糕
[00:09:35.200 --> 00:09:36.200]  不知道為什麼
[00:09:36.200 --> 00:09:38.200]  但是如果你懂就不一樣
[00:09:38.200 --> 00:09:42.200]  大家不知道有沒有聽過Lottery Curse
[00:09:42.200 --> 00:09:44.200]  就是六合彩的咒詛
[00:09:44.200 --> 00:09:48.200]  這六合彩的咒詛意思就是說
[00:09:48.200 --> 00:09:50.200]  所有在加州中過六合彩的人
[00:09:50.200 --> 00:09:53.200]  很高興中幾千萬突然間
[00:09:53.200 --> 00:09:54.200]  所有中六合彩的人
[00:09:54.200 --> 00:09:57.200]  根據統計最後75%左右的人
[00:09:57.200 --> 00:10:00.200]  到最終都是很淒慘的下場
[00:10:00.200 --> 00:10:03.200]  比方說有一個貨車司機
[00:10:03.200 --> 00:10:05.200]  只是一個普通的貨車司機
[00:10:05.200 --> 00:10:06.200]  他中了好像幾千萬
[00:10:06.200 --> 00:10:09.200]  後來他就趕快辭掉工作
[00:10:09.200 --> 00:10:12.200]  就買了一艘很漂亮的遊艇去釣魚
[00:10:12.200 --> 00:10:14.200]  第一個禮拜好開心
[00:10:14.200 --> 00:10:16.200]  不用工作可以釣魚
[00:10:16.200 --> 00:10:18.200]  釣了一個月之後就覺得
[00:10:18.200 --> 00:10:21.200]  人生也沒什麼意思
[00:10:21.200 --> 00:10:23.200]  但是他也沒什麼理想
[00:10:23.200 --> 00:10:25.200]  反正就是釣魚嘛
[00:10:25.200 --> 00:10:28.200]  再過了半年就開始很迷惘
[00:10:28.200 --> 00:10:29.200]  迷惑
[00:10:29.200 --> 00:10:30.200]  不知道人生前面
[00:10:30.200 --> 00:10:31.200]  我又不需要工作
[00:10:31.200 --> 00:10:32.200]  也不需要打拼
[00:10:32.200 --> 00:10:33.200]  到底我活著來乾嘛
[00:10:33.200 --> 00:10:36.200]  釣魚釣多了也沒意思
[00:10:36.200 --> 00:10:37.200]  各種享受也享受完
[00:10:37.200 --> 00:10:40.200]  最後就慢慢就憂鬱症
[00:10:40.200 --> 00:10:43.200]  那最後就很嚴重的精神病
[00:10:43.200 --> 00:10:44.200]  最後他就自殺
[00:10:44.200 --> 00:10:47.200]  很多中了拉腿的人都是這樣
[00:10:47.200 --> 00:10:49.200]  除非有一些人就很開心
[00:10:49.200 --> 00:10:52.200]  除非你真的懂得怎麼生活的人
[00:10:52.200 --> 00:10:53.200]  那些人就可以
[00:10:53.200 --> 00:10:55.200]  無論貧窮還是富裕
[00:10:55.200 --> 00:10:56.200]  都可以過得開心
[00:10:56.200 --> 00:10:59.200]  有些是無論貧窮過得不開心
[00:10:59.200 --> 00:11:01.200]  富裕也過得不開心
[00:11:01.200 --> 00:11:03.200]  反正就是不開心
[00:11:03.200 --> 00:11:05.200]  所以無論到現在我在看大陸
[00:11:05.200 --> 00:11:06.200]  無論是郭美美事件
[00:11:06.200 --> 00:11:08.200]  還是一直到後來的
[00:11:08.200 --> 00:11:10.200]  我爸是李剛那種事件
[00:11:10.200 --> 00:11:14.200]  就是整個病態的社會都告訴我
[00:11:14.200 --> 00:11:16.200]  我們離開了信仰之後
[00:11:16.200 --> 00:11:18.200]  原來貧窮毀壞過我們
[00:11:18.200 --> 00:11:21.200]  富裕的生活也把我們毀掉
[00:11:21.200 --> 00:11:23.200]  以前有人問我說
[00:11:23.200 --> 00:11:26.200]  你知道如果我向神求一百萬
[00:11:26.200 --> 00:11:28.200]  他會不會給我
[00:11:28.200 --> 00:11:30.200]  我每次的回答都說
[00:11:30.200 --> 00:11:32.200]  我認識有人向神求一百萬
[00:11:32.200 --> 00:11:34.200]  神真的給
[00:11:34.200 --> 00:11:35.200]  甚至更多都給
[00:11:35.200 --> 00:11:37.200]  問題不是說神給不給
[00:11:37.200 --> 00:11:39.200]  神隨時都可以給
[00:11:39.200 --> 00:11:41.200]  問題是你到底知不知道
[00:11:41.200 --> 00:11:43.200]  你活著應該怎麼活
[00:11:43.200 --> 00:11:46.200]  你應該怎麼用錢
[00:11:46.200 --> 00:11:47.200]  你知道聖經說
[00:11:47.200 --> 00:11:51.200]  真言裡面說有兩個災難
[00:11:51.200 --> 00:11:53.200]  一個就是愚昧人突然富足起來
[00:11:53.200 --> 00:11:54.200]  災難
[00:11:54.200 --> 00:11:56.200]  愚昧人突然有權利
[00:11:56.200 --> 00:11:57.200]  災難
[00:11:57.200 --> 00:11:59.200]  如果一個人完全不知道
[00:11:59.200 --> 00:12:00.200]  應該怎麼生活
[00:12:00.200 --> 00:12:01.200]  怎麼用時間
[00:12:01.200 --> 00:12:02.200]  怎麼用錢
[00:12:02.200 --> 00:12:03.200]  突然間暴富
[00:12:03.200 --> 00:12:05.200]  不是好事
[00:12:05.200 --> 00:12:06.200]  是災難
[00:12:06.200 --> 00:12:08.200]  除非你還沒有富足以前
[00:12:08.200 --> 00:12:10.200]  你知道人生應該怎麼過的
[00:12:10.200 --> 00:12:11.200]  就不一樣
[00:12:11.200 --> 00:12:12.200]  我們以前校長
[00:12:12.200 --> 00:12:15.200]  我們讀大學的時候校長
[00:12:15.200 --> 00:12:17.200]  我們大學的那塊地
[00:12:17.200 --> 00:12:19.200]  我們以前校長是買不起的
[00:12:19.200 --> 00:12:20.200]  投標的時候最低價
[00:12:20.200 --> 00:12:23.200]  最低價錢都差一百萬
[00:12:23.200 --> 00:12:25.200]  他們去說去湊個熱鬧吧
[00:12:25.200 --> 00:12:27.200]  去看看投標的時候
[00:12:27.200 --> 00:12:29.200]  進去投標的時候就有人
[00:12:29.200 --> 00:12:31.200]  遞了一封信封給他
[00:12:31.200 --> 00:12:33.200]  他打開一看支票一百萬
[00:12:33.200 --> 00:12:34.200]  他說給你送給你
[00:12:34.200 --> 00:12:36.200]  我們就以最低的價
[00:12:36.200 --> 00:12:37.200]  標到那塊地
[00:12:37.200 --> 00:12:39.200]  就起了那間大學
[00:12:39.200 --> 00:12:40.200]  我還聽過很多的人
[00:12:40.200 --> 00:12:42.200]  有很多很好的見證
[00:12:42.200 --> 00:12:43.200]  可是你發現那些人
[00:12:43.200 --> 00:12:44.200]  都是很懂得用錢
[00:12:44.200 --> 00:12:47.200]  他知道錢應該用在什麼地方
[00:12:47.200 --> 00:12:48.200]  神就不斷地祝福
[00:12:48.200 --> 00:12:50.200]  有些人是完全不懂的
[00:12:50.200 --> 00:12:52.200]  因為雅各蘇說得很清楚
[00:12:52.200 --> 00:12:53.200]  如果你求神
[00:12:53.200 --> 00:12:55.200]  求神所得回來的東西
[00:12:55.200 --> 00:12:56.200]  只是為了浪費
[00:12:56.200 --> 00:12:58.200]  在你的業樂當中
[00:12:58.200 --> 00:12:59.200]  有些人是
[00:12:59.200 --> 00:13:00.200]  我趕快神給我一千萬
[00:13:00.200 --> 00:13:01.200]  我不用工作
[00:13:01.200 --> 00:13:03.200]  如果是抱著這種思想的話
[00:13:03.200 --> 00:13:04.200]  神如果給你一千萬
[00:13:04.200 --> 00:13:05.200]  只是害了你
[00:13:05.200 --> 00:13:06.200]  害死你
[00:13:06.200 --> 00:13:07.200]  你完全不知道
[00:13:07.200 --> 00:13:09.200]  怎麼用這個錢
[00:13:09.200 --> 00:13:11.200]  當你懂得用的時候
[00:13:11.200 --> 00:13:14.200]  我相信神可以賜給你很多
[00:13:14.200 --> 00:13:16.200]  問題是你懂不懂得用
[00:13:16.200 --> 00:13:18.200]  懂不懂得用時間
[00:13:18.200 --> 00:13:20.200]  懂不懂得用神給你的恩賜
[00:13:20.200 --> 00:13:21.200]  你越用
[00:13:21.200 --> 00:13:23.200]  神就越給你更多
[00:13:23.200 --> 00:13:25.200]  所以不會用就很慘
[00:13:25.200 --> 00:13:29.200]  如果你認識神很深的話
[00:13:29.200 --> 00:13:30.200]  你發現無論什麼環境
[00:13:30.200 --> 00:13:32.200]  你都可以過得很有意思
[00:13:32.200 --> 00:13:33.200]  在十二年前
[00:13:33.200 --> 00:13:35.200]  我帶著一個學期的學費
[00:13:35.200 --> 00:13:36.200]  來到美國
[00:13:36.200 --> 00:13:38.200]  當時有幾年的時間
[00:13:38.200 --> 00:13:41.200]  我是很缺乏
[00:13:41.200 --> 00:13:43.200]  至少大學的四年
[00:13:43.200 --> 00:13:44.200]  我的銀行存款
[00:13:44.200 --> 00:13:47.200]  沒有超過一百塊
[00:13:47.200 --> 00:13:49.200]  最經典的就是大年夜
[00:13:49.200 --> 00:13:51.200]  年三十晚上被卡電
[00:13:51.200 --> 00:13:52.200]  停電了
[00:13:52.200 --> 00:13:53.200]  因為沒交電費
[00:13:53.200 --> 00:13:54.200]  所以他們卡電
[00:13:54.200 --> 00:13:56.200]  卡得也真是時候
[00:13:56.200 --> 00:13:58.200]  就知道你是Chinese New Year
[00:13:58.200 --> 00:13:59.200]  他就卡你電
[00:13:59.200 --> 00:14:00.200]  然後卡電了
[00:14:00.200 --> 00:14:01.200]  那我們就
[00:14:01.200 --> 00:14:03.200]  我兩個室友跟我三個人
[00:14:03.200 --> 00:14:05.200]  就在什麼沙發床底
[00:14:05.200 --> 00:14:08.200]  就找那個五分一毛的
[00:14:08.200 --> 00:14:10.200]  後來湊夠了一塊多錢
[00:14:10.200 --> 00:14:12.200]  我們就在我家對面的麥當勞
[00:14:12.200 --> 00:14:14.200]  買了一個漢堡
[00:14:14.200 --> 00:14:15.200]  然後就買回家
[00:14:15.200 --> 00:14:17.200]  然後就點個蠟燭
[00:14:17.200 --> 00:14:19.200]  然後就三個人分那個漢堡
[00:14:19.200 --> 00:14:23.200]  那就是我當年的團年飯
[00:14:23.200 --> 00:14:26.200]  但是那段日子
[00:14:26.200 --> 00:14:28.200]  我的室友是這樣形容我的
[00:14:28.200 --> 00:14:30.200]  他說這個人是除了神以外
[00:14:30.200 --> 00:14:32.200]  什麼都沒有的人
[00:14:32.200 --> 00:14:34.200]  可是你知道當我回顧那段
[00:14:34.200 --> 00:14:35.200]  除了神以外
[00:14:35.200 --> 00:14:37.200]  什麼都沒有的日子
[00:14:37.200 --> 00:14:41.200]  其實是我人生中最精彩的紀念
[00:14:41.200 --> 00:14:42.200]  我並不是說什麼
[00:14:42.200 --> 00:14:43.200]  一把眼淚一把鼻涕難過
[00:14:43.200 --> 00:14:44.200]  沒有
[00:14:44.200 --> 00:14:45.200]  我過得很開心
