
[00:00:00.000 --> 00:00:03.280]  主啊!多謝祢!多謝祢!
[00:01:54.280 --> 00:01:56.680]  我是最近聽到有傳媒說
[00:01:56.680 --> 00:02:00.680]  郵輪上面會有一個夜晚
[00:02:00.680 --> 00:02:03.080]  叫做船長之夜
[00:02:03.080 --> 00:02:04.280]  不知道有沒有聽過
[00:02:04.280 --> 00:02:06.680]  那裡的人會
[00:02:06.680 --> 00:02:11.280]  所有郵輪的人會穿盛裝
[00:02:11.280 --> 00:02:13.280]  西裝都不夠的
[00:02:13.280 --> 00:02:19.480]  要穿那些禮服長到這裡有燕尾更好
[00:02:19.480 --> 00:02:22.680]  衣香奔影一起出席這個晚宴
[00:02:22.680 --> 00:02:26.480]  如果大家有看過鐵達尼號這套電影
[00:02:26.480 --> 00:02:30.080]  你都記得李安納站在梳子上
[00:02:30.080 --> 00:02:32.280]  黃絲毅都勾不上頭
[00:02:32.280 --> 00:02:33.880]  頭很滑溜的
[00:02:33.880 --> 00:02:36.480]  還有穿著一身很漂亮的盛裝
[00:02:36.480 --> 00:02:39.280]  等候他的女主角來出場的那一幕
[00:02:39.280 --> 00:02:41.680]  我相信你用這個記憶你就知道
[00:02:41.680 --> 00:02:45.280]  這個多麼隆重的盛宴
[00:02:45.280 --> 00:02:49.080]  也是船長和在船上的嘉賓
[00:02:49.080 --> 00:02:52.880]  一起去享受的一個晚上
[00:02:52.880 --> 00:02:56.680]  如果有一天你去到這個船上
[00:02:56.680 --> 00:03:00.480]  但是你忘記了原來有這個盛宴
[00:03:00.480 --> 00:03:03.280]  你只帶了T恤和牛仔褲
[00:03:03.280 --> 00:03:04.880]  我深信你那一刻
[00:03:04.880 --> 00:03:06.280]  一定寧願榨肚子痛
[00:03:06.280 --> 00:03:11.680]  都不會出席這個衣香奔影的場合
[00:03:11.680 --> 00:03:17.880]  當我在思想聖經說的聖潔這個詞語的時候
[00:03:17.880 --> 00:03:20.680]  我最容易想到的就是這一幕
[00:03:20.680 --> 00:03:22.880]  就是一班遠離世俗神聖
[00:03:22.880 --> 00:03:25.280]  不可以侵犯的人
[00:03:25.280 --> 00:03:28.280]  可能是一些執事長老使徒
[00:03:28.280 --> 00:03:31.080]  先知這個團體
[00:03:31.080 --> 00:03:32.480]  我們要在他們當中
[00:03:32.480 --> 00:03:34.880]  我會是什麼樣的感受呢
[00:03:34.880 --> 00:03:38.280]  我第一個感受就是我就是那個牛記笠記的人
[00:03:38.280 --> 00:03:40.080]  我會自慚凝畏
[00:03:40.080 --> 00:03:45.280]  我很害怕這種好像被拒絕的感覺
[00:03:45.280 --> 00:03:47.680]  其實這個正正是使徒彼得
[00:03:47.680 --> 00:03:50.080]  他第一次見到耶穌
[00:03:50.080 --> 00:03:52.480]  行一個很奇妙的神蹟
[00:03:52.480 --> 00:03:54.680]  他們一班專業的漁夫
[00:03:54.680 --> 00:03:56.880]  在海裏面望了一整天
[00:03:56.880 --> 00:03:58.880]  毫無收穫
[00:03:58.880 --> 00:04:02.480]  耶穌叫他們得到滿網的魚
[00:04:02.480 --> 00:04:07.080]  裝滿了兩艘船
[00:04:07.080 --> 00:04:08.880]  那個超然的作為
[00:04:08.880 --> 00:04:10.880]  突然叫彼得說了一句話
[00:04:10.880 --> 00:04:13.480]  他說主啊 離開我
[00:04:13.480 --> 00:04:15.680]  我是一個罪人
[00:04:15.680 --> 00:04:18.080]  原來聖潔第一個給人的感受
[00:04:18.080 --> 00:04:21.680]  很容易就是叫人敬而遠之
[00:04:21.680 --> 00:04:23.680]  但是很感謝主
[00:04:23.680 --> 00:04:25.680]  我們見到當日
[00:04:25.680 --> 00:04:28.280]  彼得沒有因為這樣離開了主
[00:04:28.280 --> 00:04:32.080]  主的接納使他可以留在主的身邊
[00:04:32.080 --> 00:04:35.880]  去一步一步認識這位這麼聖潔的主
[00:04:35.880 --> 00:04:39.280]  原來是一位樂意體恤罪人的主
[00:04:39.280 --> 00:04:40.480]  體恤軟弱的人
[00:04:40.480 --> 00:04:43.280]  和罪人能夠做朋友的主
[00:04:43.280 --> 00:04:47.480]  這種聖潔不再是使人敬而遠之
[00:04:47.480 --> 00:04:48.880]  特別我記得有一幕
[00:04:48.880 --> 00:04:51.480]  耶穌登山變相的時候
[00:04:51.480 --> 00:04:54.480]  當他們見到基督的榮耀的面
[00:04:54.480 --> 00:04:57.680]  那個聖潔的真相的時候
[00:04:57.680 --> 00:05:02.080]  彼得竟然沒有遠離
[00:05:02.080 --> 00:05:05.480]  他反而說不如我們在這裏搭三座棚
[00:05:05.480 --> 00:05:07.880]  一座給摩西 一座給以利亞
[00:05:07.880 --> 00:05:10.080]  一座給耶穌
[00:05:10.080 --> 00:05:13.280]  他們高呼在這裏真是好
[00:05:13.280 --> 00:05:15.480]  他期望可以一直在這裏
[00:05:15.480 --> 00:05:18.880]  和主和聖者同住
[00:05:18.880 --> 00:05:24.280]  聖潔原來不是單單讓我們感到拒絕
[00:05:24.280 --> 00:05:27.680]  而是反而讓我們能夠成為我們
[00:05:27.680 --> 00:05:31.880]  至死跟從的一種吸引的動力
[00:05:31.880 --> 00:05:36.480]  著名的作家牧者陶樹他曾經指出
[00:05:36.480 --> 00:05:39.280]  他說聖經所指的聖潔
[00:05:39.280 --> 00:05:41.080]  是指道德上的完美
[00:05:41.080 --> 00:05:43.280]  是一種積極的氣質
[00:05:43.280 --> 00:05:49.680]  包括良善 憐憫 清心 毫無瑕疵的敬虔
[00:05:49.680 --> 00:05:52.880]  聖經每次提到神的聖潔的時候
[00:05:52.880 --> 00:05:58.480]  都是指神的慈悲 憐憫 潔淨無瑕 又神聖的
[00:05:58.480 --> 00:06:00.280]  用來形容人的時候
[00:06:00.280 --> 00:06:03.880]  當然不是指像神一樣完美無瑕的聖潔
[00:06:03.880 --> 00:06:06.680]  但卻是指那種很積極的
[00:06:06.680 --> 00:06:10.680]  正面聖潔和神聖的一種氣質
[00:06:10.680 --> 00:06:12.480]  不是一種消極
[00:06:12.480 --> 00:06:15.480]  不是一種宗教表面的虔誠
[00:06:15.480 --> 00:06:19.280]  不是一種陶具外表的一種宗教的虔誠
[00:06:19.280 --> 00:06:20.480]  各位弟兄姊妹
[00:06:20.480 --> 00:06:23.080]  聖潔是一種發自內心
[00:06:23.080 --> 00:06:27.080]  從心而流露一種積極吸引的氣質
[00:06:27.080 --> 00:06:29.880]  一種超凡脫俗的氣質
[00:06:29.880 --> 00:06:32.680]  就好像你看到一個很漂亮的女孩
[00:06:32.680 --> 00:06:35.280]  超凡脫俗吸引
[00:06:35.280 --> 00:06:37.480]  看到一個英俊的男士
[00:06:37.480 --> 00:06:40.280]  超凡脫俗吸引
[00:06:40.280 --> 00:06:46.480]  雖然我們有時在外表上未必能夠分辨得到
[00:06:46.480 --> 00:06:49.880]  正如聖經裡面曾經提過一種法理賽人
[00:06:49.880 --> 00:06:51.880]  他們那些虔誠的行動
[00:06:51.880 --> 00:06:56.480]  可能表面上我們看來都是沒有行差踏錯
[00:06:56.480 --> 00:06:58.680]  但這種不是真正的聖潔
[00:06:58.680 --> 00:07:00.880]  當你越相處得久的時候
[00:07:00.880 --> 00:07:04.280]  你會越覺得這種法理賽人的聖潔
[00:07:04.280 --> 00:07:06.880]  會使你透不過氣
[00:07:06.880 --> 00:07:11.280]  過去曾經問過一些在教會聚會很久
[00:07:11.280 --> 00:07:13.480]  但很怕洗禮的人
[00:07:13.480 --> 00:07:17.480]  他們都怕自己不是那麼乖
[00:07:17.480 --> 00:07:21.080]  我通常問到他們一個問題他們都會這樣回應
[00:07:21.080 --> 00:07:24.080]  他雖然也很樂意去聽福音
[00:07:24.080 --> 00:07:27.080]  但他們就好像覺得背負不了
[00:07:27.080 --> 00:07:30.880]  基督徒這個聽來很沉重的名字
[00:07:30.880 --> 00:07:33.280]  他們的觀念就是說洗禮
[00:07:33.280 --> 00:07:35.480]  表示我們一定要做得好
[00:07:35.480 --> 00:07:37.280]  不可以行差踏錯
[00:07:37.280 --> 00:07:40.280]  所以他們自己定了一個界線
[00:07:40.280 --> 00:07:42.480]  我願意去教會 我願意信耶穌
[00:07:42.480 --> 00:07:44.680]  我也願意讀經祈禱
[00:07:44.680 --> 00:07:46.480]  但洗禮就要晚一點
[00:07:46.480 --> 00:07:49.880]  因為我覺得我自己不是那麼聖潔
[00:07:49.880 --> 00:07:52.480]  有些人因為他自己的職業
[00:07:52.480 --> 00:07:56.480]  他要保留某些謀生的伎倆
[00:07:56.480 --> 00:07:59.480]  或者在世界打滾的勾當
[00:07:59.480 --> 00:08:02.280]  他們覺得背負基督徒這個名字
[00:08:02.280 --> 00:08:04.280]  做起洗禮不是太方便
[00:08:04.280 --> 00:08:08.880]  所以他們覺得要等退休才來洗禮
[00:08:08.880 --> 00:08:12.080]  如果趕得及最好臨終前洗更好
[00:08:12.080 --> 00:08:15.280]  因為可以乾乾淨淨地上天堂
[00:08:15.280 --> 00:08:17.480]  如果一個人他的心是
[00:08:17.480 --> 00:08:19.480]  想著一隻手抱著十字架
[00:08:19.480 --> 00:08:23.480]  一隻手抱著世界來生活的時候
[00:08:23.480 --> 00:08:25.280]  在聖經有一個特別的名詞給他
[00:08:25.280 --> 00:08:29.680]  叫做心懷異議
[00:08:29.680 --> 00:08:32.080]  這種態度也是導致今日
[00:08:32.080 --> 00:08:34.680]  我們基督教好像對這個世界
[00:08:34.680 --> 00:08:37.280]  毫無改變和影響力
[00:08:37.280 --> 00:08:41.680]  甚至我們是被世俗同化的最大原因
[00:08:41.680 --> 00:08:44.480]  因為我們寧願跟隨世界的方向
[00:08:44.480 --> 00:08:46.480]  被世界來誣告
[00:08:46.480 --> 00:08:50.680]  今日我真的很願意再一次用神的聖言提醒
[00:08:50.680 --> 00:08:53.480]  讓我們真的能夠做一個
[00:08:53.480 --> 00:08:56.680]  立志跟這個世界不一樣的人
[00:08:56.680 --> 00:08:58.680]  今日我亦都用這個題目
[00:08:58.680 --> 00:08:59.680]  不一樣的人
[00:08:59.680 --> 00:09:02.480]  作為我們今日思想訊息的主題
[00:09:02.480 --> 00:09:04.880]  我們一起揭開今日的聖經
[00:09:04.880 --> 00:09:10.680]  彼得前書一章
[00:09:10.680 --> 00:09:19.680]  十三至十六節
[00:09:19.680 --> 00:09:22.680]  彼得前書一章十三至十六節
[00:09:22.680 --> 00:09:24.680]  我們一起讀
[00:09:24.680 --> 00:09:27.680]  所以要約束你們的心
[00:09:27.680 --> 00:09:29.680]  謹慎自守
[00:09:29.680 --> 00:09:32.680]  專心盼望耶穌基督顯現的時候
[00:09:32.680 --> 00:09:35.680]  所帶給你的一
[00:09:35.680 --> 00:09:38.680]  你們既作順命的兒女
[00:09:38.680 --> 00:09:40.680]  就要效法從前
[00:09:40.680 --> 00:09:42.680]  源於無知的時候
[00:09:42.680 --> 00:09:45.680]  那放縱私慾的養子
[00:09:45.680 --> 00:09:48.680]  那照你們的既是聖潔
[00:09:48.680 --> 00:09:51.680]  你們在一切所行的事實
[00:09:51.680 --> 00:09:52.680]  也要聖潔
[00:09:52.680 --> 00:09:55.680]  因為經上記著說
[00:09:55.680 --> 00:09:56.680]  我們要聖潔
[00:09:56.680 --> 00:09:58.680]  因為我是聖潔的
[00:09:58.680 --> 00:10:00.680]  好,暫時讀到這裡
[00:10:00.680 --> 00:10:05.680]  聖潔不是單單是我們行為道德上
[00:10:05.680 --> 00:10:07.680]  努力就可以達到
[00:10:07.680 --> 00:10:09.680]  正如耶穌曾經對少年的官說
[00:10:09.680 --> 00:10:11.680]  除神一位
[00:10:11.680 --> 00:10:13.680]  無人是良善
[00:10:13.680 --> 00:10:15.680]  以塞亞對我們這樣說
[00:10:15.680 --> 00:10:16.680]  我們的義
[00:10:16.680 --> 00:10:19.680]  人的義好像破爛的衣服
[00:10:19.680 --> 00:10:20.680]  耶穌說你們的義
[00:10:20.680 --> 00:10:23.680]  若不是勝過民事和法理才人的義
[00:10:23.680 --> 00:10:26.680]  是不能夠進天國的
[00:10:26.680 --> 00:10:32.680]  聖潔並不是來自我們天然的本性和本質
[00:10:32.680 --> 00:10:35.680]  彼得形容給我們知道
[00:10:35.680 --> 00:10:39.680]  我們從前的狀態是無知的狀態
[00:10:39.680 --> 00:10:44.680]  我們也是被私慾糾結和同化的一群人
[00:10:44.680 --> 00:10:47.680]  但是聖經在這裡稱我們
[00:10:47.680 --> 00:10:50.680]  竟然是神的兒女
[00:10:50.680 --> 00:10:51.680]  我們因著救恩
[00:10:51.680 --> 00:10:54.680]  可以分享上帝聖潔的本性
[00:10:54.680 --> 00:10:57.680]  所以聖經說你們要聖潔
[00:10:57.680 --> 00:10:59.680]  因為我是聖潔的
[00:10:59.680 --> 00:11:02.680]  是神將他的聖潔分贈給我們
[00:11:02.680 --> 00:11:07.680]  無論何時我們真的不能指著自己的德行和義行
[00:11:07.680 --> 00:11:08.680]  我們自誇
[00:11:08.680 --> 00:11:09.680]  我們沾沾自喜
[00:11:09.680 --> 00:11:12.680]  以為這就是我們的聖潔
[00:11:12.680 --> 00:11:15.680]  因為我們如果以為自己是聖潔
[00:11:15.680 --> 00:11:18.680]  我們反而是遠離神的聖潔更加遠
[00:11:18.680 --> 00:11:21.680]  含一種化裝的
[00:11:21.680 --> 00:11:22.680]  或者恣意的
[00:11:22.680 --> 00:11:24.680]  這種自我中心的心態
[00:11:24.680 --> 00:11:29.680]  聖潔不是來自人的德行和努力
[00:11:29.680 --> 00:11:32.680]  而是神因著我們是祂的兒女
[00:11:32.680 --> 00:11:36.680]  將祂的本性分贈給祂的兒女
[00:11:36.680 --> 00:11:37.680]  既然如此
[00:11:37.680 --> 00:11:40.680]  豈不是我們說我們人不用努力
[00:11:40.680 --> 00:11:42.680]  我們放下屠刀
[00:11:42.680 --> 00:11:45.680]  一念之間就可以立地成聖
[00:11:45.680 --> 00:11:49.680]  其實這個又對又不對
[00:11:49.680 --> 00:11:50.680]  對的是告訴我們
[00:11:50.680 --> 00:11:53.680]  我們在身份和名份上
[00:11:53.680 --> 00:11:54.680]  我們是一次過
[00:11:54.680 --> 00:11:56.680]  透過耶穌基督的補血
[00:11:56.680 --> 00:11:57.680]  我們得以潔淨
[00:11:57.680 --> 00:12:00.680]  被稱為聖潔
[00:12:00.680 --> 00:12:02.680]  所以聖經裏經常稱
[00:12:02.680 --> 00:12:04.680]  就算是哥林多的信徒
[00:12:04.680 --> 00:12:05.680]  你後來看看
[00:12:05.680 --> 00:12:08.680]  他們的行為非常之差
[00:12:08.680 --> 00:12:09.680]  但是保羅也是這樣說
[00:12:09.680 --> 00:12:11.680]  他是聖徒
[00:12:11.680 --> 00:12:14.680]  但是在實質上是不對的
[00:12:14.680 --> 00:12:16.680]  又對又不對就是這個意思
[00:12:16.680 --> 00:12:17.680]  在實質上是不對的
[00:12:17.680 --> 00:12:18.680]  因為實質的生活
[00:12:18.680 --> 00:12:22.680]  我們仍然會被罪和私慾所克制
[00:12:22.680 --> 00:12:26.680]  這個也是今天很多我們基督徒的苦惱
[00:12:26.680 --> 00:12:30.680]  昨天我們明明是至死忠心在教會決志
[00:12:30.680 --> 00:12:32.680]  我們立志一生跟從主
[00:12:32.680 --> 00:12:34.680]  守主的心意誡命
[00:12:34.680 --> 00:12:36.680]  今天回到辦公室
[00:12:36.680 --> 00:12:37.680]  我們又無奈地說
[00:12:37.680 --> 00:12:40.680]  人在江湖身不由己
[00:12:40.680 --> 00:12:43.680]  其實成聖的路是很不容易走
[00:12:43.680 --> 00:12:46.680]  是一生之久要學習的功課
[00:12:46.680 --> 00:12:49.680]  無論你過去人生做得多麼好
[00:12:49.680 --> 00:12:50.680]  我經常提醒自己
[00:12:50.680 --> 00:12:52.680]  千萬不要衰瘦微
[00:12:52.680 --> 00:12:55.680]  我也有幾次在大目者的口中說
[00:12:55.680 --> 00:12:57.680]  他真的很不想衰瘦微
[00:12:57.680 --> 00:12:59.680]  很多聖經的人物
[00:12:59.680 --> 00:13:00.680]  好像所羅門
[00:13:00.680 --> 00:13:03.680]  他無論之前有多麼多智慧
[00:13:03.680 --> 00:13:04.680]  多麼敬畏神
[00:13:04.680 --> 00:13:07.680]  練老的時候受美色迷惑
[00:13:07.680 --> 00:13:10.680]  跟隨外邦的妃嬪去拜偶像
[00:13:10.680 --> 00:13:12.680]  這就是衰瘦微
[00:13:12.680 --> 00:13:16.680]  其實聖經有非常多的教導
[00:13:16.680 --> 00:13:20.680]  讓我們知道我們怎樣走上這條成聖的路
[00:13:20.680 --> 00:13:24.680]  這個提醒是非常值得我們去神思明辨
[00:13:24.680 --> 00:13:25.680]  彼得告訴我們
[00:13:25.680 --> 00:13:28.680]  我們要預備好我們的心
[00:13:28.680 --> 00:13:31.680]  剛才我們讀的和合本
[00:13:31.680 --> 00:13:33.680]  叫做約束我們的心
[00:13:33.680 --> 00:13:35.680]  但是如果有些新譯本
[00:13:35.680 --> 00:13:37.680]  或者新漢語聖經譯本
[00:13:37.680 --> 00:13:40.680]  其實是預備好我們的心
[00:13:40.680 --> 00:13:42.680]  我記得聖經裏面在詩篇說
[00:13:42.680 --> 00:13:45.680]  要保守你的心勝過保守一切
[00:13:45.680 --> 00:13:48.680]  因為一生的果效是由心發出
[00:13:48.680 --> 00:13:51.680]  兩句說話真的好像異谷同工一樣
[00:13:51.680 --> 00:13:54.680]  其實什麼叫約束我們的心
[00:13:54.680 --> 00:13:57.680]  為什麼我們的心可以束上腰帶
[00:13:57.680 --> 00:13:59.680]  其實他的意思是
[00:13:59.680 --> 00:14:01.680]  好像一些上戰場的人
[00:14:01.680 --> 00:14:05.680]  他們束好腰帶預備迎戰
[00:14:05.680 --> 00:14:08.680]  所以有些翻譯會用預備這個字
[00:14:08.680 --> 00:14:10.680]  因為如果我們沒有腰帶
[00:14:10.680 --> 00:14:11.680]  我們闊袍大袖
[00:14:11.680 --> 00:14:13.680]  我們沒辦法去打仗
[00:14:13.680 --> 00:14:15.680]  連走路都會卡到
[00:14:15.680 --> 00:14:18.680]  所以我們知道有些運動
[00:14:18.680 --> 00:14:20.680]  一定要帶好腰帶
[00:14:20.680 --> 00:14:22.680]  好像雙撲
[00:14:22.680 --> 00:14:24.680]  你有沒有見過雙撲有條大的腰帶
[00:14:24.680 --> 00:14:26.680]  其實那條腰帶是幫助發力的
[00:14:26.680 --> 00:14:29.680]  游道這些都是有一條腰帶的
[00:14:29.680 --> 00:14:31.680]  爬山 舉重
[00:14:31.680 --> 00:14:33.680]  很多運動都需要一條腰帶
[00:14:33.680 --> 00:14:35.680]  腰帶使我們知道
[00:14:35.680 --> 00:14:39.680]  可以好像一個預備好迎戰的一種狀態
[00:14:39.680 --> 00:14:41.680]  正如春埃及的時候
[00:14:41.680 --> 00:14:43.680]  神也吩咐以色列人
[00:14:43.680 --> 00:14:46.680]  當他們吃那個如月節的羔羊的時候
[00:14:46.680 --> 00:14:50.680]  也要穿上鞋 束上腰帶
[00:14:50.680 --> 00:14:52.680]  預備好這個心字
[00:14:52.680 --> 00:14:55.680]  用一種警醒 謹守的心來迎戰
[00:14:55.680 --> 00:14:58.680]  迎戰我們在世上每一步
[00:14:58.680 --> 00:15:00.680]  我們乘勝的生活也是這樣
[00:15:00.680 --> 00:15:02.680]  要預備好自己
[00:15:02.680 --> 00:15:05.680]  而且我們的心字不單止是預備好
[00:15:05.680 --> 00:15:10.680]  我們也要集中精神在我們主的身上
[00:15:10.680 --> 00:15:11.680]  好像聖經剛才所說
[00:15:11.680 --> 00:15:14.680]  我用新的漢語譯本來讀給大家聽
[00:15:14.680 --> 00:15:16.680]  他說要頭腦清醒
[00:15:16.680 --> 00:15:22.680]  將盼望完全寄託在耶穌基督顯現時候
[00:15:22.680 --> 00:15:24.680]  所以要給你的恩典上
[00:15:24.680 --> 00:15:27.680]  我覺得這個翻譯也是非常不錯
[00:15:27.680 --> 00:15:29.680]  頭腦清醒很重要
[00:15:29.680 --> 00:15:33.680]  頭腦清醒是讓我們能夠自我控制
[00:15:33.680 --> 00:15:36.680]  我們可以將受控的思想集中在一點
[00:15:36.680 --> 00:15:38.680]  那這點是什麼
[00:15:38.680 --> 00:15:40.680]  這點原來聖經告訴我們
[00:15:40.680 --> 00:15:43.680]  就是我們基督徒的盼望
[00:15:43.680 --> 00:15:44.680]  這個盼望是什麼
[00:15:44.680 --> 00:15:49.680]  是主顯現的時候要帶給我們的恩典
[00:15:49.680 --> 00:15:54.680]  給我們勸勉要預備好我們的心字迎戰
[00:15:54.680 --> 00:15:56.680]  好像打仗一樣迎戰
[00:15:56.680 --> 00:16:01.680]  也要清醒盼望等候基督再來的那一天
[00:16:01.680 --> 00:16:03.680]  沒錯 我們很相信
[00:16:03.680 --> 00:16:05.680]  我們的主再來的那一天
[00:16:05.680 --> 00:16:07.680]  是發生在將來的事
[00:16:07.680 --> 00:16:10.680]  將來有一天會發生
[00:16:10.680 --> 00:16:13.680]  但其實是不是只是一個將來的事
[00:16:13.680 --> 00:16:15.680]  其實今天我們在每天的生活裡
[00:16:15.680 --> 00:16:21.680]  原來都可以預先運用主盼望的榮耀那一天
[00:16:21.680 --> 00:16:22.680]  給我們的能力
[00:16:22.680 --> 00:16:24.680]  這個似乎說得很抽象
[00:16:24.680 --> 00:16:26.680]  其實是怎麼樣呢
[00:16:26.680 --> 00:16:31.680]  如果我們盼望主末日那一天會拯救我們
[00:16:31.680 --> 00:16:33.680]  其實今天主也可以拯救我們
[00:16:33.680 --> 00:16:34.680]  不用等到那一天
[00:16:34.680 --> 00:16:36.680]  如果等到那一天
[00:16:36.680 --> 00:16:40.680]  我們不如一信了慢慢在這個世界有得去打滾
[00:16:40.680 --> 00:16:42.680]  然後回天堂就可以了
[00:16:42.680 --> 00:16:45.680]  為什麼我們要在每天的生活裡
[00:16:45.680 --> 00:16:47.680]  其實我們就可以經歷我們這種
[00:16:47.680 --> 00:16:51.680]  這樣預先嘗到的天國的恩典
[00:16:51.680 --> 00:16:54.680]  或者再簡單的說給大家聽
[00:16:54.680 --> 00:16:56.680]  耶穌在世界的時候
[00:16:56.680 --> 00:16:59.680]  祂經常宣告說天國近了
[00:16:59.680 --> 00:17:01.680]  但是
[00:17:01.680 --> 00:17:05.680]  天國是不是只是指到將來的那一天呢
[00:17:05.680 --> 00:17:09.680]  我們看到很多人都以為耶穌所說的天國
[00:17:09.680 --> 00:17:12.680]  是一個政治性的宣告
[00:17:12.680 --> 00:17:15.680]  他們認為有一天羅馬帝國會倒下來
[00:17:15.680 --> 00:17:16.680]  天國就會取代
[00:17:16.680 --> 00:17:18.680]  但是誰不知耶穌告訴人
[00:17:18.680 --> 00:17:21.680]  天國是在你們的心裡
[00:17:21.680 --> 00:17:24.680]  天國不是只是單紫九縣
[00:17:24.680 --> 00:17:26.680]  在末世才實現的那一天
[00:17:26.680 --> 00:17:29.680]  而是在當下在信的人
[00:17:29.680 --> 00:17:33.680]  心中就立時會展開的一個新的國度
[00:17:33.680 --> 00:17:36.680]  原來這個就是神管治的一個地方
[00:17:36.680 --> 00:17:37.680]  就可以稱為天國
[00:17:37.680 --> 00:17:40.680]  當我們的心願意被神去掌管的時候
[00:17:40.680 --> 00:17:43.680]  天國就在我們心裡
[00:17:43.680 --> 00:17:44.680]  所以
[00:17:44.680 --> 00:17:48.680]  我們今天在世界也可以經歷天國的喜樂
[00:17:48.680 --> 00:17:49.680]  滿足、平安
[00:17:49.680 --> 00:17:54.680]  是我們可以預想到將來要發生在我們身上的事
[00:17:54.680 --> 00:17:55.680]  同樣
[00:17:55.680 --> 00:17:57.680]  基督的顯現
[00:17:57.680 --> 00:17:58.680]  彼得所提,基督的顯現
[00:17:58.680 --> 00:18:02.680]  我們都深信不是單紫末日才會發生
[00:18:02.680 --> 00:18:04.680]  其實在你每天的生活
[00:18:04.680 --> 00:18:08.680]  我們都可以經歷這種基督顯現的奇妙
[00:18:08.680 --> 00:18:11.680]  為什麼呢?
[00:18:11.680 --> 00:18:13.680]  其實我們憑著聖經的啟示
[00:18:13.680 --> 00:18:14.680]  我們知道
[00:18:14.680 --> 00:18:17.680]  我們確信耶穌已經在我們心裡
[00:18:17.680 --> 00:18:18.680]  你有沒有基督在你心裡?
[00:18:18.680 --> 00:18:19.680]  有啊
[00:18:19.680 --> 00:18:21.680]  聖靈也內在我們
[00:18:21.680 --> 00:18:22.680]  有啊
[00:18:22.680 --> 00:18:23.680]  我有,你也有
[00:18:23.680 --> 00:18:24.680]  我們也深信
[00:18:24.680 --> 00:18:27.680]  祂一直與我們每個信徒在一起
[00:18:27.680 --> 00:18:30.680]  但是為什麼今天祂仍然要顯現呢?
[00:18:30.680 --> 00:18:33.680]  為什麼我們要看到祂顯現的盼望呢?
[00:18:33.680 --> 00:18:35.680]  其實大衛在他的詩裡面
[00:18:35.680 --> 00:18:37.680]  曾經也指出
[00:18:37.680 --> 00:18:40.680]  我將耶和華常擺在我面前
[00:18:40.680 --> 00:18:42.680]  因祂在我的右邊
[00:18:42.680 --> 00:18:44.680]  我便不至於動搖
[00:18:44.680 --> 00:18:46.680]  這句話其實
[00:18:46.680 --> 00:18:54.680]  其實是指出一種有主同行同在的一種生活
[00:18:54.680 --> 00:18:55.680]  我相信大衛
[00:18:55.680 --> 00:18:59.680]  他自從得到一個高立之後
[00:18:59.680 --> 00:19:01.680]  他那條成王的路
[00:19:01.680 --> 00:19:03.680]  是一點都不容易的
