
[00:00:00.000 --> 00:00:03.200]  鄭書培 早晨 讓我們在聆聽主的說話以先
[00:03:18.160 --> 00:03:20.720]  你說人事也好
[00:03:20.720 --> 00:03:22.680]  這個世界越來越亂
[00:03:22.680 --> 00:03:25.360]  越來越失控
[00:03:25.360 --> 00:03:26.720]  很多的事情
[00:03:26.720 --> 00:03:28.640]  再不是像以前那樣說
[00:03:28.640 --> 00:03:31.160]  只要安安定定
[00:03:31.160 --> 00:03:32.880]  我也沒有什麼要求
[00:03:32.880 --> 00:03:36.160]  或者有個安定的生活
[00:03:36.160 --> 00:03:39.360]  那我就已經心滿意足了
[00:03:39.360 --> 00:03:41.640]  在這個時代充滿動盪
[00:03:41.640 --> 00:03:43.080]  我們今天不知道明天的事
[00:03:43.080 --> 00:03:47.240]  甚至下一分鐘究竟我們會發生什麼事情
[00:03:47.240 --> 00:03:53.120]  於是乎很多基督徒開始要在這個問題上有所掙扎
[00:03:53.120 --> 00:03:57.440]  並且能夠在這個世界裡面
[00:03:57.440 --> 00:04:00.040]  希望找回一些捉拿
[00:04:00.040 --> 00:04:03.080]  可以讓你捉得住的
[00:04:03.080 --> 00:04:05.160]  但是無緣無故又在聖經裡面又告訴我們
[00:04:05.160 --> 00:04:08.640]  知道上帝才是我們最大的依靠
[00:04:08.640 --> 00:04:10.160]  那究竟是怎麼樣呢?
[00:04:10.160 --> 00:04:12.000]  為什麼我好像做了基督徒
[00:04:12.000 --> 00:04:18.320]  又感受不到上帝這份依靠呢?
[00:04:18.320 --> 00:04:23.400]  於是乎很多人就開始有所猶豫了
[00:04:23.400 --> 00:04:26.000]  當猶豫一起的時候
[00:04:26.000 --> 00:04:28.880]  他就很容易會跳回去
[00:04:28.880 --> 00:04:32.240]  我不如尋找金錢
[00:04:32.240 --> 00:04:34.200]  名譽
[00:04:34.200 --> 00:04:37.040]  或者財富
[00:04:37.040 --> 00:04:42.200]  希望藉此能夠成為一點點的憑藉
[00:04:42.200 --> 00:04:46.720]  有什麼都可以靠
[00:04:46.720 --> 00:04:50.080]  所以最近大家有沒有留意黃金升得很急呢?
[00:04:50.080 --> 00:04:53.360]  如果你家裡還有一二錢的黃金
[00:04:53.360 --> 00:04:54.160]  你不要賣了
[00:04:54.160 --> 00:04:56.120]  現在很值錢的
[00:04:56.120 --> 00:04:57.480]  有些人一二斤
[00:04:57.480 --> 00:05:02.320]  我一二錢左右
[00:05:02.320 --> 00:05:08.800]  但是很多人當戰亂的時候就去買黃金
[00:05:08.800 --> 00:05:11.240]  我曾經去傳道的時候
[00:05:11.240 --> 00:05:16.960]  在法國認識一些越南的難民華僑
[00:05:16.960 --> 00:05:19.480]  他曾經分享過一樣東西
[00:05:19.480 --> 00:05:24.320]  他說當打越戰的時期
[00:05:24.320 --> 00:05:27.360]  他們為了逃避戰亂
[00:05:27.360 --> 00:05:29.640]  他們的身上什麼都沒有的
[00:05:29.640 --> 00:05:32.360]  只有金條
[00:05:32.360 --> 00:05:36.240]  他們為了找一條船能夠離開越南
[00:05:36.240 --> 00:05:38.320]  逃去周邊的國家
[00:05:38.320 --> 00:05:42.200]  他們用金條一條條數的
[00:05:42.200 --> 00:05:45.120]  能夠給他們一個空位
[00:05:45.120 --> 00:05:47.800]  下去這些船去逃難
[00:05:47.800 --> 00:05:51.160]  所以今天當我們在一個越動盪的世界
[00:05:51.160 --> 00:05:52.480]  有人靠金錢
[00:05:52.480 --> 00:05:54.960]  有人靠人事關係
[00:05:54.960 --> 00:05:57.960]  希望藉此能夠使自己
[00:05:57.960 --> 00:05:59.880]  有多一些的機會
[00:05:59.880 --> 00:06:01.600]  或者多一些的大協
[00:06:01.600 --> 00:06:05.000]  甚至有些人使出不擇手段的方法
[00:06:05.000 --> 00:06:06.920]  沒有底線的行為
[00:06:06.920 --> 00:06:09.920]  來進行一種無賴的狀態
[00:06:09.920 --> 00:06:12.760]  但是確是我們見到這個世界
[00:06:12.760 --> 00:06:15.880]  越無賴的那些好像越暢成
[00:06:15.880 --> 00:06:18.120]  越順利
[00:06:18.120 --> 00:06:19.800]  而相信上帝的那些
[00:06:19.800 --> 00:06:22.000]  很多時候被人覺得
[00:06:22.000 --> 00:06:24.400]  甚至基督徒自己都覺得
[00:06:24.400 --> 00:06:28.160]  我自己根本是信錯了
[00:06:28.160 --> 00:06:31.160]  今天我們來看的《但義理書》
[00:06:31.160 --> 00:06:35.440]  其實就是要講到這個題目
[00:06:35.440 --> 00:06:39.840]  但義理可以說是經歷過亡國之痛
[00:06:39.840 --> 00:06:41.760]  也都經歷過
[00:06:41.760 --> 00:06:45.960]  新巴比倫帝國皇宮的後代
[00:06:45.960 --> 00:06:47.800]  來到這個時間
[00:06:47.800 --> 00:06:53.520]  我們說他去到白沙薩王的第三年的時期
[00:06:53.520 --> 00:06:56.920]  他也都投閒置散
[00:06:56.920 --> 00:06:58.440]  他不是沒有公開
[00:06:58.440 --> 00:06:59.840]  他仍然有公開的
[00:06:59.840 --> 00:07:02.160]  我們去到最後可以看見
[00:07:02.160 --> 00:07:03.160]  第27節
[00:07:03.160 --> 00:07:06.840]  但是有公開是不是一定就等同於
[00:07:06.840 --> 00:07:12.000]  那個人就在上帝的裏面得以安穩呢?
[00:07:12.000 --> 00:07:14.880]  而但義理是不是真的在這個時間
[00:07:14.880 --> 00:07:18.080]  去嘗試去跑這個世界呢?
[00:07:18.080 --> 00:07:21.280]  這個種種的問題就成為我們今天
[00:07:21.280 --> 00:07:25.400]  在這段聖經裏面一起去探索的一個問題
[00:07:25.400 --> 00:07:28.120]  好像但義理同樣探索這個問題
[00:07:28.120 --> 00:07:30.400]  就是上帝在這個時候
[00:07:30.400 --> 00:07:31.800]  有些什麼東西
[00:07:31.800 --> 00:07:35.920]  真的我可以知道你是繼續在面前
[00:07:35.920 --> 00:07:37.920]  是要帶我走的
[00:07:37.920 --> 00:07:40.320]  而在這個過程當中
[00:07:40.320 --> 00:07:45.200]  去嘗試找回真正信上帝的基礎
[00:07:45.200 --> 00:07:48.280]  和應有的那種的位身
[00:07:48.280 --> 00:07:50.280]  讓我們透過這段聖經
[00:07:50.280 --> 00:07:51.280]  一起去看一下
[00:07:51.280 --> 00:07:55.040]  所以今天的講題叫尋找可知的啟示
[00:07:55.040 --> 00:07:56.840]  上帝你還有些什麼啟示
[00:07:56.840 --> 00:07:59.240]  是可以讓我知道的呢?
[00:07:59.240 --> 00:08:01.240]  我怎樣去找呢?
[00:08:01.240 --> 00:08:03.840]  讓我們一起去看看這段經文說些什麼
[00:08:03.840 --> 00:08:05.640]  好 我們再次回去
[00:08:05.640 --> 00:08:09.560]  但義理書第8章第15節至到第27節
[00:08:09.560 --> 00:08:11.760]  剛才Sandy幫我們讀了一節
[00:08:11.760 --> 00:08:13.640]  我們再讀多一次好不好?
[00:08:13.640 --> 00:08:14.360]  這段聖經
[00:08:14.360 --> 00:08:16.360]  因為其實這段聖經
[00:08:16.360 --> 00:08:18.880]  是直接講及到有關於
[00:08:18.880 --> 00:08:20.880]  先前第8章開始
[00:08:20.880 --> 00:08:22.880]  但義理所看見的這個
[00:08:22.880 --> 00:08:26.760]  兩隻羊的異象
[00:08:26.760 --> 00:08:28.160]  一隻綿羊
[00:08:28.160 --> 00:08:29.640]  一隻山羊
[00:08:29.640 --> 00:08:31.240]  兩隻都公的
[00:08:31.240 --> 00:08:33.240]  怎樣在當中
[00:08:33.240 --> 00:08:35.520]  有個什麼上帝的意思
[00:08:35.520 --> 00:08:38.000]  要給但義理知道
[00:08:38.000 --> 00:08:39.520]  好 讓我們一起打開這段聖經
[00:08:39.520 --> 00:08:40.680]  我們一起讀一下好不好?
[00:08:40.680 --> 00:08:46.400]  但義理書第8章從第15節開始
[00:08:46.400 --> 00:08:48.760]  找到我們一起讀了
[00:08:48.760 --> 00:08:52.240]  我但義理見了這異象
[00:08:52.240 --> 00:08:55.520]  願意明白其中的意思
[00:08:55.520 --> 00:09:00.400]  忽有一位形狀像人的站在我面前
[00:09:00.400 --> 00:09:06.240]  我又聽見烏來河兩岸中有人聲呼叫說
[00:09:06.240 --> 00:09:07.840]  加巴列那
[00:09:07.840 --> 00:09:11.360]  要使此人明白這異象
[00:09:11.360 --> 00:09:14.640]  他便來到我所站的地方
[00:09:14.640 --> 00:09:19.240]  他一來我就驚慌伏伏在地
[00:09:19.240 --> 00:09:20.720]  他對我說
[00:09:20.720 --> 00:09:23.400]  人子啊 你要明白
[00:09:23.400 --> 00:09:27.000]  因為這是關乎末後的異象
[00:09:27.000 --> 00:09:29.640]  他與我說話的時候
[00:09:29.640 --> 00:09:32.480]  我面伏在地沉睡
[00:09:32.480 --> 00:09:34.200]  他就摸我
[00:09:34.200 --> 00:09:36.640]  扶我站起來說
[00:09:36.640 --> 00:09:41.600]  我要指示你老老臨完必有的事
[00:09:41.600 --> 00:09:45.480]  因為這是關乎末後的定期
[00:09:45.480 --> 00:09:49.200]  你所看見雙角的公綿羊
[00:09:49.200 --> 00:09:52.320]  就是米底亞和波斯王
[00:09:52.320 --> 00:09:55.680]  那公山羊就是希臘王
[00:09:55.680 --> 00:09:59.880]  兩眼當中的大角就是頭一王
[00:09:59.880 --> 00:10:02.720]  至於那折斷了的角
[00:10:02.720 --> 00:10:05.880]  在其根上又長出四角
[00:10:05.880 --> 00:10:08.680]  這四角就是四國
[00:10:08.680 --> 00:10:12.120]  必從這國裡興起來
[00:10:12.120 --> 00:10:14.880]  旨似權勢都不及他
[00:10:14.880 --> 00:10:17.120]  這四國末時
[00:10:17.120 --> 00:10:20.240]  犯法的人罪惡滿盈
[00:10:20.240 --> 00:10:22.480]  必有一王興起
[00:10:22.480 --> 00:10:24.360]  面貌兇惡
[00:10:24.360 --> 00:10:27.160]  能用相關的詐魚
[00:10:27.160 --> 00:10:29.680]  他的權並必大
[00:10:29.680 --> 00:10:32.680]  卻不是因自己的能力
[00:10:32.680 --> 00:10:35.760]  他必行非常的毀滅
[00:10:35.760 --> 00:10:39.360]  事情順利任意而行
[00:10:39.360 --> 00:10:43.280]  又必毀滅有能力的和聖文
[00:10:43.280 --> 00:10:47.160]  他用權術成就手中的詭計
[00:10:47.160 --> 00:10:49.520]  心裡自高自大
[00:10:49.520 --> 00:10:52.760]  在人坦然無避的時候
[00:10:52.760 --> 00:10:54.480]  毀滅多人
[00:10:54.480 --> 00:10:58.440]  又要站起來攻擊萬軍之軍
[00:10:58.440 --> 00:11:02.480]  始終卻非因人首而滅亡
[00:11:02.480 --> 00:11:06.600]  所說二千三百日的意象是真的
[00:11:06.600 --> 00:11:09.840]  但你要將這意象封住
[00:11:09.840 --> 00:11:13.520]  因為關乎後來許多的日子
[00:11:13.520 --> 00:11:14.840]  於是我
[00:11:14.840 --> 00:11:17.280]  但以你昏迷不醒
[00:11:17.280 --> 00:11:19.000]  病了數日
[00:11:19.000 --> 00:11:22.200]  然後起來辦你王的事務
[00:11:22.200 --> 00:11:24.840]  我因這意象驚奇
[00:11:24.840 --> 00:11:30.320]  卻無人能明白其中的意思
[00:11:30.320 --> 00:11:34.720]  相聞我們在第八章第一至十四節裏面
[00:11:34.720 --> 00:11:39.440]  我們看見一個未來的世界
[00:11:39.440 --> 00:11:45.160]  是我們沒有辦法去知道將會怎樣發展的狀態
[00:11:45.160 --> 00:11:50.480]  就好像我們就連自己有多長的壽數也不知道
[00:11:50.480 --> 00:11:52.760]  而今天我們所看見的這個世界
[00:11:52.760 --> 00:11:56.200]  已經進入到一種很糟糕的現象
[00:11:56.200 --> 00:11:59.240]  什麼現象就是惡人當道
[00:11:59.240 --> 00:12:04.000]  而那些無賴的行事的作風
[00:12:04.000 --> 00:12:07.760]  又變得好像非常之亨通
[00:12:07.760 --> 00:12:14.080]  變成了好像不去騙人就好像笨的現象
[00:12:14.080 --> 00:12:16.880]  很多人於是乎在這個時代裏面
[00:12:16.880 --> 00:12:22.080]  開始用各樣的方法來操控別人的心思意念
[00:12:22.080 --> 00:12:26.080]  就好像使到一個完全無助的人
[00:12:26.080 --> 00:12:30.240]  在無助的狀態唯有依靠這些人所說的話
[00:12:30.240 --> 00:12:33.280]  上次我們也說到AI的問題
[00:12:33.280 --> 00:12:35.280]  人工智慧的問題
[00:12:35.280 --> 00:12:38.520]  不是AI本身這件事錯
[00:12:38.520 --> 00:12:42.960]  而是人在後面操控AI的人
[00:12:42.960 --> 00:12:45.080]  他們的設計做出來
[00:12:45.080 --> 00:12:50.240]  很容易就變成一種為求討好你滿足你
[00:12:50.240 --> 00:12:57.400]  使到你能夠最終跟隨他而造成的一個騙局
[00:12:57.400 --> 00:12:59.400]  或者一個局面
[00:12:59.400 --> 00:13:02.280]  我已經說過一些例子了
[00:13:02.280 --> 00:13:06.680]  而來到這段聖經裏面再次重新提到
[00:13:06.680 --> 00:13:10.920]  但以你當時正處身在這個異象當中
[00:13:10.920 --> 00:13:16.080]  原來自己是在以南省的書山城
[00:13:16.080 --> 00:13:21.640]  這個作為一個享受度假的地方
[00:13:21.640 --> 00:13:23.640]  特別是給一些王族
[00:13:23.640 --> 00:13:28.080]  當時他發現到自己在這個烏來河的河邊
[00:13:28.080 --> 00:13:30.360]  見到一連串的異象
[00:13:30.360 --> 00:13:35.920]  在這個異象當中我們見到很多不知道的未來
[00:13:35.920 --> 00:13:40.320]  甚至有很多難解的事情
[00:13:40.320 --> 00:13:42.320]  但以你不能夠明白
[00:13:42.320 --> 00:13:45.440]  但以你沒有打退堂鼓
[00:13:45.440 --> 00:13:49.800]  相反但以你仍然積極地預備自己
[00:13:49.800 --> 00:13:54.640]  怎樣去在將來隨時被上帝徵召
[00:13:54.640 --> 00:13:57.440]  去成就上帝的心意
[00:13:57.440 --> 00:14:01.440]  這個是上文我們所看的經文的內容
[00:14:01.440 --> 00:14:07.200]  來到這個異象的下半部分
[00:14:07.200 --> 00:14:09.440]  我們可以看到
[00:14:09.440 --> 00:14:12.440]  但以你來到這個時候
[00:14:12.440 --> 00:14:19.960]  就得到上帝直接的介入為他解釋異象
[00:14:19.960 --> 00:14:24.440]  其實如果我們停一停去回顧一下的時候
[00:14:24.440 --> 00:14:28.840]  但以你已經經歷了很多很難頂的異象
[00:14:28.840 --> 00:14:30.840]  先前那四隻獸
[00:14:30.840 --> 00:14:34.360]  如果大家還記得那四隻怪獸的異象
[00:14:34.360 --> 00:14:35.640]  已經告訴他知道
[00:14:35.640 --> 00:14:39.440]  但以你早知道這個世界兇殘
[00:14:39.440 --> 00:14:43.440]  而來到這兩隻羊的異象裏面
[00:14:43.440 --> 00:14:47.440]  他真的不明白上帝你下一步做甚麼
[00:14:47.440 --> 00:14:50.440]  我已經知道上帝你興起這四隻獸
[00:14:50.440 --> 00:14:54.440]  使這個世界進入到極亂的狀態
[00:14:54.440 --> 00:14:56.440]  我曾經說過為何上帝要這樣做
[00:14:56.440 --> 00:15:01.440]  因為這個是承接罪來到這個世界的結果
[00:15:01.440 --> 00:15:03.440]  亦都同時上帝的拯救
[00:15:03.440 --> 00:15:08.440]  要在罪完全彰顯他的惡行能力之後
[00:15:08.440 --> 00:15:10.440]  而上帝介入其中
[00:15:10.440 --> 00:15:12.440]  這個是必然的後果
[00:15:12.440 --> 00:15:14.440]  但為何上帝要在這個時候
[00:15:14.440 --> 00:15:18.440]  給多兩隻羊這個異象給但以你呢
[00:15:18.440 --> 00:15:22.440]  究竟這兩隻羊是甚麼意義
[00:15:22.440 --> 00:15:24.440]  請你告訴我
[00:15:24.440 --> 00:15:27.440]  但以你不斷地尋求上帝
[00:15:27.440 --> 00:15:32.440]  讓他明白每一個異象是甚麼
[00:15:32.440 --> 00:15:35.440]  所以在第一部份我想和大家一起看的
[00:15:35.440 --> 00:15:38.440]  第八章十五至十八節裏面
[00:15:38.440 --> 00:15:45.440]  我們會看到究竟是哪一個能夠給予
[00:15:45.440 --> 00:15:51.440]  但以你去明白這些異象的力量呢
[00:15:51.440 --> 00:15:54.440]  或者用到我們自己貼身些這樣說
[00:15:54.440 --> 00:15:58.440]  究竟今天還有哪一個可以賦予我們能力
[00:15:58.440 --> 00:16:01.440]  去明白前路怎樣繼續走呢
[00:16:01.440 --> 00:16:04.440]  這個我們仔細去看一下
[00:16:04.440 --> 00:16:08.440]  在一開始第十五節
[00:16:08.440 --> 00:16:11.440]  記載道話但以你見這異象
[00:16:11.440 --> 00:16:16.440]  願意明白其中的意思
[00:16:16.440 --> 00:16:19.440]  如果大家去留意到這個字
[00:16:19.440 --> 00:16:21.440]  明白這個字眼呢
[00:16:21.440 --> 00:16:24.440]  不是在這裏才有的
[00:16:24.440 --> 00:16:27.440]  早在好開頭的時候
[00:16:27.440 --> 00:16:31.440]  但以你已經不斷去嘗試去明白
[00:16:31.440 --> 00:16:33.440]  上帝的意思
[00:16:33.440 --> 00:16:36.440]  如果這個你想查的
[00:16:36.440 --> 00:16:40.440]  我今天就看一下大家程序表
[00:16:40.440 --> 00:16:42.440]  登出來的經節
[00:16:42.440 --> 00:16:45.440]  沒有告訴大家
[00:16:45.440 --> 00:16:47.440]  有幾個字眼
[00:16:47.440 --> 00:16:49.440]  明白這個字眼呢
[00:16:49.440 --> 00:16:51.440]  或者尋找明白呢
[00:16:51.440 --> 00:16:53.440]  在第一章第八節
[00:16:53.440 --> 00:16:55.440]  一章第二十節
[00:16:55.440 --> 00:16:58.440]  八章現在這裏的第十五節
[00:16:58.440 --> 00:17:00.440]  第九章第三節
[00:17:00.440 --> 00:17:03.440]  都不斷去問這個問題
[00:17:03.440 --> 00:17:04.440]  明白
[00:17:04.440 --> 00:17:09.440]  但以你很想尋找明白
[00:17:09.440 --> 00:17:14.440]  上帝你的啟示是甚麼意思
[00:17:14.440 --> 00:17:19.440]  在不明白的時候又怎樣做呢
[00:17:19.440 --> 00:17:21.440]  還未明白
[00:17:21.440 --> 00:17:24.440]  所以但以你在七章第28節裏面
[00:17:24.440 --> 00:17:25.440]  清楚介紹給我們知道
[00:17:25.440 --> 00:17:27.440]  有一個很重要的竅門
[00:17:27.440 --> 00:17:29.440]  在未弄清楚明白之前
[00:17:29.440 --> 00:17:35.440]  我們先來記下所有的東西在心裏面
[00:17:35.440 --> 00:17:39.440]  所以有句說話叫存在心裏
[00:17:39.440 --> 00:17:41.440]  我之前講過
[00:17:41.440 --> 00:17:43.440]  好像耶穌的媽媽瑪利亞一樣
[00:17:43.440 --> 00:17:46.440]  當有天使向她啟示
[00:17:46.440 --> 00:17:51.440]  你要將會蒙聖靈感應懷孕生子
[00:17:51.440 --> 00:17:56.440]  她不明白這件事是為何會發生在她的身上
[00:17:56.440 --> 00:17:57.440]  於是會怎樣
[00:17:57.440 --> 00:18:00.440]  將事情藏在心裏面
[00:18:00.440 --> 00:18:03.440]  當耶穌他漸漸長大的過程
[00:18:03.440 --> 00:18:06.440]  當耶穌甚至在聖殿去教訓人的時候
[00:18:06.440 --> 00:18:10.440]  他亦都不明白為何耶穌要這樣做
[00:18:10.440 --> 00:18:11.440]  但他怎樣
[00:18:11.440 --> 00:18:15.440]  亦都同樣藏在心裏面
[00:18:15.440 --> 00:18:17.440]  但以你在這一刻
[00:18:17.440 --> 00:18:22.440]  不單止將一些不明白的事情藏在心裏面
[00:18:22.440 --> 00:18:27.440]  並且他很渴求想知道為何
[00:18:27.440 --> 00:18:29.440]  弟兄姊妹
[00:18:29.440 --> 00:18:34.440]  當一個人不明白自己面前的現象的時候
[00:18:34.440 --> 00:18:40.440]  我們就很容易地去嘗試自己去找自己的意求
[00:18:40.440 --> 00:18:42.440]  好像在那個引言裏面
[00:18:42.440 --> 00:18:44.440]  找一些檔頭
[00:18:44.440 --> 00:18:45.440]  找一些渣拿
[00:18:45.440 --> 00:18:46.440]  找一個水泡
[00:18:46.440 --> 00:18:49.440]  希望到那個時候可以得救
[00:18:49.440 --> 00:18:56.440]  或者靠自己去得到一些生存的機會
[00:18:56.440 --> 00:19:01.440]  但是如果當我們去看見第十五節的時候
[00:19:01.440 --> 00:19:05.440]  我們馬上明白到一件事
[00:19:05.440 --> 00:19:11.440]  原來如果作為一個真正相信上帝的人
[00:19:11.440 --> 00:19:15.440]  你是不需要去找一些渣拿的
[00:19:15.440 --> 00:19:17.440]  為甚麼
[00:19:17.440 --> 00:19:21.440]  因為我們的上帝早知道你的矛盾
[00:19:21.440 --> 00:19:30.440]  他甚至會配搭隨時去為你解釋你的尋求和你的需要
[00:19:30.440 --> 00:19:33.440]  所以大家看看第十五節的下半節
[00:19:33.440 --> 00:19:38.440]  但以你願意明白其中的意思
[00:19:38.440 --> 00:19:43.440]  即是指到先前這兩隻綿羊和山羊的異象的時候
[00:19:43.440 --> 00:19:52.440]  這一次上帝就主動來派一位人形象的人站在他面前
[00:19:52.440 --> 00:19:54.440]  做甚麼呢
[00:19:54.440 --> 00:19:59.440]  來幫助他明白這個異象
[00:19:59.440 --> 00:20:03.440]  這次上帝派了一個甚麼人來幫助他
[00:20:03.440 --> 00:20:05.440]  第十六節講到
[00:20:05.440 --> 00:20:09.440]  但以你在這個烏來河的兩岸中
[00:20:09.440 --> 00:20:13.440]  有一把人聲叫出來說
[00:20:13.440 --> 00:20:18.440]  加伯列要使此人明白這異象
[00:20:18.440 --> 00:20:19.440]  請大家留意
[00:20:19.440 --> 00:20:24.440]  這個人是上帝差派來的
[00:20:24.440 --> 00:20:26.440]  而差派來的時候
[00:20:26.440 --> 00:20:32.440]  如果大家還記得在烏來河邊有兩個人形象的人在對答
[00:20:32.440 --> 00:20:35.440]  將異象解說
[00:20:35.440 --> 00:20:45.440]  原來其中一個是天使掌加伯列Gabriel
[00:20:45.440 --> 00:20:51.440]  Gabriel接受其中一個陳述異象的人說
[00:20:51.440 --> 00:20:54.440]  你要使此人知道
[00:20:54.440 --> 00:20:59.440]  但以你明白異象是甚麼意思
[00:20:59.440 --> 00:21:04.440]  大家知不知道加伯列Gabriel是甚麼意思
[00:21:04.440 --> 00:21:12.440]  Gabriel這個字是由兩個希伯來文組成的
[00:21:12.440 --> 00:21:16.440]  第一個部份就是El
[00:21:16.440 --> 00:21:18.440]  神的意思
[00:21:18.440 --> 00:21:22.440]  另外一個部份就是Gabor
[00:21:22.440 --> 00:21:24.440]  Gabor這個字我講過很多次
[00:21:24.440 --> 00:21:26.440]  大能呀
[00:21:26.440 --> 00:21:28.440]  大有能力
[00:21:28.440 --> 00:21:34.440]  Gabriel加伯列這個字本身的名稱的意思就是
[00:21:34.440 --> 00:21:37.440]  神是我的大能
[00:21:37.440 --> 00:21:41.440]  或者全能的神
[00:21:41.440 --> 00:21:46.440]  所以天使一方面是將上帝給他的能力
[00:21:46.440 --> 00:21:48.440]  賦予他來施展
[00:21:48.440 --> 00:21:52.440]  但同時他也象徵著上帝的存在
[00:21:52.440 --> 00:21:56.440]  加伯列被委派來幫助
[00:21:56.440 --> 00:21:59.440]  但以你去明白這個異象
[00:21:59.440 --> 00:22:01.440]  請大家留意
[00:22:01.440 --> 00:22:07.440]  這次單單第十五十六節已經第二次出現明白這個字眼
[00:22:07.440 --> 00:22:10.440]  於是第十七節在這裡說
[00:22:10.440 --> 00:22:14.440]  這個加伯列來到我站在的地方
[00:22:14.440 --> 00:22:17.440]  他一來到就和我說
[00:22:17.440 --> 00:22:19.440]  怎樣呀
[00:22:19.440 --> 00:22:21.440]  說了一大堆東西
[00:22:21.440 --> 00:22:27.440]  人子呀你要明白因為這是關乎末後的異象
[00:22:27.440 --> 00:22:31.440]  在解釋這句說話的解釋之前
[00:22:31.440 --> 00:22:32.440]  我們看一下
[00:22:32.440 --> 00:22:35.440]  但以你在這個時候驚到伏伏在地上
[00:22:35.440 --> 00:22:39.440]  我曾經講過伏伏這個字眼是講敬拜的
[00:22:39.440 --> 00:22:43.440]  伏在地上是指敬拜的意思
[00:22:43.440 --> 00:22:47.440]  但以你不單止聽異象
[00:22:47.440 --> 00:22:50.440]  不單止聽未明的時候藏在心裡
[00:22:50.440 --> 00:22:53.440]  而且他繼續去尋求明白
[00:22:53.440 --> 00:22:55.440]  現在更多的異象出現的時候
[00:22:55.440 --> 00:22:58.440]  他仍然不明白他仍然去尋找
[00:22:58.440 --> 00:23:00.440]  當他尋找的時候
[00:23:00.440 --> 00:23:04.440]  他不是自己方法去找一些渣男
[00:23:04.440 --> 00:23:09.440]  而是他看見上帝同時進入他的生命裡
[00:23:09.440 --> 00:23:14.440]  是上帝主動進入到但以你的生命裡
[00:23:14.440 --> 00:23:18.440]  在當中讓但以你明白
