
[00:00:00.000 --> 00:00:04.800]  今天是十二月廿七日
[00:04:58.100 --> 00:05:02.100]  豈能叫陪伴之人禁食呢
[00:05:02.100 --> 00:05:03.500]  但日子將到
[00:05:03.500 --> 00:05:05.500]  新郎要離開他們
[00:05:05.500 --> 00:05:08.700]  那一天他們就要禁食了
[00:05:08.700 --> 00:05:10.700]  禁食是一個禁食的問題
[00:05:10.700 --> 00:05:11.700]  繼續下去
[00:05:11.700 --> 00:05:12.500]  三十六節
[00:05:12.500 --> 00:05:15.700]  耶穌又設一個比喻對他們說
[00:05:15.700 --> 00:05:18.700]  沒有人把新衣服撕下一塊
[00:05:18.700 --> 00:05:20.300]  來補在舊衣服上
[00:05:20.300 --> 00:05:22.900]  若是這樣就把新的撕破了
[00:05:22.900 --> 00:05:29.500]  並且所撕下來的那塊新的和舊的也不相稱
[00:05:29.500 --> 00:05:32.500]  也沒有人把新酒裝在舊皮袋裡
[00:05:32.500 --> 00:05:35.900]  若是這樣新酒必將皮袋裂開
[00:05:35.900 --> 00:05:37.300]  酒便漏出來
[00:05:37.300 --> 00:05:39.300]  皮袋也就壞了
[00:05:39.300 --> 00:05:42.700]  但新酒必須裝在新皮袋裡
[00:05:42.700 --> 00:05:45.900]  沒有人喝了陳酒又想喝新的
[00:05:45.900 --> 00:05:48.300]  他總說陳得好
[00:05:48.300 --> 00:05:49.700]  完了
[00:05:49.700 --> 00:05:51.900]  接著就說另一件事
[00:05:51.900 --> 00:05:54.100]  耶穌想說什麼呢
[00:05:54.100 --> 00:05:58.100]  其實這個比喻本身
[00:05:58.100 --> 00:06:01.500]  比喻裡面不是太難明白的
[00:06:01.500 --> 00:06:07.500]  如果我們看三十六到三十九節這一段
[00:06:07.500 --> 00:06:08.700]  就說兩個比喻
[00:06:08.700 --> 00:06:12.100]  新衣服或新布和新酒
[00:06:12.100 --> 00:06:14.500]  兩個比喻是平衡的
[00:06:14.500 --> 00:06:15.500]  這個比喻說什麼呢
[00:06:15.500 --> 00:06:16.500]  簡單來說就是
[00:06:16.500 --> 00:06:19.100]  如果舊衣服破了
[00:06:19.100 --> 00:06:19.900]  你想補回它
[00:06:19.900 --> 00:06:24.100]  以前的人不會隨便買新的
[00:06:24.100 --> 00:06:25.300]  舊的可以用的
[00:06:25.300 --> 00:06:27.900]  補得回的就繼續用下去
[00:06:27.900 --> 00:06:29.300]  但沒有人會這樣做
[00:06:29.300 --> 00:06:31.700]  沒有人會將一件新的衣服撕下來
[00:06:31.700 --> 00:06:33.100]  補回舊的
[00:06:33.100 --> 00:06:34.300]  沒有人會這樣做
[00:06:34.300 --> 00:06:34.900]  為什麼呢
[00:06:34.900 --> 00:06:36.900]  這樣做的話新的衣服便破了
[00:06:36.900 --> 00:06:38.700]  沒有了
[00:06:38.700 --> 00:06:41.300]  新舊的兩件衣服夾在一起
[00:06:41.300 --> 00:06:42.900]  不如不夾
[00:06:42.900 --> 00:06:43.900]  兩不相稱
[00:06:43.900 --> 00:06:45.100]  他說不夾
[00:06:45.100 --> 00:06:45.700]  不相稱
[00:06:45.700 --> 00:06:48.300]  新和舊夾在一起
[00:06:48.300 --> 00:06:52.300]  另一些的馬太馬賀多一點含義
[00:06:52.300 --> 00:06:53.500]  他說多一點
[00:06:53.500 --> 00:06:55.500]  但這裡沒有特別強調
[00:06:55.500 --> 00:06:56.500]  簡單來說就是
[00:06:56.500 --> 00:06:59.100]  如果這個新衣服為何不夾呢
[00:06:59.100 --> 00:07:01.100]  因為你一洗的時候
[00:07:01.100 --> 00:07:03.100]  新的衣服會縮水
[00:07:03.100 --> 00:07:04.700]  舊的衣服便不會縮水
[00:07:04.700 --> 00:07:06.500]  所以結果一洗的話
[00:07:06.500 --> 00:07:08.700]  新的衣服會縮一段
[00:07:08.700 --> 00:07:10.900]  會將舊的衣服扯爛
[00:07:10.900 --> 00:07:11.900]  他真的這樣說
[00:07:11.900 --> 00:07:13.100]  所以新和舊不夾
[00:07:13.100 --> 00:07:15.100]  他多了一點演繹
[00:07:15.100 --> 00:07:17.100]  所以這樣就不夾了
[00:07:17.100 --> 00:07:20.300]  接下來下面那個比喻
[00:07:20.300 --> 00:07:21.500]  就是我們今天的主題
[00:07:21.500 --> 00:07:24.900]  新酒要裝在新的皮袋裡面
[00:07:24.900 --> 00:07:26.900]  以前的人喝酒
[00:07:26.900 --> 00:07:29.500]  是用什麼容器裝呢 用皮袋
[00:07:29.500 --> 00:07:32.100]  可能殺了一隻牛
[00:07:32.100 --> 00:07:34.100]  或者羊 少了一隻羊
[00:07:34.100 --> 00:07:36.100]  他就將皮拿出來
[00:07:36.100 --> 00:07:37.500]  一整幅這樣
[00:07:37.500 --> 00:07:40.300]  羊的頸的部份
[00:07:40.300 --> 00:07:41.300]  就好像一個瓶一樣
[00:07:41.300 --> 00:07:44.700]  瓶的位置 頸的位置
[00:07:44.700 --> 00:07:49.100]  去毛 加工 處理好它 保護好它
[00:07:49.100 --> 00:07:51.300]  這樣就可以裝酒
[00:07:51.300 --> 00:07:53.300]  通常是這樣用的
[00:07:53.300 --> 00:07:56.300]  他說為何新酒要裝在新的皮袋裡呢
[00:07:56.300 --> 00:07:57.900]  而不裝在舊的上面呢
[00:07:57.900 --> 00:08:00.700]  因為酒會發酵的
[00:08:00.700 --> 00:08:01.500]  裝進去的話
[00:08:01.500 --> 00:08:02.700]  如果酒還是新的
[00:08:02.700 --> 00:08:05.500]  它有一段時間要膨脹發酵
[00:08:05.500 --> 00:08:07.100]  它會這樣的
[00:08:07.100 --> 00:08:09.700]  如果你那個皮袋是新的話
[00:08:09.700 --> 00:08:11.300]  就有一種彈性
[00:08:11.300 --> 00:08:14.700]  它未曾僵或老化
[00:08:14.700 --> 00:08:16.300]  所以裝進去的話
[00:08:16.300 --> 00:08:18.700]  當那個酒膨脹發酵的時候
[00:08:18.700 --> 00:08:20.500]  那個皮袋接著就會脹大
[00:08:20.500 --> 00:08:22.100]  裝到就沒問題
[00:08:22.100 --> 00:08:24.100]  但如果你是將那些新的酒
[00:08:24.100 --> 00:08:26.500]  裝進去舊的皮袋裡
[00:08:26.500 --> 00:08:28.700]  舊的皮袋已經脹了
[00:08:28.700 --> 00:08:30.300]  以前已經種過了
[00:08:30.300 --> 00:08:33.500]  所以它有一點脆和硬
[00:08:33.500 --> 00:08:34.900]  如果你的酒倒進去
[00:08:34.900 --> 00:08:37.100]  酒發酵又要脹大的話
[00:08:37.100 --> 00:08:38.300]  他就說什麼
[00:08:38.300 --> 00:08:41.100]  他說新酒必將皮袋裂開
[00:08:41.100 --> 00:08:42.700]  酒便漏出來
[00:08:42.700 --> 00:08:44.900]  皮袋就壞了 浪費了
[00:08:44.900 --> 00:08:46.300]  酒漏出來就沒了
[00:08:46.300 --> 00:08:47.700]  皮袋就爛了
[00:08:47.700 --> 00:08:48.900]  那就不配合了
[00:08:48.900 --> 00:08:52.100]  所以他就說新酒要裝在新的皮袋裡
[00:08:52.100 --> 00:08:54.500]  這個就是用當時日常
[00:08:54.500 --> 00:08:56.900]  他們生活裡面的兩種
[00:08:56.900 --> 00:09:00.900]  生活的方式去表達這個比喻
[00:09:00.900 --> 00:09:03.100]  路加夫林說了一句39節
[00:09:03.100 --> 00:09:06.100]  他說沒有人喝了一塵舊酒
[00:09:06.100 --> 00:09:07.300]  喜歡喝新的
[00:09:07.300 --> 00:09:09.500]  他總是說舊的好
[00:09:09.500 --> 00:09:10.900]  我就不是喜歡喝酒的人
[00:09:10.900 --> 00:09:12.300]  所以不太懂這些東西
[00:09:12.300 --> 00:09:13.300]  不過我都聽聞
[00:09:13.300 --> 00:09:15.500]  如果有人喜歡喝酒的話
[00:09:15.500 --> 00:09:16.700]  可能都知道
[00:09:16.700 --> 00:09:20.100]  那些酒放得越久
[00:09:20.100 --> 00:09:22.500]  它就會越純
[00:09:22.500 --> 00:09:24.100]  按照一個很有限的指定
[00:09:24.100 --> 00:09:26.100]  總之那些酒的年份越舊
[00:09:26.100 --> 00:09:27.700]  應該越貴
[00:09:27.700 --> 00:09:28.500]  不知道是不是這樣
[00:09:28.500 --> 00:09:29.500]  我先當是這樣
[00:09:29.500 --> 00:09:30.900]  所以人們一般來說
[00:09:30.900 --> 00:09:32.500]  喝了舊的酒一般來說
[00:09:32.500 --> 00:09:36.100]  就會覺得這個是1898年的
[00:09:36.100 --> 00:09:37.300]  這個是1998年的
[00:09:37.300 --> 00:09:40.500]  那當然要喝1898年的那種
[00:09:40.500 --> 00:09:42.100]  當然是喝舊的好
[00:09:42.100 --> 00:09:43.700]  他用這個去說
[00:09:43.700 --> 00:09:45.100]  背後的意思就是說
[00:09:45.100 --> 00:09:47.300]  其實人們是喜歡舊的
[00:09:47.300 --> 00:09:49.700]  不喜歡新的
[00:09:49.700 --> 00:09:50.900]  OK 說完了
[00:09:50.900 --> 00:09:52.700]  那耶穌其實想說什麼
[00:09:52.700 --> 00:09:53.700]  這個就是問題
[00:09:53.700 --> 00:09:54.900]  耶穌想說什麼
[00:09:54.900 --> 00:09:56.500]  當然這是一個比喻
[00:09:56.500 --> 00:09:58.700]  比喻是指向一些什麼東西
[00:09:58.700 --> 00:10:00.700]  他說新的和舊的是不合的
[00:10:00.700 --> 00:10:02.500]  這個就是兩個比喻
[00:10:02.500 --> 00:10:04.900]  共同的地方是不合的
[00:10:04.900 --> 00:10:06.700]  甚至會破壞
[00:10:06.700 --> 00:10:09.300]  會互相弄壞的
[00:10:09.300 --> 00:10:12.100]  那其實他是想
[00:10:12.100 --> 00:10:13.700]  想比喻什麼呢
[00:10:13.700 --> 00:10:15.700]  新舊的東西是不適合
[00:10:15.700 --> 00:10:17.300]  新的東西是不適合舊的
[00:10:17.300 --> 00:10:18.700]  或者舊的容器
[00:10:18.700 --> 00:10:20.300]  裝不到新的物質
[00:10:20.300 --> 00:10:22.900]  那耶穌想說的新酒是指什麼呢
[00:10:22.900 --> 00:10:25.300]  新的皮袋又是指什麼呢
[00:10:25.300 --> 00:10:27.900]  有沒有一個特別的指向呢
[00:10:27.900 --> 00:10:31.300]  我就正在思考這個問題
[00:10:31.300 --> 00:10:34.500]  路加夫人強調聖靈
[00:10:34.500 --> 00:10:36.900]  所以我也想過考慮過
[00:10:36.900 --> 00:10:39.100]  會不會新酒就是指聖靈
[00:10:39.100 --> 00:10:40.100]  如果是的話
[00:10:40.100 --> 00:10:42.700]  那新皮袋又是指什麼呢
[00:10:42.700 --> 00:10:45.100]  其實這個也不容易思考的
[00:10:45.100 --> 00:10:47.500]  不過這個是我個人的理解
[00:10:47.500 --> 00:10:48.900]  我看過很多色經書
[00:10:48.900 --> 00:10:51.500]  似乎不是這麼快有這個指向
[00:10:51.500 --> 00:10:53.300]  我最後可能會說這一點
[00:10:53.300 --> 00:10:54.700]  但是看這段經文
[00:10:54.700 --> 00:10:56.300]  無論是這一段
[00:10:56.300 --> 00:10:58.500]  還有之前之後的上下文
[00:10:58.500 --> 00:11:00.900]  都沒有特別說聖靈的東西
[00:11:00.900 --> 00:11:03.700]  他不是特別想先說這件事
[00:11:03.700 --> 00:11:06.100]  如果不是說這件事的話
[00:11:06.100 --> 00:11:08.900]  他想說什麼呢
[00:11:08.900 --> 00:11:10.500]  簡單來說看這段經文
[00:11:10.500 --> 00:11:11.900]  他應該的意思是
[00:11:11.900 --> 00:11:13.300]  新的東西
[00:11:13.300 --> 00:11:14.300]  有些東西是新的東西
[00:11:14.300 --> 00:11:16.100]  其實是不受舊的歡迎的
[00:11:16.100 --> 00:11:17.100]  是合不來的
[00:11:17.100 --> 00:11:18.500]  他只想說這一點
[00:11:18.500 --> 00:11:20.500]  那我就想想新的是什麼
[00:11:20.500 --> 00:11:22.100]  舊的是指什麼呢
[00:11:22.100 --> 00:11:24.300]  那我就想想
[00:11:24.300 --> 00:11:26.300]  要回答這個問題
[00:11:26.300 --> 00:11:27.900]  這個是比喻
[00:11:27.900 --> 00:11:29.100]  要回答這個問題
[00:11:29.100 --> 00:11:30.700]  我們要看對象
[00:11:30.700 --> 00:11:31.900]  因為耶穌說比喻
[00:11:31.900 --> 00:11:33.300]  通常是有個對象
[00:11:33.300 --> 00:11:35.900]  對象很決定比喻的意思
[00:11:35.900 --> 00:11:37.100]  我們來看看
[00:11:37.100 --> 00:11:39.700]  由36節開始說
[00:11:39.700 --> 00:11:40.700]  36節
[00:11:40.700 --> 00:11:41.900]  那天就說
[00:11:41.900 --> 00:11:44.900]  耶穌是又設一個比喻
[00:11:44.900 --> 00:11:46.100]  對他們說
[00:11:46.100 --> 00:11:47.300]  又設一個比喻
[00:11:47.300 --> 00:11:48.700]  就是他前面已經說過了
[00:11:48.700 --> 00:11:50.700]  有些對象就是他們
[00:11:50.700 --> 00:11:51.900]  他沒有說誰
[00:11:51.900 --> 00:11:52.700]  他們
[00:11:52.700 --> 00:11:54.100]  那是什麼人呢
[00:11:54.100 --> 00:11:55.900]  耶穌跟什麼人說話呢
[00:11:55.900 --> 00:11:57.100]  那一定要看之前
[00:11:57.100 --> 00:11:57.900]  就是他們
[00:11:57.900 --> 00:11:59.100]  當然是說開的人
[00:11:59.100 --> 00:12:01.100]  那由33節開始
[00:12:01.100 --> 00:12:01.900]  就說了
[00:12:01.900 --> 00:12:02.700]  他們說
[00:12:02.700 --> 00:12:04.700]  都是說他們
[00:12:04.700 --> 00:12:06.100]  那這些人說什麼呢
[00:12:06.100 --> 00:12:07.300]  這些人就說
[00:12:07.300 --> 00:12:08.300]  如果香港悶肚
[00:12:08.300 --> 00:12:09.100]  吃人禁食
[00:12:09.100 --> 00:12:09.900]  祈禱
[00:12:09.900 --> 00:12:10.700]  回來坐香港悶肚
[00:12:10.700 --> 00:12:11.300]  又是這樣
[00:12:11.300 --> 00:12:12.500]  你的悶肚就不是了
[00:12:12.500 --> 00:12:14.100]  又喝又吃
[00:12:14.100 --> 00:12:15.700]  意思是什麼
[00:12:15.700 --> 00:12:17.300]  就是他們不夠敬虔
[00:12:17.300 --> 00:12:19.100]  因為禁食是當日
[00:12:19.100 --> 00:12:21.900]  禁食是當日猶太人一個很重要的
[00:12:21.900 --> 00:12:24.300]  一個敬虔的表達
[00:12:24.300 --> 00:12:26.500]  在他們秘魯亡國之後
[00:12:26.500 --> 00:12:27.500]  他們會在那些
[00:12:27.500 --> 00:12:29.900]  特別是那些紀念耶路撒冷被毀的日子
[00:12:29.900 --> 00:12:31.900]  他們就會哀傷禁食
[00:12:31.900 --> 00:12:32.700]  在贖罪日
[00:12:32.700 --> 00:12:34.500]  他們的猶太傳統裏面
[00:12:34.500 --> 00:12:36.300]  他們都會禁食
[00:12:36.300 --> 00:12:37.500]  當時的法治財人
[00:12:37.500 --> 00:12:40.500]  他們都會有每個星期兩次禁食的習慣
[00:12:40.500 --> 00:12:42.100]  是表達哀傷
[00:12:42.100 --> 00:12:45.300]  表達虔誠的一種方式
[00:12:45.300 --> 00:12:46.300]  在禁食日裏面
[00:12:46.300 --> 00:12:47.900]  他們通常會祈禱
[00:12:47.900 --> 00:12:49.100]  是這樣的
[00:12:49.100 --> 00:12:49.900]  所以他說
[00:12:49.900 --> 00:12:51.500]  既然我們的門徒
[00:12:51.500 --> 00:12:53.300]  法治財人的門徒
[00:12:53.300 --> 00:12:54.900]  日漢的門徒都禁食了
[00:12:54.900 --> 00:12:56.700]  為什麼你的門徒不禁食
[00:12:56.700 --> 00:12:59.300]  為什麼你們這麼違反傳統
[00:12:59.300 --> 00:13:02.700]  耶穌就在這個問題之下回答他們
[00:13:02.700 --> 00:13:04.300]  耶穌就對他們說
[00:13:04.300 --> 00:13:05.700]  都是他們
[00:13:05.700 --> 00:13:08.900]  就說新郎和陪伴之人同在的時候
[00:13:08.900 --> 00:13:11.700]  豈能叫陪伴之人禁食
[00:13:11.700 --> 00:13:13.500]  即是在婚宴裏面
[00:13:13.500 --> 00:13:14.300]  新郎在那裏
[00:13:14.300 --> 00:13:16.100]  婚宴裏面有新郎
[00:13:16.100 --> 00:13:17.100]  大家喜慶
[00:13:17.100 --> 00:13:18.900]  飲宴的場景裏面
[00:13:18.900 --> 00:13:20.500]  有沒有理由飲宴的場景之下
[00:13:20.500 --> 00:13:21.300]  你去喝
[00:13:21.300 --> 00:13:23.300]  不可原諒我全部禁食
[00:13:23.300 --> 00:13:25.300]  你馬上回水
[00:13:25.300 --> 00:13:27.900]  人情都不是這樣的
[00:13:27.900 --> 00:13:30.100]  即是飲宴的場景
[00:13:30.100 --> 00:13:32.100]  有新郎在那裏
[00:13:32.100 --> 00:13:33.100]  結婚的場景
[00:13:33.100 --> 00:13:35.300]  當然大家就開心歡宴
[00:13:35.300 --> 00:13:37.100]  吃東西
[00:13:37.100 --> 00:13:37.900]  OK
[00:13:37.900 --> 00:13:39.700]  但他在說什麼
[00:13:39.700 --> 00:13:41.900]  他在暗示
[00:13:41.900 --> 00:13:45.300]  這個時候耶穌說我在這裏的時候
[00:13:45.300 --> 00:13:47.100]  借予新郎
[00:13:47.100 --> 00:13:48.300]  即是耶穌自己
[00:13:48.300 --> 00:13:49.100]  在這裏的時候
[00:13:49.100 --> 00:13:51.500]  其實我們是不禁食的
[00:13:51.500 --> 00:13:53.500]  不過跟著他說什麼呢
[00:13:53.500 --> 00:13:55.900]  三十五節他就說
[00:13:55.900 --> 00:13:57.300]  但日子將到
[00:13:57.300 --> 00:13:59.500]  新郎要離開他們那天
[00:13:59.500 --> 00:14:01.300]  他們就要禁食了
[00:14:01.300 --> 00:14:04.300]  原文就不是新郎離開他們
[00:14:04.300 --> 00:14:05.900]  這是被動的動詞
[00:14:05.900 --> 00:14:08.300]  是說新郎被拿走了
[00:14:08.300 --> 00:14:09.500]  Taken away
[00:14:09.500 --> 00:14:11.300]  新郎被人帶走
[00:14:11.300 --> 00:14:13.100]  其實這件事很明顯
[00:14:13.100 --> 00:14:15.700]  就是在暗示將來耶穌被捉
[00:14:15.700 --> 00:14:17.700]  被捕的情景
[00:14:17.700 --> 00:14:18.500]  將來有一天
[00:14:18.500 --> 00:14:19.900]  耶穌要被捕
[00:14:19.900 --> 00:14:20.500]  他要被捉
[00:14:20.500 --> 00:14:21.700]  他要受審
[00:14:21.700 --> 00:14:22.900]  甚至要上十字架
[00:14:22.900 --> 00:14:24.700]  那時候
[00:14:24.700 --> 00:14:25.700]  被愛了
[00:14:25.700 --> 00:14:27.300]  所以那時候已經禁食了
[00:14:27.300 --> 00:14:29.700]  所以耶穌是在用他自己的生命
[00:14:29.700 --> 00:14:31.700]  用新郎作為一個
[00:14:31.700 --> 00:14:33.300]  有一個借予
[00:14:33.300 --> 00:14:34.500]  就是在說
[00:14:34.500 --> 00:14:36.300]  在他同在的時候
[00:14:36.300 --> 00:14:37.700]  在他一起的時候
[00:14:37.700 --> 00:14:40.100]  其實我們是歡喜快樂的
[00:14:40.100 --> 00:14:42.500]  不過有一天
[00:14:42.500 --> 00:14:44.100]  當我面對死亡
[00:14:44.100 --> 00:14:45.300]  離開的時候
[00:14:45.300 --> 00:14:46.500]  被捉的時候
[00:14:46.500 --> 00:14:48.100]  你們就要禁食了
[00:14:48.100 --> 00:14:49.500]  的確我們發覺
[00:14:49.500 --> 00:14:51.100]  在《使徒傳》裡面記載
[00:14:51.100 --> 00:14:52.500]  耶穌離開之後
[00:14:52.500 --> 00:14:53.700]  其實那些門徒
[00:14:53.700 --> 00:14:56.100]  就記載他們有很多禁食的時間
[00:14:56.100 --> 00:14:57.700]  祈禱的時間
[00:14:57.700 --> 00:14:58.500]  好了
[00:14:58.500 --> 00:15:02.500]  如果看回這一段的意思的話
[00:15:02.500 --> 00:15:05.100]  我們怎樣去理解呢?
[00:15:05.100 --> 00:15:06.100]  有一個線索
[00:15:06.100 --> 00:15:07.700]  幫我們去明白更多
[00:15:07.700 --> 00:15:08.900]  就是他們
[00:15:08.900 --> 00:15:10.700]  剛才我說他們是誰
[00:15:10.700 --> 00:15:11.500]  這裡也沒有說
[00:15:11.500 --> 00:15:12.100]  三十三節
[00:15:12.100 --> 00:15:13.500]  也沒有說
[00:15:13.500 --> 00:15:15.900]  因為他在說之前有東西是在說的
[00:15:15.900 --> 00:15:18.500]  一定要追溯之前的
[00:15:18.500 --> 00:15:19.500]  這個他們是什麼呢?
[00:15:19.500 --> 00:15:21.500]  如果我們看回前面一點的話
[00:15:21.500 --> 00:15:23.900]  其實他們在延續一個討論
[00:15:23.900 --> 00:15:27.900]  在第三十節就開始說
[00:15:27.900 --> 00:15:28.500]  真的說了
[00:15:28.500 --> 00:15:30.500]  三十節
[00:15:30.500 --> 00:15:31.300]  他說
[00:15:31.300 --> 00:15:34.900]  「法利塞人和民是就向耶穌的門徒發怨」
[00:15:34.900 --> 00:15:35.500]  然後說
[00:15:35.500 --> 00:15:40.100]  「為什麼你們和遂利定罪人一同吃喝呢?」
