
[00:00:00.000 --> 00:00:02.600]  我們說說水深火熱
[00:02:25.160 --> 00:02:27.160]  現在被告上法庭
[00:02:27.160 --> 00:02:29.160]  贏也好輸也好
[00:02:29.160 --> 00:02:31.160]  隨時都會失去工作
[00:02:31.160 --> 00:02:33.160]  再嚴重一點
[00:02:33.160 --> 00:02:35.160]  可能會被罰錢
[00:02:35.160 --> 00:02:37.160]  甚至會坐牢
[00:02:37.160 --> 00:02:39.160]  信耶穌就信耶穌
[00:02:39.160 --> 00:02:41.160]  為什麼要
[00:02:41.160 --> 00:02:43.160]  到這個地步呢
[00:02:43.160 --> 00:02:45.160]  事實上
[00:02:45.160 --> 00:02:47.160]  這是一個很critical的問題
[00:02:47.160 --> 00:02:49.160]  是一個很值得我們每個基督徒
[00:02:49.160 --> 00:02:51.160]  思想的問題
[00:02:51.160 --> 00:02:53.160]  當我們的信仰
[00:02:53.160 --> 00:02:55.160]  和社會的價值觀
[00:02:55.160 --> 00:02:57.160]  甚至是和政府定下來的法例
[00:02:57.160 --> 00:02:59.160]  有明顯的
[00:02:59.160 --> 00:03:01.160]  矛盾
[00:03:01.160 --> 00:03:03.160]  和衝突的時候
[00:03:03.160 --> 00:03:05.160]  到底我們應該怎樣反應呢
[00:03:05.160 --> 00:03:07.160]  打工就有
[00:03:07.160 --> 00:03:09.160]  做工的規矩
[00:03:09.160 --> 00:03:11.160]  你就要守法
[00:03:11.160 --> 00:03:13.160]  要去聽
[00:03:13.160 --> 00:03:15.160]  抑或你覺得
[00:03:15.160 --> 00:03:17.160]  如果和我們的信仰
[00:03:17.160 --> 00:03:19.160]  立場有違背的時候
[00:03:19.160 --> 00:03:21.160]  我們就要站起來
[00:03:21.160 --> 00:03:23.160]  我們不可以妥協的
[00:03:23.160 --> 00:03:25.160]  事實上
[00:03:25.160 --> 00:03:27.160]  這個情況
[00:03:27.160 --> 00:03:29.160]  我相信我可以和大家分享
[00:03:29.160 --> 00:03:31.160]  有一天在美國生活
[00:03:31.160 --> 00:03:33.160]  這個情況
[00:03:33.160 --> 00:03:35.160]  會越來越多出現
[00:03:35.160 --> 00:03:37.160]  所以今天求神幫助我們
[00:03:37.160 --> 00:03:39.160]  怎樣去回應
[00:03:39.160 --> 00:03:41.160]  這個問題
[00:03:41.160 --> 00:03:43.160]  到底我們要信服掌權者呢
[00:03:43.160 --> 00:03:45.160]  抑或我們要
[00:03:45.160 --> 00:03:47.160]  越強
[00:03:47.160 --> 00:03:49.160]  這是我們今天的題目
[00:03:49.160 --> 00:03:51.160]  就是要根據我們的信仰
[00:03:51.160 --> 00:03:53.160]  良知
[00:03:53.160 --> 00:03:55.160]  去抗命
[00:03:55.160 --> 00:03:59.160]  今天我們看
[00:03:59.160 --> 00:04:01.160]  《但願你說》第三章
[00:04:01.160 --> 00:04:03.160]  其實是一個很熟悉的故事
[00:04:03.160 --> 00:04:05.160]  不過在故事裡面
[00:04:05.160 --> 00:04:07.160]  能夠幫助我們
[00:04:07.160 --> 00:04:09.160]  有幾個原則
[00:04:09.160 --> 00:04:11.160]  可以作為我們今天做基督徒
[00:04:11.160 --> 00:04:13.160]  活在這樣的世代當中的一些參考
[00:04:13.160 --> 00:04:15.160]  這個故事大家很熟悉
[00:04:15.160 --> 00:04:17.160]  其實就是說尼泊爾教尼沙皇
[00:04:17.160 --> 00:04:19.160]  過去幾個禮拜大家聽說過
[00:04:19.160 --> 00:04:21.160]  巴比倫皇是一個很偉大的皇帝
[00:04:21.160 --> 00:04:23.160]  尼泊爾教尼沙皇
[00:04:23.160 --> 00:04:25.160]  做了一個金像
[00:04:25.160 --> 00:04:27.160]  第二章和第三章
[00:04:27.160 --> 00:04:29.160]  差距大概有20年的時間
[00:04:29.160 --> 00:04:31.160]  因為要做一個金像
[00:04:31.160 --> 00:04:33.160]  不是簡單的
[00:04:33.160 --> 00:04:35.160]  有鋪金
[00:04:35.160 --> 00:04:37.160]  他為自己做一個金像
[00:04:37.160 --> 00:04:39.160]  很多解經家認為
[00:04:39.160 --> 00:04:41.160]  這個金像是按照自己的樣子去做的
[00:04:41.160 --> 00:04:43.160]  為什麼要做一個金像呢
[00:04:43.160 --> 00:04:45.160]  因為很簡單
[00:04:45.160 --> 00:04:47.160]  在古時的時代要表揚自己的戰功
[00:04:47.160 --> 00:04:49.160]  我多偉大
[00:04:49.160 --> 00:04:51.160]  全世界我都征服了
[00:04:51.160 --> 00:04:53.160]  樹一個很大的金像
[00:04:53.160 --> 00:04:55.160]  用來揚威、納慢
[00:04:55.160 --> 00:04:57.160]  而且
[00:04:57.160 --> 00:04:59.160]  以前和大家分享過
[00:04:59.160 --> 00:05:01.160]  在中東巴比倫加勒底這個地方
[00:05:01.160 --> 00:05:03.160]  信多神教
[00:05:03.160 --> 00:05:05.160]  甚至相信皇帝是神明
[00:05:05.160 --> 00:05:07.160]  所以巴比倫皇
[00:05:07.160 --> 00:05:09.160]  覺得自己很威風
[00:05:09.160 --> 00:05:11.160]  和神沒有分別
[00:05:11.160 --> 00:05:13.160]  甚至他以為自己是神明
[00:05:13.160 --> 00:05:15.160]  所以就為自己
[00:05:15.160 --> 00:05:17.160]  樹立一個金像
[00:05:17.160 --> 00:05:19.160]  而且要求
[00:05:19.160 --> 00:05:21.160]  所有的萬族萬民
[00:05:21.160 --> 00:05:23.160]  去征服所有的國家
[00:05:23.160 --> 00:05:25.160]  當時是世界的王
[00:05:25.160 --> 00:05:27.160]  每一個
[00:05:27.160 --> 00:05:29.160]  在我的
[00:05:29.160 --> 00:05:31.160]  權柄底下的人
[00:05:31.160 --> 00:05:33.160]  都要向這個金像下拜
[00:05:33.160 --> 00:05:35.160]  下拜的意思
[00:05:35.160 --> 00:05:37.160]  不是單單跪在這裡
[00:05:37.160 --> 00:05:39.160]  只是靠頭
[00:05:39.160 --> 00:05:41.160]  要敬拜
[00:05:41.160 --> 00:05:43.160]  聖經說
[00:05:43.160 --> 00:05:45.160]  這個金像有多高呢?
[00:05:45.160 --> 00:05:47.160]  九十呎高
[00:05:47.160 --> 00:05:49.160]  有多闊呢?
[00:05:49.160 --> 00:05:51.160]  九呎闊
[00:05:51.160 --> 00:05:53.160]  這個十一的比例
[00:05:53.160 --> 00:05:55.160]  類似
[00:05:55.160 --> 00:05:57.160]  大家有沒有去過華盛頓DC
[00:05:57.160 --> 00:05:59.160]  有一個紀念碑
[00:05:59.160 --> 00:06:01.160]  知道它有多高嗎?
[00:06:01.160 --> 00:06:03.160]  555呎
[00:06:03.160 --> 00:06:05.160]  知道它的基礎有多闊嗎?
[00:06:05.160 --> 00:06:07.160]  55呎半
[00:06:07.160 --> 00:06:09.160]  比例就是這樣
[00:06:09.160 --> 00:06:11.160]  所以你可以想像得到
[00:06:11.160 --> 00:06:13.160]  巴比倫王造這個金像
[00:06:13.160 --> 00:06:15.160]  大概就是這樣
[00:06:15.160 --> 00:06:17.160]  不過是比較熟悉一點
[00:06:17.160 --> 00:06:19.160]  這個是550呎對55呎
[00:06:19.160 --> 00:06:21.160]  五吋
[00:06:21.160 --> 00:06:23.160]  這個金像是90呎對9呎
[00:06:23.160 --> 00:06:25.160]  十分之一
[00:06:25.160 --> 00:06:27.160]  這樣給你修修長長
[00:06:27.160 --> 00:06:29.160]  看看
[00:06:29.160 --> 00:06:31.160]  是鋪金的
[00:06:31.160 --> 00:06:33.160]  光輝奪目
[00:06:33.160 --> 00:06:35.160]  樹立在一個平原上
[00:06:35.160 --> 00:06:37.160]  幾里以外的人
[00:06:37.160 --> 00:06:39.160]  遠遠都可以見到
[00:06:39.160 --> 00:06:41.160]  多威風
[00:06:41.160 --> 00:06:43.160]  尼泊爾王召集了所有皇宮大臣
[00:06:43.160 --> 00:06:45.160]  內裡外外
[00:06:45.160 --> 00:06:47.160]  各省省長
[00:06:47.160 --> 00:06:49.160]  所有官員
[00:06:49.160 --> 00:06:51.160]  集中在杜拉平原上
[00:06:51.160 --> 00:06:53.160]  圍繞著這個金像
[00:06:53.160 --> 00:06:55.160]  等於我們今天佛教開光
[00:06:55.160 --> 00:06:57.160]  揭幕典禮
[00:06:57.160 --> 00:06:59.160]  開國
[00:06:59.160 --> 00:07:01.160]  開始向金像敬拜
[00:07:01.160 --> 00:07:03.160]  當所有音樂奏起的時候
[00:07:03.160 --> 00:07:05.160]  無論你是誰
[00:07:05.160 --> 00:07:07.160]  說什麼話都好
[00:07:07.160 --> 00:07:09.160]  起碼你的音樂
[00:07:09.160 --> 00:07:11.160]  全部要向
[00:07:11.160 --> 00:07:13.160]  這個金像敬拜
[00:07:13.160 --> 00:07:15.160]  這個就是
[00:07:15.160 --> 00:07:17.160]  故事在第三章的時候
[00:07:17.160 --> 00:07:19.160]  的開始
[00:07:19.160 --> 00:07:21.160]  大家可以想像
[00:07:21.160 --> 00:07:23.160]  他吩咐所有全國的人都集中在這裡
[00:07:23.160 --> 00:07:25.160]  這是一個很盛大的
[00:07:25.160 --> 00:07:27.160]  慶典
[00:07:27.160 --> 00:07:29.160]  說到過萬計
[00:07:29.160 --> 00:07:31.160]  甚至有人覺得
[00:07:31.160 --> 00:07:33.160]  超過十萬人
[00:07:33.160 --> 00:07:35.160]  聚集在這個平原上
[00:07:35.160 --> 00:07:37.160]  預備向
[00:07:37.160 --> 00:07:39.160]  這個金像下拜
[00:07:39.160 --> 00:07:41.160]  為什麼每個人都這樣做呢?
[00:07:41.160 --> 00:07:43.160]  不單是皇帝的命令
[00:07:43.160 --> 00:07:45.160]  因為皇帝還說
[00:07:45.160 --> 00:07:47.160]  如果誰聽到音樂不去
[00:07:47.160 --> 00:07:49.160]  向這個金像跪拜的時候
[00:07:49.160 --> 00:07:51.160]  就會立刻
[00:07:51.160 --> 00:07:53.160]  掉進火窯裡
[00:07:53.160 --> 00:07:55.160]  燒死
[00:07:55.160 --> 00:07:57.160]  這個命令就傳出去了
[00:07:57.160 --> 00:07:59.160]  皇帝的命令是
[00:07:59.160 --> 00:08:01.160]  立刻執行
[00:08:01.160 --> 00:08:03.160]  在那個時候
[00:08:03.160 --> 00:08:05.160]  結果
[00:08:05.160 --> 00:08:07.160]  如期執行
[00:08:07.160 --> 00:08:09.160]  打開金像
[00:08:09.160 --> 00:08:11.160]  很光輝偉大
[00:08:11.160 --> 00:08:13.160]  每個人都跪下
[00:08:13.160 --> 00:08:15.160]  但有幾個人沒有跪下
[00:08:15.160 --> 00:08:17.160]  大家可不可以想像
[00:08:17.160 --> 00:08:19.160]  那個情況是怎樣的呢?
[00:08:19.160 --> 00:08:21.160]  我看到這裡的時候
[00:08:21.160 --> 00:08:23.160]  有人聽過Ben Hur嗎?
[00:08:23.160 --> 00:08:25.160]  有一幕就是這樣
[00:08:25.160 --> 00:08:27.160]  每個人都向皇帝跪下
[00:08:27.160 --> 00:08:29.160]  那時候真的很有型
[00:08:29.160 --> 00:08:31.160]  有幾個人
[00:08:31.160 --> 00:08:33.160]  有三個年輕人
[00:08:33.160 --> 00:08:35.160]  就是不向這個金像下拜
[00:08:35.160 --> 00:08:37.160]  聖經說有些巴比倫人
[00:08:37.160 --> 00:08:39.160]  就乘機
[00:08:39.160 --> 00:08:41.160]  去指控這幾個人
[00:08:41.160 --> 00:08:43.160]  可能一直都不太喜歡
[00:08:43.160 --> 00:08:45.160]  這幾個希伯來人、以色列人
[00:08:45.160 --> 00:08:47.160]  來到皇宮裡面平步青雲
[00:08:47.160 --> 00:08:49.160]  可能很受不了
[00:08:49.160 --> 00:08:51.160]  這個很好的機會
[00:08:51.160 --> 00:08:53.160]  於是就向尼泊爾教主告狀
[00:08:53.160 --> 00:08:55.160]  他說
[00:08:55.160 --> 00:08:57.160]  陛下萬歲
[00:08:57.160 --> 00:08:59.160]  陛下曾經下令
[00:08:59.160 --> 00:09:01.160]  當樂器一響
[00:09:01.160 --> 00:09:03.160]  所有人都要俯伏敬拜這個金像
[00:09:03.160 --> 00:09:05.160]  誰不俯伏敬拜
[00:09:05.160 --> 00:09:07.160]  誰就要被
[00:09:07.160 --> 00:09:09.160]  瘟盡烈火紅紅的搖擂
[00:09:09.160 --> 00:09:11.160]  陛下率指派
[00:09:11.160 --> 00:09:13.160]  管理巴比倫省政務的幾個猶太人
[00:09:13.160 --> 00:09:15.160]  撒德拉、米薩
[00:09:15.160 --> 00:09:17.160]  阿伯尼戈
[00:09:17.160 --> 00:09:19.160]  他們卻不聽你的話
[00:09:19.160 --> 00:09:21.160]  違背陛下的命令
[00:09:21.160 --> 00:09:23.160]  他們不
[00:09:23.160 --> 00:09:25.160]  拜皇的神明
[00:09:25.160 --> 00:09:27.160]  也不向皇所立的金像
[00:09:27.160 --> 00:09:29.160]  下拜
[00:09:29.160 --> 00:09:31.160]  我看一幅圖片
[00:09:31.160 --> 00:09:33.160]  只是卡通片
[00:09:33.160 --> 00:09:35.160]  每個人都俯伏
[00:09:35.160 --> 00:09:37.160]  敬拜金像
[00:09:37.160 --> 00:09:39.160]  但是
[00:09:39.160 --> 00:09:41.160]  有幾個人
[00:09:41.160 --> 00:09:43.160]  就站在這些人當中
[00:09:43.160 --> 00:09:45.160]  看圖畫就把他們放大了
[00:09:45.160 --> 00:09:47.160]  其實我告訴你
[00:09:47.160 --> 00:09:49.160]  如果人們不告發給尼泊爾教主
[00:09:49.160 --> 00:09:51.160]  你那個尼泊爾教主知道嗎?
[00:09:51.160 --> 00:09:53.160]  他看不看得到?
[00:09:53.160 --> 00:09:55.160]  當然看不到
[00:09:55.160 --> 00:09:57.160]  成千上萬成十萬人
[00:09:57.160 --> 00:09:59.160]  在那個平原
[00:09:59.160 --> 00:10:01.160]  好像螞蟻一樣
[00:10:01.160 --> 00:10:03.160]  除非你的比例很大
[00:10:03.160 --> 00:10:05.160]  不然三個人站在那裡
[00:10:05.160 --> 00:10:07.160]  誰會看得到
[00:10:07.160 --> 00:10:09.160]  所以這群人就不喜歡這幾個人
[00:10:09.160 --> 00:10:11.160]  故意去告發他們
[00:10:11.160 --> 00:10:13.160]  但是為什麼
[00:10:13.160 --> 00:10:15.160]  這三個年輕人
[00:10:15.160 --> 00:10:17.160]  去巴比倫的時候
[00:10:17.160 --> 00:10:19.160]  十五六歲
[00:10:19.160 --> 00:10:21.160]  十幾歲都很年輕
[00:10:21.160 --> 00:10:23.160]  為什麼撒德拉
[00:10:23.160 --> 00:10:25.160]  米薩和阿伯尼哥
[00:10:25.160 --> 00:10:27.160]  那麼斗膽
[00:10:27.160 --> 00:10:29.160]  那麼膽小
[00:10:29.160 --> 00:10:31.160]  我們廣東人說
[00:10:31.160 --> 00:10:33.160]  竟然不聽皇帝的命令
[00:10:33.160 --> 00:10:35.160]  為什麼?
[00:10:35.160 --> 00:10:37.160]  當我思考這個問題的時候
[00:10:37.160 --> 00:10:39.160]  其實道理很簡單
[00:10:39.160 --> 00:10:41.160]  大家都會想的
[00:10:41.160 --> 00:10:43.160]  因為這三個人相信上帝
[00:10:43.160 --> 00:10:45.160]  他們知道這個世界上有皇帝
[00:10:45.160 --> 00:10:47.160]  就是天上有上帝
[00:10:47.160 --> 00:10:49.160]  地上有皇帝
[00:10:49.160 --> 00:10:51.160]  天上有上帝
[00:10:51.160 --> 00:10:53.160]  而上帝是創造和管理這個世界的主宰
[00:10:53.160 --> 00:10:57.160]  這個是不是你們所相信的?
[00:10:57.160 --> 00:10:59.160]  這個也是我們所相信的
[00:10:59.160 --> 00:11:01.160]  當然對這三個人來說
[00:11:01.160 --> 00:11:03.160]  他們更加相信
[00:11:03.160 --> 00:11:05.160]  既然是這樣的時候
[00:11:05.160 --> 00:11:07.160]  在上帝和被上帝
[00:11:07.160 --> 00:11:09.160]  所立地上的皇帝
[00:11:09.160 --> 00:11:11.160]  兩者之間
[00:11:11.160 --> 00:11:13.160]  撒德拉
[00:11:13.160 --> 00:11:15.160]  米薩和阿伯尼哥
[00:11:15.160 --> 00:11:17.160]  是選擇
[00:11:17.160 --> 00:11:19.160]  拒絕
[00:11:19.160 --> 00:11:21.160]  對上帝不忠
[00:11:21.160 --> 00:11:25.160]  一個很出名的人物
[00:11:25.160 --> 00:11:27.160]  馬丁路德金博士
[00:11:27.160 --> 00:11:29.160]  馬丁路德金博士
[00:11:29.160 --> 00:11:31.160]  他曾經這樣說
[00:11:31.160 --> 00:11:33.160]  其實我們是
[00:11:33.160 --> 00:11:35.160]  天國的國民
[00:11:35.160 --> 00:11:37.160]  卻是移居在地上
[00:11:37.160 --> 00:11:39.160]  各個國家裡面的公民
[00:11:39.160 --> 00:11:43.160]  所以我們在兩個國度生活
[00:11:43.160 --> 00:11:45.160]  兩個國度當中
[00:11:45.160 --> 00:11:47.160]  一個是屬靈屬天的國度
[00:11:47.160 --> 00:11:49.160]  一個是屬地的國度
[00:11:49.160 --> 00:11:53.160]  馬丁路德金博士說
[00:11:53.160 --> 00:11:55.160]  絕大部分時間
[00:11:55.160 --> 00:11:57.160]  這兩個國度之間不應該有什麼衝突
[00:11:57.160 --> 00:11:59.160]  很少的
[00:11:59.160 --> 00:12:01.160]  不過有時
[00:12:01.160 --> 00:12:03.160]  這兩個國度之間
[00:12:03.160 --> 00:12:05.160]  會有一些矛盾
[00:12:05.160 --> 00:12:07.160]  和公開對立的情況
[00:12:07.160 --> 00:12:09.160]  不是經常有
[00:12:09.160 --> 00:12:11.160]  但間中都會有
[00:12:11.160 --> 00:12:13.160]  以前真的不是很多
[00:12:13.160 --> 00:12:15.160]  但是我們發覺
[00:12:15.160 --> 00:12:17.160]  現時的情況就不是了
[00:12:17.160 --> 00:12:19.160]  這些矛盾
[00:12:19.160 --> 00:12:21.160]  衝突
[00:12:21.160 --> 00:12:23.160]  對立的事情
[00:12:23.160 --> 00:12:25.160]  是越來越多
[00:12:25.160 --> 00:12:27.160]  就說今天的美國社會
[00:12:27.160 --> 00:12:29.160]  就是你和我生活的這個地方
[00:12:29.160 --> 00:12:31.160]  美國這個社會裡面
[00:12:31.160 --> 00:12:33.160]  對倫理道德教育
[00:12:33.160 --> 00:12:35.160]  宗教
[00:12:35.160 --> 00:12:37.160]  大眾媒體的理念
[00:12:37.160 --> 00:12:39.160]  和我們的信念
[00:12:39.160 --> 00:12:41.160]  我們發覺有越來越多
[00:12:41.160 --> 00:12:43.160]  越明顯的差距
[00:12:43.160 --> 00:12:45.160]  似乎那個鴻溝
[00:12:45.160 --> 00:12:47.160]  越來越大
[00:12:47.160 --> 00:12:49.160]  在這個時候
[00:12:49.160 --> 00:12:51.160]  以前大家很接近
[00:12:51.160 --> 00:12:53.160]  以前很多人說
[00:12:53.160 --> 00:12:55.160]  美國是一個基督教國家
[00:12:55.160 --> 00:12:57.160]  所以很多東西很接近
[00:12:57.160 --> 00:12:59.160]  但現在很多的情況出現
[00:12:59.160 --> 00:13:01.160]  讓我們看到
[00:13:01.160 --> 00:13:03.160]  似乎已經不是從前
[00:13:03.160 --> 00:13:05.160]  一樣
[00:13:05.160 --> 00:13:07.160]  在這個時候
[00:13:07.160 --> 00:13:09.160]  我們要好像撒德拉米薩
[00:13:09.160 --> 00:13:11.160]  和阿伯尼哥一樣
[00:13:11.160 --> 00:13:13.160]  拒絕對上帝不忠
[00:13:13.160 --> 00:13:15.160]  抑或我們
[00:13:15.160 --> 00:13:17.160]  妥協呢
[00:13:17.160 --> 00:13:19.160]  我們中國人就是多一事
[00:13:19.160 --> 00:13:21.160]  不如少一事的人
[00:13:21.160 --> 00:13:23.160]  中國人
[00:13:23.160 --> 00:13:25.160]  我們中國人也有俗語說
[00:13:25.160 --> 00:13:27.160]  入鄉隨俗
[00:13:27.160 --> 00:13:29.160]  入廟拜神
[00:13:29.160 --> 00:13:31.160]  不信也好
[00:13:31.160 --> 00:13:33.160]  入鄉隨俗
[00:13:33.160 --> 00:13:35.160]  入廟也要隨俗拜神
[00:13:35.160 --> 00:13:37.160]  也是一種關係
[00:13:37.160 --> 00:13:39.160]  心裏面信就行
[00:13:39.160 --> 00:13:43.160]  這是不是你的想法
[00:13:43.160 --> 00:13:45.160]  心裏面信就行
[00:13:45.160 --> 00:13:47.160]  心裏面我仍然敬重上帝就行
[00:13:47.160 --> 00:13:49.160]  這些叫忍辱負重
[00:13:49.160 --> 00:13:51.160]  我們可以繼續向加拿大人傳福音
[00:13:51.160 --> 00:13:55.160]  大家會不會這樣想
[00:13:55.160 --> 00:13:57.160]  我們也會傾向這樣想
[00:13:57.160 --> 00:14:01.160]  首先我想指出的是什麼
[00:14:03.160 --> 00:14:05.160]  不是風俗問題
[00:14:05.160 --> 00:14:07.160]  這麼簡單
[00:14:07.160 --> 00:14:09.160]  不是風俗問題這麼簡單
[00:14:09.160 --> 00:14:11.160]  單單在
[00:14:11.160 --> 00:14:13.160]  但義理書第三章
[00:14:13.160 --> 00:14:15.160]  你回去數一數
[00:14:15.160 --> 00:14:17.160]  單單在但義理書第三章
[00:14:17.160 --> 00:14:19.160]  敬拜這個字眼
[00:14:19.160 --> 00:14:21.160]  說了十一次
[00:14:21.160 --> 00:14:23.160]  一章的聖經裏面
[00:14:23.160 --> 00:14:25.160]  說敬拜這個字
[00:14:25.160 --> 00:14:27.160]  說了十一次
[00:14:27.160 --> 00:14:29.160]  這個敬拜不是普通的
[00:14:29.160 --> 00:14:31.160]  行禮
[00:14:31.160 --> 00:14:33.160]  媽媽結婚的時候也要跪著老人家
[00:14:33.160 --> 00:14:35.160]  倒茶
[00:14:35.160 --> 00:14:37.160]  那些是禮儀
[00:14:37.160 --> 00:14:39.160]  是說敬拜
[00:14:39.160 --> 00:14:43.160]  所以利布格尼沙說
[00:14:43.160 --> 00:14:45.160]  是要這班人
[00:14:45.160 --> 00:14:47.160]  所有全國的子民
[00:14:47.160 --> 00:14:49.160]  要去worship
[00:14:49.160 --> 00:14:53.160]  要去敬拜金像
[00:14:53.160 --> 00:14:55.160]  按照自己的形象
[00:14:55.160 --> 00:14:57.160]  做金像
[00:14:57.160 --> 00:14:59.160]  要將金像
[00:14:59.160 --> 00:15:01.160]  當成一個神明去敬拜
[00:15:01.160 --> 00:15:05.160]  所以這個不單單是
[00:15:05.160 --> 00:15:07.160]  風俗問題
[00:15:07.160 --> 00:15:09.160]  大家都知道
[00:15:09.160 --> 00:15:11.160]  十誡中第一誡是什麼
[00:15:11.160 --> 00:15:15.160]  知不知道第一誡是什麼
[00:15:15.160 --> 00:15:17.160]  十誡
[00:15:17.160 --> 00:15:19.160]  很害怕不敢回答
[00:15:19.160 --> 00:15:21.160]  除了我以外什麼
[00:15:21.160 --> 00:15:23.160]  不可有別的神
[00:15:23.160 --> 00:15:27.160]  十誡中第一誡
[00:15:27.160 --> 00:15:29.160]  第二誡是什麼
[00:15:29.160 --> 00:15:31.160]  第二誡是什麼
[00:15:31.160 --> 00:15:35.160]  不可為自己雕刻偶像
[00:15:35.160 --> 00:15:37.160]  也不可
[00:15:37.160 --> 00:15:39.160]  跪拜他們
[00:15:39.160 --> 00:15:41.160]  記不記得
[00:15:41.160 --> 00:15:45.160]  如果這三個年輕人
[00:15:45.160 --> 00:15:47.160]  要向金像下拜的時候
[00:15:47.160 --> 00:15:49.160]  十誡中第一誡和第二誡
[00:15:49.160 --> 00:15:51.160]  十誡中第一誡和第二誡
[00:15:51.160 --> 00:15:55.160]  拜偶像在聖經裏面
[00:15:55.160 --> 00:15:57.160]  有舊約到新約
[00:15:57.160 --> 00:15:59.160]  等於向神犯奸淫
[00:15:59.160 --> 00:16:03.160]  聽到我說嗎
[00:16:03.160 --> 00:16:05.160]  拜偶像在聖經當中
[00:16:05.160 --> 00:16:07.160]  等於向上帝不忠
