
[00:00:00.000 --> 00:00:05.000]  在今日宣導之先 我要有少少介紹
[00:03:38.000 --> 00:03:39.000]  要捉祂
[00:03:39.000 --> 00:03:42.000]  祂每一天來教導人
[00:03:42.000 --> 00:03:46.000]  每一天都在聖殿裡
[00:03:46.000 --> 00:03:49.000]  他們沒有做過任何事
[00:03:49.000 --> 00:03:52.000]  沒有一個人來捉住祂
[00:03:52.000 --> 00:03:54.000]  但是現在
[00:03:54.000 --> 00:03:56.000]  這群人所做的一切
[00:03:56.000 --> 00:03:58.000]  反而是應驗了
[00:03:58.000 --> 00:04:01.000]  在經上所說的話
[00:04:01.000 --> 00:04:03.000]  我猜耶穌所說的
[00:04:03.000 --> 00:04:05.000]  大概就在你們的聖經
[00:04:05.000 --> 00:04:07.000]  撒加利亞書
[00:04:07.000 --> 00:04:09.000]  第十三章第七節裡
[00:04:09.000 --> 00:04:11.000]  有這樣提到
[00:04:11.000 --> 00:04:14.000]  刀劍那興起攻擊我的僕人
[00:04:14.000 --> 00:04:16.000]  攻擊我的同伴
[00:04:16.000 --> 00:04:18.000]  要擊打僕人
[00:04:18.000 --> 00:04:21.000]  羊就分散了
[00:04:21.000 --> 00:04:23.000]  的而且確
[00:04:23.000 --> 00:04:25.000]  當耶穌被捉拿的時候
[00:04:25.000 --> 00:04:27.000]  祂的門徒就四散
[00:04:27.000 --> 00:04:31.000]  他們全部都逃跑
[00:04:31.000 --> 00:04:35.000]  大家看看馬可福音第十四章
[00:04:35.000 --> 00:04:37.000]  當時我在做什麼呢?
[00:04:37.000 --> 00:04:40.000]  本來我是披著一塊麻布
[00:04:40.000 --> 00:04:43.000]  見證著這個過程
[00:04:43.000 --> 00:04:45.000]  那些捉耶穌的人
[00:04:45.000 --> 00:04:47.000]  發現了我
[00:04:47.000 --> 00:04:49.000]  同樣想捉我
[00:04:49.000 --> 00:04:52.000]  結果我扔下了那塊麻布
[00:04:52.000 --> 00:04:53.000]  赤著上身
[00:04:53.000 --> 00:04:55.000]  我也逃跑了
[00:04:55.000 --> 00:04:57.000]  因為當時我很害怕
[00:04:57.000 --> 00:04:59.000]  不知道怎麼辦
[00:04:59.000 --> 00:05:02.000]  因為連耶穌的門徒都走了
[00:05:02.000 --> 00:05:04.000]  我當然沒有勇氣留下
[00:05:04.000 --> 00:05:07.000]  等別人來捉我
[00:05:07.000 --> 00:05:10.000]  我猜你們會體諒我
[00:05:10.000 --> 00:05:13.000]  耶穌的說話很有道理
[00:05:13.000 --> 00:05:15.000]  祂有做了很多神蹟
[00:05:15.000 --> 00:05:19.000]  不過現在祂被那些有權有勢的人來捉
[00:05:19.000 --> 00:05:22.000]  祂連自己都救不了自己
[00:05:22.000 --> 00:05:24.000]  我為求自保
[00:05:24.000 --> 00:05:25.000]  當然逃跑了
[00:05:25.000 --> 00:05:28.000]  這是人之常情
[00:05:28.000 --> 00:05:30.000]  我知道你們有一句話
[00:05:30.000 --> 00:05:32.000]  叫做三十六著
[00:05:32.000 --> 00:05:34.000]  走為常著
[00:05:34.000 --> 00:05:37.000]  不走就蠢了
[00:05:37.000 --> 00:05:39.000]  換著是你
[00:05:39.000 --> 00:05:41.000]  你會不會走呢?
[00:05:41.000 --> 00:05:45.000]  我相信你可能還走得快過那些門徒
[00:05:45.000 --> 00:05:47.000]  所以我也要走
[00:05:47.000 --> 00:05:50.000]  因為當時我很害怕
[00:05:50.000 --> 00:05:53.000]  我害怕會被捉
[00:05:53.000 --> 00:05:54.000]  不過後來
[00:05:54.000 --> 00:06:00.000]  為什麼我會來到耶穌的墳墓裡呢?
[00:06:00.000 --> 00:06:04.000]  等一下我會再和大家交代
[00:06:04.000 --> 00:06:06.000]  耶穌十二個的門徒
[00:06:06.000 --> 00:06:08.000]  個個都是男人
[00:06:08.000 --> 00:06:11.000]  他們跟隨耶穌至少有三年
[00:06:11.000 --> 00:06:13.000]  真的猜不到
[00:06:13.000 --> 00:06:16.000]  在耶穌最需要他們的時候
[00:06:16.000 --> 00:06:19.000]  一個就出賣他
[00:06:19.000 --> 00:06:22.000]  其他那些都是貪生怕死的人
[00:06:22.000 --> 00:06:26.000]  個個都怕被耶穌牽連
[00:06:26.000 --> 00:06:28.000]  被捉拿
[00:06:28.000 --> 00:06:32.000]  幾乎全部都走了
[00:06:32.000 --> 00:06:34.000]  大概還剩下兩個
[00:06:34.000 --> 00:06:36.000]  走得不是很遠
[00:06:36.000 --> 00:06:38.000]  一個是彼得
[00:06:38.000 --> 00:06:41.000]  另一個是耶穌所愛的門徒
[00:06:41.000 --> 00:06:46.000]  他們兩個就在附近來徘徊
[00:06:46.000 --> 00:06:49.000]  他們怕被人認出
[00:06:49.000 --> 00:06:52.000]  認出的時候又說不認識耶穌
[00:06:52.000 --> 00:06:55.000]  真的令人失望
[00:06:55.000 --> 00:06:57.000]  非常可惜
[00:06:57.000 --> 00:07:00.000]  在我所身處的時代
[00:07:00.000 --> 00:07:02.000]  只有男人可以做見證人
[00:07:02.000 --> 00:07:07.000]  在審訊當中他們提供的見證才合法
[00:07:07.000 --> 00:07:09.000]  才會被採納
[00:07:09.000 --> 00:07:11.000]  女性是沒有地位的
[00:07:11.000 --> 00:07:14.000]  她們的認受性是被質疑的
[00:07:14.000 --> 00:07:17.000]  女人所說的話是不會有人相信的
[00:07:17.000 --> 00:07:19.000]  就像小孩子說的話
[00:07:19.000 --> 00:07:22.000]  有時候我們也不會盡信一樣
[00:07:22.000 --> 00:07:24.000]  既然如此
[00:07:24.000 --> 00:07:27.000]  耶穌復活這麼重要的事蹟
[00:07:27.000 --> 00:07:30.000]  本來很應該由這群耶穌的門徒
[00:07:30.000 --> 00:07:32.000]  這群男人來做見證
[00:07:32.000 --> 00:07:34.000]  這樣才有說服力
[00:07:34.000 --> 00:07:36.000]  不過
[00:07:36.000 --> 00:07:38.000]  結果她是由三位婦女
[00:07:38.000 --> 00:07:41.000]  做了見證人
[00:07:41.000 --> 00:07:43.000]  而在我們時候
[00:07:43.000 --> 00:07:45.000]  初期的教會
[00:07:45.000 --> 00:07:47.000]  都很認同這群婦女
[00:07:47.000 --> 00:07:51.000]  她們的見證是真實的
[00:07:51.000 --> 00:07:54.000]  不過等一下
[00:07:54.000 --> 00:07:57.000]  大家可能發現有些問題
[00:07:57.000 --> 00:08:00.000]  其實在這三位婦女
[00:08:00.000 --> 00:08:03.000]  來到耶穌的墳墓之前
[00:08:03.000 --> 00:08:07.000]  我已經進入了這個墳墓裡面
[00:08:07.000 --> 00:08:10.000]  其實我才是第一個
[00:08:10.000 --> 00:08:12.000]  見證耶穌復活的人
[00:08:12.000 --> 00:08:16.000]  那三個婦女都不是
[00:08:18.000 --> 00:08:21.000]  剛才在自我介紹的時候
[00:08:21.000 --> 00:08:22.000]  我已經說過
[00:08:22.000 --> 00:08:24.000]  我見證著耶穌
[00:08:24.000 --> 00:08:28.000]  被祭司、掌文士和掌老所帶來的人捉住
[00:08:28.000 --> 00:08:31.000]  我見到門徒逃走
[00:08:31.000 --> 00:08:34.000]  我自己同樣幾乎都被捉住
[00:08:34.000 --> 00:08:36.000]  所以我走了
[00:08:36.000 --> 00:08:38.000]  但其實我心裡面
[00:08:38.000 --> 00:08:41.000]  仍然很記掛著耶穌
[00:08:41.000 --> 00:08:43.000]  所以暗中留意
[00:08:43.000 --> 00:08:46.000]  究竟她們怎樣來處置耶穌
[00:08:46.000 --> 00:08:48.000]  可惜我沒有辦法
[00:08:48.000 --> 00:08:51.000]  去阻止這一切的事情發生
[00:08:51.000 --> 00:08:55.000]  或者這一切都好像耶穌所說
[00:08:55.000 --> 00:08:58.000]  是要應驗經上所說
[00:08:58.000 --> 00:09:01.000]  到了耶穌被釘十字架之後
[00:09:01.000 --> 00:09:03.000]  我知道祂的身體
[00:09:03.000 --> 00:09:06.000]  是安放在哪裡
[00:09:06.000 --> 00:09:10.000]  所以就一直一直來等
[00:09:10.000 --> 00:09:13.000]  終於給我有機會
[00:09:13.000 --> 00:09:17.000]  見證到耶穌從死裡復活
[00:09:17.000 --> 00:09:20.000]  然後我就留在墳墓裡
[00:09:20.000 --> 00:09:23.000]  等這群婦女來到
[00:09:23.000 --> 00:09:25.000]  這三位婦女
[00:09:25.000 --> 00:09:28.000]  都是初期教會所熟悉的
[00:09:28.000 --> 00:09:29.000]  第一位
[00:09:29.000 --> 00:09:32.000]  莫大拉的瑪利亞
[00:09:32.000 --> 00:09:33.000]  大家知不知道
[00:09:33.000 --> 00:09:36.000]  莫大拉的瑪利亞是什麼人呢?
[00:09:36.000 --> 00:09:39.000]  她曾經得過耶穌的幫助
[00:09:39.000 --> 00:09:43.000]  耶穌在她的身上
[00:09:43.000 --> 00:09:46.000]  趕出過七個的孤季
[00:09:46.000 --> 00:09:48.000]  耶穌給她有新的生命
[00:09:48.000 --> 00:09:51.000]  讓她有新的生活
[00:09:51.000 --> 00:09:55.000]  所以當耶穌遇害
[00:09:55.000 --> 00:09:57.000]  死亡
[00:09:57.000 --> 00:09:59.000]  對莫大拉的瑪利亞來說
[00:09:59.000 --> 00:10:04.000]  是一個很大的打擊
[00:10:04.000 --> 00:10:06.000]  第二位的婦女
[00:10:06.000 --> 00:10:09.000]  是雅各的媽媽
[00:10:09.000 --> 00:10:10.000]  瑪利亞
[00:10:10.000 --> 00:10:12.000]  這個雅各
[00:10:12.000 --> 00:10:14.000]  就是在我們的時候
[00:10:14.000 --> 00:10:17.000]  稱呼為小雅各
[00:10:17.000 --> 00:10:20.000]  她是初期教會一個很重要的領袖
[00:10:20.000 --> 00:10:22.000]  她有一個兄弟
[00:10:22.000 --> 00:10:24.000]  叫做約西
[00:10:24.000 --> 00:10:26.000]  小雅各
[00:10:26.000 --> 00:10:27.000]  約西
[00:10:27.000 --> 00:10:29.000]  他們有一個哥哥
[00:10:29.000 --> 00:10:32.000]  就是耶穌
[00:10:32.000 --> 00:10:35.000]  所以這個雅各的母親瑪利亞
[00:10:35.000 --> 00:10:39.000]  就是耶穌的媽媽瑪利亞
[00:10:39.000 --> 00:10:41.000]  作為一位的媽媽
[00:10:41.000 --> 00:10:43.000]  見著自己的兒子
[00:10:43.000 --> 00:10:48.000]  受折磨、斷氣、死亡
[00:10:48.000 --> 00:10:50.000]  那種的痛
[00:10:50.000 --> 00:10:54.000]  是我們沒有一個人可以去想像
[00:10:54.000 --> 00:10:56.000]  那種虛心的痛
[00:10:56.000 --> 00:10:59.000]  那種的傷心、失望
[00:10:59.000 --> 00:11:01.000]  非常非常的大
[00:11:01.000 --> 00:11:03.000]  第三位的婦女
[00:11:03.000 --> 00:11:05.000]  是薩羅米
[00:11:05.000 --> 00:11:07.000]  薩羅米這個名字
[00:11:07.000 --> 00:11:10.000]  大家可能在聖經
[00:11:10.000 --> 00:11:12.000]  在這個地方才會聽到
[00:11:12.000 --> 00:11:15.000]  但其實她也很出名的
[00:11:15.000 --> 00:11:19.000]  她的丈夫叫做西比泰
[00:11:19.000 --> 00:11:21.000]  有兩個兒子
[00:11:21.000 --> 00:11:23.000]  一個叫做雅各
[00:11:23.000 --> 00:11:25.000]  一個叫做約翰
[00:11:25.000 --> 00:11:27.000]  所以人們稱他們為
[00:11:27.000 --> 00:11:29.000]  西比泰的兒子
[00:11:29.000 --> 00:11:31.000]  雅各和約翰
[00:11:31.000 --> 00:11:33.000]  薩羅米做過什麼呢?
[00:11:33.000 --> 00:11:36.000]  她之前曾經向耶穌提出
[00:11:36.000 --> 00:11:38.000]  希望在耶穌的國度裡面
[00:11:38.000 --> 00:11:40.000]  讓她的兒子
[00:11:40.000 --> 00:11:41.000]  即雅各和約翰
[00:11:41.000 --> 00:11:43.000]  一個坐在耶穌的左邊
[00:11:43.000 --> 00:11:47.000]  一個坐在耶穌的右邊
[00:11:47.000 --> 00:11:50.000]  她對於耶穌和她自己兩個兒子
[00:11:50.000 --> 00:11:52.000]  都有很高的期望
[00:11:52.000 --> 00:11:54.000]  但怎知
[00:11:54.000 --> 00:11:56.000]  隨著耶穌的死
[00:11:56.000 --> 00:11:59.000]  她的期望落空了
[00:11:59.000 --> 00:12:01.000]  這三位婦女
[00:12:01.000 --> 00:12:03.000]  和我一樣
[00:12:03.000 --> 00:12:05.000]  遠遠來看著耶穌
[00:12:05.000 --> 00:12:07.000]  如何被釘在十字架
[00:12:07.000 --> 00:12:09.000]  斷氣和安葬
[00:12:09.000 --> 00:12:11.000]  在這個墳墓裡
[00:12:11.000 --> 00:12:13.000]  她們等待安息日之後
[00:12:13.000 --> 00:12:17.000]  馬上就來買這個香料
[00:12:17.000 --> 00:12:19.000]  準備按照我們猶太人
[00:12:19.000 --> 00:12:21.000]  安葬的方式
[00:12:21.000 --> 00:12:24.000]  來高沒耶穌的身體
[00:12:24.000 --> 00:12:26.000]  不過很奇怪
[00:12:26.000 --> 00:12:29.000]  她們記得去買這個香料
[00:12:29.000 --> 00:12:32.000]  但忘記找人幫忙
[00:12:32.000 --> 00:12:35.000]  把塞住墳墓的石頭
[00:12:35.000 --> 00:12:37.000]  推開
[00:12:37.000 --> 00:12:40.000]  她們可能太過傷心
[00:12:40.000 --> 00:12:42.000]  她們只顧著
[00:12:42.000 --> 00:12:44.000]  這個殯葬儀式
[00:12:44.000 --> 00:12:46.000]  她們想不起
[00:12:46.000 --> 00:12:48.000]  她們三個人的力量
[00:12:48.000 --> 00:12:50.000]  根本無法推開石頭
[00:12:50.000 --> 00:12:54.000]  她們又沒有預先找人
[00:12:54.000 --> 00:12:57.000]  其實她們所面對的
[00:12:57.000 --> 00:12:59.000]  現在這個情況
[00:12:59.000 --> 00:13:02.000]  耶穌之前也有提過
[00:13:02.000 --> 00:13:03.000]  你們看看
[00:13:03.000 --> 00:13:06.000]  在《馬可福音》第十四章三到九節
[00:13:06.000 --> 00:13:08.000]  在那裡已經提過
[00:13:08.000 --> 00:13:09.000]  有一個女子
[00:13:09.000 --> 00:13:12.000]  她拿著一瓶純拿達
[00:13:12.000 --> 00:13:15.000]  非常非常貴重的香膏
[00:13:15.000 --> 00:13:17.000]  倒在耶穌的頭上
[00:13:17.000 --> 00:13:20.000]  當時有很多人想阻止她
[00:13:20.000 --> 00:13:22.000]  但耶穌就說
[00:13:22.000 --> 00:13:25.000]  這個女子她所做的
[00:13:25.000 --> 00:13:28.000]  就是為耶穌安葬而做的
[00:13:28.000 --> 00:13:32.000]  就是預先來高沒耶穌的身體
[00:13:32.000 --> 00:13:34.000]  所以
[00:13:34.000 --> 00:13:37.000]  耶穌已經進行了這個儀式
[00:13:37.000 --> 00:13:38.000]  而這三位婦女
[00:13:38.000 --> 00:13:41.000]  她們去到墳墓的時候
[00:13:41.000 --> 00:13:43.000]  她們就算帶著香料
[00:13:43.000 --> 00:13:45.000]  也高不到耶穌的身體
[00:13:45.000 --> 00:13:47.000]  因為耶穌已經復活
[00:13:47.000 --> 00:13:51.000]  已經不在這個墳墓裡
[00:13:51.000 --> 00:13:53.000]  這三位婦女
[00:13:53.000 --> 00:13:55.000]  她們沒辦法完成
[00:13:55.000 --> 00:13:58.000]  她們最初想做的事
[00:13:58.000 --> 00:14:00.000]  為什麼呢?
[00:14:00.000 --> 00:14:01.000]  其實這個
[00:14:01.000 --> 00:14:02.000]  都是我們每一個人
[00:14:02.000 --> 00:14:04.000]  似曾相識的經歷
[00:14:04.000 --> 00:14:07.000]  我們原先預備的計劃
[00:14:07.000 --> 00:14:10.000]  結果沒辦法達成
[00:14:10.000 --> 00:14:12.000]  有兩個原因
[00:14:12.000 --> 00:14:13.000]  第一個原因
[00:14:13.000 --> 00:14:16.000]  就是因為我們預備不足夠
[00:14:16.000 --> 00:14:18.000]  就好像這三位婦女
[00:14:18.000 --> 00:14:20.000]  她們預備了香料
[00:14:20.000 --> 00:14:23.000]  但其實她們沒有預備其他的幫手
[00:14:23.000 --> 00:14:25.000]  來推開這個石頭
[00:14:25.000 --> 00:14:27.000]  因為她們原先不知道
[00:14:27.000 --> 00:14:29.000]  這個塞住墳墓的石頭
[00:14:29.000 --> 00:14:31.000]  已經滾開了
[00:14:31.000 --> 00:14:32.000]  如果她們預備得好
[00:14:32.000 --> 00:14:36.000]  應該還會帶多一些人來幫忙
[00:14:36.000 --> 00:14:38.000]  另外一個原因
[00:14:38.000 --> 00:14:41.000]  是因為錯失時機
[00:14:41.000 --> 00:14:43.000]  雖然她們已經預備好了
[00:14:43.000 --> 00:14:47.000]  但其實那不是高沒耶穌身體的時機
[00:14:47.000 --> 00:14:50.000]  第一,是因為耶穌早就說了
[00:14:50.000 --> 00:14:52.000]  這個任務已經完成了
[00:14:52.000 --> 00:14:54.000]  由一個女子
[00:14:54.000 --> 00:14:56.000]  拿著這個純拿達香膏的時候
[00:14:56.000 --> 00:14:58.000]  已經完成了
[00:14:58.000 --> 00:14:59.000]  第二
[00:14:59.000 --> 00:15:00.000]  更加重要的
[00:15:00.000 --> 00:15:02.000]  是因為耶穌已經復活
[00:15:02.000 --> 00:15:06.000]  所以根本就不需要高沒祂的身體
[00:15:06.000 --> 00:15:08.000]  這三位婦女
[00:15:08.000 --> 00:15:11.000]  她們同時碰上了這兩個原因
[00:15:11.000 --> 00:15:12.000]  結果
[00:15:12.000 --> 00:15:15.000]  她們的計劃失敗
[00:15:15.000 --> 00:15:16.000]  我們想想
[00:15:16.000 --> 00:15:18.000]  很多時候,我們的失敗
[00:15:18.000 --> 00:15:21.000]  可能都是因為我們的預備不足夠
[00:15:21.000 --> 00:15:25.000]  以及我們錯過了一個重要的時機
[00:15:25.000 --> 00:15:27.000]  雖然如此
[00:15:27.000 --> 00:15:30.000]  原來上帝還有更加重要的事
[00:15:30.000 --> 00:15:33.000]  給這三位婦女來完成
[00:15:33.000 --> 00:15:35.000]  讓她們成為了
[00:15:35.000 --> 00:15:37.000]  耶穌已經復活了
[00:15:37.000 --> 00:15:41.000]  這個消息的傳開重要的證人
[00:15:41.000 --> 00:15:45.000]  上帝常常都有出人意表的舉動
[00:15:45.000 --> 00:15:47.000]  讓我們來完成
[00:15:47.000 --> 00:15:49.000]  祂要我們完成的事
[00:15:49.000 --> 00:15:53.000]  就算這並不是我們原先的計劃
[00:15:53.000 --> 00:15:55.000]  其實這三位婦女
[00:15:55.000 --> 00:15:58.000]  她們要去接這個任務
[00:15:58.000 --> 00:16:00.000]  是極之不容易的
[00:16:00.000 --> 00:16:02.000]  用你們現在的術語
[00:16:02.000 --> 00:16:04.000]  就叫做Mission Impossible
[00:16:04.000 --> 00:16:08.000]  即是一個不可能的任務
[00:16:08.000 --> 00:16:10.000]  三位婦女她們所說的見證
[00:16:10.000 --> 00:16:12.000]  由誰去信呢?
[00:16:12.000 --> 00:16:15.000]  她們怎樣去令人理解
[00:16:15.000 --> 00:16:18.000]  復活是一回甚麼事呢?
[00:16:18.000 --> 00:16:20.000]  怎樣去肯定
[00:16:20.000 --> 00:16:22.000]  耶穌真的復活呢?
[00:16:22.000 --> 00:16:25.000]  我相信她們就算說到口乾
[00:16:25.000 --> 00:16:28.000]  她們都沒有辦法去說服人
[00:16:28.000 --> 00:16:30.000]  接受這個消息
[00:16:30.000 --> 00:16:34.000]  耶穌基督的降生
[00:16:34.000 --> 00:16:36.000]  和耶穌基督的復活
[00:16:36.000 --> 00:16:39.000]  都是充滿了上帝的能力
[00:16:39.000 --> 00:16:41.000]  耶穌的降生
[00:16:41.000 --> 00:16:43.000]  就是由永恆
[00:16:43.000 --> 00:16:47.000]  進入到這個有限的時空當中
[00:16:47.000 --> 00:16:50.000]  是從無限進入有限
[00:16:50.000 --> 00:16:52.000]  而耶穌基督的復活
[00:16:52.000 --> 00:16:55.000]  就是從有限的時空裏面
[00:16:55.000 --> 00:16:58.000]  進到永恆
[00:16:58.000 --> 00:17:01.000]  是從有限去到無限
[00:17:01.000 --> 00:17:04.000]  這兩者都是我們每一個人
[00:17:04.000 --> 00:17:07.000]  沒有辦法去經驗的境界
[00:17:07.000 --> 00:17:09.000]  所以當耶穌復活的一刻
[00:17:09.000 --> 00:17:12.000]  連我也沒有辦法
[00:17:12.000 --> 00:17:15.000]  直接去看著是怎樣發生
[00:17:15.000 --> 00:17:17.000]  我只知道
[00:17:17.000 --> 00:17:20.000]  擋住了這個墳墓的石頭
[00:17:20.000 --> 00:17:21.000]  滾開了
[00:17:21.000 --> 00:17:23.000]  我可以進去
[00:17:23.000 --> 00:17:24.000]  然後就知道
[00:17:24.000 --> 00:17:27.000]  耶穌基督已經復活
[00:17:27.000 --> 00:17:29.000]  祂要我留在這裏
[00:17:29.000 --> 00:17:31.000]  等這幾位婦女來
[00:17:31.000 --> 00:17:34.000]  告訴她們應該怎樣去做
[00:17:34.000 --> 00:17:37.000]  這三位婦女
[00:17:37.000 --> 00:17:39.000]  她們一路走
[00:17:39.000 --> 00:17:40.000]  一路說
[00:17:40.000 --> 00:17:41.000]  一路走 一路說
[00:17:41.000 --> 00:17:43.000]  大家要知道
[00:17:43.000 --> 00:17:45.000]  埋葬耶穌的墳墓
[00:17:45.000 --> 00:17:47.000]  不是在一個平地裏面
[00:17:47.000 --> 00:17:49.000]  建築出來的墳墓
[00:17:49.000 --> 00:17:51.000]  是在一個岩石裏面
[00:17:51.000 --> 00:17:54.000]  造出來的一個墳墓
[00:17:54.000 --> 00:17:56.000]  所以當這班婦女一路說的時候
[00:17:56.000 --> 00:17:57.000]  她們根本不知道
[00:17:57.000 --> 00:17:59.000]  在上面的墳墓
[00:17:59.000 --> 00:18:01.000]  石頭已經滾開了
[00:18:01.000 --> 00:18:03.000]  當她們記起自己
[00:18:03.000 --> 00:18:06.000]  遺忘了要去找幫手的時候
[00:18:06.000 --> 00:18:08.000]  她們上到這個墳墓
[00:18:08.000 --> 00:18:09.000]  抬頭一看
[00:18:09.000 --> 00:18:12.000]  才見到原來這個墳墓的石頭
[00:18:12.000 --> 00:18:14.000]  已經滾開了
[00:18:14.000 --> 00:18:18.000]  當時她們已經大吃一驚
[00:18:18.000 --> 00:18:21.000]  接著她們進入墳墓裏面
[00:18:21.000 --> 00:18:23.000]  更加震驚
[00:18:23.000 --> 00:18:25.000]  為什麼呢?
[00:18:25.000 --> 00:18:29.000]  因為我在等待耶穌復活的時候
[00:18:29.000 --> 00:18:32.000]  本來我仍然是赤著身子
[00:18:32.000 --> 00:18:35.000]  結果被我找到一件白袍
[00:18:35.000 --> 00:18:37.000]  我就穿上了
[00:18:37.000 --> 00:18:39.000]  很奇妙
[00:18:39.000 --> 00:18:41.000]  這個白袍
[00:18:41.000 --> 00:18:45.000]  正好是配合基督榮耀的復活
[00:18:45.000 --> 00:18:46.000]  所以我相信
[00:18:46.000 --> 00:18:50.000]  一切都是上主安排的美意
[00:18:50.000 --> 00:18:53.000]  這三位婦女一進來墳墓的時候
[00:18:53.000 --> 00:18:57.000]  見到我坐在這個墳墓的右邊
[00:18:57.000 --> 00:18:58.000]  在墳墓裏面
