
[00:00:00.000 --> 00:00:04.240]  我們讀一節聖經在約瑟雅基第三章第四節
[00:02:51.480 --> 00:02:53.640]  充滿了焦慮跟惶恐
[00:02:53.640 --> 00:02:54.960]  但對神來講
[00:02:54.960 --> 00:02:56.840]  神早有預備
[00:02:56.840 --> 00:02:59.000]  神早已經等着我們過來
[00:02:59.000 --> 00:03:01.440]  而且不是一次是如此
[00:03:01.440 --> 00:03:03.920]  在這裏講到一次又一次
[00:03:03.920 --> 00:03:07.440]  正如以前一樣
[00:03:07.440 --> 00:03:10.720]  回想我們整個宣教職堂的過程
[00:03:10.720 --> 00:03:12.600]  不正是如此嗎
[00:03:12.600 --> 00:03:16.080]  每次我們開始走上一條新的道路
[00:03:16.080 --> 00:03:19.600]  心中還充滿了惶恐焦慮
[00:03:19.600 --> 00:03:23.000]  因爲不知道要怎麼走下去
[00:03:23.000 --> 00:03:25.080]  可是每當回頭一看
[00:03:25.080 --> 00:03:29.600]  才發現神的手早有安排了
[00:03:29.600 --> 00:03:34.040]  我還記得當時我們準備要去蒙古職堂宣教的時候
[00:03:34.040 --> 00:03:36.040]  心中還在那裏焦慮
[00:03:36.040 --> 00:03:40.680]  我到底要找怎麼樣的人在蒙古做職堂呢
[00:03:40.680 --> 00:03:43.280]  結果沒想到一到了蒙古
[00:03:43.280 --> 00:03:45.920]  我們萬國足迦步道團的總幹事
[00:03:45.920 --> 00:03:47.640]  抽狗牧師就對我說
[00:03:47.640 --> 00:03:50.360]  劉牧師明天早上沒事
[00:03:50.360 --> 00:03:53.480]  你要不要去參加一個小小的禱告會
[00:03:53.480 --> 00:03:56.040]  我說好啊 沒事就去啊
[00:03:56.040 --> 00:03:59.520]  就在那裏我遇見了巴布牧師
[00:03:59.520 --> 00:04:01.480]  那個時候他一句英文都不會
[00:04:01.480 --> 00:04:04.160]  我還得透過翻譯跟他溝通
[00:04:04.160 --> 00:04:05.880]  他個子也很瘦小
[00:04:05.880 --> 00:04:10.320]  完全不是我想象的蒙古牧師
[00:04:10.320 --> 00:04:12.800]  其實你知道蒙古的馬也很小
[00:04:12.800 --> 00:04:15.640]  比你想象的小很多
[00:04:15.640 --> 00:04:16.760]  但是他很耐力
[00:04:16.760 --> 00:04:19.880]  蒙古的馬很出名所以耐力很夠
[00:04:19.880 --> 00:04:21.640]  但神的臨在的時候感動我
[00:04:21.640 --> 00:04:24.640]  就是邀請他來開座教會
[00:04:24.640 --> 00:04:26.920]  二十年過去了
[00:04:26.920 --> 00:04:30.880]  現在他們的教會不但是全蒙古最大的一間教會
[00:04:30.880 --> 00:04:33.800]  而且在全世界值了四十六間分堂
[00:04:33.800 --> 00:04:37.600]  而且他現在是全蒙古牧者聯盟的主席
[00:04:37.600 --> 00:04:41.840]  Hallelujah
[00:04:41.840 --> 00:04:45.440]  但那個時候怎麼想得到呢
[00:04:45.440 --> 00:04:48.600]  神真的是早有預備
[00:04:48.600 --> 00:04:52.280]  我還記得我們準備要去非洲做宣教的時候
[00:04:52.280 --> 00:04:56.200]  當神帶領我們準備要進入非洲多哥這個國家
[00:04:56.200 --> 00:05:00.440]  說真的在當時我們沒有一個人聽過多哥這個國家
[00:05:00.440 --> 00:05:01.920]  什麼地方是多哥啊
[00:05:01.920 --> 00:05:04.720]  三明治店嗎我們還以爲
[00:05:04.720 --> 00:05:07.760]  不但沒聽過還是講法語的國家
[00:05:07.760 --> 00:05:10.080]  我們都不會講法語
[00:05:10.080 --> 00:05:12.960]  很多地方你問我說牧師爲什麼我們這麼多國家
[00:05:12.960 --> 00:05:16.640]  爲什麼要去這個國家我也無言以對
[00:05:16.640 --> 00:05:20.360]  好像神就是爲我們打開這個門
[00:05:20.360 --> 00:05:22.600]  等到我們到了多哥一看
[00:05:22.600 --> 00:05:25.240]  這真是極其貧窮
[00:05:25.240 --> 00:05:27.720]  孫大偉跟我一起去還真的是
[00:05:27.720 --> 00:05:31.200]  那真是說他鳥不生蛋也不爲過
[00:05:31.200 --> 00:05:36.320]  那時候真的不明白爲什麼神帶領我們到這種地方來呢
[00:05:36.320 --> 00:05:38.440]  17年過去了
[00:05:38.440 --> 00:05:42.040]  現在來看多哥真是不得了
[00:05:42.040 --> 00:05:45.280]  它現在實在是非洲內陸航空公司
[00:05:45.280 --> 00:05:47.320]  ASCAI的總部
[00:05:47.320 --> 00:05:53.200]  是所有西非國家運輸的轉運站就在這裏
[00:05:53.200 --> 00:05:56.400]  如果今天你想做跨國宣教的工作
[00:05:56.400 --> 00:05:59.440]  我告訴你這個國家現在絕對是首選
[00:05:59.440 --> 00:06:00.760]  Hallelujah
[00:06:00.760 --> 00:06:04.680]  但在那個時刻有誰想得到呢
[00:06:04.680 --> 00:06:07.440]  神真的早有預備
[00:06:07.440 --> 00:06:12.760]  今年六月我去哈薩克主領中亞牧者領導會
[00:06:12.760 --> 00:06:17.920]  才忽然發現今年是我們進入哈薩克十週年
[00:06:17.920 --> 00:06:21.040]  2007年當我們第一次進哈薩克的時候
[00:06:21.040 --> 00:06:23.120]  有人介紹我們就認識到
[00:06:23.120 --> 00:06:26.080]  哈薩克有非常大的教會叫New Life Church
[00:06:26.080 --> 00:06:28.200]  它有兩千多人
[00:06:28.200 --> 00:06:31.840]  他們有一個非常大的俄語電視臺
[00:06:31.840 --> 00:06:35.880]  而且有一個從韓國來的宣教士Pastor Kim
[00:06:35.880 --> 00:06:38.440]  他在那裏建立一個Grace Church
[00:06:38.440 --> 00:06:39.680]  恩典的教會
[00:06:39.680 --> 00:06:42.160]  超過五千人的會衆
[00:06:42.160 --> 00:06:44.760]  哇 我在那裏拜訪這大教會的時候
[00:06:44.760 --> 00:06:46.040]  我心中第一個反應說
[00:06:46.040 --> 00:06:49.400]  主啊 那你拆我來這裏幹什麼呢
[00:06:49.400 --> 00:06:52.480]  後來才發現在哈薩克裏面有兩種族羣
[00:06:52.480 --> 00:06:56.360]  一個是白俄人 一個是哈薩克族人
[00:06:56.360 --> 00:07:00.080]  白俄人比較享受更多的宗教自由
[00:07:00.080 --> 00:07:03.960]  而哈薩克人就比較受到限制
[00:07:03.960 --> 00:07:05.760]  所以2008年我再去的時候
[00:07:05.760 --> 00:07:10.040]  我特別安排去見一些哈薩克族的牧師
[00:07:10.040 --> 00:07:13.760]  跟他們分享我祠堂的意象
[00:07:13.760 --> 00:07:17.480]  結果當時我告訴你毫無反應
[00:07:17.480 --> 00:07:23.240]  反而他們對跟着我一起去的蒙古牧師Babo很有興趣
[00:07:23.240 --> 00:07:27.240]  因爲蒙古跟哈薩克有血緣關係這兩個國家
[00:07:27.240 --> 00:07:31.480]  他們發現在蒙古居然有個上千人的蒙古人教會
[00:07:31.480 --> 00:07:33.280]  都非常稀奇
[00:07:33.280 --> 00:07:37.680]  急着說Babo牧師到我們教會來講道
[00:07:37.680 --> 00:07:39.840]  那Babo牧師就看着我對他們說
[00:07:39.840 --> 00:07:43.960]  流頭牧師也很會講道
[00:07:43.960 --> 00:07:48.920]  他們看看我 還是信Babo去講道
[00:07:48.920 --> 00:07:51.680]  2009年到我第三次去哈薩克的時候
[00:07:51.680 --> 00:07:53.720]  有一位牧師來接我們
[00:07:53.720 --> 00:07:57.880]  他就是去年參加我意象分享會其中的一位牧師
[00:07:57.880 --> 00:07:59.680]  他對我說流牧師
[00:07:59.680 --> 00:08:02.800]  我過去一整年禱告了一整年
[00:08:02.800 --> 00:08:06.720]  神感動而加入生命和來做祠堂的工作
[00:08:06.720 --> 00:08:10.040]  本來我很擔心不知道他對靈恩是不是開放
[00:08:10.040 --> 00:08:13.320]  沒想到他立刻說他是有靈恩經驗的牧師
[00:08:13.320 --> 00:08:17.120]  哇 神的帶領面面俱到
[00:08:17.120 --> 00:08:22.240]  所以2009年他就開始了在中亞在我們的第一間生命
[00:08:22.240 --> 00:08:24.960]  從他的一個家庭開始
[00:08:24.960 --> 00:08:27.040]  十年之後
[00:08:27.040 --> 00:08:30.840]  如今我們在哈薩克不但建立了三間分堂
[00:08:30.840 --> 00:08:33.520]  而且進入土耳其開拓了一間分堂
[00:08:33.520 --> 00:08:35.280]  而這十年當中我告訴你
[00:08:35.280 --> 00:08:40.080]  整個哈薩克的宗教政策有極大的轉變
[00:08:40.080 --> 00:08:44.400]  現在哈薩克對基督教有極大的逼迫
[00:08:44.400 --> 00:08:47.240]  把所有的宣教士驅逐出境
[00:08:47.240 --> 00:08:50.320]  包括最大的韓國宣教士教會
[00:08:50.320 --> 00:08:52.960]  Pasakhan跟他的團隊通通驅逐出境
[00:08:52.960 --> 00:08:55.080]  整個Grace Church也被打在
[00:08:55.080 --> 00:08:57.640]  連New Life Church的墓址
[00:08:57.640 --> 00:09:00.720]  現在流亡在國外不能夠回來
[00:09:00.720 --> 00:09:04.160]  惡語電視臺所有的信號都被他們block住
[00:09:04.160 --> 00:09:07.920]  在哈薩克是看不見收不到信號的
[00:09:07.920 --> 00:09:11.680]  反而是哈薩克族人自己的教會
[00:09:11.680 --> 00:09:13.920]  雖然是地下教會
[00:09:13.920 --> 00:09:18.040]  但是我們的信號卻是不斷地在增長
[00:09:18.040 --> 00:09:22.680]  哇 回想起來好像神早已經爲我們預備了一個
[00:09:22.680 --> 00:09:25.920]  正確的發展路線
[00:09:25.920 --> 00:09:30.400]  但在那個時刻又有誰想得到呢
[00:09:30.400 --> 00:09:33.280]  事實上這一次我去中亞的時候
[00:09:33.280 --> 00:09:35.840]  有一位從烏茲別克來的牧師
[00:09:35.840 --> 00:09:38.680]  他慕我們生命和的名而來
[00:09:38.680 --> 00:09:43.120]  你要知道烏茲別克是比哈薩克宗教政策更嚴厲的
[00:09:43.120 --> 00:09:47.160]  因爲他曾經多次下了監獄裏面
[00:09:47.160 --> 00:09:50.440]  他受洗之後他就領受一個異象
[00:09:50.440 --> 00:09:52.720]  在睡覺當中被人叫醒
[00:09:52.720 --> 00:09:54.440]  醒來看見沒有任何人
[00:09:54.440 --> 00:09:56.760]  卻聽見有一個聲音對他說
[00:09:56.760 --> 00:10:00.280]  去讀《使徒行傳》十三章四十七節
[00:10:00.280 --> 00:10:02.240]  當時他從來沒讀過聖經
[00:10:02.240 --> 00:10:04.520]  受洗了剛剛受洗根本沒讀過聖經
[00:10:04.520 --> 00:10:06.640]  根本不知道使徒行傳是什麼
[00:10:06.640 --> 00:10:09.520]  後來才知道那是聖經的經文
[00:10:09.520 --> 00:10:12.120]  《使徒行傳》十三章四十七節這裏說
[00:10:12.120 --> 00:10:13.680]  神給他一個託付
[00:10:13.680 --> 00:10:16.920]  我以利你爲做外邦人之光
[00:10:16.920 --> 00:10:20.960]  叫你施行救恩直到第幾
[00:10:20.960 --> 00:10:23.160]  這是神給他一個託付
[00:10:23.160 --> 00:10:25.440]  要傳福音直到萬國萬民
[00:10:25.440 --> 00:10:29.760]  所以當他聽見當時我跟他們分享說生命的異象
[00:10:29.760 --> 00:10:31.920]  生命要永恆到萬國萬民的時候
[00:10:31.920 --> 00:10:33.440]  他就很感動
[00:10:33.440 --> 00:10:35.360]  因爲這正是神給他的託付
[00:10:35.360 --> 00:10:40.400]  他就願意加入生命和開始在烏茲別克建立墳堂
[00:10:40.400 --> 00:10:41.680]  Hallelujah
[00:10:41.680 --> 00:10:44.800]  從哈薩克流到烏茲別克了
[00:10:44.800 --> 00:10:45.880]  Hallelujah
[00:10:45.880 --> 00:10:48.160]  你要記得去年麥克·康奈爾在我們中間
[00:10:48.160 --> 00:10:52.280]  Prophesized說我們要在中亞繼續擴展
[00:10:52.280 --> 00:10:55.720]  在俄語的國家繼續擴展
[00:10:55.720 --> 00:10:59.120]  那個時候我們還很難想象怎麼擴展法
[00:10:59.120 --> 00:11:03.920]  現在回想起來神早有預備
[00:11:03.920 --> 00:11:06.960]  同樣今天帕薩克來到我們中間
[00:11:06.960 --> 00:11:11.640]  從瓜裏馬拉來我們教會在中南美洲還沒有任何的工作
[00:11:11.640 --> 00:11:15.200]  雖然我們還沒有看見我們能夠做些什麼
[00:11:15.200 --> 00:11:16.440]  看見什麼結果
[00:11:16.440 --> 00:11:20.560]  但我們同樣相信神早有預備
[00:11:20.560 --> 00:11:23.000]  神早在那等着我們過去
[00:11:23.000 --> 00:11:24.280]  跟以前一樣
[00:11:24.280 --> 00:11:26.120]  Amen
[00:11:26.120 --> 00:11:29.680]  每一次神帶領我們走上新的道路的時候
[00:11:29.680 --> 00:11:36.720]  我告訴你其實神都帶領我們進入一個早已經命定的地界裏
[00:11:36.720 --> 00:11:42.520]  雖然中間還是會經過挫折跟失敗跟難處
[00:11:42.520 --> 00:11:45.920]  這麼多年我們經過多少的挫折失敗
[00:11:45.920 --> 00:11:51.320]  但什麼時候我們憑着信心跨過去走過去的時候
[00:11:51.320 --> 00:11:53.440]  恩高就釋放
[00:11:53.440 --> 00:11:55.920]  我們就要親眼看見神的預備
[00:11:55.920 --> 00:11:56.960]  Amen
[00:11:56.960 --> 00:12:00.160]  所以第一個新的道路要帶領我們到命定的地界
[00:12:00.160 --> 00:12:04.000]  第二個新的道路需要教會整體的維生
[00:12:04.000 --> 00:12:09.880]  給你們毛主席 新的道路需要教會整體的維生跟他說
[00:12:09.880 --> 00:12:14.400]  第二個新的道路是要帶領我們到神的命定的地界
[00:12:14.400 --> 00:12:17.840]  雖然新的道路一定有神的預備
[00:12:17.840 --> 00:12:20.160]  但不可否認的
[00:12:20.160 --> 00:12:23.520]  如果我們不憑着信心走過去
[00:12:23.520 --> 00:12:27.800]  那我們還是永遠經歷不到神大能的作爲
[00:12:27.800 --> 00:12:33.480]  所以新的道路一定是需要我們教會整體的維生
[00:12:33.480 --> 00:12:34.880]  我就想到這些年
[00:12:34.880 --> 00:12:40.800]  神怎麼樣使用韓國教會成爲一支宣教的大軍
[00:12:40.800 --> 00:12:44.880]  現在韓國派出去的宣教士全世界第二名
[00:12:44.880 --> 00:12:46.600]  僅次於美國
[00:12:46.600 --> 00:12:49.320]  所以我常說我在全世界做宣教工作
[00:12:49.320 --> 00:12:51.400]  我最常見的兩件事情
[00:12:51.400 --> 00:12:53.680]  第一個就是中國餐館
[00:12:53.680 --> 00:12:55.680]  無論到哪裏都看到
[00:12:55.680 --> 00:12:57.840]  第二就是韓國宣教士
[00:12:57.840 --> 00:12:59.360]  真的
[00:12:59.360 --> 00:13:03.600]  我們看見他們對宣教的熱誠跟勇敢
[00:13:03.600 --> 00:13:06.400]  是我們應當效法的
[00:13:06.400 --> 00:13:11.600]  爲什麼韓國教會能夠在宣教上有這麼大的動力呢
[00:13:11.600 --> 00:13:13.000]  我相信有兩個很重要的原因
[00:13:13.000 --> 00:13:16.360]  第一個韓國教會偉生於禱告
[00:13:16.360 --> 00:13:19.760]  跟你們好像偉生於禱告
[00:13:19.760 --> 00:13:22.680]  無論你去哪一個韓國教會
[00:13:22.680 --> 00:13:26.400]  你就會發現沒有一個韓國教會是不禱告的
[00:13:26.400 --> 00:13:29.560]  當然最出名的是他們的成島
[00:13:29.560 --> 00:13:31.280]  我還記得兩年前
[00:13:31.280 --> 00:13:33.560]  我被邀請到華福
[00:13:33.560 --> 00:13:37.000]  參加跨文化宣教的論壇會議
[00:13:37.000 --> 00:13:39.280]  那個會議就是在漢城舉行
[00:13:39.280 --> 00:13:43.680]  在漢城一個教會叫愛的教會舉行
[00:13:43.680 --> 00:13:45.480]  你不要小看這個教會
[00:13:45.480 --> 00:13:48.520]  這個教會超過十萬人的會衆
[00:13:48.520 --> 00:13:52.800]  最後一天他們的主任牧師邀請我們所有參加會議的
[00:13:52.800 --> 00:13:55.240]  來參加他們的成島會
[00:13:55.240 --> 00:13:57.280]  我說OK幾點鐘呢
[00:13:57.280 --> 00:13:58.560]  四點半
[00:13:58.560 --> 00:14:04.520]  我心想四點半有多少人會來參加
[00:14:04.520 --> 00:14:08.720]  結果那一天早上我們去的時候一路上都是人
[00:14:08.720 --> 00:14:12.560]  地鐵也坐得滿滿的都往這個教會去
[00:14:12.560 --> 00:14:13.920]  等我們進去的時候
[00:14:13.920 --> 00:14:17.800]  整場已經坐滿超過一萬人在現場
[00:14:17.800 --> 00:14:22.920]  他們告訴我每一天成島會都每天平均超過一萬人
[00:14:22.920 --> 00:14:24.960]  而且不是隻有大人
[00:14:24.960 --> 00:14:26.760]  他們是席家帶眷
[00:14:26.760 --> 00:14:29.680]  這纔是打開我的眼幕
[00:14:29.680 --> 00:14:31.800]  這是中國教育很難做的
[00:14:31.800 --> 00:14:33.800]  席家帶眷
[00:14:33.800 --> 00:14:37.080]  孩子們通通一起帶去
[00:14:37.080 --> 00:14:38.960]  我真的看見我真的眼淚掉
[00:14:38.960 --> 00:14:42.640]  真的有一種尾聲我告訴你
[00:14:42.640 --> 00:14:45.160]  我相信他們去島高會
[00:14:45.160 --> 00:14:49.680]  不只是說希望島高會議能夠得到什麼幫助
[00:14:49.680 --> 00:14:53.240]  我相信他們不是每一次島會都得到幫助
[00:14:53.240 --> 00:14:56.400]  而是看見是個尾聲的態度
[00:14:56.400 --> 00:14:57.480]  是尾聲
[00:14:57.480 --> 00:15:01.160]  不管怎麼樣我們就是要去禱告
[00:15:01.160 --> 00:15:04.080]  難怪韓國的教會如此興旺
[00:15:04.080 --> 00:15:07.160]  對神的國度有這樣的熱情
[00:15:07.160 --> 00:15:11.480]  丁永傑今天也許我們不需要模仿韓國教會的成島
[00:15:11.480 --> 00:15:15.960]  其實我們也模仿不來
[00:15:15.960 --> 00:15:20.120]  但我們卻需要效法他們的這種榜樣
[00:15:20.120 --> 00:15:22.200]  尾聲來禱告
[00:15:22.200 --> 00:15:24.440]  特別在這樣一個危機的時代
[00:15:24.440 --> 00:15:28.400]  我們正要爲主興起與神同宮來禱告
[00:15:28.400 --> 00:15:29.880]  我們需要爲美國來禱告
[00:15:29.880 --> 00:15:31.280]  弟兄姐妹
[00:15:31.280 --> 00:15:37.520]  這些日子我看見美國接二連三的天災人禍不斷
[00:15:37.520 --> 00:15:40.400]  我們要求神聯名美國這個國家
[00:15:40.400 --> 00:15:42.480]  這美國太驕傲了
[00:15:42.480 --> 00:15:44.000]  我們依靠自己的智慧
[00:15:44.000 --> 00:15:45.320]  依靠自己的才智
[00:15:45.320 --> 00:15:47.080]  依靠一切的能力
[00:15:47.080 --> 00:15:51.000]  我們就不懂得重新迴轉到什麼樣依靠神了
[00:15:51.000 --> 00:15:53.000]  我們要求神聯名美國
[00:15:53.000 --> 00:15:56.440]  教人美國的心重新迴轉來歸向真神
[00:15:56.440 --> 00:15:58.840]  不能再依靠勢力跟才能
[00:15:58.840 --> 00:16:01.560]  重新迴轉到神的面前來
[00:16:01.560 --> 00:16:02.600]  Amen
[00:16:02.600 --> 00:16:04.920]  我們需要爲灣區來禱告
[00:16:04.920 --> 00:16:08.920]  根據統計你知道灣區這個地方是全美國
[00:16:08.920 --> 00:16:11.320]  去教會人數比例最少的地方
[00:16:11.320 --> 00:16:13.720]  就這裏
[00:16:13.720 --> 00:16:15.480]  Amen
[00:16:15.480 --> 00:16:17.440]  一方面很哀嘆
[00:16:17.440 --> 00:16:20.040]  一方面應該感謝神
[00:16:20.040 --> 00:16:21.800]  越是黑暗的地方
[00:16:21.800 --> 00:16:23.720]  越是負心要降臨的地方
[00:16:23.720 --> 00:16:28.000]  Amen
[00:16:28.000 --> 00:16:30.440]  我們要爲灣區來禱告
[00:16:30.440 --> 00:16:32.800]  我們要求神的負心降臨在我們中間
[00:16:32.800 --> 00:16:34.000]  你們
[00:16:34.000 --> 00:16:35.720]  你說禱告有用嗎
[00:16:35.720 --> 00:16:37.600]  當然有用
[00:16:37.600 --> 00:16:40.400]  幾個禮拜前發生一件事情
[00:16:40.400 --> 00:16:43.720]  有位美國的牧師打電話給我
[00:16:43.720 --> 00:16:46.760]  他說他前一個禮拜在我們教會的英文部講道德
[00:16:46.760 --> 00:16:49.920]  所以一走進我們教會看見一個異象
[00:16:49.920 --> 00:16:53.640]  他一定要親自地來告訴我
[00:16:53.640 --> 00:16:56.120]  我說OK當我們一起坐下
[00:16:56.120 --> 00:17:01.160]  他就對我說劉牧師我們兩個人並不是太熟悉
[00:17:01.160 --> 00:17:06.280]  但當我來到這個教會神就讓我看見一個圖畫
[00:17:06.280 --> 00:17:09.200]  就是看見很多年前
[00:17:09.200 --> 00:17:12.920]  你一個人跪在神的面前
[00:17:12.920 --> 00:17:17.720]  哭泣禱告大聲向神呼喊
[00:17:17.720 --> 00:17:21.800]  求神的榮耀降臨在這地
[00:17:21.800 --> 00:17:24.640]  他說我就看見這一個圖畫
[00:17:24.640 --> 00:17:28.640]  你跪在神的面前哭泣跟禱告
[00:17:28.640 --> 00:17:35.480]  然後神對我說這個教會就是從這個禱告當中孕育出來的
[00:17:35.480 --> 00:17:40.000]  當我聽他這樣說的時候我看到我眼淚就真的掉下來了
[00:17:40.000 --> 00:17:43.840]  因爲我告訴這件事我從來沒有告訴別人過
[00:17:43.840 --> 00:17:48.640]  我也不知道神真的會紀念到這件事情
[00:17:48.640 --> 00:17:52.040]  1993年1994年
[00:17:52.040 --> 00:17:54.080]  在那段時間裏面
[00:17:54.080 --> 00:17:58.400]  當我看見教會的光景如此的荒涼
[00:17:58.400 --> 00:18:01.920]  我多少次一個人跪在神的面前淚流滿面
[00:18:01.920 --> 00:18:05.320]  半夜起來向神來禱告
[00:18:05.320 --> 00:18:07.840]  我主要什麼時候
[00:18:07.840 --> 00:18:13.240]  什麼時候我們才能夠親眼看見你的榮耀降臨這地呢
[00:18:13.240 --> 00:18:15.880]  1994年的年底
[00:18:15.880 --> 00:18:19.360]  神就讓我看見生命河的異象
[00:18:19.360 --> 00:18:25.440]  看見有生命水的河要從寶座流出來直到萬國萬民
[00:18:25.440 --> 00:18:30.200]  1995年4月我就開始了生命河凌涼堂
[00:18:30.200 --> 00:18:34.280]  那天
[00:18:34.280 --> 00:18:38.160]  而那天神再一次的見那位牧師印證了
[00:18:38.160 --> 00:18:44.520]  這個教會真的是因着那段時間的迫切禱告孕育出來的
[00:18:44.520 --> 00:18:48.040]  而神說因着那個禱告神要祝福這個教會
[00:18:48.040 --> 00:18:50.160]  神要賜下復興在我們中間的
[00:18:50.160 --> 00:18:54.000]  Hallelujah
[00:18:54.000 --> 00:18:57.040]  我那天才忽然明白
[00:18:57.040 --> 00:19:03.080]  原來神竟然如此紀念我們在他面前的禱告
[00:19:03.080 --> 00:19:06.480]  真的紀念
[00:19:06.480 --> 00:19:08.800]  你不要以爲神沒聽見
[00:19:08.800 --> 00:19:10.840]  你哭求好了快呼喊這麼多
[00:19:10.840 --> 00:19:13.480]  你以爲神真的紀念了
[00:19:13.480 --> 00:19:15.120]  沒有人知道這件事情
[00:19:15.120 --> 00:19:18.680]  我告訴你沒有人知道
[00:19:18.680 --> 00:19:22.760]  第二點不要輕忽我們在他面前的禱告
[00:19:22.760 --> 00:19:24.920]  神必紀念
[00:19:24.920 --> 00:19:28.120]  我們的禱告絕不自圖然
[00:19:28.120 --> 00:19:32.880]  跟你朋友神必紀念你的禱告跟他說
[00:19:32.880 --> 00:19:36.440]  第二我們看見韓國教會僞身於順福
[00:19:36.440 --> 00:19:39.680]  跟你們說僞身於順福
[00:19:39.680 --> 00:19:43.440]  韓國教會之所以強而有力
[00:19:43.440 --> 00:19:46.880]  在宣教的事工上每一間教會無論大跟小
[00:19:46.880 --> 00:19:50.480]  一定有宣教事工而且才拜宣教士
[00:19:50.480 --> 00:19:52.480]  在建堂的事工我告訴你
[00:19:52.480 --> 00:19:56.480]  再小的韓國教會一定有自己的教堂
[00:19:56.480 --> 00:20:01.200]  前幾個禮拜我去紐約拜訪豐收凌涼堂
[00:20:01.200 --> 00:20:05.840]  我就再一次發現在紐約無論走到哪裏
