
[00:00:00.000 --> 00:00:04.200]  早晨 今天我們繼續看以巴衝突
[00:11:53.960 --> 00:11:56.800]  耶和華上帝所賜給你們一切的福氣
[00:11:56.800 --> 00:11:59.920]  沒有一件落紅
[00:11:59.920 --> 00:12:01.560]  都應驗在你們
[00:12:01.560 --> 00:12:03.760]  就是那一代的以色列人
[00:12:03.760 --> 00:12:05.640]  已經入主加林的以色列人
[00:12:05.640 --> 00:12:07.040]  應驗在你們身上
[00:12:07.040 --> 00:12:09.600]  因為耶和華應許的一切的福氣
[00:12:09.600 --> 00:12:12.400]  必怎樣臨到你們身上
[00:12:12.400 --> 00:12:14.720]  耶和華也都
[00:12:14.720 --> 00:12:16.560]  現在你有福氣了
[00:12:16.560 --> 00:12:18.040]  你們住在加林地
[00:12:18.040 --> 00:12:19.600]  但是耶和華也必照樣
[00:12:19.600 --> 00:12:22.600]  將各樣的災禍臨到你們
[00:12:22.600 --> 00:12:26.560]  直到他們從耶和華
[00:12:26.560 --> 00:12:29.680]  神所賜給你們的美地上
[00:12:29.680 --> 00:12:30.840]  催眠
[00:12:30.840 --> 00:12:32.560]  說什麼呢
[00:12:32.560 --> 00:12:34.080]  因為每一個約
[00:12:34.080 --> 00:12:35.360]  近東的條約
[00:12:35.360 --> 00:12:36.680]  一定最後的時候
[00:12:36.680 --> 00:12:38.080]  有祝福的說話
[00:12:38.080 --> 00:12:40.920]  以及有奏奏的說話
[00:12:40.920 --> 00:12:41.760]  你信服的話
[00:12:41.760 --> 00:12:43.160]  你就得到這個blessing
[00:12:43.160 --> 00:12:45.840]  如果你違背上帝的約
[00:12:45.840 --> 00:12:49.400]  你就會招致滅亡
[00:12:49.400 --> 00:12:51.040]  這個所有的近東的約
[00:12:51.040 --> 00:12:55.520]  都會是這樣提出條款的
[00:12:55.520 --> 00:12:58.640]  你亂約違背耶和華
[00:12:58.640 --> 00:13:01.760]  在耶和華所吩咐你們所守的約
[00:13:01.760 --> 00:13:04.000]  去侍奉別臣的話
[00:13:04.000 --> 00:13:05.920]  敬拜他們的話
[00:13:05.920 --> 00:13:08.160]  耶和華的怒氣就必向你發作
[00:13:08.160 --> 00:13:11.880]  使你們在他所賜給你們的美地上
[00:13:11.880 --> 00:13:14.560]  迅速滅亡
[00:13:14.560 --> 00:13:15.960]  你知不知道
[00:13:15.960 --> 00:13:17.440]  進入地裡
[00:13:17.440 --> 00:13:18.960]  不是說anything goes
[00:13:18.960 --> 00:13:20.840]  或者給一個地契
[00:13:20.840 --> 00:13:23.120]  給古代的以色列人
[00:13:23.120 --> 00:13:25.440]  而是他們進入樂園後
[00:13:25.440 --> 00:13:27.960]  他們就隨隨便便可以生活
[00:13:27.960 --> 00:13:30.040]  不是這樣的
[00:13:30.040 --> 00:13:32.360]  是有祝福和奏奏
[00:13:32.360 --> 00:13:34.320]  是視乎你信服
[00:13:34.320 --> 00:13:36.800]  還是你是背約的
[00:13:36.800 --> 00:13:38.840]  你記得為什麼
[00:13:38.840 --> 00:13:45.680]  上帝要趕走本身住在迦南地的迦南人
[00:13:45.680 --> 00:13:49.480]  是因為他們的罪惡滿盈
[00:13:49.480 --> 00:13:51.600]  上帝是跟他們講條件
[00:13:51.600 --> 00:13:52.920]  當他們罪惡滿盈
[00:13:52.920 --> 00:13:56.480]  迦南人罪惡滿盈的時候
[00:13:56.480 --> 00:13:59.960]  上帝就將他們趕出去
[00:13:59.960 --> 00:14:01.840]  現在以色列人進來了
[00:14:01.840 --> 00:14:07.000]  同樣same term or same condition
[00:14:07.000 --> 00:14:12.480]  有blessing 也有curse
[00:14:12.480 --> 00:14:15.600]  聖經對土地的認許
[00:14:15.600 --> 00:14:17.240]  在約書亞記已經很清楚
[00:14:17.240 --> 00:14:19.160]  所以為什麼有些人說
[00:14:19.160 --> 00:14:22.920]  約書亞記其實是第六經
[00:14:22.920 --> 00:14:25.960]  因為我們有五經penitude
[00:14:25.960 --> 00:14:27.960]  其實應該不要只看五經
[00:14:27.960 --> 00:14:30.400]  因為五經看完之後
[00:14:30.400 --> 00:14:33.280]  土地的認許未實現
[00:14:33.280 --> 00:14:35.480]  所以要看第六本
[00:14:35.480 --> 00:14:36.400]  第六經
[00:14:36.400 --> 00:14:39.160]  所以 頭六本書
[00:14:39.160 --> 00:14:41.560]  可以叫做Hexitude
[00:14:41.560 --> 00:14:43.640]  就是六經的意思
[00:14:43.640 --> 00:14:45.760]  看完約書亞記你就很清楚
[00:14:45.760 --> 00:14:49.760]  沒有一句說話是落空
[00:14:49.760 --> 00:14:52.840]  上帝已經賜了土地給以色列人
[00:14:52.840 --> 00:14:55.480]  就看他們能否守住這個地方
[00:14:55.480 --> 00:14:57.440]  繼續看黃國的時代
[00:14:57.440 --> 00:15:00.000]  當他們設立了黃國的時候
[00:15:00.000 --> 00:15:03.000]  就是列王記上第四章
[00:15:03.000 --> 00:15:05.040]  這裡是所羅門執政的時候
[00:15:05.040 --> 00:15:07.240]  大衛所羅門已經到了
[00:15:07.240 --> 00:15:09.320]  設立了他們聯合的黃國
[00:15:09.320 --> 00:15:12.400]  就說猶大人和以色列人如同海山海洋
[00:15:12.400 --> 00:15:13.600]  都吃喝快樂
[00:15:13.600 --> 00:15:16.320]  所羅門就統治諸國
[00:15:16.320 --> 00:15:18.640]  從大河 由花底河
[00:15:18.640 --> 00:15:20.160]  直到菲利士
[00:15:20.160 --> 00:15:22.880]  直到埃及的邊界
[00:15:22.880 --> 00:15:24.240]  所羅門在世的時候
[00:15:24.240 --> 00:15:27.680]  這些國都向他進貢
[00:15:27.680 --> 00:15:29.080]  你繼續看下去
[00:15:29.080 --> 00:15:32.600]  所羅門的國度耶和華怎麼說呢
[00:15:32.600 --> 00:15:36.760]  所羅門的祈禱 耶和華是應當稱頌的
[00:15:36.760 --> 00:15:38.920]  是照著他一切所認許的
[00:15:38.920 --> 00:15:41.520]  給了那他的百姓以色列人
[00:15:41.520 --> 00:15:46.360]  泛藉他僕人摩西所賜福的話
[00:15:46.360 --> 00:15:47.720]  又是這句說話
[00:15:47.720 --> 00:15:52.080]  一句沒有落空
[00:15:52.080 --> 00:15:52.920]  你住在這裡
[00:15:52.920 --> 00:15:55.000]  上帝已經給了你一個認許
[00:15:55.000 --> 00:15:56.120]  一句沒有落空
[00:15:56.120 --> 00:16:01.040]  但是你怎麼能夠留在這個地方
[00:16:01.040 --> 00:16:04.120]  是一個條件的說話
[00:16:04.120 --> 00:16:07.480]  視乎你能夠留多久
[00:16:07.480 --> 00:16:08.760]  所以在摩西的法律裡面
[00:16:08.760 --> 00:16:11.560]  經常都去告訴以色列人
[00:16:11.560 --> 00:16:13.560]  說他們進到這個地裡面
[00:16:13.560 --> 00:16:15.360]  他們需要做什麼呢
[00:16:15.360 --> 00:16:16.440]  就是要守律法
[00:16:16.440 --> 00:16:18.280]  守律法的其中一種應用
[00:16:18.280 --> 00:16:20.720]  就是你怎樣去待其他人
[00:16:20.720 --> 00:16:22.160]  愛人如己等等
[00:16:22.160 --> 00:16:24.360]  不要虧待寄居的
[00:16:24.360 --> 00:16:26.360]  不要去欺壓他們
[00:16:26.360 --> 00:16:30.400]  因為你以前在埃及裡面試過寄居
[00:16:30.400 --> 00:16:31.600]  現在你住在加拿大
[00:16:31.600 --> 00:16:33.720]  就不要這樣做
[00:16:33.720 --> 00:16:35.520]  最後的十八章
[00:16:35.520 --> 00:16:37.920]  連加拿大也玷污了
[00:16:37.920 --> 00:16:39.040]  這裡在說什麼
[00:16:39.040 --> 00:16:42.360]  原本的加拿大人
[00:16:42.360 --> 00:16:46.080]  上帝說我懲罰那地的罪孽
[00:16:46.080 --> 00:16:49.680]  地就吐出他的居民來
[00:16:49.680 --> 00:16:50.320]  二十六節
[00:16:50.320 --> 00:16:53.440]  但是你們當代寄居的人
[00:16:53.440 --> 00:16:55.920]  要遵守我的律例典章
[00:16:55.920 --> 00:16:57.920]  這一切可憎的事
[00:16:57.920 --> 00:17:00.000]  之前他說了很多可憎的事
[00:17:00.000 --> 00:17:02.000]  就是加拿大人的風俗
[00:17:02.000 --> 00:17:04.320]  無論本地的寄居在你中間的外人
[00:17:04.320 --> 00:17:05.760]  都不可以做
[00:17:05.760 --> 00:17:08.600]  在你之前居住那地的人
[00:17:08.600 --> 00:17:11.680]  做了這一切憎惡的事
[00:17:11.680 --> 00:17:13.720]  地就玷污了
[00:17:13.720 --> 00:17:18.400]  不要讓地因你們玷污了它吐出來
[00:17:18.400 --> 00:17:23.360]  像吐出你們之前的加拿大國民一樣
[00:17:23.360 --> 00:17:25.560]  你記不記得
[00:17:25.560 --> 00:17:27.600]  不要把地玷污
[00:17:27.600 --> 00:17:30.400]  以免地好像異人法一樣
[00:17:30.400 --> 00:17:32.520]  那個土地那個家人地
[00:17:32.520 --> 00:17:34.280]  會將他們吐出來
[00:17:34.280 --> 00:17:37.440]  其實更好發現的應該是嘔
[00:17:37.440 --> 00:17:39.040]  嘔出來
[00:17:39.040 --> 00:17:40.600]  vomiting
[00:17:40.600 --> 00:17:44.680]  因為他們太過罪惡滿盈
[00:17:44.680 --> 00:17:46.840]  太過為禍所憎惡
[00:17:46.840 --> 00:17:50.120]  所以說要將他們吐出來
[00:17:50.120 --> 00:17:51.760]  照樣以色列人
[00:17:51.760 --> 00:17:54.120]  他們進入這個家人地的時候
[00:17:54.120 --> 00:17:58.520]  他們都要去遵守上帝的律例典章
[00:17:58.520 --> 00:18:01.400]  免得他們被吐出來
[00:18:01.400 --> 00:18:03.440]  你還沒記二十章
[00:18:03.440 --> 00:18:05.040]  二十二節
[00:18:05.040 --> 00:18:08.000]  你們要謹守我一切律例典章
[00:18:08.000 --> 00:18:09.560]  遵行他們
[00:18:09.560 --> 00:18:13.720]  免得我令你們去住的那地
[00:18:13.720 --> 00:18:16.440]  把你們嘔吐出來
[00:18:16.440 --> 00:18:22.640]  我在你們面前所逐出的國民
