
[00:00:00.000 --> 00:00:03.500]  很久沒有在教會見到這麼多朋友了
[00:03:30.880 --> 00:03:34.400]  所以我就在想剛纔那一幕
[00:03:34.400 --> 00:03:37.600]  然後就耳邊呢
[00:03:37.600 --> 00:03:39.280]  有一聲斷鶴
[00:03:39.280 --> 00:03:43.680]  大家都知道北京公交車的司機和售票員
[00:03:43.680 --> 00:03:45.880]  那底氣中氣都足的不得了
[00:03:45.880 --> 00:03:48.400]  還有一口精片子
[00:03:48.400 --> 00:03:50.680]  在我耳邊就炸響了一聲斷鶴
[00:03:50.680 --> 00:03:52.280]  到哪兒啊
[00:03:52.280 --> 00:03:54.520]  我心裏的咯噔一下說
[00:03:54.520 --> 00:03:56.640]  是這是真的是一個好問題
[00:03:56.640 --> 00:03:57.560]  我要到哪兒呢
[00:03:57.560 --> 00:04:01.520]  也許是當時呢
[00:04:01.520 --> 00:04:03.720]  我就想剛纔那一幕的時候呢
[00:04:03.720 --> 00:04:05.840]  我就站在這售票員面前
[00:04:05.840 --> 00:04:07.400]  手裏還舉着一塊錢
[00:04:07.400 --> 00:04:08.880]  又沒給他
[00:04:08.880 --> 00:04:11.400]  就站在他面前想心事
[00:04:11.400 --> 00:04:13.400]  所以這售票員纔有一聲斷鶴
[00:04:13.400 --> 00:04:15.440]  就說你到哪兒啊
[00:04:15.440 --> 00:04:16.800]  提醒我要買票嗎
[00:04:16.800 --> 00:04:20.520]  所以我當時的想法就是
[00:04:20.520 --> 00:04:23.960]  我看到了一個現實當中的
[00:04:23.960 --> 00:04:29.000]  很冰冷的人和人之間的不太友善的這麼一個現實
[00:04:29.000 --> 00:04:33.120]  但是我又記憶當中經歷了剛纔那個有着光明和溫暖
[00:04:33.120 --> 00:04:37.520]  非常特別的一個景象
[00:04:37.520 --> 00:04:40.280]  所以好像就擺在我面前
[00:04:40.280 --> 00:04:43.240]  我選擇你到底要到哪去哪
[00:04:43.240 --> 00:04:46.880]  那我心裏想對自己說
[00:04:46.880 --> 00:04:47.920]  我要選擇的話
[00:04:47.920 --> 00:04:51.040]  我一定要選擇剛纔那一幫人
[00:04:51.040 --> 00:04:55.080]  那種溫暖和光明的那個現實
[00:04:55.080 --> 00:04:57.160]  如果有兩個現實平行時空的話
[00:04:57.160 --> 00:04:58.520]  我要選擇那個現實
[00:04:58.520 --> 00:05:02.200]  我在當時呢
[00:05:02.200 --> 00:05:05.960]  是在中國社會科學院歷史研究所工作
[00:05:05.960 --> 00:05:06.960]  就如介紹一樣
[00:05:06.960 --> 00:05:09.800]  我是一個研究民間宗教的學人
[00:05:09.800 --> 00:05:15.320]  在1997年那個時候呢
[00:05:15.320 --> 00:05:16.800]  對我來說
[00:05:16.800 --> 00:05:18.720]  八年前那個夏天
[00:05:18.720 --> 00:05:21.520]  我是在人民大學讀博
[00:05:21.520 --> 00:05:23.760]  對我來說仍然記憶猶新
[00:05:23.760 --> 00:05:28.960]  我的同學就在那一天呢
[00:05:28.960 --> 00:05:30.160]  離開了這個世界
[00:05:30.160 --> 00:05:34.800]  而我恰恰的就在那天
[00:05:34.800 --> 00:05:36.000]  不知道爲什麼很困
[00:05:36.000 --> 00:05:37.240]  就回家睡了一個覺
[00:05:37.240 --> 00:05:40.760]  於是整個的世界就不同了
[00:05:40.760 --> 00:05:43.080]  發現我也不同了
[00:05:43.080 --> 00:05:46.240]  我的不同在哪裏呢
[00:05:46.240 --> 00:05:48.560]  我的不同是突然我發現我找不到
[00:05:48.560 --> 00:05:52.440]  我裏面原來很篤定的東西
[00:05:52.440 --> 00:05:56.920]  就是我找不到我生命的價值
[00:05:56.920 --> 00:05:59.800]  這是從那個同學身上看到的
[00:05:59.800 --> 00:06:02.680]  他那個年輕的生命就終止在那年夏天
[00:06:02.680 --> 00:06:06.000]  但是他的生命的價值在哪裏呢
[00:06:06.000 --> 00:06:08.480]  我是個倖存者
[00:06:08.480 --> 00:06:13.040]  那我生命的意義何在呢
[00:06:13.040 --> 00:06:16.560]  也許就是一種倖存者的內疚感
[00:06:16.560 --> 00:06:17.120]  我覺得呢
[00:06:17.120 --> 00:06:18.400]  我有責任回答
[00:06:18.400 --> 00:06:20.080]  並且找到這個問題的答案
[00:06:20.080 --> 00:06:22.320]  不過呢
[00:06:22.320 --> 00:06:27.520]  隨着我改革開放以來建立的所有的關於
[00:06:27.520 --> 00:06:29.560]  爲着祖國的未來讀書
[00:06:29.560 --> 00:06:33.280]  爲着中華民族的復興而讀書的這種信念
[00:06:33.280 --> 00:06:38.160]  突然蕩然無存的時候呢
[00:06:38.160 --> 00:06:41.920]  我發現我的生命裏面唯一可依靠的呢
[00:06:41.920 --> 00:06:43.640]  就是我的研究了
[00:06:43.640 --> 00:06:45.600]  我曾經的和我的師兄和師弟
[00:06:45.600 --> 00:06:46.600]  我們三個人呢
[00:06:46.600 --> 00:06:47.360]  不是師弟啊
[00:06:47.360 --> 00:06:50.320]  大師兄二師兄和我三個人在一起聊天
[00:06:50.320 --> 00:06:52.120]  就聊呢
[00:06:52.120 --> 00:06:55.640]  就是學問對我們來說意味着什麼
[00:06:55.640 --> 00:06:56.880]  我大師兄說呢
[00:06:56.880 --> 00:06:59.240]  學問對他來說意味着生命
[00:06:59.240 --> 00:07:01.520]  我二師兄說呢
[00:07:01.520 --> 00:07:04.160]  學問對他來說研究意味着飯碗
[00:07:04.160 --> 00:07:06.280]  我呢
[00:07:06.280 --> 00:07:07.160]  記得很清楚
[00:07:07.160 --> 00:07:09.320]  當時我跟兩位師兄說
[00:07:09.320 --> 00:07:13.480]  學問對我來說意味着鴉片
[00:07:13.480 --> 00:07:14.440]  爲什麼呢
[00:07:14.440 --> 00:07:17.640]  好像我找不到我最要的那個答案的時候
[00:07:17.640 --> 00:07:19.840]  我只能轉到學問當中呢
[00:07:19.840 --> 00:07:22.160]  研究去逃避
[00:07:22.160 --> 00:07:26.600]  我其實非常清楚
[00:07:26.600 --> 00:07:29.160]  我當時我需要的是什麼
[00:07:29.160 --> 00:07:30.360]  我需要的就是
[00:07:30.360 --> 00:07:33.320]  以新換舊有一個信仰
[00:07:33.320 --> 00:07:35.840]  作爲我生命裏面的主心骨
[00:07:35.840 --> 00:07:37.560]  我才能知道我活着爲什麼
[00:07:37.560 --> 00:07:39.560]  我向哪裏去
[00:07:39.560 --> 00:07:42.560]  所以我跟着兩位師兄說呢
[00:07:42.560 --> 00:07:44.920]  我真的需要一個信仰
[00:07:44.920 --> 00:07:45.400]  但是呢
[00:07:45.400 --> 00:07:47.320]  我不知道該選什麼
[00:07:47.320 --> 00:07:51.480]  因爲我面對的那麼多種宗教
[00:07:51.480 --> 00:07:53.200]  誰都說他自己是
[00:07:53.200 --> 00:07:54.960]  真理
[00:07:54.960 --> 00:07:56.440]  道路和生命
[00:07:56.440 --> 00:07:58.360]  誰都說他自己是對的
[00:07:58.360 --> 00:07:59.800]  我該選誰呢
[00:07:59.800 --> 00:08:04.200]  無從選起
[00:08:08.080 --> 00:08:09.680]  我於是跟師兄說呢
[00:08:09.680 --> 00:08:11.800]  如果有一位神是真的神
[00:08:11.800 --> 00:08:14.760]  他知道應當知道這地球上有一個人呢
[00:08:14.760 --> 00:08:15.760]  想找他
[00:08:15.760 --> 00:08:18.960]  只是自己找不着
[00:08:18.960 --> 00:08:20.520]  我得等他來找我
[00:08:20.520 --> 00:08:24.120]  好
[00:08:24.120 --> 00:08:25.680]  那
[00:08:25.680 --> 00:08:29.280]  我另一個問題其實早已經解決了
[00:08:29.280 --> 00:08:31.760]  就是無神論和有神論的問題
[00:08:31.760 --> 00:08:35.280]  就對我這一代人這是一個很重要的問題
[00:08:35.280 --> 00:08:38.400]  可能對於今天後現代的年輕人來說
[00:08:38.400 --> 00:08:39.760]  大家都不介意
[00:08:39.760 --> 00:08:41.960]  你覺得有就有了
[00:08:41.960 --> 00:08:42.320]  好了
[00:08:42.320 --> 00:08:43.400]  你覺得沒有OK啊
[00:08:43.400 --> 00:08:44.560]  你也可以啊
[00:08:44.560 --> 00:08:46.600]  只要你活得開心就行
[00:08:46.600 --> 00:08:48.040]  但是我們那代人就不行
[00:08:48.040 --> 00:08:50.720]  就是這是一個重大的問題
[00:08:50.720 --> 00:08:51.720]  一定要解決的問題
[00:08:51.720 --> 00:08:54.280]  而對我來說已經解決爲什麼呢
[00:08:54.280 --> 00:08:56.240]  實際上我在研究民間宗教的時候
[00:08:56.240 --> 00:08:57.480]  我一定要做考察
[00:08:57.480 --> 00:09:01.920]  我一定要去參與做旁觀者去田野
[00:09:01.920 --> 00:09:04.000]  所以我們叫田野考察
[00:09:04.000 --> 00:09:06.520]  我見的太多奇奇怪怪的事
[00:09:06.520 --> 00:09:08.200]  我也見了很多呢
[00:09:08.200 --> 00:09:10.880]  那些信徒跟我講他們的經歷
[00:09:10.880 --> 00:09:12.560]  我都一一記下
[00:09:12.560 --> 00:09:14.400]  也要去分析
[00:09:14.400 --> 00:09:16.960]  你知道我們這種人文科學呢
[00:09:16.960 --> 00:09:19.840]  一定要有一種解釋的體系
[00:09:19.840 --> 00:09:24.840]  這是對於過去的歷史學是一個非常重要的做學問的步驟
[00:09:24.840 --> 00:09:27.440]  就是你看到現象了
[00:09:27.440 --> 00:09:29.280]  你要給出一種解釋來
[00:09:29.280 --> 00:09:31.360]  你的學問纔算做得周全
[00:09:31.360 --> 00:09:32.560]  你只是看到現象了
[00:09:32.560 --> 00:09:33.960]  你不知道爲什麼
[00:09:33.960 --> 00:09:36.840]  對我們那一代的學術來說呢
[00:09:36.840 --> 00:09:39.720]  你就沒做完這個學問
[00:09:39.720 --> 00:09:42.120]  而你的解釋體系是什麼呢
[00:09:42.120 --> 00:09:49.120]  在當時我們上學的時候通用的就是歷史唯物主義了
[00:09:49.120 --> 00:09:49.760]  對不對
[00:09:49.760 --> 00:09:50.920]  你看到這些現象
[00:09:50.920 --> 00:09:52.000]  你只能說啊
[00:09:52.000 --> 00:09:53.480]  他們是迷信
[00:09:53.480 --> 00:09:55.040]  他們或者是心理暗示
[00:09:55.040 --> 00:09:55.720]  或者呢
[00:09:55.720 --> 00:10:02.080]  就是他們實際上的就是受騙了
[00:10:02.080 --> 00:10:04.400]  根本沒這麼回事
[00:10:04.400 --> 00:10:04.720]  好
[00:10:04.720 --> 00:10:07.560]  但你知道我的研究過程當中
[00:10:07.560 --> 00:10:12.840]  我發現的用這種體系解釋體系去解釋的現象的有點怪
[00:10:12.840 --> 00:10:18.280]  因爲有時候我就不覺得他們是受騙了
[00:10:18.280 --> 00:10:19.560]  有時候我不覺得呢
[00:10:19.560 --> 00:10:21.240]  他們是自我催眠了
[00:10:21.240 --> 00:10:23.720]  或者是被人催眠了
[00:10:23.720 --> 00:10:27.640]  以至於呢
[00:10:27.640 --> 00:10:30.320]  其實我很快的就意識到呢
[00:10:30.320 --> 00:10:32.920]  他們真有一個靈界的存在
[00:10:32.920 --> 00:10:36.280]  如果你硬要用歷史唯物主義
[00:10:36.280 --> 00:10:40.360]  唯物論來去解釋他們的信仰的這個現象的話
[00:10:40.360 --> 00:10:43.600]  其實是有點解釋不通的
[00:10:43.600 --> 00:10:46.960]  除非你相信有神或者有靈界
[00:10:46.960 --> 00:10:47.960]  起碼有靈界
[00:10:47.960 --> 00:10:51.440]  所以我在學術這個上面呢
[00:10:51.440 --> 00:10:52.120]  我知道呢
[00:10:52.120 --> 00:10:59.680]  如果我要讓這個現象硬套在我們的解釋體系當中
[00:10:59.680 --> 00:11:01.520]  解釋體系是不可以變的
[00:11:01.520 --> 00:11:03.320]  現象是應套裏面去
[00:11:03.320 --> 00:11:05.880]  什麼都說是受騙了
[00:11:05.880 --> 00:11:06.360]  上當了
[00:11:06.360 --> 00:11:07.120]  自我麻醉了
[00:11:07.120 --> 00:11:09.040]  被人洗腦了等等
[00:11:09.040 --> 00:11:13.680]  我覺得在做學問是行不通的
[00:11:13.680 --> 00:11:19.920]  因爲現象和解釋它的理論之間
[00:11:19.920 --> 00:11:21.920]  這個理論是要變的
[00:11:21.920 --> 00:11:24.960]  是要有更大的解釋力
[00:11:24.960 --> 00:11:29.080]  更強的一個解釋的理論去解釋現象
[00:11:29.080 --> 00:11:34.000]  而不是反過來讓那個現象硬去適應那個理論
[00:11:34.000 --> 00:11:38.240]  所以我知道我很快就已經放下了那個唯物論的一套
[00:11:38.240 --> 00:11:39.440]  我開始承認呢
[00:11:39.440 --> 00:11:40.760]  有一個靈界的存在
[00:11:40.760 --> 00:11:47.120]  但是這並不能等於我可以曉得我該去選擇哪一個神去信
[00:11:47.120 --> 00:11:50.360]  爲什麼呢
[00:11:50.360 --> 00:11:51.640]  因爲我發現呢
[00:11:51.640 --> 00:11:56.400]  我們可以有很多的選擇的項目
[00:11:56.400 --> 00:11:59.600]  也很多的人因此而相信了某一種宗教
[00:11:59.600 --> 00:12:00.240]  比如說
[00:12:00.240 --> 00:12:04.080]  他相信異能
[00:12:04.080 --> 00:12:09.560]  很多人都說我有特異的功能
[00:12:09.560 --> 00:12:10.080]  於是呢
[00:12:10.080 --> 00:12:11.400]  誰的異能大呢
[00:12:11.400 --> 00:12:12.840]  我就拜誰爲師
[00:12:12.840 --> 00:12:14.960]  信他所信的那位神
[00:12:14.960 --> 00:12:15.880]  有這樣的事
[00:12:15.880 --> 00:12:16.800]  對不對
[00:12:16.800 --> 00:12:17.640]  還有的人呢
[00:12:17.640 --> 00:12:20.520]  是求而應驗
[00:12:20.520 --> 00:12:22.240]  就好像求個菩薩
[00:12:22.240 --> 00:12:22.920]  應驗了
[00:12:22.920 --> 00:12:25.080]  我就信這個是應驗
[00:12:25.080 --> 00:12:29.000]  但我在民間的歷史當中和宗教當中看到的
[00:12:29.000 --> 00:12:31.440]  人會因爲拜這個神沒應驗
[00:12:31.440 --> 00:12:32.360]  就棄絕他
[00:12:32.360 --> 00:12:33.640]  拜另一個神
[00:12:33.640 --> 00:12:34.120]  應驗了
[00:12:34.120 --> 00:12:35.200]  我就信他兩天
[00:12:35.200 --> 00:12:36.320]  過兩天他又不靈了
[00:12:36.320 --> 00:12:38.160]  我就該去信另外一個了
[00:12:38.160 --> 00:12:42.640]  這也是一種信仰的選擇的機制
[00:12:42.640 --> 00:12:43.160]  還有人呢
[00:12:43.160 --> 00:12:46.280]  就是因爲他的這幫信徒太善良了
[00:12:46.280 --> 00:12:47.760]  太好了
[00:12:47.760 --> 00:12:49.400]  我願意夾在他們中間呢
[00:12:49.400 --> 00:12:51.560]  所以呢
[00:12:51.560 --> 00:12:55.040]  很多信徒都是要不然就經歷了神蹟
[00:12:55.040 --> 00:12:55.640]  應驗了
[00:12:55.640 --> 00:12:58.960]  要不然就是經歷了追求自己有異能
[00:12:58.960 --> 00:13:01.000]  去更大的能力
[00:13:01.000 --> 00:13:04.880]  或者就是看這些信徒人好而跟隨
[00:13:04.880 --> 00:13:08.720]  但是我有一個不安在裏面
[00:13:08.720 --> 00:13:10.400]  我有一個深深的不安在裏面
[00:13:10.400 --> 00:13:12.280]  就是
[00:13:12.280 --> 00:13:16.720]  我看他再有能力的信仰對象
[00:13:16.720 --> 00:13:20.720]  這些信徒都在他面前的是戰爭恐懼
[00:13:20.720 --> 00:13:22.360]  生怕自己說錯一句話
[00:13:22.360 --> 00:13:23.920]  做錯一件事情呢
[00:13:23.920 --> 00:13:25.960]  而被罰
[00:13:25.960 --> 00:13:29.000]  所以我當時的感受就是透過我的觀察呢
[00:13:29.000 --> 00:13:34.640]  我發現你信的那一位不見得跟對你來說是有善意的
[00:13:34.640 --> 00:13:38.080]  他再有能力能力再大
[00:13:38.080 --> 00:13:40.520]  他如果對你沒有善意呢
[00:13:40.520 --> 00:13:42.560]  你跟他的關係就很恐怖了
[00:13:42.560 --> 00:13:48.360]  因爲你知道信仰往往是跟他建立一種好像是一種契約式的關係
[00:13:48.360 --> 00:13:49.200]  我就信你了
[00:13:49.200 --> 00:13:50.800]  我就把我自己交給你了
[00:13:52.440 --> 00:13:56.840]  如果對方是一個不堪你交付的那一位的話
[00:13:56.840 --> 00:13:57.920]  我想很悲慘
[00:13:57.920 --> 00:14:00.840]  我看過太多民間宗教的信徒呢
[00:14:00.840 --> 00:14:02.320]  那種恐懼的樣子
[00:14:02.320 --> 00:14:05.040]  我是很同情
[00:14:05.040 --> 00:14:06.640]  但是我幫不到他們
[00:14:06.640 --> 00:14:08.760]  但對我來說是一個提醒
[00:14:08.760 --> 00:14:11.200]  靈界是超過我的理解的
[00:14:11.200 --> 00:14:15.080]  我所知太有限了
[00:14:15.080 --> 00:14:16.440]  我面對一個這麼
[00:14:16.440 --> 00:14:20.040]  超過我理解的靈界
[00:14:20.040 --> 00:14:21.240]  我怎麼去選呢
[00:14:21.240 --> 00:14:23.120]  這是我當時的問題
[00:14:23.120 --> 00:14:26.080]  那所以我說我需要信仰
[00:14:26.080 --> 00:14:27.760]  但是我又不敢去選擇
[00:14:27.760 --> 00:14:28.720]  原因就在這裏
[00:14:28.720 --> 00:14:31.360]  太多種選項
[00:14:31.360 --> 00:14:32.840]  而我們選擇的
[00:14:32.840 --> 00:14:36.520]  能力呢是太有限了
[00:14:36.520 --> 00:14:42.320]  就好像的是一個小小孩子去選擇去買一輛車
[00:14:42.320 --> 00:14:44.640]  你說他能選車嗎
[00:14:44.640 --> 00:14:47.000]  他不夠選車的那個資格
[00:14:47.000 --> 00:14:50.200]  他可能只能看外車外在的形狀
[00:14:50.200 --> 00:14:54.360]  顏色感覺絕是一個好車
[00:14:54.360 --> 00:14:56.360]  他根本就不會選車
[00:14:56.360 --> 00:15:00.280]  這就是當時我在這個選擇面前的一個難處
[00:15:00.280 --> 00:15:07.760]  但是我1997年12月21號那天參加那次聚會
[00:15:07.760 --> 00:15:09.520]  我爲什麼會淚流滿面呢
[00:15:09.520 --> 00:15:11.240]  這是我要想的問題
[00:15:11.240 --> 00:15:12.880]  我爲什麼那麼感動呢
[00:15:12.880 --> 00:15:15.880]  我爲什麼有那個出人意料的平安在裏面呢
[00:15:15.880 --> 00:15:17.640]  這從何而來呢
[00:15:19.160 --> 00:15:24.160]  我想看今天我給大家看的這一段經文的前兩句
[00:15:24.160 --> 00:15:28.800]  第七節和第八節裏面說道
[00:15:28.800 --> 00:15:30.920]  說爲義人死是少有的
[00:15:30.920 --> 00:15:34.120]  爲人人死或是有敢做的
[00:15:34.120 --> 00:15:37.640]  唯有基督在我們還做罪人的時候爲我們死
[00:15:37.640 --> 00:15:40.440]  神的愛在此就向我們顯明瞭
[00:15:40.440 --> 00:15:43.360]  在這裏面的義人
[00:15:43.360 --> 00:15:47.320]  他的意思就是在法律的面前呢
[00:15:47.320 --> 00:15:50.640]  是一個無可指摘的政治的人
[00:15:50.640 --> 00:15:52.080]  不管他的心思怎麼樣
[00:15:52.080 --> 00:15:56.120]  他行爲上在法律上無可指摘
[00:15:56.120 --> 00:15:58.160]  這就是一個義人的意思
[00:15:58.160 --> 00:15:59.760]  而人人的意思呢
[00:15:59.760 --> 00:16:04.040]  其實在當時保羅在寫羅馬書這封信的時候
[00:16:04.040 --> 00:16:06.280]  也就是差不多2000年前
[00:16:06.280 --> 00:16:10.320]  這個人人的意思是恩人的意思
[00:16:10.320 --> 00:16:12.320]  於我們有恩的人叫人人
[00:16:12.320 --> 00:16:14.600]  所以這句話呢
[00:16:14.600 --> 00:16:19.720]  第七節的意思說如果你是爲一個正直的人去死
[00:16:19.720 --> 00:16:21.440]  那簡直是難以想象的
[00:16:21.440 --> 00:16:22.400]  幾乎是不可能的
[00:16:22.400 --> 00:16:25.440]  沒有人會爲一個守法的人去死
[00:16:25.440 --> 00:16:26.920]  那幾乎是沒有的
[00:16:26.920 --> 00:16:27.520]  但是呢
[00:16:27.520 --> 00:16:29.360]  或許有人有勇氣呢
[00:16:29.360 --> 00:16:31.240]  是爲了他的恩人而去死
[00:16:31.240 --> 00:16:35.120]  我當時呢
[00:16:35.120 --> 00:16:37.160]  真的是就是這麼想的
[00:16:37.160 --> 00:16:39.760]  因爲我喜歡歷史啊
[00:16:39.760 --> 00:16:41.360]  我研究歷史的
[00:16:41.360 --> 00:16:45.160]  我覺得歷史上最讓我尊重的人就是諸葛亮
[00:16:45.160 --> 00:16:47.520]  因爲他有勇氣
[00:16:47.520 --> 00:16:48.800]  有道義
[00:16:48.800 --> 00:16:53.920]  爲劉備對他的知遇之恩去回報
[00:16:53.920 --> 00:16:55.080]  叫鞠躬盡瘁
[00:16:55.080 --> 00:16:56.480]  死而後已啊
[00:16:56.480 --> 00:16:58.640]  他以生的來回報
[00:16:58.640 --> 00:17:00.040]  以他的生命來回報
[00:17:00.040 --> 00:17:02.360]  劉備對他的知遇之恩
[00:17:02.360 --> 00:17:03.480]  所以在這裏呢
[00:17:03.480 --> 00:17:05.240]  我就知道啊
[00:17:05.240 --> 00:17:06.920]  爲了一個恩人死了
[00:17:06.920 --> 00:17:09.360]  或者是有敢做的
[00:17:09.360 --> 00:17:12.720]  這就是這句話了我的理解
[00:17:12.720 --> 00:17:13.800]  但接下來就想
[00:17:13.800 --> 00:17:19.080]  如果連爲義人而死都很少
[00:17:19.080 --> 00:17:20.800]  或者幾乎沒有
[00:17:20.800 --> 00:17:23.840]  那麼就更沒有爲不義的人去死了嘛
[00:17:23.840 --> 00:17:24.240]  對不對
[00:17:24.240 --> 00:17:26.440]  然而呢
[00:17:26.440 --> 00:17:28.120]  在這裏讓我們看到基督呢
[00:17:28.120 --> 00:17:30.360]  卻爲我們這些罪人而死
[00:17:30.360 --> 00:17:33.800]  其實聖經裏面所謂罪人呢
[00:17:33.800 --> 00:17:36.680]  當然我們要講起來就很多了
[00:17:36.680 --> 00:17:38.880]  我只是把要點給大家
[00:17:38.880 --> 00:17:39.720]  罪人呢
[00:17:39.720 --> 00:17:43.600]  我們可能大家都不是大奸大惡之人
[00:17:43.600 --> 00:17:44.160]  但是呢
[00:17:44.160 --> 00:17:46.120]  我們也都不是完人
[00:17:46.120 --> 00:17:48.240]  今無足斥人無完人嘛
[00:17:48.240 --> 00:17:50.880]  我們都有自己的小毛病
[00:17:50.880 --> 00:17:56.480]  但是聖經裏面最重要的這個罪人的罪
[00:17:56.480 --> 00:17:57.400]  他怎麼定義呢
[00:17:57.400 --> 00:17:57.840]  就是
[00:17:57.840 --> 00:18:00.480]  上帝造你呢
