
[00:00:00.000 --> 00:00:02.000]  菩提師妹 早晨
[00:02:04.000 --> 00:02:06.000]  講的
[00:02:06.000 --> 00:02:08.000]  或者分享的
[00:02:08.000 --> 00:02:10.000]  都是說到原來信了耶穌之後
[00:02:10.000 --> 00:02:12.000]  你連肉身的需要
[00:02:12.000 --> 00:02:14.000]  你想得到的需要
[00:02:14.000 --> 00:02:16.000]  都可以得到
[00:02:16.000 --> 00:02:18.000]  這種陳述
[00:02:18.000 --> 00:02:20.000]  就開始讓我有一個
[00:02:20.000 --> 00:02:22.000]  更大的疑惑
[00:02:22.000 --> 00:02:24.000]  因為當隨著
[00:02:24.000 --> 00:02:26.000]  參加教會的活動
[00:02:26.000 --> 00:02:28.000]  越來越多的時候
[00:02:28.000 --> 00:02:30.000]  我就發現到
[00:02:30.000 --> 00:02:32.000]  原來教會大部分的侍宮
[00:02:32.000 --> 00:02:34.000]  都是朝著滿足人的需要
[00:02:34.000 --> 00:02:36.000]  而去
[00:02:36.000 --> 00:02:38.000]  設計的
[00:02:38.000 --> 00:02:40.000]  簡單一點這麼說
[00:02:40.000 --> 00:02:42.000]  教會漸漸就給我一個印象
[00:02:42.000 --> 00:02:44.000]  所謂信耶穌
[00:02:44.000 --> 00:02:46.000]  信福音
[00:02:46.000 --> 00:02:48.000]  返教會
[00:02:48.000 --> 00:02:50.000]  其實都只不過是
[00:02:50.000 --> 00:02:52.000]  一些人
[00:02:52.000 --> 00:02:54.000]  希望透過這個機構
[00:02:54.000 --> 00:02:56.000]  去提供一些的
[00:02:56.000 --> 00:02:58.000]  慈慰的活動
[00:02:58.000 --> 00:03:00.000]  去嘗試去滿足
[00:03:00.000 --> 00:03:02.000]  人的
[00:03:02.000 --> 00:03:04.000]  實質生活的物質需要
[00:03:04.000 --> 00:03:06.000]  所謂
[00:03:06.000 --> 00:03:08.000]  靈性的需要
[00:03:08.000 --> 00:03:10.000]  似乎漸漸好似變得
[00:03:10.000 --> 00:03:12.000]  好似次等的一樣
[00:03:12.000 --> 00:03:14.000]  所以我們發現到
[00:03:14.000 --> 00:03:16.000]  今天的教會
[00:03:16.000 --> 00:03:18.000]  慈慰的工作
[00:03:18.000 --> 00:03:20.000]  就如雨後春筍一樣
[00:03:20.000 --> 00:03:22.000]  一宗又一宗
[00:03:22.000 --> 00:03:24.000]  這樣發生
[00:03:24.000 --> 00:03:26.000]  而教會甚至走向著一個
[00:03:26.000 --> 00:03:28.000]  發展的路向
[00:03:28.000 --> 00:03:30.000]  在早二十多年前已經
[00:03:30.000 --> 00:03:32.000]  開始我們留意到的
[00:03:32.000 --> 00:03:34.000]  就是好多教會開始
[00:03:34.000 --> 00:03:36.000]  轉型成為所謂
[00:03:36.000 --> 00:03:38.000]  社區教會
[00:03:38.000 --> 00:03:40.000]  Community Church
[00:03:40.000 --> 00:03:42.000]  在美國裏面
[00:03:42.000 --> 00:03:44.000]  甚至有一個運動叫做
[00:03:44.000 --> 00:03:46.000]  Megachurch Movement
[00:03:46.000 --> 00:03:48.000]  就是社區教會
[00:03:48.000 --> 00:03:50.000]  運動
[00:03:50.000 --> 00:03:52.000]  而表表者的參與者就是
[00:03:52.000 --> 00:03:54.000]  將教會變成
[00:03:54.000 --> 00:03:56.000]  一間超巨型的教會
[00:03:56.000 --> 00:03:58.000]  叫做Megachurch
[00:03:58.000 --> 00:04:00.000]  從而當教會成為Megachurch
[00:04:00.000 --> 00:04:02.000]  之後超大型的教會
[00:04:02.000 --> 00:04:04.000]  就能夠有更多的
[00:04:04.000 --> 00:04:06.000]  資源做多一點
[00:04:06.000 --> 00:04:08.000]  這些慈慰的工作
[00:04:08.000 --> 00:04:10.000]  不過好可惜
[00:04:10.000 --> 00:04:12.000]  當這些教會越來
[00:04:12.000 --> 00:04:14.000]  越大的時候
[00:04:14.000 --> 00:04:16.000]  就越來越多的醜聞出現
[00:04:16.000 --> 00:04:18.000]  就是教會因為為了
[00:04:18.000 --> 00:04:20.000]  做慈慰的工作
[00:04:20.000 --> 00:04:22.000]  也有好多人
[00:04:22.000 --> 00:04:24.000]  在這個慈慰的工作裏面
[00:04:24.000 --> 00:04:26.000]  去乘機
[00:04:26.000 --> 00:04:28.000]  去貪一些利益
[00:04:28.000 --> 00:04:30.000]  游水
[00:04:30.000 --> 00:04:32.000]  甚至從而去博取
[00:04:32.000 --> 00:04:34.000]  一些名譽
[00:04:34.000 --> 00:04:38.000]  這一切
[00:04:38.000 --> 00:04:40.000]  在教會我的經驗
[00:04:40.000 --> 00:04:42.000]  可能未必是一個
[00:04:42.000 --> 00:04:44.000]  很典型的經驗
[00:04:44.000 --> 00:04:46.000]  不過我想沒有什麼人
[00:04:46.000 --> 00:04:48.000]  可以去否認
[00:04:48.000 --> 00:04:50.000]  亦都給我聯想到
[00:04:50.000 --> 00:04:52.000]  和我年輕的時候
[00:04:52.000 --> 00:04:54.000]  在香港生活
[00:04:54.000 --> 00:04:56.000]  有好多這些所謂慈善的機構
[00:04:56.000 --> 00:04:58.000]  在電視上面
[00:04:58.000 --> 00:05:00.000]  搞一些籌款活動
[00:05:00.000 --> 00:05:04.000]  原來
[00:05:04.000 --> 00:05:06.000]  慈慰工作
[00:05:06.000 --> 00:05:08.000]  只不過是好多人
[00:05:08.000 --> 00:05:10.000]  乘機撈取
[00:05:10.000 --> 00:05:12.000]  一些
[00:05:12.000 --> 00:05:14.000]  個人的名
[00:05:14.000 --> 00:05:16.000]  與利
[00:05:16.000 --> 00:05:20.000]  當我想到
[00:05:20.000 --> 00:05:22.000]  教會這樣的現象
[00:05:22.000 --> 00:05:24.000]  會不會真是
[00:05:24.000 --> 00:05:26.000]  聖經裏面所講的
[00:05:26.000 --> 00:05:28.000]  教會的時候呢
[00:05:28.000 --> 00:05:30.000]  又給我聯想到
[00:05:30.000 --> 00:05:32.000]  我在年輕的時候參加好多
[00:05:32.000 --> 00:05:34.000]  非教會的社團活動
[00:05:36.000 --> 00:05:38.000]  我由小到大
[00:05:38.000 --> 00:05:40.000]  很喜歡去幫助人
[00:05:40.000 --> 00:05:42.000]  所以我
[00:05:42.000 --> 00:05:44.000]  每逢一有假期
[00:05:44.000 --> 00:05:46.000]  我都會去參加一些
[00:05:46.000 --> 00:05:48.000]  社區中心的義工
[00:05:48.000 --> 00:05:50.000]  的活動
[00:05:50.000 --> 00:05:52.000]  因為我覺得能夠透過
[00:05:52.000 --> 00:05:54.000]  一些義務的工作
[00:05:54.000 --> 00:05:56.000]  能夠幫助到一些
[00:05:56.000 --> 00:05:58.000]  有需要的人
[00:05:58.000 --> 00:06:00.000]  但他亦都沒有這樣的資源
[00:06:00.000 --> 00:06:02.000]  如果我有時間 有力量的
[00:06:02.000 --> 00:06:04.000]  為什麼我不提 能夠拿出來
[00:06:04.000 --> 00:06:06.000]  跟這些人去分享呢
[00:06:06.000 --> 00:06:10.000]  當我發現在這些義工的
[00:06:10.000 --> 00:06:12.000]  工作裏面的時候
[00:06:12.000 --> 00:06:14.000]  沒錯 似乎
[00:06:14.000 --> 00:06:16.000]  好像幫助到一些真是
[00:06:16.000 --> 00:06:18.000]  有需要的人
[00:06:18.000 --> 00:06:20.000]  但我反而後來
[00:06:20.000 --> 00:06:22.000]  越來越留意到一件事就是
[00:06:22.000 --> 00:06:24.000]  在這些慈善
[00:06:24.000 --> 00:06:26.000]  工作的過程當中
[00:06:26.000 --> 00:06:28.000]  接受了
[00:06:28.000 --> 00:06:30.000]  這些慈慰工作
[00:06:30.000 --> 00:06:32.000]  而得到一些
[00:06:32.000 --> 00:06:34.000]  服務的人
[00:06:34.000 --> 00:06:36.000]  他們不是因為
[00:06:36.000 --> 00:06:38.000]  你的義工
[00:06:38.000 --> 00:06:40.000]  的服務 他們更加
[00:06:40.000 --> 00:06:42.000]  感恩 當然有
[00:06:42.000 --> 00:06:44.000]  當然有這樣的人
[00:06:44.000 --> 00:06:46.000]  但我發現原來有
[00:06:46.000 --> 00:06:48.000]  很大部份的人
[00:06:48.000 --> 00:06:50.000]  他們不單止不感恩
[00:06:50.000 --> 00:06:52.000]  反而還會覺得
[00:06:52.000 --> 00:06:54.000]  機構做得不夠多
[00:06:54.000 --> 00:06:56.000]  而我們這班義工
[00:06:56.000 --> 00:06:58.000]  做得不夠落力
[00:06:58.000 --> 00:07:00.000]  於是乎就有更多的投訴
[00:07:00.000 --> 00:07:02.000]  和更多的要求
[00:07:02.000 --> 00:07:06.000]  在這種狀態之下
[00:07:06.000 --> 00:07:08.000]  我就留意到一些
[00:07:08.000 --> 00:07:10.000]  來參加義工的人
[00:07:10.000 --> 00:07:12.000]  他們的心態就開始改變了
[00:07:12.000 --> 00:07:14.000]  我或者簡稱
[00:07:14.000 --> 00:07:16.000]  他們是走上一個
[00:07:16.000 --> 00:07:18.000]  成魔之路
[00:07:18.000 --> 00:07:20.000]  做義工成魔
[00:07:20.000 --> 00:07:22.000]  怎樣成魔呢
[00:07:22.000 --> 00:07:24.000]  他說既然我們做義工
[00:07:24.000 --> 00:07:26.000]  有些人都沒有什麼
[00:07:26.000 --> 00:07:28.000]  感恩的心
[00:07:28.000 --> 00:07:30.000]  不如索性我就在
[00:07:30.000 --> 00:07:32.000]  這個義工的工作裏面
[00:07:32.000 --> 00:07:34.000]  嘗試
[00:07:34.000 --> 00:07:36.000]  為自己
[00:07:36.000 --> 00:07:38.000]  得到一些利益
[00:07:38.000 --> 00:07:40.000]  而去謀取
[00:07:40.000 --> 00:07:42.000]  第一樣東西
[00:07:42.000 --> 00:07:44.000]  他們想謀取的一件事就是
[00:07:44.000 --> 00:07:46.000]  在做義工的過程當中
[00:07:46.000 --> 00:07:48.000]  希望越來越
[00:07:48.000 --> 00:07:50.000]  得到一些名譽
[00:07:50.000 --> 00:07:52.000]  上面的讚許
[00:07:52.000 --> 00:07:54.000]  所以就很曉得
[00:07:54.000 --> 00:07:56.000]  在這些義務工作裏面
[00:07:56.000 --> 00:07:58.000]  就能夠搶風頭
[00:07:58.000 --> 00:08:02.000]  早幾兩堂我已經講過
[00:08:02.000 --> 00:08:04.000]  有些人喜歡搶風頭
[00:08:04.000 --> 00:08:08.000]  結局怎樣
[00:08:08.000 --> 00:08:10.000]  他們真的用盡各種方法
[00:08:10.000 --> 00:08:12.000]  去搶盡風頭
[00:08:12.000 --> 00:08:16.000]  除此之外
[00:08:16.000 --> 00:08:18.000]  當他們有一個名譽
[00:08:18.000 --> 00:08:20.000]  之後
[00:08:20.000 --> 00:08:22.000]  就可以做一些決策
[00:08:22.000 --> 00:08:24.000]  在這些義務工作裏面的
[00:08:24.000 --> 00:08:26.000]  過程當中
[00:08:26.000 --> 00:08:28.000]  就謀取一些個人利益
[00:08:28.000 --> 00:08:30.000]  其中最典型的例子
[00:08:30.000 --> 00:08:32.000]  就是很多時候在這些
[00:08:32.000 --> 00:08:34.000]  慈慰工作裏面有很多禮物
[00:08:34.000 --> 00:08:36.000]  或者有些人的
[00:08:36.000 --> 00:08:38.000]  捐獻去發送
[00:08:38.000 --> 00:08:40.000]  給有需要的人
[00:08:40.000 --> 00:08:42.000]  他就在這個過程當中
[00:08:42.000 --> 00:08:44.000]  去扣取一些
[00:08:44.000 --> 00:08:46.000]  名譽上就說已經派了
[00:08:46.000 --> 00:08:48.000]  去給其他的人
[00:08:48.000 --> 00:08:50.000]  但實質上他很多時候派的
[00:08:50.000 --> 00:08:52.000]  只是派小部份
[00:08:52.000 --> 00:08:54.000]  在聚會完結後
[00:08:54.000 --> 00:08:56.000]  就說沒有人要了
[00:08:56.000 --> 00:08:58.000]  沒有人要 那我們就拿走
[00:08:58.000 --> 00:09:00.000]  就拿走成為自己的私利
[00:09:00.000 --> 00:09:02.000]  這種
[00:09:02.000 --> 00:09:04.000]  成魔的路程
[00:09:04.000 --> 00:09:06.000]  我覺得
[00:09:06.000 --> 00:09:08.000]  是由領受
[00:09:08.000 --> 00:09:10.000]  恩典的人以及
[00:09:10.000 --> 00:09:12.000]  這些做義工的人
[00:09:12.000 --> 00:09:14.000]  雙方一起去
[00:09:14.000 --> 00:09:16.000]  造成的一個結局
[00:09:16.000 --> 00:09:20.000]  這種情況很不理想
[00:09:20.000 --> 00:09:22.000]  但同樣
[00:09:22.000 --> 00:09:24.000]  這個情況同樣發生
[00:09:24.000 --> 00:09:26.000]  在教會裏面
[00:09:26.000 --> 00:09:28.000]  回到教會這個場景裏面
[00:09:28.000 --> 00:09:32.000]  不少的信徒回到教會
[00:09:32.000 --> 00:09:34.000]  參加教會的
[00:09:34.000 --> 00:09:36.000]  侍功其實
[00:09:36.000 --> 00:09:38.000]  都是為了享受自己
[00:09:38.000 --> 00:09:40.000]  在靈性上
[00:09:40.000 --> 00:09:42.000]  得到一刻的快感
[00:09:42.000 --> 00:09:44.000]  或者滿足感
[00:09:44.000 --> 00:09:46.000]  希望這樣就
[00:09:46.000 --> 00:09:48.000]  表明到我是屬於
[00:09:48.000 --> 00:09:50.000]  上帝的人
[00:09:50.000 --> 00:09:52.000]  我正在做上帝的工作
[00:09:52.000 --> 00:09:54.000]  上帝就會欣賞我
[00:09:54.000 --> 00:09:56.000]  這個靈性
[00:09:56.000 --> 00:09:58.000]  但實質上
[00:09:58.000 --> 00:10:00.000]  他的靈性是否有改變
[00:10:00.000 --> 00:10:02.000]  他的靈性是否真的更加貼近上帝
[00:10:02.000 --> 00:10:04.000]  這個存疑
[00:10:04.000 --> 00:10:06.000]  說了這麼多之後
[00:10:06.000 --> 00:10:08.000]  我想和大家一起去
[00:10:08.000 --> 00:10:10.000]  回想一件事
[00:10:10.000 --> 00:10:12.000]  教會的福音工作
[00:10:12.000 --> 00:10:14.000]  如果在這樣的環境
[00:10:14.000 --> 00:10:16.000]  這樣的層次
[00:10:16.000 --> 00:10:18.000]  不斷的循環之下
[00:10:18.000 --> 00:10:20.000]  去運作
[00:10:20.000 --> 00:10:22.000]  讓你運作了一千多二千年
[00:10:22.000 --> 00:10:24.000]  已經
[00:10:24.000 --> 00:10:26.000]  人的靈性在教會
[00:10:26.000 --> 00:10:28.000]  是否真的成熟起來更像上帝
[00:10:28.000 --> 00:10:30.000]  鄧小妹
[00:10:30.000 --> 00:10:32.000]  你在教會也這麼多年
[00:10:32.000 --> 00:10:34.000]  你參加了教會
[00:10:34.000 --> 00:10:36.000]  這麼多聚會
[00:10:36.000 --> 00:10:38.000]  這麼多活動這麼多侍奉
[00:10:38.000 --> 00:10:40.000]  你的靈性
[00:10:40.000 --> 00:10:42.000]  是更加貼近
[00:10:42.000 --> 00:10:44.000]  上主的心意
[00:10:44.000 --> 00:10:46.000]  還是
[00:10:46.000 --> 00:10:48.000]  更加在侍奉裡面
[00:10:48.000 --> 00:10:50.000]  迷失
[00:10:50.000 --> 00:10:52.000]  離開上帝
[00:10:52.000 --> 00:10:54.000]  今天
[00:10:54.000 --> 00:10:56.000]  我們想看這段經文
[00:10:56.000 --> 00:10:58.000]  《馬太福音》
[00:10:58.000 --> 00:11:00.000]  從第十四章二十二
[00:11:00.000 --> 00:11:02.000]  這段經文
[00:11:02.000 --> 00:11:04.000]  至到去第二十三節
[00:11:04.000 --> 00:11:06.000]  我希望
[00:11:06.000 --> 00:11:08.000]  透過這段經文一起思想
[00:11:08.000 --> 00:11:10.000]  這個題目
[00:11:10.000 --> 00:11:12.000]  究竟教會的
[00:11:12.000 --> 00:11:14.000]  侍奉或者傳道
[00:11:14.000 --> 00:11:16.000]  是否真的以滿足
[00:11:16.000 --> 00:11:18.000]  人的需要
[00:11:18.000 --> 00:11:20.000]  就成為成功之道呢
[00:11:20.000 --> 00:11:22.000]  我希望
[00:11:22.000 --> 00:11:24.000]  大家一起再次透過這段聖經
[00:11:24.000 --> 00:11:26.000]  去掌握到
[00:11:26.000 --> 00:11:28.000]  侍奉神究竟是一回什麼事
[00:11:28.000 --> 00:11:30.000]  教會是否以滿足
[00:11:30.000 --> 00:11:32.000]  人的所謂
[00:11:32.000 --> 00:11:34.000]  靈性需要甚至肉身的需要
[00:11:34.000 --> 00:11:36.000]  就以為已經將福音
[00:11:36.000 --> 00:11:38.000]  成功傳開呢
[00:11:38.000 --> 00:11:40.000]  希望透過這段聖經能夠給我們
[00:11:40.000 --> 00:11:42.000]  一個更清楚的掌握
[00:11:42.000 --> 00:11:44.000]  能夠學會如何去侍奉
[00:11:44.000 --> 00:11:46.000]  不如我們一起再次打開這段聖經
[00:11:46.000 --> 00:11:48.000]  再讀多一次
[00:11:48.000 --> 00:11:50.000]  雖然惠東幫我們讀了一次
[00:11:50.000 --> 00:11:52.000]  讀多一次
[00:11:52.000 --> 00:11:54.000]  自己讀一次
[00:11:54.000 --> 00:11:56.000]  我相信神的說話
[00:11:56.000 --> 00:11:58.000]  能夠更準確地去
[00:11:58.000 --> 00:12:00.000]  在我的心裡面印記上去
[00:12:00.000 --> 00:12:02.000]  從而我們去了解
[00:12:02.000 --> 00:12:04.000]  這段經文的了解亦都更加準確
[00:12:04.000 --> 00:12:06.000]  讓我們一起去打開聖經
[00:12:06.000 --> 00:12:08.000]  《馬太福音》第十四章
[00:12:08.000 --> 00:12:10.000]  第二十二節
[00:12:10.000 --> 00:12:12.000]  至第三十六節
[00:12:12.000 --> 00:12:14.000]  我們一起去讀這段聖經
[00:12:14.000 --> 00:12:16.000]  好嗎?好,我們一起打開
[00:12:16.000 --> 00:12:18.000]  我們一起讀
[00:12:18.000 --> 00:12:20.000]  耶穌隨即吹門圖上船
[00:12:20.000 --> 00:12:22.000]  先到那邊去
[00:12:22.000 --> 00:12:24.000]  等他叫眾人散開
[00:12:24.000 --> 00:12:26.000]  散了眾人以後
[00:12:26.000 --> 00:12:28.000]  他就獨自上山去禱告
[00:12:28.000 --> 00:12:30.000]  到了晚上
[00:12:30.000 --> 00:12:32.000]  只有他一人在那裡
[00:12:32.000 --> 00:12:34.000]  那時船在海中
[00:12:34.000 --> 00:12:38.000]  因風不順,被浪搖陷
[00:12:38.000 --> 00:12:40.000]  夜裡四更天
[00:12:40.000 --> 00:12:42.000]  耶穌在海面上走
[00:12:42.000 --> 00:12:44.000]  往門圖那裡去
[00:12:44.000 --> 00:12:46.000]  門圖看見祂在海上面走
[00:12:46.000 --> 00:12:48.000]  就驚慌了
[00:12:48.000 --> 00:12:50.000]  說
[00:12:50.000 --> 00:12:52.000]  似個鬼怪
[00:12:52.000 --> 00:12:54.000]  便害怕
[00:12:54.000 --> 00:12:56.000]  喊叫起來
[00:12:56.000 --> 00:12:58.000]  耶穌連忙對他們說
[00:12:58.000 --> 00:13:00.000]  你們放下聖體
[00:13:00.000 --> 00:13:02.000]  你們放下聖體
[00:13:02.000 --> 00:13:04.000]  他們說
[00:13:04.000 --> 00:13:06.000]  你們放心
[00:13:06.000 --> 00:13:08.000]  是我,不要怕
[00:13:08.000 --> 00:13:10.000]  彼得說
[00:13:10.000 --> 00:13:12.000]  主,如果是你
[00:13:12.000 --> 00:13:14.000]  請叫我從水面上
[00:13:14.000 --> 00:13:16.000]  走到你那裡去
[00:13:16.000 --> 00:13:18.000]  耶穌說
[00:13:18.000 --> 00:13:20.000]  你來吧
[00:13:20.000 --> 00:13:22.000]  彼得就從船上下去
[00:13:22.000 --> 00:13:24.000]  在水面上走
[00:13:24.000 --> 00:13:26.000]  要到耶穌那裡去
[00:13:26.000 --> 00:13:28.000]  只因見風甚大
[00:13:28.000 --> 00:13:30.000]  就害怕
[00:13:30.000 --> 00:13:32.000]  走下去便哭著說
[00:13:32.000 --> 00:13:34.000]  主,救我
[00:13:34.000 --> 00:13:36.000]  耶穌趕緊伸手
[00:13:36.000 --> 00:13:38.000]  拉著祂說
[00:13:38.000 --> 00:13:40.000]  你這小信的人
[00:13:40.000 --> 00:13:42.000]  為什麼疑惑呢
[00:13:42.000 --> 00:13:44.000]  他們上了船
[00:13:44.000 --> 00:13:46.000]  風就住了
[00:13:46.000 --> 00:13:48.000]  在船上的人
[00:13:48.000 --> 00:13:50.000]  都拜祂說
[00:13:50.000 --> 00:13:52.000]  你真是神的兒子了
[00:13:52.000 --> 00:13:54.000]  他們過了海
[00:13:54.000 --> 00:13:56.000]  來到隔離
[00:13:56.000 --> 00:13:58.000]  隔了地方
[00:13:58.000 --> 00:14:00.000]  那裡的人一認出是耶穌
[00:14:00.000 --> 00:14:02.000]  就打發人到周圍地方去
[00:14:02.000 --> 00:14:04.000]  把所有的病人都帶到他那裡
[00:14:04.000 --> 00:14:06.000]  把所有的病人都帶到他那裡
[00:14:06.000 --> 00:14:08.000]  只求耶穌准他們摸他的衣裳水紙
[00:14:08.000 --> 00:14:10.000]  只求耶穌准他們摸他的衣裳水紙
[00:14:10.000 --> 00:14:12.000]  摸的人就都好了
[00:14:12.000 --> 00:14:14.000]  摸的人就都好了
[00:14:14.000 --> 00:14:16.000]  這段聖經
[00:14:16.000 --> 00:14:18.000]  是承接上文耶穌基督
[00:14:18.000 --> 00:14:20.000]  是承接上文耶穌基督
[00:14:20.000 --> 00:14:22.000]  餵飽五千人
[00:14:22.000 --> 00:14:24.000]  或者多過五千人的事件
[00:14:24.000 --> 00:14:26.000]  之後所發生的事情
[00:14:26.000 --> 00:14:28.000]  之後所發生的事情
[00:14:28.000 --> 00:14:30.000]  而這段聖經
[00:14:30.000 --> 00:14:32.000]  我們都是很熟悉的經文
[00:14:32.000 --> 00:14:34.000]  因為很多時候
[00:14:34.000 --> 00:14:36.000]  我們都會將這段經文拿出來
[00:14:36.000 --> 00:14:38.000]  講到信心的問題
[00:14:38.000 --> 00:14:40.000]  沒有信你就沉了
[00:14:40.000 --> 00:14:42.000]  有信你就行到神蹟
[00:14:42.000 --> 00:14:44.000]  有信你就行到神蹟
[00:14:44.000 --> 00:14:46.000]  是不是這樣講呢
[00:14:46.000 --> 00:14:48.000]  這段聖經是不是想講這件事呢
[00:14:48.000 --> 00:14:50.000]  我們再
[00:14:50.000 --> 00:14:52.000]  從經文的脈絡
[00:14:52.000 --> 00:14:54.000]  從馬太福音的發展來看
[00:14:54.000 --> 00:14:56.000]  彼此耶穌在這裡
[00:14:56.000 --> 00:14:58.000]  就催促門徒上船
[00:14:58.000 --> 00:15:00.000]  就催促門徒上船
[00:15:00.000 --> 00:15:02.000]  就催促門徒上船
[00:15:02.000 --> 00:15:04.000]  好奇怪
[00:15:04.000 --> 00:15:06.000]  做完一段神蹟
[00:15:06.000 --> 00:15:08.000]  五千多人已經被餵飽了
[00:15:08.000 --> 00:15:10.000]  五千多人已經被餵飽了
[00:15:10.000 --> 00:15:12.000]  還有十二男剩下來
[00:15:12.000 --> 00:15:14.000]  這個大好時機
[00:15:14.000 --> 00:15:16.000]  應該更加去顯明
[00:15:16.000 --> 00:15:18.000]  這就是神
[00:15:18.000 --> 00:15:20.000]  這就更加招兵買馬
[00:15:20.000 --> 00:15:22.000]  這就更加招兵買馬
[00:15:22.000 --> 00:15:24.000]  這就更加有意義
[00:15:24.000 --> 00:15:26.000]  為什麼要在這個時候
[00:15:26.000 --> 00:15:28.000]  立刻催促門徒上船呢
[00:15:28.000 --> 00:15:30.000]  耶穌你是否搞錯了
[00:15:30.000 --> 00:15:32.000]  耶穌你很多時候做的事
[00:15:32.000 --> 00:15:34.000]  都跟世的人做的事不同
[00:15:34.000 --> 00:15:36.000]  都跟世的人做的事不同
[00:15:36.000 --> 00:15:38.000]  當我們一講這句話的時候
[00:15:38.000 --> 00:15:40.000]  其實比今天教會
[00:15:40.000 --> 00:15:42.000]  很多的反思
[00:15:42.000 --> 00:15:44.000]  教會做很多事都要跟世間相同
[00:15:44.000 --> 00:15:46.000]  教會做很多事都要跟世間相同
[00:15:46.000 --> 00:15:48.000]  耶穌做事
[00:15:48.000 --> 00:15:50.000]  從來不是我們所想到
[00:15:50.000 --> 00:15:52.000]  好像世界一樣的人那樣想法
[00:15:52.000 --> 00:15:54.000]  好像世界一樣的人那樣想法
[00:15:54.000 --> 00:15:56.000]  把握時機 抓緊時候
[00:15:56.000 --> 00:15:58.000]  我記得我在侍奉主大約
[00:15:58.000 --> 00:16:00.000]  我記得我在侍奉主大約
[00:16:00.000 --> 00:16:02.000]  頭幾年的時候曾經有一個弟兄
[00:16:02.000 --> 00:16:04.000]  有一個很誠心打電話給我
[00:16:04.000 --> 00:16:06.000]  他是一個教會
